Orthogroup	DBUS.longest_only	DSUP.longest_only
OG0004510	LOC108606219|XP_033150188.1|DBUS	LOC119555945|XP_037723576.1|DSUP
OG0004511	LOC108603610|XP_017848047.1|DBUS	LOC119550206|XP_037714687.1|DSUP
OG0004512	LOC108607391|XP_017853642.1|DBUS	LOC119563285|XP_037732577.1|DSUP
OG0004513	LOC108607333|XP_017853497.1|DBUS	LOC119555809|XP_037723396.1|DSUP
OG0004514	LOC108607397|XP_017853660.1|DBUS	LOC119561559|XP_037731131.1|DSUP
OG0004515	LOC108605378|XP_017850536.1|DBUS	LOC119556229|XP_037724176.1|DSUP
OG0004516	LOC108605175|XP_017850250.1|DBUS	LOC119555948|XP_037723584.1|DSUP
OG0004517	LOC108606675|XP_017852499.1|DBUS	LOC119557949|XP_037726897.1|DSUP
OG0004518	LOC108606583|XP_017852301.2|DBUS	LOC119558219|XP_037727457.1|DSUP
OG0004519	LOC108604499|XP_017849484.1|DBUS	LOC119557163|XP_037725697.1|DSUP
OG0004520	LOC108606339|XP_017851871.1|DBUS	LOC119557280|XP_037725894.1|DSUP
OG0004521	LOC108597191|XP_017839108.1|DBUS	LOC119559376|XP_037728346.1|DSUP
OG0004522	LOC108607161|XP_017853300.1|DBUS	LOC119557161|XP_037725689.1|DSUP
OG0004523	LOC108604162|XP_017848981.1|DBUS	LOC119548630|XP_037711944.1|DSUP
OG0004524	LOC108607219|XP_017853380.1|DBUS	LOC119558051|XP_037727129.1|DSUP
OG0004525	LOC108606375|XP_017851918.1|DBUS	LOC119557099|XP_037725604.1|DSUP
OG0004526	LOC108604944|XP_033150370.1|DBUS	LOC119557319|XP_037725963.1|DSUP
OG0004527	LOC108605465|XP_017850639.1|DBUS	LOC119556376|XP_037724472.1|DSUP
OG0004528	LOC108607240|XP_017853406.1|DBUS	LOC119556191|XP_037724062.1|DSUP
OG0004529	LOC108606334|XP_017851849.1|DBUS	LOC119556125|XP_037723939.1|DSUP
OG0004530	LOC108605699|XP_017850979.1|DBUS	LOC119557814|XP_037726679.1|DSUP
OG0004531	LOC108601623|XP_033150120.1|DBUS	LOC119560435|XP_037729803.1|DSUP
OG0004532	LOC108606740|XP_017852624.1|DBUS	LOC119555884|XP_037723470.1|DSUP
OG0004533	LOC108605986|XP_017851297.1|DBUS	LOC119557037|XP_037725512.1|DSUP
OG0004534	LOC108605630|XP_017850902.1|DBUS	LOC119549755|XP_037713926.1|DSUP
OG0004535	LOC108600093|XP_017842944.2|DBUS	LOC119554575|XP_037721483.1|DSUP
OG0004536	LOC108606620|XP_017852392.1|DBUS	LOC119558185|XP_037727384.1|DSUP
OG0004537	LOC108605249|XP_033150154.1|DBUS	LOC119557536|XP_037726235.1|DSUP, LOC119556314|XP_037724327.1|DSUP
OG0004538	LOC108597353|XP_017839348.1|DBUS	LOC119549310|XP_037713198.1|DSUP
OG0004539	LOC108603493|XP_033150093.1|DBUS	LOC119563075|XP_037732218.1|DSUP
OG0004540	LOC108606998|XP_017853061.1|DBUS	LOC119556112|XP_037723912.1|DSUP
OG0004541	LOC108596289|XP_017837367.1|DBUS	LOC119550612|XP_037715364.1|DSUP
OG0004542	LOC108606784|XP_017852705.1|DBUS	LOC119558115|XP_037727272.1|DSUP
OG0004543	LOC108606939|XP_017852979.1|DBUS	LOC119556548|XP_037724759.1|DSUP
OG0004544	LOC108607037|XP_017853119.1|DBUS	LOC119556828|XP_037725213.1|DSUP
OG0004545	LOC108603884|XP_017848545.1|DBUS	LOC119559753|XP_037728751.1|DSUP
OG0004546	LOC108597533|XP_017839622.1|DBUS	LOC119549810|XP_037714010.1|DSUP
OG0004547	LOC108605633|XP_017850905.1|DBUS	LOC119558015|XP_037727054.1|DSUP
OG0004548	LOC108605288|XP_017850424.1|DBUS	LOC119557358|XP_037726023.1|DSUP
OG0004549	LOC108605241|XP_033150206.1|DBUS	LOC119558088|XP_037727221.1|DSUP
OG0004550	LOC108605577|XP_017850836.1|DBUS	LOC119557679|XP_037726477.1|DSUP
OG0004551	LOC108596483|XP_017837749.1|DBUS	LOC119549247|XP_037713077.1|DSUP
OG0004552	LOC108606535|XP_033150327.1|DBUS	LOC119558258|XP_037727523.1|DSUP
OG0004553	LOC108599489|XP_017841825.2|DBUS	LOC119555663|XP_037723178.1|DSUP
OG0004554	LOC108607028|XP_017853106.1|DBUS	LOC119556675|XP_037724967.1|DSUP
OG0004555	LOC108605903|XP_017851205.1|DBUS	LOC119557873|XP_037726801.1|DSUP
OG0004556	LOC108605645|XP_017850917.1|DBUS	LOC119556909|XP_037725324.1|DSUP
OG0004557	LOC108604938|XP_017849997.1|DBUS	LOC119556668|XP_037724947.1|DSUP
OG0004558	LOC108606362|XP_017851901.1|DBUS	LOC119557058|XP_037725534.1|DSUP
OG0004559	LOC108595309|XP_017836015.1|DBUS, LOC108601842|XP_017845276.1|DBUS	LOC119561813|XP_037731221.1|DSUP
OG0004560	LOC108595217|XP_033150930.1|DBUS	LOC119559028|XP_037728085.1|DSUP
OG0004561	LOC108604819|XP_017849918.1|DBUS	LOC119547993|XP_037710983.1|DSUP
OG0004562	LOC108604764|XP_017849847.1|DBUS	LOC119556206|XP_037724096.1|DSUP
OG0004563	LOC108604398|XP_017849345.1|DBUS	LOC119563518|XP_037732912.1|DSUP
OG0004564	LOC108601536|XP_017844923.1|DBUS	LOC119560115|XP_037729391.1|DSUP
OG0004565	LOC108603105|XP_017847098.1|DBUS	LOC119560918|XP_037730548.1|DSUP
OG0004566	LOC108605474|XP_017850650.1|DBUS	LOC119556237|XP_037724199.1|DSUP
OG0004567	LOC108605666|XP_017850943.1|DBUS	LOC119556529|XP_037724733.1|DSUP
OG0004568	LOC108606480|XP_017852105.1|DBUS	LOC119557218|XP_037725812.1|DSUP
OG0004569	LOC108603717|XP_033149796.1|DBUS	LOC119559924|XP_037729057.1|DSUP
OG0004570	LOC108597328|XP_017839309.1|DBUS	LOC119549050|XP_037712672.1|DSUP
OG0004571	LOC108602394|XP_017845995.1|DBUS, LOC108607192|XP_017853340.1|DBUS	LOC119556086|XP_037723865.1|DSUP
OG0004572	LOC108597362|XP_017839378.1|DBUS	LOC119548059|XP_037711071.1|DSUP
OG0004573	LOC108604440|XP_017849406.1|DBUS	LOC119548977|XP_037712503.1|DSUP
OG0004574	LOC108606011|XP_017851325.1|DBUS	LOC119556659|XP_037724930.1|DSUP
OG0004575	LOC108606991|XP_017853054.1|DBUS	LOC119556509|XP_037724701.1|DSUP
OG0004576	LOC108604655|XP_017849693.1|DBUS	LOC119560500|XP_037729898.1|DSUP
OG0004577	LOC108602550|XP_017846174.2|DBUS	LOC119559853|XP_037728886.1|DSUP
OG0004578	LOC108606561|XP_017852262.1|DBUS	LOC119556342|XP_037724369.1|DSUP
OG0004579	LOC108608324|XP_017855146.1|DBUS	LOC119545931|XP_037707789.1|DSUP
OG0004580	LOC108601390|XP_017844778.1|DBUS	LOC119559870|XP_037728924.1|DSUP
OG0004581	LOC108603038|XP_017846946.1|DBUS	LOC119546129|XP_037708158.1|DSUP
OG0004582	LOC108604722|XP_017849789.1|DBUS	LOC119563180|XP_037732379.1|DSUP
OG0004583	LOC108606788|XP_017852719.1|DBUS	LOC119558121|XP_037727279.1|DSUP
OG0004584	LOC108596096|XP_017837004.1|DBUS	LOC119550001|XP_037714350.1|DSUP
OG0004585	LOC108601920|XP_017845387.1|DBUS	LOC119546665|XP_037709055.1|DSUP
OG0004586	LOC108607056|XP_017853157.1|DBUS	LOC119556217|XP_037724129.1|DSUP
OG0004587	LOC108603660|XP_017848136.1|DBUS	LOC119549016|XP_037712591.1|DSUP
OG0004588	LOC108603690|XP_017848201.1|DBUS	LOC119563132|XP_037732310.1|DSUP
OG0004590	LOC108603628|XP_017848075.1|DBUS	LOC119545634|XP_037707272.1|DSUP
OG0004591	LOC108604450|XP_017849418.1|DBUS	LOC119545633|XP_037707271.1|DSUP
OG0004592	LOC108607248|XP_017853419.1|DBUS	LOC119558282|XP_037727585.1|DSUP
OG0004593	LOC108606442|XP_017852042.1|DBUS	LOC119557947|XP_037726895.1|DSUP
OG0004594	LOC108605133|XP_017850188.1|DBUS	LOC119557095|XP_037725585.1|DSUP
OG0004595	LOC108606816|XP_017852780.1|DBUS	LOC119557480|XP_037726177.1|DSUP
OG0004596	LOC108605016|XP_017850072.1|DBUS	LOC119557298|XP_037725934.1|DSUP
OG0004597	LOC108605849|XP_017851147.1|DBUS	LOC119556252|XP_037724221.1|DSUP
OG0004598	LOC108601107|XP_017844513.1|DBUS	LOC119552931|XP_037718802.1|DSUP
OG0004599	LOC108601312|XP_017844704.1|DBUS	LOC119547958|XP_037710936.1|DSUP
OG0004600	LOC108605639|XP_017850910.1|DBUS	LOC119555865|XP_037723445.1|DSUP
OG0004601	LOC108605056|XP_017850112.1|DBUS	LOC119556922|XP_037725337.1|DSUP
OG0004602	LOC108606116|XP_017851458.1|DBUS	LOC119556723|XP_037725049.1|DSUP
OG0004603	LOC108599845|XP_017842462.1|DBUS	LOC119546650|XP_037709032.1|DSUP
OG0004604	LOC108605324|XP_033150297.1|DBUS, LOC108605988|XP_017851298.1|DBUS	LOC119558135|XP_037727296.1|DSUP
OG0004605	LOC108605396|XP_033150432.1|DBUS	LOC119555987|XP_037723642.1|DSUP
OG0004606	LOC108602928|XP_017846758.1|DBUS	LOC119561031|XP_037730786.1|DSUP
OG0004607	LOC108604937|XP_033150245.1|DBUS	LOC119556893|XP_037725301.1|DSUP
OG0004608	LOC108605196|XP_017850279.1|DBUS	LOC119558270|XP_037727566.1|DSUP
OG0004609	LOC108606556|XP_017852246.1|DBUS	LOC119556663|XP_037724939.1|DSUP
OG0004610	LOC108602285|XP_017845842.1|DBUS	LOC119557805|XP_037726731.1|DSUP
OG0004611	LOC108604370|XP_017849306.1|DBUS	LOC119551742|XP_037717174.1|DSUP
OG0004612	LOC108602025|XP_017845516.1|DBUS	LOC119556519|XP_037724724.1|DSUP
OG0004613	LOC108603045|XP_017846952.1|DBUS	LOC119546144|XP_037708183.1|DSUP
OG0004614	LOC108605653|XP_017850928.1|DBUS	LOC119558201|XP_037727421.1|DSUP
OG0004615	LOC108606500|XP_017852154.1|DBUS	LOC119556514|XP_037724711.1|DSUP
OG0004616	LOC108605155|XP_017850222.1|DBUS	LOC119556131|XP_037723948.1|DSUP
OG0004617	LOC108596937|XP_017838662.1|DBUS	LOC119547079|XP_037709699.1|DSUP
OG0004618	LOC108601358|XP_017844746.1|DBUS	LOC119560795|XP_037730359.1|DSUP
OG0004619	LOC108602898|XP_017846694.1|DBUS	LOC119560351|XP_037729682.1|DSUP
OG0004620	LOC108604030|XP_017848770.1|DBUS	LOC119559742|XP_037728728.1|DSUP
OG0004621	LOC108604041|XP_017848792.1|DBUS	LOC119562984|XP_037732089.1|DSUP
OG0004622	LOC108604611|XP_017849639.1|DBUS	LOC119557389|XP_037726065.1|DSUP
OG0004623	LOC108603030|XP_017846934.1|DBUS	LOC119552758|XP_037718483.1|DSUP
OG0004624	LOC108603449|XP_017847768.1|DBUS	LOC119560070|XP_037729305.1|DSUP
OG0004625	LOC108606478|XP_033150266.1|DBUS	LOC119557823|XP_037726694.1|DSUP
OG0004626	LOC108606655|XP_017852461.1|DBUS	LOC119555861|XP_037723430.1|DSUP
OG0004627	LOC108600033|XP_017842850.1|DBUS	LOC119555684|XP_037723235.1|DSUP
OG0004628	LOC108605758|XP_017851049.1|DBUS	LOC119557568|XP_037726288.1|DSUP
OG0004629	LOC108603025|XP_017846922.1|DBUS	LOC119559859|XP_037728892.1|DSUP
OG0004630	LOC108603697|XP_017848212.1|DBUS	LOC119563533|XP_037732933.1|DSUP
OG0004632	LOC108604147|XP_017848950.1|DBUS	LOC119548912|XP_037712485.1|DSUP
OG0004633	LOC108601755|XP_017845167.1|DBUS	LOC119553357|XP_037719631.1|DSUP
OG0004634	LOC108602824|XP_017846547.1|DBUS	LOC119551340|XP_037716577.1|DSUP
OG0004635	LOC108606616|XP_017852377.1|DBUS	LOC119556402|XP_037724506.1|DSUP
OG0004636	LOC108606467|XP_017852079.1|DBUS	LOC119558183|XP_037727377.1|DSUP
OG0004637	LOC108606814|XP_017852777.1|DBUS	LOC119557671|XP_037726462.1|DSUP
OG0004638	LOC108606840|XP_017850777.1|DBUS	LOC119556793|XP_037725158.1|DSUP
OG0004639	LOC108601820|XP_017845246.1|DBUS	LOC119550487|XP_037715107.1|DSUP
OG0004640	LOC108602364|XP_017845955.1|DBUS	LOC119563407|XP_037732702.1|DSUP
OG0004641	LOC108606435|XP_017852036.1|DBUS	LOC119558367|XP_037727806.1|DSUP
OG0004642	LOC108605585|XP_017850845.1|DBUS	LOC119557673|XP_037726469.1|DSUP
OG0004643	LOC108602110|XP_017845624.1|DBUS	LOC119563319|XP_037732582.1|DSUP
OG0004644	LOC108606609|XP_017852367.1|DBUS	LOC119557330|XP_037725979.1|DSUP
OG0004646	LOC108604373|XP_017849311.1|DBUS	LOC119558128|XP_037727292.1|DSUP
OG0004647	LOC108605884|XP_017851185.1|DBUS	LOC119558318|XP_037727658.1|DSUP
OG0004648	LOC108605520|XP_017850759.1|DBUS	LOC119556035|XP_037723751.1|DSUP
OG0004649	LOC108606042|XP_033150457.1|DBUS	LOC119556432|XP_037724588.1|DSUP
OG0004650	LOC108608316|XP_017855133.1|DBUS	LOC119546978|XP_037709555.1|DSUP
OG0004651	LOC108601993|XP_017845481.1|DBUS	LOC119553635|XP_037720041.1|DSUP
OG0004652	LOC108602760|XP_017846420.1|DBUS	LOC119546589|XP_037708934.1|DSUP
OG0004653	LOC108598281|XP_017840386.2|DBUS	LOC119553980|XP_037720615.1|DSUP
OG0004654	LOC108603140|XP_017847170.2|DBUS	LOC119546724|XP_037709142.1|DSUP
OG0004655	LOC108604491|XP_017849472.1|DBUS	LOC119562893|XP_037731938.1|DSUP
OG0004656	LOC108606352|XP_017851889.1|DBUS	LOC119556600|XP_037724840.1|DSUP
OG0004657	LOC108601471|XP_017844859.1|DBUS	LOC119560882|XP_037730487.1|DSUP
OG0004658	LOC108603065|XP_017847000.1|DBUS	LOC119549531|XP_037713584.1|DSUP
OG0004659	LOC108602085|XP_017845597.1|DBUS	LOC119549656|XP_037713774.1|DSUP
OG0004660	LOC108603885|XP_017848547.1|DBUS	LOC119559751|XP_037728749.1|DSUP
OG0004661	LOC108604010|XP_017848742.1|DBUS	LOC119562903|XP_037731957.1|DSUP
OG0004662	LOC108603313|XP_017847511.1|DBUS	LOC119555192|XP_037722380.1|DSUP
OG0004663	LOC108604953|XP_033150160.1|DBUS	LOC119557647|XP_037726426.1|DSUP
OG0004664	LOC108606858|XP_017852847.1|DBUS	LOC119556199|XP_037724079.1|DSUP
OG0004665	LOC108605651|XP_017850924.1|DBUS	LOC119556846|XP_037725245.1|DSUP
OG0004666	LOC108603776|XP_017848357.1|DBUS	LOC119560798|XP_037730358.1|DSUP
OG0004667	LOC108604599|XP_017849624.1|DBUS	LOC119560801|XP_037730363.1|DSUP
OG0004668	LOC108606822|XP_017852794.1|DBUS	LOC119555954|XP_037723592.1|DSUP
OG0004669	LOC108608386|XP_017855228.1|DBUS	LOC119545934|XP_037707800.1|DSUP
OG0004670	LOC108601729|XP_017845138.1|DBUS	LOC119548841|XP_037712392.1|DSUP
OG0004671	LOC108601949|XP_017845422.1|DBUS	LOC119560694|XP_037730204.1|DSUP
OG0004672	LOC108601271|XP_017844659.1|DBUS	LOC119562919|XP_037731996.1|DSUP
OG0004673	LOC108604761|XP_017849840.1|DBUS	LOC119547027|XP_037709629.1|DSUP
OG0004674	LOC108601660|XP_017845049.1|DBUS	LOC119560892|XP_037730526.1|DSUP
OG0004675	LOC108603118|XP_017847116.1|DBUS	LOC119545777|XP_037707570.1|DSUP
OG0004676	LOC108603442|XP_017847755.1|DBUS	LOC119560365|XP_037729698.1|DSUP
OG0004677	LOC108604367|XP_017849297.1|DBUS	LOC119558647|XP_037727974.1|DSUP
OG0004678	LOC108603580|XP_017848005.1|DBUS	LOC119558627|XP_037727963.1|DSUP
OG0004679	LOC108601348|XP_017844734.1|DBUS	LOC119560375|XP_037729710.1|DSUP
OG0004680	LOC108603872|XP_017848532.1|DBUS	LOC119547458|XP_037710259.1|DSUP
OG0004681	LOC108603595|XP_017848025.1|DBUS	LOC119560025|XP_037729245.1|DSUP
OG0004682	LOC108604718|XP_017849788.1|DBUS	LOC119547428|XP_037710215.1|DSUP
OG0004683	LOC108604559|XP_033150016.1|DBUS, LOC108602104|XP_033149777.1|DBUS	LOC119558427|XP_037727909.1|DSUP
OG0004685	LOC108604402|XP_017849351.1|DBUS	LOC119547568|XP_037710400.1|DSUP
OG0004686	LOC108603857|XP_017848503.1|DBUS	LOC119545824|XP_037707650.1|DSUP
OG0004687	LOC108601756|XP_017845168.1|DBUS	LOC119563182|XP_037732381.1|DSUP
OG0004688	LOC108603096|XP_017847081.1|DBUS	LOC119560016|XP_037729233.1|DSUP
OG0004689	LOC108603458|XP_017847778.1|DBUS	LOC119545809|XP_037707620.1|DSUP
OG0004690	LOC108603367|XP_017847614.1|DBUS	LOC119559760|XP_037728759.1|DSUP
OG0004691	LOC108602818|XP_017846538.1|DBUS	LOC119546826|XP_037709349.1|DSUP
OG0004692	LOC108603182|XP_017847229.1|DBUS	LOC119563170|XP_037732364.1|DSUP
OG0004693	LOC108603639|XP_017848089.1|DBUS	LOC119563169|XP_037732362.1|DSUP
OG0004694	LOC108604382|XP_017849326.1|DBUS	LOC119561018|XP_037730773.1|DSUP
OG0004695	LOC108603114|XP_033149998.1|DBUS	LOC119545978|XP_037707887.1|DSUP
OG0004696	LOC108601446|XP_017844833.1|DBUS	LOC119551823|XP_037717317.1|DSUP
OG0004697	LOC108605573|XP_017850830.1|DBUS	LOC119557566|XP_037726278.1|DSUP
OG0004698	LOC108605698|XP_017850978.1|DBUS	LOC119557478|XP_037726174.1|DSUP
OG0004699	LOC108603528|XP_017847911.1|DBUS	LOC119563126|XP_037732302.1|DSUP
OG0004700	LOC108601896|XP_017845359.1|DBUS	LOC119560333|XP_037729651.1|DSUP
OG0004701	LOC108602801|XP_017846513.1|DBUS	LOC119560615|XP_037730080.1|DSUP
OG0004702	LOC108603020|XP_017846906.1|DBUS	LOC119545751|XP_037707513.1|DSUP
OG0004703	LOC108602053|XP_017845555.1|DBUS	LOC119563406|XP_037732700.1|DSUP
OG0004704	LOC108603175|XP_017847224.2|DBUS	LOC119549605|XP_037713700.1|DSUP
OG0004705	LOC108603475|XP_017847805.1|DBUS	LOC119560815|XP_037730387.1|DSUP
OG0004706	LOC108600108|XP_017842967.2|DBUS	LOC119552557|XP_037718104.1|DSUP
OG0004707	LOC108604656|XP_017849694.1|DBUS	LOC119546445|XP_037708647.1|DSUP
OG0004708	LOC108604690|XP_017849735.1|DBUS	LOC119560522|XP_037729925.1|DSUP
OG0004709	LOC108601746|XP_017845155.1|DBUS	LOC119560710|XP_037730246.1|DSUP
OG0004710	LOC108603670|XP_033150148.1|DBUS	LOC119549294|XP_037713184.1|DSUP
OG0004711	LOC108601569|XP_017844956.1|DBUS	LOC119551936|XP_037717528.1|DSUP
OG0004712	LOC108601541|XP_033149875.1|DBUS	LOC119559863|XP_037728898.1|DSUP
OG0004713	LOC108604173|XP_017849000.1|DBUS	LOC119563442|XP_037732765.1|DSUP
OG0004714	LOC108603665|XP_017848147.1|DBUS	LOC119562870|XP_037731911.1|DSUP
OG0004715	LOC108607567|XP_017853947.2|DBUS	LOC119548182|XP_037711225.1|DSUP
OG0004716	LOC108601556|XP_017844944.1|DBUS	LOC119548449|XP_037711644.1|DSUP
OG0004717	LOC108607243|XP_033150182.1|DBUS	LOC119557636|XP_037726398.1|DSUP
OG0004718	LOC108608527|XP_017855429.1|DBUS	LOC119547202|XP_037709874.1|DSUP
OG0004719	LOC108604039|XP_017848787.1|DBUS	LOC119548263|XP_037711339.1|DSUP
OG0004720	LOC108602097|XP_017845609.1|DBUS	LOC119549221|XP_037713032.1|DSUP
OG0004721	LOC108603434|XP_017847743.1|DBUS	LOC119563173|XP_037732368.1|DSUP
OG0004722	LOC108601866|XP_017845313.1|DBUS	LOC119563068|XP_037732211.1|DSUP
OG0004723	LOC108599020|XP_017841290.1|DBUS, LOC108605499|XP_017850734.1|DBUS	LOC119556324|XP_037724340.1|DSUP
OG0004724	LOC108604242|XP_017849105.1|DBUS	LOC119560870|XP_037730470.1|DSUP
OG0004725	LOC108604277|XP_017849168.1|DBUS	LOC119545728|XP_037707475.1|DSUP
OG0004726	LOC108603597|XP_017848028.1|DBUS	LOC119557542|XP_037726247.1|DSUP
OG0004727	LOC108603732|XP_017848269.1|DBUS	LOC119558965|XP_037728072.1|DSUP
OG0004728	LOC108604349|XP_017849268.1|DBUS	LOC119560663|XP_037730160.1|DSUP
OG0004729	LOC108605682|XP_017850963.1|DBUS	LOC119558024|XP_037727079.1|DSUP
OG0004730	LOC108600632|XP_017843813.1|DBUS	LOC119546656|XP_037709039.1|DSUP
OG0004731	LOC108601770|XP_017845184.1|DBUS	LOC119560240|XP_037729531.1|DSUP
OG0004732	LOC108601793|XP_017845218.1|DBUS	LOC119559843|XP_037728868.1|DSUP
OG0004733	LOC108604534|XP_017849538.1|DBUS	LOC119559822|XP_037728844.1|DSUP
OG0004734	LOC108604681|XP_017849726.1|DBUS	LOC119559883|XP_037728948.1|DSUP
OG0004735	LOC108603763|XP_017848334.1|DBUS	LOC119545828|XP_037707654.1|DSUP
OG0004736	LOC108603292|XP_017847452.1|DBUS	LOC119545711|XP_037707438.1|DSUP
OG0004737	LOC108602719|XP_017846363.1|DBUS	LOC119560792|XP_037730349.1|DSUP
OG0004738	LOC108604054|XP_017848805.1|DBUS	LOC119560006|XP_037729208.1|DSUP
OG0004739	LOC108603245|XP_017847363.1|DBUS	LOC119561787|XP_037731197.1|DSUP
OG0004740	LOC108602113|XP_017845627.1|DBUS	LOC119551923|XP_037717485.1|DSUP
OG0004741	LOC108603316|XP_017847517.1|DBUS	LOC119561086|XP_037730885.1|DSUP
OG0004742	LOC108607359|XP_017853542.1|DBUS	LOC119552740|XP_037718478.1|DSUP
OG0004743	LOC108602990|XP_017846873.1|DBUS	LOC119560552|XP_037729992.1|DSUP
OG0004744	LOC108596807|XP_017838409.2|DBUS	LOC119546578|XP_037708908.1|DSUP
OG0004745	LOC108601486|XP_017844873.1|DBUS	LOC119559811|XP_037728824.1|DSUP
OG0004746	LOC108603864|XP_017848520.1|DBUS	LOC119553449|XP_037719781.1|DSUP
OG0004747	LOC108603865|XP_017848521.1|DBUS	LOC119553464|XP_037719798.1|DSUP
OG0004748	LOC108603750|XP_017848313.1|DBUS	LOC119548583|XP_037711834.1|DSUP
OG0004749	LOC108603833|XP_017848461.1|DBUS	LOC119551204|XP_037716369.1|DSUP
OG0004750	LOC108602905|XP_017846702.1|DBUS	LOC119560355|XP_037729687.1|DSUP
OG0004751	LOC108603725|XP_017848255.1|DBUS	LOC119555657|XP_037723169.1|DSUP
OG0004752	LOC108604107|XP_017848877.1|DBUS	LOC119559814|XP_037728833.1|DSUP
OG0004753	LOC108603804|XP_017848391.1|DBUS	LOC119563497|XP_037732865.1|DSUP
OG0004754	LOC108602761|XP_017846422.1|DBUS	LOC119551392|XP_037716650.1|DSUP
OG0004755	LOC108601717|XP_017845124.1|DBUS	LOC119547839|XP_037710800.1|DSUP
OG0004756	LOC108601813|XP_017845239.1|DBUS	LOC119547822|XP_037710776.1|DSUP
OG0004757	LOC108602875|XP_017846653.1|DBUS	LOC119563361|XP_037732640.1|DSUP
OG0004758	LOC108604597|XP_017849619.1|DBUS	LOC119560206|XP_037729497.1|DSUP
OG0004759	LOC108604209|XP_017849059.1|DBUS	LOC119560979|XP_037730681.1|DSUP
OG0004760	LOC108602300|XP_017845869.1|DBUS	LOC119559798|XP_037728809.1|DSUP
OG0004761	LOC108604344|XP_017849261.1|DBUS	LOC119563335|XP_037732608.1|DSUP, LOC119559283|XP_037728284.1|DSUP
OG0004762	LOC108607737|XP_017854250.2|DBUS	LOC119547119|XP_037709757.1|DSUP
OG0004763	LOC108601983|XP_017845467.1|DBUS	LOC119560967|XP_037730658.1|DSUP
OG0004764	LOC108604248|XP_017849118.1|DBUS	LOC119560827|XP_037730401.1|DSUP
OG0004765	LOC108601617|XP_017845005.1|DBUS	LOC119548818|XP_037712345.1|DSUP
OG0004766	LOC108604462|XP_017849431.1|DBUS	LOC119563267|XP_037732514.1|DSUP
OG0004767	LOC108603296|XP_017847457.1|DBUS	LOC119559758|XP_037728757.1|DSUP
OG0004768	LOC108604434|XP_017849397.1|DBUS	LOC119560833|XP_037730408.1|DSUP
OG0004769	LOC108603050|XP_017846968.1|DBUS	LOC119547826|XP_037710777.1|DSUP
OG0004770	LOC108603252|XP_017847380.1|DBUS	LOC119553282|XP_037719524.1|DSUP
OG0004771	LOC108602186|XP_017845720.1|DBUS	LOC119545754|XP_037707524.1|DSUP
OG0004772	LOC108603938|XP_033150008.1|DBUS, LOC108603946|XP_017848627.2|DBUS, LOC108603939|XP_033149855.1|DBUS	LOC119560262|XP_037729554.1|DSUP
OG0004773	LOC108603067|XP_017847001.1|DBUS	LOC119559554|XP_037728520.1|DSUP
OG0004774	LOC108603068|XP_017847011.2|DBUS	LOC119559570|XP_037728522.1|DSUP
OG0004775	LOC108602161|XP_017845683.1|DBUS	LOC119561025|XP_037730778.1|DSUP
OG0004776	LOC108597629|XP_017839761.1|DBUS	LOC119552143|XP_037717867.1|DSUP
OG0004777	LOC117135101|XP_033150992.1|DBUS	LOC119560778|XP_037730331.1|DSUP
OG0004778	LOC108608410|XP_017855258.2|DBUS	LOC119548491|XP_037711694.1|DSUP
OG0004779	LOC108603347|XP_017847568.1|DBUS	LOC119559738|XP_037728725.1|DSUP
OG0004780	LOC108603516|XP_017847900.1|DBUS	LOC119546988|XP_037709571.1|DSUP
OG0004781	LOC108602993|XP_033150133.1|DBUS	LOC119560003|XP_037729205.1|DSUP
OG0004782	LOC108604758|XP_017849836.1|DBUS	LOC119549188|XP_037712948.1|DSUP
OG0004783	LOC108606518|XP_017852180.1|DBUS	LOC119557886|XP_037726816.1|DSUP
OG0004784	LOC108602485|XP_017846097.1|DBUS	LOC119560364|XP_037729697.1|DSUP
OG0004785	LOC108602195|XP_017845733.1|DBUS	LOC119560468|XP_037729855.1|DSUP
OG0004786	LOC108602476|XP_017846089.1|DBUS	LOC119560113|XP_037729390.1|DSUP
OG0004787	LOC108601462|XP_017844849.1|DBUS	LOC119560942|XP_037730608.1|DSUP
OG0004788	LOC108602484|XP_017846096.1|DBUS	LOC119560913|XP_037730542.1|DSUP
OG0004789	LOC108601463|XP_017844851.1|DBUS	LOC119560738|XP_037730280.1|DSUP
OG0004790	LOC108601927|XP_017845392.1|DBUS	LOC119553583|XP_037719963.1|DSUP
OG0004791	LOC108603236|XP_017847345.1|DBUS	LOC119554145|XP_037720853.1|DSUP
OG0004792	LOC108603943|XP_017848625.1|DBUS	LOC119560873|XP_037730475.1|DSUP
OG0004793	LOC108603122|XP_017847130.1|DBUS	LOC119545661|XP_037707315.1|DSUP
OG0004794	LOC108604188|XP_017849027.1|DBUS	LOC119559850|XP_037728883.1|DSUP
OG0004795	LOC108603335|XP_017847549.1|DBUS	LOC119546728|XP_037709150.1|DSUP
OG0004796	LOC108603696|XP_017848211.1|DBUS	LOC119559987|XP_037729174.1|DSUP
OG0004797	LOC108602341|XP_033150027.1|DBUS	LOC119560031|XP_037729256.1|DSUP
OG0004798	LOC108603905|XP_017848575.1|DBUS	LOC119555817|XP_037723366.1|DSUP
OG0004799	LOC108603331|XP_017847544.1|DBUS	LOC119560469|XP_037729856.1|DSUP
OG0004800	LOC108601768|XP_017845181.1|DBUS	LOC119560783|XP_037730337.1|DSUP
