Orthogroup	DBUS.longest_only	DEUG.longest_only
OG0005804	LOC108602253|XP_017845795.1|DBUS	LOC108105307|XP_017067290.1|DEUG
OG0005805	LOC108597269|XP_017839220.1|DBUS	LOC108107394|XP_017070401.1|DEUG
OG0005806	LOC108604739|XP_017849810.1|DBUS	LOC108116539|XP_017083966.1|DEUG
OG0005807	LOC108601526|XP_017844914.1|DBUS	LOC108116565|XP_017083994.1|DEUG
OG0005808	LOC108604915|XP_017849974.1|DBUS	LOC108104329|XP_017065805.1|DEUG
OG0005809	LOC108599528|XP_017841892.1|DBUS	LOC108102830|XP_017063509.1|DEUG
OG0005810	LOC108602813|XP_017846533.1|DBUS	LOC108115142|XP_017081927.1|DEUG
OG0005811	LOC108602814|XP_017846534.1|DBUS	LOC108115143|XP_017081928.1|DEUG
OG0005812	LOC108604710|XP_017849768.1|DBUS	LOC108110485|XP_017075055.1|DEUG
OG0005813	LOC108603417|XP_017847701.1|DBUS	LOC108108362|XP_017071896.1|DEUG
OG0005814	LOC108603608|XP_017848044.1|DBUS	LOC108115368|XP_017082283.1|DEUG
OG0005815	LOC108595168|XP_017835829.1|DBUS	LOC108106635|XP_017069329.1|DEUG
OG0005816	LOC108603548|XP_017847953.1|DBUS	LOC108109357|XP_017073313.1|DEUG
OG0005817	LOC108603846|XP_017848486.1|DBUS	LOC108109533|XP_017073586.1|DEUG
OG0005818	LOC108604686|XP_017849731.1|DBUS	LOC108113641|XP_017079800.1|DEUG
OG0005819	LOC108601688|XP_017845087.1|DBUS	LOC108116229|XP_017083509.1|DEUG
OG0005820	LOC108601689|XP_017845088.1|DBUS	LOC108116231|XP_017083510.1|DEUG
OG0005821	LOC108601667|XP_017845057.1|DBUS	LOC108116237|XP_017083517.1|DEUG
OG0005822	LOC108600288|XP_017843252.1|DBUS	LOC108106981|XP_017069806.1|DEUG
OG0005823	LOC108605204|XP_017850295.1|DBUS	LOC108105350|XP_017067351.1|DEUG
OG0005824	LOC108603110|XP_017847104.1|DBUS	LOC108116167|XP_017083392.1|DEUG
OG0005825	LOC108599807|XP_017842372.1|DBUS	LOC108113948|XP_017080149.1|DEUG
OG0005826	LOC108602398|XP_017845998.1|DBUS	LOC108104984|XP_017066849.1|DEUG
OG0005827	LOC108602228|XP_017845763.1|DBUS	LOC108113525|XP_017079607.1|DEUG
OG0005828	LOC108599683|XP_017842165.1|DBUS	LOC108107961|XP_017071289.1|DEUG
OG0005829	LOC108603632|XP_017848080.1|DBUS	LOC108109543|XP_017073601.1|DEUG
OG0005830	LOC108600036|XP_017842866.1|DBUS	LOC108108125|XP_017071535.1|DEUG
OG0005831	LOC108598115|XP_017840221.1|DBUS	LOC108108245|XP_017071703.1|DEUG
OG0005832	LOC108598114|XP_017840220.1|DBUS	LOC108108218|XP_017071675.1|DEUG
OG0005833	LOC108599781|XP_017842328.1|DBUS	LOC108107841|XP_017071083.1|DEUG
OG0005834	LOC108599784|XP_017842332.2|DBUS	LOC108107846|XP_017071089.1|DEUG
OG0005835	LOC108600251|XP_017841069.1|DBUS	LOC108107594|XP_017070646.1|DEUG
OG0005836	LOC108598289|XP_033149370.1|DBUS	LOC108108594|XP_017072180.1|DEUG
OG0005837	LOC108603376|XP_017847633.1|DBUS	LOC108116663|XP_017084144.1|DEUG
OG0005838	LOC108601795|XP_017845220.1|DBUS	LOC108111563|XP_017076576.1|DEUG
OG0005839	LOC108594448|XP_017835111.2|DBUS	LOC108110663|XP_017075269.1|DEUG
OG0005840	LOC108604802|XP_017849893.1|DBUS	LOC108105285|XP_017067263.1|DEUG
OG0005841	LOC108604364|XP_017849294.1|DBUS	LOC108115109|XP_017081848.1|DEUG
OG0005842	LOC108606154|XP_017851496.1|DBUS	LOC108104396|XP_017065924.1|DEUG
OG0005843	LOC108601152|XP_033149623.1|DBUS	LOC108105998|XP_017068325.1|DEUG
OG0005844	LOC108599880|XP_017842547.1|DBUS	LOC108108531|XP_017072092.1|DEUG
OG0005845	LOC108602871|XP_017846648.1|DBUS	LOC108115011|XP_017081742.1|DEUG
OG0005846	LOC108603224|XP_017847311.2|DBUS	LOC108109461|XP_017073448.1|DEUG
OG0005847	LOC108604001|XP_017848730.1|DBUS	LOC108108314|XP_017071826.1|DEUG
OG0005848	LOC108606631|XP_017852407.1|DBUS	LOC108104934|XP_017066777.1|DEUG
OG0005849	LOC108606576|XP_017852288.1|DBUS	LOC108104324|XP_017065796.1|DEUG
OG0005850	LOC108605702|XP_017850983.1|DBUS	LOC108103623|XP_017064657.1|DEUG
OG0005851	LOC108608118|XP_017854836.1|DBUS	LOC108107003|XP_017069833.1|DEUG
OG0005852	LOC108601690|XP_017845089.1|DBUS	LOC108116430|XP_017083813.1|DEUG
OG0005853	LOC108605124|XP_017850176.1|DBUS	LOC108117369|XP_017085246.1|DEUG
OG0005854	LOC108602812|XP_017846532.1|DBUS	LOC108115141|XP_017081926.1|DEUG
OG0005855	LOC108607094|XP_033150264.1|DBUS	LOC108110295|XP_017074784.1|DEUG
OG0005856	LOC108606414|XP_017851993.1|DBUS	LOC108115209|XP_017082033.1|DEUG
OG0005857	LOC108603452|XP_017847772.1|DBUS	LOC108109856|XP_017074166.1|DEUG, LOC108117104|XP_017084809.1|DEUG
OG0005858	LOC108601832|XP_017845261.1|DBUS	LOC108111818|XP_017076911.1|DEUG
OG0005859	LOC108597644|XP_017839787.2|DBUS	LOC108102686|XP_017063315.1|DEUG
OG0005860	LOC108603312|XP_017847498.1|DBUS	LOC108116203|XP_017083451.1|DEUG
OG0005861	LOC108603361|XP_017847599.1|DBUS	LOC108109364|XP_017073322.1|DEUG
OG0005862	LOC108596655|XP_017838130.1|DBUS	LOC108104545|XP_017066174.1|DEUG
OG0005863	LOC108597406|XP_017839442.1|DBUS	LOC108109248|XP_017073219.1|DEUG
OG0005864	LOC108601905|XP_017845370.1|DBUS	LOC108109463|XP_017073466.1|DEUG
OG0005865	LOC108603499|XP_017847854.1|DBUS	LOC108117487|XP_017085452.1|DEUG
OG0005866	LOC108595411|XP_017836128.1|DBUS	LOC108106337|XP_017068802.1|DEUG
OG0005867	LOC108594664|XP_017835297.2|DBUS	LOC108106702|XP_017069811.1|DEUG
OG0005868	LOC108597517|XP_017839599.1|DBUS	LOC108106770|XP_017069498.1|DEUG
OG0005869	LOC108605693|XP_017850974.1|DBUS	LOC108110319|XP_017074825.1|DEUG
OG0005870	LOC108605306|XP_017850465.1|DBUS	LOC108104432|XP_017065978.1|DEUG
OG0005871	LOC108605219|XP_017850316.1|DBUS	LOC108118392|XP_017086558.1|DEUG
OG0005872	LOC108602899|XP_017846695.1|DBUS	LOC108109554|XP_017073614.1|DEUG
OG0005873	LOC108604070|XP_017848827.1|DBUS	LOC108108292|XP_017071785.1|DEUG
OG0005874	LOC108606787|XP_017852716.1|DBUS	LOC108110057|XP_017074423.1|DEUG
OG0005875	LOC108597653|XP_017839796.1|DBUS	LOC108109275|XP_017073256.1|DEUG
OG0005876	LOC108606789|XP_017852720.1|DBUS	LOC108110294|XP_017074781.1|DEUG
OG0005877	LOC108605303|XP_033150426.1|DBUS	LOC108104938|XP_017066785.1|DEUG
OG0005878	LOC108605107|XP_033150409.1|DBUS	LOC108103854|XP_017065044.1|DEUG
OG0005879	LOC108605755|XP_017851044.1|DBUS	LOC108117459|XP_017085372.1|DEUG
OG0005880	LOC108598336|XP_033149616.1|DBUS	LOC108108814|XP_017072489.1|DEUG
OG0005881	LOC108599250|XP_017841535.1|DBUS	LOC108106025|XP_017068363.1|DEUG
OG0005882	LOC108607002|XP_017853069.1|DBUS	LOC108102984|XP_017063783.1|DEUG
OG0005883	LOC108599692|XP_017842175.1|DBUS	LOC108104678|XP_017066358.1|DEUG
OG0005884	LOC108600342|XP_017843354.2|DBUS	LOC108114563|XP_017081102.1|DEUG
OG0005885	LOC108598541|XP_017840713.2|DBUS	LOC108105985|XP_017068304.1|DEUG
OG0005886	LOC108600866|XP_017844161.1|DBUS	LOC108107561|XP_017070604.1|DEUG
OG0005887	LOC108600231|XP_017843148.1|DBUS	LOC108105996|XP_017068322.1|DEUG
OG0005888	LOC108600483|XP_017843593.1|DBUS	LOC108116768|XP_017084286.1|DEUG
OG0005889	LOC108600854|XP_017844145.2|DBUS	LOC108108026|XP_017071379.1|DEUG
OG0005890	LOC108607100|XP_017853215.1|DBUS	LOC108103683|XP_017064761.1|DEUG
OG0005891	LOC108598507|XP_017840666.1|DBUS	LOC108114447|XP_017080935.1|DEUG
OG0005892	LOC108600552|XP_017843702.2|DBUS	LOC108114543|XP_017081077.1|DEUG
OG0005893	LOC108600985|XP_017844337.1|DBUS	LOC108104297|XP_017065760.1|DEUG
OG0005894	LOC108600986|XP_017844338.1|DBUS	LOC108104298|XP_017065761.1|DEUG
OG0005895	LOC108600987|XP_017844339.1|DBUS	LOC108104299|XP_017065762.1|DEUG
OG0005896	LOC108600762|XP_017844011.2|DBUS	LOC108114638|XP_017081196.1|DEUG
OG0005897	LOC108600704|XP_017843922.1|DBUS	LOC108104016|XP_017065335.1|DEUG, LOC108113832|XP_017080029.1|DEUG
OG0005898	LOC108606834|XP_017852808.1|DBUS	LOC108110039|XP_017074386.1|DEUG
OG0005899	LOC108596457|XP_017837694.1|DBUS	LOC108113225|XP_017079251.1|DEUG
OG0005900	LOC108599817|XP_017842409.2|DBUS	LOC108110864|XP_017075600.1|DEUG
OG0005901	LOC108597376|XP_017839399.1|DBUS	LOC108112953|XP_017078842.1|DEUG
OG0005902	LOC108595129|XP_017835780.1|DBUS	LOC108106512|XP_017069095.1|DEUG
OG0005903	LOC108603574|XP_017847987.1|DBUS	LOC108116377|XP_017083706.1|DEUG
OG0005904	LOC108603349|XP_017847571.1|DBUS	LOC108116659|XP_017084139.1|DEUG
OG0005905	LOC108600651|XP_017843835.2|DBUS	LOC108107887|XP_017071166.1|DEUG
OG0005906	LOC108600350|XP_017843363.2|DBUS	LOC108108508|XP_017072065.1|DEUG
OG0005907	LOC108600913|XP_017844234.2|DBUS	LOC108114335|XP_017080750.1|DEUG
OG0005908	LOC108599513|XP_017841871.1|DBUS	LOC108117348|XP_017085210.1|DEUG
OG0005909	LOC108600692|XP_033149485.1|DBUS	LOC108108805|XP_017072477.1|DEUG
OG0005910	LOC108597045|XP_017838833.1|DBUS	LOC108113083|XP_017079018.1|DEUG
OG0005911	LOC108596777|XP_017838365.1|DBUS	LOC108113084|XP_017079019.1|DEUG
OG0005912	LOC108597015|XP_017838784.1|DBUS	LOC108112657|XP_017078276.1|DEUG
OG0005913	LOC108602099|XP_017845612.1|DBUS	LOC108115652|XP_017082696.1|DEUG
OG0005914	LOC108595099|XP_017835743.2|DBUS	LOC108106264|XP_017068719.1|DEUG
OG0005915	LOC108597773|XP_017839977.1|DBUS	LOC108106586|XP_017069257.1|DEUG
OG0005916	LOC108597748|XP_017839944.1|DBUS	LOC108109184|XP_017073103.1|DEUG
OG0005917	LOC108595642|XP_017836402.1|DBUS	LOC108111909|XP_017077037.1|DEUG
OG0005918	LOC108605663|XP_017850939.1|DBUS	LOC108117438|XP_017085347.1|DEUG
OG0005919	LOC108594673|XP_017835263.2|DBUS	LOC108104758|XP_017066482.1|DEUG
OG0005920	LOC108597150|XP_017839038.1|DBUS	LOC108113067|XP_017078994.1|DEUG
OG0005921	LOC108599463|XP_017841788.1|DBUS	LOC108113715|XP_017079889.1|DEUG
OG0005922	LOC108606504|XP_017852159.1|DBUS	LOC108104385|XP_017065911.1|DEUG
OG0005923	LOC108599447|XP_017841767.2|DBUS	LOC108108224|XP_017071681.1|DEUG
OG0005924	LOC108599451|XP_017841771.1|DBUS	LOC108106011|XP_017068346.1|DEUG
OG0005925	LOC108598551|XP_033149414.1|DBUS	LOC108108197|XP_017071638.1|DEUG
OG0005926	LOC108606966|XP_017853017.1|DBUS	LOC108103432|XP_017064391.1|DEUG
OG0005927	LOC108603420|XP_017847710.1|DBUS	LOC108115298|XP_017082182.1|DEUG
OG0005928	LOC108605557|XP_017850809.1|DBUS	LOC108109693|XP_017073793.1|DEUG
OG0005929	LOC108601149|XP_017844567.1|DBUS	LOC108114195|XP_017080502.1|DEUG
OG0005930	LOC108594700|XP_017835329.1|DBUS	LOC108106336|XP_017068800.1|DEUG
OG0005931	LOC108597027|XP_017838803.1|DBUS	LOC108114920|XP_017081596.1|DEUG
OG0005932	LOC108597278|XP_017839233.2|DBUS	LOC108113122|XP_017079112.1|DEUG
OG0005933	LOC108597703|XP_017839878.1|DBUS	LOC108104537|XP_017066160.1|DEUG
OG0005934	LOC108597058|XP_033151010.1|DBUS	LOC108106494|XP_017069073.1|DEUG
OG0005935	LOC108600423|XP_017843276.2|DBUS	LOC108116771|XP_017084290.1|DEUG
OG0005936	LOC108606827|XP_017852803.1|DBUS	LOC108107167|XP_017070069.1|DEUG
OG0005937	LOC108600550|XP_017843698.1|DBUS	LOC108116774|XP_017084294.1|DEUG
OG0005938	LOC108595270|XP_017835972.2|DBUS	LOC108112944|XP_017078830.1|DEUG
OG0005939	LOC108605832|XP_017851128.1|DBUS	LOC108102966|XP_017063756.1|DEUG
OG0005940	LOC108596161|XP_017837154.1|DBUS	LOC108112840|XP_017078637.1|DEUG
OG0005941	LOC108596614|XP_017838044.1|DBUS	LOC108107436|XP_017070462.1|DEUG
OG0005942	LOC108597164|XP_017839064.1|DBUS	LOC108111621|XP_017076642.1|DEUG
OG0005943	LOC108596212|XP_017837225.1|DBUS	LOC108114904|XP_017081566.1|DEUG
OG0005944	LOC108596416|XP_017837620.2|DBUS	LOC108114919|XP_017081595.1|DEUG
OG0005945	LOC108597446|XP_017839500.1|DBUS	LOC108112769|XP_017078521.1|DEUG
OG0005946	LOC108596315|XP_017837412.1|DBUS	LOC108112307|XP_017077621.1|DEUG
OG0005947	LOC108597121|XP_033148923.1|DBUS	LOC108112538|XP_017077953.1|DEUG
OG0005948	LOC108599176|XP_017841452.2|DBUS	LOC108108555|XP_017072125.1|DEUG
OG0005949	LOC108599141|XP_017841418.1|DBUS	LOC108108678|XP_017072272.1|DEUG
OG0005950	LOC108602886|XP_017846679.1|DBUS	LOC108112296|XP_017077613.1|DEUG
OG0005951	LOC108600684|XP_017843881.1|DBUS	LOC108114577|XP_017081118.1|DEUG
OG0005952	LOC108608007|XP_017854659.1|DBUS	LOC108112287|XP_017077603.1|DEUG
OG0005953	LOC108599476|XP_017841809.1|DBUS	LOC108115547|XP_017082541.1|DEUG
OG0005954	LOC108608519|XP_017855410.2|DBUS	LOC108115534|XP_017082525.1|DEUG
OG0005955	LOC108603874|XP_017848535.1|DBUS	LOC108109865|XP_017074146.1|DEUG
OG0005956	LOC108596998|XP_033151006.1|DBUS	LOC108112879|XP_017078713.1|DEUG
OG0005957	LOC108604535|XP_017849539.1|DBUS	LOC108117556|XP_017085554.1|DEUG
OG0005958	LOC108603960|XP_017848650.1|DBUS, LOC108606671|XP_017852493.1|DBUS	LOC108113656|XP_017079817.1|DEUG
OG0005959	LOC108598753|XP_017840981.1|DBUS	LOC108110907|XP_017075657.1|DEUG
OG0005960	LOC108606464|XP_017852076.1|DBUS	LOC108106040|XP_017068380.1|DEUG
OG0005961	LOC108597719|XP_017839899.1|DBUS	LOC108112653|XP_017078273.1|DEUG
OG0005962	LOC108595868|XP_017836649.1|DBUS	LOC108108872|XP_017072579.1|DEUG
OG0005964	LOC108596386|XP_017837546.1|DBUS	LOC108113200|XP_017079219.1|DEUG
OG0005965	LOC108595994|XP_017836770.1|DBUS	LOC108104811|XP_017066582.1|DEUG
OG0005966	LOC108597343|XP_017839337.1|DBUS	LOC108106745|XP_017069472.1|DEUG
OG0005967	LOC108596582|XP_017837993.1|DBUS	LOC108109165|XP_017073077.1|DEUG
OG0005968	LOC108595172|XP_017835836.1|DBUS	LOC108109280|XP_017073261.1|DEUG
OG0005969	LOC108596753|XP_017838321.1|DBUS	LOC108107452|XP_017070490.1|DEUG
OG0005970	LOC108598418|XP_017840534.1|DBUS	LOC108114664|XP_017081232.1|DEUG
OG0005971	LOC108596059|XP_017836943.1|DBUS	LOC108106416|XP_017068928.1|DEUG
OG0005972	LOC108599971|XP_017842724.1|DBUS	LOC108114530|XP_017081054.1|DEUG
OG0005973	LOC108599125|XP_017841404.1|DBUS	LOC108107562|XP_017070608.1|DEUG
OG0005974	LOC108599670|XP_017842140.1|DBUS	LOC108114328|XP_017080736.1|DEUG
OG0005975	LOC108599972|XP_017842730.1|DBUS	LOC108114618|XP_017081174.1|DEUG
OG0005976	LOC108601906|XP_017845371.1|DBUS	LOC108105291|XP_017067272.1|DEUG
OG0005977	LOC108595021|XP_017835644.1|DBUS	LOC108109252|XP_017073223.1|DEUG
OG0005978	LOC108596762|XP_017838337.1|DBUS	LOC108112479|XP_017077827.1|DEUG
OG0005979	LOC108595197|XP_017835873.1|DBUS	LOC108112049|XP_017077291.1|DEUG
OG0005980	LOC108596456|XP_017837692.1|DBUS	LOC108113360|XP_017079413.1|DEUG
OG0005981	LOC108606236|XP_017851660.1|DBUS	LOC108104348|XP_017065842.1|DEUG
OG0005982	LOC108597545|XP_017839638.1|DBUS	LOC108113317|XP_017079362.1|DEUG
OG0005983	LOC108605722|XP_017851004.1|DBUS	LOC108105029|XP_017066915.1|DEUG
OG0005984	LOC108606928|XP_017852966.1|DBUS	LOC108105368|XP_017067390.1|DEUG
OG0005985	LOC108605073|XP_033150300.1|DBUS	LOC108111852|XP_017076950.1|DEUG
OG0005986	LOC108606325|XP_017851833.1|DBUS	LOC108117621|XP_017085638.1|DEUG
OG0005987	LOC108605472|XP_017850648.1|DBUS	LOC108105069|XP_017066978.1|DEUG
OG0005988	LOC108597128|XP_017839001.2|DBUS	LOC108106610|XP_017069298.1|DEUG
OG0005989	LOC108597143|XP_017839024.1|DBUS	LOC108106520|XP_017069114.1|DEUG
OG0005990	LOC108596378|XP_017837537.1|DBUS	LOC108113013|XP_017078923.1|DEUG
OG0005991	LOC108595474|XP_017836213.1|DBUS	LOC108104496|XP_017066099.1|DEUG
OG0005992	LOC108600493|XP_017843615.1|DBUS	LOC108114573|XP_017081113.1|DEUG
OG0005993	LOC108600494|XP_017843616.1|DBUS	LOC108114574|XP_017081114.1|DEUG
OG0005994	LOC108598477|XP_017840615.1|DBUS	LOC108108712|XP_017072333.1|DEUG
OG0005995	LOC108598524|XP_017840694.1|DBUS	LOC108114714|XP_017081305.1|DEUG
OG0005997	LOC108595147|XP_017835802.1|DBUS	LOC108113136|XP_017079132.1|DEUG
OG0005998	LOC108598878|XP_017841128.2|DBUS	LOC108104253|XP_017065691.1|DEUG
OG0005999	LOC108604748|XP_017849824.1|DBUS	LOC108104738|XP_017066464.1|DEUG
OG0006000	LOC108597361|XP_017839373.1|DBUS	LOC108112595|XP_017078134.1|DEUG
OG0006001	LOC108601091|XP_017844488.1|DBUS	LOC108107624|XP_017070682.1|DEUG
OG0006002	LOC108595114|XP_017835762.1|DBUS	LOC108107284|XP_017070227.1|DEUG
OG0006003	LOC108598472|XP_017840608.1|DBUS	LOC108104300|XP_017065763.1|DEUG
OG0006004	LOC108603049|XP_017846963.1|DBUS	LOC108114966|XP_017081662.1|DEUG
OG0006005	LOC108597632|XP_017839766.1|DBUS	LOC108106430|XP_017068947.1|DEUG
OG0006006	LOC108595424|XP_017836142.1|DBUS	LOC108109096|XP_017072968.1|DEUG
OG0006007	LOC108595078|XP_017835716.1|DBUS	LOC108111618|XP_017076637.1|DEUG
OG0006008	LOC108608458|XP_017855327.1|DBUS	LOC108110931|XP_017075701.1|DEUG
OG0006009	LOC108600063|XP_017842904.1|DBUS	LOC108114363|XP_017080799.1|DEUG
OG0006010	LOC108598178|XP_033149597.1|DBUS	LOC108108727|XP_017072349.1|DEUG
OG0006011	LOC108599485|XP_017841820.2|DBUS	LOC108104647|XP_017066316.1|DEUG
OG0006012	LOC108598143|XP_033150619.1|DBUS	LOC108114194|XP_017080494.1|DEUG
OG0006013	LOC108594902|XP_017835529.1|DBUS	LOC108112121|XP_017077361.1|DEUG
OG0006014	LOC108598891|XP_017841140.1|DBUS	LOC108104009|XP_017065322.1|DEUG
OG0006015	LOC108595969|XP_017836745.1|DBUS	LOC108106530|XP_017069154.1|DEUG
OG0006016	LOC108595472|XP_017836211.1|DBUS	LOC108104535|XP_017066158.1|DEUG
OG0006017	LOC108596093|XP_017837002.1|DBUS	LOC108106760|XP_017069489.1|DEUG
OG0006018	LOC108596404|XP_017837579.1|DBUS	LOC108111991|XP_017077208.1|DEUG
OG0006019	LOC108597479|XP_017839543.1|DBUS	LOC108113296|XP_017079336.1|DEUG
OG0006020	LOC108600846|XP_017844134.1|DBUS	LOC108114466|XP_017080963.1|DEUG
OG0006021	LOC108601078|XP_033150614.1|DBUS	LOC108107966|XP_017071295.1|DEUG
OG0006022	LOC108594310|XP_017834944.1|DBUS	LOC108111066|XP_017075883.1|DEUG
OG0006023	LOC108603793|XP_017848378.1|DBUS	LOC108113603|XP_017079747.1|DEUG
OG0006024	LOC108605487|XP_017850672.1|DBUS	LOC108103795|XP_017064915.1|DEUG
OG0006025	LOC108596696|XP_033148964.1|DBUS	LOC108106522|XP_017069119.1|DEUG
OG0006026	LOC108602018|XP_017845510.1|DBUS	LOC108115645|XP_017082688.1|DEUG
OG0006027	LOC108597081|XP_017838905.1|DBUS	LOC108114892|XP_017081539.1|DEUG
OG0006028	LOC108595187|XP_017835854.1|DBUS, LOC108594939|XP_033149084.1|DBUS	LOC108106775|XP_017069505.1|DEUG
OG0006029	LOC108595475|XP_017836214.1|DBUS	LOC108104548|XP_017066178.1|DEUG
OG0006030	LOC108604424|XP_017849382.1|DBUS	LOC108117508|XP_017085485.1|DEUG
OG0006031	LOC108595167|XP_017835828.1|DBUS	LOC108106759|XP_017069487.1|DEUG
OG0006032	LOC108606545|XP_033150502.1|DBUS	LOC108117710|XP_017085751.1|DEUG
OG0006033	LOC108596094|XP_017837003.1|DBUS	LOC108106755|XP_017069484.1|DEUG
OG0006034	LOC108601447|XP_017844834.1|DBUS	LOC108110157|XP_017074568.1|DEUG
OG0006035	LOC108596408|XP_017837588.1|DBUS	LOC108116413|XP_017083786.1|DEUG
OG0006036	LOC108607613|XP_017854015.1|DBUS	LOC108110508|XP_017075077.1|DEUG
OG0006037	LOC108597455|XP_017839509.1|DBUS	LOC108106534|XP_017069161.1|DEUG
OG0006038	LOC108601785|XP_017845200.1|DBUS	LOC108115397|XP_017082323.1|DEUG
OG0006039	LOC108597415|XP_017839454.1|DBUS	LOC108111623|XP_017076646.1|DEUG
OG0006040	LOC108595208|XP_017835885.1|DBUS	LOC108106248|XP_017068703.1|DEUG
OG0006041	LOC108607007|XP_017853076.1|DBUS	LOC108103702|XP_017064787.1|DEUG
OG0006042	LOC108596633|XP_017838076.1|DBUS	LOC108112512|XP_017077889.1|DEUG
OG0006043	LOC108598358|XP_017840465.1|DBUS	LOC108108628|XP_017072217.1|DEUG
OG0006044	LOC108606956|XP_017853002.1|DBUS	LOC108105462|XP_017067551.1|DEUG
OG0006045	LOC108595156|XP_017835815.1|DBUS	LOC108110353|XP_017074881.1|DEUG
OG0006046	LOC108596449|XP_017837685.1|DBUS	LOC108112924|XP_017078805.1|DEUG
OG0006047	LOC108600105|XP_017842964.2|DBUS	LOC108106023|XP_017068361.1|DEUG
OG0006048	LOC108598484|XP_017840628.1|DBUS	LOC108114650|XP_017081211.1|DEUG
OG0006049	LOC108606517|XP_017852178.1|DBUS	LOC108102932|XP_017063682.1|DEUG
OG0006050	LOC108603964|XP_017848654.1|DBUS	LOC108105208|XP_017067150.1|DEUG
OG0006051	LOC108599342|XP_017841634.1|DBUS, LOC108606707|XP_017852575.1|DBUS	LOC108117550|XP_017085551.1|DEUG
OG0006052	LOC108596896|XP_017838574.1|DBUS	LOC108107374|XP_017070370.1|DEUG
OG0006053	LOC108600403|XP_017843444.1|DBUS	LOC108109900|XP_017074196.1|DEUG
OG0006054	LOC108607403|XP_033150524.1|DBUS	LOC108108672|XP_017072269.1|DEUG
OG0006056	LOC108595488|XP_017836228.1|DBUS	LOC108113228|XP_017079254.1|DEUG
OG0006057	LOC108600668|XP_017843852.1|DBUS	LOC108102845|XP_017063526.1|DEUG
OG0006058	LOC108604727|XP_017849796.1|DBUS	LOC108117262|XP_017085104.1|DEUG
OG0006059	LOC108599661|XP_017842130.2|DBUS	LOC108107969|XP_017071298.1|DEUG
OG0006060	LOC108599663|XP_017842132.1|DBUS	LOC108107971|XP_017071302.1|DEUG
OG0006061	LOC108606281|XP_017851751.1|DBUS	LOC108117700|XP_017085727.1|DEUG
OG0006062	LOC108601966|XP_017845442.1|DBUS	LOC108116342|XP_017083646.1|DEUG
OG0006063	LOC108606033|XP_017851354.2|DBUS	LOC108111169|XP_017076037.1|DEUG
OG0006064	LOC108597510|XP_017839587.1|DBUS	LOC108106591|XP_017069263.1|DEUG
OG0006065	LOC108600082|XP_017842930.2|DBUS	LOC108107687|XP_017070780.1|DEUG
OG0006066	LOC108596459|XP_017837697.1|DBUS	LOC108112130|XP_017077369.1|DEUG
OG0006067	LOC108596038|XP_017836892.1|DBUS	LOC108104472|XP_017066026.1|DEUG
OG0006068	LOC108606276|XP_017851744.1|DBUS	LOC108105010|XP_017066879.1|DEUG
OG0006069	LOC108600810|XP_017844084.1|DBUS	LOC108108612|XP_017072200.1|DEUG
OG0006070	LOC108603849|XP_017848491.1|DBUS	LOC108108677|XP_017072271.1|DEUG
OG0006071	LOC108604444|XP_017849411.1|DBUS	LOC108115863|XP_017082977.1|DEUG
OG0006072	LOC108600084|XP_017842932.1|DBUS	LOC108107574|XP_017070624.1|DEUG
OG0006073	LOC108600982|XP_017844333.1|DBUS	LOC108104745|XP_017066475.1|DEUG
OG0006074	LOC108606926|XP_017852964.1|DBUS	LOC108104352|XP_017065847.1|DEUG
OG0006075	LOC108606930|XP_017852969.1|DBUS	LOC108117430|XP_017085332.1|DEUG
OG0006076	LOC108596780|XP_017838369.1|DBUS	LOC108106800|XP_017069533.1|DEUG
OG0006077	LOC108600570|XP_017843726.1|DBUS	LOC108108750|XP_017072397.1|DEUG
OG0006078	LOC108600481|XP_017843589.1|DBUS	LOC108108781|XP_017072441.1|DEUG
OG0006079	LOC108601028|XP_017844396.2|DBUS	LOC108114197|XP_017080504.1|DEUG
OG0006080	LOC108600017|XP_017842823.2|DBUS	LOC108117350|XP_017085214.1|DEUG
OG0006081	LOC108595200|XP_017835877.1|DBUS	LOC108104797|XP_017066555.1|DEUG
OG0006082	LOC108595306|XP_017836012.1|DBUS	LOC108104818|XP_017066591.1|DEUG
OG0006083	LOC108599881|XP_017842548.1|DBUS	LOC108108532|XP_017072093.1|DEUG
OG0006084	LOC108599622|XP_017842070.1|DBUS	LOC108118229|XP_017086300.1|DEUG
OG0006085	LOC108598552|XP_017840724.1|DBUS	LOC108108813|XP_017072488.1|DEUG
OG0006086	LOC108598335|XP_033149467.1|DBUS	LOC108108816|XP_017072496.1|DEUG
OG0006087	LOC108597107|XP_017838969.1|DBUS	LOC108112925|XP_017078806.1|DEUG
OG0006088	LOC108598752|XP_017840977.1|DBUS	LOC108108652|XP_017072244.1|DEUG
OG0006089	LOC108605680|XP_017850960.1|DBUS	LOC108104439|XP_017065987.1|DEUG
OG0006090	LOC108598554|XP_033149691.1|DBUS	LOC108114253|XP_017080636.1|DEUG
OG0006091	LOC108599177|XP_017841453.1|DBUS	LOC108114595|XP_017081140.1|DEUG
OG0006092	LOC108605655|XP_017850930.1|DBUS	LOC108103874|XP_017065089.1|DEUG
OG0006093	LOC108595988|XP_017836765.2|DBUS	LOC108104809|XP_017066580.1|DEUG
OG0006094	LOC108600203|XP_017843108.1|DBUS	LOC108114584|XP_017081127.1|DEUG
