Orthogroup	DBUS.longest_only	DSUZ.longest_only
OG0005737	LOC108604442|XP_017849409.1|DBUS	LOC108017455|XP_036674253.1|DSUZ
OG0005738	LOC108604202|XP_017849045.1|DBUS	LOC108019478|XP_036675475.1|DSUZ
OG0005739	LOC108604089|XP_017848857.1|DBUS	LOC108010631|XP_036674726.1|DSUZ
OG0005740	LOC108604754|XP_017849831.1|DBUS	LOC108007237|XP_016926363.1|DSUZ
OG0005741	LOC108601786|XP_017845201.1|DBUS	LOC108014355|XP_016935929.1|DSUZ
OG0005742	LOC108601948|XP_017845421.1|DBUS	LOC108018638|XP_036673583.1|DSUZ
OG0005743	LOC108602044|XP_017845541.1|DBUS	LOC118877625|XP_036672978.1|DSUZ
OG0005744	LOC108601731|XP_017845141.1|DBUS	LOC108011552|XP_016932207.2|DSUZ
OG0005745	LOC108602914|XP_017846714.1|DBUS	LOC108011235|XP_036674845.1|DSUZ
OG0005746	LOC108604623|XP_017849660.1|DBUS	LOC108011240|XP_016931833.2|DSUZ
OG0005747	LOC108602205|XP_017845741.1|DBUS	LOC108011236|XP_016931829.1|DSUZ
OG0005748	LOC108601941|XP_017845410.1|DBUS	LOC108018619|XP_036673607.1|DSUZ
OG0005749	LOC108605148|XP_017850211.1|DBUS	LOC108005143|XP_036677248.1|DSUZ
OG0005750	LOC108603707|XP_017848236.1|DBUS	LOC108004873|XP_016923446.2|DSUZ
OG0005751	LOC108599982|XP_017842743.2|DBUS	LOC108005645|XP_016924448.1|DSUZ
OG0005752	LOC108596915|XP_017838612.1|DBUS	LOC108009599|XP_016929564.1|DSUZ
OG0005753	LOC108608174|XP_033148916.1|DBUS	LOC108020922|XP_016944833.1|DSUZ
OG0005754	LOC108596052|XP_017836934.1|DBUS	LOC108009289|XP_016929008.1|DSUZ
OG0005755	LOC108595153|XP_017835807.1|DBUS	LOC108008328|XP_016927642.1|DSUZ
OG0005756	LOC108602976|XP_017846850.1|DBUS	LOC108014710|XP_016936366.2|DSUZ
OG0005757	LOC108602043|XP_017845540.1|DBUS	LOC118877651|XP_036673142.1|DSUZ
OG0005758	LOC108604096|XP_017848866.1|DBUS	LOC108006950|XP_016926041.1|DSUZ
OG0005759	LOC108602740|XP_017846380.1|DBUS	LOC108010587|XP_016930962.2|DSUZ
OG0005760	LOC108601714|XP_017845120.1|DBUS	LOC108014731|XP_036675340.1|DSUZ
OG0005761	LOC108603973|XP_017848673.1|DBUS	LOC108015590|XP_016937562.2|DSUZ
OG0005762	LOC108602853|XP_017846616.1|DBUS	LOC108006139|XP_016925083.2|DSUZ
OG0005763	LOC108597746|XP_017839942.1|DBUS	LOC108017888|XP_016940546.1|DSUZ
OG0005764	LOC108603514|XP_017847892.1|DBUS	LOC108014376|XP_016935966.1|DSUZ
OG0005765	LOC108603511|XP_017847878.1|DBUS	LOC108004869|XP_036675089.1|DSUZ
OG0005766	LOC108603583|XP_017848012.1|DBUS	LOC108019482|XP_036675404.1|DSUZ
OG0005767	LOC108603491|XP_017847835.1|DBUS	LOC108007803|XP_036674620.1|DSUZ
OG0005768	LOC108606932|XP_017852972.1|DBUS	LOC108015045|XP_016936772.1|DSUZ
OG0005769	LOC108603191|XP_017847257.1|DBUS	LOC108006747|XP_016925788.2|DSUZ
OG0005770	LOC108601646|XP_017845034.1|DBUS	LOC108018724|XP_036673293.1|DSUZ
OG0005771	LOC108603128|XP_017847137.1|DBUS	LOC108015448|XP_036675495.1|DSUZ
OG0005772	LOC108603847|XP_017848489.1|DBUS	LOC108006091|XP_016925026.2|DSUZ
OG0005773	LOC108602488|XP_017846102.1|DBUS	LOC108014542|XP_036673338.1|DSUZ
OG0005774	LOC108602325|XP_017845901.1|DBUS	LOC108006029|XP_036674585.1|DSUZ
OG0005775	LOC108600972|XP_017844322.2|DBUS	LOC108005790|XP_016924609.1|DSUZ
OG0005776	LOC108600906|XP_017844221.1|DBUS	LOC108012448|XP_016933306.1|DSUZ
OG0005777	LOC108597587|XP_017839699.1|DBUS	LOC108005578|XP_016924372.1|DSUZ
OG0005778	LOC108602887|XP_017846677.1|DBUS	LOC108018531|XP_036673126.1|DSUZ
OG0005779	LOC108603893|XP_017848556.1|DBUS	LOC108006432|XP_036673208.1|DSUZ
OG0005780	LOC108600783|XP_017844041.1|DBUS	LOC108014655|XP_036671485.1|DSUZ
OG0005781	LOC108600613|XP_017843780.1|DBUS	LOC108020135|XP_036670756.1|DSUZ
OG0005782	LOC108600740|XP_017843974.1|DBUS	LOC108015910|XP_016937971.2|DSUZ, LOC108018263|XP_036678189.1|DSUZ
OG0005783	LOC108596158|XP_017837152.1|DBUS	LOC108008402|XP_016927736.1|DSUZ
OG0005784	LOC108601790|XP_017845214.1|DBUS	LOC108015522|XP_016937479.1|DSUZ
OG0005785	LOC108603959|XP_017848645.1|DBUS	LOC108011767|XP_036675393.1|DSUZ
OG0005786	LOC108602105|XP_017845618.1|DBUS	LOC108019287|XP_016942590.2|DSUZ
OG0005787	LOC108604699|XP_017849747.1|DBUS	LOC108013792|XP_036674970.1|DSUZ
OG0005788	LOC108597534|XP_017839623.1|DBUS	LOC108010010|XP_016930291.1|DSUZ
OG0005789	LOC108602449|XP_017846059.1|DBUS	LOC108017660|XP_016940256.1|DSUZ
OG0005790	LOC108603123|XP_017847131.1|DBUS	LOC108015487|XP_016937408.2|DSUZ
OG0005791	LOC108603841|XP_017848478.1|DBUS	LOC108004889|XP_036673986.1|DSUZ
OG0005792	LOC108603843|XP_017848481.1|DBUS	LOC108004892|XP_036673987.1|DSUZ
OG0005793	LOC108601992|XP_017845478.1|DBUS	LOC108014557|XP_016936192.2|DSUZ
OG0005794	LOC108597258|XP_017839204.1|DBUS	LOC108009544|XP_016929475.1|DSUZ
OG0005795	LOC108601670|XP_017845061.1|DBUS	LOC108004956|XP_016923547.2|DSUZ
OG0005796	LOC108600100|XP_017842958.1|DBUS	LOC108005906|XP_036670885.1|DSUZ
OG0005797	LOC108601033|XP_017844401.1|DBUS	LOC108012252|XP_036672362.1|DSUZ
OG0005798	LOC108603441|XP_017847754.1|DBUS	LOC108017491|XP_016940031.2|DSUZ
OG0005799	LOC108602805|XP_017846516.1|DBUS	LOC108016362|XP_036675197.1|DSUZ, LOC118877610|XP_036672852.1|DSUZ
OG0005800	LOC108603602|XP_017848038.1|DBUS	LOC108016369|XP_016938499.1|DSUZ, LOC118877572|XP_036672712.1|DSUZ
OG0005801	LOC108603601|XP_017848036.1|DBUS	LOC118878082|XP_036675241.1|DSUZ, LOC108016368|XP_016938498.2|DSUZ
OG0005802	LOC108601594|XP_017844983.1|DBUS	LOC108017080|XP_036673421.1|DSUZ
OG0005803	LOC108603379|XP_017847636.1|DBUS	LOC108017450|XP_036674736.1|DSUZ
OG0005804	LOC108602253|XP_017845795.1|DBUS	LOC118877718|XP_036673530.1|DSUZ
OG0005805	LOC108597269|XP_017839220.1|DBUS	LOC108009715|XP_016929765.1|DSUZ
OG0005806	LOC108604739|XP_017849810.1|DBUS	LOC108020637|XP_016944478.1|DSUZ
OG0005807	LOC108601526|XP_017844914.1|DBUS	LOC108012171|XP_036673206.1|DSUZ
OG0005808	LOC108604915|XP_017849974.1|DBUS	LOC108005283|XP_016923969.1|DSUZ
OG0005809	LOC108599528|XP_017841892.1|DBUS	LOC108012827|XP_016933766.1|DSUZ
OG0005810	LOC108602813|XP_017846533.1|DBUS	LOC118877612|XP_036672858.1|DSUZ, LOC108016366|XP_016938496.1|DSUZ
OG0005811	LOC108602814|XP_017846534.1|DBUS	LOC108016367|XP_016938497.2|DSUZ, LOC108016355|XP_036675203.1|DSUZ
OG0005812	LOC108604710|XP_017849768.1|DBUS	LOC108008014|XP_036673998.1|DSUZ
OG0005813	LOC108603417|XP_017847701.1|DBUS	LOC108013907|XP_016935400.2|DSUZ
OG0005814	LOC108603608|XP_017848044.1|DBUS	LOC108004868|XP_016923438.1|DSUZ
OG0005815	LOC108595168|XP_017835829.1|DBUS	LOC108018009|XP_016940856.2|DSUZ
OG0005816	LOC108603548|XP_017847953.1|DBUS	LOC108010809|XP_036675250.1|DSUZ
OG0005817	LOC108603846|XP_017848486.1|DBUS	LOC108006112|XP_016925047.2|DSUZ
OG0005818	LOC108604686|XP_017849731.1|DBUS	LOC108016304|XP_036675488.1|DSUZ
OG0005819	LOC108601688|XP_017845087.1|DBUS	LOC108017136|XP_016939602.1|DSUZ
OG0005820	LOC108601689|XP_017845088.1|DBUS	LOC108017137|XP_016939603.1|DSUZ
OG0005821	LOC108601667|XP_017845057.1|DBUS	LOC108017140|XP_016939609.2|DSUZ
OG0005822	LOC108600288|XP_017843252.1|DBUS	LOC108006176|XP_016925103.1|DSUZ
OG0005823	LOC108605204|XP_017850295.1|DBUS	LOC108016602|XP_016938781.1|DSUZ
OG0005824	LOC108603110|XP_017847104.1|DBUS	LOC108015726|XP_016937755.1|DSUZ
OG0005825	LOC108599807|XP_017842372.1|DBUS	LOC108016390|XP_036672017.1|DSUZ
OG0005826	LOC108602398|XP_017845998.1|DBUS	LOC108020600|XP_036678230.1|DSUZ, LOC118879221|XP_036678007.1|DSUZ, LOC118879459|XP_036678231.1|DSUZ
OG0005827	LOC108602228|XP_017845763.1|DBUS	LOC108019978|XP_016943551.1|DSUZ
OG0005828	LOC108599683|XP_017842165.1|DBUS	LOC108012561|XP_016933465.1|DSUZ
OG0005829	LOC108603632|XP_017848080.1|DBUS	LOC108018554|XP_036672963.1|DSUZ
OG0005830	LOC108600036|XP_017842866.1|DBUS	LOC108020050|XP_016943635.1|DSUZ
OG0005831	LOC108598115|XP_017840221.1|DBUS	LOC108020029|XP_036671387.1|DSUZ
OG0005832	LOC108598114|XP_017840220.1|DBUS	LOC108010759|XP_036672047.1|DSUZ
OG0005833	LOC108599781|XP_017842328.1|DBUS	LOC108020021|XP_036671788.1|DSUZ
OG0005834	LOC108599784|XP_017842332.2|DBUS	LOC108020045|XP_016943630.1|DSUZ
OG0005835	LOC108600251|XP_017841069.1|DBUS	LOC108018429|XP_036671921.1|DSUZ
OG0005836	LOC108598289|XP_033149370.1|DBUS	LOC108013635|XP_016935069.1|DSUZ
OG0005837	LOC108603376|XP_017847633.1|DBUS	LOC108020661|XP_016944510.2|DSUZ
OG0005838	LOC108601795|XP_017845220.1|DBUS	LOC108011395|XP_016932004.1|DSUZ
OG0005839	LOC108594448|XP_017835111.2|DBUS	LOC108021183|XP_016945253.1|DSUZ
OG0005840	LOC108604802|XP_017849893.1|DBUS	LOC108018592|XP_036673549.1|DSUZ
OG0005841	LOC108604364|XP_017849294.1|DBUS	LOC108019970|XP_036675080.1|DSUZ
OG0005842	LOC108606154|XP_017851496.1|DBUS	LOC108016674|XP_016938881.1|DSUZ
OG0005843	LOC108601152|XP_033149623.1|DBUS	LOC108013451|XP_016934817.1|DSUZ
OG0005844	LOC108599880|XP_017842547.1|DBUS	LOC108020728|XP_016944588.2|DSUZ
OG0005845	LOC108602871|XP_017846648.1|DBUS	LOC108006953|XP_016926047.2|DSUZ
OG0005846	LOC108603224|XP_017847311.2|DBUS	LOC108018525|XP_036673083.1|DSUZ
OG0005847	LOC108604001|XP_017848730.1|DBUS	LOC108011557|XP_036672964.1|DSUZ
OG0005848	LOC108606631|XP_017852407.1|DBUS	LOC108019122|XP_016942342.1|DSUZ
OG0005849	LOC108606576|XP_017852288.1|DBUS	LOC108005330|XP_036677172.1|DSUZ
OG0005850	LOC108605702|XP_017850983.1|DBUS	LOC108006319|XP_016925310.1|DSUZ
OG0005851	LOC108608118|XP_017854836.1|DBUS	LOC108021096|XP_016945111.1|DSUZ
OG0005852	LOC108601690|XP_017845089.1|DBUS	LOC108010624|XP_016931005.2|DSUZ
OG0005853	LOC108605124|XP_017850176.1|DBUS	LOC108016867|XP_016939230.1|DSUZ
OG0005854	LOC108602812|XP_017846532.1|DBUS	LOC108016360|XP_016938482.1|DSUZ, LOC118877611|XP_036672857.1|DSUZ
OG0005855	LOC108607094|XP_033150264.1|DBUS	LOC108016561|XP_036676521.1|DSUZ
OG0005856	LOC108606414|XP_017851993.1|DBUS	LOC108019080|XP_016942232.1|DSUZ
OG0005857	LOC108603452|XP_017847772.1|DBUS	LOC108015967|XP_016938038.1|DSUZ
OG0005858	LOC108601832|XP_017845261.1|DBUS	LOC108019277|XP_036673821.1|DSUZ
OG0005859	LOC108597644|XP_017839787.2|DBUS	LOC108005615|XP_016924417.1|DSUZ
OG0005860	LOC108603312|XP_017847498.1|DBUS	LOC108017128|XP_036674789.1|DSUZ
OG0005861	LOC108603361|XP_017847599.1|DBUS	LOC108010804|XP_036675621.1|DSUZ
OG0005862	LOC108596655|XP_017838130.1|DBUS	LOC108019579|XP_016942905.1|DSUZ
OG0005863	LOC108597406|XP_017839442.1|DBUS	LOC108009581|XP_016929537.1|DSUZ
OG0005864	LOC108601905|XP_017845370.1|DBUS	LOC108018556|XP_036673039.1|DSUZ
OG0005865	LOC108603499|XP_017847854.1|DBUS	LOC118877851|XP_036674025.1|DSUZ
OG0005866	LOC108595411|XP_017836128.1|DBUS	LOC108010291|XP_016930650.1|DSUZ
OG0005867	LOC108594664|XP_017835297.2|DBUS	LOC108021054|XP_016945050.1|DSUZ
OG0005868	LOC108597517|XP_017839599.1|DBUS	LOC108008366|XP_016927692.1|DSUZ
OG0005869	LOC108605693|XP_017850974.1|DBUS	LOC108016613|XP_016938793.1|DSUZ
OG0005870	LOC108605306|XP_017850465.1|DBUS	LOC108016934|XP_016939353.1|DSUZ
OG0005871	LOC108605219|XP_017850316.1|DBUS	LOC108005164|XP_016923828.1|DSUZ
OG0005872	LOC108602899|XP_017846695.1|DBUS	LOC108018578|XP_036672907.1|DSUZ
OG0005873	LOC108604070|XP_017848827.1|DBUS	LOC108016375|XP_036672953.1|DSUZ
OG0005874	LOC108606787|XP_017852716.1|DBUS	LOC108019139|XP_016942372.1|DSUZ
OG0005875	LOC108597653|XP_017839796.1|DBUS	LOC108019925|XP_016943524.1|DSUZ
OG0005876	LOC108606789|XP_017852720.1|DBUS	LOC108016568|XP_036676349.1|DSUZ
OG0005877	LOC108605303|XP_033150426.1|DBUS	LOC118876747|XP_036676382.1|DSUZ
OG0005878	LOC108605107|XP_033150409.1|DBUS	LOC108005386|XP_036677264.1|DSUZ
OG0005879	LOC108605755|XP_017851044.1|DBUS	LOC108016614|XP_016938794.1|DSUZ
OG0005880	LOC108598336|XP_033149616.1|DBUS	LOC108017634|XP_016940227.2|DSUZ
OG0005881	LOC108599250|XP_017841535.1|DBUS	LOC108012617|XP_016933526.1|DSUZ
OG0005882	LOC108607002|XP_017853069.1|DBUS	LOC108006345|XP_016925349.1|DSUZ
OG0005883	LOC108599692|XP_017842175.1|DBUS	LOC108012853|XP_016933808.1|DSUZ
OG0005884	LOC108600342|XP_017843354.2|DBUS	LOC108012378|XP_016933222.1|DSUZ
OG0005885	LOC108598541|XP_017840713.2|DBUS	LOC108012429|XP_016933282.1|DSUZ
OG0005886	LOC108600866|XP_017844161.1|DBUS	LOC108012236|XP_036672399.1|DSUZ
OG0005887	LOC108600231|XP_017843148.1|DBUS	LOC108012277|XP_036670566.1|DSUZ
OG0005888	LOC108600483|XP_017843593.1|DBUS	LOC108007664|XP_036672003.1|DSUZ
OG0005889	LOC108600854|XP_017844145.2|DBUS	LOC108020269|XP_036670692.1|DSUZ
OG0005890	LOC108607100|XP_017853215.1|DBUS	LOC108015308|XP_016937176.1|DSUZ
OG0005891	LOC108598507|XP_017840666.1|DBUS	LOC108014500|XP_036670386.1|DSUZ
OG0005892	LOC108600552|XP_017843702.2|DBUS	LOC108010704|XP_036671654.1|DSUZ
OG0005893	LOC108600985|XP_017844337.1|DBUS	LOC108014257|XP_016935784.1|DSUZ
OG0005894	LOC108600986|XP_017844338.1|DBUS	LOC108014259|XP_036671824.1|DSUZ
OG0005895	LOC108600987|XP_017844339.1|DBUS	LOC108014258|XP_016935785.1|DSUZ
OG0005896	LOC108600762|XP_017844011.2|DBUS	LOC108012311|XP_036670552.1|DSUZ
OG0005897	LOC108600704|XP_017843922.1|DBUS	LOC108013259|XP_036671080.1|DSUZ
OG0005898	LOC108606834|XP_017852808.1|DBUS	LOC108005439|XP_016924216.2|DSUZ
OG0005899	LOC108596457|XP_017837694.1|DBUS	LOC108018201|XP_016941206.1|DSUZ
OG0005900	LOC108599817|XP_017842409.2|DBUS	LOC108019955|XP_016943536.1|DSUZ
OG0005901	LOC108597376|XP_017839399.1|DBUS	LOC108009698|XP_016929744.1|DSUZ
OG0005902	LOC108595129|XP_017835780.1|DBUS	LOC108009418|XP_016929234.1|DSUZ
OG0005903	LOC108603574|XP_017847987.1|DBUS	LOC108006032|XP_016924964.2|DSUZ
OG0005904	LOC108603349|XP_017847571.1|DBUS	LOC108011891|XP_016932627.2|DSUZ
OG0005905	LOC108600651|XP_017843835.2|DBUS	LOC108005554|XP_036670499.1|DSUZ
OG0005906	LOC108600350|XP_017843363.2|DBUS	LOC118876780|XP_036671089.1|DSUZ, LOC118877518|XP_036672447.1|DSUZ
OG0005907	LOC108600913|XP_017844234.2|DBUS	LOC108004814|XP_016923372.2|DSUZ
OG0005908	LOC108599513|XP_017841871.1|DBUS	LOC108013778|XP_016935232.1|DSUZ
OG0005909	LOC108600692|XP_033149485.1|DBUS	LOC108017603|XP_036671344.1|DSUZ
OG0005910	LOC108597045|XP_017838833.1|DBUS	LOC108009779|XP_016929904.1|DSUZ
OG0005911	LOC108596777|XP_017838365.1|DBUS	LOC108009780|XP_016929905.1|DSUZ
OG0005912	LOC108597015|XP_017838784.1|DBUS	LOC108009100|XP_016928652.1|DSUZ
OG0005913	LOC108602099|XP_017845612.1|DBUS	LOC108005985|XP_016924915.2|DSUZ
OG0005914	LOC108595099|XP_017835743.2|DBUS	LOC108008546|XP_016927906.1|DSUZ
OG0005915	LOC108597773|XP_017839977.1|DBUS	LOC108009157|XP_016928752.1|DSUZ
OG0005916	LOC108597748|XP_017839944.1|DBUS	LOC108010163|XP_016930491.1|DSUZ
OG0005917	LOC108595642|XP_017836402.1|DBUS	LOC108017831|XP_016940473.1|DSUZ
OG0005918	LOC108605663|XP_017850939.1|DBUS	LOC108021817|XP_016946110.1|DSUZ
OG0005919	LOC108594673|XP_017835263.2|DBUS	LOC108009145|XP_016928738.1|DSUZ
OG0005920	LOC108597150|XP_017839038.1|DBUS	LOC108018133|XP_016941075.2|DSUZ
OG0005921	LOC108599463|XP_017841788.1|DBUS	LOC108013523|XP_016934908.1|DSUZ
OG0005922	LOC108606504|XP_017852159.1|DBUS	LOC108016776|XP_016939031.1|DSUZ
OG0005923	LOC108599447|XP_017841767.2|DBUS	LOC118877386|XP_036671876.1|DSUZ
OG0005924	LOC108599451|XP_017841771.1|DBUS	LOC108013126|XP_016934292.1|DSUZ
OG0005925	LOC108598551|XP_033149414.1|DBUS	LOC108020272|XP_016943884.1|DSUZ
OG0005926	LOC108606966|XP_017853017.1|DBUS	LOC108018949|XP_016942041.1|DSUZ
OG0005927	LOC108603420|XP_017847710.1|DBUS	LOC108007993|XP_036674982.1|DSUZ
OG0005928	LOC108605557|XP_017850809.1|DBUS	LOC108015233|XP_016937065.1|DSUZ
OG0005929	LOC108601149|XP_017844567.1|DBUS	LOC108013626|XP_036670297.1|DSUZ
OG0005930	LOC108594700|XP_017835329.1|DBUS	LOC108009223|XP_016928874.1|DSUZ
OG0005931	LOC108597027|XP_017838803.1|DBUS	LOC108018011|XP_016940858.1|DSUZ
OG0005932	LOC108597278|XP_017839233.2|DBUS	LOC108009688|XP_016929724.1|DSUZ
OG0005933	LOC108597703|XP_017839878.1|DBUS	LOC108018002|XP_016940841.1|DSUZ
OG0005934	LOC108597058|XP_033151010.1|DBUS	LOC108009877|XP_016930072.1|DSUZ
OG0005935	LOC108600423|XP_017843276.2|DBUS	LOC108007704|XP_036672281.1|DSUZ
OG0005936	LOC108606827|XP_017852803.1|DBUS	LOC108011716|XP_016932430.1|DSUZ
OG0005937	LOC108600550|XP_017843698.1|DBUS	LOC108007695|XP_016926919.2|DSUZ
OG0005938	LOC108595270|XP_017835972.2|DBUS	LOC108008241|XP_036669055.1|DSUZ
OG0005939	LOC108605832|XP_017851128.1|DBUS	LOC108006537|XP_016925552.1|DSUZ
OG0005940	LOC108596161|XP_017837154.1|DBUS	LOC108009439|XP_016929270.1|DSUZ
OG0005941	LOC108596614|XP_017838044.1|DBUS	LOC108009987|XP_016930250.1|DSUZ
OG0005942	LOC108597164|XP_017839064.1|DBUS	LOC108019871|XP_016943422.1|DSUZ
OG0005943	LOC108596212|XP_017837225.1|DBUS	LOC108018087|XP_016940977.1|DSUZ
OG0005944	LOC108596416|XP_017837620.2|DBUS	LOC108017777|XP_016940390.1|DSUZ
OG0005945	LOC108597446|XP_017839500.1|DBUS	LOC108009516|XP_016929425.1|DSUZ
OG0005946	LOC108596315|XP_017837412.1|DBUS	LOC108019887|XP_016943452.1|DSUZ
OG0005947	LOC108597121|XP_033148923.1|DBUS	LOC108009633|XP_016929612.1|DSUZ
OG0005948	LOC108599176|XP_017841452.2|DBUS	LOC108020442|XP_016944252.1|DSUZ, LOC118877542|XP_036672494.1|DSUZ
OG0005949	LOC108599141|XP_017841418.1|DBUS	LOC108017612|XP_016940194.1|DSUZ
OG0005950	LOC108602886|XP_017846679.1|DBUS	LOC108005551|XP_016924337.1|DSUZ
OG0005951	LOC108600684|XP_017843881.1|DBUS	LOC108013630|XP_016935064.1|DSUZ
OG0005952	LOC108608007|XP_017854659.1|DBUS	LOC108018358|XP_016941393.1|DSUZ
OG0005953	LOC108599476|XP_017841809.1|DBUS	LOC108019928|XP_016943530.1|DSUZ
OG0005954	LOC108608519|XP_017855410.2|DBUS	LOC108021213|XP_016945300.1|DSUZ
OG0005955	LOC108603874|XP_017848535.1|DBUS	LOC108014041|XP_016935547.2|DSUZ
OG0005956	LOC108596998|XP_033151006.1|DBUS	LOC108009578|XP_036669384.1|DSUZ
OG0005957	LOC108604535|XP_017849539.1|DBUS	LOC108011470|XP_016932106.2|DSUZ
OG0005958	LOC108603960|XP_017848650.1|DBUS, LOC108606671|XP_017852493.1|DBUS	LOC108011765|XP_016932485.2|DSUZ
OG0005959	LOC108598753|XP_017840981.1|DBUS	LOC108005379|XP_016924131.1|DSUZ
OG0005960	LOC108606464|XP_017852076.1|DBUS	LOC108011226|XP_016931813.1|DSUZ
OG0005961	LOC108597719|XP_017839899.1|DBUS	LOC108009096|XP_016928649.1|DSUZ
OG0005962	LOC108595868|XP_017836649.1|DBUS	LOC108008970|XP_016928393.1|DSUZ
OG0005964	LOC108596386|XP_017837546.1|DBUS	LOC108010086|XP_016930392.1|DSUZ
OG0005965	LOC108595994|XP_017836770.1|DBUS	LOC108010219|XP_016930552.1|DSUZ
OG0005966	LOC108597343|XP_017839337.1|DBUS	LOC108009917|XP_016930132.1|DSUZ
OG0005967	LOC108596582|XP_017837993.1|DBUS	LOC108018225|XP_016941233.1|DSUZ
OG0005968	LOC108595172|XP_017835836.1|DBUS	LOC108018166|XP_016941146.1|DSUZ
OG0005969	LOC108596753|XP_017838321.1|DBUS	LOC108010200|XP_016930533.1|DSUZ
OG0005970	LOC108598418|XP_017840534.1|DBUS	LOC108012414|XP_016933264.1|DSUZ
OG0005971	LOC108596059|XP_017836943.1|DBUS	LOC108019751|XP_016943185.1|DSUZ
OG0005972	LOC108599971|XP_017842724.1|DBUS	LOC108005820|XP_016924638.1|DSUZ
OG0005973	LOC108599125|XP_017841404.1|DBUS	LOC108005791|XP_036670886.1|DSUZ
OG0005974	LOC108599670|XP_017842140.1|DBUS	LOC108005884|XP_016924755.1|DSUZ
OG0005975	LOC108599972|XP_017842730.1|DBUS	LOC108005821|XP_016924643.1|DSUZ
OG0005976	LOC108601906|XP_017845371.1|DBUS	LOC108018604|XP_016941653.2|DSUZ
OG0005977	LOC108595021|XP_017835644.1|DBUS	LOC108008380|XP_016927712.1|DSUZ
OG0005978	LOC108596762|XP_017838337.1|DBUS	LOC108009974|XP_016930229.1|DSUZ
OG0005979	LOC108595197|XP_017835873.1|DBUS	LOC108019858|XP_016943390.1|DSUZ
OG0005980	LOC108596456|XP_017837692.1|DBUS	LOC108017800|XP_016940434.1|DSUZ
OG0005981	LOC108606236|XP_017851660.1|DBUS	LOC108005297|XP_016923995.1|DSUZ
OG0005982	LOC108597545|XP_017839638.1|DBUS	LOC108018238|XP_016941253.1|DSUZ
OG0005983	LOC108605722|XP_017851004.1|DBUS	LOC108013670|XP_036676730.1|DSUZ
OG0005984	LOC108606928|XP_017852966.1|DBUS	LOC108005395|XP_036676987.1|DSUZ
OG0005985	LOC108605073|XP_033150300.1|DBUS	LOC108021794|XP_036677109.1|DSUZ
OG0005986	LOC108606325|XP_017851833.1|DBUS	LOC108016790|XP_016939046.1|DSUZ
OG0005987	LOC108605472|XP_017850648.1|DBUS	LOC108019135|XP_016942366.1|DSUZ
OG0005988	LOC108597128|XP_017839001.2|DBUS	LOC108010136|XP_036669111.1|DSUZ
OG0005989	LOC108597143|XP_017839024.1|DBUS	LOC108019872|XP_016943429.1|DSUZ
OG0005990	LOC108596378|XP_017837537.1|DBUS	LOC108006188|XP_036669108.1|DSUZ
OG0005991	LOC108595474|XP_017836213.1|DBUS	LOC108017955|XP_016940712.1|DSUZ
OG0005992	LOC108600493|XP_017843615.1|DBUS	LOC108013265|XP_016934513.1|DSUZ
OG0005993	LOC108600494|XP_017843616.1|DBUS	LOC108013266|XP_016934515.1|DSUZ
OG0005994	LOC108598477|XP_017840615.1|DBUS	LOC108006914|XP_016926000.1|DSUZ
OG0005995	LOC108598524|XP_017840694.1|DBUS	LOC108005777|XP_036671793.1|DSUZ
OG0005997	LOC108595147|XP_017835802.1|DBUS	LOC108010044|XP_016930342.1|DSUZ
OG0005998	LOC108598878|XP_017841128.2|DBUS	LOC108012559|XP_016933461.1|DSUZ
OG0005999	LOC108604748|XP_017849824.1|DBUS	LOC108013155|XP_016934336.1|DSUZ
OG0006000	LOC108597361|XP_017839373.1|DBUS	LOC108008242|XP_036669717.1|DSUZ
OG0006001	LOC108601091|XP_017844488.1|DBUS	LOC108012702|XP_016933619.1|DSUZ
OG0006002	LOC108595114|XP_017835762.1|DBUS	LOC108008341|XP_016927658.1|DSUZ
OG0006003	LOC108598472|XP_017840608.1|DBUS	LOC108013594|XP_016935012.1|DSUZ
OG0006004	LOC108603049|XP_017846963.1|DBUS	LOC108005936|XP_016924849.2|DSUZ
OG0006005	LOC108597632|XP_017839766.1|DBUS	LOC108009459|XP_016929318.1|DSUZ
OG0006006	LOC108595424|XP_017836142.1|DBUS	LOC108009464|XP_016929332.1|DSUZ
OG0006007	LOC108595078|XP_017835716.1|DBUS	LOC108019914|XP_016943505.1|DSUZ
OG0006008	LOC108608458|XP_017855327.1|DBUS	LOC108021142|XP_016945194.2|DSUZ
OG0006009	LOC108600063|XP_017842904.1|DBUS	LOC108013070|XP_036672110.1|DSUZ
OG0006010	LOC108598178|XP_033149597.1|DBUS	LOC108006904|XP_016925984.2|DSUZ
OG0006011	LOC108599485|XP_017841820.2|DBUS	LOC108012929|XP_016933952.1|DSUZ
OG0006012	LOC108598143|XP_033150619.1|DBUS	LOC108017376|XP_036672166.1|DSUZ
OG0006013	LOC108594902|XP_017835529.1|DBUS	LOC108017728|XP_016940327.2|DSUZ
OG0006014	LOC108598891|XP_017841140.1|DBUS	LOC108012557|XP_016933459.1|DSUZ
OG0006015	LOC108595969|XP_017836745.1|DBUS	LOC108008868|XP_016928262.1|DSUZ
OG0006016	LOC108595472|XP_017836211.1|DBUS	LOC108017999|XP_016940838.1|DSUZ
OG0006017	LOC108596093|XP_017837002.1|DBUS	LOC108008342|XP_016927659.1|DSUZ
