Orthogroup	DBUS.longest_only	DMAU.longest_only
OG0004533	LOC108605986|XP_017851297.1|DBUS	LOC117146687|XP_033168952.1|DMAU
OG0004534	LOC108605630|XP_017850902.1|DBUS	LOC117136143|XP_033152739.1|DMAU
OG0004535	LOC108600093|XP_017842944.2|DBUS	LOC117140290|XP_033159018.1|DMAU
OG0004536	LOC108606620|XP_017852392.1|DBUS	LOC117148382|XP_033171629.1|DMAU
OG0004537	LOC108605249|XP_033150154.1|DBUS	LOC117147148|XP_033169820.1|DMAU
OG0004538	LOC108597353|XP_017839348.1|DBUS	LOC117136042|XP_033152570.1|DMAU
OG0004539	LOC108603493|XP_033150093.1|DBUS	LOC117145893|XP_033167633.1|DMAU
OG0004540	LOC108606998|XP_017853061.1|DBUS	LOC117148027|XP_033171089.1|DMAU, LOC117146406|XP_033168481.1|DMAU
OG0004541	LOC108596289|XP_017837367.1|DBUS	LOC117136277|XP_033153000.1|DMAU
OG0004542	LOC108606784|XP_017852705.1|DBUS	LOC117148221|XP_033171402.1|DMAU
OG0004543	LOC108606939|XP_017852979.1|DBUS	LOC117146777|XP_033169190.1|DMAU
OG0004544	LOC108607037|XP_017853119.1|DBUS	LOC117148659|XP_033172062.1|DMAU
OG0004545	LOC108603884|XP_017848545.1|DBUS	LOC117143839|XP_033164582.1|DMAU
OG0004546	LOC108597533|XP_017839622.1|DBUS	LOC117136642|XP_033153525.1|DMAU
OG0004547	LOC108605633|XP_017850905.1|DBUS	LOC117146558|XP_033168747.1|DMAU
OG0004548	LOC108605288|XP_017850424.1|DBUS	LOC117148939|XP_033172556.1|DMAU
OG0004549	LOC108605241|XP_033150206.1|DBUS	LOC117148596|XP_033171964.1|DMAU
OG0004550	LOC108605577|XP_017850836.1|DBUS	LOC117148046|XP_033171116.1|DMAU
OG0004551	LOC108596483|XP_017837749.1|DBUS	LOC117135860|XP_033152277.1|DMAU
OG0004552	LOC108606535|XP_033150327.1|DBUS	LOC117146924|XP_033169446.1|DMAU
OG0004553	LOC108599489|XP_017841825.2|DBUS	LOC117139216|XP_033157289.1|DMAU
OG0004554	LOC108607028|XP_017853106.1|DBUS	LOC117147123|XP_033169780.1|DMAU
OG0004555	LOC108605903|XP_017851205.1|DBUS	LOC117148668|XP_033172074.1|DMAU
OG0004556	LOC108605645|XP_017850917.1|DBUS	LOC117148854|XP_033172403.1|DMAU
OG0004557	LOC108604938|XP_017849997.1|DBUS	LOC117147714|XP_033170602.1|DMAU
OG0004558	LOC108606362|XP_017851901.1|DBUS	LOC117147254|XP_033169964.1|DMAU
OG0004559	LOC108595309|XP_017836015.1|DBUS, LOC108601842|XP_017845276.1|DBUS	LOC117145078|XP_033166486.1|DMAU
OG0004560	LOC108595217|XP_033150930.1|DBUS	LOC117139401|XP_033157559.1|DMAU
OG0004561	LOC108604819|XP_017849918.1|DBUS	LOC117142720|XP_033162773.1|DMAU
OG0004562	LOC108604764|XP_017849847.1|DBUS	LOC117145297|XP_033166780.1|DMAU
OG0004563	LOC108604398|XP_017849345.1|DBUS	LOC117143416|XP_033164009.1|DMAU
OG0004564	LOC108601536|XP_017844923.1|DBUS	LOC117144985|XP_033166345.1|DMAU
OG0004565	LOC108603105|XP_017847098.1|DBUS	LOC117143126|XP_033163506.1|DMAU
OG0004566	LOC108605474|XP_017850650.1|DBUS	LOC117148579|XP_033171937.1|DMAU
OG0004567	LOC108605666|XP_017850943.1|DBUS	LOC117147185|XP_033169876.1|DMAU
OG0004568	LOC108606480|XP_017852105.1|DBUS	LOC117146515|XP_033168673.1|DMAU
OG0004569	LOC108603717|XP_033149796.1|DBUS	LOC117142655|XP_033162672.1|DMAU
OG0004570	LOC108597328|XP_017839309.1|DBUS	LOC117138514|XP_033156539.1|DMAU
OG0004571	LOC108602394|XP_017845995.1|DBUS, LOC108607192|XP_017853340.1|DBUS	LOC117148449|XP_033171714.1|DMAU
OG0004572	LOC108597362|XP_017839378.1|DBUS	LOC117142789|XP_033162876.1|DMAU
OG0004573	LOC108604440|XP_017849406.1|DBUS	LOC117142614|XP_033162587.1|DMAU
OG0004574	LOC108606011|XP_017851325.1|DBUS	LOC117148211|XP_033171391.1|DMAU
OG0004575	LOC108606991|XP_017853054.1|DBUS	LOC117147355|XP_033170109.1|DMAU
OG0004576	LOC108604655|XP_017849693.1|DBUS	LOC117143881|XP_033164658.1|DMAU
OG0004577	LOC108602550|XP_017846174.2|DBUS	LOC117142752|XP_033162824.1|DMAU
OG0004578	LOC108606561|XP_017852262.1|DBUS	LOC117146949|XP_033169495.1|DMAU
OG0004579	LOC108608324|XP_017855146.1|DBUS	LOC117151059|XP_033174173.1|DMAU
OG0004580	LOC108601390|XP_017844778.1|DBUS	LOC117144377|XP_033165398.1|DMAU
OG0004581	LOC108603038|XP_017846946.1|DBUS	LOC117143270|XP_033163739.1|DMAU
OG0004582	LOC108604722|XP_017849789.1|DBUS	LOC117145152|XP_033166583.1|DMAU
OG0004583	LOC108606788|XP_017852719.1|DBUS	LOC117148722|XP_033172165.1|DMAU
OG0004584	LOC108596096|XP_017837004.1|DBUS	LOC117137530|XP_033154907.1|DMAU
OG0004585	LOC108601920|XP_017845387.1|DBUS	LOC117143366|XP_033163931.1|DMAU
OG0004586	LOC108607056|XP_017853157.1|DBUS	LOC117146501|XP_033168643.1|DMAU
OG0004587	LOC108603660|XP_017848136.1|DBUS	LOC117145802|XP_033167491.1|DMAU
OG0004588	LOC108603690|XP_017848201.1|DBUS	LOC117145807|XP_033167499.1|DMAU
OG0004590	LOC108603628|XP_017848075.1|DBUS	LOC117145748|XP_033167401.1|DMAU
OG0004591	LOC108604450|XP_017849418.1|DBUS	LOC117143486|XP_033164090.1|DMAU
OG0004592	LOC108607248|XP_017853419.1|DBUS	LOC117146793|XP_033169223.1|DMAU
OG0004593	LOC108606442|XP_017852042.1|DBUS	LOC117148213|XP_033171393.1|DMAU
OG0004594	LOC108605133|XP_017850188.1|DBUS	LOC117146589|XP_033168801.1|DMAU
OG0004595	LOC108606816|XP_017852780.1|DBUS	LOC117147773|XP_033170700.1|DMAU
OG0004596	LOC108605016|XP_017850072.1|DBUS	LOC117147249|XP_033169957.1|DMAU
OG0004597	LOC108605849|XP_017851147.1|DBUS	LOC117148420|XP_033171680.1|DMAU
OG0004598	LOC108601107|XP_017844513.1|DBUS	LOC117141492|XP_033160868.1|DMAU
OG0004599	LOC108601312|XP_017844704.1|DBUS	LOC117135289|XP_033151351.1|DMAU
OG0004600	LOC108605639|XP_017850910.1|DBUS	LOC117148227|XP_033171407.1|DMAU
OG0004601	LOC108605056|XP_017850112.1|DBUS	LOC117146897|XP_033169394.1|DMAU
OG0004602	LOC108606116|XP_017851458.1|DBUS	LOC117147086|XP_033169742.1|DMAU
OG0004603	LOC108599845|XP_017842462.1|DBUS	LOC117150392|XP_033173146.1|DMAU
OG0004604	LOC108605324|XP_033150297.1|DBUS, LOC108605988|XP_017851298.1|DBUS	LOC117147544|XP_033170371.1|DMAU
OG0004605	LOC108605396|XP_033150432.1|DBUS	LOC117146862|XP_033169331.1|DMAU
OG0004606	LOC108602928|XP_017846758.1|DBUS	LOC117142245|XP_033161988.1|DMAU
OG0004607	LOC108604937|XP_033150245.1|DBUS	LOC117148493|XP_033171765.1|DMAU, LOC117147393|XP_033170153.1|DMAU
OG0004608	LOC108605196|XP_017850279.1|DBUS	LOC117148614|XP_033171986.1|DMAU
OG0004609	LOC108606556|XP_017852246.1|DBUS	LOC117147363|XP_033170118.1|DMAU
OG0004610	LOC108602285|XP_017845842.1|DBUS	LOC117143347|XP_033163905.1|DMAU
OG0004611	LOC108604370|XP_017849306.1|DBUS	LOC117144301|XP_033165298.1|DMAU
OG0004612	LOC108602025|XP_017845516.1|DBUS	LOC117144706|XP_033165936.1|DMAU
OG0004613	LOC108603045|XP_017846952.1|DBUS	LOC117143275|XP_033163745.1|DMAU
OG0004614	LOC108605653|XP_017850928.1|DBUS	LOC117148069|XP_033171157.1|DMAU
OG0004615	LOC108606500|XP_017852154.1|DBUS	LOC117148708|XP_033172145.1|DMAU
OG0004616	LOC108605155|XP_017850222.1|DBUS	LOC117146956|XP_033169509.1|DMAU
OG0004617	LOC108596937|XP_017838662.1|DBUS	LOC117143218|XP_033163661.1|DMAU
OG0004618	LOC108601358|XP_017844746.1|DBUS	LOC117142448|XP_033162308.1|DMAU
OG0004619	LOC108602898|XP_017846694.1|DBUS	LOC117144083|XP_033164989.1|DMAU
OG0004620	LOC108604030|XP_017848770.1|DBUS	LOC117142392|XP_033162229.1|DMAU
OG0004621	LOC108604041|XP_017848792.1|DBUS	LOC117145938|XP_033167707.1|DMAU
OG0004622	LOC108604611|XP_017849639.1|DBUS	LOC117144586|XP_033165751.1|DMAU
OG0004623	LOC108603030|XP_017846934.1|DBUS	LOC117145624|XP_033167233.1|DMAU
OG0004624	LOC108603449|XP_017847768.1|DBUS	LOC117145027|XP_033166419.1|DMAU
OG0004625	LOC108606478|XP_033150266.1|DBUS	LOC117147042|XP_033169665.1|DMAU
OG0004626	LOC108606655|XP_017852461.1|DBUS	LOC117147269|XP_033169985.1|DMAU
OG0004627	LOC108600033|XP_017842850.1|DBUS	LOC117141960|XP_033161631.1|DMAU
OG0004628	LOC108605758|XP_017851049.1|DBUS	LOC117148782|XP_033172278.1|DMAU
OG0004629	LOC108603025|XP_017846922.1|DBUS	LOC117142575|XP_033162533.1|DMAU
OG0004630	LOC108603697|XP_017848212.1|DBUS	LOC117143214|XP_033163653.1|DMAU
OG0004631	LOC108604148|XP_017848952.1|DBUS	LOC117142884|XP_033163048.1|DMAU
OG0004632	LOC108604147|XP_017848950.1|DBUS	LOC117142883|XP_033163047.1|DMAU
OG0004633	LOC108601755|XP_017845167.1|DBUS	LOC117145620|XP_033167229.1|DMAU
OG0004634	LOC108602824|XP_017846547.1|DBUS	LOC117145374|XP_033166889.1|DMAU
OG0004635	LOC108606616|XP_017852377.1|DBUS	LOC117148112|XP_033171221.1|DMAU
OG0004636	LOC108606467|XP_017852079.1|DBUS	LOC117148214|XP_033171394.1|DMAU
OG0004637	LOC108606814|XP_017852777.1|DBUS	LOC117147844|XP_033170798.1|DMAU
OG0004638	LOC108606840|XP_017850777.1|DBUS	LOC117148026|XP_033171087.1|DMAU
OG0004639	LOC108601820|XP_017845246.1|DBUS	LOC117143445|XP_033164044.1|DMAU
OG0004640	LOC108602364|XP_017845955.1|DBUS	LOC117144683|XP_033165896.1|DMAU
OG0004641	LOC108606435|XP_017852036.1|DBUS	LOC117146772|XP_033169184.1|DMAU
OG0004642	LOC108605585|XP_017850845.1|DBUS	LOC117141022|XP_033160186.1|DMAU
OG0004643	LOC108602110|XP_017845624.1|DBUS	LOC117144958|XP_033166305.1|DMAU
OG0004644	LOC108606609|XP_017852367.1|DBUS	LOC117146654|XP_033168880.1|DMAU
OG0004646	LOC108604373|XP_017849311.1|DBUS	LOC117142322|XP_033162124.1|DMAU
OG0004647	LOC108605884|XP_017851185.1|DBUS	LOC117147199|XP_033169899.1|DMAU
OG0004648	LOC108605520|XP_017850759.1|DBUS	LOC117148802|XP_033172308.1|DMAU
OG0004649	LOC108606042|XP_033150457.1|DBUS	LOC117148276|XP_033171480.1|DMAU
OG0004650	LOC108608316|XP_017855133.1|DBUS	LOC117150594|XP_033173443.1|DMAU
OG0004651	LOC108601993|XP_017845481.1|DBUS	LOC117145066|XP_033166471.1|DMAU
OG0004652	LOC108602760|XP_017846420.1|DBUS	LOC117142369|XP_033162186.1|DMAU
OG0004653	LOC108598281|XP_017840386.2|DBUS	LOC117142078|XP_033161850.1|DMAU
OG0004654	LOC108603140|XP_017847170.2|DBUS	LOC117150328|XP_033173063.1|DMAU
OG0004655	LOC108604491|XP_017849472.1|DBUS	LOC117143899|XP_033164696.1|DMAU
OG0004656	LOC108606352|XP_017851889.1|DBUS	LOC117147187|XP_033169880.1|DMAU
OG0004657	LOC108601471|XP_017844859.1|DBUS	LOC117145443|XP_033166992.1|DMAU
OG0004658	LOC108603065|XP_017847000.1|DBUS	LOC117145929|XP_033167693.1|DMAU
OG0004659	LOC108602085|XP_017845597.1|DBUS	LOC117145536|XP_033167122.1|DMAU
OG0004660	LOC108603885|XP_017848547.1|DBUS	LOC117143837|XP_033164579.1|DMAU
OG0004661	LOC108604010|XP_017848742.1|DBUS	LOC117145556|XP_033167149.1|DMAU
OG0004662	LOC108603313|XP_017847511.1|DBUS	LOC117143710|XP_033164400.1|DMAU
OG0004663	LOC108604953|XP_033150160.1|DBUS	LOC117146656|XP_033168882.1|DMAU
OG0004664	LOC108606858|XP_017852847.1|DBUS	LOC117146657|XP_033168885.1|DMAU
OG0004665	LOC108605651|XP_017850924.1|DBUS	LOC117148927|XP_033172540.1|DMAU
OG0004666	LOC108603776|XP_017848357.1|DBUS	LOC117142478|XP_033162386.1|DMAU
OG0004667	LOC108604599|XP_017849624.1|DBUS	LOC117146058|XP_033167889.1|DMAU
OG0004668	LOC108606822|XP_017852794.1|DBUS	LOC117148060|XP_033171142.1|DMAU
OG0004669	LOC108608386|XP_017855228.1|DBUS	LOC117140812|XP_033159810.1|DMAU
OG0004670	LOC108601729|XP_017845138.1|DBUS	LOC117143295|XP_033163782.1|DMAU
OG0004671	LOC108601949|XP_017845422.1|DBUS	LOC117145471|XP_033167036.1|DMAU
OG0004672	LOC108601271|XP_017844659.1|DBUS	LOC117142716|XP_033162767.1|DMAU
OG0004673	LOC108604761|XP_017849840.1|DBUS	LOC117142298|XP_033162076.1|DMAU
OG0004674	LOC108601660|XP_017845049.1|DBUS	LOC117145155|XP_033166588.1|DMAU
OG0004675	LOC108603118|XP_017847116.1|DBUS	LOC117142689|XP_033162737.1|DMAU
OG0004676	LOC108603442|XP_017847755.1|DBUS	LOC117142956|XP_033163172.1|DMAU
OG0004677	LOC108604367|XP_017849297.1|DBUS	LOC117145949|XP_033167721.1|DMAU
OG0004678	LOC108603580|XP_017848005.1|DBUS	LOC117142971|XP_033163209.1|DMAU
OG0004679	LOC108601348|XP_017844734.1|DBUS	LOC117144407|XP_033165436.1|DMAU
OG0004680	LOC108603872|XP_017848532.1|DBUS	LOC117144182|XP_033165117.1|DMAU
OG0004681	LOC108603595|XP_017848025.1|DBUS	LOC117143523|XP_033164137.1|DMAU
OG0004682	LOC108604718|XP_017849788.1|DBUS	LOC117139349|XP_033157492.1|DMAU
OG0004683	LOC108604559|XP_033150016.1|DBUS, LOC108602104|XP_033149777.1|DBUS	LOC117143442|XP_033164041.1|DMAU
OG0004685	LOC108604402|XP_017849351.1|DBUS	LOC117143029|XP_033163306.1|DMAU
OG0004686	LOC108603857|XP_017848503.1|DBUS	LOC117143395|XP_033163975.1|DMAU
OG0004687	LOC108601756|XP_017845168.1|DBUS	LOC117144117|XP_033165027.1|DMAU
OG0004688	LOC108603096|XP_017847081.1|DBUS	LOC117144606|XP_033165789.1|DMAU
OG0004689	LOC108603458|XP_017847778.1|DBUS	LOC117145825|XP_033167516.1|DMAU
OG0004690	LOC108603367|XP_017847614.1|DBUS	LOC117145721|XP_033167357.1|DMAU
OG0004691	LOC108602818|XP_017846538.1|DBUS	LOC117142402|XP_033162240.1|DMAU
OG0004692	LOC108603182|XP_017847229.1|DBUS	LOC117142597|XP_033162564.1|DMAU
OG0004693	LOC108603639|XP_017848089.1|DBUS	LOC117144050|XP_033164912.1|DMAU
OG0004694	LOC108604382|XP_017849326.1|DBUS	LOC117143971|XP_033164797.1|DMAU
OG0004695	LOC108603114|XP_033149998.1|DBUS	LOC117143059|XP_033163402.1|DMAU
OG0004696	LOC108601446|XP_017844833.1|DBUS	LOC117144983|XP_033166343.1|DMAU
OG0004697	LOC108605573|XP_017850830.1|DBUS	LOC117147727|XP_033170618.1|DMAU
OG0004698	LOC108605698|XP_017850978.1|DBUS	LOC117147596|XP_033170436.1|DMAU
OG0004699	LOC108603528|XP_017847911.1|DBUS	LOC117144814|XP_033166081.1|DMAU
OG0004700	LOC108601896|XP_017845359.1|DBUS	LOC117143842|XP_033164587.1|DMAU
OG0004701	LOC108602801|XP_017846513.1|DBUS	LOC117142964|XP_033163184.1|DMAU
OG0004702	LOC108603020|XP_017846906.1|DBUS	LOC117142813|XP_033162918.1|DMAU
OG0004703	LOC108602053|XP_017845555.1|DBUS	LOC117145071|XP_033166477.1|DMAU
OG0004704	LOC108603175|XP_017847224.2|DBUS	LOC117145453|XP_033167013.1|DMAU
OG0004705	LOC108603475|XP_017847805.1|DBUS	LOC117143041|XP_033163375.1|DMAU
OG0004706	LOC108600108|XP_017842967.2|DBUS	LOC117139174|XP_033157227.1|DMAU
OG0004707	LOC108604656|XP_017849694.1|DBUS	LOC117137238|XP_033154494.1|DMAU
OG0004708	LOC108604690|XP_017849735.1|DBUS	LOC117142569|XP_033162525.1|DMAU
OG0004709	LOC108601746|XP_017845155.1|DBUS	LOC117144660|XP_033165852.1|DMAU
OG0004710	LOC108603670|XP_033150148.1|DBUS	LOC117146084|XP_033167924.1|DMAU
OG0004711	LOC108601569|XP_017844956.1|DBUS	LOC117144973|XP_033166329.1|DMAU
OG0004712	LOC108601541|XP_033149875.1|DBUS	LOC117142905|XP_033163078.1|DMAU
OG0004713	LOC108604173|XP_017849000.1|DBUS	LOC117142811|XP_033162911.1|DMAU
OG0004714	LOC108603665|XP_017848147.1|DBUS	LOC117142948|XP_033163158.1|DMAU
OG0004715	LOC108607567|XP_017853947.2|DBUS	LOC117140708|XP_033159667.1|DMAU
OG0004716	LOC108601556|XP_017844944.1|DBUS	LOC117143682|XP_033164357.1|DMAU
OG0004717	LOC108607243|XP_033150182.1|DBUS	LOC117148592|XP_033171961.1|DMAU
OG0004718	LOC108608527|XP_017855429.1|DBUS	LOC117151061|XP_033174182.1|DMAU
OG0004719	LOC108604039|XP_017848787.1|DBUS	LOC117142854|XP_033162985.1|DMAU
OG0004720	LOC108602097|XP_017845609.1|DBUS	LOC117146120|XP_033168008.1|DMAU
OG0004721	LOC108603434|XP_017847743.1|DBUS	LOC117145528|XP_033167112.1|DMAU
OG0004722	LOC108601866|XP_017845313.1|DBUS	LOC117145381|XP_033166905.1|DMAU
OG0004723	LOC108599020|XP_017841290.1|DBUS, LOC108605499|XP_017850734.1|DBUS	LOC117148503|XP_033171796.1|DMAU
OG0004724	LOC108604242|XP_017849105.1|DBUS	LOC117144910|XP_033166236.1|DMAU
OG0004725	LOC108604277|XP_017849168.1|DBUS	LOC117142416|XP_033162260.1|DMAU
OG0004726	LOC108603597|XP_017848028.1|DBUS	LOC117142514|XP_033162443.1|DMAU
OG0004727	LOC108603732|XP_017848269.1|DBUS	LOC117144720|XP_033165949.1|DMAU
OG0004728	LOC108604349|XP_017849268.1|DBUS	LOC117144029|XP_033164880.1|DMAU
OG0004729	LOC108605682|XP_017850963.1|DBUS	LOC117146759|XP_033169146.1|DMAU
OG0004730	LOC108600632|XP_017843813.1|DBUS	LOC117138867|XP_033156864.1|DMAU
OG0004731	LOC108601770|XP_017845184.1|DBUS	LOC117143299|XP_033163795.1|DMAU
OG0004732	LOC108601793|XP_017845218.1|DBUS	LOC117144580|XP_033165746.1|DMAU
OG0004733	LOC108604534|XP_017849538.1|DBUS	LOC117143306|XP_033163806.1|DMAU
OG0004734	LOC108604681|XP_017849726.1|DBUS	LOC117144264|XP_033165255.1|DMAU
OG0004735	LOC108603763|XP_017848334.1|DBUS	LOC117142622|XP_033162599.1|DMAU
OG0004736	LOC108603292|XP_017847452.1|DBUS	LOC117144530|XP_033165645.1|DMAU
OG0004737	LOC108602719|XP_017846363.1|DBUS	LOC117145511|XP_033167091.1|DMAU
OG0004738	LOC108604054|XP_017848805.1|DBUS	LOC117144079|XP_033164984.1|DMAU
OG0004739	LOC108603245|XP_017847363.1|DBUS	LOC117145075|XP_033166483.1|DMAU
OG0004740	LOC108602113|XP_017845627.1|DBUS	LOC117145450|XP_033167009.1|DMAU
OG0004741	LOC108603316|XP_017847517.1|DBUS	LOC117145981|XP_033167779.1|DMAU
OG0004742	LOC108607359|XP_017853542.1|DBUS	LOC117146327|XP_033168296.1|DMAU
OG0004743	LOC108602990|XP_017846873.1|DBUS	LOC117143103|XP_033163475.1|DMAU
OG0004744	LOC108596807|XP_017838409.2|DBUS	LOC117141563|XP_033160965.1|DMAU
OG0004745	LOC108601486|XP_017844873.1|DBUS	LOC117142800|XP_033162898.1|DMAU
OG0004746	LOC108603864|XP_017848520.1|DBUS	LOC117145933|XP_033167699.1|DMAU
OG0004747	LOC108603865|XP_017848521.1|DBUS	LOC117145935|XP_033167702.1|DMAU
OG0004748	LOC108603750|XP_017848313.1|DBUS	LOC117145931|XP_033167695.1|DMAU
OG0004749	LOC108603833|XP_017848461.1|DBUS	LOC117145876|XP_033167591.1|DMAU
OG0004750	LOC108602905|XP_017846702.1|DBUS	LOC117144087|XP_033164992.1|DMAU
OG0004751	LOC108603725|XP_017848255.1|DBUS	LOC117143456|XP_033164058.1|DMAU
OG0004752	LOC108604107|XP_017848877.1|DBUS	LOC117143891|XP_033164684.1|DMAU
OG0004753	LOC108603804|XP_017848391.1|DBUS	LOC117142315|XP_033162112.1|DMAU
OG0004754	LOC108602761|XP_017846422.1|DBUS	LOC117144650|XP_033165840.1|DMAU
OG0004755	LOC108601717|XP_017845124.1|DBUS	LOC117142645|XP_033162642.1|DMAU
OG0004756	LOC108601813|XP_017845239.1|DBUS	LOC117142642|XP_033162639.1|DMAU
OG0004757	LOC108602875|XP_017846653.1|DBUS	LOC117145425|XP_033166962.1|DMAU
OG0004758	LOC108604597|XP_017849619.1|DBUS	LOC117142232|XP_033161974.1|DMAU
OG0004759	LOC108604209|XP_017849059.1|DBUS	LOC117142864|XP_033163017.1|DMAU
OG0004760	LOC108602300|XP_017845869.1|DBUS	LOC117143340|XP_033163894.1|DMAU
OG0004761	LOC108604344|XP_017849261.1|DBUS	LOC117144224|XP_033165174.1|DMAU
OG0004762	LOC108607737|XP_017854250.2|DBUS	LOC117135332|XP_033151424.1|DMAU
OG0004763	LOC108601983|XP_017845467.1|DBUS	LOC117143355|XP_033163919.1|DMAU
OG0004764	LOC108604248|XP_017849118.1|DBUS	LOC117144619|XP_033165805.1|DMAU
OG0004765	LOC108601617|XP_017845005.1|DBUS	LOC117145454|XP_033167014.1|DMAU
OG0004766	LOC108604462|XP_017849431.1|DBUS	LOC117142281|XP_033162054.1|DMAU
OG0004767	LOC108603296|XP_017847457.1|DBUS	LOC117143044|XP_033163378.1|DMAU
OG0004768	LOC108604434|XP_017849397.1|DBUS	LOC117143043|XP_033163377.1|DMAU
OG0004769	LOC108603050|XP_017846968.1|DBUS	LOC117135701|XP_033152006.1|DMAU
OG0004770	LOC108603252|XP_017847380.1|DBUS	LOC117144005|XP_033164851.1|DMAU
OG0004771	LOC108602186|XP_017845720.1|DBUS	LOC117142545|XP_033162486.1|DMAU
OG0004772	LOC108603938|XP_033150008.1|DBUS, LOC108603946|XP_017848627.2|DBUS, LOC108603939|XP_033149855.1|DBUS	LOC117144119|XP_033165030.1|DMAU
OG0004773	LOC108603067|XP_017847001.1|DBUS	LOC117144052|XP_033164914.1|DMAU
OG0004774	LOC108603068|XP_017847011.2|DBUS	LOC117144053|XP_033164916.1|DMAU
OG0004775	LOC108602161|XP_017845683.1|DBUS	LOC117142336|XP_033162142.1|DMAU
OG0004776	LOC108597629|XP_017839761.1|DBUS	LOC117138681|XP_033156827.1|DMAU
OG0004777	LOC117135101|XP_033150992.1|DBUS	LOC117141386|XP_033160692.1|DMAU
OG0004778	LOC108608410|XP_017855258.2|DBUS	LOC117140321|XP_033159064.1|DMAU
OG0004779	LOC108603347|XP_017847568.1|DBUS	LOC117142588|XP_033162551.1|DMAU
OG0004780	LOC108603516|XP_017847900.1|DBUS	LOC117135325|XP_033151414.1|DMAU
OG0004781	LOC108602993|XP_033150133.1|DBUS	LOC117145306|XP_033166790.1|DMAU
OG0004782	LOC108604758|XP_017849836.1|DBUS	LOC117146118|XP_033168002.1|DMAU
OG0004783	LOC108606518|XP_017852180.1|DBUS	LOC117146798|XP_033169229.1|DMAU
OG0004784	LOC108602485|XP_017846097.1|DBUS	LOC117144136|XP_033165053.1|DMAU
OG0004785	LOC108602195|XP_017845733.1|DBUS	LOC117145219|XP_033166681.1|DMAU
OG0004786	LOC108602476|XP_017846089.1|DBUS	LOC117144819|XP_033166092.1|DMAU
OG0004787	LOC108601462|XP_017844849.1|DBUS	LOC117144207|XP_033165147.1|DMAU
OG0004788	LOC108602484|XP_017846096.1|DBUS	LOC117145032|XP_033166426.1|DMAU
OG0004789	LOC108601463|XP_017844851.1|DBUS	LOC117145033|XP_033166428.1|DMAU
OG0004790	LOC108601927|XP_017845392.1|DBUS	LOC117143317|XP_033163852.1|DMAU
OG0004791	LOC108603236|XP_017847345.1|DBUS	LOC117143153|XP_033163543.1|DMAU
OG0004792	LOC108603943|XP_017848625.1|DBUS	LOC117146110|XP_033167986.1|DMAU
OG0004793	LOC108603122|XP_017847130.1|DBUS	LOC117145746|XP_033167399.1|DMAU
OG0004794	LOC108604188|XP_017849027.1|DBUS	LOC117142743|XP_033162805.1|DMAU
OG0004795	LOC108603335|XP_017847549.1|DBUS	LOC117142433|XP_033162285.1|DMAU
OG0004796	LOC108603696|XP_017848211.1|DBUS	LOC117143287|XP_033163759.1|DMAU
OG0004797	LOC108602341|XP_033150027.1|DBUS	LOC117143908|XP_033164708.1|DMAU
OG0004798	LOC108603905|XP_017848575.1|DBUS	LOC117145734|XP_033167385.1|DMAU
OG0004799	LOC108603331|XP_017847544.1|DBUS	LOC117143562|XP_033164197.1|DMAU
OG0004800	LOC108601768|XP_017845181.1|DBUS	LOC117145035|XP_033166431.1|DMAU
OG0004801	LOC108601999|XP_017845488.1|DBUS	LOC117145901|XP_033167643.1|DMAU
OG0004802	LOC108602139|XP_017845656.1|DBUS	LOC117144677|XP_033165891.1|DMAU
OG0004803	LOC108602340|XP_017845921.1|DBUS	LOC117144574|XP_033165718.1|DMAU
OG0004804	LOC108603091|XP_017847077.1|DBUS	LOC117143045|XP_033163379.1|DMAU
OG0004805	LOC108601872|XP_017845321.1|DBUS	LOC117143085|XP_033163451.1|DMAU
OG0004806	LOC108606587|XP_017852306.1|DBUS	LOC117146773|XP_033169185.1|DMAU
OG0004807	LOC117134676|XP_033149013.1|DBUS	LOC117145994|XP_033167799.1|DMAU
OG0004808	LOC108601422|XP_017844809.1|DBUS	LOC117143221|XP_033163660.1|DMAU
OG0004809	LOC108603200|XP_017847271.1|DBUS	LOC117143580|XP_033164219.1|DMAU
OG0004810	LOC108603199|XP_017847270.1|DBUS	LOC117145273|XP_033166751.1|DMAU
OG0004811	LOC108600049|XP_017842883.1|DBUS	LOC117139206|XP_033157268.1|DMAU
OG0004812	LOC108601873|XP_017845322.1|DBUS	LOC117145766|XP_033167432.1|DMAU
OG0004813	LOC108604490|XP_017849471.1|DBUS	LOC117143898|XP_033164694.1|DMAU
OG0004814	LOC108604250|XP_017849121.1|DBUS	LOC117142696|XP_033162744.1|DMAU
OG0004815	LOC108607065|XP_017853170.1|DBUS	LOC117148544|XP_033171868.1|DMAU
OG0004816	LOC108605283|XP_017850420.1|DBUS	LOC117146565|XP_033168755.1|DMAU
OG0004817	LOC108605282|XP_017850419.1|DBUS	LOC117146564|XP_033168754.1|DMAU
OG0004818	LOC108604654|XP_017849692.1|DBUS	LOC117143879|XP_033164656.1|DMAU
OG0004819	LOC108604261|XP_017849144.1|DBUS	LOC117142266|XP_033162023.1|DMAU
OG0004820	LOC108604290|XP_017849191.1|DBUS	LOC117143975|XP_033164803.1|DMAU
OG0004821	LOC108604348|XP_017849267.1|DBUS	LOC117142539|XP_033162478.1|DMAU
OG0004822	LOC108603523|XP_017847906.1|DBUS	LOC117145971|XP_033167765.1|DMAU
