Orthogroup	DBUS.longest_only	DNOV.longest_only
OG0004308	LOC108595041|XP_017835670.1|DBUS	LOC115764809|XP_030563920.1|DNOV
OG0004309	LOC108599121|XP_017841398.1|DBUS	LOC115770981|XP_030572311.1|DNOV
OG0004310	LOC108595471|XP_017836208.1|DBUS	LOC115764498|XP_030563446.1|DNOV
OG0004311	LOC108599796|XP_017842352.2|DBUS	LOC115770070|XP_030571030.1|DNOV
OG0004312	LOC108596766|XP_017838346.1|DBUS	LOC115757905|XP_030554215.1|DNOV
OG0004313	LOC108596602|XP_017838022.1|DBUS	LOC115767437|XP_030567591.1|DNOV
OG0004314	LOC108596160|XP_017837153.1|DBUS	LOC115766515|XP_030566338.1|DNOV
OG0004315	LOC108595279|XP_017835981.1|DBUS	LOC115758020|XP_030554384.1|DNOV
OG0004316	LOC108595993|XP_017836769.1|DBUS	LOC115763988|XP_030562665.1|DNOV
OG0004317	LOC108595560|XP_017836308.1|DBUS	LOC115757988|XP_030554338.1|DNOV
OG0004318	LOC108594846|XP_017835473.1|DBUS	LOC115757796|XP_030554070.1|DNOV
OG0004319	LOC108595080|XP_017835720.1|DBUS	LOC115764529|XP_030563487.1|DNOV
OG0004320	LOC108603980|XP_017848695.1|DBUS	LOC115761190|XP_030558721.1|DNOV
OG0004321	LOC108597774|XP_033149080.1|DBUS	LOC115763516|XP_030561977.1|DNOV
OG0004322	LOC108603404|XP_017847681.1|DBUS	LOC115761277|XP_030558854.1|DNOV
OG0004323	LOC108598857|XP_033150625.1|DBUS	LOC115765834|XP_030565418.1|DNOV
OG0004324	LOC108608521|XP_017855412.1|DBUS	LOC115765945|XP_030565551.1|DNOV
OG0004325	LOC108597364|XP_017839377.1|DBUS	LOC115758118|XP_030554534.1|DNOV
OG0004326	LOC108597363|XP_017839376.1|DBUS	LOC115758117|XP_030554533.1|DNOV
OG0004327	LOC108605649|XP_017850922.1|DBUS	LOC115767787|XP_030567975.1|DNOV
OG0004328	LOC108597405|XP_017839440.1|DBUS	LOC115760558|XP_030557824.1|DNOV
OG0004329	LOC117135012|XP_033150690.1|DBUS	LOC115761055|XP_030558535.1|DNOV
OG0004330	LOC108595367|XP_017836083.1|DBUS	LOC115765563|XP_030565069.1|DNOV
OG0004331	LOC108595992|XP_017836768.1|DBUS	LOC115763238|XP_030561578.1|DNOV
OG0004332	LOC108598742|XP_017840970.2|DBUS	LOC115759863|XP_030556830.1|DNOV
OG0004333	LOC108607894|XP_017854488.2|DBUS	LOC115760325|XP_030557470.1|DNOV
OG0004334	LOC108608464|XP_017855338.1|DBUS	LOC115759080|XP_030555772.1|DNOV
OG0004335	LOC108595308|XP_017836014.1|DBUS	LOC115760352|XP_030557505.1|DNOV
OG0004336	LOC108597680|XP_017839843.2|DBUS	LOC115761832|XP_030559640.1|DNOV
OG0004337	LOC108607549|XP_017853926.1|DBUS	LOC115758327|XP_030554756.1|DNOV
OG0004338	LOC108598389|XP_017840498.2|DBUS	LOC115769606|XP_030570359.1|DNOV
OG0004339	LOC108596392|XP_017837559.1|DBUS	LOC115757979|XP_030554324.1|DNOV
OG0004340	LOC108594809|XP_017835436.1|DBUS	LOC115757968|XP_030554312.1|DNOV
OG0004341	LOC108595292|XP_017835994.1|DBUS	LOC115766576|XP_030566421.1|DNOV
OG0004342	LOC108595370|XP_033149115.1|DBUS	LOC115764523|XP_030563481.1|DNOV
OG0004343	LOC108597315|XP_033150988.1|DBUS	LOC115764497|XP_030563444.1|DNOV
OG0004344	LOC108597708|XP_017839885.1|DBUS	LOC115764570|XP_030563559.1|DNOV
OG0004345	LOC108598504|XP_017840668.1|DBUS	LOC115758960|XP_030555622.1|DNOV
OG0004346	LOC108595052|XP_017835683.1|DBUS	LOC115758019|XP_030554382.1|DNOV
OG0004347	LOC108597110|XP_017838977.1|DBUS	LOC115758016|XP_030554375.1|DNOV
OG0004348	LOC108595055|XP_017835688.1|DBUS	LOC115758032|XP_030554405.1|DNOV
OG0004349	LOC108597285|XP_017839241.1|DBUS	LOC115771306|XP_030572809.1|DNOV
OG0004350	LOC108595789|XP_017836570.1|DBUS	LOC115764519|XP_030563478.1|DNOV
OG0004351	LOC108596049|XP_017836925.1|DBUS	LOC115757807|XP_030554084.1|DNOV
OG0004352	LOC108604015|XP_017848748.1|DBUS	LOC115764005|XP_030562685.1|DNOV
OG0004353	LOC108604072|XP_017848829.2|DBUS	LOC115765054|XP_030564288.1|DNOV, LOC115765052|XP_030564286.1|DNOV
OG0004354	LOC108604164|XP_017848986.1|DBUS	LOC115765048|XP_030564282.1|DNOV
OG0004355	LOC108602963|XP_017846827.1|DBUS	LOC115764690|XP_030563741.1|DNOV
OG0004356	LOC108597665|XP_017839824.1|DBUS	LOC115758220|XP_030554630.1|DNOV
OG0004357	LOC108597614|XP_017839741.1|DBUS	LOC115759190|XP_030555930.1|DNOV
OG0004358	LOC108596791|XP_017838383.1|DBUS	LOC115758034|XP_030554404.1|DNOV
OG0004359	LOC108594656|XP_033149128.1|DBUS	LOC115764470|XP_030563372.1|DNOV
OG0004360	LOC108602785|XP_017846486.1|DBUS	LOC115771516|XP_030573111.1|DNOV
OG0004361	LOC108604688|XP_017849733.1|DBUS	LOC115765774|XP_030565305.1|DNOV
OG0004362	LOC108599924|XP_017842620.1|DBUS	LOC115769530|XP_030570232.1|DNOV
OG0004363	LOC108607054|XP_017853155.1|DBUS	LOC115767570|XP_030567716.1|DNOV
OG0004364	LOC108596596|XP_017838015.1|DBUS	LOC115758202|XP_030554609.1|DNOV
OG0004365	LOC108595769|XP_017836364.2|DBUS	LOC115762966|XP_030561242.1|DNOV
OG0004366	LOC108596587|XP_017838007.2|DBUS	LOC115765896|XP_030565499.1|DNOV
OG0004367	LOC108598962|XP_017841222.2|DBUS	LOC115771425|XP_030572987.1|DNOV
OG0004368	LOC108599052|XP_017841320.2|DBUS	LOC115771456|XP_030573031.1|DNOV
OG0004369	LOC108596512|XP_017837842.1|DBUS	LOC115757982|XP_030554331.1|DNOV
OG0004370	LOC108595031|XP_017835659.1|DBUS	LOC115759784|XP_030556719.1|DNOV
OG0004371	LOC108606452|XP_017852053.1|DBUS	LOC115771313|XP_030572827.1|DNOV
OG0004372	LOC108595286|XP_017835987.2|DBUS	LOC115758076|XP_030554450.1|DNOV
OG0004373	LOC108595206|XP_017835883.1|DBUS	LOC115767475|XP_030567640.1|DNOV
OG0004374	LOC108596518|XP_017837849.1|DBUS	LOC115760793|XP_030558152.1|DNOV
OG0004375	LOC108598447|XP_017840574.2|DBUS	LOC115762786|XP_030560998.1|DNOV
OG0004376	LOC108600911|XP_017844232.1|DBUS	LOC115770080|XP_030571046.1|DNOV
OG0004377	LOC108600273|XP_017843227.1|DBUS	LOC115769388|XP_030570043.1|DNOV
OG0004378	LOC108596907|XP_017838592.1|DBUS	LOC115762853|XP_030561092.1|DNOV
OG0004379	LOC108595712|XP_017836483.1|DBUS	LOC115770762|XP_030572072.1|DNOV
OG0004380	LOC108595478|XP_017836216.1|DBUS	LOC115764484|XP_030563430.1|DNOV
OG0004381	LOC108604571|XP_017849591.1|DBUS	LOC115764924|XP_030564090.1|DNOV
OG0004382	LOC108596216|XP_017837232.1|DBUS	LOC115757817|XP_030554100.1|DNOV
OG0004383	LOC108596030|XP_017836882.1|DBUS	LOC115764580|XP_030563588.1|DNOV
OG0004384	LOC108596037|XP_017836891.1|DBUS	LOC115764582|XP_030563590.1|DNOV
OG0004385	LOC108596417|XP_017837622.1|DBUS	LOC115758211|XP_030554621.1|DNOV
OG0004386	LOC108596842|XP_017838460.1|DBUS	LOC115757854|XP_030554150.1|DNOV
OG0004387	LOC108599956|XP_017842696.1|DBUS	LOC115771391|XP_030572937.1|DNOV
OG0004388	LOC108597700|XP_017839873.1|DBUS	LOC115757887|XP_030554190.1|DNOV
OG0004389	LOC108600747|XP_017843987.1|DBUS	LOC115769987|XP_030570914.1|DNOV
OG0004390	LOC108600796|XP_017844059.1|DBUS	LOC115769718|XP_030570506.1|DNOV, LOC115771304|XP_030572801.1|DNOV
OG0004391	LOC108595737|XP_017836513.1|DBUS	LOC115767482|XP_030567646.1|DNOV
OG0004392	LOC108599505|XP_017841860.2|DBUS	LOC115771494|XP_030573078.1|DNOV
OG0004393	LOC108597762|XP_017839964.1|DBUS	LOC115758541|XP_030555136.1|DNOV
OG0004394	LOC108597179|XP_017839085.1|DBUS	LOC115760821|XP_030558200.1|DNOV
OG0004395	LOC108595598|XP_017836350.1|DBUS	LOC115757930|XP_030554256.1|DNOV
OG0004396	LOC108596997|XP_017838759.1|DBUS	LOC115758030|XP_030554399.1|DNOV
OG0004397	LOC108595706|XP_017836479.1|DBUS	LOC115758103|XP_030554490.1|DNOV
OG0004398	LOC108597092|XP_017838944.1|DBUS	LOC115758014|XP_030554373.1|DNOV
OG0004399	LOC108596322|XP_017837433.1|DBUS	LOC115761091|XP_030558573.1|DNOV
OG0004400	LOC108603083|XP_017847062.1|DBUS	LOC115759464|XP_030556258.1|DNOV
OG0004401	LOC108596610|XP_017838039.1|DBUS	LOC115758232|XP_030554644.1|DNOV
OG0004402	LOC108595050|XP_017835681.1|DBUS	LOC115758499|XP_030555046.1|DNOV
OG0004403	LOC108596981|XP_017838726.1|DBUS	LOC115769593|XP_030570379.1|DNOV
OG0004404	LOC108597098|XP_017838952.1|DBUS	LOC115767457|XP_030567618.1|DNOV
OG0004405	LOC108599797|XP_017842353.2|DBUS	LOC115770402|XP_030571520.1|DNOV
OG0004406	LOC108600318|XP_017843306.1|DBUS	LOC115770016|XP_030570928.1|DNOV
OG0004407	LOC108597705|XP_017839879.1|DBUS	LOC115764584|XP_030563593.1|DNOV
OG0004408	LOC108599096|XP_017841375.2|DBUS	LOC115771529|XP_030573126.1|DNOV
OG0004409	LOC108607401|XP_017853668.1|DBUS	LOC115766740|XP_030566565.1|DNOV
OG0004410	LOC108596641|XP_017838093.1|DBUS	LOC115767417|XP_030567553.1|DNOV
OG0004411	LOC108599960|XP_017842699.1|DBUS	LOC115771584|XP_030573204.1|DNOV
OG0004412	LOC108599957|XP_017842697.1|DBUS	LOC115771583|XP_030573203.1|DNOV
OG0004413	LOC108596564|XP_017837954.1|DBUS	LOC115760559|XP_030557828.1|DNOV
OG0004414	LOC108595505|XP_033149020.1|DBUS	LOC115758040|XP_030554417.1|DNOV
OG0004415	LOC108597220|XP_017839150.1|DBUS	LOC115767959|XP_030568253.1|DNOV
OG0004416	LOC108596460|XP_017837699.1|DBUS	LOC115760967|XP_030558425.1|DNOV
OG0004417	LOC108602293|XP_017845862.1|DBUS	LOC115761888|XP_030559751.1|DNOV
OG0004418	LOC108597709|XP_017839887.1|DBUS	LOC115758031|XP_030554401.1|DNOV
OG0004419	LOC108596040|XP_017836910.1|DBUS	LOC115764444|XP_030563314.1|DNOV
OG0004420	LOC108595571|XP_017836320.1|DBUS	LOC115764488|XP_030563436.1|DNOV
OG0004421	LOC108598372|XP_017840483.1|DBUS	LOC115769847|XP_030570685.1|DNOV
OG0004422	LOC108600299|XP_017843270.1|DBUS	LOC115769921|XP_030570806.1|DNOV
OG0004423	LOC108596199|XP_017837204.1|DBUS	LOC115758214|XP_030554626.1|DNOV
OG0004424	LOC108597069|XP_017838888.1|DBUS	LOC115757900|XP_030554206.1|DNOV
OG0004425	LOC108600067|XP_017842908.1|DBUS	LOC115770060|XP_030571015.1|DNOV
OG0004426	LOC108600050|XP_017842886.1|DBUS	LOC115770222|XP_030571283.1|DNOV
OG0004427	LOC108600018|XP_017842824.1|DBUS	LOC115770304|XP_030571399.1|DNOV
OG0004428	LOC108604837|XP_017849945.1|DBUS	LOC115761594|XP_030559249.1|DNOV
OG0004429	LOC108600672|XP_017843869.2|DBUS	LOC115765938|XP_030565544.1|DNOV
OG0004430	LOC108598230|XP_033149326.1|DBUS	LOC115771569|XP_030573182.1|DNOV
OG0004431	LOC108602906|XP_017846703.1|DBUS	LOC115761525|XP_030559156.1|DNOV
OG0004432	LOC108602904|XP_017846701.1|DBUS	LOC115761524|XP_030559155.1|DNOV
OG0004433	LOC108599223|XP_017841507.2|DBUS	LOC115769072|XP_030569645.1|DNOV
OG0004434	LOC108597091|XP_017838942.1|DBUS	LOC115758012|XP_030554369.1|DNOV
OG0004435	LOC108597584|XP_017839693.1|DBUS	LOC115767455|XP_030567616.1|DNOV
OG0004436	LOC108596500|XP_033149123.1|DBUS	LOC115764508|XP_030563462.1|DNOV
OG0004437	LOC108595359|XP_017836072.1|DBUS	LOC115764446|XP_030563316.1|DNOV
OG0004438	LOC108596098|XP_017837006.1|DBUS	LOC115757811|XP_030554094.1|DNOV
OG0004439	LOC108596996|XP_017838758.1|DBUS	LOC115758006|XP_030554363.1|DNOV
OG0004440	LOC108597236|XP_017839173.1|DBUS	LOC115767467|XP_030567632.1|DNOV
OG0004441	LOC108603378|XP_017847640.1|DBUS	LOC115760313|XP_030557460.1|DNOV
OG0004442	LOC108595204|XP_017835880.1|DBUS	LOC115757889|XP_030554194.1|DNOV
OG0004443	LOC108601073|XP_017844457.1|DBUS	LOC115771256|XP_030572727.1|DNOV
OG0004444	LOC108594989|XP_017835610.1|DBUS	LOC115764593|XP_030563605.1|DNOV
OG0004445	LOC108597749|XP_017839945.1|DBUS	LOC115760485|XP_030557693.1|DNOV
OG0004446	LOC108604372|XP_017849310.1|DBUS	LOC115765028|XP_030564251.1|DNOV
OG0004447	LOC108602974|XP_017849713.1|DBUS	LOC115764926|XP_030564096.1|DNOV
OG0004448	LOC108595837|XP_017836617.1|DBUS	LOC115768659|XP_030569228.1|DNOV
OG0004449	LOC108598482|XP_017840625.1|DBUS	LOC115767940|XP_030568177.1|DNOV
OG0004450	LOC108595591|XP_017836342.1|DBUS	LOC115757962|XP_030554302.1|DNOV
OG0004451	LOC108595032|XP_017835661.1|DBUS	LOC115757933|XP_030554261.1|DNOV
OG0004452	LOC108594960|XP_017835583.1|DBUS	LOC115767418|XP_030567554.1|DNOV
OG0004453	LOC108596381|XP_017837540.1|DBUS	LOC115757878|XP_030554178.1|DNOV
OG0004454	LOC108602250|XP_017845790.1|DBUS	LOC115761882|XP_030559744.1|DNOV
OG0004455	LOC108598919|XP_017841163.2|DBUS	LOC115766619|XP_030566473.1|DNOV
OG0004456	LOC108605247|XP_017850346.1|DBUS	LOC115768175|XP_030568537.1|DNOV
OG0004457	LOC108600937|XP_017844263.2|DBUS	LOC115768502|XP_030568951.1|DNOV
OG0004458	LOC108600979|XP_017844330.1|DBUS	LOC115768301|XP_030568709.1|DNOV
OG0004459	LOC108600748|XP_017843990.2|DBUS	LOC115770553|XP_030571725.1|DNOV
OG0004460	LOC108599587|XP_017842021.1|DBUS	LOC115771099|XP_030572518.1|DNOV
OG0004461	LOC108601129|XP_017844540.2|DBUS	LOC115770457|XP_030571595.1|DNOV
OG0004462	LOC108600366|XP_017843391.1|DBUS	LOC115771586|XP_030573209.1|DNOV
OG0004463	LOC108600415|XP_017843465.1|DBUS	LOC115771403|XP_030572959.1|DNOV
OG0004464	LOC108600562|XP_017843714.1|DBUS	LOC115770320|XP_030571417.1|DNOV
OG0004465	LOC108602609|XP_017846239.2|DBUS	LOC115760158|XP_030557230.1|DNOV
OG0004466	LOC108598306|XP_017840410.2|DBUS	LOC115771395|XP_030572941.1|DNOV
OG0004467	LOC108600561|XP_033149328.1|DBUS	LOC115770083|XP_030571053.1|DNOV
OG0004468	LOC108600560|XP_033149329.1|DBUS	LOC115770079|XP_030571045.1|DNOV
OG0004469	LOC108598599|XP_017840782.1|DBUS	LOC115769848|XP_030570689.1|DNOV
OG0004470	LOC108608569|XP_017855489.1|DBUS	LOC115758493|XP_030555034.1|DNOV
OG0004471	LOC108603788|XP_017848373.1|DBUS	LOC115761271|XP_030558844.1|DNOV
OG0004472	LOC108596034|XP_017836887.1|DBUS	LOC115758248|XP_030554663.1|DNOV
OG0004473	LOC108594885|XP_017835512.1|DBUS	LOC115758039|XP_030554413.1|DNOV
OG0004474	LOC108595496|XP_017836238.1|DBUS	LOC115758037|XP_030554411.1|DNOV
OG0004475	LOC108595205|XP_017835882.1|DBUS	LOC115767474|XP_030567639.1|DNOV
OG0004476	LOC108601523|XP_017844915.1|DBUS	LOC115759062|XP_030555749.1|DNOV
OG0004477	LOC108597733|XP_017839916.1|DBUS	LOC115757983|XP_030554332.1|DNOV
OG0004478	LOC108594718|XP_033149234.1|DBUS	LOC115757955|XP_030554290.1|DNOV
OG0004479	LOC108595262|XP_017835962.1|DBUS	LOC115762523|XP_030560647.1|DNOV
OG0004480	LOC108606113|XP_017851455.1|DBUS	LOC115765414|XP_030564819.1|DNOV
OG0004481	LOC108597307|XP_017839276.1|DBUS	LOC115766052|XP_030565735.1|DNOV
OG0004482	LOC108604451|XP_017849419.1|DBUS	LOC115771671|XP_030573346.1|DNOV
OG0004483	LOC108595526|XP_017836270.1|DBUS	LOC115771975|XP_030573758.1|DNOV
OG0004484	LOC108601492|XP_017844879.1|DBUS	LOC115764777|XP_030563876.1|DNOV
OG0004485	LOC108606029|XP_017851345.1|DBUS	LOC115767000|XP_030566982.1|DNOV
OG0004486	LOC108597442|XP_017839495.1|DBUS	LOC115767495|XP_030567663.1|DNOV
OG0004487	LOC108600630|XP_017843806.1|DBUS	LOC115769361|XP_030570004.1|DNOV
OG0004489	LOC108599527|XP_017841891.1|DBUS	LOC115771189|XP_030572643.1|DNOV
OG0004490	LOC108595965|XP_017836741.1|DBUS, LOC108594778|XP_033149188.1|DBUS, LOC108594777|XP_017835404.1|DBUS, LOC108595724|XP_017836495.1|DBUS	LOC115762462|XP_030560530.1|DNOV
OG0004491	LOC108607619|XP_017854028.2|DBUS	LOC115759339|XP_030556118.1|DNOV
OG0004492	LOC108605079|XP_017850134.1|DBUS	LOC115767231|XP_030567290.1|DNOV
OG0004492	LOC108599761|XP_017842265.1|DBUS	LOC115770011|XP_030570921.1|DNOV
OG0004493	LOC108598155|XP_033149633.1|DBUS	LOC115768869|XP_030569437.1|DNOV
OG0004494	LOC108603190|XP_017847250.1|DBUS	LOC115763639|XP_030562129.1|DNOV
OG0004494	LOC108603791|XP_017848374.2|DBUS	LOC115763832|XP_030562451.1|DNOV
OG0004495	LOC108601287|XP_017844676.2|DBUS	LOC115771640|XP_030573300.1|DNOV, LOC115771641|XP_030573301.1|DNOV
OG0004495	LOC108602971|XP_017846843.1|DBUS	LOC115771951|XP_030573714.1|DNOV
OG0004497	LOC108595281|XP_017835983.1|DBUS	LOC115760014|XP_030557039.1|DNOV
OG0004498	LOC108597042|XP_017838827.1|DBUS	LOC115767442|XP_030567599.1|DNOV, LOC115767443|XP_030567600.1|DNOV
OG0004499	LOC108596497|XP_017837812.1|DBUS	LOC115763654|XP_030562186.1|DNOV
OG0004500	LOC108595675|XP_017836443.1|DBUS	LOC115760749|XP_030558086.1|DNOV
OG0004501	LOC108594670|XP_017835300.1|DBUS	LOC115762307|XP_030560333.1|DNOV
OG0004504	LOC108601664|XP_017845054.1|DBUS	LOC115760376|XP_030557530.1|DNOV
OG0004505	LOC108604247|XP_017849112.1|DBUS	LOC115764749|XP_030563828.1|DNOV
OG0004506	LOC108603565|XP_017847971.1|DBUS	LOC115759421|XP_030556178.1|DNOV
OG0004507	LOC108602255|XP_017845798.1|DBUS	LOC115763986|XP_030562659.1|DNOV
OG0004508	LOC108601774|XP_017845189.1|DBUS	LOC115764145|XP_030562881.1|DNOV
OG0004509	LOC108598406|XP_017840517.2|DBUS	LOC115767363|XP_030567484.1|DNOV
OG0004510	LOC108606219|XP_033150188.1|DBUS	LOC115768212|XP_030568584.1|DNOV
OG0004511	LOC108603610|XP_017848047.1|DBUS	LOC115771709|XP_030573388.1|DNOV
OG0004512	LOC108607391|XP_017853642.1|DBUS	LOC115766794|XP_030566675.1|DNOV
OG0004513	LOC108607333|XP_017853497.1|DBUS	LOC115766787|XP_030566663.1|DNOV
OG0004514	LOC108607397|XP_017853660.1|DBUS	LOC115766772|XP_030566643.1|DNOV
OG0004515	LOC108605378|XP_017850536.1|DBUS	LOC115765186|XP_030564474.1|DNOV
OG0004516	LOC108605175|XP_017850250.1|DBUS	LOC115767325|XP_030567427.1|DNOV
OG0004517	LOC108606675|XP_017852499.1|DBUS	LOC115766483|XP_030566305.1|DNOV
OG0004518	LOC108606583|XP_017852301.2|DBUS	LOC115768104|XP_030568456.1|DNOV
OG0004519	LOC108604499|XP_017849484.1|DBUS	LOC115764223|XP_030562997.1|DNOV
OG0004520	LOC108606339|XP_017851871.1|DBUS	LOC115766263|XP_030565983.1|DNOV
OG0004521	LOC108597191|XP_017839108.1|DBUS	LOC115762438|XP_030560494.1|DNOV
OG0004522	LOC108607161|XP_017853300.1|DBUS	LOC115767284|XP_030567375.1|DNOV
OG0004523	LOC108604162|XP_017848981.1|DBUS	LOC115765032|XP_030564254.1|DNOV
OG0004524	LOC108607219|XP_017853380.1|DBUS	LOC115767592|XP_030567745.1|DNOV
OG0004525	LOC108606375|XP_017851918.1|DBUS	LOC115765196|XP_030564490.1|DNOV
OG0004526	LOC108604944|XP_033150370.1|DBUS	LOC115768229|XP_030568616.1|DNOV
OG0004527	LOC108605465|XP_017850639.1|DBUS	LOC115767799|XP_030567990.1|DNOV
OG0004528	LOC108607240|XP_017853406.1|DBUS	LOC115764276|XP_030563062.1|DNOV
OG0004529	LOC108606334|XP_017851849.1|DBUS	LOC115768794|XP_030569350.1|DNOV
OG0004530	LOC108605699|XP_017850979.1|DBUS	LOC115765203|XP_030564501.1|DNOV
OG0004531	LOC108601623|XP_033150120.1|DBUS	LOC115765064|XP_030564298.1|DNOV
OG0004532	LOC108606740|XP_017852624.1|DBUS	LOC115766350|XP_030566108.1|DNOV
OG0004533	LOC108605986|XP_017851297.1|DBUS	LOC115767397|XP_030567520.1|DNOV
OG0004534	LOC108605630|XP_017850902.1|DBUS	LOC115765276|XP_030564626.1|DNOV
OG0004535	LOC108600093|XP_017842944.2|DBUS	LOC115762927|XP_030561167.1|DNOV
OG0004536	LOC108606620|XP_017852392.1|DBUS	LOC115764286|XP_030563077.1|DNOV
OG0004537	LOC108605249|XP_033150154.1|DBUS	LOC115767402|XP_030567527.1|DNOV
OG0004538	LOC108597353|XP_017839348.1|DBUS	LOC115762043|XP_030559973.1|DNOV
OG0004539	LOC108603493|XP_033150093.1|DBUS	LOC115771924|XP_030573682.1|DNOV
OG0004540	LOC108606998|XP_017853061.1|DBUS	LOC115767732|XP_030567903.1|DNOV
OG0004541	LOC108596289|XP_017837367.1|DBUS	LOC115757978|XP_030554319.1|DNOV
OG0004542	LOC108606784|XP_017852705.1|DBUS	LOC115764378|XP_030563200.1|DNOV
OG0004543	LOC108606939|XP_017852979.1|DBUS	LOC115768260|XP_030568649.1|DNOV
OG0004544	LOC108607037|XP_017853119.1|DBUS	LOC115768153|XP_030568508.1|DNOV
OG0004545	LOC108603884|XP_017848545.1|DBUS	LOC115761362|XP_030558970.1|DNOV
OG0004546	LOC108597533|XP_017839622.1|DBUS	LOC115760848|XP_030558260.1|DNOV
OG0004547	LOC108605633|XP_017850905.1|DBUS	LOC115766908|XP_030566846.1|DNOV
OG0004548	LOC108605288|XP_017850424.1|DBUS	LOC115765145|XP_030564410.1|DNOV
OG0004549	LOC108605241|XP_033150206.1|DBUS	LOC115768777|XP_030569329.1|DNOV
OG0004550	LOC108605577|XP_017850836.1|DBUS	LOC115769020|XP_030569590.1|DNOV
OG0004551	LOC108596483|XP_017837749.1|DBUS	LOC115772051|XP_030573856.1|DNOV
OG0004552	LOC108606535|XP_033150327.1|DBUS	LOC115768569|XP_030569053.1|DNOV
OG0004553	LOC108599489|XP_017841825.2|DBUS	LOC115770982|XP_030572313.1|DNOV
OG0004554	LOC108607028|XP_017853106.1|DBUS	LOC115767870|XP_030568090.1|DNOV
OG0004555	LOC108605903|XP_017851205.1|DBUS	LOC115767869|XP_030568089.1|DNOV
OG0004556	LOC108605645|XP_017850917.1|DBUS	LOC115764263|XP_030563045.1|DNOV
OG0004557	LOC108604938|XP_017849997.1|DBUS	LOC115768435|XP_030568853.1|DNOV
OG0004558	LOC108606362|XP_017851901.1|DBUS	LOC115765394|XP_030564784.1|DNOV
OG0004559	LOC108595309|XP_017836015.1|DBUS, LOC108601842|XP_017845276.1|DBUS	LOC115764615|XP_030563633.1|DNOV
OG0004560	LOC108595217|XP_033150930.1|DBUS	LOC115760372|XP_030557529.1|DNOV
OG0004561	LOC108604819|XP_017849918.1|DBUS	LOC115771904|XP_030573653.1|DNOV
OG0004562	LOC108604764|XP_017849847.1|DBUS	LOC115771879|XP_030573624.1|DNOV
OG0004563	LOC108604398|XP_017849345.1|DBUS	LOC115772114|XP_030573946.1|DNOV
OG0004564	LOC108601536|XP_017844923.1|DBUS	LOC115763894|XP_030562532.1|DNOV
OG0004565	LOC108603105|XP_017847098.1|DBUS	LOC115771793|XP_030573523.1|DNOV
OG0004566	LOC108605474|XP_017850650.1|DBUS	LOC115765310|XP_030564668.1|DNOV
OG0004567	LOC108605666|XP_017850943.1|DBUS	LOC115768159|XP_030568513.1|DNOV
OG0004568	LOC108606480|XP_017852105.1|DBUS	LOC115768453|XP_030568874.1|DNOV
OG0004569	LOC108603717|XP_033149796.1|DBUS	LOC115761719|XP_030559457.1|DNOV
OG0004570	LOC108597328|XP_017839309.1|DBUS	LOC115765370|XP_030564757.1|DNOV
OG0004571	LOC108602394|XP_017845995.1|DBUS, LOC108607192|XP_017853340.1|DBUS	LOC115767013|XP_030566996.1|DNOV
OG0004572	LOC108597362|XP_017839378.1|DBUS	LOC115760111|XP_030557164.1|DNOV
OG0004573	LOC108604440|XP_017849406.1|DBUS	LOC115761666|XP_030559372.1|DNOV
OG0004574	LOC108606011|XP_017851325.1|DBUS	LOC115768915|XP_030569505.1|DNOV
OG0004575	LOC108606991|XP_017853054.1|DBUS	LOC115768922|XP_030569518.1|DNOV
OG0004576	LOC108604655|XP_017849693.1|DBUS	LOC115759505|XP_030556306.1|DNOV
OG0004577	LOC108602550|XP_017846174.2|DBUS	LOC115761595|XP_030559252.1|DNOV
OG0004578	LOC108606561|XP_017852262.1|DBUS	LOC115771315|XP_030572834.1|DNOV
OG0004579	LOC108608324|XP_017855146.1|DBUS	LOC115759105|XP_030555804.1|DNOV
OG0004580	LOC108601390|XP_017844778.1|DBUS	LOC115761752|XP_030559513.1|DNOV
OG0004581	LOC108603038|XP_017846946.1|DBUS	LOC115764168|XP_030562912.1|DNOV
OG0004582	LOC108604722|XP_017849789.1|DBUS	LOC115757658|XP_030553831.1|DNOV
OG0004583	LOC108606788|XP_017852719.1|DBUS	LOC115765326|XP_030564687.1|DNOV
OG0004584	LOC108596096|XP_017837004.1|DBUS	LOC115757848|XP_030554143.1|DNOV
OG0004585	LOC108601920|XP_017845387.1|DBUS	LOC115764948|XP_030564129.1|DNOV
OG0004586	LOC108607056|XP_017853157.1|DBUS	LOC115768524|XP_030568975.1|DNOV
OG0004587	LOC108603660|XP_017848136.1|DBUS	LOC115764949|XP_030564130.1|DNOV
OG0004588	LOC108603690|XP_017848201.1|DBUS	LOC115764985|XP_030564172.1|DNOV
OG0004590	LOC108603628|XP_017848075.1|DBUS	LOC115765080|XP_030564315.1|DNOV
OG0004591	LOC108604450|XP_017849418.1|DBUS	LOC115765049|XP_030564283.1|DNOV
OG0004592	LOC108607248|XP_017853419.1|DBUS	LOC115765179|XP_030564461.1|DNOV
OG0004593	LOC108606442|XP_017852042.1|DBUS	LOC115766839|XP_030566742.1|DNOV
OG0004594	LOC108605133|XP_017850188.1|DBUS	LOC115765221|XP_030564521.1|DNOV
OG0004595	LOC108606816|XP_017852780.1|DBUS	LOC115768272|XP_030568669.1|DNOV
OG0004596	LOC108605016|XP_017850072.1|DBUS	LOC115768150|XP_030568504.1|DNOV
