Orthogroup	DBUS.longest_only	DPSE.longest_only
OG0004571	LOC108602394|XP_017845995.1|DBUS, LOC108607192|XP_017853340.1|DBUS	LOC4814237|XP_001354365.1|DPSE
OG0004572	LOC108597362|XP_017839378.1|DBUS	LOC4817577|XP_001356982.2|DPSE
OG0004573	LOC108604440|XP_017849406.1|DBUS	LOC4801428|XP_015037248.2|DPSE
OG0004574	LOC108606011|XP_017851325.1|DBUS	LOC6901462|XP_015041718.2|DPSE
OG0004575	LOC108606991|XP_017853054.1|DBUS	LOC4814746|XP_001354844.3|DPSE
OG0004576	LOC108604655|XP_017849693.1|DBUS	LOC4801816|XP_001358849.1|DPSE
OG0004577	LOC108602550|XP_017846174.2|DBUS	LOC4802010|XP_001359015.1|DPSE
OG0004578	LOC108606561|XP_017852262.1|DBUS	LOC4814894|XP_001354708.2|DPSE
OG0004579	LOC108608324|XP_017855146.1|DBUS	LOC6903014|XP_033236468.1|DPSE
OG0004580	LOC108601390|XP_017844778.1|DBUS	LOC6897130|XP_002137311.1|DPSE
OG0004581	LOC108603038|XP_017846946.1|DBUS	LOC4801524|XP_001358600.1|DPSE
OG0004582	LOC108604722|XP_017849789.1|DBUS	LOC4800323|XP_001357586.4|DPSE
OG0004583	LOC108606788|XP_017852719.1|DBUS	LOC6901210|XP_033240662.1|DPSE
OG0004584	LOC108596096|XP_017837004.1|DBUS	LOC4805232|XP_001361669.3|DPSE
OG0004585	LOC108601920|XP_017845387.1|DBUS	LOC4800261|XP_015038545.1|DPSE
OG0004586	LOC108607056|XP_017853157.1|DBUS	LOC4814562|XP_001354908.3|DPSE
OG0004587	LOC108603660|XP_017848136.1|DBUS	LOC4800346|XP_001357567.3|DPSE
OG0004588	LOC108603690|XP_017848201.1|DBUS	LOC4800348|XP_001357565.1|DPSE
OG0004590	LOC108603628|XP_017848075.1|DBUS	LOC4800996|XP_033233142.1|DPSE
OG0004591	LOC108604450|XP_017849418.1|DBUS	LOC4800998|XP_001358173.3|DPSE
OG0004592	LOC108607248|XP_017853419.1|DBUS	LOC4814877|XP_001354823.2|DPSE
OG0004593	LOC108606442|XP_017852042.1|DBUS	LOC4815024|XP_001354805.2|DPSE
OG0004594	LOC108605133|XP_017850188.1|DBUS	LOC4814196|XP_015042390.2|DPSE
OG0004595	LOC108606816|XP_017852780.1|DBUS	LOC4814720|XP_001355202.1|DPSE
OG0004596	LOC108605016|XP_017850072.1|DBUS	LOC4814683|XP_001354786.3|DPSE
OG0004597	LOC108605849|XP_017851147.1|DBUS	LOC4815221|XP_001355183.2|DPSE
OG0004598	LOC108601107|XP_017844513.1|DBUS	LOC4812678|XP_001353062.1|DPSE
OG0004599	LOC108601312|XP_017844704.1|DBUS	LOC4816829|XP_001356697.2|DPSE
OG0004600	LOC108605639|XP_017850910.1|DBUS	LOC4815575|XP_001355335.1|DPSE
OG0004601	LOC108605056|XP_017850112.1|DBUS	LOC4815816|XP_033239164.1|DPSE
OG0004602	LOC108606116|XP_017851458.1|DBUS	LOC6903640|XP_033238826.1|DPSE
OG0004603	LOC108599845|XP_017842462.1|DBUS	LOC4817414|XP_001356420.1|DPSE
OG0004604	LOC108605324|XP_033150297.1|DBUS, LOC108605988|XP_017851298.1|DBUS	LOC4814739|XP_001354752.2|DPSE
OG0004605	LOC108605396|XP_033150432.1|DBUS	LOC4816002|XP_001355664.4|DPSE
OG0004606	LOC108602928|XP_017846758.1|DBUS	LOC4802903|XP_001359730.3|DPSE
OG0004607	LOC108604937|XP_033150245.1|DBUS	LOC6902173|XP_033238484.1|DPSE
OG0004608	LOC108605196|XP_017850279.1|DBUS	LOC6901538|XP_033238137.1|DPSE
OG0004609	LOC108606556|XP_017852246.1|DBUS	LOC4815197|XP_001355067.1|DPSE
OG0004610	LOC108602285|XP_017845842.1|DBUS	LOC6896706|XP_033236082.1|DPSE
OG0004611	LOC108604370|XP_017849306.1|DBUS	LOC4800386|XP_001357671.2|DPSE
OG0004612	LOC108602025|XP_017845516.1|DBUS	LOC4800385|XP_001357670.2|DPSE
OG0004613	LOC108603045|XP_017846952.1|DBUS	LOC4801525|XP_001358601.3|DPSE
OG0004614	LOC108605653|XP_017850928.1|DBUS	LOC4814214|XP_001354322.3|DPSE
OG0004615	LOC108606500|XP_017852154.1|DBUS	LOC6901553|XP_033238223.1|DPSE
OG0004616	LOC108605155|XP_017850222.1|DBUS	LOC4814927|XP_001354926.2|DPSE
OG0004617	LOC108596937|XP_017838662.1|DBUS	LOC4816935|XP_001356853.1|DPSE
OG0004618	LOC108601358|XP_017844746.1|DBUS	LOC4800703|XP_001357928.3|DPSE
OG0004619	LOC108602898|XP_017846694.1|DBUS	LOC4801959|XP_001358974.1|DPSE
OG0004620	LOC108604030|XP_017848770.1|DBUS	LOC4801011|XP_001358184.2|DPSE
OG0004621	LOC108604041|XP_017848792.1|DBUS	LOC4802797|XP_001359642.3|DPSE
OG0004622	LOC108604611|XP_017849639.1|DBUS	LOC4801457|XP_015037259.2|DPSE
OG0004623	LOC108603030|XP_017846934.1|DBUS	LOC4800505|XP_001357770.3|DPSE
OG0004624	LOC108603449|XP_017847768.1|DBUS	LOC4802428|XP_001359352.1|DPSE
OG0004625	LOC108606478|XP_033150266.1|DBUS	LOC6899785|XP_033241290.1|DPSE
OG0004626	LOC108606655|XP_017852461.1|DBUS	LOC6901154|XP_015041398.2|DPSE
OG0004627	LOC108600033|XP_017842850.1|DBUS	LOC6900299|XP_033240304.1|DPSE
OG0004628	LOC108605758|XP_017851049.1|DBUS	LOC4816000|XP_001355420.3|DPSE
OG0004629	LOC108603025|XP_017846922.1|DBUS	LOC26534253|XP_015038977.1|DPSE
OG0004630	LOC108603697|XP_017848212.1|DBUS	LOC4800238|XP_003736225.2|DPSE
OG0004631	LOC108604148|XP_017848952.1|DBUS	LOC4801440|XP_001358534.1|DPSE
OG0004632	LOC108604147|XP_017848950.1|DBUS	LOC4801437|XP_001358532.5|DPSE
OG0004633	LOC108601755|XP_017845167.1|DBUS	LOC4800503|XP_001357769.4|DPSE
OG0004634	LOC108602824|XP_017846547.1|DBUS	LOC4800495|XP_001357762.1|DPSE
OG0004635	LOC108606616|XP_017852377.1|DBUS	LOC6901052|XP_015042232.2|DPSE
OG0004636	LOC108606467|XP_017852079.1|DBUS	LOC4815035|XP_001354697.4|DPSE
OG0004637	LOC108606814|XP_017852777.1|DBUS	LOC6901857|XP_033240545.1|DPSE
OG0004638	LOC108606840|XP_017850777.1|DBUS	LOC4814891|XP_033237585.1|DPSE
OG0004639	LOC108601820|XP_017845246.1|DBUS	LOC6897067|XP_002137251.2|DPSE
OG0004640	LOC108602364|XP_017845955.1|DBUS	LOC6897066|XP_033232440.1|DPSE
OG0004641	LOC108606435|XP_017852036.1|DBUS	LOC4815471|XP_001355274.4|DPSE
OG0004642	LOC108605585|XP_017850845.1|DBUS	LOC6901858|XP_002133396.2|DPSE
OG0004643	LOC108602110|XP_017845624.1|DBUS	LOC4802628|XP_001359512.1|DPSE
OG0004644	LOC108606609|XP_017852367.1|DBUS	LOC6902118|XP_002133649.1|DPSE
OG0004646	LOC108604373|XP_017849311.1|DBUS	LOC4800334|XP_001357579.3|DPSE
OG0004647	LOC108605884|XP_017851185.1|DBUS	LOC4815230|XP_001355193.4|DPSE
OG0004648	LOC108605520|XP_017850759.1|DBUS	LOC4814331|XP_001354391.2|DPSE
OG0004649	LOC108606042|XP_033150457.1|DBUS	LOC6902205|XP_002133732.2|DPSE
OG0004650	LOC108608316|XP_017855133.1|DBUS	LOC4817428|XP_001356791.3|DPSE
OG0004651	LOC108601993|XP_017845481.1|DBUS	LOC13036333|XP_003736279.3|DPSE
OG0004652	LOC108602760|XP_017846420.1|DBUS	LOC6897046|XP_002137231.2|DPSE
OG0004653	LOC108598281|XP_017840386.2|DBUS	LOC4812902|XP_001353578.3|DPSE
OG0004654	LOC108603140|XP_017847170.2|DBUS	LOC4816917|XP_001356638.2|DPSE
OG0004655	LOC108604491|XP_017849472.1|DBUS	LOC4801687|XP_033239968.1|DPSE
OG0004656	LOC108606352|XP_017851889.1|DBUS	LOC4814235|XP_001354355.2|DPSE
OG0004657	LOC108601471|XP_017844859.1|DBUS	LOC4803294|XP_001360058.3|DPSE
OG0004658	LOC108603065|XP_017847000.1|DBUS	LOC4801033|XP_001358201.4|DPSE
OG0004659	LOC108602085|XP_017845597.1|DBUS	LOC4800642|XP_001357877.2|DPSE
OG0004660	LOC108603885|XP_017848547.1|DBUS	LOC4801734|XP_001358777.2|DPSE
OG0004661	LOC108604010|XP_017848742.1|DBUS	LOC4801192|XP_001358321.2|DPSE
OG0004662	LOC108603313|XP_017847511.1|DBUS	LOC6897609|XP_002137754.1|DPSE
OG0004663	LOC108604953|XP_033150160.1|DBUS	LOC4815002|XP_001355135.1|DPSE
OG0004664	LOC108606858|XP_017852847.1|DBUS	LOC6901749|XP_033241106.1|DPSE
OG0004665	LOC108605651|XP_017850924.1|DBUS	LOC4815227|XP_001355167.3|DPSE
OG0004666	LOC108603776|XP_017848357.1|DBUS	LOC4801509|XP_001358588.3|DPSE
OG0004667	LOC108604599|XP_017849624.1|DBUS	LOC4801504|XP_001358583.2|DPSE
OG0004668	LOC108606822|XP_017852794.1|DBUS	LOC6901810|XP_033237829.1|DPSE
OG0004669	LOC108608386|XP_017855228.1|DBUS	LOC6902353|XP_002133299.1|DPSE
OG0004670	LOC108601729|XP_017845138.1|DBUS	LOC4802649|XP_001359530.4|DPSE
OG0004671	LOC108601949|XP_017845422.1|DBUS	LOC6896926|XP_033238154.1|DPSE
OG0004672	LOC108601271|XP_017844659.1|DBUS	LOC4801364|XP_033232779.1|DPSE
OG0004673	LOC108604761|XP_017849840.1|DBUS	LOC4801703|XP_001358751.3|DPSE
OG0004674	LOC108601660|XP_017845049.1|DBUS	LOC4800662|XP_003736281.1|DPSE
OG0004675	LOC108603118|XP_017847116.1|DBUS	LOC4800657|XP_001357892.1|DPSE
OG0004676	LOC108603442|XP_017847755.1|DBUS	LOC4801916|XP_001358934.2|DPSE
OG0004677	LOC108604367|XP_017849297.1|DBUS	LOC4801758|XP_033232479.1|DPSE
OG0004678	LOC108603580|XP_017848005.1|DBUS	LOC4801757|XP_001358798.2|DPSE
OG0004679	LOC108601348|XP_017844734.1|DBUS	LOC6896990|XP_033232470.1|DPSE
OG0004680	LOC108603872|XP_017848532.1|DBUS	LOC4801210|XP_033232617.1|DPSE
OG0004681	LOC108603595|XP_017848025.1|DBUS	LOC4801700|XP_001358747.2|DPSE
OG0004682	LOC108604718|XP_017849788.1|DBUS	LOC4817568|XP_001356973.4|DPSE
OG0004683	LOC108604559|XP_033150016.1|DBUS, LOC108602104|XP_033149777.1|DBUS	LOC4801396|XP_001358496.1|DPSE
OG0004685	LOC108604402|XP_017849351.1|DBUS	LOC4800480|XP_003736251.1|DPSE
OG0004686	LOC108603857|XP_017848503.1|DBUS	LOC4803040|XP_001359841.1|DPSE
OG0004687	LOC108601756|XP_017845168.1|DBUS	LOC4800483|XP_001357750.4|DPSE
OG0004688	LOC108603096|XP_017847081.1|DBUS	LOC4803236|XP_001360009.3|DPSE
OG0004689	LOC108603458|XP_017847778.1|DBUS	LOC6896816|XP_002137019.3|DPSE
OG0004690	LOC108603367|XP_017847614.1|DBUS	LOC4802276|XP_001359228.4|DPSE
OG0004691	LOC108602818|XP_017846538.1|DBUS	LOC4801253|XP_001358376.1|DPSE
OG0004692	LOC108603182|XP_017847229.1|DBUS	LOC4801572|XP_001358643.3|DPSE
OG0004693	LOC108603639|XP_017848089.1|DBUS	LOC4801574|XP_015037315.2|DPSE
OG0004694	LOC108604382|XP_017849326.1|DBUS	LOC117183982|XP_033235645.1|DPSE
OG0004695	LOC108603114|XP_033149998.1|DBUS	LOC4800659|XP_015038664.2|DPSE
OG0004696	LOC108601446|XP_017844833.1|DBUS	LOC4801551|XP_001358623.2|DPSE
OG0004697	LOC108605573|XP_017850830.1|DBUS	LOC26533845|XP_033237481.1|DPSE
OG0004698	LOC108605698|XP_017850978.1|DBUS	LOC4815625|XP_015041275.1|DPSE
OG0004699	LOC108603528|XP_017847911.1|DBUS	LOC4801013|XP_002137183.2|DPSE
OG0004700	LOC108601896|XP_017845359.1|DBUS	LOC4802755|XP_001359616.3|DPSE
OG0004701	LOC108602801|XP_017846513.1|DBUS	LOC4802247|XP_001359206.1|DPSE
OG0004702	LOC108603020|XP_017846906.1|DBUS	LOC4801744|XP_001358787.2|DPSE
OG0004703	LOC108602053|XP_017845555.1|DBUS	LOC4800558|XP_001357814.3|DPSE
OG0004704	LOC108603175|XP_017847224.2|DBUS	LOC6896752|XP_002136959.2|DPSE
OG0004705	LOC108603475|XP_017847805.1|DBUS	LOC4800849|XP_001358050.2|DPSE
OG0004706	LOC108600108|XP_017842967.2|DBUS	LOC4814087|XP_001354210.4|DPSE
OG0004707	LOC108604656|XP_017849694.1|DBUS	LOC4816261|XP_001355769.3|DPSE
OG0004708	LOC108604690|XP_017849735.1|DBUS	LOC4802991|XP_001359799.2|DPSE
OG0004709	LOC108601746|XP_017845155.1|DBUS	LOC4800965|XP_015038715.1|DPSE
OG0004710	LOC108603670|XP_033150148.1|DBUS	LOC4801943|XP_015037486.2|DPSE
OG0004711	LOC108601569|XP_017844956.1|DBUS	LOC4800741|XP_033232680.1|DPSE
OG0004712	LOC108601541|XP_033149875.1|DBUS	LOC4802003|XP_001359011.2|DPSE
OG0004713	LOC108604173|XP_017849000.1|DBUS	LOC6897340|XP_003736597.3|DPSE
OG0004714	LOC108603665|XP_017848147.1|DBUS	LOC4801790|XP_033240367.1|DPSE
OG0004715	LOC108607567|XP_017853947.2|DBUS	LOC4816547|XP_001356198.2|DPSE
OG0004716	LOC108601556|XP_017844944.1|DBUS	LOC4801765|XP_001358805.2|DPSE
OG0004717	LOC108607243|XP_033150182.1|DBUS	LOC6901086|XP_015042276.2|DPSE
OG0004718	LOC108608527|XP_017855429.1|DBUS	LOC4817427|XP_001356766.1|DPSE
OG0004719	LOC108604039|XP_017848787.1|DBUS	LOC6896689|XP_015038829.2|DPSE
OG0004720	LOC108602097|XP_017845609.1|DBUS	LOC4801748|XP_001358790.1|DPSE
OG0004721	LOC108603434|XP_017847743.1|DBUS	LOC4801106|XP_001358255.4|DPSE
OG0004722	LOC108601866|XP_017845313.1|DBUS	LOC4800469|XP_001357739.1|DPSE
OG0004723	LOC108599020|XP_017841290.1|DBUS, LOC108605499|XP_017850734.1|DBUS	LOC4814680|XP_001354942.3|DPSE
OG0004724	LOC108604242|XP_017849105.1|DBUS	LOC4801336|XP_001358447.2|DPSE
OG0004725	LOC108604277|XP_017849168.1|DBUS	LOC4800739|XP_001357957.2|DPSE
OG0004726	LOC108603597|XP_017848028.1|DBUS	LOC4800654|XP_001357887.3|DPSE
OG0004727	LOC108603732|XP_017848269.1|DBUS	LOC4800550|XP_015038457.2|DPSE
OG0004728	LOC108604349|XP_017849268.1|DBUS	LOC4800842|XP_001358045.2|DPSE
OG0004729	LOC108605682|XP_017850963.1|DBUS	LOC4814929|XP_001354606.2|DPSE
OG0004730	LOC108600632|XP_017843813.1|DBUS	LOC6903530|XP_002132406.2|DPSE
OG0004731	LOC108601770|XP_017845184.1|DBUS	LOC4801837|XP_001358870.1|DPSE
OG0004732	LOC108601793|XP_017845218.1|DBUS	LOC13036441|XP_033233938.1|DPSE
OG0004733	LOC108604534|XP_017849538.1|DBUS	LOC4801051|XP_001358214.3|DPSE
OG0004734	LOC108604681|XP_017849726.1|DBUS	LOC4800983|XP_001358164.3|DPSE
OG0004735	LOC108603763|XP_017848334.1|DBUS	LOC4801934|XP_015037479.2|DPSE
OG0004736	LOC108603292|XP_017847452.1|DBUS	LOC4801697|XP_033233264.1|DPSE
OG0004737	LOC108602719|XP_017846363.1|DBUS	LOC4802748|XP_001359609.2|DPSE
OG0004738	LOC108604054|XP_017848805.1|DBUS	LOC6897778|XP_002137883.3|DPSE
OG0004739	LOC108603245|XP_017847363.1|DBUS	LOC4801559|XP_001358631.1|DPSE
OG0004740	LOC108602113|XP_017845627.1|DBUS	LOC6896858|XP_002137049.1|DPSE
OG0004741	LOC108603316|XP_017847517.1|DBUS	LOC4801974|XP_015037515.2|DPSE
OG0004742	LOC108607359|XP_017853542.1|DBUS	LOC6899878|XP_033237181.1|DPSE
OG0004743	LOC108602990|XP_017846873.1|DBUS	LOC4800514|XP_001357779.3|DPSE
OG0004744	LOC108596807|XP_017838409.2|DBUS	LOC4816603|XP_001356028.3|DPSE
OG0004745	LOC108601486|XP_017844873.1|DBUS	LOC6897635|XP_033236590.1|DPSE
OG0004746	LOC108603864|XP_017848520.1|DBUS	LOC4802795|XP_001359640.3|DPSE
OG0004747	LOC108603865|XP_017848521.1|DBUS	LOC4802796|XP_015038094.2|DPSE
OG0004748	LOC108603750|XP_017848313.1|DBUS	LOC6897810|XP_002137915.2|DPSE
OG0004749	LOC108603833|XP_017848461.1|DBUS	LOC4800881|XP_033233183.1|DPSE
OG0004750	LOC108602905|XP_017846702.1|DBUS	LOC4801962|XP_001358976.2|DPSE
OG0004751	LOC108603725|XP_017848255.1|DBUS	LOC4800695|XP_001357920.5|DPSE
OG0004752	LOC108604107|XP_017848877.1|DBUS	LOC6897054|XP_002137238.2|DPSE
OG0004753	LOC108603804|XP_017848391.1|DBUS	LOC4801289|XP_001358409.2|DPSE
OG0004754	LOC108602761|XP_017846422.1|DBUS	LOC4801103|XP_001358252.1|DPSE
OG0004755	LOC108601717|XP_017845124.1|DBUS	LOC6896790|XP_002136995.1|DPSE
OG0004756	LOC108601813|XP_017845239.1|DBUS	LOC4800535|XP_001357799.2|DPSE
OG0004757	LOC108602875|XP_017846653.1|DBUS	LOC4801409|XP_003736503.3|DPSE
OG0004758	LOC108604597|XP_017849619.1|DBUS	LOC6897957|XP_002138056.3|DPSE
OG0004759	LOC108604209|XP_017849059.1|DBUS	LOC4801584|XP_001358654.3|DPSE
OG0004760	LOC108602300|XP_017845869.1|DBUS	LOC4801578|XP_001358648.3|DPSE
OG0004761	LOC108604344|XP_017849261.1|DBUS	LOC4802102|XP_001359086.4|DPSE
OG0004762	LOC108607737|XP_017854250.2|DBUS	LOC4817861|XP_001357297.1|DPSE
OG0004763	LOC108601983|XP_017845467.1|DBUS	LOC4801453|XP_001358547.4|DPSE
OG0004764	LOC108604248|XP_017849118.1|DBUS	LOC4801632|XP_001358688.2|DPSE
OG0004765	LOC108601617|XP_017845005.1|DBUS	LOC4800433|XP_033232361.1|DPSE
OG0004766	LOC108604462|XP_017849431.1|DBUS	LOC6896754|XP_002136961.1|DPSE
OG0004767	LOC108603296|XP_017847457.1|DBUS	LOC4802733|XP_001359596.4|DPSE
OG0004768	LOC108604434|XP_017849397.1|DBUS	LOC4802731|XP_001359594.4|DPSE
OG0004769	LOC108603050|XP_017846968.1|DBUS	LOC6903074|XP_002132792.2|DPSE
OG0004770	LOC108603252|XP_017847380.1|DBUS	LOC4803173|XP_001359957.1|DPSE
OG0004771	LOC108602186|XP_017845720.1|DBUS	LOC6896712|XP_033235161.1|DPSE
OG0004772	LOC108603938|XP_033150008.1|DBUS, LOC108603946|XP_017848627.2|DBUS, LOC108603939|XP_033149855.1|DBUS	LOC4801704|XP_001358750.3|DPSE
OG0004773	LOC108603067|XP_017847001.1|DBUS	LOC4800897|XP_001358091.1|DPSE
OG0004774	LOC108603068|XP_017847011.2|DBUS	LOC6896955|XP_015038883.2|DPSE
OG0004775	LOC108602161|XP_017845683.1|DBUS	LOC4801833|XP_033232807.1|DPSE
OG0004776	LOC108597629|XP_017839761.1|DBUS	LOC4803451|XP_001360172.1|DPSE
OG0004777	LOC117135101|XP_033150992.1|DBUS	LOC4811790|XP_001352358.1|DPSE
OG0004778	LOC108608410|XP_017855258.2|DBUS	LOC4816411|XP_001356236.2|DPSE
OG0004779	LOC108603347|XP_017847568.1|DBUS	LOC4801568|XP_001358636.3|DPSE
OG0004780	LOC108603516|XP_017847900.1|DBUS	LOC4816701|XP_001355937.2|DPSE
OG0004781	LOC108602993|XP_033150133.1|DBUS	LOC6896783|XP_002136989.2|DPSE
OG0004782	LOC108604758|XP_017849836.1|DBUS	LOC4801750|XP_001358792.3|DPSE
OG0004783	LOC108606518|XP_017852180.1|DBUS	LOC6901628|XP_002134298.2|DPSE
OG0004784	LOC108602485|XP_017846097.1|DBUS	LOC4801884|XP_033239120.1|DPSE
OG0004785	LOC108602195|XP_017845733.1|DBUS	LOC4801896|XP_001358917.2|DPSE
OG0004786	LOC108602476|XP_017846089.1|DBUS	LOC4801899|XP_001358921.2|DPSE
OG0004787	LOC108601462|XP_017844849.1|DBUS	LOC4801902|XP_001358922.2|DPSE
OG0004788	LOC108602484|XP_017846096.1|DBUS	LOC4801903|XP_015037449.1|DPSE
OG0004789	LOC108601463|XP_017844851.1|DBUS	LOC4801904|XP_001358924.1|DPSE
OG0004790	LOC108601927|XP_017845392.1|DBUS	LOC4801720|XP_033241738.1|DPSE
OG0004791	LOC108603236|XP_017847345.1|DBUS	LOC4800727|XP_033233192.1|DPSE
OG0004792	LOC108603943|XP_017848625.1|DBUS	LOC6899370|XP_002136159.1|DPSE
OG0004793	LOC108603122|XP_017847130.1|DBUS	LOC6897401|XP_002137553.3|DPSE
OG0004794	LOC108604188|XP_017849027.1|DBUS	LOC4802012|XP_015037540.2|DPSE
OG0004795	LOC108603335|XP_017847549.1|DBUS	LOC4801384|XP_001358486.3|DPSE
OG0004796	LOC108603696|XP_017848211.1|DBUS	LOC4801349|XP_001358458.4|DPSE
OG0004797	LOC108602341|XP_033150027.1|DBUS	LOC4800961|XP_015038722.2|DPSE
OG0004798	LOC108603905|XP_017848575.1|DBUS	LOC4801165|XP_001358299.2|DPSE
OG0004799	LOC108603331|XP_017847544.1|DBUS	LOC4801592|XP_001358661.2|DPSE
OG0004800	LOC108601768|XP_017845181.1|DBUS	LOC4801640|XP_001358694.2|DPSE
OG0004802	LOC108602139|XP_017845656.1|DBUS	LOC4800891|XP_001358085.1|DPSE
OG0004803	LOC108602340|XP_017845921.1|DBUS	LOC4800636|XP_001357873.3|DPSE
OG0004804	LOC108603091|XP_017847077.1|DBUS	LOC4802730|XP_001359593.2|DPSE
OG0004805	LOC108601872|XP_017845321.1|DBUS	LOC6896758|XP_033232346.1|DPSE
OG0004806	LOC108606587|XP_017852306.1|DBUS	LOC4814824|XP_001354533.2|DPSE
OG0004807	LOC117134676|XP_033149013.1|DBUS	LOC4802123|XP_001359104.6|DPSE
OG0004808	LOC108601422|XP_017844809.1|DBUS	LOC4800777|XP_001357992.3|DPSE
OG0004809	LOC108603200|XP_017847271.1|DBUS	LOC4801556|XP_001358628.3|DPSE
OG0004810	LOC108603199|XP_017847270.1|DBUS	LOC4800902|XP_003736349.2|DPSE
OG0004811	LOC108600049|XP_017842883.1|DBUS	LOC4811921|XP_015044057.2|DPSE
OG0004812	LOC108601873|XP_017845322.1|DBUS	LOC4800592|XP_003736272.3|DPSE
OG0004813	LOC108604490|XP_017849471.1|DBUS	LOC4801689|XP_001358737.1|DPSE
OG0004814	LOC108604250|XP_017849121.1|DBUS	LOC4801495|XP_001358574.2|DPSE
OG0004815	LOC108607065|XP_017853170.1|DBUS	LOC4815235|XP_001355093.4|DPSE
OG0004816	LOC108605283|XP_017850420.1|DBUS	LOC4815010|XP_001354978.2|DPSE
OG0004817	LOC108605282|XP_017850419.1|DBUS	LOC4815256|XP_001354977.1|DPSE
OG0004818	LOC108604654|XP_017849692.1|DBUS	LOC4801817|XP_001358850.1|DPSE
OG0004819	LOC108604261|XP_017849144.1|DBUS	LOC4800577|XP_001357828.2|DPSE
OG0004820	LOC108604290|XP_017849191.1|DBUS	LOC4800774|XP_033233983.1|DPSE
OG0004821	LOC108604348|XP_017849267.1|DBUS	LOC4800305|XP_015038741.2|DPSE
OG0004822	LOC108603523|XP_017847906.1|DBUS	LOC4801946|XP_015037488.2|DPSE
OG0004823	LOC108603807|XP_017848395.1|DBUS	LOC6897136|XP_015037137.2|DPSE
OG0004824	LOC108603808|XP_033149831.1|DBUS	LOC4801297|XP_001358416.3|DPSE
OG0004825	LOC108607426|XP_017853721.1|DBUS	LOC4811807|XP_033237323.1|DPSE
OG0004826	LOC108604482|XP_017849460.1|DBUS	LOC4801927|XP_001358945.3|DPSE
OG0004827	LOC108601924|XP_017845390.1|DBUS	LOC4802750|XP_001359611.1|DPSE
OG0004828	LOC108603348|XP_017847570.1|DBUS	LOC4801566|XP_001358638.1|DPSE
OG0004829	LOC108604514|XP_017849507.1|DBUS	LOC4801776|XP_001358815.3|DPSE
OG0004830	LOC108602945|XP_017846782.1|DBUS	LOC4800825|XP_015038653.2|DPSE
OG0004831	LOC108600701|XP_017843911.2|DBUS	LOC4813658|XP_001353837.2|DPSE
OG0004832	LOC108603767|XP_017848343.1|DBUS	LOC4800525|XP_001357790.1|DPSE
OG0004833	LOC108601748|XP_017845160.1|DBUS	LOC4802678|XP_001359548.1|DPSE
OG0004834	LOC108603772|XP_017848348.1|DBUS	LOC4800576|XP_001357827.1|DPSE
OG0004835	LOC108601791|XP_017845216.1|DBUS	LOC4800574|XP_001357825.2|DPSE
OG0004836	LOC108602117|XP_017845631.1|DBUS	LOC4801226|XP_001358349.3|DPSE
OG0004837	LOC108599044|XP_017841313.1|DBUS	LOC4812243|XP_001353006.3|DPSE
OG0004838	LOC108601469|XP_017844857.1|DBUS	LOC13036329|XP_003736664.2|DPSE
OG0004839	LOC108601467|XP_033150138.1|DBUS	LOC4802114|XP_003736665.2|DPSE
OG0004840	LOC108602923|XP_017846754.1|DBUS	LOC4802166|XP_001359139.3|DPSE
OG0004841	LOC108599987|XP_017842754.2|DBUS	LOC4817840|XP_001357357.3|DPSE
OG0004842	LOC108602996|XP_017846879.1|DBUS	LOC6896774|XP_002136980.2|DPSE
OG0004843	LOC108603556|XP_017847965.1|DBUS	LOC117183243|XP_033232377.1|DPSE, LOC4801448|XP_001358542.2|DPSE
OG0004844	LOC108602865|XP_017846642.1|DBUS	LOC4816426|XP_033236434.1|DPSE
OG0004845	LOC108603714|XP_017848243.1|DBUS	LOC6897624|XP_002137768.2|DPSE
OG0004846	LOC108600469|XP_017843566.1|DBUS	LOC4817343|XP_015035800.2|DPSE
OG0004847	LOC108608081|XP_017854765.1|DBUS	LOC4817143|XP_001356410.1|DPSE
OG0004849	LOC108607164|XP_017853308.1|DBUS	LOC4817010|XP_001356520.3|DPSE
OG0004850	LOC108602833|XP_017846563.1|DBUS	LOC4802254|XP_033232718.1|DPSE
OG0004851	LOC108601473|XP_033150134.1|DBUS	LOC4802256|XP_033232698.1|DPSE
OG0004852	LOC108602047|XP_033149812.1|DBUS	LOC4802258|XP_002137681.2|DPSE
OG0004853	LOC108595588|XP_017836339.1|DBUS	LOC4803774|XP_015039343.2|DPSE
OG0004854	LOC108599495|XP_017841830.1|DBUS	LOC6900440|XP_015042767.2|DPSE
OG0004855	LOC108598145|XP_017840252.2|DBUS	LOC6900755|XP_002135114.3|DPSE
OG0004856	LOC108599827|XP_017842421.1|DBUS	LOC4812248|XP_033238732.1|DPSE
OG0004857	LOC108599247|XP_017841533.1|DBUS	LOC4813081|XP_001353569.3|DPSE
OG0004858	LOC108600696|XP_017843903.2|DBUS	LOC4812378|XP_033237976.1|DPSE
OG0004859	LOC108600625|XP_017843798.1|DBUS	LOC4812062|XP_001352518.2|DPSE
OG0004860	LOC108598556|XP_017840731.1|DBUS	LOC4814151|XP_001354294.1|DPSE
OG0004861	LOC108600292|XP_017843253.1|DBUS	LOC4813529|XP_033237632.1|DPSE
OG0004862	LOC108599974|XP_033149713.1|DBUS	LOC6900735|XP_033241263.1|DPSE
OG0004863	LOC108600545|XP_017843692.2|DBUS	LOC4813226|XP_001353862.4|DPSE
