Orthogroup	DBUS.longest_only	BCOP.longest_only
OG0004250	LOC108597064|XP_017838881.1|DBUS	LOC119083469|XP_037049087.1|BCOP
OG0004251	LOC108607025|XP_017853102.2|DBUS	LOC119074552|XP_037036627.1|BCOP
OG0004252	LOC108603439|XP_017847752.1|DBUS	LOC119076947|XP_037039894.1|BCOP
OG0004253	LOC117134834|XP_033149800.1|DBUS	LOC119081443|XP_037046272.1|BCOP, LOC119081446|XP_037046275.1|BCOP
OG0004254	LOC108605224|XP_017850324.1|DBUS	LOC119068614|XP_037028169.1|BCOP
OG0004255	LOC108595121|XP_017835775.1|DBUS	LOC119074925|XP_037037214.1|BCOP
OG0004256	LOC108596464|XP_017837710.1|DBUS	LOC119079133|XP_037042856.1|BCOP, LOC119079064|XP_037042767.1|BCOP, LOC119074400|XP_037036416.1|BCOP, LOC119085383|XP_037051664.1|BCOP
OG0004257	LOC108601884|XP_017845347.1|DBUS	LOC119066253|XP_037024484.1|BCOP
OG0004258	LOC108601475|XP_033150132.1|DBUS	LOC119068934|XP_037028696.1|BCOP
OG0004259	LOC108596468|XP_017837716.1|DBUS	LOC119085355|XP_037051626.1|BCOP
OG0004260	LOC108603315|XP_017847512.1|DBUS	LOC119074318|XP_037036271.1|BCOP
OG0004261	LOC108603308|XP_017847480.1|DBUS	LOC119068882|XP_037028638.1|BCOP
OG0004262	LOC108603797|XP_017848383.2|DBUS	LOC119082214|XP_037047558.1|BCOP
OG0004263	LOC108604401|XP_017849350.1|DBUS	LOC119075754|XP_037038186.1|BCOP
OG0004264	LOC108603623|XP_017848069.1|DBUS	LOC119068390|XP_037027846.1|BCOP
OG0004265	LOC108604752|XP_017849828.1|DBUS	LOC119078172|XP_037041541.1|BCOP
OG0004266	LOC108601251|XP_017844640.1|DBUS	LOC119076566|XP_037039249.1|BCOP
OG0004267	LOC108602792|XP_017846493.1|DBUS	LOC119076155|XP_037038734.1|BCOP
OG0004268	LOC108596600|XP_017838018.1|DBUS	LOC119085216|XP_037051421.1|BCOP
OG0004269	LOC108596927|XP_017838637.2|DBUS	LOC119082024|XP_037047238.1|BCOP
OG0004270	LOC108597193|XP_017839110.1|DBUS	LOC119066521|XP_037024934.1|BCOP
OG0004271	LOC108597546|XP_017839639.1|DBUS	LOC119072187|XP_037033242.1|BCOP
OG0004272	LOC108602028|XP_017845520.1|DBUS	LOC119070660|XP_037030985.1|BCOP
OG0004274	LOC108605480|XP_017850661.1|DBUS	LOC119069310|XP_037029256.1|BCOP
OG0004275	LOC108607258|XP_017853432.1|DBUS	LOC119084039|XP_037049766.1|BCOP
OG0004276	LOC108599914|XP_017842601.1|DBUS	LOC119084224|XP_037050017.1|BCOP
OG0004277	LOC108599062|XP_017841331.1|DBUS	LOC119079729|XP_037043689.1|BCOP, LOC119076156|XP_037038736.1|BCOP, LOC119077954|XP_037041217.1|BCOP
OG0004278	LOC108606848|XP_017852834.1|DBUS	LOC119074894|XP_037037135.1|BCOP
OG0004279	LOC108596574|XP_017837983.1|DBUS	LOC119076857|XP_037039757.1|BCOP
OG0004280	LOC108606267|XP_017851721.1|DBUS	LOC119076402|XP_037039016.1|BCOP
OG0004281	LOC108595666|XP_017836435.1|DBUS	LOC119071733|XP_037032659.1|BCOP
OG0004282	LOC108597487|XP_017839553.1|DBUS	LOC119075286|XP_037037569.1|BCOP
OG0004283	LOC108597488|XP_017839554.1|DBUS	LOC119072058|XP_037033130.1|BCOP
OG0004284	LOC108607461|XP_017853788.2|DBUS	LOC119071064|XP_037031591.1|BCOP
OG0004285	LOC108602634|XP_017846267.1|DBUS	LOC119068484|XP_037027989.1|BCOP
OG0004286	LOC108599229|XP_017841515.1|DBUS	LOC119074235|XP_037036152.1|BCOP
OG0004287	LOC108598515|XP_017840682.2|DBUS	LOC119072078|XP_037033124.1|BCOP
OG0004288	LOC108600782|XP_017844040.1|DBUS	LOC119074231|XP_037036145.1|BCOP
OG0004289	LOC108599757|XP_017842260.1|DBUS	LOC119071632|XP_037032485.1|BCOP
OG0004290	LOC108595465|XP_017836199.1|DBUS	LOC119071203|XP_037031886.1|BCOP
OG0004291	LOC108597520|XP_017839602.1|DBUS	LOC119082360|XP_037047772.1|BCOP
OG0004292	LOC108600478|XP_017843585.1|DBUS	LOC119071255|XP_037031994.1|BCOP
OG0004293	LOC108599073|XP_017841349.1|DBUS	LOC119083288|XP_037048875.1|BCOP
OG0004294	LOC108599533|XP_017841905.1|DBUS	LOC119078303|XP_037041700.1|BCOP
OG0004295	LOC108600642|XP_017843823.2|DBUS	LOC119066823|XP_037025371.1|BCOP
OG0004296	LOC108600738|XP_017843972.1|DBUS	LOC119066002|XP_037024114.1|BCOP
OG0004297	LOC108595622|XP_017836376.1|DBUS	LOC119082350|XP_037047763.1|BCOP
OG0004298	LOC108596825|XP_017838431.1|DBUS	LOC119074244|XP_037036164.1|BCOP
OG0004299	LOC108596008|XP_017836782.1|DBUS	LOC119082791|XP_037048280.1|BCOP
OG0004300	LOC108595178|XP_017835843.1|DBUS	LOC119071694|XP_037032577.1|BCOP
OG0004301	LOC108600476|XP_017843582.1|DBUS	LOC119066451|XP_037024847.1|BCOP
OG0004302	LOC108597013|XP_017838782.1|DBUS	LOC119071225|XP_037031934.1|BCOP
OG0004303	LOC108597186|XP_017839103.2|DBUS	LOC119066851|XP_037025413.1|BCOP
OG0004304	LOC108595489|XP_017836229.1|DBUS	LOC119078290|XP_037041675.1|BCOP
OG0004305	LOC108596478|XP_017837729.1|DBUS	LOC119085103|XP_037051244.1|BCOP
OG0004306	LOC108597674|XP_017839836.1|DBUS	LOC119080620|XP_037044919.1|BCOP
OG0004307	LOC108596051|XP_017836933.1|DBUS	LOC119070087|XP_037030295.1|BCOP
OG0004308	LOC108595041|XP_017835670.1|DBUS	LOC119078996|XP_037042656.1|BCOP
OG0004309	LOC108599121|XP_017841398.1|DBUS	LOC119071381|XP_037032138.1|BCOP
OG0004310	LOC108595471|XP_017836208.1|DBUS	LOC119079699|XP_037043652.1|BCOP
OG0004311	LOC108599796|XP_017842352.2|DBUS	LOC119071155|XP_037031800.1|BCOP
OG0004312	LOC108596766|XP_017838346.1|DBUS	LOC119078246|XP_037041616.1|BCOP
OG0004313	LOC108596602|XP_017838022.1|DBUS	LOC119078231|XP_037041585.1|BCOP
OG0004314	LOC108596160|XP_017837153.1|DBUS	LOC119071132|XP_037031713.1|BCOP
OG0004315	LOC108595279|XP_017835981.1|DBUS	LOC119074203|XP_037036095.1|BCOP
OG0004316	LOC108595993|XP_017836769.1|DBUS	LOC119072084|XP_037033136.1|BCOP
OG0004317	LOC108595560|XP_017836308.1|DBUS	LOC119071221|XP_037031929.1|BCOP
OG0004318	LOC108594846|XP_017835473.1|DBUS	LOC119079012|XP_037042672.1|BCOP
OG0004319	LOC108595080|XP_017835720.1|DBUS	LOC119066636|XP_037025095.1|BCOP
OG0004320	LOC108603980|XP_017848695.1|DBUS	LOC119083474|XP_037049088.1|BCOP
OG0004321	LOC108597774|XP_033149080.1|DBUS	LOC119066930|XP_037025538.1|BCOP, LOC119084369|XP_037050216.1|BCOP
OG0004322	LOC108603404|XP_017847681.1|DBUS	LOC119067228|XP_037025976.1|BCOP
OG0004323	LOC108598857|XP_033150625.1|DBUS	LOC119066661|XP_037025133.1|BCOP
OG0004324	LOC108608521|XP_017855412.1|DBUS	LOC119066663|XP_037025138.1|BCOP
OG0004325	LOC108597364|XP_017839377.1|DBUS	LOC119071806|XP_037032767.1|BCOP
OG0004326	LOC108597363|XP_017839376.1|DBUS	LOC119078748|XP_037042344.1|BCOP
OG0004327	LOC108605649|XP_017850922.1|DBUS	LOC119073828|XP_037035526.1|BCOP
OG0004328	LOC108597405|XP_017839440.1|DBUS	LOC119074172|XP_037036067.1|BCOP
OG0004329	LOC117135013|XP_033150691.1|DBUS, LOC117135012|XP_033150690.1|DBUS	LOC119079572|XP_037043448.1|BCOP
OG0004330	LOC108595367|XP_017836083.1|DBUS	LOC119082104|XP_037047368.1|BCOP
OG0004331	LOC108595992|XP_017836768.1|DBUS	LOC119071693|XP_037032576.1|BCOP, LOC119072720|XP_037033891.1|BCOP
OG0004332	LOC108598742|XP_017840970.2|DBUS	LOC119066091|XP_037024258.1|BCOP
OG0004333	LOC108607894|XP_017854488.2|DBUS	LOC119072643|XP_037033786.1|BCOP
OG0004334	LOC108608464|XP_017855338.1|DBUS	LOC119077375|XP_037040461.1|BCOP
OG0004335	LOC108595308|XP_017836014.1|DBUS	LOC119070088|XP_037030296.1|BCOP
OG0004336	LOC108597680|XP_017839843.2|DBUS	LOC119079944|XP_037043947.1|BCOP
OG0004337	LOC108607549|XP_017853926.1|DBUS	LOC119071972|XP_037033001.1|BCOP
OG0004338	LOC108598389|XP_017840498.2|DBUS	LOC119071398|XP_037032170.1|BCOP
OG0004339	LOC108596392|XP_017837559.1|DBUS	LOC119071337|XP_037032117.1|BCOP
OG0004340	LOC108594809|XP_017835436.1|DBUS	LOC119071271|XP_037032031.1|BCOP
OG0004341	LOC108595292|XP_017835994.1|DBUS	LOC119071295|XP_037032064.1|BCOP
OG0004342	LOC108595370|XP_033149115.1|DBUS	LOC119066421|XP_037024788.1|BCOP
OG0004343	LOC108597315|XP_033150988.1|DBUS	LOC119066093|XP_037024260.1|BCOP
OG0004344	LOC108597708|XP_017839885.1|DBUS	LOC119066834|XP_037025390.1|BCOP
OG0004345	LOC108598504|XP_017840668.1|DBUS	LOC119074201|XP_037036092.1|BCOP
OG0004346	LOC108595052|XP_017835683.1|DBUS	LOC119066137|XP_037024323.1|BCOP
OG0004347	LOC108597110|XP_017838977.1|DBUS	LOC119066419|XP_037024787.1|BCOP
OG0004348	LOC108595055|XP_017835688.1|DBUS	LOC119071750|XP_037032680.1|BCOP
OG0004349	LOC108597285|XP_017839241.1|DBUS	LOC119071717|XP_037032611.1|BCOP
OG0004350	LOC108595789|XP_017836570.1|DBUS	LOC119071324|XP_037032104.1|BCOP
OG0004351	LOC108596049|XP_017836925.1|DBUS	LOC119085998|XP_037052465.1|BCOP
OG0004352	LOC108604015|XP_017848748.1|DBUS	LOC119068454|XP_037027930.1|BCOP
OG0004353	LOC108604072|XP_017848829.2|DBUS	LOC119067827|XP_037026892.1|BCOP
OG0004354	LOC108604164|XP_017848986.1|DBUS	LOC119067828|XP_037026895.1|BCOP
OG0004355	LOC108602963|XP_017846827.1|DBUS	LOC119072344|XP_037033426.1|BCOP
OG0004356	LOC108597665|XP_017839824.1|DBUS	LOC119071166|XP_037031818.1|BCOP
OG0004357	LOC108597614|XP_017839741.1|DBUS	LOC119071252|XP_037031986.1|BCOP
OG0004358	LOC108596791|XP_017838383.1|DBUS	LOC119082701|XP_037048171.1|BCOP
OG0004359	LOC108594656|XP_033149128.1|DBUS	LOC119071148|XP_037031773.1|BCOP
OG0004360	LOC108602785|XP_017846486.1|DBUS	LOC119085205|XP_037051411.1|BCOP
OG0004361	LOC108604688|XP_017849733.1|DBUS	LOC119084175|XP_037049929.1|BCOP
OG0004362	LOC108599924|XP_017842620.1|DBUS	LOC119071311|XP_037032085.1|BCOP
OG0004363	LOC108607054|XP_017853155.1|DBUS	LOC119076065|XP_037038603.1|BCOP
OG0004364	LOC108596596|XP_017838015.1|DBUS	LOC119071028|XP_037031516.1|BCOP
OG0004365	LOC108595769|XP_017836364.2|DBUS	LOC119085330|XP_037051607.1|BCOP
OG0004366	LOC108596587|XP_017838007.2|DBUS	LOC119066225|XP_037024444.1|BCOP
OG0004367	LOC108598962|XP_017841222.2|DBUS	LOC119071072|XP_037031604.1|BCOP
OG0004368	LOC108599052|XP_017841320.2|DBUS	LOC119078995|XP_037042655.1|BCOP
OG0004369	LOC108596512|XP_017837842.1|DBUS	LOC119085129|XP_037051296.1|BCOP
OG0004370	LOC108595031|XP_017835659.1|DBUS	LOC119071899|XP_037032897.1|BCOP
OG0004371	LOC108606452|XP_017852053.1|DBUS	LOC119071517|XP_037032287.1|BCOP
OG0004372	LOC108595286|XP_017835987.2|DBUS	LOC119078166|XP_037041535.1|BCOP
OG0004373	LOC108595206|XP_017835883.1|DBUS	LOC119078317|XP_037041717.1|BCOP
OG0004374	LOC108596518|XP_017837849.1|DBUS	LOC119071871|XP_037032829.1|BCOP
OG0004375	LOC108598447|XP_017840574.2|DBUS	LOC119069882|XP_037029952.1|BCOP, LOC119080012|XP_037044083.1|BCOP
OG0004376	LOC108600911|XP_017844232.1|DBUS	LOC119072548|XP_037033677.1|BCOP, LOC119084867|XP_037050899.1|BCOP, LOC119072955|XP_037034171.1|BCOP
OG0004377	LOC108600273|XP_017843227.1|DBUS	LOC119084446|XP_037050321.1|BCOP, LOC119067037|XP_037025667.1|BCOP, LOC119072755|XP_037033939.1|BCOP
OG0004378	LOC108596907|XP_017838592.1|DBUS	LOC119066430|XP_037024806.1|BCOP
OG0004379	LOC108595712|XP_017836483.1|DBUS	LOC119068919|XP_037028677.1|BCOP, LOC119085341|XP_037051619.1|BCOP
OG0004380	LOC108595478|XP_017836216.1|DBUS	LOC119071928|XP_037032946.1|BCOP
OG0004381	LOC108604571|XP_017849591.1|DBUS	LOC119069548|XP_037029522.1|BCOP
OG0004382	LOC108596216|XP_017837232.1|DBUS	LOC119071477|XP_037032221.1|BCOP
OG0004383	LOC108596030|XP_017836882.1|DBUS	LOC119075393|XP_037037729.1|BCOP
OG0004384	LOC108596037|XP_017836891.1|DBUS	LOC119072616|XP_037033766.1|BCOP
OG0004385	LOC108596417|XP_017837622.1|DBUS	LOC119083533|XP_037049149.1|BCOP
OG0004386	LOC108596842|XP_017838460.1|DBUS	LOC119072602|XP_037033751.1|BCOP
OG0004387	LOC108599956|XP_017842696.1|DBUS	LOC119071847|XP_037032800.1|BCOP
OG0004388	LOC108597700|XP_017839873.1|DBUS	LOC119079112|XP_037042829.1|BCOP
OG0004389	LOC108600747|XP_017843987.1|DBUS	LOC119079017|XP_037042683.1|BCOP
OG0004390	LOC108600796|XP_017844059.1|DBUS	LOC119086004|XP_037052473.1|BCOP
OG0004391	LOC108595737|XP_017836513.1|DBUS	LOC119072017|XP_037033030.1|BCOP
OG0004392	LOC108599505|XP_017841860.2|DBUS	LOC119078300|XP_037041689.1|BCOP
OG0004393	LOC108597762|XP_017839964.1|DBUS	LOC119081799|XP_037046911.1|BCOP
OG0004394	LOC108597179|XP_017839085.1|DBUS	LOC119081746|XP_037046813.1|BCOP
OG0004395	LOC108595598|XP_017836350.1|DBUS	LOC119085334|XP_037051613.1|BCOP
OG0004396	LOC108596997|XP_017838759.1|DBUS	LOC119066882|XP_037025464.1|BCOP
OG0004397	LOC108595706|XP_017836479.1|DBUS	LOC119066883|XP_037025466.1|BCOP
OG0004398	LOC108597092|XP_017838944.1|DBUS	LOC119071678|XP_037032554.1|BCOP
OG0004399	LOC108596322|XP_017837433.1|DBUS	LOC119071382|XP_037032139.1|BCOP
OG0004400	LOC108603083|XP_017847062.1|DBUS	LOC119072470|XP_037033586.1|BCOP
OG0004401	LOC108596610|XP_017838039.1|DBUS	LOC119071888|XP_037032886.1|BCOP, LOC119072475|XP_037033596.1|BCOP
OG0004402	LOC108595050|XP_017835681.1|DBUS	LOC119074002|XP_037035831.1|BCOP
OG0004403	LOC108596981|XP_017838726.1|DBUS	LOC119078978|XP_037042625.1|BCOP
OG0004404	LOC108597098|XP_017838952.1|DBUS	LOC119077041|XP_037040062.1|BCOP
OG0004405	LOC108599797|XP_017842353.2|DBUS	LOC119074222|XP_037036125.1|BCOP
OG0004406	LOC108600318|XP_017843306.1|DBUS	LOC119068017|XP_037027271.1|BCOP, LOC119071179|XP_037031843.1|BCOP
OG0004407	LOC108597705|XP_017839879.1|DBUS	LOC119086073|XP_037052544.1|BCOP
OG0004408	LOC108599096|XP_017841375.2|DBUS	LOC119072780|XP_037033963.1|BCOP
OG0004409	LOC108607401|XP_017853668.1|DBUS	LOC119075450|XP_037037787.1|BCOP
OG0004410	LOC108596641|XP_017838093.1|DBUS	LOC119071540|XP_037032321.1|BCOP
OG0004411	LOC108599960|XP_017842699.1|DBUS	LOC119072197|XP_037033262.1|BCOP
OG0004412	LOC108599957|XP_017842697.1|DBUS	LOC119072189|XP_037033243.1|BCOP
OG0004413	LOC108596564|XP_017837954.1|DBUS	LOC119072192|XP_037033250.1|BCOP
OG0004414	LOC108595505|XP_033149020.1|DBUS	LOC119078288|XP_037041673.1|BCOP
OG0004415	LOC108597220|XP_017839150.1|DBUS	LOC119066916|XP_037025512.1|BCOP
OG0004416	LOC108596460|XP_017837699.1|DBUS	LOC119072183|XP_037033239.1|BCOP
OG0004417	LOC108602293|XP_017845862.1|DBUS	LOC119085710|XP_037052053.1|BCOP
OG0004418	LOC108597709|XP_017839887.1|DBUS	LOC119072176|XP_037033227.1|BCOP
OG0004419	LOC108596040|XP_017836910.1|DBUS	LOC119072157|XP_037033210.1|BCOP
OG0004420	LOC108595571|XP_017836320.1|DBUS	LOC119068994|XP_037028765.1|BCOP, LOC119066783|XP_037025338.1|BCOP
OG0004421	LOC108598372|XP_017840483.1|DBUS	LOC119085559|XP_037051881.1|BCOP
OG0004422	LOC108600299|XP_017843270.1|DBUS	LOC119071344|XP_037032125.1|BCOP
OG0004423	LOC108596199|XP_017837204.1|DBUS	LOC119075530|XP_037037899.1|BCOP
OG0004424	LOC108597069|XP_017838888.1|DBUS	LOC119066447|XP_037024841.1|BCOP
OG0004425	LOC108600067|XP_017842908.1|DBUS	LOC119086056|XP_037052524.1|BCOP
OG0004426	LOC108600050|XP_017842886.1|DBUS	LOC119068627|XP_037028189.1|BCOP
OG0004427	LOC108600018|XP_017842824.1|DBUS	LOC119066848|XP_037025411.1|BCOP
OG0004428	LOC108604837|XP_017849945.1|DBUS	LOC119085026|XP_037051109.1|BCOP
OG0004429	LOC108600672|XP_017843869.2|DBUS	LOC119072434|XP_037033543.1|BCOP
OG0004430	LOC108598230|XP_033149326.1|DBUS	LOC119079538|XP_037043421.1|BCOP, LOC119081346|XP_037046079.1|BCOP
OG0004431	LOC108602906|XP_017846703.1|DBUS	LOC119069431|XP_037029383.1|BCOP
OG0004432	LOC108602904|XP_017846701.1|DBUS	LOC119084279|XP_037050098.1|BCOP
OG0004433	LOC108599223|XP_017841507.2|DBUS	LOC119071732|XP_037032657.1|BCOP
OG0004434	LOC108597091|XP_017838942.1|DBUS	LOC119078356|XP_037041751.1|BCOP
OG0004435	LOC108597584|XP_017839693.1|DBUS	LOC119082592|XP_037048029.1|BCOP
OG0004436	LOC108596500|XP_033149123.1|DBUS	LOC119066559|XP_037025001.1|BCOP
OG0004437	LOC108595359|XP_017836072.1|DBUS	LOC119066184|XP_037024380.1|BCOP
OG0004438	LOC108596098|XP_017837006.1|DBUS	LOC119066187|XP_037024387.1|BCOP
OG0004439	LOC108596996|XP_017838758.1|DBUS	LOC119079860|XP_037043831.1|BCOP
OG0004440	LOC108597236|XP_017839173.1|DBUS	LOC119082039|XP_037047262.1|BCOP
OG0004441	LOC108603378|XP_017847640.1|DBUS	LOC119084066|XP_037049801.1|BCOP
OG0004442	LOC108595204|XP_017835880.1|DBUS	LOC119078772|XP_037042377.1|BCOP
OG0004443	LOC108601073|XP_017844457.1|DBUS	LOC119080485|XP_037044769.1|BCOP
OG0004444	LOC108594989|XP_017835610.1|DBUS	LOC119083292|XP_037048879.1|BCOP
OG0004445	LOC108597749|XP_017839945.1|DBUS	LOC119071543|XP_037032334.1|BCOP
OG0004446	LOC108604372|XP_017849310.1|DBUS	LOC119081750|XP_037046823.1|BCOP
OG0004447	LOC108602974|XP_017849713.1|DBUS	LOC119080099|XP_037044220.1|BCOP
OG0004448	LOC108595837|XP_017836617.1|DBUS	LOC119068496|XP_037028005.1|BCOP
OG0004449	LOC108598482|XP_017840625.1|DBUS	LOC119081349|XP_037046088.1|BCOP
OG0004451	LOC108595032|XP_017835661.1|DBUS	LOC119078744|XP_037042335.1|BCOP
OG0004452	LOC108594960|XP_017835583.1|DBUS	LOC119072355|XP_037033440.1|BCOP
OG0004453	LOC108596381|XP_017837540.1|DBUS	LOC119068572|XP_037028111.1|BCOP
OG0004454	LOC108602250|XP_017845790.1|DBUS	LOC119078173|XP_037041542.1|BCOP
OG0004456	LOC108605247|XP_017850346.1|DBUS	LOC119065994|XP_037024096.1|BCOP
OG0004457	LOC108600937|XP_017844263.2|DBUS	LOC119065999|XP_037024101.1|BCOP
OG0004458	LOC108600979|XP_017844330.1|DBUS	LOC119072497|XP_037033634.1|BCOP
OG0004459	LOC108600748|XP_017843990.2|DBUS	LOC119072490|XP_037033621.1|BCOP
OG0004460	LOC108599587|XP_017842021.1|DBUS	LOC119072458|XP_037033576.1|BCOP
OG0004461	LOC108601129|XP_017844540.2|DBUS	LOC119066558|XP_037025000.1|BCOP
OG0004462	LOC108600366|XP_017843391.1|DBUS	LOC119071683|XP_037032559.1|BCOP
OG0004463	LOC108600415|XP_017843465.1|DBUS	LOC119072302|XP_037033381.1|BCOP
OG0004464	LOC108600562|XP_017843714.1|DBUS	LOC119076285|XP_037038841.1|BCOP
OG0004465	LOC108602609|XP_017846239.2|DBUS	LOC119066427|XP_037024803.1|BCOP
OG0004466	LOC108598306|XP_017840410.2|DBUS	LOC119086020|XP_037052489.1|BCOP
OG0004467	LOC108600561|XP_033149328.1|DBUS	LOC119082324|XP_037047719.1|BCOP
OG0004468	LOC108600560|XP_033149329.1|DBUS	LOC119071109|XP_037031648.1|BCOP
OG0004469	LOC108598599|XP_017840782.1|DBUS	LOC119085851|XP_037052255.1|BCOP
OG0004470	LOC108608569|XP_017855489.1|DBUS	LOC119077052|XP_037040077.1|BCOP
OG0004471	LOC108603788|XP_017848373.1|DBUS	LOC119071879|XP_037032855.1|BCOP
OG0004472	LOC108596034|XP_017836887.1|DBUS	LOC119074257|XP_037036174.1|BCOP
OG0004473	LOC108594885|XP_017835512.1|DBUS	LOC119074265|XP_037036182.1|BCOP
OG0004474	LOC108595496|XP_017836238.1|DBUS	LOC119074260|XP_037036178.1|BCOP
OG0004475	LOC108595205|XP_017835882.1|DBUS	LOC119074270|XP_037036187.1|BCOP
OG0004476	LOC108601523|XP_017844915.1|DBUS	LOC119067205|XP_037025943.1|BCOP
OG0004477	LOC108597733|XP_017839916.1|DBUS	LOC119082844|XP_037048402.1|BCOP
OG0004478	LOC108594718|XP_033149234.1|DBUS	LOC119071139|XP_037031729.1|BCOP
OG0004479	LOC108595262|XP_017835962.1|DBUS	LOC119069587|XP_037029572.1|BCOP
OG0004480	LOC108606113|XP_017851455.1|DBUS	LOC119085606|XP_037051924.1|BCOP
OG0004481	LOC108597307|XP_017839276.1|DBUS	LOC119083384|XP_037048992.1|BCOP
OG0004482	LOC108604451|XP_017849419.1|DBUS	LOC119069322|XP_037029273.1|BCOP
OG0004483	LOC108595526|XP_017836270.1|DBUS	LOC119071940|XP_037032959.1|BCOP
OG0004484	LOC108601492|XP_017844879.1|DBUS	LOC119077210|XP_037040287.1|BCOP
OG0004486	LOC108597442|XP_017839495.1|DBUS	LOC119074202|XP_037036094.1|BCOP
OG0004487	LOC108600630|XP_017843806.1|DBUS	LOC119081293|XP_037045949.1|BCOP
OG0004488	LOC108594610|XP_017835242.1|DBUS	LOC119084414|XP_037050277.1|BCOP, LOC119073933|XP_037035697.1|BCOP
OG0004489	LOC108599527|XP_017841891.1|DBUS	LOC119070531|XP_037030800.1|BCOP, LOC119079436|XP_037043244.1|BCOP, LOC119069988|XP_037030124.1|BCOP, LOC119084759|XP_037050719.1|BCOP, LOC119085961|XP_037052412.1|BCOP
OG0004490	LOC108595965|XP_017836741.1|DBUS, LOC108594778|XP_033149188.1|DBUS, LOC108594777|XP_017835404.1|DBUS, LOC108595724|XP_017836495.1|DBUS	LOC119073408|XP_037034741.1|BCOP
OG0004491	LOC108607619|XP_017854028.2|DBUS	LOC119073502|XP_037034912.1|BCOP, LOC119078145|XP_037041515.1|BCOP
OG0004492	LOC108605079|XP_017850134.1|DBUS, LOC108599761|XP_017842265.1|DBUS	LOC119084469|XP_037050349.1|BCOP
OG0004493	LOC108598155|XP_033149633.1|DBUS	LOC119084650|XP_037050615.1|BCOP
OG0004504	LOC108601664|XP_017845054.1|DBUS	LOC119068255|XP_037027688.1|BCOP
OG0004505	LOC108604247|XP_017849112.1|DBUS	LOC119068330|XP_037027778.1|BCOP
OG0004506	LOC108603565|XP_017847971.1|DBUS	LOC119067777|XP_037026811.1|BCOP
OG0004507	LOC108602255|XP_017845798.1|DBUS	LOC119067087|XP_037025741.1|BCOP
OG0004508	LOC108601774|XP_017845189.1|DBUS	LOC119080266|XP_037044419.1|BCOP
OG0004509	LOC108598406|XP_017840517.2|DBUS	LOC119072588|XP_037033736.1|BCOP
OG0004510	LOC108606219|XP_033150188.1|DBUS	LOC119080449|XP_037044713.1|BCOP
OG0004511	LOC108603610|XP_017848047.1|DBUS	LOC119070023|XP_037030199.1|BCOP
OG0004512	LOC108607391|XP_017853642.1|DBUS	LOC119080948|XP_037045470.1|BCOP
OG0004513	LOC108607333|XP_017853497.1|DBUS	LOC119085099|XP_037051239.1|BCOP
OG0004514	LOC108607397|XP_017853660.1|DBUS	LOC119073783|XP_037035355.1|BCOP
OG0004515	LOC108605378|XP_017850536.1|DBUS	LOC119085611|XP_037051929.1|BCOP
OG0004516	LOC108605175|XP_017850250.1|DBUS	LOC119085623|XP_037051942.1|BCOP
OG0004517	LOC108606675|XP_017852499.1|DBUS	LOC119069175|XP_037028995.1|BCOP
OG0004518	LOC108606583|XP_017852301.2|DBUS	LOC119083411|XP_037049027.1|BCOP
OG0004519	LOC108604499|XP_017849484.1|DBUS	LOC119070291|XP_037030452.1|BCOP
OG0004520	LOC108606339|XP_017851871.1|DBUS	LOC119069198|XP_037029048.1|BCOP
OG0004521	LOC108597191|XP_017839108.1|DBUS	LOC119081872|XP_037047004.1|BCOP
OG0004522	LOC108607161|XP_017853300.1|DBUS	LOC119069642|XP_037029653.1|BCOP
OG0004523	LOC108604162|XP_017848981.1|DBUS	LOC119067493|XP_037026395.1|BCOP
OG0004524	LOC108607219|XP_017853380.1|DBUS	LOC119067574|XP_037026554.1|BCOP
OG0004525	LOC108606375|XP_017851918.1|DBUS	LOC119068639|XP_037028206.1|BCOP
OG0004526	LOC108604944|XP_033150370.1|DBUS	LOC119068677|XP_037028253.1|BCOP
OG0004527	LOC108605465|XP_017850639.1|DBUS	LOC119070295|XP_037030455.1|BCOP
OG0004528	LOC108607240|XP_017853406.1|DBUS	LOC119068894|XP_037028657.1|BCOP
OG0004529	LOC108606334|XP_017851849.1|DBUS	LOC119069486|XP_037029451.1|BCOP
OG0004530	LOC108605699|XP_017850979.1|DBUS	LOC119076228|XP_037038780.1|BCOP
OG0004531	LOC108601623|XP_033150120.1|DBUS	LOC119068162|XP_037027534.1|BCOP
OG0004532	LOC108606740|XP_017852624.1|DBUS	LOC119070608|XP_037030922.1|BCOP
OG0004533	LOC108605986|XP_017851297.1|DBUS	LOC119068734|XP_037028326.1|BCOP, LOC119082815|XP_037048364.1|BCOP
OG0004534	LOC108605630|XP_017850902.1|DBUS	LOC119086025|XP_037052496.1|BCOP
OG0004535	LOC108600093|XP_017842944.2|DBUS	LOC119070485|XP_037030733.1|BCOP
OG0004536	LOC108606620|XP_017852392.1|DBUS	LOC119067372|XP_037026179.1|BCOP
OG0004537	LOC108605249|XP_033150154.1|DBUS	LOC119069730|XP_037029755.1|BCOP, LOC119070144|XP_037030367.1|BCOP
OG0004538	LOC108597353|XP_017839348.1|DBUS	LOC119080882|XP_037045354.1|BCOP
OG0004539	LOC108603493|XP_033150093.1|DBUS	LOC119070309|XP_037030471.1|BCOP
OG0004540	LOC108606998|XP_017853061.1|DBUS	LOC119068322|XP_037027772.1|BCOP
