Orthogroup	DBUS.longest_only	DSAN.longest_only
OG0005599	LOC108596857|XP_017838490.1|DBUS	LOC120445010|XP_039481007.1|DSAN
OG0005600	LOC108602232|XP_017845769.1|DBUS	LOC120453099|XP_039493567.1|DSAN
OG0005601	LOC108607068|XP_017853174.1|DBUS	LOC120455806|XP_039498200.1|DSAN
OG0005602	LOC108602738|XP_017846379.1|DBUS	LOC120453567|XP_039494259.1|DSAN
OG0005603	LOC108596617|XP_017838051.1|DBUS	LOC120446467|XP_039483403.1|DSAN
OG0005604	LOC108596968|XP_017838705.1|DBUS	LOC120444582|XP_039480277.1|DSAN
OG0005605	LOC108596403|XP_033149026.1|DBUS	LOC120446805|XP_039483899.1|DSAN
OG0005606	LOC108608506|XP_017855396.2|DBUS	LOC120443815|XP_039479090.1|DSAN
OG0005607	LOC108603818|XP_017848434.1|DBUS	LOC120453425|XP_039494062.1|DSAN
OG0005608	LOC108604747|XP_017849822.1|DBUS	LOC120451301|XP_039490801.1|DSAN
OG0005609	LOC108600271|XP_017843219.1|DBUS	LOC120449794|XP_039488372.1|DSAN
OG0005610	LOC108600110|XP_017842970.2|DBUS	LOC120450079|XP_039488805.1|DSAN
OG0005611	LOC108599734|XP_017842226.1|DBUS	LOC120448925|XP_039487090.1|DSAN
OG0005612	LOC108604485|XP_017849463.1|DBUS	LOC120451200|XP_039490585.1|DSAN
OG0005613	LOC108604694|XP_017849740.1|DBUS	LOC120452309|XP_039492392.1|DSAN
OG0005614	LOC108604270|XP_017849155.1|DBUS	LOC120451628|XP_039491417.1|DSAN
OG0005615	LOC108602402|XP_033149807.1|DBUS	LOC120451426|XP_039491034.1|DSAN
OG0005616	LOC108603785|XP_017848369.1|DBUS	LOC120452907|XP_039493304.1|DSAN
OG0005617	LOC108604116|XP_017848889.1|DBUS	LOC120452108|XP_039492120.1|DSAN
OG0005618	LOC108596509|XP_017837839.1|DBUS	LOC120445581|XP_039482006.1|DSAN
OG0005619	LOC108603992|XP_017848711.1|DBUS	LOC120453265|XP_039493821.1|DSAN
OG0005620	LOC108606448|XP_017852051.1|DBUS	LOC120454979|XP_039496704.1|DSAN
OG0005621	LOC108605289|XP_017850425.1|DBUS	LOC120455205|XP_039497095.1|DSAN
OG0005622	LOC108607138|XP_017853264.1|DBUS	LOC120455632|XP_039497953.1|DSAN
OG0005623	LOC108606703|XP_017852567.1|DBUS	LOC120455338|XP_039497351.1|DSAN
OG0005624	LOC108604037|XP_017848783.1|DBUS	LOC120451298|XP_039490795.1|DSAN
OG0005625	LOC108602917|XP_017846741.1|DBUS	LOC120454611|XP_039496007.1|DSAN
OG0005626	LOC108605949|XP_017851259.1|DBUS	LOC120456221|XP_039498838.1|DSAN
OG0005627	LOC108603253|XP_017847381.1|DBUS	LOC120454239|XP_039495278.1|DSAN
OG0005628	LOC108601986|XP_017845470.1|DBUS	LOC120451253|XP_039490711.1|DSAN
OG0005629	LOC108597641|XP_017839778.1|DBUS	LOC120444716|XP_039480527.1|DSAN
OG0005630	LOC108597087|XP_017838931.1|DBUS	LOC120444999|XP_039480973.1|DSAN
OG0005631	LOC108605569|XP_017850825.1|DBUS	LOC120456592|XP_039499436.1|DSAN
OG0005632	LOC108605132|XP_017850187.1|DBUS	LOC120455139|XP_039496977.1|DSAN
OG0005633	LOC108602866|XP_017846643.1|DBUS	LOC120452534|XP_039492732.1|DSAN
OG0005634	LOC108603734|XP_017848272.1|DBUS	LOC120450742|XP_039489798.1|DSAN
OG0005635	LOC108607866|XP_017854448.1|DBUS	LOC120457902|XP_039501346.1|DSAN
OG0005636	LOC108602966|XP_017846835.1|DBUS	LOC120452351|XP_039492458.1|DSAN
OG0005637	LOC108601727|XP_017845135.1|DBUS	LOC120450922|XP_039490122.1|DSAN
OG0005638	LOC108597625|XP_017839757.1|DBUS	LOC120445885|XP_039482468.1|DSAN
OG0005639	LOC108597196|XP_017839115.1|DBUS	LOC120445015|XP_039481013.1|DSAN
OG0005640	LOC108604767|XP_017849850.1|DBUS	LOC120452795|XP_039493124.1|DSAN
OG0005641	LOC108605503|XP_017850741.1|DBUS	LOC120457134|XP_039500310.1|DSAN
OG0005642	LOC108603223|XP_017847310.1|DBUS	LOC120450974|XP_039490199.1|DSAN
OG0005643	LOC108599392|XP_017841688.1|DBUS	LOC120449850|XP_039488443.1|DSAN
OG0005644	LOC108599388|XP_017841684.1|DBUS	LOC120448930|XP_039487101.1|DSAN
OG0005645	LOC108604950|XP_017850009.1|DBUS	LOC120455245|XP_039497163.1|DSAN
OG0005646	LOC108604964|XP_017850023.1|DBUS	LOC120454956|XP_039496669.1|DSAN
OG0005647	LOC108595742|XP_017836517.1|DBUS	LOC120458155|XP_039501639.1|DSAN
OG0005648	LOC108598460|XP_017840594.1|DBUS	LOC120448098|XP_039485835.1|DSAN
OG0005649	LOC108601897|XP_017845362.1|DBUS	LOC120450902|XP_039490085.1|DSAN
OG0005650	LOC108604615|XP_017849643.1|DBUS	LOC120452460|XP_039492624.1|DSAN
OG0005651	LOC108605527|XP_017850767.2|DBUS	LOC120456607|XP_039499454.1|DSAN
OG0005652	LOC108603160|XP_017847204.1|DBUS	LOC120454283|XP_039495396.1|DSAN
OG0005653	LOC108602958|XP_017846816.2|DBUS	LOC120458591|XP_039502227.1|DSAN
OG0005654	LOC108604698|XP_017849746.1|DBUS	LOC120451135|XP_039490482.1|DSAN
OG0005655	LOC108604052|XP_017848804.1|DBUS	LOC120451482|XP_039491138.1|DSAN
OG0005656	LOC108601853|XP_017845292.1|DBUS	LOC120450980|XP_039490211.1|DSAN
OG0005657	LOC108603438|XP_017847749.1|DBUS	LOC120453685|XP_039494437.1|DSAN
OG0005658	LOC108604649|XP_017849688.1|DBUS	LOC120452517|XP_039492707.1|DSAN
OG0005659	LOC108603956|XP_017848640.1|DBUS	LOC120454655|XP_039496091.1|DSAN
OG0005660	LOC108598106|XP_033149312.1|DBUS	LOC120450229|XP_039489041.1|DSAN
OG0005661	LOC108602980|XP_017846855.1|DBUS	LOC120454490|XP_039495770.1|DSAN
OG0005662	LOC108601315|XP_017844703.1|DBUS	LOC120454462|XP_039495710.1|DSAN
OG0005663	LOC108605929|XP_017851238.1|DBUS	LOC120455932|XP_039498393.1|DSAN
OG0005664	LOC108604271|XP_017849157.1|DBUS	LOC120452470|XP_039492641.1|DSAN
OG0005665	LOC108603779|XP_017848362.1|DBUS	LOC120451798|XP_039491687.1|DSAN
OG0005666	LOC108607039|XP_017853123.1|DBUS	LOC120455219|XP_039497119.1|DSAN
OG0005667	LOC108606726|XP_017852603.1|DBUS	LOC120457021|XP_039500111.1|DSAN
OG0005668	LOC108599595|XP_017842030.1|DBUS	LOC120448094|XP_039485828.1|DSAN
OG0005669	LOC108607444|XP_017853767.1|DBUS	LOC120445382|XP_039481721.1|DSAN
OG0005670	LOC108604674|XP_017849714.1|DBUS	LOC120453528|XP_039494213.1|DSAN
OG0005671	LOC108601421|XP_017844808.1|DBUS	LOC120453408|XP_039494036.1|DSAN
OG0005672	LOC108608047|XP_017854716.1|DBUS	LOC120447264|XP_039484717.1|DSAN
OG0005673	LOC108600963|XP_033149563.1|DBUS	LOC120447571|XP_039484967.1|DSAN
OG0005674	LOC108598355|XP_033149460.1|DBUS	LOC120447973|XP_039485599.1|DSAN
OG0005675	LOC108601829|XP_017845259.1|DBUS	LOC120452894|XP_039493286.1|DSAN
OG0005676	LOC108601167|XP_017844588.1|DBUS	LOC120448175|XP_039485955.1|DSAN
OG0005677	LOC108597420|XP_017839459.1|DBUS	LOC120444492|XP_039480134.1|DSAN
OG0005678	LOC108603352|XP_017847576.1|DBUS	LOC120453321|XP_039493912.1|DSAN
OG0005679	LOC108601478|XP_017844866.1|DBUS	LOC120454312|XP_039495444.1|DSAN
OG0005680	LOC108608313|XP_017855129.2|DBUS	LOC120449939|XP_039488576.1|DSAN
OG0005681	LOC108604120|XP_017848895.1|DBUS	LOC120452543|XP_039492751.1|DSAN
OG0005682	LOC108603842|XP_017848480.1|DBUS	LOC120452542|XP_039492750.1|DSAN
OG0005683	LOC108606541|XP_017852222.1|DBUS	LOC120457189|XP_039500468.1|DSAN
OG0005684	LOC108600109|XP_017842969.2|DBUS	LOC120449347|XP_039487692.1|DSAN
OG0005685	LOC108605534|XP_017850776.1|DBUS	LOC120457160|XP_039500368.1|DSAN
OG0005686	LOC108602265|XP_017845809.1|DBUS	LOC120453445|XP_039494087.1|DSAN
OG0005687	LOC108601126|XP_017844536.1|DBUS	LOC120449662|XP_039488193.1|DSAN
OG0005688	LOC108595989|XP_017836766.2|DBUS	LOC120458397|XP_039501954.1|DSAN
OG0005689	LOC108607044|XP_017853139.1|DBUS	LOC120457417|XP_039500949.1|DSAN
OG0005690	LOC108601508|XP_033149856.1|DBUS	LOC120451655|XP_039491464.1|DSAN
OG0005691	LOC108603794|XP_017848379.2|DBUS	LOC120454299|XP_039495429.1|DSAN
OG0005692	LOC108594327|XP_017834966.2|DBUS	LOC120443909|XP_039479270.1|DSAN
OG0005693	LOC108598819|XP_017841057.1|DBUS	LOC120449480|XP_039487890.1|DSAN
OG0005694	LOC108603728|XP_017848260.1|DBUS	LOC120451813|XP_039491710.1|DSAN
OG0005695	LOC108602872|XP_017846649.1|DBUS	LOC120452538|XP_039492738.1|DSAN
OG0005696	LOC108602874|XP_017846652.1|DBUS	LOC120452540|XP_039492741.1|DSAN
OG0005697	LOC108602863|XP_017846640.1|DBUS	LOC120452533|XP_039492731.1|DSAN
OG0005698	LOC108597588|XP_017839696.1|DBUS	LOC120443861|XP_039479160.1|DSAN
OG0005699	LOC108604427|XP_017849384.1|DBUS	LOC120452214|XP_039492270.1|DSAN
OG0005700	LOC108606937|XP_033150333.1|DBUS	LOC120456840|XP_039499827.1|DSAN
OG0005701	LOC108595587|XP_017836338.1|DBUS	LOC120458950|XP_039502750.1|DSAN
OG0005702	LOC108605852|XP_017851151.1|DBUS	LOC120455034|XP_039496802.1|DSAN
OG0005703	LOC108595266|XP_017835968.1|DBUS	LOC120445024|XP_039481031.1|DSAN
OG0005704	LOC108605220|XP_017850317.1|DBUS	LOC120455086|XP_039496893.1|DSAN
OG0005705	LOC108598958|XP_017841217.1|DBUS	LOC120450292|XP_039489157.1|DSAN
OG0005706	LOC108603724|XP_017848254.1|DBUS	LOC120451251|XP_039490707.1|DSAN
OG0005707	LOC108606657|XP_017852467.1|DBUS	LOC120455449|XP_039497589.1|DSAN
OG0005708	LOC108606738|XP_017852622.1|DBUS	LOC120455109|XP_039496929.1|DSAN
OG0005709	LOC108601726|XP_017845134.1|DBUS	LOC120452389|XP_039492538.1|DSAN
OG0005710	LOC108602804|XP_017846515.1|DBUS	LOC120453225|XP_039493754.1|DSAN
OG0005711	LOC108600990|XP_017844342.1|DBUS	LOC120450551|XP_039489590.1|DSAN
OG0005712	LOC108608080|XP_017854764.1|DBUS	LOC120454257|XP_039495326.1|DSAN
OG0005713	LOC108601754|XP_017845166.1|DBUS	LOC120453558|XP_039494245.1|DSAN
OG0005714	LOC108604441|XP_017849408.1|DBUS	LOC120451548|XP_039491269.1|DSAN
OG0005715	LOC108603736|XP_017848274.1|DBUS	LOC120450741|XP_039489793.1|DSAN
OG0005716	LOC108604156|XP_033149891.1|DBUS	LOC120452810|XP_039493147.1|DSAN
OG0005717	LOC108604097|XP_017848868.1|DBUS	LOC120451412|XP_039491016.1|DSAN
OG0005718	LOC108604639|XP_017849678.1|DBUS	LOC120451555|XP_039491289.1|DSAN
OG0005719	LOC108604185|XP_017849021.1|DBUS	LOC120452520|XP_039492709.1|DSAN
OG0005720	LOC108602200|XP_017845738.1|DBUS	LOC120453626|XP_039494342.1|DSAN
OG0005721	LOC108604219|XP_017849073.1|DBUS	LOC120453210|XP_039493735.1|DSAN
OG0005722	LOC108604785|XP_017849872.1|DBUS	LOC120453208|XP_039493732.1|DSAN
OG0005723	LOC108602164|XP_017845686.1|DBUS	LOC120453858|XP_039494697.1|DSAN
OG0005724	LOC108596577|XP_017837990.1|DBUS	LOC120447209|XP_039484653.1|DSAN
OG0005725	LOC108602020|XP_017845512.1|DBUS	LOC120453244|XP_039493780.1|DSAN
OG0005726	LOC108605608|XP_017850874.1|DBUS	LOC120457040|XP_039500142.1|DSAN
OG0005727	LOC108603984|XP_017848700.1|DBUS	LOC120453448|XP_039494090.1|DSAN
OG0005728	LOC108601676|XP_017845074.1|DBUS	LOC120451918|XP_039491864.1|DSAN
OG0005729	LOC108601250|XP_033149890.1|DBUS	LOC120451380|XP_039490970.1|DSAN
OG0005730	LOC108601738|XP_017845147.1|DBUS	LOC120453339|XP_039493938.1|DSAN
OG0005731	LOC108601737|XP_017845146.1|DBUS	LOC120453336|XP_039493936.1|DSAN
OG0005732	LOC108603510|XP_017847876.1|DBUS	LOC120454354|XP_039495510.1|DSAN
OG0005733	LOC108603509|XP_017847872.1|DBUS	LOC120454352|XP_039495506.1|DSAN
OG0005734	LOC108603746|XP_017848308.1|DBUS	LOC120450732|XP_039489785.1|DSAN
OG0005735	LOC108603423|XP_017847713.1|DBUS	LOC120454370|XP_039495536.1|DSAN
OG0005736	LOC108603424|XP_017847719.1|DBUS	LOC120451997|XP_039491959.1|DSAN
OG0005737	LOC108604442|XP_017849409.1|DBUS	LOC120451526|XP_039491230.1|DSAN
OG0005738	LOC108604202|XP_017849045.1|DBUS	LOC120451647|XP_039491446.1|DSAN
OG0005739	LOC108604089|XP_017848857.1|DBUS	LOC120454474|XP_039495740.1|DSAN
OG0005740	LOC108604754|XP_017849831.1|DBUS	LOC120454554|XP_039495878.1|DSAN
OG0005741	LOC108601786|XP_017845201.1|DBUS	LOC120451211|XP_039490619.1|DSAN
OG0005742	LOC108601948|XP_017845421.1|DBUS	LOC120451632|XP_039491423.1|DSAN
OG0005743	LOC108602044|XP_017845541.1|DBUS	LOC120453100|XP_039493568.1|DSAN
OG0005744	LOC108601731|XP_017845141.1|DBUS	LOC120452863|XP_039493242.1|DSAN
OG0005745	LOC108602914|XP_017846714.1|DBUS	LOC120451040|XP_039490302.1|DSAN
OG0005746	LOC108604623|XP_017849660.1|DBUS	LOC120453549|XP_039494235.1|DSAN
OG0005747	LOC108602205|XP_017845741.1|DBUS	LOC120454548|XP_039495862.1|DSAN
OG0005748	LOC108601941|XP_017845410.1|DBUS	LOC120451533|XP_039491245.1|DSAN
OG0005749	LOC108605148|XP_017850211.1|DBUS	LOC120457144|XP_039500346.1|DSAN
OG0005750	LOC108603707|XP_017848236.1|DBUS	LOC120450844|XP_039489969.1|DSAN
OG0005751	LOC108599982|XP_017842743.2|DBUS	LOC120448281|XP_039486144.1|DSAN
OG0005752	LOC108596915|XP_017838612.1|DBUS	LOC120445364|XP_039481671.1|DSAN
OG0005753	LOC108608174|XP_033148916.1|DBUS	LOC120458033|XP_039501479.1|DSAN
OG0005754	LOC108596052|XP_017836934.1|DBUS	LOC120447136|XP_039484504.1|DSAN
OG0005755	LOC108595153|XP_017835807.1|DBUS	LOC120444882|XP_039480798.1|DSAN
OG0005756	LOC108602976|XP_017846850.1|DBUS	LOC120454498|XP_039495782.1|DSAN
OG0005757	LOC108602043|XP_017845540.1|DBUS	LOC120451857|XP_039491791.1|DSAN
OG0005758	LOC108604096|XP_017848866.1|DBUS	LOC120451959|XP_039491916.1|DSAN
OG0005759	LOC108602740|XP_017846380.1|DBUS	LOC120454427|XP_039495650.1|DSAN
OG0005760	LOC108601714|XP_017845120.1|DBUS	LOC120452021|XP_039492002.1|DSAN
OG0005761	LOC108603973|XP_017848673.1|DBUS	LOC120450861|XP_039490009.1|DSAN
OG0005762	LOC108602853|XP_017846616.1|DBUS	LOC120450797|XP_039489898.1|DSAN
OG0005763	LOC108597746|XP_017839942.1|DBUS	LOC120444822|XP_039480715.1|DSAN
OG0005764	LOC108603514|XP_017847892.1|DBUS	LOC120451212|XP_039490620.1|DSAN
OG0005765	LOC108603511|XP_017847878.1|DBUS	LOC120451206|XP_039490597.1|DSAN
OG0005766	LOC108603583|XP_017848012.1|DBUS	LOC120453840|XP_039494668.1|DSAN
OG0005767	LOC108603491|XP_017847835.1|DBUS	LOC120451650|XP_039491451.1|DSAN
OG0005768	LOC108606932|XP_017852972.1|DBUS	LOC120455207|XP_039497098.1|DSAN
OG0005769	LOC108603191|XP_017847257.1|DBUS	LOC120452678|XP_039492962.1|DSAN
OG0005770	LOC108601646|XP_017845034.1|DBUS	LOC120450952|XP_039490171.1|DSAN
OG0005771	LOC108603128|XP_017847137.1|DBUS	LOC120453122|XP_039493603.1|DSAN
OG0005772	LOC108603847|XP_017848489.1|DBUS	LOC120451758|XP_039491620.1|DSAN
OG0005773	LOC108602488|XP_017846102.1|DBUS	LOC120452647|XP_039492899.1|DSAN
OG0005774	LOC108602325|XP_017845901.1|DBUS	LOC120452595|XP_039492827.1|DSAN
OG0005775	LOC108600972|XP_017844322.2|DBUS	LOC120448788|XP_039486913.1|DSAN
OG0005776	LOC108600906|XP_017844221.1|DBUS	LOC120449747|XP_039488315.1|DSAN
OG0005777	LOC108597587|XP_017839699.1|DBUS	LOC120454422|XP_039495645.1|DSAN
OG0005778	LOC108602887|XP_017846677.1|DBUS	LOC120453910|XP_039494776.1|DSAN
OG0005779	LOC108603893|XP_017848556.1|DBUS	LOC120451053|XP_039490342.1|DSAN
OG0005780	LOC108600783|XP_017844041.1|DBUS	LOC120448745|XP_039486860.1|DSAN
OG0005781	LOC108600613|XP_017843780.1|DBUS	LOC120447942|XP_039485554.1|DSAN
OG0005782	LOC108600740|XP_017843974.1|DBUS	LOC120447941|XP_039485553.1|DSAN
OG0005783	LOC108596158|XP_017837152.1|DBUS	LOC120446227|XP_039483028.1|DSAN
OG0005784	LOC108601790|XP_017845214.1|DBUS	LOC120452680|XP_039492964.1|DSAN
OG0005785	LOC108603959|XP_017848645.1|DBUS	LOC120452301|XP_039492370.1|DSAN
OG0005786	LOC108602105|XP_017845618.1|DBUS	LOC120451201|XP_039490586.1|DSAN
OG0005787	LOC108604699|XP_017849747.1|DBUS	LOC120451136|XP_039490483.1|DSAN
OG0005788	LOC108597534|XP_017839623.1|DBUS	LOC120447131|XP_039484498.1|DSAN
OG0005789	LOC108602449|XP_017846059.1|DBUS	LOC120451162|XP_039490531.1|DSAN
OG0005790	LOC108603123|XP_017847131.1|DBUS	LOC120453119|XP_039493597.1|DSAN
OG0005791	LOC108603841|XP_017848478.1|DBUS	LOC120450944|XP_039490149.1|DSAN
OG0005792	LOC108603843|XP_017848481.1|DBUS	LOC120450947|XP_039490154.1|DSAN
OG0005793	LOC108601992|XP_017845478.1|DBUS	LOC120453241|XP_039493776.1|DSAN
OG0005794	LOC108597258|XP_017839204.1|DBUS	LOC120444712|XP_039480524.1|DSAN
OG0005795	LOC108601670|XP_017845061.1|DBUS	LOC120453733|XP_039494497.1|DSAN
OG0005796	LOC108600100|XP_017842958.1|DBUS	LOC120449018|XP_039487232.1|DSAN
OG0005797	LOC108601033|XP_017844401.1|DBUS	LOC120447729|XP_039485207.1|DSAN
OG0005798	LOC108603441|XP_017847754.1|DBUS	LOC120453688|XP_039494442.1|DSAN
OG0005799	LOC108602805|XP_017846516.1|DBUS	LOC120452508|XP_039492696.1|DSAN
OG0005800	LOC108603602|XP_017848038.1|DBUS	LOC120453877|XP_039494725.1|DSAN
OG0005801	LOC108603601|XP_017848036.1|DBUS	LOC120453876|XP_039494724.1|DSAN
OG0005802	LOC108601594|XP_017844983.1|DBUS	LOC120453933|XP_039494812.1|DSAN
OG0005803	LOC108603379|XP_017847636.1|DBUS	LOC120454487|XP_039495763.1|DSAN
OG0005804	LOC108602253|XP_017845795.1|DBUS	LOC120453031|XP_039493485.1|DSAN
OG0005805	LOC108597269|XP_017839220.1|DBUS	LOC120446333|XP_039483183.1|DSAN
OG0005806	LOC108604739|XP_017849810.1|DBUS	LOC120454699|XP_039496166.1|DSAN
OG0005807	LOC108601526|XP_017844914.1|DBUS	LOC120453342|XP_039493944.1|DSAN
OG0005808	LOC108604915|XP_017849974.1|DBUS	LOC120455821|XP_039498219.1|DSAN
OG0005809	LOC108599528|XP_017841892.1|DBUS	LOC120450432|XP_039489376.1|DSAN
OG0005810	LOC108602813|XP_017846533.1|DBUS	LOC120452513|XP_039492703.1|DSAN
OG0005811	LOC108602814|XP_017846534.1|DBUS	LOC120452514|XP_039492704.1|DSAN
OG0005812	LOC108604710|XP_017849768.1|DBUS	LOC120453218|XP_039493743.1|DSAN
OG0005813	LOC108603417|XP_017847701.1|DBUS	LOC120452657|XP_039492914.1|DSAN
OG0005814	LOC108603608|XP_017848044.1|DBUS	LOC120452965|XP_039493390.1|DSAN
OG0005815	LOC108595168|XP_017835829.1|DBUS	LOC120444789|XP_039480675.1|DSAN
OG0005816	LOC108603548|XP_017847953.1|DBUS	LOC120454618|XP_039496015.1|DSAN
OG0005817	LOC108603846|XP_017848486.1|DBUS	LOC120451757|XP_039491618.1|DSAN
OG0005818	LOC108604686|XP_017849731.1|DBUS	LOC120452841|XP_039493203.1|DSAN
OG0005819	LOC108601688|XP_017845087.1|DBUS	LOC120451989|XP_039491951.1|DSAN
OG0005820	LOC108601689|XP_017845088.1|DBUS	LOC120451990|XP_039491952.1|DSAN
OG0005821	LOC108601667|XP_017845057.1|DBUS	LOC120454626|XP_039496029.1|DSAN
OG0005822	LOC108600288|XP_017843252.1|DBUS	LOC120458455|XP_039502041.1|DSAN
OG0005823	LOC108605204|XP_017850295.1|DBUS	LOC120456356|XP_039499084.1|DSAN
OG0005824	LOC108603110|XP_017847104.1|DBUS	LOC120454100|XP_039495045.1|DSAN
OG0005825	LOC108599807|XP_017842372.1|DBUS	LOC120450322|XP_039489219.1|DSAN
OG0005827	LOC108602228|XP_017845763.1|DBUS	LOC120452802|XP_039493135.1|DSAN
OG0005828	LOC108599683|XP_017842165.1|DBUS	LOC120450391|XP_039489320.1|DSAN
OG0005829	LOC108603632|XP_017848080.1|DBUS	LOC120451742|XP_039491585.1|DSAN
OG0005830	LOC108600036|XP_017842866.1|DBUS	LOC120447641|XP_039485084.1|DSAN
OG0005831	LOC108598115|XP_017840221.1|DBUS	LOC120448656|XP_039486722.1|DSAN
OG0005832	LOC108598114|XP_017840220.1|DBUS	LOC120449904|XP_039488530.1|DSAN
OG0005833	LOC108599781|XP_017842328.1|DBUS	LOC120449651|XP_039488178.1|DSAN
OG0005834	LOC108599784|XP_017842332.2|DBUS	LOC120449657|XP_039488187.1|DSAN
OG0005835	LOC108600251|XP_017841069.1|DBUS	LOC120449607|XP_039488109.1|DSAN
OG0005836	LOC108598289|XP_033149370.1|DBUS	LOC120449849|XP_039488442.1|DSAN
OG0005837	LOC108603376|XP_017847633.1|DBUS	LOC120454698|XP_039496165.1|DSAN
OG0005838	LOC108601795|XP_017845220.1|DBUS	LOC120452730|XP_039493032.1|DSAN
OG0005839	LOC108594448|XP_017835111.2|DBUS	LOC120446872|XP_039484015.1|DSAN
OG0005840	LOC108604802|XP_017849893.1|DBUS	LOC120451282|XP_039490761.1|DSAN
OG0005841	LOC108604364|XP_017849294.1|DBUS	LOC120454387|XP_039495570.1|DSAN
OG0005842	LOC108606154|XP_017851496.1|DBUS	LOC120455646|XP_039497971.1|DSAN
OG0005843	LOC108601152|XP_033149623.1|DBUS	LOC120450376|XP_039489300.1|DSAN
OG0005844	LOC108599880|XP_017842547.1|DBUS	LOC120449470|XP_039487876.1|DSAN
OG0005845	LOC108602871|XP_017846648.1|DBUS	LOC120451028|XP_039490292.1|DSAN
OG0005846	LOC108603224|XP_017847311.2|DBUS	LOC120454101|XP_039495046.1|DSAN
OG0005847	LOC108604001|XP_017848730.1|DBUS	LOC120454217|XP_039495248.1|DSAN
OG0005848	LOC108606631|XP_017852407.1|DBUS	LOC120455191|XP_039497065.1|DSAN
OG0005849	LOC108606576|XP_017852288.1|DBUS	LOC120455523|XP_039497737.1|DSAN
OG0005850	LOC108605702|XP_017850983.1|DBUS	LOC120456312|XP_039498999.1|DSAN
OG0005851	LOC108608118|XP_017854836.1|DBUS	LOC120444041|XP_039479480.1|DSAN
OG0005852	LOC108601690|XP_017845089.1|DBUS	LOC120452090|XP_039492098.1|DSAN
OG0005853	LOC108605124|XP_017850176.1|DBUS	LOC120455031|XP_039496797.1|DSAN
OG0005854	LOC108602812|XP_017846532.1|DBUS	LOC120452512|XP_039492700.1|DSAN
OG0005855	LOC108607094|XP_033150264.1|DBUS	LOC120455378|XP_039497438.1|DSAN
OG0005856	LOC108606414|XP_017851993.1|DBUS	LOC120457392|XP_039500885.1|DSAN
OG0005857	LOC108603452|XP_017847772.1|DBUS	LOC120454518|XP_039495814.1|DSAN
OG0005858	LOC108601832|XP_017845261.1|DBUS	LOC120453103|XP_039493571.1|DSAN
OG0005859	LOC108597644|XP_017839787.2|DBUS	LOC120458435|XP_039502012.1|DSAN
OG0005860	LOC108603312|XP_017847498.1|DBUS	LOC120450848|XP_039489972.1|DSAN
OG0005861	LOC108603361|XP_017847599.1|DBUS	LOC120452361|XP_039492470.1|DSAN
OG0005862	LOC108596655|XP_017838130.1|DBUS	LOC120458366|XP_039501915.1|DSAN
OG0005863	LOC108597406|XP_017839442.1|DBUS	LOC120447195|XP_039484619.1|DSAN
OG0005864	LOC108601905|XP_017845370.1|DBUS	LOC120454102|XP_039495057.1|DSAN, LOC120454103|XP_039495060.1|DSAN
OG0005865	LOC108603499|XP_017847854.1|DBUS	LOC120453387|XP_039494004.1|DSAN
OG0005866	LOC108595411|XP_017836128.1|DBUS	LOC120446600|XP_039483566.1|DSAN
OG0005867	LOC108594664|XP_017835297.2|DBUS	LOC120445489|XP_039481872.1|DSAN
OG0005868	LOC108597517|XP_017839599.1|DBUS	LOC120446536|XP_039483485.1|DSAN
OG0005869	LOC108605693|XP_017850974.1|DBUS	LOC120455366|XP_039497406.1|DSAN
OG0005870	LOC108605306|XP_017850465.1|DBUS	LOC120456386|XP_039499146.1|DSAN
OG0005871	LOC108605219|XP_017850316.1|DBUS	LOC120456696|XP_039499595.1|DSAN
OG0005872	LOC108602899|XP_017846695.1|DBUS	LOC120451103|XP_039490444.1|DSAN
OG0005873	LOC108604070|XP_017848827.1|DBUS	LOC120450909|XP_039490096.1|DSAN
OG0005874	LOC108606787|XP_017852716.1|DBUS	LOC120455160|XP_039497008.1|DSAN
OG0005875	LOC108597653|XP_017839796.1|DBUS	LOC120457986|XP_039501415.1|DSAN
OG0005876	LOC108606789|XP_017852720.1|DBUS	LOC120455047|XP_039496830.1|DSAN
OG0005877	LOC108605303|XP_033150426.1|DBUS	LOC120455017|XP_039496775.1|DSAN
OG0005878	LOC108605107|XP_033150409.1|DBUS	LOC120457139|XP_039500329.1|DSAN
OG0005879	LOC108605755|XP_017851044.1|DBUS	LOC120456595|XP_039499438.1|DSAN
OG0005880	LOC108598336|XP_033149616.1|DBUS	LOC120449306|XP_039487631.1|DSAN
OG0005881	LOC108599250|XP_017841535.1|DBUS	LOC120448269|XP_039486127.1|DSAN
OG0005882	LOC108607002|XP_017853069.1|DBUS	LOC120455711|XP_039498058.1|DSAN
OG0005883	LOC108599692|XP_017842175.1|DBUS	LOC120449316|XP_039487642.1|DSAN
OG0005884	LOC108600342|XP_017843354.2|DBUS	LOC120448893|XP_039487044.1|DSAN
OG0005885	LOC108598541|XP_017840713.2|DBUS	LOC120447462|XP_039484783.1|DSAN
OG0005886	LOC108600866|XP_017844161.1|DBUS	LOC120450108|XP_039488837.1|DSAN
OG0005887	LOC108600231|XP_017843148.1|DBUS	LOC120450526|XP_039489545.1|DSAN
OG0005888	LOC108600483|XP_017843593.1|DBUS	LOC120450616|XP_039489689.1|DSAN
OG0005889	LOC108600854|XP_017844145.2|DBUS	LOC120448012|XP_039485660.1|DSAN
