Orthogroup	DBUS.longest_only	DGUA.longest_only
OG0006149	LOC108598401|XP_017840513.1|DBUS	LOC117579421|XP_034121192.1|DGUA
OG0006150	LOC108598400|XP_017840512.2|DBUS	LOC117579418|XP_034121188.1|DGUA
OG0006151	LOC108599108|XP_017841390.1|DBUS	LOC117587847|XP_034134705.1|DGUA
OG0006152	LOC108604338|XP_017849251.1|DBUS	LOC117585672|XP_034131161.1|DGUA
OG0006153	LOC108595336|XP_017836044.1|DBUS	LOC117580583|XP_034123083.1|DGUA
OG0006154	LOC108601476|XP_017844864.1|DBUS	LOC117586492|XP_034132481.1|DGUA
OG0006155	LOC108602602|XP_017846229.1|DBUS	LOC117583771|XP_034128215.1|DGUA
OG0006156	LOC108604154|XP_017848966.1|DBUS	LOC117586597|XP_034132668.1|DGUA
OG0006157	LOC108595745|XP_017836523.1|DBUS	LOC117581921|XP_034125287.1|DGUA
OG0006158	LOC108599477|XP_017841805.1|DBUS	LOC117580147|XP_034122347.1|DGUA
OG0006159	LOC108594991|XP_017835613.1|DBUS	LOC117579632|XP_034121495.1|DGUA
OG0006160	LOC108595327|XP_017836036.1|DBUS	LOC117590115|XP_034138360.1|DGUA
OG0006161	LOC108596542|XP_017837923.1|DBUS	LOC117591031|XP_034140023.1|DGUA
OG0006162	LOC117134627|XP_033150538.1|DBUS	LOC117590644|XP_034139376.1|DGUA
OG0006163	LOC108594935|XP_017835559.1|DBUS	LOC117583608|XP_034127930.1|DGUA
OG0006165	LOC108598946|XP_017841205.1|DBUS	LOC117579152|XP_034120802.1|DGUA
OG0006166	LOC108600490|XP_033149755.1|DBUS	LOC117587937|XP_034134819.1|DGUA
OG0006168	LOC108604962|XP_033150239.1|DBUS	LOC117581259|XP_034124157.1|DGUA
OG0006168	LOC108595715|XP_017836487.1|DBUS	LOC117581260|XP_034124159.1|DGUA
OG0006169	LOC108606139|XP_017851482.1|DBUS	LOC117590818|XP_034139677.1|DGUA
OG0006170	LOC108594934|XP_017835557.1|DBUS	LOC117578528|XP_034119980.1|DGUA
OG0006171	LOC108598882|XP_017841131.2|DBUS	LOC117588353|XP_034135456.1|DGUA
OG0006172	LOC108597990|XP_017840095.1|DBUS	LOC117580561|XP_034123054.1|DGUA
OG0006173	LOC108602344|XP_017845932.1|DBUS	LOC117582335|XP_034125878.1|DGUA
OG0006174	LOC108598219|XP_017840324.2|DBUS	LOC117579296|XP_034120992.1|DGUA
OG0006175	LOC108596343|XP_017837487.1|DBUS	LOC117586025|XP_034131755.1|DGUA, LOC117586011|XP_034131736.1|DGUA
OG0006176	LOC108605453|XP_017850630.1|DBUS	LOC117591145|XP_034140144.1|DGUA
OG0006182	LOC108603136|XP_017847146.1|DBUS	LOC117583380|XP_034127555.1|DGUA
OG0006184	LOC108602349|XP_017845938.1|DBUS	LOC117585397|XP_034130752.1|DGUA
OG0006185	LOC108603046|XP_017846953.1|DBUS	LOC117589624|XP_034137602.1|DGUA
OG0006186	LOC108604449|XP_017849417.1|DBUS	LOC117585405|XP_034130765.1|DGUA
OG0006187	LOC108602642|XP_017846276.1|DBUS	LOC117591469|XP_034140644.1|DGUA
OG0006188	LOC108605154|XP_017850217.1|DBUS	LOC117588330|XP_034135427.1|DGUA
OG0006189	LOC108605181|XP_017850260.1|DBUS	LOC117588331|XP_034135433.1|DGUA
OG0006190	LOC108603805|XP_017848392.1|DBUS	LOC117582896|XP_034126880.1|DGUA
OG0006191	LOC108604631|XP_017849668.1|DBUS	LOC117583654|XP_034128002.1|DGUA
OG0006192	LOC108605075|XP_017850131.1|DBUS	LOC117580850|XP_034123487.1|DGUA
OG0006193	LOC108605860|XP_017851160.1|DBUS	LOC117590342|XP_034138732.1|DGUA
OG0006194	LOC108605151|XP_017850214.1|DBUS	LOC117588784|XP_034136177.1|DGUA
OG0006195	LOC108605713|XP_017850996.1|DBUS	LOC117581194|XP_034124047.1|DGUA
OG0006196	LOC117134661|XP_033148941.1|DBUS	LOC117585800|XP_034131396.1|DGUA
OG0006197	LOC108607364|XP_017853566.1|DBUS	LOC117590683|XP_034139470.1|DGUA
OG0006198	LOC108606187|XP_017851529.1|DBUS	LOC117581401|XP_034124434.1|DGUA
OG0006199	LOC108604195|XP_017849037.1|DBUS	LOC117583569|XP_034127836.1|DGUA
OG0006200	LOC108604721|XP_017849787.1|DBUS	LOC117583301|XP_034127433.1|DGUA
OG0006201	LOC108606598|XP_017852337.1|DBUS	LOC117588569|XP_034135851.1|DGUA
OG0006202	LOC108606597|XP_017852334.1|DBUS	LOC117588568|XP_034135849.1|DGUA
OG0006203	LOC108606443|XP_017852043.1|DBUS	LOC117581349|XP_034124370.1|DGUA
OG0006204	LOC108603460|XP_017847782.1|DBUS	LOC117583809|XP_034128280.1|DGUA
OG0006205	LOC108605246|XP_017850345.1|DBUS	LOC117588335|XP_034135436.1|DGUA
OG0006206	LOC108607682|XP_017854127.2|DBUS	LOC117588804|XP_034136210.1|DGUA
OG0006207	LOC108607462|XP_017853789.2|DBUS	LOC117584478|XP_034129294.1|DGUA
OG0006208	LOC108600245|XP_017843170.1|DBUS	LOC117588988|XP_034136476.1|DGUA
OG0006209	LOC108606111|XP_017851453.1|DBUS	LOC117590984|XP_034139950.1|DGUA
OG0006210	LOC108606200|XP_017851547.1|DBUS	LOC117590376|XP_034138811.1|DGUA
OG0006211	LOC108596958|XP_017838696.1|DBUS	LOC117584569|XP_034129427.1|DGUA
OG0006212	LOC108596951|XP_017838683.2|DBUS	LOC117584568|XP_034129426.1|DGUA
OG0006213	LOC108601379|XP_017844767.1|DBUS	LOC117590062|XP_034138275.1|DGUA
OG0006214	LOC108607005|XP_017853071.1|DBUS	LOC117591039|XP_034140025.1|DGUA
OG0006215	LOC108606328|XP_017851837.1|DBUS	LOC117581108|XP_034123903.1|DGUA
OG0006216	LOC108601733|XP_017845143.1|DBUS	LOC117583274|XP_034127390.1|DGUA
OG0006217	LOC108607253|XP_017853425.1|DBUS	LOC117591445|XP_034140601.1|DGUA
OG0006218	LOC108608180|XP_017854928.2|DBUS	LOC117584089|XP_034128728.1|DGUA
OG0006219	LOC108606291|XP_033150405.1|DBUS	LOC117588796|XP_034136199.1|DGUA
OG0006220	LOC108598089|XP_017840192.1|DBUS	LOC117579479|XP_034121265.1|DGUA
OG0006221	LOC108602167|XP_017845689.1|DBUS	LOC117582726|XP_034126543.1|DGUA
OG0006222	LOC108601931|XP_017845398.1|DBUS	LOC117582730|XP_034126548.1|DGUA
OG0006223	LOC108605797|XP_017851089.1|DBUS	LOC117588583|XP_034135880.1|DGUA
OG0006224	LOC108606646|XP_017852437.1|DBUS	LOC117588337|XP_034135437.1|DGUA
OG0006225	LOC108607061|XP_017853163.1|DBUS	LOC117581489|XP_034124625.1|DGUA
OG0006226	LOC108597728|XP_017839912.2|DBUS	LOC117578633|XP_034120130.1|DGUA
OG0006227	LOC108605253|XP_017850362.1|DBUS	LOC117581555|XP_034124778.1|DGUA
OG0006228	LOC108595991|XP_017836767.1|DBUS	LOC117590636|XP_034139359.1|DGUA
OG0006229	LOC108607385|XP_017853615.1|DBUS	LOC117590597|XP_034139249.1|DGUA
OG0006230	LOC108606370|XP_017851908.1|DBUS	LOC117591053|XP_034140042.1|DGUA
OG0006231	LOC108606590|XP_033150289.1|DBUS	LOC117590878|XP_034139789.1|DGUA
OG0006232	LOC108606495|XP_017852140.1|DBUS	LOC117588381|XP_034135495.1|DGUA
OG0006233	LOC108606496|XP_017852144.1|DBUS	LOC117588800|XP_034136205.1|DGUA
OG0006234	LOC108605180|XP_017850258.1|DBUS	LOC117590315|XP_034138695.1|DGUA
OG0006235	LOC108605001|XP_017850057.1|DBUS	LOC117590329|XP_034138714.1|DGUA
OG0006236	LOC108607087|XP_017853199.1|DBUS	LOC117581649|XP_034124915.1|DGUA
OG0006237	LOC108605951|XP_017851261.1|DBUS	LOC117588338|XP_034135438.1|DGUA
OG0006238	LOC108606592|XP_017852327.1|DBUS	LOC117590361|XP_034138793.1|DGUA
OG0006239	LOC108606761|XP_017852661.1|DBUS	LOC117591186|XP_034140208.1|DGUA
OG0006240	LOC108603923|XP_017848606.1|DBUS	LOC117585836|XP_034131468.1|DGUA
OG0006241	LOC108605162|XP_017850233.1|DBUS	LOC117590307|XP_034138685.1|DGUA
OG0006242	LOC108606883|XP_017852897.1|DBUS	LOC117581099|XP_034123879.1|DGUA
OG0006243	LOC108601698|XP_017845099.1|DBUS	LOC117589728|XP_034137791.1|DGUA
OG0006244	LOC108604587|XP_017849607.1|DBUS	LOC117582804|XP_034126725.1|DGUA
OG0006245	LOC108603272|XP_017847420.1|DBUS	LOC117589518|XP_034137399.1|DGUA
OG0006246	LOC108606039|XP_017851358.1|DBUS, LOC108605098|XP_017850306.1|DBUS	LOC117590413|XP_034138903.1|DGUA
OG0006247	LOC108594895|XP_017835522.1|DBUS	LOC117580711|XP_034123265.1|DGUA
OG0006248	LOC108603834|XP_017848466.1|DBUS	LOC117589748|XP_034137820.1|DGUA
OG0006249	LOC108608353|XP_017855187.1|DBUS	LOC117582654|XP_034126447.1|DGUA
OG0006250	LOC108607011|XP_017853080.1|DBUS	LOC117581301|XP_034124231.1|DGUA
OG0006251	LOC108604466|XP_017849438.1|DBUS	LOC117583564|XP_034127823.1|DGUA
OG0006252	LOC108604465|XP_017849437.1|DBUS	LOC117583563|XP_034127822.1|DGUA
OG0006253	LOC108606575|XP_017852284.1|DBUS	LOC117590461|XP_034138989.1|DGUA
OG0006254	LOC108604630|XP_017849667.1|DBUS	LOC117588769|XP_034136141.1|DGUA
OG0006255	LOC108601981|XP_017845465.1|DBUS	LOC117585639|XP_034131115.1|DGUA
OG0006256	LOC108605770|XP_017851063.1|DBUS	LOC117590314|XP_034138693.1|DGUA
OG0006257	LOC108606298|XP_017851774.1|DBUS	LOC117581509|XP_034124676.1|DGUA
OG0006258	LOC108606109|XP_017851445.2|DBUS	LOC117590978|XP_034139942.1|DGUA
OG0006259	LOC108604226|XP_017849080.1|DBUS	LOC117589905|XP_034138068.1|DGUA
OG0006260	LOC108606853|XP_017852839.2|DBUS	LOC117588439|XP_034135611.1|DGUA
OG0006261	LOC108608530|XP_017855434.1|DBUS	LOC117584829|XP_034129847.1|DGUA
OG0006262	LOC108606679|XP_017852514.1|DBUS	LOC117581283|XP_034124195.1|DGUA
OG0006263	LOC108606553|XP_017852243.1|DBUS	LOC117591163|XP_034140175.1|DGUA
OG0006264	LOC108606440|XP_017852041.1|DBUS	LOC117591500|XP_034140688.1|DGUA
OG0006265	LOC108595979|XP_017836755.2|DBUS	LOC117579952|XP_034122014.1|DGUA
OG0006266	LOC108605565|XP_017850821.1|DBUS	LOC117591504|XP_034140691.1|DGUA, LOC117591499|XP_034140685.1|DGUA
OG0006267	LOC108606402|XP_033150429.1|DBUS	LOC117588359|XP_034135463.1|DGUA
OG0006268	LOC108595282|XP_017835984.1|DBUS	LOC117592315|XP_034141883.1|DGUA
OG0006269	LOC108604150|XP_017848953.1|DBUS	LOC117583572|XP_034127841.1|DGUA
OG0006270	LOC108604957|XP_017850015.1|DBUS	LOC117581296|XP_034124227.1|DGUA
OG0006271	LOC108601861|XP_017845306.1|DBUS	LOC117589531|XP_034137416.1|DGUA
OG0006272	LOC108607122|XP_017853244.1|DBUS	LOC117581554|XP_034124776.1|DGUA
OG0006273	LOC108605448|XP_017850619.1|DBUS	LOC117578492|XP_034119916.1|DGUA
OG0006274	LOC108605205|XP_017850296.1|DBUS	LOC117581309|XP_034124243.1|DGUA
OG0006275	LOC108605454|XP_017850628.1|DBUS	LOC117588283|XP_034135351.1|DGUA
OG0006276	LOC108601048|XP_017844429.1|DBUS	LOC117586965|XP_034133229.1|DGUA
OG0006277	LOC108597685|XP_017839849.1|DBUS	LOC117583207|XP_034127303.1|DGUA
OG0006278	LOC108605528|XP_017850768.1|DBUS	LOC117581478|XP_034124609.1|DGUA
OG0006279	LOC108606981|XP_017853044.1|DBUS	LOC117590400|XP_034138886.1|DGUA
OG0006280	LOC108606361|XP_033150180.1|DBUS	LOC117580632|XP_034123110.1|DGUA
OG0006281	LOC108606360|XP_033150250.1|DBUS	LOC117580631|XP_034123107.1|DGUA
OG0006282	LOC108606603|XP_017852352.1|DBUS	LOC117580672|XP_034123177.1|DGUA
OG0006283	LOC108601841|XP_017845275.1|DBUS	LOC117585290|XP_034130608.1|DGUA
OG0006284	LOC108599319|XP_017841610.1|DBUS	LOC117588949|XP_034136422.1|DGUA
OG0006285	LOC108601237|XP_017844625.1|DBUS	LOC117590107|XP_034138346.1|DGUA
OG0006286	LOC108602002|XP_017845492.1|DBUS	LOC117589492|XP_034137349.1|DGUA
OG0006287	LOC108605915|XP_017851220.1|DBUS	LOC117590336|XP_034138722.1|DGUA
OG0006288	LOC108602006|XP_017845497.1|DBUS	LOC117583348|XP_034127508.1|DGUA
OG0006289	LOC108603989|XP_017848707.1|DBUS	LOC117589768|XP_034137854.1|DGUA
OG0006290	LOC108606952|XP_033150516.1|DBUS	LOC117590216|XP_034138568.1|DGUA
OG0006291	LOC108599673|XP_017842155.2|DBUS	LOC117584357|XP_034129085.1|DGUA
OG0006292	LOC108605157|XP_017850223.1|DBUS	LOC117581461|XP_034124570.1|DGUA
OG0006293	LOC108600392|XP_017843429.1|DBUS	LOC117587095|XP_034133464.1|DGUA
OG0006294	LOC108606971|XP_017853022.1|DBUS	LOC117590337|XP_034138723.1|DGUA
OG0006295	LOC108605159|XP_017850230.1|DBUS	LOC117581186|XP_034124026.1|DGUA
OG0006296	LOC108606843|XP_017852825.1|DBUS	LOC117590447|XP_034138958.1|DGUA
OG0006297	LOC108606492|XP_017852124.2|DBUS	LOC117581423|XP_034124480.1|DGUA
OG0006299	LOC108605102|XP_033150407.1|DBUS	LOC117580893|XP_034123536.1|DGUA
OG0006300	LOC108605464|XP_017850638.1|DBUS	LOC117588290|XP_034135360.1|DGUA
OG0006301	LOC108606220|XP_017851606.1|DBUS	LOC117581436|XP_034124526.1|DGUA
OG0006302	LOC117134892|XP_033150162.1|DBUS	LOC117591353|XP_034140471.1|DGUA
OG0006303	LOC108596921|XP_017838628.1|DBUS	LOC117592528|XP_034142281.1|DGUA
OG0006304	LOC108604333|XP_017849248.1|DBUS	LOC117583456|XP_034127647.1|DGUA
OG0006305	LOC108604729|XP_017849798.1|DBUS	LOC117583459|XP_034127650.1|DGUA
OG0006306	LOC108603187|XP_017847237.1|DBUS	LOC117585546|XP_034130956.1|DGUA
OG0006307	LOC108601747|XP_017845159.1|DBUS	LOC117583787|XP_034128257.1|DGUA
OG0006308	LOC108604946|XP_017850004.1|DBUS	LOC117580837|XP_034123467.1|DGUA
OG0006309	LOC108606526|XP_017852188.1|DBUS	LOC117590944|XP_034139878.1|DGUA
OG0006310	LOC108604551|XP_017849568.1|DBUS	LOC117585192|XP_034130430.1|DGUA
OG0006311	LOC108605015|XP_017850071.1|DBUS	LOC117581387|XP_034124419.1|DGUA
OG0006313	LOC108607170|XP_017853312.1|DBUS	LOC117591489|XP_034140668.1|DGUA
OG0006314	LOC117134896|XP_033150168.1|DBUS	LOC117588543|XP_034135814.1|DGUA
OG0006315	LOC108603825|XP_017848444.1|DBUS	LOC117582798|XP_034126715.1|DGUA
OG0006316	LOC108594963|XP_017835586.1|DBUS	LOC117580840|XP_034123471.1|DGUA
OG0006317	LOC108607089|XP_017853201.1|DBUS	LOC117580947|XP_034123622.1|DGUA
OG0006318	LOC108605257|XP_017850369.1|DBUS	LOC117590234|XP_034138595.1|DGUA
OG0006319	LOC108595126|XP_017835777.1|DBUS	LOC117578635|XP_034120132.1|DGUA
OG0006320	LOC108604959|XP_017850018.1|DBUS	LOC117580784|XP_034123370.1|DGUA
OG0006321	LOC108605885|XP_017851187.1|DBUS	LOC117590409|XP_034138898.1|DGUA
OG0006322	LOC108605100|XP_033150369.1|DBUS	LOC117590317|XP_034138698.1|DGUA
OG0006323	LOC108605878|XP_017851180.1|DBUS	LOC117588806|XP_034136213.1|DGUA
OG0006324	LOC108606333|XP_017851846.1|DBUS	LOC117581091|XP_034123868.1|DGUA
OG0006325	LOC108601654|XP_017845043.1|DBUS	LOC117589762|XP_034137840.1|DGUA
OG0006326	LOC108599036|XP_017841305.1|DBUS	LOC117591230|XP_034140295.1|DGUA
OG0006327	LOC108602173|XP_017845698.1|DBUS	LOC117582843|XP_034126788.1|DGUA
OG0006328	LOC108602908|XP_017846706.1|DBUS	LOC117585630|XP_034131096.1|DGUA
OG0006329	LOC108606640|XP_017852425.1|DBUS	LOC117581452|XP_034124553.1|DGUA
OG0006330	LOC108604158|XP_017848972.1|DBUS	LOC117583566|XP_034127826.1|DGUA
OG0006331	LOC108607093|XP_017853207.1|DBUS	LOC117581350|XP_034124373.1|DGUA
OG0006332	LOC108605822|XP_017851117.1|DBUS	LOC117581457|XP_034124560.1|DGUA
OG0006333	LOC108605599|XP_017850864.1|DBUS	LOC117588518|XP_034135739.1|DGUA
OG0006334	LOC108605172|XP_017850246.1|DBUS	LOC117581187|XP_034124027.1|DGUA
OG0006335	LOC108604738|XP_017849809.1|DBUS	LOC117583415|XP_034127597.1|DGUA
OG0006336	LOC108606225|XP_017851612.1|DBUS	LOC117590959|XP_034139902.1|DGUA
OG0006337	LOC108606563|XP_017852269.1|DBUS	LOC117588647|XP_034135971.1|DGUA
OG0006338	LOC108602382|XP_017845982.1|DBUS	LOC117590093|XP_034138326.1|DGUA
OG0006339	LOC108606368|XP_017851905.1|DBUS	LOC117588446|XP_034135620.1|DGUA
OG0006340	LOC108605496|XP_017850730.1|DBUS	LOC117581609|XP_034124862.1|DGUA
OG0006341	LOC108606470|XP_017852087.1|DBUS	LOC117580783|XP_034123369.1|DGUA
OG0006342	LOC108607245|XP_017853416.2|DBUS	LOC117581070|XP_034123836.1|DGUA
OG0006343	LOC108605846|XP_017851143.1|DBUS	LOC117580863|XP_034123503.1|DGUA
OG0006344	LOC108607063|XP_017853166.1|DBUS	LOC117580911|XP_034123564.1|DGUA
OG0006345	LOC108603134|XP_017847143.1|DBUS	LOC117583650|XP_034127995.1|DGUA
OG0006346	LOC108604500|XP_017849485.1|DBUS	LOC117582959|XP_034126961.1|DGUA
OG0006347	LOC108603844|XP_017848482.1|DBUS	LOC117585264|XP_034130570.1|DGUA
OG0006348	LOC108605559|XP_017850813.1|DBUS	LOC117590279|XP_034138654.1|DGUA
OG0006349	LOC108606809|XP_017852767.2|DBUS	LOC117591481|XP_034140657.1|DGUA
OG0006350	LOC108603031|XP_017846935.1|DBUS	LOC117585498|XP_034130888.1|DGUA
OG0006351	LOC108607189|XP_017853337.1|DBUS	LOC117580681|XP_034123191.1|DGUA
OG0006352	LOC108596099|XP_017837008.1|DBUS	LOC117591800|XP_034141000.1|DGUA
OG0006353	LOC108602114|XP_017845628.1|DBUS	LOC117591455|XP_034140615.1|DGUA
OG0006354	LOC108604237|XP_017849099.1|DBUS	LOC117585642|XP_034131118.1|DGUA
OG0006355	LOC108607205|XP_017853359.1|DBUS	LOC117581067|XP_034123833.1|DGUA
OG0006356	LOC108605285|XP_017850422.1|DBUS	LOC117591176|XP_034140192.1|DGUA
OG0006357	LOC108605201|XP_017850289.1|DBUS	LOC117581160|XP_034123985.1|DGUA
OG0006358	LOC108599642|XP_017842106.1|DBUS	LOC117580168|XP_034122381.1|DGUA
OG0006359	LOC108603041|XP_017846949.1|DBUS	LOC117589930|XP_034138105.1|DGUA
OG0006360	LOC108605800|XP_017851092.1|DBUS	LOC117588622|XP_034135927.1|DGUA
OG0006361	LOC108602212|XP_017845748.1|DBUS	LOC117586581|XP_034132640.1|DGUA
OG0006362	LOC108607102|XP_017853217.1|DBUS	LOC117581383|XP_034124412.1|DGUA
OG0006363	LOC108606729|XP_017852608.1|DBUS	LOC117588297|XP_034135369.1|DGUA
OG0006364	LOC108608122|XP_017854844.2|DBUS	LOC117584720|XP_034129664.1|DGUA
OG0006365	LOC108606898|XP_017852915.2|DBUS	LOC117588616|XP_034135917.1|DGUA
OG0006366	LOC108605969|XP_017851280.1|DBUS	LOC117588315|XP_034135399.1|DGUA
OG0006367	LOC108605361|XP_017850519.1|DBUS	LOC117588598|XP_034135893.1|DGUA
OG0006368	LOC108602286|XP_017845852.1|DBUS	LOC117583271|XP_034127388.1|DGUA
OG0006369	LOC108602279|XP_017845825.1|DBUS	LOC117582987|XP_034127027.1|DGUA
OG0006370	LOC108605584|XP_017850844.1|DBUS	LOC117588727|XP_034136088.1|DGUA
OG0006371	LOC108602068|XP_017845576.1|DBUS	LOC117583367|XP_034127539.1|DGUA
OG0006372	LOC108604628|XP_017849666.1|DBUS	LOC117583721|XP_034128121.1|DGUA
OG0006373	LOC108605819|XP_017851113.1|DBUS	LOC117581159|XP_034123983.1|DGUA
OG0006374	LOC108607117|XP_017853239.1|DBUS	LOC117590517|XP_034139118.1|DGUA
OG0006375	LOC108606929|XP_017852968.1|DBUS	LOC117581636|XP_034124895.1|DGUA
OG0006376	LOC108606637|XP_017852422.1|DBUS	LOC117581474|XP_034124602.1|DGUA
OG0006377	LOC108605521|XP_017850760.1|DBUS	LOC117581254|XP_034124150.1|DGUA
OG0006378	LOC108603037|XP_017846944.1|DBUS	LOC117585841|XP_034131474.1|DGUA
OG0006379	LOC108606044|XP_017851380.1|DBUS	LOC117581017|XP_034123733.1|DGUA
OG0006380	LOC108605228|XP_017850327.1|DBUS	LOC117591008|XP_034139984.1|DGUA
OG0006381	LOC108606516|XP_017852175.1|DBUS	LOC117590338|XP_034138727.1|DGUA
OG0006382	LOC108606720|XP_017852591.1|DBUS	LOC117591056|XP_034140047.1|DGUA
OG0006383	LOC108606565|XP_017852271.1|DBUS	LOC117580697|XP_034123213.1|DGUA
OG0006384	LOC108606921|XP_017852952.1|DBUS	LOC117581213|XP_034124081.1|DGUA
OG0006385	LOC108604016|XP_017848749.1|DBUS	LOC117585628|XP_034131085.1|DGUA
OG0006386	LOC108607832|XP_017854380.1|DBUS	LOC117584304|XP_034129021.1|DGUA
OG0006387	LOC108602306|XP_017845879.1|DBUS	LOC117583453|XP_034127644.1|DGUA
OG0006388	LOC108605131|XP_017850183.1|DBUS	LOC117581183|XP_034124017.1|DGUA
OG0006389	LOC108604922|XP_017849980.1|DBUS	LOC117580847|XP_034123484.1|DGUA
OG0006390	LOC108602239|XP_017845775.1|DBUS	LOC117586088|XP_034131834.1|DGUA
OG0006391	LOC108604400|XP_017849349.1|DBUS	LOC117589512|XP_034137389.1|DGUA
OG0006392	LOC108607062|XP_017853165.1|DBUS	LOC117591152|XP_034140155.1|DGUA
OG0006393	LOC108607773|XP_017854292.1|DBUS	LOC117584377|XP_034129111.1|DGUA
OG0006394	LOC108603953|XP_017848635.1|DBUS	LOC117582827|XP_034126770.1|DGUA
OG0006395	LOC108604151|XP_017848954.1|DBUS	LOC117583280|XP_034127403.1|DGUA
OG0006396	LOC108605355|XP_017850513.1|DBUS	LOC117588761|XP_034136133.1|DGUA
OG0006397	LOC108607247|XP_017853418.1|DBUS	LOC117580971|XP_034123654.1|DGUA
OG0006398	LOC108605218|XP_017850315.1|DBUS	LOC117590996|XP_034139967.1|DGUA
OG0006399	LOC108606437|XP_017852038.1|DBUS	LOC117581390|XP_034124424.1|DGUA
OG0006400	LOC108606434|XP_017852035.1|DBUS	LOC117581381|XP_034124410.1|DGUA
OG0006401	LOC108599264|XP_017841549.2|DBUS	LOC117579388|XP_034121149.1|DGUA
OG0006402	LOC108602798|XP_017846509.1|DBUS	LOC117585122|XP_034130335.1|DGUA
OG0006403	LOC108601470|XP_017844858.1|DBUS	LOC117585101|XP_034130271.1|DGUA
OG0006404	LOC108603216|XP_017847300.1|DBUS	LOC117590201|XP_034138541.1|DGUA
OG0006405	LOC108600936|XP_017844262.1|DBUS	LOC117579303|XP_034121002.1|DGUA
OG0006406	LOC108601885|XP_017845348.1|DBUS	LOC117589716|XP_034137772.1|DGUA
OG0006407	LOC108607020|XP_017853094.1|DBUS	LOC117590459|XP_034138986.1|DGUA
OG0006408	LOC108605719|XP_017851001.1|DBUS	LOC117581607|XP_034124859.1|DGUA
OG0006409	LOC108605731|XP_017851015.1|DBUS	LOC117590539|XP_034139157.1|DGUA
OG0006410	LOC108605703|XP_017850984.1|DBUS	LOC117591494|XP_034140676.1|DGUA
OG0006411	LOC108605759|XP_017851050.1|DBUS	LOC117581337|XP_034124351.1|DGUA
OG0006412	LOC108604583|XP_017849603.1|DBUS	LOC117583282|XP_034127406.1|DGUA
OG0006413	LOC108604084|XP_017848848.1|DBUS	LOC117582773|XP_034126629.1|DGUA
OG0006414	LOC108601939|XP_017845408.1|DBUS	LOC117583525|XP_034127763.1|DGUA
OG0006415	LOC108606701|XP_017852565.2|DBUS	LOC117581277|XP_034124185.1|DGUA
OG0006416	LOC108607236|XP_017853403.1|DBUS	LOC117580964|XP_034123643.1|DGUA
OG0006417	LOC108598170|XP_017840278.1|DBUS	LOC117584582|XP_034129449.1|DGUA
OG0006418	LOC108606686|XP_017852527.1|DBUS	LOC117581075|XP_034123848.1|DGUA
OG0006419	LOC108601722|XP_017845128.1|DBUS	LOC117583552|XP_034127803.1|DGUA
OG0006420	LOC108603345|XP_017847565.2|DBUS	LOC117585280|XP_034130593.1|DGUA
OG0006421	LOC108599430|XP_017841638.2|DBUS	LOC117587624|XP_034134373.1|DGUA
OG0006422	LOC108607939|XP_017854545.2|DBUS	LOC117588010|XP_034134927.1|DGUA
OG0006423	LOC108603059|XP_017846985.1|DBUS	LOC117589872|XP_034138034.1|DGUA
OG0006424	LOC108603062|XP_017846987.1|DBUS	LOC117589875|XP_034138037.1|DGUA
OG0006425	LOC108603058|XP_017846984.1|DBUS	LOC117589696|XP_034137747.1|DGUA
OG0006426	LOC108603057|XP_017846983.1|DBUS	LOC117589694|XP_034137745.1|DGUA
OG0006427	LOC108601750|XP_017845163.1|DBUS	LOC117583267|XP_034127384.1|DGUA
OG0006428	LOC108604131|XP_017848923.1|DBUS	LOC117589644|XP_034137662.1|DGUA
OG0006429	LOC108603154|XP_033150045.1|DBUS	LOC117584898|XP_034129922.1|DGUA
OG0006430	LOC108598409|XP_017840521.1|DBUS	LOC117580013|XP_034122109.1|DGUA
OG0006431	LOC108604214|XP_017849068.1|DBUS	LOC117582742|XP_034126573.1|DGUA
OG0006432	LOC108601349|XP_017844736.1|DBUS	LOC117589962|XP_034138153.1|DGUA
OG0006433	LOC108603141|XP_017847167.1|DBUS	LOC117585007|XP_034130137.1|DGUA
OG0006434	LOC108607829|XP_017854381.1|DBUS	LOC117584739|XP_034129703.1|DGUA
OG0006435	LOC108603394|XP_017847660.1|DBUS	LOC117583360|XP_034127520.1|DGUA
OG0006436	LOC108598543|XP_017840716.1|DBUS	LOC117590306|XP_034138684.1|DGUA
OG0006437	LOC108606211|XP_017851577.1|DBUS	LOC117588519|XP_034135743.1|DGUA
OG0006438	LOC108605734|XP_017851022.1|DBUS	LOC117582641|XP_034126414.1|DGUA
OG0006439	LOC108604143|XP_017848941.1|DBUS	LOC117583170|XP_034127257.1|DGUA
OG0006440	LOC108604144|XP_017848942.1|DBUS	LOC117583171|XP_034127258.1|DGUA
OG0006441	LOC108601415|XP_017844803.1|DBUS	LOC117582738|XP_034126563.1|DGUA
OG0006442	LOC108601236|XP_017844624.1|DBUS	LOC117583341|XP_034127494.1|DGUA
OG0006443	LOC108603370|XP_017847622.1|DBUS	LOC117586585|XP_034132644.1|DGUA
OG0006444	LOC108604788|XP_017849876.1|DBUS	LOC117582865|XP_034126826.1|DGUA
OG0006445	LOC108605841|XP_017851138.1|DBUS	LOC117581225|XP_034124095.1|DGUA
OG0006446	LOC108601848|XP_017845284.1|DBUS	LOC117585374|XP_034130712.1|DGUA
