Orthogroup	DBUS.longest_only	DANA.longest_only
OG0004950	LOC108599788|XP_017842336.1|DBUS	LOC6507679|XP_014765404.1|DANA
OG0004951	LOC108602764|XP_017846426.1|DBUS	LOC6498933|XP_032312123.1|DANA
OG0004952	LOC108601124|XP_017844534.2|DBUS	LOC6507623|XP_001956015.1|DANA
OG0004953	LOC108598530|XP_017840701.1|DBUS	LOC6493186|XP_001957223.1|DANA
OG0004954	LOC108598775|XP_017841005.1|DBUS	LOC6493187|XP_001957225.1|DANA
OG0004955	LOC108599896|XP_017842576.1|DBUS	LOC6493750|XP_001958365.1|DANA
OG0004956	LOC108596484|XP_017837751.1|DBUS	LOC6495762|XP_001959520.1|DANA
OG0004957	LOC108599470|XP_017841798.2|DBUS	LOC6493090|XP_001957020.2|DANA
OG0004958	LOC108598438|XP_017840559.1|DBUS	LOC6507624|XP_001956024.3|DANA
OG0004959	LOC108598922|XP_017841175.1|DBUS	LOC6507625|XP_001956025.3|DANA
OG0004960	LOC108600445|XP_033149611.1|DBUS	LOC6507434|XP_014765240.1|DANA
OG0004961	LOC108596925|XP_017838634.1|DBUS	LOC6493972|XP_001961229.1|DANA
OG0004962	LOC108599538|XP_017841912.1|DBUS	LOC6493062|XP_001956971.1|DANA
OG0004963	LOC108600504|XP_033149596.1|DBUS	LOC6493672|XP_032310628.1|DANA
OG0004964	LOC108600799|XP_017844068.1|DBUS	LOC6493446|XP_001957770.1|DANA
OG0004965	LOC108600503|XP_017843627.1|DBUS	LOC6507747|XP_001956262.1|DANA
OG0004966	LOC108600751|XP_017843992.1|DBUS	LOC6507315|XP_001956261.1|DANA
OG0004967	LOC108596251|XP_017837293.1|DBUS	LOC6493929|XP_001961308.1|DANA
OG0004968	LOC108600456|XP_017843534.1|DBUS	LOC6507695|XP_001956162.3|DANA
OG0004969	LOC108596022|XP_017836868.1|DBUS	LOC6494414|XP_001960376.1|DANA
OG0004970	LOC108600455|XP_017843533.1|DBUS	LOC6507694|XP_014765407.1|DANA
OG0004971	LOC108600761|XP_017844010.1|DBUS	LOC6507366|XP_032310359.1|DANA
OG0004972	LOC108600864|XP_017844158.1|DBUS	LOC6506496|XP_001957767.1|DANA
OG0004973	LOC108599693|XP_017842177.1|DBUS	LOC6507383|XP_001956115.1|DANA
OG0004974	LOC108602088|XP_017845601.1|DBUS	LOC6507431|XP_001956032.1|DANA
OG0004975	LOC108600579|XP_017843736.1|DBUS	LOC6507370|XP_001956149.1|DANA
OG0004976	LOC108600237|XP_017843153.2|DBUS	LOC6493124|XP_001957094.2|DANA
OG0004977	LOC108597424|XP_017839468.1|DBUS	LOC6495919|XP_001959855.1|DANA
OG0004978	LOC108596283|XP_017837344.2|DBUS	LOC6495034|XP_001959200.1|DANA
OG0004979	LOC108599275|XP_017841560.1|DBUS	LOC6493157|XP_001957166.1|DANA
OG0004980	LOC108598242|XP_033149406.1|DBUS	LOC6506718|XP_001957374.1|DANA
OG0004981	LOC108598971|XP_017841233.1|DBUS	LOC6493649|XP_001958161.1|DANA
OG0004982	LOC108598698|XP_017840910.1|DBUS	LOC6506300|XP_001958164.1|DANA
OG0004983	LOC108599095|XP_017841374.1|DBUS	LOC6506487|XP_001957783.1|DANA
OG0004984	LOC108601099|XP_017844503.1|DBUS	LOC6506185|XP_001958387.2|DANA
OG0004985	LOC108599521|XP_017841881.1|DBUS	LOC6493297|XP_032310723.1|DANA
OG0004986	LOC108598594|XP_017840776.2|DBUS	LOC6507849|XP_001956466.1|DANA
OG0004987	LOC108600119|XP_017842986.1|DBUS	LOC6493372|XP_014764352.1|DANA
OG0004988	LOC108599522|XP_017841884.1|DBUS	LOC6506657|XP_032310725.1|DANA
OG0004989	LOC108600921|XP_017844243.1|DBUS	LOC6506569|XP_001957624.1|DANA
OG0004990	LOC108595972|XP_017836747.1|DBUS	LOC6495065|XP_001959140.2|DANA
OG0004991	LOC108596827|XP_017838434.1|DBUS	LOC6495490|XP_032306839.1|DANA
OG0004992	LOC108596828|XP_017838435.1|DBUS	LOC6495146|XP_001958962.1|DANA
OG0004993	LOC108599474|XP_017841802.1|DBUS	LOC6507442|XP_001956014.1|DANA
OG0004994	LOC108599324|XP_017841616.1|DBUS	LOC6493003|XP_001956835.1|DANA
OG0004995	LOC108599811|XP_017842398.2|DBUS	LOC6506860|XP_014764928.1|DANA
OG0004996	LOC108601088|XP_017844509.2|DBUS	LOC6506150|XP_001958456.1|DANA
OG0004997	LOC108595345|XP_017836056.1|DBUS	LOC6496409|XP_001960856.1|DANA
OG0004998	LOC108595256|XP_017835952.1|DBUS	LOC6494732|XP_001959766.1|DANA
OG0004999	LOC108600287|XP_017843247.1|DBUS	LOC6506607|XP_001957556.1|DANA
OG0005000	LOC108595350|XP_017836063.1|DBUS, LOC108607042|XP_017853133.1|DBUS	LOC6493970|XP_001961233.1|DANA
OG0005001	LOC108600488|XP_017843604.1|DBUS	LOC6493349|XP_001957572.1|DANA
OG0005002	LOC108602181|XP_017845709.1|DBUS	LOC6500027|XP_001953368.1|DANA
OG0005003	LOC108600454|XP_017843531.1|DBUS	LOC6507331|XP_032309620.1|DANA
OG0005004	LOC108601061|XP_017844442.1|DBUS	LOC6493748|XP_001958362.1|DANA
OG0005005	LOC108600532|XP_017843674.2|DBUS	LOC6506308|XP_001958145.1|DANA
OG0005006	LOC108600091|XP_017842940.1|DBUS	LOC6507085|XP_032310270.1|DANA
OG0005007	LOC108600758|XP_017844006.1|DBUS	LOC6493410|XP_001957694.1|DANA
OG0005008	LOC108598356|XP_017840462.2|DBUS	LOC6507046|XP_001956752.1|DANA
OG0005009	LOC108600160|XP_017843051.1|DBUS	LOC6506837|XP_001957142.1|DANA
OG0005010	LOC108600204|XP_017843109.1|DBUS	LOC6507143|XP_001956593.2|DANA
OG0005011	LOC108596079|XP_017836985.1|DBUS	LOC6494899|XP_001959465.1|DANA
OG0005012	LOC108599940|XP_017842653.1|DBUS	LOC6506926|XP_001956977.1|DANA
OG0005013	LOC108603862|XP_017848515.1|DBUS	LOC6501204|XP_001954760.1|DANA
OG0005014	LOC108600657|XP_017843842.1|DBUS	LOC6506492|XP_001957775.1|DANA
OG0005015	LOC108600384|XP_017843419.1|DBUS	LOC6506235|XP_032310204.1|DANA
OG0005016	LOC108600683|XP_017843879.1|DBUS	LOC6506397|XP_001957945.2|DANA
OG0005017	LOC108600765|XP_017844016.2|DBUS	LOC6492982|XP_014764161.1|DANA
OG0005018	LOC108600410|XP_033150603.1|DBUS	LOC6507663|XP_001956104.1|DANA
OG0005019	LOC108601068|XP_017844450.1|DBUS	LOC6493193|XP_001957236.1|DANA
OG0005020	LOC108595697|XP_017836469.1|DBUS	LOC6496406|XP_001960846.1|DANA
OG0005021	LOC108607477|XP_017853805.1|DBUS	LOC6498579|XP_001963104.1|DANA
OG0005022	LOC108598762|XP_017840990.1|DBUS	LOC6507604|XP_001955988.1|DANA
OG0005023	LOC108594645|XP_017835275.1|DBUS	LOC6494342|XP_001960500.1|DANA
OG0005024	LOC108599855|XP_017842472.1|DBUS	LOC6507593|XP_032309496.1|DANA
OG0005025	LOC108600074|XP_017842920.1|DBUS	LOC6493554|XP_001957986.1|DANA
OG0005026	LOC108600622|XP_017843795.1|DBUS	LOC6493353|XP_001957578.1|DANA
OG0005027	LOC108599870|XP_017842509.2|DBUS	LOC6507411|XP_001956067.1|DANA
OG0005028	LOC108604351|XP_017849270.1|DBUS	LOC6499828|XP_001953831.1|DANA
OG0005029	LOC108599678|XP_017842158.1|DBUS	LOC6506538|XP_001957691.1|DANA
OG0005030	LOC108599484|XP_017841819.2|DBUS	LOC6493439|XP_001957751.1|DANA
OG0005031	LOC108600729|XP_017843959.2|DBUS	LOC6493476|XP_032309625.1|DANA
OG0005032	LOC108598789|XP_017841021.1|DBUS	LOC6493055|XP_001956960.1|DANA
OG0005033	LOC108600262|XP_017843194.1|DBUS	LOC6506621|XP_014764844.1|DANA
OG0005034	LOC108597961|XP_017840064.1|DBUS	LOC26515054|XP_014765694.2|DANA
OG0005035	LOC108600325|XP_017843326.1|DBUS	LOC6493058|XP_001956965.2|DANA
OG0005036	LOC108599835|XP_017842432.1|DBUS	LOC6506869|XP_001957089.1|DANA
OG0005037	LOC108600115|XP_017842976.2|DBUS	LOC6493562|XP_014764444.1|DANA
OG0005038	LOC108599748|XP_017842247.1|DBUS	LOC6493139|XP_001957129.1|DANA
OG0005039	LOC108596528|XP_017837908.1|DBUS	LOC6506754|XP_001965241.1|DANA
OG0005040	LOC108600375|XP_017843402.1|DBUS	LOC6506832|XP_001957153.1|DANA
OG0005041	LOC108599541|XP_017841915.1|DBUS	LOC6506928|XP_001956972.1|DANA
OG0005042	LOC108599094|XP_017841373.2|DBUS	LOC6493112|XP_001957069.1|DANA
OG0005043	LOC108596346|XP_017837490.1|DBUS	LOC6494787|XP_001959670.1|DANA
OG0005044	LOC108596344|XP_017837488.1|DBUS	LOC6494786|XP_001959672.1|DANA
OG0005045	LOC108595687|XP_017836458.1|DBUS	LOC6494785|XP_001959674.1|DANA
OG0005046	LOC108595998|XP_017836773.2|DBUS	LOC6494824|XP_001959593.1|DANA
OG0005047	LOC108600121|XP_017842992.1|DBUS	LOC6506642|XP_001957485.1|DANA
OG0005048	LOC108598494|XP_017840651.1|DBUS	LOC6506643|XP_001957484.1|DANA
OG0005049	LOC108600978|XP_033149571.1|DBUS	LOC6493060|XP_001956967.2|DANA
OG0005050	LOC108597282|XP_017839238.1|DBUS	LOC6495491|XP_001958964.1|DANA
OG0005051	LOC108599998|XP_017842767.1|DBUS	LOC6493049|XP_001956951.1|DANA
OG0005052	LOC108598687|XP_017840897.1|DBUS	LOC6493047|XP_001956949.1|DANA
OG0005053	LOC108597341|XP_017839339.1|DBUS	LOC6504559|XP_001964910.1|DANA
OG0005054	LOC108599969|XP_017842721.1|DBUS	LOC6493207|XP_001957262.3|DANA
OG0005055	LOC108605231|XP_017850333.1|DBUS	LOC6502930|XP_001963570.2|DANA
OG0005056	LOC108594754|XP_033150984.1|DBUS	LOC6494728|XP_032306982.1|DANA
OG0005057	LOC108600528|XP_017843665.1|DBUS	LOC6493518|XP_014764421.1|DANA
OG0005058	LOC108599575|XP_017841988.1|DBUS	LOC6493340|XP_032309952.1|DANA
OG0005059	LOC108595429|XP_017836147.1|DBUS	LOC6507957|XP_032307107.1|DANA
OG0005060	LOC108596634|XP_017838081.1|DBUS	LOC6494770|XP_001959700.2|DANA
OG0005061	LOC108599722|XP_017842212.2|DBUS	LOC6496994|XP_001962970.1|DANA
OG0005062	LOC108596421|XP_017837628.1|DBUS	LOC6494911|XP_014763069.1|DANA
OG0005063	LOC108595594|XP_017836346.1|DBUS	LOC6493891|XP_001961385.2|DANA
OG0005064	LOC108600886|XP_017844195.1|DBUS	LOC6493526|XP_001957933.2|DANA
OG0005065	LOC108597197|XP_017839122.1|DBUS	LOC6496027|XP_001960073.2|DANA
OG0005066	LOC108597460|XP_017839520.1|DBUS	LOC6496444|XP_032306493.1|DANA
OG0005067	LOC108596737|XP_017838287.1|DBUS	LOC6495469|XP_001958916.1|DANA
OG0005068	LOC108598295|XP_033149766.1|DBUS	LOC6506257|XP_001958252.1|DANA
OG0005069	LOC108596439|XP_017837661.1|DBUS	LOC6494088|XP_001961003.1|DANA
OG0005070	LOC108596044|XP_017836915.1|DBUS	LOC6495733|XP_001959457.2|DANA
OG0005071	LOC108600441|XP_017843516.2|DBUS	LOC6507905|XP_001956570.1|DANA
OG0005072	LOC108606736|XP_017852620.1|DBUS	LOC6503949|XP_001963902.1|DANA
OG0005073	LOC108597741|XP_017839933.1|DBUS	LOC6495622|XP_001959241.1|DANA
OG0005074	LOC108599775|XP_017842312.2|DBUS	LOC6506590|XP_014764836.1|DANA
OG0005075	LOC108595219|XP_017835899.1|DBUS	LOC6494954|XP_001959331.2|DANA
OG0005076	LOC108595420|XP_017836137.1|DBUS	LOC6495377|XP_001958701.1|DANA
OG0005078	LOC108599606|XP_017842051.1|DBUS	LOC6506849|XP_032310632.1|DANA
OG0005079	LOC108595188|XP_017835856.1|DBUS	LOC6496197|XP_032306823.1|DANA
OG0005080	LOC108599546|XP_017841920.1|DBUS	LOC6506899|XP_001957040.1|DANA
OG0005081	LOC108597240|XP_017839178.1|DBUS	LOC6494616|XP_001960004.2|DANA
OG0005082	LOC108598652|XP_017840853.1|DBUS	LOC6506730|XP_001957342.1|DANA
OG0005083	LOC108605910|XP_017851215.1|DBUS	LOC6505259|XP_001965641.3|DANA
OG0005084	LOC108601012|XP_017844373.1|DBUS	LOC6493271|XP_032309807.1|DANA
OG0005085	LOC108600285|XP_017843245.1|DBUS	LOC6507868|XP_001956493.1|DANA
OG0005086	LOC108596831|XP_017838442.1|DBUS	LOC6494064|XP_001961055.1|DANA
OG0005087	LOC108599628|XP_017842079.1|DBUS	LOC6507306|XP_014765142.1|DANA
OG0005088	LOC108596716|XP_017838238.1|DBUS	LOC6495289|XP_001958694.1|DANA
OG0005089	LOC108596714|XP_017838236.1|DBUS	LOC6495287|XP_001958697.1|DANA
OG0005090	LOC108597209|XP_017839136.1|DBUS	LOC6495190|XP_001958890.1|DANA
OG0005091	LOC108596433|XP_017837648.1|DBUS	LOC6494326|XP_014762748.2|DANA
OG0005092	LOC108599235|XP_017841522.2|DBUS	LOC6506412|XP_001957923.1|DANA
OG0005093	LOC108598449|XP_017840577.1|DBUS	LOC6506236|XP_014764686.1|DANA
OG0005094	LOC108599605|XP_033149304.1|DBUS	LOC6506847|XP_032310676.1|DANA
OG0005095	LOC108596809|XP_017838410.1|DBUS	LOC6496189|XP_032305935.1|DANA
OG0005096	LOC108594211|XP_017834807.1|DBUS	LOC6497725|XP_001961481.1|DANA
OG0005097	LOC108595430|XP_017836148.1|DBUS	LOC6494946|XP_001959348.1|DANA
OG0005098	LOC108596277|XP_017837338.1|DBUS	LOC6496471|XP_032306525.1|DANA
OG0005099	LOC108595848|XP_017836628.1|DBUS	LOC6494403|XP_001960394.1|DANA
OG0005100	LOC108595722|XP_017836492.1|DBUS	LOC6494402|XP_001960395.1|DANA
OG0005101	LOC108602359|XP_017845948.1|DBUS	LOC6500420|XP_001953182.1|DANA
OG0005102	LOC108597046|XP_017838834.1|DBUS	LOC6494784|XP_014762967.1|DANA
OG0005103	LOC108596075|XP_017836977.1|DBUS	LOC6495732|XP_001959455.1|DANA
OG0005104	LOC108603507|XP_017847873.1|DBUS	LOC6498333|XP_001962568.3|DANA
OG0005105	LOC108598287|XP_017840392.1|DBUS	LOC6493043|XP_001956933.1|DANA
OG0005106	LOC108599856|XP_017842286.2|DBUS	LOC6506886|XP_032310291.1|DANA
OG0005107	LOC108599472|XP_017841800.2|DBUS	LOC6502795|XP_001957023.2|DANA
OG0005108	LOC108596338|XP_017837483.1|DBUS	LOC6495746|XP_032307262.1|DANA
OG0005109	LOC108606781|XP_017852693.1|DBUS	LOC6504435|XP_001966983.1|DANA
OG0005110	LOC108598621|XP_017840808.1|DBUS	LOC6493387|XP_001957651.1|DANA
OG0005112	LOC108600800|XP_017844071.1|DBUS	LOC6507080|XP_001956703.1|DANA
OG0005113	LOC108600851|XP_017844141.2|DBUS	LOC6506629|XP_001957510.1|DANA
OG0005114	LOC108598880|XP_017841130.1|DBUS	LOC6507556|XP_001955909.1|DANA
OG0005115	LOC108606145|XP_017851489.1|DBUS	LOC6506254|XP_001965142.1|DANA
OG0005116	LOC108598906|XP_017841158.1|DBUS	LOC6493375|XP_001957633.1|DANA
OG0005117	LOC108606505|XP_017852160.1|DBUS	LOC6503764|XP_001963784.1|DANA
OG0005119	LOC108596711|XP_017838233.1|DBUS	LOC6494738|XP_032306703.1|DANA
OG0005120	LOC108601020|XP_017844383.1|DBUS	LOC6507470|XP_001955952.2|DANA
OG0005121	LOC108598256|XP_017840360.2|DBUS	LOC6492928|XP_032310442.1|DANA
OG0005122	LOC108598589|XP_017840772.1|DBUS	LOC6506663|XP_014764862.1|DANA
OG0005123	LOC108599674|XP_017842153.1|DBUS	LOC6493676|XP_001958212.1|DANA
OG0005124	LOC108599548|XP_033149291.1|DBUS	LOC6493378|XP_001957639.2|DANA
OG0005125	LOC108600429|XP_033149347.1|DBUS	LOC6506561|XP_032309544.1|DANA
OG0005126	LOC108600076|XP_017842922.2|DBUS	LOC6492984|XP_001956791.1|DANA
OG0005127	LOC108601008|XP_017844364.1|DBUS	LOC6507570|XP_032309702.1|DANA
OG0005128	LOC108597188|XP_017839105.1|DBUS	LOC6494850|XP_001959555.3|DANA
OG0005129	LOC108598897|XP_017841147.1|DBUS	LOC6506764|XP_032309819.1|DANA
OG0005130	LOC108599022|XP_017841292.1|DBUS	LOC6493230|XP_001957314.1|DANA
OG0005131	LOC108601134|XP_017844550.1|DBUS	LOC6493512|XP_032309751.1|DANA
OG0005132	LOC108600363|XP_017843384.1|DBUS	LOC6506587|XP_001957593.1|DANA
OG0005133	LOC108598874|XP_017841122.1|DBUS	LOC6507009|XP_032310289.1|DANA
OG0005134	LOC108600977|XP_017844328.2|DBUS	LOC6506645|XP_032310103.1|DANA
OG0005135	LOC108599018|XP_017841287.1|DBUS	LOC6507472|XP_001955944.1|DANA
OG0005136	LOC108600718|XP_017843943.1|DBUS	LOC6507579|XP_001955942.1|DANA
OG0005137	LOC108603161|XP_017847205.1|DBUS	LOC6501486|XP_001955350.1|DANA
OG0005138	LOC108600918|XP_017844284.1|DBUS	LOC6493322|XP_001957524.1|DANA
OG0005139	LOC108600253|XP_017843180.1|DBUS	LOC6493540|XP_014764434.1|DANA
OG0005140	LOC108608284|XP_017855089.1|DBUS	LOC6506287|XP_001965147.2|DANA
OG0005141	LOC108596746|XP_017838309.1|DBUS	LOC6496411|XP_001960860.1|DANA
OG0005142	LOC108600993|XP_017844346.1|DBUS	LOC6506978|XP_001956888.1|DANA
OG0005143	LOC108599496|XP_017841835.1|DBUS	LOC6506975|XP_014765015.1|DANA
OG0005144	LOC108599499|XP_033149610.1|DBUS	LOC6506976|XP_032310765.1|DANA
OG0005145	LOC108598533|XP_017840705.1|DBUS	LOC6493026|XP_001956890.1|DANA
OG0005146	LOC108599381|XP_017841675.1|DBUS	LOC6493155|XP_001957163.1|DANA
OG0005147	LOC108599386|XP_017841682.1|DBUS	LOC6506826|XP_001957162.3|DANA
OG0005148	LOC108600995|XP_033149612.1|DBUS	LOC6506376|XP_001957998.1|DANA
OG0005149	LOC108596471|XP_017837720.1|DBUS	LOC6496074|XP_001960165.1|DANA
OG0005150	LOC108600927|XP_017844251.1|DBUS	LOC6492990|XP_001956805.1|DANA
OG0005151	LOC108599049|XP_017841318.1|DBUS	LOC6507372|XP_001956144.1|DANA
OG0005152	LOC108600974|XP_017844325.1|DBUS	LOC6507374|XP_001956139.1|DANA
OG0005153	LOC108601117|XP_017844527.1|DBUS	LOC6507375|XP_001956137.1|DANA
OG0005154	LOC108600539|XP_017843680.1|DBUS	LOC6506508|XP_032310834.1|DANA
OG0005155	LOC108600690|XP_017843890.2|DBUS	LOC6507664|XP_014765396.1|DANA
OG0005156	LOC108602796|XP_017846507.1|DBUS	LOC6501289|XP_001954931.1|DANA
OG0005157	LOC108596743|XP_017838305.1|DBUS	LOC6494742|XP_032307138.1|DANA
OG0005158	LOC108599684|XP_017842166.2|DBUS	LOC6493776|XP_001958412.1|DANA
OG0005159	LOC108600597|XP_017843764.2|DBUS	LOC6506554|XP_001957659.2|DANA
OG0005160	LOC108600044|XP_017842878.1|DBUS	LOC6496737|XP_001967813.1|DANA
OG0005161	LOC108596725|XP_017838256.1|DBUS	LOC6494238|XP_001960683.1|DANA
OG0005162	LOC108605635|XP_017850908.1|DBUS	LOC6504982|XP_001965692.1|DANA
OG0005163	LOC108599985|XP_017842746.1|DBUS	LOC6506107|XP_001958538.1|DANA
OG0005164	LOC108601136|XP_017844552.2|DBUS	LOC26514359|XP_014765607.1|DANA
OG0005165	LOC108596420|XP_017837627.1|DBUS	LOC6493922|XP_001961319.1|DANA
OG0005166	LOC108604125|XP_017848913.1|DBUS	LOC6500500|XP_001953351.1|DANA
OG0005167	LOC108604129|XP_017848917.1|DBUS	LOC6500033|XP_001953352.1|DANA
OG0005168	LOC108600547|XP_017843694.1|DBUS	LOC6506586|XP_001957595.1|DANA
OG0005169	LOC108600413|XP_017843463.1|DBUS	LOC6492972|XP_032310192.1|DANA
OG0005170	LOC108600412|XP_017843461.2|DBUS	LOC6507040|XP_032310188.1|DANA
OG0005171	LOC108600414|XP_017843464.2|DBUS	LOC6507041|XP_001956769.1|DANA
OG0005172	LOC108597001|XP_017838766.1|DBUS	LOC6494956|XP_032306334.1|DANA
OG0005173	LOC108595258|XP_017835957.1|DBUS	LOC6495992|XP_001959995.2|DANA
OG0005174	LOC108595130|XP_017835782.1|DBUS	LOC6494704|XP_001959824.1|DANA
OG0005175	LOC108597737|XP_017839921.1|DBUS	LOC6494715|XP_001959805.1|DANA
OG0005176	LOC108595463|XP_017836197.1|DBUS	LOC6495643|XP_001959291.1|DANA
OG0005178	LOC108601123|XP_017844533.2|DBUS	LOC6493037|XP_001956917.1|DANA
OG0005179	LOC108599584|XP_017842016.2|DBUS	LOC6493031|XP_001956902.1|DANA
OG0005180	LOC108599772|XP_017842306.1|DBUS	LOC6493291|XP_014764311.1|DANA
OG0005181	LOC108605567|XP_017850823.1|DBUS	LOC6502327|XP_001967156.1|DANA
OG0005182	LOC108596965|XP_017838701.1|DBUS	LOC6494002|XP_032306118.1|DANA
OG0005183	LOC108596862|XP_017838498.1|DBUS	LOC6496601|XP_032311620.1|DANA
OG0005184	LOC108597181|XP_033148938.1|DBUS	LOC6496598|XP_001961223.3|DANA
OG0005185	LOC108596271|XP_017837327.1|DBUS	LOC6501726|XP_001967687.1|DANA
OG0005186	LOC108594759|XP_017835387.1|DBUS	LOC6495259|XP_032306169.1|DANA
OG0005187	LOC108596490|XP_017837766.1|DBUS	LOC6494621|XP_032307020.1|DANA
OG0005188	LOC108597347|XP_017839343.1|DBUS	LOC6494823|XP_001959594.2|DANA
OG0005189	LOC108606684|XP_017852524.1|DBUS	LOC6498795|XP_014759295.1|DANA
OG0005190	LOC108598527|XP_017840698.1|DBUS	LOC6506441|XP_001957875.1|DANA
OG0005191	LOC108603326|XP_033150956.1|DBUS	LOC6499319|XP_001954880.1|DANA
OG0005192	LOC108596625|XP_017838059.1|DBUS	LOC6494548|XP_001960128.2|DANA
OG0005193	LOC108597216|XP_017839147.1|DBUS	LOC6494681|XP_032306156.1|DANA
OG0005194	LOC108596918|XP_017838618.1|DBUS	LOC6495603|XP_032307263.1|DANA
OG0005195	LOC108597195|XP_017839112.1|DBUS	LOC6494569|XP_001960083.1|DANA
OG0005196	LOC108601063|XP_017844444.1|DBUS	LOC6493205|XP_001957259.1|DANA
OG0005197	LOC108595464|XP_017836198.1|DBUS	LOC6494242|XP_001960675.1|DANA
OG0005198	LOC108600710|XP_017843929.1|DBUS	LOC6507323|XP_001956249.3|DANA
OG0005199	LOC108597524|XP_017839609.1|DBUS	LOC6494008|XP_001961155.1|DANA
OG0005200	LOC108596297|XP_017837378.1|DBUS	LOC6495961|XP_001959937.1|DANA
OG0005201	LOC108596855|XP_017838487.1|DBUS	LOC6494378|XP_001960432.1|DANA
OG0005202	LOC108596940|XP_017838667.1|DBUS	LOC6496038|XP_001960097.2|DANA
OG0005203	LOC108596229|XP_017837247.1|DBUS	LOC6496331|XP_014763763.1|DANA
OG0005204	LOC108596440|XP_017837668.1|DBUS	LOC6497765|XP_001961400.2|DANA
OG0005205	LOC108594256|XP_017834867.1|DBUS	LOC6498486|XP_001962927.1|DANA
OG0005206	LOC108597658|XP_017839807.1|DBUS	LOC6495905|XP_001959830.1|DANA
OG0005207	LOC108597547|XP_017839643.1|DBUS	LOC6495314|XP_001958645.1|DANA
OG0005208	LOC108594641|XP_033149229.1|DBUS	LOC6494161|XP_001960847.1|DANA
OG0005209	LOC108608355|XP_017855190.1|DBUS	LOC6497719|XP_001961494.1|DANA
OG0005210	LOC108608247|XP_017855023.1|DBUS	LOC6497718|XP_032307452.1|DANA
OG0005211	LOC108600798|XP_017844067.1|DBUS	LOC6506130|XP_001958491.1|DANA
OG0005212	LOC108597310|XP_017839279.1|DBUS	LOC6496311|XP_001960676.1|DANA
OG0005213	LOC108607137|XP_017853263.1|DBUS	LOC6504104|XP_001964187.1|DANA
OG0005214	LOC108608097|XP_017854791.1|DBUS	LOC6497576|XP_001961780.2|DANA
OG0005215	LOC108596376|XP_033150836.1|DBUS	LOC6498062|XP_001962008.1|DANA
OG0005216	LOC108607527|XP_017853892.1|DBUS	LOC6496871|XP_001963237.1|DANA
OG0005217	LOC108608233|XP_017855007.2|DBUS	LOC6497248|XP_032307559.1|DANA
OG0005218	LOC108598571|XP_017840757.2|DBUS	LOC6504826|XP_014760469.1|DANA
OG0005219	LOC108597689|XP_017839853.1|DBUS	LOC6495797|XP_001959608.1|DANA
OG0005220	LOC108600138|XP_017843018.1|DBUS	LOC6507653|XP_001956081.1|DANA
OG0005221	LOC108603415|XP_017847702.2|DBUS	LOC6505365|XP_001964857.1|DANA
OG0005222	LOC108606115|XP_017851460.2|DBUS	LOC6497598|XP_032307783.1|DANA
OG0005224	LOC108607437|XP_033150721.1|DBUS	LOC6498344|XP_032307791.1|DANA
OG0005225	LOC108599736|XP_017842273.1|DBUS	LOC6497163|XP_001962644.1|DANA
OG0005226	LOC108608083|XP_017854768.1|DBUS	LOC6497396|XP_032307331.1|DANA
OG0005227	LOC108598423|XP_017840542.1|DBUS	LOC6498139|XP_001962158.1|DANA
OG0005228	LOC108594322|XP_017834959.1|DBUS	LOC6497402|XP_032307620.1|DANA
OG0005229	LOC108599259|XP_017841547.1|DBUS	LOC6497891|XP_001961657.1|DANA
OG0005230	LOC108608543|XP_017855447.1|DBUS	LOC6497058|XP_001962836.1|DANA
OG0005231	LOC108597489|XP_017839559.1|DBUS	LOC6497676|XP_001961595.2|DANA
OG0005232	LOC108608412|XP_017855260.1|DBUS	LOC6497732|XP_032307377.1|DANA
OG0005233	LOC108600529|XP_017843671.1|DBUS	LOC6497714|XP_001961501.1|DANA
OG0005234	LOC108599458|XP_017841786.1|DBUS	LOC6497065|XP_001962820.3|DANA
OG0005235	LOC108603343|XP_017847567.1|DBUS	LOC6497883|XP_001961642.1|DANA
OG0005236	LOC108608074|XP_017854759.1|DBUS	LOC6506743|XP_001965240.1|DANA
OG0005237	LOC108597217|XP_017839151.1|DBUS	LOC6503824|XP_032311166.1|DANA
OG0005238	LOC108603735|XP_017848278.1|DBUS	LOC6503816|XP_001965244.1|DANA
OG0005239	LOC108594419|XP_017835077.1|DBUS	LOC6497432|XP_001962095.1|DANA
OG0005240	LOC108600162|XP_017843058.2|DBUS	LOC6496932|XP_032311045.1|DANA
OG0005241	LOC108608508|XP_017855398.1|DBUS	LOC6497553|XP_001961835.1|DANA
OG0005242	LOC108594334|XP_017834977.1|DBUS	LOC6498626|XP_001963182.1|DANA
OG0005243	LOC108608566|XP_033149749.1|DBUS	LOC6497639|XP_001961658.2|DANA
OG0005244	LOC108603518|XP_017847898.1|DBUS	LOC6500658|XP_001953665.1|DANA
OG0005245	LOC108604038|XP_017848786.1|DBUS	LOC6500112|XP_032305902.1|DANA
OG0005246	LOC108603076|XP_017847048.1|DBUS	LOC6507425|XP_001965374.1|DANA
OG0005247	LOC108597122|XP_017838990.1|DBUS	LOC6494699|XP_001959833.1|DANA
OG0005248	LOC108604966|XP_017850024.1|DBUS	LOC6494653|XP_001965951.3|DANA
OG0005249	LOC108603247|XP_033150055.1|DBUS	LOC6501021|XP_001954390.2|DANA
OG0005250	LOC108608011|XP_033149181.1|DBUS	LOC6497149|XP_032311015.1|DANA
