Orthogroup	DBUS.longest_only	BTRY.longest_only
OG0004729	LOC108605682|XP_017850963.1|DBUS	LOC120775770|XP_039962037.1|BTRY
OG0004730	LOC108600632|XP_017843813.1|DBUS	LOC120767661|XP_039949768.1|BTRY
OG0004731	LOC108601770|XP_017845184.1|DBUS	LOC120774510|XP_039960139.1|BTRY
OG0004732	LOC108601793|XP_017845218.1|DBUS	LOC120780744|XP_039968938.1|BTRY
OG0004733	LOC108604534|XP_017849538.1|DBUS	LOC120777334|XP_039964514.1|BTRY
OG0004734	LOC108604681|XP_017849726.1|DBUS	LOC120779453|XP_039967646.1|BTRY
OG0004735	LOC108603763|XP_017848334.1|DBUS	LOC120766418|XP_039947815.1|BTRY
OG0004736	LOC108603292|XP_017847452.1|DBUS	LOC120767053|XP_039948840.1|BTRY
OG0004737	LOC108602719|XP_017846363.1|DBUS	LOC120775301|XP_039961362.1|BTRY
OG0004738	LOC108604054|XP_017848805.1|DBUS	LOC120779148|XP_039967300.1|BTRY
OG0004739	LOC108603245|XP_017847363.1|DBUS	LOC120781342|XP_039969480.1|BTRY
OG0004740	LOC108602113|XP_017845627.1|DBUS	LOC120782207|XP_039970295.1|BTRY
OG0004741	LOC108603316|XP_017847517.1|DBUS	LOC120782821|XP_039971269.1|BTRY
OG0004742	LOC108607359|XP_017853542.1|DBUS	LOC120780088|XP_039968300.1|BTRY, LOC120780068|XP_039968277.1|BTRY
OG0004743	LOC108602990|XP_017846873.1|DBUS	LOC120766577|XP_039948104.1|BTRY
OG0004744	LOC108596807|XP_017838409.2|DBUS	LOC120782839|XP_039971299.1|BTRY
OG0004745	LOC108601486|XP_017844873.1|DBUS	LOC120775364|XP_039961464.1|BTRY
OG0004746	LOC108603864|XP_017848520.1|DBUS	LOC120769208|XP_039952038.1|BTRY
OG0004747	LOC108603865|XP_017848521.1|DBUS	LOC120769216|XP_039952048.1|BTRY
OG0004748	LOC108603750|XP_017848313.1|DBUS	LOC120772470|XP_039957046.1|BTRY
OG0004749	LOC108603833|XP_017848461.1|DBUS	LOC120778428|XP_039966147.1|BTRY
OG0004750	LOC108602905|XP_017846702.1|DBUS	LOC120766543|XP_039948054.1|BTRY
OG0004751	LOC108603725|XP_017848255.1|DBUS	LOC120769428|XP_039952347.1|BTRY
OG0004752	LOC108604107|XP_017848877.1|DBUS	LOC120782316|XP_039970466.1|BTRY
OG0004753	LOC108603804|XP_017848391.1|DBUS	LOC120780032|XP_039968248.1|BTRY
OG0004754	LOC108602761|XP_017846422.1|DBUS	LOC120768876|XP_039951567.1|BTRY
OG0004755	LOC108601717|XP_017845124.1|DBUS	LOC120773393|XP_039958177.1|BTRY
OG0004756	LOC108601813|XP_017845239.1|DBUS	LOC120773391|XP_039958163.1|BTRY
OG0004757	LOC108602875|XP_017846653.1|DBUS	LOC120766414|XP_039947800.1|BTRY
OG0004758	LOC108604597|XP_017849619.1|DBUS	LOC120776508|XP_039963149.1|BTRY
OG0004759	LOC108604209|XP_017849059.1|DBUS	LOC120782390|XP_039970566.1|BTRY
OG0004760	LOC108602300|XP_017845869.1|DBUS	LOC120766662|XP_039948230.1|BTRY
OG0004761	LOC108604344|XP_017849261.1|DBUS	LOC120780582|XP_039968776.1|BTRY
OG0004762	LOC108607737|XP_017854250.2|DBUS	LOC120780937|XP_039969100.1|BTRY, LOC120773068|XP_039957939.1|BTRY
OG0004763	LOC108601983|XP_017845467.1|DBUS	LOC120766735|XP_039948321.1|BTRY
OG0004764	LOC108604248|XP_017849118.1|DBUS	LOC120782550|XP_039970813.1|BTRY
OG0004765	LOC108601617|XP_017845005.1|DBUS	LOC120780837|XP_039969015.1|BTRY
OG0004766	LOC108604462|XP_017849431.1|DBUS	LOC120780308|XP_039968535.1|BTRY
OG0004767	LOC108603296|XP_017847457.1|DBUS	LOC120774604|XP_039960648.1|BTRY
OG0004768	LOC108604434|XP_017849397.1|DBUS	LOC120774368|XP_039959900.1|BTRY
OG0004769	LOC108603050|XP_017846968.1|DBUS	LOC120766842|XP_039948487.1|BTRY
OG0004770	LOC108603252|XP_017847380.1|DBUS	LOC120782716|XP_039971072.1|BTRY
OG0004771	LOC108602186|XP_017845720.1|DBUS	LOC120782567|XP_039970838.1|BTRY
OG0004772	LOC108603938|XP_033150008.1|DBUS, LOC108603946|XP_017848627.2|DBUS, LOC108603939|XP_033149855.1|DBUS	LOC120778484|XP_039966654.1|BTRY
OG0004773	LOC108603067|XP_017847001.1|DBUS	LOC120766357|XP_039947724.1|BTRY
OG0004774	LOC108603068|XP_017847011.2|DBUS	LOC120766367|XP_039947735.1|BTRY
OG0004775	LOC108602161|XP_017845683.1|DBUS	LOC120766571|XP_039948097.1|BTRY
OG0004776	LOC108597629|XP_017839761.1|DBUS	LOC120770515|XP_039953987.1|BTRY
OG0004777	LOC117135101|XP_033150992.1|DBUS	LOC120780454|XP_039968663.1|BTRY
OG0004778	LOC108608410|XP_017855258.2|DBUS	LOC120767877|XP_039950137.1|BTRY
OG0004779	LOC108603347|XP_017847568.1|DBUS	LOC120766385|XP_039947756.1|BTRY
OG0004780	LOC108603516|XP_017847900.1|DBUS	LOC120768286|XP_039950847.1|BTRY
OG0004781	LOC108602993|XP_033150133.1|DBUS	LOC120777363|XP_039964569.1|BTRY
OG0004782	LOC108604758|XP_017849836.1|DBUS	LOC120778557|XP_039966349.1|BTRY
OG0004783	LOC108606518|XP_017852180.1|DBUS	LOC120775914|XP_039962241.1|BTRY
OG0004784	LOC108602485|XP_017846097.1|DBUS	LOC120771552|XP_039955551.1|BTRY
OG0004785	LOC108602195|XP_017845733.1|DBUS	LOC120779907|XP_039968189.1|BTRY
OG0004786	LOC108602476|XP_017846089.1|DBUS	LOC120766597|XP_039948136.1|BTRY
OG0004787	LOC108601462|XP_017844849.1|DBUS	LOC120766912|XP_039948593.1|BTRY
OG0004788	LOC108602484|XP_017846096.1|DBUS	LOC120779521|XP_039967787.1|BTRY
OG0004789	LOC108601463|XP_017844851.1|DBUS	LOC120782544|XP_039970847.1|BTRY
OG0004790	LOC108601927|XP_017845392.1|DBUS	LOC120766447|XP_039947889.1|BTRY
OG0004791	LOC108603236|XP_017847345.1|DBUS	LOC120772315|XP_039956769.1|BTRY
OG0004792	LOC108603943|XP_017848625.1|DBUS	LOC120780449|XP_039968660.1|BTRY
OG0004793	LOC108603122|XP_017847130.1|DBUS	LOC120767784|XP_039949973.1|BTRY
OG0004794	LOC108604188|XP_017849027.1|DBUS	LOC120781453|XP_039969604.1|BTRY
OG0004795	LOC108603335|XP_017847549.1|DBUS	LOC120782800|XP_039971211.1|BTRY
OG0004796	LOC108603696|XP_017848211.1|DBUS	LOC120766317|XP_039947672.1|BTRY
OG0004797	LOC108602341|XP_033150027.1|DBUS	LOC120767094|XP_039948908.1|BTRY
OG0004798	LOC108603905|XP_017848575.1|DBUS	LOC120776948|XP_039963973.1|BTRY
OG0004799	LOC108603331|XP_017847544.1|DBUS	LOC120770776|XP_039954292.1|BTRY
OG0004800	LOC108601768|XP_017845181.1|DBUS	LOC120780180|XP_039968391.1|BTRY
OG0004801	LOC108601999|XP_017845488.1|DBUS	LOC120779695|XP_039967996.1|BTRY
OG0004802	LOC108602139|XP_017845656.1|DBUS	LOC120766215|XP_039947519.1|BTRY
OG0004803	LOC108602340|XP_017845921.1|DBUS	LOC120766649|XP_039948211.1|BTRY
OG0004804	LOC108603091|XP_017847077.1|DBUS	LOC120768081|XP_039950547.1|BTRY
OG0004805	LOC108601872|XP_017845321.1|DBUS	LOC120782494|XP_039970729.1|BTRY
OG0004806	LOC108606587|XP_017852306.1|DBUS	LOC120775829|XP_039962124.1|BTRY
OG0004807	LOC117134676|XP_033149013.1|DBUS	LOC120782770|XP_039971169.1|BTRY
OG0004808	LOC108601422|XP_017844809.1|DBUS	LOC120781662|XP_039970038.1|BTRY
OG0004809	LOC108603200|XP_017847271.1|DBUS	LOC120766164|XP_039947445.1|BTRY
OG0004810	LOC108603199|XP_017847270.1|DBUS	LOC120770658|XP_039954186.1|BTRY
OG0004811	LOC108600049|XP_017842883.1|DBUS	LOC120777485|XP_039964756.1|BTRY
OG0004812	LOC108601873|XP_017845322.1|DBUS	LOC120771936|XP_039956171.1|BTRY
OG0004813	LOC108604490|XP_017849471.1|DBUS	LOC120766269|XP_039947592.1|BTRY
OG0004814	LOC108604250|XP_017849121.1|DBUS	LOC120779510|XP_039967765.1|BTRY
OG0004815	LOC108607065|XP_017853170.1|DBUS	LOC120773451|XP_039958276.1|BTRY
OG0004816	LOC108605283|XP_017850420.1|DBUS	LOC120776005|XP_039962371.1|BTRY
OG0004817	LOC108605282|XP_017850419.1|DBUS	LOC120774361|XP_039959881.1|BTRY
OG0004818	LOC108604654|XP_017849692.1|DBUS	LOC120782449|XP_039970671.1|BTRY
OG0004819	LOC108604261|XP_017849144.1|DBUS	LOC120782558|XP_039970826.1|BTRY
OG0004820	LOC108604290|XP_017849191.1|DBUS	LOC120775984|XP_039962348.1|BTRY
OG0004821	LOC108604348|XP_017849267.1|DBUS	LOC120766764|XP_039948376.1|BTRY
OG0004822	LOC108603523|XP_017847906.1|DBUS	LOC120770407|XP_039953779.1|BTRY
OG0004823	LOC108603807|XP_017848395.1|DBUS	LOC120766777|XP_039948398.1|BTRY
OG0004824	LOC108603808|XP_033149831.1|DBUS	LOC120766778|XP_039948402.1|BTRY
OG0004825	LOC108607426|XP_017853721.1|DBUS	LOC120780086|XP_039968289.1|BTRY
OG0004826	LOC108604482|XP_017849460.1|DBUS	LOC120775295|XP_039961348.1|BTRY
OG0004827	LOC108601924|XP_017845390.1|DBUS	LOC120782381|XP_039970557.1|BTRY
OG0004828	LOC108603348|XP_017847570.1|DBUS	LOC120770020|XP_039953055.1|BTRY
OG0004829	LOC108604514|XP_017849507.1|DBUS	LOC120766591|XP_039948129.1|BTRY
OG0004830	LOC108602945|XP_017846782.1|DBUS	LOC120779659|XP_039967951.1|BTRY
OG0004831	LOC108600701|XP_017843911.2|DBUS	LOC120771927|XP_039956157.1|BTRY
OG0004832	LOC108603767|XP_017848343.1|DBUS	LOC120782860|XP_039971330.1|BTRY
OG0004833	LOC108601748|XP_017845160.1|DBUS	LOC120782406|XP_039970586.1|BTRY
OG0004834	LOC108603772|XP_017848348.1|DBUS	LOC120771753|XP_039955868.1|BTRY
OG0004835	LOC108601791|XP_017845216.1|DBUS	LOC120766795|XP_039948429.1|BTRY
OG0004836	LOC108602117|XP_017845631.1|DBUS	LOC120770390|XP_039953757.1|BTRY
OG0004837	LOC108599044|XP_017841313.1|DBUS	LOC120777626|XP_039965014.1|BTRY
OG0004838	LOC108601469|XP_017844857.1|DBUS	LOC120780390|XP_039968610.1|BTRY
OG0004839	LOC108601467|XP_033150138.1|DBUS	LOC120780109|XP_039968324.1|BTRY
OG0004840	LOC108602923|XP_017846754.1|DBUS	LOC120780244|XP_039968437.1|BTRY
OG0004841	LOC108599987|XP_017842754.2|DBUS	LOC120773535|XP_039958425.1|BTRY
OG0004842	LOC108602996|XP_017846879.1|DBUS	LOC120772824|XP_039957566.1|BTRY
OG0004843	LOC108603556|XP_017847965.1|DBUS	LOC120780583|XP_039968779.1|BTRY
OG0004844	LOC108602865|XP_017846642.1|DBUS	LOC120769673|XP_039952730.1|BTRY
OG0004845	LOC108603714|XP_017848243.1|DBUS	LOC120769662|XP_039952708.1|BTRY
OG0004846	LOC108600469|XP_017843566.1|DBUS	LOC120767702|XP_039949833.1|BTRY
OG0004847	LOC108608081|XP_017854765.1|DBUS	LOC120768655|XP_039951364.1|BTRY
OG0004849	LOC108607164|XP_017853308.1|DBUS	LOC120775130|XP_039961092.1|BTRY
OG0004850	LOC108602833|XP_017846563.1|DBUS	LOC120777889|XP_039965390.1|BTRY
OG0004851	LOC108601473|XP_033150134.1|DBUS	LOC120782829|XP_039971282.1|BTRY
OG0004852	LOC108602047|XP_033149812.1|DBUS	LOC120779854|XP_039968148.1|BTRY
OG0004853	LOC108595588|XP_017836339.1|DBUS	LOC120772176|XP_039956557.1|BTRY
OG0004854	LOC108599495|XP_017841830.1|DBUS	LOC120776893|XP_039963884.1|BTRY
OG0004855	LOC108598145|XP_017840252.2|DBUS	LOC120778578|XP_039966375.1|BTRY
OG0004856	LOC108599827|XP_017842421.1|DBUS	LOC120776638|XP_039963396.1|BTRY
OG0004857	LOC108599247|XP_017841533.1|DBUS	LOC120777849|XP_039965318.1|BTRY
OG0004858	LOC108600696|XP_017843903.2|DBUS	LOC120777503|XP_039964788.1|BTRY
OG0004859	LOC108600625|XP_017843798.1|DBUS	LOC120777527|XP_039964843.1|BTRY
OG0004860	LOC108598556|XP_017840731.1|DBUS	LOC120778168|XP_039965838.1|BTRY
OG0004861	LOC108600292|XP_017843253.1|DBUS	LOC120777899|XP_039965404.1|BTRY
OG0004863	LOC108600545|XP_017843692.2|DBUS	LOC120776867|XP_039963858.1|BTRY
OG0004864	LOC108600542|XP_017843687.1|DBUS	LOC120778599|XP_039966406.1|BTRY
OG0004865	LOC108604073|XP_017848831.1|DBUS	LOC120769935|XP_039952972.1|BTRY
OG0004866	LOC108600699|XP_017843909.2|DBUS	LOC120777286|XP_039964432.1|BTRY
OG0004867	LOC108597210|XP_017839137.1|DBUS	LOC120772102|XP_039956445.1|BTRY
OG0004868	LOC108596941|XP_017838668.1|DBUS	LOC120772103|XP_039956446.1|BTRY
OG0004869	LOC108596255|XP_017837298.1|DBUS	LOC120770382|XP_039953738.1|BTRY
OG0004870	LOC108597033|XP_017838815.1|DBUS	LOC120770061|XP_039953115.1|BTRY
OG0004871	LOC108597681|XP_017839844.1|DBUS	LOC120770575|XP_039954089.1|BTRY
OG0004872	LOC108596294|XP_017837374.1|DBUS	LOC120772077|XP_039956405.1|BTRY
OG0004873	LOC108602730|XP_017846373.1|DBUS	LOC120769721|XP_039952794.1|BTRY
OG0004874	LOC108603961|XP_017848651.1|DBUS	LOC120777596|XP_039964970.1|BTRY
OG0004875	LOC108606415|XP_017852000.2|DBUS	LOC120774106|XP_039959398.1|BTRY
OG0004876	LOC108607152|XP_017853286.1|DBUS	LOC120773507|XP_039958394.1|BTRY
OG0004877	LOC108601148|XP_017844566.1|DBUS	LOC120776540|XP_039963212.1|BTRY
OG0004878	LOC108595399|XP_017836114.1|DBUS	LOC120772129|XP_039956479.1|BTRY
OG0004879	LOC117135019|XP_033150709.1|DBUS	LOC120770514|XP_039953983.1|BTRY
OG0004880	LOC108600832|XP_017844116.1|DBUS	LOC120777271|XP_039964408.1|BTRY
OG0004881	LOC108600754|XP_017844000.2|DBUS	LOC120776575|XP_039963273.1|BTRY
OG0004882	LOC108601083|XP_017844473.1|DBUS	LOC120777558|XP_039964882.1|BTRY
OG0004883	LOC108599539|XP_017841913.1|DBUS	LOC120778462|XP_039966201.1|BTRY
OG0004884	LOC108596739|XP_017838290.1|DBUS	LOC120771282|XP_039955142.1|BTRY
OG0004885	LOC108594776|XP_017835403.1|DBUS	LOC120771579|XP_039955581.1|BTRY
OG0004886	LOC108596834|XP_017838446.1|DBUS	LOC120771915|XP_039956136.1|BTRY
OG0004888	LOC108596778|XP_017838366.1|DBUS	LOC120773030|XP_039957894.1|BTRY
OG0004889	LOC108597538|XP_033149031.1|DBUS	LOC120767322|XP_039949190.1|BTRY
OG0004890	LOC108597525|XP_017839611.1|DBUS	LOC120771896|XP_039956101.1|BTRY
OG0004891	LOC108605889|XP_017851193.1|DBUS	LOC120773550|XP_039958447.1|BTRY
OG0004892	LOC108597757|XP_017839955.1|DBUS	LOC120770484|XP_039953928.1|BTRY
OG0004893	LOC108595195|XP_017835868.1|DBUS	LOC120772065|XP_039956385.1|BTRY
OG0004894	LOC108595227|XP_017835911.1|DBUS	LOC120772033|XP_039956338.1|BTRY
OG0004895	LOC108597275|XP_017839228.1|DBUS	LOC120772690|XP_039957363.1|BTRY
OG0004896	LOC108595028|XP_017835652.1|DBUS	LOC120771909|XP_039956126.1|BTRY
OG0004897	LOC108597214|XP_017839143.1|DBUS	LOC120770869|XP_039954428.1|BTRY
OG0004898	LOC108596669|XP_017838164.1|DBUS	LOC120772074|XP_039956398.1|BTRY
OG0004899	LOC108596385|XP_017837545.1|DBUS	LOC120770841|XP_039954371.1|BTRY
OG0004900	LOC108597466|XP_017839528.1|DBUS	LOC120781204|XP_039969254.1|BTRY
OG0004901	LOC108595063|XP_017835697.1|DBUS	LOC120781263|XP_039969352.1|BTRY
OG0004902	LOC108598443|XP_017840565.1|DBUS	LOC120778531|XP_039966307.1|BTRY
OG0004903	LOC108596444|XP_017837677.1|DBUS	LOC120771081|XP_039954837.1|BTRY
OG0004904	LOC108603582|XP_017848011.1|DBUS	LOC120771878|XP_039956071.1|BTRY
OG0004905	LOC108596972|XP_017838710.1|DBUS	LOC120772912|XP_039957742.1|BTRY
OG0004906	LOC108598576|XP_017840752.2|DBUS	LOC120779154|XP_039967306.1|BTRY
OG0004907	LOC108598721|XP_017840940.1|DBUS	LOC120778199|XP_039965876.1|BTRY
OG0004908	LOC108600833|XP_033149418.1|DBUS	LOC120778076|XP_039965702.1|BTRY
OG0004909	LOC108600258|XP_017843185.1|DBUS	LOC120778834|XP_039966783.1|BTRY
OG0004910	LOC108600558|XP_017843710.1|DBUS	LOC120776660|XP_039963464.1|BTRY
OG0004911	LOC108594315|XP_017834951.1|DBUS	LOC120776563|XP_039963257.1|BTRY
OG0004912	LOC108598457|XP_017840590.2|DBUS	LOC120779157|XP_039967313.1|BTRY
OG0004913	LOC108595454|XP_017836182.1|DBUS	LOC120772610|XP_039957259.1|BTRY
OG0004914	LOC108597702|XP_017839876.1|DBUS	LOC120770545|XP_039954038.1|BTRY
OG0004915	LOC108597638|XP_017839771.1|DBUS	LOC120770912|XP_039954524.1|BTRY
OG0004916	LOC108594811|XP_017835438.2|DBUS	LOC120771844|XP_039956019.1|BTRY
OG0004917	LOC108599186|XP_017841470.1|DBUS	LOC120776376|XP_039962894.1|BTRY
OG0004918	LOC108599181|XP_017841459.1|DBUS	LOC120776375|XP_039962891.1|BTRY
OG0004919	LOC108603552|XP_017847959.1|DBUS	LOC120782858|XP_039971329.1|BTRY
OG0004920	LOC108598584|XP_017840766.1|DBUS	LOC120777236|XP_039964361.1|BTRY
OG0004921	LOC108599774|XP_017842310.1|DBUS	LOC120779117|XP_039967244.1|BTRY
OG0004922	LOC108599585|XP_017842017.1|DBUS	LOC120777689|XP_039965097.1|BTRY
OG0004923	LOC108600576|XP_017843734.2|DBUS	LOC120778811|XP_039966750.1|BTRY
OG0004924	LOC108598046|XP_017840150.1|DBUS	LOC120776894|XP_039963890.1|BTRY
OG0004925	LOC108597905|XP_033149310.1|DBUS	LOC120778099|XP_039965736.1|BTRY
OG0004926	LOC108599868|XP_017842507.1|DBUS	LOC120777943|XP_039965479.1|BTRY
OG0004927	LOC108599766|XP_017842271.1|DBUS	LOC120776837|XP_039963791.1|BTRY
OG0004928	LOC108596503|XP_017837824.1|DBUS	LOC120770508|XP_039953970.1|BTRY
OG0004929	LOC108600825|XP_017844106.1|DBUS	LOC120779112|XP_039967227.1|BTRY
OG0004930	LOC108596064|XP_017836948.1|DBUS	LOC120769998|XP_039953021.1|BTRY
OG0004931	LOC108595020|XP_017835643.1|DBUS	LOC120781293|XP_039969424.1|BTRY
OG0004932	LOC108600244|XP_017843168.1|DBUS	LOC120777215|XP_039964326.1|BTRY
OG0004933	LOC108597326|XP_033151011.1|DBUS	LOC120772209|XP_039956609.1|BTRY
OG0004934	LOC108595605|XP_017836360.1|DBUS	LOC120772429|XP_039956975.1|BTRY
OG0004935	LOC108596658|XP_017838133.1|DBUS	LOC120770167|XP_039953309.1|BTRY
OG0004936	LOC108597999|XP_017840104.1|DBUS	LOC120776817|XP_039963768.1|BTRY
OG0004937	LOC108598746|XP_033149437.1|DBUS	LOC120771767|XP_039955887.1|BTRY
OG0004938	LOC108599934|XP_017842641.1|DBUS	LOC120777971|XP_039965536.1|BTRY
OG0004940	LOC108598326|XP_033149487.1|DBUS	LOC120777207|XP_039964316.1|BTRY
OG0004941	LOC108600811|XP_017844085.1|DBUS	LOC120776865|XP_039963854.1|BTRY
OG0004942	LOC108600544|XP_017843689.1|DBUS	LOC120779190|XP_039967386.1|BTRY
OG0004943	LOC108600585|XP_017843748.1|DBUS	LOC120776715|XP_039963546.1|BTRY
OG0004944	LOC108600276|XP_017843229.1|DBUS	LOC120779164|XP_039967323.1|BTRY, LOC120779161|XP_039967320.1|BTRY
OG0004945	LOC108596895|XP_017838572.1|DBUS	LOC120775629|XP_039961817.1|BTRY
OG0004946	LOC108600518|XP_017843652.1|DBUS	LOC120777499|XP_039964781.1|BTRY
OG0004947	LOC108600966|XP_017844311.1|DBUS	LOC120778226|XP_039965917.1|BTRY
OG0004948	LOC108599453|XP_017841775.2|DBUS	LOC120777023|XP_039964069.1|BTRY
OG0004949	LOC108600890|XP_017844198.2|DBUS	LOC120777030|XP_039964075.1|BTRY
OG0004950	LOC108599788|XP_017842336.1|DBUS	LOC120778153|XP_039965811.1|BTRY
OG0004951	LOC108602764|XP_017846426.1|DBUS	LOC120766595|XP_039948133.1|BTRY
OG0004952	LOC108601124|XP_017844534.2|DBUS	LOC120776693|XP_039963512.1|BTRY
OG0004953	LOC108598530|XP_017840701.1|DBUS	LOC120777738|XP_039965163.1|BTRY
OG0004954	LOC108598775|XP_017841005.1|DBUS	LOC120778261|XP_039965972.1|BTRY
OG0004955	LOC108599896|XP_017842576.1|DBUS	LOC120778637|XP_039966468.1|BTRY
OG0004956	LOC108596484|XP_017837751.1|DBUS	LOC120772337|XP_039956816.1|BTRY
OG0004957	LOC108599470|XP_017841798.2|DBUS	LOC120778789|XP_039966722.1|BTRY
OG0004958	LOC108598438|XP_017840559.1|DBUS	LOC120777660|XP_039965047.1|BTRY
OG0004959	LOC108598922|XP_017841175.1|DBUS	LOC120779069|XP_039967139.1|BTRY
OG0004960	LOC108600445|XP_033149611.1|DBUS	LOC120776689|XP_039963503.1|BTRY
OG0004961	LOC108596925|XP_017838634.1|DBUS	LOC120770170|XP_039953319.1|BTRY
OG0004962	LOC108599538|XP_017841912.1|DBUS	LOC120778520|XP_039966288.1|BTRY
OG0004963	LOC108600504|XP_033149596.1|DBUS	LOC120776628|XP_039963369.1|BTRY
OG0004964	LOC108600799|XP_017844068.1|DBUS	LOC120776861|XP_039963839.1|BTRY
OG0004965	LOC108600503|XP_017843627.1|DBUS	LOC120777332|XP_039964508.1|BTRY
OG0004966	LOC108600751|XP_017843992.1|DBUS	LOC120777331|XP_039964506.1|BTRY
OG0004967	LOC108596251|XP_017837293.1|DBUS	LOC120770384|XP_039953739.1|BTRY
OG0004968	LOC108600456|XP_017843534.1|DBUS	LOC120778213|XP_039965904.1|BTRY
OG0004969	LOC108596022|XP_017836868.1|DBUS	LOC120773057|XP_039957925.1|BTRY
OG0004970	LOC108600455|XP_017843533.1|DBUS	LOC120778894|XP_039966876.1|BTRY
OG0004971	LOC108600761|XP_017844010.1|DBUS	LOC120776498|XP_039963115.1|BTRY
OG0004972	LOC108600864|XP_017844158.1|DBUS	LOC120778890|XP_039966873.1|BTRY
OG0004973	LOC108599693|XP_017842177.1|DBUS	LOC120779153|XP_039967305.1|BTRY
OG0004974	LOC108602088|XP_017845601.1|DBUS	LOC120778591|XP_039966395.1|BTRY
OG0004975	LOC108600579|XP_017843736.1|DBUS	LOC120778814|XP_039966754.1|BTRY
OG0004976	LOC108600237|XP_017843153.2|DBUS	LOC120777296|XP_039964446.1|BTRY
OG0004977	LOC108597424|XP_017839468.1|DBUS	LOC120773008|XP_039957864.1|BTRY
OG0004978	LOC108596283|XP_017837344.2|DBUS	LOC120771378|XP_039955275.1|BTRY
OG0004979	LOC108599275|XP_017841560.1|DBUS	LOC120777037|XP_039964081.1|BTRY
OG0004980	LOC108598242|XP_033149406.1|DBUS	LOC120776976|XP_039964006.1|BTRY
OG0004981	LOC108598971|XP_017841233.1|DBUS	LOC120777115|XP_039964187.1|BTRY
OG0004982	LOC108598698|XP_017840910.1|DBUS	LOC120777113|XP_039964183.1|BTRY
OG0004983	LOC108599095|XP_017841374.1|DBUS	LOC120778144|XP_039965802.1|BTRY, LOC120778143|XP_039965801.1|BTRY
OG0004984	LOC108601099|XP_017844503.1|DBUS	LOC120778137|XP_039965795.1|BTRY, LOC120778136|XP_039965794.1|BTRY
OG0004985	LOC108599521|XP_017841881.1|DBUS	LOC120776979|XP_039964010.1|BTRY
OG0004986	LOC108598594|XP_017840776.2|DBUS	LOC120777256|XP_039964389.1|BTRY
OG0004987	LOC108600119|XP_017842986.1|DBUS	LOC120778965|XP_039966975.1|BTRY
OG0004988	LOC108599522|XP_017841884.1|DBUS	LOC120776709|XP_039963538.1|BTRY
OG0004989	LOC108600921|XP_017844243.1|DBUS	LOC120778271|XP_039965984.1|BTRY
OG0004990	LOC108595972|XP_017836747.1|DBUS	LOC120772218|XP_039956631.1|BTRY
OG0004991	LOC108596827|XP_017838434.1|DBUS	LOC120771309|XP_039955178.1|BTRY
OG0004992	LOC108596828|XP_017838435.1|DBUS	LOC120770183|XP_039953342.1|BTRY
OG0004993	LOC108599474|XP_017841802.1|DBUS	LOC120777842|XP_039965312.1|BTRY
OG0004994	LOC108599324|XP_017841616.1|DBUS	LOC120777829|XP_039965300.1|BTRY
OG0004995	LOC108599811|XP_017842398.2|DBUS	LOC120776357|XP_039962849.1|BTRY
OG0004996	LOC108601088|XP_017844509.2|DBUS	LOC120778006|XP_039965602.1|BTRY
OG0004997	LOC108595345|XP_017836056.1|DBUS	LOC120771995|XP_039956286.1|BTRY
OG0004998	LOC108595256|XP_017835952.1|DBUS	LOC120771374|XP_039955269.1|BTRY
OG0004999	LOC108600287|XP_017843247.1|DBUS	LOC120776554|XP_039963240.1|BTRY
OG0005000	LOC108595350|XP_017836063.1|DBUS, LOC108607042|XP_017853133.1|DBUS	LOC120771167|XP_039954984.1|BTRY
OG0005001	LOC108600488|XP_017843604.1|DBUS	LOC120777390|XP_039964617.1|BTRY
OG0005002	LOC108602181|XP_017845709.1|DBUS	LOC120766832|XP_039948477.1|BTRY
OG0005003	LOC108600454|XP_017843531.1|DBUS	LOC120776588|XP_039963291.1|BTRY
OG0005004	LOC108601061|XP_017844442.1|DBUS	LOC120779072|XP_039967143.1|BTRY
OG0005005	LOC108600532|XP_017843674.2|DBUS	LOC120778963|XP_039966970.1|BTRY
OG0005006	LOC108600091|XP_017842940.1|DBUS	LOC120776877|XP_039963870.1|BTRY
OG0005007	LOC108600758|XP_017844006.1|DBUS	LOC120776681|XP_039963490.1|BTRY
OG0005008	LOC108598356|XP_017840462.2|DBUS	LOC120777005|XP_039964041.1|BTRY
OG0005009	LOC108600160|XP_017843051.1|DBUS	LOC120777231|XP_039964347.1|BTRY
OG0005010	LOC108600204|XP_017843109.1|DBUS	LOC120772388|XP_039956911.1|BTRY, LOC120772386|XP_039956910.1|BTRY
OG0005011	LOC108596079|XP_017836985.1|DBUS	LOC120771941|XP_039956173.1|BTRY
OG0005012	LOC108599940|XP_017842653.1|DBUS	LOC120778266|XP_039965979.1|BTRY
OG0005013	LOC108603862|XP_017848515.1|DBUS	LOC120771787|XP_039955919.1|BTRY
OG0005014	LOC108600657|XP_017843842.1|DBUS	LOC120778656|XP_039966508.1|BTRY
OG0005015	LOC108600384|XP_017843419.1|DBUS	LOC120777522|XP_039964824.1|BTRY
OG0005016	LOC108600683|XP_017843879.1|DBUS	LOC120777801|XP_039965268.1|BTRY
OG0005017	LOC108600765|XP_017844016.2|DBUS	LOC120777476|XP_039964744.1|BTRY
OG0005018	LOC108600410|XP_033150603.1|DBUS	LOC120777184|XP_039964282.1|BTRY
OG0005019	LOC108601068|XP_017844450.1|DBUS	LOC120776679|XP_039963487.1|BTRY
