Orthogroup	DSUZ.longest_only	DBUS.longest_only
OG0003999	LOC108014509|XP_016936136.1|DSUZ	LOC108600623|XP_017843800.2|DBUS
OG0004000	LOC108015010|XP_016936727.1|DSUZ	LOC108605809|XP_017851102.1|DBUS
OG0004001	LOC108009707|XP_016929751.1|DSUZ	LOC108597239|XP_017839177.1|DBUS
OG0004002	LOC108007021|XP_016926119.1|DSUZ	LOC108596642|XP_017838102.1|DBUS
OG0004003	LOC108016339|XP_016938573.1|DSUZ	LOC108607646|XP_017854061.1|DBUS
OG0004004	LOC108017958|XP_016940719.1|DSUZ	LOC108607541|XP_017853915.1|DBUS
OG0004005	LOC108005223|XP_016923906.1|DSUZ	LOC108596195|XP_017837202.1|DBUS
OG0004006	LOC108018810|XP_016941888.1|DSUZ	LOC108607957|XP_017854574.1|DBUS
OG0004007	LOC108004689|XP_016923189.1|DSUZ	LOC108608529|XP_017855433.1|DBUS
OG0004008	LOC108012221|XP_016933008.1|DSUZ	LOC108606728|XP_017852610.2|DBUS
OG0004009	LOC108005464|XP_016924252.1|DSUZ	LOC108599205|XP_017841493.2|DBUS
OG0004010	LOC108016199|XP_016938318.1|DSUZ	LOC108608501|XP_033150779.1|DBUS
OG0004011	LOC108007392|XP_016926538.1|DSUZ	LOC108600480|XP_017843592.2|DBUS
OG0004012	LOC108012188|XP_016932973.2|DSUZ	LOC108602440|XP_017846049.1|DBUS
OG0004013	LOC108021448|XP_016945661.1|DSUZ	LOC108607749|XP_017854266.2|DBUS
OG0004014	LOC108012375|XP_016933219.1|DSUZ	LOC108601138|XP_017844553.1|DBUS
OG0004015	LOC108011958|XP_016932706.1|DSUZ	LOC108608340|XP_017855172.2|DBUS
OG0004016	LOC108021055|XP_016945051.1|DSUZ	LOC108608270|XP_017855063.2|DBUS
OG0004017	LOC108019724|XP_016943134.1|DSUZ	LOC108608072|XP_017854755.1|DBUS
OG0004018	LOC108017738|XP_016940336.1|DSUZ	LOC108597059|XP_017838871.1|DBUS
OG0004019	LOC108021087|XP_016945098.1|DSUZ	LOC108607396|XP_033149949.1|DBUS
OG0004020	LOC108021540|XP_016945799.1|DSUZ	LOC108608125|XP_017854843.1|DBUS
OG0004021	LOC108020891|XP_016944788.1|DSUZ	LOC108607623|XP_017854029.1|DBUS
OG0004022	LOC108021053|XP_016945048.1|DSUZ	LOC108597608|XP_033149037.1|DBUS
OG0004023	LOC108008864|XP_016928257.1|DSUZ	LOC108594794|XP_017835422.1|DBUS
OG0004024	LOC108021646|XP_016945947.1|DSUZ	LOC108598147|XP_017840256.2|DBUS
OG0004025	LOC108004680|XP_016923160.2|DSUZ	LOC108597511|XP_017839593.1|DBUS
OG0004026	LOC108020954|XP_016944885.1|DSUZ	LOC108607573|XP_017853954.1|DBUS
OG0004027	LOC108008512|XP_016927869.1|DSUZ	LOC108595662|XP_017836430.1|DBUS
OG0004028	LOC108004698|XP_016923201.1|DSUZ	LOC108596747|XP_017838313.1|DBUS
OG0004029	LOC108021406|XP_016945600.1|DSUZ	LOC108598519|XP_017840692.1|DBUS
OG0004030	LOC108010064|XP_016930366.1|DSUZ	LOC108596756|XP_017838325.1|DBUS
OG0004031	LOC108021701|XP_016946020.1|DSUZ	LOC108601055|XP_033150657.1|DBUS
OG0004032	LOC108007824|XP_036677855.1|DSUZ	LOC108596178|XP_017837179.1|DBUS, LOC108605054|XP_033150307.1|DBUS
OG0004033	LOC108017705|XP_016940306.1|DSUZ	LOC108608382|XP_017851300.1|DBUS
OG0004034	LOC108016291|XP_036668631.1|DSUZ	LOC108608039|XP_017854709.2|DBUS
OG0004035	LOC108018598|XP_016941650.1|DSUZ	LOC108607657|XP_017854087.1|DBUS
OG0004036	LOC108015563|XP_016937535.1|DSUZ	LOC108608141|XP_017854866.1|DBUS
OG0004037	LOC108011963|XP_016932710.1|DSUZ	LOC108608389|XP_017855230.2|DBUS
OG0004038	LOC108006858|XP_016925917.1|DSUZ	LOC108602328|XP_017845908.2|DBUS
OG0004039	LOC108015122|XP_016936870.1|DSUZ	LOC117135016|XP_033150702.1|DBUS
OG0004040	LOC108009716|XP_016929767.1|DSUZ	LOC108596474|XP_017837724.1|DBUS
OG0004042	LOC108013469|XP_016934840.1|DSUZ	LOC108601077|XP_017844466.1|DBUS
OG0004043	LOC108021118|XP_016945156.1|DSUZ	LOC108594336|XP_017834979.1|DBUS
OG0004044	LOC108004710|XP_016923214.1|DSUZ	LOC108605562|XP_017850818.1|DBUS
OG0004045	LOC108020894|XP_016944797.1|DSUZ	LOC108608537|XP_017855441.1|DBUS
OG0004046	LOC108021508|XP_016945751.1|DSUZ	LOC108608159|XP_017854902.1|DBUS
OG0004047	LOC108021523|XP_016945771.1|DSUZ	LOC108596519|XP_017837858.1|DBUS
OG0004048	LOC108021168|XP_016945239.1|DSUZ	LOC108594368|XP_017835017.2|DBUS
OG0004049	LOC108021094|XP_016945108.1|DSUZ	LOC108608278|XP_017855075.1|DBUS
OG0004050	LOC108006198|XP_016925127.1|DSUZ	LOC108607452|XP_017853778.2|DBUS
OG0004051	LOC108017296|XP_016939808.1|DSUZ	LOC108606389|XP_017851949.2|DBUS
OG0004052	LOC108016732|XP_016938951.2|DSUZ	LOC108607123|XP_017853248.1|DBUS
OG0004053	LOC108009806|XP_016929969.1|DSUZ	LOC108595854|XP_017836634.1|DBUS
OG0004054	LOC108010883|XP_036673762.1|DSUZ	LOC108608457|XP_017855331.1|DBUS
OG0004055	LOC108006780|XP_036674182.1|DSUZ, LOC108006772|XP_016925811.2|DSUZ	LOC108602713|XP_017846356.1|DBUS
OG0004056	LOC118876751|XP_036673894.1|DSUZ, LOC108011651|XP_016932334.1|DSUZ	LOC108604573|XP_017849593.1|DBUS
OG0004057	LOC108012235|XP_016933021.2|DSUZ	LOC108599124|XP_017841403.1|DBUS
OG0004058	LOC108007167|XP_016926276.1|DSUZ	LOC108599468|XP_017841794.2|DBUS
OG0004059	LOC118877568|XP_036672684.1|DSUZ, LOC108014873|XP_036674945.1|DSUZ	LOC108604838|XP_017849947.1|DBUS
OG0004060	LOC108006050|XP_036674318.1|DSUZ	LOC108603757|XP_017848325.1|DBUS
OG0004061	LOC108005118|XP_036676952.1|DSUZ	LOC108606891|XP_017852905.1|DBUS
OG0004062	LOC108013433|XP_016934789.1|DSUZ	LOC108598598|XP_017840781.1|DBUS
OG0004063	LOC108016928|XP_016939345.1|DSUZ	LOC108605752|XP_017851042.1|DBUS
OG0004064	LOC108013775|XP_016935226.1|DSUZ	LOC108598933|XP_017841186.1|DBUS
OG0004065	LOC108009082|XP_036669330.1|DSUZ	LOC108596933|XP_017838598.2|DBUS
OG0004066	LOC108009020|XP_016928481.1|DSUZ	LOC108596621|XP_017838054.1|DBUS
OG0004067	LOC108005467|XP_016924251.1|DSUZ	LOC108605207|XP_017850299.1|DBUS
OG0004068	LOC108016374|XP_016938507.2|DSUZ	LOC108602046|XP_017845546.1|DBUS
OG0004069	LOC108016372|XP_036672952.1|DSUZ	LOC108603806|XP_017848394.1|DBUS
OG0004070	LOC108011805|XP_016932532.2|DSUZ	LOC108599119|XP_017841397.1|DBUS
OG0004071	LOC108013405|XP_016934748.1|DSUZ	LOC108600823|XP_017844104.2|DBUS
OG0004072	LOC108013406|XP_016934750.1|DSUZ	LOC108600824|XP_017844105.2|DBUS
OG0004073	LOC108016901|XP_016939306.1|DSUZ	LOC108605291|XP_017850430.1|DBUS
OG0004074	LOC108010034|XP_016930329.1|DSUZ	LOC108597530|XP_017839619.1|DBUS
OG0004075	LOC108019731|XP_016943146.1|DSUZ	LOC108596644|XP_017838108.1|DBUS
OG0004076	LOC108019729|XP_016943138.1|DSUZ	LOC108596643|XP_017838100.1|DBUS
OG0004077	LOC108011941|XP_016932679.1|DSUZ	LOC108605568|XP_017850827.1|DBUS
OG0004078	LOC108014064|XP_016935572.2|DSUZ	LOC108604719|XP_017849785.1|DBUS
OG0004079	LOC108021818|XP_016946111.1|DSUZ	LOC108605751|XP_017851040.1|DBUS
OG0004080	LOC108018185|XP_016941178.1|DSUZ	LOC108597180|XP_017839091.1|DBUS
OG0004081	LOC108009316|XP_016929066.1|DSUZ	LOC108596091|XP_017836999.1|DBUS
OG0004082	LOC108008096|XP_016927374.2|DSUZ	LOC108607400|XP_017853667.1|DBUS
OG0004083	LOC108015778|XP_016937820.1|DSUZ	LOC108603158|XP_017847203.1|DBUS
OG0004084	LOC108010673|XP_036672163.1|DSUZ	LOC108599720|XP_033149602.1|DBUS
OG0004085	LOC108015676|XP_016937677.2|DSUZ	LOC108601683|XP_017845081.1|DBUS
OG0004086	LOC108020143|XP_036673589.1|DSUZ	LOC108601763|XP_017845176.1|DBUS
OG0004087	LOC108004650|XP_016923089.1|DSUZ	LOC108606665|XP_017852483.1|DBUS, LOC108595222|XP_033150642.1|DBUS
OG0004088	LOC108016162|XP_036675519.1|DSUZ	LOC108601776|XP_017845191.1|DBUS
OG0004089	LOC108004686|XP_036676989.1|DSUZ	LOC108606844|XP_017852826.2|DBUS
OG0004090	LOC108017588|XP_036673426.1|DSUZ	LOC108602921|XP_017846751.1|DBUS
OG0004091	LOC108014162|XP_016935685.1|DSUZ	LOC108601309|XP_017844698.1|DBUS
OG0004092	LOC108016899|XP_016939300.1|DSUZ	LOC108606488|XP_017852117.1|DBUS
OG0004095	LOC108007249|XP_016926376.2|DSUZ	LOC108604304|XP_017849211.1|DBUS
OG0004096	LOC108020158|XP_016943748.1|DSUZ	LOC108602094|XP_017845607.1|DBUS
OG0004097	LOC108011256|XP_016931852.2|DSUZ	LOC108598558|XP_017840733.1|DBUS
OG0004098	LOC108015682|XP_016937688.2|DSUZ	LOC108599353|XP_017841646.2|DBUS
OG0004099	LOC108005934|XP_036674985.1|DSUZ	LOC108603048|XP_017846957.1|DBUS
OG0004100	LOC108005921|XP_036675128.1|DSUZ	LOC108602078|XP_017845586.1|DBUS
OG0004101	LOC108007314|XP_016926450.2|DSUZ	LOC108604625|XP_017849662.1|DBUS
OG0004102	LOC108005925|XP_036675122.1|DSUZ	LOC108603262|XP_017847404.1|DBUS
OG0004103	LOC118878100|XP_036675335.1|DSUZ	LOC108604717|XP_017849784.1|DBUS
OG0004104	LOC108007800|XP_036674608.1|DSUZ	LOC108602163|XP_017845685.1|DBUS
OG0004105	LOC108013774|XP_016935225.1|DSUZ	LOC108599504|XP_017841859.2|DBUS
OG0004106	LOC108006890|XP_016925965.2|DSUZ	LOC108598334|XP_017840440.2|DBUS
OG0004107	LOC108013603|XP_016935029.1|DSUZ	LOC108600277|XP_017843230.1|DBUS
OG0004108	LOC108011494|XP_016932133.2|DSUZ	LOC108604051|XP_017848802.1|DBUS
OG0004109	LOC108017589|XP_036673427.1|DSUZ	LOC108602922|XP_017846753.1|DBUS
OG0004110	LOC118878966|XP_036677828.1|DSUZ, LOC108007432|XP_016926578.1|DSUZ	LOC108598413|XP_017840526.1|DBUS
OG0004111	LOC108019977|XP_036674272.1|DSUZ	LOC108603792|XP_017848376.1|DBUS
OG0004112	LOC108014078|XP_036675532.1|DSUZ	LOC108601914|XP_017845380.1|DBUS
OG0004113	LOC108011229|XP_016931821.1|DSUZ	LOC108606317|XP_017851816.1|DBUS
OG0004114	LOC108019069|XP_036675846.1|DSUZ	LOC108607142|XP_017853273.2|DBUS
OG0004115	LOC108019066|XP_016942196.1|DSUZ	LOC108606725|XP_017852599.1|DBUS
OG0004116	LOC108019983|XP_016943557.2|DSUZ	LOC108601899|XP_017845365.1|DBUS
OG0004117	LOC108011394|XP_016932003.2|DSUZ	LOC108601794|XP_017845219.1|DBUS, LOC108604941|XP_033150263.1|DBUS
OG0004118	LOC108009190|XP_016928830.1|DSUZ	LOC108595408|XP_017836122.1|DBUS
OG0004119	LOC108018590|XP_016941638.2|DSUZ	LOC108603251|XP_017847379.1|DBUS
OG0004120	LOC108006433|XP_016925445.2|DSUZ	LOC108604507|XP_017849498.1|DBUS
OG0004121	LOC118877274|XP_036671077.1|DSUZ	LOC108599139|XP_017841416.1|DBUS
OG0004122	LOC108004913|XP_016923488.1|DSUZ	LOC108601998|XP_017845486.1|DBUS
OG0004123	LOC118877993|XP_036674831.1|DSUZ, LOC108014871|XP_036672560.1|DSUZ	LOC108604076|XP_017848834.1|DBUS
OG0004124	LOC108005134|XP_036676977.1|DSUZ	LOC108606719|XP_017852588.1|DBUS
OG0004125	LOC108019308|XP_016942617.1|DSUZ	LOC108604392|XP_017849339.1|DBUS
OG0004126	LOC108019299|XP_036675331.1|DSUZ	LOC108604354|XP_017849277.1|DBUS
OG0004127	LOC108021165|XP_016945236.1|DSUZ, LOC108010872|XP_016931342.1|DSUZ	LOC108599154|XP_017841433.1|DBUS
OG0004128	LOC108012046|XP_036675499.1|DSUZ, LOC108012048|XP_016932817.1|DSUZ	LOC108602264|XP_017845807.1|DBUS
OG0004129	LOC108009373|XP_016929166.1|DSUZ	LOC108596870|XP_017838534.1|DBUS
OG0004130	LOC108015841|XP_036675779.1|DSUZ	LOC108607218|XP_017853375.1|DBUS
OG0004131	LOC108014804|XP_036673550.1|DSUZ	LOC108602202|XP_017845740.1|DBUS
OG0004132	LOC108007107|XP_036671564.1|DSUZ	LOC108601145|XP_017844562.1|DBUS
OG0004133	LOC108021247|XP_016945349.1|DSUZ	LOC108594446|XP_017835109.1|DBUS
OG0004134	LOC108006630|XP_036673211.1|DSUZ	LOC108603184|XP_017847234.1|DBUS
OG0004135	LOC108014325|XP_036674777.1|DSUZ, LOC108006127|XP_036672500.1|DSUZ	LOC108603188|XP_033150035.1|DBUS
OG0004136	LOC108016363|XP_016938485.2|DSUZ, LOC118878075|XP_036675202.1|DSUZ	LOC108602808|XP_017846526.1|DBUS
OG0004137	LOC108008807|XP_016928201.1|DSUZ	LOC108595915|XP_017836695.1|DBUS
OG0004138	LOC108005630|XP_016924430.2|DSUZ	LOC108599996|XP_017842764.1|DBUS
OG0004139	LOC108019097|XP_016942279.1|DSUZ	LOC108606233|XP_017851654.1|DBUS
OG0004140	LOC108016635|XP_016938821.1|DSUZ	LOC108605981|XP_017851293.1|DBUS
OG0004141	LOC108009696|XP_016929743.1|DSUZ	LOC108597232|XP_033148963.1|DBUS
OG0004142	LOC108005167|XP_016923831.1|DSUZ	LOC108605566|XP_017850822.1|DBUS
OG0004143	LOC108018671|XP_036672665.1|DSUZ, LOC118878658|XP_036677593.1|DSUZ	LOC108603773|XP_017848349.1|DBUS
OG0004144	LOC108021608|XP_016945897.1|DSUZ	LOC108608056|XP_017854726.2|DBUS
OG0004145	LOC108013199|XP_016934397.1|DSUZ	LOC108598970|XP_017841232.1|DBUS
OG0004146	LOC108014582|XP_016936231.2|DSUZ	LOC108602919|XP_017846745.1|DBUS
OG0004147	LOC108021412|XP_016945612.1|DSUZ	LOC108599120|XP_017841401.2|DBUS
OG0004148	LOC108008055|XP_036672771.1|DSUZ	LOC108601410|XP_033149899.1|DBUS
OG0004149	LOC108016359|XP_036672767.1|DSUZ, LOC118878050|XP_036675116.1|DSUZ	LOC108602810|XP_017846527.1|DBUS
OG0004150	LOC108004905|XP_016923479.2|DSUZ	LOC108603411|XP_017847690.1|DBUS
OG0004151	LOC108010848|XP_016931309.2|DSUZ	LOC108601780|XP_017845196.1|DBUS
OG0004152	LOC108016263|XP_036675172.1|DSUZ	LOC108601989|XP_017845472.1|DBUS
OG0004153	LOC108009545|XP_016929476.1|DSUZ	LOC108597259|XP_017839205.1|DBUS
OG0004154	LOC108014335|XP_016935902.1|DSUZ	LOC108600212|XP_017843118.1|DBUS
OG0004155	LOC108014583|XP_016936232.2|DSUZ	LOC108604121|XP_017848896.1|DBUS
OG0004156	LOC108014156|XP_036674026.1|DSUZ	LOC108602391|XP_017845992.1|DBUS
OG0004157	LOC108015288|XP_016937150.1|DSUZ	LOC108605269|XP_017850385.1|DBUS
OG0004158	LOC108012587|XP_016933493.1|DSUZ	LOC108598363|XP_017840472.2|DBUS
OG0004159	LOC108007939|XP_016927199.1|DSUZ	LOC108602873|XP_017846651.1|DBUS
OG0004160	LOC108013243|XP_016934479.1|DSUZ	LOC108598467|XP_017840601.1|DBUS
OG0004161	LOC108008024|XP_016927296.2|DSUZ, LOC108012127|XP_036674211.1|DSUZ	LOC108604080|XP_017848838.1|DBUS
OG0004162	LOC108016436|XP_016938576.2|DSUZ	LOC108604194|XP_017849036.1|DBUS
OG0004163	LOC108010597|XP_016930975.2|DSUZ	LOC108603919|XP_017848598.1|DBUS
OG0004164	LOC108011645|XP_036673661.1|DSUZ	LOC108601493|XP_033149897.1|DBUS
OG0004165	LOC108009797|XP_016929948.1|DSUZ	LOC108596396|XP_017837566.1|DBUS
OG0004166	LOC108010063|XP_016930365.1|DSUZ	LOC108596755|XP_017838324.1|DBUS
OG0004167	LOC108007048|XP_016926144.2|DSUZ	LOC108601918|XP_017845385.1|DBUS
OG0004168	LOC108011524|XP_036673992.1|DSUZ	LOC108604714|XP_017849780.1|DBUS
OG0004169	LOC108004767|XP_036677071.1|DSUZ	LOC108604969|XP_033150393.1|DBUS
OG0004170	LOC108004637|XP_016923075.1|DSUZ	LOC108607077|XP_017853187.1|DBUS
OG0004171	LOC108021822|XP_016946114.1|DSUZ	LOC108606842|XP_017852822.1|DBUS
OG0004172	LOC108006308|XP_016925286.1|DSUZ	LOC108606702|XP_033150164.1|DBUS
OG0004173	LOC108008609|XP_016927979.1|DSUZ	LOC108597585|XP_017839694.1|DBUS
OG0004174	LOC108019735|XP_016943153.1|DSUZ	LOC108597102|XP_017838961.1|DBUS
OG0004175	LOC108010187|XP_016930519.1|DSUZ	LOC108597204|XP_017839131.1|DBUS
OG0004176	LOC108013278|XP_016934538.1|DSUZ	LOC108600587|XP_017843750.1|DBUS
OG0004177	LOC108014157|XP_036673967.1|DSUZ	LOC108601477|XP_017844865.1|DBUS
OG0004178	LOC118878142|XP_036675685.1|DSUZ, LOC108012034|XP_036674138.1|DSUZ	LOC108603323|XP_017847533.2|DBUS
OG0004179	LOC108016847|XP_016939196.1|DSUZ	LOC108606400|XP_017851972.1|DBUS
OG0004180	LOC108015591|XP_036672538.1|DSUZ	LOC108603974|XP_017848674.1|DBUS
OG0004181	LOC108011897|XP_016932635.2|DSUZ	LOC108603344|XP_017847564.2|DBUS
OG0004182	LOC108013269|XP_016934520.1|DSUZ	LOC108600153|XP_017843039.1|DBUS
OG0004183	LOC108013575|XP_016934991.1|DSUZ	LOC108600154|XP_017843040.2|DBUS
OG0004184	LOC108011874|XP_016932608.1|DSUZ	LOC108598490|XP_017840634.1|DBUS
OG0004185	LOC108011970|XP_016932719.1|DSUZ	LOC108608303|XP_033150682.1|DBUS
OG0004186	LOC108016779|XP_016939034.1|DSUZ	LOC108606507|XP_017852165.1|DBUS
OG0004187	LOC108019282|XP_016942585.1|DSUZ	LOC108601915|XP_017845381.1|DBUS
OG0004188	LOC108011515|XP_016932160.2|DSUZ	LOC108604385|XP_017849330.1|DBUS
OG0004189	LOC108011487|XP_016932125.2|DSUZ	LOC108601800|XP_017845224.1|DBUS
OG0004190	LOC108018438|XP_036675070.1|DSUZ	LOC108604600|XP_017849625.1|DBUS
OG0004191	LOC108017122|XP_016939574.1|DSUZ	LOC108604413|XP_017849368.1|DBUS
OG0004192	LOC118877582|XP_036672743.1|DSUZ	LOC108604822|XP_017849921.1|DBUS
OG0004193	LOC108018862|XP_016941940.2|DSUZ	LOC108605826|XP_017851120.2|DBUS
OG0004194	LOC108018634|XP_016941690.2|DSUZ	LOC108604540|XP_017849547.1|DBUS
OG0004195	LOC108005361|XP_016924099.1|DSUZ	LOC108606958|XP_017853006.1|DBUS
OG0004196	LOC108007210|XP_036674223.1|DSUZ	LOC108604168|XP_017848990.1|DBUS
OG0004197	LOC108010644|XP_016931032.2|DSUZ	LOC108604356|XP_017849280.1|DBUS
OG0004198	LOC108013800|XP_016935263.2|DSUZ	LOC108595590|XP_033149698.1|DBUS, LOC108604137|XP_017848935.1|DBUS
OG0004199	LOC108012176|XP_036673811.1|DSUZ	LOC108602888|XP_017846685.1|DBUS
OG0004200	LOC108008268|XP_016927546.2|DSUZ	LOC108596395|XP_017837565.1|DBUS
OG0004201	LOC108007243|XP_036674210.1|DSUZ	LOC108602304|XP_017845876.1|DBUS
OG0004202	LOC108005978|XP_036673130.1|DSUZ	LOC108604236|XP_017849098.1|DBUS
OG0004203	LOC108014810|XP_036673551.1|DSUZ	LOC108602490|XP_017846104.1|DBUS
OG0004204	LOC108011384|XP_016931992.2|DSUZ	LOC108599724|XP_017842211.1|DBUS
OG0004205	LOC108013367|XP_016934675.1|DSUZ	LOC108599534|XP_017841907.2|DBUS
OG0004206	LOC108005058|XP_016923686.1|DSUZ, LOC118877681|XP_036673281.1|DSUZ	LOC108603569|XP_017847975.1|DBUS
OG0004207	LOC108005045|XP_016923672.1|DSUZ, LOC108005027|XP_016923651.2|DSUZ	LOC108603570|XP_017847976.1|DBUS
OG0004208	LOC108010608|XP_016930989.2|DSUZ	LOC108601839|XP_017845271.1|DBUS
OG0004209	LOC108011486|XP_016932124.2|DSUZ	LOC108603983|XP_017848699.1|DBUS
OG0004210	LOC108014418|XP_036672830.1|DSUZ	LOC108603219|XP_017847307.1|DBUS
OG0004211	LOC108020206|XP_016943813.1|DSUZ	LOC108608440|XP_033150782.1|DBUS
OG0004212	LOC108017493|XP_016940033.1|DSUZ	LOC108601713|XP_017845117.1|DBUS
OG0004213	LOC108018520|XP_016941562.2|DSUZ	LOC108603769|XP_017848345.1|DBUS
OG0004214	LOC108008399|XP_016927733.1|DSUZ	LOC108595329|XP_017836038.1|DBUS
OG0004215	LOC108018068|XP_016940953.1|DSUZ	LOC108597559|XP_017839657.1|DBUS
OG0004216	LOC108012461|XP_016933338.1|DSUZ	LOC108598814|XP_017841048.1|DBUS
OG0004217	LOC108012392|XP_016933239.1|DSUZ	LOC108598525|XP_017840695.1|DBUS
OG0004218	LOC108016656|XP_016938854.1|DSUZ	LOC108606141|XP_017851483.1|DBUS, LOC108602438|XP_017846047.1|DBUS
OG0004219	LOC108007984|XP_016927253.2|DSUZ	LOC108604569|XP_017849588.1|DBUS
OG0004220	LOC108014568|XP_036673373.1|DSUZ	LOC108603052|XP_017846969.1|DBUS
OG0004221	LOC108014420|XP_016936020.1|DSUZ	LOC108602209|XP_017845745.2|DBUS
OG0004222	LOC108014340|XP_036673846.1|DSUZ	LOC108602033|XP_017845526.1|DBUS
OG0004223	LOC108019288|XP_016942592.2|DSUZ	LOC108603436|XP_017847747.1|DBUS
OG0004224	LOC108016274|XP_036674891.1|DSUZ	LOC108604130|XP_017848919.1|DBUS
OG0004225	LOC108018921|XP_016942002.1|DSUZ	LOC108605459|XP_017850634.1|DBUS
OG0004226	LOC108004949|XP_036673726.1|DSUZ	LOC108603531|XP_017847915.1|DBUS
OG0004227	LOC108014802|XP_036673548.1|DSUZ	LOC108604212|XP_017849063.1|DBUS
OG0004228	LOC108014803|XP_036673547.1|DSUZ	LOC108604213|XP_017849067.1|DBUS
OG0004229	LOC108018028|XP_016940883.1|DSUZ	LOC108596569|XP_017837964.2|DBUS
OG0004230	LOC108018855|XP_036675743.1|DSUZ	LOC108606559|XP_033150475.1|DBUS
OG0004231	LOC108010758|XP_036671504.1|DSUZ	LOC108599739|XP_017842236.1|DBUS
OG0004232	LOC108020018|XP_036671506.1|DSUZ	LOC108599742|XP_017842240.1|DBUS
OG0004233	LOC108020032|XP_016943610.1|DSUZ	LOC108599741|XP_017842239.1|DBUS
OG0004234	LOC108020043|XP_016943625.1|DSUZ	LOC108600252|XP_017843177.1|DBUS
OG0004235	LOC108015137|XP_016936893.1|DSUZ	LOC108605709|XP_017850989.1|DBUS
OG0004236	LOC108018623|XP_036673577.1|DSUZ	LOC108603591|XP_017848021.1|DBUS
OG0004237	LOC108019326|XP_036675077.1|DSUZ	LOC108601619|XP_033149821.1|DBUS
OG0004238	LOC108007383|XP_036675549.1|DSUZ	LOC108603584|XP_017848015.1|DBUS
OG0004239	LOC108014422|XP_016936022.2|DSUZ	LOC108602786|XP_017846487.1|DBUS
OG0004240	LOC108006952|XP_016926046.1|DSUZ	LOC108604751|XP_017849827.1|DBUS
OG0004241	LOC108018521|XP_016941563.2|DSUZ	LOC108602136|XP_017845653.1|DBUS
OG0004242	LOC108011559|XP_016932216.2|DSUZ	LOC108604002|XP_017848731.1|DBUS
OG0004243	LOC108014474|XP_016936091.2|DSUZ	LOC108600291|XP_017843251.1|DBUS
OG0004244	LOC108018636|XP_016941693.2|DSUZ	LOC108601450|XP_017844837.1|DBUS
OG0004245	LOC108013227|XP_016934445.1|DSUZ	LOC117134806|XP_033149693.1|DBUS, LOC108600092|XP_017842942.1|DBUS
OG0004246	LOC108014501|XP_036670619.1|DSUZ	LOC108601056|XP_017844436.1|DBUS
OG0004247	LOC108016603|XP_016938782.1|DSUZ	LOC108605429|XP_017850594.1|DBUS
OG0004248	LOC108010198|XP_016930531.1|DSUZ	LOC108595764|XP_017836543.1|DBUS
OG0004249	LOC108013122|XP_016934286.1|DSUZ	LOC108600962|XP_017844305.1|DBUS
OG0004250	LOC108021233|XP_016945331.1|DSUZ	LOC108597064|XP_017838881.1|DBUS
OG0004251	LOC108016845|XP_036676220.1|DSUZ	LOC108607025|XP_017853102.2|DBUS
OG0004252	LOC108017489|XP_016940026.2|DSUZ	LOC108603439|XP_017847752.1|DBUS
OG0004253	LOC108018549|XP_016941591.2|DSUZ	LOC117134834|XP_033149800.1|DBUS
OG0004254	LOC108014993|XP_016936704.1|DSUZ	LOC108605224|XP_017850324.1|DBUS
OG0004256	LOC108008247|XP_036669602.1|DSUZ	LOC108596464|XP_017837710.1|DBUS
OG0004257	LOC108015481|XP_016937400.2|DSUZ	LOC108601884|XP_017845347.1|DBUS
OG0004258	LOC108005016|XP_036673279.1|DSUZ	LOC108601475|XP_033150132.1|DBUS
OG0004259	LOC108017959|XP_016940717.1|DSUZ	LOC108596468|XP_017837716.1|DBUS
OG0004260	LOC108013793|XP_036675142.1|DSUZ	LOC108603315|XP_017847512.1|DBUS
OG0004261	LOC108016232|XP_036674894.1|DSUZ	LOC108603308|XP_017847480.1|DBUS
OG0004262	LOC108006403|XP_016925414.1|DSUZ	LOC108603797|XP_017848383.2|DBUS
OG0004263	LOC108010757|XP_036672648.1|DSUZ	LOC108604401|XP_017849350.1|DBUS
OG0004264	LOC108016089|XP_036674788.1|DSUZ	LOC108603623|XP_017848069.1|DBUS
OG0004265	LOC108017115|XP_016939565.1|DSUZ	LOC108604752|XP_017849828.1|DBUS
OG0004266	LOC118877689|XP_036673343.1|DSUZ	LOC108601251|XP_017844640.1|DBUS
OG0004267	LOC118877948|XP_036674583.1|DSUZ	LOC108602792|XP_017846493.1|DBUS
OG0004268	LOC108009776|XP_016929896.1|DSUZ	LOC108596600|XP_017838018.1|DBUS
OG0004269	LOC108009658|XP_016929666.1|DSUZ	LOC108596927|XP_017838637.2|DBUS
OG0004270	LOC108017927|XP_016940607.1|DSUZ	LOC108597193|XP_017839110.1|DBUS
OG0004271	LOC108019797|XP_016943287.1|DSUZ	LOC108597546|XP_017839639.1|DBUS
OG0004272	LOC108006027|XP_016924959.1|DSUZ	LOC108602028|XP_017845520.1|DBUS
OG0004274	LOC108019088|XP_016942251.1|DSUZ	LOC108605480|XP_017850661.1|DBUS
OG0004275	LOC108005339|XP_016924064.1|DSUZ	LOC108607258|XP_017853432.1|DBUS
OG0004276	LOC118877373|XP_036671804.1|DSUZ	LOC108599914|XP_017842601.1|DBUS
OG0004277	LOC108010692|XP_036671996.1|DSUZ	LOC108599062|XP_017841331.1|DBUS
OG0004278	LOC108005182|XP_016923855.2|DSUZ	LOC108606848|XP_017852834.1|DBUS
