Orthogroup	DSUZ.longest_only	DVIR.longest_only
OG0004722	LOC108007241|XP_036674431.1|DSUZ	LOC6634876|XP_032295029.1|DVIR
OG0004723	LOC108019200|XP_016942478.1|DSUZ	LOC6634411|XP_002057932.1|DVIR
OG0004724	LOC108014888|XP_016936595.1|DSUZ	LOC6631118|XP_002054238.2|DVIR
OG0004725	LOC118879480|XP_036678245.1|DSUZ, LOC108016165|XP_036675392.1|DSUZ	LOC6632594|XP_002056021.2|DVIR
OG0004726	LOC108019517|XP_036673353.1|DSUZ	LOC6632307|XP_002055996.1|DVIR
OG0004727	LOC108011083|XP_036674415.1|DSUZ	LOC6629552|XP_015027072.1|DVIR
OG0004728	LOC108018685|XP_016941746.2|DSUZ	LOC6633124|XP_002056067.1|DVIR
OG0004729	LOC108013692|XP_016935100.1|DSUZ	LOC6632023|XP_002055238.1|DVIR
OG0004730	LOC108005349|XP_016924082.1|DSUZ	LOC6627904|XP_002051397.1|DVIR
OG0004731	LOC108020112|XP_036672663.1|DSUZ	LOC6630754|XP_002054493.1|DVIR
OG0004732	LOC108013928|XP_036674092.1|DSUZ	LOC6630569|XP_002054386.1|DVIR
OG0004733	LOC108020775|XP_036674326.1|DSUZ	LOC6630570|XP_002054387.1|DVIR
OG0004734	LOC108016195|XP_016938311.2|DSUZ	LOC6631088|XP_032293627.1|DVIR
OG0004735	LOC108010821|XP_016931265.2|DSUZ	LOC6629370|XP_032294949.1|DVIR
OG0004736	LOC108007603|XP_036673488.1|DSUZ	LOC6631215|XP_032289600.1|DVIR
OG0004737	LOC108011596|XP_036673665.1|DSUZ	LOC6634915|XP_002058675.1|DVIR
OG0004738	LOC108011639|XP_016932316.1|DSUZ	LOC6634917|XP_032294885.1|DVIR
OG0004739	LOC108007851|XP_016927102.2|DSUZ	LOC6630785|XP_002054819.1|DVIR
OG0004740	LOC108011495|XP_016932134.1|DSUZ	LOC6629268|XP_002052975.1|DVIR
OG0004741	LOC108014894|XP_016936603.2|DSUZ	LOC6635013|XP_002058657.1|DVIR
OG0004742	LOC108006240|XP_036677232.1|DSUZ	LOC6636199|XP_032290104.1|DVIR
OG0004743	LOC108014142|XP_016935662.2|DSUZ	LOC6635036|XP_002058615.1|DVIR
OG0004744	LOC108010293|XP_016930657.1|DSUZ	LOC6627395|XP_002052147.1|DVIR
OG0004745	LOC118878085|XP_036675246.1|DSUZ	LOC6633114|XP_032289723.1|DVIR
OG0004746	LOC108019491|XP_016942808.2|DSUZ	LOC6629632|XP_002053334.2|DVIR
OG0004747	LOC108016513|XP_016938675.2|DSUZ	LOC6629633|XP_015027207.1|DVIR
OG0004748	LOC108016507|XP_036675635.1|DSUZ	LOC6629635|XP_002053337.2|DVIR
OG0004749	LOC108017079|XP_016939529.2|DSUZ	LOC6629967|XP_002054169.3|DVIR
OG0004750	LOC108011349|XP_036672908.1|DSUZ	LOC6630971|XP_002053805.1|DVIR
OG0004751	LOC108006413|XP_036673300.1|DSUZ	LOC6633081|XP_015025995.1|DVIR
OG0004752	LOC108016157|XP_016938265.2|DSUZ	LOC6630573|XP_002053922.1|DVIR
OG0004753	LOC108017311|XP_016939824.2|DSUZ	LOC6632507|XP_002056012.2|DVIR
OG0004754	LOC108014830|XP_016936518.2|DSUZ	LOC6632937|XP_002056124.1|DVIR
OG0004755	LOC108007813|XP_016927068.1|DSUZ	LOC6630148|XP_002054179.1|DVIR
OG0004756	LOC108007810|XP_036674624.1|DSUZ	LOC6630149|XP_032295150.1|DVIR
OG0004757	LOC108014134|XP_036673947.1|DSUZ	LOC6632371|XP_015025871.1|DVIR
OG0004758	LOC108014836|XP_016936527.2|DSUZ	LOC6629403|XP_002053583.2|DVIR
OG0004759	LOC108006087|XP_036672930.1|DSUZ	LOC6631009|XP_002053953.1|DVIR
OG0004760	LOC108018583|XP_036674127.1|DSUZ	LOC6634923|XP_002058434.1|DVIR
OG0004761	LOC108018315|XP_036674683.1|DSUZ	LOC6632652|XP_002055804.3|DVIR
OG0004762	LOC108021250|XP_016945357.1|DSUZ	LOC6628084|XP_002051168.1|DVIR
OG0004763	LOC118877723|XP_036673560.1|DSUZ, LOC108017508|XP_036677901.1|DSUZ	LOC6632850|XP_002056248.3|DVIR
OG0004764	LOC108017207|XP_036674520.1|DSUZ	LOC6630006|XP_002054768.1|DVIR
OG0004765	LOC108011479|XP_036673961.1|DSUZ	LOC6630646|XP_002053029.3|DVIR
OG0004766	LOC108011473|XP_036674009.1|DSUZ	LOC6630339|XP_002053014.1|DVIR
OG0004767	LOC108011635|XP_016932313.2|DSUZ	LOC6633029|XP_002056056.1|DVIR
OG0004768	LOC108011621|XP_016932291.1|DSUZ	LOC6630980|XP_032290714.1|DVIR
OG0004769	LOC108008892|XP_016928288.1|DSUZ	LOC6628467|XP_015028213.2|DVIR
OG0004770	LOC118877730|XP_036673610.1|DSUZ	LOC6629364|XP_002053573.1|DVIR
OG0004771	LOC108015508|XP_016937454.2|DSUZ	LOC6635220|XP_002058408.1|DVIR
OG0004772	LOC108006107|XP_016925042.2|DSUZ	LOC6630048|XP_002054567.2|DVIR
OG0004773	LOC108010576|XP_036673864.1|DSUZ, LOC118877943|XP_036674529.1|DSUZ	LOC6629767|XP_002054152.1|DVIR
OG0004774	LOC108010574|XP_036674530.1|DSUZ, LOC118877818|XP_036673866.1|DSUZ	LOC6629762|XP_015026993.1|DVIR
OG0004775	LOC108020120|XP_036672499.1|DSUZ	LOC6635111|XP_032295081.1|DVIR
OG0004776	LOC108017747|XP_016940348.1|DSUZ	LOC6636345|XP_002059944.1|DVIR
OG0004777	LOC108004838|XP_016923403.1|DSUZ	LOC6629302|XP_002052966.1|DVIR
OG0004778	LOC108006160|XP_016925102.1|DSUZ	LOC6634345|XP_002057473.1|DVIR
OG0004779	LOC108011886|XP_036674170.1|DSUZ	LOC6630779|XP_032295205.1|DVIR
OG0004780	LOC108009976|XP_016930240.1|DSUZ	LOC6628132|XP_002052927.1|DVIR
OG0004781	LOC108010943|XP_036672649.1|DSUZ	LOC6632548|XP_002055827.3|DVIR
OG0004782	LOC108007463|XP_036673439.1|DSUZ	LOC6630772|XP_002054830.3|DVIR
OG0004783	LOC108006516|XP_016925529.2|DSUZ	LOC6636104|XP_002059646.1|DVIR
OG0004784	LOC108007598|XP_016926788.2|DSUZ	LOC6634952|XP_002058540.1|DVIR
OG0004785	LOC108016040|XP_016938124.1|DSUZ	LOC6634903|XP_032295351.1|DVIR
OG0004786	LOC118877992|XP_036674826.1|DSUZ	LOC6634906|XP_002058558.1|DVIR
OG0004787	LOC108016043|XP_016938127.1|DSUZ	LOC6634908|XP_002058560.1|DVIR
OG0004788	LOC108015993|XP_036675146.1|DSUZ	LOC6634909|XP_002058561.1|DVIR
OG0004789	LOC108016047|XP_016938130.2|DSUZ	LOC6634910|XP_032295321.1|DVIR
OG0004790	LOC108020307|XP_016943928.1|DSUZ	LOC6630037|XP_002054028.3|DVIR
OG0004791	LOC108010847|XP_016931308.1|DSUZ	LOC6631057|XP_002054223.1|DVIR
OG0004792	LOC108013824|XP_016935292.2|DSUZ	LOC6635100|XP_002058348.1|DVIR
OG0004793	LOC108015486|XP_016937407.2|DSUZ	LOC6631271|XP_032291750.1|DVIR
OG0004794	LOC108010993|XP_036674256.1|DSUZ, LOC108017547|XP_036672626.1|DSUZ	LOC6630975|XP_002053863.1|DVIR
OG0004795	LOC108020242|XP_016943854.2|DSUZ, LOC118878585|XP_036677511.1|DSUZ	LOC6632425|XP_002056097.2|DVIR
OG0004796	LOC108014891|XP_036672600.1|DSUZ	LOC6635088|XP_002058418.2|DVIR
OG0004797	LOC118877629|XP_036673018.1|DSUZ, LOC108014387|XP_036673183.1|DSUZ	LOC6630305|XP_032295393.1|DVIR
OG0004798	LOC108007228|XP_016926354.2|DSUZ	LOC6635182|XP_002058586.1|DVIR
OG0004799	LOC108018474|XP_036673179.1|DSUZ	LOC6630955|XP_002053945.1|DVIR
OG0004800	LOC108015937|XP_036674462.1|DSUZ	LOC6629667|XP_032295057.1|DVIR
OG0004801	LOC108005017|XP_036673399.1|DSUZ	LOC6629676|XP_002053659.1|DVIR
OG0004802	LOC108010546|XP_036674561.1|DSUZ	LOC26530763|XP_015027823.2|DVIR
OG0004803	LOC108014761|XP_036673481.1|DSUZ	LOC6630153|XP_032295299.1|DVIR
OG0004804	LOC108011622|XP_016932296.1|DSUZ	LOC6630979|XP_032290751.1|DVIR
OG0004805	LOC108008017|XP_036673959.1|DSUZ	LOC6629951|XP_032288746.1|DVIR
OG0004806	LOC108005295|XP_016923986.1|DSUZ	LOC6634499|XP_002058237.1|DVIR
OG0004807	LOC108006616|XP_016925628.2|DSUZ	LOC26530603|XP_015027812.1|DVIR
OG0004808	LOC108013887|XP_016935382.2|DSUZ	LOC6632729|XP_002056052.1|DVIR
OG0004809	LOC108019432|XP_016942744.2|DSUZ, LOC108010566|XP_016930935.1|DSUZ	LOC26531304|XP_015027883.1|DVIR
OG0004810	LOC108010595|XP_016930971.1|DSUZ, LOC118877819|XP_036673884.1|DSUZ	LOC6629765|XP_002054150.2|DVIR
OG0004811	LOC108013190|XP_016934383.1|DSUZ	LOC6624427|XP_015030508.1|DVIR
OG0004812	LOC108015848|XP_036672948.1|DSUZ	LOC6629948|XP_032296718.1|DVIR
OG0004813	LOC108014740|XP_016936410.2|DSUZ	LOC6629937|XP_002054365.1|DVIR
OG0004814	LOC108016204|XP_036674046.1|DSUZ	LOC6631218|XP_002053961.1|DVIR
OG0004815	LOC108004718|XP_016923226.1|DSUZ	LOC6634391|XP_002058144.2|DVIR
OG0004816	LOC108014972|XP_036676769.1|DSUZ	LOC6632166|XP_002055264.3|DVIR
OG0004817	LOC108015029|XP_016936748.1|DSUZ	LOC6632122|XP_002055260.2|DVIR
OG0004818	LOC108006109|XP_016925045.1|DSUZ	LOC6629884|XP_002054544.1|DVIR
OG0004819	LOC108011037|XP_016931577.1|DSUZ	LOC6630821|XP_002054728.1|DVIR
OG0004820	LOC108013938|XP_016935437.2|DSUZ	LOC6632726|XP_002056049.3|DVIR
OG0004821	LOC108015525|XP_016937484.2|DSUZ	LOC6635218|XP_032294788.1|DVIR
OG0004822	LOC108017456|XP_036674249.1|DSUZ	LOC6631205|XP_015027691.1|DVIR
OG0004823	LOC108010999|XP_036674705.1|DSUZ, LOC108017539|XP_036672834.1|DSUZ	LOC6635001|XP_002058514.2|DVIR
OG0004824	LOC108017552|XP_016940124.2|DSUZ, LOC108010985|XP_036674707.1|DSUZ	LOC6635002|XP_002058515.1|DVIR
OG0004825	LOC108020371|XP_016944092.1|DSUZ	LOC6636196|XP_032290148.1|DVIR
OG0004826	LOC108018562|XP_016941606.2|DSUZ	LOC6634967|XP_002058714.2|DVIR
OG0004827	LOC108011655|XP_016932339.2|DSUZ	LOC6634913|XP_002058673.1|DVIR
OG0004828	LOC108011902|XP_016932641.1|DSUZ	LOC6630777|XP_002054811.1|DVIR
OG0004829	LOC108015784|XP_036673345.1|DSUZ	LOC6635152|XP_002058636.1|DVIR
OG0004830	LOC108018352|XP_036672585.1|DSUZ	LOC6630877|XP_002054325.3|DVIR
OG0004831	LOC108013446|XP_016934810.1|DSUZ	LOC6623345|XP_002046129.1|DVIR
OG0004832	LOC108008065|XP_016927337.1|DSUZ	LOC6635080|XP_002058726.1|DVIR
OG0004833	LOC108016279|XP_016938397.1|DSUZ	LOC6629564|XP_002053652.1|DVIR
OG0004834	LOC108007859|XP_016927112.2|DSUZ	LOC6630787|XP_002054821.1|DVIR
OG0004835	LOC108007835|XP_036674577.1|DSUZ	LOC6630023|XP_002054473.1|DVIR
OG0004836	LOC108008018|XP_016927291.1|DSUZ	LOC6631173|XP_002054303.1|DVIR
OG0004837	LOC108012602|XP_016933511.1|DSUZ	LOC6624582|XP_002048089.1|DVIR
OG0004838	LOC108010914|XP_016931403.2|DSUZ	LOC6633110|XP_015025949.1|DVIR
OG0004839	LOC108006461|XP_036674661.1|DSUZ	LOC6632885|XP_002055792.2|DVIR
OG0004840	LOC108017596|XP_016940175.2|DSUZ	LOC6630625|XP_002053299.1|DVIR
OG0004841	LOC108005364|XP_016924108.1|DSUZ	LOC6628656|XP_002051506.1|DVIR
OG0004842	LOC108010731|XP_016931149.2|DSUZ	LOC6632706|XP_002055829.1|DVIR
OG0004843	LOC108017511|XP_016940064.1|DSUZ	LOC6632844|XP_002056242.1|DVIR
OG0004844	LOC108011984|XP_016932741.1|DSUZ	LOC6632959|XP_002056576.1|DVIR
OG0004845	LOC108006946|XP_036675192.1|DSUZ	LOC6632958|XP_002056575.1|DVIR
OG0004846	LOC108021151|XP_016945211.1|DSUZ	LOC6628381|XP_002052633.2|DVIR
OG0004847	LOC108021150|XP_016945210.1|DSUZ	LOC6628380|XP_002052632.1|DVIR
OG0004848	LOC108020250|XP_016943863.2|DSUZ, LOC118876786|XP_036677517.1|DSUZ	LOC6623991|XP_002048667.1|DVIR
OG0004849	LOC108014560|XP_016936200.2|DSUZ	LOC6628923|XP_015028419.1|DVIR
OG0004850	LOC108006588|XP_036674974.1|DSUZ	LOC6631134|XP_015027468.1|DVIR
OG0004851	LOC108013978|XP_016935483.1|DSUZ	LOC6631135|XP_002053511.1|DVIR
OG0004852	LOC108014234|XP_036675139.1|DSUZ	LOC6631282|XP_032291418.1|DVIR
OG0004853	LOC108009130|XP_016928722.1|DSUZ	LOC6626839|XP_002050841.2|DVIR
OG0004854	LOC108013232|XP_016934449.1|DSUZ	LOC6623098|XP_015030871.1|DVIR
OG0004855	LOC108017059|XP_036671831.1|DSUZ	LOC26530891|XP_015031662.1|DVIR
OG0004856	LOC108006854|XP_036670672.1|DSUZ	LOC6623982|XP_015030488.1|DVIR
OG0004857	LOC108012324|XP_036670283.1|DSUZ	LOC6624680|XP_002047151.2|DVIR
OG0004858	LOC108006869|XP_016925927.2|DSUZ	LOC6624032|XP_032290321.1|DVIR
OG0004859	LOC108006816|XP_036671613.1|DSUZ	LOC6623866|XP_002048301.1|DVIR
OG0004860	LOC108012391|XP_016933238.1|DSUZ	LOC6624709|XP_002046631.1|DVIR
OG0004861	LOC108013035|XP_036672352.1|DSUZ	LOC6622904|XP_032290283.1|DVIR
OG0004862	LOC108012947|XP_036671276.1|DSUZ	LOC6622836|XP_032290626.1|DVIR
OG0004863	LOC108011449|XP_036671493.1|DSUZ	LOC6622549|XP_002047004.2|DVIR
OG0004864	LOC108020208|XP_016943817.1|DSUZ	LOC6622983|XP_002047080.1|DVIR
OG0004865	LOC108017460|XP_016939983.2|DSUZ	LOC6633178|XP_002055966.1|DVIR
OG0004866	LOC108005877|XP_036671330.1|DSUZ	LOC6624609|XP_002046990.1|DVIR
OG0004867	LOC108009219|XP_016928868.1|DSUZ	LOC6635969|XP_002059333.1|DVIR
OG0004868	LOC118878886|XP_036677788.1|DSUZ, LOC108010970|XP_036669924.1|DSUZ	LOC6635970|XP_002059334.1|DVIR
OG0004869	LOC108018056|XP_016940935.1|DSUZ	LOC6626703|XP_002050465.1|DVIR
OG0004870	LOC108018187|XP_016941180.1|DSUZ	LOC6626708|XP_015029187.1|DVIR
OG0004871	LOC108010056|XP_016930357.1|DSUZ	LOC6626467|XP_002050369.3|DVIR
OG0004872	LOC108008371|XP_016927701.1|DSUZ	LOC6625267|XP_002050630.1|DVIR
OG0004873	LOC108021252|XP_016945363.1|DSUZ	LOC6627557|XP_002052641.1|DVIR
OG0004874	LOC108011766|XP_016932486.1|DSUZ	LOC6629571|XP_002054854.2|DVIR
OG0004875	LOC108011217|XP_016931798.1|DSUZ	LOC6631701|XP_002054971.2|DVIR
OG0004876	LOC108015344|XP_016937241.1|DSUZ	LOC6631400|XP_002055670.2|DVIR
OG0004877	LOC108015425|XP_016937348.2|DSUZ	LOC6623771|XP_002048628.1|DVIR
OG0004878	LOC108018210|XP_016941216.1|DSUZ	LOC6626347|XP_002050348.1|DVIR
OG0004879	LOC108009159|XP_036669443.1|DSUZ	LOC6626141|XP_002050006.2|DVIR
OG0004880	LOC108011062|XP_016931614.1|DSUZ	LOC6624724|XP_002048124.1|DVIR
OG0004881	LOC108013290|XP_036671059.1|DSUZ	LOC6623604|XP_002047334.1|DVIR
OG0004882	LOC108005773|XP_016924590.1|DSUZ	LOC6623249|XP_002047296.1|DVIR
OG0004883	LOC108007178|XP_016926299.2|DSUZ	LOC6623147|XP_002047752.2|DVIR
OG0004884	LOC108017978|XP_016940796.1|DSUZ	LOC6625585|XP_032292240.1|DVIR
OG0004885	LOC108019866|XP_016943411.1|DSUZ	LOC6636412|XP_002059868.2|DVIR, LOC116651371|XP_032293494.1|DVIR
OG0004886	LOC108009203|XP_016928851.1|DSUZ	LOC6627278|XP_002050655.1|DVIR
OG0004887	LOC108017824|XP_016940465.2|DSUZ	LOC6625352|XP_002051005.1|DVIR
OG0004888	LOC108017987|XP_016940818.1|DSUZ	LOC6626821|XP_032292071.1|DVIR
OG0004889	LOC108009511|XP_016929420.1|DSUZ	LOC6626018|XP_015029190.1|DVIR
OG0004890	LOC108018231|XP_016941242.1|DSUZ	LOC6625340|XP_002050422.1|DVIR
OG0004891	LOC108005184|XP_016923857.1|DSUZ	LOC6633253|XP_032296583.1|DVIR
OG0004892	LOC108018196|XP_036669977.1|DSUZ	LOC6624796|XP_015029736.1|DVIR
OG0004893	LOC108009165|XP_016928767.1|DSUZ	LOC6626289|XP_032292650.1|DVIR
OG0004894	LOC108017781|XP_016940395.1|DSUZ	LOC6626076|XP_002048763.1|DVIR
OG0004895	LOC108009847|XP_016930029.1|DSUZ	LOC6626838|XP_002050840.1|DVIR
OG0004896	LOC108018131|XP_016941068.1|DSUZ	LOC6627124|XP_015029968.1|DVIR
OG0004897	LOC108018158|XP_016941117.1|DSUZ	LOC6627204|XP_002050276.3|DVIR
OG0004898	LOC108009320|XP_036669677.1|DSUZ	LOC6626497|XP_032292441.1|DVIR
OG0004899	LOC108009305|XP_016929043.1|DSUZ	LOC6635927|XP_032291627.1|DVIR
OG0004900	LOC108009964|XP_016930214.1|DSUZ	LOC6625914|XP_002050429.1|DVIR
OG0004901	LOC108008326|XP_016927638.1|DSUZ	LOC6625915|XP_002050430.3|DVIR
OG0004902	LOC108012394|XP_016933241.1|DSUZ	LOC6622353|XP_002046545.1|DVIR
OG0004903	LOC108009426|XP_016929244.1|DSUZ	LOC6625867|XP_002050788.1|DVIR
OG0004904	LOC108015751|XP_036673287.1|DSUZ	LOC6631190|XP_032294873.1|DVIR
OG0004905	LOC108009825|XP_016929999.1|DSUZ	LOC6625678|XP_015029591.1|DVIR
OG0004906	LOC108013337|XP_016934629.1|DSUZ	LOC6623196|XP_032290548.1|DVIR
OG0004907	LOC108005775|XP_016924593.2|DSUZ	LOC6623413|XP_002047295.2|DVIR
OG0004908	LOC108013506|XP_016934882.1|DSUZ	LOC6624162|XP_002046292.1|DVIR
OG0004909	LOC108012883|XP_016933863.1|DSUZ	LOC6623779|XP_015031075.1|DVIR
OG0004910	LOC108012882|XP_016933862.1|DSUZ	LOC6623959|XP_002046284.1|DVIR
OG0004911	LOC108007182|XP_036670453.1|DSUZ	LOC6622181|XP_002046838.2|DVIR
OG0004912	LOC108013338|XP_016934633.1|DSUZ	LOC6623130|XP_002047258.1|DVIR
OG0004913	LOC108008541|XP_016927901.1|DSUZ	LOC6635839|XP_002059451.1|DVIR
OG0004914	LOC108010117|XP_016930431.1|DSUZ	LOC6635823|XP_002059446.3|DVIR
OG0004915	LOC108010134|XP_016930451.1|DSUZ	LOC6626472|XP_002050374.1|DVIR, LOC116649726|XP_032289795.1|DVIR
OG0004916	LOC108010247|XP_016930590.1|DSUZ	LOC6624853|XP_002050854.3|DVIR
OG0004917	LOC108012979|XP_016934033.1|DSUZ	LOC6622231|XP_002046355.2|DVIR
OG0004918	LOC108012977|XP_016934030.1|DSUZ	LOC6624140|XP_032290929.1|DVIR
OG0004919	LOC108010796|XP_016931214.1|DSUZ	LOC6629745|XP_002053887.1|DVIR
OG0004920	LOC108012366|XP_016933209.1|DSUZ	LOC6622977|XP_002048482.2|DVIR
OG0004921	LOC108005902|XP_016924787.1|DSUZ	LOC6624610|XP_032291031.1|DVIR
OG0004922	LOC108012243|XP_036672396.1|DSUZ	LOC6623342|XP_002046751.1|DVIR
OG0004923	LOC108020040|XP_016943622.1|DSUZ	LOC6624308|XP_002046344.1|DVIR
OG0004924	LOC108012810|XP_016933738.1|DSUZ	LOC6623498|XP_002046149.1|DVIR
OG0004925	LOC108013569|XP_016934980.1|DSUZ	LOC6623307|XP_002046115.3|DVIR
OG0004926	LOC108012523|XP_016933426.1|DSUZ	LOC6623484|XP_002046165.1|DVIR
OG0004927	LOC108012887|XP_036670902.1|DSUZ	LOC6623485|XP_015031016.1|DVIR
OG0004928	LOC108018037|XP_036669746.1|DSUZ	LOC6626947|XP_015029034.1|DVIR
OG0004929	LOC108012802|XP_016933728.1|DSUZ	LOC6622740|XP_015030934.1|DVIR
OG0004930	LOC108009112|XP_016928672.1|DSUZ	LOC6635962|XP_032291698.1|DVIR
OG0004931	LOC108008379|XP_016927711.1|DSUZ	LOC6635842|XP_002059454.1|DVIR
OG0004932	LOC108013046|XP_016934146.1|DSUZ	LOC6623532|XP_032290834.1|DVIR
OG0004933	LOC108017962|XP_016940721.1|DSUZ	LOC6625181|XP_032291968.1|DVIR
OG0004934	LOC108008426|XP_016927764.1|DSUZ	LOC6635400|XP_002058843.1|DVIR
OG0004935	LOC108018036|XP_016940902.1|DSUZ	LOC6625079|XP_002050984.1|DVIR
OG0004936	LOC108005880|XP_036672418.1|DSUZ	LOC6636594|XP_032291410.1|DVIR
OG0004937	LOC108013567|XP_036670958.1|DSUZ	LOC6623440|XP_002047298.2|DVIR
OG0004938	LOC108006841|XP_016925880.2|DSUZ	LOC6622439|XP_002048189.2|DVIR
OG0004939	LOC108020447|XP_036672459.1|DSUZ, LOC118877327|XP_036671510.1|DSUZ	LOC6622462|XP_002047505.1|DVIR
OG0004940	LOC108005713|XP_036671524.1|DSUZ, LOC108017020|XP_036672468.1|DSUZ	LOC6622133|XP_002047513.3|DVIR
OG0004941	LOC108007480|XP_036671153.1|DSUZ	LOC6623296|XP_032290830.1|DVIR
OG0004942	LOC108005875|XP_016924744.1|DSUZ	LOC6623672|XP_002047388.1|DVIR
OG0004943	LOC108013279|XP_016934539.1|DSUZ	LOC6624660|XP_002046592.1|DVIR
OG0004944	LOC108013601|XP_016935027.1|DSUZ	LOC6623558|XP_002046616.2|DVIR
OG0004945	LOC108017790|XP_016940422.1|DSUZ	LOC6625718|XP_032291925.1|DVIR
OG0004946	LOC108006916|XP_016926005.2|DSUZ	LOC6624632|XP_002047612.2|DVIR
OG0004947	LOC108013527|XP_016934912.1|DSUZ	LOC6622048|XP_002046381.1|DVIR
OG0004948	LOC108013502|XP_016934877.1|DSUZ	LOC6624312|XP_032290890.1|DVIR
OG0004949	LOC108013501|XP_016934876.1|DSUZ	LOC6624505|XP_032290887.1|DVIR
OG0004950	LOC108012933|XP_016933957.1|DSUZ	LOC6627338|XP_002052235.1|DVIR
OG0004951	LOC108017496|XP_016940037.1|DSUZ	LOC6632938|XP_032289671.1|DVIR
OG0004952	LOC108013592|XP_016935010.1|DSUZ	LOC6622351|XP_002046966.1|DVIR
OG0004953	LOC118877213|XP_036670481.1|DSUZ	LOC6623585|XP_002046183.1|DVIR
OG0004954	LOC108007486|XP_016926657.2|DSUZ	LOC6623659|XP_002046181.1|DVIR
OG0004955	LOC108012486|XP_016933384.1|DSUZ	LOC6623984|XP_002046855.1|DVIR
OG0004956	LOC108009401|XP_016929209.1|DSUZ	LOC6635936|XP_002059375.1|DVIR
OG0004957	LOC108007094|XP_036670862.1|DSUZ	LOC6622408|XP_002046973.2|DVIR
OG0004958	LOC108012984|XP_016934043.1|DSUZ	LOC6622173|XP_032290213.1|DVIR
OG0004959	LOC108012986|XP_016934045.1|DSUZ	LOC6623243|XP_032290217.1|DVIR
OG0004960	LOC108012983|XP_016934038.1|DSUZ	LOC6623270|XP_015030875.1|DVIR
OG0004961	LOC108008407|XP_016927742.1|DSUZ	LOC6626212|XP_002050547.2|DVIR
OG0004962	LOC108013076|XP_016934185.1|DSUZ	LOC6623309|XP_002047755.1|DVIR
OG0004963	LOC108015807|XP_036670567.1|DSUZ	LOC6622170|XP_032290191.1|DVIR
OG0004964	LOC108013268|XP_016934518.1|DSUZ	LOC6624539|XP_002047109.1|DVIR
OG0004965	LOC108005783|XP_016924601.1|DSUZ	LOC6623965|XP_002046878.1|DVIR
OG0004966	LOC108005908|XP_036670930.1|DSUZ	LOC6622193|XP_002046879.1|DVIR
OG0004967	LOC108017793|XP_016940426.1|DSUZ	LOC6626478|XP_002050463.1|DVIR
OG0004968	LOC118877357|XP_036671708.1|DSUZ	LOC6623145|XP_002046091.3|DVIR
OG0004969	LOC108017784|XP_016940414.1|DSUZ	LOC6626651|XP_002050645.1|DVIR
OG0004970	LOC108020199|XP_036671723.1|DSUZ	LOC6623146|XP_002046092.1|DVIR
OG0004971	LOC108020209|XP_036670981.1|DSUZ	LOC6623281|XP_002046095.1|DVIR
OG0004972	LOC108005786|XP_016924605.1|DSUZ	LOC26531321|XP_015031728.1|DVIR
OG0004973	LOC108012855|XP_016933810.1|DSUZ	LOC6636838|XP_002060311.1|DVIR
OG0004974	LOC108013455|XP_016934820.1|DSUZ	LOC6623204|XP_002046738.1|DVIR
OG0004975	LOC108020058|XP_016943645.1|DSUZ	LOC6624360|XP_002046346.1|DVIR
OG0004976	LOC108011836|XP_016932563.1|DSUZ	LOC6636919|XP_032291477.1|DVIR
OG0004977	LOC108008365|XP_016927691.1|DSUZ	LOC6635804|XP_002059313.1|DVIR
OG0004978	LOC108017989|XP_016940820.1|DSUZ	LOC6625077|XP_002050982.1|DVIR
OG0004979	LOC108012794|XP_016933717.1|DSUZ	LOC6624075|XP_002046586.1|DVIR
OG0004980	LOC108005674|XP_016924487.1|DSUZ	LOC116650471|XP_032290035.1|DVIR, LOC6622060|XP_002048435.1|DVIR
OG0004981	LOC108020714|XP_016944571.2|DSUZ, LOC108020757|XP_016944624.2|DSUZ	LOC6623013|XP_002047563.1|DVIR
OG0004982	LOC108020738|XP_016944603.2|DSUZ, LOC108020737|XP_036671373.1|DSUZ	LOC6623023|XP_002047566.1|DVIR
OG0004983	LOC108013532|XP_016934918.1|DSUZ	LOC6623318|XP_002047121.1|DVIR
OG0004984	LOC108013590|XP_016935006.1|DSUZ	LOC6623738|XP_002047340.2|DVIR
OG0004985	LOC108012821|XP_016933754.1|DSUZ	LOC6624509|XP_015030890.1|DVIR
OG0004986	LOC108010522|XP_016930887.2|DSUZ	LOC6622197|XP_015031518.1|DVIR
OG0004987	LOC108006666|XP_036672385.1|DSUZ	LOC6622079|XP_015030785.1|DVIR
OG0004988	LOC108012823|XP_016933757.1|DSUZ	LOC6624515|XP_032291030.1|DVIR
OG0004989	LOC108006675|XP_036671381.1|DSUZ	LOC6622100|XP_002047026.1|DVIR
OG0004990	LOC108008960|XP_016928360.1|DSUZ	LOC116651023|XP_032292487.1|DVIR, LOC6635887|XP_002059412.1|DVIR
OG0004991	LOC108009102|XP_016928655.1|DSUZ	LOC6626915|XP_002050969.1|DVIR
OG0004992	LOC108009105|XP_036669175.1|DSUZ	LOC6626916|XP_002050970.1|DVIR
OG0004993	LOC108012916|XP_016933928.1|DSUZ	LOC6622356|XP_002046967.1|DVIR
OG0004994	LOC108007080|XP_036672133.1|DSUZ	LOC6636566|XP_002060070.1|DVIR
OG0004995	LOC108011852|XP_036672346.1|DSUZ	LOC6623656|XP_002046560.3|DVIR
OG0004996	LOC108013283|XP_016934545.1|DSUZ	LOC6623718|XP_002046271.1|DVIR
