Orthogroup	DSUZ.longest_only	DSER.longest_only
OG0005000	LOC108008287|XP_016927588.1|DSUZ	LOC110189260|XP_020814933.1|DSER
OG0005001	LOC108012851|XP_036670562.1|DSUZ	LOC110189057|XP_020814685.1|DSER
OG0005002	LOC108017393|XP_036674090.1|DSUZ, LOC118877807|XP_036673843.1|DSUZ	LOC110191813|XP_020818426.1|DSER
OG0005003	LOC108013189|XP_016934380.1|DSUZ	LOC110183632|XP_020807609.1|DSER
OG0005004	LOC108012553|XP_016933454.1|DSUZ	LOC110189306|XP_020815005.1|DSER
OG0005005	LOC108020443|XP_016944253.1|DSUZ, LOC118877438|XP_036672150.1|DSUZ	LOC110190370|XP_020816441.1|DSER
OG0005006	LOC108013386|XP_016934707.1|DSUZ	LOC110187438|XP_020812489.1|DSER
OG0005007	LOC108015549|XP_036670994.1|DSUZ	LOC110185237|XP_020809630.1|DSER
OG0005008	LOC108013625|XP_016935057.1|DSUZ	LOC110178632|XP_020801477.1|DSER
OG0005009	LOC108004811|XP_016923369.2|DSUZ	LOC110190177|XP_020816184.1|DSER
OG0005010	LOC108018647|XP_036671178.1|DSUZ	LOC110179020|XP_020802024.1|DSER
OG0005011	LOC108009134|XP_016928727.1|DSUZ	LOC110191657|XP_020818213.1|DSER
OG0005012	LOC108012430|XP_016933283.1|DSUZ	LOC110190231|XP_020816251.1|DSER
OG0005013	LOC108011544|XP_016932200.2|DSUZ	LOC110186937|XP_020811926.1|DSER
OG0005014	LOC108012994|XP_016934056.1|DSUZ	LOC110190638|XP_020816893.1|DSER
OG0005015	LOC108005857|XP_036671145.1|DSUZ	LOC110178985|XP_020801958.1|DSER
OG0005016	LOC118877382|XP_036671846.1|DSUZ	LOC110190677|XP_020816942.1|DSER
OG0005017	LOC108012345|XP_016933182.1|DSUZ	LOC110190829|XP_020817146.1|DSER
OG0005018	LOC108013041|XP_016934138.1|DSUZ	LOC110179420|XP_020802608.1|DSER
OG0005019	LOC108007499|XP_016926671.2|DSUZ	LOC110190813|XP_020817122.1|DSER
OG0005020	LOC108009513|XP_016929421.1|DSUZ	LOC110178535|XP_020801357.1|DSER
OG0005021	LOC108006752|XP_016925796.1|DSUZ	LOC110183351|XP_020807265.1|DSER
OG0005022	LOC108012410|XP_016933260.1|DSUZ	LOC110177557|XP_020799988.1|DSER
OG0005023	LOC108008630|XP_016928000.1|DSUZ	LOC110179435|XP_020802674.1|DSER
OG0005024	LOC108013251|XP_016934490.1|DSUZ	LOC110177585|XP_020800028.1|DSER
OG0005025	LOC108013529|XP_016934915.1|DSUZ	LOC110190657|XP_020816916.1|DSER
OG0005026	LOC108012403|XP_016933252.1|DSUZ	LOC110189066|XP_020814695.1|DSER
OG0005027	LOC108011816|XP_036671031.1|DSUZ	LOC110183626|XP_020807602.1|DSER
OG0005028	LOC108018679|XP_016941740.2|DSUZ	LOC110188694|XP_020814161.1|DSER
OG0005029	LOC108004810|XP_016923367.1|DSUZ	LOC110185175|XP_020809552.1|DSER
OG0005030	LOC108012927|XP_016933951.1|DSUZ	LOC110178809|XP_020801728.1|DSER
OG0005031	LOC108013353|XP_016934659.1|DSUZ	LOC110176679|XP_020798775.1|DSER, LOC110185165|XP_020809529.1|DSER
OG0005032	LOC108012606|XP_016933515.1|DSUZ	LOC110190129|XP_020816112.1|DSER
OG0005033	LOC108011407|XP_036670700.1|DSUZ	LOC110176235|XP_020798191.1|DSER
OG0005034	LOC108011408|XP_036671054.1|DSUZ	LOC110176242|XP_020798200.1|DSER
OG0005035	LOC108013175|XP_016934361.1|DSUZ	LOC110190005|XP_020815963.1|DSER
OG0005036	LOC108013183|XP_016934373.1|DSUZ	LOC110188872|XP_020814445.1|DSER
OG0005037	LOC108013069|XP_016934177.1|DSUZ	LOC110190633|XP_020816887.1|DSER
OG0005038	LOC108011872|XP_016932603.1|DSUZ	LOC110177608|XP_020800066.1|DSER
OG0005039	LOC108021344|XP_016945515.1|DSUZ	LOC110185652|XP_020810268.1|DSER
OG0005040	LOC108013142|XP_016934317.1|DSUZ	LOC110189847|XP_020815716.1|DSER
OG0005041	LOC108013077|XP_016934186.1|DSUZ	LOC110190172|XP_020816178.1|DSER
OG0005042	LOC108012478|XP_016933364.1|DSUZ	LOC110185333|XP_020809768.1|DSER
OG0005043	LOC108009772|XP_016929890.1|DSUZ	LOC110179195|XP_020802268.1|DSER
OG0005044	LOC108009769|XP_016929887.1|DSUZ	LOC110179193|XP_020802266.1|DSER
OG0005045	LOC108008640|XP_016928009.1|DSUZ	LOC110179222|XP_020802316.1|DSER
OG0005046	LOC108017883|XP_016940535.1|DSUZ	LOC110189635|XP_020815438.1|DSER
OG0005047	LOC108011745|XP_016932459.1|DSUZ	LOC110190541|XP_020816747.1|DSER
OG0005048	LOC108011733|XP_036671728.1|DSUZ	LOC110190497|XP_020816672.1|DSER
OG0005049	LOC108013003|XP_016934077.2|DSUZ	LOC110189936|XP_020815880.1|DSER
OG0005050	LOC108009103|XP_016928657.1|DSUZ	LOC110177732|XP_020800243.1|DSER
OG0005051	LOC108013098|XP_016934231.1|DSUZ	LOC110189971|XP_020815919.1|DSER
OG0005052	LOC108012560|XP_016933464.1|DSUZ	LOC110189973|XP_020815922.1|DSER
OG0005053	LOC108020354|XP_016944040.1|DSUZ	LOC110177885|XP_020800509.1|DSER
OG0005054	LOC108005740|XP_036670587.1|DSUZ	LOC110184659|XP_020808920.1|DSER
OG0005055	LOC108013738|XP_016935178.1|DSUZ	LOC110180099|XP_020803381.1|DSER
OG0005056	LOC108018249|XP_016941268.1|DSUZ	LOC110176887|XP_020799031.1|DSER
OG0005057	LOC108005826|XP_036670940.1|DSUZ	LOC110176739|XP_020798842.1|DSER
OG0005058	LOC108014460|XP_036671441.1|DSUZ	LOC110176197|XP_020798108.1|DSER
OG0005059	LOC108008427|XP_016927765.1|DSUZ	LOC110178056|XP_020800724.1|DSER
OG0005060	LOC108009482|XP_016929357.1|DSUZ	LOC110182794|XP_020806589.1|DSER
OG0005061	LOC108005904|XP_016924800.1|DSUZ	LOC110180583|XP_020803934.1|DSER
OG0005062	LOC108018021|XP_016940869.1|DSUZ	LOC110191472|XP_020817991.1|DSER
OG0005063	LOC108007465|XP_016926626.1|DSUZ	LOC110189654|XP_020815459.1|DSER
OG0005064	LOC108014684|XP_016936347.1|DSUZ	LOC110190667|XP_020816926.1|DSER
OG0005065	LOC108017919|XP_016940578.1|DSUZ	LOC110191533|XP_020818063.1|DSER
OG0005066	LOC108010170|XP_016930502.1|DSUZ	LOC110176366|XP_020798356.1|DSER
OG0005067	LOC108010244|XP_016930587.1|DSUZ	LOC110191305|XP_020817779.1|DSER
OG0005068	LOC108007548|XP_016926730.2|DSUZ	LOC110178980|XP_020801952.1|DSER
OG0005069	LOC108019782|XP_016943262.1|DSUZ	LOC110182962|XP_020806813.1|DSER
OG0005070	LOC108007264|XP_016926392.1|DSUZ	LOC110191477|XP_020817997.1|DSER
OG0005071	LOC108014492|XP_036672186.1|DSUZ	LOC110178901|XP_020801837.1|DSER
OG0005072	LOC108015251|XP_016937093.1|DSUZ	LOC110178843|XP_020801761.1|DSER
OG0005073	LOC108018219|XP_016941227.1|DSUZ	LOC110191541|XP_020818072.1|DSER
OG0005074	LOC108012908|XP_016933915.1|DSUZ	LOC110189095|XP_020814728.1|DSER
OG0005075	LOC108008681|XP_016928064.1|DSUZ	LOC110176795|XP_020798890.1|DSER, LOC110189320|XP_020815022.1|DSER
OG0005076	LOC108008325|XP_016927637.1|DSUZ	LOC110191506|XP_020818033.1|DSER
OG0005078	LOC108011839|XP_036671970.1|DSUZ	LOC110177563|XP_020799995.1|DSER
OG0005079	LOC108009106|XP_016928665.1|DSUZ	LOC110184116|XP_020808177.1|DSER
OG0005080	LOC108007126|XP_016926219.1|DSUZ	LOC110182786|XP_020806571.1|DSER
OG0005081	LOC108017739|XP_016940337.1|DSUZ	LOC110189491|XP_020815241.1|DSER
OG0005082	LOC108017675|XP_016940271.2|DSUZ	LOC110179981|XP_020803230.1|DSER
OG0005083	LOC108013720|XP_016935149.1|DSUZ	LOC110183237|XP_020807112.1|DSER
OG0005084	LOC108013381|XP_016934696.1|DSUZ	LOC110188863|XP_020814437.1|DSER
OG0005085	LOC108013935|XP_016935434.2|DSUZ	LOC110178929|XP_020801879.1|DSER
OG0005086	LOC108018208|XP_016941214.1|DSUZ	LOC110180046|XP_020803325.1|DSER
OG0005087	LOC108013214|XP_016934421.1|DSUZ	LOC110190442|XP_020816597.1|DSER
OG0005088	LOC108010005|XP_016930282.1|DSUZ	LOC110191638|XP_020818188.1|DSER
OG0005089	LOC108010004|XP_016930281.1|DSUZ	LOC110191637|XP_020818187.1|DSER
OG0005090	LOC108009764|XP_016929880.1|DSUZ	LOC110176260|XP_020798235.1|DSER
OG0005091	LOC108019863|XP_036670199.1|DSUZ	LOC110182116|XP_020805789.1|DSER
OG0005092	LOC108006834|XP_016925871.1|DSUZ	LOC110176735|XP_020798837.1|DSER
OG0005093	LOC108005842|XP_016924679.1|DSUZ	LOC110178938|XP_020801894.1|DSER
OG0005094	LOC108015840|XP_036671964.1|DSUZ	LOC110177561|XP_020799993.1|DSER
OG0005095	LOC108009327|XP_016929087.1|DSUZ	LOC110184050|XP_020808084.1|DSER
OG0005096	LOC108021536|XP_016945790.1|DSUZ	LOC110185584|XP_020810175.1|DSER
OG0005097	LOC108008378|XP_016927709.1|DSUZ	LOC110189404|XP_020815118.1|DSER
OG0005098	LOC108009977|XP_016930236.1|DSUZ	LOC110179051|XP_020802073.1|DSER
OG0005099	LOC108008910|XP_016928306.1|DSUZ	LOC110189454|XP_020815187.1|DSER
OG0005100	LOC108008661|XP_016928039.1|DSUZ	LOC110189453|XP_020815186.1|DSER
OG0005101	LOC108005029|XP_016923653.2|DSUZ, LOC118877676|XP_036673253.1|DSUZ	LOC110188050|XP_020813259.1|DSER
OG0005102	LOC108009788|XP_016929919.1|DSUZ	LOC110179208|XP_020802285.1|DSER
OG0005103	LOC108007265|XP_016926393.1|DSUZ	LOC110191473|XP_020817992.1|DSER
OG0005104	LOC108010030|XP_016930325.1|DSUZ	LOC110183842|XP_020807852.1|DSER
OG0005105	LOC108012755|XP_016933678.1|DSUZ	LOC110190368|XP_020816439.1|DSER
OG0005106	LOC108012318|XP_036671222.1|DSUZ	LOC110185311|XP_020809724.1|DSER
OG0005107	LOC108007112|XP_016926203.1|DSUZ	LOC110182768|XP_020806546.1|DSER
OG0005108	LOC108009342|XP_016929119.1|DSUZ	LOC110179278|XP_020802426.1|DSER
OG0005109	LOC108004691|XP_016923188.1|DSUZ	LOC110181869|XP_020805452.1|DSER
OG0005110	LOC108005642|XP_016924445.2|DSUZ	LOC110183594|XP_020807567.1|DSER
OG0005111	LOC108011454|XP_016932087.1|DSUZ	LOC110176256|XP_020798225.1|DSER
OG0005112	LOC108012379|XP_016933223.1|DSUZ	LOC110187052|XP_020812090.1|DSER
OG0005113	LOC118877325|XP_036671497.1|DSUZ	LOC110176257|XP_020798227.1|DSER
OG0005114	LOC108012435|XP_016933290.1|DSUZ	LOC110188826|XP_020814376.1|DSER
OG0005115	LOC108021628|XP_016945924.1|DSUZ	LOC110182328|XP_020806019.1|DSER
OG0005116	LOC108006669|XP_036671609.1|DSUZ	LOC110183581|XP_020807551.1|DSER
OG0005117	LOC108016777|XP_016939032.1|DSUZ	LOC110182463|XP_020806160.1|DSER
OG0005118	LOC108021466|XP_016945687.1|DSUZ	LOC110183194|XP_020807060.1|DSER
OG0005119	LOC108017972|XP_036670120.1|DSUZ	LOC110177793|XP_020800341.1|DSER
OG0005120	LOC108013542|XP_016934933.1|DSUZ	LOC110177623|XP_020800089.1|DSER
OG0005121	LOC108020758|XP_036670654.1|DSUZ	LOC110187791|XP_020812927.1|DSER, LOC110190051|XP_020816015.1|DSER
OG0005122	LOC108011263|XP_016931858.1|DSUZ	LOC110191145|XP_020817560.1|DSER
OG0005123	LOC108015539|XP_036670396.1|DSUZ	LOC110185224|XP_020809614.1|DSER
OG0005124	LOC108006797|XP_036670684.1|DSUZ	LOC110183603|XP_020807575.1|DSER
OG0005125	LOC108006684|XP_036671602.1|DSUZ	LOC110183563|XP_020807524.1|DSER
OG0005126	LOC108012344|XP_016933181.1|DSUZ	LOC110190786|XP_020817083.1|DSER
OG0005127	LOC108012876|XP_016933853.1|DSUZ	LOC110188889|XP_020814465.1|DSER
OG0005128	LOC108007642|XP_036669904.1|DSUZ	LOC110189570|XP_020815360.1|DSER
OG0005129	LOC108013485|XP_016934857.1|DSUZ	LOC110184633|XP_020808888.1|DSER
OG0005130	LOC108012842|XP_016933797.1|DSUZ	LOC110176725|XP_020798826.1|DSER
OG0005131	LOC108005762|XP_036671026.1|DSUZ	LOC110176699|XP_020798793.1|DSER
OG0005132	LOC108007731|XP_016926972.1|DSUZ	LOC110178587|XP_020801425.1|DSER
OG0005133	LOC108007125|XP_036672015.1|DSUZ	LOC110187354|XP_020812407.1|DSER
OG0005134	LOC108011737|XP_036671259.1|DSUZ	LOC110190570|XP_020816804.1|DSER
OG0005135	LOC108013244|XP_016934480.1|DSUZ	LOC110188912|XP_020814492.1|DSER
OG0005136	LOC108013402|XP_016934745.1|DSUZ	LOC110188903|XP_020814483.1|DSER
OG0005137	LOC108020162|XP_016943753.2|DSUZ	LOC110177328|XP_020799661.1|DSER
OG0005138	LOC118877399|XP_036671954.1|DSUZ	LOC110176241|XP_020798199.1|DSER
OG0005139	LOC108013312|XP_016934593.1|DSUZ	LOC110184720|XP_020808999.1|DSER
OG0005140	LOC108021483|XP_016945717.1|DSUZ	LOC110182334|XP_020806024.1|DSER
OG0005141	LOC108009498|XP_016929382.1|DSUZ	LOC110188927|XP_020814511.1|DSER
OG0005142	LOC108013544|XP_016934938.1|DSUZ	LOC110189955|XP_020815903.1|DSER
OG0005143	LOC108013117|XP_016934263.1|DSUZ	LOC110190404|XP_020816529.1|DSER
OG0005144	LOC108012666|XP_016933582.1|DSUZ	LOC110190311|XP_020816359.1|DSER
OG0005145	LOC108013557|XP_016934960.1|DSUZ	LOC110190264|XP_020816289.1|DSER
OG0005146	LOC108013106|XP_016934242.1|DSUZ	LOC110190771|XP_020817061.1|DSER
OG0005147	LOC108013108|XP_016934246.1|DSUZ	LOC110190773|XP_020817064.1|DSER
OG0005148	LOC108013407|XP_016934753.1|DSUZ	LOC110190661|XP_020816921.1|DSER
OG0005149	LOC108009501|XP_016929391.1|DSUZ	LOC110188129|XP_020813379.1|DSER
OG0005150	LOC108018839|XP_016941915.1|DSUZ	LOC110188716|XP_020814184.1|DSER
OG0005151	LOC108020067|XP_016943655.1|DSUZ	LOC110183586|XP_020807558.1|DSER
OG0005152	LOC108020064|XP_016943652.1|DSUZ	LOC110183556|XP_020807516.1|DSER
OG0005153	LOC108020060|XP_016943649.1|DSUZ	LOC110183553|XP_020807512.1|DSER
OG0005154	LOC108020053|XP_036670530.1|DSUZ	LOC110183574|XP_020807543.1|DSER
OG0005155	LOC108012420|XP_016933269.1|DSUZ	LOC110179416|XP_020802603.1|DSER
OG0005156	LOC108018403|XP_016941449.1|DSUZ	LOC110191031|XP_020817408.1|DSER
OG0005157	LOC108009579|XP_016929534.1|DSUZ	LOC110177530|XP_020799953.1|DSER
OG0005158	LOC108013119|XP_016934278.1|DSUZ	LOC110184792|XP_020809090.1|DSER
OG0005159	LOC108019465|XP_016942781.2|DSUZ	LOC110177589|XP_020800032.1|DSER
OG0005160	LOC108015548|XP_036671770.1|DSUZ	LOC110185204|XP_020809590.1|DSER
OG0005161	LOC108009935|XP_016930165.1|DSUZ	LOC110191631|XP_020818179.1|DSER
OG0005162	LOC108014995|XP_016936708.1|DSUZ	LOC110182646|XP_020806373.1|DSER, LOC110184136|XP_020808206.1|DSER
OG0005163	LOC108007448|XP_016926599.1|DSUZ	LOC110190213|XP_020816227.1|DSER
OG0005164	LOC108013516|XP_016934899.1|DSUZ	LOC110179966|XP_020803206.1|DSER
OG0005165	LOC108018060|XP_016940944.1|DSUZ	LOC110189238|XP_020814880.1|DSER
OG0005166	LOC108016249|XP_016938361.2|DSUZ	LOC110177105|XP_020799309.1|DSER
OG0005167	LOC108016256|XP_016938367.1|DSUZ	LOC110177106|XP_020799310.1|DSER
OG0005168	LOC108006850|XP_036672382.1|DSUZ	LOC110190188|XP_020816195.1|DSER
OG0005169	LOC108011873|XP_016932606.2|DSUZ	LOC110178684|XP_020801547.1|DSER
OG0005170	LOC108011828|XP_036671629.1|DSUZ	LOC110178682|XP_020801542.1|DSER
OG0005171	LOC108011841|XP_016932568.1|DSUZ	LOC110178683|XP_020801546.1|DSER
OG0005172	LOC108010168|XP_016930500.1|DSUZ	LOC110189480|XP_020815226.1|DSER
OG0005173	LOC108017969|XP_016940755.1|DSUZ	LOC110189560|XP_020815349.1|DSER
OG0005174	LOC108010269|XP_016930619.1|DSUZ	LOC110178480|XP_020801280.1|DSER
OG0005175	LOC108009629|XP_016929607.1|DSUZ	LOC110178446|XP_020801239.1|DSER
OG0005176	LOC108019927|XP_016943526.1|DSUZ	LOC110178486|XP_020801291.1|DSER
OG0005177	LOC108010090|XP_016930398.1|DSUZ	LOC110178463|XP_020801262.1|DSER
OG0005178	LOC108012436|XP_016933291.1|DSUZ	LOC110190128|XP_020816110.1|DSER
OG0005179	LOC108012829|XP_016933778.1|DSUZ	LOC110190027|XP_020815989.1|DSER
OG0005180	LOC108012939|XP_016933964.1|DSUZ	LOC110191316|XP_020817794.1|DSER
OG0005181	LOC108006273|XP_016925212.1|DSUZ	LOC110181775|XP_020805308.1|DSER, LOC110188897|XP_020814476.1|DSER
OG0005182	LOC108009496|XP_016929378.1|DSUZ	LOC110188966|XP_020814569.1|DSER
OG0005183	LOC108009816|XP_016929986.1|DSUZ	LOC110189779|XP_020815662.1|DSER
OG0005184	LOC108009644|XP_016929635.1|DSUZ	LOC110180016|XP_020803271.1|DSER
OG0005185	LOC108009895|XP_016930102.1|DSUZ	LOC110176964|XP_020799130.1|DSER
OG0005186	LOC108008482|XP_016927830.1|DSUZ	LOC110179331|XP_020802483.1|DSER
OG0005187	LOC108017967|XP_036670069.1|DSUZ	LOC110189683|XP_020815518.1|DSER
OG0005188	LOC108018154|XP_016941110.1|DSUZ	LOC110189615|XP_020815412.1|DSER
OG0005189	LOC108015225|XP_036676079.1|DSUZ	LOC110176005|XP_020797869.1|DSER
OG0005190	LOC108006818|XP_036672096.1|DSUZ	LOC110189075|XP_020814705.1|DSER
OG0005191	LOC108007380|XP_036673755.1|DSUZ	LOC110189666|XP_020815474.1|DSER
OG0005192	LOC108009334|XP_036669142.1|DSUZ	LOC110177923|XP_020800562.1|DSER
OG0005193	LOC108009326|XP_016929085.1|DSUZ	LOC110177081|XP_020799256.1|DSER
OG0005194	LOC108010157|XP_016930482.1|DSUZ	LOC110182860|XP_020806659.1|DSER
OG0005195	LOC108017930|XP_016940612.1|DSUZ	LOC110182742|XP_020806506.1|DSER
OG0005196	LOC108005802|XP_016924621.1|DSUZ	LOC110184658|XP_020808919.1|DSER
OG0005197	LOC108008374|XP_016927703.1|DSUZ	LOC110191718|XP_020818298.1|DSER
OG0005198	LOC108007283|XP_036671632.1|DSUZ	LOC110177475|XP_020799875.1|DSER
OG0005199	LOC108018230|XP_016941241.1|DSUZ	LOC110182746|XP_020806549.1|DSER
OG0005200	LOC108009672|XP_016929692.1|DSUZ	LOC110189421|XP_020815141.1|DSER
OG0005201	LOC108008300|XP_016927601.1|DSUZ	LOC110184040|XP_020808074.1|DSER
OG0005202	LOC108010146|XP_016930470.1|DSUZ	LOC110188603|XP_020814063.1|DSER
OG0005203	LOC108009124|XP_016928700.1|DSUZ	LOC110176780|XP_020798877.1|DSER
OG0005204	LOC108021313|XP_016945456.1|DSUZ	LOC110185959|XP_020810636.1|DSER
OG0005205	LOC108021266|XP_016945383.1|DSUZ	LOC110183797|XP_020807811.1|DSER
OG0005206	LOC108010160|XP_016930486.1|DSUZ	LOC110181094|XP_020804422.1|DSER
OG0005207	LOC108009980|XP_016930243.1|DSUZ	LOC110177125|XP_020799356.1|DSER
OG0005208	LOC108008201|XP_036669255.1|DSUZ	LOC110179985|XP_020803238.1|DSER
OG0005209	LOC108021409|XP_016945605.1|DSUZ	LOC110185832|XP_020810498.1|DSER
OG0005210	LOC108021155|XP_036670104.1|DSUZ	LOC110185963|XP_020810641.1|DSER
OG0005211	LOC118879234|XP_036678020.1|DSUZ, LOC108007453|XP_016926608.2|DSUZ	LOC110179826|XP_020803091.1|DSER
OG0005212	LOC108009843|XP_016930025.1|DSUZ	LOC110191750|XP_020818350.1|DSER, LOC110180594|XP_020803942.1|DSER
OG0005213	LOC108015253|XP_016937094.1|DSUZ	LOC110183492|XP_020807434.1|DSER
OG0005214	LOC108011942|XP_016932680.1|DSUZ	LOC110177098|XP_020799292.1|DSER
OG0005215	LOC108021464|XP_016945683.1|DSUZ	LOC110178121|XP_020800799.1|DSER
OG0005216	LOC108019699|XP_016943086.1|DSUZ	LOC110181364|XP_020804747.1|DSER
OG0005217	LOC108018053|XP_016940936.1|DSUZ	LOC110185047|XP_020809368.1|DSER
OG0005218	LOC108019129|XP_016942356.1|DSUZ	LOC110181424|XP_020804824.1|DSER
OG0005219	LOC108010048|XP_016930347.1|DSUZ	LOC110188982|XP_020814589.1|DSER
OG0005220	LOC108013011|XP_016934088.1|DSUZ	LOC110178731|XP_020801613.1|DSER
OG0005221	LOC108005726|XP_016924545.1|DSUZ	LOC110183772|XP_020807788.1|DSER
OG0005222	LOC108013483|XP_016934858.1|DSUZ	LOC110184849|XP_020809148.1|DSER, LOC110179785|XP_020803057.1|DSER
OG0005223	LOC108021085|XP_016945095.1|DSUZ	LOC110185067|XP_020809406.1|DSER
OG0005224	LOC108007872|XP_036669109.1|DSUZ	LOC110183865|XP_020807877.1|DSER
OG0005225	LOC108021385|XP_016945571.1|DSUZ	LOC110185558|XP_020810136.1|DSER
OG0005226	LOC108011971|XP_016932720.2|DSUZ	LOC110176850|XP_020798979.1|DSER
OG0005227	LOC108021596|XP_016945878.1|DSUZ	LOC110181201|XP_020804541.1|DSER
OG0005228	LOC108021518|XP_016945767.1|DSUZ	LOC110181208|XP_020804547.1|DSER
OG0005229	LOC108021008|XP_016944973.1|DSUZ	LOC110177024|XP_020799199.1|DSER
OG0005230	LOC108018342|XP_016941375.1|DSUZ	LOC110183169|XP_020807020.1|DSER
OG0005231	LOC108004968|XP_016923561.1|DSUZ	LOC110178142|XP_020800828.1|DSER
OG0005232	LOC108021140|XP_016945189.1|DSUZ	LOC110185672|XP_020810294.1|DSER
OG0005233	LOC108006441|XP_016925458.1|DSUZ	LOC110185780|XP_020810442.1|DSER
OG0005234	LOC108021577|XP_016945849.1|DSUZ	LOC110178685|XP_020801548.1|DSER, LOC110181355|XP_020804738.1|DSER
OG0005235	LOC108020929|XP_016944841.1|DSUZ	LOC110179888|XP_020803148.1|DSER, LOC110187515|XP_020812569.1|DSER
OG0005236	LOC108007467|XP_016926635.1|DSUZ	LOC110186089|XP_020810785.1|DSER
OG0005237	LOC108021480|XP_016945711.1|DSUZ	LOC110185800|XP_020810462.1|DSER
OG0005238	LOC108012165|XP_016932951.1|DSUZ	LOC110185986|XP_020810668.1|DSER
OG0005239	LOC108021474|XP_016945702.1|DSUZ	LOC110182248|XP_020805923.1|DSER, LOC110178430|XP_020801223.1|DSER
OG0005240	LOC108021263|XP_016945377.1|DSUZ	LOC110183332|XP_020807238.1|DSER
OG0005241	LOC108021034|XP_016945012.1|DSUZ	LOC110186102|XP_020810806.1|DSER
OG0005242	LOC108005843|XP_016924683.1|DSUZ	LOC110183413|XP_020807349.1|DSER
OG0005243	LOC108020978|XP_036677034.1|DSUZ	LOC110176952|XP_020799113.1|DSER
OG0005244	LOC108008075|XP_036672516.1|DSUZ	LOC110186715|XP_020811645.1|DSER
OG0005245	LOC108017127|XP_036674874.1|DSUZ	LOC110177146|XP_020799383.1|DSER
OG0005246	LOC108020958|XP_016944894.2|DSUZ	LOC110187554|XP_020812602.1|DSER
OG0005247	LOC108009791|XP_016929940.1|DSUZ	LOC110181125|XP_020804456.1|DSER
OG0005248	LOC108004880|XP_036673962.1|DSUZ	LOC110188688|XP_020814150.1|DSER
OG0005249	LOC108018611|XP_016941662.2|DSUZ	LOC110189426|XP_020815153.1|DSER
OG0005250	LOC108017481|XP_016940075.1|DSUZ	LOC110182747|XP_020806516.1|DSER
OG0005251	LOC108020999|XP_016944955.1|DSUZ	LOC110183300|XP_020807197.1|DSER
OG0005252	LOC108017922|XP_016940588.1|DSUZ	LOC110181346|XP_020804727.1|DSER
OG0005253	LOC108014531|XP_016936166.1|DSUZ	LOC110187442|XP_020812490.1|DSER
OG0005254	LOC108009384|XP_016929187.1|DSUZ	LOC110185975|XP_020810656.1|DSER
OG0005255	LOC108021530|XP_016945781.1|DSUZ	LOC110185953|XP_020810631.1|DSER
OG0005256	LOC108015732|XP_016937759.1|DSUZ	LOC110188776|XP_020814277.1|DSER
OG0005257	LOC108021625|XP_016945920.1|DSUZ	LOC110183852|XP_020807861.1|DSER
OG0005258	LOC108021484|XP_016945714.1|DSUZ	LOC110183746|XP_020807760.1|DSER
OG0005259	LOC108020663|XP_016944517.1|DSUZ	LOC110185604|XP_020810206.1|DSER
OG0005260	LOC108020675|XP_016944537.1|DSUZ	LOC110185605|XP_020810209.1|DSER
OG0005261	LOC108021281|XP_016945408.1|DSUZ	LOC110183388|XP_020807314.1|DSER
OG0005262	LOC108015193|XP_016937005.1|DSUZ	LOC110187382|XP_020812429.1|DSER
OG0005263	LOC108020969|XP_036675270.1|DSUZ	LOC110185709|XP_020810343.1|DSER
OG0005264	LOC108012201|XP_016932988.1|DSUZ	LOC110187784|XP_020812913.1|DSER
OG0005265	LOC108021038|XP_016945018.1|DSUZ	LOC110181384|XP_020804774.1|DSER
OG0005266	LOC108020931|XP_016944847.1|DSUZ	LOC110185600|XP_020810202.1|DSER
OG0005267	LOC108021176|XP_016945247.1|DSUZ	LOC110184913|XP_020809217.1|DSER
OG0005268	LOC108021175|XP_016945246.1|DSUZ	LOC110184912|XP_020809216.1|DSER
OG0005269	LOC108021144|XP_016945200.2|DSUZ	LOC110184916|XP_020809220.1|DSER
OG0005270	LOC108021655|XP_016945956.1|DSUZ	LOC110183151|XP_020807000.1|DSER
OG0005271	LOC108020975|XP_016944914.1|DSUZ	LOC110183813|XP_020807824.1|DSER
OG0005272	LOC108021242|XP_016945340.1|DSUZ	LOC110183814|XP_020807825.1|DSER
OG0005273	LOC108010562|XP_016930933.1|DSUZ	LOC110183822|XP_020807833.1|DSER
OG0005274	LOC108021152|XP_016945212.1|DSUZ	LOC110183176|XP_020807027.1|DSER
OG0005275	LOC108018075|XP_016940969.1|DSUZ	LOC110183373|XP_020807294.1|DSER
OG0005276	LOC108021547|XP_036673922.1|DSUZ	LOC110187538|XP_020812590.1|DSER
OG0005277	LOC108005899|XP_016924786.1|DSUZ	LOC110187563|XP_020812610.1|DSER
OG0005278	LOC108009864|XP_016930053.1|DSUZ	LOC110182863|XP_020806664.1|DSER
OG0005279	LOC108007641|XP_016926851.1|DSUZ	LOC110185869|XP_020810538.1|DSER
OG0005280	LOC108021362|XP_016945541.1|DSUZ	LOC110185540|XP_020810106.1|DSER
OG0005281	LOC108005596|XP_016924425.2|DSUZ	LOC110184946|XP_020809251.1|DSER
OG0005282	LOC108004870|XP_016923443.1|DSUZ	LOC110187650|XP_020812717.1|DSER
OG0005283	LOC108015775|XP_016937807.2|DSUZ	LOC110188722|XP_020814198.1|DSER
OG0005284	LOC108017116|XP_016939568.1|DSUZ	LOC110187429|XP_020812476.1|DSER
OG0005285	LOC108005655|XP_016924463.1|DSUZ	LOC110187437|XP_020812487.1|DSER
