Orthogroup	DSUZ.longest_only	DYAK.longest_only
OG0006125	LOC108007277|XP_036670993.1|DSUZ	LOC6533929|XP_015050337.1|DYAK
OG0006126	LOC108005886|XP_036671116.1|DSUZ	LOC6533302|XP_002094028.1|DYAK
OG0006127	LOC108014254|XP_016935781.2|DSUZ	LOC6534466|XP_002095143.1|DYAK
OG0006128	LOC108011363|XP_016931967.1|DSUZ	LOC6539577|XP_002086465.2|DYAK
OG0006129	LOC108014252|XP_036671245.1|DSUZ	LOC6534179|XP_002094862.1|DYAK
OG0006130	LOC108011378|XP_016931984.2|DSUZ	LOC6539551|XP_002086437.1|DYAK
OG0006131	LOC108011376|XP_016931981.2|DSUZ	LOC6534495|XP_002095172.1|DYAK
OG0006132	LOC108011380|XP_016931986.2|DSUZ	LOC6539581|XP_002086469.1|DYAK
OG0006133	LOC108011372|XP_036671251.1|DSUZ	LOC6539552|XP_002086439.1|DYAK
OG0006134	LOC108011741|XP_036670422.1|DSUZ	LOC6534174|XP_015050491.1|DYAK
OG0006135	LOC108011371|XP_016931976.2|DSUZ	LOC26536082|XP_039229513.1|DYAK
OG0006136	LOC108020837|XP_016944710.1|DSUZ	LOC6533930|XP_002094630.1|DYAK
OG0006137	LOC108012732|XP_016933653.1|DSUZ	LOC6534147|XP_002094831.1|DYAK
OG0006138	LOC108019669|XP_036670084.1|DSUZ	LOC6528557|XP_002089601.1|DYAK
OG0006139	LOC108018100|XP_016941003.1|DSUZ	LOC6528667|XP_002089709.1|DYAK
OG0006140	LOC108009858|XP_016930047.1|DSUZ	LOC6532032|XP_002092809.2|DYAK
OG0006141	LOC108009444|XP_036669139.1|DSUZ	LOC6531378|XP_039228862.1|DYAK
OG0006142	LOC108020751|XP_036670977.1|DSUZ, LOC108011768|XP_036672438.1|DSUZ	LOC6534988|XP_002095658.3|DYAK
OG0006143	LOC108006710|XP_016925740.1|DSUZ	LOC6533962|XP_015050359.1|DYAK
OG0006144	LOC108012902|XP_016933901.1|DSUZ	LOC6534064|XP_002094750.1|DYAK
OG0006145	LOC108012618|XP_016933527.1|DSUZ	LOC6534874|XP_002095546.1|DYAK
OG0006146	LOC108008870|XP_016928268.1|DSUZ	LOC6527710|XP_002088794.2|DYAK
OG0006147	LOC108006967|XP_036673123.1|DSUZ	LOC6536345|XP_002096927.1|DYAK
OG0006148	LOC108005852|XP_016924709.1|DSUZ	LOC6539411|XP_039229459.1|DYAK
OG0006149	LOC108006717|XP_036671584.1|DSUZ	LOC6533963|XP_002094663.1|DYAK
OG0006150	LOC108006708|XP_016925736.2|DSUZ	LOC6533966|XP_002094664.1|DYAK
OG0006151	LOC108019900|XP_016943480.1|DSUZ	LOC6527939|XP_015053844.1|DYAK
OG0006152	LOC108017666|XP_016940264.1|DSUZ	LOC6538584|XP_002099106.1|DYAK
OG0006153	LOC108008424|XP_016927760.1|DSUZ	LOC6531713|XP_002092503.1|DYAK
OG0006154	LOC108013788|XP_016935245.2|DSUZ, LOC118877698|XP_036673425.1|DSUZ	LOC6538562|XP_002099084.1|DYAK
OG0006155	LOC108015855|XP_016937911.2|DSUZ	LOC6536349|XP_002096931.1|DYAK
OG0006156	LOC108018536|XP_036673168.1|DSUZ	LOC6536284|XP_002096870.2|DYAK
OG0006157	LOC108008425|XP_016927762.1|DSUZ	LOC6531944|XP_002092730.1|DYAK
OG0006158	LOC108012918|XP_016933929.1|DSUZ	LOC6533862|XP_002094562.2|DYAK
OG0006159	LOC108008490|XP_016927839.1|DSUZ	LOC6530388|XP_002091314.1|DYAK
OG0006160	LOC108014521|XP_016936150.2|DSUZ, LOC108008465|XP_016927808.2|DSUZ	LOC6531945|XP_002092731.1|DYAK
OG0006161	LOC108009354|XP_016929143.1|DSUZ	LOC6528744|XP_039227380.1|DYAK
OG0006162	LOC108020364|XP_016944063.1|DSUZ	LOC120320434|XP_002099578.1|DYAK
OG0006163	LOC108008989|XP_016928421.1|DSUZ	LOC6530381|XP_002091307.1|DYAK
OG0006165	LOC108015873|XP_016937930.2|DSUZ	LOC6534586|XP_002095262.1|DYAK
OG0006166	LOC108008130|XP_016927412.1|DSUZ	LOC6527869|XP_002088941.1|DYAK
OG0006167	LOC108008338|XP_016927656.1|DSUZ	LOC6530623|XP_002091536.1|DYAK
OG0006168	LOC108011121|XP_016931682.1|DSUZ	LOC6525497|XP_002101332.1|DYAK
OG0006169	LOC118878484|XP_036677382.1|DSUZ, LOC108004582|XP_016923010.2|DSUZ	LOC6524164|XP_002100027.1|DYAK
OG0006170	LOC108009129|XP_016928721.1|DSUZ	LOC6530649|XP_002091547.1|DYAK
OG0006171	LOC108012706|XP_016933622.1|DSUZ	LOC6534358|XP_002095036.1|DYAK, LOC6536472|XP_002097053.2|DYAK
OG0006172	LOC108011181|XP_016931761.2|DSUZ	LOC6533340|XP_002094066.1|DYAK
OG0006173	LOC108010598|XP_016930979.1|DSUZ	LOC6526417|XP_002087536.1|DYAK
OG0006173	LOC108010514|XP_016930882.1|DSUZ	LOC6526416|XP_002087535.1|DYAK
OG0006174	LOC108007752|XP_016926996.2|DSUZ, LOC108015795|XP_016937842.2|DSUZ	LOC6534215|XP_039230080.1|DYAK, LOC6534214|XP_002094896.1|DYAK
OG0006175	LOC108009768|XP_016929886.1|DSUZ	LOC6530705|XP_002091596.1|DYAK
OG0006176	LOC108012976|XP_016934034.1|DSUZ	LOC6539832|XP_002086715.1|DYAK
OG0006177	LOC108006817|XP_016925853.2|DSUZ	LOC26534898|XP_015049977.1|DYAK
OG0006178	LOC108008521|XP_016927880.1|DSUZ	LOC6531751|XP_002092541.1|DYAK
OG0006178	LOC108008202|XP_036668943.1|DSUZ	LOC6531749|XP_002092539.1|DYAK
OG0006179	LOC108017875|XP_016940525.1|DSUZ, LOC108014367|XP_016935947.2|DSUZ	LOC6537557|XP_002098103.1|DYAK, LOC6537558|XP_002098104.1|DYAK
OG0006181	LOC108017556|XP_036672525.1|DSUZ	LOC6535653|XP_002096281.2|DYAK
OG0006182	LOC108016070|XP_036673172.1|DSUZ	LOC6537773|XP_002098314.1|DYAK
OG0006183	LOC118876767|XP_036672683.1|DSUZ, LOC108020858|XP_016944735.1|DSUZ	LOC6537026|XP_002097593.2|DYAK
OG0006184	LOC108016182|XP_016938294.1|DSUZ	LOC6537655|XP_002098200.1|DYAK
OG0006185	LOC108006436|XP_036673308.1|DSUZ	LOC6537200|XP_002097758.1|DYAK
OG0006186	LOC108016192|XP_016938305.2|DSUZ	LOC6537662|XP_002098207.1|DYAK
OG0006187	LOC108018585|XP_036675591.1|DSUZ	LOC6538851|XP_002099364.1|DYAK
OG0006188	LOC108015048|XP_036676416.1|DSUZ	LOC6524073|XP_015045483.1|DYAK
OG0006189	LOC108015047|XP_016936776.1|DSUZ	LOC6524074|XP_002099938.2|DYAK
OG0006190	LOC108017313|XP_016939825.2|DSUZ	LOC6538638|XP_002099158.1|DYAK
OG0006191	LOC108020146|XP_016943735.2|DSUZ	LOC6538276|XP_002098803.1|DYAK
OG0006192	LOC108016838|XP_016939152.2|DSUZ	LOC6524089|XP_002099953.2|DYAK
OG0006193	LOC108006562|XP_016925583.1|DSUZ	LOC6524706|XP_002100550.1|DYAK
OG0006194	LOC108006326|XP_016925315.1|DSUZ	LOC6524946|XP_015045979.1|DYAK
OG0006195	LOC108005476|XP_016924266.1|DSUZ	LOC6524784|XP_002100628.1|DYAK
OG0006196	LOC108010605|XP_016930987.1|DSUZ	LOC6536413|XP_015047739.1|DYAK
OG0006197	LOC108020340|XP_036669789.1|DSUZ	LOC6523716|XP_002099591.1|DYAK
OG0006198	LOC108016735|XP_036676694.1|DSUZ	LOC6525735|XP_039227006.1|DYAK
OG0006199	LOC108014565|XP_016936205.2|DSUZ	LOC6538626|XP_002099148.1|DYAK
OG0006200	LOC108020789|XP_036674597.1|DSUZ	LOC6535423|XP_002096072.1|DYAK
OG0006201	LOC108010452|XP_016930804.1|DSUZ	LOC6525778|XP_015046492.1|DYAK
OG0006202	LOC108010414|XP_036675997.1|DSUZ	LOC6525777|XP_002101598.1|DYAK
OG0006203	LOC108011139|XP_016931707.1|DSUZ	LOC6525642|XP_039233715.1|DYAK
OG0006204	LOC108014625|XP_016936277.2|DSUZ, LOC108006781|XP_016925821.1|DSUZ	LOC6537281|XP_002097839.1|DYAK
OG0006205	LOC108015317|XP_016937195.1|DSUZ	LOC6525915|XP_002101735.2|DYAK
OG0006206	LOC108018914|XP_016941994.1|DSUZ	LOC6524903|XP_002100743.1|DYAK
OG0006207	LOC108015420|XP_016937342.1|DSUZ	LOC6528146|XP_002089212.1|DYAK
OG0006208	LOC108013047|XP_016934147.1|DSUZ	LOC6532202|XP_039229553.1|DYAK
OG0006209	LOC108005435|XP_016924210.1|DSUZ	LOC6525316|XP_002101152.1|DYAK
OG0006210	LOC108014920|XP_036676604.1|DSUZ	LOC6525254|XP_039233348.1|DYAK
OG0006211	LOC108021324|XP_036678352.1|DSUZ	LOC6527663|XP_002088749.1|DYAK
OG0006212	LOC108021312|XP_016945459.1|DSUZ	LOC6527662|XP_002088748.1|DYAK
OG0006213	LOC118877828|XP_036673896.1|DSUZ, LOC108011605|XP_016932264.1|DSUZ	LOC6535254|XP_039232720.1|DYAK
OG0006214	LOC108006289|XP_016925238.1|DSUZ	LOC6524957|XP_002100797.1|DYAK
OG0006215	LOC108004652|XP_016923094.1|DSUZ	LOC6525373|XP_002101209.3|DYAK
OG0006216	LOC108016166|XP_016938276.1|DSUZ	LOC6538334|XP_002098861.2|DYAK
OG0006217	LOC108016974|XP_016939405.1|DSUZ	LOC6525692|XP_002101514.1|DYAK
OG0006218	LOC108021025|XP_016944995.1|DSUZ	LOC6527554|XP_002088644.1|DYAK
OG0006219	LOC108016765|XP_016939019.1|DSUZ	LOC6523939|XP_002099811.1|DYAK
OG0006220	LOC118877370|XP_036671794.1|DSUZ	LOC6534286|XP_002094967.1|DYAK
OG0006221	LOC108010778|XP_016931194.2|DSUZ	LOC6538989|XP_002099491.3|DYAK
OG0006222	LOC108010855|XP_016931319.2|DSUZ	LOC6538987|XP_002099489.1|DYAK
OG0006223	LOC108015329|XP_016937219.1|DSUZ	LOC6526090|XP_002101907.1|DYAK
OG0006224	LOC108014964|XP_036676861.1|DSUZ	LOC6525917|XP_002101737.3|DYAK
OG0006225	LOC108011171|XP_016931749.1|DSUZ	LOC6525500|XP_002101335.1|DYAK
OG0006226	LOC108008559|XP_016927919.1|DSUZ	LOC6529346|XP_002090351.1|DYAK
OG0006227	LOC108004742|XP_016923259.1|DSUZ	LOC6525044|XP_002100883.1|DYAK
OG0006228	LOC108008967|XP_016928391.1|DSUZ	LOC6530932|XP_002091774.1|DYAK
OG0006229	LOC108020375|XP_016944101.1|DSUZ	LOC6523760|XP_039232912.1|DYAK
OG0006230	LOC108005360|XP_016924096.1|DSUZ	LOC6525582|XP_002101417.1|DYAK
OG0006231	LOC108013708|XP_016935118.1|DSUZ	LOC6524657|XP_039233451.1|DYAK
OG0006232	LOC108019130|XP_016942359.1|DSUZ	LOC6524907|XP_002100747.1|DYAK
OG0006233	LOC108018926|XP_016942007.1|DSUZ	LOC6524909|XP_015045943.1|DYAK
OG0006234	LOC108005163|XP_016923826.1|DSUZ	LOC6525584|XP_002101419.1|DYAK
OG0006235	LOC108015311|XP_016937180.1|DSUZ	LOC6525888|XP_002101708.2|DYAK
OG0006236	LOC108005474|XP_016924262.1|DSUZ	LOC6524782|XP_002100626.1|DYAK
OG0006237	LOC108015037|XP_016936758.1|DSUZ	LOC6525912|XP_002101732.1|DYAK
OG0006238	LOC108006333|XP_016925327.2|DSUZ	LOC6524970|XP_002100810.1|DYAK
OG0006239	LOC108005653|XP_016924457.1|DSUZ	LOC6539105|XP_002086007.1|DYAK
OG0006240	LOC108015521|XP_016937478.2|DSUZ	LOC6538004|XP_002098539.1|DYAK
OG0006241	LOC108005162|XP_016923825.1|DSUZ	LOC6525585|XP_002101420.1|DYAK
OG0006242	LOC108005420|XP_016924187.2|DSUZ	LOC6525549|XP_002101384.1|DYAK
OG0006243	LOC108010557|XP_016930925.2|DSUZ	LOC6536424|XP_002097006.1|DYAK
OG0006244	LOC108006975|XP_016926071.2|DSUZ	LOC6536340|XP_002096924.1|DYAK
OG0006245	LOC118879360|XP_036678108.1|DSUZ, LOC108020484|XP_036672970.1|DSUZ	LOC6537749|XP_002098290.1|DYAK
OG0006246	LOC108018991|XP_016942088.1|DSUZ	LOC6524334|XP_002100192.1|DYAK
OG0006247	LOC108009540|XP_016929469.1|DSUZ	LOC6528490|XP_002089536.1|DYAK
OG0006248	LOC108011991|XP_016932746.2|DSUZ	LOC6535823|XP_039232821.1|DYAK
OG0006249	LOC108020937|XP_016944858.1|DSUZ	LOC6526817|XP_002087919.1|DYAK
OG0006250	LOC108019151|XP_016942390.1|DSUZ	LOC6524847|XP_002100687.1|DYAK
OG0006251	LOC108018758|XP_036675528.1|DSUZ	LOC6538348|XP_002098873.1|DYAK
OG0006252	LOC108011278|XP_016931875.1|DSUZ	LOC6538347|XP_002098872.1|DYAK
OG0006253	LOC108018886|XP_036675871.1|DSUZ	LOC6524335|XP_002100193.2|DYAK
OG0006254	LOC108021036|XP_016945016.1|DSUZ	LOC6530327|XP_002091254.1|DYAK
OG0006255	LOC108005969|XP_016924893.2|DSUZ	LOC6537805|XP_002098346.1|DYAK
OG0006256	LOC108005311|XP_036677202.1|DSUZ	LOC6525589|XP_002101424.1|DYAK
OG0006257	LOC108015173|XP_016936945.1|DSUZ	LOC6525934|XP_015046542.1|DYAK
OG0006258	LOC108018852|XP_036676305.1|DSUZ	LOC6525317|XP_002101153.1|DYAK
OG0006259	LOC108020862|XP_036672862.1|DSUZ, LOC118876768|XP_036674567.1|DSUZ	LOC6537371|XP_002097927.1|DYAK
OG0006260	LOC108015175|XP_016936947.1|DSUZ	LOC6525933|XP_002101753.1|DYAK
OG0006261	LOC108006597|XP_016925611.1|DSUZ	LOC6527345|XP_002088437.1|DYAK
OG0006262	LOC108015382|XP_016937290.1|DSUZ	LOC6525978|XP_002101797.1|DYAK
OG0006263	LOC108015378|XP_016937286.1|DSUZ	LOC6524122|XP_002099986.1|DYAK
OG0006264	LOC108016533|XP_036676227.1|DSUZ	LOC6524479|XP_039229953.1|DYAK
OG0006265	LOC108009375|XP_016929168.1|DSUZ	LOC6531471|XP_002092270.1|DYAK
OG0006266	LOC108016948|XP_036676522.1|DSUZ	LOC6524481|XP_002100338.1|DYAK
OG0006267	LOC108004748|XP_016923272.1|DSUZ	LOC6524616|XP_039233544.1|DYAK
OG0006268	LOC108009668|XP_016929687.1|DSUZ	LOC6531624|XP_002092421.1|DYAK
OG0006269	LOC108006983|XP_036672955.1|DSUZ	LOC6536335|XP_002096919.1|DYAK
OG0006270	LOC108015107|XP_016936841.1|DSUZ	LOC6525969|XP_002101788.1|DYAK
OG0006271	LOC108020564|XP_036673071.1|DSUZ	LOC6536522|XP_002097098.1|DYAK
OG0006272	LOC108013724|XP_016935153.1|DSUZ	LOC6524649|XP_002100506.1|DYAK
OG0006273	LOC108017899|XP_016940558.1|DSUZ	LOC6528329|XP_002089382.1|DYAK
OG0006274	LOC108005352|XP_016924083.1|DSUZ	LOC6524602|XP_002100459.1|DYAK
OG0006275	LOC108019149|XP_016942387.1|DSUZ	LOC6524368|XP_002100226.1|DYAK
OG0006276	LOC108012803|XP_016933731.1|DSUZ	LOC6532231|XP_002093004.1|DYAK
OG0006277	LOC108018326|XP_036672701.1|DSUZ, LOC108017037|XP_036674951.1|DSUZ	LOC6539835|XP_039231552.1|DYAK
OG0006278	LOC108016698|XP_016938912.1|DSUZ	LOC6525687|XP_002101509.2|DYAK
OG0006279	LOC108006312|XP_016925299.1|DSUZ	LOC6525525|XP_039230195.1|DYAK
OG0006280	LOC108005084|XP_016923740.1|DSUZ	LOC6526218|XP_039231732.1|DYAK
OG0006281	LOC108005083|XP_016923739.1|DSUZ	LOC6526220|XP_002102029.1|DYAK
OG0006282	LOC108019132|XP_016942363.2|DSUZ	LOC6525128|XP_039233774.1|DYAK
OG0006283	LOC108007840|XP_016927093.2|DSUZ	LOC6537932|XP_002098472.1|DYAK
OG0006284	LOC108007505|XP_016926677.1|DSUZ	LOC6539511|XP_002086399.2|DYAK
OG0006285	LOC108011623|XP_016932297.1|DSUZ	LOC6535296|XP_002095952.1|DYAK
OG0006286	LOC108020285|XP_036677907.1|DSUZ, LOC108017519|XP_036673571.1|DSUZ	LOC6535554|XP_002096183.3|DYAK
OG0006287	LOC108006261|XP_016925197.2|DSUZ	LOC6525528|XP_002101363.1|DYAK
OG0006288	LOC108012150|XP_016932931.2|DSUZ	LOC6538943|XP_002099447.1|DYAK
OG0006289	LOC108014694|XP_016936358.1|DSUZ	LOC6535587|XP_002096215.1|DYAK
OG0006290	LOC108015316|XP_016937186.1|DSUZ	LOC6525267|XP_015046193.1|DYAK
OG0006291	LOC108011932|XP_016932669.1|DSUZ	LOC6527448|XP_002088540.1|DYAK
OG0006292	LOC108005452|XP_036677261.1|DSUZ	LOC6524503|XP_015045729.1|DYAK
OG0006293	LOC108012541|XP_016933444.2|DSUZ	LOC6532390|XP_002093141.1|DYAK
OG0006294	LOC108006523|XP_036676317.1|DSUZ	LOC6524707|XP_039233778.1|DYAK
OG0006295	LOC108016893|XP_016939288.1|DSUZ	LOC6524087|XP_002099951.3|DYAK
OG0006296	LOC108015192|XP_016937001.2|DSUZ	LOC6525209|XP_039231375.1|DYAK
OG0006297	LOC108016870|XP_016939238.1|DSUZ	LOC6525702|XP_015046430.1|DYAK
OG0006298	LOC108006530|XP_016925543.1|DSUZ	LOC6524709|XP_002100553.1|DYAK
OG0006299	LOC108019092|XP_036675771.1|DSUZ	LOC6524300|XP_015045595.1|DYAK
OG0006300	LOC108018933|XP_016942015.1|DSUZ	LOC6524374|XP_015045636.1|DYAK
OG0006301	LOC108019189|XP_016942451.1|DSUZ	LOC6525104|XP_002100943.1|DYAK
OG0006302	LOC108004681|XP_016923157.1|DSUZ	LOC6525079|XP_015046085.1|DYAK
OG0006303	LOC108009647|XP_016929641.1|DSUZ	LOC6530179|XP_002091119.2|DYAK
OG0006304	LOC108007625|XP_036673617.1|DSUZ	LOC6538138|XP_002098673.3|DYAK
OG0006305	LOC108007628|XP_036673493.1|DSUZ	LOC6538135|XP_002098670.1|DYAK
OG0006306	LOC108006632|XP_016925657.2|DSUZ	LOC26534501|XP_039231576.1|DYAK
OG0006307	LOC108010817|XP_036675623.1|DSUZ	LOC6539055|XP_002099557.3|DYAK
OG0006308	LOC108005127|XP_016923790.2|DSUZ	LOC6525600|XP_002101435.1|DYAK
OG0006309	LOC108005341|XP_036676955.1|DSUZ	LOC6525572|XP_015046372.1|DYAK
OG0006310	LOC108014381|XP_016935972.2|DSUZ	LOC6537536|XP_002098082.1|DYAK
OG0006311	LOC108019061|XP_036675704.1|DSUZ	LOC6525359|XP_002101195.2|DYAK
OG0006312	LOC108018940|XP_036675706.1|DSUZ	LOC6525360|XP_002101196.1|DYAK
OG0006313	LOC108004692|XP_016923191.1|DSUZ	LOC6525382|XP_002101218.1|DYAK
OG0006314	LOC108019226|XP_016942511.1|DSUZ	LOC6524883|XP_002100723.1|DYAK
OG0006315	LOC108010865|XP_016931331.2|DSUZ	LOC6538974|XP_015049145.1|DYAK
OG0006316	LOC108005086|XP_016923746.1|DSUZ	LOC6526214|XP_002102023.1|DYAK
OG0006317	LOC108021823|XP_016946115.1|DSUZ	LOC6525408|XP_002101243.1|DYAK
OG0006318	LOC108015287|XP_036676128.1|DSUZ	LOC6525203|XP_002101041.1|DYAK
OG0006319	LOC108009947|XP_016930182.1|DSUZ	LOC6528816|XP_002089848.1|DYAK
OG0006320	LOC108015276|XP_016937132.1|DSUZ	LOC6525948|XP_002101768.1|DYAK
OG0006321	LOC108016761|XP_016939004.1|DSUZ	LOC6525233|XP_002101071.1|DYAK
OG0006322	LOC108015295|XP_016937160.1|DSUZ	LOC6525898|XP_002101718.1|DYAK
OG0006323	LOC108018978|XP_016942070.1|DSUZ	LOC6524898|XP_002100738.1|DYAK
OG0006324	LOC108016857|XP_016939211.1|DSUZ	LOC6524445|XP_002100303.2|DYAK
OG0006325	LOC118877805|XP_036673838.1|DSUZ, LOC108019422|XP_036674054.1|DSUZ	LOC6535861|XP_002096480.1|DYAK
OG0006326	LOC108019359|XP_016942671.1|DSUZ	LOC6539573|XP_002086461.2|DYAK
OG0006327	LOC108016152|XP_036675511.1|DSUZ	LOC6538306|XP_002098833.1|DYAK
OG0006328	LOC108005960|XP_036672988.1|DSUZ	LOC6537812|XP_015048527.1|DYAK
OG0006329	LOC108005313|XP_016924011.1|DSUZ	LOC6524588|XP_002100445.1|DYAK
OG0006330	LOC118877684|XP_036673299.1|DSUZ	LOC6538624|XP_002099146.1|DYAK
OG0006331	LOC108005399|XP_016924150.1|DSUZ	LOC6525641|XP_002101463.2|DYAK
OG0006332	LOC108005479|XP_016924269.1|DSUZ	LOC6524567|XP_039226340.1|DYAK
OG0006333	LOC108004687|XP_016923179.1|DSUZ	LOC6524629|XP_002100486.3|DYAK
OG0006334	LOC108016775|XP_016939029.1|DSUZ	LOC6524085|XP_002099949.1|DYAK
OG0006335	LOC108011018|XP_016931532.2|DSUZ	LOC6537847|XP_002098388.1|DYAK
OG0006336	LOC108004666|XP_016923131.1|DSUZ	LOC6526043|XP_002101860.1|DYAK
OG0006337	LOC108004604|XP_016923032.1|DSUZ	LOC6525061|XP_002100900.1|DYAK
OG0006338	LOC108011665|XP_016932353.1|DSUZ	LOC6535288|XP_002095944.1|DYAK
OG0006339	LOC108019201|XP_016942480.1|DSUZ	LOC6524893|XP_002100733.1|DYAK
OG0006340	LOC108019156|XP_016942396.1|DSUZ	LOC6526061|XP_002101878.1|DYAK
OG0006341	LOC108015279|XP_036676354.1|DSUZ	LOC6525946|XP_002101766.2|DYAK
OG0006342	LOC108014957|XP_036676409.1|DSUZ	LOC6525944|XP_039229319.1|DYAK
OG0006343	LOC108014958|XP_036676663.1|DSUZ	LOC6525942|XP_002101762.1|DYAK
OG0006344	LOC108005310|XP_016924009.1|DSUZ	LOC6525592|XP_002101427.1|DYAK
OG0006345	LOC108016071|XP_036673171.1|DSUZ	LOC6537775|XP_039231727.1|DYAK
OG0006346	LOC108014787|XP_016936468.2|DSUZ	LOC6538072|XP_002098607.1|DYAK
OG0006347	LOC108020607|XP_036673276.1|DSUZ	LOC6538750|XP_015049009.1|DYAK
OG0006348	LOC108019209|XP_016942494.1|DSUZ	LOC6524357|XP_002100215.1|DYAK
OG0006349	LOC108016895|XP_036676523.1|DSUZ	LOC6524484|XP_039229956.1|DYAK
OG0006350	LOC108007562|XP_016926744.1|DSUZ	LOC6538019|XP_002098554.1|DYAK
OG0006351	LOC108013728|XP_036676316.1|DSUZ	LOC6525131|XP_002100969.1|DYAK
OG0006352	LOC108008333|XP_016927648.1|DSUZ	LOC6530451|XP_002091367.1|DYAK
OG0006353	LOC108016484|XP_016938637.2|DSUZ	LOC6538842|XP_002099355.1|DYAK
OG0006354	LOC108005971|XP_016924896.2|DSUZ	LOC6537800|XP_002098341.2|DYAK
OG0006355	LOC108014961|XP_016936670.2|DSUZ	LOC6525930|XP_002101750.2|DYAK
OG0006356	LOC108016754|XP_016938990.1|DSUZ	LOC6524458|XP_002100315.1|DYAK
OG0006357	LOC108016839|XP_016939155.1|DSUZ	LOC6525698|XP_039226462.1|DYAK
OG0006358	LOC108012907|XP_016933913.1|DSUZ	LOC6532407|XP_002093158.3|DYAK
OG0006359	LOC108006417|XP_036673224.1|DSUZ	LOC6537197|XP_002097755.1|DYAK
OG0006360	LOC108004574|XP_016922999.1|DSUZ	LOC6524006|XP_015045428.1|DYAK
OG0006361	LOC108015983|XP_036675137.1|DSUZ	LOC6536151|XP_002096752.1|DYAK, LOC26534953|XP_039231750.1|DYAK
OG0006362	LOC108016921|XP_016939336.1|DSUZ	LOC6524392|XP_002100250.1|DYAK
OG0006363	LOC108014942|XP_036676115.1|DSUZ	LOC6525878|XP_015046527.1|DYAK
OG0006364	LOC108009558|XP_016929512.1|DSUZ	LOC6527353|XP_002088445.2|DYAK
OG0006365	LOC108014951|XP_036676692.1|DSUZ	LOC6526107|XP_002101924.1|DYAK
OG0006366	LOC108014952|XP_036676762.1|DSUZ	LOC6526103|XP_039231059.1|DYAK
OG0006367	LOC108014965|XP_036676674.1|DSUZ	LOC6525909|XP_002101729.1|DYAK
OG0006368	LOC118876789|XP_036675428.1|DSUZ	LOC6538906|XP_015049094.1|DYAK
OG0006369	LOC108017244|XP_036675670.1|DSUZ	LOC6538908|XP_039232380.1|DYAK
OG0006370	LOC108004854|XP_016923424.1|DSUZ	LOC6525846|XP_002101666.1|DYAK
OG0006371	LOC108012164|XP_016932947.2|DSUZ	LOC6538941|XP_002099445.1|DYAK
OG0006372	LOC108016169|XP_036675624.1|DSUZ	LOC6538313|XP_002098840.1|DYAK
OG0006373	LOC108015426|XP_036676533.1|DSUZ	LOC6525282|XP_015046206.1|DYAK
OG0006374	LOC108019070|XP_016942200.1|DSUZ	LOC6525362|XP_002101198.1|DYAK
OG0006375	LOC108005356|XP_016924091.1|DSUZ	LOC6524825|XP_002100667.1|DYAK
OG0006376	LOC108015242|XP_016937077.1|DSUZ	LOC6525908|XP_002101728.1|DYAK
OG0006377	LOC108004846|XP_016923417.1|DSUZ	LOC6525822|XP_002101642.1|DYAK
OG0006378	LOC108015520|XP_016937475.1|DSUZ	LOC6538013|XP_039232256.1|DYAK
OG0006379	LOC108005290|XP_016923977.1|DSUZ	LOC6524775|XP_002100619.1|DYAK
OG0006380	LOC108016990|XP_016939427.1|DSUZ	LOC6524230|XP_002100093.1|DYAK
OG0006381	LOC108006559|XP_016925578.2|DSUZ	LOC6524703|XP_002100547.2|DYAK
OG0006382	LOC108005159|XP_016923823.1|DSUZ	LOC6524561|XP_002100418.1|DYAK
OG0006383	LOC108005353|XP_016924086.1|DSUZ	LOC6524584|XP_039230903.1|DYAK
OG0006384	LOC108005170|XP_016923834.1|DSUZ	LOC6524583|XP_002100440.1|DYAK
OG0006385	LOC108005959|XP_036672987.1|DSUZ	LOC6537801|XP_002098342.1|DYAK
OG0006386	LOC108017367|XP_016939880.1|DSUZ	LOC6527055|XP_002088148.1|DYAK
OG0006387	LOC108017269|XP_016939773.2|DSUZ	LOC6538881|XP_002099385.1|DYAK
OG0006388	LOC108016773|XP_016939027.1|DSUZ	LOC6524083|XP_002099947.3|DYAK
OG0006389	LOC108016774|XP_016939028.1|DSUZ	LOC6524084|XP_002099948.1|DYAK
OG0006390	LOC108018595|XP_016941644.2|DSUZ	LOC6535532|XP_002096161.1|DYAK
OG0006391	LOC108018770|XP_016941839.1|DSUZ, LOC118877806|XP_036673840.1|DSUZ	LOC6536924|XP_002097493.1|DYAK
OG0006392	LOC108015305|XP_016937172.1|DSUZ	LOC6524118|XP_002099982.1|DYAK
OG0006393	LOC108006999|XP_036676983.1|DSUZ	LOC6528922|XP_002089954.1|DYAK
OG0006394	LOC108017339|XP_016939860.1|DSUZ	LOC6535431|XP_002096080.1|DYAK
OG0006395	LOC108006984|XP_036672956.1|DSUZ	LOC6536334|XP_002096918.1|DYAK
OG0006396	LOC108013684|XP_016935092.1|DSUZ	LOC6525144|XP_002100982.1|DYAK
OG0006397	LOC108019042|XP_016942155.1|DSUZ	LOC6524284|XP_039230142.1|DYAK
OG0006398	LOC108015376|XP_016937283.1|DSUZ	LOC6524016|XP_002099888.1|DYAK
OG0006399	LOC108005445|XP_016924224.1|DSUZ	LOC6524827|XP_002100669.1|DYAK
OG0006400	LOC108005444|XP_016924223.1|DSUZ	LOC6524826|XP_002100668.1|DYAK
