Orthogroup	DSUZ.longest_only	DHYD.longest_only
OG0005239	LOC108021474|XP_016945702.1|DSUZ	LOC111594228|XP_023163196.2|DHYD
OG0005240	LOC108021263|XP_016945377.1|DSUZ	LOC111603914|XP_023177505.1|DHYD
OG0005241	LOC108021034|XP_016945012.1|DSUZ	LOC111599151|XP_030080319.1|DHYD
OG0005242	LOC108005843|XP_016924683.1|DSUZ	LOC111600926|XP_023173061.1|DHYD
OG0005243	LOC108020978|XP_036677034.1|DSUZ	LOC111599189|XP_023170544.2|DHYD
OG0005244	LOC108008075|XP_036672516.1|DSUZ	LOC111598339|XP_023169311.2|DHYD
OG0005245	LOC108017127|XP_036674874.1|DSUZ	LOC111598634|XP_023169746.2|DHYD
OG0005246	LOC108020958|XP_016944894.2|DSUZ	LOC111599089|XP_023170397.2|DHYD
OG0005247	LOC108009791|XP_016929940.1|DSUZ	LOC111603799|XP_023177316.1|DHYD
OG0005248	LOC108004880|XP_036673962.1|DSUZ	LOC111593396|XP_030079399.1|DHYD
OG0005249	LOC108018611|XP_016941662.2|DSUZ	LOC111601372|XP_023173679.1|DHYD
OG0005250	LOC108017481|XP_016940075.1|DSUZ	LOC111594280|XP_023163290.2|DHYD
OG0005251	LOC108020999|XP_016944955.1|DSUZ	LOC111594406|XP_023163446.2|DHYD
OG0005252	LOC108017922|XP_016940588.1|DSUZ	LOC111600170|XP_023171934.2|DHYD
OG0005253	LOC108014531|XP_016936166.1|DSUZ	LOC111605567|XP_023179909.2|DHYD
OG0005254	LOC108009384|XP_016929187.1|DSUZ	LOC111594111|XP_023163037.2|DHYD
OG0005255	LOC108021530|XP_016945781.1|DSUZ	LOC111594110|XP_023163036.2|DHYD
OG0005256	LOC108015732|XP_016937759.1|DSUZ	LOC111594703|XP_023163892.1|DHYD
OG0005257	LOC108021625|XP_016945920.1|DSUZ	LOC111600420|XP_023172274.2|DHYD
OG0005258	LOC108021484|XP_016945714.1|DSUZ	LOC111600359|XP_023172201.2|DHYD, LOC115483406|XP_030081057.1|DHYD
OG0005259	LOC108020663|XP_016944517.1|DSUZ	LOC111600446|XP_023172309.2|DHYD
OG0005260	LOC108020675|XP_016944537.1|DSUZ	LOC111600448|XP_023172313.1|DHYD
OG0005261	LOC108021281|XP_016945408.1|DSUZ	LOC111592625|XP_023160728.1|DHYD
OG0005262	LOC108015193|XP_016937005.1|DSUZ	LOC111603885|XP_023177471.2|DHYD
OG0005263	LOC108020969|XP_036675270.1|DSUZ	LOC111594095|XP_023163015.1|DHYD
OG0005264	LOC108012201|XP_016932988.1|DSUZ	LOC111601423|XP_023173766.2|DHYD, LOC115482813|XP_030078837.1|DHYD
OG0005265	LOC108021038|XP_016945018.1|DSUZ	LOC111594755|XP_030079144.1|DHYD
OG0005266	LOC108020931|XP_016944847.1|DSUZ	LOC111600622|XP_023172596.2|DHYD
OG0005267	LOC108021176|XP_016945247.1|DSUZ	LOC111596063|XP_023165880.1|DHYD
OG0005268	LOC108021175|XP_016945246.1|DSUZ	LOC111596061|XP_023165878.2|DHYD
OG0005269	LOC108021144|XP_016945200.2|DSUZ	LOC111596104|XP_030080303.1|DHYD
OG0005270	LOC108021655|XP_016945956.1|DSUZ	LOC111592542|XP_023160592.1|DHYD
OG0005271	LOC108020975|XP_016944914.1|DSUZ	LOC111599000|XP_023170278.1|DHYD
OG0005272	LOC108021242|XP_016945340.1|DSUZ	LOC111598944|XP_023170190.2|DHYD
OG0005273	LOC108010562|XP_016930933.1|DSUZ	LOC111598950|XP_023170201.2|DHYD
OG0005274	LOC108021152|XP_016945212.1|DSUZ	LOC111592534|XP_023160585.2|DHYD
OG0005275	LOC108018075|XP_016940969.1|DSUZ	LOC111603951|XP_023177550.2|DHYD
OG0005276	LOC108021547|XP_036673922.1|DSUZ	LOC111600909|XP_023173038.2|DHYD
OG0005277	LOC108005899|XP_016924786.1|DSUZ	LOC111601942|XP_023174568.2|DHYD
OG0005278	LOC108009864|XP_016930053.1|DSUZ	LOC111602143|XP_023174860.2|DHYD
OG0005279	LOC108007641|XP_016926851.1|DSUZ	LOC111596353|XP_023166313.2|DHYD
OG0005280	LOC108021362|XP_016945541.1|DSUZ	LOC111599049|XP_030080243.1|DHYD
OG0005281	LOC108005596|XP_016924425.2|DSUZ	LOC111599319|XP_023170701.2|DHYD
OG0005282	LOC108004870|XP_016923443.1|DSUZ	LOC111603032|XP_023176230.2|DHYD
OG0005283	LOC108015775|XP_016937807.2|DSUZ	LOC111602687|XP_023175676.1|DHYD
OG0005284	LOC108017116|XP_016939568.1|DSUZ	LOC111599055|XP_023170344.1|DHYD
OG0005285	LOC108005655|XP_016924463.1|DSUZ	LOC111599054|XP_023170342.2|DHYD
OG0005286	LOC108017230|XP_016939719.1|DSUZ	LOC111599217|XP_023170583.1|DHYD
OG0005287	LOC108017208|XP_016939698.1|DSUZ	LOC111599216|XP_023170582.2|DHYD
OG0005288	LOC108017847|XP_036668583.1|DSUZ	LOC111601409|XP_023173740.1|DHYD
OG0005289	LOC108014223|XP_036677309.1|DSUZ, LOC108015948|XP_016938020.2|DSUZ	LOC111594399|XP_023163434.2|DHYD
OG0005290	LOC108016287|XP_016938410.1|DSUZ	LOC111603593|XP_023177019.1|DHYD
OG0005291	LOC108006089|XP_016925028.1|DSUZ	LOC111592600|XP_023160692.2|DHYD
OG0005292	LOC108020707|XP_016944567.1|DSUZ	LOC111592550|XP_023160605.2|DHYD
OG0005293	LOC108013570|XP_016934985.1|DSUZ	LOC111598961|XP_023170215.2|DHYD
OG0005294	LOC108021223|XP_016945315.1|DSUZ	LOC111602448|XP_023175276.1|DHYD
OG0005295	LOC108017173|XP_036668702.1|DSUZ	LOC111592643|XP_030079130.1|DHYD
OG0005296	LOC108007994|XP_036675006.1|DSUZ	LOC111600835|XP_023172907.2|DHYD
OG0005297	LOC108021600|XP_016945883.1|DSUZ	LOC111603966|XP_023177574.2|DHYD
OG0005298	LOC108021069|XP_016945070.1|DSUZ	LOC111594691|XP_023163879.1|DHYD
OG0005299	LOC108015446|XP_036675424.1|DSUZ	LOC111600236|XP_030080625.1|DHYD
OG0005300	LOC108004705|XP_016923207.1|DSUZ	LOC111591989|XP_023159716.2|DHYD
OG0005301	LOC108019425|XP_016942739.1|DSUZ	LOC111603746|XP_023177239.2|DHYD
OG0005302	LOC108009758|XP_016929869.1|DSUZ	LOC111600585|XP_023172540.2|DHYD
OG0005303	LOC108020928|XP_016944840.1|DSUZ	LOC111599368|XP_030079229.1|DHYD
OG0005304	LOC108006474|XP_016925489.1|DSUZ	LOC111594351|XP_023163379.2|DHYD
OG0005305	LOC108009863|XP_016930052.1|DSUZ	LOC111602142|XP_023174859.2|DHYD
OG0005306	LOC108016840|XP_016939165.1|DSUZ	LOC111602522|XP_023175374.1|DHYD
OG0005307	LOC108008787|XP_016928176.1|DSUZ	LOC111595188|XP_023164539.1|DHYD
OG0005308	LOC108021216|XP_016945304.1|DSUZ	LOC111596129|XP_023165968.1|DHYD
OG0005309	LOC108019603|XP_016942967.1|DSUZ	LOC111596130|XP_023165971.2|DHYD
OG0005310	LOC108021245|XP_016945350.1|DSUZ	LOC111596225|XP_023166110.1|DHYD
OG0005311	LOC108014292|XP_016935845.1|DSUZ	LOC111595858|XP_023165541.2|DHYD
OG0005312	LOC108011972|XP_016932721.1|DSUZ	LOC111605510|XP_023179830.2|DHYD
OG0005313	LOC108021546|XP_016945803.1|DSUZ	LOC111594667|XP_023163839.2|DHYD
OG0005314	LOC108020946|XP_016944874.1|DSUZ	LOC111601192|XP_030080283.1|DHYD
OG0005315	LOC108021542|XP_016945797.1|DSUZ	LOC111594233|XP_030080275.1|DHYD
OG0005316	LOC108009809|XP_016929972.1|DSUZ	LOC111602106|XP_023174815.2|DHYD
OG0005317	LOC108021126|XP_016945172.1|DSUZ	LOC111602515|XP_023175366.2|DHYD
OG0005318	LOC108010975|XP_036677998.1|DSUZ	LOC111593159|XP_023161530.2|DHYD
OG0005319	LOC108021101|XP_016945119.1|DSUZ	LOC111598937|XP_023170183.2|DHYD
OG0005320	LOC108021131|XP_016945178.1|DSUZ	LOC111600352|XP_023172191.2|DHYD
OG0005321	LOC108021328|XP_016945486.1|DSUZ	LOC111595937|XP_023165665.2|DHYD
OG0005322	LOC108021307|XP_016945450.1|DSUZ	LOC111596306|XP_023166233.2|DHYD
OG0005323	LOC108021316|XP_036674290.1|DSUZ	LOC111593166|XP_030080012.1|DHYD
OG0005324	LOC108021487|XP_016945719.1|DSUZ	LOC111594746|XP_023163957.2|DHYD
OG0005325	LOC108017639|XP_016940242.1|DSUZ	LOC111603884|XP_023177469.2|DHYD
OG0005326	LOC108008288|XP_016927592.1|DSUZ	LOC111594684|XP_023163871.2|DHYD
OG0005327	LOC108006269|XP_016925211.1|DSUZ	LOC111593761|XP_023162547.1|DHYD
OG0005328	LOC108020791|XP_016944659.1|DSUZ	LOC111601394|XP_023173705.1|DHYD
OG0005329	LOC108013058|XP_016934166.1|DSUZ	LOC111599781|XP_023171319.2|DHYD
OG0005330	LOC108013057|XP_016934164.1|DSUZ	LOC111599780|XP_023171318.1|DHYD
OG0005331	LOC108021015|XP_016944984.1|DSUZ	LOC111596064|XP_023165881.1|DHYD
OG0005332	LOC108006238|XP_016925170.1|DSUZ	LOC111594653|XP_023163819.1|DHYD
OG0005333	LOC108006037|XP_016924973.1|DSUZ	LOC111594218|XP_023163184.2|DHYD
OG0005334	LOC108009083|XP_016928630.1|DSUZ	LOC111594392|XP_023163427.1|DHYD
OG0005335	LOC108019901|XP_016943477.1|DSUZ	LOC111592133|XP_030081990.1|DHYD
OG0005336	LOC108009276|XP_016928981.1|DSUZ	LOC111600021|XP_023171702.2|DHYD
OG0005337	LOC108009057|XP_016928551.1|DSUZ	LOC111601206|XP_023173465.2|DHYD
OG0005338	LOC108021457|XP_016945676.1|DSUZ	LOC111603936|XP_023177533.2|DHYD
OG0005339	LOC108018005|XP_016940890.1|DSUZ	LOC111592591|XP_023160675.1|DHYD
OG0005340	LOC108021125|XP_016945170.1|DSUZ	LOC111603855|XP_023177422.2|DHYD
OG0005341	LOC108019890|XP_016943457.1|DSUZ	LOC111597078|XP_023167376.1|DHYD
OG0005342	LOC108021431|XP_016945636.1|DSUZ	LOC111603748|XP_023177237.1|DHYD
OG0005343	LOC108017772|XP_016940381.1|DSUZ	LOC111599890|XP_023171481.2|DHYD
OG0005344	LOC108008888|XP_016928282.1|DSUZ	LOC111595548|XP_023165104.1|DHYD
OG0005345	LOC108005911|XP_016924813.1|DSUZ	LOC111596294|XP_023166218.1|DHYD
OG0005346	LOC108011727|XP_016932442.1|DSUZ	LOC111605031|XP_023179131.1|DHYD
OG0005347	LOC108021009|XP_016944975.1|DSUZ	LOC111602154|XP_023174874.2|DHYD
OG0005348	LOC108021291|XP_016945420.1|DSUZ	LOC111594733|XP_030079039.1|DHYD
OG0005349	LOC108021689|XP_016946002.1|DSUZ	LOC111594403|XP_023163444.2|DHYD
OG0005350	LOC108006344|XP_016925352.1|DSUZ	LOC111592539|XP_023160590.2|DHYD
OG0005351	LOC108012910|XP_016933919.1|DSUZ	LOC111603045|XP_023176257.2|DHYD
OG0005352	LOC108020888|XP_036670731.1|DSUZ	LOC111597787|XP_023168429.2|DHYD
OG0005353	LOC108006189|XP_016925115.1|DSUZ	LOC111595449|XP_023164944.2|DHYD
OG0005354	LOC108018013|XP_036669578.1|DSUZ	LOC111593171|XP_030079077.1|DHYD
OG0005355	LOC108014148|XP_016935679.1|DSUZ	LOC111602465|XP_023175293.2|DHYD
OG0005356	LOC108014186|XP_016935720.1|DSUZ	LOC111602502|XP_023175342.2|DHYD
OG0005357	LOC108020903|XP_016944809.1|DSUZ	LOC111592916|XP_030080272.1|DHYD
OG0005358	LOC108009092|XP_016928644.1|DSUZ	LOC111593158|XP_023161529.2|DHYD
OG0005359	LOC108009773|XP_016929892.1|DSUZ	LOC111599731|XP_023171244.2|DHYD
OG0005360	LOC108020744|XP_016944609.1|DSUZ	LOC111592256|XP_023160106.1|DHYD
OG0005361	LOC108020988|XP_016944935.1|DSUZ	LOC111601148|XP_023173387.2|DHYD
OG0005362	LOC108021287|XP_016945416.1|DSUZ	LOC111603949|XP_023177548.1|DHYD
OG0005363	LOC108021706|XP_016946028.1|DSUZ	LOC111602327|XP_023175096.2|DHYD
OG0005364	LOC108009940|XP_016930174.1|DSUZ	LOC111593991|XP_023162854.1|DHYD
OG0005365	LOC108021202|XP_016945286.1|DSUZ	LOC111594946|XP_023164207.2|DHYD
OG0005366	LOC108021641|XP_016945938.1|DSUZ	LOC111594934|XP_023164194.1|DHYD
OG0005367	LOC108021297|XP_016945433.1|DSUZ	LOC111594948|XP_023164213.1|DHYD
OG0005368	LOC108006972|XP_016926067.2|DSUZ	LOC111595717|XP_023165333.1|DHYD
OG0005369	LOC108021778|XP_016946074.1|DSUZ	LOC111596287|XP_023166209.1|DHYD
OG0005370	LOC108016008|XP_016938093.1|DSUZ	LOC111602493|XP_023175327.2|DHYD
OG0005371	LOC108021811|XP_016946106.1|DSUZ	LOC111595192|XP_023164543.2|DHYD
OG0005372	LOC108010604|XP_016930984.2|DSUZ	LOC111602706|XP_023175712.2|DHYD
OG0005373	LOC108010532|XP_036677314.1|DSUZ	LOC111592062|XP_023159832.1|DHYD
OG0005374	LOC108009249|XP_016928921.1|DSUZ	LOC111602476|XP_023175306.1|DHYD
OG0005375	LOC108009631|XP_016929614.1|DSUZ	LOC111602453|XP_030079240.1|DHYD
OG0005376	LOC108015326|XP_036678687.1|DSUZ	LOC111599128|XP_030080389.1|DHYD
OG0005377	LOC108012904|XP_016933904.1|DSUZ	LOC111595293|XP_030079490.1|DHYD
OG0005378	LOC108009836|XP_036677641.1|DSUZ	LOC111595847|XP_023165525.2|DHYD
OG0005379	LOC108008056|XP_016927330.1|DSUZ	LOC111599323|XP_023170707.1|DHYD
OG0005380	LOC108021376|XP_016945559.1|DSUZ	LOC111595856|XP_030079226.1|DHYD
OG0005381	LOC108016522|XP_016938687.1|DSUZ	LOC111594198|XP_023163163.1|DHYD
OG0005382	LOC108017414|XP_036668736.1|DSUZ	LOC111596049|XP_023165865.1|DHYD
OG0005383	LOC108004808|XP_036670618.1|DSUZ	LOC111601046|XP_023173228.1|DHYD
OG0005384	LOC108012177|XP_016932961.2|DSUZ	LOC111602949|XP_023176078.1|DHYD
OG0005385	LOC108010018|XP_016930302.1|DSUZ	LOC111597066|XP_023167361.2|DHYD
OG0005386	LOC108010323|XP_036669484.1|DSUZ	LOC111600703|XP_023172726.2|DHYD
OG0005387	LOC108018567|XP_036672913.1|DSUZ	LOC111597798|XP_030080590.1|DHYD
OG0005388	LOC108007247|XP_016926378.1|DSUZ	LOC111599063|XP_023170351.1|DHYD
OG0005389	LOC108020998|XP_036673218.1|DSUZ	LOC111603771|XP_023177274.2|DHYD
OG0005390	LOC108016995|XP_016939434.1|DSUZ	LOC111599395|XP_023170801.1|DHYD
OG0005391	LOC108017011|XP_016939465.1|DSUZ	LOC111599398|XP_023170808.1|DHYD
OG0005392	LOC108013872|XP_016935370.1|DSUZ	LOC111595203|XP_023164569.1|DHYD
OG0005393	LOC108011576|XP_016932235.1|DSUZ	LOC111594589|XP_023163717.2|DHYD
OG0005394	LOC108021032|XP_016945011.1|DSUZ	LOC111595008|XP_023164281.2|DHYD
OG0005395	LOC108021574|XP_016945845.1|DSUZ	LOC111595505|XP_023165045.2|DHYD
OG0005396	LOC108019439|XP_016942756.1|DSUZ	LOC111596216|XP_023166098.1|DHYD
OG0005397	LOC108006853|XP_016925905.1|DSUZ	LOC115483203|XP_030080295.1|DHYD, LOC111596218|XP_023166103.2|DHYD
OG0005398	LOC108016248|XP_016938360.1|DSUZ	LOC111604945|XP_023178984.1|DHYD
OG0005399	LOC108019932|XP_016943532.1|DSUZ	LOC111602334|XP_023175107.2|DHYD
OG0005401	LOC108006299|XP_016925264.1|DSUZ	LOC111595776|XP_023165425.2|DHYD
OG0005402	LOC108021607|XP_016945892.1|DSUZ	LOC111596229|XP_030080285.1|DHYD
OG0005403	LOC108005417|XP_016924178.1|DSUZ	LOC111596222|XP_023166108.1|DHYD
OG0005404	LOC108005421|XP_016924191.1|DSUZ	LOC111596223|XP_023166109.2|DHYD
OG0005405	LOC108010273|XP_016930623.1|DSUZ	LOC111593862|XP_023162682.1|DHYD
OG0005406	LOC108017724|XP_036670043.1|DSUZ	LOC111597652|XP_023168240.2|DHYD
OG0005407	LOC108008349|XP_016927667.1|DSUZ	LOC111604137|XP_023177823.2|DHYD
OG0005408	LOC108021225|XP_016945313.1|DSUZ	LOC111599452|XP_023170878.1|DHYD
OG0005409	LOC108019216|XP_016942500.1|DSUZ	LOC111602505|XP_023175348.2|DHYD
OG0005410	LOC108007657|XP_016926872.1|DSUZ	LOC111603752|XP_023177243.1|DHYD
OG0005411	LOC108009833|XP_016930012.1|DSUZ	LOC111593571|XP_023162201.1|DHYD
OG0005412	LOC108008419|XP_016927754.1|DSUZ	LOC111603828|XP_023177356.1|DHYD
OG0005413	LOC108017864|XP_016940510.1|DSUZ	LOC111603454|XP_023176815.1|DHYD
OG0005414	LOC108016650|XP_016938847.1|DSUZ	LOC111605476|XP_023179782.1|DHYD
OG0005415	LOC108005375|XP_016924122.1|DSUZ	LOC111596802|XP_030079896.1|DHYD
OG0005416	LOC108018175|XP_016941162.1|DSUZ	LOC111595612|XP_030081302.1|DHYD
OG0005417	LOC108008594|XP_016927965.1|DSUZ	LOC111594938|XP_023164199.1|DHYD
OG0005418	LOC108021037|XP_016945017.1|DSUZ	LOC111594743|XP_023163953.1|DHYD
OG0005419	LOC108021188|XP_016945265.1|DSUZ	LOC111592594|XP_023160677.1|DHYD
OG0005420	LOC108006905|XP_016925987.2|DSUZ	LOC111597754|XP_030080366.1|DHYD
OG0005421	LOC108021719|XP_016946045.1|DSUZ	LOC111602451|XP_023175278.2|DHYD
OG0005422	LOC108011225|XP_016931811.1|DSUZ	LOC111594894|XP_023164149.1|DHYD
OG0005423	LOC108018739|XP_016941807.1|DSUZ	LOC111596979|XP_023167229.2|DHYD
OG0005424	LOC108009616|XP_016929590.1|DSUZ	LOC111602091|XP_023174792.2|DHYD
OG0005425	LOC108006305|XP_016925281.1|DSUZ	LOC111592713|XP_023160868.2|DHYD
OG0005426	LOC108009152|XP_016928746.1|DSUZ	LOC111604141|XP_023177827.2|DHYD
OG0005427	LOC108009280|XP_016928993.1|DSUZ	LOC111603902|XP_023177487.2|DHYD
OG0005428	LOC108011883|XP_016932618.1|DSUZ	LOC111602206|XP_023174944.2|DHYD
OG0005429	LOC108021099|XP_036670652.1|DSUZ	LOC111603636|XP_023177077.2|DHYD
OG0005430	LOC108021100|XP_016945117.1|DSUZ	LOC111603825|XP_030080338.1|DHYD
OG0005431	LOC108021653|XP_016945954.1|DSUZ	LOC111603940|XP_030080344.1|DHYD
OG0005432	LOC108014216|XP_036678128.1|DSUZ	LOC111592081|XP_023159869.1|DHYD
OG0005433	LOC108008730|XP_016928119.1|DSUZ	LOC111600589|XP_023172548.1|DHYD
OG0005434	LOC108013745|XP_016935187.1|DSUZ	LOC111592090|XP_023159881.1|DHYD
OG0005435	LOC108006140|XP_016925084.2|DSUZ	LOC111592057|XP_023159825.1|DHYD
OG0005436	LOC108015861|XP_016937917.1|DSUZ	LOC111592056|XP_023159824.2|DHYD
OG0005437	LOC118878588|XP_036677518.1|DSUZ, LOC108020229|XP_036673823.1|DSUZ	LOC111602365|XP_023175149.2|DHYD
OG0005438	LOC108020191|XP_016943791.1|DSUZ	LOC111599102|XP_023170413.2|DHYD
OG0005439	LOC108018302|XP_016941325.1|DSUZ	LOC111605478|XP_023179780.1|DHYD
OG0005440	LOC108020313|XP_016943937.1|DSUZ	LOC111599525|XP_030080363.1|DHYD
OG0005441	LOC108011974|XP_016932725.2|DSUZ	LOC111592900|XP_023161115.2|DHYD
OG0005442	LOC108007680|XP_016926895.1|DSUZ	LOC111595780|XP_023165432.1|DHYD
OG0005443	LOC108021426|XP_016945627.1|DSUZ	LOC111594408|XP_023163452.1|DHYD
OG0005444	LOC108020940|XP_016944869.1|DSUZ	LOC111596059|XP_023165876.2|DHYD
OG0005445	LOC108009552|XP_016929499.1|DSUZ	LOC111602005|XP_030080346.1|DHYD
OG0005446	LOC108011946|XP_016932683.1|DSUZ	LOC111595785|XP_023165437.1|DHYD
OG0005447	LOC108004863|XP_016923437.1|DSUZ	LOC111603528|XP_023176928.2|DHYD
OG0005448	LOC108017981|XP_016940808.1|DSUZ	LOC111600879|XP_023172980.2|DHYD
OG0005449	LOC108019174|XP_016942426.1|DSUZ	LOC111596959|XP_023167186.1|DHYD
OG0005450	LOC108014766|XP_016936448.2|DSUZ	LOC111598221|XP_023169149.2|DHYD
OG0005451	LOC108021407|XP_016945603.1|DSUZ	LOC111594213|XP_023163179.1|DHYD
OG0005452	LOC108010161|XP_016930487.1|DSUZ	LOC111593760|XP_023162539.2|DHYD
OG0005453	LOC108011555|XP_036673000.1|DSUZ	LOC111604921|XP_023178937.1|DHYD
OG0005454	LOC108014301|XP_016935857.1|DSUZ	LOC111591955|XP_023159660.1|DHYD
OG0005455	LOC108008638|XP_016928006.1|DSUZ	LOC111604076|XP_023177726.2|DHYD
OG0005456	LOC108021284|XP_016945412.1|DSUZ	LOC111600349|XP_023172192.2|DHYD
OG0005457	LOC108013403|XP_016934749.1|DSUZ	LOC111600563|XP_023172514.1|DHYD
OG0005458	LOC108021359|XP_016945534.1|DSUZ	LOC111599316|XP_023170697.1|DHYD
OG0005459	LOC108021526|XP_016945776.1|DSUZ	LOC111601487|XP_023173870.2|DHYD
OG0005460	LOC108015412|XP_016937331.1|DSUZ	LOC111599195|XP_023170551.1|DHYD
OG0005461	LOC108021197|XP_016945275.1|DSUZ	LOC111598969|XP_023170231.1|DHYD
OG0005462	LOC108021198|XP_016945276.1|DSUZ	LOC111598970|XP_023170232.1|DHYD
OG0005463	LOC108013165|XP_016934351.1|DSUZ	LOC111599830|XP_023171391.1|DHYD
OG0005464	LOC108010125|XP_016930445.1|DSUZ	LOC111598935|XP_023170180.2|DHYD
OG0005465	LOC108013382|XP_016934713.1|DSUZ	LOC111600378|XP_023172226.2|DHYD
OG0005466	LOC108021418|XP_016945622.1|DSUZ	LOC111600562|XP_023172498.1|DHYD
OG0005467	LOC108005983|XP_016924913.1|DSUZ	LOC111595212|XP_023164589.1|DHYD
OG0005468	LOC108017951|XP_016940680.1|DSUZ	LOC111601935|XP_023174555.2|DHYD
OG0005469	LOC108005446|XP_016924228.2|DSUZ	LOC111598958|XP_023170212.2|DHYD
OG0005470	LOC108018043|XP_016940925.1|DSUZ	LOC111598983|XP_023170252.1|DHYD
OG0005471	LOC108018500|XP_036669167.1|DSUZ	LOC111601176|XP_023173423.2|DHYD
OG0005472	LOC108019527|XP_016942857.1|DSUZ	LOC111601178|XP_023173425.2|DHYD
OG0005473	LOC108021289|XP_016945421.1|DSUZ	LOC111599200|XP_023170559.1|DHYD
OG0005474	LOC108021135|XP_016945181.1|DSUZ	LOC111602450|XP_023175277.2|DHYD
OG0005475	LOC108021134|XP_016945180.1|DSUZ	LOC111602445|XP_023175271.1|DHYD
OG0005476	LOC108019817|XP_016943320.1|DSUZ	LOC111599888|XP_023171479.1|DHYD
OG0005477	LOC118877252|XP_036670852.1|DSUZ	LOC111604474|XP_023178326.1|DHYD
OG0005478	LOC108021338|XP_016945508.1|DSUZ	LOC111599134|XP_023170465.2|DHYD
OG0005479	LOC108021346|XP_016945517.1|DSUZ	LOC111599133|XP_023170464.2|DHYD
OG0005480	LOC108021347|XP_016945518.1|DSUZ	LOC111599447|XP_023170870.1|DHYD
OG0005481	LOC108021182|XP_016945252.1|DSUZ	LOC111602309|XP_023175082.2|DHYD
OG0005482	LOC108019388|XP_016942709.2|DSUZ	LOC111602356|XP_030080400.1|DHYD
OG0005483	LOC108011599|XP_016932257.1|DSUZ	LOC111595213|XP_030080612.1|DHYD
OG0005484	LOC108005063|XP_016923736.1|DSUZ	LOC111601171|XP_023173417.2|DHYD
OG0005485	LOC108019917|XP_036669961.1|DSUZ	LOC111593974|XP_030080885.1|DHYD
OG0005486	LOC108017770|XP_016940379.1|DSUZ	LOC111597702|XP_023168308.1|DHYD
OG0005487	LOC108021471|XP_016945699.1|DSUZ	LOC111603753|XP_030080424.1|DHYD
OG0005488	LOC108021707|XP_016946030.1|DSUZ	LOC111603749|XP_023177240.2|DHYD
OG0005489	LOC108021206|XP_016945291.1|DSUZ	LOC111599111|XP_023170431.2|DHYD
OG0005490	LOC108007569|XP_016926754.1|DSUZ	LOC111599064|XP_023170352.2|DHYD
OG0005491	LOC108016766|XP_036668586.1|DSUZ	LOC111596371|XP_023166335.2|DHYD
OG0005492	LOC108007817|XP_016927072.1|DSUZ	LOC111596288|XP_023166210.1|DHYD
OG0005493	LOC108008604|XP_016927976.1|DSUZ	LOC111597198|XP_023167539.2|DHYD
OG0005494	LOC108009199|XP_016928846.1|DSUZ	LOC111593803|XP_023162597.2|DHYD
OG0005495	LOC108008304|XP_016927610.1|DSUZ	LOC111605378|XP_023179630.1|DHYD
OG0005496	LOC108019435|XP_016942749.1|DSUZ, LOC108018495|XP_036674080.1|DSUZ	LOC111600785|XP_023172842.2|DHYD
OG0005497	LOC108004571|XP_016923001.1|DSUZ	LOC111600372|XP_023172218.1|DHYD
OG0005498	LOC108004580|XP_016923013.1|DSUZ	LOC111600373|XP_023172219.1|DHYD
OG0005499	LOC108019338|XP_016942650.1|DSUZ	LOC111600344|XP_023172176.2|DHYD
OG0005500	LOC108019364|XP_016942678.1|DSUZ	LOC111600345|XP_023172177.1|DHYD
OG0005501	LOC108021269|XP_016945388.1|DSUZ	LOC111599001|XP_023170279.2|DHYD
OG0005502	LOC108021270|XP_016945390.1|DSUZ	LOC111599002|XP_023170280.1|DHYD
OG0005503	LOC108018617|XP_036671614.1|DSUZ	LOC111592558|XP_023160619.2|DHYD
OG0005504	LOC108004602|XP_016923034.1|DSUZ	LOC111603758|XP_023177257.1|DHYD
OG0005506	LOC108018792|XP_016941869.1|DSUZ	LOC111594681|XP_023163869.2|DHYD
OG0005507	LOC108016756|XP_016938996.1|DSUZ	LOC111602454|XP_023175282.2|DHYD
OG0005508	LOC108021311|XP_016945455.1|DSUZ	LOC111600857|XP_023172943.2|DHYD, LOC111602207|XP_030080228.1|DHYD
OG0005509	LOC108021576|XP_016945847.1|DSUZ	LOC111601964|XP_023174606.2|DHYD
OG0005510	LOC108018666|XP_016941728.1|DSUZ	LOC111600316|XP_023172142.1|DHYD
OG0005511	LOC108016813|XP_016939103.1|DSUZ	LOC111593073|XP_030079980.1|DHYD
OG0005512	LOC108012198|XP_036673084.1|DSUZ	LOC111605432|XP_023179708.1|DHYD
OG0005513	LOC108005227|XP_016923907.1|DSUZ	LOC111603952|XP_023177555.1|DHYD
OG0005514	LOC108018575|XP_016941620.2|DSUZ	LOC111597825|XP_023168481.2|DHYD
OG0005515	LOC108019596|XP_016942927.1|DSUZ	LOC111593554|XP_023162177.1|DHYD
OG0005516	LOC108007580|XP_016926765.1|DSUZ	LOC111596648|XP_023166714.1|DHYD
OG0005517	LOC108020616|XP_036676447.1|DSUZ	LOC111599341|XP_030079213.1|DHYD
OG0005518	LOC108021721|XP_016946046.1|DSUZ	LOC111600568|XP_030080229.1|DHYD
OG0005519	LOC108010068|XP_016930371.1|DSUZ	LOC111602320|XP_023175089.2|DHYD
OG0005520	LOC108021433|XP_016945639.1|DSUZ	LOC111601259|XP_023173536.2|DHYD
OG0005521	LOC108006674|XP_016925706.1|DSUZ	LOC111601543|XP_023173948.2|DHYD
