Orthogroup	DSUZ.longest_only	DFIC.longest_only
OG0006309	LOC108005341|XP_036676955.1|DSUZ	LOC108098018|XP_017056157.1|DFIC
OG0006310	LOC108014381|XP_016935972.2|DSUZ	LOC108090195|XP_017044271.1|DFIC
OG0006311	LOC108019061|XP_036675704.1|DSUZ	LOC108097880|XP_017055905.1|DFIC
OG0006313	LOC108004692|XP_016923191.1|DSUZ	LOC108095366|XP_017051936.1|DFIC
OG0006314	LOC108019226|XP_016942511.1|DSUZ	LOC108094727|XP_017050962.1|DFIC
OG0006315	LOC108010865|XP_016931331.2|DSUZ	LOC108086812|XP_017039340.1|DFIC
OG0006316	LOC108005086|XP_016923746.1|DSUZ	LOC108100929|XP_017060559.1|DFIC
OG0006317	LOC108021823|XP_016946115.1|DSUZ	LOC108095365|XP_017051935.1|DFIC
OG0006318	LOC108015287|XP_036676128.1|DSUZ	LOC108094426|XP_017050489.1|DFIC
OG0006319	LOC108009947|XP_016930182.1|DSUZ	LOC108090706|XP_017044988.1|DFIC
OG0006320	LOC108015276|XP_016937132.1|DSUZ	LOC108097426|XP_017055183.1|DFIC
OG0006321	LOC108016761|XP_016939004.1|DSUZ	LOC108088672|XP_017042094.1|DFIC
OG0006322	LOC108015295|XP_016937160.1|DSUZ	LOC108097600|XP_017055496.1|DFIC
OG0006323	LOC108018978|XP_016942070.1|DSUZ	LOC108094567|XP_017050668.1|DFIC
OG0006324	LOC108016857|XP_016939211.1|DSUZ	LOC108097241|XP_017054908.1|DFIC
OG0006325	LOC118877805|XP_036673838.1|DSUZ, LOC108019422|XP_036674054.1|DSUZ	LOC108093347|XP_017048844.1|DFIC
OG0006326	LOC108019359|XP_016942671.1|DSUZ	LOC108096325|XP_017053346.1|DFIC
OG0006327	LOC108016152|XP_036675511.1|DSUZ	LOC108086575|XP_017039021.1|DFIC
OG0006328	LOC108005960|XP_036672988.1|DSUZ	LOC108095753|XP_017052430.1|DFIC
OG0006329	LOC108005313|XP_016924011.1|DSUZ	LOC108095558|XP_017052182.1|DFIC
OG0006330	LOC118877684|XP_036673299.1|DSUZ	LOC108095863|XP_017052653.1|DFIC
OG0006331	LOC108005399|XP_016924150.1|DSUZ	LOC108098002|XP_017056127.1|DFIC
OG0006332	LOC108005479|XP_016924269.1|DSUZ	LOC108095594|XP_017052247.1|DFIC
OG0006333	LOC108004687|XP_016923179.1|DSUZ	LOC108102206|XP_017062397.1|DFIC
OG0006334	LOC108016775|XP_016939029.1|DSUZ	LOC108092872|XP_017048197.1|DFIC
OG0006335	LOC108011018|XP_016931532.2|DSUZ	LOC108091694|XP_017046516.1|DFIC
OG0006336	LOC108004666|XP_016923131.1|DSUZ	LOC108091230|XP_017045824.1|DFIC
OG0006337	LOC108004604|XP_016923032.1|DSUZ	LOC108091223|XP_017045817.1|DFIC
OG0006338	LOC108011665|XP_016932353.1|DSUZ	LOC108098559|XP_017057054.1|DFIC
OG0006339	LOC108019201|XP_016942480.1|DSUZ	LOC108094678|XP_017050884.1|DFIC
OG0006340	LOC108019156|XP_016942396.1|DSUZ	LOC108094472|XP_017050549.1|DFIC
OG0006341	LOC108015279|XP_036676354.1|DSUZ	LOC108097675|XP_017055620.1|DFIC
OG0006342	LOC108014957|XP_036676409.1|DSUZ	LOC108097697|XP_017055659.1|DFIC
OG0006343	LOC108014958|XP_036676663.1|DSUZ	LOC108097401|XP_017055145.1|DFIC
OG0006344	LOC108005310|XP_016924009.1|DSUZ	LOC108098137|XP_017056350.1|DFIC
OG0006345	LOC108016071|XP_036673171.1|DSUZ	LOC108099354|XP_017058328.1|DFIC
OG0006346	LOC108014787|XP_016936468.2|DSUZ	LOC108086581|XP_017039026.1|DFIC
OG0006347	LOC108020607|XP_036673276.1|DSUZ	LOC108092073|XP_017047034.1|DFIC
OG0006348	LOC108019209|XP_016942494.1|DSUZ	LOC108097265|XP_017054950.1|DFIC
OG0006349	LOC108016895|XP_036676523.1|DSUZ	LOC108097239|XP_017054902.1|DFIC
OG0006350	LOC108007562|XP_016926744.1|DSUZ	LOC108088545|XP_017041880.1|DFIC
OG0006351	LOC108013728|XP_036676316.1|DSUZ	LOC108097674|XP_017055619.1|DFIC
OG0006352	LOC108008333|XP_016927648.1|DSUZ	LOC108086761|XP_017039289.1|DFIC
OG0006353	LOC108016484|XP_016938637.2|DSUZ	LOC108097792|XP_017055812.1|DFIC
OG0006354	LOC108005971|XP_016924896.2|DSUZ	LOC108095796|XP_017052546.1|DFIC
OG0006355	LOC108014961|XP_016936670.2|DSUZ	LOC108097571|XP_017055444.1|DFIC
OG0006356	LOC108016754|XP_016938990.1|DSUZ	LOC108097161|XP_017054780.1|DFIC
OG0006357	LOC108016839|XP_016939155.1|DSUZ	LOC108092786|XP_017048031.1|DFIC
OG0006358	LOC108012907|XP_016933913.1|DSUZ	LOC108100480|XP_017059902.1|DFIC
OG0006359	LOC108006417|XP_036673224.1|DSUZ	LOC108097115|XP_017054695.1|DFIC
OG0006360	LOC108004574|XP_016922999.1|DSUZ	LOC108097388|XP_017055129.1|DFIC
OG0006361	LOC108015983|XP_036675137.1|DSUZ	LOC108091827|XP_017046694.1|DFIC
OG0006362	LOC108016921|XP_016939336.1|DSUZ	LOC108092904|XP_017048244.1|DFIC
OG0006363	LOC108014942|XP_036676115.1|DSUZ	LOC108094345|XP_017050380.1|DFIC
OG0006364	LOC108009558|XP_016929512.1|DSUZ	LOC108093508|XP_017049088.1|DFIC
OG0006365	LOC108014951|XP_036676692.1|DSUZ	LOC108098147|XP_017056362.1|DFIC
OG0006366	LOC108014952|XP_036676762.1|DSUZ	LOC108098153|XP_017056372.1|DFIC
OG0006367	LOC108014965|XP_036676674.1|DSUZ	LOC108097447|XP_017055207.1|DFIC
OG0006368	LOC118876789|XP_036675428.1|DSUZ	LOC108099419|XP_017058435.1|DFIC
OG0006369	LOC108017244|XP_036675670.1|DSUZ	LOC108099384|XP_017058372.1|DFIC
OG0006370	LOC108004854|XP_016923424.1|DSUZ	LOC108088638|XP_017042045.1|DFIC
OG0006371	LOC108012164|XP_016932947.2|DSUZ	LOC108086790|XP_017039319.1|DFIC
OG0006372	LOC108016169|XP_036675624.1|DSUZ	LOC108086606|XP_017039068.1|DFIC
OG0006373	LOC108015426|XP_036676533.1|DSUZ	LOC108094598|XP_017050738.1|DFIC
OG0006374	LOC108019070|XP_016942200.1|DSUZ	LOC108097920|XP_017055952.1|DFIC
OG0006375	LOC108005356|XP_016924091.1|DSUZ	LOC108094626|XP_017050802.1|DFIC
OG0006376	LOC108015242|XP_016937077.1|DSUZ	LOC108097591|XP_017055476.1|DFIC
OG0006377	LOC108004846|XP_016923417.1|DSUZ	LOC108088633|XP_017042040.1|DFIC
OG0006378	LOC108015520|XP_016937475.1|DSUZ	LOC108088452|XP_017041720.1|DFIC
OG0006379	LOC108005290|XP_016923977.1|DSUZ	LOC108094587|XP_017050694.1|DFIC
OG0006380	LOC108016990|XP_016939427.1|DSUZ	LOC108091351|XP_017045993.1|DFIC
OG0006381	LOC108006559|XP_016925578.2|DSUZ	LOC108097584|XP_017055462.1|DFIC
OG0006382	LOC108005159|XP_016923823.1|DSUZ	LOC108095613|XP_017052267.1|DFIC
OG0006383	LOC108005353|XP_016924086.1|DSUZ	LOC108095524|XP_017052130.1|DFIC
OG0006384	LOC108005170|XP_016923834.1|DSUZ	LOC108095622|XP_017052278.1|DFIC
OG0006385	LOC108005959|XP_036672987.1|DSUZ	LOC108095793|XP_017052543.1|DFIC
OG0006386	LOC108017367|XP_016939880.1|DSUZ	LOC108088159|XP_017041312.1|DFIC
OG0006387	LOC108017269|XP_016939773.2|DSUZ	LOC108099518|XP_017058572.1|DFIC
OG0006388	LOC108016773|XP_016939027.1|DSUZ	LOC108092873|XP_017048198.1|DFIC
OG0006389	LOC108016774|XP_016939028.1|DSUZ	LOC108092871|XP_017048196.1|DFIC
OG0006390	LOC108018595|XP_016941644.2|DSUZ	LOC108087232|XP_017040007.1|DFIC
OG0006391	LOC108018770|XP_016941839.1|DSUZ, LOC118877806|XP_036673840.1|DSUZ	LOC108087078|XP_017039746.1|DFIC
OG0006392	LOC108015305|XP_016937172.1|DSUZ	LOC108097007|XP_017054495.1|DFIC
OG0006393	LOC108006999|XP_036676983.1|DSUZ	LOC108098265|XP_017056552.1|DFIC
OG0006394	LOC108017339|XP_016939860.1|DSUZ	LOC108092085|XP_017047059.1|DFIC
OG0006395	LOC108006984|XP_036672956.1|DSUZ	LOC108099520|XP_017058575.1|DFIC
OG0006396	LOC108013684|XP_016935092.1|DSUZ	LOC108097636|XP_017055555.1|DFIC
OG0006397	LOC108019042|XP_016942155.1|DSUZ	LOC108091315|XP_017045934.1|DFIC
OG0006398	LOC108015376|XP_016937283.1|DSUZ	LOC108097249|XP_017054919.1|DFIC
OG0006399	LOC108005445|XP_016924224.1|DSUZ	LOC108094620|XP_017050792.1|DFIC
OG0006400	LOC108005444|XP_016924223.1|DSUZ	LOC108094619|XP_017050791.1|DFIC
OG0006401	LOC108020700|XP_036671680.1|DSUZ	LOC108088329|XP_017041557.1|DFIC
OG0006402	LOC108014404|XP_036672770.1|DSUZ	LOC108098651|XP_017057216.1|DFIC
OG0006403	LOC108006136|XP_036672900.1|DSUZ	LOC108098483|XP_017056883.1|DFIC
OG0006404	LOC108014722|XP_016936380.2|DSUZ	LOC108102022|XP_017062111.1|DFIC
OG0006405	LOC108005535|XP_036670979.1|DSUZ	LOC108095454|XP_017052058.1|DFIC
OG0006406	LOC108011724|XP_016932435.2|DSUZ	LOC108097748|XP_017055746.1|DFIC
OG0006407	LOC108015313|XP_016937182.1|DSUZ	LOC108088636|XP_017042043.1|DFIC
OG0006408	LOC108018981|XP_016942076.1|DSUZ	LOC108088689|XP_017042118.1|DFIC
OG0006409	LOC108005175|XP_016923840.1|DSUZ	LOC108101709|XP_017061636.1|DFIC
OG0006410	LOC108011151|XP_016931726.1|DSUZ	LOC108095357|XP_017051927.1|DFIC
OG0006411	LOC108005185|XP_016923858.1|DSUZ	LOC108098139|XP_017056352.1|DFIC
OG0006412	LOC108006364|XP_036675446.1|DSUZ	LOC108095933|XP_017052759.1|DFIC
OG0006413	LOC108006373|XP_016925383.2|DSUZ	LOC108095859|XP_017052647.1|DFIC
OG0006414	LOC108007049|XP_016926145.2|DSUZ	LOC108099610|XP_017058722.1|DFIC
OG0006415	LOC108014956|XP_016936666.2|DSUZ	LOC108097552|XP_017055398.1|DFIC
OG0006416	LOC108004695|XP_016923195.1|DSUZ	LOC108095321|XP_017051888.1|DFIC
OG0006417	LOC108021463|XP_016945682.1|DSUZ	LOC108092433|XP_017047504.1|DFIC
OG0006418	LOC108005385|XP_036677224.1|DSUZ	LOC108098115|XP_017056319.1|DFIC
OG0006419	LOC108010837|XP_016931294.1|DSUZ	LOC108086858|XP_017039400.1|DFIC
OG0006420	LOC108011901|XP_016932640.2|DSUZ	LOC108087294|XP_017040093.1|DFIC
OG0006421	LOC108009705|XP_016929753.1|DSUZ	LOC108093448|XP_017049003.1|DFIC
OG0006422	LOC108020358|XP_016944055.1|DSUZ	LOC108091501|XP_017046267.1|DFIC
OG0006423	LOC108020511|XP_016944334.1|DSUZ	LOC108099407|XP_017058410.1|DFIC
OG0006424	LOC108020513|XP_016944336.1|DSUZ	LOC108099409|XP_017058412.1|DFIC
OG0006425	LOC108020520|XP_036672911.1|DSUZ	LOC108099568|XP_017058655.1|DFIC
OG0006426	LOC108020518|XP_016944346.1|DSUZ	LOC108099567|XP_017058654.1|DFIC
OG0006427	LOC108006659|XP_036673354.1|DSUZ	LOC108095884|XP_017052684.1|DFIC
OG0006428	LOC108017422|XP_036674063.1|DSUZ, LOC118877787|XP_036673753.1|DSUZ	LOC108098618|XP_017057174.1|DFIC
OG0006429	LOC108007459|XP_036673433.1|DSUZ	LOC108087130|XP_017039816.1|DFIC
OG0006431	LOC108015501|XP_036675296.1|DSUZ	LOC108088490|XP_017041798.1|DFIC
OG0006432	LOC108014149|XP_036672557.1|DSUZ	LOC108087926|XP_017041001.1|DFIC
OG0006433	LOC108011892|XP_036674331.1|DSUZ	LOC108087207|XP_017039961.1|DFIC
OG0006434	LOC108021644|XP_016945942.1|DSUZ	LOC108089128|XP_017042732.1|DFIC
OG0006435	LOC108011700|XP_036675346.1|DSUZ	LOC108088495|XP_017041809.1|DFIC
OG0006436	LOC108005465|XP_016924249.1|DSUZ	LOC108097877|XP_017055901.1|DFIC
OG0006437	LOC108004684|XP_016923163.1|DSUZ	LOC108102207|XP_017062400.1|DFIC
OG0006438	LOC108020997|XP_016944957.1|DSUZ	LOC108091539|XP_017046292.1|DFIC
OG0006439	LOC108015672|XP_036673729.1|DSUZ, LOC118879355|XP_036678099.1|DSUZ	LOC108087042|XP_017039707.1|DFIC
OG0006440	LOC108015656|XP_036673734.1|DSUZ, LOC108015655|XP_036678102.1|DSUZ	LOC108087043|XP_017039708.1|DFIC
OG0006441	LOC108014344|XP_036675187.1|DSUZ	LOC108091719|XP_017046552.1|DFIC
OG0006442	LOC108011509|XP_016932152.2|DSUZ	LOC108099619|XP_017058730.1|DFIC
OG0006443	LOC108015984|XP_016938060.1|DSUZ	LOC108091795|XP_017046647.1|DFIC
OG0006444	LOC108019454|XP_036675390.1|DSUZ	LOC108097726|XP_017055714.1|DFIC
OG0006445	LOC108015533|XP_036671591.1|DSUZ	LOC108097314|XP_017055020.1|DFIC
OG0006446	LOC108005008|XP_036673406.1|DSUZ	LOC108095930|XP_017052756.1|DFIC
OG0006447	LOC108005014|XP_036673362.1|DSUZ	LOC108095998|XP_017052833.1|DFIC
OG0006448	LOC108004861|XP_016923433.2|DSUZ	LOC108092179|XP_017047192.1|DFIC
OG0006449	LOC108020640|XP_036673272.1|DSUZ	LOC108091869|XP_017046738.1|DFIC
OG0006450	LOC108005891|XP_016924774.1|DSUZ	LOC108090618|XP_017044884.1|DFIC
OG0006451	LOC108014969|XP_036676665.1|DSUZ	LOC108088643|XP_017042049.1|DFIC
OG0006452	LOC108006628|XP_036673277.1|DSUZ	LOC108095785|XP_017052530.1|DFIC
OG0006453	LOC108004807|XP_016923363.2|DSUZ	LOC108099860|XP_017058996.1|DFIC
OG0006454	LOC108015367|XP_036676092.1|DSUZ	LOC108097294|XP_017054997.1|DFIC
OG0006455	LOC108011619|XP_016932280.1|DSUZ	LOC108098536|XP_017057006.1|DFIC
OG0006456	LOC108011659|XP_016932344.1|DSUZ	LOC108098535|XP_017057005.1|DFIC
OG0006457	LOC108018312|XP_036674403.1|DSUZ	LOC108091645|XP_017046437.1|DFIC
OG0006458	LOC108018095|XP_016940992.1|DSUZ	LOC108089227|XP_017042873.1|DFIC
OG0006459	LOC108012191|XP_016932975.2|DSUZ	LOC108099486|XP_017058535.1|DFIC
OG0006460	LOC108015749|XP_036673331.1|DSUZ	LOC108091953|XP_017046839.1|DFIC
OG0006461	LOC108004816|XP_016923375.2|DSUZ	LOC108098611|XP_017057163.1|DFIC
OG0006462	LOC108007411|XP_036674699.1|DSUZ	LOC108087104|XP_017039775.1|DFIC
OG0006463	LOC108011694|XP_036673207.1|DSUZ	LOC108097625|XP_017055539.1|DFIC
OG0006464	LOC108013379|XP_016934687.1|DSUZ	LOC108100617|XP_017060097.1|DFIC
OG0006465	LOC108016645|XP_016938840.1|DSUZ	LOC108097188|XP_017054820.1|DFIC
OG0006466	LOC108015130|XP_016936881.1|DSUZ	LOC108097009|XP_017054497.1|DFIC
OG0006467	LOC108014883|XP_036672595.1|DSUZ	LOC108088061|XP_017041190.1|DFIC
OG0006468	LOC108020635|XP_016944476.1|DSUZ	LOC108092208|XP_017047226.1|DFIC
OG0006469	LOC108013737|XP_016935177.1|DSUZ	LOC108097544|XP_017055386.1|DFIC
OG0006470	LOC108007506|XP_016926678.2|DSUZ	LOC108089560|XP_017043393.1|DFIC
OG0006471	LOC108015786|XP_016937831.2|DSUZ	LOC108092038|XP_017046966.1|DFIC
OG0006472	LOC108015768|XP_016937797.2|DSUZ	LOC108092037|XP_017046965.1|DFIC
OG0006473	LOC108013215|XP_016934428.1|DSUZ	LOC108087546|XP_017040450.1|DFIC
OG0006474	LOC108008487|XP_016927836.1|DSUZ	LOC108090561|XP_017044793.1|DFIC
OG0006475	LOC108016026|XP_016938109.1|DSUZ	LOC108091821|XP_017046687.1|DFIC
OG0006476	LOC108016883|XP_016939264.1|DSUZ	LOC108092964|XP_017048339.1|DFIC
OG0006477	LOC108019038|XP_016942143.1|DSUZ	LOC108097342|XP_017055067.1|DFIC
OG0006478	LOC108015788|XP_036673319.1|DSUZ	LOC108087337|XP_017040162.1|DFIC
OG0006479	LOC108015754|XP_036673432.1|DSUZ	LOC108087141|XP_017039835.1|DFIC
OG0006480	LOC108009824|XP_016929998.1|DSUZ	LOC108101553|XP_017061437.1|DFIC
OG0006481	LOC108021763|XP_016946068.1|DSUZ	LOC108093501|XP_017049080.1|DFIC
OG0006482	LOC118877880|XP_036674141.1|DSUZ	LOC108086564|XP_017039010.1|DFIC
OG0006483	LOC108016432|XP_016938572.2|DSUZ	LOC108095901|XP_017052712.1|DFIC
OG0006484	LOC108015920|XP_036673951.1|DSUZ	LOC108095900|XP_017052710.1|DFIC
OG0006485	LOC108006090|XP_016925025.2|DSUZ	LOC108097730|XP_017055720.1|DFIC
OG0006486	LOC108010931|XP_036674591.1|DSUZ	LOC108098772|XP_017057392.1|DFIC
OG0006487	LOC108013943|XP_016935443.2|DSUZ	LOC108098839|XP_017057489.1|DFIC
OG0006488	LOC108012535|XP_016933440.1|DSUZ	LOC108099164|XP_017058001.1|DFIC
OG0006489	LOC108007634|XP_016926840.2|DSUZ	LOC108097574|XP_017055449.1|DFIC
OG0006490	LOC108018394|XP_036672625.1|DSUZ	LOC108098589|XP_017057125.1|DFIC
OG0006491	LOC108013930|XP_016935431.1|DSUZ	LOC108096104|XP_017052973.1|DFIC, LOC108096061|XP_017052909.1|DFIC
OG0006492	LOC108014365|XP_036675038.1|DSUZ	LOC108090199|XP_017044276.1|DFIC
OG0006493	LOC108004743|XP_016923263.1|DSUZ	LOC108098051|XP_017056220.1|DFIC
OG0006494	LOC108005413|XP_036676929.1|DSUZ	LOC108094638|XP_017050823.1|DFIC
OG0006495	LOC108019195|XP_016942460.1|DSUZ	LOC108094715|XP_017050941.1|DFIC
OG0006496	LOC108015746|XP_036673409.1|DSUZ	LOC108092034|XP_017046964.1|DFIC
OG0006497	LOC108014136|XP_036673917.1|DSUZ	LOC108087219|XP_017039982.1|DFIC
OG0006498	LOC108014120|XP_036673915.1|DSUZ	LOC108087358|XP_017040187.1|DFIC
OG0006499	LOC108010771|XP_036675301.1|DSUZ	LOC108086818|XP_017039350.1|DFIC
OG0006500	LOC108021399|XP_016945588.1|DSUZ	LOC108089172|XP_017042797.1|DFIC
OG0006501	LOC108016474|XP_016938619.1|DSUZ	LOC108097627|XP_017055540.1|DFIC
OG0006502	LOC108016482|XP_036675501.1|DSUZ	LOC108099332|XP_017058295.1|DFIC
OG0006503	LOC108016479|XP_016938628.1|DSUZ	LOC108099335|XP_017058298.1|DFIC
OG0006504	LOC108016462|XP_016938604.1|DSUZ	LOC108099334|XP_017058296.1|DFIC
OG0006505	LOC108015447|XP_036675434.1|DSUZ	LOC108088526|XP_017041858.1|DFIC
OG0006507	LOC108012052|XP_016932820.2|DSUZ	LOC108092205|XP_017047222.1|DFIC
OG0006508	LOC108012041|XP_036675601.1|DSUZ	LOC108092136|XP_017047133.1|DFIC
OG0006509	LOC108018973|XP_016942064.1|DSUZ	LOC108094705|XP_017050933.1|DFIC
OG0006510	LOC108020566|XP_016944409.2|DSUZ	LOC108087211|XP_017039967.1|DFIC
OG0006511	LOC108011590|XP_036673908.1|DSUZ	LOC108087215|XP_017039978.1|DFIC
OG0006512	LOC108012008|XP_036674673.1|DSUZ	LOC108093357|XP_017048860.1|DFIC
OG0006513	LOC108014125|XP_036673932.1|DSUZ	LOC108087121|XP_017039792.1|DFIC
OG0006514	LOC108006612|XP_016925621.1|DSUZ	LOC108095816|XP_017052578.1|DFIC
OG0006515	LOC108014147|XP_016935667.1|DSUZ	LOC108087938|XP_017041015.1|DFIC
OG0006516	LOC108011498|XP_036674014.1|DSUZ	LOC108099669|XP_017058792.1|DFIC
OG0006517	LOC108011475|XP_016932112.2|DSUZ	LOC108099469|XP_017058511.1|DFIC
OG0006518	LOC108011506|XP_036673968.1|DSUZ	LOC108099326|XP_017058252.1|DFIC
OG0006519	LOC118877847|XP_036674002.1|DSUZ	LOC108099470|XP_017058512.1|DFIC
OG0006520	LOC108015515|XP_036675259.1|DSUZ	LOC108088415|XP_017041662.1|DFIC
OG0006521	LOC108016413|XP_036674388.1|DSUZ	LOC108092131|XP_017047123.1|DFIC
OG0006522	LOC108015523|XP_036675258.1|DSUZ	LOC108088413|XP_017041660.1|DFIC
OG0006523	LOC108006422|XP_016925435.1|DSUZ	LOC108097491|XP_017055287.1|DFIC
OG0006524	LOC108020955|XP_016944886.1|DSUZ	LOC108088190|XP_017041379.1|DFIC
OG0006525	LOC108015273|XP_016937125.1|DSUZ	LOC108097409|XP_017055156.1|DFIC
OG0006526	LOC108015998|XP_036675050.1|DSUZ	LOC108091762|XP_017046596.1|DFIC
OG0006527	LOC108016041|XP_016938125.1|DSUZ	LOC108091836|XP_017046705.1|DFIC
OG0006528	LOC108007550|XP_016926731.2|DSUZ	LOC108091737|XP_017046570.1|DFIC
OG0006529	LOC108016038|XP_016938121.1|DSUZ	LOC108091760|XP_017046593.1|DFIC
OG0006530	LOC108015995|XP_036674825.1|DSUZ	LOC108091730|XP_017046562.1|DFIC
OG0006531	LOC108016045|XP_016938129.2|DSUZ	LOC108091758|XP_017046590.1|DFIC
OG0006532	LOC108018511|XP_036675121.1|DSUZ	LOC108091825|XP_017046692.1|DFIC
OG0006533	LOC108008372|XP_016927702.1|DSUZ	LOC108090650|XP_017044917.1|DFIC
OG0006534	LOC108006408|XP_016925420.2|DSUZ	LOC108097243|XP_017054913.1|DFIC
OG0006535	LOC108018414|XP_036673284.1|DSUZ	LOC108087197|XP_017039947.1|DFIC
OG0006536	LOC108014349|XP_036674878.1|DSUZ	LOC108091783|XP_017046627.1|DFIC
OG0006537	LOC108005683|XP_016924498.2|DSUZ	LOC108095798|XP_017052551.1|DFIC
OG0006538	LOC108015559|XP_036673317.1|DSUZ	LOC108088433|XP_017041690.1|DFIC
OG0006539	LOC108015690|XP_016937707.1|DSUZ	LOC108102295|XP_017062547.1|DFIC
OG0006540	LOC108016193|XP_016938307.2|DSUZ	LOC108099441|XP_017058468.1|DFIC
OG0006541	LOC108014788|XP_016936469.1|DSUZ	LOC108086592|XP_017039050.1|DFIC
OG0006542	LOC108007220|XP_016926343.2|DSUZ	LOC108086593|XP_017039051.1|DFIC
OG0006543	LOC108016154|XP_036675593.1|DSUZ	LOC108095818|XP_017052579.1|DFIC
OG0006544	LOC108018374|XP_016941407.2|DSUZ	LOC108098519|XP_017056977.1|DFIC
OG0006545	LOC108016689|XP_016938901.1|DSUZ	LOC108092851|XP_017048161.1|DFIC
OG0006546	LOC108005605|XP_016924397.2|DSUZ	LOC108091653|XP_017046447.1|DFIC
OG0006547	LOC108011472|XP_036674015.1|DSUZ	LOC108099320|XP_017058241.1|DFIC
OG0006548	LOC108014915|XP_016936624.1|DSUZ, LOC108014914|XP_016936623.1|DSUZ	LOC108091683|XP_017046494.1|DFIC
OG0006549	LOC108004944|XP_016923532.2|DSUZ	LOC108087035|XP_017039697.1|DFIC
OG0006550	LOC108010810|XP_016931237.2|DSUZ	LOC108100763|XP_017060289.1|DFIC
OG0006551	LOC108004847|XP_016923418.1|DSUZ	LOC108088735|XP_017042174.1|DFIC
OG0006552	LOC108004851|XP_016923422.1|DSUZ	LOC108088704|XP_017042135.1|DFIC
OG0006553	LOC108016129|XP_036675263.1|DSUZ	LOC108086577|XP_017039023.1|DFIC
OG0006554	LOC108013846|XP_036672798.1|DSUZ	LOC108098499|XP_017056907.1|DFIC
OG0006555	LOC108011638|XP_016932315.2|DSUZ	LOC108098581|XP_017057108.1|DFIC
OG0006556	LOC118877960|XP_036674632.1|DSUZ, LOC118877599|XP_036672803.1|DSUZ	LOC108091925|XP_017046799.1|DFIC
OG0006557	LOC108006001|XP_036674646.1|DSUZ	LOC108102064|XP_017062193.1|DFIC
OG0006558	LOC108008011|XP_036673954.1|DSUZ	LOC108091661|XP_017046458.1|DFIC
OG0006559	LOC108016201|XP_036674237.1|DSUZ	LOC108098883|XP_017057559.1|DFIC
OG0006560	LOC108015518|XP_016937470.1|DSUZ	LOC108088402|XP_017041645.1|DFIC
OG0006561	LOC108015488|XP_016937409.1|DSUZ	LOC108088401|XP_017041644.1|DFIC
OG0006562	LOC108016135|XP_036675548.1|DSUZ	LOC108086578|XP_017039024.1|DFIC
OG0006563	LOC108018381|XP_036672590.1|DSUZ	LOC108087977|XP_017041067.1|DFIC
OG0006564	LOC108018407|XP_016941454.2|DSUZ	LOC108088072|XP_017041210.1|DFIC
OG0006565	LOC108004936|XP_036673855.1|DSUZ	LOC108087029|XP_017039685.1|DFIC
OG0006566	LOC118878116|XP_036675440.1|DSUZ, LOC108006789|XP_036674408.1|DSUZ	LOC108091987|XP_017046888.1|DFIC
OG0006567	LOC108012023|XP_016932791.2|DSUZ	LOC108091666|XP_017046469.1|DFIC
OG0006568	LOC108015829|XP_036674737.1|DSUZ	LOC108091665|XP_017046468.1|DFIC
OG0006569	LOC108011428|XP_016932046.1|DSUZ	LOC108093254|XP_017048719.1|DFIC
OG0006570	LOC108006935|XP_036674907.1|DSUZ	LOC108090180|XP_017044253.1|DFIC
OG0006571	LOC108012184|XP_016932968.2|DSUZ	LOC108099562|XP_017058639.1|DFIC
OG0006572	LOC108010930|XP_016931425.2|DSUZ	LOC108098769|XP_017057390.1|DFIC
OG0006573	LOC108016014|XP_016938096.2|DSUZ	LOC108091807|XP_017046662.1|DFIC
OG0006574	LOC108020568|XP_036673006.1|DSUZ	LOC108087300|XP_017040101.1|DFIC
OG0006575	LOC108010732|XP_016931150.1|DSUZ	LOC108086601|XP_017039061.1|DFIC
OG0006576	LOC108017314|XP_036673971.1|DSUZ	LOC108099538|XP_017058599.1|DFIC
OG0006577	LOC108006481|XP_016925493.2|DSUZ	LOC108097729|XP_017055719.1|DFIC
OG0006578	LOC108017316|XP_036673970.1|DSUZ	LOC108099537|XP_017058597.1|DFIC
OG0006579	LOC108016319|XP_016938444.1|DSUZ	LOC108100959|XP_017060599.1|DFIC
OG0006580	LOC108020817|XP_016944684.1|DSUZ	LOC108092166|XP_017047178.1|DFIC
OG0006581	LOC118878054|XP_036675130.1|DSUZ	LOC108090239|XP_017044325.1|DFIC
OG0006582	LOC118877622|XP_036672935.1|DSUZ	LOC108092110|XP_017047098.1|DFIC
OG0006583	LOC108020823|XP_016944691.2|DSUZ	LOC108092069|XP_017047025.1|DFIC
OG0006584	LOC108021339|XP_016945505.1|DSUZ	LOC108092506|XP_017047613.1|DFIC
OG0006585	LOC108014575|XP_016936221.1|DSUZ	LOC108092648|XP_017047786.1|DFIC, LOC108100526|XP_017059978.1|DFIC
OG0006586	LOC108015509|XP_016937455.1|DSUZ	LOC108088420|XP_017041671.1|DFIC
OG0006587	LOC108015504|XP_016937450.2|DSUZ	LOC108088416|XP_017041664.1|DFIC
OG0006588	LOC108019997|XP_036673769.1|DSUZ	LOC108097590|XP_017055479.1|DFIC
OG0006589	LOC108013979|XP_036674880.1|DSUZ	LOC108089091|XP_017042693.1|DFIC
OG0006590	LOC108011071|XP_036674879.1|DSUZ	LOC108089098|XP_017042701.1|DFIC
OG0006591	LOC108013005|XP_016934080.1|DSUZ	LOC108093067|XP_017048466.1|DFIC
