Orthogroup	DSUZ.longest_only	DSUB.longest_only
OG0006495	LOC108019195|XP_016942460.1|DSUZ	LOC117893308|XP_034655787.1|DSUB
OG0006496	LOC108015746|XP_036673409.1|DSUZ	LOC117897022|XP_034661489.1|DSUB
OG0006497	LOC108014136|XP_036673917.1|DSUZ	LOC117896063|XP_034659969.1|DSUB
OG0006498	LOC108014120|XP_036673915.1|DSUZ	LOC117896001|XP_034659887.1|DSUB
OG0006499	LOC108010771|XP_036675301.1|DSUZ	LOC117896064|XP_034659970.1|DSUB
OG0006500	LOC108021399|XP_016945588.1|DSUZ	LOC117901086|XP_034667601.1|DSUB
OG0006501	LOC108016474|XP_016938619.1|DSUZ	LOC117898999|XP_034664635.1|DSUB
OG0006502	LOC108016482|XP_036675501.1|DSUZ	LOC117899108|XP_034664786.1|DSUB
OG0006503	LOC108016479|XP_016938628.1|DSUZ	LOC117899110|XP_034664788.1|DSUB
OG0006504	LOC108016462|XP_016938604.1|DSUZ	LOC117899109|XP_034664787.1|DSUB
OG0006505	LOC108015447|XP_036675434.1|DSUZ	LOC117899136|XP_034664829.1|DSUB
OG0006506	LOC108013256|XP_016934495.1|DSUZ	LOC117893116|XP_034655445.1|DSUB
OG0006507	LOC108012052|XP_016932820.2|DSUZ	LOC117896585|XP_034660897.1|DSUB
OG0006508	LOC108012041|XP_036675601.1|DSUZ	LOC117897479|XP_034662232.1|DSUB
OG0006509	LOC108018973|XP_016942064.1|DSUZ	LOC117903258|XP_034671052.1|DSUB
OG0006510	LOC108020566|XP_016944409.2|DSUZ	LOC117898323|XP_034663534.1|DSUB
OG0006511	LOC108011590|XP_036673908.1|DSUZ	LOC117896060|XP_034659965.1|DSUB
OG0006512	LOC108012008|XP_036674673.1|DSUZ	LOC117899752|XP_034665893.1|DSUB
OG0006513	LOC108014125|XP_036673932.1|DSUZ	LOC117897663|XP_034662541.1|DSUB
OG0006514	LOC108006612|XP_016925621.1|DSUZ	LOC117899452|XP_034665352.1|DSUB
OG0006515	LOC108014147|XP_016935667.1|DSUZ	LOC117898443|XP_034663739.1|DSUB
OG0006516	LOC108011498|XP_036674014.1|DSUZ	LOC117896686|XP_034661028.1|DSUB
OG0006517	LOC108011475|XP_016932112.2|DSUZ	LOC117896424|XP_034660633.1|DSUB
OG0006518	LOC108011506|XP_036673968.1|DSUZ	LOC117899152|XP_034664858.1|DSUB
OG0006519	LOC118877847|XP_036674002.1|DSUZ	LOC117896425|XP_034660634.1|DSUB
OG0006520	LOC108015515|XP_036675259.1|DSUZ	LOC117896301|XP_034660414.1|DSUB
OG0006521	LOC108016413|XP_036674388.1|DSUZ	LOC117897714|XP_034662627.1|DSUB
OG0006522	LOC108015523|XP_036675258.1|DSUZ	LOC117898879|XP_034664453.1|DSUB
OG0006523	LOC108006422|XP_016925435.1|DSUZ	LOC117898788|XP_034664317.1|DSUB
OG0006524	LOC108020955|XP_016944886.1|DSUZ	LOC117902594|XP_034669986.1|DSUB
OG0006525	LOC108015273|XP_016937125.1|DSUZ	LOC117894309|XP_034657209.1|DSUB
OG0006526	LOC108015998|XP_036675050.1|DSUZ	LOC117896047|XP_034659947.1|DSUB
OG0006527	LOC108016041|XP_016938125.1|DSUZ	LOC117897100|XP_034661634.1|DSUB
OG0006528	LOC108007550|XP_016926731.2|DSUZ	LOC117896863|XP_034661283.1|DSUB
OG0006529	LOC108016038|XP_016938121.1|DSUZ	LOC117896045|XP_034659945.1|DSUB
OG0006530	LOC108015995|XP_036674825.1|DSUZ	LOC117897160|XP_034661721.1|DSUB
OG0006531	LOC108016045|XP_016938129.2|DSUZ	LOC117896043|XP_034659942.1|DSUB
OG0006532	LOC108018511|XP_036675121.1|DSUZ	LOC117897872|XP_034662838.1|DSUB
OG0006533	LOC108008372|XP_016927702.1|DSUZ	LOC117891469|XP_034652843.1|DSUB
OG0006534	LOC108006408|XP_016925420.2|DSUZ	LOC117898259|XP_034663405.1|DSUB
OG0006535	LOC108018414|XP_036673284.1|DSUZ	LOC117897034|XP_034661504.1|DSUB
OG0006536	LOC108014349|XP_036674878.1|DSUZ	LOC117899764|XP_034665913.1|DSUB
OG0006537	LOC108005683|XP_016924498.2|DSUZ	LOC117896122|XP_034660067.1|DSUB
OG0006538	LOC108015559|XP_036673317.1|DSUZ	LOC117897560|XP_034662383.1|DSUB
OG0006539	LOC108015690|XP_016937707.1|DSUZ	LOC117896280|XP_034660374.1|DSUB
OG0006540	LOC108016193|XP_016938307.2|DSUZ	LOC117899700|XP_034665798.1|DSUB
OG0006541	LOC108014788|XP_016936469.1|DSUZ	LOC117896946|XP_034661380.1|DSUB
OG0006542	LOC108007220|XP_016926343.2|DSUZ	LOC117896948|XP_034661383.1|DSUB
OG0006543	LOC108016154|XP_036675593.1|DSUZ	LOC117899335|XP_034665163.1|DSUB
OG0006544	LOC108018374|XP_016941407.2|DSUZ	LOC117897687|XP_034662594.1|DSUB
OG0006545	LOC108016689|XP_016938901.1|DSUZ	LOC117895651|XP_034659341.1|DSUB
OG0006546	LOC108005605|XP_016924397.2|DSUZ	LOC117896611|XP_034660935.1|DSUB
OG0006547	LOC108011472|XP_036674015.1|DSUZ	LOC117897111|XP_034661646.1|DSUB
OG0006548	LOC108014915|XP_016936624.1|DSUZ, LOC108014914|XP_016936623.1|DSUZ	LOC117899121|XP_034664805.1|DSUB
OG0006549	LOC108004944|XP_016923532.2|DSUZ	LOC117896104|XP_034660048.1|DSUB
OG0006550	LOC108010810|XP_016931237.2|DSUZ	LOC117899341|XP_034665181.1|DSUB
OG0006551	LOC108004847|XP_016923418.1|DSUZ	LOC117901900|XP_034668760.1|DSUB
OG0006552	LOC108004851|XP_016923422.1|DSUZ	LOC117897853|XP_034662818.1|DSUB
OG0006553	LOC108016129|XP_036675263.1|DSUZ	LOC117896982|XP_034661428.1|DSUB
OG0006554	LOC108013846|XP_036672798.1|DSUZ	LOC117897069|XP_034661563.1|DSUB
OG0006555	LOC108011638|XP_016932315.2|DSUZ	LOC117896331|XP_034660462.1|DSUB
OG0006556	LOC118877960|XP_036674632.1|DSUZ, LOC118877599|XP_036672803.1|DSUZ	LOC117896788|XP_034661176.1|DSUB
OG0006557	LOC108006001|XP_036674646.1|DSUZ	LOC117902408|XP_034669642.1|DSUB
OG0006558	LOC108008011|XP_036673954.1|DSUZ	LOC117896498|XP_034660733.1|DSUB
OG0006559	LOC108016201|XP_036674237.1|DSUZ	LOC117898123|XP_034663202.1|DSUB
OG0006560	LOC108015518|XP_016937470.1|DSUZ	LOC117896475|XP_034660700.1|DSUB
OG0006561	LOC108015488|XP_016937409.1|DSUZ	LOC117897285|XP_034661913.1|DSUB
OG0006562	LOC108016135|XP_036675548.1|DSUZ	LOC117897428|XP_034662157.1|DSUB
OG0006563	LOC108018381|XP_036672590.1|DSUZ	LOC117898594|XP_034664032.1|DSUB
OG0006564	LOC108018407|XP_016941454.2|DSUZ	LOC117898593|XP_034664030.1|DSUB
OG0006565	LOC108004936|XP_036673855.1|DSUZ	LOC117899192|XP_034664945.1|DSUB
OG0006566	LOC118878116|XP_036675440.1|DSUZ, LOC108006789|XP_036674408.1|DSUZ	LOC117899442|XP_034665337.1|DSUB
OG0006567	LOC108012023|XP_016932791.2|DSUZ	LOC117896458|XP_034660678.1|DSUB
OG0006568	LOC108015829|XP_036674737.1|DSUZ	LOC117896457|XP_034660677.1|DSUB
OG0006569	LOC108011428|XP_016932046.1|DSUZ	LOC117895496|XP_034659082.1|DSUB
OG0006570	LOC108006935|XP_036674907.1|DSUZ	LOC117897488|XP_034662269.1|DSUB
OG0006571	LOC108012184|XP_016932968.2|DSUZ	LOC117897231|XP_034661840.1|DSUB
OG0006572	LOC108010930|XP_016931425.2|DSUZ	LOC117898020|XP_034663043.1|DSUB
OG0006573	LOC108016014|XP_016938096.2|DSUZ	LOC117896242|XP_034660290.1|DSUB
OG0006574	LOC108020568|XP_036673006.1|DSUZ	LOC117898320|XP_034663521.1|DSUB
OG0006575	LOC108010732|XP_016931150.1|DSUZ	LOC117898161|XP_034663260.1|DSUB
OG0006576	LOC108017314|XP_036673971.1|DSUZ	LOC117899303|XP_034665114.1|DSUB
OG0006577	LOC108006481|XP_016925493.2|DSUZ	LOC117899206|XP_034664969.1|DSUB
OG0006578	LOC108017316|XP_036673970.1|DSUZ	LOC117899300|XP_034665109.1|DSUB
OG0006579	LOC108016319|XP_016938444.1|DSUZ	LOC117900263|XP_034666463.1|DSUB
OG0006580	LOC108020817|XP_016944684.1|DSUZ	LOC117898701|XP_034664210.1|DSUB
OG0006581	LOC118878054|XP_036675130.1|DSUZ	LOC117898082|XP_034663151.1|DSUB
OG0006582	LOC118877622|XP_036672935.1|DSUZ	LOC117896322|XP_034660444.1|DSUB
OG0006583	LOC108020823|XP_016944691.2|DSUZ	LOC117899383|XP_034665256.1|DSUB
OG0006584	LOC108021339|XP_016945505.1|DSUZ	LOC117900436|XP_034666696.1|DSUB
OG0006585	LOC108014575|XP_016936221.1|DSUZ	LOC117901548|XP_034668237.1|DSUB
OG0006586	LOC108015509|XP_016937455.1|DSUZ	LOC117898884|XP_034664458.1|DSUB
OG0006587	LOC108015504|XP_016937450.2|DSUZ	LOC117898880|XP_034664454.1|DSUB
OG0006588	LOC108019997|XP_036673769.1|DSUZ	LOC117897405|XP_034662119.1|DSUB
OG0006589	LOC108013979|XP_036674880.1|DSUZ	LOC117896881|XP_034661301.1|DSUB
OG0006590	LOC108011071|XP_036674879.1|DSUZ	LOC117897682|XP_034662582.1|DSUB
OG0006591	LOC108013005|XP_016934080.1|DSUZ	LOC117895844|XP_034659689.1|DSUB
OG0006592	LOC108013909|XP_016935403.1|DSUZ	LOC117898455|XP_034663768.1|DSUB
OG0006593	LOC108013908|XP_016935401.2|DSUZ	LOC117898454|XP_034663767.1|DSUB
OG0006594	LOC108012476|XP_016933362.1|DSUZ	LOC117895665|XP_034659379.1|DSUB
OG0006595	LOC108009927|XP_036669474.1|DSUZ	LOC117891534|XP_034652931.1|DSUB
OG0006596	LOC108018093|XP_016940986.1|DSUZ	LOC117890040|XP_034650550.1|DSUB
OG0006597	LOC108013181|XP_016934371.1|DSUZ	LOC117894348|XP_034657229.1|DSUB
OG0006598	LOC108008801|XP_016928197.1|DSUZ	LOC117901587|XP_034668288.1|DSUB
OG0006599	LOC108014098|XP_016935611.2|DSUZ	LOC117894376|XP_034657272.1|DSUB
OG0006600	LOC108005848|XP_036670631.1|DSUZ	LOC117893479|XP_034655994.1|DSUB
OG0006601	LOC108012490|XP_016933388.1|DSUZ	LOC117894947|XP_034658164.1|DSUB
OG0006602	LOC108012492|XP_016933389.1|DSUZ	LOC117894948|XP_034658165.1|DSUB
OG0006603	LOC108013453|XP_016934819.1|DSUZ	LOC117894939|XP_034658152.1|DSUB
OG0006604	LOC108014008|XP_016935507.2|DSUZ	LOC117893380|XP_034655866.1|DSUB
OG0006605	LOC108004554|XP_016922974.1|DSUZ	LOC117903721|XP_034671961.1|DSUB
OG0006606	LOC108013491|XP_016934862.1|DSUZ	LOC117892938|XP_034655152.1|DSUB
OG0006607	LOC108013348|XP_016934649.1|DSUZ	LOC117895130|XP_034658433.1|DSUB
OG0006608	LOC108011239|XP_016931832.2|DSUZ	LOC117897643|XP_034662510.1|DSUB
OG0006609	LOC108006072|XP_036673011.1|DSUZ	LOC117898118|XP_034663198.1|DSUB
OG0006610	LOC108014679|XP_016936335.2|DSUZ	LOC117895867|XP_034659724.1|DSUB
OG0006611	LOC108013440|XP_016934801.1|DSUZ	LOC117895678|XP_034659395.1|DSUB
OG0006612	LOC108012568|XP_016933471.1|DSUZ	LOC117895680|XP_034659398.1|DSUB
OG0006613	LOC108012489|XP_016933387.1|DSUZ	LOC117895679|XP_034659397.1|DSUB
OG0006614	LOC108013568|XP_016934979.1|DSUZ	LOC117895676|XP_034659390.1|DSUB
OG0006615	LOC108013553|XP_016934954.1|DSUZ	LOC117894286|XP_034657136.1|DSUB
OG0006616	LOC108012245|XP_016933033.2|DSUZ	LOC117895672|XP_034659385.1|DSUB
OG0006617	LOC108015547|XP_016937513.2|DSUZ	LOC117893498|XP_034656025.1|DSUB
OG0006618	LOC108012943|XP_016933970.1|DSUZ	LOC117894464|XP_034657456.1|DSUB
OG0006619	LOC108013103|XP_016934240.1|DSUZ	LOC117895347|XP_034658819.1|DSUB
OG0006620	LOC108013519|XP_016934903.1|DSUZ	LOC117895340|XP_034658808.1|DSUB
OG0006621	LOC108005878|XP_016924747.1|DSUZ	LOC117894237|XP_034657045.1|DSUB
OG0006622	LOC108013299|XP_016934575.1|DSUZ	LOC117895355|XP_034658831.1|DSUB
OG0006623	LOC108013509|XP_016934885.2|DSUZ	LOC117892937|XP_034655150.1|DSUB
OG0006624	LOC108018055|XP_016940933.1|DSUZ	LOC117892407|XP_034654526.1|DSUB
OG0006625	LOC108018058|XP_036670039.1|DSUZ	LOC117892414|XP_034654536.1|DSUB
OG0006627	LOC108019708|XP_016943094.1|DSUZ	LOC117892237|XP_034654236.1|DSUB
OG0006628	LOC108019706|XP_016943090.1|DSUZ	LOC117892236|XP_034654234.1|DSUB
OG0006629	LOC108009590|XP_016929551.1|DSUZ	LOC117889945|XP_034650373.1|DSUB
OG0006630	LOC108008717|XP_036669430.1|DSUZ	LOC117890327|XP_034651006.1|DSUB
OG0006631	LOC108006845|XP_016925884.1|DSUZ	LOC117894145|XP_034656930.1|DSUB
OG0006632	LOC108019725|XP_016943133.1|DSUZ	LOC117889902|XP_034650310.1|DSUB
OG0006633	LOC108013357|XP_016934664.1|DSUZ	LOC117895282|XP_034658708.1|DSUB
OG0006634	LOC108021080|XP_016945086.1|DSUZ	LOC117900726|XP_034667092.1|DSUB
OG0006635	LOC108020221|XP_016943832.1|DSUZ	LOC117901572|XP_034668261.1|DSUB
OG0006636	LOC108005213|XP_016923891.1|DSUZ	LOC117903877|XP_034672259.1|DSUB
OG0006637	LOC108013289|XP_016934549.1|DSUZ	LOC117895644|XP_034659318.1|DSUB
OG0006638	LOC108009893|XP_016930101.1|DSUZ	LOC117890657|XP_034651519.1|DSUB
OG0006639	LOC108009167|XP_016928784.1|DSUZ	LOC117890652|XP_034651510.1|DSUB
OG0006640	LOC108019912|XP_016943502.1|DSUZ	LOC117891486|XP_034652857.1|DSUB
OG0006641	LOC108009380|XP_036669554.1|DSUZ	LOC117891900|XP_034653596.1|DSUB
OG0006642	LOC108009620|XP_016929597.2|DSUZ	LOC117891767|XP_034653301.1|DSUB
OG0006643	LOC108009141|XP_016928734.1|DSUZ	LOC117889848|XP_034650232.1|DSUB
OG0006644	LOC108007029|XP_016926124.2|DSUZ	LOC117895414|XP_034658939.1|DSUB
OG0006645	LOC108020950|XP_016944877.1|DSUZ	LOC117902097|XP_034669089.1|DSUB
OG0006646	LOC108009114|XP_016928674.1|DSUZ	LOC117891871|XP_034653528.1|DSUB
OG0006647	LOC108018119|XP_016941047.1|DSUZ	LOC117892109|XP_034654011.1|DSUB
OG0006648	LOC108012707|XP_016933624.1|DSUZ	LOC117893629|XP_034656202.1|DSUB
OG0006649	LOC108009613|XP_016929588.1|DSUZ	LOC117890387|XP_034651079.1|DSUB
OG0006650	LOC108018004|XP_016940845.1|DSUZ	LOC117890141|XP_034650718.1|DSUB
OG0006651	LOC108012969|XP_016934021.2|DSUZ	LOC117895736|XP_034659487.1|DSUB
OG0006652	LOC108014088|XP_016935596.2|DSUZ	LOC117894367|XP_034657260.1|DSUB
OG0006653	LOC108012948|XP_036670792.1|DSUZ	LOC117893056|XP_034655329.1|DSUB
OG0006654	LOC108013576|XP_016934993.1|DSUZ	LOC117893183|XP_034655567.1|DSUB
OG0006655	LOC108007138|XP_016926233.1|DSUZ	LOC117893909|XP_034656578.1|DSUB
OG0006656	LOC108005888|XP_016924766.1|DSUZ	LOC117895850|XP_034659705.1|DSUB
OG0006657	LOC108009854|XP_016930041.1|DSUZ	LOC117889831|XP_034650203.1|DSUB
OG0006658	LOC108011869|XP_036670750.1|DSUZ	LOC117892977|XP_034655210.1|DSUB
OG0006659	LOC108011870|XP_016932600.2|DSUZ	LOC117892979|XP_034655214.1|DSUB
OG0006660	LOC108012622|XP_036671612.1|DSUZ	LOC117895253|XP_034658660.1|DSUB
OG0006661	LOC108013194|XP_016934391.1|DSUZ	LOC117895248|XP_034658652.1|DSUB
OG0006662	LOC108021035|XP_016945014.1|DSUZ	LOC117900686|XP_034667025.1|DSUB
OG0006663	LOC108013408|XP_016934755.1|DSUZ	LOC117893970|XP_034656665.1|DSUB
OG0006664	LOC108020490|XP_016944309.1|DSUZ	LOC117896366|XP_034660533.1|DSUB
OG0006665	LOC108012800|XP_016933721.1|DSUZ	LOC117893081|XP_034655393.1|DSUB
OG0006666	LOC108008591|XP_016927959.1|DSUZ	LOC117892602|XP_034654833.1|DSUB
OG0006667	LOC108012371|XP_016933215.1|DSUZ	LOC117895420|XP_034658947.1|DSUB
OG0006668	LOC108019698|XP_036670117.1|DSUZ	LOC117891612|XP_034653039.1|DSUB
OG0006669	LOC108005809|XP_036671997.1|DSUZ	LOC117894634|XP_034657696.1|DSUB
OG0006670	LOC108005776|XP_016924594.1|DSUZ	LOC117894640|XP_034657702.1|DSUB
OG0006671	LOC108005874|XP_016924742.2|DSUZ	LOC117894633|XP_034657692.1|DSUB
OG0006672	LOC108012911|XP_036671851.1|DSUZ	LOC117894863|XP_034658010.1|DSUB
OG0006673	LOC108012543|XP_016936079.1|DSUZ	LOC117893027|XP_034655276.1|DSUB
OG0006674	LOC108012890|XP_016933880.1|DSUZ	LOC117894193|XP_034657000.1|DSUB
OG0006675	LOC108020027|XP_016943602.1|DSUZ	LOC117893165|XP_034655533.1|DSUB
OG0006676	LOC108005793|XP_016924611.1|DSUZ	LOC117895783|XP_034659572.1|DSUB
OG0006677	LOC108012963|XP_016934005.1|DSUZ	LOC117895798|XP_034659606.1|DSUB
OG0006678	LOC108012843|XP_016933798.1|DSUZ	LOC117894654|XP_034657721.1|DSUB
OG0006679	LOC108013602|XP_016935028.1|DSUZ	LOC117894343|XP_034657220.1|DSUB
OG0006680	LOC108015456|XP_036675295.1|DSUZ	LOC117898128|XP_034663211.1|DSUB
OG0006681	LOC108005873|XP_036670742.1|DSUZ	LOC117894632|XP_034657688.1|DSUB
OG0006682	LOC108011447|XP_036671494.1|DSUZ	LOC117893812|XP_034656450.1|DSUB
OG0006683	LOC108011431|XP_036672089.1|DSUZ	LOC117895503|XP_034659091.1|DSUB
OG0006684	LOC108012962|XP_016934003.1|DSUZ	LOC117895795|XP_034659601.1|DSUB
OG0006685	LOC108009946|XP_016930181.1|DSUZ	LOC117892540|XP_034654739.1|DSUB
OG0006686	LOC108013010|XP_016934086.1|DSUZ	LOC117893973|XP_034656668.1|DSUB
OG0006687	LOC108004856|XP_016923426.1|DSUZ	LOC117901444|XP_034668081.1|DSUB
OG0006688	LOC108012520|XP_016933421.1|DSUZ	LOC117894724|XP_034657802.1|DSUB
OG0006689	LOC108013503|XP_016934878.1|DSUZ	LOC117894892|XP_034658066.1|DSUB
OG0006690	LOC108019990|XP_036673826.1|DSUZ, LOC118878590|XP_036677523.1|DSUZ	LOC117899133|XP_034664822.1|DSUB
OG0006691	LOC108012985|XP_036670392.1|DSUZ	LOC117893109|XP_034655436.1|DSUB
OG0006692	LOC108013354|XP_016934661.1|DSUZ	LOC117895278|XP_034658703.1|DSUB
OG0006693	LOC108007161|XP_016926267.1|DSUZ	LOC117894462|XP_034657452.1|DSUB
OG0006694	LOC108016914|XP_016939324.2|DSUZ	LOC117903461|XP_034671390.1|DSUB
OG0006695	LOC108012350|XP_016933191.1|DSUZ	LOC117895329|XP_034658792.1|DSUB
OG0006696	LOC108016099|XP_036677466.1|DSUZ	LOC117901715|XP_034668483.1|DSUB
OG0006697	LOC108013157|XP_016934338.1|DSUZ	LOC117895205|XP_034658580.1|DSUB
OG0006698	LOC108005641|XP_016924444.2|DSUZ	LOC117893415|XP_034655917.1|DSUB
OG0006699	LOC108007102|XP_036671478.1|DSUZ	LOC117892928|XP_034655135.1|DSUB
OG0006700	LOC108013207|XP_016934412.1|DSUZ	LOC117893075|XP_034655384.1|DSUB
OG0006701	LOC108008434|XP_016927772.1|DSUZ	LOC117890842|XP_034651817.1|DSUB
OG0006702	LOC108012856|XP_016933811.1|DSUZ	LOC117894719|XP_034657795.1|DSUB
OG0006703	LOC108006670|XP_036671758.1|DSUZ	LOC117893763|XP_034656394.1|DSUB
OG0006704	LOC108006671|XP_016925698.1|DSUZ	LOC117893774|XP_034656405.1|DSUB
OG0006705	LOC108009477|XP_016929346.1|DSUZ	LOC117890058|XP_034650581.1|DSUB
OG0006706	LOC108010248|XP_016930591.1|DSUZ	LOC117892283|XP_034654293.1|DSUB
OG0006707	LOC108010016|XP_016930300.1|DSUZ	LOC117891212|XP_034652444.1|DSUB
OG0006708	LOC108015004|XP_016936720.1|DSUZ	LOC117898550|XP_034663926.1|DSUB
OG0006709	LOC108005160|XP_016923824.1|DSUZ	LOC117898120|XP_034663203.1|DSUB
OG0006710	LOC108013141|XP_036670409.1|DSUZ	LOC117893061|XP_034655352.1|DSUB
OG0006711	LOC108012225|XP_036670408.1|DSUZ	LOC117893156|XP_034655509.1|DSUB
OG0006712	LOC108012321|XP_036671005.1|DSUZ	LOC117895793|XP_034659586.1|DSUB
OG0006713	LOC108013297|XP_016934574.1|DSUZ	LOC117893501|XP_034656030.1|DSUB
OG0006714	LOC108013295|XP_016934572.1|DSUZ	LOC117893495|XP_034656022.1|DSUB
OG0006715	LOC108013400|XP_016934743.1|DSUZ	LOC117892939|XP_034655153.1|DSUB
OG0006716	LOC108020892|XP_016944791.1|DSUZ	LOC117900026|XP_034666104.1|DSUB
OG0006717	LOC108011738|XP_016932451.2|DSUZ	LOC117894456|XP_034657446.1|DSUB
OG0006718	LOC108011759|XP_016932479.1|DSUZ	LOC117894466|XP_034657458.1|DSUB
OG0006719	LOC108006843|XP_016925882.1|DSUZ	LOC117894435|XP_034657389.1|DSUB
OG0006720	LOC108019418|XP_036672148.1|DSUZ	LOC117892969|XP_034655193.1|DSUB
OG0006721	LOC108013424|XP_016934777.1|DSUZ	LOC117894454|XP_034657444.1|DSUB
OG0006722	LOC108011308|XP_036672013.1|DSUZ	LOC117894500|XP_034657499.1|DSUB
OG0006723	LOC108021388|XP_016945575.1|DSUZ	LOC117902601|XP_034670004.1|DSUB
OG0006724	LOC108011496|XP_036673950.1|DSUZ	LOC117897338|XP_034661999.1|DSUB
OG0006725	LOC108011490|XP_016932128.2|DSUZ	LOC117899436|XP_034665331.1|DSUB
OG0006726	LOC108017498|XP_016940041.1|DSUZ	LOC117898206|XP_034663318.1|DSUB
OG0006727	LOC108011533|XP_036673969.1|DSUZ	LOC117899434|XP_034665327.1|DSUB
OG0006728	LOC108016376|XP_016938510.2|DSUZ	LOC117898194|XP_034663304.1|DSUB
OG0006729	LOC108009253|XP_016928924.1|DSUZ	LOC117891684|XP_034653153.1|DSUB
OG0006730	LOC108009251|XP_016928922.1|DSUZ	LOC117891681|XP_034653149.1|DSUB
OG0006731	LOC108020951|XP_016944882.1|DSUZ	LOC117902593|XP_034669984.1|DSUB
OG0006732	LOC108012615|XP_016933524.1|DSUZ	LOC117895301|XP_034658751.1|DSUB
OG0006733	LOC108012625|XP_016933536.1|DSUZ	LOC117893470|XP_034655984.1|DSUB
OG0006734	LOC108013285|XP_016934547.1|DSUZ	LOC117893766|XP_034656397.1|DSUB
OG0006735	LOC108013185|XP_016934375.1|DSUZ	LOC117893579|XP_034656143.1|DSUB
OG0006736	LOC108014462|XP_016936073.1|DSUZ	LOC117893029|XP_034655278.1|DSUB
OG0006737	LOC108004796|XP_016923337.1|DSUZ	LOC117894703|XP_034657777.1|DSUB
OG0006738	LOC108019854|XP_016943386.1|DSUZ	LOC117891504|XP_034652885.1|DSUB
OG0006739	LOC108011442|XP_016932067.1|DSUZ	LOC117894578|XP_034657610.1|DSUB
OG0006740	LOC108013276|XP_016934536.1|DSUZ	LOC117895300|XP_034658749.1|DSUB
OG0006741	LOC108013275|XP_016934534.1|DSUZ	LOC117895297|XP_034658743.1|DSUB
OG0006742	LOC108014584|XP_016936233.2|DSUZ	LOC117899414|XP_034665295.1|DSUB
OG0006743	LOC108020911|XP_016944822.1|DSUZ	LOC117900656|XP_034666981.1|DSUB
OG0006744	LOC108013430|XP_016934783.1|DSUZ	LOC117894444|XP_034657418.1|DSUB
OG0006745	LOC108007373|XP_036673756.1|DSUZ	LOC117896083|XP_034660010.1|DSUB
OG0006746	LOC108013239|XP_016934465.1|DSUZ	LOC117895137|XP_034658449.1|DSUB
OG0006747	LOC108013508|XP_016934884.1|DSUZ	LOC117893030|XP_034655279.1|DSUB
OG0006748	LOC108015322|XP_016937207.1|DSUZ	LOC117900213|XP_034666389.1|DSUB
OG0006749	LOC108013250|XP_016934486.1|DSUZ	LOC117893555|XP_034656102.1|DSUB
OG0006750	LOC108005188|XP_016923861.1|DSUZ	LOC117903541|XP_034671620.1|DSUB
OG0006752	LOC108011842|XP_016932569.1|DSUZ	LOC117893945|XP_034656626.1|DSUB
OG0006753	LOC108011860|XP_016932589.2|DSUZ	LOC117893942|XP_034656622.1|DSUB
OG0006754	LOC108012930|XP_016933953.1|DSUZ	LOC117895110|XP_034658404.1|DSUB
OG0006755	LOC108013417|XP_016934764.1|DSUZ	LOC117893186|XP_034655570.1|DSUB
OG0006756	LOC108013580|XP_036671533.1|DSUZ	LOC117894567|XP_034657591.1|DSUB
OG0006757	LOC108012698|XP_016933615.1|DSUZ	LOC117894599|XP_034657639.1|DSUB
OG0006758	LOC108013150|XP_016934329.1|DSUZ	LOC117894353|XP_034657233.1|DSUB
OG0006759	LOC108013148|XP_016934325.1|DSUZ	LOC117894347|XP_034657227.1|DSUB
OG0006760	LOC108012304|XP_036671039.1|DSUZ	LOC117893605|XP_034656172.1|DSUB
OG0006761	LOC108014356|XP_016935930.1|DSUZ	LOC117897136|XP_034661697.1|DSUB
OG0006762	LOC108015221|XP_016937052.1|DSUZ	LOC117892027|XP_034653866.1|DSUB
OG0006763	LOC108018245|XP_016941261.1|DSUZ	LOC117892524|XP_034654705.1|DSUB
OG0006764	LOC108009413|XP_016929222.1|DSUZ	LOC117891343|XP_034652656.1|DSUB
OG0006765	LOC108018233|XP_016941248.1|DSUZ	LOC117890815|XP_034651776.1|DSUB
OG0006766	LOC108011046|XP_016931593.1|DSUZ	LOC117892971|XP_034655194.1|DSUB
OG0006767	LOC108013513|XP_016934894.1|DSUZ	LOC117894280|XP_034657130.1|DSUB
OG0006768	LOC108013512|XP_016934889.1|DSUZ	LOC117894279|XP_034657126.1|DSUB
OG0006769	LOC108012399|XP_016933248.1|DSUZ	LOC117894311|XP_034657168.1|DSUB
OG0006770	LOC108011416|XP_036670966.1|DSUZ	LOC117895499|XP_034659086.1|DSUB
OG0006771	LOC108013716|XP_036676731.1|DSUZ	LOC117903524|XP_034671534.1|DSUB
OG0006772	LOC108009066|XP_016928567.1|DSUZ	LOC117891832|XP_034653472.1|DSUB
OG0006773	LOC108007152|XP_016926244.1|DSUZ	LOC117894057|XP_034656800.1|DSUB
OG0006774	LOC108010678|XP_016931072.2|DSUZ	LOC117893831|XP_034656483.1|DSUB
OG0006775	LOC108006821|XP_036671799.1|DSUZ	LOC117893934|XP_034656607.1|DSUB
OG0006776	LOC108011858|XP_016932587.2|DSUZ	LOC117893938|XP_034656617.1|DSUB
OG0006777	LOC118877375|XP_036671806.1|DSUZ	LOC117893946|XP_034656627.1|DSUB
OG0006778	LOC108012573|XP_016933477.2|DSUZ	LOC117895341|XP_034658809.1|DSUB
OG0006779	LOC108012814|XP_016933742.1|DSUZ	LOC117895694|XP_034659430.1|DSUB
