Orthogroup	DSUZ.longest_only	DNOV.longest_only
OG0005508	LOC108021311|XP_016945455.1|DSUZ	LOC115760048|XP_030557079.1|DNOV
OG0005509	LOC108021576|XP_016945847.1|DSUZ	LOC115758474|XP_030555010.1|DNOV
OG0005510	LOC108018666|XP_016941728.1|DSUZ	LOC115769298|XP_030569885.1|DNOV
OG0005511	LOC108016813|XP_016939103.1|DSUZ	LOC115768340|XP_030568763.1|DNOV
OG0005512	LOC108012198|XP_036673084.1|DSUZ	LOC115772050|XP_030573850.1|DNOV
OG0005513	LOC108005227|XP_016923907.1|DSUZ	LOC115759925|XP_030556922.1|DNOV
OG0005514	LOC108018575|XP_016941620.2|DSUZ	LOC115761243|XP_030558798.1|DNOV
OG0005515	LOC108019596|XP_016942927.1|DSUZ	LOC115760493|XP_030557704.1|DNOV
OG0005516	LOC108007580|XP_016926765.1|DSUZ	LOC115763957|XP_030562607.1|DNOV
OG0005517	LOC108020616|XP_036676447.1|DSUZ	LOC115758496|XP_030555038.1|DNOV
OG0005519	LOC108010068|XP_016930371.1|DSUZ	LOC115760863|XP_030558277.1|DNOV
OG0005520	LOC108021433|XP_016945639.1|DSUZ	LOC115759984|XP_030556998.1|DNOV
OG0005521	LOC108006674|XP_016925706.1|DSUZ	LOC115759800|XP_030556743.1|DNOV
OG0005522	LOC108015901|XP_036670458.1|DSUZ	LOC115769564|XP_030570279.1|DNOV
OG0005523	LOC108004894|XP_016923469.1|DSUZ	LOC115758978|XP_030555640.1|DNOV
OG0005524	LOC108020938|XP_016944861.1|DSUZ	LOC115763400|XP_030561804.1|DNOV
OG0005525	LOC108004672|XP_016923148.1|DSUZ	LOC115760074|XP_030557112.1|DNOV
OG0005526	LOC108005589|XP_016924382.1|DSUZ	LOC115760139|XP_030557204.1|DNOV
OG0005527	LOC108020351|XP_016944022.1|DSUZ	LOC115767951|XP_030568191.1|DNOV
OG0005528	LOC108021609|XP_016945893.1|DSUZ	LOC115760031|XP_030557058.1|DNOV
OG0005529	LOC108021039|XP_016945020.1|DSUZ	LOC115763518|XP_030561980.1|DNOV
OG0005530	LOC108021366|XP_016945544.1|DSUZ	LOC115758448|XP_030554973.1|DNOV
OG0005531	LOC108013144|XP_016934319.1|DSUZ	LOC115769622|XP_030570385.1|DNOV
OG0005532	LOC108015953|XP_016938027.1|DSUZ	LOC115765486|XP_030564938.1|DNOV
OG0005533	LOC108007267|XP_016926398.1|DSUZ	LOC115763427|XP_030561847.1|DNOV
OG0005534	LOC108012665|XP_016933581.1|DSUZ	LOC115768100|XP_030568453.1|DNOV
OG0005535	LOC108021102|XP_016945120.1|DSUZ	LOC115758422|XP_030554933.1|DNOV
OG0005536	LOC108021189|XP_016945266.1|DSUZ	LOC115763007|XP_030561257.1|DNOV
OG0005537	LOC108011940|XP_016932678.2|DSUZ, LOC108014272|XP_036676368.1|DSUZ	LOC115759070|XP_030555760.1|DNOV
OG0005538	LOC108021199|XP_036673963.1|DSUZ	LOC115767716|XP_030567880.1|DNOV
OG0005539	LOC108021658|XP_016945959.1|DSUZ	LOC115759767|XP_030556686.1|DNOV
OG0005540	LOC108021007|XP_016944968.1|DSUZ	LOC115765990|XP_030565613.1|DNOV
OG0005541	LOC108007863|XP_036676299.1|DSUZ, LOC108018960|XP_016942055.2|DSUZ	LOC115758372|XP_030554824.1|DNOV
OG0005542	LOC108007162|XP_016926269.1|DSUZ	LOC115762790|XP_030561003.1|DNOV
OG0005543	LOC108019677|XP_016943067.1|DSUZ	LOC115763581|XP_030562061.1|DNOV
OG0005544	LOC108021244|XP_016945342.1|DSUZ	LOC115765982|XP_030565604.1|DNOV
OG0005545	LOC108005962|XP_016924886.1|DSUZ	LOC115759060|XP_030555747.1|DNOV
OG0005546	LOC108021029|XP_016945006.1|DSUZ	LOC115758882|XP_030555537.1|DNOV
OG0005547	LOC108007981|XP_016927252.1|DSUZ	LOC115759843|XP_030556798.1|DNOV
OG0005548	LOC108020986|XP_016944933.1|DSUZ	LOC115759882|XP_030556857.1|DNOV
OG0005549	LOC108009943|XP_016930180.1|DSUZ	LOC115759899|XP_030556880.1|DNOV
OG0005550	LOC108015178|XP_016936964.1|DSUZ	LOC115759722|XP_030556598.1|DNOV
OG0005551	LOC108017796|XP_016940429.1|DSUZ	LOC115760632|XP_030557944.1|DNOV
OG0005552	LOC108018197|XP_016941202.1|DSUZ	LOC115760918|XP_030558351.1|DNOV
OG0005553	LOC108020212|XP_016943824.1|DSUZ	LOC115758330|XP_030554759.1|DNOV
OG0005554	LOC108015277|XP_016937138.1|DSUZ	LOC115765479|XP_030564926.1|DNOV
OG0005555	LOC108004978|XP_016923588.1|DSUZ	LOC115765578|XP_030565086.1|DNOV
OG0005556	LOC108021169|XP_016945243.1|DSUZ	LOC115765576|XP_030565085.1|DNOV
OG0005557	LOC108014653|XP_016936307.1|DSUZ	LOC115758652|XP_030555249.1|DNOV
OG0005558	LOC108015211|XP_036676843.1|DSUZ	LOC115765489|XP_030564945.1|DNOV
OG0005559	LOC108021023|XP_016944992.1|DSUZ	LOC115762982|XP_030561224.1|DNOV
OG0005560	LOC108014616|XP_016936271.1|DSUZ	LOC115758651|XP_030555246.1|DNOV
OG0005561	LOC108015015|XP_016936731.2|DSUZ	LOC115764237|XP_030563011.1|DNOV
OG0005562	LOC108021043|XP_016945027.1|DSUZ	LOC115768540|XP_030569001.1|DNOV
OG0005563	LOC108020418|XP_016944212.1|DSUZ	LOC115766774|XP_030566646.1|DNOV
OG0005564	LOC108016823|XP_016939130.1|DSUZ	LOC115760267|XP_030557397.1|DNOV
OG0005565	LOC108013860|XP_016935345.1|DSUZ	LOC115765464|XP_030564902.1|DNOV
OG0005566	LOC108013864|XP_016935358.1|DSUZ	LOC115765465|XP_030564903.1|DNOV
OG0005567	LOC108017295|XP_036673997.1|DSUZ	LOC115762019|XP_030559946.1|DNOV
OG0005568	LOC108020959|XP_016944893.1|DSUZ	LOC115765574|XP_030565083.1|DNOV
OG0005569	LOC108021551|XP_016945811.1|DSUZ	LOC115759031|XP_030555707.1|DNOV
OG0005570	LOC108021207|XP_036673663.1|DSUZ	LOC115765968|XP_030565581.1|DNOV
OG0005571	LOC108008265|XP_036669278.1|DSUZ	LOC115766571|XP_030566414.1|DNOV
OG0005572	LOC108009312|XP_016929056.1|DSUZ	LOC115760601|XP_030557901.1|DNOV
OG0005573	LOC108004982|XP_016923590.2|DSUZ	LOC115766179|XP_030565881.1|DNOV
OG0005574	LOC108017920|XP_016940580.1|DSUZ	LOC115759061|XP_030555752.1|DNOV
OG0005575	LOC108006779|XP_036674184.1|DSUZ, LOC108012030|XP_016932798.2|DSUZ	LOC115761827|XP_030559629.1|DNOV
OG0005576	LOC108009377|XP_016929170.1|DSUZ	LOC115764017|XP_030562710.1|DNOV
OG0005577	LOC108014255|XP_016935782.1|DSUZ	LOC115770242|XP_030571309.1|DNOV, LOC115758482|XP_030555396.1|DNOV
OG0005578	LOC108014595|XP_036671449.1|DSUZ	LOC115770310|XP_030571404.1|DNOV
OG0005579	LOC108014593|XP_016936245.1|DSUZ	LOC115770157|XP_030571169.1|DNOV
OG0005580	LOC108012381|XP_016933226.1|DSUZ	LOC115762691|XP_030560873.1|DNOV
OG0005581	LOC108021783|XP_036677241.1|DSUZ	LOC115767588|XP_030567734.1|DNOV
OG0005582	LOC108017624|XP_016940211.2|DSUZ	LOC115769346|XP_030569974.1|DNOV
OG0005583	LOC108012358|XP_016933198.1|DSUZ	LOC115771030|XP_030572425.1|DNOV
OG0005584	LOC108018319|XP_016941349.1|DSUZ	LOC115758548|XP_030555104.1|DNOV
OG0005585	LOC108017142|XP_016939613.2|DSUZ	LOC115759486|XP_030556282.1|DNOV
OG0005586	LOC108016243|XP_016938357.1|DSUZ	LOC115759412|XP_030556162.1|DNOV
OG0005587	LOC108021553|XP_016945810.1|DSUZ	LOC115757841|XP_030554133.1|DNOV
OG0005588	LOC108014681|XP_036672416.1|DSUZ	LOC115770096|XP_030571065.1|DNOV
OG0005589	LOC108011551|XP_016932206.2|DSUZ	LOC115766124|XP_030565805.1|DNOV
OG0005590	LOC108017807|XP_016940443.1|DSUZ	LOC115762813|XP_030561034.1|DNOV
OG0005591	LOC108013742|XP_016935183.1|DSUZ	LOC115766282|XP_030566010.1|DNOV
OG0005592	LOC118877785|XP_036673748.1|DSUZ	LOC115765670|XP_030565193.1|DNOV
OG0005593	LOC108013282|XP_016934544.1|DSUZ	LOC115769905|XP_030570786.1|DNOV
OG0005594	LOC108005870|XP_016924736.2|DSUZ	LOC115769985|XP_030570908.1|DNOV
OG0005595	LOC108005749|XP_036670775.1|DSUZ	LOC115769984|XP_030570905.1|DNOV
OG0005596	LOC108012384|XP_016933229.1|DSUZ	LOC115767139|XP_030567164.1|DNOV
OG0005597	LOC108006080|XP_036673036.1|DSUZ	LOC115757757|XP_030554026.1|DNOV
OG0005598	LOC108015493|XP_016937428.2|DSUZ	LOC115764863|XP_030564000.1|DNOV
OG0005599	LOC108009310|XP_016929053.1|DSUZ	LOC115760597|XP_030557891.1|DNOV
OG0005600	LOC118877646|XP_036673112.1|DSUZ	LOC115766220|XP_030565934.1|DNOV
OG0005601	LOC108013733|XP_016935171.1|DSUZ	LOC115768771|XP_030569321.1|DNOV
OG0005602	LOC108014063|XP_016935571.1|DSUZ	LOC115765601|XP_030565114.1|DNOV
OG0005603	LOC108017944|XP_016940662.1|DSUZ	LOC115764212|XP_030562966.1|DNOV
OG0005604	LOC108009397|XP_016929206.1|DSUZ	LOC115764528|XP_030563490.1|DNOV
OG0005605	LOC108009209|XP_016928857.1|DSUZ	LOC115764577|XP_030563584.1|DNOV
OG0005606	LOC108021262|XP_016945375.1|DSUZ	LOC115759286|XP_030556048.1|DNOV
OG0005607	LOC108010639|XP_016931022.1|DSUZ	LOC115770648|XP_030571870.1|DNOV
OG0005608	LOC108010629|XP_016931009.2|DSUZ	LOC115770838|XP_030572132.1|DNOV
OG0005609	LOC108007086|XP_036671218.1|DSUZ	LOC115769375|XP_030570019.1|DNOV
OG0005610	LOC108013092|XP_016934220.1|DSUZ	LOC115762563|XP_030560707.1|DNOV
OG0005611	LOC108007072|XP_036670447.1|DSUZ	LOC115771175|XP_030572618.1|DNOV
OG0005612	LOC108007349|XP_036673745.1|DSUZ	LOC115761859|XP_030559712.1|DNOV
OG0005613	LOC108004952|XP_016923544.2|DSUZ	LOC115770644|XP_030571866.1|DNOV
OG0005614	LOC108011230|XP_036675161.1|DSUZ	LOC115767894|XP_030568123.1|DNOV
OG0005615	LOC108010826|XP_016931277.2|DSUZ	LOC115757729|XP_030553964.1|DNOV
OG0005616	LOC108011532|XP_036674001.1|DSUZ	LOC115766191|XP_030565894.1|DNOV
OG0005617	LOC108016048|XP_016938131.2|DSUZ	LOC115764676|XP_030563724.1|DNOV
OG0005618	LOC108008476|XP_016927820.1|DSUZ	LOC115762048|XP_030559985.1|DNOV
OG0005619	LOC108014692|XP_016936356.1|DSUZ	LOC115761770|XP_030559559.1|DNOV
OG0005620	LOC108012169|XP_036677233.1|DSUZ	LOC115771367|XP_030572911.1|DNOV
OG0005621	LOC108014996|XP_016936709.1|DSUZ	LOC115766446|XP_030566233.1|DNOV
OG0005622	LOC108015256|XP_016937098.1|DSUZ	LOC115768024|XP_030568303.1|DNOV
OG0005623	LOC108016896|XP_016939294.1|DSUZ	LOC115768666|XP_030569206.1|DNOV
OG0005624	LOC108017126|XP_036674872.1|DSUZ	LOC115766044|XP_030565677.1|DNOV
OG0005625	LOC108014551|XP_036673195.1|DSUZ	LOC115770831|XP_030572126.1|DNOV
OG0005626	LOC108021837|XP_016946132.1|DSUZ	LOC115766376|XP_030566136.1|DNOV
OG0005627	LOC108019490|XP_016942807.2|DSUZ	LOC115763680|XP_030562211.1|DNOV
OG0005628	LOC108006414|XP_016925427.2|DSUZ	LOC115764959|XP_030564141.1|DNOV
OG0005629	LOC108009546|XP_016929477.1|DSUZ	LOC115771258|XP_030572736.1|DNOV
OG0005630	LOC108009600|XP_036669613.1|DSUZ	LOC115762130|XP_030560096.1|DNOV
OG0005631	LOC108021810|XP_016946102.1|DSUZ	LOC115767548|XP_030567690.1|DNOV
OG0005632	LOC108005137|XP_016923799.2|DSUZ	LOC115768474|XP_030568909.1|DNOV
OG0005633	LOC108018626|XP_016941680.1|DSUZ, LOC118877734|XP_036673619.1|DSUZ	LOC115759414|XP_030556164.1|DNOV
OG0005634	LOC108017336|XP_036672942.1|DSUZ	LOC115759522|XP_030556329.1|DNOV
OG0005635	LOC108021047|XP_016945040.1|DSUZ	LOC115763944|XP_030562597.1|DNOV
OG0005636	LOC108016009|XP_036674940.1|DSUZ	LOC115764691|XP_030563744.1|DNOV
OG0005637	LOC108007951|XP_016927210.2|DSUZ	LOC115763634|XP_030562123.1|DNOV
OG0005638	LOC108008147|XP_036669305.1|DSUZ	LOC115757986|XP_030554334.1|DNOV
OG0005639	LOC108009675|XP_016929697.1|DSUZ	LOC115765233|XP_030564549.1|DNOV
OG0005640	LOC108014732|XP_016936395.2|DSUZ	LOC115766236|XP_030565960.1|DNOV
OG0005641	LOC108015369|XP_016937275.1|DSUZ	LOC115767195|XP_030567246.1|DNOV
OG0005642	LOC108014429|XP_016936033.1|DSUZ	LOC115764143|XP_030562876.1|DNOV
OG0005643	LOC108020059|XP_016943647.1|DSUZ	LOC115769917|XP_030570801.1|DNOV
OG0005644	LOC108013560|XP_016934965.1|DSUZ	LOC115769915|XP_030570798.1|DNOV
OG0005645	LOC108019176|XP_016942429.1|DSUZ	LOC115768363|XP_030568792.1|DNOV
OG0005646	LOC108004699|XP_016923198.1|DSUZ	LOC115768270|XP_030568663.1|DNOV
OG0005647	LOC108018320|XP_016941351.1|DSUZ	LOC115758653|XP_030555254.1|DNOV
OG0005648	LOC108013932|XP_016935429.2|DSUZ	LOC115766168|XP_030565873.1|DNOV
OG0005649	LOC108005928|XP_016924827.2|DSUZ	LOC115763749|XP_030562314.1|DNOV
OG0005650	LOC108018803|XP_016941879.2|DSUZ	LOC115763788|XP_030562376.1|DNOV
OG0005651	LOC108015354|XP_016937254.1|DSUZ	LOC115765387|XP_030564772.1|DNOV
OG0005652	LOC108020144|XP_036673592.1|DSUZ	LOC115761653|XP_030559352.1|DNOV
OG0005653	LOC108020948|XP_016944876.1|DSUZ	LOC115758666|XP_030555264.1|DNOV
OG0005654	LOC118878007|XP_036674924.1|DSUZ, LOC108014152|XP_036674971.1|DSUZ	LOC115765767|XP_030565293.1|DNOV
OG0005655	LOC108004921|XP_016923505.2|DSUZ	LOC115766261|XP_030565980.1|DNOV, LOC115766076|XP_030565740.1|DNOV
OG0005656	LOC108006434|XP_036673259.1|DSUZ	LOC115766090|XP_030565760.1|DNOV
OG0005657	LOC108017449|XP_036674287.1|DSUZ	LOC115766226|XP_030565942.1|DNOV
OG0005658	LOC108014205|XP_016935735.2|DSUZ	LOC115763702|XP_030562251.1|DNOV
OG0005659	LOC108012123|XP_036674338.1|DSUZ	LOC115761772|XP_030559561.1|DNOV
OG0005660	LOC108005633|XP_016924433.2|DSUZ	LOC115762861|XP_030561097.1|DNOV
OG0005661	LOC108017473|XP_036674278.1|DSUZ	LOC115761698|XP_030559429.1|DNOV
OG0005662	LOC108011681|XP_016932371.2|DSUZ	LOC115766063|XP_030565720.1|DNOV
OG0005663	LOC108021829|XP_016946123.1|DSUZ	LOC115768259|XP_030568648.1|DNOV
OG0005664	LOC108014433|XP_036673314.1|DSUZ	LOC115764915|XP_030564078.1|DNOV
OG0005665	LOC108014046|XP_036675274.1|DSUZ	LOC115770664|XP_030571891.1|DNOV
OG0005666	LOC108015265|XP_016937110.1|DSUZ	LOC115767844|XP_030568052.1|DNOV
OG0005667	LOC108018867|XP_016941944.2|DSUZ	LOC115768578|XP_030569079.1|DNOV
OG0005668	LOC108020136|XP_036670848.1|DSUZ	LOC115766909|XP_030566851.1|DNOV
OG0005669	LOC108019063|XP_016942190.1|DSUZ	LOC115758491|XP_030555032.1|DNOV
OG0005670	LOC108004984|XP_036674404.1|DSUZ	LOC115766174|XP_030565877.1|DNOV
OG0005671	LOC108013891|XP_016935386.2|DSUZ	LOC115771695|XP_030573372.1|DNOV
OG0005672	LOC108021000|XP_016944956.1|DSUZ	LOC115763946|XP_030562601.1|DNOV
OG0005673	LOC108012873|XP_016933851.1|DSUZ	LOC115769648|XP_030570421.1|DNOV
OG0005674	LOC108013128|XP_036672101.1|DSUZ	LOC115769363|XP_030570009.1|DNOV
OG0005675	LOC108014552|XP_016936185.1|DSUZ	LOC115761301|XP_030558888.1|DNOV
OG0005676	LOC108014463|XP_016936074.2|DSUZ	LOC115766916|XP_030566858.1|DNOV
OG0005677	LOC108018228|XP_016941236.1|DSUZ	LOC115760064|XP_030557105.1|DNOV
OG0005678	LOC108011542|XP_036673005.1|DSUZ	LOC115766120|XP_030565800.1|DNOV
OG0005679	LOC108004915|XP_036674035.1|DSUZ	LOC115766034|XP_030565665.1|DNOV
OG0005680	LOC108020977|XP_016944917.1|DSUZ	LOC115765502|XP_030564974.1|DNOV
OG0005681	LOC108004907|XP_016923482.2|DSUZ	LOC115770656|XP_030571881.1|DNOV
OG0005682	LOC108004900|XP_016923473.2|DSUZ	LOC115770655|XP_030571880.1|DNOV
OG0005683	LOC108005135|XP_036677004.1|DSUZ	LOC115767390|XP_030567513.1|DNOV
OG0005684	LOC108012393|XP_016933240.1|DSUZ	LOC115762562|XP_030560706.1|DNOV
OG0005685	LOC108015157|XP_016936923.1|DSUZ	LOC115767077|XP_030567080.1|DNOV
OG0005686	LOC118877952|XP_036674610.1|DSUZ, LOC108012049|XP_016932818.2|DSUZ	LOC115759527|XP_030556336.1|DNOV
OG0005687	LOC108020746|XP_036671740.1|DSUZ, LOC108020705|XP_036672484.1|DSUZ	LOC115771521|XP_030573115.1|DNOV
OG0005688	LOC108008553|XP_016927913.1|DSUZ	LOC115763229|XP_030561567.1|DNOV
OG0005689	LOC108019963|XP_036676687.1|DSUZ	LOC115768336|XP_030568760.1|DNOV
OG0005690	LOC108020624|XP_016944463.2|DSUZ	LOC115764127|XP_030562857.1|DNOV
OG0005691	LOC108011513|XP_036674036.1|DSUZ	LOC115770908|XP_030572212.1|DNOV
OG0005692	LOC108021300|XP_016945441.1|DSUZ	LOC115765883|XP_030565483.1|DNOV
OG0005693	LOC108012421|XP_016933271.1|DSUZ	LOC115769487|XP_030570165.1|DNOV
OG0005694	LOC108013991|XP_036672740.1|DSUZ, LOC108013990|XP_036674445.1|DSUZ	LOC115770716|XP_030571976.1|DNOV
OG0005695	LOC108018629|XP_036673621.1|DSUZ	LOC115759624|XP_030556468.1|DNOV
OG0005696	LOC118877735|XP_036673623.1|DSUZ, LOC108018630|XP_036677921.1|DSUZ	LOC115759626|XP_030556473.1|DNOV
OG0005697	LOC108018624|XP_016941678.1|DSUZ, LOC118877733|XP_036673618.1|DSUZ	LOC115759432|XP_030556199.1|DNOV
OG0005698	LOC108009364|XP_016929154.1|DSUZ	LOC115762224|XP_030560219.1|DNOV
OG0005699	LOC108012100|XP_016932865.2|DSUZ	LOC115770946|XP_030572264.1|DNOV
OG0005700	LOC108016852|XP_016939200.1|DSUZ	LOC115766818|XP_030566714.1|DNOV
OG0005701	LOC108007085|XP_016926181.1|DSUZ	LOC115758582|XP_030555160.1|DNOV
OG0005702	LOC108013688|XP_016935095.1|DSUZ	LOC115768393|XP_030568827.1|DNOV
OG0005703	LOC108010268|XP_016930618.1|DSUZ	LOC115765248|XP_030564579.1|DNOV
OG0005704	LOC108015147|XP_016936908.1|DSUZ	LOC115768747|XP_030569294.1|DNOV
OG0005705	LOC108012954|XP_016933985.1|DSUZ	LOC115762806|XP_030561020.1|DNOV
OG0005706	LOC108006409|XP_016925421.2|DSUZ	LOC115765019|XP_030564232.1|DNOV
OG0005707	LOC108005324|XP_036676932.1|DSUZ	LOC115766364|XP_030566123.1|DNOV
OG0005708	LOC108015104|XP_016936837.1|DSUZ	LOC115767018|XP_030567003.1|DNOV
OG0005709	LOC108007213|XP_016926336.2|DSUZ	LOC115764962|XP_030564146.1|DNOV
OG0005710	LOC108020183|XP_036674376.1|DSUZ	LOC115766064|XP_030565724.1|DNOV
OG0005711	LOC108005799|XP_016924618.1|DSUZ	LOC115767810|XP_030568006.1|DNOV
OG0005712	LOC108021337|XP_016945504.1|DSUZ	LOC115759856|XP_030556819.1|DNOV
OG0005713	LOC108014050|XP_036675584.1|DSUZ	LOC115765603|XP_030565115.1|DNOV
OG0005714	LOC108011481|XP_016932118.2|DSUZ	LOC115761912|XP_030559789.1|DNOV
OG0005715	LOC108017335|XP_036672937.1|DSUZ	LOC115759521|XP_030556327.1|DNOV
OG0005716	LOC108007982|XP_036672931.1|DSUZ	LOC115763684|XP_030562222.1|DNOV
OG0005717	LOC108006954|XP_036674913.1|DSUZ	LOC115763660|XP_030562192.1|DNOV
OG0005718	LOC108007655|XP_016926867.2|DSUZ	LOC115764775|XP_030563874.1|DNOV
OG0005719	LOC108014049|XP_036675359.1|DSUZ	LOC115765656|XP_030565173.1|DNOV
OG0005720	LOC108014812|XP_016936497.2|DSUZ	LOC115765664|XP_030565181.1|DNOV
OG0005721	LOC108014072|XP_036675487.1|DSUZ	LOC115765687|XP_030565205.1|DNOV
OG0005722	LOC108017141|XP_016939610.1|DSUZ	LOC115761754|XP_030559515.1|DNOV
OG0005723	LOC108011232|XP_036675153.1|DSUZ	LOC115767923|XP_030568151.1|DNOV
OG0005724	LOC108018137|XP_016941083.1|DSUZ	LOC115766508|XP_030566325.1|DNOV
OG0005725	LOC108017338|XP_016939857.1|DSUZ	LOC115759554|XP_030556376.1|DNOV
OG0005726	LOC108006279|XP_016925224.1|DSUZ	LOC115765314|XP_030564673.1|DNOV
OG0005727	LOC108017100|XP_036674915.1|DSUZ	LOC115759429|XP_030556197.1|DNOV
OG0005728	LOC118877923|XP_036674392.1|DSUZ, LOC108017454|XP_016939977.2|DSUZ	LOC115761321|XP_030558913.1|DNOV
OG0005729	LOC108017504|XP_036674144.1|DSUZ	LOC115759558|XP_030556381.1|DNOV
OG0005730	LOC108011562|XP_036673001.1|DSUZ	LOC115759571|XP_030556397.1|DNOV
OG0005731	LOC108011563|XP_016932221.2|DSUZ	LOC115759569|XP_030556394.1|DNOV
OG0005732	LOC108007369|XP_016926513.2|DSUZ	LOC115770962|XP_030572292.1|DNOV
OG0005733	LOC108007368|XP_016926512.2|DSUZ	LOC115770641|XP_030571851.1|DNOV
OG0005734	LOC108007928|XP_016927188.2|DSUZ	LOC115767945|XP_030568184.1|DNOV
OG0005735	LOC108013794|XP_036674931.1|DSUZ	LOC115765627|XP_030565137.1|DNOV
OG0005736	LOC108005734|XP_036675012.1|DSUZ	LOC115765795|XP_030565362.1|DNOV
OG0005737	LOC108017455|XP_036674253.1|DSUZ	LOC115766182|XP_030565884.1|DNOV
OG0005738	LOC108019478|XP_036675475.1|DSUZ	LOC115770669|XP_030571896.1|DNOV
OG0005739	LOC108010631|XP_036674726.1|DSUZ	LOC115767893|XP_030568122.1|DNOV
OG0005740	LOC108007237|XP_016926363.1|DSUZ	LOC115764992|XP_030564188.1|DNOV
OG0005741	LOC108014355|XP_016935929.1|DSUZ	LOC115765705|XP_030565227.1|DNOV
OG0005742	LOC108018638|XP_036673583.1|DSUZ	LOC115764764|XP_030563860.1|DNOV
OG0005743	LOC118877625|XP_036672978.1|DSUZ	LOC115766224|XP_030565940.1|DNOV
OG0005744	LOC108011552|XP_016932207.2|DSUZ	LOC115766126|XP_030565808.1|DNOV
OG0005745	LOC108011235|XP_036674845.1|DSUZ	LOC115763646|XP_030562172.1|DNOV
OG0005746	LOC108011240|XP_016931833.2|DSUZ	LOC115763666|XP_030562197.1|DNOV
OG0005747	LOC108011236|XP_016931829.1|DSUZ	LOC115767919|XP_030568148.1|DNOV
OG0005748	LOC108018619|XP_036673607.1|DSUZ	LOC115765649|XP_030565166.1|DNOV
OG0005749	LOC108005143|XP_036677248.1|DSUZ	LOC115768598|XP_030569108.1|DNOV
OG0005750	LOC108004873|XP_016923446.2|DSUZ	LOC115765692|XP_030565210.1|DNOV
OG0005751	LOC108005645|XP_016924448.1|DSUZ	LOC115762933|XP_030561174.1|DNOV
OG0005752	LOC108009599|XP_016929564.1|DSUZ	LOC115761146|XP_030558675.1|DNOV
OG0005753	LOC108020922|XP_016944833.1|DSUZ	LOC115763345|XP_030561718.1|DNOV
OG0005754	LOC108009289|XP_016929008.1|DSUZ	LOC115757801|XP_030554079.1|DNOV, LOC115758164|XP_030554565.1|DNOV
OG0005755	LOC108008328|XP_016927642.1|DSUZ	LOC115760431|XP_030557602.1|DNOV
OG0005756	LOC108014710|XP_016936366.2|DSUZ	LOC115761581|XP_030559230.1|DNOV
OG0005757	LOC118877651|XP_036673142.1|DSUZ	LOC115766225|XP_030565941.1|DNOV
OG0005758	LOC108006950|XP_016926041.1|DSUZ	LOC115763653|XP_030562181.1|DNOV
OG0005759	LOC108010587|XP_016930962.2|DSUZ	LOC115760420|XP_030557586.1|DNOV
OG0005760	LOC108014731|XP_036675340.1|DSUZ	LOC115763823|XP_030562434.1|DNOV
OG0005761	LOC108015590|XP_016937562.2|DSUZ	LOC115763685|XP_030562225.1|DNOV
OG0005762	LOC108006139|XP_016925083.2|DSUZ	LOC115763626|XP_030562108.1|DNOV
OG0005763	LOC108017888|XP_016940546.1|DSUZ	LOC115761610|XP_030559275.1|DNOV
OG0005764	LOC108014376|XP_016935966.1|DSUZ	LOC115765786|XP_030565326.1|DNOV
OG0005765	LOC108004869|XP_036675089.1|DSUZ	LOC115765785|XP_030565319.1|DNOV
OG0005766	LOC108019482|XP_036675404.1|DSUZ	LOC115765621|XP_030565131.1|DNOV
OG0005767	LOC108007803|XP_036674620.1|DSUZ	LOC115771922|XP_030573678.1|DNOV
OG0005768	LOC108015045|XP_016936772.1|DSUZ	LOC115768828|XP_030569388.1|DNOV
OG0005769	LOC108006747|XP_016925788.2|DSUZ	LOC115763640|XP_030562133.1|DNOV
OG0005770	LOC108018724|XP_036673293.1|DSUZ	LOC115771871|XP_030573613.1|DNOV
OG0005771	LOC108015448|XP_036675495.1|DSUZ	LOC115761684|XP_030559399.1|DNOV
OG0005772	LOC108006091|XP_016925026.2|DSUZ	LOC115757707|XP_030553921.1|DNOV
OG0005773	LOC108014542|XP_036673338.1|DSUZ	LOC115770715|XP_030571975.1|DNOV
OG0005774	LOC108006029|XP_036674585.1|DSUZ	LOC115767904|XP_030568137.1|DNOV
OG0005775	LOC108005790|XP_016924609.1|DSUZ	LOC115770127|XP_030571124.1|DNOV
OG0005776	LOC108012448|XP_016933306.1|DSUZ	LOC115770117|XP_030571099.1|DNOV
OG0005777	LOC108005578|XP_016924372.1|DSUZ	LOC115759861|XP_030556825.1|DNOV
OG0005779	LOC108006432|XP_036673208.1|DSUZ	LOC115772113|XP_030573944.1|DNOV
OG0005780	LOC108014655|XP_036671485.1|DSUZ	LOC115769159|XP_030569720.1|DNOV
OG0005781	LOC108020135|XP_036670756.1|DSUZ	LOC115769933|XP_030570838.1|DNOV
OG0005782	LOC108015910|XP_016937971.2|DSUZ, LOC108018263|XP_036678189.1|DSUZ	LOC115769925|XP_030570826.1|DNOV
OG0005783	LOC108008402|XP_016927736.1|DSUZ	LOC115759740|XP_030556636.1|DNOV
OG0005784	LOC108015522|XP_016937479.1|DSUZ	LOC115759427|XP_030556187.1|DNOV
OG0005785	LOC108011767|XP_036675393.1|DSUZ	LOC115759425|XP_030556182.1|DNOV
OG0005786	LOC108019287|XP_016942590.2|DSUZ	LOC115761860|XP_030559713.1|DNOV
OG0005787	LOC108013792|XP_036674970.1|DSUZ	LOC115765768|XP_030565296.1|DNOV
