Orthogroup	DSUZ.longest_only	DEUG.longest_only
OG0006255	LOC108005969|XP_016924893.2|DSUZ	LOC108115686|XP_017082743.1|DEUG
OG0006256	LOC108005311|XP_036677202.1|DSUZ	LOC108103481|XP_017064475.1|DEUG
OG0006257	LOC108015173|XP_016936945.1|DSUZ	LOC108103144|XP_017064005.1|DEUG
OG0006258	LOC108018852|XP_036676305.1|DSUZ	LOC108103974|XP_017065241.1|DEUG
OG0006259	LOC108020862|XP_036672862.1|DSUZ, LOC118876768|XP_036674567.1|DSUZ	LOC108116942|XP_017084579.1|DEUG
OG0006260	LOC108015175|XP_016936947.1|DSUZ	LOC108103169|XP_017064044.1|DEUG
OG0006261	LOC108006597|XP_016925611.1|DSUZ	LOC108104124|XP_017065515.1|DEUG
OG0006262	LOC108015382|XP_016937290.1|DSUZ	LOC108109705|XP_017073823.1|DEUG
OG0006263	LOC108015378|XP_016937286.1|DSUZ	LOC108103714|XP_017064800.1|DEUG
OG0006264	LOC108016533|XP_036676227.1|DSUZ	LOC108104365|XP_017065865.1|DEUG
OG0006265	LOC108009375|XP_016929168.1|DSUZ	LOC108113048|XP_017078967.1|DEUG
OG0006266	LOC108016948|XP_036676522.1|DSUZ	LOC108104406|XP_017065942.1|DEUG
OG0006267	LOC108004748|XP_016923272.1|DSUZ	LOC108118365|XP_017086523.1|DEUG
OG0006268	LOC108009668|XP_016929687.1|DSUZ	LOC108113035|XP_017078955.1|DEUG
OG0006269	LOC108006983|XP_036672955.1|DSUZ	LOC108112836|XP_017078636.1|DEUG
OG0006270	LOC108015107|XP_016936841.1|DSUZ	LOC108109666|XP_017073734.1|DEUG
OG0006271	LOC108020564|XP_036673071.1|DSUZ	LOC108113803|XP_017080000.1|DEUG
OG0006272	LOC108013724|XP_016935153.1|DSUZ	LOC108103005|XP_017063812.1|DEUG
OG0006273	LOC108017899|XP_016940558.1|DSUZ	LOC108112372|XP_017077691.1|DEUG
OG0006274	LOC108005352|XP_016924083.1|DSUZ	LOC108118364|XP_017086522.1|DEUG
OG0006275	LOC108019149|XP_016942387.1|DSUZ	LOC108103369|XP_017064304.1|DEUG
OG0006276	LOC108012803|XP_016933731.1|DSUZ	LOC108104716|XP_017066426.1|DEUG
OG0006277	LOC108018326|XP_036672701.1|DSUZ, LOC108017037|XP_036674951.1|DSUZ	LOC108115178|XP_017081991.1|DEUG
OG0006278	LOC108016698|XP_016938912.1|DSUZ	LOC108105321|XP_017067301.1|DEUG
OG0006279	LOC108006312|XP_016925299.1|DSUZ	LOC108102949|XP_017063713.1|DEUG
OG0006280	LOC108005084|XP_016923740.1|DSUZ	LOC108102399|XP_017062831.1|DEUG
OG0006281	LOC108005083|XP_016923739.1|DSUZ	LOC108102398|XP_017062830.1|DEUG
OG0006282	LOC108019132|XP_016942363.2|DSUZ	LOC108105092|XP_017067012.1|DEUG
OG0006283	LOC108007840|XP_016927093.2|DSUZ	LOC108116702|XP_017084208.1|DEUG
OG0006284	LOC108007505|XP_016926677.1|DSUZ	LOC108114441|XP_017080923.1|DEUG
OG0006285	LOC108011623|XP_016932297.1|DSUZ	LOC108114956|XP_017081639.1|DEUG
OG0006286	LOC108020285|XP_036677907.1|DSUZ, LOC108017519|XP_036673571.1|DSUZ	LOC108116996|XP_017084650.1|DEUG
OG0006287	LOC108006261|XP_016925197.2|DSUZ	LOC108103017|XP_017063831.1|DEUG
OG0006288	LOC108012150|XP_016932931.2|DSUZ	LOC108113507|XP_017079588.1|DEUG
OG0006289	LOC108014694|XP_016936358.1|DSUZ	LOC108116963|XP_017084608.1|DEUG
OG0006290	LOC108015316|XP_016937186.1|DSUZ	LOC108117117|XP_017084838.1|DEUG
OG0006291	LOC108011932|XP_016932669.1|DSUZ	LOC108108219|XP_017071679.1|DEUG
OG0006292	LOC108005452|XP_036677261.1|DSUZ	LOC108103877|XP_017065093.1|DEUG
OG0006293	LOC108012541|XP_016933444.2|DSUZ	LOC108102826|XP_017063504.1|DEUG
OG0006294	LOC108006523|XP_036676317.1|DSUZ	LOC108102924|XP_017063667.1|DEUG
OG0006295	LOC108016893|XP_016939288.1|DSUZ	LOC108103707|XP_017064792.1|DEUG
OG0006296	LOC108015192|XP_016937001.2|DSUZ	LOC108103773|XP_017064890.1|DEUG
OG0006297	LOC108016870|XP_016939238.1|DSUZ	LOC108105367|XP_017067382.1|DEUG
OG0006298	LOC108006530|XP_016925543.1|DSUZ	LOC108102926|XP_017063673.1|DEUG
OG0006299	LOC108019092|XP_036675771.1|DSUZ	LOC108118283|XP_017086367.1|DEUG
OG0006300	LOC108018933|XP_016942015.1|DSUZ	LOC108103364|XP_017064299.1|DEUG
OG0006301	LOC108019189|XP_016942451.1|DSUZ	LOC108105073|XP_017066985.1|DEUG
OG0006302	LOC108004681|XP_016923157.1|DSUZ	LOC108111876|XP_017076993.1|DEUG
OG0006303	LOC108009647|XP_016929641.1|DSUZ	LOC108106582|XP_017069252.1|DEUG
OG0006304	LOC108007625|XP_036673617.1|DSUZ	LOC108116021|XP_017083197.1|DEUG
OG0006305	LOC108007628|XP_036673493.1|DSUZ	LOC108116030|XP_017083206.1|DEUG
OG0006306	LOC108006632|XP_016925657.2|DSUZ	LOC108113732|XP_017079909.1|DEUG
OG0006307	LOC108010817|XP_036675623.1|DSUZ	LOC108109376|XP_017073358.1|DEUG
OG0006308	LOC108005127|XP_016923790.2|DSUZ	LOC108103489|XP_017064486.1|DEUG
OG0006309	LOC108005341|XP_036676955.1|DSUZ	LOC108103983|XP_017065257.1|DEUG
OG0006310	LOC108014381|XP_016935972.2|DSUZ	LOC108115354|XP_017082267.1|DEUG
OG0006311	LOC108019061|XP_036675704.1|DSUZ	LOC108103454|XP_017064432.1|DEUG
OG0006312	LOC108018940|XP_036675706.1|DSUZ	LOC108103452|XP_017064429.1|DEUG
OG0006313	LOC108004692|XP_016923191.1|DSUZ	LOC108117432|XP_017085335.1|DEUG
OG0006314	LOC108019226|XP_016942511.1|DSUZ	LOC108115223|XP_017082067.1|DEUG
OG0006315	LOC108010865|XP_016931331.2|DSUZ	LOC108104223|XP_017065656.1|DEUG
OG0006316	LOC108005086|XP_016923746.1|DSUZ	LOC108112698|XP_017078402.1|DEUG
OG0006317	LOC108021823|XP_016946115.1|DSUZ	LOC108104971|XP_017066831.1|DEUG
OG0006318	LOC108015287|XP_036676128.1|DSUZ	LOC108103765|XP_017064877.1|DEUG
OG0006319	LOC108009947|XP_016930182.1|DSUZ	LOC108104865|XP_017066676.1|DEUG
OG0006320	LOC108015276|XP_016937132.1|DSUZ	LOC108103164|XP_017064034.1|DEUG
OG0006321	LOC108016761|XP_016939004.1|DSUZ	LOC108103163|XP_017064033.1|DEUG
OG0006322	LOC108015295|XP_016937160.1|DSUZ	LOC108103122|XP_017063976.1|DEUG
OG0006323	LOC108018978|XP_016942070.1|DSUZ	LOC108115199|XP_017082012.1|DEUG
OG0006324	LOC108016857|XP_016939211.1|DSUZ	LOC108103644|XP_017064687.1|DEUG
OG0006325	LOC118877805|XP_036673838.1|DSUZ, LOC108019422|XP_036674054.1|DSUZ	LOC108110250|XP_017074727.1|DEUG
OG0006326	LOC108019359|XP_016942671.1|DSUZ	LOC108118222|XP_017086289.1|DEUG
OG0006327	LOC108016152|XP_036675511.1|DSUZ	LOC108115885|XP_017083017.1|DEUG
OG0006328	LOC108005960|XP_036672988.1|DSUZ	LOC108115605|XP_017082620.1|DEUG
OG0006329	LOC108005313|XP_016924011.1|DSUZ	LOC108103809|XP_017064979.1|DEUG
OG0006330	LOC118877684|XP_036673299.1|DSUZ	LOC108113750|XP_017079933.1|DEUG
OG0006331	LOC108005399|XP_016924150.1|DSUZ	LOC108105374|XP_017067398.1|DEUG
OG0006332	LOC108005479|XP_016924269.1|DSUZ	LOC108103886|XP_017065106.1|DEUG
OG0006333	LOC108004687|XP_016923179.1|DSUZ	LOC108118354|XP_017086492.1|DEUG
OG0006334	LOC108016775|XP_016939029.1|DSUZ	LOC108103688|XP_017064767.1|DEUG
OG0006335	LOC108011018|XP_016931532.2|DSUZ	LOC108115696|XP_017082755.1|DEUG
OG0006336	LOC108004666|XP_016923131.1|DSUZ	LOC108110141|XP_017074545.1|DEUG
OG0006337	LOC108004604|XP_016923032.1|DSUZ	LOC108111883|XP_017077004.1|DEUG
OG0006338	LOC108011665|XP_016932353.1|DSUZ	LOC108115019|XP_017081750.1|DEUG
OG0006339	LOC108019201|XP_016942480.1|DSUZ	LOC108115219|XP_017082062.1|DEUG
OG0006340	LOC108019156|XP_016942396.1|DSUZ	LOC108105057|XP_017066965.1|DEUG
OG0006341	LOC108015279|XP_036676354.1|DSUZ	LOC108103155|XP_017064022.1|DEUG
OG0006342	LOC108014957|XP_036676409.1|DSUZ	LOC108103159|XP_017064029.1|DEUG
OG0006343	LOC108014958|XP_036676663.1|DSUZ	LOC108103113|XP_017063970.1|DEUG
OG0006344	LOC108005310|XP_016924009.1|DSUZ	LOC108103506|XP_017064506.1|DEUG
OG0006345	LOC108016071|XP_036673171.1|DSUZ	LOC108115617|XP_017082652.1|DEUG
OG0006346	LOC108014787|XP_016936468.2|DSUZ	LOC108116039|XP_017083225.1|DEUG
OG0006347	LOC108020607|XP_036673276.1|DSUZ	LOC108116665|XP_017084145.1|DEUG
OG0006348	LOC108019209|XP_016942494.1|DSUZ	LOC108103332|XP_017064257.1|DEUG
OG0006349	LOC108016895|XP_036676523.1|DSUZ	LOC108104407|XP_017065943.1|DEUG
OG0006350	LOC108007562|XP_016926744.1|DSUZ	LOC108111377|XP_017076298.1|DEUG
OG0006351	LOC108013728|XP_036676316.1|DSUZ	LOC108105090|XP_017067006.1|DEUG
OG0006352	LOC108008333|XP_016927648.1|DSUZ	LOC108106614|XP_017069303.1|DEUG
OG0006353	LOC108016484|XP_016938637.2|DSUZ	LOC108111300|XP_017076183.1|DEUG
OG0006354	LOC108005971|XP_016924896.2|DSUZ	LOC108115655|XP_017082701.1|DEUG
OG0006355	LOC108014961|XP_016936670.2|DSUZ	LOC108103149|XP_017064011.1|DEUG
OG0006356	LOC108016754|XP_016938990.1|DSUZ	LOC108104417|XP_017065961.1|DEUG
OG0006357	LOC108016839|XP_016939155.1|DSUZ	LOC108105348|XP_017067343.1|DEUG
OG0006358	LOC108012907|XP_016933913.1|DSUZ	LOC108102818|XP_017063489.1|DEUG
OG0006359	LOC108006417|XP_036673224.1|DSUZ	LOC108105598|XP_017067762.1|DEUG
OG0006360	LOC108004574|XP_016922999.1|DSUZ	LOC108103217|XP_017064101.1|DEUG
OG0006361	LOC108015983|XP_036675137.1|DSUZ	LOC108116148|XP_017083373.1|DEUG
OG0006362	LOC108016921|XP_016939336.1|DSUZ	LOC108105497|XP_017067603.1|DEUG
OG0006363	LOC108014942|XP_036676115.1|DSUZ	LOC108103560|XP_017064575.1|DEUG
OG0006364	LOC108009558|XP_016929512.1|DSUZ	LOC108104134|XP_017065525.1|DEUG
OG0006365	LOC108014951|XP_036676692.1|DSUZ	LOC108109633|XP_017073697.1|DEUG
OG0006366	LOC108014952|XP_036676762.1|DSUZ	LOC108109707|XP_017073826.1|DEUG
OG0006367	LOC108014965|XP_036676674.1|DSUZ	LOC108103190|XP_017064066.1|DEUG
OG0006368	LOC118876789|XP_036675428.1|DSUZ	LOC108111331|XP_017076240.1|DEUG
OG0006369	LOC108017244|XP_036675670.1|DSUZ	LOC108111325|XP_017076224.1|DEUG
OG0006370	LOC108004854|XP_016923424.1|DSUZ	LOC108106059|XP_017068406.1|DEUG
OG0006371	LOC108012164|XP_016932947.2|DSUZ	LOC108113508|XP_017079589.1|DEUG
OG0006372	LOC108016169|XP_036675624.1|DSUZ	LOC108115888|XP_017083021.1|DEUG
OG0006373	LOC108015426|XP_036676533.1|DSUZ	LOC108118084|XP_017086120.1|DEUG
OG0006374	LOC108019070|XP_016942200.1|DSUZ	LOC108103447|XP_017064417.1|DEUG
OG0006375	LOC108005356|XP_016924091.1|DSUZ	LOC108110083|XP_017074461.1|DEUG
OG0006376	LOC108015242|XP_016937077.1|DSUZ	LOC108103156|XP_017064026.1|DEUG
OG0006377	LOC108004846|XP_016923417.1|DSUZ	LOC108109963|XP_017074268.1|DEUG
OG0006378	LOC108015520|XP_016937475.1|DSUZ	LOC108111410|XP_017076353.1|DEUG
OG0006379	LOC108005290|XP_016923977.1|DSUZ	LOC108110031|XP_017074369.1|DEUG
OG0006380	LOC108016990|XP_016939427.1|DSUZ	LOC108110334|XP_017074853.1|DEUG
OG0006381	LOC108006559|XP_016925578.2|DSUZ	LOC108102925|XP_017063671.1|DEUG
OG0006382	LOC108005159|XP_016923823.1|DSUZ	LOC108103900|XP_017065132.1|DEUG
OG0006383	LOC108005353|XP_016924086.1|DSUZ	LOC108103810|XP_017064985.1|DEUG
OG0006384	LOC108005170|XP_016923834.1|DSUZ	LOC108103816|XP_017064992.1|DEUG
OG0006385	LOC108005959|XP_036672987.1|DSUZ	LOC108115653|XP_017082697.1|DEUG
OG0006386	LOC108017367|XP_016939880.1|DSUZ	LOC108106932|XP_017069686.1|DEUG
OG0006387	LOC108017269|XP_016939773.2|DSUZ	LOC108111394|XP_017076318.1|DEUG
OG0006388	LOC108016773|XP_016939027.1|DSUZ	LOC108103686|XP_017064764.1|DEUG
OG0006389	LOC108016774|XP_016939028.1|DSUZ	LOC108103687|XP_017064766.1|DEUG
OG0006390	LOC108018595|XP_016941644.2|DSUZ	LOC108105273|XP_017067247.1|DEUG
OG0006391	LOC108018770|XP_016941839.1|DSUZ, LOC118877806|XP_036673840.1|DSUZ	LOC108117002|XP_017084657.1|DEUG
OG0006392	LOC108015305|XP_016937172.1|DSUZ	LOC108103711|XP_017064797.1|DEUG
OG0006393	LOC108006999|XP_036676983.1|DSUZ	LOC108102974|XP_017063810.1|DEUG
OG0006394	LOC108017339|XP_016939860.1|DSUZ	LOC108107375|XP_017070413.1|DEUG
OG0006395	LOC108006984|XP_036672956.1|DSUZ	LOC108112843|XP_017078649.1|DEUG
OG0006396	LOC108013684|XP_016935092.1|DSUZ	LOC108105065|XP_017066973.1|DEUG
OG0006397	LOC108019042|XP_016942155.1|DSUZ	LOC108110391|XP_017074935.1|DEUG
OG0006398	LOC108015376|XP_016937283.1|DSUZ	LOC108103268|XP_017064169.1|DEUG
OG0006399	LOC108005445|XP_016924224.1|DSUZ	LOC108110065|XP_017074435.1|DEUG
OG0006400	LOC108005444|XP_016924223.1|DSUZ	LOC108110064|XP_017074433.1|DEUG
OG0006401	LOC108020700|XP_036671680.1|DSUZ	LOC108108473|XP_017072021.1|DEUG
OG0006402	LOC108014404|XP_036672770.1|DSUZ	LOC108110266|XP_017074743.1|DEUG
OG0006403	LOC108006136|XP_036672900.1|DSUZ	LOC108110174|XP_017074586.1|DEUG
OG0006404	LOC108014722|XP_016936380.2|DSUZ	LOC108116384|XP_017083730.1|DEUG
OG0006405	LOC108005535|XP_036670979.1|DSUZ	LOC108113827|XP_017080025.1|DEUG
OG0006406	LOC108011724|XP_016932435.2|DSUZ	LOC108116075|XP_017083281.1|DEUG
OG0006407	LOC108015313|XP_016937182.1|DSUZ	LOC108118078|XP_017086110.1|DEUG
OG0006408	LOC108018981|XP_016942076.1|DSUZ	LOC108105056|XP_017066963.1|DEUG
OG0006409	LOC108005175|XP_016923840.1|DSUZ	LOC108104358|XP_017065856.1|DEUG
OG0006410	LOC108011151|XP_016931726.1|DSUZ	LOC108103875|XP_017065090.1|DEUG
OG0006411	LOC108005185|XP_016923858.1|DSUZ	LOC108103868|XP_017065072.1|DEUG
OG0006412	LOC108006364|XP_036675446.1|DSUZ	LOC108113629|XP_017079786.1|DEUG
OG0006413	LOC108006373|XP_016925383.2|DSUZ	LOC108113605|XP_017079750.1|DEUG
OG0006414	LOC108007049|XP_016926145.2|DSUZ	LOC108109535|XP_017073589.1|DEUG
OG0006415	LOC108014956|XP_016936666.2|DSUZ	LOC108109680|XP_017073762.1|DEUG
OG0006416	LOC108004695|XP_016923195.1|DSUZ	LOC108104925|XP_017066766.1|DEUG
OG0006417	LOC108021463|XP_016945682.1|DSUZ	LOC108111093|XP_017075921.1|DEUG
OG0006418	LOC108005385|XP_036677224.1|DSUZ	LOC108103467|XP_017064451.1|DEUG
OG0006419	LOC108010837|XP_016931294.1|DSUZ	LOC108105215|XP_017067163.1|DEUG
OG0006420	LOC108011901|XP_016932640.2|DSUZ	LOC108116655|XP_017084135.1|DEUG
OG0006421	LOC108009705|XP_016929753.1|DSUZ	LOC108102475|XP_017062972.1|DEUG
OG0006422	LOC108020358|XP_016944055.1|DSUZ	LOC108102488|XP_017062990.1|DEUG
OG0006423	LOC108020511|XP_016944334.1|DSUZ	LOC108115647|XP_017082690.1|DEUG
OG0006424	LOC108020513|XP_016944336.1|DSUZ	LOC108115649|XP_017082692.1|DEUG
OG0006425	LOC108020520|XP_036672911.1|DSUZ	LOC108115707|XP_017082767.1|DEUG
OG0006426	LOC108020518|XP_016944346.1|DSUZ	LOC108115706|XP_017082766.1|DEUG
OG0006427	LOC108006659|XP_036673354.1|DSUZ	LOC108115878|XP_017083007.1|DEUG
OG0006428	LOC108017422|XP_036674063.1|DSUZ, LOC118877787|XP_036673753.1|DSUZ	LOC108110219|XP_017074690.1|DEUG
OG0006429	LOC108007459|XP_036673433.1|DSUZ	LOC108116596|XP_017084035.1|DEUG
OG0006430	LOC108013467|XP_016934832.1|DSUZ	LOC108114629|XP_017081185.1|DEUG
OG0006431	LOC108015501|XP_036675296.1|DSUZ	LOC108111400|XP_017076324.1|DEUG
OG0006432	LOC108014149|XP_036672557.1|DSUZ	LOC108117107|XP_017084812.1|DEUG
OG0006433	LOC108011892|XP_036674331.1|DSUZ	LOC108116648|XP_017084124.1|DEUG
OG0006434	LOC108021644|XP_016945942.1|DSUZ	LOC108110524|XP_017075094.1|DEUG
OG0006435	LOC108011700|XP_036675346.1|DSUZ	LOC108115853|XP_017082959.1|DEUG
OG0006436	LOC108005465|XP_016924249.1|DSUZ	LOC108103475|XP_017064468.1|DEUG
OG0006437	LOC108004684|XP_016923163.1|DSUZ	LOC108118355|XP_017086495.1|DEUG
OG0006438	LOC108020997|XP_016944957.1|DSUZ	LOC108110637|XP_017075226.1|DEUG
OG0006439	LOC108015672|XP_036673729.1|DSUZ, LOC118879355|XP_036678099.1|DSUZ	LOC108111524|XP_017076534.1|DEUG
OG0006440	LOC108015656|XP_036673734.1|DSUZ, LOC108015655|XP_036678102.1|DSUZ	LOC108111525|XP_017076535.1|DEUG
OG0006441	LOC108014344|XP_036675187.1|DSUZ	LOC108115268|XP_017082113.1|DEUG
OG0006442	LOC108011509|XP_016932152.2|DSUZ	LOC108117469|XP_017085383.1|DEUG
OG0006443	LOC108015984|XP_016938060.1|DSUZ	LOC108116138|XP_017083357.1|DEUG
OG0006444	LOC108019454|XP_036675390.1|DSUZ	LOC108111382|XP_017076304.1|DEUG
OG0006445	LOC108015533|XP_036671591.1|DSUZ	LOC108105516|XP_017067631.1|DEUG
OG0006446	LOC108005008|XP_036673406.1|DSUZ	LOC108113791|XP_017079989.1|DEUG
OG0006447	LOC108005014|XP_036673362.1|DSUZ	LOC108113798|XP_017079994.1|DEUG
OG0006448	LOC108004861|XP_016923433.2|DSUZ	LOC108116701|XP_017084207.1|DEUG
OG0006449	LOC108020640|XP_036673272.1|DSUZ	LOC108116542|XP_017083969.1|DEUG
OG0006450	LOC108005891|XP_016924774.1|DSUZ	LOC108103070|XP_017063903.1|DEUG
OG0006451	LOC108014969|XP_036676665.1|DSUZ	LOC108103133|XP_017063990.1|DEUG
OG0006452	LOC108006628|XP_036673277.1|DSUZ	LOC108113775|XP_017079961.1|DEUG
OG0006453	LOC108004807|XP_016923363.2|DSUZ	LOC108108570|XP_017072149.1|DEUG
OG0006454	LOC108015367|XP_036676092.1|DSUZ	LOC108105509|XP_017067623.1|DEUG
OG0006455	LOC108011619|XP_016932280.1|DSUZ	LOC108114963|XP_017081652.1|DEUG
OG0006456	LOC108011659|XP_016932344.1|DSUZ	LOC108114962|XP_017081651.1|DEUG
OG0006457	LOC108018312|XP_036674403.1|DSUZ	LOC108116933|XP_017084567.1|DEUG
OG0006458	LOC108018095|XP_016940992.1|DSUZ	LOC108111072|XP_017075893.1|DEUG
OG0006459	LOC108012191|XP_016932975.2|DSUZ	LOC108115642|XP_017082683.1|DEUG
OG0006460	LOC108015749|XP_036673331.1|DSUZ	LOC108116608|XP_017084061.1|DEUG
OG0006461	LOC108004816|XP_016923375.2|DSUZ	LOC108110212|XP_017074676.1|DEUG
OG0006462	LOC108007411|XP_036674699.1|DSUZ	LOC108116546|XP_017083973.1|DEUG
OG0006463	LOC108011694|XP_036673207.1|DSUZ	LOC108105559|XP_017067689.1|DEUG
OG0006464	LOC108013379|XP_016934687.1|DSUZ	LOC108114529|XP_017081051.1|DEUG
OG0006465	LOC108016645|XP_016938840.1|DSUZ	LOC108104399|XP_017065932.1|DEUG
OG0006466	LOC108015130|XP_016936881.1|DSUZ	LOC108103661|XP_017064707.1|DEUG
OG0006467	LOC108014883|XP_036672595.1|DSUZ	LOC108117238|XP_017085063.1|DEUG
OG0006468	LOC108020635|XP_016944476.1|DSUZ	LOC108116538|XP_017083965.1|DEUG
OG0006469	LOC108013737|XP_016935177.1|DSUZ	LOC108105031|XP_017066919.1|DEUG
OG0006470	LOC108007506|XP_016926678.2|DSUZ	LOC108114653|XP_017081217.1|DEUG
OG0006471	LOC108015786|XP_016937831.2|DSUZ	LOC108116642|XP_017084113.1|DEUG
OG0006472	LOC108015768|XP_016937797.2|DSUZ	LOC108116641|XP_017084112.1|DEUG
OG0006473	LOC108013215|XP_016934428.1|DSUZ	LOC108114478|XP_017080982.1|DEUG
OG0006474	LOC108008487|XP_016927836.1|DSUZ	LOC108112206|XP_017077511.1|DEUG
OG0006475	LOC108016026|XP_016938109.1|DSUZ	LOC108113235|XP_017079270.1|DEUG
OG0006476	LOC108016883|XP_016939264.1|DSUZ	LOC108103725|XP_017064813.1|DEUG
OG0006477	LOC108019038|XP_016942143.1|DSUZ	LOC108118282|XP_017086366.1|DEUG
OG0006478	LOC108015788|XP_036673319.1|DSUZ	LOC108116685|XP_017084186.1|DEUG
OG0006479	LOC108015754|XP_036673432.1|DSUZ	LOC108116594|XP_017084029.1|DEUG
OG0006480	LOC108009824|XP_016929998.1|DSUZ	LOC108113065|XP_017078990.1|DEUG
OG0006481	LOC108021763|XP_016946068.1|DSUZ	LOC108104113|XP_017065502.1|DEUG
OG0006482	LOC118877880|XP_036674141.1|DSUZ	LOC108116014|XP_017083188.1|DEUG
OG0006483	LOC108016432|XP_016938572.2|DSUZ	LOC108117466|XP_017085377.1|DEUG
OG0006484	LOC108015920|XP_036673951.1|DSUZ	LOC108113783|XP_017079975.1|DEUG
OG0006485	LOC108006090|XP_016925025.2|DSUZ	LOC108109577|XP_017073643.1|DEUG
OG0006486	LOC108010931|XP_036674591.1|DSUZ	LOC108116260|XP_017083538.1|DEUG
OG0006487	LOC108013943|XP_016935443.2|DSUZ	LOC108108385|XP_017071923.1|DEUG
OG0006488	LOC108012535|XP_016933440.1|DSUZ	LOC108104633|XP_017066297.1|DEUG
OG0006489	LOC108007634|XP_016926840.2|DSUZ	LOC108115992|XP_017083150.1|DEUG
OG0006490	LOC108018394|XP_036672625.1|DSUZ	LOC108110216|XP_017074687.1|DEUG
OG0006491	LOC108013930|XP_016935431.1|DSUZ	LOC108105672|XP_017067860.1|DEUG
OG0006492	LOC108014365|XP_036675038.1|DSUZ	LOC108115379|XP_017082304.1|DEUG
OG0006493	LOC108004743|XP_016923263.1|DSUZ	LOC108105353|XP_017067356.1|DEUG
OG0006494	LOC108005413|XP_036676929.1|DSUZ	LOC108110019|XP_017074349.1|DEUG
OG0006495	LOC108019195|XP_016942460.1|DSUZ	LOC108110104|XP_017074488.1|DEUG
OG0006496	LOC108015746|XP_036673409.1|DSUZ	LOC108116640|XP_017084111.1|DEUG
OG0006497	LOC108014136|XP_036673917.1|DSUZ	LOC108116923|XP_017084552.1|DEUG
OG0006498	LOC108014120|XP_036673915.1|DSUZ	LOC108116915|XP_017084538.1|DEUG
OG0006499	LOC108010771|XP_036675301.1|DSUZ	LOC108104002|XP_017065281.1|DEUG
OG0006500	LOC108021399|XP_016945588.1|DSUZ	LOC108110797|XP_017075511.1|DEUG
OG0006501	LOC108016474|XP_016938619.1|DSUZ	LOC108111352|XP_017076273.1|DEUG
OG0006502	LOC108016482|XP_036675501.1|DSUZ	LOC108111366|XP_017076288.1|DEUG
OG0006503	LOC108016479|XP_016938628.1|DSUZ	LOC108111369|XP_017076290.1|DEUG
OG0006504	LOC108016462|XP_016938604.1|DSUZ	LOC108111368|XP_017076289.1|DEUG
OG0006505	LOC108015447|XP_036675434.1|DSUZ	LOC108111432|XP_017076388.1|DEUG
OG0006507	LOC108012052|XP_016932820.2|DSUZ	LOC108111573|XP_017076585.1|DEUG
OG0006508	LOC108012041|XP_036675601.1|DSUZ	LOC108111550|XP_017076557.1|DEUG
OG0006509	LOC108018973|XP_016942064.1|DSUZ	LOC108105022|XP_017066909.1|DEUG
OG0006510	LOC108020566|XP_016944409.2|DSUZ	LOC108113724|XP_017079896.1|DEUG
OG0006511	LOC108011590|XP_036673908.1|DSUZ	LOC108116920|XP_017084548.1|DEUG
OG0006512	LOC108012008|XP_036674673.1|DSUZ	LOC108117149|XP_017084898.1|DEUG
OG0006513	LOC108014125|XP_036673932.1|DSUZ	LOC108116866|XP_017084423.1|DEUG
OG0006514	LOC108006612|XP_016925621.1|DSUZ	LOC108113737|XP_017079913.1|DEUG
OG0006515	LOC108014147|XP_016935667.1|DSUZ	LOC108117120|XP_017084840.1|DEUG
OG0006516	LOC108011498|XP_036674014.1|DSUZ	LOC108117461|XP_017085371.1|DEUG
OG0006517	LOC108011475|XP_016932112.2|DSUZ	LOC108117551|XP_017085548.1|DEUG
OG0006518	LOC108011506|XP_036673968.1|DSUZ	LOC108117478|XP_017085389.1|DEUG
OG0006519	LOC118877847|XP_036674002.1|DSUZ	LOC108117552|XP_017085549.1|DEUG
OG0006520	LOC108015515|XP_036675259.1|DSUZ	LOC108111341|XP_017076259.1|DEUG
OG0006521	LOC108016413|XP_036674388.1|DSUZ	LOC108111687|XP_017076723.1|DEUG
OG0006522	LOC108015523|XP_036675258.1|DSUZ	LOC108111338|XP_017076252.1|DEUG
OG0006523	LOC108006422|XP_016925435.1|DSUZ	LOC108105635|XP_017067813.1|DEUG
OG0006524	LOC108020955|XP_016944886.1|DSUZ	LOC108107086|XP_017069952.1|DEUG
OG0006525	LOC108015273|XP_016937125.1|DSUZ	LOC108103763|XP_017064869.1|DEUG
OG0006526	LOC108015998|XP_036675050.1|DSUZ	LOC108115271|XP_017082118.1|DEUG
OG0006527	LOC108016041|XP_016938125.1|DSUZ	LOC108115256|XP_017082101.1|DEUG
OG0006528	LOC108007550|XP_016926731.2|DSUZ	LOC108115258|XP_017082103.1|DEUG
OG0006529	LOC108016038|XP_016938121.1|DSUZ	LOC108115260|XP_017082106.1|DEUG
OG0006530	LOC108015995|XP_036674825.1|DSUZ	LOC108115261|XP_017082107.1|DEUG
OG0006531	LOC108016045|XP_016938129.2|DSUZ	LOC108115274|XP_017082122.1|DEUG
OG0006532	LOC108018511|XP_036675121.1|DSUZ	LOC108115407|XP_017082334.1|DEUG
OG0006533	LOC108008372|XP_016927702.1|DSUZ	LOC108113382|XP_017079443.1|DEUG
OG0006534	LOC108006408|XP_016925420.2|DSUZ	LOC108105625|XP_017067799.1|DEUG
OG0006535	LOC108018414|XP_036673284.1|DSUZ	LOC108116621|XP_017084087.1|DEUG
OG0006536	LOC108014349|XP_036674878.1|DSUZ	LOC108115317|XP_017082211.1|DEUG
