Orthogroup	DSUZ.longest_only	DSIM.longest_only
OG0005332	LOC108006238|XP_016925170.1|DSUZ	LOC6732969|XP_002080051.1|DSIM
OG0005333	LOC108006037|XP_016924973.1|DSUZ	LOC6732075|XP_002079207.1|DSIM
OG0005334	LOC108009083|XP_016928630.1|DSUZ	LOC6731807|XP_002078942.1|DSIM
OG0005335	LOC108019901|XP_016943477.1|DSUZ	LOC6734278|XP_016027344.1|DSIM
OG0005336	LOC108009276|XP_016928981.1|DSUZ	LOC6733777|XP_002080821.1|DSIM
OG0005337	LOC108009057|XP_016928551.1|DSUZ	LOC6734932|XP_016028246.1|DSIM
OG0005338	LOC108021457|XP_016945676.1|DSUZ	LOC6731743|XP_016024415.1|DSIM
OG0005339	LOC108018005|XP_016940890.1|DSUZ	LOC6731832|XP_002078967.1|DSIM
OG0005340	LOC108021125|XP_016945170.1|DSUZ	LOC6731721|XP_002078856.2|DSIM
OG0005341	LOC108019890|XP_016943457.1|DSUZ	LOC6733572|XP_002080627.2|DSIM
OG0005342	LOC108021431|XP_016945636.1|DSUZ	LOC6732010|XP_016024702.1|DSIM
OG0005343	LOC108017772|XP_016940381.1|DSUZ	LOC6739289|XP_016026303.1|DSIM
OG0005344	LOC108008888|XP_016928282.1|DSUZ	LOC6734087|XP_002081122.1|DSIM
OG0005345	LOC108005911|XP_016924813.1|DSUZ	LOC6731222|XP_002078381.1|DSIM
OG0005346	LOC108011727|XP_016932442.1|DSUZ	LOC6731293|XP_002078449.1|DSIM
OG0005347	LOC108021009|XP_016944975.1|DSUZ	LOC6739201|XP_016023390.1|DSIM
OG0005348	LOC108021291|XP_016945420.1|DSUZ	LOC6731773|XP_002078908.1|DSIM
OG0005349	LOC108021689|XP_016946002.1|DSUZ	LOC6731764|XP_002078899.1|DSIM
OG0005350	LOC108006344|XP_016925352.1|DSUZ	LOC6731954|XP_002079089.1|DSIM
OG0005351	LOC108012910|XP_016933919.1|DSUZ	LOC6737208|XP_016030916.1|DSIM
OG0005352	LOC108020888|XP_036670731.1|DSUZ	LOC6731811|XP_016024497.1|DSIM
OG0005353	LOC108006189|XP_016925115.1|DSUZ	LOC6735058|XP_039148569.1|DSIM
OG0005354	LOC108018013|XP_036669578.1|DSUZ	LOC6730794|XP_039150928.1|DSIM
OG0005355	LOC108014148|XP_016935679.1|DSUZ	LOC6730434|XP_002077615.1|DSIM
OG0005356	LOC108014186|XP_016935720.1|DSUZ	LOC6730436|XP_016022901.1|DSIM
OG0005357	LOC108020903|XP_016944809.1|DSUZ	LOC6731393|XP_016024011.1|DSIM
OG0005358	LOC108009092|XP_016928644.1|DSUZ	LOC6731305|XP_002078461.1|DSIM
OG0005359	LOC108009773|XP_016929892.1|DSUZ	LOC6735788|XP_016029163.1|DSIM
OG0005360	LOC108020744|XP_016944609.1|DSUZ	LOC6738617|XP_039149258.1|DSIM
OG0005361	LOC108020988|XP_016944935.1|DSUZ	LOC6731892|XP_039154309.1|DSIM
OG0005362	LOC108021287|XP_016945416.1|DSUZ	LOC6731747|XP_002078882.1|DSIM
OG0005363	LOC108021706|XP_016946028.1|DSUZ	LOC6731108|XP_016023646.1|DSIM
OG0005364	LOC108009940|XP_016930174.1|DSUZ	LOC6735465|XP_016028770.1|DSIM
OG0005365	LOC108021202|XP_016945286.1|DSUZ	LOC6732992|XP_016025673.1|DSIM
OG0005366	LOC108021641|XP_016945938.1|DSUZ	LOC6732993|XP_016025676.1|DSIM
OG0005367	LOC108021297|XP_016945433.1|DSUZ	LOC6732995|XP_016025677.1|DSIM
OG0005368	LOC108006972|XP_016926067.2|DSUZ	LOC6728808|XP_016035500.1|DSIM
OG0005369	LOC108021778|XP_016946074.1|DSUZ	LOC6730597|XP_002077776.1|DSIM
OG0005370	LOC108016008|XP_016938093.1|DSUZ	LOC6731942|XP_016024606.1|DSIM
OG0005371	LOC108021811|XP_016946106.1|DSUZ	LOC6731940|XP_016024605.1|DSIM
OG0005372	LOC108010604|XP_016930984.2|DSUZ	LOC6728723|XP_016035394.1|DSIM
OG0005373	LOC108010532|XP_036677314.1|DSUZ	LOC27206749|XP_016025907.1|DSIM
OG0005374	LOC108009249|XP_016928921.1|DSUZ	LOC6732552|XP_002079671.1|DSIM
OG0005375	LOC108009631|XP_016929614.1|DSUZ	LOC6732551|XP_002079670.1|DSIM
OG0005376	LOC108015326|XP_036678687.1|DSUZ	LOC6730520|XP_039147245.1|DSIM
OG0005377	LOC108012904|XP_016933904.1|DSUZ	LOC27208052|XP_016029877.1|DSIM
OG0005378	LOC108009836|XP_036677641.1|DSUZ	LOC6730574|XP_002077753.3|DSIM
OG0005379	LOC108008056|XP_016927330.1|DSUZ	LOC6730664|XP_016023106.1|DSIM
OG0005380	LOC108021376|XP_016945559.1|DSUZ	LOC6730562|XP_039148892.1|DSIM
OG0005381	LOC108016522|XP_016938687.1|DSUZ	LOC6732652|XP_016025363.1|DSIM
OG0005382	LOC108017414|XP_036668736.1|DSUZ	LOC6733017|XP_039154496.1|DSIM
OG0005383	LOC108004808|XP_036670618.1|DSUZ	LOC6738473|XP_039149702.1|DSIM
OG0005384	LOC108012177|XP_016932961.2|DSUZ	LOC6727836|XP_016034422.1|DSIM
OG0005385	LOC108010018|XP_016930302.1|DSUZ	LOC6735363|XP_016028693.1|DSIM
OG0005386	LOC108010323|XP_036669484.1|DSUZ	LOC6734737|XP_039147744.1|DSIM
OG0005387	LOC108018567|XP_036672913.1|DSUZ	LOC6729048|XP_016035702.1|DSIM
OG0005388	LOC108007247|XP_016926378.1|DSUZ	LOC6731081|XP_002078239.1|DSIM
OG0005389	LOC108020998|XP_036673218.1|DSUZ	LOC6732031|XP_016024726.1|DSIM
OG0005390	LOC108016995|XP_016939434.1|DSUZ	LOC120284189|XP_016023540.1|DSIM
OG0005391	LOC108017011|XP_016939465.1|DSUZ	LOC27207560|XP_016023543.1|DSIM
OG0005392	LOC108013872|XP_016935370.1|DSUZ	LOC6732603|XP_002079722.1|DSIM
OG0005393	LOC108011576|XP_016932235.1|DSUZ	LOC6728278|XP_002103627.1|DSIM
OG0005394	LOC108021032|XP_016945011.1|DSUZ	LOC6732601|XP_016025286.1|DSIM
OG0005395	LOC108021574|XP_016945845.1|DSUZ	LOC6732681|XP_039147082.1|DSIM
OG0005396	LOC108019439|XP_016942756.1|DSUZ	LOC6731469|XP_016024151.1|DSIM
OG0005397	LOC108006853|XP_016925905.1|DSUZ	LOC6731471|XP_002078620.1|DSIM
OG0005398	LOC108016248|XP_016938360.1|DSUZ	LOC6726805|XP_039151487.1|DSIM
OG0005399	LOC108019932|XP_016943532.1|DSUZ	LOC6733558|XP_016026508.1|DSIM
OG0005401	LOC108006299|XP_016925264.1|DSUZ	LOC6731481|XP_016024162.1|DSIM
OG0005402	LOC108021607|XP_016945892.1|DSUZ	LOC6731480|XP_016024161.1|DSIM
OG0005403	LOC108005417|XP_016924178.1|DSUZ	LOC6731475|XP_002078624.1|DSIM
OG0005404	LOC108005421|XP_016924191.1|DSUZ	LOC6731476|XP_002078625.1|DSIM
OG0005405	LOC108010273|XP_016930623.1|DSUZ	LOC27209071|XP_016029095.1|DSIM
OG0005406	LOC108017724|XP_036670043.1|DSUZ	LOC6740743|XP_039147604.1|DSIM
OG0005407	LOC108008349|XP_016927667.1|DSUZ	LOC6735783|XP_002082696.1|DSIM
OG0005408	LOC108021225|XP_016945313.1|DSUZ	LOC6731031|XP_002078192.1|DSIM
OG0005409	LOC108019216|XP_016942500.1|DSUZ	LOC6731404|XP_016024022.1|DSIM
OG0005410	LOC108007657|XP_016926872.1|DSUZ	LOC6739211|XP_002076121.1|DSIM
OG0005411	LOC108009833|XP_016930012.1|DSUZ	LOC6734148|XP_002081177.1|DSIM
OG0005412	LOC108008419|XP_016927754.1|DSUZ	LOC6734158|XP_002081187.1|DSIM
OG0005413	LOC108017864|XP_016940510.1|DSUZ	LOC6734240|XP_016027292.1|DSIM
OG0005414	LOC108016650|XP_016938847.1|DSUZ	LOC6725686|XP_002106689.1|DSIM
OG0005415	LOC108005375|XP_016924122.1|DSUZ	LOC6725750|XP_016039067.1|DSIM
OG0005416	LOC108018175|XP_016941162.1|DSUZ	LOC6733388|XP_016026312.1|DSIM
OG0005417	LOC108008594|XP_016927965.1|DSUZ	LOC6739246|XP_002076154.1|DSIM
OG0005418	LOC108021037|XP_016945017.1|DSUZ	LOC6732979|XP_016025661.1|DSIM
OG0005419	LOC108021188|XP_016945265.1|DSUZ	LOC6731826|XP_016024511.1|DSIM
OG0005420	LOC108006905|XP_016925987.2|DSUZ	LOC6731276|XP_016023840.2|DSIM
OG0005421	LOC108021719|XP_016946045.1|DSUZ	LOC6732046|XP_016024730.2|DSIM
OG0005422	LOC108011225|XP_016931811.1|DSUZ	LOC6740213|XP_016039958.1|DSIM
OG0005423	LOC108018739|XP_016941807.1|DSUZ	LOC6731638|XP_016024322.1|DSIM
OG0005424	LOC108009616|XP_016929590.1|DSUZ	LOC6735442|XP_039147247.1|DSIM
OG0005425	LOC108006305|XP_016925281.1|DSUZ	LOC6740535|XP_016039584.1|DSIM
OG0005426	LOC108009152|XP_016928746.1|DSUZ	LOC6733689|XP_016026657.1|DSIM
OG0005427	LOC108009280|XP_016928993.1|DSUZ	LOC6732769|XP_002079882.2|DSIM
OG0005428	LOC108011883|XP_016932618.1|DSUZ	LOC6731194|XP_039146977.1|DSIM
OG0005429	LOC108021099|XP_036670652.1|DSUZ	LOC6731213|XP_039148517.1|DSIM
OG0005430	LOC108021100|XP_016945117.1|DSUZ	LOC6731214|XP_016023755.1|DSIM
OG0005431	LOC108021653|XP_016945954.1|DSUZ	LOC6733110|XP_002080187.1|DSIM
OG0005432	LOC108014216|XP_036678128.1|DSUZ	LOC27209015|XP_039149468.1|DSIM
OG0005433	LOC108008730|XP_016928119.1|DSUZ	LOC6734896|XP_002081893.1|DSIM
OG0005434	LOC108013745|XP_016935187.1|DSUZ	LOC6733124|XP_039154591.1|DSIM
OG0005435	LOC108006140|XP_016925084.2|DSUZ	LOC6727091|XP_002102486.1|DSIM
OG0005436	LOC108015861|XP_016937917.1|DSUZ	LOC6733131|XP_016025843.1|DSIM
OG0005437	LOC118878588|XP_036677518.1|DSUZ, LOC108020229|XP_036673823.1|DSUZ	LOC6727763|XP_002103125.1|DSIM
OG0005438	LOC108020191|XP_016943791.1|DSUZ	LOC6730510|XP_016022968.1|DSIM
OG0005439	LOC108018302|XP_016941325.1|DSUZ	LOC6728225|XP_002103574.1|DSIM
OG0005440	LOC108020313|XP_016943937.1|DSUZ	LOC6730918|XP_016023365.1|DSIM
OG0005441	LOC108011974|XP_016932725.2|DSUZ	LOC27206506|XP_016024807.1|DSIM
OG0005442	LOC108007680|XP_016926895.1|DSUZ	LOC6732743|XP_002079857.1|DSIM
OG0005443	LOC108021426|XP_016945627.1|DSUZ	LOC6731784|XP_016024476.1|DSIM
OG0005444	LOC108020940|XP_016944869.1|DSUZ	LOC6730448|XP_002077629.1|DSIM
OG0005445	LOC108009552|XP_016929499.1|DSUZ	LOC6731872|XP_016024547.1|DSIM
OG0005446	LOC108011946|XP_016932683.1|DSUZ	LOC6731426|XP_016024044.1|DSIM
OG0005447	LOC108004863|XP_016923437.1|DSUZ	LOC6731022|XP_002078183.1|DSIM
OG0005448	LOC108017981|XP_016940808.1|DSUZ	LOC6734603|XP_002081611.1|DSIM
OG0005449	LOC108019174|XP_016942426.1|DSUZ	LOC6739838|XP_002076732.1|DSIM
OG0005450	LOC108014766|XP_016936448.2|DSUZ	LOC6729933|XP_002105235.1|DSIM
OG0005451	LOC108021407|XP_016945603.1|DSUZ	LOC6732645|XP_016025357.1|DSIM
OG0005452	LOC108010161|XP_016930487.1|DSUZ	LOC6735781|XP_016029157.1|DSIM
OG0005453	LOC108011555|XP_036673000.1|DSUZ	LOC6728844|XP_039151283.1|DSIM
OG0005454	LOC108014301|XP_016935857.1|DSUZ	LOC6732092|XP_016024765.1|DSIM
OG0005455	LOC108008638|XP_016928006.1|DSUZ	LOC6736094|XP_016029489.1|DSIM
OG0005456	LOC108021284|XP_016945412.1|DSUZ	LOC6732780|XP_002079893.1|DSIM
OG0005457	LOC108013403|XP_016934749.1|DSUZ	LOC6732778|XP_016025492.1|DSIM
OG0005458	LOC108021359|XP_016945534.1|DSUZ	LOC6730593|XP_016023040.1|DSIM
OG0005459	LOC108021526|XP_016945776.1|DSUZ	LOC6731018|XP_002078179.1|DSIM
OG0005460	LOC108015412|XP_016937331.1|DSUZ	LOC6731083|XP_002078241.1|DSIM
OG0005461	LOC108021197|XP_016945275.1|DSUZ	LOC6732763|XP_002079876.1|DSIM
OG0005462	LOC108021198|XP_016945276.1|DSUZ	LOC6732761|XP_002079874.1|DSIM
OG0005463	LOC108013165|XP_016934351.1|DSUZ	LOC6738054|XP_002084868.1|DSIM
OG0005464	LOC108010125|XP_016930445.1|DSUZ	LOC6732765|XP_002079878.2|DSIM
OG0005465	LOC108013382|XP_016934713.1|DSUZ	LOC6732777|XP_016025490.1|DSIM
OG0005466	LOC108021418|XP_016945622.1|DSUZ	LOC6732779|XP_002079892.3|DSIM
OG0005467	LOC108005983|XP_016924913.1|DSUZ	LOC6729148|XP_002104469.1|DSIM
OG0005468	LOC108017951|XP_016940680.1|DSUZ	LOC6731454|XP_002078605.1|DSIM
OG0005469	LOC108005446|XP_016924228.2|DSUZ	LOC6731495|XP_002078644.1|DSIM
OG0005470	LOC108018043|XP_016940925.1|DSUZ	LOC6731497|XP_016024175.1|DSIM
OG0005471	LOC108018500|XP_036669167.1|DSUZ	LOC6732566|XP_039146961.1|DSIM
OG0005472	LOC108019527|XP_016942857.1|DSUZ	LOC6732564|XP_016025245.1|DSIM
OG0005473	LOC108021289|XP_016945421.1|DSUZ	LOC6739221|XP_016023611.1|DSIM
OG0005474	LOC108021135|XP_016945181.1|DSUZ	LOC6732062|XP_002079194.2|DSIM
OG0005475	LOC108021134|XP_016945180.1|DSUZ	LOC6732061|XP_002079193.1|DSIM
OG0005476	LOC108019817|XP_016943320.1|DSUZ	LOC6733448|XP_016026397.1|DSIM
OG0005477	LOC118877252|XP_036670852.1|DSUZ	LOC6737632|XP_016031405.1|DSIM
OG0005478	LOC108021338|XP_016945508.1|DSUZ	LOC6730965|XP_002078127.1|DSIM
OG0005479	LOC108021346|XP_016945517.1|DSUZ	LOC6730966|XP_002078128.1|DSIM
OG0005480	LOC108021347|XP_016945518.1|DSUZ	LOC27207912|XP_016023431.1|DSIM
OG0005481	LOC108021182|XP_016945252.1|DSUZ	LOC6730877|XP_016023301.1|DSIM
OG0005482	LOC108019388|XP_016942709.2|DSUZ	LOC6730875|XP_016023296.2|DSIM
OG0005483	LOC108011599|XP_016932257.1|DSUZ	LOC6727965|XP_002103317.2|DSIM
OG0005484	LOC108005063|XP_016923736.1|DSUZ	LOC6732423|XP_002079544.1|DSIM
OG0005485	LOC108019917|XP_036669961.1|DSUZ	LOC6734299|XP_016027358.1|DSIM
OG0005486	LOC108017770|XP_016940379.1|DSUZ	LOC6733626|XP_002080680.2|DSIM
OG0005487	LOC108021471|XP_016945699.1|DSUZ	LOC6739185|XP_016023228.1|DSIM
OG0005488	LOC108021707|XP_016946030.1|DSUZ	LOC6739198|XP_016023225.1|DSIM
OG0005489	LOC108021206|XP_016945291.1|DSUZ	LOC6730525|XP_002077704.1|DSIM
OG0005490	LOC108007569|XP_016926754.1|DSUZ	LOC6730524|XP_016022979.1|DSIM
OG0005491	LOC108016766|XP_036668586.1|DSUZ	LOC6730617|XP_016023064.1|DSIM
OG0005492	LOC108007817|XP_016927072.1|DSUZ	LOC6730623|XP_002077800.1|DSIM
OG0005493	LOC108008604|XP_016927976.1|DSUZ	LOC6732864|XP_002079974.1|DSIM
OG0005494	LOC108009199|XP_016928846.1|DSUZ	LOC6736124|XP_016029513.1|DSIM
OG0005495	LOC108008304|XP_016927610.1|DSUZ	LOC6736164|XP_016029573.1|DSIM
OG0005496	LOC108019435|XP_016942749.1|DSUZ, LOC108018495|XP_036674080.1|DSUZ	LOC6727279|XP_016033799.1|DSIM
OG0005497	LOC108004571|XP_016923001.1|DSUZ	LOC6739253|XP_002076160.2|DSIM
OG0005498	LOC108004580|XP_016923013.1|DSUZ	LOC6739252|XP_002076161.1|DSIM
OG0005499	LOC108019338|XP_016942650.1|DSUZ	LOC6732898|XP_016025618.1|DSIM
OG0005500	LOC108019364|XP_016942678.1|DSUZ	LOC6732897|XP_002080002.1|DSIM
OG0005501	LOC108021269|XP_016945388.1|DSUZ	LOC6732758|XP_016025480.1|DSIM
OG0005502	LOC108021270|XP_016945390.1|DSUZ	LOC6732759|XP_016025482.1|DSIM
OG0005503	LOC108018617|XP_036671614.1|DSUZ	LOC6731964|XP_016024643.1|DSIM
OG0005504	LOC108004602|XP_016923034.1|DSUZ	LOC6730599|XP_016023037.1|DSIM
OG0005506	LOC108018792|XP_016941869.1|DSUZ	LOC6732978|XP_002080057.1|DSIM
OG0005507	LOC108016756|XP_016938996.1|DSUZ	LOC6730427|XP_002077608.1|DSIM
OG0005508	LOC108021311|XP_016945455.1|DSUZ	LOC6731900|XP_002079035.1|DSIM
OG0005509	LOC108021576|XP_016945847.1|DSUZ	LOC6730702|XP_002077872.1|DSIM
OG0005510	LOC108018666|XP_016941728.1|DSUZ	LOC6732279|XP_016024944.1|DSIM
OG0005511	LOC108016813|XP_016939103.1|DSUZ	LOC6724781|XP_002105823.1|DSIM
OG0005512	LOC108012198|XP_036673084.1|DSUZ	LOC6729121|XP_016035768.1|DSIM
OG0005513	LOC108005227|XP_016923907.1|DSUZ	LOC6725965|XP_002106948.1|DSIM
OG0005514	LOC108018575|XP_016941620.2|DSUZ	LOC6729047|XP_016035699.1|DSIM
OG0005515	LOC108019596|XP_016942927.1|DSUZ	LOC6734196|XP_002081225.1|DSIM
OG0005516	LOC108007580|XP_016926765.1|DSUZ	LOC6731804|XP_016024491.1|DSIM
OG0005517	LOC108020616|XP_036676447.1|DSUZ	LOC6731450|XP_039147727.1|DSIM
OG0005518	LOC108021721|XP_016946046.1|DSUZ	LOC27206499|XP_016025440.1|DSIM
OG0005519	LOC108010068|XP_016930371.1|DSUZ	LOC27208695|XP_016027100.1|DSIM
OG0005520	LOC108021433|XP_016945639.1|DSUZ	LOC6731885|XP_039154311.1|DSIM
OG0005521	LOC108006674|XP_016925706.1|DSUZ	LOC6731883|XP_002079018.1|DSIM
OG0005522	LOC108015901|XP_036670458.1|DSUZ	LOC6737646|XP_016031421.1|DSIM
OG0005523	LOC108004894|XP_016923469.1|DSUZ	LOC6733037|XP_002080116.2|DSIM
OG0005524	LOC108020938|XP_016944861.1|DSUZ	LOC6731311|XP_039151506.1|DSIM
OG0005525	LOC108004672|XP_016923148.1|DSUZ	LOC6731682|XP_002078822.1|DSIM
OG0005526	LOC108005589|XP_016924382.1|DSUZ	LOC6731781|XP_002078916.1|DSIM
OG0005527	LOC108020351|XP_016944022.1|DSUZ	LOC6724747|XP_016037448.1|DSIM
OG0005528	LOC108021609|XP_016945893.1|DSUZ	LOC6731355|XP_016023943.1|DSIM
OG0005529	LOC108021039|XP_016945020.1|DSUZ	LOC6733063|XP_016025754.1|DSIM
OG0005530	LOC108021366|XP_016945544.1|DSUZ	LOC6730784|XP_016023195.1|DSIM
OG0005531	LOC108013144|XP_016934319.1|DSUZ	LOC6738986|XP_002085781.2|DSIM
OG0005532	LOC108015953|XP_016938027.1|DSUZ	LOC6730403|XP_016022867.1|DSIM
OG0005533	LOC108007267|XP_016926398.1|DSUZ	LOC27206526|XP_039150108.1|DSIM
OG0005534	LOC108012665|XP_016933581.1|DSUZ	LOC6736302|XP_002083186.2|DSIM
OG0005535	LOC108021102|XP_016945120.1|DSUZ	LOC6730649|XP_016023087.1|DSIM
OG0005536	LOC108021189|XP_016945266.1|DSUZ	LOC27206560|XP_016025252.1|DSIM
OG0005537	LOC108011940|XP_016932678.2|DSUZ, LOC108014272|XP_036676368.1|DSUZ	LOC6732153|XP_002079285.1|DSIM
OG0005538	LOC108021199|XP_036673963.1|DSUZ	LOC6732671|XP_002079788.1|DSIM
OG0005539	LOC108021658|XP_016945959.1|DSUZ	LOC6732734|XP_016025466.1|DSIM
OG0005540	LOC108021007|XP_016944968.1|DSUZ	LOC6730489|XP_002077670.2|DSIM
OG0005541	LOC108007863|XP_036676299.1|DSUZ, LOC108018960|XP_016942055.2|DSUZ	LOC6730423|XP_002077604.2|DSIM
OG0005542	LOC108007162|XP_016926269.1|DSUZ	LOC6736630|XP_016030214.1|DSIM
OG0005543	LOC108019677|XP_016943067.1|DSUZ	LOC6732812|XP_002079925.1|DSIM
OG0005544	LOC108021244|XP_016945342.1|DSUZ	LOC6730468|XP_039146927.1|DSIM
OG0005545	LOC108005962|XP_016924886.1|DSUZ	LOC6731968|XP_002079102.1|DSIM
OG0005546	LOC108021029|XP_016945006.1|DSUZ	LOC6733035|XP_016025722.1|DSIM
OG0005547	LOC108007981|XP_016927252.1|DSUZ	LOC6731472|XP_016024155.1|DSIM
OG0005548	LOC108020986|XP_016944933.1|DSUZ	LOC6731477|XP_016024158.1|DSIM
OG0005549	LOC108009943|XP_016930180.1|DSUZ	LOC6731479|XP_002078628.1|DSIM
OG0005550	LOC108015178|XP_016936964.1|DSUZ	LOC6731063|XP_016023582.1|DSIM
OG0005551	LOC108017796|XP_016940429.1|DSUZ	LOC6735189|XP_016028474.1|DSIM
OG0005552	LOC108018197|XP_016941202.1|DSUZ	LOC6735188|XP_002082162.2|DSIM
OG0005553	LOC108020212|XP_016943824.1|DSUZ	LOC6730600|XP_002077779.1|DSIM
OG0005554	LOC108015277|XP_016937138.1|DSUZ	LOC6730945|XP_016023405.2|DSIM
OG0005555	LOC108004978|XP_016923588.1|DSUZ	LOC6739202|XP_016023400.1|DSIM
OG0005556	LOC108021169|XP_016945243.1|DSUZ	LOC6739204|XP_002076116.1|DSIM
OG0005557	LOC108014653|XP_016936307.1|DSUZ	LOC6732546|XP_002079665.2|DSIM
OG0005558	LOC108015211|XP_036676843.1|DSUZ	LOC6739874|XP_016038769.1|DSIM
OG0005559	LOC108021023|XP_016944992.1|DSUZ	LOC6732976|XP_016025658.1|DSIM
OG0005560	LOC108014616|XP_016936271.1|DSUZ	LOC6732544|XP_002079663.1|DSIM
OG0005561	LOC108015015|XP_016936731.2|DSUZ	LOC27207672|XP_016038573.1|DSIM
OG0005562	LOC108021043|XP_016945027.1|DSUZ	LOC6731005|XP_016023471.1|DSIM
OG0005563	LOC108020418|XP_016944212.1|DSUZ	LOC6724739|XP_016037422.1|DSIM
OG0005564	LOC108016823|XP_016939130.1|DSUZ	LOC6731770|XP_039154334.1|DSIM
OG0005565	LOC108013860|XP_016935345.1|DSUZ	LOC6732604|XP_016025309.1|DSIM
OG0005566	LOC108013864|XP_016935358.1|DSUZ	LOC6732605|XP_002079724.1|DSIM
OG0005567	LOC108017295|XP_036673997.1|DSUZ	LOC6729464|XP_016036137.1|DSIM
OG0005568	LOC108020959|XP_016944893.1|DSUZ	LOC6731028|XP_002078189.2|DSIM
OG0005569	LOC108021551|XP_016945811.1|DSUZ	LOC6730658|XP_016023096.1|DSIM
OG0005570	LOC108021207|XP_036673663.1|DSUZ	LOC6730526|XP_016022981.1|DSIM
OG0005571	LOC108008265|XP_036669278.1|DSUZ	LOC6735830|XP_039148836.1|DSIM
OG0005572	LOC108009312|XP_016929056.1|DSUZ	LOC6735536|XP_002082472.2|DSIM
OG0005573	LOC108004982|XP_016923590.2|DSUZ	LOC6729622|XP_016036258.1|DSIM
OG0005574	LOC108017920|XP_016940580.1|DSUZ	LOC6733398|XP_016026319.1|DSIM
OG0005575	LOC108006779|XP_036674184.1|DSUZ, LOC108012030|XP_016932798.2|DSUZ	LOC27207042|XP_016035324.1|DSIM
OG0005576	LOC108009377|XP_016929170.1|DSUZ	LOC6734711|XP_002081718.1|DSIM
OG0005577	LOC108014255|XP_016935782.1|DSUZ	LOC6738121|XP_016031958.1|DSIM
OG0005578	LOC108014595|XP_036671449.1|DSUZ	LOC6738821|XP_016032636.1|DSIM
OG0005579	LOC108014593|XP_016936245.1|DSUZ	LOC27207176|XP_016032637.1|DSIM
OG0005580	LOC108012381|XP_016933226.1|DSUZ	LOC6737384|XP_002084222.2|DSIM
OG0005581	LOC108021783|XP_036677241.1|DSUZ	LOC6725257|XP_039153443.1|DSIM
OG0005582	LOC108017624|XP_016940211.2|DSUZ	LOC6739074|XP_016032900.1|DSIM
OG0005583	LOC108012358|XP_016933198.1|DSUZ	LOC6737282|XP_002084122.1|DSIM
OG0005584	LOC108018319|XP_016941349.1|DSUZ	LOC6731176|XP_039148766.1|DSIM
OG0005585	LOC108017142|XP_016939613.2|DSUZ	LOC6727053|XP_002102450.1|DSIM
OG0005586	LOC108016243|XP_016938357.1|DSUZ	LOC6726830|XP_002102237.1|DSIM
OG0005587	LOC108021553|XP_016945810.1|DSUZ	LOC6731914|XP_002079049.2|DSIM
OG0005588	LOC108014681|XP_036672416.1|DSUZ	LOC6738246|XP_016032115.1|DSIM
OG0005589	LOC108011551|XP_016932206.2|DSUZ	LOC6728849|XP_002104183.1|DSIM
OG0005590	LOC108017807|XP_016940443.1|DSUZ	LOC6733263|XP_002080326.1|DSIM
OG0005591	LOC108013742|XP_016935183.1|DSUZ	LOC27208834|XP_039152432.1|DSIM
OG0005592	LOC118877785|XP_036673748.1|DSUZ	LOC6727787|XP_016034358.1|DSIM
OG0005593	LOC108013282|XP_016934544.1|DSUZ	LOC6736436|XP_002083307.1|DSIM
OG0005594	LOC108005870|XP_016924736.2|DSUZ	LOC6737084|XP_002083931.1|DSIM
OG0005595	LOC108005749|XP_036670775.1|DSUZ	LOC6737083|XP_039148942.1|DSIM
OG0005596	LOC108012384|XP_016933229.1|DSUZ	LOC6736410|XP_002083282.1|DSIM
OG0005597	LOC108006080|XP_036673036.1|DSUZ	LOC6728964|XP_039151468.1|DSIM
OG0005598	LOC108015493|XP_016937428.2|DSUZ	LOC6730121|XP_002105414.1|DSIM
OG0005599	LOC108009310|XP_016929053.1|DSUZ	LOC6735533|XP_016028885.1|DSIM
OG0005600	LOC118877646|XP_036673112.1|DSUZ	LOC6728923|XP_002104251.1|DSIM
OG0005601	LOC108013733|XP_016935171.1|DSUZ	LOC27207490|XP_016040083.1|DSIM
OG0005602	LOC108014063|XP_016935571.1|DSUZ	LOC6729719|XP_039151692.1|DSIM
OG0005603	LOC108017944|XP_016940662.1|DSUZ	LOC6734591|XP_002081599.1|DSIM
OG0005604	LOC108009397|XP_016929206.1|DSUZ	LOC6734588|XP_039148631.1|DSIM
OG0005605	LOC108009209|XP_016928857.1|DSUZ	LOC6734120|XP_039147856.1|DSIM
OG0005606	LOC108021262|XP_016945375.1|DSUZ	LOC6732053|XP_002079185.2|DSIM
OG0005607	LOC108010639|XP_016931022.1|DSUZ	LOC6728521|XP_002103866.1|DSIM
OG0005608	LOC108010629|XP_016931009.2|DSUZ	LOC27206719|XP_016035182.1|DSIM
OG0005609	LOC108007086|XP_036671218.1|DSUZ	LOC6736593|XP_016030188.1|DSIM
OG0005610	LOC108013092|XP_016934220.1|DSUZ	LOC6737227|XP_002084067.1|DSIM
OG0005611	LOC108007072|XP_036670447.1|DSUZ	LOC6736632|XP_016030228.1|DSIM
OG0005612	LOC108007349|XP_036673745.1|DSUZ	LOC6728437|XP_002103782.1|DSIM
OG0005613	LOC108004952|XP_016923544.2|DSUZ	LOC6727824|XP_002103185.1|DSIM
OG0005614	LOC108011230|XP_036675161.1|DSUZ	LOC6726809|XP_016033312.1|DSIM
OG0005615	LOC108010826|XP_016931277.2|DSUZ	LOC6730346|XP_039150495.1|DSIM
