Orthogroup	DSUZ.longest_only	CPIP.longest_only
OG0003310	LOC108013691|XP_016935099.1|DSUZ	LOC120412340|XP_039428678.1|CPIP
OG0003311	LOC108006025|XP_016924958.2|DSUZ	LOC120432550|XP_039453715.1|CPIP
OG0003312	LOC108020819|XP_016944686.1|DSUZ	LOC120427671|XP_039448485.1|CPIP
OG0003313	LOC108016633|XP_016938818.1|DSUZ	LOC120419021|XP_039437552.1|CPIP
OG0003314	LOC108010093|XP_016930401.1|DSUZ	LOC120418871|XP_039437371.1|CPIP
OG0003315	LOC108005457|XP_016924238.1|DSUZ	LOC120415624|XP_039433157.1|CPIP
OG0003316	LOC118878128|XP_036675581.1|DSUZ	LOC120428512|XP_039449457.1|CPIP, LOC120421419|XP_039440560.1|CPIP
OG0003317	LOC108007648|XP_016926859.2|DSUZ	LOC120426069|XP_039446686.1|CPIP, LOC120431099|XP_039452188.1|CPIP
OG0003318	LOC108013888|XP_036674073.1|DSUZ	LOC120426071|XP_039446689.1|CPIP
OG0003319	LOC108011625|XP_016932299.2|DSUZ	LOC120417039|XP_039434919.1|CPIP
OG0003320	LOC108017081|XP_036675351.1|DSUZ	LOC120417021|XP_039434894.1|CPIP
OG0003321	LOC108010762|XP_036675683.1|DSUZ	LOC120417032|XP_039434909.1|CPIP
OG0003322	LOC108010862|XP_016931328.2|DSUZ	LOC120417041|XP_039434924.1|CPIP
OG0003323	LOC108016638|XP_016938824.1|DSUZ	LOC120423062|XP_039442701.1|CPIP
OG0003324	LOC108016817|XP_016939108.1|DSUZ	LOC120416935|XP_039434783.1|CPIP
OG0003325	LOC108006069|XP_036672690.1|DSUZ, LOC108011783|XP_036674942.1|DSUZ	LOC120416916|XP_039434756.1|CPIP
OG0003326	LOC108005132|XP_036676954.1|DSUZ	LOC120431413|XP_039452472.1|CPIP
OG0003327	LOC108020369|XP_016944079.1|DSUZ	LOC120413713|XP_039430568.1|CPIP
OG0003328	LOC108016963|XP_016939389.1|DSUZ	LOC120426032|XP_039446643.1|CPIP
OG0003329	LOC108011990|XP_036674675.1|DSUZ	LOC120426024|XP_039446632.1|CPIP, LOC120432109|XP_039453175.1|CPIP
OG0003330	LOC108012383|XP_016933228.1|DSUZ	LOC120421215|XP_039440352.1|CPIP
OG0003331	LOC108005131|XP_016923793.1|DSUZ	LOC120412470|XP_039428891.1|CPIP
OG0003332	LOC108006274|XP_016925217.1|DSUZ	LOC120426599|XP_039447324.1|CPIP
OG0003333	LOC108012159|XP_016932940.2|DSUZ	LOC120423490|XP_039443261.1|CPIP, LOC120431336|XP_039452401.1|CPIP
OG0003334	LOC108014374|XP_016935959.1|DSUZ	LOC120427228|XP_039448026.1|CPIP, LOC120429019|XP_039450094.1|CPIP
OG0003336	LOC108011328|XP_016931927.2|DSUZ	LOC120417690|XP_039435760.1|CPIP
OG0003337	LOC108007236|XP_036674254.1|DSUZ	LOC120416233|XP_039433862.1|CPIP, LOC120430052|XP_039451080.1|CPIP
OG0003338	LOC108020287|XP_036677887.1|DSUZ, LOC108004866|XP_036673593.1|DSUZ	LOC120416252|XP_039433889.1|CPIP
OG0003339	LOC108007582|XP_016926763.1|DSUZ	LOC120419623|XP_039438298.1|CPIP
OG0003340	LOC118877883|XP_036674154.1|DSUZ	LOC120419624|XP_039438301.1|CPIP
OG0003341	LOC108016652|XP_016938849.1|DSUZ	LOC120417758|XP_039435853.1|CPIP
OG0003342	LOC108016900|XP_016939302.1|DSUZ	LOC120417757|XP_039435850.1|CPIP
OG0003343	LOC108019072|XP_016942204.1|DSUZ	LOC120421823|XP_039441035.1|CPIP, LOC120413521|XP_039430330.1|CPIP
OG0003344	LOC108021016|XP_016944985.1|DSUZ	LOC120426332|XP_039447026.1|CPIP
OG0003345	LOC108014946|XP_036676104.1|DSUZ	LOC120418063|XP_039436602.1|CPIP
OG0003346	LOC108014695|XP_016936359.1|DSUZ	LOC120415641|XP_039433173.1|CPIP
OG0003347	LOC108017516|XP_016940073.2|DSUZ	LOC120416905|XP_039434737.1|CPIP
OG0003348	LOC108005695|XP_016924511.2|DSUZ	LOC120424540|XP_039444638.1|CPIP
OG0003349	LOC108013439|XP_016934800.1|DSUZ	LOC120430556|XP_039451605.1|CPIP, LOC120426460|XP_039447158.1|CPIP
OG0003350	LOC108011036|XP_016931573.1|DSUZ	LOC120426459|XP_039447155.1|CPIP, LOC120432135|XP_039453199.1|CPIP, LOC120430552|XP_039451600.1|CPIP
OG0003351	LOC108015324|XP_016937212.1|DSUZ	LOC120422082|XP_039441362.1|CPIP
OG0003352	LOC108017273|XP_036675491.1|DSUZ	LOC120414179|XP_039431187.1|CPIP
OG0003353	LOC108015665|XP_016937662.2|DSUZ	LOC120423869|XP_039443751.1|CPIP
OG0003354	LOC108012156|XP_016932936.2|DSUZ	LOC120423868|XP_039443749.1|CPIP
OG0003355	LOC108004844|XP_036676013.1|DSUZ, LOC118878214|XP_036675936.1|DSUZ	LOC120418633|XP_039437049.1|CPIP
OG0003356	LOC108019059|XP_016942178.1|DSUZ	LOC120419769|XP_039438568.1|CPIP
OG0003357	LOC108005165|XP_016923829.2|DSUZ	LOC120419859|XP_039438673.1|CPIP
OG0003358	LOC108021422|XP_016945623.1|DSUZ	LOC120429251|XP_039450398.1|CPIP
OG0003359	LOC108005458|XP_036676893.1|DSUZ	LOC120418086|XP_039436288.1|CPIP, LOC120419877|XP_039438672.1|CPIP
OG0003360	LOC108005291|XP_036677068.1|DSUZ	LOC120418076|XP_039436267.1|CPIP, LOC120419869|XP_039438662.1|CPIP
OG0003361	LOC108008966|XP_016928390.1|DSUZ	LOC120419868|XP_039438658.1|CPIP
OG0003362	LOC108010816|XP_016931252.1|DSUZ	LOC120425006|XP_039445311.1|CPIP
OG0003363	LOC108017034|XP_036674912.1|DSUZ, LOC108018328|XP_016941358.2|DSUZ	LOC120425005|XP_039445305.1|CPIP
OG0003364	LOC108006786|XP_036674183.1|DSUZ, LOC118878110|XP_036675422.1|DSUZ	LOC120424937|XP_039445176.1|CPIP
OG0003365	LOC108011251|XP_036674815.1|DSUZ	LOC120425467|XP_039445933.1|CPIP
OG0003366	LOC108015537|XP_016937502.2|DSUZ	LOC120428780|XP_039449800.1|CPIP
OG0003367	LOC118877515|XP_036672444.1|DSUZ, LOC118877281|XP_036671104.1|DSUZ	LOC120431383|XP_039452447.1|CPIP
OG0003368	LOC118877341|XP_036671615.1|DSUZ, LOC108020452|XP_016944263.2|DSUZ	LOC120429236|XP_039450380.1|CPIP
OG0003369	LOC108017130|XP_016939594.2|DSUZ	LOC120429234|XP_039450379.1|CPIP
OG0003370	LOC108016218|XP_016938337.2|DSUZ	LOC120431012|XP_039452104.1|CPIP
OG0003371	LOC108018909|XP_016941990.1|DSUZ	LOC120427659|XP_039448467.1|CPIP
OG0003372	LOC108018205|XP_016941211.1|DSUZ	LOC120416563|XP_039434233.1|CPIP
OG0003373	LOC108019485|XP_016942802.2|DSUZ	LOC120428527|XP_039449490.1|CPIP
OG0003374	LOC108005140|XP_036677267.1|DSUZ	LOC120430139|XP_039451160.1|CPIP, LOC120432124|XP_039453193.1|CPIP
OG0003375	LOC108014623|XP_036674422.1|DSUZ, LOC108006761|XP_036675502.1|DSUZ	LOC120430511|XP_039451540.1|CPIP, LOC120431549|XP_039452592.1|CPIP
OG0003376	LOC108006777|XP_016925817.1|DSUZ, LOC108012039|XP_016932808.2|DSUZ	LOC120429499|XP_039450505.1|CPIP
OG0003377	LOC108006774|XP_036675406.1|DSUZ, LOC108012031|XP_036674111.1|DSUZ	LOC120429498|XP_039450503.1|CPIP
OG0003378	LOC108018460|XP_016941505.2|DSUZ	LOC120425476|XP_039445945.1|CPIP
OG0003379	LOC108020509|XP_016944332.1|DSUZ, LOC118879359|XP_036678107.1|DSUZ	LOC120425475|XP_039445944.1|CPIP
OG0003380	LOC108020501|XP_016944319.2|DSUZ	LOC120425491|XP_039445973.1|CPIP
OG0003381	LOC108007412|XP_016926557.1|DSUZ	LOC120431908|XP_039452973.1|CPIP, LOC120425117|XP_039445459.1|CPIP
OG0003382	LOC108019526|XP_036673201.1|DSUZ	LOC120425109|XP_039445438.1|CPIP
OG0003383	LOC108006971|XP_016926066.2|DSUZ	LOC120427718|XP_039448553.1|CPIP
OG0003384	LOC108019493|XP_036668729.1|DSUZ	LOC120429002|XP_039450076.1|CPIP
OG0003386	LOC108011497|XP_016932136.2|DSUZ	LOC120431855|XP_039452925.1|CPIP
OG0003387	LOC108013867|XP_036673205.1|DSUZ	LOC120431712|XP_039452773.1|CPIP
OG0003388	LOC108005488|XP_016924282.1|DSUZ	LOC120431766|XP_039452821.1|CPIP
OG0003389	LOC108009911|XP_016930125.1|DSUZ	LOC120432139|XP_039453204.1|CPIP
OG0003390	LOC108018454|XP_016941500.2|DSUZ	LOC120417852|XP_039436005.1|CPIP
OG0003391	LOC108020801|XP_036674152.1|DSUZ	LOC120421775|XP_039440976.1|CPIP
OG0003392	LOC118879358|XP_036678106.1|DSUZ, LOC108015670|XP_016937669.2|DSUZ	LOC120416578|XP_039434250.1|CPIP
OG0003393	LOC108010736|XP_036674204.1|DSUZ	LOC120418736|XP_039437143.1|CPIP
OG0003394	LOC108017152|XP_036674968.1|DSUZ, LOC108013856|XP_036672687.1|DSUZ	LOC120417199|XP_039435099.1|CPIP
OG0003395	LOC108018327|XP_036672842.1|DSUZ, LOC108017035|XP_036675186.1|DSUZ	LOC120417220|XP_039435115.1|CPIP
OG0003396	LOC108014399|XP_036678218.1|DSUZ, LOC108007611|XP_036673480.1|DSUZ	LOC120432522|XP_039453673.1|CPIP
OG0003397	LOC118879229|XP_036678017.1|DSUZ, LOC108005591|XP_036673159.1|DSUZ, LOC108014601|XP_036673899.1|DSUZ	LOC120420738|XP_039439766.1|CPIP
OG0003399	LOC108005011|XP_016923634.2|DSUZ	LOC120420794|XP_039439841.1|CPIP
OG0003400	LOC118877679|XP_036673257.1|DSUZ	LOC120431844|XP_039452907.1|CPIP
OG0003401	LOC108004967|XP_036672946.1|DSUZ	LOC120422308|XP_039441633.1|CPIP
OG0003402	LOC108006449|XP_016925463.2|DSUZ	LOC120424505|XP_039444590.1|CPIP
OG0003403	LOC108009627|XP_016929604.1|DSUZ	LOC120424508|XP_039444595.1|CPIP
OG0003404	LOC108017544|XP_016940109.2|DSUZ, LOC108010984|XP_036674708.1|DSUZ	LOC120429670|XP_039450632.1|CPIP
OG0003405	LOC108008446|XP_016927787.1|DSUZ	LOC120428994|XP_039450066.1|CPIP
OG0003406	LOC108017506|XP_016940056.2|DSUZ	LOC120430495|XP_039451526.1|CPIP
OG0003407	LOC108017462|XP_036674639.1|DSUZ	LOC120430496|XP_039451527.1|CPIP
OG0003408	LOC108015722|XP_036674059.1|DSUZ	LOC120428992|XP_039450065.1|CPIP
OG0003409	LOC108011346|XP_016931945.2|DSUZ	LOC120428995|XP_039450068.1|CPIP
OG0003410	LOC108020494|XP_016944314.2|DSUZ	LOC120426738|XP_039447449.1|CPIP
OG0003411	LOC108014814|XP_036673484.1|DSUZ	LOC120421806|XP_039441017.1|CPIP
OG0003412	LOC108011719|XP_016932429.1|DSUZ	LOC120421803|XP_039441015.1|CPIP
OG0003413	LOC108011614|XP_016932273.2|DSUZ, LOC118876795|XP_036673662.1|DSUZ	LOC120416938|XP_039434792.1|CPIP
OG0003414	LOC108013163|XP_016934349.1|DSUZ	LOC120415563|XP_039433073.1|CPIP, LOC120415828|XP_039433397.1|CPIP
OG0003415	LOC108006276|XP_016925219.1|DSUZ	LOC120416615|XP_039434351.1|CPIP
OG0003416	LOC108014405|XP_036672726.1|DSUZ	LOC120416649|XP_039434396.1|CPIP
OG0003417	LOC108007833|XP_036674734.1|DSUZ	LOC120415604|XP_039433134.1|CPIP
OG0003418	LOC108008064|XP_016927336.1|DSUZ	LOC120418739|XP_039437148.1|CPIP, LOC120421090|XP_039440167.1|CPIP
OG0003419	LOC108004823|XP_016923382.2|DSUZ	LOC120418744|XP_039437154.1|CPIP, LOC120421095|XP_039440172.1|CPIP
OG0003420	LOC108004817|XP_036672839.1|DSUZ	LOC120421091|XP_039440168.1|CPIP, LOC120418741|XP_039437151.1|CPIP
OG0003421	LOC108007224|XP_036674731.1|DSUZ	LOC120428659|XP_039449640.1|CPIP
OG0003422	LOC108007230|XP_016926355.2|DSUZ	LOC120428662|XP_039449644.1|CPIP, LOC120427075|XP_039447847.1|CPIP
OG0003423	LOC108009500|XP_016929390.1|DSUZ	LOC120431603|XP_039452641.1|CPIP
OG0003424	LOC108012017|XP_036673220.1|DSUZ	LOC120426011|XP_039446617.1|CPIP
OG0003425	LOC108014391|XP_036673186.1|DSUZ, LOC108014390|XP_016935983.2|DSUZ	LOC120426250|XP_039446922.1|CPIP
OG0003426	LOC108014895|XP_016936604.2|DSUZ	LOC120422541|XP_039441939.1|CPIP
OG0003427	LOC108014887|XP_016936594.2|DSUZ	LOC120422566|XP_039441986.1|CPIP
OG0003428	LOC108010526|XP_016930890.2|DSUZ	LOC120425750|XP_039446290.1|CPIP
OG0003429	LOC108008688|XP_016928070.1|DSUZ	LOC120418342|XP_039436625.1|CPIP
OG0003430	LOC108020411|XP_016944198.1|DSUZ	LOC120415617|XP_039433150.1|CPIP
OG0003431	LOC108005937|XP_036675223.1|DSUZ	LOC120427247|XP_039448036.1|CPIP
OG0003432	LOC108004860|XP_016923431.2|DSUZ	LOC120423828|XP_039443690.1|CPIP
OG0003433	LOC108015450|XP_036675364.1|DSUZ	LOC120418352|XP_039436639.1|CPIP
OG0003434	LOC108011907|XP_016932646.2|DSUZ, LOC108005358|XP_016924092.2|DSUZ	LOC120428288|XP_039449214.1|CPIP
OG0003435	LOC118879481|XP_036678246.1|DSUZ, LOC108016164|XP_016938274.1|DSUZ	LOC120418355|XP_039436642.1|CPIP
OG0003436	LOC108006744|XP_016925782.1|DSUZ	LOC120431628|XP_039452674.1|CPIP
OG0003437	LOC108006745|XP_016925783.2|DSUZ	LOC120431609|XP_039452650.1|CPIP
OG0003438	LOC108006753|XP_016925793.1|DSUZ	LOC120426010|XP_039446616.1|CPIP
OG0003439	LOC108020634|XP_016944475.2|DSUZ	LOC120426249|XP_039446921.1|CPIP
OG0003440	LOC108010811|XP_016931243.1|DSUZ	LOC120416206|XP_039433881.1|CPIP
OG0003441	LOC108012519|XP_016933425.1|DSUZ	LOC120427891|XP_039448759.1|CPIP
OG0003442	LOC108006963|XP_016926058.2|DSUZ	LOC120427894|XP_039448762.1|CPIP
OG0003443	LOC108013264|XP_016934512.1|DSUZ	LOC120420269|XP_039439202.1|CPIP, LOC120422149|XP_039441454.1|CPIP
OG0003444	LOC108005556|XP_016924340.2|DSUZ	LOC120417068|XP_039434963.1|CPIP
OG0003445	LOC108014977|XP_036676629.1|DSUZ	LOC120416132|XP_039433738.1|CPIP
OG0003446	LOC108019177|XP_016942431.1|DSUZ	LOC120415639|XP_039433175.1|CPIP
OG0003447	LOC108020393|XP_016944153.1|DSUZ	LOC120415538|XP_039433041.1|CPIP
OG0003448	LOC108011660|XP_036673654.1|DSUZ	LOC120414263|XP_039431310.1|CPIP
OG0003449	LOC108018280|XP_036674686.1|DSUZ	LOC120414286|XP_039431351.1|CPIP
OG0003450	LOC108006406|XP_016925418.2|DSUZ	LOC120424270|XP_039444266.1|CPIP
OG0003451	LOC108018367|XP_036672662.1|DSUZ	LOC120424239|XP_039444237.1|CPIP
OG0003452	LOC108019443|XP_016942757.2|DSUZ	LOC120424238|XP_039444236.1|CPIP
OG0003453	LOC108005879|XP_016924750.1|DSUZ	LOC120425389|XP_039445840.1|CPIP
OG0003454	LOC108021535|XP_016945788.1|DSUZ	LOC120425385|XP_039445834.1|CPIP
OG0003455	LOC108020541|XP_036673024.1|DSUZ	LOC120425387|XP_039445838.1|CPIP
OG0003456	LOC108009882|XP_016930077.1|DSUZ	LOC120423420|XP_039443157.1|CPIP
OG0003457	LOC108019437|XP_036675045.1|DSUZ	LOC120423423|XP_039443163.1|CPIP
OG0003458	LOC108011385|XP_036675550.1|DSUZ	LOC120425717|XP_039446258.1|CPIP
OG0003459	LOC108016514|XP_016938678.2|DSUZ	LOC120429646|XP_039450606.1|CPIP
OG0003460	LOC108008019|XP_016927292.2|DSUZ	LOC120417204|XP_039435104.1|CPIP
OG0003461	LOC108005730|XP_036675009.1|DSUZ	LOC120414291|XP_039431356.1|CPIP
OG0003462	LOC108012528|XP_016933431.1|DSUZ	LOC120425428|XP_039445890.1|CPIP
OG0003463	LOC108016416|XP_036674128.1|DSUZ	LOC120424455|XP_039444522.1|CPIP
OG0003464	LOC108020782|XP_036674399.1|DSUZ	LOC120427287|XP_039448072.1|CPIP
OG0003465	LOC108018313|XP_016941342.1|DSUZ	LOC120431816|XP_039452869.1|CPIP
OG0003466	LOC108017282|XP_016939799.2|DSUZ	LOC120421019|XP_039440075.1|CPIP
OG0003469	LOC108015516|XP_016937467.1|DSUZ	LOC120430499|XP_039451530.1|CPIP
OG0003470	LOC108016407|XP_036674695.1|DSUZ	LOC120428674|XP_039449657.1|CPIP
OG0003471	LOC108013985|XP_016935488.1|DSUZ	LOC120428672|XP_039449656.1|CPIP
OG0003472	LOC108019884|XP_016943450.1|DSUZ	LOC120421173|XP_039440302.1|CPIP
OG0003473	LOC108021117|XP_016945155.2|DSUZ	LOC120423964|XP_039443886.1|CPIP
OG0003474	LOC108020111|XP_036672568.1|DSUZ	LOC120425161|XP_039445524.1|CPIP
OG0003475	LOC108010548|XP_036674560.1|DSUZ, LOC108010577|XP_036673885.1|DSUZ	LOC120426217|XP_039446859.1|CPIP
OG0003476	LOC108020350|XP_016944012.1|DSUZ	LOC120427409|XP_039448205.1|CPIP
OG0003477	LOC108017545|XP_036674257.1|DSUZ, LOC118877559|XP_036672627.1|DSUZ	LOC120424766|XP_039444904.1|CPIP
OG0003478	LOC108010944|XP_036672703.1|DSUZ	LOC120421098|XP_039440177.1|CPIP
OG0003479	LOC108015854|XP_016937910.1|DSUZ	LOC120417002|XP_039434879.1|CPIP
OG0003480	LOC108018335|XP_036674827.1|DSUZ	LOC120428960|XP_039450033.1|CPIP
OG0003481	LOC108007599|XP_016926789.1|DSUZ	LOC120428962|XP_039450035.1|CPIP
OG0003482	LOC108007597|XP_036674822.1|DSUZ	LOC120428959|XP_039450031.1|CPIP
OG0003483	LOC108016030|XP_016938114.2|DSUZ	LOC120425990|XP_039446582.1|CPIP
OG0003484	LOC108018475|XP_036673178.1|DSUZ	LOC120422026|XP_039441284.1|CPIP
OG0003485	LOC108020219|XP_036677520.1|DSUZ, LOC108020218|XP_016943827.2|DSUZ	LOC120430263|XP_039451282.1|CPIP
OG0003486	LOC108020217|XP_036677521.1|DSUZ, LOC108020233|XP_016943841.2|DSUZ	LOC120430268|XP_039451289.1|CPIP
OG0003487	LOC108014779|XP_016936461.2|DSUZ	LOC120422548|XP_039441949.1|CPIP
OG0003488	LOC108019518|XP_036673258.1|DSUZ	LOC120432485|XP_039453636.1|CPIP
OG0003489	LOC108006981|XP_036672927.1|DSUZ	LOC120414300|XP_039431368.1|CPIP
OG0003490	LOC108013831|XP_016935302.2|DSUZ	LOC120414284|XP_039431348.1|CPIP
OG0003491	LOC108020766|XP_036673700.1|DSUZ, LOC118877721|XP_036673553.1|DSUZ	LOC120414290|XP_039431355.1|CPIP
OG0003492	LOC108015685|XP_036673497.1|DSUZ	LOC120427279|XP_039448063.1|CPIP
OG0003493	LOC108016181|XP_016938292.2|DSUZ	LOC120431388|XP_039452452.1|CPIP, LOC120430174|XP_039451189.1|CPIP
OG0003494	LOC108011633|XP_016932311.1|DSUZ	LOC120429624|XP_039450588.1|CPIP
OG0003495	LOC108021421|XP_016945621.1|DSUZ	LOC120423840|XP_039443722.1|CPIP
OG0003496	LOC108006236|XP_016925165.1|DSUZ, LOC108020844|XP_036674574.1|DSUZ	LOC120421779|XP_039440982.1|CPIP
OG0003497	LOC108010551|XP_036674557.1|DSUZ, LOC108019431|XP_016942742.1|DSUZ	LOC120423822|XP_039443679.1|CPIP
OG0003498	LOC108011877|XP_036677586.1|DSUZ	LOC120423812|XP_039443666.1|CPIP
OG0003499	LOC108015846|XP_036673010.1|DSUZ	LOC120423830|XP_039443704.1|CPIP
OG0003500	LOC108008820|XP_016928219.1|DSUZ	LOC120424631|XP_039444731.1|CPIP
OG0003502	LOC108010941|XP_036673190.1|DSUZ	LOC120417089|XP_039434999.1|CPIP
OG0003503	LOC108007606|XP_016926800.2|DSUZ	LOC120425050|XP_039445357.1|CPIP
OG0003504	LOC108006419|XP_016925433.2|DSUZ	LOC120425079|XP_039445409.1|CPIP
OG0003505	LOC108015642|XP_036672896.1|DSUZ, LOC118876765|XP_036674760.1|DSUZ	LOC120425072|XP_039445382.1|CPIP
OG0003506	LOC108014358|XP_036674928.1|DSUZ	LOC120420771|XP_039439814.1|CPIP
OG0003507	LOC108011007|XP_036673988.1|DSUZ	LOC120420749|XP_039439779.1|CPIP
OG0003508	LOC108012872|XP_016933850.1|DSUZ	LOC120414265|XP_039431318.1|CPIP
OG0003509	LOC108020521|XP_016944355.2|DSUZ	LOC120425654|XP_039446169.1|CPIP
OG0003510	LOC108011898|XP_036674150.1|DSUZ	LOC120425391|XP_039445842.1|CPIP
OG0003511	LOC108011888|XP_036674720.1|DSUZ	LOC120425379|XP_039445826.1|CPIP, LOC120423575|XP_039443367.1|CPIP
OG0003512	LOC108007409|XP_036674509.1|DSUZ	LOC120432131|XP_039453198.1|CPIP
OG0003513	LOC108014866|XP_016936571.2|DSUZ	LOC120422588|XP_039442013.1|CPIP
OG0003515	LOC108008327|XP_016927641.1|DSUZ	LOC120425435|XP_039445900.1|CPIP
OG0003516	LOC108014231|XP_036674135.1|DSUZ, LOC108014905|XP_036672551.1|DSUZ	LOC120425433|XP_039445897.1|CPIP
OG0003517	LOC108015659|XP_036673774.1|DSUZ	LOC120417083|XP_039434995.1|CPIP
OG0003518	LOC108014239|XP_016935763.2|DSUZ	LOC120428062|XP_039448955.1|CPIP
OG0003519	LOC108013350|XP_016934651.1|DSUZ	LOC120428068|XP_039448970.1|CPIP
OG0003520	LOC108013332|XP_016934621.1|DSUZ	LOC120428064|XP_039448957.1|CPIP
OG0003521	LOC108013347|XP_016934647.2|DSUZ, LOC108019456|XP_016942773.2|DSUZ	LOC120428073|XP_039448981.1|CPIP
OG0003522	LOC108008472|XP_016927817.1|DSUZ	LOC120428076|XP_039448986.1|CPIP
OG0003523	LOC108021675|XP_016945983.1|DSUZ	LOC120420489|XP_039439469.1|CPIP, LOC120413890|XP_039430798.1|CPIP
OG0003524	LOC108016733|XP_016938953.1|DSUZ	LOC120428074|XP_039448984.1|CPIP
OG0003525	LOC108009091|XP_016928637.1|DSUZ	LOC120430975|XP_039452041.1|CPIP
OG0003527	LOC108018008|XP_016940852.1|DSUZ	LOC120430984|XP_039452080.1|CPIP
OG0003529	LOC108021398|XP_016945587.1|DSUZ	LOC120428690|XP_039449692.1|CPIP
OG0003530	LOC108006835|XP_016925872.1|DSUZ	LOC120428693|XP_039449695.1|CPIP
OG0003531	LOC108012038|XP_016932807.1|DSUZ, LOC108006778|XP_016925818.2|DSUZ	LOC120427603|XP_039448414.1|CPIP
OG0003532	LOC108013315|XP_016934597.1|DSUZ	LOC120427613|XP_039448428.1|CPIP
OG0003533	LOC108012450|XP_016933308.1|DSUZ	LOC120423003|XP_039442559.1|CPIP
OG0003534	LOC108013217|XP_016934432.1|DSUZ	LOC120424419|XP_039444463.1|CPIP
OG0003535	LOC108013101|XP_016934236.1|DSUZ	LOC120430253|XP_039451272.1|CPIP
OG0003536	LOC108018157|XP_016941113.1|DSUZ	LOC120421746|XP_039440953.1|CPIP
OG0003537	LOC108008566|XP_016927925.1|DSUZ	LOC120424166|XP_039444150.1|CPIP
OG0003538	LOC108019876|XP_016943435.1|DSUZ	LOC120424173|XP_039444159.1|CPIP
OG0003539	LOC108018063|XP_016940948.1|DSUZ	LOC120424169|XP_039444152.1|CPIP
OG0003540	LOC108013474|XP_016934845.1|DSUZ	LOC120424180|XP_039444170.1|CPIP
OG0003541	LOC108015761|XP_016937789.1|DSUZ	LOC120417819|XP_039435959.1|CPIP
OG0003542	LOC108019748|XP_016943176.1|DSUZ	LOC120417805|XP_039435937.1|CPIP
OG0003543	LOC108015249|XP_016937090.1|DSUZ	LOC120417813|XP_039435950.1|CPIP
OG0003544	LOC108005772|XP_016924589.1|DSUZ	LOC120417798|XP_039435930.1|CPIP
OG0003545	LOC108007450|XP_016926604.2|DSUZ	LOC120419759|XP_039438516.1|CPIP
OG0003546	LOC108014034|XP_016935539.2|DSUZ	LOC120419751|XP_039438502.1|CPIP
OG0003547	LOC108009582|XP_016929538.1|DSUZ	LOC120419505|XP_039438136.1|CPIP
OG0003548	LOC108009813|XP_016929979.1|DSUZ	LOC120419500|XP_039438125.1|CPIP
OG0003549	LOC108009968|XP_016930219.1|DSUZ	LOC120419503|XP_039438135.1|CPIP
OG0003550	LOC108009319|XP_016929076.1|DSUZ	LOC120429771|XP_039450762.1|CPIP
OG0003551	LOC108009738|XP_016929810.1|DSUZ	LOC120417809|XP_039435942.1|CPIP
OG0003552	LOC108009306|XP_016929046.1|DSUZ	LOC120430257|XP_039451276.1|CPIP, LOC120419775|XP_039438541.1|CPIP
OG0003553	LOC108009803|XP_016929964.1|DSUZ	LOC120419731|XP_039438457.1|CPIP, LOC120430258|XP_039451277.1|CPIP
OG0003554	LOC108005639|XP_016924442.2|DSUZ	LOC120419746|XP_039438483.1|CPIP
OG0003555	LOC108007133|XP_036671213.1|DSUZ	LOC120417397|XP_039435358.1|CPIP
OG0003556	LOC108013110|XP_036670646.1|DSUZ	LOC120427109|XP_039447893.1|CPIP, LOC120427466|XP_039448270.1|CPIP
OG0003557	LOC108013517|XP_016934901.1|DSUZ	LOC120431873|XP_039452937.1|CPIP, LOC120427123|XP_039447910.1|CPIP
OG0003558	LOC108007109|XP_036670533.1|DSUZ	LOC120414214|XP_039431247.1|CPIP
OG0003559	LOC108013241|XP_036670649.1|DSUZ	LOC120429274|XP_039450425.1|CPIP
OG0003560	LOC108005774|XP_016924591.1|DSUZ	LOC120422644|XP_039442081.1|CPIP
OG0003561	LOC108009998|XP_016930273.1|DSUZ	LOC120422627|XP_039442056.1|CPIP
OG0003562	LOC108010002|XP_016930279.1|DSUZ	LOC120422625|XP_039442053.1|CPIP
OG0003563	LOC108014143|XP_016935663.1|DSUZ	LOC120431522|XP_039452553.1|CPIP, LOC120422636|XP_039442067.1|CPIP
OG0003564	LOC108005896|XP_016924779.1|DSUZ	LOC120431622|XP_039452667.1|CPIP
OG0003565	LOC108007117|XP_016926209.1|DSUZ	LOC120412866|XP_039429424.1|CPIP
OG0003566	LOC108010559|XP_036674238.1|DSUZ	LOC120422914|XP_039442413.1|CPIP
OG0003567	LOC108009781|XP_016929909.1|DSUZ	LOC120422917|XP_039442422.1|CPIP
OG0003568	LOC108009396|XP_016929197.1|DSUZ	LOC120423649|XP_039443455.1|CPIP
OG0003569	LOC108013342|XP_016934637.2|DSUZ	LOC120413503|XP_039430292.1|CPIP
OG0003570	LOC108018059|XP_016940940.1|DSUZ	LOC120415771|XP_039433321.1|CPIP
OG0003571	LOC108020187|XP_036672087.1|DSUZ	LOC120427373|XP_039448167.1|CPIP
OG0003572	LOC108010036|XP_016930331.1|DSUZ	LOC120427089|XP_039447875.1|CPIP
OG0003573	LOC108017792|XP_016940425.1|DSUZ	LOC120426403|XP_039447097.1|CPIP
OG0003574	LOC108014466|XP_016936078.1|DSUZ	LOC120427476|XP_039448279.1|CPIP
OG0003575	LOC108014659|XP_016936310.2|DSUZ	LOC120428985|XP_039450057.1|CPIP
