Orthogroup	DSUZ.longest_only	AAEG.longest_only
OG0005186	LOC108008482|XP_016927830.1|DSUZ	LOC5570873|XP_021699655.1|AAEG
OG0005187	LOC108017967|XP_036670069.1|DSUZ	LOC5575624|XP_021699700.1|AAEG
OG0005188	LOC108018154|XP_016941110.1|DSUZ	LOC5575626|XP_001662113.2|AAEG
OG0005189	LOC108015225|XP_036676079.1|DSUZ	LOC5576376|XP_021699717.1|AAEG
OG0005190	LOC108006818|XP_036672096.1|DSUZ	LOC5576378|XP_001662601.2|AAEG
OG0005191	LOC108007380|XP_036673755.1|DSUZ	LOC5569577|XP_001658640.1|AAEG
OG0005192	LOC108009334|XP_036669142.1|DSUZ	LOC5569573|XP_021699748.1|AAEG
OG0005193	LOC108009326|XP_016929085.1|DSUZ	LOC5567711|XP_021699757.1|AAEG
OG0005194	LOC108010157|XP_016930482.1|DSUZ	LOC5569028|XP_021699811.1|AAEG
OG0005195	LOC108017930|XP_016940612.1|DSUZ	LOC5569029|XP_001658286.1|AAEG
OG0005196	LOC108005802|XP_016924621.1|DSUZ	LOC5569030|XP_021699818.1|AAEG
OG0005197	LOC108008374|XP_016927703.1|DSUZ	LOC5565717|XP_021699825.1|AAEG
OG0005198	LOC108007283|XP_036671632.1|DSUZ	LOC5569248|XP_001658394.2|AAEG
OG0005199	LOC108018230|XP_016941241.1|DSUZ	LOC5574831|XP_001661660.2|AAEG
OG0005200	LOC108009672|XP_016929692.1|DSUZ	LOC5574636|XP_001661551.2|AAEG
OG0005201	LOC108008300|XP_016927601.1|DSUZ	LOC5572044|XP_021699940.1|AAEG
OG0005202	LOC108010146|XP_016930470.1|DSUZ	LOC5572051|XP_021699955.1|AAEG
OG0005203	LOC108009124|XP_016928700.1|DSUZ	LOC5569977|XP_021700033.1|AAEG
OG0005204	LOC108021313|XP_016945456.1|DSUZ	LOC5574386|XP_021700111.1|AAEG
OG0005205	LOC108021266|XP_016945383.1|DSUZ	LOC5574371|XP_021700118.1|AAEG
OG0005206	LOC108010160|XP_016930486.1|DSUZ	LOC5569120|XP_001652723.2|AAEG
OG0005207	LOC108009980|XP_016930243.1|DSUZ	LOC5569118|XP_001652717.1|AAEG
OG0005208	LOC108008201|XP_036669255.1|DSUZ	LOC5569112|XP_001652711.2|AAEG
OG0005209	LOC108021409|XP_016945605.1|DSUZ	LOC5569110|XP_001652709.2|AAEG
OG0005210	LOC108021155|XP_036670104.1|DSUZ	LOC5569106|XP_021700165.1|AAEG
OG0005211	LOC118879234|XP_036678020.1|DSUZ, LOC108007453|XP_016926608.2|DSUZ	LOC5574370|XP_021700193.1|AAEG
OG0005212	LOC108009843|XP_016930025.1|DSUZ	LOC5574364|XP_001661398.1|AAEG
OG0005213	LOC108015253|XP_016937094.1|DSUZ	LOC5580252|XP_001662645.1|AAEG
OG0005214	LOC108011942|XP_016932680.1|DSUZ	LOC5564197|XP_021700230.1|AAEG
OG0005215	LOC108021464|XP_016945683.1|DSUZ	LOC5564200|XP_021700231.1|AAEG
OG0005216	LOC108019699|XP_016943086.1|DSUZ	LOC5570936|XP_001659411.1|AAEG
OG0005217	LOC108018053|XP_016940936.1|DSUZ	LOC5577722|XP_021700248.1|AAEG
OG0005218	LOC108019129|XP_016942356.1|DSUZ	LOC5577721|XP_011493717.1|AAEG
OG0005219	LOC108010048|XP_016930347.1|DSUZ	LOC5571137|XP_021700258.1|AAEG
OG0005220	LOC108013011|XP_016934088.1|DSUZ	LOC5571140|XP_001653450.2|AAEG
OG0005221	LOC108005726|XP_016924545.1|DSUZ	LOC5571138|XP_021700259.1|AAEG
OG0005222	LOC108013483|XP_016934858.1|DSUZ	LOC5571145|XP_021700273.1|AAEG
OG0005223	LOC108021085|XP_016945095.1|DSUZ	LOC110680910|XP_021712389.1|AAEG, LOC5568634|XP_021700310.1|AAEG, LOC110681458|XP_021712909.1|AAEG
OG0005224	LOC108007872|XP_036669109.1|DSUZ	LOC5575438|XP_021700357.1|AAEG
OG0005225	LOC108021385|XP_016945571.1|DSUZ	LOC5575440|XP_001661961.1|AAEG
OG0005226	LOC108011971|XP_016932720.2|DSUZ	LOC5567173|XP_021700382.1|AAEG
OG0005227	LOC108021596|XP_016945878.1|DSUZ	LOC5566532|XP_021700389.1|AAEG
OG0005228	LOC108021518|XP_016945767.1|DSUZ	LOC5578148|XP_021700391.1|AAEG
OG0005229	LOC108021008|XP_016944973.1|DSUZ	LOC5578157|XP_021700406.1|AAEG
OG0005230	LOC108018342|XP_016941375.1|DSUZ	LOC5571941|XP_021700411.1|AAEG
OG0005231	LOC108004968|XP_016923561.1|DSUZ	LOC5570241|XP_001659017.1|AAEG
OG0005232	LOC108021140|XP_016945189.1|DSUZ	LOC5569378|XP_021700455.1|AAEG
OG0005233	LOC108006441|XP_016925458.1|DSUZ	LOC5569372|XP_001658449.1|AAEG
OG0005234	LOC108021577|XP_016945849.1|DSUZ	LOC5569509|XP_001658594.2|AAEG
OG0005235	LOC108020929|XP_016944841.1|DSUZ	LOC5568224|XP_001652156.1|AAEG
OG0005236	LOC108007467|XP_016926635.1|DSUZ	LOC5568225|XP_001652157.1|AAEG
OG0005237	LOC108021480|XP_016945711.1|DSUZ	LOC5568228|XP_001652160.1|AAEG
OG0005238	LOC108012165|XP_016932951.1|DSUZ	LOC5580328|XP_001663278.1|AAEG
OG0005239	LOC108021474|XP_016945702.1|DSUZ	LOC5580326|XP_021700498.1|AAEG
OG0005240	LOC108021263|XP_016945377.1|DSUZ	LOC5580330|XP_001663283.1|AAEG
OG0005241	LOC108021034|XP_016945012.1|DSUZ	LOC5580331|XP_021700501.1|AAEG
OG0005242	LOC108005843|XP_016924683.1|DSUZ	LOC5577421|XP_001656500.1|AAEG
OG0005243	LOC108020978|XP_036677034.1|DSUZ	LOC5564177|XP_021700513.1|AAEG
OG0005244	LOC108008075|XP_036672516.1|DSUZ	LOC5578372|XP_021700520.1|AAEG
OG0005245	LOC108017127|XP_036674874.1|DSUZ	LOC5578370|XP_001656941.2|AAEG
OG0005246	LOC108020958|XP_016944894.2|DSUZ	LOC5578367|XP_001656938.1|AAEG
OG0005247	LOC108009791|XP_016929940.1|DSUZ	LOC5578363|XP_021700522.1|AAEG
OG0005248	LOC108004880|XP_036673962.1|DSUZ	LOC5565620|XP_021700538.1|AAEG
OG0005249	LOC108018611|XP_016941662.2|DSUZ	LOC5566446|XP_001650815.2|AAEG
OG0005250	LOC108017481|XP_016940075.1|DSUZ	LOC5566421|XP_021700547.1|AAEG
OG0005251	LOC108020999|XP_016944955.1|DSUZ	LOC5565682|XP_021700571.1|AAEG
OG0005252	LOC108017922|XP_016940588.1|DSUZ	LOC5565690|XP_021700580.1|AAEG
OG0005253	LOC108014531|XP_016936166.1|DSUZ	LOC5570923|XP_021700599.1|AAEG
OG0005254	LOC108009384|XP_016929187.1|DSUZ	LOC5570918|XP_021700625.1|AAEG
OG0005255	LOC108021530|XP_016945781.1|DSUZ	LOC5570917|XP_001653396.1|AAEG
OG0005256	LOC108015732|XP_016937759.1|DSUZ	LOC5570929|XP_001653390.1|AAEG
OG0005257	LOC108021625|XP_016945920.1|DSUZ	LOC5570912|XP_001653389.1|AAEG
OG0005258	LOC108021484|XP_016945714.1|DSUZ	LOC5570928|XP_021700653.1|AAEG
OG0005259	LOC108020663|XP_016944517.1|DSUZ	LOC5570898|XP_021700676.1|AAEG
OG0005260	LOC108020675|XP_016944537.1|DSUZ	LOC5572919|XP_001654254.1|AAEG
OG0005261	LOC108021281|XP_016945408.1|DSUZ	LOC5572921|XP_001654256.1|AAEG
OG0005262	LOC108015193|XP_016937005.1|DSUZ	LOC5574731|XP_001661622.1|AAEG
OG0005263	LOC108020969|XP_036675270.1|DSUZ	LOC5571729|XP_021700723.1|AAEG
OG0005264	LOC108012201|XP_016932988.1|DSUZ	LOC5571727|XP_001659869.2|AAEG
OG0005265	LOC108021038|XP_016945018.1|DSUZ	LOC5571428|XP_021700745.1|AAEG
OG0005266	LOC108020931|XP_016944847.1|DSUZ	LOC5571427|XP_021700747.1|AAEG
OG0005267	LOC108021176|XP_016945247.1|DSUZ	LOC5571418|XP_021700756.1|AAEG
OG0005268	LOC108021175|XP_016945246.1|DSUZ	LOC5571419|XP_001659672.1|AAEG
OG0005269	LOC108021144|XP_016945200.2|DSUZ	LOC5577780|XP_021700762.1|AAEG
OG0005270	LOC108021655|XP_016945956.1|DSUZ	LOC5566353|XP_001650713.1|AAEG
OG0005271	LOC108020975|XP_016944914.1|DSUZ	LOC5566349|XP_021700773.1|AAEG
OG0005272	LOC108021242|XP_016945340.1|DSUZ	LOC5566328|XP_001650717.1|AAEG
OG0005273	LOC108010562|XP_016930933.1|DSUZ	LOC5569673|XP_001652939.1|AAEG
OG0005274	LOC108021152|XP_016945212.1|DSUZ	LOC5569676|XP_021700780.1|AAEG
OG0005275	LOC108018075|XP_016940969.1|DSUZ	LOC5569675|XP_021700782.1|AAEG
OG0005276	LOC108021547|XP_036673922.1|DSUZ	LOC5566721|XP_021700793.1|AAEG
OG0005277	LOC108005899|XP_016924786.1|DSUZ	LOC5570421|XP_001659131.2|AAEG
OG0005278	LOC108009864|XP_016930053.1|DSUZ	LOC5570426|XP_001659130.2|AAEG
OG0005279	LOC108007641|XP_016926851.1|DSUZ	LOC5570433|XP_021700800.1|AAEG
OG0005280	LOC108021362|XP_016945541.1|DSUZ	LOC5572646|XP_021700807.1|AAEG
OG0005281	LOC108005596|XP_016924425.2|DSUZ	LOC5572657|XP_001654157.2|AAEG
OG0005282	LOC108004870|XP_016923443.1|DSUZ	LOC5572662|XP_021700832.1|AAEG
OG0005283	LOC108015775|XP_016937807.2|DSUZ	LOC5572663|XP_021700837.1|AAEG
OG0005284	LOC108017116|XP_016939568.1|DSUZ	LOC5572671|XP_021700843.1|AAEG
OG0005285	LOC108005655|XP_016924463.1|DSUZ	LOC5564515|XP_001648853.2|AAEG, LOC110680321|XP_021711840.1|AAEG
OG0005286	LOC108017230|XP_016939719.1|DSUZ	LOC5568761|XP_021700848.1|AAEG
OG0005287	LOC108017208|XP_016939698.1|DSUZ	LOC5565249|XP_001649589.1|AAEG
OG0005288	LOC108017847|XP_036668583.1|DSUZ	LOC5574312|XP_021700858.1|AAEG
OG0005289	LOC108014223|XP_036677309.1|DSUZ, LOC108015948|XP_016938020.2|DSUZ	LOC5574311|XP_011493578.1|AAEG
OG0005290	LOC108016287|XP_016938410.1|DSUZ	LOC5573648|XP_021700863.1|AAEG
OG0005291	LOC108006089|XP_016925028.1|DSUZ	LOC5565779|XP_001650118.2|AAEG
OG0005292	LOC108020707|XP_016944567.1|DSUZ	LOC5565760|XP_021700872.1|AAEG
OG0005293	LOC108013570|XP_016934985.1|DSUZ	LOC5565768|XP_001650125.2|AAEG
OG0005294	LOC108021223|XP_016945315.1|DSUZ	LOC5565783|XP_001650131.1|AAEG
OG0005295	LOC108017173|XP_036668702.1|DSUZ	LOC5565778|XP_021700882.1|AAEG
OG0005296	LOC108007994|XP_036675006.1|DSUZ	LOC5564855|XP_001649174.2|AAEG
OG0005297	LOC108021600|XP_016945883.1|DSUZ	LOC5576295|XP_021700954.1|AAEG
OG0005298	LOC108021069|XP_016945070.1|DSUZ	LOC5565353|XP_001649726.1|AAEG
OG0005299	LOC108015446|XP_036675424.1|DSUZ	LOC5565386|XP_001649735.1|AAEG
OG0005300	LOC108004705|XP_016923207.1|DSUZ	LOC5565370|XP_001649736.1|AAEG
OG0005301	LOC108019425|XP_016942739.1|DSUZ	LOC5569178|XP_021701035.1|AAEG
OG0005302	LOC108009758|XP_016929869.1|DSUZ	LOC5569184|XP_021701053.1|AAEG
OG0005303	LOC108020928|XP_016944840.1|DSUZ	LOC5564504|XP_001648835.1|AAEG
OG0005304	LOC108006474|XP_016925489.1|DSUZ	LOC5564507|XP_021701078.1|AAEG
OG0005305	LOC108009863|XP_016930052.1|DSUZ	LOC5564513|XP_021701093.1|AAEG
OG0005306	LOC108016840|XP_016939165.1|DSUZ	LOC5566988|XP_001651386.1|AAEG
OG0005307	LOC108008787|XP_016928176.1|DSUZ	LOC5566967|XP_021701106.1|AAEG
OG0005308	LOC108021216|XP_016945304.1|DSUZ	LOC5576572|XP_021701109.1|AAEG
OG0005309	LOC108019603|XP_016942967.1|DSUZ	LOC5566523|XP_021701119.1|AAEG
OG0005310	LOC108021245|XP_016945350.1|DSUZ	LOC5566520|XP_001650913.1|AAEG
OG0005311	LOC108014292|XP_016935845.1|DSUZ	LOC110673977|XP_021701146.1|AAEG
OG0005312	LOC108011972|XP_016932721.1|DSUZ	LOC5566512|XP_021701152.1|AAEG
OG0005313	LOC108021546|XP_016945803.1|DSUZ	LOC23687644|XP_021701164.1|AAEG
OG0005314	LOC108020946|XP_016944874.1|DSUZ	LOC5571678|XP_021701168.1|AAEG
OG0005315	LOC108021542|XP_016945797.1|DSUZ	LOC5571668|XP_021701179.1|AAEG
OG0005316	LOC108009809|XP_016929972.1|DSUZ	LOC5571683|XP_021701183.1|AAEG
OG0005317	LOC108021126|XP_016945172.1|DSUZ	LOC5571662|XP_001653748.2|AAEG
OG0005318	LOC108010975|XP_036677998.1|DSUZ	LOC5571658|XP_001653744.2|AAEG
OG0005319	LOC108021101|XP_016945119.1|DSUZ	LOC5571645|XP_001653734.1|AAEG
OG0005320	LOC108021131|XP_016945178.1|DSUZ	LOC5571646|XP_021701211.1|AAEG
OG0005321	LOC108021328|XP_016945486.1|DSUZ	LOC5567454|XP_021701227.1|AAEG
OG0005322	LOC108021307|XP_016945450.1|DSUZ	LOC5574508|XP_001655158.2|AAEG
OG0005323	LOC108021316|XP_036674290.1|DSUZ	LOC5574506|XP_021701270.1|AAEG
OG0005324	LOC108021487|XP_016945719.1|DSUZ	LOC5573849|XP_021701280.1|AAEG
OG0005325	LOC108017639|XP_016940242.1|DSUZ	LOC5573854|XP_001654881.1|AAEG
OG0005326	LOC108008288|XP_016927592.1|DSUZ	LOC5573850|XP_001654880.1|AAEG
OG0005327	LOC108006269|XP_016925211.1|DSUZ	LOC5573844|XP_021701284.1|AAEG
OG0005328	LOC108020791|XP_016944659.1|DSUZ	LOC5568808|XP_021701319.1|AAEG
OG0005329	LOC108013058|XP_016934166.1|DSUZ	LOC5568806|XP_021701321.1|AAEG
OG0005330	LOC108013057|XP_016934164.1|DSUZ	LOC5568805|XP_001658170.1|AAEG
OG0005331	LOC108021015|XP_016944984.1|DSUZ	LOC110681452|XP_021712903.1|AAEG, LOC5568828|XP_001658194.1|AAEG
OG0005332	LOC108006238|XP_016925170.1|DSUZ	LOC5568829|XP_001658195.1|AAEG
OG0005333	LOC108006037|XP_016924973.1|DSUZ	LOC5564977|XP_021701378.1|AAEG
OG0005334	LOC108009083|XP_016928630.1|DSUZ	LOC5564994|XP_001649336.1|AAEG
OG0005335	LOC108019901|XP_016943477.1|DSUZ	LOC5564975|XP_001649335.1|AAEG
OG0005336	LOC108009276|XP_016928981.1|DSUZ	LOC5564995|XP_021701383.1|AAEG
OG0005337	LOC108009057|XP_016928551.1|DSUZ	LOC5568985|XP_001658270.1|AAEG
OG0005338	LOC108021457|XP_016945676.1|DSUZ	LOC5577471|XP_021701403.1|AAEG
OG0005339	LOC108018005|XP_016940890.1|DSUZ	LOC5573493|XP_021701414.1|AAEG
OG0005340	LOC108021125|XP_016945170.1|DSUZ	LOC5573492|XP_001660898.2|AAEG
OG0005341	LOC108019890|XP_016943457.1|DSUZ	LOC5573494|XP_021701416.1|AAEG
OG0005342	LOC108021431|XP_016945636.1|DSUZ	LOC5573495|XP_021701417.1|AAEG
OG0005343	LOC108017772|XP_016940381.1|DSUZ	LOC5573500|XP_021701422.1|AAEG
OG0005344	LOC108008888|XP_016928282.1|DSUZ	LOC5578762|XP_021701458.1|AAEG
OG0005345	LOC108005911|XP_016924813.1|DSUZ	LOC5578758|XP_001657126.1|AAEG
OG0005346	LOC108011727|XP_016932442.1|DSUZ	LOC5576425|XP_001662633.1|AAEG
OG0005347	LOC108021009|XP_016944975.1|DSUZ	LOC5565689|XP_021701522.1|AAEG
OG0005348	LOC108021291|XP_016945420.1|DSUZ	LOC5577734|XP_021701531.1|AAEG
OG0005349	LOC108021689|XP_016946002.1|DSUZ	LOC5565279|XP_001649624.2|AAEG
OG0005350	LOC108006344|XP_016925352.1|DSUZ	LOC5578315|XP_001663831.2|AAEG
OG0005351	LOC108012910|XP_016933919.1|DSUZ	LOC5576176|XP_021701542.1|AAEG
OG0005352	LOC108020888|XP_036670731.1|DSUZ	LOC5571955|XP_021701545.1|AAEG
OG0005353	LOC108006189|XP_016925115.1|DSUZ	LOC5568247|XP_021701564.1|AAEG
OG0005354	LOC108018013|XP_036669578.1|DSUZ	LOC5568244|XP_021701574.1|AAEG
OG0005355	LOC108014148|XP_016935679.1|DSUZ	LOC5568238|XP_001657927.2|AAEG
OG0005356	LOC108014186|XP_016935720.1|DSUZ	LOC5568230|XP_001657926.1|AAEG
OG0005357	LOC108020903|XP_016944809.1|DSUZ	LOC5568233|XP_021701597.1|AAEG
OG0005358	LOC108009092|XP_016928644.1|DSUZ	LOC5565119|XP_001649466.1|AAEG
OG0005359	LOC108009773|XP_016929892.1|DSUZ	LOC5565120|XP_001649467.1|AAEG
OG0005360	LOC108020744|XP_016944609.1|DSUZ	LOC5569333|XP_001658431.1|AAEG
OG0005361	LOC108020988|XP_016944935.1|DSUZ	LOC5569340|XP_001658437.2|AAEG
OG0005362	LOC108021287|XP_016945416.1|DSUZ	LOC5580260|XP_001656144.1|AAEG
OG0005363	LOC108021706|XP_016946028.1|DSUZ	LOC5570638|XP_001659237.1|AAEG
OG0005364	LOC108009940|XP_016930174.1|DSUZ	LOC5574679|XP_021701639.1|AAEG
OG0005365	LOC108021202|XP_016945286.1|DSUZ	LOC5565517|XP_021701663.1|AAEG
OG0005366	LOC108021641|XP_016945938.1|DSUZ	LOC5564673|XP_021701665.1|AAEG, LOC110681414|XP_021712846.1|AAEG
OG0005367	LOC108021297|XP_016945433.1|DSUZ	LOC5572617|XP_021701676.1|AAEG
OG0005368	LOC108006972|XP_016926067.2|DSUZ	LOC5572622|XP_001660487.1|AAEG
OG0005369	LOC108021778|XP_016946074.1|DSUZ	LOC5572624|XP_001660489.1|AAEG
OG0005370	LOC108016008|XP_016938093.1|DSUZ	LOC5572625|XP_021701680.1|AAEG
OG0005371	LOC108021811|XP_016946106.1|DSUZ	LOC5572626|XP_021701682.1|AAEG
OG0005372	LOC108010604|XP_016930984.2|DSUZ	LOC5578314|XP_021701686.1|AAEG, LOC110676930|XP_021702499.1|AAEG
OG0005373	LOC108010532|XP_036677314.1|DSUZ	LOC5577186|XP_001663274.1|AAEG
OG0005374	LOC108009249|XP_016928921.1|DSUZ	LOC5577183|XP_021701716.1|AAEG
OG0005375	LOC108009631|XP_016929614.1|DSUZ	LOC5577181|XP_001663269.2|AAEG
OG0005376	LOC108015326|XP_036678687.1|DSUZ	LOC5566917|XP_021701720.1|AAEG
OG0005377	LOC108012904|XP_016933904.1|DSUZ	LOC5577214|XP_001663309.2|AAEG
OG0005378	LOC108009836|XP_036677641.1|DSUZ	LOC5574148|XP_021701765.1|AAEG
OG0005379	LOC108008056|XP_016927330.1|DSUZ	LOC5568492|XP_001658081.1|AAEG
OG0005380	LOC108021376|XP_016945559.1|DSUZ	LOC5568493|XP_021701770.1|AAEG
OG0005381	LOC108016522|XP_016938687.1|DSUZ	LOC5571212|XP_021701780.1|AAEG
OG0005382	LOC108017414|XP_036668736.1|DSUZ	LOC5573096|XP_021701785.1|AAEG
OG0005383	LOC108004808|XP_036670618.1|DSUZ	LOC5571560|XP_021701830.1|AAEG
OG0005384	LOC108012177|XP_016932961.2|DSUZ	LOC23687965|XP_011493374.1|AAEG
OG0005385	LOC108010018|XP_016930302.1|DSUZ	LOC5569392|XP_021701841.1|AAEG
OG0005386	LOC108010323|XP_036669484.1|DSUZ	LOC5569051|XP_021701845.1|AAEG
OG0005387	LOC108018567|XP_036672913.1|DSUZ	LOC5569043|XP_021701852.1|AAEG
OG0005388	LOC108007247|XP_016926378.1|DSUZ	LOC5579491|XP_001647790.2|AAEG
OG0005389	LOC108020998|XP_036673218.1|DSUZ	LOC5564617|XP_021701917.1|AAEG
OG0005390	LOC108016995|XP_016939434.1|DSUZ	LOC110673993|XP_021702005.1|AAEG
OG0005391	LOC108017011|XP_016939465.1|DSUZ	LOC110676864|XP_021702006.1|AAEG
OG0005392	LOC108013872|XP_016935370.1|DSUZ	LOC5578426|XP_021702014.1|AAEG
OG0005393	LOC108011576|XP_016932235.1|DSUZ	LOC5580153|XP_001661638.1|AAEG
OG0005394	LOC108021032|XP_016945011.1|DSUZ	LOC5579065|XP_021702016.1|AAEG
OG0005395	LOC108021574|XP_016945845.1|DSUZ	LOC5563795|XP_021702023.1|AAEG
OG0005396	LOC108019439|XP_016942756.1|DSUZ	LOC5563771|XP_021702037.1|AAEG
OG0005397	LOC108006853|XP_016925905.1|DSUZ	LOC5576963|XP_021702043.1|AAEG
OG0005398	LOC108016248|XP_016938360.1|DSUZ	LOC5573386|XP_001654557.1|AAEG
OG0005399	LOC108019932|XP_016943532.1|DSUZ	LOC5573405|XP_021702086.1|AAEG
OG0005401	LOC108006299|XP_016925264.1|DSUZ	LOC5573077|XP_021702137.1|AAEG
OG0005402	LOC108021607|XP_016945892.1|DSUZ	LOC5573072|XP_021702139.1|AAEG
OG0005403	LOC108005417|XP_016924178.1|DSUZ	LOC5573075|XP_021702143.1|AAEG
OG0005404	LOC108005421|XP_016924191.1|DSUZ	LOC5567717|XP_001657636.1|AAEG
OG0005405	LOC108010273|XP_016930623.1|DSUZ	LOC5567312|XP_001651747.1|AAEG
OG0005406	LOC108017724|XP_036670043.1|DSUZ	LOC5573822|XP_021702169.1|AAEG
OG0005407	LOC108008349|XP_016927667.1|DSUZ	LOC5570836|XP_001653344.1|AAEG
OG0005408	LOC108021225|XP_016945313.1|DSUZ	LOC5570821|XP_001653333.1|AAEG
OG0005409	LOC108019216|XP_016942500.1|DSUZ	LOC5578647|XP_021702211.1|AAEG
OG0005410	LOC108007657|XP_016926872.1|DSUZ	LOC5580319|XP_021702227.1|AAEG
OG0005411	LOC108009833|XP_016930012.1|DSUZ	LOC5577608|XP_001656602.1|AAEG
OG0005412	LOC108008419|XP_016927754.1|DSUZ	LOC5577612|XP_021702239.1|AAEG
OG0005413	LOC108017864|XP_016940510.1|DSUZ	LOC5577616|XP_021702241.1|AAEG
OG0005414	LOC108016650|XP_016938847.1|DSUZ	LOC5577619|XP_001656613.1|AAEG
OG0005415	LOC108005375|XP_016924122.1|DSUZ	LOC23687579|XP_021702256.1|AAEG
OG0005416	LOC108018175|XP_016941162.1|DSUZ	LOC5575162|XP_021702288.1|AAEG
OG0005417	LOC108008594|XP_016927965.1|DSUZ	LOC5575147|XP_001655524.2|AAEG
OG0005418	LOC108021037|XP_016945017.1|DSUZ	LOC5566387|XP_021702308.1|AAEG
OG0005419	LOC108021188|XP_016945265.1|DSUZ	LOC5566397|XP_001650763.1|AAEG
OG0005420	LOC108006905|XP_016925987.2|DSUZ	LOC5569444|XP_021702398.1|AAEG
OG0005421	LOC108021719|XP_016946045.1|DSUZ	LOC5577296|XP_021702407.1|AAEG
OG0005422	LOC108011225|XP_016931811.1|DSUZ	LOC5572459|XP_001660405.1|AAEG
OG0005423	LOC108018739|XP_016941807.1|DSUZ	LOC5572461|XP_021702480.1|AAEG
OG0005424	LOC108009616|XP_016929590.1|DSUZ	LOC5565327|XP_001649673.2|AAEG
OG0005425	LOC108006305|XP_016925281.1|DSUZ	LOC5565301|XP_021702494.1|AAEG
OG0005426	LOC108009152|XP_016928746.1|DSUZ	LOC5565317|XP_021702536.1|AAEG
OG0005427	LOC108009280|XP_016928993.1|DSUZ	LOC5566801|XP_001651209.2|AAEG
OG0005428	LOC108011883|XP_016932618.1|DSUZ	LOC5566803|XP_021702556.1|AAEG
OG0005429	LOC108021099|XP_036670652.1|DSUZ	LOC5566805|XP_021702566.1|AAEG
OG0005430	LOC108021100|XP_016945117.1|DSUZ	LOC5566806|XP_021702568.1|AAEG
OG0005431	LOC108021653|XP_016945954.1|DSUZ	LOC5569488|XP_021702620.1|AAEG
OG0005432	LOC108014216|XP_036678128.1|DSUZ	LOC5564556|XP_001648896.1|AAEG
OG0005433	LOC108008730|XP_016928119.1|DSUZ	LOC110676948|XP_021702633.1|AAEG
OG0005434	LOC108013745|XP_016935187.1|DSUZ	LOC5577430|XP_021702661.1|AAEG
OG0005435	LOC108006140|XP_016925084.2|DSUZ	LOC5577429|XP_001663357.2|AAEG
OG0005436	LOC108015861|XP_016937917.1|DSUZ	LOC5577428|XP_001663356.2|AAEG
OG0005437	LOC118878588|XP_036677518.1|DSUZ, LOC108020229|XP_036673823.1|DSUZ	LOC5577425|XP_001663354.1|AAEG
OG0005438	LOC108020191|XP_016943791.1|DSUZ	LOC5572793|XP_001654194.2|AAEG
OG0005439	LOC108018302|XP_016941325.1|DSUZ	LOC5572800|XP_001654201.1|AAEG, LOC110680580|XP_021712069.1|AAEG
OG0005440	LOC108020313|XP_016943937.1|DSUZ	LOC5572817|XP_021702698.1|AAEG
OG0005441	LOC108011974|XP_016932725.2|DSUZ	LOC5570355|XP_001653183.2|AAEG
OG0005442	LOC108007680|XP_016926895.1|DSUZ	LOC5570695|XP_001659284.1|AAEG
OG0005443	LOC108021426|XP_016945627.1|DSUZ	LOC5570692|XP_001659279.2|AAEG, LOC110673989|XP_021702718.1|AAEG
OG0005444	LOC108020940|XP_016944869.1|DSUZ	LOC5572900|XP_001660636.1|AAEG
OG0005445	LOC108009552|XP_016929499.1|DSUZ	LOC5568616|XP_021702749.1|AAEG
OG0005446	LOC108011946|XP_016932683.1|DSUZ	LOC5568613|XP_021702783.1|AAEG
OG0005447	LOC108004863|XP_016923437.1|DSUZ	LOC5568607|XP_001652438.1|AAEG
OG0005448	LOC108017981|XP_016940808.1|DSUZ	LOC5577538|XP_001656551.2|AAEG
OG0005449	LOC108019174|XP_016942426.1|DSUZ	LOC5564023|XP_001648344.3|AAEG
OG0005450	LOC108014766|XP_016936448.2|DSUZ	LOC5564027|XP_001648347.1|AAEG
OG0005451	LOC108021407|XP_016945603.1|DSUZ	LOC5575298|XP_021702845.1|AAEG
OG0005452	LOC108010161|XP_016930487.1|DSUZ	LOC5580042|XP_021702882.1|AAEG
OG0005453	LOC108011555|XP_036673000.1|DSUZ	LOC5573241|XP_021702898.1|AAEG
OG0005454	LOC108014301|XP_016935857.1|DSUZ	LOC5573249|XP_021702918.1|AAEG
OG0005455	LOC108008638|XP_016928006.1|DSUZ	LOC5571859|XP_001653784.1|AAEG
OG0005456	LOC108021284|XP_016945412.1|DSUZ	LOC5571848|XP_021695339.1|AAEG
OG0005457	LOC108013403|XP_016934749.1|DSUZ	LOC5571854|XP_001653792.1|AAEG
OG0005458	LOC108021359|XP_016945534.1|DSUZ	LOC5575850|XP_021702947.1|AAEG
OG0005459	LOC108021526|XP_016945776.1|DSUZ	LOC5575847|XP_021702948.1|AAEG
OG0005460	LOC108015412|XP_016937331.1|DSUZ	LOC5575844|XP_001662260.1|AAEG
OG0005461	LOC108021197|XP_016945275.1|DSUZ	LOC5575843|XP_001662261.1|AAEG
OG0005462	LOC108021198|XP_016945276.1|DSUZ	LOC5579229|XP_001664309.1|AAEG
OG0005463	LOC108013165|XP_016934351.1|DSUZ	LOC5579236|XP_001664316.1|AAEG
OG0005464	LOC108010125|XP_016930445.1|DSUZ	LOC5568773|XP_021702965.1|AAEG
OG0005465	LOC108013382|XP_016934713.1|DSUZ	LOC5563940|XP_021702972.1|AAEG
OG0005466	LOC108021418|XP_016945622.1|DSUZ	LOC5573814|XP_001661061.2|AAEG
