Orthogroup	DSUZ.longest_only	DANA.longest_only
OG0004624	LOC108016247|XP_016938359.1|DSUZ	LOC6498832|XP_032309235.1|DANA, LOC6498839|XP_001955834.1|DANA
OG0004625	LOC108005113|XP_036677206.1|DSUZ	LOC6503906|XP_032308512.1|DANA
OG0004626	LOC108020180|XP_016943773.1|DSUZ	LOC6503862|XP_032308403.1|DANA
OG0004627	LOC108020014|XP_036671456.1|DSUZ	LOC6506523|XP_032310497.1|DANA
OG0004628	LOC108017000|XP_016939436.1|DSUZ	LOC6504676|XP_001966426.1|DANA
OG0004629	LOC108015605|XP_036674076.1|DSUZ	LOC6500910|XP_001954150.1|DANA
OG0004630	LOC108015489|XP_036675387.1|DSUZ	LOC6501570|XP_001955494.2|DANA
OG0004632	LOC108020298|XP_036677879.1|DSUZ	LOC116654458|XP_014766192.1|DANA
OG0004633	LOC108007556|XP_036674613.1|DSUZ	LOC6506005|XP_001964767.1|DANA
OG0004634	LOC108014317|XP_016935878.1|DSUZ	LOC6505999|XP_001964756.1|DANA
OG0004635	LOC108015171|XP_016936943.2|DSUZ	LOC6505187|XP_032308003.1|DANA
OG0004636	LOC108011220|XP_016931803.2|DSUZ	LOC6501822|XP_032308318.1|DANA
OG0004637	LOC108016794|XP_036676661.1|DSUZ	LOC6504663|XP_032309039.1|DANA
OG0004638	LOC108015417|XP_016937336.2|DSUZ	LOC6502012|XP_001966873.3|DANA
OG0004639	LOC118878108|XP_036675402.1|DSUZ	LOC6505603|XP_001964612.1|DANA
OG0004640	LOC108016126|XP_036675469.1|DSUZ	LOC6505915|XP_001964610.1|DANA
OG0004641	LOC108005168|XP_016923832.1|DSUZ	LOC6503561|XP_001964155.2|DANA
OG0004642	LOC108016796|XP_016939058.1|DSUZ	LOC6504849|XP_001966447.1|DANA
OG0004643	LOC108018547|XP_016941589.1|DSUZ	LOC6499620|XP_001954278.1|DANA
OG0004644	LOC108015372|XP_016937279.1|DSUZ	LOC6502903|XP_001963622.1|DANA
OG0004645	LOC108020303|XP_016943926.1|DSUZ	LOC6497837|XP_001961544.1|DANA
OG0004646	LOC108012161|XP_016932944.1|DSUZ	LOC6505937|XP_001964648.1|DANA
OG0004647	LOC108005448|XP_016924226.1|DSUZ	LOC6503918|XP_001963840.1|DANA
OG0004648	LOC108004845|XP_016923415.1|DSUZ	LOC6505197|XP_001965529.1|DANA
OG0004649	LOC108005289|XP_016923974.1|DSUZ	LOC6504743|XP_001966281.2|DANA
OG0004650	LOC108009410|XP_016929223.1|DSUZ	LOC6497054|XP_001962842.1|DANA
OG0004651	LOC118876778|XP_036673143.1|DSUZ	LOC6502617|XP_001955111.3|DANA
OG0004652	LOC108017448|XP_036674156.1|DSUZ	LOC6501635|XP_001955649.1|DANA
OG0004653	LOC108007768|XP_036671105.1|DSUZ	LOC6506140|XP_001958469.1|DANA
OG0004654	LOC108008045|XP_016927321.1|DSUZ	LOC6498111|XP_001962100.1|DANA
OG0004655	LOC108014741|XP_016936411.2|DSUZ	LOC6500759|XP_032305497.1|DANA
OG0004656	LOC108010449|XP_016930801.1|DSUZ	LOC6505170|XP_001965474.1|DANA
OG0004657	LOC108018392|XP_016941434.2|DSUZ	LOC6501293|XP_001954936.1|DANA
OG0004658	LOC108007389|XP_036673059.1|DSUZ	LOC6500314|XP_001952950.1|DANA
OG0004659	LOC108015827|XP_036674738.1|DSUZ	LOC6499782|XP_001953926.1|DANA
OG0004660	LOC118877633|XP_036673028.1|DSUZ	LOC6500859|XP_032305731.1|DANA
OG0004661	LOC108016104|XP_016938192.2|DSUZ	LOC6501377|XP_001955112.1|DANA
OG0004662	LOC118877780|XP_036673737.1|DSUZ	LOC6499306|XP_001954903.1|DANA
OG0004663	LOC108021814|XP_016946105.1|DSUZ	LOC6503636|XP_001964027.1|DANA
OG0004664	LOC108004659|XP_016923120.1|DSUZ	LOC6503635|XP_014760999.1|DANA
OG0004665	LOC108018997|XP_016942096.1|DSUZ	LOC6503868|XP_001963747.2|DANA
OG0004666	LOC108010586|XP_016930961.2|DSUZ	LOC6505837|XP_001964461.1|DANA
OG0004667	LOC108010570|XP_036674565.1|DSUZ	LOC6500623|XP_001953590.1|DANA
OG0004668	LOC108005416|XP_016924172.1|DSUZ	LOC6503732|XP_032308487.1|DANA
OG0004669	LOC108011695|XP_016932397.1|DSUZ	LOC6497294|XP_001962376.1|DANA
OG0004670	LOC108011762|XP_036675256.1|DSUZ	LOC6501006|XP_001954359.3|DANA
OG0004671	LOC108018680|XP_016941741.1|DSUZ	LOC6500743|XP_001953829.2|DANA
OG0004672	LOC108014629|XP_036674405.1|DSUZ, LOC108006764|XP_036675439.1|DSUZ	LOC6500232|XP_032305329.1|DANA
OG0004673	LOC108010807|XP_036675622.1|DSUZ	LOC6505634|XP_032305505.1|DANA
OG0004674	LOC108019534|XP_016942862.2|DSUZ	LOC6501469|XP_001955317.1|DANA
OG0004675	LOC108019528|XP_036673197.1|DSUZ	LOC6499091|XP_032310551.1|DANA
OG0004676	LOC108015820|XP_016937874.1|DSUZ	LOC6501400|XP_001955179.1|DANA
OG0004677	LOC108015776|XP_016937815.2|DSUZ	LOC6500748|XP_032307855.1|DANA
OG0004678	LOC108015779|XP_036673282.1|DSUZ	LOC6499823|XP_001953840.2|DANA
OG0004679	LOC108014150|XP_016935670.2|DSUZ	LOC6501369|XP_032305619.1|DANA
OG0004680	LOC108020786|XP_036674151.1|DSUZ	LOC6500921|XP_032312088.1|DANA
OG0004681	LOC108006504|XP_016925516.2|DSUZ	LOC6498899|XP_001955718.1|DANA
OG0004682	LOC108012116|XP_016932892.1|DSUZ	LOC6506636|XP_001965219.1|DANA
OG0004683	LOC108018485|XP_016941531.1|DSUZ	LOC6500363|XP_001953056.1|DANA
OG0004684	LOC108010590|XP_016930964.2|DSUZ	LOC6500626|XP_001953595.1|DANA
OG0004685	LOC108010737|XP_036674206.1|DSUZ	LOC6505989|XP_014760871.1|DANA
OG0004686	LOC108018448|XP_016941495.2|DSUZ	LOC6499369|XP_001954773.1|DANA
OG0004687	LOC108010728|XP_036674527.1|DSUZ	LOC6505993|XP_001964745.1|DANA
OG0004688	LOC108010923|XP_036674742.1|DSUZ	LOC6500329|XP_001952982.1|DANA
OG0004689	LOC108007853|XP_036674139.1|DSUZ	LOC6501520|XP_001955411.1|DANA
OG0004690	LOC108015989|XP_016938067.2|DSUZ	LOC6499969|XP_001953527.1|DANA
OG0004691	LOC118877939|XP_036674512.1|DSUZ	LOC6501495|XP_001955363.1|DANA
OG0004692	LOC108015557|XP_036674724.1|DSUZ	LOC6501505|XP_001955386.1|DANA
OG0004693	LOC108012209|XP_036674723.1|DSUZ	LOC6499061|XP_014765888.1|DANA
OG0004694	LOC108017669|XP_036673318.1|DSUZ	LOC6500673|XP_001953700.1|DANA
OG0004695	LOC108019531|XP_036673231.1|DSUZ	LOC6499090|XP_014765899.1|DANA
OG0004696	LOC108018496|XP_016941543.1|DSUZ, LOC108019424|XP_016942735.1|DSUZ	LOC6500773|XP_001953889.1|DANA
OG0004698	LOC108005466|XP_016924250.1|DSUZ	LOC6505043|XP_001965574.1|DANA
OG0004699	LOC108018743|XP_036674563.1|DSUZ	LOC6500301|XP_001952930.1|DANA
OG0004700	LOC108011648|XP_016932328.1|DSUZ	LOC6500981|XP_001954295.1|DANA
OG0004701	LOC108014421|XP_036672704.1|DSUZ	LOC6499293|XP_032306730.1|DANA
OG0004702	LOC108015755|XP_036673239.1|DSUZ	LOC6500754|XP_001953853.1|DANA
OG0004703	LOC108011094|XP_036674629.1|DSUZ	LOC6501522|XP_001955419.1|DANA
OG0004704	LOC108017306|XP_016939817.2|DSUZ	LOC6505691|XP_001964449.1|DANA
OG0004705	LOC108017199|XP_016939682.2|DSUZ	LOC6494534|XP_001965920.1|DANA
OG0004706	LOC108013089|XP_016934212.2|DSUZ	LOC6507333|XP_001956225.1|DANA
OG0004707	LOC108020472|XP_016944288.1|DSUZ	LOC6498242|XP_001962372.1|DANA
OG0004708	LOC118878009|XP_036674944.1|DSUZ	LOC6499640|XP_001954241.1|DANA
OG0004709	LOC108014397|XP_016935995.2|DSUZ, LOC118877653|XP_036673158.1|DSUZ	LOC6499758|XP_032305580.1|DANA
OG0004710	LOC108017485|XP_036674245.1|DSUZ	LOC6500272|XP_032309206.1|DANA
OG0004711	LOC108006356|XP_036675369.1|DSUZ	LOC6501334|XP_001955012.1|DANA
OG0004712	LOC108017541|XP_016940106.1|DSUZ, LOC108010989|XP_016931498.1|DSUZ	LOC6500390|XP_001953118.3|DANA
OG0004713	LOC108015742|XP_036673234.1|DSUZ	LOC6501657|XP_014767153.1|DANA
OG0004714	LOC108020623|XP_016944461.1|DSUZ	LOC26514865|XP_014767353.1|DANA
OG0004715	LOC108005876|XP_016924748.1|DSUZ	LOC6497831|XP_001961537.1|DANA
OG0004716	LOC108015747|XP_036673408.1|DSUZ	LOC6498901|XP_032312179.1|DANA
OG0004717	LOC108015011|XP_016936728.1|DSUZ	LOC6501958|XP_032308201.1|DANA
OG0004718	LOC108007124|XP_016926220.1|DSUZ	LOC6498489|XP_014762148.1|DANA
OG0004719	LOC108018269|XP_036675343.1|DSUZ	LOC6505574|XP_032305422.1|DANA
OG0004720	LOC108007462|XP_016926623.1|DSUZ	LOC6500753|XP_001953849.1|DANA
OG0004721	LOC108017495|XP_036674614.1|DSUZ	LOC6501634|XP_032312121.1|DANA
OG0004722	LOC108007241|XP_036674431.1|DSUZ	LOC6505545|XP_001964724.1|DANA
OG0004723	LOC108019200|XP_016942478.1|DSUZ	LOC6502949|XP_001963536.1|DANA
OG0004724	LOC108014888|XP_016936595.1|DSUZ	LOC6500648|XP_001953646.1|DANA
OG0004725	LOC118879480|XP_036678245.1|DSUZ, LOC108016165|XP_036675392.1|DSUZ	LOC6499258|XP_001955011.1|DANA
OG0004726	LOC108019517|XP_036673353.1|DSUZ	LOC6501475|XP_032310559.1|DANA
OG0004727	LOC108011083|XP_036674415.1|DSUZ	LOC6501531|XP_032312060.1|DANA
OG0004728	LOC108018685|XP_016941746.2|DSUZ	LOC6500745|XP_001953832.1|DANA
OG0004729	LOC108013692|XP_016935100.1|DSUZ	LOC6498761|XP_001967256.2|DANA
OG0004730	LOC108005349|XP_016924082.1|DSUZ	LOC6497763|XP_032307719.1|DANA
OG0004731	LOC108020112|XP_036672663.1|DSUZ	LOC6505657|XP_001964518.1|DANA
OG0004732	LOC108013928|XP_036674092.1|DSUZ	LOC6500914|XP_001954154.1|DANA
OG0004733	LOC108020775|XP_036674326.1|DSUZ	LOC6499682|XP_001954155.1|DANA
OG0004734	LOC108016195|XP_016938311.2|DSUZ	LOC6500832|XP_032311282.1|DANA
OG0004735	LOC108010821|XP_016931265.2|DSUZ	LOC6500276|XP_032309163.1|DANA
OG0004736	LOC108007603|XP_036673488.1|DSUZ	LOC6499803|XP_032308496.1|DANA
OG0004737	LOC108011596|XP_036673665.1|DSUZ	LOC6499608|XP_001954302.1|DANA
OG0004738	LOC108011639|XP_016932316.1|DSUZ	LOC6500985|XP_001954303.2|DANA
OG0004739	LOC108007851|XP_016927102.2|DSUZ	LOC6501514|XP_001955399.3|DANA
OG0004740	LOC108011495|XP_016932134.1|DSUZ	LOC6499783|XP_014766224.1|DANA
OG0004741	LOC108014894|XP_016936603.2|DSUZ	LOC6505859|XP_001964499.1|DANA
OG0004742	LOC108006240|XP_036677232.1|DSUZ	LOC6501771|XP_032311688.1|DANA
OG0004743	LOC108014142|XP_016935662.2|DSUZ	LOC6499216|XP_001955085.1|DANA
OG0004744	LOC108010293|XP_016930657.1|DSUZ	LOC6498187|XP_001962257.2|DANA
OG0004745	LOC118878085|XP_036675246.1|DSUZ	LOC6498872|XP_001955766.1|DANA
OG0004746	LOC108019491|XP_016942808.2|DSUZ	LOC6505815|XP_001964423.2|DANA
OG0004747	LOC108016513|XP_016938675.2|DSUZ	LOC6505704|XP_014760767.1|DANA
OG0004748	LOC108016507|XP_036675635.1|DSUZ	LOC6505701|XP_032305564.1|DANA
OG0004749	LOC108017079|XP_016939529.2|DSUZ	LOC6499479|XP_001954554.3|DANA
OG0004750	LOC108011349|XP_036672908.1|DSUZ	LOC6499741|XP_001954019.1|DANA
OG0004751	LOC108006413|XP_036673300.1|DSUZ	LOC6505878|XP_014760830.1|DANA
OG0004752	LOC108016157|XP_016938265.2|DSUZ	LOC6505614|XP_001964595.1|DANA
OG0004753	LOC108017311|XP_016939824.2|DSUZ	LOC6499106|XP_014765904.2|DANA
OG0004754	LOC108014830|XP_016936518.2|DSUZ	LOC6501636|XP_001955651.1|DANA
OG0004755	LOC108007813|XP_016927068.1|DSUZ	LOC6501108|XP_001954564.1|DANA
OG0004756	LOC108007810|XP_036674624.1|DSUZ	LOC6499474|XP_001954565.1|DANA
OG0004757	LOC108014134|XP_036673947.1|DSUZ	LOC6499718|XP_014766195.1|DANA
OG0004758	LOC108014836|XP_016936527.2|DSUZ	LOC26513693|XP_014767198.2|DANA
OG0004759	LOC108006087|XP_036672930.1|DSUZ	LOC6498965|XP_001955598.1|DANA
OG0004760	LOC108018583|XP_036674127.1|DSUZ	LOC6498959|XP_001955606.1|DANA
OG0004761	LOC108018315|XP_036674683.1|DSUZ	LOC6500691|XP_001953731.1|DANA
OG0004762	LOC108021250|XP_016945357.1|DSUZ	LOC6497000|XP_001962957.1|DANA
OG0004763	LOC118877723|XP_036673560.1|DSUZ, LOC108017508|XP_036677901.1|DSUZ	LOC6500895|XP_001954121.3|DANA
OG0004764	LOC108017207|XP_036674520.1|DSUZ	LOC6499034|XP_001955470.1|DANA
OG0004765	LOC108011479|XP_036673961.1|DSUZ	LOC6505694|XP_001964445.3|DANA
OG0004766	LOC108011473|XP_036674009.1|DSUZ	LOC6500004|XP_001953422.1|DANA
OG0004767	LOC108011635|XP_016932313.2|DSUZ	LOC6500995|XP_001954318.1|DANA
OG0004768	LOC108011621|XP_016932291.1|DSUZ	LOC6499304|XP_001954908.1|DANA
OG0004769	LOC108008892|XP_016928288.1|DSUZ	LOC6506863|XP_001965263.1|DANA
OG0004770	LOC118877730|XP_036673610.1|DSUZ	LOC6501022|XP_001954393.1|DANA
OG0004771	LOC108015508|XP_016937454.2|DSUZ	LOC6499011|XP_001955516.1|DANA
OG0004772	LOC108006107|XP_016925042.2|DSUZ	LOC6501123|XP_001954594.1|DANA
OG0004773	LOC108010576|XP_036673864.1|DSUZ, LOC118877943|XP_036674529.1|DSUZ	LOC6501092|XP_001954536.1|DANA
OG0004774	LOC108010574|XP_036674530.1|DSUZ, LOC118877818|XP_036673866.1|DSUZ	LOC6499487|XP_032305827.1|DANA
OG0004775	LOC108020120|XP_036672499.1|DSUZ	LOC6505659|XP_001964514.1|DANA
OG0004776	LOC108017747|XP_016940348.1|DSUZ	LOC6495996|XP_001960007.1|DANA
OG0004777	LOC108004838|XP_016923403.1|DSUZ	LOC6493878|XP_001958602.1|DANA
OG0004778	LOC108006160|XP_016925102.1|DSUZ	LOC6498423|XP_001962774.1|DANA
OG0004779	LOC108011886|XP_036674170.1|DSUZ	LOC6499058|XP_001955393.1|DANA
OG0004780	LOC108009976|XP_016930240.1|DSUZ	LOC6503283|XP_001967586.1|DANA
OG0004781	LOC108010943|XP_036672649.1|DSUZ	LOC6505651|XP_032305516.1|DANA
OG0004782	LOC108007463|XP_036673439.1|DSUZ	LOC6500752|XP_001953847.3|DANA
OG0004783	LOC108006516|XP_016925529.2|DSUZ	LOC6498792|XP_001967265.1|DANA
OG0004784	LOC108007598|XP_016926788.2|DSUZ	LOC6499189|XP_001955147.1|DANA
OG0004785	LOC108016040|XP_016938124.1|DSUZ	LOC6499177|XP_001955161.1|DANA
OG0004786	LOC118877992|XP_036674826.1|DSUZ	LOC6499175|XP_032312384.1|DANA
OG0004787	LOC108016043|XP_016938127.1|DSUZ	LOC6499173|XP_001955165.1|DANA
OG0004788	LOC108015993|XP_036675146.1|DSUZ	LOC6501396|XP_014767021.1|DANA
OG0004790	LOC108020307|XP_016943928.1|DSUZ	LOC6498920|XP_001955675.3|DANA
OG0004791	LOC108010847|XP_016931308.1|DSUZ	LOC6500568|XP_001953492.1|DANA
OG0004792	LOC108013824|XP_016935292.2|DSUZ	LOC6501708|XP_001955813.1|DANA
OG0004793	LOC108015486|XP_016937407.2|DSUZ	LOC6501439|XP_001955257.2|DANA
OG0004794	LOC108010993|XP_036674256.1|DSUZ, LOC108017547|XP_036672626.1|DSUZ	LOC6500149|XP_001953127.1|DANA
OG0004795	LOC108020242|XP_016943854.2|DSUZ, LOC118878585|XP_036677511.1|DSUZ	LOC6500181|XP_001953072.1|DANA
OG0004796	LOC108014891|XP_036672600.1|DSUZ	LOC6499906|XP_001953659.2|DANA
OG0004797	LOC118877629|XP_036673018.1|DSUZ, LOC108014387|XP_036673183.1|DSUZ	LOC6499759|XP_032307754.1|DANA
OG0004798	LOC108007228|XP_016926354.2|DSUZ	LOC6505586|XP_001964644.1|DANA
OG0004799	LOC108018474|XP_036673179.1|DSUZ	LOC6499518|XP_001954453.1|DANA
OG0004800	LOC108015937|XP_036674462.1|DSUZ	LOC6499032|XP_032311420.1|DANA
OG0004801	LOC108005017|XP_036673399.1|DSUZ	LOC6500219|XP_001952997.1|DANA
OG0004802	LOC108010546|XP_036674561.1|DSUZ	LOC6499484|XP_001954542.1|DANA
OG0004803	LOC108014761|XP_036673481.1|DSUZ	LOC6499231|XP_001955059.1|DANA
OG0004804	LOC108011622|XP_016932296.1|DSUZ	LOC6501279|XP_001954907.1|DANA
OG0004805	LOC108008017|XP_036673959.1|DSUZ	LOC6500544|XP_014766615.1|DANA
OG0004806	LOC108005295|XP_016923986.1|DSUZ	LOC6504089|XP_001964153.1|DANA
OG0004807	LOC108006616|XP_016925628.2|DSUZ	LOC6500667|XP_001953685.2|DANA
OG0004808	LOC108013887|XP_016935382.2|DSUZ	LOC6500635|XP_001953616.1|DANA
OG0004809	LOC108019432|XP_016942744.2|DSUZ	LOC6499802|XP_001953881.2|DANA
OG0004810	LOC108010595|XP_016930971.1|DSUZ, LOC118877819|XP_036673884.1|DSUZ	LOC6501087|XP_001954530.2|DANA
OG0004811	LOC108013190|XP_016934383.1|DSUZ	LOC6493209|XP_014764251.1|DANA
OG0004812	LOC108015848|XP_036672948.1|DSUZ	LOC6500001|XP_032312092.1|DANA
OG0004813	LOC108014740|XP_016936410.2|DSUZ	LOC6499810|XP_001953865.1|DANA
OG0004814	LOC108016204|XP_036674046.1|DSUZ	LOC6499937|XP_001953599.1|DANA
OG0004815	LOC108004718|XP_016923226.1|DSUZ	LOC6503091|XP_001963408.3|DANA
OG0004816	LOC108014972|XP_036676769.1|DSUZ	LOC6501935|XP_001966722.1|DANA
OG0004817	LOC108015029|XP_016936748.1|DSUZ	LOC6501936|XP_001966723.1|DANA
OG0004818	LOC108006109|XP_016925045.1|DSUZ	LOC6501121|XP_001954591.1|DANA
OG0004819	LOC108011037|XP_016931577.1|DSUZ	LOC6499764|XP_001953968.1|DANA
OG0004820	LOC108013938|XP_016935437.2|DSUZ	LOC6499925|XP_001953619.1|DANA
OG0004821	LOC108015525|XP_016937484.2|DSUZ	LOC6501580|XP_014767113.1|DANA
OG0004822	LOC108017456|XP_036674249.1|DSUZ	LOC6500271|XP_032309217.1|DANA
OG0004823	LOC108010999|XP_036674705.1|DSUZ, LOC108017539|XP_036672834.1|DSUZ	LOC6500928|XP_014766797.1|DANA
OG0004824	LOC108017552|XP_016940124.2|DSUZ, LOC108010985|XP_036674707.1|DSUZ	LOC6499668|XP_001954185.1|DANA
OG0004825	LOC108020371|XP_016944092.1|DSUZ	LOC116656379|XP_032311760.1|DANA
OG0004826	LOC108018562|XP_016941606.2|DSUZ	LOC6499163|XP_001955191.1|DANA
OG0004827	LOC108011655|XP_016932339.2|DSUZ	LOC6499609|XP_001954300.1|DANA
OG0004828	LOC108011902|XP_016932641.1|DSUZ	LOC6499059|XP_001955391.1|DANA
OG0004829	LOC108015784|XP_036673345.1|DSUZ	LOC6501660|XP_001955702.1|DANA
OG0004830	LOC108018352|XP_036672585.1|DSUZ	LOC26515275|XP_014767410.2|DANA
OG0004831	LOC108013446|XP_016934810.1|DSUZ	LOC6493794|XP_001958447.1|DANA
OG0004832	LOC108008065|XP_016927337.1|DSUZ	LOC6499897|XP_001953675.1|DANA
OG0004833	LOC108016279|XP_016938397.1|DSUZ	LOC6503456|XP_001967517.1|DANA
OG0004834	LOC108007859|XP_016927112.2|DSUZ	LOC6501515|XP_001955401.1|DANA
OG0004835	LOC108007835|XP_036674577.1|DSUZ	LOC6501516|XP_001955403.2|DANA
OG0004836	LOC108008018|XP_016927291.1|DSUZ	LOC6500799|XP_001953942.2|DANA
OG0004837	LOC108012602|XP_016933511.1|DSUZ	LOC6506750|XP_032310823.1|DANA
OG0004838	LOC108010914|XP_016931403.2|DSUZ	LOC6499877|XP_014766266.1|DANA
OG0004839	LOC108006461|XP_036674661.1|DSUZ	LOC6499879|XP_001953715.2|DANA
OG0004840	LOC108017596|XP_016940175.2|DSUZ	LOC6503433|XP_001967470.1|DANA
OG0004841	LOC108005364|XP_016924108.1|DSUZ	LOC6497717|XP_001961496.1|DANA
OG0004842	LOC108010731|XP_016931149.2|DSUZ	LOC6505985|XP_001964732.1|DANA
OG0004843	LOC108017511|XP_016940064.1|DSUZ	LOC6500889|XP_001954114.1|DANA
OG0004844	LOC108011984|XP_016932741.1|DSUZ	LOC6497045|XP_001962857.1|DANA
OG0004845	LOC108006946|XP_036675192.1|DSUZ	LOC6498864|XP_001955780.1|DANA
OG0004846	LOC108021151|XP_016945211.1|DSUZ	LOC6506056|XP_001965094.1|DANA
OG0004847	LOC108021150|XP_016945210.1|DSUZ	LOC6504265|XP_001965095.1|DANA
OG0004848	LOC108020250|XP_016943863.2|DSUZ, LOC118876786|XP_036677517.1|DSUZ	LOC6500696|XP_001953745.1|DANA
OG0004849	LOC108014560|XP_016936200.2|DSUZ	LOC6497234|XP_014761568.1|DANA
OG0004850	LOC108006588|XP_036674974.1|DSUZ	LOC6500572|XP_032307704.1|DANA
OG0004851	LOC108013978|XP_016935483.1|DSUZ	LOC6499977|XP_001953503.2|DANA
OG0004852	LOC108014234|XP_036675139.1|DSUZ	LOC6500581|XP_032305495.1|DANA
OG0004853	LOC108009130|XP_016928722.1|DSUZ	LOC6494964|XP_001959317.2|DANA
OG0004854	LOC108013232|XP_016934449.1|DSUZ	LOC6507433|XP_032309975.1|DANA
OG0004855	LOC108017059|XP_036671831.1|DSUZ	LOC26513695|XP_014765520.1|DANA
OG0004856	LOC108006854|XP_036670672.1|DSUZ	LOC6506785|XP_032310781.1|DANA
OG0004857	LOC108012324|XP_036670283.1|DSUZ	LOC6502817|XP_001955936.2|DANA
OG0004858	LOC108006869|XP_016925927.2|DSUZ	LOC6506782|XP_001957250.1|DANA
OG0004859	LOC108006816|XP_036671613.1|DSUZ	LOC6493502|XP_001957879.3|DANA
OG0004860	LOC108012391|XP_016933238.1|DSUZ	LOC6506867|XP_032310021.1|DANA
OG0004861	LOC108013035|XP_036672352.1|DSUZ	LOC6507754|XP_014765457.1|DANA
OG0004862	LOC108012947|XP_036671276.1|DSUZ	LOC6507311|XP_032310387.1|DANA
OG0004863	LOC108011449|XP_036671493.1|DSUZ	LOC6506628|XP_001957513.2|DANA
OG0004864	LOC108020208|XP_016943817.1|DSUZ	LOC6507690|XP_001956153.1|DANA
OG0004865	LOC108017460|XP_016939983.2|DSUZ	LOC6499104|XP_001955290.1|DANA
OG0004866	LOC108005877|XP_036671330.1|DSUZ	LOC6506503|XP_001957757.1|DANA
OG0004867	LOC108009219|XP_016928868.1|DSUZ	LOC6494666|XP_001959906.2|DANA
OG0004868	LOC118878886|XP_036677788.1|DSUZ, LOC108010970|XP_036669924.1|DSUZ	LOC6493906|XP_001961353.1|DANA
OG0004869	LOC108018056|XP_016940935.1|DSUZ	LOC6496637|XP_032311583.1|DANA
OG0004870	LOC108018187|XP_016941180.1|DSUZ	LOC6496635|XP_001961300.1|DANA
OG0004871	LOC108010056|XP_016930357.1|DSUZ	LOC6496466|XP_001960962.1|DANA
OG0004872	LOC108008371|XP_016927701.1|DSUZ	LOC6494381|XP_001960428.1|DANA
OG0004873	LOC108021252|XP_016945363.1|DSUZ	LOC6497453|XP_001962042.1|DANA
OG0004874	LOC108011766|XP_016932486.1|DSUZ	LOC6499575|XP_001954355.1|DANA
OG0004875	LOC108011217|XP_016931798.1|DSUZ	LOC6501819|XP_014759584.1|DANA
OG0004876	LOC108015344|XP_016937241.1|DSUZ	LOC6504774|XP_032309060.1|DANA
OG0004877	LOC108015425|XP_016937348.2|DSUZ	LOC6507913|XP_001956591.1|DANA
OG0004878	LOC108018210|XP_016941216.1|DSUZ	LOC6494564|XP_001960094.1|DANA
OG0004879	LOC108009159|XP_036669443.1|DSUZ	LOC6496317|XP_032307131.1|DANA
OG0004880	LOC108011062|XP_016931614.1|DSUZ	LOC6506357|XP_001958033.1|DANA
OG0004881	LOC108013290|XP_036671059.1|DSUZ	LOC6493766|XP_001958397.1|DANA
OG0004882	LOC108005773|XP_016924590.1|DSUZ	LOC6507413|XP_014765225.1|DANA
OG0004883	LOC108007178|XP_016926299.2|DSUZ	LOC6506898|XP_001957042.1|DANA
OG0004884	LOC108017978|XP_016940796.1|DSUZ	LOC6494727|XP_014762937.1|DANA
OG0004885	LOC108019866|XP_016943411.1|DSUZ	LOC6495939|XP_001959891.2|DANA
OG0004886	LOC108009203|XP_016928851.1|DSUZ	LOC6494418|XP_001960365.1|DANA
OG0004887	LOC108017824|XP_016940465.2|DSUZ	LOC6495619|XP_001959233.1|DANA
OG0004888	LOC108017987|XP_016940818.1|DSUZ	LOC6496583|XP_032307208.1|DANA
OG0004889	LOC108009511|XP_016929420.1|DSUZ	LOC6496404|XP_014763806.1|DANA
OG0004890	LOC108018231|XP_016941242.1|DSUZ	LOC6496562|XP_001961154.1|DANA
OG0004891	LOC108005184|XP_016923857.1|DSUZ	LOC6504075|XP_001964130.1|DANA
OG0004892	LOC108018196|XP_036669977.1|DSUZ	LOC6494831|XP_032306740.1|DANA
OG0004893	LOC108009165|XP_016928767.1|DSUZ	LOC6494759|XP_001959726.1|DANA
OG0004894	LOC108017781|XP_016940395.1|DSUZ	LOC6494854|XP_001959548.1|DANA
OG0004895	LOC108009847|XP_016930029.1|DSUZ	LOC6494703|XP_001959826.1|DANA
OG0004896	LOC108018131|XP_016941068.1|DSUZ	LOC6496591|XP_032311611.1|DANA
OG0004897	LOC108018158|XP_016941117.1|DSUZ	LOC6493981|XP_032311609.1|DANA
OG0004898	LOC108009320|XP_036669677.1|DSUZ	LOC6494877|XP_001959503.1|DANA
OG0004899	LOC108009305|XP_016929043.1|DSUZ	LOC6495376|XP_001958699.3|DANA
OG0004900	LOC108009964|XP_016930214.1|DSUZ	LOC6495756|XP_001959509.1|DANA
OG0004901	LOC108008326|XP_016927638.1|DSUZ	LOC6494874|XP_014763035.1|DANA
OG0004902	LOC108012394|XP_016933241.1|DSUZ	LOC6507471|XP_001955947.1|DANA
OG0004903	LOC108009426|XP_016929244.1|DSUZ	LOC6495465|XP_001958905.1|DANA
OG0004904	LOC108015751|XP_036673287.1|DSUZ	LOC6499822|XP_001953842.1|DANA
OG0004905	LOC108009825|XP_016929999.1|DSUZ	LOC6496473|XP_014763849.1|DANA
OG0004906	LOC108013337|XP_016934629.1|DSUZ	LOC6506374|XP_001958001.1|DANA
OG0004907	LOC108005775|XP_016924593.2|DSUZ	LOC6493440|XP_001957755.1|DANA
OG0004908	LOC108013506|XP_016934882.1|DSUZ	LOC6493073|XP_001956988.1|DANA
OG0004909	LOC108012883|XP_016933863.1|DSUZ	LOC6506917|XP_032309960.1|DANA
