Orthogroup	DSUZ.longest_only	DMAU.longest_only
OG0003781	LOC108020386|XP_016944136.1|DSUZ	LOC117146255|XP_033168090.1|DMAU
OG0003782	LOC108016764|XP_016939007.1|DSUZ	LOC117147890|XP_033170871.1|DMAU
OG0003783	LOC108013868|XP_036673298.1|DSUZ	LOC117145942|XP_033167711.1|DMAU
OG0003784	LOC108010027|XP_016930316.1|DSUZ	LOC117138153|XP_033155922.1|DMAU
OG0003785	LOC108007830|XP_016927082.1|DSUZ	LOC117137285|XP_033154547.1|DMAU
OG0003786	LOC108010167|XP_016930498.1|DSUZ	LOC117138400|XP_033156367.1|DMAU
OG0003787	LOC108008598|XP_016927966.1|DSUZ	LOC117138403|XP_033156372.1|DMAU
OG0003788	LOC108007266|XP_016926394.1|DSUZ	LOC117138122|XP_033155874.1|DMAU
OG0003789	LOC108009449|XP_016929294.1|DSUZ	LOC117138204|XP_033156025.1|DMAU
OG0003790	LOC108005914|XP_016924812.1|DSUZ	LOC117140599|XP_033159500.1|DMAU
OG0003791	LOC108016016|XP_036674927.1|DSUZ	LOC117144242|XP_033165207.1|DMAU
OG0003792	LOC108009493|XP_016929375.1|DSUZ	LOC117137611|XP_033155028.1|DMAU
OG0003793	LOC108009473|XP_016929342.1|DSUZ	LOC117137500|XP_033154872.1|DMAU
OG0003794	LOC108009761|XP_016929874.1|DSUZ	LOC117135961|XP_033152449.1|DMAU
OG0003795	LOC108013414|XP_016934760.1|DSUZ	LOC117141807|XP_033161349.1|DMAU
OG0003796	LOC108015500|XP_016937443.1|DSUZ	LOC117145621|XP_033167231.1|DMAU
OG0003797	LOC108021560|XP_016945821.1|DSUZ	LOC117145767|XP_033167433.1|DMAU
OG0003798	LOC108008603|XP_016927971.2|DSUZ	LOC117137003|XP_033154080.1|DMAU
OG0003799	LOC108009967|XP_036669181.1|DSUZ	LOC117138198|XP_033156017.1|DMAU
OG0003800	LOC108021629|XP_016945926.1|DSUZ	LOC117144247|XP_033165624.1|DMAU
OG0003801	LOC108004613|XP_016923045.1|DSUZ	LOC117150624|XP_033173485.1|DMAU
OG0003802	LOC108019348|XP_016942660.1|DSUZ	LOC117135287|XP_033151347.1|DMAU
OG0003803	LOC108015477|XP_016937397.2|DSUZ	LOC117145626|XP_033167235.1|DMAU
OG0003804	LOC108015513|XP_016937468.1|DSUZ	LOC117135139|XP_033151086.1|DMAU
OG0003805	LOC108013612|XP_016935046.1|DSUZ	LOC117150636|XP_033173505.1|DMAU
OG0003806	LOC108020181|XP_036678459.1|DSUZ	LOC117136302|XP_033153039.1|DMAU
OG0003807	LOC118878848|XP_036677766.1|DSUZ, LOC108016424|XP_016938562.1|DSUZ	LOC117136360|XP_033153126.1|DMAU
OG0003808	LOC108015545|XP_036671766.1|DSUZ	LOC117139687|XP_033158064.1|DMAU
OG0003809	LOC108021656|XP_016945958.1|DSUZ	LOC117148017|XP_033171076.1|DMAU
OG0003810	LOC108009536|XP_016929460.1|DSUZ	LOC117136330|XP_033153075.1|DMAU
OG0003811	LOC108010139|XP_016930460.1|DSUZ	LOC117136638|XP_033153520.1|DMAU
OG0003812	LOC108013253|XP_016934496.1|DSUZ	LOC117150430|XP_033173203.1|DMAU
OG0003813	LOC108019414|XP_016942728.1|DSUZ	LOC117135299|XP_033151366.1|DMAU
OG0003814	LOC108014279|XP_016935812.1|DSUZ	LOC117150801|XP_033173750.1|DMAU
OG0003815	LOC108011996|XP_016932751.2|DSUZ	LOC117142639|XP_033162634.1|DMAU
OG0003816	LOC108021588|XP_016945866.1|DSUZ	LOC117135265|XP_033151312.1|DMAU
OG0003817	LOC108021389|XP_016945576.1|DSUZ	LOC117144172|XP_033165109.1|DMAU
OG0003818	LOC108004934|XP_016923525.1|DSUZ	LOC117135253|XP_033151290.1|DMAU
OG0003819	LOC108006120|XP_016925061.1|DSUZ	LOC117135469|XP_033151560.1|DMAU
OG0003820	LOC108005389|XP_036677100.1|DSUZ, LOC108011543|XP_036673173.1|DSUZ	LOC117146014|XP_033167829.1|DMAU
OG0003821	LOC108010075|XP_016930378.1|DSUZ	LOC117135500|XP_033151613.1|DMAU
OG0003822	LOC108019361|XP_016942673.1|DSUZ	LOC117142638|XP_033162636.1|DMAU
OG0003823	LOC108021204|XP_016945288.1|DSUZ	LOC117143716|XP_033164409.1|DMAU
OG0003824	LOC108013577|XP_016934997.1|DSUZ	LOC117150469|XP_033173256.1|DMAU
OG0003825	LOC108005258|XP_016923940.1|DSUZ	LOC117147845|XP_033170805.1|DMAU
OG0003826	LOC108010180|XP_016930515.1|DSUZ	LOC117150703|XP_033173606.1|DMAU
OG0003827	LOC108011848|XP_016932580.1|DSUZ	LOC117142221|XP_033161955.1|DMAU
OG0003828	LOC108020979|XP_016944923.1|DSUZ	LOC117136190|XP_033152870.1|DMAU
OG0003829	LOC108021735|XP_016946061.1|DSUZ	LOC117148526|XP_033171834.1|DMAU
OG0003830	LOC108008499|XP_016927856.1|DSUZ	LOC117150230|XP_033172916.1|DMAU
OG0003831	LOC108011350|XP_016931948.1|DSUZ	LOC117144299|XP_033165296.1|DMAU
OG0003832	LOC108020686|XP_016944546.1|DSUZ	LOC117141135|XP_033160355.1|DMAU
OG0003833	LOC108020994|XP_016944948.1|DSUZ	LOC117144769|XP_033166027.1|DMAU
OG0003834	LOC108020477|XP_016944301.1|DSUZ	LOC117137249|XP_033154505.1|DMAU
OG0003835	LOC108016046|XP_016938133.1|DSUZ	LOC117145774|XP_033167445.1|DMAU
OG0003836	LOC108020976|XP_016944915.1|DSUZ	LOC117135251|XP_033151286.1|DMAU
OG0003837	LOC108021243|XP_016945341.1|DSUZ	LOC117135250|XP_033151285.1|DMAU
OG0003838	LOC108012107|XP_016932880.1|DSUZ	LOC117135295|XP_033151360.1|DMAU
OG0003839	LOC108020605|XP_016944446.1|DSUZ	LOC117150956|XP_033174026.1|DMAU
OG0003840	LOC108019721|XP_016943125.1|DSUZ	LOC117137590|XP_033154991.1|DMAU
OG0003841	LOC108021581|XP_016945856.1|DSUZ	LOC117135266|XP_033151317.1|DMAU
OG0003842	LOC108021073|XP_016945075.1|DSUZ	LOC117150753|XP_033173684.1|DMAU
OG0003843	LOC108020857|XP_016944738.1|DSUZ	LOC117140250|XP_033158947.1|DMAU
OG0003844	LOC108008263|XP_016927544.1|DSUZ	LOC117150955|XP_033174024.1|DMAU
OG0003845	LOC108021229|XP_016945319.1|DSUZ	LOC117149030|XP_033172600.1|DMAU
OG0003846	LOC108020563|XP_016944405.1|DSUZ	LOC117139104|XP_033157132.1|DMAU
OG0003847	LOC108021159|XP_016945226.1|DSUZ	LOC117150293|XP_033173003.1|DMAU
OG0003848	LOC108020095|XP_036674394.1|DSUZ	LOC117144395|XP_033165421.1|DMAU
OG0003849	LOC108009741|XP_016929817.1|DSUZ	LOC117137757|XP_033155262.1|DMAU
OG0003850	LOC108021632|XP_016945929.1|DSUZ	LOC117140913|XP_033159984.1|DMAU
OG0003851	LOC108010009|XP_016930290.1|DSUZ	LOC117137172|XP_033154378.1|DMAU
OG0003852	LOC108021475|XP_016945705.1|DSUZ	LOC117150356|XP_033173109.1|DMAU
OG0003853	LOC108017982|XP_016940810.1|DSUZ	LOC117137732|XP_033155199.1|DMAU
OG0003854	LOC108016835|XP_016939151.1|DSUZ	LOC117135116|XP_033151024.1|DMAU
OG0003855	LOC108007573|XP_036668742.1|DSUZ	LOC117135115|XP_033151023.1|DMAU
OG0003856	LOC108011043|XP_036676792.1|DSUZ	LOC117150345|XP_033173084.1|DMAU
OG0003857	LOC108020900|XP_016944806.1|DSUZ	LOC117144279|XP_033165276.1|DMAU
OG0003859	LOC108005540|XP_016924326.1|DSUZ	LOC117150567|XP_033173409.1|DMAU
OG0003860	LOC108010003|XP_016930280.1|DSUZ	LOC117136793|XP_033153740.1|DMAU
OG0003861	LOC108016551|XP_016938717.1|DSUZ	LOC117136021|XP_033152533.1|DMAU
OG0003862	LOC108007637|XP_036677324.1|DSUZ	LOC117136175|XP_033152812.1|DMAU
OG0003863	LOC108016245|XP_036678703.1|DSUZ	LOC117147334|XP_033170083.1|DMAU
OG0003864	LOC108005736|XP_016924556.1|DSUZ	LOC117147386|XP_033170150.1|DMAU
OG0003865	LOC108015443|XP_036675255.1|DSUZ	LOC117144681|XP_033165895.1|DMAU
OG0003866	LOC108021633|XP_016945930.1|DSUZ	LOC117150523|XP_033173334.1|DMAU
OG0003867	LOC108017433|XP_016939950.1|DSUZ	LOC117150517|XP_033173324.1|DMAU
OG0003868	LOC108021056|XP_016945052.2|DSUZ	LOC117140102|XP_033158752.1|DMAU
OG0003869	LOC108004685|XP_016923175.1|DSUZ	LOC117151062|XP_033174185.1|DMAU
OG0003870	LOC108013441|XP_036668712.1|DSUZ	LOC117150865|XP_033173874.1|DMAU
OG0003871	LOC108006313|XP_016925306.1|DSUZ	LOC117144139|XP_033165060.1|DMAU
OG0003872	LOC108009059|XP_016928554.1|DSUZ	LOC117135590|XP_033151815.1|DMAU
OG0003873	LOC108006100|XP_016925037.1|DSUZ	LOC117149192|XP_033172646.1|DMAU
OG0003874	LOC108020918|XP_016944827.1|DSUZ	LOC117136963|XP_033154020.1|DMAU
OG0003875	LOC108021286|XP_016945414.1|DSUZ	LOC117135492|XP_033151608.1|DMAU
OG0003876	LOC108021638|XP_016945935.1|DSUZ	LOC117148167|XP_033171328.1|DMAU
OG0003877	LOC108005483|XP_016924277.1|DSUZ	LOC117138364|XP_033156325.1|DMAU
OG0003878	LOC108021615|XP_016945904.1|DSUZ	LOC117145421|XP_033166960.1|DMAU
OG0003879	LOC108013124|XP_016934290.1|DSUZ	LOC117141195|XP_033160437.1|DMAU
OG0003880	LOC108011690|XP_036671535.1|DSUZ	LOC117139677|XP_033158047.1|DMAU
OG0003881	LOC108010189|XP_016930521.1|DSUZ	LOC117136061|XP_033152601.1|DMAU
OG0003883	LOC108019133|XP_016942364.1|DSUZ	LOC117148335|XP_033171561.1|DMAU
OG0003884	LOC108020047|XP_016943636.1|DSUZ	LOC117137196|XP_033154419.1|DMAU
OG0003885	LOC108007074|XP_016926171.1|DSUZ	LOC117135337|XP_033151429.1|DMAU
OG0003886	LOC108011592|XP_016932253.1|DSUZ	LOC117135334|XP_033151426.1|DMAU
OG0003887	LOC108021393|XP_016945579.2|DSUZ	LOC117135273|XP_033151331.1|DMAU
OG0003888	LOC108016073|XP_016938155.2|DSUZ	LOC117142449|XP_033162309.1|DMAU
OG0003889	LOC108021391|XP_016945577.1|DSUZ	LOC117150919|XP_033173969.1|DMAU
OG0003890	LOC108007070|XP_016926164.2|DSUZ	LOC117140260|XP_033158956.1|DMAU
OG0003891	LOC108021026|XP_016944996.1|DSUZ	LOC117143613|XP_033164262.1|DMAU
OG0003892	LOC108013521|XP_016934906.1|DSUZ	LOC117141828|XP_033161372.1|DMAU
OG0003893	LOC108020395|XP_016944160.1|DSUZ	LOC117147430|XP_033170205.1|DMAU
OG0003894	LOC108006664|XP_016925694.1|DSUZ, LOC108010850|XP_016931315.1|DSUZ	LOC117148425|XP_033171691.1|DMAU
OG0003895	LOC108008574|XP_016927937.1|DSUZ	LOC117138173|XP_033155950.1|DMAU
OG0003896	LOC108009939|XP_016930171.1|DSUZ	LOC117137229|XP_033154478.1|DMAU
OG0003897	LOC108009255|XP_016928927.1|DSUZ	LOC117138367|XP_033156324.1|DMAU
OG0003898	LOC108017943|XP_016940665.1|DSUZ	LOC117135197|XP_033151163.1|DMAU
OG0003899	LOC108020967|XP_016944905.1|DSUZ	LOC117150658|XP_033173536.1|DMAU
OG0003900	LOC108021170|XP_016945240.1|DSUZ	LOC117135245|XP_033151280.1|DMAU
OG0003901	LOC108020901|XP_016944807.1|DSUZ	LOC117144313|XP_033165319.1|DMAU
OG0003902	LOC108020231|XP_016943843.1|DSUZ	LOC117137334|XP_033154620.1|DMAU
OG0003903	LOC108011961|XP_016932708.1|DSUZ	LOC117135148|XP_033151097.1|DMAU
OG0003904	LOC108011959|XP_016932707.1|DSUZ	LOC117135146|XP_033151096.1|DMAU
OG0003905	LOC108011489|XP_016932127.2|DSUZ	LOC117144409|XP_033165441.1|DMAU
OG0003906	LOC108008339|XP_016927657.1|DSUZ	LOC117138625|XP_033156727.1|DMAU
OG0003907	LOC108006399|XP_016925413.1|DSUZ	LOC117148290|XP_033171505.1|DMAU
OG0003908	LOC108012845|XP_016933803.1|DSUZ	LOC117145326|XP_033166820.1|DMAU
OG0003909	LOC108009752|XP_016929848.1|DSUZ	LOC117136708|XP_033153618.1|DMAU
OG0003910	LOC108006123|XP_036675127.1|DSUZ	LOC117145396|XP_033166922.1|DMAU
OG0003911	LOC108006187|XP_016925116.1|DSUZ	LOC117150730|XP_033173647.1|DMAU
OG0003912	LOC108008286|XP_016927579.1|DSUZ	LOC117140698|XP_033159656.1|DMAU
OG0003913	LOC108021208|XP_016945294.1|DSUZ	LOC117139891|XP_033158464.1|DMAU
OG0003914	LOC108021137|XP_016945184.1|DSUZ	LOC117150610|XP_033173469.1|DMAU
OG0003915	LOC108016624|XP_016938808.1|DSUZ	LOC117147971|XP_033171011.1|DMAU
OG0003916	LOC108004925|XP_016923515.1|DSUZ	LOC117149976|XP_033172761.1|DMAU
OG0003917	LOC108007238|XP_016926367.1|DSUZ	LOC117140186|XP_033158855.1|DMAU
OG0003918	LOC108021367|XP_016945547.1|DSUZ	LOC117139996|XP_033158638.1|DMAU
OG0003919	LOC108021495|XP_016945727.1|DSUZ	LOC117139660|XP_033158020.1|DMAU
OG0003920	LOC108010057|XP_016930358.1|DSUZ	LOC117135986|XP_033152492.1|DMAU
OG0003921	LOC108021115|XP_016945153.1|DSUZ	LOC117143038|XP_033163363.1|DMAU
OG0003922	LOC108016036|XP_016938122.1|DSUZ	LOC117149648|XP_033172703.1|DMAU
OG0003923	LOC108020345|XP_016944000.1|DSUZ	LOC117146246|XP_033168069.1|DMAU
OG0003924	LOC108019880|XP_016943440.1|DSUZ	LOC117138028|XP_033155727.1|DMAU
OG0003925	LOC108018646|XP_016941710.1|DSUZ	LOC117139219|XP_033157308.1|DMAU
OG0003926	LOC108016984|XP_016939424.1|DSUZ	LOC117150754|XP_033173681.1|DMAU
OG0003927	LOC108021356|XP_016945529.1|DSUZ	LOC117150283|XP_033172995.1|DMAU
OG0003928	LOC108005569|XP_016924361.1|DSUZ	LOC117150966|XP_033174037.1|DMAU
OG0003929	LOC108021181|XP_016945251.1|DSUZ	LOC117139920|XP_033158497.1|DMAU
OG0003930	LOC108021594|XP_016945875.1|DSUZ	LOC117150604|XP_033173452.1|DMAU
OG0003931	LOC108021027|XP_016944997.1|DSUZ	LOC117146363|XP_033168408.1|DMAU
OG0003932	LOC108017957|XP_016940716.1|DSUZ	LOC117137057|XP_033154162.1|DMAU
OG0003933	LOC108021400|XP_016945592.1|DSUZ	LOC117150279|XP_033172985.1|DMAU
OG0003934	LOC108007870|XP_016927124.1|DSUZ	LOC117135330|XP_033151421.1|DMAU
OG0003935	LOC108018083|XP_016940975.1|DSUZ	LOC117137731|XP_033155198.1|DMAU
OG0003936	LOC108018084|XP_016940976.1|DSUZ	LOC117137743|XP_033155217.1|DMAU
OG0003937	LOC108019840|XP_016943361.1|DSUZ	LOC117138271|XP_033156130.1|DMAU
OG0003938	LOC108018561|XP_016941609.1|DSUZ	LOC117139225|XP_033157320.1|DMAU
OG0003939	LOC108014949|XP_016936662.1|DSUZ	LOC117150388|XP_033173141.1|DMAU
OG0003940	LOC108020961|XP_016944896.1|DSUZ	LOC117139020|XP_033157010.1|DMAU
OG0003941	LOC108021226|XP_016945314.1|DSUZ	LOC117139320|XP_033157458.1|DMAU
OG0003942	LOC108018935|XP_016942019.1|DSUZ	LOC117150330|XP_033173065.1|DMAU
OG0003943	LOC108007647|XP_016926861.1|DSUZ	LOC117151037|XP_033174145.1|DMAU
OG0003944	LOC108014278|XP_016935811.1|DSUZ	LOC117150400|XP_033173155.1|DMAU
OG0003945	LOC108009793|XP_016929943.1|DSUZ	LOC117138496|XP_033156517.1|DMAU
OG0003946	LOC108021319|XP_016945472.1|DSUZ	LOC117150325|XP_033173054.1|DMAU
OG0003947	LOC108021659|XP_016945960.1|DSUZ	LOC117147994|XP_033171043.1|DMAU
OG0003948	LOC108019224|XP_016942513.1|DSUZ	LOC117148901|XP_033172503.1|DMAU
OG0003949	LOC108019204|XP_036677401.1|DSUZ	LOC117141225|XP_033160478.1|DMAU
OG0003950	LOC108015713|XP_016937738.1|DSUZ	LOC117147666|XP_033170535.1|DMAU
OG0003951	LOC108011566|XP_036677656.1|DSUZ	LOC117150422|XP_033173186.1|DMAU
OG0003952	LOC108007953|XP_016927215.1|DSUZ	LOC117141741|XP_033161256.1|DMAU
OG0003953	LOC108020910|XP_016944817.1|DSUZ	LOC117150778|XP_033173717.1|DMAU
OG0003954	LOC108020071|XP_036671977.1|DSUZ	LOC117140232|XP_033158922.1|DMAU
OG0003955	LOC108017953|XP_016940754.2|DSUZ	LOC117143596|XP_033164237.1|DMAU
OG0003956	LOC108021089|XP_016945100.1|DSUZ	LOC117135297|XP_033151362.1|DMAU
OG0003957	LOC108013196|XP_016934394.1|DSUZ	LOC117139522|XP_033157774.1|DMAU
OG0003958	LOC108006346|XP_016925350.1|DSUZ	LOC117146643|XP_033168868.1|DMAU
OG0003959	LOC108010253|XP_016930595.1|DSUZ	LOC117136035|XP_033152549.1|DMAU
OG0003960	LOC108005087|XP_016923747.1|DSUZ	LOC117147915|XP_033170924.1|DMAU
OG0003961	LOC108019064|XP_016942192.1|DSUZ	LOC117150683|XP_033173583.1|DMAU
OG0003962	LOC108021661|XP_016945963.1|DSUZ	LOC117143369|XP_033163939.1|DMAU
OG0003963	LOC108021109|XP_016945139.1|DSUZ	LOC117137483|XP_033154857.1|DMAU
OG0003964	LOC108005438|XP_016924217.1|DSUZ	LOC117150227|XP_033172914.1|DMAU
OG0003965	LOC108011955|XP_016932696.1|DSUZ	LOC117150863|XP_033173873.1|DMAU
OG0003966	LOC108014079|XP_016935589.2|DSUZ	LOC117136551|XP_033153395.1|DMAU
OG0003967	LOC108009260|XP_016928935.1|DSUZ	LOC117138413|XP_033156385.1|DMAU
OG0003968	LOC108008370|XP_036668993.1|DSUZ	LOC117138680|XP_033156825.1|DMAU
OG0003969	LOC108009693|XP_016929731.1|DSUZ	LOC117137889|XP_033155512.1|DMAU
OG0003970	LOC108021021|XP_016944994.1|DSUZ	LOC117150466|XP_033173253.1|DMAU
OG0003971	LOC108021642|XP_016945939.1|DSUZ	LOC117149556|XP_033172687.1|DMAU
OG0003972	LOC108012957|XP_016933996.1|DSUZ	LOC117142018|XP_033161773.1|DMAU
OG0003973	LOC108009474|XP_016929343.1|DSUZ	LOC117137501|XP_033154873.1|DMAU
OG0003974	LOC108010183|XP_016930514.1|DSUZ	LOC117136625|XP_033153505.1|DMAU
OG0003975	LOC108019106|XP_016942301.1|DSUZ	LOC117135642|XP_033151951.1|DMAU
OG0003976	LOC108016863|XP_016939225.1|DSUZ	LOC117145812|XP_033167508.1|DMAU
OG0003977	LOC108005179|XP_016923852.1|DSUZ	LOC117150231|XP_033172917.1|DMAU
OG0003978	LOC108020451|XP_016944262.1|DSUZ, LOC118877514|XP_036672442.1|DSUZ	LOC117140984|XP_033160125.1|DMAU
OG0003979	LOC108021613|XP_016945901.1|DSUZ	LOC117146516|XP_033168716.1|DMAU
OG0003980	LOC108004898|XP_016923470.2|DSUZ	LOC117142699|XP_033162747.1|DMAU
OG0003981	LOC108014291|XP_036668715.1|DSUZ	LOC117135179|XP_033151136.1|DMAU
OG0003982	LOC108007997|XP_016927269.1|DSUZ	LOC117150416|XP_033173175.1|DMAU
OG0003983	LOC108010046|XP_016930349.1|DSUZ	LOC117144631|XP_033165820.1|DMAU
OG0003984	LOC108021249|XP_016945356.1|DSUZ	LOC117150734|XP_033173662.1|DMAU
OG0003985	LOC108013718|XP_036678675.1|DSUZ	LOC117135227|XP_033151237.1|DMAU
OG0003986	LOC108010711|XP_016931118.1|DSUZ	LOC117141449|XP_033160797.1|DMAU
OG0003987	LOC108019030|XP_016942136.1|DSUZ	LOC117148635|XP_033172031.1|DMAU
OG0003988	LOC108021371|XP_016945551.1|DSUZ	LOC117140009|XP_033158618.1|DMAU
OG0003989	LOC108021394|XP_016945581.1|DSUZ	LOC117138196|XP_033156013.1|DMAU
OG0003990	LOC108021587|XP_016945865.1|DSUZ	LOC117136489|XP_033153322.1|DMAU
OG0003991	LOC108020921|XP_016944830.1|DSUZ	LOC117138291|XP_033156165.1|DMAU
OG0003992	LOC108021647|XP_016945948.1|DSUZ	LOC117142419|XP_033162270.1|DMAU
OG0003993	LOC108019067|XP_016942201.1|DSUZ	LOC117142677|XP_033162710.1|DMAU
OG0003994	LOC108011728|XP_016932438.2|DSUZ	LOC117146036|XP_033167858.1|DMAU
OG0003995	LOC108019878|XP_016943438.1|DSUZ	LOC117137027|XP_033154124.1|DMAU
OG0003996	LOC108017897|XP_016940556.1|DSUZ	LOC117136779|XP_033153720.1|DMAU
OG0003997	LOC108010162|XP_016930493.1|DSUZ	LOC117150815|XP_033173770.1|DMAU
OG0003998	LOC108007592|XP_036678382.1|DSUZ	LOC117136631|XP_033153509.1|DMAU
OG0003999	LOC108014509|XP_016936136.1|DSUZ	LOC117147043|XP_033169683.1|DMAU
OG0004000	LOC108015010|XP_016936727.1|DSUZ	LOC117148203|XP_033171378.1|DMAU
OG0004001	LOC108009707|XP_016929751.1|DSUZ	LOC117135484|XP_033151594.1|DMAU
OG0004002	LOC108007021|XP_016926119.1|DSUZ	LOC117146561|XP_033168753.1|DMAU
OG0004003	LOC108016339|XP_016938573.1|DSUZ	LOC117135834|XP_033152282.1|DMAU
OG0004004	LOC108017958|XP_016940719.1|DSUZ	LOC117135109|XP_033151020.1|DMAU
OG0004005	LOC108005223|XP_016923906.1|DSUZ	LOC117143310|XP_033163869.1|DMAU
OG0004006	LOC108018810|XP_016941888.1|DSUZ	LOC117143083|XP_033163452.1|DMAU
OG0004007	LOC108004689|XP_016923189.1|DSUZ	LOC117151064|XP_033174188.1|DMAU
OG0004008	LOC108012221|XP_016933008.1|DSUZ	LOC117142015|XP_033161764.1|DMAU
OG0004009	LOC108005464|XP_016924252.1|DSUZ	LOC117147711|XP_033170603.1|DMAU
OG0004010	LOC108016199|XP_016938318.1|DSUZ	LOC117140259|XP_033158960.1|DMAU
OG0004011	LOC108007392|XP_016926538.1|DSUZ	LOC117150912|XP_033173955.1|DMAU
OG0004012	LOC108012188|XP_016932973.2|DSUZ	LOC117143440|XP_033164039.1|DMAU
OG0004013	LOC108021448|XP_016945661.1|DSUZ	LOC117148501|XP_033171797.1|DMAU
OG0004014	LOC108012375|XP_016933219.1|DSUZ	LOC117142019|XP_033161775.1|DMAU
OG0004015	LOC108011958|XP_016932706.1|DSUZ	LOC117135145|XP_033151094.1|DMAU
OG0004016	LOC108021055|XP_016945051.1|DSUZ	LOC117140091|XP_033158741.1|DMAU
OG0004017	LOC108019724|XP_016943134.1|DSUZ	LOC117146854|XP_033169318.1|DMAU
OG0004018	LOC108017738|XP_016940336.1|DSUZ	LOC117135835|XP_033152237.1|DMAU
OG0004019	LOC108021087|XP_016945098.1|DSUZ	LOC117143046|XP_033163386.1|DMAU
OG0004020	LOC108021540|XP_016945799.1|DSUZ	LOC117135313|XP_033151400.1|DMAU
OG0004021	LOC108020891|XP_016944788.1|DSUZ	LOC117135309|XP_033151395.1|DMAU
OG0004022	LOC108021053|XP_016945048.1|DSUZ	LOC117142358|XP_033162214.1|DMAU
OG0004023	LOC108008864|XP_016928257.1|DSUZ	LOC117137408|XP_033154723.1|DMAU
OG0004024	LOC108021646|XP_016945947.1|DSUZ	LOC117150645|XP_033173512.1|DMAU
OG0004025	LOC108004680|XP_016923160.2|DSUZ	LOC117150218|XP_033172908.1|DMAU
OG0004026	LOC108020954|XP_016944885.1|DSUZ	LOC117141622|XP_033161037.1|DMAU
OG0004027	LOC108008512|XP_016927869.1|DSUZ	LOC117138660|XP_033156784.1|DMAU
OG0004028	LOC108004698|XP_016923201.1|DSUZ	LOC117150579|XP_033173422.1|DMAU
OG0004029	LOC108021406|XP_016945600.1|DSUZ	LOC117150578|XP_033173421.1|DMAU
OG0004030	LOC108010064|XP_016930366.1|DSUZ	LOC117135742|XP_033152081.1|DMAU
OG0004031	LOC108021701|XP_016946020.1|DSUZ	LOC117141084|XP_033160291.1|DMAU
OG0004032	LOC108007824|XP_036677855.1|DSUZ	LOC117150652|XP_033173524.1|DMAU
OG0004033	LOC108017705|XP_016940306.1|DSUZ	LOC117135268|XP_033151320.1|DMAU
OG0004034	LOC108016291|XP_036668631.1|DSUZ	LOC117135252|XP_033151288.1|DMAU
OG0004035	LOC108018598|XP_016941650.1|DSUZ	LOC117139254|XP_033157365.1|DMAU
OG0004036	LOC108015563|XP_016937535.1|DSUZ	LOC117139528|XP_033157784.1|DMAU
OG0004037	LOC108011963|XP_016932710.1|DSUZ	LOC117150491|XP_033173285.1|DMAU
OG0004038	LOC108006858|XP_016925917.1|DSUZ	LOC117150440|XP_033173216.1|DMAU
OG0004039	LOC108015122|XP_016936870.1|DSUZ	LOC117151042|XP_033174147.1|DMAU
OG0004040	LOC108009716|XP_016929767.1|DSUZ	LOC117136128|XP_033152722.1|DMAU
OG0004041	LOC108015007|XP_016936724.1|DSUZ	LOC117148620|XP_033172000.1|DMAU
OG0004042	LOC108013469|XP_016934840.1|DSUZ	LOC117141928|XP_033161557.1|DMAU
OG0004043	LOC108021118|XP_016945156.1|DSUZ	LOC117147969|XP_033171013.1|DMAU
OG0004044	LOC108004710|XP_016923214.1|DSUZ	LOC117146941|XP_033169482.1|DMAU
OG0004045	LOC108020894|XP_016944797.1|DSUZ	LOC117136612|XP_033153892.1|DMAU
OG0004046	LOC108021508|XP_016945751.1|DSUZ	LOC117150321|XP_033173048.1|DMAU
OG0004047	LOC108021523|XP_016945771.1|DSUZ	LOC117150479|XP_033173271.1|DMAU
OG0004048	LOC108021168|XP_016945239.1|DSUZ	LOC117139693|XP_033158094.1|DMAU
OG0004049	LOC108021094|XP_016945108.1|DSUZ	LOC117135177|XP_033151133.1|DMAU
OG0004050	LOC108006198|XP_016925127.1|DSUZ	LOC117138478|XP_033156502.1|DMAU
OG0004051	LOC108017296|XP_016939808.1|DSUZ	LOC117142685|XP_033163140.1|DMAU
OG0004052	LOC108016732|XP_016938951.2|DSUZ	LOC117148135|XP_033171252.1|DMAU
OG0004053	LOC108009806|XP_016929969.1|DSUZ	LOC117138329|XP_033156257.1|DMAU
OG0004054	LOC108010883|XP_036673762.1|DSUZ	LOC117150819|XP_033173771.1|DMAU
OG0004055	LOC108006780|XP_036674182.1|DSUZ, LOC108006772|XP_016925811.2|DSUZ	LOC117142227|XP_033161969.1|DMAU
OG0004056	LOC118876751|XP_036673894.1|DSUZ, LOC108011651|XP_016932334.1|DSUZ	LOC117143069|XP_033163419.1|DMAU
OG0004057	LOC108012235|XP_016933021.2|DSUZ	LOC117141779|XP_033161302.1|DMAU
OG0004058	LOC108007167|XP_016926276.1|DSUZ	LOC117139605|XP_033157931.1|DMAU
OG0004059	LOC118877568|XP_036672684.1|DSUZ, LOC108014873|XP_036674945.1|DSUZ	LOC117144033|XP_033164885.1|DMAU
OG0004060	LOC108006050|XP_036674318.1|DSUZ	LOC117143829|XP_033164565.1|DMAU
OG0004061	LOC108005118|XP_036676952.1|DSUZ	LOC117148235|XP_033171421.1|DMAU
OG0004062	LOC108013433|XP_016934789.1|DSUZ	LOC117139774|XP_033158272.1|DMAU
OG0004063	LOC108016928|XP_016939345.1|DSUZ	LOC117148586|XP_033171949.1|DMAU
OG0004064	LOC108013775|XP_016935226.1|DSUZ	LOC117141713|XP_033161217.1|DMAU
