Orthogroup	DSUZ.longest_only	DMEL.longest_only
OG0004844	LOC108011984|XP_016932741.1|DSUZ	Ttc30|NP_001097155.2|DMEL
OG0004845	LOC108006946|XP_036675192.1|DSUZ	CG12163|NP_730901.1|DMEL
OG0004846	LOC108021151|XP_016945211.1|DSUZ	CG3246|NP_608781.2|DMEL
OG0004847	LOC108021150|XP_016945210.1|DSUZ	Sec5|NP_608780.1|DMEL
OG0004848	LOC108020250|XP_016943863.2|DSUZ, LOC118876786|XP_036677517.1|DSUZ	AdSL|NP_650586.2|DMEL
OG0004849	LOC108014560|XP_016936200.2|DSUZ	PAPLA1|NP_609185.1|DMEL
OG0004850	LOC108006588|XP_036674974.1|DSUZ	Antp|NP_996167.1|DMEL
OG0004851	LOC108013978|XP_016935483.1|DSUZ	ftz|NP_477498.1|DMEL
OG0004852	LOC108014234|XP_036675139.1|DSUZ	pb|NP_476669.3|DMEL
OG0004853	LOC108009130|XP_016928722.1|DSUZ	CG9752|NP_611573.1|DMEL
OG0004854	LOC108013232|XP_016934449.1|DSUZ	RhoGAP68F|NP_648552.1|DMEL
OG0004855	LOC108017059|XP_036671831.1|DSUZ	Fuca|NP_648472.1|DMEL
OG0004856	LOC108006854|XP_036670672.1|DSUZ	Clk|NP_001014576.1|DMEL
OG0004857	LOC108012324|XP_036670283.1|DSUZ	Dbx|NP_647677.2|DMEL
OG0004858	LOC108006869|XP_016925927.2|DSUZ	pbl|NP_523965.2|DMEL
OG0004859	LOC108006816|XP_036671613.1|DSUZ	CG8111|NP_648162.2|DMEL
OG0004860	LOC108012391|XP_016933238.1|DSUZ	RpL8|NP_524726.1|DMEL
OG0004861	LOC108013035|XP_036672352.1|DSUZ	CG42268|NP_001261648.1|DMEL
OG0004862	LOC108012947|XP_036671276.1|DSUZ	CG43897|NP_001261659.1|DMEL
OG0004863	LOC108011449|XP_036671493.1|DSUZ	scny|NP_729092.1|DMEL
OG0004864	LOC108020208|XP_016943817.1|DSUZ	PMP34|NP_728982.1|DMEL
OG0004865	LOC108017460|XP_016939983.2|DSUZ	mRpS22|NP_524537.1|DMEL
OG0004866	LOC108005877|XP_036671330.1|DSUZ	Cdc27|NP_648093.2|DMEL
OG0004867	LOC108009219|XP_016928868.1|DSUZ	CG13185|NP_001097279.2|DMEL
OG0004868	LOC118878886|XP_036677788.1|DSUZ, LOC108010970|XP_036669924.1|DSUZ	Pngl|NP_610192.1|DMEL
OG0004869	LOC108018056|XP_016940935.1|DSUZ	Tdc1|NP_610226.2|DMEL
OG0004870	LOC108018187|XP_016941180.1|DSUZ	Mob4|NP_001246151.1|DMEL
OG0004871	LOC108010056|XP_016930357.1|DSUZ	CG11414|NP_611932.2|DMEL
OG0004872	LOC108008371|XP_016927701.1|DSUZ	RpL19|NP_476631.1|DMEL
OG0004873	LOC108021252|XP_016945363.1|DSUZ	CG7840|NP_609203.1|DMEL
OG0004874	LOC108011766|XP_016932486.1|DSUZ	CG5948|NP_651440.1|DMEL
OG0004875	LOC108011217|XP_016931798.1|DSUZ	htk|NP_573330.3|DMEL
OG0004876	LOC108015344|XP_016937241.1|DSUZ	CG16989|NP_569860.3|DMEL
OG0004877	LOC108015425|XP_016937348.2|DSUZ	CG10907|NP_648508.1|DMEL
OG0004878	LOC108018210|XP_016941216.1|DSUZ	U2A|NP_610315.1|DMEL
OG0004879	LOC108009159|XP_036669443.1|DSUZ	CG4049|NP_611885.3|DMEL
OG0004880	LOC108011062|XP_016931614.1|DSUZ	CG7519|NP_649318.1|DMEL
OG0004881	LOC108013290|XP_036671059.1|DSUZ	Vps8|NP_648048.1|DMEL
OG0004882	LOC108005773|XP_016924590.1|DSUZ	RpL18|NP_648091.1|DMEL
OG0004883	LOC108007178|XP_016926299.2|DSUZ	CG1271|NP_647763.1|DMEL
OG0004884	LOC108017978|XP_016940796.1|DSUZ	Khc-73|NP_001261000.1|DMEL
OG0004885	LOC108019866|XP_016943411.1|DSUZ	Mos|NP_610817.1|DMEL
OG0004886	LOC108009203|XP_016928851.1|DSUZ	CG8389|NP_725515.1|DMEL
OG0004887	LOC108017824|XP_016940465.2|DSUZ	Ote|NP_476664.2|DMEL
OG0004888	LOC108017987|XP_016940818.1|DSUZ	CG15099|NP_001261081.1|DMEL
OG0004889	LOC108009511|XP_016929420.1|DSUZ	Pal1|NP_610537.2|DMEL
OG0004890	LOC108018231|XP_016941242.1|DSUZ	CG8192|NP_611047.2|DMEL
OG0004891	LOC108005184|XP_016923857.1|DSUZ	CG4645|NP_572841.1|DMEL
OG0004892	LOC108018196|XP_036669977.1|DSUZ	Rgk2|NP_001286577.1|DMEL
OG0004893	LOC108009165|XP_016928767.1|DSUZ	CG4610|NP_611677.1|DMEL
OG0004894	LOC108017781|XP_016940395.1|DSUZ	SCCRO3|NP_610828.2|DMEL
OG0004895	LOC108009847|XP_016930029.1|DSUZ	bw|NP_523824.1|DMEL
OG0004896	LOC108018131|XP_016941068.1|DSUZ	Jabba|NP_001137703.1|DMEL
OG0004897	LOC108018158|XP_016941117.1|DSUZ	Mctp|NP_001261078.1|DMEL
OG0004898	LOC108009320|XP_036669677.1|DSUZ	14-3-3zeta|NP_476885.2|DMEL
OG0004899	LOC108009305|XP_016929043.1|DSUZ	shn|NP_001260883.1|DMEL
OG0004900	LOC108009964|XP_016930214.1|DSUZ	CG1371|NP_610551.1|DMEL
OG0004901	LOC108008326|XP_016927638.1|DSUZ	egr|NP_724878.2|DMEL
OG0004902	LOC108012394|XP_016933241.1|DSUZ	CG12024|NP_647670.3|DMEL
OG0004903	LOC108009426|XP_016929244.1|DSUZ	Vps35|NP_726175.3|DMEL
OG0004904	LOC108015751|XP_036673287.1|DSUZ	Mettl3|NP_651204.1|DMEL
OG0004905	LOC108009825|XP_016929999.1|DSUZ	sax|NP_001246193.1|DMEL
OG0004906	LOC108013337|XP_016934629.1|DSUZ	CG4022|NP_648307.1|DMEL
OG0004907	LOC108005775|XP_016924593.2|DSUZ	mRpL50|NP_648092.1|DMEL
OG0004908	LOC108013506|XP_016934882.1|DSUZ	fng|NP_524191.1|DMEL
OG0004909	LOC108012883|XP_016933863.1|DSUZ	Pka-R1|NP_001189150.1|DMEL
OG0004910	LOC108012882|XP_016933862.1|DSUZ	CG3618|NP_649262.1|DMEL
OG0004911	LOC108007182|XP_036670453.1|DSUZ	Ythdc1|NP_647811.2|DMEL
OG0004912	LOC108013338|XP_016934633.1|DSUZ	Cpr67B|NP_648306.1|DMEL
OG0004913	LOC108008541|XP_016927901.1|DSUZ	DMAP1|NP_611503.1|DMEL
OG0004914	LOC108010117|XP_016930431.1|DSUZ	Fem-1|NP_611508.1|DMEL
OG0004915	LOC108010134|XP_016930451.1|DSUZ	CG13585|NP_611928.1|DMEL
OG0004916	LOC108010247|XP_016930590.1|DSUZ	DAT|NP_001261026.1|DMEL
OG0004917	LOC108012979|XP_016934033.1|DSUZ	Nf-YA|NP_648313.1|DMEL
OG0004918	LOC108012977|XP_016934030.1|DSUZ	MTF-1|NP_001097560.1|DMEL
OG0004919	LOC108010796|XP_016931214.1|DSUZ	CG11539|NP_651877.1|DMEL
OG0004920	LOC108012366|XP_016933209.1|DSUZ	Grasp65|NP_649160.1|DMEL
OG0004921	LOC108005902|XP_016924787.1|DSUZ	Sh3beta|NP_001189057.1|DMEL
OG0004922	LOC108012243|XP_036672396.1|DSUZ	RpL14|NP_523975.1|DMEL
OG0004923	LOC108020040|XP_016943622.1|DSUZ	TfIIEbeta|NP_523923.1|DMEL
OG0004924	LOC108012810|XP_016933738.1|DSUZ	Prdm13|NP_648032.1|DMEL
OG0004925	LOC108013569|XP_016934980.1|DSUZ	Trh|NP_612080.1|DMEL
OG0004926	LOC108012523|XP_016933426.1|DSUZ	CG8519|NP_648054.2|DMEL
OG0004927	LOC108012887|XP_036670902.1|DSUZ	Rdl|NP_001261617.1|DMEL
OG0004928	LOC108018037|XP_036669746.1|DSUZ	tn|NP_001137707.1|DMEL
OG0004929	LOC108012802|XP_016933728.1|DSUZ	Ptpmeg|NP_612031.3|DMEL
OG0004930	LOC108009112|XP_016928672.1|DSUZ	MCPH1|NP_001163123.1|DMEL
OG0004931	LOC108008379|XP_016927711.1|DSUZ	CG11110|NP_611501.1|DMEL
OG0004932	LOC108013046|XP_016934146.1|DSUZ	Dis3l2|NP_728490.1|DMEL
OG0004933	LOC108017962|XP_016940721.1|DSUZ	Cdk4|NP_477196.1|DMEL
OG0004934	LOC108008426|XP_016927764.1|DSUZ	or|NP_536793.1|DMEL
OG0004935	LOC108018036|XP_016940902.1|DSUZ	Dp1|NP_523781.2|DMEL
OG0004936	LOC108005880|XP_036672418.1|DSUZ	Tie|NP_523928.1|DMEL
OG0004937	LOC108013567|XP_036670958.1|DSUZ	CG7376|NP_648034.1|DMEL
OG0004938	LOC108006841|XP_016925880.2|DSUZ	CG7457|NP_648150.1|DMEL
OG0004939	LOC108020447|XP_036672459.1|DSUZ, LOC118877327|XP_036671510.1|DSUZ	fal|NP_001137974.1|DMEL
OG0004940	LOC108005713|XP_036671524.1|DSUZ, LOC108017020|XP_036672468.1|DSUZ	CG32206|NP_788538.2|DMEL
OG0004941	LOC108007480|XP_036671153.1|DSUZ	elg1|NP_996103.1|DMEL
OG0004942	LOC108005875|XP_016924744.1|DSUZ	Msr-110|NP_729078.1|DMEL
OG0004943	LOC108013279|XP_016934539.1|DSUZ	DNApol-alpha50|NP_523972.2|DMEL
OG0004944	LOC108013601|XP_016935027.1|DSUZ	CG42304|NP_728769.2|DMEL
OG0004945	LOC108017790|XP_016940422.1|DSUZ	CG15237|NP_610238.2|DMEL
OG0004946	LOC108006916|XP_016926005.2|DSUZ	CG7611|NP_649326.1|DMEL
OG0004947	LOC108013527|XP_016934912.1|DSUZ	RpL23A|NP_001356972.1|DMEL
OG0004948	LOC108013502|XP_016934877.1|DSUZ	CG13930|NP_647645.1|DMEL
OG0004949	LOC108013501|XP_016934876.1|DSUZ	CG7991|NP_647649.2|DMEL
OG0004950	LOC108012933|XP_016933957.1|DSUZ	CG34453|NP_001097458.2|DMEL
OG0004951	LOC108017496|XP_016940037.1|DSUZ	mfrn|NP_651600.1|DMEL
OG0004952	LOC108013592|XP_016935010.1|DSUZ	thoc6|NP_648557.1|DMEL
OG0004953	LOC118877213|XP_036670481.1|DSUZ	PDCD-5|NP_648848.1|DMEL
OG0004954	LOC108007486|XP_016926657.2|DSUZ	l_3_72Dn|NP_001261930.1|DMEL
OG0004955	LOC108012486|XP_016933384.1|DSUZ	CG10075|NP_648064.1|DMEL
OG0004956	LOC108009401|XP_016929209.1|DSUZ	oys|NP_610546.1|DMEL
OG0004957	LOC108007094|XP_036670862.1|DSUZ	CG14964|NP_647779.2|DMEL
OG0004958	LOC108012984|XP_016934043.1|DSUZ	Rh7|NP_524035.2|DMEL
OG0004959	LOC108012986|XP_016934045.1|DSUZ	CG9760|NP_001261746.1|DMEL
OG0004960	LOC108012983|XP_016934038.1|DSUZ	Nrx-IV|NP_729787.2|DMEL
OG0004961	LOC108008407|XP_016927742.1|DSUZ	Caf1-105|NP_610589.2|DMEL
OG0004962	LOC108013076|XP_016934185.1|DSUZ	CG10565|NP_649284.1|DMEL
OG0004963	LOC108015807|XP_036670567.1|DSUZ	CG14073|NP_649060.1|DMEL
OG0004964	LOC108013268|XP_016934518.1|DSUZ	CG8108|NP_648367.1|DMEL
OG0004965	LOC108005783|XP_016924601.1|DSUZ	Srp19|NP_477135.2|DMEL
OG0004966	LOC108005908|XP_036670930.1|DSUZ	qm|NP_523958.2|DMEL
OG0004967	LOC108017793|XP_016940426.1|DSUZ	PGAP3|NP_610223.1|DMEL
OG0004968	LOC118877357|XP_036671708.1|DSUZ	Syx17|NP_001261414.1|DMEL
OG0004969	LOC108017784|XP_016940414.1|DSUZ	CG8366|NP_611068.3|DMEL
OG0004970	LOC108020199|XP_036671723.1|DSUZ	slow|NP_647898.3|DMEL
OG0004971	LOC108020209|XP_036670981.1|DSUZ	DopEcR|NP_647897.2|DMEL
OG0004972	LOC108005786|XP_016924605.1|DSUZ	CG43781|NP_001261506.1|DMEL
OG0004973	LOC108012855|XP_016933810.1|DSUZ	Tudor-SN|NP_612021.1|DMEL
OG0004974	LOC108013455|XP_016934820.1|DSUZ	DEF8|NP_648549.1|DMEL
OG0004975	LOC108020058|XP_016943645.1|DSUZ	CG15012|NP_001163347.1|DMEL
OG0004976	LOC108011836|XP_016932563.1|DSUZ	CG10866|NP_647838.1|DMEL
OG0004977	LOC108008365|XP_016927691.1|DSUZ	l_2_dtl|NP_524871.1|DMEL
OG0004978	LOC108017989|XP_016940820.1|DSUZ	PIG-O|NP_611332.1|DMEL
OG0004979	LOC108012794|XP_016933717.1|DSUZ	CG13670|NP_648207.1|DMEL
OG0004980	LOC108005674|XP_016924487.1|DSUZ	AIMP2|NP_648782.2|DMEL
OG0004981	LOC108020714|XP_016944571.2|DSUZ, LOC108020757|XP_016944624.2|DSUZ	Gem2|NP_649092.1|DMEL
OG0004982	LOC108020738|XP_016944603.2|DSUZ, LOC108020737|XP_036671373.1|DSUZ	MESR6|NP_001262033.1|DMEL
OG0004983	LOC108013532|XP_016934918.1|DSUZ	CG6674|NP_648377.1|DMEL
OG0004984	LOC108013590|XP_016935006.1|DSUZ	axed|NP_001356975.1|DMEL
OG0004985	LOC108012821|XP_016933754.1|DSUZ	ABCB7|NP_728642.2|DMEL
OG0004986	LOC108010522|XP_016930887.2|DSUZ	CG5290|NP_649026.1|DMEL
OG0004987	LOC108006666|XP_036672385.1|DSUZ	CG9674|NP_001246804.1|DMEL
OG0004988	LOC108012823|XP_016933757.1|DSUZ	GC|NP_523885.2|DMEL
OG0004989	LOC108006675|XP_036671381.1|DSUZ	nudC|NP_648923.1|DMEL
OG0004990	LOC108008960|XP_016928360.1|DSUZ	CG34115|NP_001036564.1|DMEL
OG0004991	LOC108009102|XP_016928655.1|DSUZ	Prp8|NP_610735.1|DMEL
OG0004992	LOC108009105|XP_036669175.1|DSUZ	CG8407|NP_610734.1|DMEL
OG0004993	LOC108012916|XP_016933928.1|DSUZ	CG11529|NP_648558.1|DMEL
OG0004994	LOC108007080|XP_036672133.1|DSUZ	CG12017|NP_647798.1|DMEL
OG0004995	LOC108011852|XP_036672346.1|DSUZ	enc|NP_001261376.1|DMEL
OG0004996	LOC108013283|XP_016934545.1|DSUZ	CG4911|NP_648285.1|DMEL
OG0004997	LOC108008292|XP_016927593.1|DSUZ	Ric|NP_477211.1|DMEL
OG0004998	LOC108017994|XP_016940831.1|DSUZ	dup|NP_524878.1|DMEL
OG0004999	LOC108014471|XP_016936084.2|DSUZ	AlaRS-m|NP_523932.2|DMEL
OG0005000	LOC108008287|XP_016927588.1|DSUZ	trsn|NP_610591.1|DMEL
OG0005001	LOC108012851|XP_036670562.1|DSUZ	CG13676|NP_648179.3|DMEL
OG0005002	LOC108017393|XP_036674090.1|DSUZ, LOC118877807|XP_036673843.1|DSUZ	CG4115|NP_650179.1|DMEL
OG0005003	LOC108013189|XP_016934380.1|DSUZ	UbcE2M|NP_648187.1|DMEL
OG0005004	LOC108012553|XP_016933454.1|DSUZ	CG10064|NP_648065.1|DMEL
OG0005005	LOC108020443|XP_016944253.1|DSUZ, LOC118877438|XP_036672150.1|DSUZ	CG14085|NP_649101.2|DMEL
OG0005006	LOC108013386|XP_016934707.1|DSUZ	Herc4|NP_001261249.1|DMEL
OG0005007	LOC108015549|XP_036670994.1|DSUZ	anchor|NP_001261995.1|DMEL
OG0005008	LOC108013625|XP_016935057.1|DSUZ	cep290|NP_612064.1|DMEL
OG0005009	LOC108004811|XP_016923369.2|DSUZ	QIL1|NP_648983.1|DMEL
OG0005010	LOC108018647|XP_036671178.1|DSUZ	CG10361|NP_648509.1|DMEL
OG0005011	LOC108009134|XP_016928727.1|DSUZ	CG3907|NP_611870.3|DMEL
OG0005012	LOC108012430|XP_016933283.1|DSUZ	Sin|NP_524192.2|DMEL
OG0005013	LOC108011544|XP_016932200.2|DSUZ	Rel|NP_477094.1|DMEL
OG0005014	LOC108012994|XP_016934056.1|DSUZ	CG6709|NP_001097567.1|DMEL
OG0005015	LOC108005857|XP_036671145.1|DSUZ	Kap-alpha1|NP_524167.1|DMEL
OG0005016	LOC118877382|XP_036671846.1|DSUZ	Notum|NP_730096.2|DMEL
OG0005017	LOC108012345|XP_016933182.1|DSUZ	Unr|NP_001137912.1|DMEL
OG0005018	LOC108013041|XP_016934138.1|DSUZ	CG13893|NP_612042.3|DMEL
OG0005019	LOC108007499|XP_016926671.2|DSUZ	Pgm1|NP_524675.1|DMEL
OG0005020	LOC108009513|XP_016929421.1|DSUZ	CG12134|NP_001369072.1|DMEL
OG0005021	LOC108006752|XP_016925796.1|DSUZ	CG5056|NP_609391.1|DMEL
OG0005022	LOC108012410|XP_016933260.1|DSUZ	CG17249|NP_647638.1|DMEL
OG0005023	LOC108008630|XP_016928000.1|DSUZ	CG30001|NP_724825.2|DMEL
OG0005024	LOC108013251|XP_016934490.1|DSUZ	Cht2|NP_477298.2|DMEL
OG0005025	LOC108013529|XP_016934915.1|DSUZ	mRRF1|NP_648302.2|DMEL
OG0005026	LOC108012403|XP_016933252.1|DSUZ	CG7550|NP_648176.1|DMEL
OG0005027	LOC108011816|XP_036671031.1|DSUZ	CG12605|NP_647845.2|DMEL
OG0005028	LOC108018679|XP_016941740.2|DSUZ	CG5961|NP_650206.1|DMEL
OG0005029	LOC108004810|XP_016923367.1|DSUZ	CycT|NP_524127.2|DMEL
OG0005030	LOC108012927|XP_016933951.1|DSUZ	Gk1|NP_524655.1|DMEL
OG0005031	LOC108013353|XP_016934659.1|DSUZ	simj|NP_001261685.1|DMEL
OG0005032	LOC108012606|XP_016933515.1|DSUZ	CG10510|NP_649291.2|DMEL
OG0005033	LOC108011407|XP_036670700.1|DSUZ	Blimp-1|NP_001261442.1|DMEL
OG0005034	LOC108011408|XP_036671054.1|DSUZ	lin-28|NP_647983.1|DMEL
OG0005035	LOC108013175|XP_016934361.1|DSUZ	park|NP_730600.1|DMEL
OG0005036	LOC108013183|XP_016934373.1|DSUZ	CG16984|NP_647729.1|DMEL
OG0005037	LOC108013069|XP_016934177.1|DSUZ	Cpsf5|NP_001036597.1|DMEL
OG0005038	LOC108011872|XP_016932603.1|DSUZ	CG14971|NP_647817.2|DMEL
OG0005039	LOC108021344|XP_016945515.1|DSUZ	Vps53|NP_608825.2|DMEL
OG0005040	LOC108013142|XP_016934317.1|DSUZ	CG7324|NP_649305.1|DMEL
OG0005041	LOC108013077|XP_016934186.1|DSUZ	ICA69|NP_649283.1|DMEL
OG0005042	LOC108012478|XP_016933364.1|DSUZ	CG12093|NP_647747.1|DMEL
OG0005043	LOC108009772|XP_016929890.1|DSUZ	mRpL54|NP_611541.1|DMEL
OG0005044	LOC108009769|XP_016929887.1|DSUZ	cpa|NP_611539.1|DMEL
OG0005045	LOC108008640|XP_016928009.1|DSUZ	ND-B14.7|NP_611538.1|DMEL
OG0005046	LOC108017883|XP_016940535.1|DSUZ	CG5189|NP_611334.1|DMEL
OG0005047	LOC108011745|XP_016932459.1|DSUZ	nst|NP_648588.1|DMEL
OG0005048	LOC108011733|XP_036671728.1|DSUZ	eIF2beta|NP_524043.1|DMEL
OG0005049	LOC108013003|XP_016934077.2|DSUZ	CG42337|NP_649286.2|DMEL
OG0005050	LOC108009103|XP_016928657.1|DSUZ	CG8878|NP_610733.1|DMEL
OG0005051	LOC108013098|XP_016934231.1|DSUZ	AcCoAS|NP_730611.1|DMEL
OG0005052	LOC108012560|XP_016933464.1|DSUZ	CG12974|NP_730613.2|DMEL
OG0005053	LOC108020354|XP_016944040.1|DSUZ	CG4364|NP_609305.1|DMEL
OG0005054	LOC108005740|XP_036670587.1|DSUZ	RhoBTB|NP_001262107.1|DMEL
OG0005055	LOC108013738|XP_016935178.1|DSUZ	Alr|NP_001259731.1|DMEL
OG0005056	LOC108018249|XP_016941268.1|DSUZ	CG12964|NP_611040.2|DMEL
OG0005057	LOC108005826|XP_036670940.1|DSUZ	CG7546|NP_001137904.1|DMEL
OG0005058	LOC108014460|XP_036671441.1|DSUZ	shep|NP_001246636.1|DMEL
OG0005059	LOC108008427|XP_016927765.1|DSUZ	SiaT|NP_523853.1|DMEL
OG0005060	LOC108009482|XP_016929357.1|DSUZ	Mmp1|NP_726473.2|DMEL
OG0005061	LOC108005904|XP_016924800.1|DSUZ	epsilonCOP|NP_609037.1|DMEL
OG0005062	LOC108018021|XP_016940869.1|DSUZ	SERCA|NP_726381.1|DMEL
OG0005063	LOC108007465|XP_016926626.1|DSUZ	Yeti|NP_001137537.1|DMEL
OG0005064	LOC108014684|XP_016936347.1|DSUZ	IntS9|NP_648838.3|DMEL
OG0005065	LOC108017919|XP_016940578.1|DSUZ	Corin|NP_610297.2|DMEL
OG0005066	LOC108010170|XP_016930502.1|DSUZ	Syn2|NP_788381.1|DMEL
OG0005067	LOC108010244|XP_016930587.1|DSUZ	CG5819|NP_611660.1|DMEL
OG0005068	LOC108007548|XP_016926730.2|DSUZ	geko|NP_524980.1|DMEL
OG0005069	LOC108019782|XP_016943262.1|DSUZ	CG8726|NP_610341.2|DMEL
OG0005070	LOC108007264|XP_016926392.1|DSUZ	Sox14|NP_476894.1|DMEL
OG0005071	LOC108014492|XP_036672186.1|DSUZ	TfIIEalpha|NP_524026.1|DMEL
OG0005072	LOC108015251|XP_016937093.1|DSUZ	CG12773|NP_569905.1|DMEL
OG0005073	LOC108018219|XP_016941227.1|DSUZ	CG5721|NP_611306.1|DMEL
OG0005074	LOC108012908|XP_016933915.1|DSUZ	Sarm|NP_001246662.1|DMEL
OG0005075	LOC108008681|XP_016928064.1|DSUZ	eEFSec|NP_611584.1|DMEL
OG0005076	LOC108008325|XP_016927637.1|DSUZ	Syx6|NP_995816.1|DMEL
OG0005078	LOC108011839|XP_036671970.1|DSUZ	CG10357|NP_647821.2|DMEL
OG0005079	LOC108009106|XP_016928665.1|DSUZ	CG12851|NP_611987.3|DMEL
OG0005080	LOC108007126|XP_016926219.1|DSUZ	CG16753|NP_647764.1|DMEL
OG0005081	LOC108017739|XP_016940337.1|DSUZ	vimar|NP_995767.1|DMEL
OG0005082	LOC108017675|XP_016940271.2|DSUZ	CG12713|NP_648806.1|DMEL
OG0005083	LOC108013720|XP_016935149.1|DSUZ	MED20|NP_001260223.1|DMEL
OG0005084	LOC108013381|XP_016934696.1|DSUZ	CG17364|NP_788506.1|DMEL
OG0005085	LOC108013935|XP_016935434.2|DSUZ	CG7638|NP_648439.1|DMEL
OG0005086	LOC108018208|XP_016941214.1|DSUZ	CG11127|NP_610283.1|DMEL
OG0005087	LOC108013214|XP_016934421.1|DSUZ	Ae2|NP_648357.1|DMEL
OG0005088	LOC108010005|XP_016930282.1|DSUZ	CG13229|NP_610637.1|DMEL
OG0005089	LOC108010004|XP_016930281.1|DSUZ	CG12391|NP_610639.1|DMEL
OG0005090	LOC108009764|XP_016929880.1|DSUZ	CG11257|NP_611419.1|DMEL
OG0005091	LOC108019863|XP_036670199.1|DSUZ	GLS|NP_001163129.1|DMEL
OG0005092	LOC108006834|XP_016925871.1|DSUZ	CG7506|NP_648144.3|DMEL
OG0005093	LOC108005842|XP_016924679.1|DSUZ	Deaf1|NP_524169.1|DMEL
OG0005094	LOC108015840|XP_036671964.1|DSUZ	Eip63E|NP_001261373.1|DMEL
OG0005095	LOC108009327|XP_016929087.1|DSUZ	NKAIN|NP_611975.3|DMEL
OG0005096	LOC108021536|XP_016945790.1|DSUZ	Prx6005|NP_523463.2|DMEL
OG0005097	LOC108008378|XP_016927709.1|DSUZ	CG10433|NP_611590.1|DMEL
OG0005098	LOC108009977|XP_016930236.1|DSUZ	pio|NP_726461.1|DMEL
OG0005099	LOC108008910|XP_016928306.1|DSUZ	ETH|NP_524699.1|DMEL
OG0005100	LOC108008661|XP_016928039.1|DSUZ	Orc4|NP_477320.1|DMEL
OG0005101	LOC108005029|XP_016923653.2|DSUZ, LOC118877676|XP_036673253.1|DSUZ	mdlc|NP_650865.1|DMEL
OG0005102	LOC108009788|XP_016929919.1|DSUZ	RIC-3|NP_611537.2|DMEL
OG0005103	LOC108007265|XP_016926393.1|DSUZ	mr|NP_611862.1|DMEL
OG0005104	LOC108010030|XP_016930325.1|DSUZ	Chrac-14|NP_476646.2|DMEL
OG0005105	LOC108012755|XP_016933678.1|DSUZ	tap|NP_524124.1|DMEL
OG0005106	LOC108012318|XP_036671222.1|DSUZ	Shab|NP_001189037.1|DMEL
OG0005107	LOC108007112|XP_016926203.1|DSUZ	CG32281|NP_728821.2|DMEL
OG0005108	LOC108009342|XP_016929119.1|DSUZ	mRpS16|NP_523737.1|DMEL
OG0005109	LOC108004691|XP_016923188.1|DSUZ	CG34348|NP_001096954.1|DMEL
OG0005110	LOC108005642|XP_016924445.2|DSUZ	spd-2|NP_648906.1|DMEL
OG0005111	LOC108011454|XP_016932087.1|DSUZ	PGRP-LD|NP_001137893.1|DMEL
OG0005112	LOC108012379|XP_016933223.1|DSUZ	Rabex-5|NP_612093.1|DMEL
OG0005113	LOC118877325|XP_036671497.1|DSUZ	Pmi|NP_001027109.2|DMEL
OG0005114	LOC108012435|XP_016933290.1|DSUZ	CG9018|NP_647701.1|DMEL
OG0005115	LOC108021628|XP_016945924.1|DSUZ	CG34124|NP_001036333.1|DMEL
OG0005116	LOC108006669|XP_036671609.1|DSUZ	Dbp73D|NP_476833.1|DMEL
OG0005117	LOC108016777|XP_016939032.1|DSUZ	Pex5|NP_726771.1|DMEL
OG0005118	LOC108021466|XP_016945687.1|DSUZ	yip2|NP_523528.1|DMEL
OG0005119	LOC108017972|XP_036670120.1|DSUZ	Trpm|NP_001097320.1|DMEL
OG0005120	LOC108013542|XP_016934933.1|DSUZ	GV1|NP_647665.2|DMEL
OG0005121	LOC108020758|XP_036670654.1|DSUZ	Cpr76Bc|NP_001097644.1|DMEL
OG0005122	LOC108011263|XP_016931858.1|DSUZ	RpS4|NP_729871.1|DMEL
OG0005123	LOC108015539|XP_036670396.1|DSUZ	Chmp1|NP_649051.3|DMEL
OG0005124	LOC108006797|XP_036670684.1|DSUZ	Lasp|NP_730192.2|DMEL
OG0005125	LOC108006684|XP_036671602.1|DSUZ	Dab|NP_001163455.2|DMEL
OG0005126	LOC108012344|XP_016933181.1|DSUZ	Oseg1|NP_648221.3|DMEL
OG0005127	LOC108012876|XP_016933853.1|DSUZ	CG1927|NP_647684.1|DMEL
OG0005128	LOC108007642|XP_036669904.1|DSUZ	Psc|NP_523725.2|DMEL
OG0005129	LOC108013485|XP_016934857.1|DSUZ	CG5199|NP_649227.2|DMEL
OG0005130	LOC108012842|XP_016933797.1|DSUZ	Pex14|NP_649253.1|DMEL
OG0005131	LOC108005762|XP_036671026.1|DSUZ	CG42458|NP_996010.2|DMEL
OG0005132	LOC108007731|XP_016926972.1|DSUZ	Pfdn2|NP_729659.1|DMEL
OG0005133	LOC108007125|XP_036672015.1|DSUZ	CG14968|NP_647800.1|DMEL
OG0005134	LOC108011737|XP_036671259.1|DSUZ	sti|NP_001261768.1|DMEL
OG0005135	LOC108013244|XP_016934480.1|DSUZ	CG12025|NP_647671.1|DMEL
OG0005136	LOC108013402|XP_016934745.1|DSUZ	dre4|NP_476610.2|DMEL
OG0005137	LOC108020162|XP_016943753.2|DSUZ	l_3_mbt|NP_733209.1|DMEL
OG0005138	LOC118877399|XP_036671954.1|DSUZ	Eaf6|NP_647981.1|DMEL
OG0005139	LOC108013312|XP_016934593.1|DSUZ	CG42269|NP_648019.2|DMEL
OG0005140	LOC108021483|XP_016945717.1|DSUZ	eIF3i|NP_523478.1|DMEL
OG0005141	LOC108009498|XP_016929382.1|DSUZ	Dg|NP_788363.1|DMEL
