Orthogroup	DSUZ.longest_only	DBIA.longest_only
OG0004619	LOC108018577|XP_016941624.2|DSUZ	LOC108031569|XP_016960616.1|DBIA
OG0004620	LOC108013832|XP_016935303.2|DSUZ	LOC108031550|XP_016960581.1|DBIA
OG0004621	LOC108016509|XP_016938672.1|DSUZ	LOC108025035|XP_016950779.1|DBIA
OG0004622	LOC118877720|XP_036673538.1|DSUZ, LOC108020301|XP_036677883.1|DSUZ	LOC108025177|XP_016950978.1|DBIA
OG0004623	LOC108007561|XP_016926742.1|DSUZ	LOC108026000|XP_016952179.1|DBIA
OG0004624	LOC108016247|XP_016938359.1|DSUZ	LOC108023294|XP_016948527.1|DBIA
OG0004625	LOC108005113|XP_036677206.1|DSUZ	LOC108026170|XP_016952419.1|DBIA
OG0004626	LOC108020180|XP_016943773.1|DSUZ	LOC108023397|XP_016948332.1|DBIA
OG0004627	LOC108020014|XP_036671456.1|DSUZ	LOC108035080|XP_016965975.1|DBIA
OG0004628	LOC108017000|XP_016939436.1|DSUZ	LOC108023682|XP_016948793.1|DBIA
OG0004629	LOC108015605|XP_036674076.1|DSUZ	LOC108032088|XP_016961402.1|DBIA
OG0004630	LOC108015489|XP_036675387.1|DSUZ	LOC108025373|XP_016951327.1|DBIA
OG0004632	LOC108020298|XP_036677879.1|DSUZ	LOC108024766|XP_016950372.1|DBIA
OG0004633	LOC108007556|XP_036674613.1|DSUZ	LOC108026018|XP_016952197.1|DBIA
OG0004634	LOC108014317|XP_016935878.1|DSUZ	LOC108026418|XP_016952836.1|DBIA
OG0004635	LOC108015171|XP_016936943.2|DSUZ	LOC108023541|XP_016948600.1|DBIA
OG0004636	LOC108011220|XP_016931803.2|DSUZ	LOC108035775|XP_016966971.1|DBIA
OG0004637	LOC108016794|XP_036676661.1|DSUZ	LOC108023399|XP_016948335.1|DBIA
OG0004638	LOC108015417|XP_016937336.2|DSUZ	LOC108027566|XP_016954542.1|DBIA
OG0004639	LOC118878108|XP_036675402.1|DSUZ	LOC108025073|XP_016950820.1|DBIA
OG0004640	LOC108016126|XP_036675469.1|DSUZ	LOC108025540|XP_016951557.1|DBIA
OG0004641	LOC108005168|XP_016923832.1|DSUZ	LOC108036539|XP_016968255.1|DBIA
OG0004642	LOC108016796|XP_016939058.1|DSUZ	LOC108023400|XP_016948339.1|DBIA
OG0004643	LOC108018547|XP_016941589.1|DSUZ	LOC108032202|XP_016961549.1|DBIA
OG0004644	LOC108015372|XP_016937279.1|DSUZ	LOC108024193|XP_016949528.1|DBIA
OG0004645	LOC108020303|XP_016943926.1|DSUZ	LOC108029231|XP_016956914.1|DBIA
OG0004646	LOC108012161|XP_016932944.1|DSUZ	LOC108025269|XP_016951120.1|DBIA
OG0004647	LOC108005448|XP_016924226.1|DSUZ	LOC108026560|XP_016953003.1|DBIA
OG0004648	LOC108004845|XP_016923415.1|DSUZ	LOC108035781|XP_016966991.1|DBIA
OG0004649	LOC108005289|XP_016923974.1|DSUZ	LOC108026097|XP_016952289.1|DBIA
OG0004650	LOC108009410|XP_016929223.1|DSUZ	LOC108033362|XP_016963162.1|DBIA
OG0004651	LOC118876778|XP_036673143.1|DSUZ	LOC108031102|XP_016959802.1|DBIA
OG0004652	LOC108017448|XP_036674156.1|DSUZ	LOC108024665|XP_016950221.1|DBIA
OG0004653	LOC108007768|XP_036671105.1|DSUZ	LOC108030874|XP_016959518.1|DBIA
OG0004654	LOC108008045|XP_016927321.1|DSUZ	LOC108036162|XP_016967642.1|DBIA
OG0004655	LOC108014741|XP_016936411.2|DSUZ	LOC108024787|XP_016950393.1|DBIA
OG0004656	LOC108010449|XP_016930801.1|DSUZ	LOC108035800|XP_016967030.1|DBIA
OG0004657	LOC108018392|XP_016941434.2|DSUZ	LOC108027052|XP_016953749.1|DBIA
OG0004658	LOC108007389|XP_036673059.1|DSUZ	LOC108031410|XP_016960295.1|DBIA
OG0004659	LOC108015827|XP_036674738.1|DSUZ	LOC108024678|XP_016950237.1|DBIA
OG0004660	LOC118877633|XP_036673028.1|DSUZ	LOC108031609|XP_016960687.1|DBIA
OG0004661	LOC108016104|XP_016938192.2|DSUZ	LOC108032092|XP_016961407.1|DBIA
OG0004662	LOC118877780|XP_036673737.1|DSUZ	LOC108025573|XP_016951594.1|DBIA
OG0004663	LOC108021814|XP_016946105.1|DSUZ	LOC108032595|XP_016962003.1|DBIA
OG0004664	LOC108004659|XP_016923120.1|DSUZ	LOC108032414|XP_016961725.1|DBIA
OG0004665	LOC108018997|XP_016942096.1|DSUZ	LOC108032983|XP_016962549.1|DBIA
OG0004666	LOC108010586|XP_016930961.2|DSUZ	LOC108031532|XP_016960556.1|DBIA
OG0004667	LOC108010570|XP_036674565.1|DSUZ	LOC108032216|XP_016961565.1|DBIA
OG0004668	LOC108005416|XP_016924172.1|DSUZ	LOC108026403|XP_016952853.1|DBIA
OG0004669	LOC108011695|XP_016932397.1|DSUZ	LOC108033935|XP_016964103.1|DBIA
OG0004670	LOC108011762|XP_036675256.1|DSUZ	LOC108025353|XP_016951301.1|DBIA
OG0004671	LOC108018680|XP_016941741.1|DSUZ	LOC108027187|XP_016953976.1|DBIA
OG0004672	LOC108014629|XP_036674405.1|DSUZ, LOC108006764|XP_036675439.1|DSUZ	LOC108024593|XP_016950090.1|DBIA
OG0004673	LOC108010807|XP_036675622.1|DSUZ	LOC108023881|XP_016949054.1|DBIA
OG0004674	LOC108019534|XP_016942862.2|DSUZ	LOC108024788|XP_016950395.1|DBIA
OG0004675	LOC108019528|XP_036673197.1|DSUZ	LOC108024617|XP_016950140.1|DBIA
OG0004676	LOC108015820|XP_016937874.1|DSUZ	LOC108027276|XP_016954139.1|DBIA
OG0004677	LOC108015776|XP_016937815.2|DSUZ	LOC108026152|XP_016952374.1|DBIA
OG0004678	LOC108015779|XP_036673282.1|DSUZ	LOC108026406|XP_016952820.1|DBIA
OG0004679	LOC108014150|XP_016935670.2|DSUZ	LOC108032167|XP_016961510.1|DBIA
OG0004680	LOC108020786|XP_036674151.1|DSUZ	LOC108024618|XP_016950144.1|DBIA
OG0004681	LOC108006504|XP_016925516.2|DSUZ	LOC108031738|XP_016960919.1|DBIA
OG0004682	LOC108012116|XP_016932892.1|DSUZ	LOC108027869|XP_016954972.1|DBIA
OG0004683	LOC108018485|XP_016941531.1|DSUZ	LOC108025000|XP_016950748.1|DBIA
OG0004684	LOC108010590|XP_016930964.2|DSUZ	LOC108031087|XP_016959781.1|DBIA
OG0004685	LOC108010737|XP_036674206.1|DSUZ	LOC108026295|XP_016952651.1|DBIA
OG0004686	LOC108018448|XP_016941495.2|DSUZ	LOC108031557|XP_016960589.1|DBIA
OG0004687	LOC108010728|XP_036674527.1|DSUZ	LOC108026388|XP_016952798.1|DBIA
OG0004688	LOC108010923|XP_036674742.1|DSUZ	LOC108031416|XP_016960305.1|DBIA
OG0004689	LOC108007853|XP_036674139.1|DSUZ	LOC108024656|XP_016950204.1|DBIA
OG0004690	LOC108015989|XP_016938067.2|DSUZ	LOC108027254|XP_016954098.1|DBIA
OG0004691	LOC118877939|XP_036674512.1|DSUZ	LOC108026144|XP_016952362.1|DBIA
OG0004692	LOC108015557|XP_036674724.1|DSUZ	LOC108024389|XP_016949789.1|DBIA
OG0004693	LOC108012209|XP_036674723.1|DSUZ	LOC108024388|XP_016949786.1|DBIA
OG0004694	LOC108017669|XP_036673318.1|DSUZ	LOC108026397|XP_016952809.1|DBIA
OG0004695	LOC108019531|XP_036673231.1|DSUZ	LOC108024661|XP_016950214.1|DBIA
OG0004696	LOC108018496|XP_016941543.1|DSUZ, LOC108019424|XP_016942735.1|DSUZ	LOC108031046|XP_016959736.1|DBIA
OG0004697	LOC108019206|XP_016942488.1|DSUZ	LOC108025919|XP_016952095.1|DBIA
OG0004698	LOC108005466|XP_016924250.1|DSUZ	LOC108033131|XP_016962843.1|DBIA
OG0004699	LOC108018743|XP_036674563.1|DSUZ	LOC108031984|XP_016961267.1|DBIA
OG0004700	LOC108011648|XP_016932328.1|DSUZ	LOC108024944|XP_016950653.1|DBIA
OG0004701	LOC108014421|XP_036672704.1|DSUZ	LOC108027367|XP_016954279.1|DBIA
OG0004702	LOC108015755|XP_036673239.1|DSUZ	LOC108026213|XP_016952517.1|DBIA
OG0004703	LOC108011094|XP_036674629.1|DSUZ	LOC108024364|XP_016949756.1|DBIA
OG0004704	LOC108017306|XP_016939817.2|DSUZ	LOC108031597|XP_016960664.1|DBIA
OG0004705	LOC108017199|XP_016939682.2|DSUZ	LOC108031636|XP_016960734.1|DBIA
OG0004706	LOC108013089|XP_016934212.2|DSUZ	LOC108035294|XP_016966349.1|DBIA
OG0004707	LOC108020472|XP_016944288.1|DSUZ	LOC108033889|XP_016964025.1|DBIA
OG0004708	LOC118878009|XP_036674944.1|DSUZ	LOC108027195|XP_016953988.1|DBIA
OG0004709	LOC108014397|XP_016935995.2|DSUZ, LOC118877653|XP_036673158.1|DSUZ	LOC108032095|XP_016961411.1|DBIA
OG0004710	LOC108017485|XP_036674245.1|DSUZ	LOC108024600|XP_016950102.1|DBIA
OG0004711	LOC108006356|XP_036675369.1|DSUZ	LOC108025029|XP_016950774.1|DBIA
OG0004712	LOC108017541|XP_016940106.1|DSUZ, LOC108010989|XP_016931498.1|DSUZ	LOC108031464|XP_016960392.1|DBIA
OG0004713	LOC108015742|XP_036673234.1|DSUZ	LOC108026242|XP_016952568.1|DBIA
OG0004714	LOC108020623|XP_016944461.1|DSUZ	LOC108026169|XP_016952413.1|DBIA
OG0004715	LOC108005876|XP_016924748.1|DSUZ	LOC108032651|XP_016962095.1|DBIA
OG0004716	LOC108015747|XP_036673408.1|DSUZ	LOC108026288|XP_016952643.1|DBIA
OG0004717	LOC108015011|XP_016936728.1|DSUZ	LOC108027610|XP_016954620.1|DBIA
OG0004718	LOC108007124|XP_016926220.1|DSUZ	LOC108035351|XP_016966435.1|DBIA
OG0004719	LOC108018269|XP_036675343.1|DSUZ	LOC108025297|XP_016951176.1|DBIA
OG0004720	LOC108007462|XP_016926623.1|DSUZ	LOC108026147|XP_016952370.1|DBIA
OG0004721	LOC108017495|XP_036674614.1|DSUZ	LOC108024564|XP_016950047.1|DBIA
OG0004722	LOC108007241|XP_036674431.1|DSUZ	LOC108026405|XP_016952818.1|DBIA
OG0004723	LOC108019200|XP_016942478.1|DSUZ	LOC108025904|XP_016952077.1|DBIA
OG0004724	LOC108014888|XP_016936595.1|DSUZ	LOC108032158|XP_016961493.1|DBIA
OG0004725	LOC118879480|XP_036678245.1|DSUZ, LOC108016165|XP_036675392.1|DSUZ	LOC108025351|XP_016951300.1|DBIA
OG0004726	LOC108019517|XP_036673353.1|DSUZ	LOC108024764|XP_016950366.1|DBIA
OG0004727	LOC108011083|XP_036674415.1|DSUZ	LOC108024649|XP_016950191.1|DBIA
OG0004728	LOC108018685|XP_016941746.2|DSUZ	LOC108027387|XP_016954311.1|DBIA
OG0004729	LOC108013692|XP_016935100.1|DSUZ	LOC108023929|XP_016949102.1|DBIA
OG0004730	LOC108005349|XP_016924082.1|DSUZ	LOC108034293|XP_016964643.1|DBIA
OG0004731	LOC108020112|XP_036672663.1|DSUZ	LOC108031802|XP_016961011.1|DBIA
OG0004732	LOC108013928|XP_036674092.1|DSUZ	LOC108032257|XP_016961610.1|DBIA
OG0004733	LOC108020775|XP_036674326.1|DSUZ	LOC108024694|XP_016950262.1|DBIA
OG0004734	LOC108016195|XP_016938311.2|DSUZ	LOC108032242|XP_016961595.1|DBIA
OG0004735	LOC108010821|XP_016931265.2|DSUZ	LOC108023867|XP_016949020.1|DBIA
OG0004736	LOC108007603|XP_036673488.1|DSUZ	LOC108024550|XP_016950018.1|DBIA
OG0004737	LOC108011596|XP_036673665.1|DSUZ	LOC108024932|XP_016950619.1|DBIA
OG0004738	LOC108011639|XP_016932316.1|DSUZ	LOC108024966|XP_016950694.1|DBIA
OG0004739	LOC108007851|XP_016927102.2|DSUZ	LOC108024529|XP_016949984.1|DBIA
OG0004740	LOC108011495|XP_016932134.1|DSUZ	LOC108032226|XP_016961578.1|DBIA
OG0004741	LOC108014894|XP_016936603.2|DSUZ	LOC108031579|XP_016960632.1|DBIA
OG0004742	LOC108006240|XP_036677232.1|DSUZ	LOC108035605|XP_016966778.1|DBIA
OG0004743	LOC108014142|XP_016935662.2|DSUZ	LOC108031976|XP_016961259.1|DBIA
OG0004744	LOC108010293|XP_016930657.1|DSUZ	LOC108029012|XP_016956547.1|DBIA
OG0004745	LOC118878085|XP_036675246.1|DSUZ	LOC108032906|XP_016962455.1|DBIA
OG0004746	LOC108019491|XP_016942808.2|DSUZ	LOC108025329|XP_016951245.1|DBIA
OG0004747	LOC108016513|XP_016938675.2|DSUZ	LOC108025331|XP_016951247.1|DBIA
OG0004748	LOC108016507|XP_036675635.1|DSUZ	LOC108025036|XP_016950780.1|DBIA
OG0004749	LOC108017079|XP_016939529.2|DSUZ	LOC108031730|XP_016960893.1|DBIA
OG0004750	LOC108011349|XP_036672908.1|DSUZ	LOC108031573|XP_016960620.1|DBIA
OG0004751	LOC108006413|XP_036673300.1|DSUZ	LOC108026190|XP_016952469.1|DBIA
OG0004752	LOC108016157|XP_016938265.2|DSUZ	LOC108025158|XP_016950924.1|DBIA
OG0004753	LOC108017311|XP_016939824.2|DSUZ	LOC108031716|XP_016960874.1|DBIA
OG0004754	LOC108014830|XP_016936518.2|DSUZ	LOC108024698|XP_016950265.1|DBIA
OG0004755	LOC108007813|XP_016927068.1|DSUZ	LOC108031749|XP_016960942.1|DBIA
OG0004756	LOC108007810|XP_036674624.1|DSUZ	LOC108031746|XP_016960936.1|DBIA
OG0004757	LOC108014134|XP_036673947.1|DSUZ	LOC108024183|XP_016949512.1|DBIA
OG0004758	LOC108014836|XP_016936527.2|DSUZ	LOC108025237|XP_016951076.1|DBIA
OG0004759	LOC108006087|XP_036672930.1|DSUZ	LOC108031727|XP_016960887.1|DBIA
OG0004760	LOC108018583|XP_036674127.1|DSUZ	LOC108031890|XP_016961148.1|DBIA
OG0004761	LOC108018315|XP_036674683.1|DSUZ	LOC108031459|XP_016960385.1|DBIA
OG0004762	LOC108021250|XP_016945357.1|DSUZ	LOC108034004|XP_016964223.1|DBIA
OG0004763	LOC118877723|XP_036673560.1|DSUZ, LOC108017508|XP_036677901.1|DSUZ	LOC108025298|XP_016951183.1|DBIA
OG0004764	LOC108017207|XP_036674520.1|DSUZ	LOC108032137|XP_016961462.1|DBIA
OG0004765	LOC108011479|XP_036673961.1|DSUZ	LOC108031765|XP_016960961.1|DBIA
OG0004766	LOC108011473|XP_036674009.1|DSUZ	LOC108032141|XP_016961465.1|DBIA
OG0004767	LOC108011635|XP_016932313.2|DSUZ	LOC108024994|XP_016950739.1|DBIA
OG0004768	LOC108011621|XP_016932291.1|DSUZ	LOC108024948|XP_016950667.1|DBIA
OG0004769	LOC108008892|XP_016928288.1|DSUZ	LOC108033350|XP_016963148.1|DBIA
OG0004770	LOC118877730|XP_036673610.1|DSUZ	LOC108024877|XP_016950514.1|DBIA
OG0004771	LOC108015508|XP_016937454.2|DSUZ	LOC108025281|XP_016951145.1|DBIA
OG0004772	LOC108006107|XP_016925042.2|DSUZ	LOC108031825|XP_016961047.1|DBIA
OG0004773	LOC108010576|XP_036673864.1|DSUZ, LOC118877943|XP_036674529.1|DSUZ	LOC108031400|XP_016960256.1|DBIA
OG0004774	LOC108010574|XP_036674530.1|DSUZ, LOC118877818|XP_036673866.1|DSUZ	LOC108031401|XP_016960257.1|DBIA
OG0004775	LOC108020120|XP_036672499.1|DSUZ	LOC108031478|XP_016960438.1|DBIA
OG0004776	LOC108017747|XP_016940348.1|DSUZ	LOC108030334|XP_016958686.1|DBIA
OG0004777	LOC108004838|XP_016923403.1|DSUZ	LOC108025105|XP_016950898.1|DBIA
OG0004778	LOC108006160|XP_016925102.1|DSUZ	LOC108032797|XP_016962292.1|DBIA
OG0004779	LOC108011886|XP_036674170.1|DSUZ	LOC108024789|XP_016950396.1|DBIA
OG0004780	LOC108009976|XP_016930240.1|DSUZ	LOC108027703|XP_016954742.1|DBIA
OG0004781	LOC108010943|XP_036672649.1|DSUZ	LOC108031947|XP_016961220.1|DBIA
OG0004782	LOC108007463|XP_036673439.1|DSUZ	LOC108026145|XP_016952364.1|DBIA
OG0004783	LOC108006516|XP_016925529.2|DSUZ	LOC108023970|XP_016949182.1|DBIA
OG0004784	LOC108007598|XP_016926788.2|DSUZ	LOC108027066|XP_016953765.1|DBIA
OG0004785	LOC108016040|XP_016938124.1|DSUZ	LOC108027062|XP_016953760.1|DBIA
OG0004786	LOC118877992|XP_036674826.1|DSUZ	LOC108027447|XP_016954387.1|DBIA
OG0004787	LOC108016043|XP_016938127.1|DSUZ	LOC108027134|XP_016953841.1|DBIA
OG0004788	LOC108015993|XP_036675146.1|DSUZ	LOC108027137|XP_016953843.1|DBIA
OG0004789	LOC108016047|XP_016938130.2|DSUZ	LOC108027139|XP_016953847.1|DBIA
OG0004790	LOC108020307|XP_016943928.1|DSUZ	LOC108025542|XP_016951561.1|DBIA
OG0004791	LOC108010847|XP_016931308.1|DSUZ	LOC108025266|XP_016951116.1|DBIA
OG0004792	LOC108013824|XP_016935292.2|DSUZ	LOC108032220|XP_016961572.1|DBIA
OG0004793	LOC108015486|XP_016937407.2|DSUZ	LOC108025248|XP_016951088.1|DBIA
OG0004794	LOC108010993|XP_036674256.1|DSUZ, LOC108017547|XP_036672626.1|DSUZ	LOC108031739|XP_016960922.1|DBIA
OG0004795	LOC108020242|XP_016943854.2|DSUZ, LOC118878585|XP_036677511.1|DSUZ	LOC108024749|XP_016950348.1|DBIA
OG0004796	LOC108014891|XP_036672600.1|DSUZ	LOC108031734|XP_016960905.1|DBIA
OG0004797	LOC118877629|XP_036673018.1|DSUZ, LOC108014387|XP_036673183.1|DSUZ	LOC108031946|XP_016961216.1|DBIA
OG0004798	LOC108007228|XP_016926354.2|DSUZ	LOC108026043|XP_016952227.1|DBIA
OG0004799	LOC108018474|XP_036673179.1|DSUZ	LOC108031675|XP_016960803.1|DBIA
OG0004800	LOC108015937|XP_036674462.1|DSUZ	LOC108032149|XP_016961478.1|DBIA
OG0004801	LOC108005017|XP_036673399.1|DSUZ	LOC108026436|XP_016952862.1|DBIA
OG0004802	LOC108010546|XP_036674561.1|DSUZ	LOC108032074|XP_016961383.1|DBIA
OG0004803	LOC108014761|XP_036673481.1|DSUZ	LOC108024573|XP_016950059.1|DBIA
OG0004804	LOC108011622|XP_016932296.1|DSUZ	LOC108024949|XP_016950672.1|DBIA
OG0004805	LOC108008017|XP_036673959.1|DSUZ	LOC108031469|XP_016960410.1|DBIA
OG0004806	LOC108005295|XP_016923986.1|DSUZ	LOC108035981|XP_016967311.1|DBIA
OG0004807	LOC108006616|XP_016925628.2|DSUZ	LOC108026054|XP_016952237.1|DBIA
OG0004808	LOC108013887|XP_016935382.2|DSUZ	LOC108032179|XP_016961523.1|DBIA
OG0004809	LOC108019432|XP_016942744.2|DSUZ, LOC108010566|XP_016930935.1|DSUZ	LOC108032208|XP_016961557.1|DBIA
OG0004810	LOC108010595|XP_016930971.1|DSUZ, LOC118877819|XP_036673884.1|DSUZ	LOC108031968|XP_016961249.1|DBIA
OG0004811	LOC108013190|XP_016934383.1|DSUZ	LOC108028686|XP_016956115.1|DBIA
OG0004812	LOC108015848|XP_036672948.1|DSUZ	LOC108031381|XP_016960223.1|DBIA
OG0004813	LOC108014740|XP_016936410.2|DSUZ	LOC108024785|XP_016950389.1|DBIA
OG0004814	LOC108016204|XP_036674046.1|DSUZ	LOC108031658|XP_016960782.1|DBIA
OG0004815	LOC108004718|XP_016923226.1|DSUZ	LOC108033095|XP_016962780.1|DBIA
OG0004816	LOC108014972|XP_036676769.1|DSUZ	LOC108023320|XP_016948112.1|DBIA
OG0004817	LOC108015029|XP_016936748.1|DSUZ	LOC108023599|XP_016948695.1|DBIA
OG0004818	LOC108006109|XP_016925045.1|DSUZ	LOC108032055|XP_016961360.1|DBIA
OG0004819	LOC108011037|XP_016931577.1|DSUZ	LOC108031907|XP_016961164.1|DBIA
OG0004820	LOC108013938|XP_016935437.2|DSUZ	LOC108031871|XP_016961118.1|DBIA
OG0004821	LOC108015525|XP_016937484.2|DSUZ	LOC108025278|XP_016951140.1|DBIA
OG0004822	LOC108017456|XP_036674249.1|DSUZ	LOC108024596|XP_016950094.1|DBIA
OG0004823	LOC108010999|XP_036674705.1|DSUZ, LOC108017539|XP_036672834.1|DSUZ	LOC108031506|XP_016960502.1|DBIA
OG0004824	LOC108017552|XP_016940124.2|DSUZ, LOC108010985|XP_036674707.1|DSUZ	LOC108032017|XP_016961312.1|DBIA
OG0004825	LOC108020371|XP_016944092.1|DSUZ	LOC108035978|XP_016967292.1|DBIA
OG0004826	LOC108018562|XP_016941606.2|DSUZ	LOC108027326|XP_016954224.1|DBIA
OG0004827	LOC108011655|XP_016932339.2|DSUZ	LOC108024971|XP_016950703.1|DBIA
OG0004828	LOC108011902|XP_016932641.1|DSUZ	LOC108024724|XP_016950306.1|DBIA
OG0004829	LOC108015784|XP_036673345.1|DSUZ	LOC108026391|XP_016952802.1|DBIA
OG0004830	LOC108018352|XP_036672585.1|DSUZ	LOC108027238|XP_016954061.1|DBIA
OG0004831	LOC108013446|XP_016934810.1|DSUZ	LOC108028503|XP_016955871.1|DBIA
OG0004832	LOC108008065|XP_016927337.1|DSUZ	LOC108031663|XP_016960788.1|DBIA
OG0004833	LOC108016279|XP_016938397.1|DSUZ	LOC108027397|XP_016954324.1|DBIA
OG0004834	LOC108007859|XP_016927112.2|DSUZ	LOC108024720|XP_016950300.1|DBIA
OG0004835	LOC108007835|XP_036674577.1|DSUZ	LOC108024859|XP_016950489.1|DBIA
OG0004836	LOC108008018|XP_016927291.1|DSUZ	LOC108031779|XP_016960982.1|DBIA
OG0004837	LOC108012602|XP_016933511.1|DSUZ	LOC108028322|XP_016955544.1|DBIA
OG0004838	LOC108010914|XP_016931403.2|DSUZ	LOC108031559|XP_016960594.1|DBIA
OG0004839	LOC108006461|XP_036674661.1|DSUZ	LOC108031558|XP_016960590.1|DBIA
OG0004840	LOC108017596|XP_016940175.2|DSUZ	LOC108026306|XP_016952679.1|DBIA
OG0004841	LOC108005364|XP_016924108.1|DSUZ	LOC108029271|XP_016956959.1|DBIA
OG0004842	LOC108010731|XP_016931149.2|DSUZ	LOC108026006|XP_016952185.1|DBIA
OG0004843	LOC108017511|XP_016940064.1|DSUZ	LOC108024412|XP_016949820.1|DBIA
OG0004844	LOC108011984|XP_016932741.1|DSUZ	LOC108036800|XP_016968637.1|DBIA
OG0004845	LOC108006946|XP_036675192.1|DSUZ	LOC108032890|XP_016962414.1|DBIA
OG0004846	LOC108021151|XP_016945211.1|DSUZ	LOC108029119|XP_016956721.1|DBIA
OG0004847	LOC108021150|XP_016945210.1|DSUZ	LOC108029117|XP_016956719.1|DBIA
OG0004848	LOC108020250|XP_016943863.2|DSUZ, LOC118876786|XP_036677517.1|DSUZ	LOC108025022|XP_016950770.1|DBIA
OG0004849	LOC108014560|XP_016936200.2|DSUZ	LOC108032503|XP_016961817.1|DBIA
OG0004850	LOC108006588|XP_036674974.1|DSUZ	LOC108027265|XP_016954125.1|DBIA
OG0004851	LOC108013978|XP_016935483.1|DSUZ	LOC108027051|XP_016953748.1|DBIA
OG0004852	LOC108014234|XP_036675139.1|DSUZ	LOC108027380|XP_016954300.1|DBIA
OG0004853	LOC108009130|XP_016928722.1|DSUZ	LOC108026666|XP_016953202.1|DBIA
OG0004854	LOC108013232|XP_016934449.1|DSUZ	LOC108034928|XP_016965672.1|DBIA
OG0004855	LOC108017059|XP_036671831.1|DSUZ	LOC108028260|XP_016955439.1|DBIA
OG0004856	LOC108006854|XP_036670672.1|DSUZ	LOC108035172|XP_016966122.1|DBIA
OG0004857	LOC108012324|XP_036670283.1|DSUZ	LOC108034599|XP_016965021.1|DBIA
OG0004858	LOC108006869|XP_016925927.2|DSUZ	LOC108034971|XP_016965773.1|DBIA
OG0004859	LOC108006816|XP_036671613.1|DSUZ	LOC108034968|XP_016965769.1|DBIA
OG0004860	LOC108012391|XP_016933238.1|DSUZ	LOC108035613|XP_016966788.1|DBIA
OG0004861	LOC108013035|XP_036672352.1|DSUZ	LOC108034946|XP_016965714.1|DBIA
OG0004862	LOC108012947|XP_036671276.1|DSUZ	LOC108034909|XP_016965644.1|DBIA
OG0004863	LOC108011449|XP_036671493.1|DSUZ	LOC108028459|XP_016955802.1|DBIA
OG0004864	LOC108020208|XP_016943817.1|DSUZ	LOC108035504|XP_016966651.1|DBIA
OG0004865	LOC108017460|XP_016939983.2|DSUZ	LOC108024800|XP_016950409.1|DBIA
OG0004866	LOC108005877|XP_036671330.1|DSUZ	LOC108028607|XP_016956016.1|DBIA
OG0004867	LOC108009219|XP_016928868.1|DSUZ	LOC108030089|XP_016958215.1|DBIA
OG0004868	LOC118878886|XP_036677788.1|DSUZ, LOC108010970|XP_036669924.1|DSUZ	LOC108024272|XP_016949654.1|DBIA
OG0004869	LOC108018056|XP_016940935.1|DSUZ	LOC108030052|XP_016958118.1|DBIA
OG0004870	LOC108018187|XP_016941180.1|DSUZ	LOC108030072|XP_016958161.1|DBIA
OG0004871	LOC108010056|XP_016930357.1|DSUZ	LOC108022939|XP_016947641.1|DBIA
OG0004872	LOC108008371|XP_016927701.1|DSUZ	LOC108023097|XP_016947847.1|DBIA
OG0004873	LOC108021252|XP_016945363.1|DSUZ	LOC108036139|XP_016967613.1|DBIA
OG0004874	LOC108011766|XP_016932486.1|DSUZ	LOC108025157|XP_016950923.1|DBIA
OG0004875	LOC108011217|XP_016931798.1|DSUZ	LOC108035773|XP_016966968.1|DBIA
OG0004876	LOC108015344|XP_016937241.1|DSUZ	LOC108024219|XP_016949574.1|DBIA
OG0004877	LOC108015425|XP_016937348.2|DSUZ	LOC108030705|XP_016959233.1|DBIA
OG0004878	LOC108018210|XP_016941216.1|DSUZ	LOC108030409|XP_016958784.1|DBIA
OG0004879	LOC108009159|XP_036669443.1|DSUZ	LOC108026679|XP_016953244.1|DBIA
OG0004880	LOC108011062|XP_016931614.1|DSUZ	LOC108030878|XP_016959524.1|DBIA
OG0004881	LOC108013290|XP_036671059.1|DSUZ	LOC108028543|XP_016955930.1|DBIA
OG0004882	LOC108005773|XP_016924590.1|DSUZ	LOC108028726|XP_016956176.1|DBIA
OG0004883	LOC108007178|XP_016926299.2|DSUZ	LOC108035678|XP_016966877.1|DBIA
OG0004884	LOC108017978|XP_016940796.1|DSUZ	LOC108030063|XP_016958141.1|DBIA
OG0004885	LOC108019866|XP_016943411.1|DSUZ	LOC108029612|XP_016957484.1|DBIA
OG0004886	LOC108009203|XP_016928851.1|DSUZ	LOC108036540|XP_016968252.1|DBIA
OG0004887	LOC108017824|XP_016940465.2|DSUZ	LOC108030453|XP_016958835.1|DBIA
OG0004888	LOC108017987|XP_016940818.1|DSUZ	LOC108030119|XP_016958308.1|DBIA
OG0004889	LOC108009511|XP_016929420.1|DSUZ	LOC108036581|XP_016968325.1|DBIA
OG0004890	LOC108018231|XP_016941242.1|DSUZ	LOC108030143|XP_016958348.1|DBIA
OG0004891	LOC108005184|XP_016923857.1|DSUZ	LOC108036532|XP_016968243.1|DBIA
OG0004892	LOC108018196|XP_036669977.1|DSUZ	LOC108030358|XP_016958714.1|DBIA
OG0004893	LOC108009165|XP_016928767.1|DSUZ	LOC108026626|XP_016953131.1|DBIA
OG0004894	LOC108017781|XP_016940395.1|DSUZ	LOC108030420|XP_016958796.1|DBIA
OG0004895	LOC108009847|XP_016930029.1|DSUZ	LOC108022787|XP_016947402.1|DBIA
OG0004896	LOC108018131|XP_016941068.1|DSUZ	LOC108030317|XP_016958645.1|DBIA
