Orthogroup	DSUZ.longest_only	DPSE.longest_only
OG0005369	LOC108021778|XP_016946074.1|DSUZ	LOC4817510|XP_001356928.2|DPSE
OG0005370	LOC108016008|XP_016938093.1|DSUZ	LOC4817260|XP_033235270.1|DPSE
OG0005371	LOC108021811|XP_016946106.1|DSUZ	LOC4817230|XP_001356783.4|DPSE
OG0005372	LOC108010604|XP_016930984.2|DSUZ	LOC4801505|XP_015037283.2|DPSE
OG0005373	LOC108010532|XP_036677314.1|DSUZ	LOC6902753|XP_002133265.3|DPSE
OG0005374	LOC108009249|XP_016928921.1|DSUZ	LOC4817392|XP_001356539.1|DPSE
OG0005375	LOC108009631|XP_016929614.1|DSUZ	LOC4817129|XP_001356540.2|DPSE
OG0005376	LOC108015326|XP_036678687.1|DSUZ	LOC4817589|XP_001356992.4|DPSE
OG0005377	LOC108012904|XP_016933904.1|DSUZ	LOC4812184|XP_001352767.2|DPSE
OG0005378	LOC108009836|XP_036677641.1|DSUZ	LOC4817632|XP_033235599.1|DPSE
OG0005379	LOC108008056|XP_016927330.1|DSUZ	LOC6902938|XP_002132664.2|DPSE
OG0005380	LOC108021376|XP_016945559.1|DSUZ	LOC4817623|XP_033236015.1|DPSE
OG0005381	LOC108016522|XP_016938687.1|DSUZ	LOC4817652|XP_001357044.1|DPSE
OG0005382	LOC108017414|XP_036668736.1|DSUZ	LOC6903078|XP_015036245.1|DPSE
OG0005383	LOC108004808|XP_036670618.1|DSUZ	LOC4813980|XP_001354136.2|DPSE
OG0005384	LOC108012177|XP_016932961.2|DSUZ	LOC6897650|XP_002137791.1|DPSE
OG0005385	LOC108010018|XP_016930302.1|DSUZ	LOC4804594|XP_001361129.2|DPSE
OG0005386	LOC108010323|XP_036669484.1|DSUZ	LOC4803823|XP_015039373.2|DPSE
OG0005387	LOC108018567|XP_036672913.1|DSUZ	LOC4801956|XP_015037500.2|DPSE
OG0005388	LOC108007247|XP_016926378.1|DSUZ	LOC4818012|XP_001357473.2|DPSE
OG0005389	LOC108020998|XP_036673218.1|DSUZ	LOC4817013|XP_001356840.3|DPSE
OG0005390	LOC108016995|XP_016939434.1|DSUZ	LOC4816531|XP_001355960.3|DPSE
OG0005391	LOC108017011|XP_016939465.1|DSUZ	LOC6902519|XP_033236249.1|DPSE
OG0005392	LOC108013872|XP_016935370.1|DSUZ	LOC4817442|XP_001356566.1|DPSE
OG0005393	LOC108011576|XP_016932235.1|DSUZ	LOC4801407|XP_033233160.1|DPSE
OG0005394	LOC108021032|XP_016945011.1|DSUZ	LOC4816789|XP_033235267.1|DPSE
OG0005395	LOC108021574|XP_016945845.1|DSUZ	LOC4817056|XP_001356583.3|DPSE
OG0005396	LOC108019439|XP_016942756.1|DSUZ	LOC4817015|XP_001356602.4|DPSE
OG0005397	LOC108006853|XP_016925905.1|DSUZ	LOC4817412|XP_001356601.3|DPSE
OG0005398	LOC108016248|XP_016938360.1|DSUZ	LOC6897612|XP_002137756.2|DPSE
OG0005399	LOC108019932|XP_016943532.1|DSUZ	LOC4803371|XP_033234136.1|DPSE
OG0005401	LOC108006299|XP_016925264.1|DSUZ	LOC6903106|XP_033235736.1|DPSE
OG0005402	LOC108021607|XP_016945892.1|DSUZ	LOC4817404|XP_001356881.1|DPSE
OG0005403	LOC108005417|XP_016924178.1|DSUZ	LOC4816808|XP_001356597.3|DPSE
OG0005404	LOC108005421|XP_016924191.1|DSUZ	LOC4816839|XP_001356596.4|DPSE
OG0005405	LOC108010273|XP_016930623.1|DSUZ	LOC4804216|XP_001360811.2|DPSE
OG0005406	LOC108017724|XP_036670043.1|DSUZ	LOC4804788|XP_001361296.3|DPSE
OG0005407	LOC108008349|XP_016927667.1|DSUZ	LOC4805500|XP_001361894.2|DPSE
OG0005408	LOC108021225|XP_016945313.1|DSUZ	LOC4816553|XP_001355949.2|DPSE
OG0005409	LOC108019216|XP_016942500.1|DSUZ	LOC4817387|XP_001356717.3|DPSE
OG0005410	LOC108007657|XP_016926872.1|DSUZ	LOC6902517|XP_002133059.1|DPSE
OG0005411	LOC108009833|XP_016930012.1|DSUZ	LOC4804278|XP_001360859.2|DPSE
OG0005412	LOC108008419|XP_016927754.1|DSUZ	LOC4803533|XP_001360243.2|DPSE
OG0005413	LOC108017864|XP_016940510.1|DSUZ	LOC4805138|XP_033234866.1|DPSE
OG0005414	LOC108016650|XP_016938847.1|DSUZ	LOC4815649|XP_001355557.1|DPSE
OG0005415	LOC108005375|XP_016924122.1|DSUZ	LOC4815118|XP_033239438.1|DPSE
OG0005416	LOC108018175|XP_016941162.1|DSUZ	LOC4804913|XP_001361398.2|DPSE
OG0005417	LOC108008594|XP_016927965.1|DSUZ	LOC4817679|XP_033236047.1|DPSE
OG0005418	LOC108021037|XP_016945017.1|DSUZ	LOC4816995|XP_001356867.2|DPSE
OG0005419	LOC108021188|XP_016945265.1|DSUZ	LOC6903311|XP_002132499.2|DPSE
OG0005420	LOC108006905|XP_016925987.2|DSUZ	LOC4816197|XP_001355763.3|DPSE
OG0005421	LOC108021719|XP_016946045.1|DSUZ	LOC4817799|XP_001357157.3|DPSE
OG0005422	LOC108011225|XP_016931811.1|DSUZ	LOC6901724|XP_002134392.1|DPSE
OG0005423	LOC108018739|XP_016941807.1|DSUZ	LOC4818174|XP_015035302.2|DPSE
OG0005424	LOC108009616|XP_016929590.1|DSUZ	LOC4804410|XP_001360979.3|DPSE
OG0005425	LOC108006305|XP_016925281.1|DSUZ	LOC4815072|XP_033240294.1|DPSE
OG0005426	LOC108009152|XP_016928746.1|DSUZ	LOC4804503|XP_001361057.3|DPSE
OG0005427	LOC108009280|XP_016928993.1|DSUZ	LOC4816574|XP_001356287.1|DPSE
OG0005428	LOC108011883|XP_016932618.1|DSUZ	LOC4816249|XP_001355868.3|DPSE
OG0005429	LOC108021099|XP_036670652.1|DSUZ	LOC6903404|XP_015035343.1|DPSE
OG0005430	LOC108021100|XP_016945117.1|DSUZ	LOC4818099|XP_015035346.2|DPSE
OG0005431	LOC108021653|XP_016945954.1|DSUZ	LOC6903395|XP_002132274.2|DPSE
OG0005432	LOC108014216|XP_036678128.1|DSUZ	LOC6902749|XP_002133263.1|DPSE
OG0005433	LOC108008730|XP_016928119.1|DSUZ	LOC4803917|XP_001360560.3|DPSE
OG0005434	LOC108013745|XP_016935187.1|DSUZ	LOC4816201|XP_015036897.1|DPSE
OG0005435	LOC108006140|XP_016925084.2|DSUZ	LOC6902751|XP_002133264.1|DPSE
OG0005436	LOC108015861|XP_016937917.1|DSUZ	LOC4816430|XP_001356292.3|DPSE
OG0005437	LOC118878588|XP_036677518.1|DSUZ, LOC108020229|XP_036673823.1|DSUZ	LOC4802089|XP_033241775.1|DPSE
OG0005438	LOC108020191|XP_016943791.1|DSUZ	LOC6903291|XP_015035663.2|DPSE
OG0005439	LOC108018302|XP_016941325.1|DSUZ	LOC6897129|XP_002137310.1|DPSE
OG0005440	LOC108020313|XP_016943937.1|DSUZ	LOC4816857|XP_001356673.4|DPSE
OG0005441	LOC108011974|XP_016932725.2|DSUZ	LOC4816359|XP_001355897.3|DPSE
OG0005442	LOC108007680|XP_016926895.1|DSUZ	LOC4816966|XP_001356886.2|DPSE
OG0005443	LOC108021426|XP_016945627.1|DSUZ	LOC26534138|XP_033235227.1|DPSE
OG0005444	LOC108020940|XP_016944869.1|DSUZ	LOC4817328|XP_001356445.2|DPSE
OG0005445	LOC108009552|XP_016929499.1|DSUZ	LOC4816664|XP_001356056.3|DPSE
OG0005446	LOC108011946|XP_016932683.1|DSUZ	LOC6903104|XP_015036278.1|DPSE
OG0005447	LOC108004863|XP_016923437.1|DSUZ	LOC4816716|XP_001355940.2|DPSE
OG0005448	LOC108017981|XP_016940808.1|DSUZ	LOC4803355|XP_001360111.2|DPSE
OG0005449	LOC108019174|XP_016942426.1|DSUZ	LOC4811815|XP_033238270.1|DPSE
OG0005450	LOC108014766|XP_016936448.2|DSUZ	LOC4801870|XP_001358896.2|DPSE
OG0005451	LOC108021407|XP_016945603.1|DSUZ	LOC4817659|XP_033236643.1|DPSE
OG0005452	LOC108010161|XP_016930487.1|DSUZ	LOC4805498|XP_001361892.4|DPSE
OG0005453	LOC108011555|XP_036673000.1|DSUZ	LOC4803031|XP_001359833.1|DPSE
OG0005454	LOC108014301|XP_016935857.1|DSUZ	LOC4816924|XP_001356555.2|DPSE
OG0005455	LOC108008638|XP_016928006.1|DSUZ	LOC4805445|XP_001361846.3|DPSE
OG0005456	LOC108021284|XP_016945412.1|DSUZ	LOC4811695|XP_001352278.1|DPSE
OG0005457	LOC108013403|XP_016934749.1|DSUZ	LOC4811693|XP_001352276.1|DPSE
OG0005458	LOC108021359|XP_016945534.1|DSUZ	LOC6902885|XP_015035956.1|DPSE
OG0005459	LOC108021526|XP_016945776.1|DSUZ	LOC4817436|XP_001356722.2|DPSE
OG0005460	LOC108015412|XP_016937331.1|DSUZ	LOC4818019|XP_001357475.3|DPSE
OG0005461	LOC108021197|XP_016945275.1|DSUZ	LOC4817964|XP_001357240.1|DPSE
OG0005462	LOC108021198|XP_016945276.1|DSUZ	LOC4817931|XP_001357242.1|DPSE
OG0005463	LOC108013165|XP_016934351.1|DSUZ	LOC6900374|XP_002134769.1|DPSE
OG0005464	LOC108010125|XP_016930445.1|DSUZ	LOC4817886|XP_033236759.1|DPSE
OG0005465	LOC108013382|XP_016934713.1|DSUZ	LOC4811696|XP_001352275.2|DPSE
OG0005466	LOC108021418|XP_016945622.1|DSUZ	LOC4811694|XP_001352277.1|DPSE
OG0005467	LOC108005983|XP_016924913.1|DSUZ	LOC4800944|XP_033234807.1|DPSE
OG0005468	LOC108017951|XP_016940680.1|DSUZ	LOC4817149|XP_001356614.3|DPSE
OG0005469	LOC108005446|XP_016924228.2|DSUZ	LOC4818135|XP_001357435.2|DPSE
OG0005470	LOC108018043|XP_016940925.1|DSUZ	LOC4818093|XP_015035521.2|DPSE
OG0005471	LOC108018500|XP_036669167.1|DSUZ	LOC4816837|XP_015035907.2|DPSE
OG0005472	LOC108019527|XP_016942857.1|DSUZ	LOC4817308|XP_033236672.1|DPSE
OG0005473	LOC108021289|XP_016945421.1|DSUZ	LOC4817943|XP_001357483.2|DPSE
OG0005474	LOC108021135|XP_016945181.1|DSUZ	LOC6902797|XP_002132534.2|DPSE
OG0005475	LOC108021134|XP_016945180.1|DSUZ	LOC4817126|XP_001356404.1|DPSE
OG0005476	LOC108019817|XP_016943320.1|DSUZ	LOC4805003|XP_001361473.3|DPSE
OG0005477	LOC118877252|XP_036670852.1|DSUZ	LOC4812850|XP_001353939.2|DPSE
OG0005478	LOC108021338|XP_016945508.1|DSUZ	LOC4817576|XP_001356981.1|DPSE
OG0005479	LOC108021346|XP_016945517.1|DSUZ	LOC4817575|XP_001356980.2|DPSE
OG0005480	LOC108021347|XP_016945518.1|DSUZ	LOC4817574|XP_001356979.1|DPSE
OG0005481	LOC108021182|XP_016945252.1|DSUZ	LOC4816912|XP_001356702.3|DPSE
OG0005482	LOC108019388|XP_016942709.2|DSUZ	LOC4816795|XP_033236373.1|DPSE
OG0005483	LOC108011599|XP_016932257.1|DSUZ	LOC4801261|XP_001358383.1|DPSE
OG0005484	LOC108005063|XP_016923736.1|DSUZ	LOC4816710|XP_001356017.3|DPSE
OG0005485	LOC108019917|XP_036669961.1|DSUZ	LOC4803341|XP_033234087.1|DPSE
OG0005486	LOC108017770|XP_016940379.1|DSUZ	LOC4803351|XP_001360115.1|DPSE
OG0005487	LOC108021471|XP_016945699.1|DSUZ	LOC4816806|XP_001356834.2|DPSE
OG0005488	LOC108021707|XP_016946030.1|DSUZ	LOC6903068|XP_015036237.2|DPSE
OG0005489	LOC108021206|XP_016945291.1|DSUZ	LOC4817593|XP_001356996.1|DPSE
OG0005490	LOC108007569|XP_016926754.1|DSUZ	LOC4817592|XP_001356995.2|DPSE
OG0005491	LOC108016766|XP_036668586.1|DSUZ	LOC5495506|XP_033236897.1|DPSE
OG0005492	LOC108007817|XP_016927072.1|DSUZ	LOC4817526|XP_001356941.1|DPSE
OG0005493	LOC108008604|XP_016927976.1|DSUZ	LOC4816146|XP_033236509.1|DPSE
OG0005494	LOC108009199|XP_016928846.1|DSUZ	LOC4804705|XP_001361223.1|DPSE
OG0005495	LOC108008304|XP_016927610.1|DSUZ	LOC4803565|XP_001360272.2|DPSE
OG0005496	LOC108019435|XP_016942749.1|DSUZ, LOC108018495|XP_036674080.1|DSUZ	LOC4801553|XP_001358625.3|DPSE
OG0005497	LOC108004571|XP_016923001.1|DSUZ	LOC4816473|XP_001356103.2|DPSE
OG0005498	LOC108004580|XP_016923013.1|DSUZ	LOC4816349|XP_001356104.1|DPSE
OG0005499	LOC108019338|XP_016942650.1|DSUZ	LOC4816653|XP_001356107.2|DPSE
OG0005500	LOC108019364|XP_016942678.1|DSUZ	LOC6902610|XP_002133136.1|DPSE
OG0005501	LOC108021269|XP_016945388.1|DSUZ	LOC4816961|XP_001356384.3|DPSE
OG0005502	LOC108021270|XP_016945390.1|DSUZ	LOC4817055|XP_001356383.2|DPSE
OG0005503	LOC108018617|XP_036671614.1|DSUZ	LOC4817134|XP_033236226.1|DPSE
OG0005504	LOC108004602|XP_016923034.1|DSUZ	LOC4816782|XP_001356552.2|DPSE
OG0005506	LOC108018792|XP_016941869.1|DSUZ	LOC6903087|XP_015036265.2|DPSE
OG0005507	LOC108016756|XP_016938996.1|DSUZ	LOC4818121|XP_001357464.2|DPSE
OG0005508	LOC108021311|XP_016945455.1|DSUZ	LOC4818085|XP_001357233.1|DPSE
OG0005509	LOC108021576|XP_016945847.1|DSUZ	LOC4817191|XP_001356619.2|DPSE
OG0005510	LOC108018666|XP_016941728.1|DSUZ	LOC6902706|XP_015036806.1|DPSE
OG0005511	LOC108016813|XP_016939103.1|DSUZ	LOC4815241|XP_001354794.2|DPSE
OG0005512	LOC108012198|XP_036673084.1|DSUZ	LOC4800612|XP_001357857.1|DPSE
OG0005513	LOC108005227|XP_016923907.1|DSUZ	LOC6903309|XP_033236852.1|DPSE
OG0005514	LOC108018575|XP_016941620.2|DSUZ	LOC6897400|XP_002137552.2|DPSE
OG0005515	LOC108019596|XP_016942927.1|DSUZ	LOC6898119|XP_002138199.2|DPSE
OG0005516	LOC108007580|XP_016926765.1|DSUZ	LOC4817751|XP_001357163.3|DPSE
OG0005517	LOC108020616|XP_036676447.1|DSUZ	LOC4816333|XP_015036606.2|DPSE
OG0005518	LOC108021721|XP_016946046.1|DSUZ	LOC4817069|XP_001356661.4|DPSE
OG0005519	LOC108010068|XP_016930371.1|DSUZ	LOC4803373|XP_001360097.1|DPSE
OG0005520	LOC108021433|XP_016945639.1|DSUZ	LOC4816678|XP_001356067.3|DPSE
OG0005521	LOC108006674|XP_016925706.1|DSUZ	LOC4816649|XP_001356065.2|DPSE
OG0005522	LOC108015901|XP_036670458.1|DSUZ	LOC4813210|XP_033239760.1|DPSE
OG0005523	LOC108004894|XP_016923469.1|DSUZ	LOC4818193|XP_001357504.4|DPSE
OG0005524	LOC108020938|XP_016944861.1|DSUZ	LOC4818088|XP_015035468.2|DPSE
OG0005525	LOC108004672|XP_016923148.1|DSUZ	LOC6902781|XP_033235225.1|DPSE
OG0005526	LOC108005589|XP_016924382.1|DSUZ	LOC4817770|XP_001357170.3|DPSE
OG0005527	LOC108020351|XP_016944022.1|DSUZ	LOC26532169|XP_015044207.2|DPSE
OG0005528	LOC108021609|XP_016945893.1|DSUZ	LOC4818165|XP_001357445.2|DPSE
OG0005529	LOC108021039|XP_016945020.1|DSUZ	LOC4816657|XP_033235411.1|DPSE
OG0005530	LOC108021366|XP_016945544.1|DSUZ	LOC6902653|XP_033235410.1|DPSE
OG0005531	LOC108013144|XP_016934319.1|DSUZ	LOC4813667|XP_001354083.3|DPSE
OG0005532	LOC108015953|XP_016938027.1|DSUZ	LOC4817790|XP_001357090.2|DPSE
OG0005533	LOC108007267|XP_016926398.1|DSUZ	LOC6902539|XP_002133080.1|DPSE
OG0005534	LOC108012665|XP_016933581.1|DSUZ	LOC6899974|XP_002135342.1|DPSE
OG0005535	LOC108021102|XP_016945120.1|DSUZ	LOC4816879|XP_001356648.1|DPSE
OG0005536	LOC108021189|XP_016945266.1|DSUZ	LOC4817708|XP_001357087.1|DPSE
OG0005537	LOC108011940|XP_016932678.2|DSUZ, LOC108014272|XP_036676368.1|DSUZ	LOC4816438|XP_001355912.2|DPSE
OG0005538	LOC108021199|XP_036673963.1|DSUZ	LOC6902940|XP_033235331.1|DPSE
OG0005539	LOC108021658|XP_016945959.1|DSUZ	LOC4817338|XP_001356894.2|DPSE
OG0005540	LOC108021007|XP_016944968.1|DSUZ	LOC4817549|XP_001356957.2|DPSE
OG0005541	LOC108007863|XP_036676299.1|DSUZ, LOC108018960|XP_016942055.2|DSUZ	LOC4817827|XP_001357467.2|DPSE
OG0005542	LOC108007162|XP_016926269.1|DSUZ	LOC4812603|XP_015043611.2|DPSE
OG0005543	LOC108019677|XP_016943067.1|DSUZ	LOC4816363|XP_001356265.2|DPSE
OG0005544	LOC108021244|XP_016945342.1|DSUZ	LOC4817316|XP_033235426.1|DPSE
OG0005545	LOC108005962|XP_016924886.1|DSUZ	LOC6903042|XP_002132766.3|DPSE
OG0005546	LOC108021029|XP_016945006.1|DSUZ	LOC4818194|XP_001357505.3|DPSE
OG0005547	LOC108007981|XP_016927252.1|DSUZ	LOC4817411|XP_001356600.3|DPSE
OG0005548	LOC108020986|XP_016944933.1|DSUZ	LOC4816838|XP_001356595.3|DPSE
OG0005549	LOC108009943|XP_016930180.1|DSUZ	LOC4817403|XP_001356880.1|DPSE
OG0005550	LOC108015178|XP_016936964.1|DSUZ	LOC4817332|XP_015036224.2|DPSE
OG0005551	LOC108017796|XP_016940429.1|DSUZ	LOC4804054|XP_001360675.2|DPSE
OG0005552	LOC108018197|XP_016941202.1|DSUZ	LOC4803628|XP_001360316.2|DPSE
OG0005553	LOC108020212|XP_016943824.1|DSUZ	LOC4816781|XP_001356551.1|DPSE
OG0005554	LOC108015277|XP_016937138.1|DSUZ	LOC4817750|XP_015035645.2|DPSE
OG0005555	LOC108004978|XP_016923588.1|DSUZ	LOC4817721|XP_001357111.1|DPSE
OG0005556	LOC108021169|XP_016945243.1|DSUZ	LOC4817795|XP_001357110.1|DPSE
OG0005557	LOC108014653|XP_016936307.1|DSUZ	LOC4816882|XP_001356545.2|DPSE
OG0005558	LOC108015211|XP_036676843.1|DSUZ	LOC6903642|XP_015034986.2|DPSE
OG0005559	LOC108021023|XP_016944992.1|DSUZ	LOC4816931|XP_001356869.2|DPSE
OG0005560	LOC108014616|XP_016936271.1|DSUZ	LOC4816883|XP_001356546.2|DPSE
OG0005561	LOC108015015|XP_016936731.2|DSUZ	LOC4814192|XP_001354316.1|DPSE
OG0005562	LOC108021043|XP_016945027.1|DSUZ	LOC4817349|XP_015036004.2|DPSE
OG0005563	LOC108020418|XP_016944212.1|DSUZ	LOC4811703|XP_033237068.1|DPSE
OG0005564	LOC108016823|XP_016939130.1|DSUZ	LOC117184105|XP_033236189.1|DPSE
OG0005565	LOC108013860|XP_016935345.1|DSUZ	LOC4817112|XP_001356567.1|DPSE
OG0005566	LOC108013864|XP_016935358.1|DSUZ	LOC4817113|XP_001356568.1|DPSE
OG0005567	LOC108017295|XP_036673997.1|DSUZ	LOC4800430|XP_001357708.4|DPSE
OG0005568	LOC108020959|XP_016944893.1|DSUZ	LOC4816514|XP_001355942.2|DPSE
OG0005569	LOC108021551|XP_016945811.1|DSUZ	LOC4817359|XP_015036054.1|DPSE
OG0005570	LOC108021207|XP_036673663.1|DSUZ	LOC4817594|XP_001356997.4|DPSE
OG0005571	LOC108008265|XP_036669278.1|DSUZ	LOC6898201|XP_033233201.1|DPSE
OG0005572	LOC108009312|XP_016929056.1|DSUZ	LOC4803779|XP_015039358.2|DPSE
OG0005573	LOC108004982|XP_016923590.2|DSUZ	LOC4803043|XP_015038255.2|DPSE
OG0005574	LOC108017920|XP_016940580.1|DSUZ	LOC4804905|XP_001361390.4|DPSE
OG0005575	LOC108006779|XP_036674184.1|DSUZ, LOC108012030|XP_016932798.2|DSUZ	LOC6897013|XP_002137198.1|DPSE
OG0005576	LOC108009377|XP_016929170.1|DSUZ	LOC6898960|XP_002138920.2|DPSE
OG0005577	LOC108014255|XP_016935782.1|DSUZ	LOC4813526|XP_001353169.2|DPSE
OG0005578	LOC108014595|XP_036671449.1|DSUZ	LOC4813827|XP_033240142.1|DPSE
OG0005579	LOC108014593|XP_016936245.1|DSUZ	LOC26532629|XP_015042737.1|DPSE
OG0005580	LOC108012381|XP_016933226.1|DSUZ	LOC4814035|XP_001354169.1|DPSE
OG0005581	LOC108021783|XP_036677241.1|DSUZ	LOC6901716|XP_033238115.1|DPSE
OG0005582	LOC108017624|XP_016940211.2|DSUZ	LOC4813343|XP_001353584.3|DPSE
OG0005583	LOC108012358|XP_016933198.1|DSUZ	LOC4813136|XP_001353811.2|DPSE
OG0005584	LOC108018319|XP_016941349.1|DSUZ	LOC4818151|XP_033235880.1|DPSE
OG0005585	LOC108017142|XP_016939613.2|DSUZ	LOC6897850|XP_002137953.2|DPSE
OG0005586	LOC108016243|XP_016938357.1|DSUZ	LOC4802424|XP_001359346.2|DPSE
OG0005587	LOC108021553|XP_016945810.1|DSUZ	LOC4811738|XP_001352310.3|DPSE
OG0005588	LOC108014681|XP_036672416.1|DSUZ	LOC4813764|XP_001353262.1|DPSE
OG0005589	LOC108011551|XP_016932206.2|DSUZ	LOC4803035|XP_001359837.1|DPSE
OG0005590	LOC108017807|XP_016940443.1|DSUZ	LOC4803404|XP_001360151.2|DPSE
OG0005591	LOC108013742|XP_016935183.1|DSUZ	LOC4815220|XP_001354596.3|DPSE
OG0005592	LOC118877785|XP_036673748.1|DSUZ	LOC4802069|XP_001359062.1|DPSE
OG0005593	LOC108013282|XP_016934544.1|DSUZ	LOC4813679|XP_001353571.2|DPSE
OG0005594	LOC108005870|XP_016924736.2|DSUZ	LOC4813765|XP_001353340.1|DPSE
OG0005595	LOC108005749|XP_036670775.1|DSUZ	LOC6900433|XP_002134824.2|DPSE
OG0005596	LOC108012384|XP_016933229.1|DSUZ	LOC4813053|XP_001353552.1|DPSE
OG0005597	LOC108006080|XP_036673036.1|DSUZ	LOC4801710|XP_001358757.4|DPSE
OG0005598	LOC108015493|XP_016937428.2|DSUZ	LOC4800240|XP_015038735.2|DPSE
OG0005599	LOC108009310|XP_016929053.1|DSUZ	LOC4803778|XP_001360440.3|DPSE
OG0005600	LOC118877646|XP_036673112.1|DSUZ	LOC4802644|XP_001359525.3|DPSE
OG0005601	LOC108013733|XP_016935171.1|DSUZ	LOC4814861|XP_015041760.2|DPSE
OG0005602	LOC108014063|XP_016935571.1|DSUZ	LOC4802194|XP_001359162.4|DPSE
OG0005603	LOC108017944|XP_016940662.1|DSUZ	LOC4804007|XP_001360638.2|DPSE
OG0005604	LOC108009397|XP_016929206.1|DSUZ	LOC4804009|XP_001360640.3|DPSE
OG0005605	LOC108009209|XP_016928857.1|DSUZ	LOC4803665|XP_001360348.2|DPSE
OG0005606	LOC108021262|XP_016945375.1|DSUZ	LOC4817738|XP_001357151.3|DPSE
OG0005607	LOC108010639|XP_016931022.1|DSUZ	LOC4803195|XP_001359978.1|DPSE
OG0005608	LOC108010629|XP_016931009.2|DSUZ	LOC4803197|XP_001359980.4|DPSE
OG0005609	LOC108007086|XP_036671218.1|DSUZ	LOC4813006|XP_001353469.1|DPSE
OG0005610	LOC108013092|XP_016934220.1|DSUZ	LOC4814160|XP_001354211.3|DPSE
OG0005611	LOC108007072|XP_036670447.1|DSUZ	LOC4812160|XP_001352855.4|DPSE
OG0005612	LOC108007349|XP_036673745.1|DSUZ	LOC4802589|XP_001359482.3|DPSE
OG0005613	LOC108004952|XP_016923544.2|DSUZ	LOC4802551|XP_001359449.1|DPSE
OG0005614	LOC108011230|XP_036675161.1|DSUZ	LOC4802443|XP_001359362.3|DPSE
OG0005615	LOC108010826|XP_016931277.2|DSUZ	LOC4801122|XP_001358266.3|DPSE
OG0005616	LOC108011532|XP_036674001.1|DSUZ	LOC4803106|XP_001359904.3|DPSE
OG0005617	LOC108016048|XP_016938131.2|DSUZ	LOC4802291|XP_001359237.4|DPSE
OG0005618	LOC108008476|XP_016927820.1|DSUZ	LOC4804896|XP_001361382.2|DPSE
OG0005619	LOC108014692|XP_016936356.1|DSUZ	LOC4801430|XP_001358525.2|DPSE
OG0005620	LOC108012169|XP_036677233.1|DSUZ	LOC4815800|XP_033240634.1|DPSE
OG0005621	LOC108014996|XP_016936709.1|DSUZ	LOC6902202|XP_002133729.3|DPSE
OG0005622	LOC108015256|XP_016937098.1|DSUZ	LOC4816029|XP_001355256.1|DPSE
OG0005623	LOC108016896|XP_016939294.1|DSUZ	LOC6901117|XP_033239183.1|DPSE
OG0005624	LOC108017126|XP_036674872.1|DSUZ	LOC4802252|XP_001359211.2|DPSE
OG0005625	LOC108014551|XP_036673195.1|DSUZ	LOC4802320|XP_001359260.2|DPSE
OG0005626	LOC108021837|XP_016946132.1|DSUZ	LOC4815413|XP_001355345.1|DPSE
OG0005627	LOC108019490|XP_016942807.2|DSUZ	LOC4802833|XP_001359669.2|DPSE
OG0005628	LOC108006414|XP_016925427.2|DSUZ	LOC4800693|XP_001357919.3|DPSE
OG0005629	LOC108009546|XP_016929477.1|DSUZ	LOC4805022|XP_001361492.2|DPSE
OG0005630	LOC108009600|XP_036669613.1|DSUZ	LOC4805091|XP_015040445.2|DPSE
OG0005631	LOC108021810|XP_016946102.1|DSUZ	LOC4815018|XP_001354551.4|DPSE
OG0005632	LOC108005137|XP_016923799.2|DSUZ	LOC4814257|XP_001354444.4|DPSE
OG0005633	LOC108018626|XP_016941680.1|DSUZ, LOC118877734|XP_036673619.1|DSUZ	LOC4802854|XP_015038138.2|DPSE
OG0005634	LOC108017336|XP_036672942.1|DSUZ	LOC4802680|XP_001359550.3|DPSE
OG0005635	LOC108021047|XP_016945040.1|DSUZ	LOC4817725|XP_033236563.1|DPSE
OG0005636	LOC108016009|XP_036674940.1|DSUZ	LOC4802294|XP_001359240.5|DPSE
OG0005637	LOC108007951|XP_016927210.2|DSUZ	LOC4802028|XP_001359028.1|DPSE
OG0005638	LOC108008147|XP_036669305.1|DSUZ	LOC4804626|XP_033235004.1|DPSE
OG0005639	LOC108009675|XP_016929697.1|DSUZ	LOC4805540|XP_001361927.3|DPSE
OG0005640	LOC108014732|XP_016936395.2|DSUZ	LOC4802379|XP_001359308.2|DPSE
OG0005641	LOC108015369|XP_016937275.1|DSUZ	LOC4815084|XP_001354974.3|DPSE
OG0005642	LOC108014429|XP_016936033.1|DSUZ	LOC4800857|XP_001358057.2|DPSE
OG0005643	LOC108020059|XP_016943647.1|DSUZ	LOC4813905|XP_001353885.2|DPSE
OG0005644	LOC108013560|XP_016934965.1|DSUZ	LOC4812957|XP_001353884.3|DPSE
OG0005645	LOC108019176|XP_016942429.1|DSUZ	LOC4814819|XP_033241168.1|DPSE
OG0005646	LOC108004699|XP_016923198.1|DSUZ	LOC4815542|XP_001355406.3|DPSE
OG0005647	LOC108018320|XP_016941351.1|DSUZ	LOC4818119|XP_001357176.1|DPSE
OG0005648	LOC108013932|XP_016935429.2|DSUZ	LOC4813640|XP_001353943.1|DPSE
OG0005649	LOC108005928|XP_016924827.2|DSUZ	LOC4802517|XP_001359425.1|DPSE
OG0005650	LOC108018803|XP_016941879.2|DSUZ	LOC4802524|XP_001359429.2|DPSE
OG0005651	LOC108015354|XP_016937254.1|DSUZ	LOC4814202|XP_001354327.1|DPSE
OG0005652	LOC108020144|XP_036673592.1|DSUZ	LOC4801244|XP_001358367.4|DPSE
