Orthogroup	DSUZ.longest_only	DMIR.longest_only
OG0005885	LOC108012429|XP_016933282.1|DSUZ	LOC108151234|XP_017135222.1|DMIR
OG0005886	LOC108012236|XP_036672399.1|DSUZ	LOC108152608|XP_017137558.1|DMIR
OG0005887	LOC108012277|XP_036670566.1|DSUZ	LOC108152384|XP_017137166.1|DMIR
OG0005888	LOC108007664|XP_036672003.1|DSUZ	LOC108152762|XP_017137819.1|DMIR
OG0005889	LOC108020269|XP_036670692.1|DSUZ	LOC108151611|XP_017135792.1|DMIR
OG0005890	LOC108015308|XP_016937176.1|DSUZ	LOC108162907|XP_017153372.1|DMIR
OG0005891	LOC108014500|XP_036670386.1|DSUZ	LOC108153064|XP_017138325.1|DMIR
OG0005892	LOC108010704|XP_036671654.1|DSUZ	LOC108153122|XP_017138399.1|DMIR
OG0005893	LOC108014257|XP_016935784.1|DSUZ	LOC108151410|XP_017135488.1|DMIR
OG0005894	LOC108014259|XP_036671824.1|DSUZ	LOC108151412|XP_017135490.1|DMIR
OG0005895	LOC108014258|XP_016935785.1|DSUZ	LOC108151413|XP_017135491.1|DMIR
OG0005896	LOC108012311|XP_036670552.1|DSUZ	LOC108151521|XP_017135661.1|DMIR
OG0005897	LOC108013259|XP_036671080.1|DSUZ	LOC108153248|XP_017138582.1|DMIR
OG0005898	LOC108005439|XP_016924216.2|DSUZ	LOC108162614|XP_017152924.1|DMIR
OG0005899	LOC108018201|XP_016941206.1|DSUZ	LOC117190640|XP_033251579.1|DMIR, LOC108160041|XP_017149273.1|DMIR
OG0005900	LOC108019955|XP_016943536.1|DSUZ	LOC108162765|XP_017153141.1|DMIR
OG0005901	LOC108009698|XP_016929744.1|DSUZ	LOC108160153|XP_017149459.2|DMIR, LOC117187940|XP_033246827.1|DMIR
OG0005902	LOC108009418|XP_016929234.1|DSUZ	LOC108158592|XP_017146533.1|DMIR
OG0005903	LOC108006032|XP_016924964.2|DSUZ	LOC108156776|XP_017143937.1|DMIR
OG0005904	LOC108011891|XP_016932627.2|DSUZ	LOC108154676|XP_017140507.1|DMIR
OG0005905	LOC108005554|XP_036670499.1|DSUZ	LOC108152507|XP_017137384.1|DMIR
OG0005906	LOC118876780|XP_036671089.1|DSUZ, LOC118877518|XP_036672447.1|DSUZ	LOC108152493|XP_017137358.1|DMIR
OG0005907	LOC108004814|XP_016923372.2|DSUZ	LOC108152528|XP_017137417.1|DMIR
OG0005908	LOC108013778|XP_016935232.1|DSUZ	LOC108152600|XP_017137545.1|DMIR
OG0005909	LOC108017603|XP_036671344.1|DSUZ	LOC108153351|XP_017138806.1|DMIR
OG0005910	LOC108009779|XP_016929904.1|DSUZ	LOC117190673|XP_033251630.1|DMIR, LOC108158816|XP_017146994.1|DMIR
OG0005911	LOC108009780|XP_016929905.1|DSUZ	LOC117190675|XP_033251634.1|DMIR, LOC108160689|XP_017150330.1|DMIR
OG0005912	LOC108009100|XP_016928652.1|DSUZ	LOC108159447|XP_017148226.1|DMIR
OG0005913	LOC108005985|XP_016924915.2|DSUZ	LOC108155880|XP_017142497.1|DMIR
OG0005914	LOC108008546|XP_016927906.1|DSUZ	LOC108160318|XP_017149731.1|DMIR
OG0005915	LOC108009157|XP_016928752.1|DSUZ	LOC108160319|XP_017149734.1|DMIR, LOC117192673|XP_033253286.1|DMIR
OG0005916	LOC108010163|XP_016930491.1|DSUZ	LOC108159324|XP_017148005.1|DMIR
OG0005917	LOC108017831|XP_016940473.1|DSUZ	LOC117193748|XP_033254369.1|DMIR, LOC108159785|XP_017148838.1|DMIR
OG0005918	LOC108021817|XP_016946110.1|DSUZ	LOC108155958|XP_017142616.1|DMIR
OG0005919	LOC108009145|XP_016928738.1|DSUZ	LOC108158803|XP_017146978.1|DMIR
OG0005920	LOC108018133|XP_016941075.2|DSUZ	LOC108159672|XP_017148643.2|DMIR, LOC117193189|XP_033253827.1|DMIR
OG0005921	LOC108013523|XP_016934908.1|DSUZ	LOC108151056|XP_017134920.1|DMIR
OG0005922	LOC108016776|XP_016939031.1|DSUZ	LOC108154490|XP_017140283.1|DMIR
OG0005923	LOC118877386|XP_036671876.1|DSUZ	LOC108151022|XP_017134871.1|DMIR
OG0005924	LOC108013126|XP_016934292.1|DSUZ	LOC108151026|XP_017134875.1|DMIR
OG0005925	LOC108020272|XP_016943884.1|DSUZ	LOC108151614|XP_017135800.1|DMIR
OG0005926	LOC108018949|XP_016942041.1|DSUZ	LOC108164804|XP_017156215.1|DMIR
OG0005927	LOC108007993|XP_036674982.1|DSUZ	LOC108156586|XP_017143612.1|DMIR
OG0005928	LOC108015233|XP_016937065.1|DSUZ	LOC108152521|XP_017137410.1|DMIR
OG0005929	LOC108013626|XP_036670297.1|DSUZ	LOC108153372|XP_017138831.1|DMIR
OG0005930	LOC108009223|XP_016928874.1|DSUZ	LOC108159851|XP_017148932.1|DMIR
OG0005931	LOC108018011|XP_016940858.1|DSUZ	LOC108160519|XP_017150063.1|DMIR, LOC117193672|XP_033254299.1|DMIR
OG0005932	LOC108009688|XP_016929724.1|DSUZ	LOC108158771|XP_017146887.2|DMIR
OG0005933	LOC108018002|XP_016940841.1|DSUZ	LOC117192820|XP_033253476.1|DMIR, LOC108159049|XP_017147470.1|DMIR
OG0005934	LOC108009877|XP_016930072.1|DSUZ	LOC108159397|XP_017148121.1|DMIR
OG0005935	LOC108007704|XP_036672281.1|DSUZ	LOC108152623|XP_017137582.1|DMIR
OG0005936	LOC108011716|XP_016932430.1|DSUZ	LOC108162991|XP_017153492.1|DMIR
OG0005937	LOC108007695|XP_016926919.2|DSUZ	LOC108152457|XP_017137310.1|DMIR
OG0005938	LOC108008241|XP_036669055.1|DSUZ	LOC108160743|XP_033246833.1|DMIR
OG0005939	LOC108006537|XP_016925552.1|DSUZ	LOC108164534|XP_017155822.1|DMIR
OG0005940	LOC108009439|XP_016929270.1|DSUZ	LOC117187939|XP_033246825.1|DMIR, LOC108159760|XP_017148806.2|DMIR
OG0005941	LOC108009987|XP_016930250.1|DSUZ	LOC108160729|XP_017150402.1|DMIR, LOC117185716|XP_033251440.1|DMIR
OG0005942	LOC108019871|XP_016943422.1|DSUZ	LOC117193208|XP_033253856.1|DMIR, LOC108160545|XP_017150098.1|DMIR
OG0005943	LOC108018087|XP_016940977.1|DSUZ	LOC117192677|XP_033253292.1|DMIR, LOC108159204|XP_017147762.1|DMIR
OG0005944	LOC108017777|XP_016940390.1|DSUZ	LOC108159652|XP_017148609.1|DMIR
OG0005945	LOC108009516|XP_016929425.1|DSUZ	LOC117193896|XP_033254469.1|DMIR, LOC108159480|XP_017148298.1|DMIR
OG0005946	LOC108019887|XP_016943452.1|DSUZ	LOC108160908|XP_017150670.1|DMIR
OG0005947	LOC108009633|XP_016929612.1|DSUZ	LOC117193412|XP_033254053.1|DMIR, LOC108160530|XP_017150079.1|DMIR
OG0005948	LOC108020442|XP_016944252.1|DSUZ, LOC118877542|XP_036672494.1|DSUZ	LOC108153460|XP_017138979.1|DMIR
OG0005949	LOC108017612|XP_016940194.1|DSUZ	LOC108153566|XP_017139131.1|DMIR
OG0005950	LOC108005551|XP_016924337.1|DSUZ	LOC108161628|XP_017151417.1|DMIR
OG0005951	LOC108013630|XP_016935064.1|DSUZ	LOC108151997|XP_017136455.1|DMIR
OG0005952	LOC108018358|XP_016941393.1|DSUZ	LOC108161627|XP_017151415.1|DMIR
OG0005953	LOC108019928|XP_016943530.1|DSUZ	LOC108162671|XP_017153003.1|DMIR
OG0005954	LOC108021213|XP_016945300.1|DSUZ	LOC108162751|XP_017153119.2|DMIR
OG0005955	LOC108014041|XP_016935547.2|DSUZ	LOC108157030|XP_017144332.1|DMIR
OG0005956	LOC108009578|XP_036669384.1|DSUZ	LOC108159624|XP_017148569.2|DMIR, LOC117187817|XP_033246568.1|DMIR
OG0005957	LOC108011470|XP_016932106.2|DSUZ	LOC108156301|XP_017143174.1|DMIR
OG0005958	LOC108011765|XP_016932485.2|DSUZ	LOC108157272|XP_033245436.1|DMIR
OG0005959	LOC108005379|XP_016924131.1|DSUZ	LOC108162971|XP_017153458.1|DMIR
OG0005960	LOC108011226|XP_016931813.1|DSUZ	LOC108153261|XP_017138615.1|DMIR
OG0005961	LOC108009096|XP_016928649.1|DSUZ	LOC108159860|XP_017148948.1|DMIR
OG0005962	LOC108008970|XP_016928393.1|DSUZ	LOC108158402|XP_017146148.1|DMIR
OG0005963	LOC108006619|XP_016925635.1|DSUZ	LOC108163462|XP_017154247.2|DMIR
OG0005964	LOC108010086|XP_016930392.1|DSUZ	LOC108160013|XP_017149234.1|DMIR
OG0005965	LOC108010219|XP_016930552.1|DSUZ	LOC117192959|XP_033253572.1|DMIR, LOC108158799|XP_017146975.1|DMIR
OG0005966	LOC108009917|XP_016930132.1|DSUZ	LOC108158924|XP_017147216.1|DMIR, LOC117189820|XP_033250769.1|DMIR
OG0005967	LOC108018225|XP_016941233.1|DSUZ	LOC108160687|XP_017150329.2|DMIR, LOC108160679|XP_033248381.1|DMIR
OG0005968	LOC108018166|XP_016941146.1|DSUZ	LOC108160351|XP_017149802.1|DMIR, LOC117193154|XP_033253775.1|DMIR
OG0005969	LOC108010200|XP_016930533.1|DSUZ	LOC117188315|XP_033247855.1|DMIR
OG0005970	LOC108012414|XP_016933264.1|DSUZ	LOC108153224|XP_017138543.1|DMIR
OG0005971	LOC108019751|XP_016943185.1|DSUZ	LOC108159007|XP_017147370.1|DMIR
OG0005972	LOC108005820|XP_016924638.1|DSUZ	LOC108152438|XP_017137259.1|DMIR
OG0005973	LOC108005791|XP_036670886.1|DSUZ	LOC108152953|XP_017138141.1|DMIR
OG0005974	LOC108005884|XP_016924755.1|DSUZ	LOC108151626|XP_017135814.1|DMIR
OG0005975	LOC108005821|XP_016924643.1|DSUZ	LOC108152653|XP_017137636.1|DMIR
OG0005976	LOC108018604|XP_016941653.2|DSUZ	LOC108155561|XP_017141943.1|DMIR
OG0005977	LOC108008380|XP_016927712.1|DSUZ	LOC108158623|XP_017146588.1|DMIR
OG0005978	LOC108009974|XP_016930229.1|DSUZ	LOC108160356|XP_017149812.1|DMIR
OG0005979	LOC108019858|XP_016943390.1|DSUZ	LOC108159853|XP_017148934.1|DMIR
OG0005980	LOC108017800|XP_016940434.1|DSUZ	LOC108159635|XP_017148585.1|DMIR
OG0005981	LOC108005297|XP_016923995.1|DSUZ	LOC108156598|XP_033241974.1|DMIR
OG0005982	LOC108018238|XP_016941253.1|DSUZ	LOC108160040|XP_017149272.1|DMIR, LOC117190639|XP_033251577.1|DMIR
OG0005983	LOC108013670|XP_036676730.1|DSUZ	LOC108161860|XP_017151767.1|DMIR
OG0005984	LOC108005395|XP_036676987.1|DSUZ	LOC108162025|XP_033243406.1|DMIR
OG0005985	LOC108021794|XP_036677109.1|DSUZ	LOC108155248|XP_017141434.1|DMIR
OG0005986	LOC108016790|XP_016939046.1|DSUZ	LOC108164568|XP_017155875.1|DMIR
OG0005987	LOC108019135|XP_016942366.1|DSUZ	LOC108160089|XP_033242991.1|DMIR
OG0005988	LOC108010136|XP_036669111.1|DSUZ	LOC108160830|XP_017150552.1|DMIR
OG0005989	LOC108019872|XP_016943429.1|DSUZ	LOC108160244|XP_017149592.1|DMIR
OG0005990	LOC108006188|XP_036669108.1|DSUZ	LOC108159735|XP_017148759.1|DMIR
OG0005991	LOC108017955|XP_016940712.1|DSUZ	LOC108158954|XP_017147270.1|DMIR, LOC117194197|XP_033254743.1|DMIR
OG0005992	LOC108013265|XP_016934513.1|DSUZ	LOC108151422|XP_017135502.1|DMIR
OG0005993	LOC108013266|XP_016934515.1|DSUZ	LOC108151423|XP_033243876.1|DMIR
OG0005994	LOC108006914|XP_016926000.1|DSUZ	LOC108151377|XP_017135427.1|DMIR
OG0005995	LOC108005777|XP_036671793.1|DSUZ	LOC108153559|XP_017139121.1|DMIR
OG0005996	LOC108017615|XP_016940198.2|DSUZ	LOC108152353|XP_017137114.1|DMIR
OG0005997	LOC108010044|XP_016930342.1|DSUZ	LOC117192568|XP_033253172.1|DMIR, LOC108160078|XP_017149334.1|DMIR
OG0005998	LOC108012559|XP_016933461.1|DSUZ	LOC108153765|XP_017139393.1|DMIR
OG0005999	LOC108013155|XP_016934336.1|DSUZ	LOC108153369|XP_033242874.1|DMIR
OG0006000	LOC108008242|XP_036669717.1|DSUZ	LOC117194024|XP_033254542.1|DMIR, LOC108158780|XP_017146943.1|DMIR
OG0006001	LOC108012702|XP_016933619.1|DSUZ	LOC108150892|XP_033243424.1|DMIR
OG0006002	LOC108008341|XP_016927658.1|DSUZ	LOC117190958|XP_033251842.1|DMIR, LOC108160581|XP_017150164.1|DMIR
OG0006003	LOC108013594|XP_016935012.1|DSUZ	LOC108152673|XP_017137658.1|DMIR
OG0006004	LOC108005936|XP_016924849.2|DSUZ	LOC108154111|XP_017139725.1|DMIR
OG0006005	LOC108009459|XP_016929318.1|DSUZ	LOC117193628|XP_033254262.1|DMIR, LOC108158919|XP_017147207.1|DMIR
OG0006006	LOC108009464|XP_016929332.1|DSUZ	LOC117193818|XP_033254420.1|DMIR, LOC117192841|XP_033253489.1|DMIR, LOC108159696|XP_017148697.1|DMIR
OG0006007	LOC108019914|XP_016943505.1|DSUZ	LOC108159267|XP_017147914.1|DMIR
OG0006008	LOC108021142|XP_016945194.2|DSUZ	LOC108163049|XP_017153608.1|DMIR
OG0006009	LOC108013070|XP_036672110.1|DSUZ	LOC108152048|XP_017136539.1|DMIR
OG0006010	LOC108006904|XP_016925984.2|DSUZ	LOC108152107|XP_033242256.1|DMIR
OG0006011	LOC108012929|XP_016933952.1|DSUZ	LOC108151530|XP_017135671.1|DMIR, LOC117192615|XP_033253229.1|DMIR
OG0006012	LOC108017376|XP_036672166.1|DSUZ	LOC108151992|XP_017136447.1|DMIR
OG0006013	LOC108017728|XP_016940327.2|DSUZ	LOC117192334|XP_033252873.1|DMIR, LOC108159517|XP_033246346.1|DMIR
OG0006014	LOC108012557|XP_016933459.1|DSUZ	LOC108152113|XP_017136678.1|DMIR
OG0006015	LOC108008868|XP_016928262.1|DSUZ	LOC117190908|XP_033251810.1|DMIR, LOC108158169|XP_017145879.1|DMIR
OG0006016	LOC108017999|XP_016940838.1|DSUZ	LOC108159585|XP_017148522.1|DMIR, LOC117194195|XP_033254739.1|DMIR
OG0006017	LOC108008342|XP_016927659.1|DSUZ	LOC117191579|XP_033252297.1|DMIR, LOC108160376|XP_017149843.1|DMIR
OG0006018	LOC108018193|XP_016941193.1|DSUZ	LOC108160134|XP_017149417.1|DMIR
OG0006019	LOC108010242|XP_016930583.1|DSUZ	LOC117188136|XP_033247385.1|DMIR, LOC108160380|XP_017149847.1|DMIR
OG0006020	LOC108013192|XP_016934389.1|DSUZ	LOC108151788|XP_017136126.1|DMIR
OG0006021	LOC118877437|XP_036672146.1|DSUZ	LOC108151379|XP_033243797.1|DMIR
OG0006022	LOC108021258|XP_016945370.1|DSUZ	LOC108162579|XP_017152881.1|DMIR
OG0006023	LOC108018433|XP_016941481.1|DSUZ	LOC108156350|XP_017143240.1|DMIR
OG0006024	LOC108011109|XP_036677112.1|DSUZ	LOC108163473|XP_017154268.1|DMIR
OG0006025	LOC108009775|XP_036669048.1|DSUZ	LOC117189718|XP_033250696.1|DMIR, LOC108159799|XP_033246498.1|DMIR
OG0006026	LOC108012186|XP_016932970.2|DSUZ	LOC108157695|XP_017145354.1|DMIR
OG0006027	LOC108019728|XP_016943137.1|DSUZ	LOC117190081|XP_033251054.1|DMIR, LOC108159684|XP_017148668.1|DMIR
OG0006028	LOC108008321|XP_016927628.1|DSUZ	LOC108160381|XP_017149848.1|DMIR
OG0006029	LOC108017775|XP_016940387.1|DSUZ	LOC108158955|XP_017147271.1|DMIR, LOC117194198|XP_033254744.1|DMIR
OG0006030	LOC108011493|XP_036673958.1|DSUZ	LOC108157207|XP_017144644.1|DMIR
OG0006031	LOC108008311|XP_016927618.1|DSUZ	LOC117190119|XP_033251097.1|DMIR, LOC108160548|XP_017150104.1|DMIR
OG0006032	LOC108015245|XP_016937083.1|DSUZ	LOC108160568|XP_017150144.1|DMIR
OG0006033	LOC108008330|XP_016927644.1|DSUZ	LOC108159103|XP_017147562.1|DMIR
OG0006034	LOC108018497|XP_036674050.1|DSUZ, LOC108019423|XP_036673831.1|DSUZ	LOC108156715|XP_017143853.1|DMIR
OG0006035	LOC108014578|XP_016936222.2|DSUZ	LOC108155191|XP_017141351.1|DMIR
OG0006036	LOC108009378|XP_016929174.1|DSUZ	LOC108161788|XP_017151626.1|DMIR
OG0006037	LOC108009682|XP_016929716.1|DSUZ	LOC108160655|XP_017150280.1|DMIR
OG0006038	LOC108014354|XP_016935928.1|DSUZ	LOC108155140|XP_017141282.1|DMIR
OG0006039	LOC108019910|XP_016943498.1|DSUZ	LOC108159975|XP_017149151.2|DMIR, LOC117188036|XP_033247077.1|DMIR
OG0006040	LOC108019855|XP_016943387.1|DSUZ	LOC108160523|XP_017150068.1|DMIR, LOC117189969|XP_033250942.1|DMIR
OG0006041	LOC108016610|XP_016938790.1|DSUZ	LOC108162772|XP_017153160.1|DMIR
OG0006042	LOC108017697|XP_036670091.1|DSUZ	LOC108158938|XP_017147237.1|DMIR, LOC117185712|XP_033253397.1|DMIR
OG0006043	LOC108018644|XP_036671426.1|DSUZ	LOC108153363|XP_017138819.2|DMIR
OG0006044	LOC108015262|XP_016937108.1|DSUZ	LOC108152791|XP_017137862.1|DMIR
OG0006045	LOC108010969|XP_016931479.1|DSUZ	LOC108160484|XP_017149995.1|DMIR
OG0006046	LOC108009795|XP_016929946.1|DSUZ	LOC108159879|XP_017148980.1|DMIR
OG0006047	LOC108013593|XP_016935011.1|DSUZ	LOC108152298|XP_017137009.1|DMIR
OG0006048	LOC108016393|XP_016938529.2|DSUZ	LOC108152754|XP_017137803.1|DMIR
OG0006049	LOC108006558|XP_016925577.1|DSUZ	LOC108157247|XP_017144714.1|DMIR
OG0006050	LOC108010833|XP_016931288.2|DSUZ	LOC108156379|XP_017143281.1|DMIR
OG0006051	LOC108016961|XP_016939385.1|DSUZ	LOC108163332|XP_017154062.1|DMIR
OG0006052	LOC108008302|XP_016927608.1|DSUZ	LOC108159744|XP_017148771.1|DMIR, LOC117192519|XP_033253104.1|DMIR
OG0006053	LOC108013449|XP_016934814.1|DSUZ	LOC108151502|XP_017135633.1|DMIR
OG0006054	LOC108020397|XP_016944164.1|DSUZ	LOC108164429|XP_033250299.1|DMIR
OG0006055	LOC108018404|XP_016941450.2|DSUZ	LOC108154826|XP_017140716.1|DMIR
OG0006056	LOC108017830|XP_016940472.1|DSUZ	LOC108158940|XP_017147249.1|DMIR
OG0006057	LOC108013390|XP_016934722.1|DSUZ	LOC108151201|XP_017135164.1|DMIR
OG0006058	LOC108020123|XP_016943713.1|DSUZ	LOC108156970|XP_017144247.1|DMIR
OG0006059	LOC108007276|XP_036670442.1|DSUZ	LOC108152295|XP_017137006.1|DMIR
OG0006060	LOC108007282|XP_016926411.2|DSUZ	LOC108152296|XP_017137007.1|DMIR
OG0006061	LOC108015190|XP_016936999.2|DSUZ	LOC108157279|XP_017144769.1|DMIR
OG0006062	LOC108006206|XP_016925132.2|DSUZ	LOC108154224|XP_017139940.1|DMIR
OG0006063	LOC108021413|XP_016945614.1|DSUZ	LOC108162602|XP_017152910.1|DMIR
OG0006064	LOC108009383|XP_016929180.1|DSUZ	LOC117193156|XP_033253779.1|DMIR, LOC108158573|XP_017146498.1|DMIR
OG0006065	LOC108013456|XP_016934821.1|DSUZ	LOC108165526|XP_017157086.1|DMIR
OG0006066	LOC108017819|XP_016940458.1|DSUZ	LOC108160556|XP_017150117.1|DMIR
OG0006067	LOC108019716|XP_016943104.1|DSUZ	LOC117192669|XP_033253281.1|DMIR, LOC108159724|XP_017148735.1|DMIR
OG0006068	LOC108015140|XP_016936899.1|DSUZ	LOC108153492|XP_017139026.1|DMIR
OG0006069	LOC108017645|XP_036672410.1|DSUZ	LOC108165339|XP_017156862.1|DMIR
OG0006070	LOC108014606|XP_016936258.1|DSUZ	LOC108153365|XP_017138821.1|DMIR
OG0006071	LOC108013874|XP_036673322.1|DSUZ	LOC108157461|XP_017145023.1|DMIR
OG0006072	LOC108012467|XP_016933348.1|DSUZ	LOC108165534|XP_017157097.1|DMIR
OG0006073	LOC108013606|XP_016935035.1|DSUZ	LOC108151835|XP_017136200.1|DMIR
OG0006074	LOC108005319|XP_016924022.1|DSUZ	LOC108156876|XP_017144097.1|DMIR
OG0006075	LOC108004566|XP_016922991.1|DSUZ	LOC108155978|XP_017142659.1|DMIR
OG0006076	LOC108008440|XP_016927779.1|DSUZ	LOC108159249|XP_017147860.1|DMIR
OG0006077	LOC108020321|XP_036670705.1|DSUZ	LOC108152410|XP_017137209.1|DMIR
OG0006078	LOC108011065|XP_016931617.2|DSUZ	LOC108152411|XP_017137213.1|DMIR
OG0006079	LOC108012837|XP_016933793.1|DSUZ	LOC108151902|XP_017136300.1|DMIR
OG0006080	LOC108014019|XP_016935517.2|DSUZ	LOC108152700|XP_017137710.1|DMIR
OG0006081	LOC108008385|XP_016927717.1|DSUZ	LOC108158806|XP_017146982.2|DMIR, LOC117188311|XP_033247844.1|DMIR
OG0006082	LOC108009151|XP_016928745.1|DSUZ	LOC108158815|XP_017146993.1|DMIR, LOC117194014|XP_033254537.1|DMIR
OG0006083	LOC108020729|XP_036672162.1|DSUZ	LOC108151416|XP_017135493.1|DMIR
OG0006084	LOC108011793|XP_036671247.1|DSUZ	LOC108152819|XP_017137899.1|DMIR
OG0006085	LOC108006882|XP_036671665.1|DSUZ	LOC108155505|XP_017141834.1|DMIR
OG0006086	LOC108017611|XP_036671253.1|DSUZ	LOC108153476|XP_017138999.1|DMIR
OG0006087	LOC108010085|XP_016930388.1|DSUZ	LOC108159257|XP_017147882.1|DMIR
OG0006088	LOC108010488|XP_016930847.2|DSUZ	LOC108151260|XP_017135267.1|DMIR
OG0006089	LOC108004575|XP_016923004.1|DSUZ	LOC108151097|XP_017134980.1|DMIR
OG0006090	LOC108011302|XP_036671188.1|DSUZ	LOC108151273|XP_017135288.1|DMIR
OG0006091	LOC108013360|XP_016934670.1|DSUZ	LOC108151853|XP_017136227.2|DMIR
OG0006092	LOC108011112|XP_016931673.1|DSUZ	LOC108162375|XP_017152582.1|DMIR
OG0006093	LOC108010217|XP_016930550.1|DSUZ	LOC117191495|XP_033252238.1|DMIR, LOC108159563|XP_017148490.1|DMIR
OG0006094	LOC108018660|XP_016941722.1|DSUZ	LOC108151400|XP_017135476.1|DMIR
OG0006095	LOC108010182|XP_016930513.1|DSUZ	LOC108159086|XP_017147531.1|DMIR
OG0006096	LOC108009016|XP_016928476.1|DSUZ	LOC108158541|XP_017146439.1|DMIR
OG0006097	LOC108015526|XP_036670967.1|DSUZ	LOC108152598|XP_033243136.1|DMIR
OG0006098	LOC108021091|XP_016945103.1|DSUZ	LOC108162691|XP_017153030.1|DMIR
OG0006099	LOC108009695|XP_016929734.1|DSUZ	LOC108158314|XP_033247071.1|DMIR, LOC117192249|XP_033252804.1|DMIR
OG0006100	LOC108008682|XP_016928065.1|DSUZ	LOC108160634|XP_017150252.1|DMIR, LOC117191188|XP_033252020.1|DMIR
OG0006101	LOC108007355|XP_016926498.1|DSUZ	LOC108163188|XP_033249062.1|DMIR
OG0006102	LOC108008504|XP_016927858.1|DSUZ	LOC117194026|XP_033254544.1|DMIR, LOC108160447|XP_017149947.2|DMIR
OG0006103	LOC108004596|XP_036676951.1|DSUZ	LOC108164783|XP_017156222.1|DMIR
OG0006104	LOC108021826|XP_016946119.1|DSUZ	LOC108164668|XP_017156010.1|DMIR
OG0006105	LOC108004770|XP_016923305.1|DSUZ	LOC108164619|XP_017155946.1|DMIR
OG0006106	LOC108015871|XP_036671081.1|DSUZ	LOC108153456|XP_017138965.1|DMIR
OG0006107	LOC108009819|XP_016929990.1|DSUZ	LOC108159593|XP_017148533.1|DMIR
OG0006108	LOC108015301|XP_016937167.1|DSUZ	LOC108153238|XP_017138565.1|DMIR
OG0006109	LOC108007707|XP_016926940.1|DSUZ	LOC108153007|XP_017138243.1|DMIR
OG0006110	LOC108015927|XP_016937996.2|DSUZ	LOC108152645|XP_017137625.1|DMIR
OG0006111	LOC108009592|XP_016929553.1|DSUZ	LOC117192600|XP_033253204.1|DMIR, LOC108159331|XP_017148016.1|DMIR
OG0006112	LOC108008388|XP_016927722.1|DSUZ	LOC117190762|XP_033251715.1|DMIR, LOC108159507|XP_017148354.1|DMIR
OG0006113	LOC108005199|XP_016923873.2|DSUZ	LOC108153325|XP_017138731.1|DMIR
OG0006114	LOC108014783|XP_016936465.2|DSUZ	LOC108154732|XP_017140587.1|DMIR
OG0006115	LOC108010222|XP_016930555.1|DSUZ	LOC108159313|XP_017147976.1|DMIR
OG0006116	LOC108010304|XP_016930676.1|DSUZ	LOC117189609|XP_033250622.1|DMIR, LOC108160333|XP_017149753.1|DMIR
OG0006117	LOC108009098|XP_016928651.1|DSUZ	LOC108159861|XP_017148949.1|DMIR
OG0006118	LOC108009292|XP_016929011.1|DSUZ	LOC117187696|XP_033246296.1|DMIR, LOC108160841|XP_033252161.1|DMIR
OG0006119	LOC108019777|XP_016943242.1|DSUZ	LOC117188141|XP_033247422.1|DMIR, LOC108160770|XP_017150460.2|DMIR
OG0006120	LOC108008415|XP_016927749.1|DSUZ	LOC108159609|XP_017148552.1|DMIR, LOC117193560|XP_033254198.1|DMIR
OG0006121	LOC108017621|XP_036670678.1|DSUZ	LOC108152529|XP_017137423.1|DMIR
OG0006122	LOC108020338|XP_016943977.1|DSUZ	LOC108164426|XP_017155595.1|DMIR
OG0006123	LOC108010050|XP_016930350.1|DSUZ	LOC108160809|XP_033247561.1|DMIR
OG0006124	LOC108020645|XP_016944488.2|DSUZ	LOC108156723|XP_017143863.1|DMIR
OG0006125	LOC108007277|XP_036670993.1|DSUZ	LOC108152579|XP_017137505.1|DMIR
OG0006126	LOC108005886|XP_036671116.1|DSUZ	LOC108152063|XP_017136566.1|DMIR
OG0006127	LOC108014254|XP_016935781.2|DSUZ	LOC108152432|XP_033242708.1|DMIR
OG0006128	LOC108011363|XP_016931967.1|DSUZ	LOC108153138|XP_017138423.1|DMIR
OG0006129	LOC108014252|XP_036671245.1|DSUZ	LOC108152496|XP_017137360.1|DMIR
OG0006130	LOC108011378|XP_016931984.2|DSUZ	LOC108150874|XP_017134670.1|DMIR
OG0006131	LOC108011376|XP_016931981.2|DSUZ	LOC108151033|XP_017134882.1|DMIR
OG0006132	LOC108011380|XP_016931986.2|DSUZ	LOC108151037|XP_017134893.1|DMIR
OG0006133	LOC108011372|XP_036671251.1|DSUZ	LOC108150875|XP_017134671.1|DMIR
OG0006134	LOC108011741|XP_036670422.1|DSUZ	LOC108151692|XP_033242155.1|DMIR
OG0006135	LOC108011371|XP_016931976.2|DSUZ	LOC108150870|XP_017134662.1|DMIR
OG0006136	LOC108020837|XP_016944710.1|DSUZ	LOC108152580|XP_017137510.1|DMIR
OG0006137	LOC108012732|XP_016933653.1|DSUZ	LOC108165506|XP_017157052.1|DMIR
OG0006138	LOC108019669|XP_036670084.1|DSUZ	LOC117191114|XP_033251967.1|DMIR, LOC108160586|XP_017150169.1|DMIR
OG0006139	LOC108018100|XP_016941003.1|DSUZ	LOC108159048|XP_017147466.1|DMIR
OG0006140	LOC108009858|XP_016930047.1|DSUZ	LOC117193763|XP_033254385.1|DMIR, LOC108159077|XP_017147518.1|DMIR
OG0006141	LOC108009444|XP_036669139.1|DSUZ	LOC108160660|XP_033247548.1|DMIR
OG0006142	LOC108020751|XP_036670977.1|DSUZ, LOC108011768|XP_036672438.1|DSUZ	LOC108150925|XP_017134745.1|DMIR
