Orthogroup	DSUZ.longest_only	DELE.longest_only
OG0006509	LOC108018973|XP_016942064.1|DSUZ	LOC108147746|XP_017129966.1|DELE
OG0006510	LOC108020566|XP_016944409.2|DSUZ	LOC108135865|XP_017112256.1|DELE
OG0006511	LOC108011590|XP_036673908.1|DSUZ	LOC108134959|XP_017110975.1|DELE
OG0006512	LOC108012008|XP_036674673.1|DSUZ	LOC108140482|XP_017118715.1|DELE
OG0006513	LOC108014125|XP_036673932.1|DSUZ	LOC108150596|XP_017134341.1|DELE
OG0006514	LOC108006612|XP_016925621.1|DSUZ	LOC108143845|XP_017123885.1|DELE
OG0006515	LOC108014147|XP_016935667.1|DSUZ	LOC108135773|XP_017112118.1|DELE
OG0006516	LOC108011498|XP_036674014.1|DSUZ	LOC108143093|XP_017122802.1|DELE
OG0006517	LOC108011475|XP_016932112.2|DSUZ	LOC108143079|XP_017122784.1|DELE
OG0006518	LOC108011506|XP_036673968.1|DSUZ	LOC108142945|XP_017122527.1|DELE
OG0006519	LOC118877847|XP_036674002.1|DSUZ	LOC108143080|XP_017122785.1|DELE
OG0006520	LOC108015515|XP_036675259.1|DSUZ	LOC108148793|XP_017131501.1|DELE
OG0006521	LOC108016413|XP_036674388.1|DSUZ	LOC108139353|XP_017117566.1|DELE
OG0006522	LOC108015523|XP_036675258.1|DSUZ	LOC108148831|XP_017131584.1|DELE
OG0006523	LOC108006422|XP_016925435.1|DSUZ	LOC108140664|XP_017119086.1|DELE
OG0006524	LOC108020955|XP_016944886.1|DSUZ	LOC108135264|XP_017111427.1|DELE
OG0006525	LOC108015273|XP_016937125.1|DSUZ	LOC108134825|XP_017110768.1|DELE
OG0006526	LOC108015998|XP_036675050.1|DSUZ	LOC108148221|XP_017130624.1|DELE
OG0006527	LOC108016041|XP_016938125.1|DSUZ	LOC108148418|XP_017130947.1|DELE
OG0006528	LOC108007550|XP_016926731.2|DSUZ	LOC108148218|XP_017130619.1|DELE
OG0006529	LOC108016038|XP_016938121.1|DSUZ	LOC108148411|XP_017130935.1|DELE
OG0006530	LOC108015995|XP_036674825.1|DSUZ	LOC108148209|XP_017130605.1|DELE
OG0006531	LOC108016045|XP_016938129.2|DSUZ	LOC108148336|XP_017130827.1|DELE
OG0006532	LOC108018511|XP_036675121.1|DSUZ	LOC108148388|XP_017130904.1|DELE
OG0006533	LOC108008372|XP_016927702.1|DSUZ	LOC108143650|XP_017123651.1|DELE
OG0006534	LOC108006408|XP_016925420.2|DSUZ	LOC108140640|XP_017119052.1|DELE
OG0006535	LOC108018414|XP_036673284.1|DSUZ	LOC108136690|XP_017113502.1|DELE
OG0006536	LOC108014349|XP_036674878.1|DSUZ	LOC108148317|XP_017130796.1|DELE
OG0006537	LOC108005683|XP_016924498.2|DSUZ	LOC108148925|XP_017131731.1|DELE
OG0006538	LOC108015559|XP_036673317.1|DSUZ	LOC108147163|XP_017128985.1|DELE
OG0006539	LOC108015690|XP_016937707.1|DSUZ	LOC108148653|XP_017131272.1|DELE
OG0006540	LOC108016193|XP_016938307.2|DSUZ	LOC108143928|XP_017124000.1|DELE
OG0006541	LOC108014788|XP_016936469.1|DSUZ	LOC108148951|XP_017131772.1|DELE
OG0006542	LOC108007220|XP_016926343.2|DSUZ	LOC108148953|XP_017131775.1|DELE
OG0006543	LOC108016154|XP_036675593.1|DSUZ	LOC108148735|XP_017131402.1|DELE
OG0006544	LOC108018374|XP_016941407.2|DSUZ	LOC108140760|XP_017119235.1|DELE
OG0006545	LOC108016689|XP_016938901.1|DSUZ	LOC108137612|XP_017114876.1|DELE
OG0006546	LOC108005605|XP_016924397.2|DSUZ	LOC108148664|XP_017131290.1|DELE
OG0006547	LOC108011472|XP_036674015.1|DSUZ	LOC108142979|XP_017122625.1|DELE
OG0006548	LOC108014915|XP_016936624.1|DSUZ, LOC108014914|XP_016936623.1|DSUZ	LOC108147327|XP_017129243.1|DELE
OG0006549	LOC108004944|XP_016923532.2|DSUZ	LOC108135167|XP_017111280.1|DELE
OG0006550	LOC108010810|XP_016931237.2|DSUZ	LOC108142961|XP_017122594.1|DELE
OG0006551	LOC108004847|XP_016923418.1|DSUZ	LOC108136631|XP_017113438.1|DELE
OG0006552	LOC108004851|XP_016923422.1|DSUZ	LOC108136602|XP_017113409.1|DELE
OG0006553	LOC108016129|XP_036675263.1|DSUZ	LOC108148944|XP_017131766.1|DELE
OG0006554	LOC108013846|XP_036672798.1|DSUZ	LOC108141043|XP_017119664.1|DELE
OG0006555	LOC108011638|XP_016932315.2|DSUZ	LOC108141104|XP_017119801.1|DELE
OG0006556	LOC118877960|XP_036674632.1|DSUZ, LOC118877599|XP_036672803.1|DSUZ	LOC108139349|XP_017117562.1|DELE
OG0006557	LOC108006001|XP_036674646.1|DSUZ	LOC108140601|XP_017118999.1|DELE
OG0006558	LOC108008011|XP_036673954.1|DSUZ	LOC108148769|XP_017131463.1|DELE
OG0006559	LOC108016201|XP_036674237.1|DSUZ	LOC108139294|XP_017117480.1|DELE
OG0006560	LOC108015518|XP_016937470.1|DSUZ	LOC108148554|XP_017131091.1|DELE
OG0006561	LOC108015488|XP_016937409.1|DSUZ	LOC108148553|XP_017131089.1|DELE
OG0006562	LOC108016135|XP_036675548.1|DSUZ	LOC108148855|XP_017131633.1|DELE
OG0006563	LOC108018381|XP_036672590.1|DSUZ	LOC108134783|XP_017110721.1|DELE
OG0006564	LOC108018407|XP_016941454.2|DSUZ	LOC108134798|XP_017110737.1|DELE
OG0006565	LOC108004936|XP_036673855.1|DSUZ	LOC108135140|XP_017111238.1|DELE
OG0006566	LOC118878116|XP_036675440.1|DSUZ, LOC108006789|XP_036674408.1|DSUZ	LOC108139190|XP_017117307.1|DELE
OG0006567	LOC108012023|XP_016932791.2|DSUZ	LOC108148847|XP_017131620.1|DELE
OG0006568	LOC108015829|XP_036674737.1|DSUZ	LOC108148846|XP_017131618.1|DELE
OG0006569	LOC108011428|XP_016932046.1|DSUZ	LOC108147388|XP_017129312.1|DELE
OG0006570	LOC108006935|XP_036674907.1|DSUZ	LOC108141106|XP_017119805.1|DELE
OG0006571	LOC108012184|XP_016932968.2|DSUZ	LOC108148955|XP_017131777.1|DELE
OG0006572	LOC108010930|XP_016931425.2|DSUZ	LOC108150006|XP_017133446.1|DELE
OG0006573	LOC108016014|XP_016938096.2|DSUZ	LOC108148365|XP_017130873.1|DELE
OG0006574	LOC108020568|XP_036673006.1|DSUZ	LOC108140728|XP_017119186.1|DELE
OG0006575	LOC108010732|XP_016931150.1|DSUZ	LOC108148484|XP_017131007.1|DELE
OG0006576	LOC108017314|XP_036673971.1|DSUZ	LOC108143042|XP_017122734.1|DELE
OG0006577	LOC108006481|XP_016925493.2|DSUZ	LOC108144047|XP_017124178.1|DELE
OG0006578	LOC108017316|XP_036673970.1|DSUZ	LOC108143041|XP_017122732.1|DELE
OG0006579	LOC108016319|XP_016938444.1|DSUZ	LOC108142110|XP_017121294.1|DELE
OG0006580	LOC108020817|XP_016944684.1|DSUZ	LOC108140776|XP_017119252.1|DELE
OG0006581	LOC118878054|XP_036675130.1|DSUZ	LOC108141105|XP_017119803.1|DELE
OG0006582	LOC118877622|XP_036672935.1|DSUZ	LOC108140630|XP_017119038.1|DELE
OG0006583	LOC108020823|XP_016944691.2|DSUZ	LOC108140743|XP_017119209.1|DELE
OG0006584	LOC108021339|XP_016945505.1|DSUZ	LOC108134746|XP_017110674.1|DELE
OG0006585	LOC108014575|XP_016936221.1|DSUZ	LOC108149374|XP_017132371.1|DELE
OG0006586	LOC108015509|XP_016937455.1|DSUZ	LOC108148752|XP_017131437.1|DELE
OG0006587	LOC108015504|XP_016937450.2|DSUZ	LOC108148749|XP_017131432.1|DELE
OG0006588	LOC108019997|XP_036673769.1|DSUZ	LOC108135206|XP_017111323.1|DELE
OG0006589	LOC108013979|XP_036674880.1|DSUZ	LOC108148304|XP_017130774.1|DELE
OG0006590	LOC108011071|XP_036674879.1|DSUZ	LOC108148383|XP_017130898.1|DELE
OG0006591	LOC108013005|XP_016934080.1|DSUZ	LOC108142459|XP_017121825.1|DELE
OG0006592	LOC108013909|XP_016935403.1|DSUZ	LOC108135169|XP_017111282.1|DELE
OG0006593	LOC108013908|XP_016935401.2|DSUZ	LOC108135168|XP_017111281.1|DELE
OG0006594	LOC108012476|XP_016933362.1|DSUZ	LOC108150374|XP_017134003.1|DELE
OG0006595	LOC108009927|XP_036669474.1|DSUZ	LOC108141407|XP_017120260.1|DELE
OG0006597	LOC108013181|XP_016934371.1|DSUZ	LOC108146098|XP_017127413.1|DELE
OG0006598	LOC108008801|XP_016928197.1|DSUZ	LOC108142019|XP_017121183.1|DELE
OG0006599	LOC108014098|XP_016935611.2|DSUZ	LOC108150129|XP_017133585.1|DELE
OG0006600	LOC108005848|XP_036670631.1|DSUZ	LOC108142547|XP_017121965.1|DELE
OG0006601	LOC108012490|XP_016933388.1|DSUZ	LOC108146598|XP_017128135.1|DELE
OG0006602	LOC108012492|XP_016933389.1|DSUZ	LOC108146600|XP_017128136.1|DELE
OG0006603	LOC108013453|XP_016934819.1|DSUZ	LOC108146921|XP_017128654.1|DELE
OG0006604	LOC108014008|XP_016935507.2|DSUZ	LOC108145687|XP_017126732.1|DELE
OG0006605	LOC108004554|XP_016922974.1|DSUZ	LOC108141248|XP_017119996.1|DELE
OG0006606	LOC108013491|XP_016934862.1|DSUZ	LOC108142247|XP_017121456.1|DELE
OG0006607	LOC108013348|XP_016934649.1|DSUZ	LOC108150199|XP_017133699.1|DELE
OG0006608	LOC108011239|XP_016931832.2|DSUZ	LOC108137439|XP_017114593.1|DELE
OG0006609	LOC108006072|XP_036673011.1|DSUZ	LOC108143971|XP_017124064.1|DELE
OG0006610	LOC108014679|XP_016936335.2|DSUZ	LOC108146148|XP_017127493.1|DELE
OG0006611	LOC108013440|XP_016934801.1|DSUZ	LOC108146159|XP_017127530.1|DELE
OG0006612	LOC108012568|XP_016933471.1|DSUZ	LOC108146161|XP_017127537.1|DELE
OG0006613	LOC108012489|XP_016933387.1|DSUZ	LOC108146160|XP_017127536.1|DELE
OG0006614	LOC108013568|XP_016934979.1|DSUZ	LOC108146445|XP_017127943.1|DELE
OG0006615	LOC108013553|XP_016934954.1|DSUZ	LOC108146284|XP_017127714.1|DELE
OG0006616	LOC108012245|XP_016933033.2|DSUZ	LOC108150205|XP_017133706.1|DELE
OG0006617	LOC108015547|XP_016937513.2|DSUZ	LOC108135631|XP_017111940.1|DELE
OG0006618	LOC108012943|XP_016933970.1|DSUZ	LOC108150220|XP_017133752.1|DELE
OG0006619	LOC108013103|XP_016934240.1|DSUZ	LOC108146034|XP_017127315.1|DELE
OG0006620	LOC108013519|XP_016934903.1|DSUZ	LOC108146397|XP_017127885.1|DELE
OG0006621	LOC108005878|XP_016924747.1|DSUZ	LOC108146867|XP_017128583.1|DELE
OG0006622	LOC108013299|XP_016934575.1|DSUZ	LOC108146223|XP_017127630.1|DELE
OG0006623	LOC108013509|XP_016934885.2|DSUZ	LOC108146332|XP_017127787.1|DELE
OG0006624	LOC108018055|XP_016940933.1|DSUZ	LOC108145093|XP_017125774.1|DELE
OG0006625	LOC108018058|XP_036670039.1|DSUZ	LOC108145096|XP_017125777.1|DELE
OG0006627	LOC108019708|XP_016943094.1|DSUZ	LOC108145490|XP_017126436.1|DELE
OG0006628	LOC108019706|XP_016943090.1|DSUZ	LOC108145438|XP_017126351.1|DELE
OG0006629	LOC108009590|XP_016929551.1|DSUZ	LOC108145478|XP_017126420.1|DELE
OG0006630	LOC108008717|XP_036669430.1|DSUZ	LOC108144208|XP_017124368.1|DELE
OG0006631	LOC108006845|XP_016925884.1|DSUZ	LOC108135513|XP_017111747.1|DELE
OG0006632	LOC108019725|XP_016943133.1|DSUZ	LOC108143408|XP_017123286.1|DELE
OG0006633	LOC108013357|XP_016934664.1|DSUZ	LOC108146279|XP_017127708.1|DELE
OG0006634	LOC108021080|XP_016945086.1|DSUZ	LOC108149258|XP_017132192.1|DELE
OG0006635	LOC108020221|XP_016943832.1|DSUZ	LOC108147970|XP_017130259.1|DELE
OG0006636	LOC108005213|XP_016923891.1|DSUZ	LOC108148174|XP_017130563.1|DELE
OG0006637	LOC108013289|XP_016934549.1|DSUZ	LOC108142610|XP_017122073.1|DELE
OG0006638	LOC108009893|XP_016930101.1|DSUZ	LOC108143520|XP_017123493.1|DELE
OG0006639	LOC108009167|XP_016928784.1|DSUZ	LOC108143413|XP_017123292.1|DELE
OG0006640	LOC108019912|XP_016943502.1|DSUZ	LOC108147061|XP_017128839.1|DELE
OG0006641	LOC108009380|XP_036669554.1|DSUZ	LOC108141337|XP_017120125.1|DELE
OG0006642	LOC108009620|XP_016929597.2|DSUZ	LOC108149181|XP_017132086.1|DELE
OG0006643	LOC108009141|XP_016928734.1|DSUZ	LOC108144516|XP_017124945.1|DELE
OG0006644	LOC108007029|XP_016926124.2|DSUZ	LOC108150328|XP_017133939.1|DELE
OG0006645	LOC108020950|XP_016944877.1|DSUZ	LOC108138824|XP_017116814.1|DELE
OG0006646	LOC108009114|XP_016928674.1|DSUZ	LOC108144596|XP_017125089.1|DELE
OG0006647	LOC108018119|XP_016941047.1|DSUZ	LOC108145170|XP_017125890.1|DELE
OG0006648	LOC108012707|XP_016933624.1|DSUZ	LOC108145720|XP_017126770.1|DELE
OG0006649	LOC108009613|XP_016929588.1|DSUZ	LOC108145444|XP_017126363.1|DELE
OG0006650	LOC108018004|XP_016940845.1|DSUZ	LOC108145091|XP_017125767.1|DELE
OG0006651	LOC108012969|XP_016934021.2|DSUZ	LOC108142448|XP_017121800.1|DELE
OG0006652	LOC108014088|XP_016935596.2|DSUZ	LOC108150120|XP_017133576.1|DELE
OG0006653	LOC108012948|XP_036670792.1|DSUZ	LOC108145860|XP_017126970.1|DELE
OG0006654	LOC108013576|XP_016934993.1|DSUZ	LOC108146502|XP_017128027.1|DELE
OG0006655	LOC108007138|XP_016926233.1|DSUZ	LOC108145892|XP_017127032.1|DELE
OG0006656	LOC108005888|XP_016924766.1|DSUZ	LOC108146118|XP_017127438.1|DELE
OG0006657	LOC108009854|XP_016930041.1|DSUZ	LOC108145502|XP_017126451.1|DELE
OG0006658	LOC108011869|XP_036670750.1|DSUZ	LOC108146129|XP_017127463.1|DELE
OG0006659	LOC108011870|XP_016932600.2|DSUZ	LOC108146300|XP_017127737.1|DELE
OG0006660	LOC108012622|XP_036671612.1|DSUZ	LOC108142684|XP_017122179.1|DELE
OG0006661	LOC108013194|XP_016934391.1|DSUZ	LOC108142646|XP_017122133.1|DELE
OG0006662	LOC108021035|XP_016945014.1|DSUZ	LOC108147963|XP_017130248.1|DELE
OG0006663	LOC108013408|XP_016934755.1|DSUZ	LOC108142727|XP_017122240.1|DELE
OG0006664	LOC108020490|XP_016944309.1|DSUZ	LOC108148967|XP_017131794.1|DELE
OG0006665	LOC108012800|XP_016933721.1|DSUZ	LOC108146020|XP_017127285.1|DELE
OG0006666	LOC108008591|XP_016927959.1|DSUZ	LOC108143555|XP_017123553.1|DELE
OG0006667	LOC108012371|XP_016933215.1|DSUZ	LOC108142791|XP_017122329.1|DELE
OG0006668	LOC108019698|XP_036670117.1|DSUZ	LOC108147033|XP_017128779.1|DELE
OG0006669	LOC108005809|XP_036671997.1|DSUZ	LOC108146948|XP_017128692.1|DELE
OG0006670	LOC108005776|XP_016924594.1|DSUZ	LOC108146934|XP_017128672.1|DELE
OG0006671	LOC108005874|XP_016924742.2|DSUZ	LOC108146797|XP_017128455.1|DELE
OG0006672	LOC108012911|XP_036671851.1|DSUZ	LOC108147430|XP_017129393.1|DELE
OG0006673	LOC108012543|XP_016936079.1|DSUZ	LOC108147542|XP_017129616.1|DELE
OG0006674	LOC108012890|XP_016933880.1|DSUZ	LOC108145683|XP_017126729.1|DELE
OG0006675	LOC108020027|XP_016943602.1|DSUZ	LOC108146110|XP_017127431.1|DELE
OG0006676	LOC108005793|XP_016924611.1|DSUZ	LOC108147471|XP_017129507.1|DELE
OG0006677	LOC108012963|XP_016934005.1|DSUZ	LOC108147474|XP_017129511.1|DELE
OG0006678	LOC108012843|XP_016933798.1|DSUZ	LOC108142814|XP_017122364.1|DELE
OG0006679	LOC108013602|XP_016935028.1|DSUZ	LOC108145907|XP_017127056.1|DELE
OG0006680	LOC108015456|XP_036675295.1|DSUZ	LOC108148693|XP_017131328.1|DELE
OG0006681	LOC108005873|XP_036670742.1|DSUZ	LOC108146795|XP_017128453.1|DELE
OG0006682	LOC108011447|XP_036671494.1|DSUZ	LOC108147521|XP_017129592.1|DELE
OG0006683	LOC108011431|XP_036672089.1|DSUZ	LOC108147557|XP_017129632.1|DELE
OG0006684	LOC108012962|XP_016934003.1|DSUZ	LOC108147472|XP_017129509.1|DELE
OG0006685	LOC108009946|XP_016930181.1|DSUZ	LOC108141423|XP_017120290.1|DELE
OG0006686	LOC108013010|XP_016934086.1|DSUZ	LOC108142434|XP_017121785.1|DELE
OG0006687	LOC108004856|XP_016923426.1|DSUZ	LOC108136626|XP_017113434.1|DELE
OG0006688	LOC108012520|XP_016933421.1|DSUZ	LOC108142686|XP_017122184.1|DELE
OG0006689	LOC108013503|XP_016934878.1|DSUZ	LOC108145764|XP_017126821.1|DELE
OG0006690	LOC108019990|XP_036673826.1|DSUZ, LOC118878590|XP_036677523.1|DSUZ	LOC108135257|XP_017111417.1|DELE
OG0006691	LOC108012985|XP_036670392.1|DSUZ	LOC108146780|XP_017128417.1|DELE
OG0006692	LOC108013354|XP_016934661.1|DSUZ	LOC108146276|XP_017127704.1|DELE
OG0006693	LOC108007161|XP_016926267.1|DSUZ	LOC108145926|XP_017127101.1|DELE
OG0006694	LOC108016914|XP_016939324.2|DSUZ	LOC108136304|XP_017112882.1|DELE
OG0006695	LOC108012350|XP_016933191.1|DSUZ	LOC108147504|XP_017129560.1|DELE
OG0006696	LOC108016099|XP_036677466.1|DSUZ	LOC108148398|XP_017130920.1|DELE
OG0006697	LOC108013157|XP_016934338.1|DSUZ	LOC108150343|XP_017133960.1|DELE
OG0006698	LOC108005641|XP_016924444.2|DSUZ	LOC108146892|XP_017128617.1|DELE
OG0006699	LOC108007102|XP_036671478.1|DSUZ	LOC108146164|XP_017127549.1|DELE
OG0006700	LOC108013207|XP_016934412.1|DSUZ	LOC108142578|XP_017122021.1|DELE
OG0006701	LOC108008434|XP_016927772.1|DSUZ	LOC108149821|XP_017133182.1|DELE
OG0006702	LOC108012856|XP_016933811.1|DSUZ	LOC108145839|XP_017126941.1|DELE
OG0006703	LOC108006670|XP_036671758.1|DSUZ	LOC108146966|XP_017128712.1|DELE
OG0006704	LOC108006671|XP_016925698.1|DSUZ	LOC108146967|XP_017128713.1|DELE
OG0006705	LOC108009477|XP_016929346.1|DSUZ	LOC108145435|XP_017126346.1|DELE
OG0006706	LOC108010248|XP_016930591.1|DSUZ	LOC108144757|XP_017125351.1|DELE
OG0006707	LOC108010016|XP_016930300.1|DSUZ	LOC108143518|XP_017123491.1|DELE
OG0006708	LOC108015004|XP_016936720.1|DSUZ	LOC108134865|XP_017110842.1|DELE
OG0006709	LOC108005160|XP_016923824.1|DSUZ	LOC108137740|XP_017115129.1|DELE
OG0006710	LOC108013141|XP_036670409.1|DSUZ	LOC108142501|XP_017121887.1|DELE
OG0006711	LOC108012225|XP_036670408.1|DSUZ	LOC108142500|XP_017121886.1|DELE
OG0006712	LOC108012321|XP_036671005.1|DSUZ	LOC108145963|XP_017127171.1|DELE
OG0006713	LOC108013297|XP_016934574.1|DSUZ	LOC108150346|XP_017133964.1|DELE
OG0006714	LOC108013295|XP_016934572.1|DSUZ	LOC108150345|XP_017133963.1|DELE
OG0006715	LOC108013400|XP_016934743.1|DSUZ	LOC108142700|XP_017122204.1|DELE
OG0006716	LOC108020892|XP_016944791.1|DSUZ	LOC108138752|XP_017116643.1|DELE
OG0006717	LOC108011738|XP_016932451.2|DSUZ	LOC108146863|XP_017128578.1|DELE
OG0006718	LOC108011759|XP_016932479.1|DSUZ	LOC108146937|XP_017128677.1|DELE
OG0006719	LOC108006843|XP_016925882.1|DSUZ	LOC108146994|XP_017128748.1|DELE
OG0006720	LOC108019418|XP_036672148.1|DSUZ	LOC108135700|XP_017112030.1|DELE
OG0006721	LOC108013424|XP_016934777.1|DSUZ	LOC108146856|XP_017128561.1|DELE
OG0006722	LOC108011308|XP_036672013.1|DSUZ	LOC108146399|XP_017127888.1|DELE
OG0006723	LOC108021388|XP_016945575.1|DSUZ	LOC108135281|XP_017111451.1|DELE
OG0006724	LOC108011496|XP_036673950.1|DSUZ	LOC108143065|XP_017122768.1|DELE
OG0006725	LOC108011490|XP_016932128.2|DSUZ	LOC108142972|XP_017122611.1|DELE
OG0006726	LOC108017498|XP_016940041.1|DSUZ	LOC108139215|XP_017117356.1|DELE
OG0006727	LOC108011533|XP_036673969.1|DSUZ	LOC108142969|XP_017122608.1|DELE
OG0006728	LOC108016376|XP_016938510.2|DSUZ	LOC108142911|XP_017122488.1|DELE
OG0006729	LOC108009253|XP_016928924.1|DSUZ	LOC108149760|XP_017133064.1|DELE
OG0006730	LOC108009251|XP_016928922.1|DSUZ	LOC108149758|XP_017133060.1|DELE
OG0006731	LOC108020951|XP_016944882.1|DSUZ	LOC108135272|XP_017111439.1|DELE
OG0006732	LOC108012615|XP_016933524.1|DSUZ	LOC108146381|XP_017127864.1|DELE
OG0006733	LOC108012625|XP_016933536.1|DSUZ	LOC108142230|XP_017121437.1|DELE
OG0006734	LOC108013285|XP_016934547.1|DSUZ	LOC108142734|XP_017122248.1|DELE
OG0006735	LOC108013185|XP_016934375.1|DSUZ	LOC108147490|XP_017129534.1|DELE
OG0006736	LOC108014462|XP_016936073.1|DSUZ	LOC108147544|XP_017129618.1|DELE
OG0006737	LOC108004796|XP_016923337.1|DSUZ	LOC108135504|XP_017111737.1|DELE
OG0006738	LOC108019854|XP_016943386.1|DSUZ	LOC108147590|XP_017129719.1|DELE
OG0006739	LOC108011442|XP_016932067.1|DSUZ	LOC108147448|XP_017129465.1|DELE
OG0006740	LOC108013276|XP_016934536.1|DSUZ	LOC108135560|XP_017111806.1|DELE
OG0006741	LOC108013275|XP_016934534.1|DSUZ	LOC108135559|XP_017111804.1|DELE
OG0006742	LOC108014584|XP_016936233.2|DSUZ	LOC108140558|XP_017118909.1|DELE
OG0006743	LOC108020911|XP_016944822.1|DSUZ	LOC108148997|XP_017131833.1|DELE
OG0006744	LOC108013430|XP_016934783.1|DSUZ	LOC108150338|XP_017133954.1|DELE
OG0006745	LOC108007373|XP_036673756.1|DSUZ	LOC108135100|XP_017111165.1|DELE
OG0006746	LOC108013239|XP_016934465.1|DSUZ	LOC108147465|XP_017129491.1|DELE
OG0006747	LOC108013508|XP_016934884.1|DSUZ	LOC108147530|XP_017129603.1|DELE
OG0006748	LOC108015322|XP_016937207.1|DSUZ	LOC108137317|XP_017114432.1|DELE
OG0006749	LOC108013250|XP_016934486.1|DSUZ	LOC108146192|XP_017127591.1|DELE
OG0006750	LOC108005188|XP_016923861.1|DSUZ	LOC108137647|XP_017114962.1|DELE
OG0006752	LOC108011842|XP_016932569.1|DSUZ	LOC108145666|XP_017126708.1|DELE
OG0006753	LOC108011860|XP_016932589.2|DSUZ	LOC108145731|XP_017126783.1|DELE
OG0006754	LOC108012930|XP_016933953.1|DSUZ	LOC108146000|XP_017127243.1|DELE
OG0006755	LOC108013417|XP_016934764.1|DSUZ	LOC108146151|XP_017127504.1|DELE
OG0006756	LOC108013580|XP_036671533.1|DSUZ	LOC108142852|XP_017122409.1|DELE
OG0006757	LOC108012698|XP_016933615.1|DSUZ	LOC108142311|XP_017121552.1|DELE
OG0006758	LOC108013150|XP_016934329.1|DSUZ	LOC108146138|XP_017127481.1|DELE
OG0006759	LOC108013148|XP_016934325.1|DSUZ	LOC108146137|XP_017127479.1|DELE
OG0006760	LOC108012304|XP_036671039.1|DSUZ	LOC108142567|XP_017122006.1|DELE
OG0006761	LOC108014356|XP_016935930.1|DSUZ	LOC108148397|XP_017130918.1|DELE
OG0006762	LOC108015221|XP_016937052.1|DSUZ	LOC108144163|XP_017124314.1|DELE
OG0006763	LOC108018245|XP_016941261.1|DSUZ	LOC108139066|XP_017117180.1|DELE
OG0006764	LOC108009413|XP_016929222.1|DSUZ	LOC108149767|XP_017133084.1|DELE
OG0006765	LOC108018233|XP_016941248.1|DSUZ	LOC108139016|XP_017117112.1|DELE
OG0006766	LOC108011046|XP_016931593.1|DSUZ	LOC108146281|XP_017127710.1|DELE
OG0006767	LOC108013513|XP_016934894.1|DSUZ	LOC108142418|XP_017121762.1|DELE
OG0006768	LOC108013512|XP_016934889.1|DSUZ	LOC108142410|XP_017121749.1|DELE
OG0006769	LOC108012399|XP_016933248.1|DSUZ	LOC108142804|XP_017122351.1|DELE
OG0006770	LOC108011416|XP_036670966.1|DSUZ	LOC108147401|XP_017129327.1|DELE
OG0006771	LOC108013716|XP_036676731.1|DSUZ	LOC108137658|XP_017114981.1|DELE
OG0006772	LOC108009066|XP_016928567.1|DSUZ	LOC108149577|XP_017132700.1|DELE
OG0006773	LOC108007152|XP_016926244.1|DSUZ	LOC108145965|XP_017127185.1|DELE
OG0006774	LOC108010678|XP_016931072.2|DSUZ	LOC108145982|XP_017127206.1|DELE
OG0006775	LOC108006821|XP_036671799.1|DSUZ	LOC108146717|XP_017128294.1|DELE
OG0006776	LOC108011858|XP_016932587.2|DSUZ	LOC108146304|XP_017127745.1|DELE
OG0006777	LOC118877375|XP_036671806.1|DSUZ	LOC108146723|XP_017128304.1|DELE
OG0006778	LOC108012573|XP_016933477.2|DSUZ	LOC108146434|XP_017127927.1|DELE
OG0006779	LOC108012814|XP_016933742.1|DSUZ	LOC108146180|XP_017127575.1|DELE
OG0006780	LOC108005828|XP_036671246.1|DSUZ	LOC108142709|XP_017122217.1|DELE
OG0006781	LOC108013362|XP_016934674.1|DSUZ	LOC108147509|XP_017129568.1|DELE
OG0006782	LOC108012905|XP_016933905.1|DSUZ	LOC108145973|XP_017127191.1|DELE
OG0006783	LOC108017934|XP_016940616.1|DSUZ	LOC108141263|XP_017120004.1|DELE
OG0006784	LOC108020205|XP_016943806.1|DSUZ	LOC108146007|XP_017127252.1|DELE
OG0006785	LOC108010042|XP_016930340.1|DSUZ	LOC108149128|XP_017132022.1|DELE
OG0006786	LOC108018169|XP_016941153.1|DSUZ	LOC108138834|XP_017116835.1|DELE
OG0006787	LOC108010708|XP_016931110.1|DSUZ	LOC108135643|XP_017111954.1|DELE
OG0006788	LOC108010710|XP_016931114.2|DSUZ	LOC108135644|XP_017111956.1|DELE
OG0006789	LOC108005309|XP_016924008.1|DSUZ	LOC108150031|XP_017133481.1|DELE
OG0006790	LOC108021517|XP_016945763.1|DSUZ	LOC108147932|XP_017130204.1|DELE
OG0006791	LOC108012915|XP_016933926.1|DSUZ	LOC108146888|XP_017128610.1|DELE
OG0006792	LOC108012542|XP_016933446.1|DSUZ	LOC108150111|XP_017133564.1|DELE
OG0006793	LOC108012493|XP_016933390.1|DSUZ	LOC108150207|XP_017133708.1|DELE
OG0006794	LOC108018160|XP_016941125.1|DSUZ	LOC108145111|XP_017125803.1|DELE
OG0006795	LOC108011832|XP_036671169.1|DSUZ	LOC108146354|XP_017127820.1|DELE
OG0006796	LOC118877356|XP_036671707.1|DSUZ	LOC108146930|XP_017128669.1|DELE
OG0006797	LOC108021397|XP_016945586.1|DSUZ	LOC108141690|XP_017120659.1|DELE
OG0006798	LOC108012808|XP_016933735.1|DSUZ	LOC108150252|XP_017133806.1|DELE
OG0006799	LOC108012972|XP_016934025.1|DSUZ	LOC108150195|XP_017133693.1|DELE
OG0006800	LOC108012920|XP_016933933.1|DSUZ	LOC108146658|XP_017128192.1|DELE
