Orthogroup	DSUZ.longest_only	AALB.longest_only
OG0004717	LOC108015011|XP_016936728.1|DSUZ	LOC118457896|XP_035775762.1|AALB
OG0004718	LOC108007124|XP_016926220.1|DSUZ	LOC118458439|XP_035776793.1|AALB
OG0004719	LOC108018269|XP_036675343.1|DSUZ	LOC118461560|XP_035782914.1|AALB
OG0004720	LOC108007462|XP_016926623.1|DSUZ	LOC118459564|XP_035778957.1|AALB
OG0004721	LOC108017495|XP_036674614.1|DSUZ	LOC118460245|XP_035780298.1|AALB
OG0004722	LOC108007241|XP_036674431.1|DSUZ	LOC118468596|XP_035795448.1|AALB
OG0004723	LOC108019200|XP_016942478.1|DSUZ	LOC118469014|XP_035796348.1|AALB
OG0004724	LOC108014888|XP_016936595.1|DSUZ	LOC118469011|XP_035796338.1|AALB
OG0004725	LOC118879480|XP_036678245.1|DSUZ, LOC108016165|XP_036675392.1|DSUZ	LOC118466700|XP_035792235.1|AALB
OG0004726	LOC108019517|XP_036673353.1|DSUZ	LOC118456995|XP_035774103.1|AALB
OG0004727	LOC108011083|XP_036674415.1|DSUZ	LOC118457950|XP_035775861.1|AALB
OG0004728	LOC108018685|XP_016941746.2|DSUZ	LOC118460237|XP_035780284.1|AALB
OG0004729	LOC108013692|XP_016935100.1|DSUZ	LOC118458167|XP_035776266.1|AALB
OG0004730	LOC108005349|XP_016924082.1|DSUZ	LOC118465404|XP_035789516.1|AALB
OG0004731	LOC108020112|XP_036672663.1|DSUZ	LOC118457819|XP_035775587.1|AALB
OG0004732	LOC108013928|XP_036674092.1|DSUZ	LOC118461454|XP_035782676.1|AALB
OG0004733	LOC108020775|XP_036674326.1|DSUZ	LOC118457846|XP_035775626.1|AALB
OG0004734	LOC108016195|XP_016938311.2|DSUZ	LOC118458865|XP_035777707.1|AALB
OG0004735	LOC108010821|XP_016931265.2|DSUZ	LOC118461123|XP_035781953.1|AALB
OG0004736	LOC108007603|XP_036673488.1|DSUZ	LOC118461449|XP_035782663.1|AALB
OG0004737	LOC108011596|XP_036673665.1|DSUZ	LOC118457460|XP_035774958.1|AALB
OG0004738	LOC108011639|XP_016932316.1|DSUZ	LOC118468534|XP_035795305.1|AALB
OG0004739	LOC108007851|XP_016927102.2|DSUZ	LOC118468536|XP_035795310.1|AALB
OG0004740	LOC108011495|XP_016932134.1|DSUZ	LOC118458464|XP_035776876.1|AALB
OG0004741	LOC108014894|XP_016936603.2|DSUZ	LOC118457933|XP_035775837.1|AALB
OG0004742	LOC108006240|XP_036677232.1|DSUZ	LOC118459817|XP_035779460.1|AALB
OG0004743	LOC108014142|XP_016935662.2|DSUZ	LOC118467437|XP_035793832.1|AALB
OG0004744	LOC108010293|XP_016930657.1|DSUZ	LOC118469071|XP_035796445.1|AALB
OG0004745	LOC118878085|XP_036675246.1|DSUZ	LOC118468812|XP_035795920.1|AALB
OG0004746	LOC108019491|XP_016942808.2|DSUZ	LOC118460873|XP_035781501.1|AALB
OG0004747	LOC108016513|XP_016938675.2|DSUZ	LOC118460874|XP_035781502.1|AALB
OG0004748	LOC108016507|XP_036675635.1|DSUZ	LOC118461723|XP_035783277.1|AALB
OG0004749	LOC108017079|XP_016939529.2|DSUZ	LOC118459488|XP_035778793.1|AALB
OG0004750	LOC108011349|XP_036672908.1|DSUZ	LOC118460423|XP_035780607.1|AALB
OG0004751	LOC108006413|XP_036673300.1|DSUZ	LOC118460420|XP_035780603.1|AALB
OG0004752	LOC108016157|XP_016938265.2|DSUZ	LOC118459625|XP_035779095.1|AALB
OG0004753	LOC108017311|XP_016939824.2|DSUZ	LOC118459621|XP_035779089.1|AALB
OG0004754	LOC108014830|XP_016936518.2|DSUZ	LOC118459618|XP_035779084.1|AALB
OG0004755	LOC108007813|XP_016927068.1|DSUZ	LOC118468324|XP_035794961.1|AALB
OG0004756	LOC108007810|XP_036674624.1|DSUZ	LOC118468320|XP_035794958.1|AALB
OG0004758	LOC108014836|XP_016936527.2|DSUZ	LOC118457339|XP_035774729.1|AALB
OG0004759	LOC108006087|XP_036672930.1|DSUZ	LOC118457288|XP_035774641.1|AALB
OG0004760	LOC108018583|XP_036674127.1|DSUZ	LOC118459619|XP_035779086.1|AALB
OG0004761	LOC108018315|XP_036674683.1|DSUZ	LOC118461333|XP_035782431.1|AALB
OG0004763	LOC118877723|XP_036673560.1|DSUZ, LOC108017508|XP_036677901.1|DSUZ	LOC118457651|XP_035775285.1|AALB
OG0004764	LOC108017207|XP_036674520.1|DSUZ	LOC118459957|XP_035779738.1|AALB
OG0004765	LOC108011479|XP_036673961.1|DSUZ	LOC118459953|XP_035779732.1|AALB
OG0004766	LOC108011473|XP_036674009.1|DSUZ	LOC118468646|XP_035795563.1|AALB
OG0004767	LOC108011635|XP_016932313.2|DSUZ	LOC118457954|XP_035775870.1|AALB
OG0004768	LOC108011621|XP_016932291.1|DSUZ	LOC118457947|XP_035775854.1|AALB
OG0004769	LOC108008892|XP_016928288.1|DSUZ	LOC118457953|XP_035775869.1|AALB
OG0004770	LOC118877730|XP_036673610.1|DSUZ	LOC118457959|XP_035775878.1|AALB
OG0004771	LOC108015508|XP_016937454.2|DSUZ	LOC118457957|XP_035775874.1|AALB
OG0004772	LOC108006107|XP_016925042.2|DSUZ	LOC118457920|XP_035775814.1|AALB
OG0004773	LOC108010576|XP_036673864.1|DSUZ, LOC118877943|XP_036674529.1|DSUZ	LOC118458170|XP_035776268.1|AALB
OG0004774	LOC108010574|XP_036674530.1|DSUZ, LOC118877818|XP_036673866.1|DSUZ	LOC118459616|XP_035779078.1|AALB
OG0004775	LOC108020120|XP_036672499.1|DSUZ	LOC118458313|XP_035776548.1|AALB
OG0004776	LOC108017747|XP_016940348.1|DSUZ	LOC118462061|XP_035783942.1|AALB
OG0004777	LOC108004838|XP_016923403.1|DSUZ	LOC118459590|XP_035779011.1|AALB
OG0004778	LOC108006160|XP_016925102.1|DSUZ	LOC118460142|XP_035780123.1|AALB
OG0004779	LOC108011886|XP_036674170.1|DSUZ	LOC118460138|XP_035780117.1|AALB
OG0004780	LOC108009976|XP_016930240.1|DSUZ	LOC118460143|XP_035780125.1|AALB
OG0004782	LOC108007463|XP_036673439.1|DSUZ	LOC118461374|XP_035782515.1|AALB
OG0004783	LOC108006516|XP_016925529.2|DSUZ	LOC118460480|XP_035780714.1|AALB
OG0004784	LOC108007598|XP_016926788.2|DSUZ	LOC118456618|XP_035773420.1|AALB
OG0004785	LOC108016040|XP_016938124.1|DSUZ	LOC118458406|XP_035776714.1|AALB
OG0004786	LOC118877992|XP_036674826.1|DSUZ	LOC118456144|XP_035772551.1|AALB
OG0004787	LOC108016043|XP_016938127.1|DSUZ	LOC118457487|XP_035775011.1|AALB
OG0004788	LOC108015993|XP_036675146.1|DSUZ	LOC118459288|XP_035778426.1|AALB
OG0004789	LOC108016047|XP_016938130.2|DSUZ	LOC118459289|XP_035778427.1|AALB
OG0004790	LOC108020307|XP_016943928.1|DSUZ	LOC118468835|XP_035795969.1|AALB
OG0004791	LOC108010847|XP_016931308.1|DSUZ	LOC118459971|XP_035779754.1|AALB
OG0004792	LOC108013824|XP_016935292.2|DSUZ	LOC118461728|XP_035783308.1|AALB
OG0004793	LOC108015486|XP_016937407.2|DSUZ	LOC118458971|XP_035777852.1|AALB
OG0004794	LOC108010993|XP_036674256.1|DSUZ, LOC108017547|XP_036672626.1|DSUZ	LOC118457385|XP_035774814.1|AALB
OG0004795	LOC108020242|XP_016943854.2|DSUZ, LOC118878585|XP_036677511.1|DSUZ	LOC118457817|XP_035775583.1|AALB
OG0004796	LOC108014891|XP_036672600.1|DSUZ	LOC118458837|XP_035777630.1|AALB
OG0004797	LOC118877629|XP_036673018.1|DSUZ, LOC108014387|XP_036673183.1|DSUZ	LOC118458834|XP_035777624.1|AALB
OG0004798	LOC108007228|XP_016926354.2|DSUZ	LOC118462029|XP_035783895.1|AALB
OG0004799	LOC108018474|XP_036673179.1|DSUZ	LOC118461479|XP_035782729.1|AALB
OG0004800	LOC108015937|XP_036674462.1|DSUZ	LOC118458437|XP_035776789.1|AALB
OG0004801	LOC108005017|XP_036673399.1|DSUZ	LOC118460064|XP_035779953.1|AALB
OG0004802	LOC108010546|XP_036674561.1|DSUZ	LOC118456303|XP_035772834.1|AALB
OG0004803	LOC108014761|XP_036673481.1|DSUZ	LOC118459899|XP_035779608.1|AALB
OG0004804	LOC108011622|XP_016932296.1|DSUZ	LOC118458164|XP_035776259.1|AALB
OG0004805	LOC108008017|XP_036673959.1|DSUZ	LOC118461345|XP_035782451.1|AALB
OG0004806	LOC108005295|XP_016923986.1|DSUZ	LOC118468775|XP_035795858.1|AALB
OG0004807	LOC108006616|XP_016925628.2|DSUZ	LOC118461364|XP_035782498.1|AALB
OG0004808	LOC108013887|XP_016935382.2|DSUZ	LOC118460733|XP_035781184.1|AALB
OG0004809	LOC108019432|XP_016942744.2|DSUZ, LOC108010566|XP_016930935.1|DSUZ	LOC118461626|XP_035783068.1|AALB
OG0004810	LOC108010595|XP_016930971.1|DSUZ, LOC118877819|XP_036673884.1|DSUZ	LOC118461625|XP_035783067.1|AALB
OG0004811	LOC108013190|XP_016934383.1|DSUZ	LOC118460421|XP_035780604.1|AALB
OG0004812	LOC108015848|XP_036672948.1|DSUZ	LOC118457120|XP_035774319.1|AALB
OG0004813	LOC108014740|XP_016936410.2|DSUZ	LOC118458098|XP_035776161.1|AALB
OG0004814	LOC108016204|XP_036674046.1|DSUZ	LOC118458288|XP_035776504.1|AALB
OG0004815	LOC108004718|XP_016923226.1|DSUZ	LOC118461002|XP_035781721.1|AALB
OG0004816	LOC108014972|XP_036676769.1|DSUZ	LOC118458919|XP_035777779.1|AALB
OG0004817	LOC108015029|XP_016936748.1|DSUZ	LOC118457333|XP_035774720.1|AALB
OG0004818	LOC108006109|XP_016925045.1|DSUZ	LOC118463260|XP_035785623.1|AALB
OG0004819	LOC108011037|XP_016931577.1|DSUZ	LOC118463253|XP_035785616.1|AALB
OG0004820	LOC108013938|XP_016935437.2|DSUZ	LOC118463252|XP_035785615.1|AALB
OG0004821	LOC108015525|XP_016937484.2|DSUZ	LOC118462567|XP_035784258.1|AALB
OG0004822	LOC108017456|XP_036674249.1|DSUZ	LOC118462571|XP_035784266.1|AALB
OG0004823	LOC108010999|XP_036674705.1|DSUZ, LOC108017539|XP_036672834.1|DSUZ	LOC118464105|XP_035787083.1|AALB
OG0004824	LOC108017552|XP_016940124.2|DSUZ, LOC108010985|XP_036674707.1|DSUZ	LOC118461940|XP_035783715.1|AALB
OG0004825	LOC108020371|XP_016944092.1|DSUZ	LOC118464523|XP_035787853.1|AALB
OG0004826	LOC108018562|XP_016941606.2|DSUZ	LOC118465924|XP_035790516.1|AALB
OG0004827	LOC108011655|XP_016932339.2|DSUZ	LOC118465925|XP_035790517.1|AALB
OG0004828	LOC108011902|XP_016932641.1|DSUZ	LOC118465926|XP_035790519.1|AALB
OG0004829	LOC108015784|XP_036673345.1|DSUZ	LOC118460916|XP_035781562.1|AALB
OG0004830	LOC108018352|XP_036672585.1|DSUZ	LOC118457016|XP_035774139.1|AALB
OG0004831	LOC108013446|XP_016934810.1|DSUZ	LOC118456848|XP_035773837.1|AALB
OG0004832	LOC108008065|XP_016927337.1|DSUZ	LOC118458545|XP_035777073.1|AALB
OG0004833	LOC108016279|XP_016938397.1|DSUZ	LOC118460554|XP_035780842.1|AALB
OG0004834	LOC108007859|XP_016927112.2|DSUZ	LOC118461654|XP_035783125.1|AALB
OG0004835	LOC108007835|XP_036674577.1|DSUZ	LOC118460452|XP_035780663.1|AALB
OG0004836	LOC108008018|XP_016927291.1|DSUZ	LOC118456263|XP_035772757.1|AALB
OG0004837	LOC108012602|XP_016933511.1|DSUZ	LOC118466978|XP_035792785.1|AALB
OG0004838	LOC108010914|XP_016931403.2|DSUZ	LOC118457550|XP_035775110.1|AALB
OG0004839	LOC108006461|XP_036674661.1|DSUZ	LOC118457546|XP_035775101.1|AALB
OG0004840	LOC108017596|XP_016940175.2|DSUZ	LOC118463418|XP_035785865.1|AALB
OG0004841	LOC108005364|XP_016924108.1|DSUZ	LOC118456585|XP_035773375.1|AALB
OG0004842	LOC108010731|XP_016931149.2|DSUZ	LOC118459381|XP_035778575.1|AALB
OG0004843	LOC108017511|XP_016940064.1|DSUZ	LOC118458790|XP_035777524.1|AALB
OG0004844	LOC108011984|XP_016932741.1|DSUZ	LOC118459556|XP_035778941.1|AALB
OG0004845	LOC108006946|XP_036675192.1|DSUZ	LOC118459553|XP_035778927.1|AALB
OG0004846	LOC108021151|XP_016945211.1|DSUZ	LOC118468549|XP_035795337.1|AALB
OG0004847	LOC108021150|XP_016945210.1|DSUZ	LOC118456715|XP_035773644.1|AALB
OG0004848	LOC108020250|XP_016943863.2|DSUZ, LOC118876786|XP_036677517.1|DSUZ	LOC118457955|XP_035775872.1|AALB
OG0004850	LOC108006588|XP_036674974.1|DSUZ	LOC118460356|XP_035780491.1|AALB
OG0004851	LOC108013978|XP_016935483.1|DSUZ	LOC118461212|XP_035782166.1|AALB
OG0004852	LOC108014234|XP_036675139.1|DSUZ	LOC118458280|XP_035776496.1|AALB
OG0004853	LOC108009130|XP_016928722.1|DSUZ	LOC118466452|XP_035791684.1|AALB
OG0004854	LOC108013232|XP_016934449.1|DSUZ	LOC118463320|XP_035785699.1|AALB
OG0004855	LOC108017059|XP_036671831.1|DSUZ	LOC118463322|XP_035785706.1|AALB
OG0004856	LOC108006854|XP_036670672.1|DSUZ	LOC118466455|XP_035791688.1|AALB
OG0004857	LOC108012324|XP_036670283.1|DSUZ	LOC118464546|XP_035787877.1|AALB
OG0004858	LOC108006869|XP_016925927.2|DSUZ	LOC118464450|XP_035787726.1|AALB
OG0004859	LOC108006816|XP_036671613.1|DSUZ	LOC118465591|XP_035789850.1|AALB
OG0004860	LOC108012391|XP_016933238.1|DSUZ	LOC118466396|XP_035791541.1|AALB
OG0004861	LOC108013035|XP_036672352.1|DSUZ	LOC118466393|XP_035791529.1|AALB
OG0004862	LOC108012947|XP_036671276.1|DSUZ	LOC118466084|XP_035790871.1|AALB
OG0004863	LOC108011449|XP_036671493.1|DSUZ	LOC118463782|XP_035786500.1|AALB
OG0004864	LOC108020208|XP_016943817.1|DSUZ	LOC118463789|XP_035786515.1|AALB
OG0004865	LOC108017460|XP_016939983.2|DSUZ	LOC118463788|XP_035786513.1|AALB
OG0004866	LOC108005877|XP_036671330.1|DSUZ	LOC118465299|XP_035789275.1|AALB
OG0004867	LOC108009219|XP_016928868.1|DSUZ	LOC118464911|XP_035788570.1|AALB
OG0004868	LOC118878886|XP_036677788.1|DSUZ, LOC108010970|XP_036669924.1|DSUZ	LOC118464914|XP_035788576.1|AALB
OG0004869	LOC108018056|XP_016940935.1|DSUZ	LOC118463318|XP_035785697.1|AALB
OG0004870	LOC108018187|XP_016941180.1|DSUZ	LOC118463328|XP_035785718.1|AALB
OG0004871	LOC108010056|XP_016930357.1|DSUZ	LOC118465099|XP_035788924.1|AALB
OG0004872	LOC108008371|XP_016927701.1|DSUZ	LOC118466121|XP_035790960.1|AALB
OG0004873	LOC108021252|XP_016945363.1|DSUZ	LOC118464320|XP_035787511.1|AALB
OG0004874	LOC108011766|XP_016932486.1|DSUZ	LOC118463778|XP_035786485.1|AALB
OG0004875	LOC108011217|XP_016931798.1|DSUZ	LOC118456349|XP_035772905.1|AALB, LOC118466681|XP_035792193.1|AALB
OG0004876	LOC108015344|XP_016937241.1|DSUZ	LOC118466685|XP_035792206.1|AALB
OG0004877	LOC108015425|XP_016937348.2|DSUZ	LOC118462985|XP_035785087.1|AALB
OG0004878	LOC108018210|XP_016941216.1|DSUZ	LOC118462961|XP_035785007.1|AALB
OG0004879	LOC108009159|XP_036669443.1|DSUZ	LOC118463145|XP_035785404.1|AALB
OG0004880	LOC108011062|XP_016931614.1|DSUZ	LOC118463161|XP_035785440.1|AALB
OG0004881	LOC108013290|XP_036671059.1|DSUZ	LOC118463148|XP_035785417.1|AALB
OG0004883	LOC108007178|XP_016926299.2|DSUZ	LOC118463158|XP_035785436.1|AALB
OG0004884	LOC108017978|XP_016940796.1|DSUZ	LOC118466650|XP_035792113.1|AALB
OG0004885	LOC108019866|XP_016943411.1|DSUZ	LOC118466660|XP_035792151.1|AALB
OG0004886	LOC108009203|XP_016928851.1|DSUZ	LOC118466659|XP_035792150.1|AALB
OG0004887	LOC108017824|XP_016940465.2|DSUZ	LOC118466658|XP_035792149.1|AALB
OG0004888	LOC108017987|XP_016940818.1|DSUZ	LOC118467708|XP_035794385.1|AALB
OG0004889	LOC108009511|XP_016929420.1|DSUZ	LOC118467716|XP_035794411.1|AALB
OG0004890	LOC108018231|XP_016941242.1|DSUZ	LOC118465205|XP_035789083.1|AALB
OG0004891	LOC108005184|XP_016923857.1|DSUZ	LOC118464284|XP_035787453.1|AALB
OG0004892	LOC108018196|XP_036669977.1|DSUZ	LOC118465944|XP_035790561.1|AALB
OG0004893	LOC108009165|XP_016928767.1|DSUZ	LOC118463189|XP_035785510.1|AALB
OG0004894	LOC108017781|XP_016940395.1|DSUZ	LOC118464462|XP_035787756.1|AALB
OG0004895	LOC108009847|XP_016930029.1|DSUZ	LOC118465102|XP_035788929.1|AALB
OG0004896	LOC108018131|XP_016941068.1|DSUZ	LOC118465308|XP_035789306.1|AALB
OG0004897	LOC108018158|XP_016941117.1|DSUZ	LOC118465301|XP_035789288.1|AALB
OG0004898	LOC108009320|XP_036669677.1|DSUZ	LOC118465316|XP_035789326.1|AALB
OG0004899	LOC108009305|XP_016929043.1|DSUZ	LOC118465292|XP_035789233.1|AALB
OG0004900	LOC108009964|XP_016930214.1|DSUZ	LOC118463454|XP_035785933.1|AALB
OG0004901	LOC108008326|XP_016927638.1|DSUZ	LOC118464634|XP_035787973.1|AALB
OG0004902	LOC108012394|XP_016933241.1|DSUZ	LOC118464650|XP_035788008.1|AALB
OG0004903	LOC108009426|XP_016929244.1|DSUZ	LOC118467050|XP_035792938.1|AALB
OG0004904	LOC108015751|XP_036673287.1|DSUZ	LOC118462972|XP_035785032.1|AALB
OG0004905	LOC108009825|XP_016929999.1|DSUZ	LOC118463651|XP_035786288.1|AALB
OG0004906	LOC108013337|XP_016934629.1|DSUZ	LOC118463075|XP_035785229.1|AALB
OG0004907	LOC108005775|XP_016924593.2|DSUZ	LOC118464668|XP_035788073.1|AALB
OG0004909	LOC108012883|XP_016933863.1|DSUZ	LOC118466839|XP_035792543.1|AALB
OG0004910	LOC108012882|XP_016933862.1|DSUZ	LOC118467079|XP_035793009.1|AALB
OG0004911	LOC108007182|XP_036670453.1|DSUZ	LOC118466089|XP_035790890.1|AALB
OG0004912	LOC108013338|XP_016934633.1|DSUZ	LOC118465441|XP_035789584.1|AALB
OG0004913	LOC108008541|XP_016927901.1|DSUZ	LOC118464916|XP_035788579.1|AALB
OG0004914	LOC108010117|XP_016930431.1|DSUZ	LOC118466983|XP_035792793.1|AALB
OG0004915	LOC108010134|XP_016930451.1|DSUZ	LOC118466990|XP_035792801.1|AALB
OG0004916	LOC108010247|XP_016930590.1|DSUZ	LOC118464065|XP_035787006.1|AALB
OG0004917	LOC108012979|XP_016934033.1|DSUZ	LOC118466300|XP_035791291.1|AALB
OG0004918	LOC108012977|XP_016934030.1|DSUZ	LOC118466295|XP_035791276.1|AALB
OG0004919	LOC108010796|XP_016931214.1|DSUZ	LOC118466303|XP_035791300.1|AALB
OG0004920	LOC108012366|XP_016933209.1|DSUZ	LOC118466298|XP_035791288.1|AALB
OG0004921	LOC108005902|XP_016924787.1|DSUZ	LOC118466297|XP_035791280.1|AALB
OG0004922	LOC108012243|XP_036672396.1|DSUZ	LOC118463169|XP_035785456.1|AALB
OG0004923	LOC108020040|XP_016943622.1|DSUZ	LOC118464292|XP_035787467.1|AALB
OG0004924	LOC108012810|XP_016933738.1|DSUZ	LOC118464728|XP_035788202.1|AALB
OG0004925	LOC108013569|XP_016934980.1|DSUZ	LOC118465569|XP_035789824.1|AALB
OG0004926	LOC108012523|XP_016933426.1|DSUZ	LOC118465042|XP_035788801.1|AALB
OG0004927	LOC108012887|XP_036670902.1|DSUZ	LOC118466145|XP_035790998.1|AALB
OG0004928	LOC108018037|XP_036669746.1|DSUZ	LOC118462530|XP_035784176.1|AALB
OG0004929	LOC108012802|XP_016933728.1|DSUZ	LOC118464253|XP_035787382.1|AALB
OG0004930	LOC108009112|XP_016928672.1|DSUZ	LOC118467879|XP_035794683.1|AALB
OG0004931	LOC108008379|XP_016927711.1|DSUZ	LOC118465409|XP_035789524.1|AALB
OG0004932	LOC108013046|XP_016934146.1|DSUZ	LOC118465399|XP_035789492.1|AALB
OG0004933	LOC108017962|XP_016940721.1|DSUZ	LOC118464842|XP_035788431.1|AALB
OG0004934	LOC108008426|XP_016927764.1|DSUZ	LOC118463790|XP_035786516.1|AALB
OG0004935	LOC108018036|XP_016940902.1|DSUZ	LOC118464660|XP_035788054.1|AALB
OG0004936	LOC108005880|XP_036672418.1|DSUZ	LOC118463469|XP_035785952.1|AALB
OG0004937	LOC108013567|XP_036670958.1|DSUZ	LOC118464623|XP_035787962.1|AALB
OG0004938	LOC108006841|XP_016925880.2|DSUZ	LOC118462804|XP_035784700.1|AALB
OG0004939	LOC108020447|XP_036672459.1|DSUZ, LOC118877327|XP_036671510.1|DSUZ	LOC118462815|XP_035784727.1|AALB
OG0004940	LOC108005713|XP_036671524.1|DSUZ, LOC108017020|XP_036672468.1|DSUZ	LOC118462806|XP_035784702.1|AALB
OG0004941	LOC108007480|XP_036671153.1|DSUZ	LOC118463711|XP_035786397.1|AALB
OG0004942	LOC108005875|XP_016924744.1|DSUZ	LOC118467458|XP_035793862.1|AALB
OG0004943	LOC108013279|XP_016934539.1|DSUZ	LOC118467459|XP_035793863.1|AALB
OG0004944	LOC108013601|XP_016935027.1|DSUZ	LOC118465738|XP_035790093.1|AALB
OG0004945	LOC108017790|XP_016940422.1|DSUZ	LOC118463010|XP_035785135.1|AALB
OG0004946	LOC108006916|XP_016926005.2|DSUZ	LOC118467415|XP_035793791.1|AALB
OG0004947	LOC108013527|XP_016934912.1|DSUZ	LOC118463506|XP_035785998.1|AALB
OG0004948	LOC108013502|XP_016934877.1|DSUZ	LOC118465785|XP_035790212.1|AALB
OG0004949	LOC108013501|XP_016934876.1|DSUZ	LOC118462459|XP_035784023.1|AALB
OG0004950	LOC108012933|XP_016933957.1|DSUZ	LOC118462464|XP_035784040.1|AALB
OG0004951	LOC108017496|XP_016940037.1|DSUZ	LOC118462461|XP_035784027.1|AALB
OG0004952	LOC108013592|XP_016935010.1|DSUZ	LOC118466778|XP_035792397.1|AALB
OG0004953	LOC118877213|XP_036670481.1|DSUZ	LOC118466785|XP_035792414.1|AALB
OG0004954	LOC108007486|XP_016926657.2|DSUZ	LOC118466775|XP_035792394.1|AALB
OG0004955	LOC108012486|XP_016933384.1|DSUZ	LOC118462999|XP_035785120.1|AALB
OG0004956	LOC108009401|XP_016929209.1|DSUZ	LOC118463150|XP_035785421.1|AALB
OG0004957	LOC108007094|XP_036670862.1|DSUZ	LOC118465297|XP_035789269.1|AALB
OG0004958	LOC108012984|XP_016934043.1|DSUZ	LOC118462984|XP_035785083.1|AALB
OG0004959	LOC108012986|XP_016934045.1|DSUZ	LOC118462996|XP_035785115.1|AALB
OG0004960	LOC108012983|XP_016934038.1|DSUZ	LOC118462979|XP_035785068.1|AALB
OG0004961	LOC108008407|XP_016927742.1|DSUZ	LOC118467108|XP_035793061.1|AALB
OG0004962	LOC108013076|XP_016934185.1|DSUZ	LOC118467107|XP_035793060.1|AALB
OG0004963	LOC108015807|XP_036670567.1|DSUZ	LOC118466833|XP_035792523.1|AALB
OG0004964	LOC108013268|XP_016934518.1|DSUZ	LOC118463842|XP_035786639.1|AALB
OG0004965	LOC108005783|XP_016924601.1|DSUZ	LOC118462864|XP_035784816.1|AALB
OG0004966	LOC108005908|XP_036670930.1|DSUZ	LOC118462863|XP_035784815.1|AALB
OG0004967	LOC108017793|XP_016940426.1|DSUZ	LOC118462706|XP_035784538.1|AALB
OG0004968	LOC118877357|XP_036671708.1|DSUZ	LOC118465767|XP_035790175.1|AALB
OG0004969	LOC108017784|XP_016940414.1|DSUZ	LOC118465761|XP_035790158.1|AALB
OG0004970	LOC108020199|XP_036671723.1|DSUZ	LOC118465762|XP_035790159.1|AALB
OG0004971	LOC108020209|XP_036670981.1|DSUZ	LOC118465765|XP_035790169.1|AALB
OG0004972	LOC108005786|XP_016924605.1|DSUZ	LOC118462927|XP_035784929.1|AALB
OG0004973	LOC108012855|XP_016933810.1|DSUZ	LOC118462488|XP_035784093.1|AALB
OG0004974	LOC108013455|XP_016934820.1|DSUZ	LOC118467473|XP_035793904.1|AALB
OG0004975	LOC108020058|XP_016943645.1|DSUZ	LOC118465041|XP_035788800.1|AALB
OG0004976	LOC108011836|XP_016932563.1|DSUZ	LOC118464293|XP_035787468.1|AALB
OG0004977	LOC108008365|XP_016927691.1|DSUZ	LOC118463963|XP_035786857.1|AALB
OG0004978	LOC108017989|XP_016940820.1|DSUZ	LOC118466476|XP_035791752.1|AALB
OG0004979	LOC108012794|XP_016933717.1|DSUZ	LOC118463992|XP_035786916.1|AALB
OG0004980	LOC108005674|XP_016924487.1|DSUZ	LOC118463035|XP_035785171.1|AALB
OG0004981	LOC108020714|XP_016944571.2|DSUZ, LOC108020757|XP_016944624.2|DSUZ	LOC118463037|XP_035785175.1|AALB
OG0004982	LOC108020738|XP_016944603.2|DSUZ, LOC108020737|XP_036671373.1|DSUZ	LOC118463031|XP_035785166.1|AALB
OG0004983	LOC108013532|XP_016934918.1|DSUZ	LOC118463039|XP_035785176.1|AALB
OG0004984	LOC108013590|XP_016935006.1|DSUZ	LOC118463032|XP_035785167.1|AALB
OG0004985	LOC108012821|XP_016933754.1|DSUZ	LOC118467471|XP_035793899.1|AALB
OG0004986	LOC108010522|XP_016930887.2|DSUZ	LOC118463290|XP_035785665.1|AALB
OG0004987	LOC108006666|XP_036672385.1|DSUZ	LOC118465043|XP_035788804.1|AALB
OG0004988	LOC108012823|XP_016933757.1|DSUZ	LOC118467472|XP_035793903.1|AALB
OG0004989	LOC108006675|XP_036671381.1|DSUZ	LOC118463053|XP_035785197.1|AALB
OG0004990	LOC108008960|XP_016928360.1|DSUZ	LOC118467122|XP_035793086.1|AALB
OG0004991	LOC108009102|XP_016928655.1|DSUZ	LOC118465525|XP_035789742.1|AALB
OG0004992	LOC108009105|XP_036669175.1|DSUZ	LOC118465534|XP_035789753.1|AALB
OG0004993	LOC108012916|XP_016933928.1|DSUZ	LOC118464492|XP_035787813.1|AALB
OG0004994	LOC108007080|XP_036672133.1|DSUZ	LOC118465518|XP_035789730.1|AALB
OG0004995	LOC108011852|XP_036672346.1|DSUZ	LOC118467752|XP_035794458.1|AALB
OG0004996	LOC108013283|XP_016934545.1|DSUZ	LOC118466429|XP_035791618.1|AALB
OG0004997	LOC108008292|XP_016927593.1|DSUZ	LOC118467242|XP_035793402.1|AALB
OG0004998	LOC108017994|XP_016940831.1|DSUZ	LOC118467114|XP_035793070.1|AALB
OG0004999	LOC108014471|XP_016936084.2|DSUZ	LOC118464102|XP_035787072.1|AALB
OG0005000	LOC108008287|XP_016927588.1|DSUZ	LOC118466517|XP_035791903.1|AALB
OG0005001	LOC108012851|XP_036670562.1|DSUZ	LOC118463120|XP_035785347.1|AALB
OG0005002	LOC108017393|XP_036674090.1|DSUZ, LOC118877807|XP_036673843.1|DSUZ	LOC118467636|XP_035794253.1|AALB
OG0005003	LOC108013189|XP_016934380.1|DSUZ	LOC118463224|XP_035785566.1|AALB
OG0005004	LOC108012553|XP_016933454.1|DSUZ	LOC118463218|XP_035785555.1|AALB
