Orthogroup	DSUZ.longest_only	DERE.longest_only
OG0004487	LOC108006820|XP_036671801.1|DSUZ	LOC6543698|XP_001972972.2|DERE
OG0004488	LOC108017679|XP_016940277.1|DSUZ, LOC108017680|XP_016940278.1|DSUZ	LOC6542194|XP_001970701.1|DERE
OG0004489	LOC108012826|XP_016933765.1|DSUZ	LOC6545422|XP_001971166.1|DERE
OG0004490	LOC108019608|XP_016942976.1|DSUZ	LOC6546673|XP_001975866.2|DERE
OG0004492	LOC108011064|XP_016931616.1|DSUZ	LOC6545484|XP_001973380.1|DERE
OG0004493	LOC108014512|XP_016936138.2|DSUZ	LOC6545357|XP_001972592.2|DERE
OG0004493	LOC108013133|XP_036668626.1|DSUZ	LOC6549225|XP_001974459.2|DERE
OG0004494	LOC108007055|XP_036673012.1|DSUZ	LOC6552760|XP_026839530.1|DERE
OG0004495	LOC108014386|XP_036673193.1|DSUZ	LOC6552945|XP_001981022.1|DERE
OG0004496	LOC108008671|XP_016928054.2|DSUZ	LOC6547255|XP_001976141.2|DERE
OG0004497	LOC108008121|XP_016927399.1|DSUZ	LOC6547534|XP_001976300.1|DERE
OG0004498	LOC118877809|XP_036673847.1|DSUZ, LOC108020238|XP_016943848.1|DSUZ, LOC108020247|XP_016943862.2|DSUZ	LOC113564121|XP_026835067.1|DERE, LOC6552752|XP_001980290.1|DERE
OG0004499	LOC108009217|XP_036669656.1|DSUZ	LOC6541845|XP_026834123.1|DERE
OG0004499	LOC108009215|XP_016928864.1|DSUZ	LOC26526628|XP_015015540.1|DERE
OG0004500	LOC108017886|XP_016940540.1|DSUZ	LOC6547129|XP_001974763.1|DERE
OG0004501	LOC108009991|XP_016930260.1|DSUZ	LOC6547059|XP_001976017.1|DERE
OG0004502	LOC108009700|XP_016929746.1|DSUZ	LOC6548178|XP_001975087.1|DERE
OG0004503	LOC108006785|XP_016925823.2|DSUZ, LOC118878144|XP_036675696.1|DSUZ	LOC26526536|XP_015010495.1|DERE, LOC26526802|XP_015010527.1|DERE
OG0004504	LOC108014505|XP_016936132.1|DSUZ	LOC6544655|XP_026833048.1|DERE
OG0004505	LOC108017206|XP_036674303.1|DSUZ	LOC6552697|XP_026839673.1|DERE
OG0004506	LOC108014823|XP_016936510.1|DSUZ	LOC6554319|XP_026832122.1|DERE
OG0004507	LOC108016019|XP_016938103.1|DSUZ	LOC6553246|XP_001979066.2|DERE
OG0004508	LOC108018341|XP_036675432.1|DSUZ	LOC6555401|XP_001981651.2|DERE
OG0004509	LOC108010699|XP_016931098.2|DSUZ	LOC6544728|XP_001972412.1|DERE
OG0004510	LOC108011141|XP_016931712.1|DSUZ	LOC6549996|XP_001977462.2|DERE
OG0004511	LOC108006610|XP_036673215.1|DSUZ	LOC6554265|XP_026833443.1|DERE
OG0004512	LOC108020382|XP_016944125.1|DSUZ	LOC6555831|XP_026839184.1|DERE
OG0004513	LOC108020407|XP_016944190.1|DSUZ	LOC6555856|XP_026838998.1|DERE
OG0004514	LOC108020372|XP_016944093.1|DSUZ	LOC6555809|XP_001982726.2|DERE
OG0004515	LOC108006561|XP_016925581.1|DSUZ	LOC6550227|XP_001978195.1|DERE
OG0004516	LOC108005177|XP_016923843.1|DSUZ	LOC6551358|XP_001978371.2|DERE
OG0004517	LOC108016841|XP_016939166.1|DSUZ	LOC6549897|XP_026838464.1|DERE
OG0004518	LOC108018848|XP_036676679.1|DSUZ	LOC6550713|XP_026838403.1|DERE
OG0004519	LOC108014785|XP_036674298.1|DSUZ	LOC6554951|XP_001981372.1|DERE
OG0004520	LOC108018969|XP_016942060.1|DSUZ	LOC6550673|XP_026838154.1|DERE
OG0004521	LOC108010966|XP_016931471.2|DSUZ, LOC118876794|XP_036677794.1|DSUZ	LOC6542908|XP_001970794.1|DERE
OG0004522	LOC108015018|XP_016936735.1|DSUZ	LOC6549939|XP_001977397.1|DERE
OG0004523	LOC108015738|XP_036675276.1|DSUZ	LOC6554860|XP_001981104.2|DERE
OG0004524	LOC108015318|XP_016937197.1|DSUZ	LOC6551235|XP_001976737.1|DERE
OG0004525	LOC108013707|XP_016935117.1|DSUZ	LOC6551128|XP_026838350.1|DERE
OG0004526	LOC108016913|XP_016939322.2|DSUZ	LOC6551204|XP_015010991.1|DERE
OG0004527	LOC108018904|XP_016941984.1|DSUZ	LOC6551224|XP_001976740.1|DERE
OG0004528	LOC108015330|XP_016937220.1|DSUZ	LOC6550332|XP_001977890.1|DERE
OG0004529	LOC108011143|XP_016931716.1|DSUZ	LOC6551206|XP_001977013.2|DERE
OG0004530	LOC108005173|XP_016923836.1|DSUZ	LOC6550561|XP_001977939.1|DERE
OG0004531	LOC108020498|XP_036673137.1|DSUZ	LOC6555181|XP_015009351.1|DERE
OG0004532	LOC108005335|XP_016924053.1|DSUZ	LOC6550717|XP_001978099.3|DERE
OG0004533	LOC108005208|XP_016923885.1|DSUZ	LOC6551000|XP_001978316.1|DERE
OG0004534	LOC108017966|XP_016940729.1|DSUZ	LOC6548424|XP_001975335.1|DERE
OG0004535	LOC108005634|XP_016924435.1|DSUZ	LOC6544527|XP_001973053.1|DERE
OG0004536	LOC108014953|XP_036676639.1|DSUZ	LOC6549756|XP_026838369.1|DERE
OG0004537	LOC108016880|XP_016939261.1|DSUZ	LOC6551690|XP_001978486.1|DERE
OG0004538	LOC108010015|XP_016930295.1|DSUZ	LOC6547894|XP_015012655.1|DERE
OG0004539	LOC108007805|XP_036674463.1|DSUZ	LOC6553694|XP_026831642.1|DERE
OG0004540	LOC108004750|XP_016923275.1|DSUZ	LOC6551397|XP_001977209.1|DERE
OG0004541	LOC108008229|XP_036669042.1|DSUZ	LOC6546998|XP_026836889.1|DERE
OG0004542	LOC108015341|XP_016937235.1|DSUZ	LOC6549848|XP_001977354.1|DERE
OG0004543	LOC108004765|XP_016923296.1|DSUZ	LOC6551119|XP_015010999.1|DERE
OG0004544	LOC108016940|XP_016939359.1|DSUZ	LOC6555675|XP_001982392.1|DERE
OG0004545	LOC118877635|XP_036673030.1|DSUZ	LOC6555200|XP_026831997.1|DERE
OG0004546	LOC108019877|XP_016943436.1|DSUZ	LOC6549361|XP_001975790.1|DERE
OG0004547	LOC108016772|XP_016939026.1|DSUZ	LOC6555658|XP_026837590.1|DERE
OG0004548	LOC108015228|XP_016937061.1|DSUZ	LOC6550357|XP_015010764.1|DERE
OG0004549	LOC108016819|XP_016939119.1|DSUZ	LOC6555511|XP_026838954.1|DERE
OG0004550	LOC108018944|XP_016942031.1|DSUZ	LOC6551562|XP_001978601.1|DERE
OG0004551	LOC108009430|XP_016929252.1|DSUZ	LOC6547600|XP_001974899.1|DERE
OG0004552	LOC108016868|XP_036676130.1|DSUZ	LOC6550283|XP_015010778.1|DERE
OG0004553	LOC108013116|XP_016934262.1|DSUZ	LOC6545731|XP_001971625.1|DERE
OG0004554	LOC108019136|XP_016942368.1|DSUZ	LOC6550770|XP_001976752.1|DERE
OG0004555	LOC108018959|XP_016942052.1|DSUZ	LOC6550771|XP_001976753.1|DERE
OG0004556	LOC108015353|XP_016937253.1|DSUZ	LOC6550213|XP_001977724.1|DERE
OG0004557	LOC108019041|XP_016942146.1|DSUZ	LOC6550883|XP_001976830.2|DERE
OG0004558	LOC108007882|XP_016927139.1|DSUZ	LOC6549838|XP_001978735.1|DERE
OG0004559	LOC108007842|XP_016927094.2|DSUZ	LOC6554249|XP_001982098.1|DERE
OG0004560	LOC108014482|XP_016936101.1|DSUZ	LOC6542498|XP_001970955.2|DERE
OG0004561	LOC108014622|XP_036674413.1|DSUZ, LOC108006762|XP_036675445.1|DSUZ	LOC6552861|XP_026839766.1|DERE
OG0004562	LOC108005982|XP_016924912.2|DSUZ	LOC6554912|XP_001982234.1|DERE
OG0004563	LOC108006428|XP_036673460.1|DSUZ	LOC6553001|XP_015010169.1|DERE
OG0004564	LOC108015581|XP_036672851.1|DSUZ	LOC6553848|XP_001979480.1|DERE
OG0004565	LOC108015723|XP_036674060.1|DSUZ	LOC6552865|XP_026838333.1|DERE
OG0004566	LOC108019158|XP_016942398.1|DSUZ	LOC6551404|XP_001977223.1|DERE
OG0004567	LOC108019062|XP_016942187.1|DSUZ	LOC6551739|XP_015010580.1|DERE
OG0004568	LOC108016871|XP_016939240.1|DSUZ	LOC6555638|XP_001982521.1|DERE
OG0004569	LOC108011641|XP_036673644.1|DSUZ	LOC6552149|XP_015009508.1|DERE
OG0004570	LOC108009344|XP_016929121.1|DSUZ	LOC6548646|XP_001975386.1|DERE
OG0004571	LOC108010462|XP_016930821.1|DSUZ	LOC6550163|XP_001977673.1|DERE
OG0004572	LOC108021345|XP_036676927.1|DSUZ	LOC6540656|XP_001968671.1|DERE
OG0004573	LOC108005696|XP_016924512.2|DSUZ	LOC6551793|XP_001979618.1|DERE
OG0004574	LOC108004572|XP_016922997.1|DSUZ	LOC6551171|XP_001977046.1|DERE
OG0004575	LOC108004709|XP_036676973.1|DSUZ	LOC6551172|XP_001977047.1|DERE
OG0004576	LOC108006111|XP_016925046.1|DSUZ	LOC6552911|XP_026837155.1|DERE
OG0004577	LOC108010995|XP_016931506.1|DSUZ, LOC108017546|XP_016940112.1|DSUZ	LOC6553427|XP_001980237.1|DERE
OG0004578	LOC108004715|XP_016923219.1|DSUZ	LOC6551695|XP_026838736.1|DERE
OG0004579	LOC108018151|XP_016941126.1|DSUZ	LOC6542619|XP_015015157.1|DERE
OG0004580	LOC108018307|XP_036674750.1|DSUZ	LOC6553586|XP_001980282.1|DERE
OG0004581	LOC108014479|XP_036673226.1|DSUZ	LOC6553035|XP_001980040.3|DERE
OG0004582	LOC108012141|XP_036675529.1|DSUZ	LOC6554965|XP_001981137.3|DERE
OG0004583	LOC108015351|XP_016937251.1|DSUZ	LOC6549743|XP_001977346.1|DERE
OG0004584	LOC108008478|XP_016927823.1|DSUZ	LOC6549107|XP_001975572.1|DERE
OG0004585	LOC108015499|XP_016937441.1|DSUZ	LOC6554473|XP_001981286.1|DERE
OG0004586	LOC108016890|XP_016939283.1|DSUZ	LOC6551197|XP_001976929.1|DERE
OG0004587	LOC108010858|XP_036675684.1|DSUZ	LOC6554809|XP_026839707.1|DERE
OG0004588	LOC108010864|XP_016931330.1|DSUZ	LOC6554864|XP_026839724.1|DERE
OG0004589	LOC108005076|XP_016923707.1|DSUZ	LOC6549696|XP_026837616.1|DERE
OG0004590	LOC108015495|XP_036675266.1|DSUZ	LOC6554552|XP_015009075.1|DERE
OG0004591	LOC108015503|XP_036675379.1|DSUZ	LOC6554556|XP_001981316.1|DERE
OG0004592	LOC108006531|XP_016925544.1|DSUZ	LOC6550581|XP_001978182.1|DERE
OG0004593	LOC108006282|XP_016925228.1|DSUZ	LOC6551356|XP_001977059.1|DERE
OG0004594	LOC108015176|XP_016936948.1|DSUZ	LOC6549688|XP_026838242.1|DERE
OG0004595	LOC108005158|XP_016923822.1|DSUZ	LOC6550800|XP_026837610.1|DERE
OG0004596	LOC108016932|XP_036676076.1|DSUZ	LOC6555672|XP_001982390.1|DERE
OG0004597	LOC108016864|XP_016939222.1|DSUZ	LOC6550165|XP_001977603.1|DERE
OG0004598	LOC108005624|XP_016924423.1|DSUZ	LOC6544215|XP_001973031.1|DERE
OG0004599	LOC108021677|XP_016945981.1|DSUZ	LOC6541806|XP_001968580.2|DERE
OG0004600	LOC108005327|XP_016924044.1|DSUZ	LOC6551321|XP_001977086.1|DERE
OG0004601	LOC108005220|XP_016923900.1|DSUZ	LOC6551344|XP_001977078.2|DERE
OG0004602	LOC108015214|XP_016937041.1|DSUZ	LOC6551593|XP_001977262.2|DERE
OG0004603	LOC108021296|XP_016945432.1|DSUZ	LOC6541500|XP_001968192.1|DERE
OG0004604	LOC108015033|XP_016936753.1|DSUZ	LOC6549851|XP_001977357.2|DERE
OG0004605	LOC108014963|XP_036676828.1|DSUZ	LOC6549804|XP_001977327.2|DERE
OG0004606	LOC108015584|XP_036672605.1|DSUZ	LOC6553939|XP_001979490.1|DERE
OG0004607	LOC108019012|XP_016942113.1|DSUZ	LOC6550904|XP_026837609.1|DERE
OG0004608	LOC108011137|XP_036676881.1|DSUZ	LOC6549992|XP_015011095.1|DERE
OG0004609	LOC108006268|XP_016925205.1|DSUZ	LOC6550482|XP_026837403.1|DERE
OG0004610	LOC108017257|XP_036675280.1|DSUZ	LOC6555032|XP_001981174.1|DERE
OG0004611	LOC108017267|XP_036675391.1|DSUZ	LOC6555349|XP_026839580.1|DERE
OG0004612	LOC108017238|XP_016939723.1|DSUZ	LOC6555348|XP_001981198.1|DERE
OG0004613	LOC108014478|XP_036673225.1|DSUZ	LOC6553036|XP_026833994.1|DERE
OG0004614	LOC108013678|XP_016935086.1|DSUZ	LOC6551029|XP_001978248.1|DERE
OG0004615	LOC108019159|XP_016942399.1|DSUZ	LOC6550909|XP_015010975.1|DERE
OG0004616	LOC108016620|XP_016938803.1|DSUZ	LOC6549888|XP_001977365.1|DERE
OG0004617	LOC108021318|XP_016945470.1|DSUZ	LOC6548265|XP_001974111.1|DERE
OG0004618	LOC108016072|XP_016938154.1|DSUZ	LOC6555134|XP_001982249.2|DERE
OG0004619	LOC108018577|XP_016941624.2|DSUZ	LOC6555411|XP_001982331.1|DERE
OG0004620	LOC108013832|XP_016935303.2|DSUZ	LOC6553803|XP_001979560.2|DERE
OG0004621	LOC108016509|XP_016938672.1|DSUZ	LOC6553984|XP_001980499.1|DERE
OG0004622	LOC118877720|XP_036673538.1|DSUZ, LOC108020301|XP_036677883.1|DSUZ	LOC6551857|XP_015009706.1|DERE
OG0004623	LOC108007561|XP_016926742.1|DSUZ	LOC6554540|XP_001981325.1|DERE
OG0004624	LOC108016247|XP_016938359.1|DSUZ	LOC6552811|XP_001978942.1|DERE
OG0004625	LOC108005113|XP_036677206.1|DSUZ	LOC6550568|XP_026837284.1|DERE
OG0004626	LOC108020180|XP_016943773.1|DSUZ	LOC6555726|XP_026838933.1|DERE
OG0004627	LOC108020014|XP_036671456.1|DSUZ	LOC6543636|XP_026833988.1|DERE
OG0004628	LOC108017000|XP_016939436.1|DSUZ	LOC6555680|XP_001982540.1|DERE
OG0004629	LOC108015605|XP_036674076.1|DSUZ	LOC6552774|XP_026835874.1|DERE
OG0004630	LOC108015489|XP_036675387.1|DSUZ	LOC6554478|XP_015009077.1|DERE
OG0004632	LOC108020298|XP_036677879.1|DSUZ	LOC6551835|XP_026834575.1|DERE
OG0004633	LOC108007556|XP_036674613.1|DSUZ	LOC6554593|XP_001981328.2|DERE
OG0004634	LOC108014317|XP_016935878.1|DSUZ	LOC6554656|XP_026839513.1|DERE
OG0004635	LOC108015171|XP_016936943.2|DSUZ	LOC6549777|XP_001977308.2|DERE
OG0004636	LOC108011220|XP_016931803.2|DSUZ	LOC6550211|XP_001977722.2|DERE
OG0004637	LOC108016794|XP_036676661.1|DSUZ	LOC6555520|XP_026838893.1|DERE
OG0004638	LOC108015417|XP_016937336.2|DSUZ	LOC6550466|XP_001977728.3|DERE
OG0004639	LOC118878108|XP_036675402.1|DSUZ	LOC6555081|XP_001981597.1|DERE
OG0004640	LOC108016126|XP_036675469.1|DSUZ	LOC6555083|XP_001981599.2|DERE
OG0004641	LOC108005168|XP_016923832.1|DSUZ	LOC6551071|XP_001978292.1|DERE
OG0004642	LOC108016796|XP_016939058.1|DSUZ	LOC6544626|XP_001972201.1|DERE
OG0004643	LOC108018547|XP_016941589.1|DSUZ	LOC6552590|XP_015010035.1|DERE
OG0004644	LOC108015372|XP_016937279.1|DSUZ	LOC6550389|XP_001977771.1|DERE
OG0004645	LOC108020303|XP_016943926.1|DSUZ	LOC6540783|XP_001968186.1|DERE
OG0004646	LOC108012161|XP_016932944.1|DSUZ	LOC6554919|XP_026839626.1|DERE
OG0004647	LOC108005448|XP_016924226.1|DSUZ	LOC6550719|XP_001978101.1|DERE
OG0004648	LOC108004845|XP_016923415.1|DSUZ	LOC6550237|XP_001977688.1|DERE
OG0004649	LOC108005289|XP_016923974.1|DSUZ	LOC6550646|XP_001978134.3|DERE
OG0004650	LOC108009410|XP_016929223.1|DSUZ	LOC6541148|XP_001969861.1|DERE
OG0004651	LOC118876778|XP_036673143.1|DSUZ	LOC6552239|XP_001979751.3|DERE
OG0004652	LOC108017448|XP_036674156.1|DSUZ	LOC6554176|XP_026832615.1|DERE
OG0004653	LOC108007768|XP_036671105.1|DSUZ	LOC6543692|XP_001973703.1|DERE
OG0004654	LOC108008045|XP_016927321.1|DSUZ	LOC6541180|XP_001968370.2|DERE
OG0004655	LOC108014741|XP_016936411.2|DSUZ	LOC6555306|XP_026839755.1|DERE
OG0004656	LOC108010449|XP_016930801.1|DSUZ	LOC6550119|XP_001977656.1|DERE
OG0004657	LOC108018392|XP_016941434.2|DSUZ	LOC6553563|XP_001979343.1|DERE
OG0004658	LOC108007389|XP_036673059.1|DSUZ	LOC6552039|XP_001980684.1|DERE
OG0004659	LOC108015827|XP_036674738.1|DSUZ	LOC6554241|XP_001982150.1|DERE
OG0004660	LOC118877633|XP_036673028.1|DSUZ	LOC6555257|XP_001982298.2|DERE
OG0004661	LOC108016104|XP_016938192.2|DSUZ	LOC6552241|XP_001979753.1|DERE
OG0004662	LOC118877780|XP_036673737.1|DSUZ	LOC6553242|XP_001980197.1|DERE
OG0004663	LOC108021814|XP_016946105.1|DSUZ	LOC6550942|XP_026838135.1|DERE
OG0004664	LOC108004659|XP_016923120.1|DSUZ	LOC6550943|XP_026837435.1|DERE
OG0004665	LOC108018997|XP_016942096.1|DSUZ	LOC6550882|XP_001976829.1|DERE
OG0004666	LOC108010586|XP_016930961.2|DSUZ	LOC6552275|XP_026831921.1|DERE
OG0004667	LOC108010570|XP_036674565.1|DSUZ	LOC6552269|XP_001980750.1|DERE
OG0004668	LOC108005416|XP_016924172.1|DSUZ	LOC6550714|XP_026837915.1|DERE
OG0004669	LOC108011695|XP_016932397.1|DSUZ	LOC6542465|XP_001970090.1|DERE
OG0004670	LOC108011762|XP_036675256.1|DSUZ	LOC6554310|XP_001981741.3|DERE
OG0004671	LOC108018680|XP_016941741.1|DSUZ	LOC6553729|XP_001980398.1|DERE
OG0004672	LOC108014629|XP_036674405.1|DSUZ, LOC108006764|XP_036675439.1|DSUZ	LOC6552765|XP_026831790.1|DERE
OG0004673	LOC108010807|XP_036675622.1|DSUZ	LOC6555483|XP_026834134.1|DERE
OG0004674	LOC108019534|XP_016942862.2|DSUZ	LOC6554452|XP_001981520.1|DERE
OG0004675	LOC108019528|XP_036673197.1|DSUZ	LOC6554510|XP_026831586.1|DERE
OG0004676	LOC108015820|XP_016937874.1|DSUZ	LOC6552800|XP_001979028.1|DERE
OG0004677	LOC108015776|XP_016937815.2|DSUZ	LOC6555001|XP_026839587.1|DERE
OG0004678	LOC108015779|XP_036673282.1|DSUZ	LOC6555002|XP_001982057.1|DERE
OG0004679	LOC108014150|XP_016935670.2|DSUZ	LOC6553898|XP_026839582.1|DERE
OG0004680	LOC108020786|XP_036674151.1|DSUZ	LOC6552353|XP_026839866.1|DERE
OG0004681	LOC108006504|XP_016925516.2|DSUZ	LOC6552966|XP_001980967.1|DERE
OG0004682	LOC108012116|XP_016932892.1|DSUZ	LOC6543491|XP_001968681.2|DERE
OG0004683	LOC108018485|XP_016941531.1|DSUZ	LOC6553634|XP_001980317.1|DERE
OG0004684	LOC108010590|XP_016930964.2|DSUZ	LOC6552264|XP_001980745.1|DERE
OG0004685	LOC108010737|XP_036674206.1|DSUZ	LOC6554628|XP_001981350.1|DERE
OG0004686	LOC108018448|XP_016941495.2|DSUZ	LOC6552466|XP_001980884.1|DERE
OG0004687	LOC108010728|XP_036674527.1|DSUZ	LOC6554624|XP_001981346.1|DERE
OG0004688	LOC108010923|XP_036674742.1|DSUZ	LOC6551976|XP_001980661.1|DERE
OG0004689	LOC108007853|XP_036674139.1|DSUZ	LOC6554174|XP_001982116.1|DERE
OG0004690	LOC108015989|XP_016938067.2|DSUZ	LOC6553181|XP_001979100.1|DERE
OG0004691	LOC118877939|XP_036674512.1|DSUZ	LOC6555014|XP_001981396.1|DERE
OG0004692	LOC108015557|XP_036674724.1|DSUZ	LOC6555376|XP_026836498.1|DERE
OG0004693	LOC108012209|XP_036674723.1|DSUZ	LOC6555372|XP_001982087.1|DERE
OG0004694	LOC108017669|XP_036673318.1|DSUZ	LOC6555338|XP_001981863.1|DERE
OG0004695	LOC108019531|XP_036673231.1|DSUZ	LOC6554512|XP_015009353.1|DERE
OG0004696	LOC108018496|XP_016941543.1|DSUZ, LOC108019424|XP_016942735.1|DSUZ	LOC6553446|XP_001979373.1|DERE
OG0004697	LOC108019206|XP_016942488.1|DSUZ	LOC6550618|XP_001978003.1|DERE
OG0004698	LOC108005466|XP_016924250.1|DSUZ	LOC6550028|XP_001977494.1|DERE
OG0004699	LOC108018743|XP_036674563.1|DSUZ	LOC6551979|XP_001980664.2|DERE
OG0004700	LOC108011648|XP_016932328.1|DSUZ	LOC6552092|XP_001978803.2|DERE
OG0004701	LOC108014421|XP_036672704.1|DSUZ	LOC6553557|XP_001979337.1|DERE
OG0004702	LOC108015755|XP_036673239.1|DSUZ	LOC6555078|XP_001982069.1|DERE
OG0004703	LOC108011094|XP_036674629.1|DSUZ	LOC6554166|XP_015009312.1|DERE
OG0004704	LOC108017306|XP_016939817.2|DSUZ	LOC6554544|XP_001981946.1|DERE
OG0004705	LOC108017199|XP_016939682.2|DSUZ	LOC6552368|XP_001980776.1|DERE
OG0004706	LOC108013089|XP_016934212.2|DSUZ	LOC6543763|XP_026833630.1|DERE
OG0004707	LOC108020472|XP_016944288.1|DSUZ	LOC6542584|XP_001970086.1|DERE
OG0004708	LOC118878009|XP_036674944.1|DSUZ	LOC6553609|XP_026839311.1|DERE
OG0004709	LOC108014397|XP_016935995.2|DSUZ, LOC118877653|XP_036673158.1|DSUZ	LOC6552959|XP_001981027.1|DERE
OG0004710	LOC108017485|XP_036674245.1|DSUZ	LOC6552525|XP_001979917.2|DERE
OG0004711	LOC108006356|XP_036675369.1|DSUZ	LOC6555192|XP_001981628.1|DERE
OG0004712	LOC108017541|XP_016940106.1|DSUZ, LOC108010989|XP_016931498.1|DSUZ	LOC6553616|XP_001980245.1|DERE
OG0004713	LOC108015742|XP_036673234.1|DSUZ	LOC6555022|XP_026839651.1|DERE
OG0004714	LOC108020623|XP_016944461.1|DSUZ	LOC26527086|XP_015009421.1|DERE
OG0004715	LOC108005876|XP_016924748.1|DSUZ	LOC6540655|XP_026834097.1|DERE
OG0004716	LOC108015747|XP_036673408.1|DSUZ	LOC6554979|XP_026834045.1|DERE
OG0004717	LOC108015011|XP_016936728.1|DSUZ	LOC6551582|XP_026838481.1|DERE
OG0004718	LOC108007124|XP_016926220.1|DSUZ	LOC6542956|XP_001968552.1|DERE
OG0004719	LOC108018269|XP_036675343.1|DSUZ	LOC6555131|XP_026832966.1|DERE
OG0004720	LOC108007462|XP_016926623.1|DSUZ	LOC6555074|XP_001982065.1|DERE
OG0004721	LOC108017495|XP_036674614.1|DSUZ	LOC6554178|XP_001981488.1|DERE
OG0004722	LOC108007241|XP_036674431.1|DSUZ	LOC6554867|XP_001981363.1|DERE
OG0004723	LOC108019200|XP_016942478.1|DSUZ	LOC6550377|XP_001977858.1|DERE
OG0004724	LOC108014888|XP_016936595.1|DSUZ	LOC6553863|XP_001979606.1|DERE
OG0004725	LOC118879480|XP_036678245.1|DSUZ, LOC108016165|XP_036675392.1|DSUZ	LOC6555190|XP_001981626.1|DERE
OG0004726	LOC108019517|XP_036673353.1|DSUZ	LOC6554515|XP_001981529.1|DERE
OG0004727	LOC108011083|XP_036674415.1|DSUZ	LOC6554435|XP_015009315.2|DERE
OG0004728	LOC108018685|XP_016941746.2|DSUZ	LOC6553726|XP_001980395.1|DERE
OG0004729	LOC108013692|XP_016935100.1|DSUZ	LOC6550866|XP_001978226.1|DERE
OG0004730	LOC108005349|XP_016924082.1|DSUZ	LOC6542412|XP_001970059.1|DERE
OG0004731	LOC108020112|XP_036672663.1|DSUZ	LOC6554073|XP_001979583.1|DERE
OG0004732	LOC108013928|XP_036674092.1|DSUZ	LOC6551949|XP_001980703.1|DERE
OG0004733	LOC108020775|XP_036674326.1|DSUZ	LOC6552327|XP_001979786.1|DERE
OG0004734	LOC108016195|XP_016938311.2|DSUZ	LOC6555392|XP_001982348.2|DERE
OG0004735	LOC108010821|XP_016931265.2|DSUZ	LOC6554571|XP_015009131.1|DERE
OG0004736	LOC108007603|XP_036673488.1|DSUZ	LOC6555098|XP_015009039.1|DERE
OG0004737	LOC108011596|XP_036673665.1|DSUZ	LOC6552114|XP_001978810.1|DERE
OG0004738	LOC108011639|XP_016932316.1|DSUZ	LOC6552115|XP_001978811.2|DERE
OG0004739	LOC108007851|XP_016927102.2|DSUZ	LOC6554338|XP_001982102.1|DERE
OG0004740	LOC108011495|XP_016932134.1|DSUZ	LOC6554483|XP_001981928.1|DERE
OG0004741	LOC108014894|XP_016936603.2|DSUZ	LOC6553862|XP_026831807.1|DERE
OG0004742	LOC108006240|XP_036677232.1|DSUZ	LOC6555843|XP_026839167.1|DERE
OG0004743	LOC108014142|XP_016935662.2|DSUZ	LOC6553902|XP_001979575.1|DERE
OG0004744	LOC108010293|XP_016930657.1|DSUZ	LOC6543303|XP_001968952.1|DERE
OG0004745	LOC118878085|XP_036675246.1|DSUZ	LOC6552371|XP_001978882.1|DERE
OG0004746	LOC108019491|XP_016942808.2|DSUZ	LOC6554056|XP_001980497.1|DERE
OG0004747	LOC108016513|XP_016938675.2|DSUZ	LOC6554057|XP_015009895.1|DERE
OG0004748	LOC108016507|XP_036675635.1|DSUZ	LOC6554054|XP_026831679.1|DERE
OG0004749	LOC108017079|XP_016939529.2|DSUZ	LOC6553599|XP_026835097.1|DERE
OG0004750	LOC108011349|XP_036672908.1|DSUZ	LOC6555413|XP_001982333.1|DERE
OG0004751	LOC108006413|XP_036673300.1|DSUZ	LOC6553093|XP_015010171.1|DERE
OG0004752	LOC108016157|XP_016938265.2|DSUZ	LOC6555045|XP_001981615.1|DERE
OG0004753	LOC108017311|XP_016939824.2|DSUZ	LOC6554154|XP_015008959.1|DERE
OG0004754	LOC108014830|XP_016936518.2|DSUZ	LOC6554325|XP_001981484.1|DERE
OG0004755	LOC108007813|XP_016927068.1|DSUZ	LOC6553757|XP_001979417.1|DERE
OG0004756	LOC108007810|XP_036674624.1|DSUZ	LOC6553687|XP_001979418.1|DERE
OG0004757	LOC108014134|XP_036673947.1|DSUZ	LOC6552579|XP_026831740.1|DERE
OG0004758	LOC108014836|XP_016936527.2|DSUZ	LOC6552001|XP_026839532.1|DERE
OG0004759	LOC108006087|XP_036672930.1|DSUZ	LOC6552792|XP_015010047.1|DERE
OG0004760	LOC108018583|XP_036674127.1|DSUZ	LOC6552651|XP_001979911.1|DERE
OG0004761	LOC108018315|XP_036674683.1|DSUZ	LOC6552237|XP_001979802.1|DERE
OG0004762	LOC108021250|XP_016945357.1|DSUZ	LOC6540859|XP_001970035.1|DERE
OG0004763	LOC118877723|XP_036673560.1|DSUZ, LOC108017508|XP_036677901.1|DSUZ	LOC6551853|XP_001979650.1|DERE
OG0004764	LOC108017207|XP_036674520.1|DSUZ	LOC6552606|XP_001979886.1|DERE
OG0004765	LOC108011479|XP_036673961.1|DSUZ	LOC6554497|XP_001981942.2|DERE
OG0004766	LOC108011473|XP_036674009.1|DSUZ	LOC6554708|XP_001981958.1|DERE
OG0004767	LOC108011635|XP_016932313.2|DSUZ	LOC6552154|XP_001978827.1|DERE
OG0004768	LOC108011621|XP_016932291.1|DSUZ	LOC6552175|XP_001978829.1|DERE
OG0004769	LOC108008892|XP_016928288.1|DSUZ	LOC6548805|XP_001974085.1|DERE
