Orthogroup	DSUZ.longest_only	SLEB.longest_only
OG0004563	LOC108006428|XP_036673460.1|DSUZ	LOC115620675|XP_030369899.1|SLEB
OG0004564	LOC108015581|XP_036672851.1|DSUZ	LOC115623797|XP_030374198.1|SLEB
OG0004565	LOC108015723|XP_036674060.1|DSUZ	LOC115621589|XP_030371139.1|SLEB
OG0004566	LOC108019158|XP_016942398.1|DSUZ	LOC115629506|XP_030381847.1|SLEB
OG0004567	LOC108019062|XP_016942187.1|DSUZ	LOC115626816|XP_030378152.1|SLEB
OG0004568	LOC108016871|XP_016939240.1|DSUZ	LOC115626658|XP_030377929.1|SLEB
OG0004569	LOC108011641|XP_036673644.1|DSUZ	LOC115620625|XP_030369814.1|SLEB
OG0004570	LOC108009344|XP_016929121.1|DSUZ	LOC115621251|XP_030370709.1|SLEB
OG0004571	LOC108010462|XP_016930821.1|DSUZ	LOC115627468|XP_030379000.1|SLEB
OG0004572	LOC108021345|XP_036676927.1|DSUZ	LOC115630517|XP_030382979.1|SLEB
OG0004573	LOC108005696|XP_016924512.2|DSUZ	LOC115621161|XP_030370581.1|SLEB
OG0004574	LOC108004572|XP_016922997.1|DSUZ	LOC115628913|XP_030381036.1|SLEB
OG0004575	LOC108004709|XP_036676973.1|DSUZ	LOC115628852|XP_030380962.1|SLEB
OG0004576	LOC108006111|XP_016925046.1|DSUZ	LOC115620453|XP_030369544.1|SLEB
OG0004577	LOC108010995|XP_016931506.1|DSUZ, LOC108017546|XP_016940112.1|DSUZ	LOC115625093|XP_030375852.1|SLEB
OG0004578	LOC108004715|XP_016923219.1|DSUZ	LOC115627193|XP_030378658.1|SLEB
OG0004579	LOC108018151|XP_016941126.1|DSUZ	LOC115631001|XP_030383456.1|SLEB
OG0004580	LOC108018307|XP_036674750.1|DSUZ	LOC115620569|XP_030369723.1|SLEB
OG0004581	LOC108014479|XP_036673226.1|DSUZ	LOC115620396|XP_030369468.1|SLEB
OG0004582	LOC108012141|XP_036675529.1|DSUZ	LOC115620869|XP_030370202.1|SLEB
OG0004583	LOC108015351|XP_016937251.1|DSUZ	LOC115633258|XP_030386522.1|SLEB
OG0004584	LOC108008478|XP_016927823.1|DSUZ	LOC115628169|XP_030380010.1|SLEB
OG0004585	LOC108015499|XP_016937441.1|DSUZ	LOC115621273|XP_030370735.1|SLEB
OG0004586	LOC108016890|XP_016939283.1|DSUZ	LOC115627545|XP_030379120.1|SLEB
OG0004587	LOC108010858|XP_036675684.1|DSUZ	LOC115620912|XP_030370266.1|SLEB
OG0004588	LOC108010864|XP_016931330.1|DSUZ	LOC115620760|XP_030370020.1|SLEB
OG0004589	LOC108005076|XP_016923707.1|DSUZ	LOC115627614|XP_030379205.1|SLEB
OG0004590	LOC108015495|XP_036675266.1|DSUZ	LOC115621975|XP_030371685.1|SLEB
OG0004591	LOC108015503|XP_036675379.1|DSUZ	LOC115620366|XP_030369431.1|SLEB
OG0004592	LOC108006531|XP_016925544.1|DSUZ	LOC115629796|XP_030382218.1|SLEB
OG0004593	LOC108006282|XP_016925228.1|DSUZ	LOC115633388|XP_030386691.1|SLEB
OG0004594	LOC108015176|XP_016936948.1|DSUZ	LOC115627014|XP_030378396.1|SLEB
OG0004595	LOC108005158|XP_016923822.1|DSUZ	LOC115628837|XP_030380938.1|SLEB
OG0004596	LOC108016932|XP_036676076.1|DSUZ	LOC115626956|XP_030378331.1|SLEB
OG0004597	LOC108016864|XP_016939222.1|DSUZ	LOC115629859|XP_030382306.1|SLEB
OG0004598	LOC108005624|XP_016924423.1|DSUZ	LOC115632302|XP_030385264.1|SLEB
OG0004599	LOC108021677|XP_016945981.1|DSUZ	LOC115631538|XP_030384170.1|SLEB
OG0004600	LOC108005327|XP_016924044.1|DSUZ	LOC115627384|XP_030378897.1|SLEB
OG0004601	LOC108005220|XP_016923900.1|DSUZ	LOC115627386|XP_030378899.1|SLEB
OG0004602	LOC108015214|XP_016937041.1|DSUZ	LOC115633317|XP_030386607.1|SLEB
OG0004603	LOC108021296|XP_016945432.1|DSUZ	LOC115631709|XP_030384396.1|SLEB
OG0004604	LOC108015033|XP_016936753.1|DSUZ	LOC115633233|XP_030386487.1|SLEB
OG0004605	LOC108014963|XP_036676828.1|DSUZ	LOC115628712|XP_030380765.1|SLEB
OG0004606	LOC108015584|XP_036672605.1|DSUZ	LOC115624058|XP_030374500.1|SLEB
OG0004607	LOC108019012|XP_016942113.1|DSUZ	LOC115628958|XP_030381093.1|SLEB
OG0004608	LOC108011137|XP_036676881.1|DSUZ	LOC115626811|XP_030378143.1|SLEB
OG0004609	LOC108006268|XP_016925205.1|DSUZ	LOC115627776|XP_030379444.1|SLEB
OG0004610	LOC108017257|XP_036675280.1|DSUZ	LOC115620858|XP_030370176.1|SLEB
OG0004611	LOC108017267|XP_036675391.1|DSUZ	LOC115621125|XP_030370531.1|SLEB
OG0004612	LOC108017238|XP_016939723.1|DSUZ	LOC115620850|XP_030370154.1|SLEB
OG0004613	LOC108014478|XP_036673225.1|DSUZ	LOC115620422|XP_030369506.1|SLEB
OG0004614	LOC108013678|XP_016935086.1|DSUZ	LOC115627503|XP_030379052.1|SLEB, LOC115627510|XP_030379064.1|SLEB
OG0004615	LOC108019159|XP_016942399.1|DSUZ	LOC115628888|XP_030381005.1|SLEB
OG0004616	LOC108016620|XP_016938803.1|DSUZ	LOC115628693|XP_030380730.1|SLEB
OG0004617	LOC108021318|XP_016945470.1|DSUZ	LOC115631015|XP_030383485.1|SLEB
OG0004618	LOC108016072|XP_016938154.1|DSUZ	LOC115621629|XP_030371189.1|SLEB
OG0004619	LOC108018577|XP_016941624.2|DSUZ	LOC115620901|XP_030370249.1|SLEB
OG0004620	LOC108013832|XP_016935303.2|DSUZ	LOC115620348|XP_030369408.1|SLEB
OG0004621	LOC108016509|XP_016938672.1|DSUZ	LOC115625326|XP_030376209.1|SLEB
OG0004622	LOC118877720|XP_036673538.1|DSUZ, LOC108020301|XP_036677883.1|DSUZ	LOC115620285|XP_030369319.1|SLEB
OG0004623	LOC108007561|XP_016926742.1|DSUZ	LOC115620207|XP_030369202.1|SLEB
OG0004624	LOC108016247|XP_016938359.1|DSUZ	LOC115625241|XP_030376093.1|SLEB
OG0004625	LOC108005113|XP_036677206.1|DSUZ	LOC115629898|XP_030382359.1|SLEB
OG0004626	LOC108020180|XP_016943773.1|DSUZ	LOC115626685|XP_030377973.1|SLEB
OG0004627	LOC108020014|XP_036671456.1|DSUZ	LOC115628442|XP_030380411.1|SLEB
OG0004628	LOC108017000|XP_016939436.1|DSUZ	LOC115626973|XP_030378348.1|SLEB
OG0004629	LOC108015605|XP_036674076.1|DSUZ	LOC115620865|XP_030370193.1|SLEB
OG0004630	LOC108015489|XP_036675387.1|DSUZ	LOC115620867|XP_030370196.1|SLEB
OG0004632	LOC108020298|XP_036677879.1|DSUZ	LOC115620537|XP_030369675.1|SLEB
OG0004633	LOC108007556|XP_036674613.1|DSUZ	LOC115621441|XP_030370955.1|SLEB
OG0004634	LOC108014317|XP_016935878.1|DSUZ	LOC115620670|XP_030369890.1|SLEB
OG0004635	LOC108015171|XP_016936943.2|DSUZ	LOC115633414|XP_030386718.1|SLEB
OG0004636	LOC108011220|XP_016931803.2|DSUZ	LOC115627364|XP_030378874.1|SLEB
OG0004637	LOC108016794|XP_036676661.1|DSUZ	LOC115628842|XP_030380943.1|SLEB
OG0004638	LOC108015417|XP_016937336.2|DSUZ	LOC115633411|XP_030386715.1|SLEB
OG0004639	LOC118878108|XP_036675402.1|DSUZ	LOC115621420|XP_030370931.1|SLEB
OG0004640	LOC108016126|XP_036675469.1|DSUZ	LOC115621032|XP_030370411.1|SLEB
OG0004641	LOC108005168|XP_016923832.1|DSUZ	LOC115627554|XP_030379132.1|SLEB
OG0004642	LOC108016796|XP_016939058.1|DSUZ	LOC115628833|XP_030380932.1|SLEB
OG0004643	LOC108018547|XP_016941589.1|DSUZ	LOC115623599|XP_030373872.1|SLEB
OG0004644	LOC108015372|XP_016937279.1|DSUZ	LOC115629148|XP_030381369.1|SLEB
OG0004645	LOC108020303|XP_016943926.1|DSUZ	LOC115631535|XP_030384168.1|SLEB
OG0004646	LOC108012161|XP_016932944.1|DSUZ	LOC115621307|XP_030370779.1|SLEB
OG0004647	LOC108005448|XP_016924226.1|DSUZ	LOC115629922|XP_030382387.1|SLEB
OG0004648	LOC108004845|XP_016923415.1|DSUZ	LOC115627511|XP_030379065.1|SLEB
OG0004649	LOC108005289|XP_016923974.1|DSUZ	LOC115627002|XP_030378377.1|SLEB
OG0004650	LOC108009410|XP_016929223.1|DSUZ	LOC115631484|XP_030384099.1|SLEB
OG0004651	LOC118876778|XP_036673143.1|DSUZ	LOC115621468|XP_030370988.1|SLEB
OG0004652	LOC108017448|XP_036674156.1|DSUZ	LOC115621297|XP_030370764.1|SLEB
OG0004653	LOC108007768|XP_036671105.1|DSUZ	LOC115630034|XP_030382531.1|SLEB
OG0004654	LOC108008045|XP_016927321.1|DSUZ	LOC115631579|XP_030384235.1|SLEB
OG0004655	LOC108014741|XP_016936411.2|DSUZ	LOC115621363|XP_030370847.1|SLEB
OG0004656	LOC108010449|XP_016930801.1|DSUZ	LOC115627577|XP_030379160.1|SLEB
OG0004657	LOC108018392|XP_016941434.2|DSUZ	LOC115623863|XP_030374268.1|SLEB
OG0004658	LOC108007389|XP_036673059.1|DSUZ	LOC115621617|XP_030371171.1|SLEB
OG0004659	LOC108015827|XP_036674738.1|DSUZ	LOC115620191|XP_030369182.1|SLEB
OG0004660	LOC118877633|XP_036673028.1|DSUZ	LOC115620225|XP_030369226.1|SLEB
OG0004661	LOC108016104|XP_016938192.2|DSUZ	LOC115621304|XP_030370777.1|SLEB
OG0004662	LOC118877780|XP_036673737.1|DSUZ	LOC115623888|XP_030374300.1|SLEB
OG0004663	LOC108021814|XP_016946105.1|DSUZ	LOC115629650|XP_030382020.1|SLEB
OG0004664	LOC108004659|XP_016923120.1|DSUZ	LOC115629701|XP_030382079.1|SLEB
OG0004665	LOC108018997|XP_016942096.1|DSUZ	LOC115628927|XP_030381049.1|SLEB
OG0004666	LOC108010586|XP_016930961.2|DSUZ	LOC115620433|XP_030369521.1|SLEB
OG0004667	LOC108010570|XP_036674565.1|DSUZ	LOC115621056|XP_030370437.1|SLEB
OG0004668	LOC108005416|XP_016924172.1|DSUZ	LOC115629961|XP_030382434.1|SLEB
OG0004669	LOC108011695|XP_016932397.1|DSUZ	LOC115625992|XP_030377096.1|SLEB
OG0004670	LOC108011762|XP_036675256.1|DSUZ	LOC115623514|XP_030373754.1|SLEB
OG0004671	LOC108018680|XP_016941741.1|DSUZ	LOC115620702|XP_030369935.1|SLEB
OG0004672	LOC108014629|XP_036674405.1|DSUZ, LOC108006764|XP_036675439.1|DSUZ	LOC115625111|XP_030375877.1|SLEB
OG0004673	LOC108010807|XP_036675622.1|DSUZ	LOC115620403|XP_030369482.1|SLEB
OG0004674	LOC108019534|XP_016942862.2|DSUZ	LOC115621182|XP_030370616.1|SLEB
OG0004675	LOC108019528|XP_036673197.1|DSUZ	LOC115621816|XP_030371463.1|SLEB
OG0004676	LOC108015820|XP_016937874.1|DSUZ	LOC115620892|XP_030370235.1|SLEB
OG0004677	LOC108015776|XP_016937815.2|DSUZ	LOC115621917|XP_030371618.1|SLEB
OG0004678	LOC108015779|XP_036673282.1|DSUZ	LOC115621313|XP_030370787.1|SLEB
OG0004679	LOC108014150|XP_016935670.2|DSUZ	LOC115620297|XP_030369339.1|SLEB
OG0004680	LOC108020786|XP_036674151.1|DSUZ	LOC115620268|XP_030369287.1|SLEB
OG0004681	LOC108006504|XP_016925516.2|DSUZ	LOC115621642|XP_030371200.1|SLEB
OG0004682	LOC108012116|XP_016932892.1|DSUZ	LOC115630705|XP_030383218.1|SLEB, LOC115630412|XP_030382808.1|SLEB
OG0004683	LOC108018485|XP_016941531.1|DSUZ	LOC115621352|XP_030370835.1|SLEB
OG0004684	LOC108010590|XP_016930964.2|DSUZ	LOC115621222|XP_030370668.1|SLEB
OG0004685	LOC108010737|XP_036674206.1|DSUZ	LOC115620635|XP_030369827.1|SLEB
OG0004686	LOC108018448|XP_016941495.2|DSUZ	LOC115625299|XP_030376174.1|SLEB
OG0004687	LOC108010728|XP_036674527.1|DSUZ	LOC115621214|XP_030370656.1|SLEB
OG0004688	LOC108010923|XP_036674742.1|DSUZ	LOC115623442|XP_030373652.1|SLEB, LOC115623947|XP_030374369.1|SLEB
OG0004689	LOC108007853|XP_036674139.1|DSUZ	LOC115621340|XP_030370819.1|SLEB
OG0004690	LOC108015989|XP_016938067.2|DSUZ	LOC115623439|XP_030373647.1|SLEB
OG0004691	LOC118877939|XP_036674512.1|DSUZ	LOC115620664|XP_030369878.1|SLEB
OG0004693	LOC108012209|XP_036674723.1|DSUZ	LOC115620512|XP_030369636.1|SLEB
OG0004694	LOC108017669|XP_036673318.1|DSUZ	LOC115628785|XP_030380859.1|SLEB
OG0004695	LOC108019531|XP_036673231.1|DSUZ	LOC115621813|XP_030371458.1|SLEB
OG0004696	LOC108018496|XP_016941543.1|DSUZ, LOC108019424|XP_016942735.1|DSUZ	LOC115621907|XP_030371597.1|SLEB
OG0004697	LOC108019206|XP_016942488.1|DSUZ	LOC115629222|XP_030381492.1|SLEB
OG0004698	LOC108005466|XP_016924250.1|DSUZ	LOC115629123|XP_030381320.1|SLEB
OG0004699	LOC108018743|XP_036674563.1|DSUZ	LOC115621083|XP_030370473.1|SLEB
OG0004700	LOC108011648|XP_016932328.1|DSUZ	LOC115620872|XP_030370208.1|SLEB
OG0004701	LOC108014421|XP_036672704.1|DSUZ	LOC115624423|XP_030375021.1|SLEB
OG0004702	LOC108015755|XP_036673239.1|DSUZ	LOC115621777|XP_030371393.1|SLEB
OG0004703	LOC108011094|XP_036674629.1|DSUZ	LOC115621358|XP_030370840.1|SLEB
OG0004704	LOC108017306|XP_016939817.2|DSUZ	LOC115625140|XP_030375918.1|SLEB
OG0004705	LOC108017199|XP_016939682.2|DSUZ	LOC115623672|XP_030373999.1|SLEB
OG0004706	LOC108013089|XP_016934212.2|DSUZ	LOC115633130|XP_030386392.1|SLEB
OG0004707	LOC108020472|XP_016944288.1|DSUZ	LOC115628073|XP_030379906.1|SLEB
OG0004708	LOC118878009|XP_036674944.1|DSUZ	LOC115623418|XP_030373596.1|SLEB
OG0004709	LOC108014397|XP_016935995.2|DSUZ, LOC118877653|XP_036673158.1|DSUZ	LOC115620315|XP_030369367.1|SLEB
OG0004710	LOC108017485|XP_036674245.1|DSUZ	LOC115621925|XP_030371629.1|SLEB
OG0004711	LOC108006356|XP_036675369.1|DSUZ	LOC115621935|XP_030371642.1|SLEB
OG0004712	LOC108017541|XP_016940106.1|DSUZ, LOC108010989|XP_016931498.1|DSUZ	LOC115621463|XP_030370980.1|SLEB
OG0004713	LOC108015742|XP_036673234.1|DSUZ	LOC115620871|XP_030370204.1|SLEB
OG0004714	LOC108020623|XP_016944461.1|DSUZ	LOC115625545|XP_030376482.1|SLEB
OG0004715	LOC108005876|XP_016924748.1|DSUZ	LOC115625811|XP_030376856.1|SLEB
OG0004716	LOC108015747|XP_036673408.1|DSUZ	LOC115620236|XP_030369241.1|SLEB
OG0004717	LOC108015011|XP_016936728.1|DSUZ	LOC115627478|XP_030379016.1|SLEB
OG0004718	LOC108007124|XP_016926220.1|DSUZ	LOC115631531|XP_030384162.1|SLEB
OG0004719	LOC108018269|XP_036675343.1|DSUZ	LOC115620944|XP_030370320.1|SLEB
OG0004720	LOC108007462|XP_016926623.1|DSUZ	LOC115621393|XP_030370895.1|SLEB
OG0004721	LOC108017495|XP_036674614.1|DSUZ	LOC115621794|XP_030371427.1|SLEB
OG0004722	LOC108007241|XP_036674431.1|DSUZ	LOC115621848|XP_030371520.1|SLEB
OG0004723	LOC108019200|XP_016942478.1|DSUZ	LOC115627052|XP_030378456.1|SLEB
OG0004724	LOC108014888|XP_016936595.1|DSUZ	LOC115625206|XP_030376035.1|SLEB
OG0004725	LOC118879480|XP_036678245.1|DSUZ, LOC108016165|XP_036675392.1|DSUZ	LOC115625308|XP_030376187.1|SLEB
OG0004726	LOC108019517|XP_036673353.1|DSUZ	LOC115620335|XP_030369392.1|SLEB
OG0004727	LOC108011083|XP_036674415.1|DSUZ	LOC115621656|XP_030371221.1|SLEB
OG0004728	LOC108018685|XP_016941746.2|DSUZ	LOC115621223|XP_030370669.1|SLEB
OG0004729	LOC108013692|XP_016935100.1|DSUZ	LOC115633327|XP_030386620.1|SLEB
OG0004730	LOC108005349|XP_016924082.1|DSUZ	LOC115629010|XP_030381160.1|SLEB
OG0004731	LOC108020112|XP_036672663.1|DSUZ	LOC115621065|XP_030370450.1|SLEB
OG0004732	LOC108013928|XP_036674092.1|DSUZ	LOC115629445|XP_030381762.1|SLEB
OG0004733	LOC108020775|XP_036674326.1|DSUZ	LOC115621171|XP_030370594.1|SLEB
OG0004734	LOC108016195|XP_016938311.2|DSUZ	LOC115621140|XP_030370557.1|SLEB
OG0004735	LOC108010821|XP_016931265.2|DSUZ	LOC115621953|XP_030371660.1|SLEB
OG0004736	LOC108007603|XP_036673488.1|DSUZ	LOC115621738|XP_030371328.1|SLEB
OG0004737	LOC108011596|XP_036673665.1|DSUZ	LOC115620358|XP_030369422.1|SLEB
OG0004738	LOC108011639|XP_016932316.1|DSUZ	LOC115621153|XP_030370571.1|SLEB
OG0004739	LOC108007851|XP_016927102.2|DSUZ	LOC115620594|XP_030369764.1|SLEB
OG0004740	LOC108011495|XP_016932134.1|DSUZ	LOC115621244|XP_030370695.1|SLEB
OG0004741	LOC108014894|XP_016936603.2|DSUZ	LOC115621731|XP_030371321.1|SLEB
OG0004742	LOC108006240|XP_036677232.1|DSUZ	LOC115628004|XP_030379771.1|SLEB
OG0004743	LOC108014142|XP_016935662.2|DSUZ	LOC115620646|XP_030369854.1|SLEB
OG0004744	LOC108010293|XP_016930657.1|DSUZ	LOC115631748|XP_030384444.1|SLEB
OG0004745	LOC118878085|XP_036675246.1|DSUZ	LOC115624125|XP_030374580.1|SLEB
OG0004746	LOC108019491|XP_016942808.2|DSUZ	LOC115625197|XP_030376024.1|SLEB
OG0004747	LOC108016513|XP_016938675.2|DSUZ	LOC115625198|XP_030376025.1|SLEB
OG0004748	LOC108016507|XP_036675635.1|DSUZ	LOC115625126|XP_030375900.1|SLEB
OG0004749	LOC108017079|XP_016939529.2|DSUZ	LOC115620771|XP_030370037.1|SLEB
OG0004750	LOC108011349|XP_036672908.1|DSUZ	LOC115620903|XP_030370251.1|SLEB
OG0004751	LOC108006413|XP_036673300.1|DSUZ	LOC115621097|XP_030370494.1|SLEB
OG0004752	LOC108016157|XP_016938265.2|DSUZ	LOC115621554|XP_030371083.1|SLEB
OG0004753	LOC108017311|XP_016939824.2|DSUZ	LOC115621891|XP_030371579.1|SLEB
OG0004754	LOC108014830|XP_016936518.2|DSUZ	LOC115621669|XP_030371240.1|SLEB
OG0004755	LOC108007813|XP_016927068.1|DSUZ	LOC115620311|XP_030369357.1|SLEB
OG0004756	LOC108007810|XP_036674624.1|DSUZ	LOC115620310|XP_030369356.1|SLEB
OG0004757	LOC108014134|XP_036673947.1|DSUZ	LOC115621906|XP_030371596.1|SLEB
OG0004758	LOC108014836|XP_016936527.2|DSUZ	LOC115623515|XP_030373755.1|SLEB
OG0004759	LOC108006087|XP_036672930.1|DSUZ	LOC115621308|XP_030370780.1|SLEB
OG0004760	LOC108018583|XP_036674127.1|DSUZ	LOC115629456|XP_030381781.1|SLEB
OG0004761	LOC108018315|XP_036674683.1|DSUZ	LOC115621168|XP_030370590.1|SLEB
OG0004762	LOC108021250|XP_016945357.1|DSUZ	LOC115631323|XP_030383902.1|SLEB
OG0004763	LOC118877723|XP_036673560.1|DSUZ, LOC108017508|XP_036677901.1|DSUZ	LOC115620918|XP_030370275.1|SLEB
OG0004764	LOC108017207|XP_036674520.1|DSUZ	LOC115621753|XP_030371347.1|SLEB
OG0004765	LOC108011479|XP_036673961.1|DSUZ	LOC115625455|XP_030376363.1|SLEB
OG0004766	LOC108011473|XP_036674009.1|DSUZ	LOC115625317|XP_030376198.1|SLEB
OG0004767	LOC108011635|XP_016932313.2|DSUZ	LOC115621964|XP_030371672.1|SLEB
OG0004768	LOC108011621|XP_016932291.1|DSUZ	LOC115621405|XP_030370908.1|SLEB
OG0004769	LOC108008892|XP_016928288.1|DSUZ	LOC115625962|XP_030377064.1|SLEB
OG0004770	LOC118877730|XP_036673610.1|DSUZ	LOC115623550|XP_030373801.1|SLEB
OG0004771	LOC108015508|XP_016937454.2|DSUZ	LOC115620534|XP_030369664.1|SLEB
OG0004772	LOC108006107|XP_016925042.2|DSUZ	LOC115620399|XP_030369473.1|SLEB
OG0004773	LOC108010576|XP_036673864.1|DSUZ, LOC118877943|XP_036674529.1|DSUZ	LOC115622029|XP_030371748.1|SLEB
OG0004774	LOC108010574|XP_036674530.1|DSUZ, LOC118877818|XP_036673866.1|DSUZ	LOC115622030|XP_030371749.1|SLEB
OG0004775	LOC108020120|XP_036672499.1|DSUZ	LOC115621063|XP_030370448.1|SLEB
OG0004776	LOC108017747|XP_016940348.1|DSUZ	LOC115624343|XP_030374858.1|SLEB
OG0004777	LOC108004838|XP_016923403.1|DSUZ	LOC115628658|XP_030380686.1|SLEB
OG0004778	LOC108006160|XP_016925102.1|DSUZ	LOC115625858|XP_030376927.1|SLEB
OG0004779	LOC108011886|XP_036674170.1|DSUZ	LOC115620317|XP_030369369.1|SLEB
OG0004780	LOC108009976|XP_016930240.1|DSUZ	LOC115628543|XP_030380564.1|SLEB
OG0004781	LOC108010943|XP_036672649.1|DSUZ	LOC115621835|XP_030371504.1|SLEB
OG0004782	LOC108007463|XP_036673439.1|DSUZ	LOC115621391|XP_030370891.1|SLEB
OG0004783	LOC108006516|XP_016925529.2|DSUZ	LOC115629641|XP_030382003.1|SLEB
OG0004784	LOC108007598|XP_016926788.2|DSUZ	LOC115621830|XP_030371498.1|SLEB
OG0004785	LOC108016040|XP_016938124.1|DSUZ	LOC115621648|XP_030371209.1|SLEB
OG0004786	LOC118877992|XP_036674826.1|DSUZ	LOC115625640|XP_030376629.1|SLEB, LOC115621711|XP_030371280.1|SLEB
OG0004787	LOC108016043|XP_016938127.1|DSUZ	LOC115621972|XP_030371682.1|SLEB
OG0004788	LOC108015993|XP_036675146.1|DSUZ	LOC115621682|XP_030371252.1|SLEB, LOC115625644|XP_030376630.1|SLEB
OG0004789	LOC108016047|XP_016938130.2|DSUZ	LOC115621971|XP_030371681.1|SLEB
OG0004790	LOC108020307|XP_016943928.1|DSUZ	LOC115625359|XP_030376254.1|SLEB
OG0004791	LOC108010847|XP_016931308.1|DSUZ	LOC115621099|XP_030370497.1|SLEB
OG0004792	LOC108013824|XP_016935292.2|DSUZ	LOC115622017|XP_030371733.1|SLEB
OG0004793	LOC108015486|XP_016937407.2|DSUZ	LOC115621712|XP_030371281.1|SLEB
OG0004794	LOC108010993|XP_036674256.1|DSUZ, LOC108017547|XP_036672626.1|DSUZ	LOC115625091|XP_030375850.1|SLEB
OG0004795	LOC108020242|XP_016943854.2|DSUZ, LOC118878585|XP_036677511.1|DSUZ	LOC115620852|XP_030370156.1|SLEB
OG0004796	LOC108014891|XP_036672600.1|DSUZ	LOC115621349|XP_030370831.1|SLEB
OG0004797	LOC118877629|XP_036673018.1|DSUZ, LOC108014387|XP_036673183.1|DSUZ	LOC115625211|XP_030376041.1|SLEB
OG0004798	LOC108007228|XP_016926354.2|DSUZ	LOC115621252|XP_030370706.1|SLEB
OG0004799	LOC108018474|XP_036673179.1|DSUZ	LOC115620553|XP_030369699.1|SLEB
OG0004800	LOC108015937|XP_036674462.1|DSUZ	LOC115620712|XP_030369947.1|SLEB
OG0004801	LOC108005017|XP_036673399.1|DSUZ	LOC115623646|XP_030373952.1|SLEB
OG0004802	LOC108010546|XP_036674561.1|DSUZ	LOC115622033|XP_030371759.1|SLEB
OG0004803	LOC108014761|XP_036673481.1|DSUZ	LOC115621969|XP_030371676.1|SLEB, LOC115630246|XP_030382649.1|SLEB
OG0004804	LOC108011622|XP_016932296.1|DSUZ	LOC115625586|XP_030376556.1|SLEB
OG0004805	LOC108008017|XP_036673959.1|DSUZ	LOC115625119|XP_030375888.1|SLEB
OG0004806	LOC108005295|XP_016923986.1|DSUZ	LOC115629681|XP_030382063.1|SLEB
OG0004807	LOC108006616|XP_016925628.2|DSUZ	LOC115628103|XP_030379944.1|SLEB
OG0004808	LOC108013887|XP_016935382.2|DSUZ	LOC115625194|XP_030376020.1|SLEB
OG0004809	LOC108019432|XP_016942744.2|DSUZ, LOC108010566|XP_016930935.1|DSUZ	LOC115620773|XP_030370041.1|SLEB
OG0004810	LOC108010595|XP_016930971.1|DSUZ, LOC118877819|XP_036673884.1|DSUZ	LOC115621396|XP_030370897.1|SLEB
OG0004811	LOC108013190|XP_016934383.1|DSUZ	LOC115633863|XP_030387215.1|SLEB
OG0004812	LOC108015848|XP_036672948.1|DSUZ	LOC115625216|XP_030376047.1|SLEB
OG0004813	LOC108014740|XP_016936410.2|DSUZ	LOC115621362|XP_030370846.1|SLEB
OG0004814	LOC108016204|XP_036674046.1|DSUZ	LOC115620806|XP_030370090.1|SLEB
OG0004815	LOC108004718|XP_016923226.1|DSUZ	LOC115629356|XP_030381669.1|SLEB
OG0004816	LOC108014972|XP_036676769.1|DSUZ	LOC115630205|XP_030382633.1|SLEB
OG0004817	LOC108015029|XP_016936748.1|DSUZ	LOC115630199|XP_030382627.1|SLEB
OG0004818	LOC108006109|XP_016925045.1|DSUZ	LOC115620440|XP_030369527.1|SLEB
OG0004819	LOC108011037|XP_016931577.1|DSUZ	LOC115620632|XP_030369822.1|SLEB
OG0004820	LOC108013938|XP_016935437.2|DSUZ	LOC115625362|XP_030376259.1|SLEB
OG0004821	LOC108015525|XP_016937484.2|DSUZ	LOC115621017|XP_030370397.1|SLEB
OG0004822	LOC108017456|XP_036674249.1|DSUZ	LOC115621912|XP_030371606.1|SLEB
OG0004823	LOC108010999|XP_036674705.1|DSUZ, LOC108017539|XP_036672834.1|DSUZ	LOC115620741|XP_030369988.1|SLEB
OG0004824	LOC108017552|XP_016940124.2|DSUZ, LOC108010985|XP_036674707.1|DSUZ	LOC115620743|XP_030369996.1|SLEB
OG0004825	LOC108020371|XP_016944092.1|DSUZ	LOC115628015|XP_030379804.1|SLEB
OG0004826	LOC108018562|XP_016941606.2|DSUZ	LOC115625581|XP_030376546.1|SLEB
OG0004827	LOC108011655|XP_016932339.2|DSUZ	LOC115621174|XP_030370598.1|SLEB
OG0004828	LOC108011902|XP_016932641.1|DSUZ	LOC115621798|XP_030371436.1|SLEB
OG0004829	LOC108015784|XP_036673345.1|DSUZ	LOC115620486|XP_030369579.1|SLEB
OG0004830	LOC108018352|XP_036672585.1|DSUZ	LOC115622047|XP_030371779.1|SLEB
OG0004831	LOC108013446|XP_016934810.1|DSUZ	LOC115632103|XP_030384945.1|SLEB
OG0004832	LOC108008065|XP_016927337.1|DSUZ	LOC115620790|XP_030370070.1|SLEB
OG0004833	LOC108016279|XP_016938397.1|DSUZ	LOC115625041|XP_030375749.1|SLEB
OG0004834	LOC108007859|XP_016927112.2|DSUZ	LOC115620947|XP_030370322.1|SLEB
OG0004835	LOC108007835|XP_036674577.1|DSUZ	LOC115621052|XP_030370432.1|SLEB
OG0004836	LOC108008018|XP_016927291.1|DSUZ	LOC115620950|XP_030370325.1|SLEB
OG0004837	LOC108012602|XP_016933511.1|DSUZ	LOC115633941|XP_030387319.1|SLEB
OG0004838	LOC108010914|XP_016931403.2|DSUZ	LOC115628780|XP_030380853.1|SLEB
