Orthogroup	DSUZ.longest_only	BTRY.longest_only
OG0004693	LOC108012209|XP_036674723.1|DSUZ	LOC120775761|XP_039962031.1|BTRY
OG0004694	LOC108017669|XP_036673318.1|DSUZ	LOC120777464|XP_039964722.1|BTRY
OG0004695	LOC108019531|XP_036673231.1|DSUZ	LOC120766906|XP_039948591.1|BTRY
OG0004696	LOC108018496|XP_016941543.1|DSUZ, LOC108019424|XP_016942735.1|DSUZ	LOC120767325|XP_039949199.1|BTRY
OG0004697	LOC108019206|XP_016942488.1|DSUZ	LOC120775049|XP_039960960.1|BTRY
OG0004698	LOC108005466|XP_016924250.1|DSUZ	LOC120775734|XP_039961986.1|BTRY
OG0004699	LOC108018743|XP_036674563.1|DSUZ	LOC120766478|XP_039947954.1|BTRY
OG0004700	LOC108011648|XP_016932328.1|DSUZ	LOC120780766|XP_039968954.1|BTRY
OG0004701	LOC108014421|XP_036672704.1|DSUZ	LOC120782180|XP_039970253.1|BTRY
OG0004702	LOC108015755|XP_036673239.1|DSUZ	LOC120766590|XP_039948127.1|BTRY
OG0004703	LOC108011094|XP_036674629.1|DSUZ	LOC120782335|XP_039970498.1|BTRY
OG0004704	LOC108017306|XP_016939817.2|DSUZ	LOC120773471|XP_039958324.1|BTRY
OG0004705	LOC108017199|XP_016939682.2|DSUZ	LOC120782764|XP_039971164.1|BTRY
OG0004706	LOC108013089|XP_016934212.2|DSUZ	LOC120776650|XP_039963422.1|BTRY
OG0004707	LOC108020472|XP_016944288.1|DSUZ	LOC120774719|XP_039960407.1|BTRY
OG0004708	LOC118878009|XP_036674944.1|DSUZ	LOC120782815|XP_039971240.1|BTRY
OG0004709	LOC108014397|XP_016935995.2|DSUZ, LOC118877653|XP_036673158.1|DSUZ	LOC120782826|XP_039971279.1|BTRY
OG0004710	LOC108017485|XP_036674245.1|DSUZ	LOC120774557|XP_039960228.1|BTRY
OG0004711	LOC108006356|XP_036675369.1|DSUZ	LOC120766247|XP_039947562.1|BTRY
OG0004712	LOC108017541|XP_016940106.1|DSUZ, LOC108010989|XP_016931498.1|DSUZ	LOC120782028|XP_039970123.1|BTRY
OG0004713	LOC108015742|XP_036673234.1|DSUZ	LOC120766307|XP_039947662.1|BTRY
OG0004714	LOC108020623|XP_016944461.1|DSUZ	LOC120780669|XP_039968872.1|BTRY
OG0004715	LOC108005876|XP_016924748.1|DSUZ	LOC120768328|XP_039950902.1|BTRY
OG0004716	LOC108015747|XP_036673408.1|DSUZ	LOC120769237|XP_039952074.1|BTRY
OG0004717	LOC108015011|XP_016936728.1|DSUZ	LOC120774382|XP_039959926.1|BTRY
OG0004718	LOC108007124|XP_016926220.1|DSUZ	LOC120769447|XP_039952371.1|BTRY
OG0004719	LOC108018269|XP_036675343.1|DSUZ	LOC120768434|XP_039951054.1|BTRY
OG0004720	LOC108007462|XP_016926623.1|DSUZ	LOC120775934|XP_039962278.1|BTRY
OG0004721	LOC108017495|XP_036674614.1|DSUZ	LOC120777159|XP_039964647.1|BTRY
OG0004722	LOC108007241|XP_036674431.1|DSUZ	LOC120774290|XP_039959734.1|BTRY
OG0004723	LOC108019200|XP_016942478.1|DSUZ	LOC120774247|XP_039959646.1|BTRY
OG0004724	LOC108014888|XP_016936595.1|DSUZ	LOC120766897|XP_039948580.1|BTRY
OG0004725	LOC118879480|XP_036678245.1|DSUZ, LOC108016165|XP_036675392.1|DSUZ	LOC120766898|XP_039948581.1|BTRY
OG0004726	LOC108019517|XP_036673353.1|DSUZ	LOC120766279|XP_039947615.1|BTRY
OG0004727	LOC108011083|XP_036674415.1|DSUZ	LOC120766542|XP_039948053.1|BTRY
OG0004728	LOC108018685|XP_016941746.2|DSUZ	LOC120767085|XP_039948890.1|BTRY
OG0004729	LOC108013692|XP_016935100.1|DSUZ	LOC120775770|XP_039962037.1|BTRY
OG0004730	LOC108005349|XP_016924082.1|DSUZ	LOC120767661|XP_039949768.1|BTRY
OG0004731	LOC108020112|XP_036672663.1|DSUZ	LOC120774510|XP_039960139.1|BTRY
OG0004732	LOC108013928|XP_036674092.1|DSUZ	LOC120780744|XP_039968938.1|BTRY
OG0004733	LOC108020775|XP_036674326.1|DSUZ	LOC120777334|XP_039964514.1|BTRY
OG0004734	LOC108016195|XP_016938311.2|DSUZ	LOC120779453|XP_039967646.1|BTRY
OG0004735	LOC108010821|XP_016931265.2|DSUZ	LOC120766418|XP_039947815.1|BTRY
OG0004736	LOC108007603|XP_036673488.1|DSUZ	LOC120767053|XP_039948840.1|BTRY
OG0004737	LOC108011596|XP_036673665.1|DSUZ	LOC120775301|XP_039961362.1|BTRY
OG0004738	LOC108011639|XP_016932316.1|DSUZ	LOC120779148|XP_039967300.1|BTRY
OG0004739	LOC108007851|XP_016927102.2|DSUZ	LOC120781342|XP_039969480.1|BTRY
OG0004740	LOC108011495|XP_016932134.1|DSUZ	LOC120782207|XP_039970295.1|BTRY
OG0004741	LOC108014894|XP_016936603.2|DSUZ	LOC120782821|XP_039971269.1|BTRY
OG0004742	LOC108006240|XP_036677232.1|DSUZ	LOC120780088|XP_039968300.1|BTRY, LOC120780068|XP_039968277.1|BTRY
OG0004743	LOC108014142|XP_016935662.2|DSUZ	LOC120766577|XP_039948104.1|BTRY
OG0004744	LOC108010293|XP_016930657.1|DSUZ	LOC120782839|XP_039971299.1|BTRY
OG0004745	LOC118878085|XP_036675246.1|DSUZ	LOC120775364|XP_039961464.1|BTRY
OG0004746	LOC108019491|XP_016942808.2|DSUZ	LOC120769208|XP_039952038.1|BTRY
OG0004747	LOC108016513|XP_016938675.2|DSUZ	LOC120769216|XP_039952048.1|BTRY
OG0004748	LOC108016507|XP_036675635.1|DSUZ	LOC120772470|XP_039957046.1|BTRY
OG0004749	LOC108017079|XP_016939529.2|DSUZ	LOC120778428|XP_039966147.1|BTRY
OG0004750	LOC108011349|XP_036672908.1|DSUZ	LOC120766543|XP_039948054.1|BTRY
OG0004751	LOC108006413|XP_036673300.1|DSUZ	LOC120769428|XP_039952347.1|BTRY
OG0004752	LOC108016157|XP_016938265.2|DSUZ	LOC120782316|XP_039970466.1|BTRY
OG0004753	LOC108017311|XP_016939824.2|DSUZ	LOC120780032|XP_039968248.1|BTRY
OG0004754	LOC108014830|XP_016936518.2|DSUZ	LOC120768876|XP_039951567.1|BTRY
OG0004755	LOC108007813|XP_016927068.1|DSUZ	LOC120773393|XP_039958177.1|BTRY
OG0004756	LOC108007810|XP_036674624.1|DSUZ	LOC120773391|XP_039958163.1|BTRY
OG0004757	LOC108014134|XP_036673947.1|DSUZ	LOC120766414|XP_039947800.1|BTRY
OG0004758	LOC108014836|XP_016936527.2|DSUZ	LOC120776508|XP_039963149.1|BTRY
OG0004759	LOC108006087|XP_036672930.1|DSUZ	LOC120782390|XP_039970566.1|BTRY
OG0004760	LOC108018583|XP_036674127.1|DSUZ	LOC120766662|XP_039948230.1|BTRY
OG0004761	LOC108018315|XP_036674683.1|DSUZ	LOC120780582|XP_039968776.1|BTRY
OG0004762	LOC108021250|XP_016945357.1|DSUZ	LOC120780937|XP_039969100.1|BTRY, LOC120773068|XP_039957939.1|BTRY
OG0004763	LOC118877723|XP_036673560.1|DSUZ, LOC108017508|XP_036677901.1|DSUZ	LOC120766735|XP_039948321.1|BTRY
OG0004764	LOC108017207|XP_036674520.1|DSUZ	LOC120782550|XP_039970813.1|BTRY
OG0004765	LOC108011479|XP_036673961.1|DSUZ	LOC120780837|XP_039969015.1|BTRY
OG0004766	LOC108011473|XP_036674009.1|DSUZ	LOC120780308|XP_039968535.1|BTRY
OG0004767	LOC108011635|XP_016932313.2|DSUZ	LOC120774604|XP_039960648.1|BTRY
OG0004768	LOC108011621|XP_016932291.1|DSUZ	LOC120774368|XP_039959900.1|BTRY
OG0004769	LOC108008892|XP_016928288.1|DSUZ	LOC120766842|XP_039948487.1|BTRY
OG0004770	LOC118877730|XP_036673610.1|DSUZ	LOC120782716|XP_039971072.1|BTRY
OG0004771	LOC108015508|XP_016937454.2|DSUZ	LOC120782567|XP_039970838.1|BTRY
OG0004772	LOC108006107|XP_016925042.2|DSUZ	LOC120778484|XP_039966654.1|BTRY
OG0004773	LOC108010576|XP_036673864.1|DSUZ, LOC118877943|XP_036674529.1|DSUZ	LOC120766357|XP_039947724.1|BTRY
OG0004774	LOC108010574|XP_036674530.1|DSUZ, LOC118877818|XP_036673866.1|DSUZ	LOC120766367|XP_039947735.1|BTRY
OG0004775	LOC108020120|XP_036672499.1|DSUZ	LOC120766571|XP_039948097.1|BTRY
OG0004776	LOC108017747|XP_016940348.1|DSUZ	LOC120770515|XP_039953987.1|BTRY
OG0004777	LOC108004838|XP_016923403.1|DSUZ	LOC120780454|XP_039968663.1|BTRY
OG0004778	LOC108006160|XP_016925102.1|DSUZ	LOC120767877|XP_039950137.1|BTRY
OG0004779	LOC108011886|XP_036674170.1|DSUZ	LOC120766385|XP_039947756.1|BTRY
OG0004780	LOC108009976|XP_016930240.1|DSUZ	LOC120768286|XP_039950847.1|BTRY
OG0004781	LOC108010943|XP_036672649.1|DSUZ	LOC120777363|XP_039964569.1|BTRY
OG0004782	LOC108007463|XP_036673439.1|DSUZ	LOC120778557|XP_039966349.1|BTRY
OG0004783	LOC108006516|XP_016925529.2|DSUZ	LOC120775914|XP_039962241.1|BTRY
OG0004784	LOC108007598|XP_016926788.2|DSUZ	LOC120771552|XP_039955551.1|BTRY
OG0004785	LOC108016040|XP_016938124.1|DSUZ	LOC120779907|XP_039968189.1|BTRY
OG0004786	LOC118877992|XP_036674826.1|DSUZ	LOC120766597|XP_039948136.1|BTRY
OG0004787	LOC108016043|XP_016938127.1|DSUZ	LOC120766912|XP_039948593.1|BTRY
OG0004788	LOC108015993|XP_036675146.1|DSUZ	LOC120779521|XP_039967787.1|BTRY
OG0004789	LOC108016047|XP_016938130.2|DSUZ	LOC120782544|XP_039970847.1|BTRY
OG0004790	LOC108020307|XP_016943928.1|DSUZ	LOC120766447|XP_039947889.1|BTRY
OG0004791	LOC108010847|XP_016931308.1|DSUZ	LOC120772315|XP_039956769.1|BTRY
OG0004792	LOC108013824|XP_016935292.2|DSUZ	LOC120780449|XP_039968660.1|BTRY
OG0004793	LOC108015486|XP_016937407.2|DSUZ	LOC120767784|XP_039949973.1|BTRY
OG0004794	LOC108010993|XP_036674256.1|DSUZ, LOC108017547|XP_036672626.1|DSUZ	LOC120781453|XP_039969604.1|BTRY
OG0004795	LOC108020242|XP_016943854.2|DSUZ, LOC118878585|XP_036677511.1|DSUZ	LOC120782800|XP_039971211.1|BTRY
OG0004796	LOC108014891|XP_036672600.1|DSUZ	LOC120766317|XP_039947672.1|BTRY
OG0004797	LOC118877629|XP_036673018.1|DSUZ, LOC108014387|XP_036673183.1|DSUZ	LOC120767094|XP_039948908.1|BTRY
OG0004798	LOC108007228|XP_016926354.2|DSUZ	LOC120776948|XP_039963973.1|BTRY
OG0004799	LOC108018474|XP_036673179.1|DSUZ	LOC120770776|XP_039954292.1|BTRY
OG0004800	LOC108015937|XP_036674462.1|DSUZ	LOC120780180|XP_039968391.1|BTRY
OG0004801	LOC108005017|XP_036673399.1|DSUZ	LOC120779695|XP_039967996.1|BTRY
OG0004802	LOC108010546|XP_036674561.1|DSUZ	LOC120766215|XP_039947519.1|BTRY
OG0004803	LOC108014761|XP_036673481.1|DSUZ	LOC120766649|XP_039948211.1|BTRY
OG0004804	LOC108011622|XP_016932296.1|DSUZ	LOC120768081|XP_039950547.1|BTRY
OG0004805	LOC108008017|XP_036673959.1|DSUZ	LOC120782494|XP_039970729.1|BTRY
OG0004806	LOC108005295|XP_016923986.1|DSUZ	LOC120775829|XP_039962124.1|BTRY
OG0004807	LOC108006616|XP_016925628.2|DSUZ	LOC120782770|XP_039971169.1|BTRY
OG0004808	LOC108013887|XP_016935382.2|DSUZ	LOC120781662|XP_039970038.1|BTRY
OG0004809	LOC108019432|XP_016942744.2|DSUZ, LOC108010566|XP_016930935.1|DSUZ	LOC120766164|XP_039947445.1|BTRY
OG0004810	LOC108010595|XP_016930971.1|DSUZ, LOC118877819|XP_036673884.1|DSUZ	LOC120770658|XP_039954186.1|BTRY
OG0004811	LOC108013190|XP_016934383.1|DSUZ	LOC120777485|XP_039964756.1|BTRY
OG0004812	LOC108015848|XP_036672948.1|DSUZ	LOC120771936|XP_039956171.1|BTRY
OG0004813	LOC108014740|XP_016936410.2|DSUZ	LOC120766269|XP_039947592.1|BTRY
OG0004814	LOC108016204|XP_036674046.1|DSUZ	LOC120779510|XP_039967765.1|BTRY
OG0004815	LOC108004718|XP_016923226.1|DSUZ	LOC120773451|XP_039958276.1|BTRY
OG0004816	LOC108014972|XP_036676769.1|DSUZ	LOC120776005|XP_039962371.1|BTRY
OG0004817	LOC108015029|XP_016936748.1|DSUZ	LOC120774361|XP_039959881.1|BTRY
OG0004818	LOC108006109|XP_016925045.1|DSUZ	LOC120782449|XP_039970671.1|BTRY
OG0004819	LOC108011037|XP_016931577.1|DSUZ	LOC120782558|XP_039970826.1|BTRY
OG0004820	LOC108013938|XP_016935437.2|DSUZ	LOC120775984|XP_039962348.1|BTRY
OG0004821	LOC108015525|XP_016937484.2|DSUZ	LOC120766764|XP_039948376.1|BTRY
OG0004822	LOC108017456|XP_036674249.1|DSUZ	LOC120770407|XP_039953779.1|BTRY
OG0004823	LOC108010999|XP_036674705.1|DSUZ, LOC108017539|XP_036672834.1|DSUZ	LOC120766777|XP_039948398.1|BTRY
OG0004824	LOC108017552|XP_016940124.2|DSUZ, LOC108010985|XP_036674707.1|DSUZ	LOC120766778|XP_039948402.1|BTRY
OG0004825	LOC108020371|XP_016944092.1|DSUZ	LOC120780086|XP_039968289.1|BTRY
OG0004826	LOC108018562|XP_016941606.2|DSUZ	LOC120775295|XP_039961348.1|BTRY
OG0004827	LOC108011655|XP_016932339.2|DSUZ	LOC120782381|XP_039970557.1|BTRY
OG0004828	LOC108011902|XP_016932641.1|DSUZ	LOC120770020|XP_039953055.1|BTRY
OG0004829	LOC108015784|XP_036673345.1|DSUZ	LOC120766591|XP_039948129.1|BTRY
OG0004830	LOC108018352|XP_036672585.1|DSUZ	LOC120779659|XP_039967951.1|BTRY
OG0004831	LOC108013446|XP_016934810.1|DSUZ	LOC120771927|XP_039956157.1|BTRY
OG0004832	LOC108008065|XP_016927337.1|DSUZ	LOC120782860|XP_039971330.1|BTRY
OG0004833	LOC108016279|XP_016938397.1|DSUZ	LOC120782406|XP_039970586.1|BTRY
OG0004834	LOC108007859|XP_016927112.2|DSUZ	LOC120771753|XP_039955868.1|BTRY
OG0004835	LOC108007835|XP_036674577.1|DSUZ	LOC120766795|XP_039948429.1|BTRY
OG0004836	LOC108008018|XP_016927291.1|DSUZ	LOC120770390|XP_039953757.1|BTRY
OG0004837	LOC108012602|XP_016933511.1|DSUZ	LOC120777626|XP_039965014.1|BTRY
OG0004838	LOC108010914|XP_016931403.2|DSUZ	LOC120780390|XP_039968610.1|BTRY
OG0004839	LOC108006461|XP_036674661.1|DSUZ	LOC120780109|XP_039968324.1|BTRY
OG0004840	LOC108017596|XP_016940175.2|DSUZ	LOC120780244|XP_039968437.1|BTRY
OG0004841	LOC108005364|XP_016924108.1|DSUZ	LOC120773535|XP_039958425.1|BTRY
OG0004842	LOC108010731|XP_016931149.2|DSUZ	LOC120772824|XP_039957566.1|BTRY
OG0004843	LOC108017511|XP_016940064.1|DSUZ	LOC120780583|XP_039968779.1|BTRY
OG0004844	LOC108011984|XP_016932741.1|DSUZ	LOC120769673|XP_039952730.1|BTRY
OG0004845	LOC108006946|XP_036675192.1|DSUZ	LOC120769662|XP_039952708.1|BTRY
OG0004846	LOC108021151|XP_016945211.1|DSUZ	LOC120767702|XP_039949833.1|BTRY
OG0004847	LOC108021150|XP_016945210.1|DSUZ	LOC120768655|XP_039951364.1|BTRY
OG0004848	LOC108020250|XP_016943863.2|DSUZ, LOC118876786|XP_036677517.1|DSUZ	LOC120782691|XP_039971020.1|BTRY
OG0004849	LOC108014560|XP_016936200.2|DSUZ	LOC120775130|XP_039961092.1|BTRY
OG0004850	LOC108006588|XP_036674974.1|DSUZ	LOC120777889|XP_039965390.1|BTRY
OG0004851	LOC108013978|XP_016935483.1|DSUZ	LOC120782829|XP_039971282.1|BTRY
OG0004852	LOC108014234|XP_036675139.1|DSUZ	LOC120779854|XP_039968148.1|BTRY
OG0004853	LOC108009130|XP_016928722.1|DSUZ	LOC120772176|XP_039956557.1|BTRY
OG0004854	LOC108013232|XP_016934449.1|DSUZ	LOC120776893|XP_039963884.1|BTRY
OG0004855	LOC108017059|XP_036671831.1|DSUZ	LOC120778578|XP_039966375.1|BTRY
OG0004856	LOC108006854|XP_036670672.1|DSUZ	LOC120776638|XP_039963396.1|BTRY
OG0004857	LOC108012324|XP_036670283.1|DSUZ	LOC120777849|XP_039965318.1|BTRY
OG0004858	LOC108006869|XP_016925927.2|DSUZ	LOC120777503|XP_039964788.1|BTRY
OG0004859	LOC108006816|XP_036671613.1|DSUZ	LOC120777527|XP_039964843.1|BTRY
OG0004860	LOC108012391|XP_016933238.1|DSUZ	LOC120778168|XP_039965838.1|BTRY
OG0004861	LOC108013035|XP_036672352.1|DSUZ	LOC120777899|XP_039965404.1|BTRY
OG0004863	LOC108011449|XP_036671493.1|DSUZ	LOC120776867|XP_039963858.1|BTRY
OG0004864	LOC108020208|XP_016943817.1|DSUZ	LOC120778599|XP_039966406.1|BTRY
OG0004865	LOC108017460|XP_016939983.2|DSUZ	LOC120769935|XP_039952972.1|BTRY
OG0004866	LOC108005877|XP_036671330.1|DSUZ	LOC120777286|XP_039964432.1|BTRY
OG0004867	LOC108009219|XP_016928868.1|DSUZ	LOC120772102|XP_039956445.1|BTRY
OG0004868	LOC118878886|XP_036677788.1|DSUZ, LOC108010970|XP_036669924.1|DSUZ	LOC120772103|XP_039956446.1|BTRY
OG0004869	LOC108018056|XP_016940935.1|DSUZ	LOC120770382|XP_039953738.1|BTRY
OG0004870	LOC108018187|XP_016941180.1|DSUZ	LOC120770061|XP_039953115.1|BTRY
OG0004871	LOC108010056|XP_016930357.1|DSUZ	LOC120770575|XP_039954089.1|BTRY
OG0004872	LOC108008371|XP_016927701.1|DSUZ	LOC120772077|XP_039956405.1|BTRY
OG0004873	LOC108021252|XP_016945363.1|DSUZ	LOC120769721|XP_039952794.1|BTRY
OG0004874	LOC108011766|XP_016932486.1|DSUZ	LOC120777596|XP_039964970.1|BTRY
OG0004875	LOC108011217|XP_016931798.1|DSUZ	LOC120774106|XP_039959398.1|BTRY
OG0004876	LOC108015344|XP_016937241.1|DSUZ	LOC120773507|XP_039958394.1|BTRY
OG0004877	LOC108015425|XP_016937348.2|DSUZ	LOC120776540|XP_039963212.1|BTRY
OG0004878	LOC108018210|XP_016941216.1|DSUZ	LOC120772129|XP_039956479.1|BTRY
OG0004879	LOC108009159|XP_036669443.1|DSUZ	LOC120770514|XP_039953983.1|BTRY
OG0004880	LOC108011062|XP_016931614.1|DSUZ	LOC120777271|XP_039964408.1|BTRY
OG0004881	LOC108013290|XP_036671059.1|DSUZ	LOC120776575|XP_039963273.1|BTRY
OG0004882	LOC108005773|XP_016924590.1|DSUZ	LOC120777558|XP_039964882.1|BTRY
OG0004883	LOC108007178|XP_016926299.2|DSUZ	LOC120778462|XP_039966201.1|BTRY
OG0004884	LOC108017978|XP_016940796.1|DSUZ	LOC120771282|XP_039955142.1|BTRY
OG0004885	LOC108019866|XP_016943411.1|DSUZ	LOC120771579|XP_039955581.1|BTRY
OG0004886	LOC108009203|XP_016928851.1|DSUZ	LOC120771915|XP_039956136.1|BTRY
OG0004888	LOC108017987|XP_016940818.1|DSUZ	LOC120773030|XP_039957894.1|BTRY
OG0004889	LOC108009511|XP_016929420.1|DSUZ	LOC120767322|XP_039949190.1|BTRY
OG0004890	LOC108018231|XP_016941242.1|DSUZ	LOC120771896|XP_039956101.1|BTRY
OG0004891	LOC108005184|XP_016923857.1|DSUZ	LOC120773550|XP_039958447.1|BTRY
OG0004892	LOC108018196|XP_036669977.1|DSUZ	LOC120770484|XP_039953928.1|BTRY
OG0004893	LOC108009165|XP_016928767.1|DSUZ	LOC120772065|XP_039956385.1|BTRY
OG0004894	LOC108017781|XP_016940395.1|DSUZ	LOC120772033|XP_039956338.1|BTRY
OG0004895	LOC108009847|XP_016930029.1|DSUZ	LOC120772690|XP_039957363.1|BTRY
OG0004896	LOC108018131|XP_016941068.1|DSUZ	LOC120771909|XP_039956126.1|BTRY
OG0004897	LOC108018158|XP_016941117.1|DSUZ	LOC120770869|XP_039954428.1|BTRY
OG0004898	LOC108009320|XP_036669677.1|DSUZ	LOC120772074|XP_039956398.1|BTRY
OG0004899	LOC108009305|XP_016929043.1|DSUZ	LOC120770841|XP_039954371.1|BTRY
OG0004900	LOC108009964|XP_016930214.1|DSUZ	LOC120781204|XP_039969254.1|BTRY
OG0004901	LOC108008326|XP_016927638.1|DSUZ	LOC120781263|XP_039969352.1|BTRY
OG0004902	LOC108012394|XP_016933241.1|DSUZ	LOC120778531|XP_039966307.1|BTRY
OG0004903	LOC108009426|XP_016929244.1|DSUZ	LOC120771081|XP_039954837.1|BTRY
OG0004904	LOC108015751|XP_036673287.1|DSUZ	LOC120771878|XP_039956071.1|BTRY
OG0004905	LOC108009825|XP_016929999.1|DSUZ	LOC120772912|XP_039957742.1|BTRY
OG0004906	LOC108013337|XP_016934629.1|DSUZ	LOC120779154|XP_039967306.1|BTRY
OG0004907	LOC108005775|XP_016924593.2|DSUZ	LOC120778199|XP_039965876.1|BTRY
OG0004908	LOC108013506|XP_016934882.1|DSUZ	LOC120778076|XP_039965702.1|BTRY
OG0004909	LOC108012883|XP_016933863.1|DSUZ	LOC120778834|XP_039966783.1|BTRY
OG0004910	LOC108012882|XP_016933862.1|DSUZ	LOC120776660|XP_039963464.1|BTRY
OG0004911	LOC108007182|XP_036670453.1|DSUZ	LOC120776563|XP_039963257.1|BTRY
OG0004912	LOC108013338|XP_016934633.1|DSUZ	LOC120779157|XP_039967313.1|BTRY
OG0004913	LOC108008541|XP_016927901.1|DSUZ	LOC120772610|XP_039957259.1|BTRY
OG0004914	LOC108010117|XP_016930431.1|DSUZ	LOC120770545|XP_039954038.1|BTRY
OG0004915	LOC108010134|XP_016930451.1|DSUZ	LOC120770912|XP_039954524.1|BTRY
OG0004916	LOC108010247|XP_016930590.1|DSUZ	LOC120771844|XP_039956019.1|BTRY
OG0004917	LOC108012979|XP_016934033.1|DSUZ	LOC120776376|XP_039962894.1|BTRY
OG0004918	LOC108012977|XP_016934030.1|DSUZ	LOC120776375|XP_039962891.1|BTRY
OG0004919	LOC108010796|XP_016931214.1|DSUZ	LOC120782858|XP_039971329.1|BTRY
OG0004920	LOC108012366|XP_016933209.1|DSUZ	LOC120777236|XP_039964361.1|BTRY
OG0004921	LOC108005902|XP_016924787.1|DSUZ	LOC120779117|XP_039967244.1|BTRY
OG0004922	LOC108012243|XP_036672396.1|DSUZ	LOC120777689|XP_039965097.1|BTRY
OG0004923	LOC108020040|XP_016943622.1|DSUZ	LOC120778811|XP_039966750.1|BTRY
OG0004924	LOC108012810|XP_016933738.1|DSUZ	LOC120776894|XP_039963890.1|BTRY
OG0004925	LOC108013569|XP_016934980.1|DSUZ	LOC120778099|XP_039965736.1|BTRY
OG0004926	LOC108012523|XP_016933426.1|DSUZ	LOC120777943|XP_039965479.1|BTRY
OG0004927	LOC108012887|XP_036670902.1|DSUZ	LOC120776837|XP_039963791.1|BTRY
OG0004928	LOC108018037|XP_036669746.1|DSUZ	LOC120770508|XP_039953970.1|BTRY
OG0004929	LOC108012802|XP_016933728.1|DSUZ	LOC120779112|XP_039967227.1|BTRY
OG0004930	LOC108009112|XP_016928672.1|DSUZ	LOC120769998|XP_039953021.1|BTRY
OG0004931	LOC108008379|XP_016927711.1|DSUZ	LOC120781293|XP_039969424.1|BTRY
OG0004932	LOC108013046|XP_016934146.1|DSUZ	LOC120777215|XP_039964326.1|BTRY
OG0004933	LOC108017962|XP_016940721.1|DSUZ	LOC120772209|XP_039956609.1|BTRY
OG0004934	LOC108008426|XP_016927764.1|DSUZ	LOC120772429|XP_039956975.1|BTRY
OG0004935	LOC108018036|XP_016940902.1|DSUZ	LOC120770167|XP_039953309.1|BTRY
OG0004936	LOC108005880|XP_036672418.1|DSUZ	LOC120776817|XP_039963768.1|BTRY
OG0004937	LOC108013567|XP_036670958.1|DSUZ	LOC120771767|XP_039955887.1|BTRY
OG0004938	LOC108006841|XP_016925880.2|DSUZ	LOC120777971|XP_039965536.1|BTRY
OG0004940	LOC108005713|XP_036671524.1|DSUZ, LOC108017020|XP_036672468.1|DSUZ	LOC120777207|XP_039964316.1|BTRY
OG0004941	LOC108007480|XP_036671153.1|DSUZ	LOC120776865|XP_039963854.1|BTRY
OG0004942	LOC108005875|XP_016924744.1|DSUZ	LOC120779190|XP_039967386.1|BTRY
OG0004943	LOC108013279|XP_016934539.1|DSUZ	LOC120776715|XP_039963546.1|BTRY
OG0004944	LOC108013601|XP_016935027.1|DSUZ	LOC120779164|XP_039967323.1|BTRY, LOC120779161|XP_039967320.1|BTRY
OG0004945	LOC108017790|XP_016940422.1|DSUZ	LOC120775629|XP_039961817.1|BTRY
OG0004946	LOC108006916|XP_016926005.2|DSUZ	LOC120777499|XP_039964781.1|BTRY
OG0004947	LOC108013527|XP_016934912.1|DSUZ	LOC120778226|XP_039965917.1|BTRY
OG0004948	LOC108013502|XP_016934877.1|DSUZ	LOC120777023|XP_039964069.1|BTRY
OG0004949	LOC108013501|XP_016934876.1|DSUZ	LOC120777030|XP_039964075.1|BTRY
OG0004950	LOC108012933|XP_016933957.1|DSUZ	LOC120778153|XP_039965811.1|BTRY
OG0004951	LOC108017496|XP_016940037.1|DSUZ	LOC120766595|XP_039948133.1|BTRY
OG0004952	LOC108013592|XP_016935010.1|DSUZ	LOC120776693|XP_039963512.1|BTRY
OG0004953	LOC118877213|XP_036670481.1|DSUZ	LOC120777738|XP_039965163.1|BTRY
OG0004954	LOC108007486|XP_016926657.2|DSUZ	LOC120778261|XP_039965972.1|BTRY
OG0004955	LOC108012486|XP_016933384.1|DSUZ	LOC120778637|XP_039966468.1|BTRY
OG0004956	LOC108009401|XP_016929209.1|DSUZ	LOC120772337|XP_039956816.1|BTRY
OG0004957	LOC108007094|XP_036670862.1|DSUZ	LOC120778789|XP_039966722.1|BTRY
OG0004958	LOC108012984|XP_016934043.1|DSUZ	LOC120777660|XP_039965047.1|BTRY
OG0004959	LOC108012986|XP_016934045.1|DSUZ	LOC120779069|XP_039967139.1|BTRY
OG0004960	LOC108012983|XP_016934038.1|DSUZ	LOC120776689|XP_039963503.1|BTRY
OG0004961	LOC108008407|XP_016927742.1|DSUZ	LOC120770170|XP_039953319.1|BTRY
OG0004962	LOC108013076|XP_016934185.1|DSUZ	LOC120778520|XP_039966288.1|BTRY
OG0004963	LOC108015807|XP_036670567.1|DSUZ	LOC120776628|XP_039963369.1|BTRY
OG0004964	LOC108013268|XP_016934518.1|DSUZ	LOC120776861|XP_039963839.1|BTRY
OG0004965	LOC108005783|XP_016924601.1|DSUZ	LOC120777332|XP_039964508.1|BTRY
OG0004966	LOC108005908|XP_036670930.1|DSUZ	LOC120777331|XP_039964506.1|BTRY
OG0004967	LOC108017793|XP_016940426.1|DSUZ	LOC120770384|XP_039953739.1|BTRY
OG0004968	LOC118877357|XP_036671708.1|DSUZ	LOC120778213|XP_039965904.1|BTRY
OG0004969	LOC108017784|XP_016940414.1|DSUZ	LOC120773057|XP_039957925.1|BTRY
OG0004970	LOC108020199|XP_036671723.1|DSUZ	LOC120778894|XP_039966876.1|BTRY
OG0004971	LOC108020209|XP_036670981.1|DSUZ	LOC120776498|XP_039963115.1|BTRY
