Orthogroup	DSUZ.longest_only	DGUA.longest_only
OG0005703	LOC108010268|XP_016930618.1|DSUZ	LOC117586493|XP_034132528.1|DGUA
OG0005704	LOC108015147|XP_016936908.1|DSUZ	LOC117591375|XP_034140508.1|DGUA
OG0005705	LOC108012954|XP_016933985.1|DSUZ	LOC117586879|XP_034133072.1|DGUA
OG0005706	LOC108006409|XP_016925421.2|DSUZ	LOC117583212|XP_034127318.1|DGUA
OG0005707	LOC108005324|XP_036676932.1|DSUZ	LOC117580830|XP_034123443.1|DGUA
OG0005708	LOC108015104|XP_016936837.1|DSUZ	LOC117588688|XP_034136029.1|DGUA
OG0005709	LOC108007213|XP_016926336.2|DSUZ	LOC117589724|XP_034137785.1|DGUA
OG0005710	LOC108020183|XP_036674376.1|DSUZ	LOC117585627|XP_034131084.1|DGUA
OG0005711	LOC108005799|XP_016924618.1|DSUZ	LOC117580465|XP_034122930.1|DGUA
OG0005712	LOC108021337|XP_016945504.1|DSUZ	LOC117581853|XP_034125201.1|DGUA
OG0005713	LOC108014050|XP_036675584.1|DSUZ	LOC117591107|XP_034140100.1|DGUA
OG0005714	LOC108011481|XP_016932118.2|DSUZ	LOC117582884|XP_034126848.1|DGUA
OG0005715	LOC108017335|XP_036672937.1|DSUZ	LOC117586618|XP_034132713.1|DGUA
OG0005716	LOC108007982|XP_036672931.1|DSUZ	LOC117585677|XP_034131169.1|DGUA
OG0005717	LOC108006954|XP_036674913.1|DSUZ	LOC117586546|XP_034132599.1|DGUA
OG0005718	LOC108007655|XP_016926867.2|DSUZ	LOC117585485|XP_034130871.1|DGUA
OG0005719	LOC108014049|XP_036675359.1|DSUZ	LOC117585294|XP_034130613.1|DGUA
OG0005720	LOC108014812|XP_016936497.2|DSUZ	LOC117585130|XP_034130347.1|DGUA
OG0005721	LOC108014072|XP_036675487.1|DSUZ	LOC117591110|XP_034140103.1|DGUA
OG0005722	LOC108017141|XP_016939610.1|DSUZ	LOC117586703|XP_034132861.1|DGUA
OG0005723	LOC108011232|XP_036675153.1|DSUZ	LOC117585970|XP_034131670.1|DGUA
OG0005724	LOC108018137|XP_016941083.1|DSUZ	LOC117582305|XP_034125842.1|DGUA
OG0005725	LOC108017338|XP_016939857.1|DSUZ	LOC117586290|XP_034132136.1|DGUA
OG0005726	LOC108006279|XP_016925224.1|DSUZ	LOC117590364|XP_034138800.1|DGUA
OG0005727	LOC108017100|XP_036674915.1|DSUZ	LOC117586499|XP_034132491.1|DGUA
OG0005728	LOC118877923|XP_036674392.1|DSUZ, LOC108017454|XP_016939977.2|DSUZ	LOC117586126|XP_034131882.1|DGUA
OG0005729	LOC108017504|XP_036674144.1|DSUZ	LOC117586018|XP_034131738.1|DGUA
OG0005730	LOC108011562|XP_036673001.1|DSUZ	LOC117585953|XP_034131641.1|DGUA
OG0005731	LOC108011563|XP_016932221.2|DSUZ	LOC117585952|XP_034131640.1|DGUA
OG0005732	LOC108007369|XP_016926513.2|DSUZ	LOC117586748|XP_034132945.1|DGUA
OG0005733	LOC108007368|XP_016926512.2|DSUZ	LOC117586747|XP_034132941.1|DGUA
OG0005734	LOC108007928|XP_016927188.2|DSUZ	LOC117586488|XP_034132477.1|DGUA
OG0005735	LOC108013794|XP_036674931.1|DSUZ	LOC117585806|XP_034131413.1|DGUA
OG0005736	LOC108005734|XP_036675012.1|DSUZ	LOC117585574|XP_034131000.1|DGUA
OG0005737	LOC108017455|XP_036674253.1|DSUZ	LOC117590045|XP_034138253.1|DGUA
OG0005738	LOC108019478|XP_036675475.1|DSUZ	LOC117590018|XP_034138198.1|DGUA
OG0005739	LOC108010631|XP_036674726.1|DSUZ	LOC117590006|XP_034138183.1|DGUA
OG0005740	LOC108007237|XP_016926363.1|DSUZ	LOC117589715|XP_034137771.1|DGUA
OG0005741	LOC108014355|XP_016935929.1|DSUZ	LOC117585314|XP_034130634.1|DGUA
OG0005742	LOC108018638|XP_036673583.1|DSUZ	LOC117586095|XP_034131842.1|DGUA
OG0005743	LOC118877625|XP_036672978.1|DSUZ	LOC117586178|XP_034131981.1|DGUA
OG0005744	LOC108011552|XP_016932207.2|DSUZ	LOC117586609|XP_034132689.1|DGUA
OG0005745	LOC108011235|XP_036674845.1|DSUZ	LOC117586537|XP_034132561.1|DGUA
OG0005746	LOC108011240|XP_016931833.2|DSUZ	LOC117586553|XP_034132607.1|DGUA
OG0005747	LOC108011236|XP_016931829.1|DSUZ	LOC117585954|XP_034131643.1|DGUA
OG0005748	LOC108018619|XP_036673607.1|DSUZ	LOC117585219|XP_034130503.1|DGUA
OG0005749	LOC108005143|XP_036677248.1|DSUZ	LOC117581139|XP_034123962.1|DGUA
OG0005750	LOC108004873|XP_016923446.2|DSUZ	LOC117585743|XP_034131282.1|DGUA
OG0005751	LOC108005645|XP_016924448.1|DSUZ	LOC117589077|XP_034136604.1|DGUA
OG0005752	LOC108009599|XP_016929564.1|DSUZ	LOC117592415|XP_034142046.1|DGUA
OG0005753	LOC108020922|XP_016944833.1|DSUZ	LOC117584841|XP_034129870.1|DGUA
OG0005754	LOC108009289|XP_016929008.1|DSUZ	LOC117592059|XP_034141446.1|DGUA
OG0005755	LOC108008328|XP_016927642.1|DSUZ	LOC117581911|XP_034125275.1|DGUA
OG0005756	LOC108014710|XP_016936366.2|DSUZ	LOC117586250|XP_034132080.1|DGUA
OG0005757	LOC118877651|XP_036673142.1|DSUZ	LOC117586179|XP_034131982.1|DGUA
OG0005758	LOC108006950|XP_016926041.1|DSUZ	LOC117586543|XP_034132595.1|DGUA
OG0005759	LOC108010587|XP_016930962.2|DSUZ	LOC117585544|XP_034130952.1|DGUA
OG0005760	LOC108014731|XP_036675340.1|DSUZ	LOC117590057|XP_034138269.1|DGUA
OG0005761	LOC108015590|XP_016937562.2|DSUZ	LOC117586338|XP_034132224.1|DGUA
OG0005762	LOC108006139|XP_016925083.2|DSUZ	LOC117585099|XP_034130265.1|DGUA
OG0005763	LOC108017888|XP_016940546.1|DSUZ	LOC117592616|XP_034142392.1|DGUA
OG0005764	LOC108014376|XP_016935966.1|DSUZ	LOC117585686|XP_034131192.1|DGUA
OG0005765	LOC108004869|XP_036675089.1|DSUZ	LOC117585681|XP_034131174.1|DGUA
OG0005766	LOC108019482|XP_036675404.1|DSUZ	LOC117585116|XP_034130327.1|DGUA
OG0005767	LOC108007803|XP_036674620.1|DSUZ	LOC117585320|XP_034130645.1|DGUA
OG0005768	LOC108015045|XP_016936772.1|DSUZ	LOC117588327|XP_034135423.1|DGUA
OG0005769	LOC108006747|XP_016925788.2|DSUZ	LOC117585162|XP_034130389.1|DGUA
OG0005770	LOC108018724|XP_036673293.1|DSUZ	LOC117584904|XP_034129937.1|DGUA
OG0005771	LOC108015448|XP_036675495.1|DSUZ	LOC117583522|XP_034127760.1|DGUA
OG0005772	LOC108006091|XP_016925026.2|DSUZ	LOC117585266|XP_034130576.1|DGUA
OG0005773	LOC108014542|XP_036673338.1|DSUZ	LOC117585971|XP_034131671.1|DGUA
OG0005774	LOC108006029|XP_036674585.1|DSUZ	LOC117590189|XP_034138503.1|DGUA
OG0005775	LOC108005790|XP_016924609.1|DSUZ	LOC117580473|XP_034122945.1|DGUA
OG0005776	LOC108012448|XP_016933306.1|DSUZ	LOC117580419|XP_034122860.1|DGUA
OG0005777	LOC108005578|XP_016924372.1|DSUZ	LOC117588092|XP_034135054.1|DGUA
OG0005778	LOC108018531|XP_036673126.1|DSUZ	LOC117586603|XP_034132677.1|DGUA
OG0005780	LOC108014655|XP_036671485.1|DSUZ	LOC117580452|XP_034122908.1|DGUA
OG0005781	LOC108020135|XP_036670756.1|DSUZ	LOC117579911|XP_034121938.1|DGUA
OG0005782	LOC108015910|XP_016937971.2|DSUZ, LOC108018263|XP_036678189.1|DSUZ	LOC117579912|XP_034121939.1|DGUA
OG0005783	LOC108008402|XP_016927736.1|DSUZ	LOC117591441|XP_034140641.1|DGUA
OG0005784	LOC108015522|XP_016937479.1|DSUZ	LOC117591222|XP_034140286.1|DGUA
OG0005785	LOC108011767|XP_036675393.1|DSUZ	LOC117591210|XP_034140242.1|DGUA
OG0005786	LOC108019287|XP_016942590.2|DSUZ	LOC117585994|XP_034131709.1|DGUA
OG0005787	LOC108013792|XP_036674970.1|DSUZ	LOC117585903|XP_034131549.1|DGUA
OG0005788	LOC108010010|XP_016930291.1|DSUZ	LOC117592118|XP_034141547.1|DGUA
OG0005789	LOC108017660|XP_016940256.1|DSUZ	LOC117590159|XP_034138437.1|DGUA
OG0005790	LOC108015487|XP_016937408.2|DSUZ	LOC117583150|XP_034127231.1|DGUA
OG0005791	LOC108004889|XP_036673986.1|DSUZ	LOC117586481|XP_034132468.1|DGUA
OG0005792	LOC108004892|XP_036673987.1|DSUZ	LOC117586486|XP_034132475.1|DGUA
OG0005793	LOC108014557|XP_016936192.2|DSUZ	LOC117586057|XP_034131792.1|DGUA
OG0005794	LOC108009544|XP_016929475.1|DSUZ	LOC117578508|XP_034119937.1|DGUA
OG0005795	LOC108004956|XP_016923547.2|DSUZ	LOC117585533|XP_034130942.1|DGUA
OG0005796	LOC108005906|XP_036670885.1|DSUZ	LOC117580455|XP_034122913.1|DGUA
OG0005797	LOC108012252|XP_036672362.1|DSUZ	LOC117589380|XP_034137185.1|DGUA
OG0005798	LOC108017491|XP_016940031.2|DSUZ	LOC117586632|XP_034132743.1|DGUA
OG0005799	LOC108016362|XP_036675197.1|DSUZ, LOC118877610|XP_036672852.1|DSUZ	LOC117585242|XP_034130535.1|DGUA
OG0005800	LOC108016369|XP_016938499.1|DSUZ, LOC118877572|XP_036672712.1|DSUZ	LOC117590004|XP_034138181.1|DGUA
OG0005801	LOC118878082|XP_036675241.1|DSUZ, LOC108016368|XP_016938498.2|DSUZ	LOC117590003|XP_034138180.1|DGUA
OG0005802	LOC108017080|XP_036673421.1|DSUZ	LOC117586728|XP_034132915.1|DGUA
OG0005803	LOC108017450|XP_036674736.1|DSUZ	LOC117585243|XP_034130541.1|DGUA
OG0005804	LOC118877718|XP_036673530.1|DSUZ	LOC117585135|XP_034130354.1|DGUA
OG0005805	LOC108009715|XP_016929765.1|DSUZ	LOC117581265|XP_034124170.1|DGUA
OG0005806	LOC108020637|XP_016944478.1|DSUZ	LOC117585477|XP_034130860.1|DGUA
OG0005807	LOC108012171|XP_036673206.1|DSUZ	LOC117585168|XP_034130400.1|DGUA
OG0005808	LOC108005283|XP_016923969.1|DSUZ	LOC117581033|XP_034123754.1|DGUA
OG0005809	LOC108012827|XP_016933766.1|DSUZ	LOC117579532|XP_034121340.1|DGUA
OG0005810	LOC118877612|XP_036672858.1|DSUZ, LOC108016366|XP_016938496.1|DSUZ	LOC117585247|XP_034130551.1|DGUA
OG0005811	LOC108016367|XP_016938497.2|DSUZ, LOC108016355|XP_036675203.1|DSUZ	LOC117585249|XP_034130553.1|DGUA
OG0005812	LOC108008014|XP_036673998.1|DSUZ	LOC117586633|XP_034132744.1|DGUA
OG0005813	LOC108013907|XP_016935400.2|DSUZ	LOC117583593|XP_034127874.1|DGUA
OG0005814	LOC108004868|XP_016923438.1|DSUZ	LOC117585748|XP_034131288.1|DGUA
OG0005815	LOC108018009|XP_016940856.2|DSUZ	LOC117580130|XP_034122318.1|DGUA
OG0005816	LOC108010809|XP_036675250.1|DSUZ	LOC117583703|XP_034128077.1|DGUA
OG0005817	LOC108006112|XP_016925047.2|DSUZ	LOC117585265|XP_034130575.1|DGUA
OG0005818	LOC108016304|XP_036675488.1|DSUZ	LOC117591102|XP_034140095.1|DGUA
OG0005819	LOC108017136|XP_016939602.1|DSUZ	LOC117586275|XP_034132118.1|DGUA
OG0005820	LOC108017137|XP_016939603.1|DSUZ	LOC117586276|XP_034132119.1|DGUA
OG0005821	LOC108017140|XP_016939609.2|DSUZ	LOC117586410|XP_034132337.1|DGUA
OG0005822	LOC108006176|XP_016925103.1|DSUZ	LOC117584302|XP_034129019.1|DGUA
OG0005823	LOC108016602|XP_016938781.1|DSUZ	LOC117581048|XP_034123774.1|DGUA
OG0005824	LOC108015726|XP_016937755.1|DSUZ	LOC117589914|XP_034138082.1|DGUA
OG0005825	LOC108016390|XP_036672017.1|DSUZ	LOC117579847|XP_034121837.1|DGUA
OG0005826	LOC108020600|XP_036678230.1|DSUZ, LOC118879221|XP_036678007.1|DSUZ, LOC118879459|XP_036678231.1|DSUZ	LOC117590155|XP_034138432.1|DGUA
OG0005827	LOC108019978|XP_016943551.1|DSUZ	LOC117585724|XP_034131253.1|DGUA
OG0005828	LOC108012561|XP_016933465.1|DSUZ	LOC117587115|XP_034133500.1|DGUA
OG0005829	LOC108018554|XP_036672963.1|DSUZ	LOC117586027|XP_034131753.1|DGUA
OG0005830	LOC108020050|XP_016943635.1|DSUZ	LOC117580275|XP_034122619.1|DGUA
OG0005831	LOC108020029|XP_036671387.1|DSUZ	LOC117579567|XP_034121380.1|DGUA
OG0005832	LOC108010759|XP_036672047.1|DSUZ	LOC117579816|XP_034121797.1|DGUA
OG0005833	LOC108020021|XP_036671788.1|DSUZ	LOC117579389|XP_034121150.1|DGUA
OG0005834	LOC108020045|XP_016943630.1|DSUZ	LOC117579399|XP_034121170.1|DGUA
OG0005835	LOC108018429|XP_036671921.1|DSUZ	LOC117579781|XP_034121731.1|DGUA
OG0005836	LOC108013635|XP_016935069.1|DSUZ	LOC117588836|XP_034136218.1|DGUA
OG0005837	LOC108020661|XP_016944510.2|DSUZ	LOC117585771|XP_034131344.1|DGUA
OG0005838	LOC108011395|XP_016932004.1|DSUZ	LOC117590095|XP_034138329.1|DGUA
OG0005839	LOC108021183|XP_016945253.1|DSUZ	LOC117584639|XP_034129553.1|DGUA
OG0005840	LOC108018592|XP_036673549.1|DSUZ	LOC117586084|XP_034131831.1|DGUA
OG0005841	LOC108019970|XP_036675080.1|DSUZ	LOC117586003|XP_034131722.1|DGUA
OG0005842	LOC108016674|XP_016938881.1|DSUZ	LOC117580792|XP_034123379.1|DGUA
OG0005843	LOC108013451|XP_016934817.1|DSUZ	LOC117579929|XP_034121969.1|DGUA
OG0005844	LOC108020728|XP_016944588.2|DSUZ	LOC117580349|XP_034122754.1|DGUA
OG0005845	LOC108006953|XP_016926047.2|DSUZ	LOC117586555|XP_034132609.1|DGUA
OG0005846	LOC108018525|XP_036673083.1|DSUZ	LOC117586461|XP_034132404.1|DGUA
OG0005847	LOC108011557|XP_036672964.1|DSUZ	LOC117586606|XP_034132681.1|DGUA
OG0005848	LOC108019122|XP_016942342.1|DSUZ	LOC117588779|XP_034136171.1|DGUA
OG0005849	LOC108005330|XP_036677172.1|DSUZ	LOC117580925|XP_034123580.1|DGUA
OG0005850	LOC108006319|XP_016925310.1|DSUZ	LOC117591422|XP_034140569.1|DGUA
OG0005851	LOC108021096|XP_016945111.1|DSUZ	LOC117584868|XP_034129908.1|DGUA
OG0005852	LOC108010624|XP_016931005.2|DSUZ	LOC117586080|XP_034131827.1|DGUA
OG0005853	LOC108016867|XP_016939230.1|DSUZ	LOC117581237|XP_034124114.1|DGUA
OG0005854	LOC108016360|XP_016938482.1|DSUZ, LOC118877611|XP_036672857.1|DSUZ	LOC117585246|XP_034130550.1|DGUA
OG0005855	LOC108016561|XP_036676521.1|DSUZ	LOC117591386|XP_034140520.1|DGUA
OG0005856	LOC108019080|XP_016942232.1|DSUZ	LOC117588721|XP_034136067.1|DGUA
OG0005857	LOC108015967|XP_016938038.1|DSUZ	LOC117586485|XP_034132473.1|DGUA
OG0005858	LOC108019277|XP_036673821.1|DSUZ	LOC117586279|XP_034132123.1|DGUA
OG0005859	LOC108005615|XP_016924417.1|DSUZ	LOC117584776|XP_034129770.1|DGUA
OG0005860	LOC108017128|XP_036674789.1|DSUZ	LOC117586500|XP_034132499.1|DGUA
OG0005861	LOC108010804|XP_036675621.1|DSUZ	LOC117585454|XP_034130828.1|DGUA
OG0005862	LOC108019579|XP_016942905.1|DSUZ	LOC117591858|XP_034141119.1|DGUA
OG0005863	LOC108009581|XP_016929537.1|DSUZ	LOC117591976|XP_034141302.1|DGUA
OG0005864	LOC108018556|XP_036673039.1|DSUZ	LOC117586463|XP_034132420.1|DGUA
OG0005865	LOC118877851|XP_036674025.1|DSUZ	LOC117586727|XP_034132914.1|DGUA
OG0005866	LOC108010291|XP_016930650.1|DSUZ	LOC117592605|XP_034142379.1|DGUA
OG0005867	LOC108021054|XP_016945050.1|DSUZ	LOC117583917|XP_034128486.1|DGUA
OG0005868	LOC108008366|XP_016927692.1|DSUZ	LOC117583995|XP_034128618.1|DGUA
OG0005869	LOC108016613|XP_016938793.1|DSUZ	LOC117580741|XP_034123308.1|DGUA
OG0005870	LOC108016934|XP_016939353.1|DSUZ	LOC117581128|XP_034123945.1|DGUA
OG0005871	LOC108005164|XP_016923828.1|DSUZ	LOC117580957|XP_034123633.1|DGUA
OG0005872	LOC108018578|XP_036672907.1|DSUZ	LOC117583046|XP_034127099.1|DGUA
OG0005873	LOC108016375|XP_036672953.1|DSUZ	LOC117586450|XP_034132383.1|DGUA
OG0005874	LOC108019139|XP_016942372.1|DSUZ	LOC117588778|XP_034136163.1|DGUA
OG0005875	LOC108019925|XP_016943524.1|DSUZ	LOC117578855|XP_034120535.1|DGUA
OG0005876	LOC108016568|XP_036676349.1|DSUZ	LOC117590860|XP_034139758.1|DGUA
OG0005877	LOC118876747|XP_036676382.1|DSUZ	LOC117588715|XP_034136059.1|DGUA
OG0005878	LOC108005386|XP_036677264.1|DSUZ	LOC117581135|XP_034123951.1|DGUA
OG0005879	LOC108016614|XP_016938794.1|DSUZ	LOC117580687|XP_034123204.1|DGUA
OG0005880	LOC108017634|XP_016940227.2|DSUZ	LOC117589180|XP_034136794.1|DGUA
OG0005881	LOC108012617|XP_016933526.1|DSUZ	LOC117580297|XP_034122671.1|DGUA
OG0005882	LOC108006345|XP_016925349.1|DSUZ	LOC117591033|XP_034140018.1|DGUA
OG0005883	LOC108012853|XP_016933808.1|DSUZ	LOC117588985|XP_034136473.1|DGUA
OG0005884	LOC108012378|XP_016933222.1|DSUZ	LOC117580047|XP_034122176.1|DGUA
OG0005885	LOC108012429|XP_016933282.1|DSUZ	LOC117579659|XP_034121533.1|DGUA
OG0005886	LOC108012236|XP_036672399.1|DSUZ	LOC117580407|XP_034122845.1|DGUA
OG0005887	LOC108012277|XP_036670566.1|DSUZ	LOC117580294|XP_034122662.1|DGUA
OG0005888	LOC108007664|XP_036672003.1|DSUZ	LOC117589409|XP_034137230.1|DGUA
OG0005889	LOC108020269|XP_036670692.1|DSUZ	LOC117580219|XP_034122509.1|DGUA
OG0005890	LOC108015308|XP_016937176.1|DSUZ	LOC117581469|XP_034124596.1|DGUA
OG0005891	LOC108014500|XP_036670386.1|DSUZ	LOC117580269|XP_034122600.1|DGUA
OG0005892	LOC108010704|XP_036671654.1|DSUZ	LOC117580084|XP_034122228.1|DGUA
OG0005893	LOC108014257|XP_016935784.1|DSUZ	LOC117579355|XP_034121079.1|DGUA
OG0005894	LOC108014259|XP_036671824.1|DSUZ	LOC117579356|XP_034121080.1|DGUA
OG0005895	LOC108014258|XP_016935785.1|DSUZ	LOC117579357|XP_034121081.1|DGUA
OG0005896	LOC108012311|XP_036670552.1|DSUZ	LOC117580005|XP_034122100.1|DGUA
OG0005897	LOC108013259|XP_036671080.1|DSUZ	LOC117580104|XP_034122259.1|DGUA
OG0005898	LOC108005439|XP_016924216.2|DSUZ	LOC117580703|XP_034123243.1|DGUA
OG0005899	LOC108018201|XP_016941206.1|DSUZ	LOC117578676|XP_034120193.1|DGUA
OG0005900	LOC108019955|XP_016943536.1|DSUZ	LOC117582284|XP_034125811.1|DGUA
OG0005901	LOC108009698|XP_016929744.1|DSUZ	LOC117590587|XP_034139235.1|DGUA
OG0005902	LOC108009418|XP_016929234.1|DSUZ	LOC117592126|XP_034141561.1|DGUA
OG0005903	LOC108006032|XP_016924964.2|DSUZ	LOC117585088|XP_034130247.1|DGUA
OG0005904	LOC108011891|XP_016932627.2|DSUZ	LOC117585289|XP_034130607.1|DGUA
OG0005905	LOC108005554|XP_036670499.1|DSUZ	LOC117580063|XP_034122192.1|DGUA
OG0005906	LOC118876780|XP_036671089.1|DSUZ, LOC118877518|XP_036672447.1|DSUZ	LOC117579087|XP_034120689.1|DGUA
OG0005907	LOC108004814|XP_016923372.2|DSUZ	LOC117589263|XP_034136931.1|DGUA
OG0005908	LOC108013778|XP_016935232.1|DSUZ	LOC117580569|XP_034123063.1|DGUA
OG0005909	LOC108017603|XP_036671344.1|DSUZ	LOC117580234|XP_034122546.1|DGUA
OG0005910	LOC108009779|XP_016929904.1|DSUZ	LOC117583019|XP_034127064.1|DGUA
OG0005911	LOC108009780|XP_016929905.1|DSUZ	LOC117583034|XP_034127086.1|DGUA
OG0005912	LOC108009100|XP_016928652.1|DSUZ	LOC117583600|XP_034127888.1|DGUA
OG0005913	LOC108005985|XP_016924915.2|DSUZ	LOC117589755|XP_034137827.1|DGUA
OG0005914	LOC108008546|XP_016927906.1|DSUZ	LOC117592538|XP_034142300.1|DGUA
OG0005915	LOC108009157|XP_016928752.1|DSUZ	LOC117592539|XP_034142301.1|DGUA
OG0005916	LOC108010163|XP_016930491.1|DSUZ	LOC117585950|XP_034131633.1|DGUA
OG0005917	LOC108017831|XP_016940473.1|DSUZ	LOC117592380|XP_034141982.1|DGUA
OG0005918	LOC108021817|XP_016946110.1|DSUZ	LOC117581517|XP_034124699.1|DGUA
OG0005919	LOC108009145|XP_016928738.1|DSUZ	LOC117592022|XP_034141368.1|DGUA
OG0005921	LOC108013523|XP_016934908.1|DSUZ	LOC117586916|XP_034133155.1|DGUA
OG0005922	LOC108016776|XP_016939031.1|DSUZ	LOC117580717|XP_034123272.1|DGUA
OG0005923	LOC118877386|XP_036671876.1|DSUZ	LOC117587500|XP_034134162.1|DGUA
OG0005924	LOC108013126|XP_016934292.1|DSUZ	LOC117587504|XP_034134167.1|DGUA
OG0005925	LOC108020272|XP_016943884.1|DSUZ	LOC117580220|XP_034122514.1|DGUA
OG0005926	LOC108018949|XP_016942041.1|DSUZ	LOC117590540|XP_034139159.1|DGUA
OG0005927	LOC108007993|XP_036674982.1|DSUZ	LOC117585576|XP_034131003.1|DGUA
OG0005928	LOC108015233|XP_016937065.1|DSUZ	LOC117588483|XP_034135675.1|DGUA
OG0005929	LOC108013626|XP_036670297.1|DSUZ	LOC117587098|XP_034133468.1|DGUA
OG0005930	LOC108009223|XP_016928874.1|DSUZ	LOC117581043|XP_034123771.1|DGUA
OG0005931	LOC108018011|XP_016940858.1|DSUZ	LOC117590015|XP_034138197.1|DGUA
OG0005932	LOC108009688|XP_016929724.1|DSUZ	LOC117587759|XP_034134585.1|DGUA
OG0005933	LOC108018002|XP_016940841.1|DSUZ	LOC117578780|XP_034120379.1|DGUA
OG0005934	LOC108009877|XP_016930072.1|DSUZ	LOC117578516|XP_034119952.1|DGUA
OG0005935	LOC108007704|XP_036672281.1|DSUZ	LOC117579943|XP_034121990.1|DGUA
OG0005936	LOC108011716|XP_016932430.1|DSUZ	LOC117584865|XP_034129905.1|DGUA
OG0005937	LOC108007695|XP_016926919.2|DSUZ	LOC117579946|XP_034121996.1|DGUA
OG0005938	LOC108008241|XP_036669055.1|DSUZ	LOC117592435|XP_034142126.1|DGUA
OG0005939	LOC108006537|XP_016925552.1|DSUZ	LOC117590214|XP_034138566.1|DGUA
OG0005941	LOC108009987|XP_016930250.1|DSUZ	LOC117589432|XP_034137263.1|DGUA
OG0005942	LOC108019871|XP_016943422.1|DSUZ	LOC117591409|XP_034140556.1|DGUA
OG0005943	LOC108018087|XP_016940977.1|DSUZ	LOC117591401|XP_034140543.1|DGUA
OG0005944	LOC108017777|XP_016940390.1|DSUZ	LOC117583537|XP_034127821.1|DGUA
OG0005945	LOC108009516|XP_016929425.1|DSUZ	LOC117590799|XP_034139695.1|DGUA
OG0005946	LOC108019887|XP_016943452.1|DSUZ	LOC117592653|XP_034142492.1|DGUA
OG0005947	LOC108009633|XP_016929612.1|DSUZ	LOC117592100|XP_034141508.1|DGUA
OG0005948	LOC108020442|XP_016944252.1|DSUZ, LOC118877542|XP_036672494.1|DSUZ	LOC117579639|XP_034121507.1|DGUA
OG0005949	LOC108017612|XP_016940194.1|DSUZ	LOC117579143|XP_034120774.1|DGUA
OG0005950	LOC108005551|XP_016924337.1|DSUZ	LOC117581829|XP_034125168.1|DGUA
OG0005951	LOC108013630|XP_016935064.1|DSUZ	LOC117579581|XP_034121399.1|DGUA
OG0005952	LOC108018358|XP_016941393.1|DSUZ	LOC117581828|XP_034125166.1|DGUA
OG0005953	LOC108019928|XP_016943530.1|DSUZ	LOC117584875|XP_034129917.1|DGUA
OG0005954	LOC108021213|XP_016945300.1|DSUZ	LOC117584834|XP_034129855.1|DGUA
OG0005955	LOC108014041|XP_016935547.2|DSUZ	LOC117586741|XP_034132934.1|DGUA
OG0005956	LOC108009578|XP_036669384.1|DSUZ	LOC117590151|XP_034138464.1|DGUA
OG0005957	LOC108011470|XP_016932106.2|DSUZ	LOC117584911|XP_034129949.1|DGUA
OG0005958	LOC108011765|XP_016932485.2|DSUZ	LOC117591206|XP_034140237.1|DGUA
OG0005959	LOC108005379|XP_016924131.1|DSUZ	LOC117587699|XP_034134487.1|DGUA
OG0005960	LOC108011226|XP_016931813.1|DSUZ	LOC117588409|XP_034135566.1|DGUA
OG0005961	LOC108009096|XP_016928649.1|DSUZ	LOC117583488|XP_034127721.1|DGUA
OG0005962	LOC108008970|XP_016928393.1|DSUZ	LOC117578580|XP_034120053.1|DGUA
OG0005963	LOC108006619|XP_016925635.1|DSUZ	LOC117582169|XP_034125660.1|DGUA
OG0005964	LOC108010086|XP_016930392.1|DSUZ	LOC117584611|XP_034129521.1|DGUA
OG0005965	LOC108010219|XP_016930552.1|DSUZ	LOC117581777|XP_034125095.1|DGUA
OG0005966	LOC108009917|XP_016930132.1|DSUZ	LOC117592592|XP_034142367.1|DGUA
OG0005967	LOC108018225|XP_016941233.1|DSUZ	LOC117589933|XP_034138111.1|DGUA
OG0005968	LOC108018166|XP_016941146.1|DSUZ	LOC117583279|XP_034127404.1|DGUA
OG0005969	LOC108010200|XP_016930533.1|DSUZ	LOC117579524|XP_034121332.1|DGUA
OG0005970	LOC108012414|XP_016933264.1|DSUZ	LOC117579503|XP_034121298.1|DGUA
OG0005971	LOC108019751|XP_016943185.1|DSUZ	LOC117589820|XP_034137946.1|DGUA
OG0005972	LOC108005820|XP_016924638.1|DSUZ	LOC117588890|XP_034136324.1|DGUA
OG0005973	LOC108005791|XP_036670886.1|DSUZ	LOC117580456|XP_034122917.1|DGUA
OG0005974	LOC108005884|XP_016924755.1|DSUZ	LOC117586953|XP_034133213.1|DGUA
OG0005975	LOC108005821|XP_016924643.1|DSUZ	LOC117588892|XP_034136332.1|DGUA
OG0005976	LOC108018604|XP_016941653.2|DSUZ	LOC117586085|XP_034131832.1|DGUA
OG0005977	LOC108008380|XP_016927712.1|DSUZ	LOC117592309|XP_034141878.1|DGUA
OG0005978	LOC108009974|XP_016930229.1|DSUZ	LOC117591961|XP_034141285.1|DGUA
OG0005979	LOC108019858|XP_016943390.1|DSUZ	LOC117588356|XP_034135462.1|DGUA
OG0005980	LOC108017800|XP_016940434.1|DSUZ	LOC117585040|XP_034130190.1|DGUA
OG0005981	LOC108005297|XP_016923995.1|DSUZ	LOC117590536|XP_034139148.1|DGUA
OG0005982	LOC108018238|XP_016941253.1|DSUZ	LOC117592330|XP_034141912.1|DGUA
OG0005983	LOC108013670|XP_036676730.1|DSUZ	LOC117588762|XP_034136135.1|DGUA
OG0005984	LOC108005395|XP_036676987.1|DSUZ	LOC117590424|XP_034138922.1|DGUA
