Orthogroup	AEAL.longest_only	DPER.longest_only
OG0002951	LOC109419765|XP_019549596.1|AEAL, LOC115269354|XP_029733864.1|AEAL, LOC109420208|XP_029708608.1|AEAL	LOC6589674|XP_002014398.1|DPER
OG0002952	LOC109419768|XP_029708635.1|AEAL, LOC109420048|XP_029708616.1|AEAL, LOC115254226|XP_029733867.1|AEAL	LOC6596355|XP_002021493.1|DPER
OG0002953	LOC109419785|XP_029708572.1|AEAL, LOC109398261|XP_029708568.1|AEAL	LOC6602424|XP_026843636.1|DPER
OG0002954	LOC109427477|XP_019558577.2|AEAL	LOC6597971|XP_002023109.1|DPER
OG0002955	LOC109427525|XP_019558625.2|AEAL	LOC6590866|XP_002016115.1|DPER
OG0002956	LOC109428093|XP_019559323.2|AEAL, LOC115254947|XP_029708466.1|AEAL	LOC6601579|XP_026841295.1|DPER
OG0002957	LOC109427537|XP_019558651.2|AEAL, LOC115266987|XP_029729599.1|AEAL	LOC6592980|XP_002018030.1|DPER
OG0002958	LOC115262468|XP_029720738.1|AEAL, LOC109427750|XP_029732791.1|AEAL	LOC6596452|XP_002021622.1|DPER
OG0002959	LOC109430182|XP_029729240.1|AEAL, LOC109433596|XP_029729232.1|AEAL	LOC6596435|XP_026843474.1|DPER
OG0002960	LOC115254179|XP_029729261.1|AEAL, LOC109433563|XP_029729243.1|AEAL, LOC109430133|XP_029729259.1|AEAL	LOC6600991|XP_002026177.1|DPER
OG0002961	LOC109432740|XP_029727451.1|AEAL, LOC109427577|XP_029727427.1|AEAL	LOC6600883|XP_026841286.1|DPER
OG0002962	LOC109621904|XP_019931657.1|AEAL, LOC109427583|XP_019558712.2|AEAL	LOC6597959|XP_002023162.1|DPER
OG0002963	LOC109621239|XP_029727421.1|AEAL, LOC115265223|XP_029725364.1|AEAL, LOC109427594|XP_029727384.1|AEAL	LOC113565372|XP_026842927.1|DPER
OG0002964	LOC115265640|XP_029727383.1|AEAL, LOC109427595|XP_029727417.1|AEAL, LOC109621308|XP_029727386.1|AEAL	LOC6592851|XP_026841415.1|DPER
OG0002965	LOC109416248|XP_029727393.1|AEAL	LOC6589305|XP_026844342.1|DPER
OG0002966	LOC109416253|XP_019545812.2|AEAL	LOC6593933|XP_002019262.2|DPER
OG0002967	LOC109404811|XP_019533308.2|AEAL	LOC6600566|XP_026847604.1|DPER
OG0002968	LOC109404774|XP_019533258.2|AEAL	LOC6600567|XP_002025685.1|DPER
OG0002969	LOC109404788|XP_019533283.1|AEAL, LOC109423928|XP_029727304.1|AEAL	LOC6588982|XP_026844383.1|DPER
OG0002970	LOC109419326|XP_029727207.1|AEAL, LOC109404800|XP_019533295.1|AEAL, LOC115265601|XP_029727203.1|AEAL	LOC6589316|XP_002014529.1|DPER
OG0002971	LOC109407326|XP_019535864.2|AEAL	LOC6591927|XP_002017429.1|DPER, LOC6593537|XP_026843765.1|DPER
OG0002972	LOC109421628|XP_019551677.2|AEAL, LOC115265587|XP_029727124.1|AEAL	LOC6594719|XP_002019404.1|DPER
OG0002973	LOC109409145|XP_019538107.2|AEAL, LOC109421538|XP_019551605.2|AEAL	LOC6591130|XP_026841779.1|DPER
OG0002974	LOC109409137|XP_019538096.2|AEAL, LOC109421532|XP_029727095.1|AEAL	LOC6600543|XP_002025697.1|DPER
OG0002975	LOC109409128|XP_019538085.2|AEAL	LOC6589360|XP_026844417.1|DPER
OG0002976	LOC109421521|XP_019551578.2|AEAL	LOC6597543|XP_002022673.1|DPER
OG0002977	LOC109622957|XP_029717237.1|AEAL, LOC109421509|XP_029726788.1|AEAL	LOC6590783|XP_026842544.1|DPER
OG0002978	LOC115265509|XP_029726812.1|AEAL, LOC109421498|XP_029717230.1|AEAL	LOC6590014|XP_002016568.1|DPER
OG0002979	LOC109421451|XP_019551488.1|AEAL, LOC109432557|XP_019564443.1|AEAL	LOC6592848|XP_002018275.1|DPER
OG0002980	LOC109621805|XP_029726948.1|AEAL, LOC109421312|XP_029708026.1|AEAL	LOC6593607|XP_002018662.1|DPER
OG0002981	LOC109622335|XP_029732561.1|AEAL, LOC109621402|XP_019930993.1|AEAL	LOC113565409|XP_026843104.1|DPER
OG0002982	LOC115253541|XP_029716948.1|AEAL, LOC109621735|XP_029732589.1|AEAL, LOC115268596|XP_029732572.1|AEAL, LOC115268595|XP_029732567.1|AEAL	LOC6598110|XP_002023251.2|DPER
OG0002983	LOC109432818|XP_019564708.1|AEAL, LOC109416607|XP_019546221.1|AEAL, LOC115261561|XP_029719307.1|AEAL, LOC109402475|XP_019530707.3|AEAL	LOC6601047|XP_026849691.1|DPER
OG0002984	LOC109429628|XP_029719974.1|AEAL	LOC6599571|XP_026849552.1|DPER
OG0002985	LOC109429599|XP_019561134.2|AEAL, LOC115262101|XP_029719955.1|AEAL	LOC6602002|XP_002027055.1|DPER
OG0002986	LOC109429984|XP_029719923.1|AEAL, LOC109429567|XP_029719897.1|AEAL	LOC6589331|XP_002014356.1|DPER
OG0002987	LOC109429540|XP_029720100.1|AEAL	LOC6596404|XP_026843371.1|DPER
OG0002988	LOC109415442|XP_019544857.2|AEAL	LOC6595453|XP_002020589.2|DPER
OG0002989	LOC109429878|XP_019561408.1|AEAL	LOC6598972|XP_002024060.1|DPER
OG0002990	LOC109429816|XP_019561345.2|AEAL	LOC6589269|XP_002015379.1|DPER
OG0002991	LOC109398278|XP_029720164.1|AEAL, LOC115261688|XP_029719434.1|AEAL	LOC6603455|XP_026840742.1|DPER
OG0002992	LOC109398296|XP_029707740.1|AEAL, LOC109429783|XP_029720289.1|AEAL	LOC6589347|XP_026844798.1|DPER
OG0002993	LOC109404264|XP_019532629.2|AEAL, LOC109416575|XP_029719826.1|AEAL, LOC109404263|XP_029719787.1|AEAL, LOC109416576|XP_019546199.2|AEAL	LOC6599730|XP_002024835.1|DPER
OG0002994	LOC109411683|XP_029720327.1|AEAL, LOC109404612|XP_029720258.1|AEAL	LOC6589394|XP_002014643.1|DPER, LOC113565903|XP_026845072.1|DPER
OG0002995	LOC109411700|XP_019540817.1|AEAL	LOC113565901|XP_026845070.1|DPER, LOC6589792|XP_002014639.1|DPER
OG0002996	LOC115262200|XP_029720402.1|AEAL, LOC109411222|XP_019540273.2|AEAL	LOC6591333|XP_002016931.1|DPER
OG0002997	LOC115262194|XP_029720398.1|AEAL, LOC109411223|XP_019540275.2|AEAL	LOC6598146|XP_026846124.1|DPER
OG0002998	LOC109411225|XP_019540280.2|AEAL, LOC115262203|XP_029720405.1|AEAL	LOC6599219|XP_026848359.1|DPER
OG0002999	LOC109414173|XP_019543500.2|AEAL	LOC6604302|XP_002029216.2|DPER, LOC6602183|XP_002027223.2|DPER
OG0003000	LOC115258101|XP_029713980.1|AEAL, LOC109407197|XP_029707820.1|AEAL	LOC6591464|XP_002016950.1|DPER
OG0003001	LOC109426315|XP_029707815.1|AEAL, LOC109421719|XP_019551788.2|AEAL	LOC6593027|XP_002018220.1|DPER
OG0003002	LOC109421738|XP_019551813.1|AEAL, LOC109425462|XP_019556276.1|AEAL	LOC6602996|XP_026849442.1|DPER
OG0003003	LOC109421745|XP_019551825.2|AEAL	LOC6592401|XP_026840861.1|DPER
OG0003004	LOC109428052|XP_019559267.2|AEAL, LOC115261585|XP_029719350.1|AEAL	LOC6596704|XP_002021973.1|DPER
OG0003005	LOC109418279|XP_019547983.1|AEAL	LOC6602766|XP_002027777.2|DPER
OG0003006	LOC109418323|XP_029707581.1|AEAL, LOC109428102|XP_029733371.1|AEAL	LOC6592030|XP_026851012.1|DPER
OG0003007	LOC109418327|XP_019548056.2|AEAL, LOC109428107|XP_019559342.2|AEAL	LOC6592040|XP_026840736.1|DPER
OG0003008	LOC115254094|XP_029720905.1|AEAL, LOC109418203|XP_029721152.1|AEAL	LOC6587990|XP_026847242.1|DPER
OG0003009	LOC109426168|XP_029712636.1|AEAL, LOC115261476|XP_029719055.1|AEAL, LOC109418385|XP_029719722.1|AEAL	LOC6604598|XP_026845745.1|DPER
OG0003010	LOC115253835|XP_029725035.1|AEAL, LOC115263759|XP_029722956.1|AEAL, LOC109413524|XP_019542754.2|AEAL, LOC109419138|XP_029722800.1|AEAL	LOC6591096|XP_026841902.1|DPER
OG0003011	LOC115263291|XP_029722585.1|AEAL, LOC115263706|XP_029722812.1|AEAL, LOC109419187|XP_029722963.1|AEAL	LOC6592389|XP_026842536.1|DPER
OG0003012	LOC109427333|XP_029723771.1|AEAL	LOC6591642|XP_026849534.1|DPER
OG0003013	LOC115254119|XP_029723888.1|AEAL, LOC109426106|XP_029733172.1|AEAL, LOC109419296|XP_029714018.1|AEAL, LOC115253831|XP_029723993.1|AEAL	LOC6597425|XP_026846567.1|DPER
OG0003014	LOC115264449|XP_029724003.1|AEAL, LOC109419297|XP_029733174.1|AEAL, LOC109426103|XP_029714015.1|AEAL, LOC109431812|XP_029723915.1|AEAL	LOC6597716|XP_002022867.1|DPER
OG0003015	LOC109400188|XP_019528552.2|AEAL, LOC109415465|XP_019544886.2|AEAL	LOC113566307|XP_026847169.1|DPER
OG0003016	LOC109429497|XP_019561004.2|AEAL, LOC109415714|XP_029724305.1|AEAL	LOC6602275|XP_002027324.1|DPER
OG0003017	LOC109402996|XP_029724791.1|AEAL, LOC109429513|XP_019561028.2|AEAL	LOC6591703|XP_002017274.1|DPER
OG0003018	LOC115254143|XP_029725111.1|AEAL, LOC115262610|XP_029720865.1|AEAL, LOC109410423|XP_029725262.1|AEAL	LOC6587909|XP_002014081.1|DPER
OG0003019	LOC109401456|XP_019529565.2|AEAL, LOC109410441|XP_029725838.1|AEAL	LOC6599825|XP_026847245.1|DPER
OG0003020	LOC109410459|XP_029725734.1|AEAL, LOC109401495|XP_019529616.2|AEAL	LOC6594016|XP_026850585.1|DPER, LOC6594098|XP_002019690.1|DPER
OG0003021	LOC109410413|XP_019539508.2|AEAL	LOC6594453|XP_026850322.1|DPER, LOC6594547|XP_002019919.1|DPER
OG0003022	LOC109410480|XP_029726102.1|AEAL, LOC109405826|XP_029718273.1|AEAL	LOC6599708|XP_026847364.1|DPER
OG0003023	LOC109415384|XP_019544795.2|AEAL, LOC109415394|XP_019544806.2|AEAL, LOC115265444|XP_029726449.1|AEAL	LOC6597359|XP_026846511.1|DPER
OG0003024	LOC109413677|XP_019542937.2|AEAL	LOC6602273|XP_002027322.1|DPER
OG0003025	LOC109400205|XP_019528231.2|AEAL, LOC115266150|XP_029727976.1|AEAL, LOC109427010|XP_029728231.1|AEAL, LOC115260907|XP_029718111.1|AEAL, LOC115260901|XP_029718104.1|AEAL	LOC6591370|XP_002017255.1|DPER
OG0003026	LOC109427096|XP_019558212.1|AEAL, LOC115266991|XP_029729624.1|AEAL, LOC109400176|XP_019528193.2|AEAL	LOC6591371|XP_002017256.1|DPER
OG0003027	LOC109427008|XP_029728313.1|AEAL, LOC115266138|XP_029727964.1|AEAL, LOC109400203|XP_029728254.1|AEAL, LOC115266353|XP_029728354.1|AEAL	LOC6594221|XP_002019456.1|DPER
OG0003028	LOC109402029|XP_019530178.2|AEAL, LOC115263779|XP_029723007.1|AEAL, LOC109399759|XP_019527820.2|AEAL	LOC6600472|XP_026847581.1|DPER
OG0003029	LOC109402003|XP_029723008.1|AEAL, LOC109399749|XP_029722995.1|AEAL	LOC6601081|XP_002026074.1|DPER
OG0003032	LOC109401340|XP_029728608.1|AEAL, LOC115254174|XP_029728684.1|AEAL	LOC113566275|XP_026847013.1|DPER, LOC6596420|XP_002021818.1|DPER
OG0003033	LOC109423811|XP_029729039.1|AEAL, LOC115266717|XP_029729112.1|AEAL, LOC109415331|XP_019544760.2|AEAL, LOC115254193|XP_029731092.1|AEAL	LOC6600293|XP_002025347.1|DPER
OG0003034	LOC109411724|XP_019540852.2|AEAL	LOC6591904|XP_002017051.2|DPER
OG0003035	LOC109411595|XP_019540689.2|AEAL, LOC109421352|XP_029732702.1|AEAL	LOC6594972|XP_002020491.1|DPER
OG0003036	LOC109421319|XP_019551376.2|AEAL, LOC109411577|XP_029729526.1|AEAL	LOC6601624|XP_002026598.1|DPER
OG0003037	LOC109411159|XP_019540184.2|AEAL, LOC115267634|XP_029730640.1|AEAL, LOC109425605|XP_019556395.2|AEAL	LOC6597017|XP_026845371.1|DPER
OG0003038	LOC109416762|XP_029731122.1|AEAL, LOC109400877|XP_019528905.2|AEAL	LOC6590193|XP_002015750.1|DPER
OG0003039	LOC109400870|XP_019528900.2|AEAL	LOC6589008|XP_002015146.1|DPER
OG0003040	LOC109416017|XP_019545528.2|AEAL	LOC6601818|XP_002026986.1|DPER
OG0003041	LOC115267280|XP_029730052.1|AEAL, LOC109423455|XP_029731572.1|AEAL, LOC109414752|XP_029731467.1|AEAL	LOC113566387|XP_026847530.1|DPER
OG0003042	LOC115267970|XP_029731678.1|AEAL	LOC6587305|XP_002013480.1|DPER
OG0003043	LOC115254550|XP_029708033.1|AEAL, LOC109414568|XP_019543955.2|AEAL	LOC6594156|XP_002019395.1|DPER
OG0003044	LOC109423417|XP_019553944.2|AEAL, LOC109414546|XP_029731708.1|AEAL	LOC6590106|XP_026842596.1|DPER
OG0003045	LOC109414508|XP_019543894.2|AEAL	LOC6597252|XP_002022372.2|DPER, LOC6591677|XP_002016892.1|DPER
OG0003046	LOC109430468|XP_029732271.1|AEAL, LOC109409582|XP_029732442.1|AEAL, LOC115268461|XP_029732327.1|AEAL	LOC6594170|XP_002019440.1|DPER
OG0003047	LOC115268509|XP_029732456.1|AEAL, LOC115268465|XP_029732343.1|AEAL, LOC109430469|XP_029732293.1|AEAL	LOC6594169|XP_002019439.1|DPER
OG0003048	LOC109409590|XP_029732487.1|AEAL, LOC109430464|XP_029732604.1|AEAL	LOC6590996|XP_002016191.1|DPER
OG0003049	LOC109405766|XP_029732586.1|AEAL, LOC109430495|XP_019562105.1|AEAL	LOC113566232|XP_026846791.1|DPER
OG0003050	LOC109399319|XP_019527303.2|AEAL	LOC6591496|XP_026850682.1|DPER
OG0003051	LOC109622069|XP_019931852.2|AEAL, LOC109413925|XP_019543201.2|AEAL	LOC6600609|XP_002025598.1|DPER
OG0003052	LOC109405050|XP_029712023.1|AEAL, LOC109622061|XP_029734335.1|AEAL, LOC115254232|XP_029734042.1|AEAL	LOC6591972|XP_002017016.2|DPER
OG0003053	LOC109416440|XP_019546045.2|AEAL, LOC109622371|XP_029729812.1|AEAL, LOC115258213|XP_029714160.1|AEAL	LOC6594706|XP_002019561.2|DPER
OG0003054	LOC109416447|XP_029734402.1|AEAL, LOC109416435|XP_029729798.1|AEAL	LOC6594708|XP_026850770.1|DPER
OG0003055	LOC109419338|XP_029734767.1|AEAL, LOC109408461|XP_029734763.1|AEAL	LOC6595016|XP_026840118.1|DPER
OG0003056	LOC109408449|XP_029735147.1|AEAL	LOC6598214|XP_026846143.1|DPER
OG0003057	LOC109419388|XP_019549166.2|AEAL	LOC6591243|XP_026841230.1|DPER
OG0003058	LOC115254638|XP_029708114.1|AEAL, LOC109401056|XP_029735331.1|AEAL	LOC6590417|XP_002016430.2|DPER
OG0003059	LOC115261751|XP_029719494.1|AEAL, LOC115270237|XP_029735365.1|AEAL, LOC109401047|XP_029735397.1|AEAL, LOC109408424|XP_029735354.1|AEAL	LOC6597663|XP_026848955.1|DPER
OG0003060	LOC115270295|XP_029735522.1|AEAL, LOC109401041|XP_019529064.1|AEAL, LOC109408507|XP_019537382.2|AEAL	LOC6590370|XP_002015620.1|DPER
OG0003061	LOC109416429|XP_019546032.2|AEAL, LOC115266125|XP_029727955.1|AEAL, LOC115266122|XP_029727952.1|AEAL	LOC6597204|XP_002022612.1|DPER
OG0003062	LOC109416413|XP_019546023.2|AEAL, LOC109424020|XP_029727761.1|AEAL	LOC6598851|XP_026845923.1|DPER
OG0003063	LOC109423975|XP_029727793.1|AEAL, LOC109416407|XP_029727751.1|AEAL	LOC6601921|XP_026848590.1|DPER
OG0003064	LOC109404400|XP_029727829.1|AEAL, LOC109431914|XP_019563765.2|AEAL, LOC115266062|XP_029727782.1|AEAL	LOC6598603|XP_002023848.1|DPER
OG0003065	LOC109431857|XP_019563660.2|AEAL	LOC113565462|XP_026843323.1|DPER
OG0003066	LOC109422756|XP_029727921.1|AEAL, LOC109431878|XP_029727880.1|AEAL	LOC6588418|XP_026841461.1|DPER
OG0003067	LOC109431861|XP_029727926.1|AEAL, LOC109422735|XP_029727912.1|AEAL	LOC6594590|XP_026850852.1|DPER
OG0003068	LOC109422557|XP_029727965.1|AEAL, LOC109412332|XP_029727973.1|AEAL, LOC115264862|XP_029724757.1|AEAL	LOC6594714|XP_026850939.1|DPER
OG0003069	LOC115266182|XP_029728010.1|AEAL, LOC109401128|XP_029736386.1|AEAL, LOC109422687|XP_029727937.1|AEAL	LOC6592491|XP_002018396.2|DPER
OG0003070	LOC115269024|XP_029733168.1|AEAL, LOC109401127|XP_029727944.1|AEAL, LOC109422678|XP_029736390.1|AEAL	LOC6593375|XP_002019041.1|DPER
OG0003071	LOC109402842|XP_029736412.1|AEAL, LOC115260159|XP_029716925.1|AEAL	LOC6596101|XP_002021254.2|DPER
OG0003072	LOC109422651|XP_019553042.2|AEAL, LOC109402832|XP_029736416.1|AEAL	LOC6594051|XP_002019874.1|DPER
OG0003073	LOC115254042|XP_029716866.1|AEAL, LOC109402807|XP_029736419.1|AEAL	LOC6594052|XP_002019875.1|DPER
OG0003074	LOC115271077|XP_029736375.1|AEAL, LOC115265119|XP_029725213.1|AEAL, LOC109422630|XP_029736441.1|AEAL, LOC109402802|XP_029725217.1|AEAL	LOC6588812|XP_026844656.1|DPER
OG0003075	LOC109402816|XP_029712184.1|AEAL, LOC115259223|XP_029715611.1|AEAL, LOC109422598|XP_029712235.1|AEAL	LOC113565258|XP_026842890.1|DPER
OG0003076	LOC109406132|XP_029718420.1|AEAL, LOC109401764|XP_019529900.2|AEAL	LOC6601976|XP_026849605.1|DPER
OG0003077	LOC109398951|XP_029724781.1|AEAL, LOC109403710|XP_029718544.1|AEAL, LOC115261297|XP_029718553.1|AEAL	LOC6594251|XP_026850277.1|DPER
OG0003078	LOC109415058|XP_029718622.1|AEAL, LOC115261340|XP_029718649.1|AEAL	LOC6587796|XP_026847575.1|DPER
OG0003079	LOC109415069|XP_029718659.1|AEAL	LOC6594261|XP_026850250.1|DPER
OG0003080	LOC109414133|XP_029718683.1|AEAL, LOC115255903|XP_029709953.1|AEAL	LOC6592183|XP_002017043.1|DPER
OG0003081	LOC109414144|XP_019543463.2|AEAL, LOC115255901|XP_029709950.1|AEAL	LOC6594022|XP_002019720.1|DPER, LOC6594137|XP_002019763.2|DPER
OG0003082	LOC109414138|XP_029718684.1|AEAL	LOC6594571|XP_002019822.1|DPER
OG0003083	LOC109398883|XP_029716800.1|AEAL, LOC109429229|XP_029718733.1|AEAL	LOC6591896|XP_026851230.1|DPER
OG0003084	LOC109398831|XP_029718654.1|AEAL, LOC115261364|XP_029718749.1|AEAL	LOC6594632|XP_026850525.1|DPER
OG0003085	LOC109429211|XP_029718755.1|AEAL, LOC109398783|XP_029718657.1|AEAL	LOC6594395|XP_002019485.1|DPER
OG0003086	LOC115269335|XP_029733840.1|AEAL, LOC115261615|XP_029719376.1|AEAL, LOC109398792|XP_029718757.1|AEAL	LOC6594537|XP_026840163.1|DPER
OG0003087	LOC109398819|XP_029718810.1|AEAL, LOC109429189|XP_029718771.1|AEAL	LOC6602524|XP_026848750.1|DPER
OG0003088	LOC109429115|XP_019560507.1|AEAL, LOC115261469|XP_029719015.1|AEAL	LOC6591797|XP_002017258.1|DPER
OG0003089	LOC109429106|XP_019560493.2|AEAL	LOC6598785|XP_026850868.1|DPER
OG0003090	LOC109429096|XP_019560481.2|AEAL, LOC115253804|XP_029719004.1|AEAL	LOC6594847|XP_026850454.1|DPER
OG0003091	LOC109427221|XP_019558276.2|AEAL, LOC115261471|XP_029719020.1|AEAL	LOC6594428|XP_002019760.1|DPER
OG0003092	LOC115261158|XP_029718374.1|AEAL, LOC109427222|XP_019558277.1|AEAL, LOC115261447|XP_029718977.1|AEAL	LOC6594321|XP_002019364.1|DPER
OG0003093	LOC109411627|XP_019540732.1|AEAL, LOC115261413|XP_029718898.1|AEAL, LOC109427261|XP_019558338.2|AEAL	LOC6600895|XP_002025959.1|DPER
OG0003094	LOC115260376|XP_029717198.1|AEAL, LOC109411636|XP_029717195.1|AEAL, LOC109428132|XP_029717148.1|AEAL, LOC115261433|XP_029718946.1|AEAL	LOC6597699|XP_026846436.1|DPER
OG0003095	LOC109406880|XP_019535433.2|AEAL	LOC6602695|XP_002027722.1|DPER
OG0003096	LOC109404504|XP_029719033.1|AEAL, LOC115261509|XP_029719107.1|AEAL	LOC6591165|XP_026841087.1|DPER
OG0003097	LOC109406301|XP_029719121.1|AEAL, LOC109404470|XP_029719027.1|AEAL, LOC115254076|XP_029719062.1|AEAL	LOC6594778|XP_002020532.1|DPER
OG0003098	LOC115261523|XP_029719199.1|AEAL, LOC109416160|XP_019545678.1|AEAL, LOC109404975|XP_019533504.1|AEAL, LOC115261539|XP_029719243.1|AEAL	LOC6600154|XP_002025237.1|DPER
OG0003099	LOC115261552|XP_029719267.1|AEAL, LOC109432847|XP_029719296.1|AEAL	LOC6591945|XP_002017312.1|DPER
OG0003100	LOC115271118|XP_029736462.1|AEAL, LOC115268934|XP_029733000.1|AEAL, LOC109419441|XP_029733001.1|AEAL, LOC109416703|XP_019546309.2|AEAL	LOC6600432|XP_026848412.1|DPER
OG0003101	LOC109411960|XP_029730099.1|AEAL, LOC109417146|XP_029730102.1|AEAL	LOC6594217|XP_026850592.1|DPER
OG0003102	LOC109417150|XP_019546821.2|AEAL	LOC6594315|XP_026851272.1|DPER
OG0003103	LOC109417153|XP_029730108.1|AEAL	LOC6594576|XP_002019827.1|DPER
OG0003104	LOC115253431|XP_029734044.1|AEAL, LOC109428748|XP_029734029.1|AEAL, LOC109424547|XP_029733410.1|AEAL	LOC6601493|XP_002026555.1|DPER
OG0003105	LOC115253471|XP_029734026.1|AEAL, LOC109428751|XP_029733411.1|AEAL, LOC115269432|XP_029734049.1|AEAL	LOC6596866|XP_002022070.1|DPER
OG0003106	LOC115269396|XP_029733934.1|AEAL, LOC115255858|XP_029709904.1|AEAL, LOC109428811|XP_029733926.1|AEAL	LOC6590022|XP_026840674.1|DPER
OG0003107	LOC109428780|XP_019560170.2|AEAL, LOC109397745|XP_029733995.1|AEAL, LOC115253889|XP_029718208.1|AEAL	LOC6602869|XP_002027904.2|DPER
OG0003108	LOC115257227|XP_029712525.1|AEAL, LOC109397767|XP_029718207.1|AEAL, LOC109428788|XP_029733989.1|AEAL, LOC115269406|XP_029733946.1|AEAL	LOC6599297|XP_026848306.1|DPER
OG0003109	LOC115254229|XP_029733942.1|AEAL, LOC109397781|XP_029718209.1|AEAL, LOC109428784|XP_029733991.1|AEAL	LOC6598367|XP_002023442.1|DPER
OG0003111	LOC109405485|XP_019534121.2|AEAL	LOC6599972|XP_026849242.1|DPER, LOC113565936|XP_026845097.1|DPER, LOC6599973|XP_002025162.2|DPER, LOC113565937|XP_026845098.1|DPER, LOC6604091|XP_026849198.1|DPER
OG0003112	LOC109399345|XP_019527329.1|AEAL, LOC109405627|XP_029724162.1|AEAL	LOC6591529|XP_002017315.1|DPER
OG0003114	LOC109398915|XP_029724253.1|AEAL, LOC109401589|XP_029724217.1|AEAL	LOC6592653|XP_026841312.1|DPER
OG0003115	LOC115264566|XP_029724258.1|AEAL, LOC109398923|XP_029724215.1|AEAL, LOC109432017|XP_029712563.1|AEAL	LOC6592487|XP_002018393.1|DPER
OG0003116	LOC109432005|XP_029724260.1|AEAL	LOC6603733|XP_026840821.1|DPER, LOC6592411|XP_026841635.1|DPER
OG0003117	LOC109431316|XP_019563080.1|AEAL, LOC115254128|XP_029724301.1|AEAL, LOC109432018|XP_019563868.1|AEAL	LOC6598965|XP_002024203.1|DPER
OG0003118	LOC115264580|XP_029724293.1|AEAL, LOC109431971|XP_029724296.1|AEAL, LOC115264721|XP_029724602.1|AEAL	LOC6602808|XP_026847782.1|DPER
OG0003119	LOC109431291|XP_019563050.2|AEAL, LOC109407710|XP_019536408.2|AEAL, LOC115258247|XP_029714176.1|AEAL	LOC6602827|XP_026847939.1|DPER
OG0003120	LOC109431233|XP_029724333.1|AEAL, LOC109420153|XP_029724383.1|AEAL	LOC6590560|XP_026841387.1|DPER
OG0003121	LOC115253851|XP_029724460.1|AEAL, LOC109412636|XP_029724401.1|AEAL	LOC6600727|XP_002025797.1|DPER
OG0003122	LOC115264689|XP_029724532.1|AEAL, LOC109401533|XP_019529647.1|AEAL, LOC109402878|XP_029724516.1|AEAL	LOC6592450|XP_026840791.1|DPER
OG0003123	LOC109411829|XP_019540988.2|AEAL, LOC115264673|XP_029724496.1|AEAL, LOC109402892|XP_029724558.1|AEAL	LOC6602318|XP_026848507.1|DPER
OG0003124	LOC109418759|XP_019548531.1|AEAL	LOC113565212|XP_026842514.1|DPER
OG0003125	LOC115257497|XP_029713007.1|AEAL, LOC115257814|XP_029713628.1|AEAL, LOC109418806|XP_029713002.1|AEAL	LOC6601967|XP_026849632.1|DPER
OG0003126	LOC109405805|XP_029713570.1|AEAL	LOC6590795|XP_002015419.2|DPER
OG0003127	LOC109418819|XP_019548593.1|AEAL	LOC6590796|XP_002015420.1|DPER
OG0003128	LOC109418830|XP_019548610.2|AEAL	LOC6599721|XP_026847438.1|DPER
OG0003129	LOC109405813|XP_029713863.1|AEAL, LOC109418842|XP_029712917.1|AEAL	LOC6590515|XP_026842537.1|DPER
OG0003130	LOC109401666|XP_019529790.2|AEAL, LOC109418848|XP_019548631.1|AEAL, LOC115268668|XP_029732640.1|AEAL	LOC6601541|XP_002026688.2|DPER
OG0003131	LOC109401678|XP_019529810.2|AEAL, LOC109420336|XP_019550201.2|AEAL	LOC6590094|XP_002015979.1|DPER
OG0003132	LOC109420376|XP_029712921.1|AEAL, LOC115260235|XP_029717021.1|AEAL, LOC115260240|XP_029717028.1|AEAL	LOC6588548|XP_026845030.1|DPER
OG0003133	LOC109402337|XP_019530549.1|AEAL, LOC115271038|XP_029736323.1|AEAL	LOC6590422|XP_026840698.1|DPER
OG0003134	LOC109402332|XP_019530543.2|AEAL	LOC6603157|XP_002028172.1|DPER
OG0003135	LOC109413566|XP_019542797.2|AEAL	LOC6603355|XP_026848065.1|DPER
OG0003136	LOC115255686|XP_029709647.1|AEAL, LOC109433206|XP_029713160.1|AEAL, LOC109402290|XP_029713044.1|AEAL	LOC6602395|XP_026848521.1|DPER
OG0003137	LOC115257623|XP_029713304.1|AEAL, LOC109433170|XP_019565110.1|AEAL, LOC109402265|XP_019530459.1|AEAL	LOC6592572|XP_002017738.1|DPER
OG0003138	LOC109402277|XP_029713038.1|AEAL, LOC115257440|XP_029712884.1|AEAL, LOC109433178|XP_029713727.1|AEAL	LOC6590408|XP_002016590.2|DPER
OG0003139	LOC115257454|XP_029712911.1|AEAL, LOC115257479|XP_029712965.1|AEAL, LOC109403413|XP_029712879.1|AEAL	LOC6595782|XP_002021327.1|DPER
OG0003140	LOC109403397|XP_019531767.1|AEAL, LOC115257388|XP_029712785.1|AEAL, LOC115260806|XP_029717967.1|AEAL	LOC6590565|XP_026842293.1|DPER
OG0003141	LOC109422443|XP_019552776.2|AEAL, LOC115257748|XP_029713525.1|AEAL, LOC109400003|XP_019528009.2|AEAL	LOC6591292|XP_026841063.1|DPER
OG0003142	LOC109417180|XP_029713532.1|AEAL, LOC109422440|XP_029713517.1|AEAL, LOC109422425|XP_029713377.1|AEAL	LOC6592248|XP_026840676.1|DPER
OG0003143	LOC109424485|XP_019555177.2|AEAL	LOC6600610|XP_026847533.1|DPER
