Orthogroup	AEAL.longest_only	DNOV.longest_only
OG0004926	LOC109413954|XP_029726594.1|AEAL, LOC109399195|XP_019527175.2|AEAL	LOC115762671|XP_030560845.1|DNOV
OG0004927	LOC109419975|XP_029726604.1|AEAL, LOC109622845|XP_029712003.1|AEAL	LOC115762632|XP_030560794.1|DNOV
OG0004928	LOC115265479|XP_029726623.1|AEAL	LOC115760546|XP_030557803.1|DNOV
OG0004929	LOC109414821|XP_019544204.2|AEAL	LOC115762615|XP_030560773.1|DNOV
OG0004930	LOC109418071|XP_019544235.2|AEAL	LOC115762405|XP_030560453.1|DNOV
OG0004931	LOC109418080|XP_019547798.2|AEAL	LOC115762110|XP_030560072.1|DNOV
OG0004932	LOC109406442|XP_019535080.2|AEAL	LOC115762879|XP_030561114.1|DNOV
OG0004933	LOC109406441|XP_019535079.1|AEAL	LOC115760875|XP_030558296.1|DNOV
OG0004934	LOC109418085|XP_019547804.1|AEAL	LOC115760439|XP_030557615.1|DNOV
OG0004935	LOC109418094|XP_029726740.1|AEAL	LOC115761093|XP_030558575.1|DNOV
OG0004936	LOC109406455|XP_029716548.1|AEAL, LOC109419618|XP_029726741.1|AEAL	LOC115766952|XP_030566899.1|DNOV
OG0004937	LOC109413160|XP_029716556.1|AEAL, LOC109418100|XP_019547833.2|AEAL	LOC115769319|XP_030569912.1|DNOV
OG0004938	LOC109412894|XP_019542098.2|AEAL	LOC115770450|XP_030571588.1|DNOV
OG0004939	LOC109418134|XP_029726785.1|AEAL	LOC115769620|XP_030570378.1|DNOV
OG0004940	LOC109418868|XP_029726704.1|AEAL	LOC115769857|XP_030570703.1|DNOV
OG0004941	LOC109412628|XP_029726702.1|AEAL, LOC115266191|XP_029728017.1|AEAL	LOC115762753|XP_030560953.1|DNOV
OG0004942	LOC109418918|XP_029726700.1|AEAL	LOC115769573|XP_030570296.1|DNOV
OG0004943	LOC109407772|XP_029728013.1|AEAL, LOC109418922|XP_029726698.1|AEAL	LOC115767157|XP_030567190.1|DNOV
OG0004944	LOC109418903|XP_019548673.2|AEAL	LOC115770971|XP_030572295.1|DNOV
OG0004945	LOC109397683|XP_029709771.1|AEAL, LOC109418955|XP_019548721.1|AEAL	LOC115760226|XP_030557343.1|DNOV
OG0004946	LOC109398511|XP_029709793.1|AEAL, LOC109418899|XP_029733554.1|AEAL	LOC115771449|XP_030573023.1|DNOV
OG0004947	LOC109418991|XP_029733542.1|AEAL, LOC109398041|XP_029709803.1|AEAL	LOC115762630|XP_030560793.1|DNOV
OG0004948	LOC115255812|XP_029709854.1|AEAL, LOC109398050|XP_029733463.1|AEAL	LOC115762722|XP_030560911.1|DNOV
OG0004949	LOC109418994|XP_019548771.2|AEAL	LOC115762721|XP_030560908.1|DNOV
OG0004950	LOC109398092|XP_029733539.1|AEAL, LOC109418996|XP_019548773.1|AEAL	LOC115760243|XP_030557358.1|DNOV
OG0004951	LOC109419725|XP_029733534.1|AEAL, LOC109398102|XP_029709807.1|AEAL	LOC115761592|XP_030559247.1|DNOV
OG0004952	LOC109419723|XP_019549535.2|AEAL, LOC115269203|XP_029733533.1|AEAL	LOC115769585|XP_030570321.1|DNOV
OG0004953	LOC109419716|XP_019549531.2|AEAL, LOC109398159|XP_019526037.1|AEAL	LOC115762650|XP_030560816.1|DNOV
OG0004954	LOC109398218|XP_019526090.2|AEAL, LOC109419709|XP_019549524.2|AEAL	LOC115762802|XP_030561018.1|DNOV
OG0004955	LOC109622114|XP_019931889.2|AEAL	LOC115771035|XP_030572431.1|DNOV
OG0004956	LOC109419687|XP_029733474.1|AEAL	LOC115762524|XP_030560643.1|DNOV
OG0004957	LOC109411811|XP_019540962.2|AEAL, LOC115265357|XP_029725931.1|AEAL	LOC115769567|XP_030570282.1|DNOV
OG0004958	LOC109410022|XP_029725914.1|AEAL, LOC115265343|XP_029725873.1|AEAL	LOC115771105|XP_030572524.1|DNOV
OG0004959	LOC109419641|XP_019549410.1|AEAL, LOC109410021|XP_019539106.1|AEAL	LOC115771132|XP_030572560.1|DNOV
OG0004960	LOC109419667|XP_029725912.1|AEAL, LOC109410019|XP_029725871.1|AEAL	LOC115771121|XP_030572545.1|DNOV
OG0004961	LOC109410017|XP_019539101.2|AEAL, LOC109419666|XP_019549444.2|AEAL	LOC115761257|XP_030558834.1|DNOV
OG0004962	LOC109419661|XP_019549440.2|AEAL, LOC109410012|XP_029725868.1|AEAL	LOC115770523|XP_030571681.1|DNOV
OG0004963	LOC109419625|XP_029725256.1|AEAL	LOC115770355|XP_030571453.1|DNOV
OG0004964	LOC109420228|XP_019550107.2|AEAL	LOC115769724|XP_030570516.1|DNOV
OG0004965	LOC109397318|XP_019525193.2|AEAL, LOC109420244|XP_019550127.1|AEAL	LOC115771288|XP_030572770.1|DNOV
OG0004966	LOC109420246|XP_019550128.1|AEAL, LOC115254150|XP_029725760.1|AEAL	LOC115771287|XP_030572768.1|DNOV
OG0004967	LOC115254149|XP_029725756.1|AEAL, LOC109420257|XP_029725775.1|AEAL	LOC115758208|XP_030554652.1|DNOV
OG0004968	LOC109420278|XP_029725669.1|AEAL, LOC115265303|XP_029725670.1|AEAL	LOC115762709|XP_030560893.1|DNOV
OG0004969	LOC109397359|XP_019525230.1|AEAL, LOC109420281|XP_029725666.1|AEAL	LOC115760537|XP_030557782.1|DNOV
OG0004970	LOC109420282|XP_019550157.2|AEAL, LOC109397360|XP_029725672.1|AEAL	LOC115762618|XP_030560776.1|DNOV
OG0004971	LOC115265305|XP_029725673.1|AEAL, LOC109397368|XP_029725663.1|AEAL	LOC115762757|XP_030560958.1|DNOV
OG0004972	LOC109397363|XP_029725680.1|AEAL, LOC109420286|XP_019550165.1|AEAL	LOC115770996|XP_030572351.1|DNOV
OG0004973	LOC109416473|XP_019546092.2|AEAL	LOC115768099|XP_030568452.1|DNOV
OG0004974	LOC109416467|XP_019546075.2|AEAL	LOC115771127|XP_030572553.1|DNOV
OG0004975	LOC109406428|XP_029725743.1|AEAL, LOC109402594|XP_029725715.1|AEAL	LOC115762599|XP_030560751.1|DNOV
OG0004976	LOC109406421|XP_029727541.1|AEAL, LOC109417268|XP_019546926.2|AEAL	LOC115766923|XP_030566868.1|DNOV
OG0004977	LOC109417063|XP_019546727.2|AEAL	LOC115762042|XP_030559972.1|DNOV
OG0004978	LOC109415739|XP_019545214.2|AEAL, LOC109416976|XP_019546637.2|AEAL	LOC115760803|XP_030558162.1|DNOV
OG0004979	LOC109427362|XP_019558450.2|AEAL, LOC109414739|XP_029727537.1|AEAL	LOC115767129|XP_030567151.1|DNOV
OG0004980	LOC109406578|XP_029725596.1|AEAL	LOC115770151|XP_030571166.1|DNOV
OG0004981	LOC109410532|XP_019539613.2|AEAL	LOC115771577|XP_030573191.1|DNOV
OG0004982	LOC109426566|XP_029725601.1|AEAL	LOC115771574|XP_030573188.1|DNOV
OG0004983	LOC109426572|XP_019557647.2|AEAL	LOC115769389|XP_030570044.1|DNOV
OG0004984	LOC109426575|XP_019557653.2|AEAL	LOC115769752|XP_030570554.1|DNOV
OG0004985	LOC109426597|XP_019557676.2|AEAL	LOC115771192|XP_030572646.1|DNOV
OG0004986	LOC109426600|XP_019557679.2|AEAL	LOC115766093|XP_030565767.1|DNOV
OG0004987	LOC109410517|XP_029725621.1|AEAL	LOC115769878|XP_030570740.1|DNOV
OG0004988	LOC109426646|XP_019557716.2|AEAL	LOC115771188|XP_030572642.1|DNOV
OG0004989	LOC109426647|XP_019557717.2|AEAL	LOC115769753|XP_030570557.1|DNOV
OG0004990	LOC109426667|XP_029725561.1|AEAL	LOC115762205|XP_030560190.1|DNOV
OG0004991	LOC109417815|XP_019547534.1|AEAL	LOC115760533|XP_030557771.1|DNOV
OG0004992	LOC109417617|XP_019547208.1|AEAL	LOC115760534|XP_030557772.1|DNOV
OG0004993	LOC109426788|XP_019557865.2|AEAL, LOC109426733|XP_019557818.2|AEAL	LOC115769586|XP_030570322.1|DNOV
OG0004994	LOC109426821|XP_029725421.1|AEAL, LOC115265247|XP_029725406.1|AEAL	LOC115766946|XP_030566894.1|DNOV
OG0004995	LOC115265238|XP_029725380.1|AEAL, LOC109426825|XP_029725415.1|AEAL, LOC109417868|XP_029725404.1|AEAL	LOC115767119|XP_030567136.1|DNOV
OG0004996	LOC109426827|XP_029725403.1|AEAL, LOC109417869|XP_029725414.1|AEAL	LOC115762592|XP_030560740.1|DNOV
OG0004997	LOC109426834|XP_019557927.2|AEAL	LOC115760552|XP_030557809.1|DNOV
OG0004998	LOC109426843|XP_019557937.2|AEAL	LOC115760615|XP_030557924.1|DNOV
OG0004999	LOC109417959|XP_019547649.2|AEAL	LOC115771179|XP_030572624.1|DNOV
OG0005000	LOC109417965|XP_019547656.2|AEAL	LOC115771756|XP_030573470.1|DNOV
OG0005001	LOC109417966|XP_029725386.1|AEAL	LOC115771244|XP_030572705.1|DNOV
OG0005002	LOC109417976|XP_029732517.1|AEAL	LOC115770738|XP_030572000.1|DNOV
OG0005003	LOC109622784|XP_029732391.1|AEAL, LOC109417991|XP_029732383.1|AEAL	LOC115762949|XP_030561195.1|DNOV
OG0005004	LOC109417993|XP_029732392.1|AEAL, LOC109621931|XP_029732385.1|AEAL	LOC115771078|XP_030572490.1|DNOV
OG0005005	LOC109418009|XP_029732422.1|AEAL	LOC115769826|XP_030570660.1|DNOV
OG0005006	LOC109406017|XP_019534610.2|AEAL	LOC115769510|XP_030570202.1|DNOV
OG0005007	LOC109406018|XP_029732423.1|AEAL	LOC115771047|XP_030572446.1|DNOV
OG0005008	LOC109406007|XP_029732494.1|AEAL	LOC115770486|XP_030571629.1|DNOV
OG0005009	LOC115259321|XP_029715717.1|AEAL, LOC109406008|XP_019534606.1|AEAL	LOC115769509|XP_030570200.1|DNOV
OG0005010	LOC109408975|XP_019537954.2|AEAL	LOC115767142|XP_030567171.1|DNOV
OG0005011	LOC109416999|XP_019546659.2|AEAL	LOC115761726|XP_030559471.1|DNOV
OG0005012	LOC109407978|XP_029735152.1|AEAL, LOC109403653|XP_019532012.2|AEAL	LOC115770113|XP_030571089.1|DNOV
OG0005013	LOC109407961|XP_029735093.1|AEAL, LOC115270140|XP_029735100.1|AEAL	LOC115770934|XP_030572251.1|DNOV
OG0005014	LOC109408081|XP_029707738.1|AEAL, LOC109403635|XP_019531996.2|AEAL, LOC115270955|XP_029736180.1|AEAL	LOC115769637|XP_030570409.1|DNOV
OG0005015	LOC109403649|XP_019532007.1|AEAL	LOC115769214|XP_030569789.1|DNOV
OG0005016	LOC109407939|XP_029716751.1|AEAL, LOC115268456|XP_029732300.1|AEAL	LOC115769494|XP_030570173.1|DNOV
OG0005017	LOC109407929|XP_029732313.1|AEAL, LOC109413857|XP_029732311.1|AEAL	LOC115767152|XP_030567184.1|DNOV
OG0005018	LOC109413860|XP_029732334.1|AEAL, LOC109407928|XP_029732332.1|AEAL	LOC115765836|XP_030565422.1|DNOV
OG0005019	LOC109407943|XP_019536685.2|AEAL, LOC109413837|XP_019543107.2|AEAL	LOC115767696|XP_030567850.1|DNOV
OG0005020	LOC109407993|XP_029735119.1|AEAL	LOC115762133|XP_030560102.1|DNOV
OG0005021	LOC109408006|XP_029735223.1|AEAL, LOC109405155|XP_029735129.1|AEAL	LOC115759902|XP_030556884.1|DNOV
OG0005022	LOC109408009|XP_019536767.2|AEAL, LOC109405166|XP_019533731.2|AEAL	LOC115762791|XP_030561004.1|DNOV
OG0005023	LOC109405153|XP_029735216.1|AEAL, LOC109408010|XP_019536769.2|AEAL	LOC115763907|XP_030562572.1|DNOV
OG0005025	LOC109408032|XP_019536803.2|AEAL, LOC109405146|XP_019533707.2|AEAL	LOC115771468|XP_030573051.1|DNOV
OG0005026	LOC109408026|XP_019536797.2|AEAL, LOC109405169|XP_019533735.2|AEAL	LOC115769405|XP_030570068.1|DNOV
OG0005027	LOC115269717|XP_029734399.1|AEAL, LOC109408062|XP_029734491.1|AEAL	LOC115766978|XP_030566933.1|DNOV
OG0005028	LOC109414881|XP_019544271.2|AEAL	LOC115761398|XP_030559015.1|DNOV
OG0005029	LOC115270152|XP_029735166.1|AEAL, LOC109414875|XP_029735177.1|AEAL	LOC115771046|XP_030572445.1|DNOV
OG0005030	LOC109410794|XP_019539876.2|AEAL	LOC115762548|XP_030560682.1|DNOV
OG0005031	LOC109410789|XP_029735050.1|AEAL	LOC115762745|XP_030560942.1|DNOV
OG0005032	LOC115254797|XP_029708338.1|AEAL, LOC109410801|XP_019539880.2|AEAL	LOC115767465|XP_030567634.1|DNOV
OG0005033	LOC109413501|XP_029735058.1|AEAL, LOC109410770|XP_019539840.2|AEAL	LOC115769736|XP_030570533.1|DNOV
OG0005034	LOC109410769|XP_019539839.2|AEAL, LOC115270125|XP_029735059.1|AEAL	LOC115769721|XP_030570512.1|DNOV
OG0005035	LOC109413506|XP_019542737.2|AEAL, LOC109404949|XP_019533449.1|AEAL	LOC115767476|XP_030567643.1|DNOV
OG0005036	LOC115269689|XP_029734378.1|AEAL, LOC109413515|XP_029735026.1|AEAL	LOC115771281|XP_030572762.1|DNOV
OG0005037	LOC109404945|XP_019533445.2|AEAL, LOC109413505|XP_019542734.2|AEAL	LOC115769612|XP_030570369.1|DNOV
OG0005038	LOC115267257|XP_029730018.1|AEAL, LOC109404555|XP_029729557.1|AEAL	LOC115769397|XP_030570058.1|DNOV
OG0005039	LOC109400646|XP_029734930.1|AEAL	LOC115765882|XP_030565482.1|DNOV
OG0005040	LOC115270050|XP_029734874.1|AEAL, LOC109404584|XP_029734933.1|AEAL	LOC115769621|XP_030570381.1|DNOV
OG0005041	LOC109404596|XP_019533044.2|AEAL, LOC109400697|XP_019528736.2|AEAL	LOC115770524|XP_030571682.1|DNOV
OG0005042	LOC109400667|XP_019528702.2|AEAL, LOC109404590|XP_029734864.1|AEAL	LOC115769930|XP_030570832.1|DNOV
OG0005043	LOC109400660|XP_029734860.1|AEAL	LOC115761001|XP_030558471.1|DNOV
OG0005044	LOC109399409|XP_019527392.1|AEAL	LOC115760998|XP_030558469.1|DNOV
OG0005045	LOC109399426|XP_019527413.2|AEAL	LOC115758182|XP_030554586.1|DNOV
OG0005046	LOC109400696|XP_019528735.1|AEAL, LOC115270044|XP_029734853.1|AEAL	LOC115761116|XP_030558607.1|DNOV
OG0005047	LOC109399407|XP_019527389.2|AEAL, LOC109400680|XP_029734845.1|AEAL	LOC115770410|XP_030571531.1|DNOV
OG0005048	LOC115270037|XP_029734849.1|AEAL, LOC109400677|XP_019528719.1|AEAL	LOC115770369|XP_030571475.1|DNOV
OG0005049	LOC115269636|XP_029734330.1|AEAL, LOC109400761|XP_029734834.1|AEAL	LOC115768638|XP_030569171.1|DNOV
OG0005050	LOC109400724|XP_019528760.2|AEAL	LOC115760527|XP_030557766.1|DNOV
OG0005051	LOC109400737|XP_019528779.2|AEAL, LOC109399412|XP_019527395.2|AEAL	LOC115768545|XP_030569017.1|DNOV
OG0005052	LOC109399435|XP_019527423.2|AEAL, LOC115270030|XP_029734822.1|AEAL	LOC115767681|XP_030567838.1|DNOV
OG0005053	LOC109400740|XP_019528781.2|AEAL, LOC109399413|XP_019527396.2|AEAL	LOC115758817|XP_030555454.1|DNOV
OG0005054	LOC115270028|XP_029734805.1|AEAL, LOC115259400|XP_029715807.1|AEAL, LOC109402732|XP_029734786.1|AEAL	LOC115771508|XP_030573097.1|DNOV
OG0005055	LOC115270009|XP_029734790.1|AEAL, LOC109414213|XP_019543555.2|AEAL, LOC109402708|XP_019530952.2|AEAL, LOC115270005|XP_029734783.1|AEAL	LOC115768765|XP_030569314.1|DNOV
OG0005056	LOC109402703|XP_029734780.1|AEAL, LOC109414208|XP_029734775.1|AEAL	LOC115760714|XP_030558041.1|DNOV
OG0005057	LOC109403226|XP_029734736.1|AEAL	LOC115770984|XP_030572330.1|DNOV
OG0005058	LOC115269632|XP_029734322.1|AEAL, LOC109403214|XP_029734727.1|AEAL	LOC115771299|XP_030572786.1|DNOV
OG0005059	LOC109425676|XP_019556496.2|AEAL	LOC115762339|XP_030560365.1|DNOV
OG0005060	LOC109425677|XP_019556497.1|AEAL	LOC115761118|XP_030558612.1|DNOV
OG0005061	LOC109425691|XP_029734692.1|AEAL	LOC115763540|XP_030562017.1|DNOV
OG0005062	LOC109425692|XP_029734691.1|AEAL	LOC115763031|XP_030561303.1|DNOV
OG0005063	LOC109425713|XP_019556573.2|AEAL, LOC109422606|XP_019552959.2|AEAL	LOC115760870|XP_030558288.1|DNOV
OG0005064	LOC115262954|XP_029721725.1|AEAL, LOC109422343|XP_029725069.1|AEAL	LOC115770050|XP_030570993.1|DNOV
OG0005065	LOC115254601|XP_029708072.1|AEAL, LOC109422270|XP_029708083.1|AEAL	LOC115761834|XP_030559673.1|DNOV
OG0005066	LOC109401432|XP_029708085.1|AEAL, LOC109422241|XP_029709894.1|AEAL	LOC115760941|XP_030558381.1|DNOV
OG0005067	LOC109430553|XP_019562172.2|AEAL	LOC115762034|XP_030559960.1|DNOV
OG0005068	LOC109430549|XP_029715613.1|AEAL, LOC115260131|XP_029716900.1|AEAL	LOC115766770|XP_030566635.1|DNOV
OG0005069	LOC109430545|XP_019562155.1|AEAL	LOC115760649|XP_030557973.1|DNOV
OG0005070	LOC109422860|XP_019553306.1|AEAL	LOC115759115|XP_030555821.1|DNOV
OG0005071	LOC115254773|XP_029708303.1|AEAL, LOC109422851|XP_019553291.1|AEAL	LOC115765918|XP_030565526.1|DNOV
OG0005072	LOC109415869|XP_019545359.2|AEAL, LOC115263319|XP_029722436.1|AEAL	LOC115764434|XP_030563297.1|DNOV
OG0005073	LOC109622627|XP_029712052.1|AEAL, LOC109415871|XP_019545362.2|AEAL	LOC115760955|XP_030558403.1|DNOV
OG0005074	LOC109622623|XP_029722439.1|AEAL, LOC109415875|XP_029722435.1|AEAL	LOC115769646|XP_030570419.1|DNOV
OG0005075	LOC109622617|XP_019932573.2|AEAL	LOC115760688|XP_030558015.1|DNOV
OG0005076	LOC109430241|XP_019561835.2|AEAL	LOC115762257|XP_030560272.1|DNOV
OG0005078	LOC115263126|XP_029721903.1|AEAL, LOC109403756|XP_029721905.1|AEAL	LOC115767171|XP_030567214.1|DNOV
OG0005079	LOC109403813|XP_029722371.1|AEAL	LOC115761092|XP_030558574.1|DNOV
OG0005080	LOC109416748|XP_019546345.1|AEAL, LOC115263296|XP_029722342.1|AEAL, LOC109407427|XP_019536008.2|AEAL	LOC115770068|XP_030571026.1|DNOV
OG0005081	LOC109416260|XP_029722311.1|AEAL	LOC115762177|XP_030560157.1|DNOV
OG0005082	LOC109416046|XP_019545557.2|AEAL, LOC109407393|XP_019535946.2|AEAL	LOC115769804|XP_030570632.1|DNOV
OG0005083	LOC109416036|XP_019545548.2|AEAL, LOC115263288|XP_029722298.1|AEAL	LOC115767210|XP_030567264.1|DNOV
OG0005084	LOC109419417|XP_029722100.1|AEAL	LOC115766195|XP_030565908.1|DNOV
OG0005085	LOC109430792|XP_019562418.2|AEAL	LOC115766222|XP_030565939.1|DNOV
OG0005086	LOC109419419|XP_029722105.1|AEAL	LOC115762504|XP_030560604.1|DNOV
OG0005087	LOC109419421|XP_029722106.1|AEAL, LOC109430784|XP_029722075.1|AEAL	LOC115769344|XP_030569964.1|DNOV
OG0005088	LOC109424165|XP_029712030.1|AEAL, LOC109430795|XP_029722135.1|AEAL	LOC115762085|XP_030560038.1|DNOV
OG0005089	LOC109424164|XP_029722133.1|AEAL	LOC115762082|XP_030560034.1|DNOV
OG0005090	LOC109433485|XP_029731643.1|AEAL	LOC115757932|XP_030554260.1|DNOV
OG0005091	LOC109424150|XP_019554782.2|AEAL, LOC109430836|XP_029722016.1|AEAL	LOC115762359|XP_030560389.1|DNOV
OG0005092	LOC109430956|XP_019562617.2|AEAL	LOC115770188|XP_030571209.1|DNOV
OG0005093	LOC109430922|XP_029721987.1|AEAL	LOC115767792|XP_030567987.1|DNOV
OG0005094	LOC109430891|XP_029721981.1|AEAL, LOC115263167|XP_029721954.1|AEAL	LOC115767143|XP_030567167.1|DNOV
OG0005095	LOC109430912|XP_019562560.2|AEAL, LOC115254102|XP_029721975.1|AEAL	LOC115762395|XP_030560436.1|DNOV
OG0005096	LOC109430954|XP_019562615.2|AEAL, LOC115263169|XP_029721958.1|AEAL	LOC115763369|XP_030561760.1|DNOV
OG0005097	LOC109431702|XP_029721937.1|AEAL	LOC115760588|XP_030557876.1|DNOV
OG0005098	LOC109430941|XP_029721933.1|AEAL, LOC109431684|XP_029730369.1|AEAL	LOC115763583|XP_030562102.1|DNOV
OG0005099	LOC109430867|XP_019562505.1|AEAL	LOC115762379|XP_030560419.1|DNOV
OG0005100	LOC109431723|XP_019563541.2|AEAL	LOC115762216|XP_030560209.1|DNOV
OG0005101	LOC109431654|XP_029730392.1|AEAL	LOC115770799|XP_030572082.1|DNOV
OG0005102	LOC109431650|XP_029730398.1|AEAL	LOC115771566|XP_030573180.1|DNOV
OG0005103	LOC115267497|XP_029730420.1|AEAL	LOC115759074|XP_030555767.1|DNOV
OG0005104	LOC109431639|XP_019563413.2|AEAL, LOC115267496|XP_029730419.1|AEAL	LOC115763594|XP_030562076.1|DNOV
OG0005105	LOC109431619|XP_019563395.2|AEAL	LOC115771204|XP_030572664.1|DNOV
OG0005107	LOC109431704|XP_019563515.2|AEAL	LOC115769324|XP_030569920.1|DNOV
OG0005109	LOC109430472|XP_029732619.1|AEAL, LOC109409593|XP_019538596.1|AEAL	LOC115764419|XP_030563276.1|DNOV
OG0005110	LOC115267610|XP_029730600.1|AEAL, LOC109398058|XP_019525965.2|AEAL	LOC115765818|XP_030565401.1|DNOV
OG0005111	LOC109398046|XP_019525949.2|AEAL, LOC115253668|XP_029730605.1|AEAL, LOC109426115|XP_019557095.2|AEAL	LOC115769851|XP_030570690.1|DNOV
OG0005112	LOC109426137|XP_029730577.1|AEAL, LOC109398061|XP_029730604.1|AEAL	LOC115769960|XP_030570866.1|DNOV
OG0005113	LOC109398034|XP_029730575.1|AEAL, LOC109426157|XP_019557137.1|AEAL	LOC115769550|XP_030570253.1|DNOV
OG0005114	LOC109426258|XP_019557273.2|AEAL, LOC109398082|XP_019525990.2|AEAL	LOC115769810|XP_030570639.1|DNOV
OG0005115	LOC115267596|XP_029730560.1|AEAL, LOC109398043|XP_029730533.1|AEAL	LOC115765573|XP_030565082.1|DNOV
OG0005116	LOC109398055|XP_019525963.2|AEAL, LOC109399516|XP_019527510.2|AEAL	LOC115769846|XP_030570682.1|DNOV
OG0005117	LOC109404348|XP_029736055.1|AEAL, LOC109399485|XP_029735725.1|AEAL	LOC115768865|XP_030569430.1|DNOV
OG0005118	LOC109404368|XP_029735726.1|AEAL, LOC109399517|XP_019527511.2|AEAL	LOC115759803|XP_030556746.1|DNOV
OG0005119	LOC109404338|XP_029734607.1|AEAL, LOC109399478|XP_029735731.1|AEAL	LOC115762479|XP_030560563.1|DNOV
OG0005120	LOC109399490|XP_029735739.1|AEAL, LOC109404350|XP_029736033.1|AEAL	LOC115767133|XP_030567155.1|DNOV
OG0005121	LOC109404371|XP_029735758.1|AEAL	LOC115769428|XP_030570095.1|DNOV
OG0005122	LOC109404346|XP_029735759.1|AEAL	LOC115769730|XP_030570526.1|DNOV
OG0005123	LOC109404369|XP_029735671.1|AEAL, LOC109403133|XP_019531419.1|AEAL	LOC115769795|XP_030570623.1|DNOV
OG0005124	LOC109404276|XP_029735688.1|AEAL, LOC109403127|XP_029735765.1|AEAL, LOC115270338|XP_029735657.1|AEAL	LOC115769968|XP_030570881.1|DNOV
OG0005125	LOC109404268|XP_019532643.2|AEAL, LOC109403028|XP_029735678.1|AEAL	LOC115769772|XP_030570597.1|DNOV
OG0005126	LOC115270378|XP_029735781.1|AEAL, LOC109404273|XP_029735698.1|AEAL	LOC115767163|XP_030567203.1|DNOV
OG0005127	LOC109417191|XP_019546863.2|AEAL, LOC115256159|XP_029710259.1|AEAL	LOC115769654|XP_030570426.1|DNOV
OG0005128	LOC109623180|XP_019933226.2|AEAL	LOC115760730|XP_030558065.1|DNOV
OG0005129	LOC109403080|XP_019531364.2|AEAL	LOC115770165|XP_030571183.1|DNOV
OG0005130	LOC109403058|XP_019531336.2|AEAL, LOC109408669|XP_029735820.1|AEAL	LOC115770306|XP_030571401.1|DNOV
OG0005131	LOC115256227|XP_029710347.1|AEAL, LOC109408649|XP_029708283.1|AEAL, LOC109622194|XP_029735849.1|AEAL	LOC115770812|XP_030572097.1|DNOV
OG0005132	LOC109420800|XP_019550789.2|AEAL, LOC109412496|XP_019541659.2|AEAL	LOC115770279|XP_030571367.1|DNOV
OG0005133	LOC109420816|XP_029713799.1|AEAL	LOC115766926|XP_030566870.1|DNOV
OG0005134	LOC109412517|XP_029735881.1|AEAL, LOC109420819|XP_029713845.1|AEAL	LOC115770392|XP_030571500.1|DNOV
OG0005135	LOC109412518|XP_029735882.1|AEAL, LOC109420822|XP_029713840.1|AEAL	LOC115767660|XP_030567808.1|DNOV
OG0005136	LOC109412527|XP_019541695.1|AEAL, LOC115257999|XP_029713855.1|AEAL	LOC115767658|XP_030567805.1|DNOV
OG0005137	LOC109412531|XP_029729154.1|AEAL, LOC109420834|XP_029735903.1|AEAL	LOC115761654|XP_030559355.1|DNOV
OG0005138	LOC109420835|XP_019550847.2|AEAL, LOC109412533|XP_019541709.2|AEAL	LOC115769535|XP_030570236.1|DNOV
OG0005139	LOC109412539|XP_029729164.1|AEAL, LOC109412590|XP_029735910.1|AEAL	LOC115767666|XP_030567813.1|DNOV
OG0005140	LOC109412541|XP_029729166.1|AEAL, LOC109420845|XP_029735916.1|AEAL	LOC115758517|XP_030555070.1|DNOV
OG0005141	LOC109420851|XP_029735934.1|AEAL	LOC115761145|XP_030558673.1|DNOV
OG0005142	LOC109420861|XP_019550883.2|AEAL, LOC109411065|XP_019540047.1|AEAL	LOC115771144|XP_030572575.1|DNOV
OG0005143	LOC109420871|XP_029735944.1|AEAL	LOC115770983|XP_030572314.1|DNOV
OG0005144	LOC115270413|XP_029735952.1|AEAL, LOC109401031|XP_019529060.1|AEAL	LOC115771143|XP_030572573.1|DNOV
OG0005145	LOC109401015|XP_019529027.2|AEAL, LOC115270414|XP_029735954.1|AEAL	LOC115771157|XP_030572589.1|DNOV
OG0005146	LOC109401004|XP_019529013.2|AEAL	LOC115769491|XP_030570169.1|DNOV
OG0005147	LOC109422509|XP_029734592.1|AEAL, LOC109428685|XP_029719499.1|AEAL	LOC115769394|XP_030570057.1|DNOV
OG0005148	LOC109428632|XP_029719495.1|AEAL, LOC109422494|XP_029735968.1|AEAL	LOC115770442|XP_030571576.1|DNOV
OG0005149	LOC109422493|XP_019552828.2|AEAL	LOC115760977|XP_030558440.1|DNOV
OG0005150	LOC109422483|XP_019552816.2|AEAL	LOC115762608|XP_030560764.1|DNOV
OG0005151	LOC109422480|XP_019552814.2|AEAL	LOC115762824|XP_030561046.1|DNOV
OG0005152	LOC109428653|XP_019560001.2|AEAL	LOC115762825|XP_030561047.1|DNOV
OG0005153	LOC109422470|XP_029735999.1|AEAL	LOC115762943|XP_030561189.1|DNOV
OG0005154	LOC109428661|XP_029735655.1|AEAL, LOC109422469|XP_029735998.1|AEAL	LOC115762942|XP_030561186.1|DNOV
OG0005155	LOC115270321|XP_029735636.1|AEAL, LOC115270430|XP_029736008.1|AEAL, LOC109428684|XP_029736009.1|AEAL	LOC115765823|XP_030565406.1|DNOV
OG0005156	LOC109428706|XP_019560072.1|AEAL, LOC109424274|XP_019554910.2|AEAL	LOC115770927|XP_030572244.1|DNOV
OG0005157	LOC109424268|XP_019554897.2|AEAL	LOC115761138|XP_030558658.1|DNOV
OG0005158	LOC109423873|XP_029735306.1|AEAL	LOC115769474|XP_030570152.1|DNOV
