Orthogroup	AEAL.longest_only	CQUI.longest_only
OG0005786	LOC109402775|XP_029736436.1|AEAL, LOC109422638|XP_029736383.1|AEAL	LOC6046892|XP_038120400.1|CQUI
OG0005787	LOC109422633|XP_029736377.1|AEAL, LOC109402845|XP_029736437.1|AEAL	LOC6046896|XP_038120311.1|CQUI
OG0005788	LOC115262362|XP_029720621.1|AEAL, LOC109402804|XP_029712263.1|AEAL	LOC6050403|XP_038117894.1|CQUI
OG0005789	LOC109422592|XP_019552941.1|AEAL, LOC109402850|XP_019531135.1|AEAL	LOC6046391|XP_001863604.1|CQUI
OG0005790	LOC109422590|XP_029712185.1|AEAL, LOC109402835|XP_019531114.2|AEAL	LOC6046392|XP_001863605.1|CQUI
OG0005791	LOC109402831|XP_029712160.1|AEAL, LOC109422589|XP_019552936.2|AEAL	LOC6040168|XP_038117873.1|CQUI
OG0005792	LOC109422585|XP_029712244.1|AEAL, LOC109402793|XP_019531053.2|AEAL	LOC6040165|XP_038121985.1|CQUI
OG0005793	LOC109422583|XP_029712163.1|AEAL	LOC6040158|XP_038120510.1|CQUI
OG0005795	LOC109401786|XP_029718419.1|AEAL, LOC115261213|XP_029718426.1|AEAL	LOC6037590|XP_001847486.2|CQUI
OG0005796	LOC109401765|XP_029718427.1|AEAL, LOC109406133|XP_029718421.1|AEAL	LOC6037587|XP_038122009.1|CQUI
OG0005797	LOC109401773|XP_019529929.2|AEAL	LOC6037585|XP_001847481.1|CQUI
OG0005798	LOC109406138|XP_029718430.1|AEAL	LOC6037578|XP_001847474.1|CQUI
OG0005799	LOC109406136|XP_019529921.2|AEAL	LOC6037582|XP_038116552.1|CQUI
OG0005800	LOC109401782|XP_019529942.2|AEAL	LOC6037571|XP_001847467.1|CQUI
OG0005801	LOC109401778|XP_029718440.1|AEAL	LOC6037573|XP_001847469.2|CQUI
OG0005802	LOC115261221|XP_029718455.1|AEAL	LOC6037557|XP_038117507.1|CQUI
OG0005803	LOC109398931|XP_029718528.1|AEAL, LOC109403725|XP_029718521.1|AEAL	LOC6037549|XP_038117491.1|CQUI
OG0005804	LOC109398940|XP_019526943.2|AEAL	LOC6044874|XP_001862316.2|CQUI
OG0005805	LOC109403714|XP_019532118.2|AEAL	LOC6041568|XP_038115070.1|CQUI
OG0005806	LOC109433441|XP_029718577.1|AEAL, LOC115260393|XP_029717213.1|AEAL	LOC6048012|XP_001864986.2|CQUI
OG0005807	LOC109433404|XP_019565380.2|AEAL	LOC6048007|XP_038120180.1|CQUI
OG0005808	LOC109403259|XP_019531587.2|AEAL	LOC6039213|XP_001848854.2|CQUI
OG0005809	LOC109413059|XP_019542275.2|AEAL, LOC115254066|XP_029718618.1|AEAL	LOC6032735|XP_038118555.1|CQUI
OG0005810	LOC109403285|XP_019531637.1|AEAL, LOC109415064|XP_019544466.1|AEAL	LOC6032746|XP_001843292.2|CQUI
OG0005811	LOC109403286|XP_029718640.1|AEAL, LOC109415065|XP_019544467.2|AEAL	LOC6032744|XP_001843290.2|CQUI
OG0005812	LOC109415072|XP_019544485.1|AEAL	LOC6032756|XP_001843298.1|CQUI
OG0005813	LOC109415076|XP_019544494.2|AEAL	LOC6032759|XP_001843300.1|CQUI
OG0005814	LOC109414128|XP_029718672.1|AEAL	LOC6032766|XP_001843306.2|CQUI
OG0005815	LOC109414129|XP_029718673.1|AEAL	LOC6032767|XP_038121181.1|CQUI
OG0005816	LOC109414141|XP_029718688.1|AEAL, LOC109417340|XP_029709956.1|AEAL	LOC6033839|XP_038117555.1|CQUI
OG0005817	LOC109398867|XP_029709974.1|AEAL, LOC109417346|XP_019546997.2|AEAL	LOC6033830|XP_001844224.2|CQUI
OG0005818	LOC109398893|XP_029716801.1|AEAL, LOC115261355|XP_029718726.1|AEAL	LOC6033812|XP_038118895.1|CQUI
OG0005819	LOC109398870|XP_019526861.2|AEAL, LOC109429215|XP_019560658.2|AEAL	LOC6037790|XP_001847667.2|CQUI
OG0005820	LOC109429213|XP_019560648.2|AEAL, LOC115261342|XP_029718655.1|AEAL	LOC6037783|XP_001847661.2|CQUI
OG0005821	LOC109429202|XP_019560636.1|AEAL, LOC115269340|XP_029733855.1|AEAL	LOC6037767|XP_038114725.1|CQUI
OG0005822	LOC109429201|XP_019560634.1|AEAL, LOC109398849|XP_019526835.2|AEAL	LOC6037766|XP_038114724.1|CQUI
OG0005823	LOC109429199|XP_019560632.2|AEAL, LOC115269341|XP_029733856.1|AEAL	LOC6037765|XP_001847645.2|CQUI
OG0005824	LOC109398877|XP_019526869.2|AEAL	LOC6037760|XP_001847640.1|CQUI
OG0005825	LOC109429187|XP_029718777.1|AEAL, LOC109398834|XP_029718812.1|AEAL	LOC6040844|XP_001850179.2|CQUI
OG0005826	LOC109398869|XP_019526859.1|AEAL, LOC109429184|XP_019560612.1|AEAL	LOC6040842|XP_001850177.1|CQUI
OG0005827	LOC109398801|XP_029718779.1|AEAL, LOC109429182|XP_019560610.2|AEAL	LOC6040841|XP_001850176.2|CQUI
OG0005828	LOC115254064|XP_029718366.1|AEAL, LOC109398804|XP_019526763.1|AEAL	LOC6040837|XP_001850172.1|CQUI
OG0005829	LOC109398798|XP_029718784.1|AEAL, LOC109429177|XP_019560598.2|AEAL	LOC6040834|XP_001850169.2|CQUI
OG0005830	LOC109398830|XP_029730080.1|AEAL, LOC109429151|XP_029718850.1|AEAL	LOC6035828|XP_001845948.1|CQUI
OG0005831	LOC109409025|XP_019537985.2|AEAL, LOC109429145|XP_019560540.2|AEAL	LOC6035825|XP_038115160.1|CQUI
OG0005832	LOC109429144|XP_029718851.1|AEAL, LOC109409024|XP_029730076.1|AEAL	LOC6035822|XP_038115159.1|CQUI
OG0005833	LOC115253678|XP_029718871.1|AEAL	LOC6035816|XP_038119142.1|CQUI
OG0005834	LOC109409019|XP_029718399.1|AEAL, LOC115267297|XP_029730070.1|AEAL, LOC109429132|XP_019560526.1|AEAL	LOC6035808|XP_038119145.1|CQUI
OG0005835	LOC115261402|XP_029718877.1|AEAL, LOC109429124|XP_019560518.2|AEAL	LOC6035804|XP_001845926.2|CQUI
OG0005836	LOC109429122|XP_019560515.2|AEAL, LOC115261404|XP_029718879.1|AEAL	LOC6035800|XP_038118277.1|CQUI
OG0005837	LOC115253983|XP_029712299.1|AEAL, LOC109429121|XP_019560514.2|AEAL	LOC6035794|XP_001845916.2|CQUI
OG0005838	LOC115261407|XP_029718887.1|AEAL, LOC109429114|XP_019560506.2|AEAL	LOC119770634|XP_038121818.1|CQUI
OG0005839	LOC115261464|XP_029719001.1|AEAL, LOC109429094|XP_019560478.1|AEAL	LOC6042762|XP_038117820.1|CQUI
OG0005840	LOC115261463|XP_029719000.1|AEAL, LOC109429093|XP_019560477.2|AEAL	LOC6051130|XP_001867614.2|CQUI
OG0005841	LOC109427199|XP_029714107.1|AEAL	LOC6038977|XP_038118674.1|CQUI
OG0005842	LOC115261167|XP_029718386.1|AEAL, LOC109427209|XP_019558259.1|AEAL	LOC6038972|XP_038121601.1|CQUI
OG0005843	LOC109427217|XP_019558269.2|AEAL, LOC115257318|XP_029712635.1|AEAL	LOC6038966|XP_001848655.2|CQUI
OG0005844	LOC109427216|XP_019558268.2|AEAL, LOC115261449|XP_029718979.1|AEAL	LOC6038965|XP_038120818.1|CQUI
OG0005845	LOC109427232|XP_029718975.1|AEAL, LOC115261425|XP_029718934.1|AEAL	LOC6038955|XP_001848645.2|CQUI
OG0005846	LOC109411600|XP_029718920.1|AEAL, LOC109427233|XP_029718973.1|AEAL	LOC6038954|XP_038120817.1|CQUI
OG0005847	LOC109427242|XP_029718968.1|AEAL, LOC115261420|XP_029718916.1|AEAL, LOC109411608|XP_029715622.1|AEAL	LOC6038945|XP_038120802.1|CQUI
OG0005848	LOC109428128|XP_029717174.1|AEAL	LOC6033999|XP_001844386.2|CQUI
OG0005849	LOC109428138|XP_029734284.1|AEAL	LOC6034010|XP_038118706.1|CQUI
OG0005850	LOC109406888|XP_029732901.1|AEAL, LOC109404443|XP_029719087.1|AEAL	LOC6034026|XP_038120229.1|CQUI
OG0005851	LOC109404496|XP_019532934.2|AEAL	LOC6034028|XP_001844413.2|CQUI
OG0005852	LOC109406323|XP_029719067.1|AEAL, LOC115261480|XP_029719036.1|AEAL, LOC109404494|XP_029719106.1|AEAL	LOC6034045|XP_038117124.1|CQUI
OG0005853	LOC115261190|XP_029718396.1|AEAL, LOC109404996|XP_019533524.2|AEAL, LOC115261187|XP_029718395.1|AEAL, LOC109416158|XP_019545675.2|AEAL	LOC6047960|XP_001864942.2|CQUI
OG0005854	LOC109416154|XP_029719202.1|AEAL, LOC115261532|XP_029719230.1|AEAL	LOC6047957|XP_001864940.2|CQUI
OG0005855	LOC109416152|XP_029719203.1|AEAL	LOC6047955|XP_038122311.1|CQUI, LOC119770036|XP_038120069.1|CQUI
OG0005856	LOC115261553|XP_029719273.1|AEAL, LOC109432839|XP_029719269.1|AEAL	LOC6051347|XP_038119232.1|CQUI
OG0005857	LOC109432824|XP_019564713.1|AEAL	LOC6037298|XP_001847224.2|CQUI
OG0005858	LOC115256033|XP_029710134.1|AEAL, LOC115254219|XP_029733008.1|AEAL, LOC109419430|XP_029733010.1|AEAL	LOC6045831|XP_001863123.1|CQUI
OG0005859	LOC115254220|XP_029733108.1|AEAL, LOC109406242|XP_019534846.1|AEAL	LOC6045829|XP_038113048.1|CQUI
OG0005860	LOC109406269|XP_019534893.1|AEAL	LOC6045493|XP_038110180.1|CQUI
OG0005861	LOC109406727|XP_029719589.1|AEAL	LOC6047387|XP_038107422.1|CQUI
OG0005863	LOC109406736|XP_019535325.2|AEAL	LOC6033708|XP_001844130.2|CQUI
OG0005864	LOC109406735|XP_019535324.1|AEAL	LOC119766572|XP_038107299.1|CQUI
OG0005865	LOC109417151|XP_019546822.2|AEAL	LOC6039959|XP_001849452.2|CQUI
OG0005866	LOC109411968|XP_019541178.2|AEAL	LOC6039950|XP_038113235.1|CQUI
OG0005867	LOC109424550|XP_029714375.1|AEAL	LOC6039942|XP_001849437.2|CQUI
OG0005868	LOC109428759|XP_019560141.2|AEAL, LOC109424532|XP_019555251.2|AEAL, LOC115269437|XP_029734061.1|AEAL	LOC6046195|XP_001863426.2|CQUI
OG0005869	LOC115269401|XP_029733939.1|AEAL, LOC109428764|XP_019560143.2|AEAL, LOC109424530|XP_019555248.2|AEAL	LOC6044742|XP_001862205.1|CQUI
OG0005870	LOC109428771|XP_019560154.2|AEAL, LOC115269443|XP_029734065.1|AEAL, LOC109424523|XP_019555237.2|AEAL	LOC6046200|XP_038113330.1|CQUI
OG0005873	LOC109397770|XP_029712676.1|AEAL, LOC115269408|XP_029733952.1|AEAL, LOC115269411|XP_029733982.1|AEAL	LOC6033774|XP_001844180.1|CQUI
OG0005874	LOC109397769|XP_029733970.1|AEAL, LOC109419483|XP_029733963.1|AEAL	LOC6050587|XP_038107126.1|CQUI
OG0005876	LOC109400174|XP_019528195.1|AEAL	LOC6031492|XP_038107740.1|CQUI
OG0005877	LOC109405394|XP_019534003.2|AEAL, LOC115253429|XP_029724180.1|AEAL, LOC109399541|XP_019527562.1|AEAL	LOC6031450|XP_038108217.1|CQUI
OG0005878	LOC109407867|XP_029724136.1|AEAL	LOC6036854|XP_038113672.1|CQUI
OG0005879	LOC109401665|XP_029724219.1|AEAL, LOC115264563|XP_029724247.1|AEAL	LOC119767453|XP_038112014.1|CQUI, LOC119767776|XP_038113169.1|CQUI
OG0005880	LOC115254126|XP_029724261.1|AEAL, LOC109431986|XP_029724302.1|AEAL	LOC6036897|XP_038109603.1|CQUI
OG0005881	LOC109431314|XP_019563078.1|AEAL, LOC109432011|XP_019563859.1|AEAL	LOC6036898|XP_001846874.1|CQUI
OG0005882	LOC115254127|XP_029724297.1|AEAL, LOC109431308|XP_029724263.1|AEAL, LOC109432014|XP_029724298.1|AEAL	LOC6036904|XP_038110785.1|CQUI
OG0005883	LOC109431984|XP_029716956.1|AEAL, LOC109431283|XP_029724266.1|AEAL	LOC6036908|XP_038111603.1|CQUI
OG0005884	LOC109432013|XP_029716957.1|AEAL, LOC109431312|XP_029724270.1|AEAL	LOC6036909|XP_038110107.1|CQUI
OG0005885	LOC109431310|XP_019563072.2|AEAL	LOC6046817|XP_001863956.2|CQUI
OG0005886	LOC109431288|XP_019563048.2|AEAL	LOC6046818|XP_038109778.1|CQUI
OG0005887	LOC109431990|XP_029710255.1|AEAL, LOC109431292|XP_019563053.2|AEAL	LOC6037750|XP_038110619.1|CQUI
OG0005888	LOC109432009|XP_029724272.1|AEAL	LOC6048248|XP_038110893.1|CQUI
OG0005889	LOC109431296|XP_029724276.1|AEAL, LOC109431997|XP_019563845.2|AEAL	LOC6040038|XP_038108356.1|CQUI
OG0005890	LOC109407704|XP_019536398.2|AEAL, LOC109431239|XP_019563003.2|AEAL	LOC6040054|XP_038112362.1|CQUI
OG0005891	LOC109407707|XP_019536402.1|AEAL, LOC109431242|XP_019563009.1|AEAL	LOC6040055|XP_001849526.1|CQUI
OG0005892	LOC109407702|XP_019536396.2|AEAL	LOC6040058|XP_001849529.2|CQUI
OG0005893	LOC109431235|XP_029724397.1|AEAL, LOC109420155|XP_029724334.1|AEAL	LOC6033393|XP_038110306.1|CQUI
OG0005894	LOC109431244|XP_019563016.2|AEAL, LOC109420150|XP_029724315.1|AEAL, LOC115264608|XP_029724335.1|AEAL	LOC6033395|XP_001843851.1|CQUI
OG0005895	LOC109420152|XP_019550014.1|AEAL, LOC115264609|XP_029724336.1|AEAL, LOC109431246|XP_019563018.2|AEAL	LOC6033397|XP_001843850.1|CQUI
OG0005896	LOC109431247|XP_029724338.1|AEAL, LOC109420149|XP_029724608.1|AEAL	LOC6033390|XP_001843845.1|CQUI
OG0005898	LOC115254134|XP_029724506.1|AEAL, LOC109402884|XP_029724486.1|AEAL, LOC109401542|XP_029724542.1|AEAL	LOC6037932|XP_001847786.2|CQUI
OG0005899	LOC115260866|XP_029718053.1|AEAL	LOC6038559|XP_001848345.2|CQUI
OG0005900	LOC115260379|XP_029717201.1|AEAL	LOC6038564|XP_038109521.1|CQUI
OG0005901	LOC109406493|XP_029713515.1|AEAL	LOC6043529|XP_001859584.2|CQUI
OG0005902	LOC109418761|XP_019548532.2|AEAL	LOC6043530|XP_038112651.1|CQUI
OG0005903	LOC109406496|XP_019535125.1|AEAL	LOC6043531|XP_001859594.1|CQUI, LOC119767684|XP_038112761.1|CQUI
OG0005904	LOC109418764|XP_019548534.2|AEAL	LOC6043533|XP_038106327.1|CQUI, LOC119767169|XP_038110994.1|CQUI
OG0005905	LOC109418769|XP_029713545.1|AEAL	LOC6036842|XP_038110154.1|CQUI
OG0005906	LOC109418781|XP_029712993.1|AEAL	LOC6051861|XP_001868222.2|CQUI
OG0005907	LOC109403280|XP_029713011.1|AEAL	LOC6048680|XP_038112010.1|CQUI
OG0005908	LOC115257503|XP_029713015.1|AEAL, LOC109418824|XP_019548598.1|AEAL	LOC6032414|XP_038112350.1|CQUI
OG0005909	LOC109418825|XP_019548604.2|AEAL	LOC6032411|XP_038110424.1|CQUI
OG0005910	LOC109405798|XP_019534400.1|AEAL	LOC6032402|XP_038112653.1|CQUI
OG0005911	LOC109418841|XP_019548621.2|AEAL	LOC6032401|XP_038106341.1|CQUI
OG0005912	LOC109405818|XP_019534423.2|AEAL, LOC115258006|XP_029713861.1|AEAL	LOC6032392|XP_001842997.2|CQUI
OG0005913	LOC109420345|XP_019550214.2|AEAL	LOC6045065|XP_038108256.1|CQUI
OG0005914	LOC109401679|XP_019529811.2|AEAL	LOC6045060|XP_038108563.1|CQUI
OG0005915	LOC109401684|XP_019529818.2|AEAL	LOC6043171|XP_038113050.1|CQUI
OG0005916	LOC115257457|XP_029712913.1|AEAL	LOC119766034|XP_038106313.1|CQUI, LOC119766036|XP_038106315.1|CQUI, LOC119767093|XP_038110614.1|CQUI
OG0005917	LOC109420401|XP_019550275.2|AEAL	LOC6053603|XP_001869661.2|CQUI
OG0005918	LOC109420402|XP_019550276.2|AEAL	LOC6053602|XP_001869660.2|CQUI
OG0005919	LOC109402333|XP_019530544.2|AEAL	LOC6048422|XP_038111306.1|CQUI
OG0005920	LOC115257418|XP_029712860.1|AEAL, LOC109433189|XP_029713707.1|AEAL, LOC115257399|XP_029712815.1|AEAL	LOC6038534|XP_001848322.2|CQUI
OG0005921	LOC115257451|XP_029712908.1|AEAL, LOC109402272|XP_019530469.1|AEAL, LOC109433176|XP_019565119.2|AEAL	LOC6038537|XP_038108185.1|CQUI
OG0005922	LOC109399959|XP_019527972.2|AEAL	LOC6033399|XP_001843854.2|CQUI
OG0005923	LOC109403454|XP_019531830.1|AEAL	LOC119770607|XP_038121755.1|CQUI, LOC6040078|XP_001849547.2|CQUI
OG0005924	LOC109433195|XP_019565148.2|AEAL	LOC6040079|XP_001849548.2|CQUI
OG0005925	LOC109403401|XP_019531770.2|AEAL, LOC115257517|XP_029713067.1|AEAL	LOC6052090|XP_038111073.1|CQUI
OG0005926	LOC115257750|XP_029713527.1|AEAL	LOC6043500|XP_038110673.1|CQUI
OG0005927	LOC109417183|XP_029713022.1|AEAL, LOC109422422|XP_029712954.1|AEAL	LOC6045700|XP_038113244.1|CQUI
OG0005928	LOC109422424|XP_029713023.1|AEAL, LOC109417184|XP_029728078.1|AEAL, LOC115253551|XP_029712961.1|AEAL	LOC6045698|XP_038113245.1|CQUI
OG0005929	LOC109422420|XP_019552761.2|AEAL, LOC115257531|XP_029713112.1|AEAL	LOC6045704|XP_001863011.2|CQUI
OG0005930	LOC109424500|XP_019555214.2|AEAL	LOC6033418|XP_001843871.2|CQUI
OG0005931	LOC109422403|XP_029708331.1|AEAL	LOC6033416|XP_038112897.1|CQUI
OG0005932	LOC115254788|XP_029708333.1|AEAL, LOC109424496|XP_029733211.1|AEAL	LOC6033410|XP_038113724.1|CQUI
OG0005933	LOC109422396|XP_019552719.1|AEAL, LOC109424492|XP_019555196.1|AEAL	LOC6038552|XP_038111301.1|CQUI
OG0005934	LOC109424489|XP_029733683.1|AEAL, LOC109422391|XP_019552712.1|AEAL	LOC6038555|XP_038109586.1|CQUI
OG0005935	LOC109424486|XP_029733680.1|AEAL	LOC6034248|XP_038107120.1|CQUI
OG0005936	LOC109424482|XP_019555175.2|AEAL	LOC119767552|XP_038112329.1|CQUI
OG0005937	LOC109424481|XP_019555174.2|AEAL, LOC109422383|XP_019552694.2|AEAL	LOC6053514|XP_038110134.1|CQUI
OG0005938	LOC109422214|XP_029716832.1|AEAL	LOC119766089|XP_038106409.1|CQUI
OG0005939	LOC115263964|XP_029723123.1|AEAL, LOC109424468|XP_029716840.1|AEAL, LOC115266982|XP_029729573.1|AEAL	LOC6048273|XP_001865217.2|CQUI
OG0005940	LOC109424462|XP_029716849.1|AEAL, LOC109422366|XP_029729576.1|AEAL	LOC6048287|XP_038111185.1|CQUI
OG0005941	LOC109424461|XP_019555139.2|AEAL, LOC109422365|XP_029716857.1|AEAL	LOC6048289|XP_001865227.2|CQUI
OG0005943	LOC109424411|XP_029708133.1|AEAL	LOC6043655|XP_038106402.1|CQUI
OG0005944	LOC109422314|XP_019552547.2|AEAL	LOC6043653|XP_038106204.1|CQUI
OG0005945	LOC109424416|XP_019555062.2|AEAL	LOC6043657|XP_038106401.1|CQUI
OG0005946	LOC109422334|XP_029708140.1|AEAL	LOC6043684|XP_001861313.2|CQUI
OG0005947	LOC109422212|XP_029708141.1|AEAL	LOC6042621|XP_038108523.1|CQUI
OG0005948	LOC109415954|XP_019545468.2|AEAL	LOC6049084|XP_001865900.2|CQUI
OG0005949	LOC109418710|XP_019548495.1|AEAL	LOC6049082|XP_001869959.1|CQUI
OG0005950	LOC109418687|XP_029712979.1|AEAL, LOC109412913|XP_029712890.1|AEAL	LOC6047672|XP_038110562.1|CQUI
OG0005952	LOC109418673|XP_029719583.1|AEAL	LOC6044181|XP_001861724.2|CQUI
OG0005953	LOC109418671|XP_019548430.2|AEAL	LOC6044183|XP_001861726.2|CQUI
OG0005954	LOC109414787|XP_029719582.1|AEAL	LOC6044184|XP_001861727.2|CQUI
OG0005955	LOC109418654|XP_019548419.2|AEAL, LOC109414791|XP_029717003.1|AEAL	LOC6036746|XP_038109986.1|CQUI
OG0005956	LOC109413135|XP_029713064.1|AEAL	LOC6036620|XP_038111445.1|CQUI
OG0005957	LOC109418572|XP_019548329.2|AEAL	LOC6036624|XP_001846652.1|CQUI
OG0005958	LOC109413133|XP_019542400.2|AEAL	LOC6036626|XP_038112287.1|CQUI
OG0005959	LOC109418555|XP_019548308.1|AEAL	LOC6054461|XP_038112286.1|CQUI
OG0005960	LOC109418537|XP_029730656.1|AEAL, LOC109413098|XP_029712775.1|AEAL	LOC6037975|XP_001847825.2|CQUI
OG0005961	LOC109418536|XP_019548284.2|AEAL, LOC109413096|XP_029713610.1|AEAL	LOC6044813|XP_038109931.1|CQUI
OG0005962	LOC109418515|XP_019548268.2|AEAL, LOC115257666|XP_029713365.1|AEAL	LOC6045070|XP_001862482.2|CQUI
OG0005963	LOC109413084|XP_019542322.2|AEAL, LOC109418512|XP_019548264.2|AEAL	LOC6038121|XP_038109251.1|CQUI
OG0005964	LOC109413077|XP_029718224.1|AEAL, LOC115257505|XP_029713031.1|AEAL	LOC6038111|XP_038112179.1|CQUI
OG0005965	LOC109418501|XP_019548247.2|AEAL	LOC6035708|XP_001845840.2|CQUI
OG0005966	LOC109413065|XP_029713281.1|AEAL	LOC6054248|XP_038106105.1|CQUI
OG0005967	LOC109431049|XP_019562730.1|AEAL	LOC6047090|XP_001864194.1|CQUI
OG0005968	LOC109431047|XP_019562725.2|AEAL	LOC6051698|XP_038110551.1|CQUI
OG0005969	LOC109431036|XP_029721497.1|AEAL	LOC6039660|XP_038110909.1|CQUI
OG0005970	LOC109425895|XP_019556825.2|AEAL, LOC115253694|XP_029721475.1|AEAL, LOC109433004|XP_029721468.1|AEAL	LOC6039629|XP_038109901.1|CQUI
OG0005971	LOC109413547|XP_029721444.1|AEAL, LOC115253462|XP_029721427.1|AEAL	LOC119765006|XP_038114464.1|CQUI
OG0005972	LOC109425617|XP_029721436.1|AEAL, LOC109413550|XP_029721428.1|AEAL	LOC6037700|XP_038114453.1|CQUI
OG0005973	LOC115262749|XP_029721407.1|AEAL, LOC109407900|XP_019536624.2|AEAL	LOC6037705|XP_001847590.2|CQUI
OG0005974	LOC109407899|XP_029721403.1|AEAL, LOC109413559|XP_029716868.1|AEAL	LOC6037708|XP_038114457.1|CQUI
OG0005975	LOC109413565|XP_019542796.2|AEAL	LOC6037715|XP_001847598.1|CQUI
OG0005976	LOC109413568|XP_019542799.2|AEAL	LOC6037725|XP_001847606.2|CQUI
OG0005977	LOC109413570|XP_019542801.1|AEAL	LOC6037724|XP_001847605.1|CQUI
OG0005978	LOC109413575|XP_019542809.2|AEAL	LOC6037721|XP_038114461.1|CQUI
OG0005979	LOC115262731|XP_029721346.1|AEAL, LOC109401265|XP_029721396.1|AEAL, LOC109413582|XP_029715513.1|AEAL	LOC6037727|XP_001847608.2|CQUI
OG0005980	LOC109401293|XP_019529336.2|AEAL, LOC109413600|XP_029721278.1|AEAL	LOC6037745|XP_001847625.2|CQUI
OG0005981	LOC109413608|XP_029721275.1|AEAL, LOC109401236|XP_019529244.1|AEAL	LOC6048240|XP_038109133.1|CQUI
OG0005982	LOC109413610|XP_019542857.2|AEAL, LOC109401284|XP_019529321.2|AEAL	LOC6048245|XP_038112371.1|CQUI
OG0005983	LOC115262744|XP_029721383.1|AEAL, LOC109401306|XP_019529354.2|AEAL	LOC6048242|XP_038111211.1|CQUI
OG0005984	LOC109401243|XP_019529255.2|AEAL, LOC109623316|XP_019933387.2|AEAL, LOC115262705|XP_029721237.1|AEAL	LOC6036737|XP_038108724.1|CQUI
OG0005985	LOC109623312|XP_019933385.2|AEAL, LOC115262707|XP_029721242.1|AEAL, LOC109401291|XP_029721566.1|AEAL	LOC6036739|XP_001846738.2|CQUI
OG0005986	LOC109623309|XP_019933382.2|AEAL, LOC115262708|XP_029721244.1|AEAL, LOC109401314|XP_019529361.2|AEAL	LOC6035962|XP_001846070.1|CQUI
OG0005987	LOC109623305|XP_029721247.1|AEAL, LOC109401247|XP_029721565.1|AEAL	LOC6035954|XP_038114266.1|CQUI
OG0005988	LOC109623291|XP_029707566.1|AEAL, LOC109401182|XP_029712142.1|AEAL	LOC6035933|XP_038107133.1|CQUI
OG0005989	LOC109401152|XP_019931319.1|AEAL	LOC6052170|XP_038110916.1|CQUI
OG0005990	LOC109401151|XP_019529172.2|AEAL	LOC6038575|XP_001848361.2|CQUI
OG0005991	LOC109401160|XP_019529179.1|AEAL	LOC6038573|XP_001848359.1|CQUI
OG0005992	LOC109401156|XP_019529174.2|AEAL	LOC6038568|XP_001848354.2|CQUI
OG0005993	LOC109401157|XP_029712135.1|AEAL	LOC6038571|XP_038108670.1|CQUI
OG0005994	LOC109401167|XP_019529192.1|AEAL	LOC6035697|XP_038110510.1|CQUI
OG0005995	LOC109623256|XP_029712134.1|AEAL	LOC6035695|XP_038109839.1|CQUI
OG0005996	LOC109401143|XP_019529168.1|AEAL	LOC6035694|XP_001845828.1|CQUI
OG0005997	LOC109426901|XP_019558002.1|AEAL, LOC109623321|XP_019933415.1|AEAL	LOC6035682|XP_001845816.1|CQUI
OG0005998	LOC109426903|XP_029721181.1|AEAL, LOC109426865|XP_029721196.1|AEAL	LOC6035680|XP_038109187.1|CQUI
OG0005999	LOC109426921|XP_029720837.1|AEAL, LOC115262689|XP_029721188.1|AEAL	LOC6046953|XP_001864072.1|CQUI
OG0006000	LOC109426924|XP_019558029.2|AEAL	LOC6034171|XP_038113272.1|CQUI
OG0006001	LOC109426876|XP_029721163.1|AEAL, LOC115266854|XP_029729322.1|AEAL	LOC6045033|XP_038113151.1|CQUI
OG0006002	LOC109623351|XP_019933453.2|AEAL	LOC6051240|XP_001867714.1|CQUI
OG0006003	LOC109427043|XP_019558137.1|AEAL	LOC6051251|XP_038111054.1|CQUI
OG0006004	LOC109401606|XP_019529727.2|AEAL	LOC6054061|XP_001870039.2|CQUI
OG0006006	LOC109424734|XP_019555465.2|AEAL	LOC6035868|XP_001845982.2|CQUI
OG0006007	LOC109424722|XP_029721098.1|AEAL	LOC6037815|XP_001847690.2|CQUI
OG0006008	LOC109424719|XP_029721099.1|AEAL	LOC6048574|XP_038107386.1|CQUI
OG0006009	LOC109424714|XP_029721104.1|AEAL	LOC6048570|XP_038108590.1|CQUI, LOC119767600|XP_038112454.1|CQUI
OG0006010	LOC109424682|XP_029721116.1|AEAL	LOC6045918|XP_038111394.1|CQUI
OG0006011	LOC109424681|XP_019555391.2|AEAL	LOC6045912|XP_038111660.1|CQUI
OG0006012	LOC109424676|XP_029721028.1|AEAL, LOC115259975|XP_029716629.1|AEAL	LOC6034176|XP_038113054.1|CQUI
OG0006013	LOC109412033|XP_029721014.1|AEAL	LOC6034181|XP_038106465.1|CQUI
OG0006014	LOC109412042|XP_019541229.2|AEAL	LOC6034189|XP_001844544.2|CQUI
OG0006015	LOC109412048|XP_019541236.1|AEAL	LOC6034193|XP_001844548.1|CQUI
OG0006016	LOC109424657|XP_019555372.2|AEAL	LOC6034212|XP_038108800.1|CQUI
OG0006017	LOC109412056|XP_019541246.2|AEAL	LOC6034213|XP_001844566.2|CQUI
OG0006018	LOC109412058|XP_019541248.1|AEAL	LOC6053533|XP_038109498.1|CQUI
OG0006019	LOC109412061|XP_019541254.2|AEAL	LOC6042938|XP_001870877.1|CQUI
OG0006020	LOC109408624|XP_019537506.1|AEAL, LOC109424644|XP_019555351.2|AEAL	LOC6035890|XP_038112698.1|CQUI
