Orthogroup	ASTE.longest_only	DPSE.longest_only
OG0005173	LOC118511346|XP_035910193.1|ASTE	LOC4803443|XP_001360168.3|DPSE
OG0005174	LOC118511348|XP_035910197.1|ASTE	LOC4804470|XP_001361028.1|DPSE
OG0005175	LOC118509381|XP_035905814.1|ASTE, LOC118517326|XP_035919199.1|ASTE	LOC4804487|XP_001361043.2|DPSE
OG0005176	LOC118513142|XP_035914461.1|ASTE	LOC4803756|XP_001360420.2|DPSE
OG0005177	LOC118516431|XP_035918202.1|ASTE, LOC118509570|XP_035906224.1|ASTE	LOC4804484|XP_001361040.3|DPSE
OG0005178	LOC118513143|XP_035914462.1|ASTE	LOC4813556|XP_001353814.1|DPSE
OG0005179	LOC118509942|XP_035907167.1|ASTE	LOC4812734|XP_015044162.1|DPSE
OG0005180	LOC118513176|XP_035914529.1|ASTE	LOC4812135|XP_015043824.2|DPSE
OG0005181	LOC118513173|XP_035914518.1|ASTE	LOC4815265|XP_001355066.1|DPSE
OG0005182	LOC118513182|XP_035914538.1|ASTE	LOC4805182|XP_015040475.2|DPSE
OG0005183	LOC118513188|XP_035914569.1|ASTE	LOC4805339|XP_001361755.1|DPSE
OG0005184	LOC118509674|XP_035906572.1|ASTE	LOC4805342|XP_033233867.1|DPSE
OG0005185	LOC118511412|XP_035910365.1|ASTE	LOC4804509|XP_001361061.3|DPSE
OG0005186	LOC118511407|XP_035910354.1|ASTE	LOC6898783|XP_033233562.1|DPSE
OG0005187	LOC118512906|XP_035913924.1|ASTE	LOC6898088|XP_033234963.1|DPSE
OG0005188	LOC118509701|XP_035906671.1|ASTE	LOC4804817|XP_001361319.3|DPSE
OG0005189	LOC118510957|XP_035909308.1|ASTE	LOC4814935|XP_015041903.1|DPSE
OG0005190	LOC118509697|XP_035906658.1|ASTE	LOC4812123|XP_001352515.3|DPSE
OG0005191	LOC118512005|XP_035911657.1|ASTE	LOC4802559|XP_001359456.1|DPSE
OG0005192	LOC118511996|XP_035911628.1|ASTE	LOC4804102|XP_033234650.1|DPSE
OG0005193	LOC118512010|XP_035911667.1|ASTE	LOC4804512|XP_033233569.1|DPSE
OG0005194	LOC118509656|XP_035906505.1|ASTE	LOC4804434|XP_001360998.1|DPSE
OG0005195	LOC118509747|XP_035906770.1|ASTE	LOC4804899|XP_001361385.2|DPSE
OG0005196	LOC118509658|XP_035906511.1|ASTE	LOC4813426|XP_001353327.4|DPSE
OG0005197	LOC118509667|XP_035906545.1|ASTE	LOC4804332|XP_001360908.3|DPSE
OG0005198	LOC118509682|XP_035906618.1|ASTE	LOC4813917|XP_001353414.3|DPSE
OG0005199	LOC118511961|XP_035911576.1|ASTE	LOC4804870|XP_001361359.2|DPSE
OG0005200	LOC118511954|XP_035911565.1|ASTE	LOC6898295|XP_002138357.1|DPSE
OG0005201	LOC118512242|XP_035912275.1|ASTE	LOC4803567|XP_033234437.1|DPSE
OG0005202	LOC118512238|XP_035912271.1|ASTE	LOC4804133|XP_001360739.3|DPSE
OG0005203	LOC118504533|XP_035894971.1|ASTE	LOC4805489|XP_001361884.4|DPSE, LOC6898403|XP_002138449.3|DPSE
OG0005204	LOC118511194|XP_035909859.1|ASTE, LOC118517342|XP_035919220.1|ASTE	LOC4818011|XP_001357405.4|DPSE
OG0005205	LOC118511189|XP_035909849.1|ASTE, LOC118517345|XP_035919230.1|ASTE	LOC4817480|XP_015036151.2|DPSE
OG0005206	LOC118511881|XP_035911398.1|ASTE	LOC4804553|XP_001361096.1|DPSE
OG0005207	LOC118510972|XP_035909357.1|ASTE	LOC6898780|XP_004444392.3|DPSE
OG0005208	LOC118510968|XP_035909352.1|ASTE	LOC4804709|XP_001361227.2|DPSE
OG0005209	LOC118510967|XP_035909351.1|ASTE	LOC4818137|XP_001357355.3|DPSE
OG0005210	LOC118510966|XP_035909345.1|ASTE	LOC4817839|XP_001357356.3|DPSE
OG0005211	LOC118511204|XP_035909877.1|ASTE	LOC4811905|XP_015043954.2|DPSE
OG0005212	LOC118511121|XP_035909746.1|ASTE	LOC6903448|XP_015035393.2|DPSE
OG0005213	LOC118511036|XP_035909520.1|ASTE	LOC4816084|XP_001355255.1|DPSE
OG0005214	LOC118513662|XP_035915648.1|ASTE	LOC4816559|XP_001355927.4|DPSE
OG0005215	LOC118513390|XP_035914960.1|ASTE	LOC4817318|XP_033235178.1|DPSE
OG0005216	LOC118513401|XP_035914977.1|ASTE	LOC4816347|XP_001356266.1|DPSE
OG0005217	LOC118513378|XP_035914921.1|ASTE	LOC4817959|XP_001357420.3|DPSE
OG0005218	LOC118513371|XP_035914895.1|ASTE	LOC4816174|XP_015036963.2|DPSE
OG0005219	LOC118512451|XP_035912809.1|ASTE	LOC4804582|XP_001361120.2|DPSE
OG0005220	LOC118513922|XP_035916182.1|ASTE	LOC4813309|XP_001353576.3|DPSE
OG0005221	LOC118513955|XP_035916244.1|ASTE	LOC4816215|XP_001355840.4|DPSE
OG0005222	LOC118513907|XP_035916125.1|ASTE	LOC4817704|XP_033235806.1|DPSE
OG0005223	LOC118512700|XP_035913415.1|ASTE	LOC4818046|XP_001357336.2|DPSE
OG0005224	LOC118512724|XP_035913465.1|ASTE	LOC4816208|XP_033236630.1|DPSE
OG0005225	LOC118511739|XP_035911082.1|ASTE	LOC4816519|XP_001356143.3|DPSE
OG0005226	LOC118511725|XP_035911056.1|ASTE	LOC4817083|XP_033235356.1|DPSE
OG0005227	LOC118511731|XP_035911070.1|ASTE	LOC4817782|XP_001357129.1|DPSE
OG0005228	LOC118511729|XP_035911068.1|ASTE	LOC4817715|XP_001357128.1|DPSE
OG0005229	LOC118511108|XP_035909725.1|ASTE	LOC4817026|XP_015036129.2|DPSE
OG0005230	LOC118513669|XP_035915663.1|ASTE	LOC4817011|XP_001356786.3|DPSE
OG0005231	LOC118512660|XP_035913302.1|ASTE	LOC4817791|XP_001357094.2|DPSE
OG0005232	LOC118512226|XP_035912235.1|ASTE	LOC4816533|XP_033236853.1|DPSE
OG0005233	LOC118513840|XP_035916010.1|ASTE	LOC4818155|XP_001357361.2|DPSE
OG0005234	LOC118512028|XP_035911712.1|ASTE	LOC4816276|XP_001356260.4|DPSE
OG0005235	LOC118508933|XP_035904734.1|ASTE	LOC4817293|XP_001356904.3|DPSE
OG0005236	LOC118508932|XP_035904733.1|ASTE	LOC6903169|XP_002132869.3|DPSE
OG0005237	LOC118508928|XP_035904727.1|ASTE	LOC6903170|XP_015036360.2|DPSE
OG0005238	LOC118508931|XP_035904732.1|ASTE	LOC4817588|XP_001356991.2|DPSE
OG0005239	LOC118511096|XP_035909698.1|ASTE	LOC4817052|XP_015036051.2|DPSE
OG0005240	LOC118511101|XP_035909714.1|ASTE	LOC117184007|XP_033235773.1|DPSE
OG0005241	LOC118511074|XP_035909626.1|ASTE	LOC6903177|XP_002132877.2|DPSE
OG0005242	LOC118511114|XP_035909732.1|ASTE	LOC4816694|XP_001356057.1|DPSE
OG0005243	LOC118511088|XP_035909667.1|ASTE	LOC4816860|XP_001356746.4|DPSE
OG0005244	LOC118513938|XP_035916215.1|ASTE	LOC4801354|XP_015037203.2|DPSE
OG0005245	LOC118513923|XP_035916184.1|ASTE	LOC4802251|XP_001359210.2|DPSE
OG0005246	LOC118513959|XP_035916251.1|ASTE	LOC4816796|XP_001356439.4|DPSE
OG0005247	LOC118513561|XP_035915382.1|ASTE	LOC4804549|XP_001361092.3|DPSE
OG0005248	LOC118511628|XP_035910830.1|ASTE	LOC4803091|XP_001359890.5|DPSE
OG0005249	LOC118510632|XP_035908564.1|ASTE	LOC4803175|XP_001359959.2|DPSE
OG0005250	LOC118510621|XP_035908542.1|ASTE	LOC4816424|XP_001356091.4|DPSE
OG0005251	LOC118511561|XP_035910689.1|ASTE	LOC4811839|XP_015044387.2|DPSE
OG0005252	LOC118511210|XP_035909887.1|ASTE	LOC26531963|XP_033235525.1|DPSE
OG0005253	LOC118514518|XP_035917377.1|ASTE	LOC4818191|XP_015035588.1|DPSE
OG0005254	LOC118513531|XP_035915296.1|ASTE	LOC117184208|XP_033236658.1|DPSE
OG0005255	LOC118513532|XP_035915297.1|ASTE	LOC4818055|XP_001357303.2|DPSE
OG0005256	LOC118509159|XP_035905300.1|ASTE	LOC6899356|XP_002136173.1|DPSE
OG0005257	LOC118509050|XP_035905029.1|ASTE, LOC118516611|XP_035918478.1|ASTE	LOC4818062|XP_001357423.2|DPSE
OG0005258	LOC118514705|XP_035917671.1|ASTE	LOC4817815|XP_001357247.2|DPSE
OG0005259	LOC118513585|XP_035915446.1|ASTE	LOC6902690|XP_002133205.3|DPSE
OG0005260	LOC118513539|XP_035915305.1|ASTE	LOC4816298|XP_001356200.2|DPSE
OG0005261	LOC118513537|XP_035915302.1|ASTE	LOC4811707|XP_015044399.2|DPSE
OG0005262	LOC118513988|XP_035916312.1|ASTE	LOC4817419|XP_001356816.3|DPSE
OG0005263	LOC118513912|XP_035916146.1|ASTE	LOC4817874|XP_001357308.2|DPSE
OG0005264	LOC118513958|XP_035916249.1|ASTE	LOC4801199|XP_001358328.3|DPSE
OG0005265	LOC118510582|XP_035908467.1|ASTE	LOC4816440|XP_033237024.1|DPSE
OG0005266	LOC118513223|XP_035914643.1|ASTE	LOC4816314|XP_001356169.3|DPSE
OG0005267	LOC118513516|XP_035915268.1|ASTE	LOC4816299|XP_001355985.1|DPSE
OG0005268	LOC118513515|XP_035915267.1|ASTE	LOC4816592|XP_001355986.3|DPSE
OG0005269	LOC118513524|XP_035915279.1|ASTE	LOC4816302|XP_015036625.2|DPSE
OG0005270	LOC118513567|XP_035915389.1|ASTE	LOC4817059|XP_001356797.1|DPSE
OG0005271	LOC118513560|XP_035915376.1|ASTE	LOC4817064|XP_001356385.2|DPSE
OG0005272	LOC118513563|XP_035915384.1|ASTE	LOC117183994|XP_033235700.1|DPSE, LOC4817456|XP_001356387.1|DPSE
OG0005273	LOC118513558|XP_035915373.1|ASTE	LOC6902792|XP_002132529.2|DPSE
OG0005274	LOC118513556|XP_035915371.1|ASTE	LOC4817300|XP_001356794.3|DPSE
OG0005275	LOC118513554|XP_035915343.1|ASTE	LOC4811653|XP_033235751.1|DPSE
OG0005276	LOC118513548|XP_035915327.1|ASTE	LOC6902968|XP_002132694.3|DPSE
OG0005277	LOC118513546|XP_035915325.1|ASTE	LOC4817074|XP_001356680.3|DPSE
OG0005278	LOC118513547|XP_035915326.1|ASTE	LOC4804429|XP_001360994.2|DPSE
OG0005279	LOC118511042|XP_035909529.1|ASTE	LOC4817910|XP_001357181.2|DPSE
OG0005280	LOC118513913|XP_035916147.1|ASTE	LOC4817595|XP_001356998.3|DPSE
OG0005281	LOC118513861|XP_035916054.1|ASTE	LOC4816663|XP_001355973.3|DPSE
OG0005282	LOC118513851|XP_035916029.1|ASTE	LOC4802057|XP_001359050.3|DPSE
OG0005283	LOC118513852|XP_035916036.1|ASTE	LOC4801756|XP_001358797.2|DPSE
OG0005284	LOC118511091|XP_035909677.1|ASTE	LOC4818100|XP_001357491.4|DPSE
OG0005285	LOC118511762|XP_035911125.1|ASTE	LOC4817997|XP_001357490.1|DPSE
OG0005286	LOC118513969|XP_035916286.1|ASTE	LOC6903175|XP_002132875.2|DPSE
OG0005287	LOC118513925|XP_035916186.1|ASTE	LOC4817599|XP_001357001.3|DPSE
OG0005288	LOC118511068|XP_035909569.1|ASTE	LOC4818130|XP_001357447.1|DPSE
OG0005289	LOC118511058|XP_035909560.1|ASTE	LOC6899551|XP_002135981.1|DPSE
OG0005290	LOC118511059|XP_035909562.1|ASTE	LOC4802425|XP_001359347.2|DPSE
OG0005291	LOC118511579|XP_035910723.1|ASTE	LOC4816714|XP_033235250.1|DPSE
OG0005292	LOC118513663|XP_035915650.1|ASTE	LOC4816194|XP_001355754.2|DPSE
OG0005293	LOC118512209|XP_035912215.1|ASTE	LOC4817854|XP_033235837.1|DPSE
OG0005294	LOC118509332|XP_035905692.1|ASTE	LOC4817788|XP_001357147.1|DPSE
OG0005295	LOC118509335|XP_035905695.1|ASTE	LOC6902632|XP_033235235.1|DPSE
OG0005296	LOC118513543|XP_035915313.1|ASTE	LOC4802047|XP_015037564.2|DPSE
OG0005297	LOC118509046|XP_035905014.1|ASTE	LOC6903380|XP_015035324.2|DPSE
OG0005298	LOC118513312|XP_035914793.1|ASTE	LOC4817076|XP_001356358.2|DPSE
OG0005299	LOC118509059|XP_035905064.1|ASTE	LOC4801000|XP_001358175.1|DPSE
OG0005300	LOC118513389|XP_035914959.1|ASTE	LOC4814440|XP_001354532.2|DPSE
OG0005301	LOC118511720|XP_035911041.1|ASTE	LOC4817258|XP_001356341.3|DPSE
OG0005302	LOC118514002|XP_035916331.1|ASTE	LOC4803912|XP_001360556.4|DPSE
OG0005303	LOC118513881|XP_035916082.1|ASTE	LOC4817647|XP_001357039.1|DPSE
OG0005304	LOC118513880|XP_035916081.1|ASTE	LOC4818166|XP_001357283.2|DPSE
OG0005305	LOC118511079|XP_035909645.1|ASTE	LOC6898487|XP_002138529.2|DPSE
OG0005306	LOC118511102|XP_035909715.1|ASTE	LOC4816846|XP_033235463.1|DPSE
OG0005307	LOC118511129|XP_035909755.1|ASTE	LOC4816978|XP_015036187.1|DPSE
OG0005308	LOC118511081|XP_035909651.1|ASTE	LOC6903022|XP_033235332.1|DPSE
OG0005309	LOC118511084|XP_035909657.1|ASTE	LOC4817169|XP_001356773.4|DPSE
OG0005310	LOC118510084|XP_035907386.1|ASTE	LOC4816963|XP_001356598.1|DPSE
OG0005311	LOC118514027|XP_035916395.1|ASTE	LOC4816420|XP_001355887.3|DPSE
OG0005312	LOC118511052|XP_035909544.1|ASTE	LOC4816464|XP_001355915.4|DPSE
OG0005313	LOC118511638|XP_035910844.1|ASTE	LOC4811838|XP_015044392.2|DPSE
OG0005314	LOC118513911|XP_035916145.1|ASTE	LOC4817776|XP_001357161.3|DPSE
OG0005315	LOC118513956|XP_035916245.1|ASTE, LOC118517203|XP_035919051.1|ASTE	LOC4816888|XP_033235300.1|DPSE
OG0005316	LOC118514028|XP_035916398.1|ASTE	LOC4804430|XP_033234114.1|DPSE
OG0005317	LOC118514015|XP_035916378.1|ASTE	LOC6902881|XP_002132615.4|DPSE
OG0005319	LOC118511753|XP_035911111.1|ASTE	LOC4817902|XP_001357347.2|DPSE
OG0005320	LOC118511754|XP_035911112.1|ASTE	LOC4816272|XP_001356108.3|DPSE
OG0005321	LOC118513412|XP_035915013.1|ASTE	LOC4811736|XP_001352308.3|DPSE
OG0005322	LOC118510081|XP_035907382.1|ASTE	LOC4817527|XP_001356942.3|DPSE
OG0005323	LOC118511592|XP_035910745.1|ASTE	LOC4816150|XP_033235308.1|DPSE
OG0005324	LOC118510608|XP_035908513.1|ASTE	LOC4817373|XP_001356352.3|DPSE
OG0005325	LOC118510607|XP_035908511.1|ASTE	LOC4816636|XP_003736152.2|DPSE
OG0005326	LOC118510609|XP_035908515.1|ASTE	LOC4816986|XP_033235224.1|DPSE
OG0005327	LOC118510614|XP_035908524.1|ASTE	LOC4816125|XP_001355829.3|DPSE
OG0005328	LOC118513399|XP_035914972.1|ASTE	LOC4801207|XP_001358334.3|DPSE
OG0005329	LOC118509136|XP_035905229.1|ASTE	LOC4814037|XP_001354155.1|DPSE
OG0005330	LOC118509134|XP_035905227.1|ASTE	LOC4814002|XP_001354154.2|DPSE
OG0005331	LOC118511234|XP_035909964.1|ASTE	LOC4816548|XP_001355984.1|DPSE
OG0005332	LOC118511230|XP_035909958.1|ASTE	LOC4817210|XP_015036266.2|DPSE
OG0005333	LOC118514608|XP_035917497.1|ASTE	LOC4817276|XP_001356757.1|DPSE
OG0005334	LOC118511661|XP_035910902.1|ASTE	LOC26533670|XP_015044386.2|DPSE
OG0005335	LOC118511665|XP_035910910.1|ASTE	LOC4804164|XP_001360768.4|DPSE
OG0005336	LOC118511640|XP_035910854.1|ASTE	LOC4805428|XP_001361829.2|DPSE
OG0005337	LOC118513418|XP_035915023.1|ASTE	LOC4803992|XP_001360624.3|DPSE
OG0005338	LOC118513425|XP_035915032.1|ASTE	LOC6902767|XP_002132511.3|DPSE
OG0005339	LOC118513438|XP_035915071.1|ASTE	LOC26532118|XP_033236350.1|DPSE
OG0005340	LOC118513442|XP_035915077.1|ASTE	LOC4817131|XP_001356317.3|DPSE
OG0005341	LOC118512455|XP_035912814.1|ASTE	LOC4805054|XP_001361518.1|DPSE
OG0005342	LOC118508999|XP_035904896.1|ASTE	LOC4817551|XP_001356958.1|DPSE
OG0005343	LOC118509006|XP_035904914.1|ASTE	LOC6898693|XP_002138698.2|DPSE
OG0005345	LOC118509083|XP_035905109.1|ASTE	LOC4818118|XP_001357289.3|DPSE
OG0005346	LOC118511611|XP_035910794.1|ASTE	LOC4816142|XP_001355777.2|DPSE
OG0005347	LOC118511676|XP_035910930.1|ASTE	LOC4816776|XP_033235817.1|DPSE
OG0005348	LOC118511667|XP_035910912.1|ASTE	LOC6903319|XP_033235492.1|DPSE
OG0005349	LOC118511663|XP_035910905.1|ASTE	LOC4811825|XP_001382220.3|DPSE
OG0005350	LOC118511647|XP_035910874.1|ASTE	LOC4816909|XP_001356795.3|DPSE
OG0005351	LOC118512444|XP_035912801.1|ASTE	LOC4812454|XP_001352876.3|DPSE
OG0005352	LOC118513406|XP_035914995.1|ASTE	LOC6899888|XP_033235749.1|DPSE
OG0005353	LOC118512647|XP_035913256.1|ASTE	LOC4804153|XP_001360759.4|DPSE
OG0005354	LOC118512657|XP_035913282.1|ASTE	LOC4816631|XP_033236780.1|DPSE
OG0005355	LOC118512448|XP_035912805.1|ASTE	LOC4817833|XP_001357458.2|DPSE
OG0005356	LOC118512462|XP_035912825.1|ASTE	LOC4817848|XP_001357456.3|DPSE
OG0005357	LOC118512456|XP_035912816.1|ASTE	LOC4817278|XP_001356474.3|DPSE
OG0005358	LOC118513445|XP_035915081.1|ASTE	LOC4817832|XP_001357394.1|DPSE
OG0005359	LOC118508998|XP_035904895.1|ASTE	LOC4805560|XP_001361945.3|DPSE
OG0005360	LOC118513443|XP_035915078.1|ASTE	LOC4812765|XP_001353478.3|DPSE
OG0005361	LOC118513506|XP_035915248.1|ASTE	LOC6902583|XP_002133111.2|DPSE
OG0005362	LOC118513292|XP_035914758.1|ASTE	LOC6903280|XP_002132510.1|DPSE
OG0005363	LOC118511787|XP_035911198.1|ASTE	LOC4816650|XP_001356074.2|DPSE
OG0005364	LOC118510123|XP_035907485.1|ASTE	LOC4805506|XP_001361898.2|DPSE
OG0005365	LOC118511621|XP_035910812.1|ASTE	LOC4817104|XP_001356857.3|DPSE
OG0005366	LOC118511607|XP_035910783.1|ASTE	LOC4817103|XP_001356856.3|DPSE
OG0005367	LOC118509150|XP_035905259.1|ASTE	LOC4816936|XP_033235838.1|DPSE
OG0005368	LOC118509151|XP_035905267.1|ASTE	LOC4800606|XP_033241688.1|DPSE
OG0005369	LOC118509148|XP_035905255.1|ASTE	LOC4817510|XP_001356928.2|DPSE
OG0005370	LOC118509149|XP_035905256.1|ASTE	LOC4817260|XP_033235270.1|DPSE
OG0005371	LOC118509147|XP_035905253.1|ASTE	LOC4817230|XP_001356783.4|DPSE
OG0005372	LOC118508801|XP_035904413.1|ASTE	LOC4801505|XP_015037283.2|DPSE
OG0005373	LOC118513901|XP_035916116.1|ASTE	LOC6902753|XP_002133265.3|DPSE
OG0005374	LOC118513735|XP_035915783.1|ASTE	LOC4817392|XP_001356539.1|DPSE
OG0005375	LOC118513732|XP_035915778.1|ASTE	LOC4817129|XP_001356540.2|DPSE
OG0005376	LOC118513727|XP_035915771.1|ASTE	LOC4817589|XP_001356992.4|DPSE
OG0005377	LOC118510993|XP_035909401.1|ASTE	LOC4812184|XP_001352767.2|DPSE
OG0005378	LOC118511006|XP_035909416.1|ASTE	LOC4817632|XP_033235599.1|DPSE
OG0005379	LOC118511008|XP_035909421.1|ASTE	LOC6902938|XP_002132664.2|DPSE
OG0005380	LOC118511010|XP_035909424.1|ASTE	LOC4817623|XP_033236015.1|DPSE
OG0005381	LOC118511017|XP_035909439.1|ASTE	LOC4817652|XP_001357044.1|DPSE
OG0005382	LOC118511018|XP_035909447.1|ASTE	LOC6903078|XP_015036245.1|DPSE
OG0005383	LOC118509157|XP_035905293.1|ASTE	LOC4813980|XP_001354136.2|DPSE
OG0005384	LOC118514589|XP_035917484.1|ASTE	LOC6897650|XP_002137791.1|DPSE
OG0005385	LOC118514510|XP_035917344.1|ASTE	LOC4804594|XP_001361129.2|DPSE
OG0005386	LOC118514526|XP_035917393.1|ASTE	LOC4803823|XP_015039373.2|DPSE
OG0005387	LOC118508995|XP_035904887.1|ASTE	LOC4801956|XP_015037500.2|DPSE
OG0005388	LOC118512506|XP_035912911.1|ASTE	LOC4818012|XP_001357473.2|DPSE
OG0005389	LOC118512518|XP_035912952.1|ASTE	LOC4817013|XP_001356840.3|DPSE
OG0005390	LOC118512565|XP_035913049.1|ASTE	LOC4816531|XP_001355960.3|DPSE
OG0005391	LOC118512566|XP_035913050.1|ASTE	LOC6902519|XP_033236249.1|DPSE
OG0005392	LOC118512571|XP_035913081.1|ASTE	LOC4817442|XP_001356566.1|DPSE
OG0005393	LOC118510086|XP_035907390.1|ASTE	LOC4801407|XP_033233160.1|DPSE
OG0005394	LOC118511218|XP_035909925.1|ASTE	LOC4816789|XP_033235267.1|DPSE
OG0005395	LOC118514704|XP_035917666.1|ASTE	LOC4817056|XP_001356583.3|DPSE
OG0005396	LOC118509155|XP_035905279.1|ASTE	LOC4817015|XP_001356602.4|DPSE
OG0005397	LOC118509158|XP_035905299.1|ASTE	LOC4817412|XP_001356601.3|DPSE
OG0005398	LOC118513775|XP_035915845.1|ASTE	LOC6897612|XP_002137756.2|DPSE
OG0005399	LOC118508965|XP_035904802.1|ASTE	LOC4803371|XP_033234136.1|DPSE
OG0005401	LOC118513740|XP_035915790.1|ASTE	LOC6903106|XP_033235736.1|DPSE
OG0005402	LOC118513751|XP_035915804.1|ASTE	LOC4817404|XP_001356881.1|DPSE
OG0005403	LOC118513748|XP_035915801.1|ASTE	LOC4816808|XP_001356597.3|DPSE
OG0005404	LOC118513747|XP_035915799.1|ASTE	LOC4816839|XP_001356596.4|DPSE
OG0005405	LOC118513759|XP_035915826.1|ASTE	LOC4804216|XP_001360811.2|DPSE
OG0005406	LOC118513763|XP_035915829.1|ASTE	LOC4804788|XP_001361296.3|DPSE
OG0005407	LOC118513765|XP_035915834.1|ASTE, LOC118515269|XP_035917855.1|ASTE	LOC4805500|XP_001361894.2|DPSE
OG0005408	LOC118514683|XP_035917622.1|ASTE	LOC4816553|XP_001355949.2|DPSE
OG0005409	LOC118514699|XP_035917654.1|ASTE	LOC4817387|XP_001356717.3|DPSE
OG0005410	LOC118514154|XP_035916660.1|ASTE	LOC6902517|XP_002133059.1|DPSE
OG0005411	LOC118513365|XP_035914889.1|ASTE	LOC4804278|XP_001360859.2|DPSE
OG0005412	LOC118513368|XP_035914892.1|ASTE	LOC4803533|XP_001360243.2|DPSE
OG0005413	LOC118514583|XP_035917479.1|ASTE	LOC4805138|XP_033234866.1|DPSE
OG0005414	LOC118512532|XP_035912977.1|ASTE	LOC4815649|XP_001355557.1|DPSE
OG0005415	LOC118511687|XP_035910963.1|ASTE	LOC4815118|XP_033239438.1|DPSE
OG0005416	LOC118512578|XP_035913095.1|ASTE	LOC4804913|XP_001361398.2|DPSE
OG0005417	LOC118510635|XP_035908572.1|ASTE	LOC4817679|XP_033236047.1|DPSE
OG0005418	LOC118510642|XP_035908628.1|ASTE	LOC4816995|XP_001356867.2|DPSE
OG0005419	LOC118510649|XP_035908657.1|ASTE	LOC6903311|XP_002132499.2|DPSE
OG0005420	LOC118514276|XP_035916910.1|ASTE	LOC4816197|XP_001355763.3|DPSE
OG0005421	LOC118509811|XP_035906855.1|ASTE	LOC4817799|XP_001357157.3|DPSE
OG0005422	LOC118514674|XP_035917610.1|ASTE	LOC6901724|XP_002134392.1|DPSE
OG0005423	LOC118511774|XP_035911156.1|ASTE	LOC4818174|XP_015035302.2|DPSE
OG0005424	LOC118511781|XP_035911183.1|ASTE	LOC4804410|XP_001360979.3|DPSE
OG0005425	LOC118511783|XP_035911193.1|ASTE	LOC4815072|XP_033240294.1|DPSE
OG0005426	LOC118514525|XP_035917392.1|ASTE	LOC4804503|XP_001361057.3|DPSE
OG0005427	LOC118514635|XP_035917539.1|ASTE	LOC6902740|XP_002133254.3|DPSE, LOC4816574|XP_001356287.1|DPSE
OG0005428	LOC118514633|XP_035917533.1|ASTE	LOC4816249|XP_001355868.3|DPSE
OG0005429	LOC118514637|XP_035917544.1|ASTE	LOC6903404|XP_015035343.1|DPSE
OG0005430	LOC118514638|XP_035917546.1|ASTE	LOC4818099|XP_015035346.2|DPSE
OG0005431	LOC118509321|XP_035905677.1|ASTE	LOC6903395|XP_002132274.2|DPSE
OG0005432	LOC118514569|XP_035917462.1|ASTE	LOC6902749|XP_002133263.1|DPSE
OG0005433	LOC118508947|XP_035904754.1|ASTE	LOC4803917|XP_001360560.3|DPSE
OG0005434	LOC118513587|XP_035915449.1|ASTE	LOC4816201|XP_015036897.1|DPSE
OG0005435	LOC118513591|XP_035915465.1|ASTE	LOC6902751|XP_002133264.1|DPSE
OG0005436	LOC118513590|XP_035915464.1|ASTE	LOC4816430|XP_001356292.3|DPSE
OG0005437	LOC118514533|XP_035917407.1|ASTE	LOC4802089|XP_033241775.1|DPSE
OG0005438	LOC118511690|XP_035910982.1|ASTE	LOC6903291|XP_015035663.2|DPSE
OG0005439	LOC118514584|XP_035917480.1|ASTE	LOC6897129|XP_002137310.1|DPSE
OG0005440	LOC118514505|XP_035917333.1|ASTE	LOC4816857|XP_001356673.4|DPSE
OG0005441	LOC118513276|XP_035914734.1|ASTE	LOC4816359|XP_001355897.3|DPSE
OG0005442	LOC118513287|XP_035914752.1|ASTE	LOC4816966|XP_001356886.2|DPSE
OG0005443	LOC118513285|XP_035914746.1|ASTE	LOC26534138|XP_033235227.1|DPSE
OG0005444	LOC118509226|XP_035905425.1|ASTE	LOC4817328|XP_001356445.2|DPSE
OG0005445	LOC118513251|XP_035914705.1|ASTE	LOC4816664|XP_001356056.3|DPSE
OG0005446	LOC118513261|XP_035914717.1|ASTE	LOC6903104|XP_015036278.1|DPSE
OG0005447	LOC118512607|XP_035913171.1|ASTE	LOC4816716|XP_001355940.2|DPSE
OG0005448	LOC118512603|XP_035913165.1|ASTE	LOC4803355|XP_001360111.2|DPSE
OG0005449	LOC118513691|XP_035915704.1|ASTE	LOC4811815|XP_033238270.1|DPSE
OG0005450	LOC118513695|XP_035915712.1|ASTE	LOC4801870|XP_001358896.2|DPSE
OG0005451	LOC118513455|XP_035915109.1|ASTE	LOC4817659|XP_033236643.1|DPSE
OG0005452	LOC118513216|XP_035914629.1|ASTE	LOC4805498|XP_001361892.4|DPSE
OG0005453	LOC118508807|XP_035904426.1|ASTE	LOC4803031|XP_001359833.1|DPSE
OG0005454	LOC118509829|XP_035906892.1|ASTE	LOC4816924|XP_001356555.2|DPSE
OG0005455	LOC118510045|XP_035907326.1|ASTE	LOC4805445|XP_001361846.3|DPSE
OG0005456	LOC118510852|XP_035909078.1|ASTE	LOC4811695|XP_001352278.1|DPSE
OG0005457	LOC118510853|XP_035909079.1|ASTE	LOC4811693|XP_001352276.1|DPSE
OG0005458	LOC118510847|XP_035909071.1|ASTE	LOC6902885|XP_015035956.1|DPSE
OG0005459	LOC118510844|XP_035909064.1|ASTE	LOC4817436|XP_001356722.2|DPSE
OG0005460	LOC118509826|XP_035906889.1|ASTE	LOC4818019|XP_001357475.3|DPSE
OG0005461	LOC118513332|XP_035914839.1|ASTE	LOC4817964|XP_001357240.1|DPSE
