Orthogroup	ASTE.longest_only	BTRY.longest_only
OG0004961	LOC118512148|XP_035912077.1|ASTE	LOC120770170|XP_039953319.1|BTRY
OG0004962	LOC118512147|XP_035912076.1|ASTE	LOC120778520|XP_039966288.1|BTRY
OG0004963	LOC118512155|XP_035912088.1|ASTE	LOC120776628|XP_039963369.1|BTRY
OG0004964	LOC118509534|XP_035906147.1|ASTE	LOC120776861|XP_039963839.1|BTRY
OG0004965	LOC118512681|XP_035913357.1|ASTE	LOC120777332|XP_039964508.1|BTRY
OG0004966	LOC118512687|XP_035913370.1|ASTE	LOC120777331|XP_039964506.1|BTRY
OG0004967	LOC118509432|XP_035905914.1|ASTE	LOC120770384|XP_039953739.1|BTRY
OG0004968	LOC118512742|XP_035913522.1|ASTE	LOC120778213|XP_039965904.1|BTRY
OG0004969	LOC118512739|XP_035913500.1|ASTE	LOC120773057|XP_039957925.1|BTRY
OG0004970	LOC118512740|XP_035913501.1|ASTE	LOC120778894|XP_039966876.1|BTRY
OG0004971	LOC118512741|XP_035913502.1|ASTE	LOC120776498|XP_039963115.1|BTRY
OG0004972	LOC118512747|XP_035913526.1|ASTE	LOC120778890|XP_039966873.1|BTRY
OG0004973	LOC118516366|XP_035918111.1|ASTE, LOC118512749|XP_035913528.1|ASTE	LOC120779153|XP_039967305.1|BTRY
OG0004974	LOC118513094|XP_035914388.1|ASTE	LOC120778591|XP_039966395.1|BTRY
OG0004975	LOC118509426|XP_035905907.1|ASTE	LOC120778814|XP_039966754.1|BTRY
OG0004976	LOC118509425|XP_035905906.1|ASTE	LOC120777296|XP_039964446.1|BTRY
OG0004977	LOC118510274|XP_035907781.1|ASTE	LOC120773008|XP_039957864.1|BTRY
OG0004978	LOC118509481|XP_035906026.1|ASTE	LOC120771378|XP_039955275.1|BTRY
OG0004979	LOC118509497|XP_035906048.1|ASTE	LOC120777037|XP_039964081.1|BTRY
OG0004980	LOC118509932|XP_035907155.1|ASTE	LOC120776976|XP_039964006.1|BTRY
OG0004981	LOC118510069|XP_035907354.1|ASTE	LOC120777115|XP_039964187.1|BTRY
OG0004982	LOC118510068|XP_035907353.1|ASTE	LOC120777113|XP_039964183.1|BTRY
OG0004983	LOC118510070|XP_035907356.1|ASTE	LOC120778144|XP_039965802.1|BTRY, LOC120778143|XP_039965801.1|BTRY
OG0004984	LOC118509939|XP_035907163.1|ASTE	LOC120778137|XP_039965795.1|BTRY, LOC120778136|XP_039965794.1|BTRY
OG0004985	LOC118509528|XP_035906138.1|ASTE	LOC120776979|XP_039964010.1|BTRY
OG0004986	LOC118509525|XP_035906128.1|ASTE	LOC120777256|XP_039964389.1|BTRY
OG0004987	LOC118509523|XP_035906122.1|ASTE	LOC120778965|XP_039966975.1|BTRY
OG0004988	LOC118509529|XP_035906142.1|ASTE	LOC120776709|XP_039963538.1|BTRY
OG0004989	LOC118510323|XP_035907863.1|ASTE	LOC120778271|XP_039965984.1|BTRY
OG0004990	LOC118509787|XP_035906824.1|ASTE	LOC120772218|XP_039956631.1|BTRY
OG0004991	LOC118509894|XP_035907034.1|ASTE	LOC120771309|XP_039955178.1|BTRY
OG0004992	LOC118509898|XP_035907040.1|ASTE	LOC120770183|XP_039953342.1|BTRY
OG0004993	LOC118516421|XP_035918181.1|ASTE, LOC118509549|XP_035906192.1|ASTE	LOC120777842|XP_039965312.1|BTRY
OG0004994	LOC118512831|XP_035913756.1|ASTE	LOC120777829|XP_039965300.1|BTRY
OG0004995	LOC118512826|XP_035913698.1|ASTE	LOC120776357|XP_039962849.1|BTRY
OG0004996	LOC118512801|XP_035913632.1|ASTE	LOC120778006|XP_039965602.1|BTRY
OG0004997	LOC118511548|XP_035910650.1|ASTE	LOC120771995|XP_039956286.1|BTRY
OG0004998	LOC118509666|XP_035906543.1|ASTE	LOC120771374|XP_039955269.1|BTRY
OG0004999	LOC118510409|XP_035908060.1|ASTE	LOC120776554|XP_039963240.1|BTRY
OG0005000	LOC118512887|XP_035913881.1|ASTE	LOC120771167|XP_039954984.1|BTRY
OG0005001	LOC118512213|XP_035912221.1|ASTE	LOC120777390|XP_039964617.1|BTRY
OG0005002	LOC118509593|XP_035906266.1|ASTE	LOC120766832|XP_039948477.1|BTRY
OG0005003	LOC118510389|XP_035908037.1|ASTE	LOC120776588|XP_039963291.1|BTRY
OG0005004	LOC118510346|XP_035907932.1|ASTE	LOC120779072|XP_039967143.1|BTRY
OG0005005	LOC118511388|XP_035910300.1|ASTE	LOC120778963|XP_039966970.1|BTRY
OG0005006	LOC118510408|XP_035908059.1|ASTE	LOC120776877|XP_039963870.1|BTRY
OG0005007	LOC118510410|XP_035908061.1|ASTE	LOC120776681|XP_039963490.1|BTRY
OG0005008	LOC118509624|XP_035906376.1|ASTE	LOC120777005|XP_039964041.1|BTRY
OG0005009	LOC118509781|XP_035906814.1|ASTE	LOC120777231|XP_039964347.1|BTRY
OG0005010	LOC118511436|XP_035910424.1|ASTE	LOC120772388|XP_039956911.1|BTRY, LOC120772386|XP_039956910.1|BTRY
OG0005011	LOC118511435|XP_035910419.1|ASTE	LOC120771941|XP_039956173.1|BTRY
OG0005012	LOC118510364|XP_035907966.1|ASTE	LOC120778266|XP_039965979.1|BTRY
OG0005013	LOC118509807|XP_035906842.1|ASTE	LOC120771787|XP_039955919.1|BTRY
OG0005014	LOC118509446|XP_035905953.1|ASTE	LOC120778656|XP_039966508.1|BTRY
OG0005015	LOC118509436|XP_035905938.1|ASTE	LOC120777522|XP_039964824.1|BTRY
OG0005016	LOC118510481|XP_035908254.1|ASTE	LOC120777801|XP_039965268.1|BTRY
OG0005017	LOC118511868|XP_035911361.1|ASTE	LOC120777476|XP_039964744.1|BTRY
OG0005018	LOC118510553|XP_035908420.1|ASTE	LOC120777184|XP_039964282.1|BTRY
OG0005019	LOC118511443|XP_035910436.1|ASTE	LOC120776679|XP_039963487.1|BTRY
OG0005020	LOC118512898|XP_035913906.1|ASTE	LOC120770111|XP_039953216.1|BTRY
OG0005021	LOC118509461|XP_035905975.1|ASTE	LOC120767934|XP_039950234.1|BTRY
OG0005022	LOC118509519|XP_035906114.1|ASTE	LOC120776755|XP_039963651.1|BTRY
OG0005023	LOC118514203|XP_035916789.1|ASTE	LOC120772298|XP_039956741.1|BTRY
OG0005024	LOC118512791|XP_035913604.1|ASTE	LOC120778487|XP_039966240.1|BTRY
OG0005025	LOC118513490|XP_035915206.1|ASTE	LOC120776415|XP_039962981.1|BTRY
OG0005026	LOC118513491|XP_035915207.1|ASTE	LOC120777219|XP_039964332.1|BTRY
OG0005027	LOC118511240|XP_035909973.1|ASTE	LOC120778818|XP_039966758.1|BTRY
OG0005028	LOC118514448|XP_035917257.1|ASTE	LOC120782548|XP_039970815.1|BTRY
OG0005029	LOC118508851|XP_035904497.1|ASTE	LOC120776481|XP_039963091.1|BTRY
OG0005030	LOC118514447|XP_035917256.1|ASTE	LOC120779198|XP_039967402.1|BTRY
OG0005031	LOC118512806|XP_035913642.1|ASTE	LOC120777504|XP_039964791.1|BTRY
OG0005032	LOC118514388|XP_035917158.1|ASTE	LOC120777045|XP_039964090.1|BTRY
OG0005033	LOC118514366|XP_035917103.1|ASTE	LOC120777507|XP_039964795.1|BTRY
OG0005034	LOC118514402|XP_035917176.1|ASTE	LOC120777046|XP_039964091.1|BTRY
OG0005035	LOC118514385|XP_035917156.1|ASTE	LOC120778774|XP_039966687.1|BTRY
OG0005036	LOC118510221|XP_035907680.1|ASTE	LOC120777636|XP_039965023.1|BTRY
OG0005037	LOC118510220|XP_035907677.1|ASTE	LOC120776901|XP_039963901.1|BTRY
OG0005038	LOC118512882|XP_035913877.1|ASTE	LOC120777805|XP_039965273.1|BTRY
OG0005039	LOC118514348|XP_035917060.1|ASTE	LOC120769312|XP_039952190.1|BTRY
OG0005040	LOC118514258|XP_035916867.1|ASTE	LOC120776847|XP_039963807.1|BTRY
OG0005041	LOC118514343|XP_035917054.1|ASTE	LOC120778521|XP_039966289.1|BTRY
OG0005042	LOC118510547|XP_035908410.1|ASTE	LOC120778201|XP_039965878.1|BTRY
OG0005043	LOC118510549|XP_035908413.1|ASTE	LOC120770601|XP_039954137.1|BTRY
OG0005044	LOC118510299|XP_035907816.1|ASTE	LOC120770594|XP_039954125.1|BTRY
OG0005045	LOC118517269|XP_035919135.1|ASTE, LOC118510241|XP_035907702.1|ASTE	LOC120781274|XP_039969399.1|BTRY
OG0005046	LOC118510239|XP_035907699.1|ASTE	LOC120771573|XP_039955572.1|BTRY
OG0005047	LOC118510231|XP_035907690.1|ASTE	LOC120779137|XP_039967276.1|BTRY
OG0005048	LOC118510236|XP_035907694.1|ASTE	LOC120776503|XP_039963131.1|BTRY
OG0005049	LOC118514378|XP_035917137.1|ASTE	LOC120777803|XP_039965270.1|BTRY
OG0005050	LOC118503738|XP_035893247.1|ASTE	LOC120770180|XP_039953332.1|BTRY
OG0005051	LOC118514376|XP_035917136.1|ASTE	LOC120777685|XP_039965093.1|BTRY
OG0005052	LOC118513271|XP_035914731.1|ASTE	LOC120778658|XP_039966512.1|BTRY
OG0005053	LOC118511389|XP_035910301.1|ASTE	LOC120781545|XP_039969711.1|BTRY
OG0005054	LOC118509665|XP_035906538.1|ASTE	LOC120777661|XP_039965048.1|BTRY
OG0005055	LOC118509769|XP_035906799.1|ASTE	LOC120774555|XP_039960223.1|BTRY
OG0005056	LOC118509633|XP_035906417.1|ASTE	LOC120773002|XP_039957854.1|BTRY
OG0005057	LOC118513054|XP_035914256.1|ASTE	LOC120776702|XP_039963522.1|BTRY
OG0005058	LOC118513057|XP_035914278.1|ASTE	LOC120777162|XP_039964238.1|BTRY
OG0005059	LOC118512674|XP_035913334.1|ASTE	LOC120771971|XP_039956255.1|BTRY
OG0005060	LOC118512669|XP_035913315.1|ASTE	LOC120771967|XP_039956237.1|BTRY
OG0005061	LOC118514344|XP_035917056.1|ASTE	LOC120767772|XP_039949947.1|BTRY
OG0005062	LOC118511320|XP_035910131.1|ASTE	LOC120772910|XP_039957731.1|BTRY
OG0005063	LOC118511542|XP_035910642.1|ASTE	LOC120772715|XP_039957399.1|BTRY
OG0005064	LOC118512917|XP_035913959.1|ASTE	LOC120776846|XP_039963805.1|BTRY
OG0005065	LOC118514339|XP_035917047.1|ASTE	LOC120771075|XP_039954823.1|BTRY
OG0005066	LOC118514338|XP_035917043.1|ASTE	LOC120772502|XP_039957083.1|BTRY
OG0005067	LOC118514329|XP_035917019.1|ASTE	LOC120772560|XP_039957178.1|BTRY
OG0005068	LOC118510100|XP_035907424.1|ASTE	LOC120778659|XP_039966515.1|BTRY
OG0005069	LOC118509876|XP_035907001.1|ASTE	LOC120772736|XP_039957432.1|BTRY
OG0005070	LOC118510168|XP_035907572.1|ASTE	LOC120771401|XP_039955303.1|BTRY
OG0005071	LOC118509518|XP_035906113.1|ASTE	LOC120777974|XP_039965546.1|BTRY
OG0005072	LOC118509449|XP_035905960.1|ASTE	LOC120775060|XP_039960975.1|BTRY
OG0005073	LOC118514349|XP_035917061.1|ASTE	LOC120770109|XP_039953213.1|BTRY
OG0005074	LOC118510338|XP_035907891.1|ASTE	LOC120776848|XP_039963811.1|BTRY
OG0005075	LOC118509450|XP_035905961.1|ASTE	LOC120772166|XP_039956540.1|BTRY
OG0005076	LOC118509451|XP_035905962.1|ASTE	LOC120770481|XP_039953923.1|BTRY
OG0005078	LOC118509802|XP_035906833.1|ASTE, LOC118509801|XP_035906832.1|ASTE	LOC120778650|XP_039966501.1|BTRY
OG0005079	LOC118512227|XP_035912236.1|ASTE	LOC120772182|XP_039956563.1|BTRY
OG0005080	LOC118514353|XP_035917068.1|ASTE	LOC120777302|XP_039964454.1|BTRY
OG0005081	LOC118512018|XP_035911690.1|ASTE	LOC120770980|XP_039954655.1|BTRY
OG0005082	LOC118512821|XP_035913689.1|ASTE	LOC120777398|XP_039964628.1|BTRY
OG0005083	LOC118512822|XP_035913690.1|ASTE	LOC120775668|XP_039961871.1|BTRY
OG0005084	LOC118511857|XP_035911297.1|ASTE	LOC120778220|XP_039965912.1|BTRY
OG0005085	LOC118511856|XP_035911295.1|ASTE	LOC120778604|XP_039966410.1|BTRY
OG0005086	LOC118509708|XP_035906682.1|ASTE	LOC120771479|XP_039955447.1|BTRY
OG0005087	LOC118510437|XP_035908107.1|ASTE	LOC120778868|XP_039966837.1|BTRY
OG0005088	LOC118511272|XP_035910052.1|ASTE	LOC120771270|XP_039955127.1|BTRY
OG0005089	LOC118511271|XP_035910050.1|ASTE	LOC120771375|XP_039955270.1|BTRY
OG0005090	LOC118504203|XP_035894276.1|ASTE	LOC120770444|XP_039953847.1|BTRY
OG0005091	LOC118504604|XP_035895171.1|ASTE	LOC120771403|XP_039955309.1|BTRY
OG0005092	LOC118511905|XP_035911434.1|ASTE	LOC120777416|XP_039964650.1|BTRY
OG0005093	LOC118511900|XP_035911425.1|ASTE	LOC120778063|XP_039965680.1|BTRY
OG0005094	LOC118513138|XP_035914456.1|ASTE	LOC120776567|XP_039963263.1|BTRY
OG0005095	LOC118514369|XP_035917117.1|ASTE	LOC120773108|XP_039958017.1|BTRY
OG0005096	LOC118514211|XP_035916800.1|ASTE	LOC120769305|XP_039952172.1|BTRY
OG0005097	LOC118514179|XP_035916742.1|ASTE	LOC120771818|XP_039955969.1|BTRY
OG0005098	LOC118514177|XP_035916740.1|ASTE	LOC120772028|XP_039956328.1|BTRY
OG0005099	LOC118508939|XP_035904741.1|ASTE	LOC120770431|XP_039953826.1|BTRY
OG0005100	LOC118508938|XP_035904740.1|ASTE	LOC120770430|XP_039953825.1|BTRY
OG0005101	LOC118513189|XP_035914570.1|ASTE	LOC120782343|XP_039970510.1|BTRY
OG0005102	LOC118509628|XP_035906398.1|ASTE	LOC120781265|XP_039969357.1|BTRY
OG0005103	LOC118509660|XP_035906517.1|ASTE	LOC120771744|XP_039955850.1|BTRY
OG0005104	LOC118509779|XP_035906811.1|ASTE	LOC120773587|XP_039958512.1|BTRY
OG0005105	LOC118510326|XP_035907864.1|ASTE	LOC120779037|XP_039967094.1|BTRY
OG0005106	LOC118510336|XP_035907887.1|ASTE	LOC120778539|XP_039966316.1|BTRY
OG0005107	LOC118510320|XP_035907856.1|ASTE	LOC120778791|XP_039966725.1|BTRY
OG0005108	LOC118512311|XP_035912455.1|ASTE	LOC120771472|XP_039955436.1|BTRY
OG0005109	LOC118506437|XP_035899457.1|ASTE	LOC120775293|XP_039961342.1|BTRY
OG0005110	LOC118512299|XP_035912423.1|ASTE	LOC120779191|XP_039967389.1|BTRY
OG0005111	LOC118512868|XP_035913849.1|ASTE	LOC120778902|XP_039966882.1|BTRY
OG0005112	LOC118512866|XP_035913847.1|ASTE	LOC120777171|XP_039964261.1|BTRY
OG0005113	LOC118512870|XP_035913853.1|ASTE	LOC120777172|XP_039964264.1|BTRY
OG0005114	LOC118509371|XP_035905796.1|ASTE	LOC120777462|XP_039964719.1|BTRY
OG0005115	LOC118514611|XP_035917499.1|ASTE	LOC120768327|XP_039950901.1|BTRY
OG0005116	LOC118514221|XP_035916812.1|ASTE	LOC120779127|XP_039967256.1|BTRY
OG0005117	LOC118513293|XP_035914760.1|ASTE	LOC120774331|XP_039959815.1|BTRY
OG0005118	LOC118509920|XP_035907123.1|ASTE	LOC120768621|XP_039951322.1|BTRY
OG0005119	LOC118509915|XP_035907089.1|ASTE	LOC120773133|XP_039958062.1|BTRY
OG0005120	LOC118510890|XP_035909168.1|ASTE	LOC120777774|XP_039965226.1|BTRY
OG0005121	LOC118510889|XP_035909167.1|ASTE	LOC120778934|XP_039966915.1|BTRY
OG0005122	LOC118510167|XP_035907571.1|ASTE	LOC120778185|XP_039965855.1|BTRY
OG0005123	LOC118509822|XP_035906877.1|ASTE	LOC120778298|XP_039966019.1|BTRY
OG0005124	LOC118511248|XP_035909989.1|ASTE	LOC120777107|XP_039964177.1|BTRY
OG0005125	LOC118511269|XP_035910047.1|ASTE	LOC120779124|XP_039967252.1|BTRY
OG0005126	LOC118509908|XP_035907059.1|ASTE	LOC120778437|XP_039966152.1|BTRY
OG0005127	LOC118510581|XP_035908466.1|ASTE	LOC120778016|XP_039965617.1|BTRY
OG0005128	LOC118509564|XP_035906213.1|ASTE, LOC118516423|XP_035918187.1|ASTE	LOC120770876|XP_039954445.1|BTRY
OG0005129	LOC118509557|XP_035906204.1|ASTE	LOC120778229|XP_039965921.1|BTRY
OG0005130	LOC118511280|XP_035910067.1|ASTE	LOC120777099|XP_039964168.1|BTRY
OG0005131	LOC118511300|XP_035910102.1|ASTE	LOC120776683|XP_039963495.1|BTRY
OG0005132	LOC118510485|XP_035908259.1|ASTE	LOC120777198|XP_039964301.1|BTRY
OG0005133	LOC118512833|XP_035913761.1|ASTE	LOC120777473|XP_039964733.1|BTRY
OG0005134	LOC118514217|XP_035916806.1|ASTE	LOC120776779|XP_039963692.1|BTRY
OG0005135	LOC118514243|XP_035916842.1|ASTE	LOC120777847|XP_039965317.1|BTRY
OG0005136	LOC118512697|XP_035913404.1|ASTE	LOC120777267|XP_039964404.1|BTRY
OG0005137	LOC118513481|XP_035915173.1|ASTE	LOC120774694|XP_039960360.1|BTRY
OG0005138	LOC118513492|XP_035915208.1|ASTE	LOC120778490|XP_039966248.1|BTRY
OG0005139	LOC118514374|XP_035917129.1|ASTE	LOC120777981|XP_039965555.1|BTRY
OG0005140	LOC118514391|XP_035917165.1|ASTE	LOC120767319|XP_039949187.1|BTRY
OG0005141	LOC118511552|XP_035910664.1|ASTE	LOC120770958|XP_039954620.1|BTRY
OG0005142	LOC118512968|XP_035914088.1|ASTE	LOC120777947|XP_039965493.1|BTRY
OG0005143	LOC118509469|XP_035905990.1|ASTE	LOC120776596|XP_039963303.1|BTRY
OG0005144	LOC118509470|XP_035905997.1|ASTE	LOC120778872|XP_039966851.1|BTRY
OG0005145	LOC118509473|XP_035906001.1|ASTE	LOC120778230|XP_039965922.1|BTRY
OG0005146	LOC118509476|XP_035906009.1|ASTE	LOC120778945|XP_039966940.1|BTRY
OG0005147	LOC118509477|XP_035906010.1|ASTE	LOC120778948|XP_039966945.1|BTRY
OG0005148	LOC118510266|XP_035907755.1|ASTE	LOC120776592|XP_039963299.1|BTRY
OG0005149	LOC118510265|XP_035907753.1|ASTE	LOC120771367|XP_039955261.1|BTRY
OG0005150	LOC118514239|XP_035916835.1|ASTE	LOC120778138|XP_039965796.1|BTRY, LOC120778140|XP_039965797.1|BTRY
OG0005151	LOC118509399|XP_035905850.1|ASTE	LOC120777313|XP_039964486.1|BTRY
OG0005152	LOC118509454|XP_035905967.1|ASTE	LOC120778626|XP_039966444.1|BTRY, LOC120782250|XP_039970349.1|BTRY
OG0005153	LOC118509396|XP_035905843.1|ASTE	LOC120777468|XP_039964726.1|BTRY
OG0005154	LOC118509395|XP_035905838.1|ASTE	LOC120776474|XP_039963080.1|BTRY
OG0005155	LOC118509430|XP_035905912.1|ASTE	LOC120777880|XP_039965373.1|BTRY
OG0005156	LOC118509241|XP_035905448.1|ASTE	LOC120782176|XP_039970250.1|BTRY
OG0005157	LOC118514328|XP_035917006.1|ASTE	LOC120772979|XP_039957824.1|BTRY
OG0005158	LOC118511817|XP_035911250.1|ASTE	LOC120776571|XP_039963268.1|BTRY
OG0005159	LOC118511820|XP_035911253.1|ASTE	LOC120777856|XP_039965333.1|BTRY
OG0005160	LOC118511832|XP_035911268.1|ASTE	LOC120778827|XP_039966771.1|BTRY
OG0005161	LOC118511835|XP_035911273.1|ASTE	LOC120770863|XP_039954413.1|BTRY
OG0005163	LOC118511854|XP_035911293.1|ASTE	LOC120777365|XP_039964567.1|BTRY
OG0005164	LOC118511529|XP_035910611.1|ASTE	LOC120777721|XP_039965145.1|BTRY
OG0005165	LOC118510406|XP_035908050.1|ASTE	LOC120773855|XP_039958937.1|BTRY
OG0005166	LOC118510355|XP_035907949.1|ASTE	LOC120774993|XP_039960849.1|BTRY
OG0005167	LOC118510394|XP_035908043.1|ASTE	LOC120775005|XP_039960876.1|BTRY
OG0005168	LOC118510339|XP_035907903.1|ASTE	LOC120777248|XP_039964376.1|BTRY
OG0005169	LOC118510385|XP_035908029.1|ASTE	LOC120776935|XP_039963946.1|BTRY
OG0005170	LOC118510361|XP_035907962.1|ASTE	LOC120776934|XP_039963941.1|BTRY
OG0005171	LOC118510372|XP_035907990.1|ASTE	LOC120777415|XP_039964649.1|BTRY
OG0005172	LOC118511342|XP_035910182.1|ASTE	LOC120770032|XP_039953076.1|BTRY
OG0005173	LOC118511346|XP_035910193.1|ASTE	LOC120771014|XP_039954723.1|BTRY
OG0005174	LOC118511348|XP_035910197.1|ASTE	LOC120771872|XP_039956058.1|BTRY
OG0005175	LOC118509381|XP_035905814.1|ASTE, LOC118517326|XP_035919199.1|ASTE	LOC120770536|XP_039954024.1|BTRY
OG0005176	LOC118513142|XP_035914461.1|ASTE	LOC120781273|XP_039969398.1|BTRY
OG0005177	LOC118516431|XP_035918202.1|ASTE, LOC118509570|XP_035906224.1|ASTE	LOC120770538|XP_039954027.1|BTRY
OG0005178	LOC118513143|XP_035914462.1|ASTE	LOC120777878|XP_039965371.1|BTRY
OG0005179	LOC118509942|XP_035907167.1|ASTE	LOC120777295|XP_039964445.1|BTRY
OG0005180	LOC118513176|XP_035914529.1|ASTE	LOC120778097|XP_039965733.1|BTRY
OG0005181	LOC118513173|XP_035914518.1|ASTE	LOC120773957|XP_039959120.1|BTRY
OG0005182	LOC118513182|XP_035914538.1|ASTE	LOC120770177|XP_039953325.1|BTRY
OG0005183	LOC118513188|XP_035914569.1|ASTE	LOC120771313|XP_039955184.1|BTRY
OG0005184	LOC118509674|XP_035906572.1|ASTE	LOC120770422|XP_039953801.1|BTRY
OG0005185	LOC118511412|XP_035910365.1|ASTE	LOC120771079|XP_039954833.1|BTRY
OG0005186	LOC118511407|XP_035910354.1|ASTE	LOC120781276|XP_039969403.1|BTRY
OG0005187	LOC118512906|XP_035913924.1|ASTE	LOC120772320|XP_039956772.1|BTRY
OG0005188	LOC118509701|XP_035906671.1|ASTE	LOC120771476|XP_039955445.1|BTRY
OG0005189	LOC118510957|XP_035909308.1|ASTE	LOC120773964|XP_039959134.1|BTRY
OG0005190	LOC118509697|XP_035906658.1|ASTE	LOC120778978|XP_039967004.1|BTRY
OG0005191	LOC118512005|XP_035911657.1|ASTE	LOC120782537|XP_039970801.1|BTRY
OG0005192	LOC118511996|XP_035911628.1|ASTE	LOC120770299|XP_039953598.1|BTRY
OG0005193	LOC118512010|XP_035911667.1|ASTE	LOC120772501|XP_039957080.1|BTRY
OG0005194	LOC118509656|XP_035906505.1|ASTE	LOC120771600|XP_039955610.1|BTRY
OG0005195	LOC118509747|XP_035906770.1|ASTE	LOC120781290|XP_039969420.1|BTRY
OG0005196	LOC118509658|XP_035906511.1|ASTE	LOC120778987|XP_039967020.1|BTRY
OG0005197	LOC118509667|XP_035906545.1|ASTE	LOC120772215|XP_039956629.1|BTRY
OG0005198	LOC118509682|XP_035906618.1|ASTE	LOC120778502|XP_039966264.1|BTRY
OG0005199	LOC118511961|XP_035911576.1|ASTE	LOC120771895|XP_039956100.1|BTRY
OG0005200	LOC118511954|XP_035911565.1|ASTE	LOC120770864|XP_039954414.1|BTRY
OG0005201	LOC118512242|XP_035912275.1|ASTE	LOC120772802|XP_039957519.1|BTRY
OG0005202	LOC118512238|XP_035912271.1|ASTE	LOC120771192|XP_039955022.1|BTRY
OG0005203	LOC118504533|XP_035894971.1|ASTE	LOC120772069|XP_039956388.1|BTRY
OG0005204	LOC118511194|XP_035909859.1|ASTE, LOC118517342|XP_035919220.1|ASTE	LOC120767662|XP_039949769.1|BTRY
OG0005205	LOC118511189|XP_035909849.1|ASTE, LOC118517345|XP_035919230.1|ASTE	LOC120768034|XP_039950460.1|BTRY
OG0005206	LOC118511881|XP_035911398.1|ASTE	LOC120771102|XP_039954878.1|BTRY
OG0005207	LOC118510972|XP_035909357.1|ASTE	LOC120770281|XP_039953534.1|BTRY
OG0005208	LOC118510968|XP_035909352.1|ASTE	LOC120772743|XP_039957437.1|BTRY
OG0005209	LOC118510967|XP_035909351.1|ASTE	LOC120768373|XP_039950972.1|BTRY
OG0005210	LOC118510966|XP_035909345.1|ASTE	LOC120768864|XP_039951553.1|BTRY
OG0005211	LOC118511204|XP_035909877.1|ASTE	LOC120777241|XP_039964368.1|BTRY
OG0005212	LOC118511121|XP_035909746.1|ASTE	LOC120771377|XP_039955272.1|BTRY
OG0005213	LOC118511036|XP_035909520.1|ASTE	LOC120780161|XP_039968374.1|BTRY
OG0005214	LOC118513662|XP_035915648.1|ASTE	LOC120768971|XP_039951701.1|BTRY
OG0005215	LOC118513390|XP_035914960.1|ASTE	LOC120769788|XP_039952908.1|BTRY
OG0005216	LOC118513401|XP_035914977.1|ASTE	LOC120769528|XP_039952501.1|BTRY
OG0005217	LOC118513378|XP_035914921.1|ASTE	LOC120767834|XP_039950056.1|BTRY
OG0005218	LOC118513371|XP_035914895.1|ASTE	LOC120768453|XP_039951085.1|BTRY
OG0005219	LOC118512451|XP_035912809.1|ASTE	LOC120771288|XP_039955153.1|BTRY
OG0005220	LOC118513922|XP_035916182.1|ASTE	LOC120776360|XP_039962869.1|BTRY
OG0005221	LOC118513955|XP_035916244.1|ASTE	LOC120775267|XP_039961297.1|BTRY
OG0005222	LOC118513907|XP_035916125.1|ASTE	LOC120768049|XP_039950492.1|BTRY
OG0005223	LOC118512700|XP_035913415.1|ASTE	LOC120768039|XP_039950473.1|BTRY
OG0005224	LOC118512724|XP_035913465.1|ASTE	LOC120768110|XP_039950591.1|BTRY
OG0005225	LOC118511739|XP_035911082.1|ASTE	LOC120769026|XP_039951801.1|BTRY
OG0005226	LOC118511725|XP_035911056.1|ASTE	LOC120768017|XP_039950407.1|BTRY
OG0005227	LOC118511731|XP_035911070.1|ASTE	LOC120767882|XP_039950142.1|BTRY
OG0005228	LOC118511729|XP_035911068.1|ASTE	LOC120768054|XP_039950505.1|BTRY
OG0005229	LOC118511108|XP_035909725.1|ASTE	LOC120767400|XP_039949372.1|BTRY
OG0005230	LOC118513669|XP_035915663.1|ASTE	LOC120768343|XP_039950930.1|BTRY
OG0005231	LOC118512660|XP_035913302.1|ASTE	LOC120768370|XP_039950970.1|BTRY
OG0005232	LOC118512226|XP_035912235.1|ASTE	LOC120768445|XP_039951072.1|BTRY
OG0005233	LOC118513840|XP_035916010.1|ASTE	LOC120767987|XP_039950339.1|BTRY
OG0005234	LOC118512028|XP_035911712.1|ASTE	LOC120781664|XP_039969819.1|BTRY
OG0005235	LOC118508933|XP_035904734.1|ASTE	LOC120768615|XP_039951317.1|BTRY
OG0005236	LOC118508932|XP_035904733.1|ASTE	LOC120769313|XP_039952192.1|BTRY
OG0005237	LOC118508928|XP_035904727.1|ASTE	LOC120769022|XP_039951798.1|BTRY
OG0005238	LOC118508931|XP_035904732.1|ASTE	LOC120769023|XP_039951799.1|BTRY
OG0005239	LOC118511096|XP_035909698.1|ASTE	LOC120769508|XP_039952475.1|BTRY
OG0005240	LOC118511101|XP_035909714.1|ASTE	LOC120769168|XP_039951987.1|BTRY
OG0005241	LOC118511074|XP_035909626.1|ASTE	LOC120767305|XP_039949145.1|BTRY
OG0005242	LOC118511114|XP_035909732.1|ASTE	LOC120769271|XP_039952116.1|BTRY
OG0005243	LOC118511088|XP_035909667.1|ASTE	LOC120768507|XP_039951165.1|BTRY
OG0005244	LOC118513938|XP_035916215.1|ASTE	LOC120780974|XP_039969145.1|BTRY
OG0005245	LOC118513923|XP_035916184.1|ASTE	LOC120782425|XP_039970610.1|BTRY
OG0005246	LOC118513959|XP_035916251.1|ASTE	LOC120769978|XP_039952988.1|BTRY
