Orthogroup	ASTE.longest_only	BCOP.longest_only
OG0005287	LOC118513925|XP_035916186.1|ASTE	LOC119085823|XP_037052214.1|BCOP
OG0005288	LOC118511068|XP_035909569.1|ASTE	LOC119072563|XP_037033698.1|BCOP
OG0005289	LOC118511058|XP_035909560.1|ASTE	LOC119078844|XP_037042444.1|BCOP
OG0005290	LOC118511059|XP_035909562.1|ASTE	LOC119078576|XP_037042047.1|BCOP
OG0005291	LOC118511579|XP_035910723.1|ASTE	LOC119075667|XP_037038074.1|BCOP
OG0005292	LOC118513663|XP_035915650.1|ASTE	LOC119072729|XP_037033898.1|BCOP
OG0005293	LOC118512209|XP_035912215.1|ASTE	LOC119072740|XP_037033916.1|BCOP
OG0005294	LOC118509332|XP_035905692.1|ASTE	LOC119085940|XP_037052388.1|BCOP
OG0005295	LOC118509335|XP_035905695.1|ASTE	LOC119072361|XP_037033445.1|BCOP
OG0005296	LOC118513543|XP_035915313.1|ASTE	LOC119072818|XP_037034008.1|BCOP
OG0005297	LOC118509046|XP_035905014.1|ASTE	LOC119082321|XP_037047716.1|BCOP
OG0005298	LOC118513312|XP_035914793.1|ASTE	LOC119078422|XP_037041825.1|BCOP
OG0005299	LOC118509059|XP_035905064.1|ASTE	LOC119069589|XP_037029574.1|BCOP
OG0005300	LOC118513389|XP_035914959.1|ASTE	LOC119078562|XP_037042026.1|BCOP
OG0005301	LOC118511720|XP_035911041.1|ASTE	LOC119076221|XP_037038767.1|BCOP
OG0005302	LOC118514002|XP_035916331.1|ASTE	LOC119076831|XP_037039730.1|BCOP
OG0005303	LOC118513881|XP_035916082.1|ASTE	LOC119084699|XP_037050670.1|BCOP
OG0005304	LOC118513880|XP_035916081.1|ASTE	LOC119084792|XP_037050752.1|BCOP
OG0005305	LOC118511079|XP_035909645.1|ASTE	LOC119073825|XP_037035514.1|BCOP
OG0005306	LOC118511102|XP_035909715.1|ASTE	LOC119078668|XP_037042220.1|BCOP
OG0005307	LOC118511129|XP_035909755.1|ASTE	LOC119078680|XP_037042233.1|BCOP
OG0005308	LOC118511081|XP_035909651.1|ASTE	LOC119072574|XP_037033716.1|BCOP
OG0005309	LOC118511084|XP_035909657.1|ASTE	LOC119075524|XP_037037888.1|BCOP
OG0005310	LOC118510084|XP_035907386.1|ASTE	LOC119082829|XP_037048377.1|BCOP
OG0005311	LOC118514027|XP_035916395.1|ASTE	LOC119080719|XP_037045098.1|BCOP
OG0005312	LOC118511052|XP_035909544.1|ASTE	LOC119078701|XP_037042259.1|BCOP
OG0005313	LOC118511638|XP_035910844.1|ASTE	LOC119070941|XP_037031381.1|BCOP
OG0005314	LOC118513911|XP_035916145.1|ASTE	LOC119072393|XP_037033501.1|BCOP
OG0005316	LOC118514028|XP_035916398.1|ASTE	LOC119080048|XP_037044148.1|BCOP
OG0005317	LOC118514015|XP_035916378.1|ASTE	LOC119078425|XP_037041829.1|BCOP
OG0005319	LOC118511753|XP_035911111.1|ASTE	LOC119067670|XP_037026671.1|BCOP
OG0005320	LOC118511754|XP_035911112.1|ASTE	LOC119082092|XP_037047355.1|BCOP
OG0005321	LOC118513412|XP_035915013.1|ASTE	LOC119066701|XP_037025193.1|BCOP
OG0005322	LOC118510081|XP_035907382.1|ASTE	LOC119082601|XP_037048053.1|BCOP
OG0005323	LOC118511592|XP_035910745.1|ASTE	LOC119066754|XP_037025280.1|BCOP
OG0005324	LOC118510608|XP_035908513.1|ASTE	LOC119076380|XP_037038993.1|BCOP
OG0005325	LOC118510607|XP_035908511.1|ASTE	LOC119076369|XP_037038972.1|BCOP
OG0005326	LOC118510609|XP_035908515.1|ASTE	LOC119076384|XP_037039000.1|BCOP
OG0005327	LOC118510614|XP_035908524.1|ASTE	LOC119083132|XP_037048666.1|BCOP
OG0005328	LOC118513399|XP_035914972.1|ASTE	LOC119078574|XP_037042045.1|BCOP
OG0005329	LOC118509136|XP_035905229.1|ASTE	LOC119076425|XP_037039065.1|BCOP
OG0005330	LOC118509134|XP_035905227.1|ASTE	LOC119074975|XP_037037272.1|BCOP
OG0005331	LOC118511234|XP_035909964.1|ASTE	LOC119078548|XP_037042014.1|BCOP
OG0005332	LOC118511230|XP_035909958.1|ASTE	LOC119078517|XP_037041975.1|BCOP, LOC119078546|XP_037042011.1|BCOP
OG0005333	LOC118514608|XP_035917497.1|ASTE	LOC119075697|XP_037038118.1|BCOP
OG0005334	LOC118511661|XP_035910902.1|ASTE	LOC119082772|XP_037048261.1|BCOP
OG0005336	LOC118511640|XP_035910854.1|ASTE	LOC119082761|XP_037048242.1|BCOP
OG0005337	LOC118513418|XP_035915023.1|ASTE	LOC119070967|XP_037031434.1|BCOP
OG0005338	LOC118513425|XP_035915032.1|ASTE	LOC119075647|XP_037038027.1|BCOP
OG0005339	LOC118513438|XP_035915071.1|ASTE	LOC119075639|XP_037038017.1|BCOP
OG0005340	LOC118513442|XP_035915077.1|ASTE	LOC119066445|XP_037024837.1|BCOP
OG0005341	LOC118512455|XP_035912814.1|ASTE	LOC119074135|XP_037036016.1|BCOP
OG0005342	LOC118508999|XP_035904896.1|ASTE	LOC119072873|XP_037034071.1|BCOP
OG0005343	LOC118509006|XP_035904914.1|ASTE	LOC119085006|XP_037051082.1|BCOP
OG0005345	LOC118509083|XP_035905109.1|ASTE	LOC119072942|XP_037034164.1|BCOP
OG0005346	LOC118511611|XP_035910794.1|ASTE	LOC119066655|XP_037025126.1|BCOP
OG0005347	LOC118511676|XP_035910930.1|ASTE	LOC119085913|XP_037052358.1|BCOP
OG0005348	LOC118511667|XP_035910912.1|ASTE	LOC119085385|XP_037051672.1|BCOP
OG0005349	LOC118511663|XP_035910905.1|ASTE	LOC119083889|XP_037049594.1|BCOP, LOC119076305|XP_037038866.1|BCOP
OG0005350	LOC118511647|XP_035910874.1|ASTE	LOC119082231|XP_037047583.1|BCOP
OG0005351	LOC118512444|XP_035912801.1|ASTE	LOC119082227|XP_037047576.1|BCOP
OG0005352	LOC118513406|XP_035914995.1|ASTE	LOC119075313|XP_037037622.1|BCOP
OG0005353	LOC118512647|XP_035913256.1|ASTE	LOC119075333|XP_037037656.1|BCOP
OG0005354	LOC118512657|XP_035913282.1|ASTE	LOC119066289|XP_037024553.1|BCOP
OG0005355	LOC118512448|XP_035912805.1|ASTE	LOC119085911|XP_037052355.1|BCOP
OG0005356	LOC118512462|XP_035912825.1|ASTE	LOC119082633|XP_037048094.1|BCOP
OG0005357	LOC118512456|XP_035912816.1|ASTE	LOC119085917|XP_037052365.1|BCOP
OG0005358	LOC118513445|XP_035915081.1|ASTE	LOC119081789|XP_037046893.1|BCOP
OG0005359	LOC118508998|XP_035904895.1|ASTE	LOC119072911|XP_037034125.1|BCOP
OG0005360	LOC118513443|XP_035915078.1|ASTE	LOC119068617|XP_037028174.1|BCOP
OG0005361	LOC118513506|XP_035915248.1|ASTE	LOC119081907|XP_037047035.1|BCOP
OG0005362	LOC118513292|XP_035914758.1|ASTE	LOC119066377|XP_037024698.1|BCOP
OG0005363	LOC118511787|XP_035911198.1|ASTE	LOC119071552|XP_037032368.1|BCOP
OG0005364	LOC118510123|XP_035907485.1|ASTE	LOC119081427|XP_037046243.1|BCOP
OG0005365	LOC118511621|XP_035910812.1|ASTE	LOC119070752|XP_037031121.1|BCOP
OG0005366	LOC118511607|XP_035910783.1|ASTE	LOC119079157|XP_037042865.1|BCOP
OG0005367	LOC118509150|XP_035905259.1|ASTE	LOC119078446|XP_037041864.1|BCOP
OG0005368	LOC118509151|XP_035905267.1|ASTE	LOC119074447|XP_037036473.1|BCOP
OG0005369	LOC118509148|XP_035905255.1|ASTE	LOC119078443|XP_037041861.1|BCOP
OG0005370	LOC118509149|XP_035905256.1|ASTE	LOC119066313|XP_037024596.1|BCOP
OG0005371	LOC118509147|XP_035905253.1|ASTE	LOC119066315|XP_037024597.1|BCOP
OG0005372	LOC118508801|XP_035904413.1|ASTE	LOC119084678|XP_037050651.1|BCOP
OG0005373	LOC118513901|XP_035916116.1|ASTE	LOC119072556|XP_037033687.1|BCOP
OG0005374	LOC118513735|XP_035915783.1|ASTE	LOC119085859|XP_037052266.1|BCOP
OG0005375	LOC118513732|XP_035915778.1|ASTE	LOC119072673|XP_037033843.1|BCOP
OG0005376	LOC118513727|XP_035915771.1|ASTE	LOC119070727|XP_037031078.1|BCOP
OG0005377	LOC118510993|XP_035909401.1|ASTE	LOC119079655|XP_037043593.1|BCOP
OG0005378	LOC118511006|XP_035909416.1|ASTE	LOC119082247|XP_037047604.1|BCOP
OG0005379	LOC118511008|XP_035909421.1|ASTE	LOC119081916|XP_037047047.1|BCOP
OG0005380	LOC118511010|XP_035909424.1|ASTE	LOC119083248|XP_037048805.1|BCOP
OG0005381	LOC118511017|XP_035909439.1|ASTE	LOC119081708|XP_037046713.1|BCOP
OG0005382	LOC118511018|XP_035909447.1|ASTE	LOC119072671|XP_037033827.1|BCOP
OG0005383	LOC118509157|XP_035905293.1|ASTE	LOC119081898|XP_037047019.1|BCOP
OG0005384	LOC118514589|XP_035917484.1|ASTE	LOC119084909|XP_037050960.1|BCOP
OG0005385	LOC118514510|XP_035917344.1|ASTE	LOC119067157|XP_037025844.1|BCOP
OG0005386	LOC118514526|XP_035917393.1|ASTE	LOC119081414|XP_037046206.1|BCOP
OG0005387	LOC118508995|XP_035904887.1|ASTE	LOC119069239|XP_037029177.1|BCOP
OG0005388	LOC118512506|XP_035912911.1|ASTE	LOC119066156|XP_037024355.1|BCOP
OG0005389	LOC118512518|XP_035912952.1|ASTE	LOC119072549|XP_037033682.1|BCOP
OG0005390	LOC118512565|XP_035913049.1|ASTE	LOC119072551|XP_037033683.1|BCOP
OG0005392	LOC118512571|XP_035913081.1|ASTE	LOC119081994|XP_037047210.1|BCOP
OG0005393	LOC118510086|XP_035907390.1|ASTE	LOC119067986|XP_037027237.1|BCOP
OG0005394	LOC118511218|XP_035909925.1|ASTE	LOC119085967|XP_037052418.1|BCOP
OG0005395	LOC118514704|XP_035917666.1|ASTE	LOC119085170|XP_037051362.1|BCOP
OG0005396	LOC118509155|XP_035905279.1|ASTE	LOC119075656|XP_037038055.1|BCOP
OG0005397	LOC118509158|XP_035905299.1|ASTE	LOC119070929|XP_037031368.1|BCOP
OG0005398	LOC118513775|XP_035915845.1|ASTE	LOC119066453|XP_037024849.1|BCOP
OG0005399	LOC118508965|XP_035904802.1|ASTE	LOC119084803|XP_037050767.1|BCOP
OG0005401	LOC118513740|XP_035915790.1|ASTE	LOC119066482|XP_037024887.1|BCOP
OG0005402	LOC118513751|XP_035915804.1|ASTE	LOC119066481|XP_037024886.1|BCOP
OG0005403	LOC118513748|XP_035915801.1|ASTE	LOC119082615|XP_037048069.1|BCOP
OG0005404	LOC118513747|XP_035915799.1|ASTE	LOC119080278|XP_037044445.1|BCOP
OG0005405	LOC118513759|XP_035915826.1|ASTE	LOC119081139|XP_037045778.1|BCOP
OG0005406	LOC118513763|XP_035915829.1|ASTE	LOC119081146|XP_037045788.1|BCOP
OG0005407	LOC118513765|XP_035915834.1|ASTE, LOC118515269|XP_035917855.1|ASTE	LOC119081145|XP_037045785.1|BCOP
OG0005408	LOC118514683|XP_035917622.1|ASTE	LOC119066198|XP_037024412.1|BCOP
OG0005409	LOC118514699|XP_035917654.1|ASTE	LOC119081948|XP_037047127.1|BCOP
OG0005410	LOC118514154|XP_035916660.1|ASTE	LOC119068435|XP_037027900.1|BCOP
OG0005412	LOC118513368|XP_035914892.1|ASTE	LOC119081439|XP_037046266.1|BCOP
OG0005414	LOC118512532|XP_035912977.1|ASTE	LOC119081499|XP_037046400.1|BCOP
OG0005415	LOC118511687|XP_035910963.1|ASTE	LOC119079463|XP_037043286.1|BCOP
OG0005416	LOC118512578|XP_035913095.1|ASTE	LOC119084989|XP_037051053.1|BCOP
OG0005417	LOC118510635|XP_035908572.1|ASTE	LOC119083018|XP_037048555.1|BCOP
OG0005418	LOC118510642|XP_035908628.1|ASTE	LOC119078662|XP_037042206.1|BCOP, LOC119078609|XP_037042099.1|BCOP
OG0005419	LOC118510649|XP_035908657.1|ASTE	LOC119078941|XP_037042582.1|BCOP
OG0005420	LOC118514276|XP_035916910.1|ASTE	LOC119066361|XP_037024674.1|BCOP
OG0005421	LOC118509811|XP_035906855.1|ASTE	LOC119071792|XP_037032752.1|BCOP
OG0005422	LOC118514674|XP_035917610.1|ASTE	LOC119066505|XP_037024909.1|BCOP
OG0005423	LOC118511774|XP_035911156.1|ASTE	LOC119076363|XP_037038961.1|BCOP
OG0005424	LOC118511781|XP_035911183.1|ASTE	LOC119075652|XP_037038045.1|BCOP
OG0005425	LOC118511783|XP_035911193.1|ASTE	LOC119078624|XP_037042116.1|BCOP
OG0005426	LOC118514525|XP_035917392.1|ASTE	LOC119080594|XP_037044883.1|BCOP
OG0005427	LOC118514635|XP_035917539.1|ASTE	LOC119066312|XP_037024594.1|BCOP
OG0005428	LOC118514633|XP_035917533.1|ASTE	LOC119079457|XP_037043270.1|BCOP
OG0005429	LOC118514637|XP_035917544.1|ASTE	LOC119078604|XP_037042093.1|BCOP
OG0005430	LOC118514638|XP_035917546.1|ASTE	LOC119078605|XP_037042094.1|BCOP
OG0005431	LOC118509321|XP_035905677.1|ASTE	LOC119085243|XP_037051461.1|BCOP
OG0005432	LOC118514569|XP_035917462.1|ASTE	LOC119082260|XP_037047613.1|BCOP
OG0005434	LOC118513587|XP_035915449.1|ASTE	LOC119082271|XP_037047635.1|BCOP
OG0005435	LOC118513591|XP_035915465.1|ASTE	LOC119082265|XP_037047624.1|BCOP
OG0005436	LOC118513590|XP_035915464.1|ASTE	LOC119082263|XP_037047623.1|BCOP
OG0005437	LOC118514533|XP_035917407.1|ASTE	LOC119069550|XP_037029524.1|BCOP
OG0005438	LOC118511690|XP_035910982.1|ASTE	LOC119072559|XP_037033690.1|BCOP, LOC119085030|XP_037051117.1|BCOP
OG0005439	LOC118514584|XP_035917480.1|ASTE	LOC119078793|XP_037042401.1|BCOP
OG0005440	LOC118514505|XP_035917333.1|ASTE	LOC119070816|XP_037031190.1|BCOP
OG0005441	LOC118513276|XP_035914734.1|ASTE	LOC119066213|XP_037024430.1|BCOP
OG0005442	LOC118513287|XP_035914752.1|ASTE	LOC119066244|XP_037024461.1|BCOP
OG0005443	LOC118513285|XP_035914746.1|ASTE	LOC119066249|XP_037024469.1|BCOP
OG0005444	LOC118509226|XP_035905425.1|ASTE	LOC119066143|XP_037024333.1|BCOP
OG0005445	LOC118513251|XP_035914705.1|ASTE	LOC119075376|XP_037037703.1|BCOP
OG0005446	LOC118513261|XP_035914717.1|ASTE	LOC119075373|XP_037037696.1|BCOP
OG0005447	LOC118512607|XP_035913171.1|ASTE	LOC119076927|XP_037039848.1|BCOP, LOC119085947|XP_037052396.1|BCOP
OG0005448	LOC118512603|XP_035913165.1|ASTE	LOC119077091|XP_037040146.1|BCOP
OG0005449	LOC118513691|XP_035915704.1|ASTE	LOC119072838|XP_037034042.1|BCOP
OG0005450	LOC118513695|XP_035915712.1|ASTE	LOC119075236|XP_037037524.1|BCOP
OG0005451	LOC118513455|XP_035915109.1|ASTE	LOC119077735|XP_037040907.1|BCOP
OG0005452	LOC118513216|XP_035914629.1|ASTE	LOC119081733|XP_037046796.1|BCOP
OG0005453	LOC118508807|XP_035904426.1|ASTE	LOC119070916|XP_037031345.1|BCOP
OG0005454	LOC118509829|XP_035906892.1|ASTE	LOC119066798|XP_037025356.1|BCOP
OG0005455	LOC118510045|XP_035907326.1|ASTE	LOC119076311|XP_037038873.1|BCOP
OG0005456	LOC118510852|XP_035909078.1|ASTE	LOC119085408|XP_037051710.1|BCOP
OG0005457	LOC118510853|XP_035909079.1|ASTE	LOC119085978|XP_037052436.1|BCOP
OG0005458	LOC118510847|XP_035909071.1|ASTE	LOC119076929|XP_037039850.1|BCOP
OG0005460	LOC118509826|XP_035906889.1|ASTE	LOC119076928|XP_037039849.1|BCOP
OG0005461	LOC118513332|XP_035914839.1|ASTE	LOC119072249|XP_037033327.1|BCOP
OG0005462	LOC118513348|XP_035914870.1|ASTE	LOC119071590|XP_037032432.1|BCOP
OG0005463	LOC118513347|XP_035914869.1|ASTE	LOC119083111|XP_037048641.1|BCOP
OG0005464	LOC118513314|XP_035914795.1|ASTE	LOC119068444|XP_037027913.1|BCOP
OG0005465	LOC118513264|XP_035914721.1|ASTE	LOC119072250|XP_037033328.1|BCOP
OG0005466	LOC118513262|XP_035914718.1|ASTE	LOC119078438|XP_037041854.1|BCOP
OG0005467	LOC118513222|XP_035914641.1|ASTE	LOC119084015|XP_037049724.1|BCOP
OG0005468	LOC118508958|XP_035904779.1|ASTE	LOC119085818|XP_037052204.1|BCOP
OG0005469	LOC118508963|XP_035904799.1|ASTE	LOC119085837|XP_037052236.1|BCOP
OG0005470	LOC118508962|XP_035904796.1|ASTE	LOC119066949|XP_037025564.1|BCOP
OG0005471	LOC118514159|XP_035916692.1|ASTE	LOC119076335|XP_037038916.1|BCOP
OG0005472	LOC118514160|XP_035916693.1|ASTE	LOC119076336|XP_037038924.1|BCOP
OG0005473	LOC118513335|XP_035914847.1|ASTE	LOC119076327|XP_037038904.1|BCOP
OG0005474	LOC118509299|XP_035905640.1|ASTE	LOC119085991|XP_037052456.1|BCOP
OG0005475	LOC118512591|XP_035913123.1|ASTE	LOC119066672|XP_037025154.1|BCOP
OG0005476	LOC118509302|XP_035905644.1|ASTE	LOC119074103|XP_037035964.1|BCOP
OG0005477	LOC118509290|XP_035905597.1|ASTE	LOC119074238|XP_037036160.1|BCOP
OG0005478	LOC118509284|XP_035905555.1|ASTE	LOC119072927|XP_037034141.1|BCOP
OG0005479	LOC118509171|XP_035905324.1|ASTE	LOC119072919|XP_037034133.1|BCOP
OG0005480	LOC118509283|XP_035905554.1|ASTE	LOC119072925|XP_037034139.1|BCOP
OG0005481	LOC118509175|XP_035905333.1|ASTE	LOC119072912|XP_037034126.1|BCOP
OG0005482	LOC118509183|XP_035905342.1|ASTE	LOC119072913|XP_037034127.1|BCOP
OG0005483	LOC118509184|XP_035905345.1|ASTE	LOC119072939|XP_037034159.1|BCOP
OG0005484	LOC118517247|XP_035919113.1|ASTE, LOC118509200|XP_035905363.1|ASTE	LOC119078527|XP_037041988.1|BCOP
OG0005485	LOC118509959|XP_035907220.1|ASTE	LOC119080268|XP_037044420.1|BCOP
OG0005486	LOC118508809|XP_035904438.1|ASTE	LOC119076169|XP_037038750.1|BCOP
OG0005487	LOC118513651|XP_035915629.1|ASTE	LOC119075298|XP_037037604.1|BCOP
OG0005488	LOC118513654|XP_035915632.1|ASTE	LOC119075307|XP_037037613.1|BCOP
OG0005489	LOC118509883|XP_035907016.1|ASTE	LOC119085422|XP_037051732.1|BCOP
OG0005490	LOC118509880|XP_035907012.1|ASTE	LOC119078816|XP_037042414.1|BCOP
OG0005491	LOC118510883|XP_035909145.1|ASTE	LOC119072719|XP_037033888.1|BCOP
OG0005492	LOC118510881|XP_035909141.1|ASTE	LOC119084621|XP_037050582.1|BCOP
OG0005493	LOC118510873|XP_035909128.1|ASTE	LOC119071463|XP_037032215.1|BCOP
OG0005494	LOC118513788|XP_035915865.1|ASTE	LOC119081538|XP_037046437.1|BCOP
OG0005495	LOC118513796|XP_035915875.1|ASTE	LOC119081511|XP_037046415.1|BCOP
OG0005496	LOC118513817|XP_035915941.1|ASTE	LOC119084604|XP_037050558.1|BCOP
OG0005497	LOC118513821|XP_035915949.1|ASTE	LOC119076349|XP_037038941.1|BCOP
OG0005498	LOC118513830|XP_035915966.1|ASTE	LOC119084615|XP_037050577.1|BCOP
OG0005499	LOC118513806|XP_035915902.1|ASTE	LOC119085387|XP_037051676.1|BCOP
OG0005500	LOC118513829|XP_035915965.1|ASTE	LOC119085458|XP_037051776.1|BCOP
OG0005501	LOC118513820|XP_035915948.1|ASTE	LOC119085413|XP_037051718.1|BCOP
OG0005502	LOC118513822|XP_035915950.1|ASTE	LOC119085428|XP_037051738.1|BCOP
OG0005503	LOC118513807|XP_035915903.1|ASTE	LOC119084564|XP_037050473.1|BCOP
OG0005504	LOC118510065|XP_035907348.1|ASTE	LOC119079611|XP_037043505.1|BCOP
OG0005506	LOC118514287|XP_035916923.1|ASTE	LOC119070751|XP_037031117.1|BCOP
OG0005507	LOC118513473|XP_035915159.1|ASTE	LOC119070747|XP_037031106.1|BCOP
OG0005508	LOC118509887|XP_035907022.1|ASTE	LOC119085439|XP_037051752.1|BCOP
OG0005509	LOC118509886|XP_035907021.1|ASTE	LOC119072498|XP_037033636.1|BCOP
OG0005511	LOC118511697|XP_035910998.1|ASTE	LOC119074482|XP_037036524.1|BCOP
OG0005512	LOC118511698|XP_035910999.1|ASTE	LOC119069582|XP_037029562.1|BCOP
OG0005513	LOC118512483|XP_035912871.1|ASTE	LOC119081991|XP_037047206.1|BCOP
OG0005514	LOC118512478|XP_035912861.1|ASTE	LOC119069199|XP_037029055.1|BCOP
OG0005516	LOC118515242|XP_035917819.1|ASTE, LOC118509277|XP_035905546.1|ASTE	LOC119066279|XP_037024537.1|BCOP
OG0005517	LOC118510103|XP_035907444.1|ASTE	LOC119078649|XP_037042139.1|BCOP
OG0005518	LOC118513502|XP_035915239.1|ASTE, LOC118517150|XP_035918904.1|ASTE	LOC119078858|XP_037042465.1|BCOP
OG0005519	LOC118513210|XP_035914616.1|ASTE	LOC119081429|XP_037046245.1|BCOP
OG0005520	LOC118511806|XP_035911235.1|ASTE	LOC119085896|XP_037052328.1|BCOP
OG0005521	LOC118510218|XP_035907675.1|ASTE	LOC119077114|XP_037040177.1|BCOP
OG0005522	LOC118514037|XP_035916412.1|ASTE	LOC119075569|XP_037037932.1|BCOP
OG0005523	LOC118514052|XP_035916438.1|ASTE	LOC119077120|XP_037040186.1|BCOP
OG0005524	LOC118512610|XP_035913176.1|ASTE	LOC119081752|XP_037046824.1|BCOP
OG0005525	LOC118512616|XP_035913188.1|ASTE	LOC119066712|XP_037025213.1|BCOP
OG0005526	LOC118510833|XP_035909052.1|ASTE	LOC119082242|XP_037047600.1|BCOP
OG0005527	LOC118510834|XP_035909053.1|ASTE	LOC119085069|XP_037051202.1|BCOP
OG0005528	LOC118510815|XP_035909027.1|ASTE	LOC119075669|XP_037038076.1|BCOP
OG0005529	LOC118510794|XP_035908992.1|ASTE	LOC119084319|XP_037050141.1|BCOP
OG0005530	LOC118510777|XP_035908939.1|ASTE	LOC119081893|XP_037047015.1|BCOP
OG0005531	LOC118510769|XP_035908922.1|ASTE	LOC119080368|XP_037044560.1|BCOP
OG0005532	LOC118510765|XP_035908912.1|ASTE	LOC119085898|XP_037052336.1|BCOP
OG0005533	LOC118510755|XP_035908893.1|ASTE	LOC119071200|XP_037031885.1|BCOP
OG0005534	LOC118504853|XP_035895758.1|ASTE	LOC119067315|XP_037026120.1|BCOP
OG0005535	LOC118514040|XP_035916417.1|ASTE	LOC119066745|XP_037025265.1|BCOP
OG0005536	LOC118503114|XP_035891947.1|ASTE	LOC119072935|XP_037034153.1|BCOP
OG0005538	LOC118514123|XP_035916601.1|ASTE	LOC119078715|XP_037042282.1|BCOP
OG0005539	LOC118514088|XP_035916514.1|ASTE	LOC119083121|XP_037048650.1|BCOP
OG0005540	LOC118514095|XP_035916525.1|ASTE	LOC119066488|XP_037024889.1|BCOP
OG0005541	LOC118514078|XP_035916499.1|ASTE	LOC119066691|XP_037025179.1|BCOP
OG0005542	LOC118514093|XP_035916519.1|ASTE	LOC119084253|XP_037050051.1|BCOP
OG0005543	LOC118513686|XP_035915684.1|ASTE	LOC119072759|XP_037033942.1|BCOP
OG0005544	LOC118513315|XP_035914796.1|ASTE	LOC119083137|XP_037048671.1|BCOP
OG0005545	LOC118509994|XP_035907270.1|ASTE	LOC119085877|XP_037052284.1|BCOP
OG0005546	LOC118514039|XP_035916416.1|ASTE	LOC119070914|XP_037031342.1|BCOP
OG0005547	LOC118508913|XP_035904666.1|ASTE	LOC119081964|XP_037047166.1|BCOP
OG0005548	LOC118514073|XP_035916492.1|ASTE	LOC119085158|XP_037051349.1|BCOP
OG0005549	LOC118511694|XP_035910987.1|ASTE	LOC119081993|XP_037047209.1|BCOP
OG0005550	LOC118514104|XP_035916567.1|ASTE	LOC119082765|XP_037048248.1|BCOP
OG0005551	LOC118514111|XP_035916580.1|ASTE	LOC119074026|XP_037035861.1|BCOP
OG0005552	LOC118514105|XP_035916572.1|ASTE	LOC119072513|XP_037033654.1|BCOP
OG0005553	LOC118514060|XP_035916458.1|ASTE	LOC119071201|XP_037031881.1|BCOP
OG0005554	LOC118514067|XP_035916472.1|ASTE	LOC119085176|XP_037051371.1|BCOP
OG0005555	LOC118514069|XP_035916487.1|ASTE	LOC119066080|XP_037024243.1|BCOP
OG0005556	LOC118514068|XP_035916486.1|ASTE	LOC119082361|XP_037047773.1|BCOP
OG0005557	LOC118510731|XP_035908837.1|ASTE	LOC119066197|XP_037024411.1|BCOP
OG0005558	LOC118514066|XP_035916466.1|ASTE	LOC119085239|XP_037051447.1|BCOP
OG0005559	LOC118510721|XP_035908823.1|ASTE	LOC119078923|XP_037042554.1|BCOP
OG0005560	LOC118510730|XP_035908835.1|ASTE	LOC119066194|XP_037024405.1|BCOP
OG0005561	LOC118510720|XP_035908821.1|ASTE	LOC119066206|XP_037024421.1|BCOP
OG0005562	LOC118510717|XP_035908815.1|ASTE	LOC119082327|XP_037047723.1|BCOP
OG0005563	LOC118510707|XP_035908800.1|ASTE	LOC119066112|XP_037024284.1|BCOP
OG0005564	LOC118510703|XP_035908788.1|ASTE	LOC119085953|XP_037052399.1|BCOP
OG0005565	LOC118510702|XP_035908786.1|ASTE	LOC119085959|XP_037052410.1|BCOP
OG0005566	LOC118503794|XP_035893378.1|ASTE	LOC119078881|XP_037042498.1|BCOP, LOC119078877|XP_037042489.1|BCOP
OG0005567	LOC118510701|XP_035908783.1|ASTE	LOC119067978|XP_037027219.1|BCOP
OG0005568	LOC118510671|XP_035908712.1|ASTE	LOC119085956|XP_037052408.1|BCOP
OG0005569	LOC118510685|XP_035908744.1|ASTE	LOC119066337|XP_037024636.1|BCOP
OG0005570	LOC118514133|XP_035916611.1|ASTE	LOC119072734|XP_037033905.1|BCOP
OG0005571	LOC118506593|XP_035899846.1|ASTE	LOC119082812|XP_037048356.1|BCOP
OG0005572	LOC118506595|XP_035899849.1|ASTE	LOC119081640|XP_037046611.1|BCOP
OG0005573	LOC118505759|XP_035897870.1|ASTE	LOC119069607|XP_037029597.1|BCOP
OG0005574	LOC118505766|XP_035897897.1|ASTE	LOC119084996|XP_037051058.1|BCOP
OG0005575	LOC118510505|XP_035908304.1|ASTE	LOC119069684|XP_037029714.1|BCOP
OG0005576	LOC118505752|XP_035897862.1|ASTE, LOC118517026|XP_035918783.1|ASTE	LOC119083895|XP_037049600.1|BCOP
OG0005577	LOC118505853|XP_035898125.1|ASTE	LOC119074459|XP_037036494.1|BCOP
OG0005578	LOC118505849|XP_035898116.1|ASTE	LOC119070127|XP_037030346.1|BCOP
OG0005579	LOC118505852|XP_035898124.1|ASTE	LOC119070279|XP_037030441.1|BCOP
OG0005580	LOC118507595|XP_035902155.1|ASTE	LOC119084305|XP_037050120.1|BCOP
OG0005581	LOC118503505|XP_035892742.1|ASTE	LOC119068954|XP_037028713.1|BCOP, LOC119066984|XP_037025604.1|BCOP
OG0005582	LOC118507580|XP_035902129.1|ASTE	LOC119077867|XP_037041107.1|BCOP
OG0005583	LOC118507597|XP_035902158.1|ASTE	LOC119067819|XP_037026880.1|BCOP
OG0005584	LOC118506637|XP_035899910.1|ASTE	LOC119074479|XP_037036519.1|BCOP
OG0005585	LOC118506621|XP_035899883.1|ASTE	LOC119077663|XP_037040787.1|BCOP
