Orthogroup	ASTE.longest_only	DVIR.longest_only
OG0004534	LOC118506860|XP_035900483.1|ASTE	LOC6631948|XP_002055400.1|DVIR
OG0004535	LOC118502977|XP_035891687.1|ASTE	LOC6623474|XP_002046254.1|DVIR
OG0004536	LOC118505862|XP_035898142.1|ASTE	LOC6632055|XP_032295882.1|DVIR
OG0004537	LOC118510444|XP_035908136.1|ASTE	LOC6633578|XP_032296569.1|DVIR
OG0004538	LOC118512077|XP_035911908.1|ASTE	LOC6635803|XP_015024249.1|DVIR
OG0004539	LOC118510196|XP_035907616.1|ASTE	LOC6629897|XP_002053992.1|DVIR
OG0004540	LOC118510111|XP_035907467.1|ASTE	LOC6634638|XP_032296401.1|DVIR
OG0004541	LOC118503260|XP_035892197.1|ASTE	LOC6625212|XP_015029807.1|DVIR
OG0004542	LOC118503252|XP_035892187.1|ASTE	LOC6632051|XP_032295759.1|DVIR
OG0004543	LOC118510647|XP_035908651.1|ASTE	LOC6633730|XP_002057015.3|DVIR
OG0004544	LOC118510456|XP_035908184.1|ASTE	LOC6634472|XP_002058243.2|DVIR
OG0004545	LOC118503842|XP_035893444.1|ASTE	LOC6630914|XP_002053773.1|DVIR
OG0004546	LOC118502909|XP_035891525.1|ASTE	LOC6626386|XP_002048728.1|DVIR
OG0004547	LOC118509602|XP_035906290.1|ASTE, LOC118516338|XP_035918042.1|ASTE, LOC118509917|XP_035907121.1|ASTE	LOC6633449|XP_002056911.1|DVIR
OG0004548	LOC118517711|XP_035920053.1|ASTE	LOC6632014|XP_002054947.1|DVIR
OG0004549	LOC118509186|XP_035905351.1|ASTE	LOC6634530|XP_032296438.1|DVIR
OG0004550	LOC118512559|XP_035913045.1|ASTE	LOC6633815|XP_032296528.1|DVIR
OG0004551	LOC118510381|XP_035908020.1|ASTE	LOC6626789|XP_002049828.1|DVIR
OG0004552	LOC118512793|XP_035913610.1|ASTE	LOC6633316|XP_032296683.1|DVIR
OG0004553	LOC118512729|XP_035913482.1|ASTE	LOC6623399|XP_002046760.1|DVIR
OG0004554	LOC118503097|XP_035891892.1|ASTE	LOC6636697|XP_002060117.2|DVIR
OG0004555	LOC118503082|XP_035891861.1|ASTE	LOC6636696|XP_002060116.1|DVIR
OG0004556	LOC118510616|XP_035908535.1|ASTE	LOC6632119|XP_032296193.1|DVIR
OG0004558	LOC118507057|XP_035900916.1|ASTE	LOC6632142|XP_002055394.2|DVIR
OG0004559	LOC118505786|XP_035897994.1|ASTE	LOC6630781|XP_002054815.1|DVIR
OG0004560	LOC118511620|XP_035910815.1|ASTE	LOC26530460|XP_032296669.1|DVIR
OG0004561	LOC118508577|XP_035904378.1|ASTE	LOC6630943|XP_032296190.1|DVIR
OG0004562	LOC118517460|XP_035919515.1|ASTE	LOC6630063|XP_002054285.1|DVIR
OG0004563	LOC118517454|XP_035919505.1|ASTE	LOC6630290|XP_032295103.1|DVIR
OG0004564	LOC118517455|XP_035919506.1|ASTE	LOC6632520|XP_032289567.1|DVIR
OG0004565	LOC118512656|XP_035913272.1|ASTE	LOC6629529|XP_002053963.1|DVIR
OG0004566	LOC118517468|XP_035919534.1|ASTE	LOC6631669|XP_002055411.1|DVIR
OG0004567	LOC118512884|XP_035913882.1|ASTE	LOC6634471|XP_002058242.1|DVIR
OG0004568	LOC118512263|XP_035912332.1|ASTE	LOC6634736|XP_032289215.1|DVIR
OG0004569	LOC118502844|XP_035891433.1|ASTE	LOC6633034|XP_002056061.2|DVIR
OG0004570	LOC118517452|XP_035919499.1|ASTE	LOC6627218|XP_002050215.1|DVIR
OG0004571	LOC118505158|XP_035896449.1|ASTE	LOC6635435|XP_002059071.1|DVIR
OG0004572	LOC118510341|XP_035907909.1|ASTE	LOC6629015|XP_002052757.1|DVIR
OG0004573	LOC118517366|XP_035919277.1|ASTE	LOC6632608|XP_032289522.1|DVIR
OG0004574	LOC118502582|XP_035890817.1|ASTE	LOC6633362|XP_002057166.1|DVIR
OG0004575	LOC118510256|XP_035907737.1|ASTE	LOC6633361|XP_032296533.1|DVIR
OG0004576	LOC118505368|XP_035896966.1|ASTE	LOC6629883|XP_002054543.1|DVIR
OG0004577	LOC118503476|XP_035892672.1|ASTE	LOC6630973|XP_032289911.1|DVIR
OG0004578	LOC118517508|XP_035919623.1|ASTE	LOC6631801|XP_015026728.1|DVIR
OG0004580	LOC118506950|XP_035900661.1|ASTE	LOC6632253|XP_002056082.1|DVIR
OG0004581	LOC118511142|XP_035909804.1|ASTE	LOC6634884|XP_002058503.1|DVIR
OG0004582	LOC118512391|XP_035912703.1|ASTE	LOC6630468|XP_002054104.2|DVIR
OG0004583	LOC118504324|XP_035894549.1|ASTE	LOC6631672|XP_002055414.1|DVIR
OG0004584	LOC118509702|XP_035906672.1|ASTE	LOC6626091|XP_002049400.1|DVIR
OG0004585	LOC118517378|XP_035919294.1|ASTE	LOC6633025|XP_002055942.1|DVIR
OG0004586	LOC118517502|XP_035919608.1|ASTE	LOC6634789|XP_032296324.1|DVIR
OG0004587	LOC118508911|XP_035904668.1|ASTE	LOC6632829|XP_032289481.1|DVIR
OG0004588	LOC118504096|XP_035894072.1|ASTE	LOC6632827|XP_002055913.1|DVIR
OG0004589	LOC118510994|XP_035909405.1|ASTE	LOC6631946|XP_032295426.1|DVIR
OG0004590	LOC118504772|XP_035895598.1|ASTE	LOC6632814|XP_032289443.1|DVIR
OG0004591	LOC118504725|XP_035895463.1|ASTE	LOC6632262|XP_015025983.1|DVIR
OG0004592	LOC118517305|XP_035919186.1|ASTE	LOC6631425|XP_002054939.1|DVIR
OG0004593	LOC118517316|XP_035919192.1|ASTE	LOC6633446|XP_002056908.1|DVIR
OG0004594	LOC118507656|XP_035902366.1|ASTE	LOC6632009|XP_032296004.1|DVIR
OG0004595	LOC118508283|XP_035903861.1|ASTE	LOC6633744|XP_002057029.1|DVIR
OG0004596	LOC118507892|XP_035903027.1|ASTE	LOC6634475|XP_032296429.1|DVIR
OG0004597	LOC118507125|XP_035901029.1|ASTE	LOC6634582|XP_002058083.1|DVIR
OG0004598	LOC118507880|XP_035902984.1|ASTE, LOC118504638|XP_035895259.1|ASTE	LOC6622978|XP_002046506.1|DVIR
OG0004599	LOC118513893|XP_035916100.1|ASTE	LOC6628258|XP_002052538.1|DVIR
OG0004600	LOC118507283|XP_035901510.1|ASTE	LOC6636170|XP_002059556.1|DVIR
OG0004601	LOC118507350|XP_035901654.1|ASTE	LOC6636023|XP_002059547.3|DVIR
OG0004602	LOC118511311|XP_035910117.1|ASTE	LOC6631937|XP_002055484.1|DVIR
OG0004603	LOC118508968|XP_035904816.1|ASTE	LOC6628197|XP_002052856.1|DVIR
OG0004604	LOC118504793|XP_035895665.1|ASTE	LOC6632048|XP_002055245.1|DVIR
OG0004605	LOC118517359|XP_035919266.1|ASTE	LOC6631422|XP_002055307.2|DVIR
OG0004606	LOC118517445|XP_035919472.1|ASTE	LOC6632503|XP_015026166.1|DVIR
OG0004607	LOC118511252|XP_035909997.1|ASTE	LOC6634743|XP_032296279.1|DVIR
OG0004608	LOC118508972|XP_035904846.1|ASTE, LOC118506529|XP_035899682.1|ASTE	LOC6636130|XP_032296081.1|DVIR
OG0004609	LOC118504417|XP_035894748.1|ASTE	LOC6631482|XP_002055427.1|DVIR
OG0004610	LOC118517483|XP_035919571.1|ASTE	LOC6631279|XP_032295420.1|DVIR
OG0004611	LOC118517622|XP_035919821.1|ASTE	LOC6629501|XP_032294834.1|DVIR
OG0004612	LOC118517659|XP_035919917.1|ASTE	LOC6629502|XP_002054522.1|DVIR
OG0004613	LOC118506999|XP_035900781.1|ASTE	LOC6634885|XP_002058504.1|DVIR
OG0004614	LOC118502805|XP_035891329.1|ASTE	LOC6632171|XP_002055269.2|DVIR
OG0004615	LOC118507366|XP_035901683.1|ASTE	LOC6634749|XP_032296276.1|DVIR
OG0004616	LOC118516420|XP_035918180.1|ASTE, LOC118509548|XP_035906191.1|ASTE	LOC6636661|XP_002060139.1|DVIR
OG0004617	LOC118508112|XP_035903501.1|ASTE	LOC6628830|XP_002052071.1|DVIR
OG0004619	LOC118517451|XP_035919498.1|ASTE	LOC6630969|XP_002053803.1|DVIR
OG0004620	LOC118516429|XP_035918198.1|ASTE	LOC6629712|XP_002053074.1|DVIR
OG0004621	LOC118510544|XP_035908406.1|ASTE	LOC6629631|XP_002053333.1|DVIR
OG0004622	LOC118511488|XP_035910535.1|ASTE	LOC6632907|XP_015026075.1|DVIR
OG0004623	LOC118512617|XP_035913191.1|ASTE	LOC6632220|XP_002055888.1|DVIR
OG0004624	LOC118517474|XP_035919546.1|ASTE	LOC6630759|XP_002054618.1|DVIR
OG0004625	LOC118505940|XP_035898359.1|ASTE	LOC6634439|XP_032296347.1|DVIR
OG0004626	LOC118504916|XP_035895884.1|ASTE	LOC6631543|XP_032295830.1|DVIR
OG0004627	LOC118507611|XP_035902181.1|ASTE	LOC6623650|XP_002046306.2|DVIR
OG0004628	LOC118509744|XP_035906771.1|ASTE	LOC6636926|XP_032289219.1|DVIR
OG0004629	LOC118502814|XP_035891357.1|ASTE	LOC6630470|XP_015027016.1|DVIR
OG0004630	LOC118502796|XP_035891300.1|ASTE	LOC6633060|XP_032289698.1|DVIR
OG0004631	LOC118505381|XP_035896976.1|ASTE	LOC6633584|XP_002057262.1|DVIR, LOC6623960|XP_002046847.1|DVIR
OG0004632	LOC118510112|XP_035907469.1|ASTE	LOC6632806|XP_002056233.2|DVIR
OG0004634	LOC118504570|XP_035895083.1|ASTE	LOC6633234|XP_002055849.1|DVIR
OG0004635	LOC118517407|XP_035919374.1|ASTE	LOC6631942|XP_002055044.2|DVIR
OG0004636	LOC118503995|XP_035893840.1|ASTE	LOC6632091|XP_032295384.1|DVIR
OG0004637	LOC118508235|XP_035903740.1|ASTE	LOC6633413|XP_015025557.1|DVIR
OG0004639	LOC118517374|XP_035919286.1|ASTE	LOC6630242|XP_002053906.2|DVIR
OG0004640	LOC118517376|XP_035919288.1|ASTE	LOC6630244|XP_002053908.2|DVIR
OG0004641	LOC118506482|XP_035899557.1|ASTE	LOC6633851|XP_032295983.1|DVIR
OG0004642	LOC118511999|XP_035911634.1|ASTE	LOC6633414|XP_002056813.1|DVIR
OG0004644	LOC118513350|XP_035914875.1|ASTE	LOC6634681|XP_002057997.1|DVIR
OG0004645	LOC118510337|XP_035907895.1|ASTE	LOC6628190|XP_002052849.1|DVIR
OG0004646	LOC118510689|XP_035908758.1|ASTE	LOC6632879|XP_002055931.1|DVIR
OG0004647	LOC118503353|XP_035892438.1|ASTE	LOC6633814|XP_032296599.1|DVIR
OG0004648	LOC118512472|XP_035912853.1|ASTE	LOC6632168|XP_015026659.2|DVIR
OG0004649	LOC118503454|XP_035892622.1|ASTE	LOC6633748|XP_002056934.1|DVIR
OG0004650	LOC118517116|XP_035918873.1|ASTE, LOC118513792|XP_035915871.1|ASTE	LOC6627753|XP_032293389.1|DVIR
OG0004651	LOC118517480|XP_035919554.1|ASTE	LOC6630547|XP_002054418.3|DVIR
OG0004652	LOC118505560|XP_035897404.1|ASTE	LOC6632939|XP_002056126.1|DVIR
OG0004653	LOC118506470|XP_035899540.1|ASTE	LOC6622712|XP_002048313.1|DVIR
OG0004654	LOC118505567|XP_035897417.1|ASTE	LOC6628457|XP_002051829.1|DVIR
OG0004655	LOC118506486|XP_035899559.1|ASTE	LOC6629938|XP_002054366.3|DVIR
OG0004656	LOC118506479|XP_035899552.1|ASTE	LOC6635452|XP_002059054.1|DVIR
OG0004657	LOC118506494|XP_035899581.1|ASTE	LOC6632965|XP_002056355.3|DVIR
OG0004658	LOC118508281|XP_035903815.1|ASTE	LOC6631196|XP_002053039.1|DVIR
OG0004659	LOC118508291|XP_035903829.1|ASTE	LOC6629310|XP_002052974.1|DVIR
OG0004660	LOC118505236|XP_035896668.1|ASTE	LOC6630916|XP_002053775.1|DVIR
OG0004661	LOC118504446|XP_035894831.1|ASTE	LOC6630545|XP_002054416.1|DVIR
OG0004662	LOC118506392|XP_035899332.1|ASTE	LOC6632329|XP_002056389.1|DVIR
OG0004664	LOC118504548|XP_035895043.1|ASTE	LOC6636050|XP_002059514.1|DVIR
OG0004665	LOC118504552|XP_035895053.1|ASTE	LOC6634719|XP_002058318.1|DVIR
OG0004666	LOC118512031|XP_035911716.1|ASTE	LOC6630044|XP_032295130.1|DVIR
OG0004667	LOC118505608|XP_035897533.1|ASTE	LOC26531172|XP_015027868.1|DVIR
OG0004668	LOC118504550|XP_035895046.1|ASTE	LOC6633857|XP_032295880.1|DVIR
OG0004669	LOC118504549|XP_035895045.1|ASTE	LOC6627541|XP_002052488.1|DVIR
OG0004670	LOC118506364|XP_035899276.1|ASTE	LOC6630234|XP_002054574.3|DVIR
OG0004671	LOC118504138|XP_035894128.1|ASTE	LOC6630247|XP_002053761.1|DVIR
OG0004672	LOC118505603|XP_035897524.1|ASTE	LOC6630400|XP_032294921.1|DVIR
OG0004673	LOC118508285|XP_035903818.1|ASTE	LOC6631093|XP_002054053.1|DVIR
OG0004674	LOC118505590|XP_035897460.1|ASTE	LOC6632300|XP_002055989.2|DVIR
OG0004675	LOC118505589|XP_035897459.1|ASTE	LOC6632302|XP_002055991.1|DVIR
OG0004676	LOC118502734|XP_035891189.1|ASTE	LOC6635122|XP_002058574.1|DVIR
OG0004677	LOC118508492|XP_035904212.1|ASTE	LOC6635011|XP_032295175.1|DVIR
OG0004678	LOC118508482|XP_035904191.1|ASTE	LOC6631192|XP_002054837.1|DVIR
OG0004679	LOC118502920|XP_035891548.1|ASTE	LOC6631183|XP_002053238.1|DVIR
OG0004680	LOC118506377|XP_035899300.1|ASTE	LOC6630690|XP_032295315.1|DVIR
OG0004681	LOC118506806|XP_035900350.1|ASTE	LOC6629569|XP_002054852.2|DVIR
OG0004682	LOC118508306|XP_035903857.1|ASTE	LOC6627311|XP_002052141.1|DVIR
OG0004683	LOC118508296|XP_035903838.1|ASTE	LOC6632537|XP_002056180.1|DVIR
OG0004684	LOC118504302|XP_035894492.1|ASTE	LOC116651838|XP_032294830.1|DVIR, LOC6630831|XP_002054117.1|DVIR
OG0004685	LOC118507554|XP_035902035.1|ASTE	LOC6632745|XP_015025972.1|DVIR
OG0004686	LOC118502964|XP_035891621.1|ASTE	LOC6632612|XP_002056312.1|DVIR
OG0004687	LOC118507546|XP_035902019.1|ASTE	LOC6632986|XP_002055836.2|DVIR
OG0004688	LOC118504372|XP_035894671.1|ASTE	LOC6629959|XP_015027150.1|DVIR
OG0004689	LOC118505417|XP_035897064.1|ASTE	LOC6630606|XP_002054481.2|DVIR
OG0004690	LOC118502542|XP_035890708.1|ASTE	LOC26531269|XP_032291384.1|DVIR
OG0004691	LOC118502543|XP_035890711.1|ASTE	LOC6632758|XP_002055856.1|DVIR
OG0004692	LOC118502546|XP_035890715.1|ASTE	LOC6630531|XP_002054806.1|DVIR, LOC116649728|XP_032294649.1|DVIR
OG0004693	LOC118502547|XP_035890716.1|ASTE	LOC6630527|XP_002054804.2|DVIR
OG0004694	LOC118504987|XP_035896047.1|ASTE	LOC6629491|XP_002052950.2|DVIR
OG0004695	LOC118505113|XP_035896308.1|ASTE	LOC6632304|XP_002055993.2|DVIR
OG0004696	LOC118506783|XP_035900289.1|ASTE	LOC6629736|XP_002054140.1|DVIR
OG0004697	LOC118508448|XP_035904137.1|ASTE	LOC116650828|XP_032291623.1|DVIR, LOC6631362|XP_032296002.1|DVIR
OG0004698	LOC118517174|XP_035918975.1|ASTE, LOC118505254|XP_035896703.1|ASTE	LOC6632138|XP_002055390.1|DVIR
OG0004699	LOC118503593|XP_035892939.1|ASTE	LOC6629710|XP_002053072.1|DVIR
OG0004700	LOC118508001|XP_035903267.1|ASTE	LOC6633036|XP_032289642.1|DVIR
OG0004701	LOC118507481|XP_035901882.1|ASTE	LOC6629416|XP_002053150.1|DVIR
OG0004702	LOC118504478|XP_035894882.1|ASTE	LOC6630767|XP_002054825.2|DVIR
OG0004703	LOC118507527|XP_035901986.1|ASTE	LOC6630176|XP_015027069.1|DVIR
OG0004704	LOC118507850|XP_035902874.1|ASTE	LOC6630642|XP_002053025.1|DVIR
OG0004705	LOC118503571|XP_035892898.1|ASTE	LOC6634893|XP_002058481.1|DVIR
OG0004706	LOC118505064|XP_035896236.1|ASTE, LOC118517192|XP_035919031.1|ASTE	LOC6622495|XP_002046422.1|DVIR
OG0004707	LOC118502839|XP_035891414.1|ASTE	LOC6629699|XP_002052957.2|DVIR
OG0004708	LOC118504903|XP_035895864.1|ASTE	LOC6630277|XP_002054888.3|DVIR
OG0004709	LOC118503568|XP_035892883.1|ASTE	LOC6634939|XP_002058709.1|DVIR
OG0004710	LOC118503563|XP_035892865.1|ASTE	LOC6631208|XP_002054439.1|DVIR
OG0004711	LOC118502868|XP_035891468.1|ASTE	LOC6630225|XP_032295015.1|DVIR
OG0004712	LOC118502848|XP_035891441.1|ASTE	LOC6630582|XP_002053854.1|DVIR
OG0004713	LOC118503370|XP_035892457.1|ASTE	LOC6635149|XP_002058633.2|DVIR
OG0004714	LOC118503374|XP_035892464.1|ASTE	LOC26530937|XP_032295164.1|DVIR
OG0004715	LOC118513692|XP_035915709.1|ASTE	LOC6634161|XP_002057528.1|DVIR
OG0004716	LOC118508573|XP_035904367.1|ASTE	LOC6634852|XP_002058642.1|DVIR
OG0004717	LOC118502710|XP_035891148.1|ASTE	LOC6631317|XP_032295656.1|DVIR
OG0004718	LOC118502711|XP_035891151.1|ASTE	LOC6628231|XP_002051801.1|DVIR
OG0004719	LOC118506355|XP_035899257.1|ASTE	LOC6629476|XP_032295555.1|DVIR
OG0004720	LOC118506356|XP_035899260.1|ASTE	LOC6630770|XP_002054828.1|DVIR
OG0004721	LOC118507522|XP_035901976.1|ASTE	LOC6632941|XP_002056128.1|DVIR
OG0004722	LOC118502694|XP_035891103.1|ASTE	LOC6634876|XP_032295029.1|DVIR
OG0004723	LOC118504977|XP_035896013.1|ASTE	LOC6634411|XP_002057932.1|DVIR
OG0004724	LOC118504974|XP_035896001.1|ASTE	LOC6631118|XP_002054238.2|DVIR
OG0004725	LOC118505011|XP_035896092.1|ASTE	LOC6632594|XP_002056021.2|DVIR
OG0004726	LOC118507877|XP_035902981.1|ASTE	LOC6632307|XP_002055996.1|DVIR
OG0004727	LOC118506905|XP_035900585.1|ASTE	LOC6629552|XP_015027072.1|DVIR
OG0004728	LOC118506915|XP_035900603.1|ASTE	LOC6633124|XP_002056067.1|DVIR
OG0004729	LOC118504280|XP_035894448.1|ASTE	LOC6632023|XP_002055238.1|DVIR
OG0004730	LOC118512956|XP_035914072.1|ASTE	LOC6627904|XP_002051397.1|DVIR
OG0004731	LOC118506465|XP_035899532.1|ASTE	LOC6630754|XP_002054493.1|DVIR
OG0004732	LOC118503288|XP_035892270.1|ASTE	LOC6630569|XP_002054386.1|DVIR
OG0004733	LOC118503287|XP_035892269.1|ASTE	LOC6630570|XP_002054387.1|DVIR
OG0004734	LOC118503283|XP_035892263.1|ASTE	LOC6631088|XP_032293627.1|DVIR
OG0004735	LOC118502670|XP_035891035.1|ASTE	LOC6629370|XP_032294949.1|DVIR
OG0004736	LOC118503296|XP_035892283.1|ASTE	LOC6631215|XP_032289600.1|DVIR
OG0004737	LOC118503612|XP_035892980.1|ASTE	LOC6634915|XP_002058675.1|DVIR
OG0004738	LOC118503026|XP_035891743.1|ASTE	LOC6634917|XP_032294885.1|DVIR
OG0004739	LOC118503032|XP_035891756.1|ASTE	LOC6630785|XP_002054819.1|DVIR
OG0004740	LOC118505250|XP_035896696.1|ASTE	LOC6629268|XP_002052975.1|DVIR
OG0004741	LOC118505177|XP_035896523.1|ASTE	LOC6635013|XP_002058657.1|DVIR
OG0004742	LOC118505139|XP_035896381.1|ASTE	LOC6636199|XP_032290104.1|DVIR
OG0004743	LOC118506918|XP_035900607.1|ASTE	LOC6635036|XP_002058615.1|DVIR
OG0004744	LOC118506876|XP_035900513.1|ASTE	LOC6627395|XP_002052147.1|DVIR
OG0004745	LOC118505848|XP_035898115.1|ASTE	LOC6633114|XP_032289723.1|DVIR
OG0004746	LOC118503461|XP_035892639.1|ASTE	LOC6629632|XP_002053334.2|DVIR
OG0004747	LOC118503465|XP_035892644.1|ASTE	LOC6629633|XP_015027207.1|DVIR
OG0004748	LOC118504716|XP_035895446.1|ASTE	LOC6629635|XP_002053337.2|DVIR
OG0004749	LOC118507891|XP_035903022.1|ASTE	LOC6629967|XP_002054169.3|DVIR
OG0004750	LOC118502406|XP_035890522.1|ASTE	LOC6630971|XP_002053805.1|DVIR
OG0004751	LOC118503464|XP_035892643.1|ASTE	LOC6633081|XP_015025995.1|DVIR
OG0004752	LOC118506451|XP_035899483.1|ASTE	LOC6630573|XP_002053922.1|DVIR
OG0004753	LOC118506449|XP_035899479.1|ASTE	LOC6632507|XP_002056012.2|DVIR
OG0004754	LOC118506448|XP_035899478.1|ASTE	LOC6632937|XP_002056124.1|DVIR
OG0004755	LOC118508494|XP_035904220.1|ASTE	LOC6630148|XP_002054179.1|DVIR
OG0004756	LOC118508493|XP_035904219.1|ASTE	LOC6630149|XP_032295150.1|DVIR
OG0004757	LOC118502820|XP_035891378.1|ASTE	LOC6632371|XP_015025871.1|DVIR
OG0004758	LOC118505400|XP_035897025.1|ASTE	LOC6629403|XP_002053583.2|DVIR
OG0004759	LOC118505403|XP_035897031.1|ASTE	LOC6631009|XP_002053953.1|DVIR
OG0004760	LOC118506441|XP_035899468.1|ASTE	LOC6634923|XP_002058434.1|DVIR
OG0004761	LOC118504902|XP_035895861.1|ASTE	LOC6632652|XP_002055804.3|DVIR
OG0004762	LOC118502548|XP_035890722.1|ASTE	LOC6628084|XP_002051168.1|DVIR
OG0004763	LOC118507875|XP_035902976.1|ASTE	LOC6632850|XP_002056248.3|DVIR
OG0004764	LOC118507866|XP_035902965.1|ASTE	LOC6630006|XP_002054768.1|DVIR
OG0004765	LOC118507874|XP_035902974.1|ASTE	LOC6630646|XP_002053029.3|DVIR
OG0004766	LOC118507852|XP_035902878.1|ASTE	LOC6630339|XP_002053014.1|DVIR
OG0004767	LOC118502861|XP_035891462.1|ASTE	LOC6633029|XP_002056056.1|DVIR
OG0004768	LOC118506894|XP_035900566.1|ASTE	LOC6630980|XP_032290714.1|DVIR
OG0004769	LOC118506921|XP_035900611.1|ASTE	LOC6628467|XP_015028213.2|DVIR
OG0004770	LOC118506956|XP_035900669.1|ASTE	LOC6629364|XP_002053573.1|DVIR
OG0004771	LOC118506938|XP_035900649.1|ASTE	LOC6635220|XP_002058408.1|DVIR
OG0004772	LOC118517614|XP_035919803.1|ASTE	LOC6630048|XP_002054567.2|DVIR
OG0004773	LOC118506458|XP_035899513.1|ASTE	LOC6629767|XP_002054152.1|DVIR
OG0004774	LOC118506454|XP_035899485.1|ASTE	LOC6629762|XP_015026993.1|DVIR
OG0004775	LOC118506459|XP_035899514.1|ASTE	LOC6635111|XP_032295081.1|DVIR
OG0004776	LOC118504291|XP_035894480.1|ASTE	LOC6636345|XP_002059944.1|DVIR
OG0004777	LOC118502751|XP_035891210.1|ASTE	LOC6629302|XP_002052966.1|DVIR
OG0004778	LOC118504447|XP_035894833.1|ASTE	LOC6634345|XP_002057473.1|DVIR
OG0004779	LOC118504445|XP_035894825.1|ASTE	LOC6630779|XP_032295205.1|DVIR
OG0004780	LOC118504448|XP_035894834.1|ASTE	LOC6628132|XP_002052927.1|DVIR
OG0004781	LOC118504436|XP_035894770.1|ASTE	LOC6632548|XP_002055827.3|DVIR
OG0004782	LOC118508309|XP_035903860.1|ASTE	LOC6630772|XP_002054830.3|DVIR
OG0004783	LOC118508315|XP_035903876.1|ASTE, LOC118516636|XP_035918507.1|ASTE	LOC6636104|XP_002059646.1|DVIR
OG0004784	LOC118507921|XP_035903114.1|ASTE	LOC6634952|XP_002058540.1|DVIR
OG0004785	LOC118502942|XP_035891586.1|ASTE	LOC6634903|XP_032295351.1|DVIR
OG0004786	LOC118502940|XP_035891584.1|ASTE	LOC6634906|XP_002058558.1|DVIR
OG0004787	LOC118502422|XP_035890542.1|ASTE	LOC6634908|XP_002058560.1|DVIR
OG0004788	LOC118502937|XP_035891581.1|ASTE	LOC6634909|XP_002058561.1|DVIR
OG0004789	LOC118502938|XP_035891582.1|ASTE	LOC6634910|XP_032295321.1|DVIR
OG0004790	LOC118502930|XP_035891569.1|ASTE	LOC6630037|XP_002054028.3|DVIR
OG0004791	LOC118502923|XP_035891554.1|ASTE	LOC6631057|XP_002054223.1|DVIR
OG0004792	LOC118502925|XP_035891556.1|ASTE	LOC6635100|XP_002058348.1|DVIR
OG0004793	LOC118506373|XP_035899291.1|ASTE	LOC6631271|XP_032291750.1|DVIR
OG0004794	LOC118504689|XP_035895401.1|ASTE	LOC6630975|XP_002053863.1|DVIR
OG0004795	LOC118506786|XP_035900295.1|ASTE	LOC6632425|XP_002056097.2|DVIR
OG0004796	LOC118507511|XP_035901944.1|ASTE	LOC6635088|XP_002058418.2|DVIR
OG0004797	LOC118507515|XP_035901962.1|ASTE	LOC6630305|XP_032295393.1|DVIR
OG0004798	LOC118502965|XP_035891622.1|ASTE	LOC6635182|XP_002058586.1|DVIR
OG0004799	LOC118507901|XP_035903048.1|ASTE	LOC6630955|XP_002053945.1|DVIR
OG0004800	LOC118504402|XP_035894722.1|ASTE	LOC6629667|XP_032295057.1|DVIR
OG0004801	LOC118504831|XP_035895728.1|ASTE	LOC6629676|XP_002053659.1|DVIR
OG0004802	LOC118507495|XP_035901917.1|ASTE	LOC26530763|XP_015027823.2|DVIR
OG0004803	LOC118506358|XP_035899264.1|ASTE	LOC6630153|XP_032295299.1|DVIR
OG0004804	LOC118503122|XP_035891961.1|ASTE	LOC6630979|XP_032290751.1|DVIR
OG0004805	LOC118505542|XP_035897364.1|ASTE	LOC6629951|XP_032288746.1|DVIR
OG0004806	LOC118505238|XP_035896671.1|ASTE	LOC6634499|XP_002058237.1|DVIR
OG0004807	LOC118507518|XP_035901971.1|ASTE	LOC26530603|XP_015027812.1|DVIR
OG0004808	LOC118516455|XP_035918244.1|ASTE, LOC118505108|XP_035896303.1|ASTE	LOC6632729|XP_002056052.1|DVIR
OG0004809	LOC118507817|XP_035902787.1|ASTE	LOC26531304|XP_015027883.1|DVIR
OG0004810	LOC118507816|XP_035902785.1|ASTE	LOC6629765|XP_002054150.2|DVIR
OG0004811	LOC118504489|XP_035894901.1|ASTE	LOC6624427|XP_015030508.1|DVIR
OG0004812	LOC118507691|XP_035902386.1|ASTE	LOC6629948|XP_032296718.1|DVIR
OG0004813	LOC118507474|XP_035901872.1|ASTE	LOC6629937|XP_002054365.1|DVIR
OG0004814	LOC118505038|XP_035896169.1|ASTE	LOC6631218|XP_002053961.1|DVIR
OG0004815	LOC118507731|XP_035902581.1|ASTE	LOC6634391|XP_002058144.2|DVIR
OG0004816	LOC118503574|XP_035892901.1|ASTE	LOC6632166|XP_002055264.3|DVIR
OG0004817	LOC118507964|XP_035903186.1|ASTE	LOC6632122|XP_002055260.2|DVIR
OG0004818	LOC118511920|XP_035911451.1|ASTE	LOC6629884|XP_002054544.1|DVIR
OG0004819	LOC118511918|XP_035911449.1|ASTE	LOC6630821|XP_002054728.1|DVIR
OG0004820	LOC118511917|XP_035911448.1|ASTE	LOC6632726|XP_002056049.3|DVIR
OG0004821	LOC118511914|XP_035911439.1|ASTE	LOC6635218|XP_032294788.1|DVIR
OG0004822	LOC118511928|XP_035911490.1|ASTE	LOC6631205|XP_015027691.1|DVIR
OG0004823	LOC118510414|XP_035908071.1|ASTE	LOC6635001|XP_002058514.2|DVIR
OG0004824	LOC118513706|XP_035915730.1|ASTE	LOC6635002|XP_002058515.1|DVIR
