Orthogroup	ASTE.longest_only	DSUP.longest_only
OG0003801	LOC118511038|XP_035909524.1|ASTE	LOC119548423|XP_037711590.1|DSUP
OG0003802	LOC118510085|XP_035907387.1|ASTE	LOC119548805|XP_037712314.1|DSUP
OG0003803	LOC118513404|XP_035914991.1|ASTE	LOC119557378|XP_037726054.1|DSUP
OG0003804	LOC118513385|XP_035914942.1|ASTE	LOC119548605|XP_037711889.1|DSUP
OG0003805	LOC118513382|XP_035914938.1|ASTE	LOC119546464|XP_037708675.1|DSUP
OG0003806	LOC118513384|XP_035914941.1|ASTE	LOC119562751|XP_037731882.1|DSUP
OG0003807	LOC118513376|XP_035914914.1|ASTE	LOC119558504|XP_037727937.1|DSUP
OG0003808	LOC118512701|XP_035913416.1|ASTE	LOC119554648|XP_037721577.1|DSUP
OG0003809	LOC118512711|XP_035913436.1|ASTE	LOC119548109|XP_037711130.1|DSUP
OG0003810	LOC118512720|XP_035913454.1|ASTE	LOC119548986|XP_037712513.1|DSUP
OG0003811	LOC118509637|XP_035906436.1|ASTE	LOC119550324|XP_037714857.1|DSUP
OG0003812	LOC118509854|XP_035906950.1|ASTE	LOC119546128|XP_037708152.1|DSUP
OG0003813	LOC118511803|XP_035911229.1|ASTE	LOC119546259|XP_037708346.1|DSUP
OG0003814	LOC118513299|XP_035914775.1|ASTE	LOC119546784|XP_037709268.1|DSUP
OG0003815	LOC118513306|XP_035914781.1|ASTE	LOC119547783|XP_037710725.1|DSUP
OG0003816	LOC118510567|XP_035908448.1|ASTE	LOC119548284|XP_037711380.1|DSUP
OG0003817	LOC118508929|XP_035904729.1|ASTE	LOC119547518|XP_037710340.1|DSUP
OG0003818	LOC118511105|XP_035909721.1|ASTE	LOC119548072|XP_037711088.1|DSUP
OG0003819	LOC118511125|XP_035909750.1|ASTE	LOC119547266|XP_037709975.1|DSUP
OG0003820	LOC118513529|XP_035915294.1|ASTE	LOC119563482|XP_037732835.1|DSUP
OG0003821	LOC118513589|XP_035915462.1|ASTE	LOC119551590|XP_037716919.1|DSUP
OG0003822	LOC118510619|XP_035908539.1|ASTE	LOC119562352|XP_037731442.1|DSUP
OG0003823	LOC118513229|XP_035914656.1|ASTE	LOC119548854|XP_037712407.1|DSUP
OG0003824	LOC118513536|XP_035915300.1|ASTE	LOC119548576|XP_037711822.1|DSUP
OG0003825	LOC118513528|XP_035915293.1|ASTE	LOC119548099|XP_037711116.1|DSUP
OG0003826	LOC118509164|XP_035905312.1|ASTE	LOC119547148|XP_037709792.1|DSUP
OG0003827	LOC118511112|XP_035909730.1|ASTE	LOC119546176|XP_037708226.1|DSUP
OG0003828	LOC118511095|XP_035909692.1|ASTE	LOC119546478|XP_037708692.1|DSUP
OG0003829	LOC118511078|XP_035909641.1|ASTE	LOC119548546|XP_037711768.1|DSUP
OG0003830	LOC118513541|XP_035915307.1|ASTE	LOC119546899|XP_037709449.1|DSUP
OG0003831	LOC118513950|XP_035916235.1|ASTE	LOC119560432|XP_037729799.1|DSUP
OG0003832	LOC118513929|XP_035916191.1|ASTE	LOC119546300|XP_037708416.1|DSUP
OG0003833	LOC118513960|XP_035916252.1|ASTE	LOC119546141|XP_037708175.1|DSUP
OG0003834	LOC118513986|XP_035916309.1|ASTE	LOC119546446|XP_037708648.1|DSUP
OG0003835	LOC118511274|XP_035910055.1|ASTE	LOC119548225|XP_037711288.1|DSUP
OG0003836	LOC118513569|XP_035915400.1|ASTE	LOC119545930|XP_037707776.1|DSUP
OG0003837	LOC118513562|XP_035915383.1|ASTE	LOC119546584|XP_037708919.1|DSUP
OG0003838	LOC118513544|XP_035915319.1|ASTE	LOC119547866|XP_037710828.1|DSUP
OG0003839	LOC118511047|XP_035909538.1|ASTE	LOC119548612|XP_037711906.1|DSUP
OG0003840	LOC118513391|XP_035914964.1|ASTE	LOC119548979|XP_037712502.1|DSUP
OG0003841	LOC118504141|XP_035894132.1|ASTE	LOC119548089|XP_037711103.1|DSUP
OG0003842	LOC118513850|XP_035916028.1|ASTE	LOC119548613|XP_037711907.1|DSUP
OG0003843	LOC118513668|XP_035915662.1|ASTE	LOC119546513|XP_037708766.1|DSUP
OG0003844	LOC118512211|XP_035912217.1|ASTE	LOC119548611|XP_037711902.1|DSUP
OG0003845	LOC118513215|XP_035914622.1|ASTE	LOC119547462|XP_037710271.1|DSUP
OG0003846	LOC118509331|XP_035905688.1|ASTE	LOC119546901|XP_037709452.1|DSUP
OG0003847	LOC118514278|XP_035916912.1|ASTE	LOC119546525|XP_037708789.1|DSUP
OG0003848	LOC118512641|XP_035913239.1|ASTE	LOC119562891|XP_037731936.1|DSUP
OG0003849	LOC118513616|XP_035915565.1|ASTE	LOC119549281|XP_037713142.1|DSUP
OG0003850	LOC118514711|XP_035917680.1|ASTE	LOC119547066|XP_037709678.1|DSUP
OG0003851	LOC118513998|XP_035916326.1|ASTE	LOC119550695|XP_037715488.1|DSUP
OG0003852	LOC118513882|XP_035916083.1|ASTE	LOC119548765|XP_037712236.1|DSUP
OG0003853	LOC118511080|XP_035909646.1|ASTE	LOC119549154|XP_037712865.1|DSUP
OG0003854	LOC118511099|XP_035909708.1|ASTE	LOC119548314|XP_037711419.1|DSUP
OG0003855	LOC118511097|XP_035909699.1|ASTE	LOC119548313|XP_037711418.1|DSUP
OG0003856	LOC118511124|XP_035909748.1|ASTE	LOC119546149|XP_037708186.1|DSUP
OG0003857	LOC118511056|XP_035909550.1|ASTE	LOC119546417|XP_037708610.1|DSUP
OG0003859	LOC118513419|XP_035915024.1|ASTE	LOC119547031|XP_037709632.1|DSUP
OG0003860	LOC118513415|XP_035915018.1|ASTE	LOC119550687|XP_037715480.1|DSUP
OG0003861	LOC118511727|XP_035911065.1|ASTE	LOC119547782|XP_037710721.1|DSUP
OG0003862	LOC118511601|XP_035910775.1|ASTE	LOC119558514|XP_037727942.1|DSUP
OG0003863	LOC118511597|XP_035910754.1|ASTE	LOC119548440|XP_037711626.1|DSUP
OG0003864	LOC118511596|XP_035910752.1|ASTE	LOC119548399|XP_037711555.1|DSUP
OG0003865	LOC118511594|XP_035910748.1|ASTE	LOC119563277|XP_037732528.1|DSUP
OG0003866	LOC118510604|XP_035908505.1|ASTE	LOC119547344|XP_037710084.1|DSUP
OG0003867	LOC118511591|XP_035910744.1|ASTE	LOC119562532|XP_037731654.1|DSUP
OG0003868	LOC118511651|XP_035910879.1|ASTE	LOC119546844|XP_037709366.1|DSUP
OG0003869	LOC118511232|XP_035909962.1|ASTE	LOC119547203|XP_037709877.1|DSUP
OG0003870	LOC118510105|XP_035907453.1|ASTE	LOC119548622|XP_037711920.1|DSUP
OG0003871	LOC118514607|XP_035917496.1|ASTE	LOC119546524|XP_037708788.1|DSUP
OG0003872	LOC118513421|XP_035915027.1|ASTE	LOC119550940|XP_037715893.1|DSUP
OG0003873	LOC118513427|XP_035915043.1|ASTE	LOC119548535|XP_037711756.1|DSUP
OG0003874	LOC118513426|XP_035915040.1|ASTE	LOC119546531|XP_037708796.1|DSUP
OG0003875	LOC118513430|XP_035915050.1|ASTE	LOC119547132|XP_037709773.1|DSUP
OG0003876	LOC118509271|XP_035905518.1|ASTE	LOC119547848|XP_037710806.1|DSUP
OG0003877	LOC118509068|XP_035905083.1|ASTE	LOC119548262|XP_037711335.1|DSUP
OG0003878	LOC118509074|XP_035905096.1|ASTE	LOC119547030|XP_037709628.1|DSUP
OG0003879	LOC118509078|XP_035905104.1|ASTE	LOC119555554|XP_037722928.1|DSUP
OG0003880	LOC118509086|XP_035905111.1|ASTE	LOC119554662|XP_037721592.1|DSUP
OG0003881	LOC118508992|XP_035904883.1|ASTE	LOC119551244|XP_037716416.1|DSUP
OG0003882	LOC118508986|XP_035904871.1|ASTE	LOC119559148|XP_037728145.1|DSUP
OG0003883	LOC118513450|XP_035915093.1|ASTE	LOC119558274|XP_037727575.1|DSUP
OG0003884	LOC118509843|XP_035906929.1|ASTE	LOC119546325|XP_037708452.1|DSUP
OG0003885	LOC118511761|XP_035911124.1|ASTE	LOC119547706|XP_037710609.1|DSUP
OG0003886	LOC118511759|XP_035911121.1|ASTE	LOC119547704|XP_037710607.1|DSUP
OG0003887	LOC118509280|XP_035905550.1|ASTE	LOC119547717|XP_037710619.1|DSUP
OG0003888	LOC118514107|XP_035916575.1|ASTE	LOC119560693|XP_037730203.1|DSUP
OG0003889	LOC118512466|XP_035912835.1|ASTE	LOC119547688|XP_037710583.1|DSUP
OG0003890	LOC118513505|XP_035915247.1|ASTE	LOC119554676|XP_037721607.1|DSUP
OG0003891	LOC118513504|XP_035915246.1|ASTE	LOC119546443|XP_037708646.1|DSUP
OG0003892	LOC118509849|XP_035906943.1|ASTE, LOC118515318|XP_035917898.1|ASTE	LOC119554563|XP_037721462.1|DSUP
OG0003893	LOC118512026|XP_035911705.1|ASTE	LOC119546100|XP_037708111.1|DSUP
OG0003894	LOC118513228|XP_035914655.1|ASTE	LOC119548420|XP_037711588.1|DSUP
OG0003895	LOC118509230|XP_035905432.1|ASTE	LOC119550440|XP_037715043.1|DSUP
OG0003896	LOC118510122|XP_035907481.1|ASTE	LOC119550856|XP_037715756.1|DSUP
OG0003897	LOC118510127|XP_035907492.1|ASTE	LOC119552045|XP_037717716.1|DSUP
OG0003898	LOC118511617|XP_035910800.1|ASTE	LOC119548686|XP_037712063.1|DSUP
OG0003899	LOC118509146|XP_035905251.1|ASTE	LOC119548529|XP_037711751.1|DSUP
OG0003900	LOC118513726|XP_035915761.1|ASTE	LOC119546508|XP_037708758.1|DSUP
OG0003901	LOC118513725|XP_035915760.1|ASTE	LOC119546418|XP_037708611.1|DSUP
OG0003902	LOC118513721|XP_035915755.1|ASTE	LOC119546486|XP_037708710.1|DSUP
OG0003903	LOC118513723|XP_035915758.1|ASTE	LOC119548829|XP_037712375.1|DSUP, LOC119559717|XP_037728708.1|DSUP
OG0003904	LOC118513722|XP_035915757.1|ASTE	LOC119548828|XP_037712374.1|DSUP
OG0003905	LOC118513717|XP_035915752.1|ASTE	LOC119552001|XP_037717656.1|DSUP
OG0003907	LOC118510996|XP_035909403.1|ASTE	LOC119548394|XP_037711548.1|DSUP
OG0003908	LOC118511002|XP_035909410.1|ASTE	LOC119547805|XP_037710750.1|DSUP
OG0003909	LOC118511020|XP_035909466.1|ASTE	LOC119549538|XP_037713609.1|DSUP
OG0003910	LOC118511021|XP_035909485.1|ASTE	LOC119560951|XP_037730618.1|DSUP
OG0003911	LOC118516609|XP_035918477.1|ASTE, LOC118509049|XP_035905027.1|ASTE	LOC119548410|XP_037711577.1|DSUP
OG0003912	LOC118509057|XP_035905062.1|ASTE	LOC119546943|XP_037709509.1|DSUP
OG0003913	LOC118514571|XP_035917463.1|ASTE	LOC119547614|XP_037710465.1|DSUP
OG0003914	LOC118514558|XP_035917441.1|ASTE	LOC119547210|XP_037709888.1|DSUP
OG0003915	LOC118514587|XP_035917482.1|ASTE	LOC119557876|XP_037726805.1|DSUP
OG0003916	LOC118514580|XP_035917475.1|ASTE	LOC119547109|XP_037709747.1|DSUP
OG0003917	LOC118512505|XP_035912910.1|ASTE	LOC119546700|XP_037709108.1|DSUP
OG0003918	LOC118512525|XP_035912962.1|ASTE	LOC119547537|XP_037710361.1|DSUP
OG0003919	LOC118514555|XP_035917438.1|ASTE	LOC119547846|XP_037710804.1|DSUP
OG0003920	LOC118514557|XP_035917440.1|ASTE	LOC119550943|XP_037715896.1|DSUP
OG0003921	LOC118509138|XP_035905232.1|ASTE	LOC119547180|XP_037709843.1|DSUP
OG0003922	LOC118509141|XP_035905238.1|ASTE	LOC119546075|XP_037708079.1|DSUP
OG0003923	LOC118512549|XP_035913027.1|ASTE	LOC119561361|XP_037730993.1|DSUP
OG0003924	LOC118512551|XP_035913030.1|ASTE	LOC119549332|XP_037713240.1|DSUP
OG0003925	LOC118512557|XP_035913036.1|ASTE	LOC119545952|XP_037707837.1|DSUP
OG0003926	LOC118512564|XP_035913048.1|ASTE	LOC119548837|XP_037712384.1|DSUP
OG0003927	LOC118513871|XP_035916068.1|ASTE, LOC118517089|XP_035918835.1|ASTE	LOC119548762|XP_037712230.1|DSUP
OG0003928	LOC118513781|XP_035915858.1|ASTE	LOC119548273|XP_037711352.1|DSUP
OG0003929	LOC118513767|XP_035915836.1|ASTE	LOC119548874|XP_037712432.1|DSUP
OG0003930	LOC118511770|XP_035911151.1|ASTE	LOC119547799|XP_037710744.1|DSUP
OG0003931	LOC118511768|XP_035911137.1|ASTE	LOC119546795|XP_037709287.1|DSUP
OG0003932	LOC118508974|XP_035904845.1|ASTE	LOC119551841|XP_037717341.1|DSUP
OG0003933	LOC118513746|XP_035915795.1|ASTE	LOC119548177|XP_037711219.1|DSUP
OG0003934	LOC118513750|XP_035915803.1|ASTE	LOC119548793|XP_037712297.1|DSUP
OG0003935	LOC118513758|XP_035915825.1|ASTE	LOC119549893|XP_037714129.1|DSUP
OG0003936	LOC118513757|XP_035915823.1|ASTE	LOC119549894|XP_037714130.1|DSUP
OG0003937	LOC118513769|XP_035915838.1|ASTE	LOC119549589|XP_037713676.1|DSUP
OG0003938	LOC118514676|XP_035917614.1|ASTE	LOC119547385|XP_037710150.1|DSUP
OG0003939	LOC118514677|XP_035917617.1|ASTE	LOC119546034|XP_037707980.1|DSUP
OG0003940	LOC118514680|XP_035917621.1|ASTE	LOC119546746|XP_037709173.1|DSUP
OG0003941	LOC118514684|XP_035917623.1|ASTE	LOC119547362|XP_037710106.1|DSUP
OG0003942	LOC118514697|XP_035917645.1|ASTE	LOC119548281|XP_037711374.1|DSUP
OG0003943	LOC118514152|XP_035916658.1|ASTE	LOC119546798|XP_037709302.1|DSUP
OG0003944	LOC118513354|XP_035914879.1|ASTE	LOC119548369|XP_037711515.1|DSUP
OG0003945	LOC118508472|XP_035904177.1|ASTE	LOC119549818|XP_037714024.1|DSUP
OG0003946	LOC118513834|XP_035915991.1|ASTE	LOC119547304|XP_037710028.1|DSUP
OG0003947	LOC118512443|XP_035912799.1|ASTE	LOC119548155|XP_037711184.1|DSUP
OG0003948	LOC118512586|XP_035913116.1|ASTE	LOC119548865|XP_037712421.1|DSUP
OG0003949	LOC118510631|XP_035908563.1|ASTE	LOC119548862|XP_037712417.1|DSUP
OG0003950	LOC118510643|XP_035908630.1|ASTE	LOC119561810|XP_037731216.1|DSUP
OG0003951	LOC118510646|XP_035908643.1|ASTE	LOC119562480|XP_037731602.1|DSUP
OG0003952	LOC118512662|XP_035913304.1|ASTE	LOC119546778|XP_037709258.1|DSUP
OG0003953	LOC118511569|XP_035910706.1|ASTE	LOC119546044|XP_037707996.1|DSUP
OG0003954	LOC118514466|XP_035917281.1|ASTE	LOC119555096|XP_037722242.1|DSUP
OG0003955	LOC118510010|XP_035907289.1|ASTE	LOC119547818|XP_037710770.1|DSUP
OG0003956	LOC118514659|XP_035917585.1|ASTE	LOC119546220|XP_037708288.1|DSUP
OG0003957	LOC118514667|XP_035917601.1|ASTE	LOC119552828|XP_037718610.1|DSUP
OG0003958	LOC118514671|XP_035917607.1|ASTE	LOC119557490|XP_037726189.1|DSUP
OG0003959	LOC118511782|XP_035911185.1|ASTE	LOC119551286|XP_037716481.1|DSUP
OG0003960	LOC118509304|XP_035905646.1|ASTE	LOC119556498|XP_037724686.1|DSUP
OG0003961	LOC118514548|XP_035917432.1|ASTE	LOC119548068|XP_037711082.1|DSUP
OG0003962	LOC118512473|XP_035912854.1|ASTE	LOC119545989|XP_037707906.1|DSUP
OG0003963	LOC118514634|XP_035917538.1|ASTE	LOC119546307|XP_037708428.1|DSUP
OG0003964	LOC118514641|XP_035917557.1|ASTE	LOC119548251|XP_037711322.1|DSUP
OG0003965	LOC118514652|XP_035917575.1|ASTE	LOC119547381|XP_037710135.1|DSUP
OG0003966	LOC118511797|XP_035911220.1|ASTE	LOC119561812|XP_037731217.1|DSUP
OG0003967	LOC118513597|XP_035915492.1|ASTE	LOC119551929|XP_037717495.1|DSUP
OG0003968	LOC118513595|XP_035915485.1|ASTE	LOC119549454|XP_037713479.1|DSUP
OG0003969	LOC118512533|XP_035912978.1|ASTE	LOC119549365|XP_037713319.1|DSUP
OG0003970	LOC118513282|XP_035914742.1|ASTE	LOC119547453|XP_037710243.1|DSUP
OG0003971	LOC118512593|XP_035913130.1|ASTE	LOC119548345|XP_037711480.1|DSUP
OG0003972	LOC118512596|XP_035913142.1|ASTE	LOC119553161|XP_037719323.1|DSUP
OG0003973	LOC118512600|XP_035913149.1|ASTE	LOC119549316|XP_037713218.1|DSUP
OG0003974	LOC118513698|XP_035915715.1|ASTE	LOC119550827|XP_037715699.1|DSUP
OG0003975	LOC118513705|XP_035915727.1|ASTE	LOC119548759|XP_037712215.1|DSUP
OG0003976	LOC118513369|XP_035914893.1|ASTE	LOC119548498|XP_037711706.1|DSUP
OG0003977	LOC118513370|XP_035914894.1|ASTE	LOC119548254|XP_037711325.1|DSUP
OG0003978	LOC118512631|XP_035913219.1|ASTE	LOC119552645|XP_037718269.1|DSUP
OG0003979	LOC118512618|XP_035913192.1|ASTE	LOC119547100|XP_037709731.1|DSUP, LOC119547099|XP_037709730.1|DSUP
OG0003980	LOC118512615|XP_035913187.1|ASTE	LOC119551715|XP_037717121.1|DSUP
OG0003981	LOC118510865|XP_035909104.1|ASTE	LOC119546549|XP_037708830.1|DSUP
OG0003982	LOC118510046|XP_035907328.1|ASTE	LOC119548451|XP_037711641.1|DSUP
OG0003984	LOC118512594|XP_035913140.1|ASTE	LOC119547496|XP_037710314.1|DSUP
OG0003985	LOC118513318|XP_035914812.1|ASTE	LOC119548879|XP_037712438.1|DSUP
OG0003986	LOC118508830|XP_035904469.1|ASTE	LOC119547505|XP_037710324.1|DSUP
OG0003987	LOC118513221|XP_035914637.1|ASTE	LOC119546123|XP_037708144.1|DSUP
OG0003988	LOC118513341|XP_035914858.1|ASTE	LOC119547586|XP_037710422.1|DSUP
OG0003989	LOC118509296|XP_035905622.1|ASTE	LOC119546516|XP_037708771.1|DSUP
OG0003990	LOC118509289|XP_035905590.1|ASTE	LOC119548041|XP_037711045.1|DSUP
OG0003991	LOC118509285|XP_035905556.1|ASTE	LOC119548870|XP_037712423.1|DSUP
OG0003992	LOC118509172|XP_035905325.1|ASTE	LOC119547436|XP_037710224.1|DSUP
OG0003993	LOC118509173|XP_035905326.1|ASTE	LOC119545958|XP_037707849.1|DSUP
OG0003994	LOC118509187|XP_035905348.1|ASTE, LOC118517262|XP_035919129.1|ASTE	LOC119545674|XP_037707334.1|DSUP, LOC119551184|XP_037716316.1|DSUP
OG0003995	LOC118509956|XP_035907215.1|ASTE	LOC119549330|XP_037713237.1|DSUP
OG0003996	LOC118508821|XP_035904458.1|ASTE	LOC119550721|XP_037715547.1|DSUP
OG0003997	LOC118513628|XP_035915584.1|ASTE	LOC119546942|XP_037709507.1|DSUP
OG0003998	LOC118510877|XP_035909134.1|ASTE	LOC119562545|XP_037731668.1|DSUP
OG0003999	LOC118510876|XP_035909133.1|ASTE	LOC119562365|XP_037731455.1|DSUP
OG0004000	LOC118517115|XP_035918872.1|ASTE, LOC118513791|XP_035915870.1|ASTE	LOC119557727|XP_037726539.1|DSUP
OG0004001	LOC118513804|XP_035915900.1|ASTE	LOC119549223|XP_037713033.1|DSUP
OG0004002	LOC118513827|XP_035915959.1|ASTE	LOC119547629|XP_037710487.1|DSUP
OG0004003	LOC118517105|XP_035918856.1|ASTE, LOC118513809|XP_035915912.1|ASTE	LOC119548584|XP_037711842.1|DSUP
OG0004004	LOC118510870|XP_035909119.1|ASTE	LOC119548849|XP_037712399.1|DSUP
OG0004005	LOC118510871|XP_035909120.1|ASTE	LOC119547655|XP_037710528.1|DSUP
OG0004006	LOC118514289|XP_035916931.1|ASTE	LOC119546136|XP_037708168.1|DSUP
OG0004007	LOC118514303|XP_035916976.1|ASTE	LOC119547204|XP_037709879.1|DSUP
OG0004008	LOC118513467|XP_035915136.1|ASTE	LOC119548275|XP_037711354.1|DSUP
OG0004009	LOC118512975|XP_035914100.1|ASTE	LOC119547023|XP_037709622.1|DSUP
OG0004010	LOC118514522|XP_035917385.1|ASTE	LOC119548690|XP_037712080.1|DSUP
OG0004011	LOC118511696|XP_035910997.1|ASTE	LOC119548515|XP_037711731.1|DSUP
OG0004012	LOC118511699|XP_035911001.1|ASTE	LOC119554565|XP_037721467.1|DSUP
OG0004013	LOC118512484|XP_035912872.1|ASTE	LOC119546977|XP_037709554.1|DSUP
OG0004014	LOC118512477|XP_035912859.1|ASTE	LOC119553160|XP_037719322.1|DSUP
OG0004015	LOC118512465|XP_035912828.1|ASTE	LOC119548827|XP_037712373.1|DSUP
OG0004016	LOC118509274|XP_035905521.1|ASTE	LOC119546843|XP_037709365.1|DSUP
OG0004017	LOC118513621|XP_035915570.1|ASTE	LOC119547276|XP_037709985.1|DSUP
OG0004018	LOC118517149|XP_035918902.1|ASTE, LOC118514458|XP_035917268.1|ASTE	LOC119550526|XP_037715172.1|DSUP
OG0004019	LOC118513205|XP_035914597.1|ASTE	LOC119546974|XP_037709550.1|DSUP
OG0004020	LOC118509950|XP_035907174.1|ASTE	LOC119547128|XP_037709769.1|DSUP
OG0004021	LOC118511810|XP_035911243.1|ASTE	LOC119546747|XP_037709174.1|DSUP
OG0004022	LOC118514098|XP_035916531.1|ASTE	LOC119546020|XP_037707960.1|DSUP
OG0004023	LOC118514054|XP_035916440.1|ASTE	LOC119551662|XP_037717032.1|DSUP
OG0004024	LOC118512622|XP_035913195.1|ASTE	LOC119547852|XP_037710810.1|DSUP
OG0004025	LOC118510835|XP_035909054.1|ASTE	LOC119548299|XP_037711394.1|DSUP
OG0004026	LOC118510831|XP_035909043.1|ASTE	LOC119546465|XP_037708676.1|DSUP
OG0004027	LOC118510804|XP_035909012.1|ASTE	LOC119550560|XP_037715276.1|DSUP
OG0004028	LOC118510800|XP_035909005.1|ASTE	LOC119548063|XP_037711076.1|DSUP
OG0004029	LOC118510786|XP_035908976.1|ASTE	LOC119548161|XP_037711195.1|DSUP
OG0004030	LOC118510773|XP_035908933.1|ASTE	LOC119551126|XP_037716237.1|DSUP
OG0004031	LOC118510759|XP_035908896.1|ASTE	LOC119548471|XP_037711667.1|DSUP
OG0004032	LOC118510753|XP_035908891.1|ASTE	LOC119562534|XP_037731656.1|DSUP
OG0004033	LOC118510742|XP_035908866.1|ASTE	LOC119546635|XP_037709008.1|DSUP
OG0004034	LOC118514072|XP_035916491.1|ASTE	LOC119546138|XP_037708170.1|DSUP
OG0004035	LOC118514048|XP_035916432.1|ASTE	LOC119547386|XP_037710155.1|DSUP
OG0004036	LOC118514045|XP_035916424.1|ASTE	LOC119548437|XP_037711614.1|DSUP
OG0004037	LOC118514119|XP_035916591.1|ASTE	LOC119546059|XP_037708055.1|DSUP
OG0004038	LOC118514085|XP_035916511.1|ASTE	LOC119548509|XP_037711724.1|DSUP
OG0004039	LOC118514092|XP_035916517.1|ASTE	LOC119548373|XP_037711519.1|DSUP
OG0004040	LOC118513203|XP_035914593.1|ASTE	LOC119549704|XP_037713858.1|DSUP
OG0004041	LOC118513683|XP_035915681.1|ASTE	LOC119558125|XP_037727285.1|DSUP
OG0004043	LOC118514115|XP_035916584.1|ASTE	LOC119547984|XP_037710968.1|DSUP
OG0004044	LOC118510722|XP_035908824.1|ASTE	LOC119556627|XP_037724878.1|DSUP
OG0004045	LOC118510727|XP_035908832.1|ASTE	LOC119548887|XP_037712466.1|DSUP
OG0004046	LOC118510719|XP_035908819.1|ASTE	LOC119547902|XP_037710867.1|DSUP
OG0004047	LOC118510718|XP_035908818.1|ASTE	LOC119547828|XP_037710780.1|DSUP
OG0004048	LOC118510716|XP_035908813.1|ASTE	LOC119547415|XP_037710193.1|DSUP
OG0004049	LOC118510686|XP_035908746.1|ASTE	LOC119548751|XP_037712197.1|DSUP
OG0004050	LOC118510679|XP_035908735.1|ASTE	LOC119546025|XP_037707968.1|DSUP
OG0004052	LOC118512199|XP_035912196.1|ASTE	LOC119555941|XP_037723574.1|DSUP
OG0004053	LOC118505769|XP_035897905.1|ASTE	LOC119551530|XP_037716844.1|DSUP
OG0004054	LOC118512731|XP_035913484.1|ASTE	LOC119547167|XP_037709822.1|DSUP
OG0004055	LOC118505757|XP_035897867.1|ASTE	LOC119545816|XP_037707639.1|DSUP
OG0004056	LOC118505755|XP_035897865.1|ASTE	LOC119560475|XP_037729863.1|DSUP
OG0004057	LOC118505746|XP_035897836.1|ASTE, LOC118517025|XP_035918782.1|ASTE	LOC119553535|XP_037719893.1|DSUP
OG0004058	LOC118507577|XP_035902123.1|ASTE	LOC119553059|XP_037719107.1|DSUP
OG0004059	LOC118506590|XP_035899840.1|ASTE	LOC119560000|XP_037729200.1|DSUP
OG0004060	LOC118511894|XP_035911417.1|ASTE	LOC119550361|XP_037714923.1|DSUP
OG0004061	LOC118506572|XP_035899807.1|ASTE	LOC119558254|XP_037727509.1|DSUP
OG0004062	LOC118506649|XP_035899943.1|ASTE	LOC119552999|XP_037718948.1|DSUP
OG0004063	LOC118506643|XP_035899924.1|ASTE	LOC119557367|XP_037726037.1|DSUP
OG0004064	LOC118506641|XP_035899916.1|ASTE	LOC119555466|XP_037722799.1|DSUP
OG0004065	LOC118506635|XP_035899897.1|ASTE	LOC119551086|XP_037716184.1|DSUP
OG0004066	LOC118506632|XP_035899896.1|ASTE	LOC119552195|XP_037717976.1|DSUP
OG0004067	LOC118506626|XP_035899890.1|ASTE	LOC119557189|XP_037725766.1|DSUP
OG0004068	LOC118506624|XP_035899886.1|ASTE	LOC119563484|XP_037732839.1|DSUP
OG0004069	LOC118506625|XP_035899887.1|ASTE	LOC119548564|XP_037711805.1|DSUP
OG0004070	LOC118506604|XP_035899864.1|ASTE	LOC119554570|XP_037721470.1|DSUP
OG0004071	LOC118504567|XP_035895075.1|ASTE, LOC118517214|XP_035919085.1|ASTE	LOC119553928|XP_037720544.1|DSUP
OG0004072	LOC118517216|XP_035919087.1|ASTE, LOC118504569|XP_035895077.1|ASTE	LOC119553929|XP_037720545.1|DSUP
OG0004073	LOC118505616|XP_035897569.1|ASTE	LOC119556379|XP_037724479.1|DSUP
OG0004074	LOC118505617|XP_035897570.1|ASTE	LOC119550342|XP_037714890.1|DSUP
OG0004075	LOC118504463|XP_035894856.1|ASTE	LOC119549128|XP_037712823.1|DSUP
OG0004076	LOC118508347|XP_035903927.1|ASTE	LOC119549295|XP_037713171.1|DSUP
OG0004077	LOC118517551|XP_035919684.1|ASTE	LOC119548580|XP_037711826.1|DSUP
OG0004078	LOC118517542|XP_035919674.1|ASTE	LOC119558021|XP_037727070.1|DSUP
OG0004079	LOC118517524|XP_035919646.1|ASTE	LOC119556504|XP_037724693.1|DSUP
OG0004080	LOC118504862|XP_035895791.1|ASTE	LOC119550424|XP_037715019.1|DSUP
OG0004081	LOC118505285|XP_035896759.1|ASTE	LOC119548976|XP_037712494.1|DSUP
OG0004082	LOC118505657|XP_035897641.1|ASTE	LOC119550054|XP_037714440.1|DSUP
OG0004083	LOC118505659|XP_035897643.1|ASTE	LOC119547361|XP_037710109.1|DSUP
OG0004084	LOC118505660|XP_035897645.1|ASTE	LOC119552936|XP_037718816.1|DSUP
OG0004085	LOC118505682|XP_035897708.1|ASTE	LOC119563003|XP_037732120.1|DSUP
OG0004086	LOC118504924|XP_035895902.1|ASTE	LOC119563537|XP_037732948.1|DSUP
OG0004087	LOC118506727|XP_035900157.1|ASTE	LOC119558035|XP_037727107.1|DSUP
OG0004088	LOC118502764|XP_035891241.1|ASTE, LOC118502890|XP_035891501.1|ASTE	LOC119563038|XP_037732169.1|DSUP
OG0004089	LOC118505535|XP_035897343.1|ASTE	LOC119558401|XP_037727858.1|DSUP
