Orthogroup	ASTE.longest_only	CQUI.longest_only
OG0004572	LOC118510341|XP_035907909.1|ASTE	LOC119767347|XP_038111665.1|CQUI, LOC6049187|XP_001865991.1|CQUI
OG0004573	LOC118517366|XP_035919277.1|ASTE	LOC6041275|XP_038104486.1|CQUI
OG0004574	LOC118502582|XP_035890817.1|ASTE	LOC6044158|XP_001861707.1|CQUI
OG0004575	LOC118510256|XP_035907737.1|ASTE	LOC6044160|XP_038114472.1|CQUI
OG0004576	LOC118505368|XP_035896966.1|ASTE	LOC6049186|XP_001865990.1|CQUI
OG0004577	LOC118503476|XP_035892672.1|ASTE	LOC6037953|XP_001847804.1|CQUI
OG0004578	LOC118517508|XP_035919623.1|ASTE	LOC6042727|XP_038116263.1|CQUI
OG0004580	LOC118506950|XP_035900661.1|ASTE	LOC6051042|XP_001867535.2|CQUI
OG0004581	LOC118511142|XP_035909804.1|ASTE	LOC6053194|XP_038117809.1|CQUI
OG0004582	LOC118512391|XP_035912703.1|ASTE	LOC6045262|XP_038122702.1|CQUI
OG0004583	LOC118504324|XP_035894549.1|ASTE	LOC6052125|XP_038104612.1|CQUI
OG0004584	LOC118509702|XP_035906672.1|ASTE	LOC6052126|XP_001868442.2|CQUI
OG0004585	LOC118517378|XP_035919294.1|ASTE	LOC119765345|XP_038104987.1|CQUI
OG0004586	LOC118517502|XP_035919608.1|ASTE	LOC6050929|XP_038104034.1|CQUI
OG0004587	LOC118508911|XP_035904668.1|ASTE	LOC6045948|XP_038105657.1|CQUI
OG0004588	LOC118504096|XP_035894072.1|ASTE	LOC6045954|XP_001863228.1|CQUI
OG0004589	LOC118510994|XP_035909405.1|ASTE	LOC6045348|XP_038104219.1|CQUI
OG0004590	LOC118504772|XP_035895598.1|ASTE	LOC6035104|XP_038122870.1|CQUI
OG0004591	LOC118504725|XP_035895463.1|ASTE	LOC6035105|XP_038105687.1|CQUI
OG0004592	LOC118517305|XP_035919186.1|ASTE	LOC6035111|XP_038113017.1|CQUI
OG0004593	LOC118517316|XP_035919192.1|ASTE	LOC6035120|XP_038105529.1|CQUI
OG0004594	LOC118507656|XP_035902366.1|ASTE	LOC6040457|XP_038110915.1|CQUI
OG0004595	LOC118508283|XP_035903861.1|ASTE	LOC6040461|XP_001849848.2|CQUI
OG0004596	LOC118507892|XP_035903027.1|ASTE	LOC6052837|XP_038104294.1|CQUI
OG0004597	LOC118507125|XP_035901029.1|ASTE	LOC6046918|XP_001864043.2|CQUI
OG0004598	LOC118507880|XP_035902984.1|ASTE, LOC118504638|XP_035895259.1|ASTE	LOC119767056|XP_038110423.1|CQUI
OG0004599	LOC118513893|XP_035916100.1|ASTE	LOC6035348|XP_001845559.2|CQUI
OG0004600	LOC118507283|XP_035901510.1|ASTE	LOC6048191|XP_001865145.1|CQUI
OG0004601	LOC118507350|XP_035901654.1|ASTE	LOC6052430|XP_038104097.1|CQUI
OG0004602	LOC118511311|XP_035910117.1|ASTE	LOC6044995|XP_001862419.2|CQUI
OG0004603	LOC118508968|XP_035904816.1|ASTE	LOC6044768|XP_001862228.2|CQUI
OG0004604	LOC118504793|XP_035895665.1|ASTE	LOC6044773|XP_001862232.2|CQUI
OG0004605	LOC118517359|XP_035919266.1|ASTE	LOC6051449|XP_038122451.1|CQUI
OG0004606	LOC118517445|XP_035919472.1|ASTE	LOC6040734|XP_038107461.1|CQUI
OG0004607	LOC118511252|XP_035909997.1|ASTE	LOC6039036|XP_038105073.1|CQUI
OG0004608	LOC118508972|XP_035904846.1|ASTE, LOC118506529|XP_035899682.1|ASTE	LOC6039054|XP_038105592.1|CQUI
OG0004609	LOC118504417|XP_035894748.1|ASTE	LOC6045132|XP_001862534.1|CQUI
OG0004610	LOC118517483|XP_035919571.1|ASTE	LOC6045381|XP_038104655.1|CQUI
OG0004611	LOC118517622|XP_035919821.1|ASTE	LOC6034328|XP_038115400.1|CQUI
OG0004612	LOC118517659|XP_035919917.1|ASTE	LOC6034326|XP_001844659.1|CQUI
OG0004613	LOC118506999|XP_035900781.1|ASTE	LOC6036970|XP_038105799.1|CQUI
OG0004614	LOC118502805|XP_035891329.1|ASTE	LOC6053763|XP_038105797.1|CQUI
OG0004615	LOC118507366|XP_035901683.1|ASTE	LOC6036976|XP_038104225.1|CQUI
OG0004616	LOC118516420|XP_035918180.1|ASTE, LOC118509548|XP_035906191.1|ASTE	LOC6036981|XP_001846948.1|CQUI
OG0004617	LOC118508112|XP_035903501.1|ASTE	LOC6053777|XP_001869806.1|CQUI
OG0004619	LOC118517451|XP_035919498.1|ASTE	LOC6049474|XP_001866227.2|CQUI
OG0004620	LOC118516429|XP_035918198.1|ASTE	LOC6050630|XP_001867201.2|CQUI
OG0004621	LOC118510544|XP_035908406.1|ASTE	LOC6037925|XP_001847782.1|CQUI
OG0004622	LOC118511488|XP_035910535.1|ASTE	LOC6038472|XP_038113212.1|CQUI
OG0004623	LOC118512617|XP_035913191.1|ASTE	LOC6038474|XP_001848271.2|CQUI
OG0004625	LOC118505940|XP_035898359.1|ASTE	LOC6042687|XP_038111477.1|CQUI
OG0004626	LOC118504916|XP_035895884.1|ASTE	LOC6038421|XP_038104812.1|CQUI
OG0004627	LOC118507611|XP_035902181.1|ASTE	LOC6054024|XP_038115572.1|CQUI
OG0004628	LOC118509744|XP_035906771.1|ASTE	LOC6053845|XP_038122897.1|CQUI
OG0004629	LOC118502814|XP_035891357.1|ASTE	LOC6045620|XP_038114673.1|CQUI
OG0004630	LOC118502796|XP_035891300.1|ASTE	LOC6045617|XP_038111690.1|CQUI
OG0004631	LOC118505381|XP_035896976.1|ASTE	LOC6048209|XP_001865162.2|CQUI, LOC6035886|XP_001845999.1|CQUI
OG0004632	LOC118510112|XP_035907469.1|ASTE	LOC6048779|XP_038109334.1|CQUI
OG0004634	LOC118504570|XP_035895083.1|ASTE	LOC6051445|XP_001867883.2|CQUI
OG0004635	LOC118517407|XP_035919374.1|ASTE	LOC6051832|XP_038105109.1|CQUI
OG0004636	LOC118503995|XP_035893840.1|ASTE	LOC6038486|XP_038105456.1|CQUI
OG0004637	LOC118508235|XP_035903740.1|ASTE	LOC6035139|XP_038104086.1|CQUI
OG0004639	LOC118517374|XP_035919286.1|ASTE	LOC6038658|XP_038104660.1|CQUI
OG0004640	LOC118517376|XP_035919288.1|ASTE	LOC119765184|XP_038104475.1|CQUI
OG0004641	LOC118506482|XP_035899557.1|ASTE	LOC6034779|XP_001845052.2|CQUI
OG0004642	LOC118511999|XP_035911634.1|ASTE	LOC6042586|XP_038103985.1|CQUI
OG0004643	LOC118509841|XP_035906927.1|ASTE	LOC119771191|XP_038122742.1|CQUI
OG0004644	LOC118513350|XP_035914875.1|ASTE	LOC6042583|XP_001852649.1|CQUI
OG0004645	LOC118510337|XP_035907895.1|ASTE	LOC6042581|XP_001852638.2|CQUI, LOC6042582|XP_001852645.2|CQUI
OG0004647	LOC118503353|XP_035892438.1|ASTE	LOC6041907|XP_001851098.2|CQUI
OG0004649	LOC118503454|XP_035892622.1|ASTE	LOC6034414|XP_001844732.2|CQUI
OG0004650	LOC118517116|XP_035918873.1|ASTE, LOC118513792|XP_035915871.1|ASTE	LOC6034425|XP_001844743.1|CQUI
OG0004651	LOC118517480|XP_035919554.1|ASTE	LOC6042575|XP_001852290.2|CQUI
OG0004652	LOC118505560|XP_035897404.1|ASTE	LOC6034802|XP_038114609.1|CQUI
OG0004653	LOC118506470|XP_035899540.1|ASTE	LOC6034799|XP_001845071.2|CQUI
OG0004654	LOC118505567|XP_035897417.1|ASTE	LOC6034788|XP_001845061.2|CQUI
OG0004655	LOC118506486|XP_035899559.1|ASTE	LOC6034784|XP_001845057.1|CQUI
OG0004656	LOC118506479|XP_035899552.1|ASTE	LOC6034783|XP_001845056.2|CQUI
OG0004657	LOC118506494|XP_035899581.1|ASTE	LOC6034771|XP_038105085.1|CQUI
OG0004658	LOC118508281|XP_035903815.1|ASTE	LOC6036047|XP_038114058.1|CQUI, LOC6034745|XP_038109197.1|CQUI
OG0004659	LOC118508291|XP_035903829.1|ASTE	LOC6034743|XP_001845022.1|CQUI
OG0004660	LOC118505236|XP_035896668.1|ASTE	LOC6041911|XP_038114990.1|CQUI
OG0004661	LOC118504446|XP_035894831.1|ASTE	LOC6041909|XP_001851100.2|CQUI
OG0004662	LOC118506392|XP_035899332.1|ASTE	LOC6034715|XP_038105328.1|CQUI
OG0004664	LOC118504548|XP_035895043.1|ASTE	LOC6053682|XP_038104070.1|CQUI
OG0004665	LOC118504552|XP_035895053.1|ASTE	LOC6052688|XP_001868915.2|CQUI
OG0004666	LOC118512031|XP_035911716.1|ASTE	LOC6037574|XP_001847470.2|CQUI
OG0004667	LOC118505608|XP_035897533.1|ASTE	LOC6042010|XP_001851178.1|CQUI
OG0004668	LOC118504550|XP_035895046.1|ASTE	LOC6047872|XP_038115207.1|CQUI
OG0004669	LOC118504549|XP_035895045.1|ASTE	LOC6047885|XP_001864867.1|CQUI
OG0004670	LOC118506364|XP_035899276.1|ASTE	LOC119768855|XP_038116243.1|CQUI
OG0004671	LOC118504138|XP_035894128.1|ASTE	LOC119765492|XP_038105399.1|CQUI
OG0004672	LOC118505603|XP_035897524.1|ASTE	LOC6052736|XP_038104885.1|CQUI
OG0004673	LOC118508285|XP_035903818.1|ASTE	LOC6034736|XP_001845016.1|CQUI
OG0004674	LOC118505590|XP_035897460.1|ASTE	LOC6046478|XP_038104468.1|CQUI
OG0004675	LOC118505589|XP_035897459.1|ASTE	LOC6046482|XP_001863671.1|CQUI
OG0004676	LOC118502734|XP_035891189.1|ASTE	LOC6039291|XP_001848925.1|CQUI
OG0004677	LOC118508492|XP_035904212.1|ASTE	LOC6046587|XP_038107034.1|CQUI
OG0004678	LOC118508482|XP_035904191.1|ASTE	LOC6046584|XP_038106446.1|CQUI
OG0004679	LOC118502920|XP_035891548.1|ASTE	LOC6036521|XP_038104151.1|CQUI
OG0004681	LOC118506806|XP_035900350.1|ASTE	LOC6042418|XP_038113135.1|CQUI
OG0004682	LOC118508306|XP_035903857.1|ASTE	LOC6047462|XP_001864516.1|CQUI
OG0004683	LOC118508296|XP_035903838.1|ASTE	LOC6047463|XP_001864517.1|CQUI
OG0004684	LOC118504302|XP_035894492.1|ASTE	LOC6037516|XP_001847422.1|CQUI
OG0004685	LOC118507554|XP_035902035.1|ASTE	LOC6037515|XP_038108651.1|CQUI
OG0004686	LOC118502964|XP_035891621.1|ASTE	LOC6042013|XP_001851183.1|CQUI
OG0004687	LOC118507546|XP_035902019.1|ASTE	LOC6035633|XP_038105047.1|CQUI
OG0004688	LOC118504372|XP_035894671.1|ASTE	LOC6047618|XP_038118051.1|CQUI
OG0004689	LOC118505417|XP_035897064.1|ASTE	LOC6034930|XP_038114205.1|CQUI
OG0004690	LOC118502542|XP_035890708.1|ASTE	LOC6035208|XP_001845437.2|CQUI
OG0004691	LOC118502543|XP_035890711.1|ASTE	LOC6035211|XP_001845440.2|CQUI
OG0004692	LOC118502546|XP_035890715.1|ASTE	LOC6035214|XP_038104026.1|CQUI
OG0004693	LOC118502547|XP_035890716.1|ASTE	LOC6035215|XP_038117356.1|CQUI
OG0004694	LOC118504987|XP_035896047.1|ASTE	LOC6046411|XP_038122629.1|CQUI
OG0004695	LOC118505113|XP_035896308.1|ASTE	LOC6039604|XP_038119858.1|CQUI
OG0004696	LOC118506783|XP_035900289.1|ASTE	LOC6035060|XP_001845296.2|CQUI
OG0004697	LOC118508448|XP_035904137.1|ASTE	LOC6035351|XP_038104386.1|CQUI
OG0004698	LOC118517174|XP_035918975.1|ASTE, LOC118505254|XP_035896703.1|ASTE	LOC119765464|XP_038105270.1|CQUI
OG0004699	LOC118503593|XP_035892939.1|ASTE	LOC6047919|XP_038104973.1|CQUI
OG0004700	LOC118508001|XP_035903267.1|ASTE	LOC6035574|XP_001845729.2|CQUI
OG0004701	LOC118507481|XP_035901882.1|ASTE	LOC6035554|XP_038110340.1|CQUI
OG0004702	LOC118504478|XP_035894882.1|ASTE	LOC6050612|XP_038104352.1|CQUI
OG0004703	LOC118507527|XP_035901986.1|ASTE	LOC6044856|XP_001862301.1|CQUI
OG0004704	LOC118507850|XP_035902874.1|ASTE	LOC6045193|XP_038110275.1|CQUI
OG0004705	LOC118503571|XP_035892898.1|ASTE	LOC6045190|XP_001862588.1|CQUI
OG0004706	LOC118505064|XP_035896236.1|ASTE, LOC118517192|XP_035919031.1|ASTE	LOC6045204|XP_038105866.1|CQUI
OG0004707	LOC118502839|XP_035891414.1|ASTE	LOC6047830|XP_038116814.1|CQUI
OG0004708	LOC118504903|XP_035895864.1|ASTE	LOC6047832|XP_038116987.1|CQUI
OG0004709	LOC118503568|XP_035892883.1|ASTE	LOC6046601|XP_038122674.1|CQUI
OG0004710	LOC118503563|XP_035892865.1|ASTE	LOC6046599|XP_038109528.1|CQUI
OG0004711	LOC118502868|XP_035891468.1|ASTE	LOC6032578|XP_038104687.1|CQUI
OG0004712	LOC118502848|XP_035891441.1|ASTE	LOC6040874|XP_001850204.2|CQUI
OG0004713	LOC118503370|XP_035892457.1|ASTE	LOC6036798|XP_038106810.1|CQUI
OG0004714	LOC118503374|XP_035892464.1|ASTE	LOC6036800|XP_038106831.1|CQUI
OG0004715	LOC118513692|XP_035915709.1|ASTE	LOC6035086|XP_001845320.2|CQUI
OG0004716	LOC118508573|XP_035904367.1|ASTE	LOC6032694|XP_001843254.2|CQUI
OG0004717	LOC118502710|XP_035891148.1|ASTE	LOC6032682|XP_038104138.1|CQUI
OG0004718	LOC118502711|XP_035891151.1|ASTE	LOC6032681|XP_038105108.1|CQUI
OG0004719	LOC118506355|XP_035899257.1|ASTE	LOC6039168|XP_038107397.1|CQUI
OG0004720	LOC118506356|XP_035899260.1|ASTE	LOC6039161|XP_001848817.1|CQUI
OG0004722	LOC118502694|XP_035891103.1|ASTE	LOC6032630|XP_038105262.1|CQUI
OG0004724	LOC118504974|XP_035896001.1|ASTE	LOC6032649|XP_038122997.1|CQUI
OG0004725	LOC118505011|XP_035896092.1|ASTE	LOC6032650|XP_038104199.1|CQUI
OG0004726	LOC118507877|XP_035902981.1|ASTE	LOC6032660|XP_038104648.1|CQUI
OG0004727	LOC118506905|XP_035900585.1|ASTE	LOC6046598|XP_038104662.1|CQUI
OG0004728	LOC118506915|XP_035900603.1|ASTE	LOC6042430|XP_001851545.1|CQUI
OG0004729	LOC118504280|XP_035894448.1|ASTE	LOC6037482|XP_001847392.1|CQUI
OG0004730	LOC118512956|XP_035914072.1|ASTE	LOC6037484|XP_001847394.2|CQUI
OG0004731	LOC118506465|XP_035899532.1|ASTE	LOC6031661|XP_001842407.1|CQUI
OG0004732	LOC118503288|XP_035892270.1|ASTE	LOC6046292|XP_038109784.1|CQUI
OG0004733	LOC118503287|XP_035892269.1|ASTE	LOC6046295|XP_001863520.1|CQUI
OG0004734	LOC118503283|XP_035892263.1|ASTE	LOC6046299|XP_001863524.2|CQUI
OG0004735	LOC118502670|XP_035891035.1|ASTE	LOC6039070|XP_038122825.1|CQUI
OG0004736	LOC118503296|XP_035892283.1|ASTE	LOC6048415|XP_038117705.1|CQUI
OG0004737	LOC118503612|XP_035892980.1|ASTE	LOC6039929|XP_001849427.1|CQUI
OG0004738	LOC118503026|XP_035891743.1|ASTE	LOC6039931|XP_001849429.2|CQUI
OG0004739	LOC118503032|XP_035891756.1|ASTE	LOC6039934|XP_001849431.2|CQUI
OG0004740	LOC118505250|XP_035896696.1|ASTE	LOC6033684|XP_001844110.2|CQUI
OG0004741	LOC118505177|XP_035896523.1|ASTE	LOC6033683|XP_001844109.1|CQUI
OG0004742	LOC118505139|XP_035896381.1|ASTE	LOC6033676|XP_038108765.1|CQUI
OG0004743	LOC118506918|XP_035900607.1|ASTE	LOC6035507|XP_001845677.2|CQUI
OG0004744	LOC118506876|XP_035900513.1|ASTE	LOC6035527|XP_001845692.2|CQUI
OG0004745	LOC118505848|XP_035898115.1|ASTE	LOC119768951|XP_038116720.1|CQUI
OG0004746	LOC118503461|XP_035892639.1|ASTE	LOC6034950|XP_038105446.1|CQUI
OG0004747	LOC118503465|XP_035892644.1|ASTE	LOC6034945|XP_001845206.2|CQUI
OG0004748	LOC118504716|XP_035895446.1|ASTE	LOC6034937|XP_038122916.1|CQUI
OG0004749	LOC118507891|XP_035903022.1|ASTE	LOC6037416|XP_038116787.1|CQUI
OG0004750	LOC118502406|XP_035890522.1|ASTE	LOC6033696|XP_001844121.1|CQUI
OG0004751	LOC118503464|XP_035892643.1|ASTE	LOC6033701|XP_001844124.2|CQUI
OG0004752	LOC118506451|XP_035899483.1|ASTE	LOC6033703|XP_001844126.1|CQUI
OG0004753	LOC118506449|XP_035899479.1|ASTE	LOC6033704|XP_001844127.2|CQUI
OG0004754	LOC118506448|XP_035899478.1|ASTE	LOC6033705|XP_001844128.1|CQUI
OG0004755	LOC118508494|XP_035904220.1|ASTE	LOC6033712|XP_038117221.1|CQUI
OG0004756	LOC118508493|XP_035904219.1|ASTE	LOC6033713|XP_001844134.2|CQUI
OG0004757	LOC118502820|XP_035891378.1|ASTE	LOC6033720|XP_038105297.1|CQUI
OG0004758	LOC118505400|XP_035897025.1|ASTE	LOC6039195|XP_038122528.1|CQUI
OG0004759	LOC118505403|XP_035897031.1|ASTE	LOC6039198|XP_038122984.1|CQUI
OG0004760	LOC118506441|XP_035899468.1|ASTE	LOC6039201|XP_038105092.1|CQUI
OG0004761	LOC118504902|XP_035895861.1|ASTE	LOC6039606|XP_038112004.1|CQUI
OG0004762	LOC118502548|XP_035890722.1|ASTE	LOC6038054|XP_038114918.1|CQUI
OG0004763	LOC118507875|XP_035902976.1|ASTE	LOC6038059|XP_038105125.1|CQUI
OG0004764	LOC118507866|XP_035902965.1|ASTE	LOC6040682|XP_038104175.1|CQUI
OG0004765	LOC118507874|XP_035902974.1|ASTE	LOC6040686|XP_038114839.1|CQUI
OG0004766	LOC118507852|XP_035902878.1|ASTE	LOC6037332|XP_038116156.1|CQUI
OG0004767	LOC118502861|XP_035891462.1|ASTE	LOC6037471|XP_001847378.2|CQUI
OG0004768	LOC118506894|XP_035900566.1|ASTE	LOC6032709|XP_038115999.1|CQUI
OG0004769	LOC118506921|XP_035900611.1|ASTE	LOC6035385|XP_038104454.1|CQUI
OG0004770	LOC118506956|XP_035900669.1|ASTE	LOC6035386|XP_001845587.1|CQUI
OG0004771	LOC118506938|XP_035900649.1|ASTE	LOC6035384|XP_001845585.2|CQUI
OG0004772	LOC118517614|XP_035919803.1|ASTE	LOC6036804|XP_001846798.1|CQUI
OG0004773	LOC118506458|XP_035899513.1|ASTE	LOC6035078|XP_001845313.2|CQUI
OG0004774	LOC118506454|XP_035899485.1|ASTE	LOC6035075|XP_038121003.1|CQUI
OG0004775	LOC118506459|XP_035899514.1|ASTE	LOC6035072|XP_038105378.1|CQUI
OG0004776	LOC118504291|XP_035894480.1|ASTE	LOC6035068|XP_038104827.1|CQUI
OG0004777	LOC118502751|XP_035891210.1|ASTE	LOC6035416|XP_001845609.1|CQUI
OG0004778	LOC118504447|XP_035894833.1|ASTE	LOC119765159|XP_038104412.1|CQUI
OG0004779	LOC118504445|XP_035894825.1|ASTE	LOC6035335|XP_038104406.1|CQUI
OG0004780	LOC118504448|XP_035894834.1|ASTE	LOC6035328|XP_001845545.1|CQUI
OG0004781	LOC118504436|XP_035894770.1|ASTE	LOC6047689|XP_038110351.1|CQUI
OG0004782	LOC118508309|XP_035903860.1|ASTE	LOC6035537|XP_038110801.1|CQUI
OG0004783	LOC118508315|XP_035903876.1|ASTE, LOC118516636|XP_035918507.1|ASTE	LOC6046138|XP_038104914.1|CQUI
OG0004784	LOC118507921|XP_035903114.1|ASTE	LOC6042432|XP_038105717.1|CQUI
OG0004785	LOC118502942|XP_035891586.1|ASTE	LOC6040253|XP_001849692.2|CQUI
OG0004786	LOC118502940|XP_035891584.1|ASTE	LOC6040257|XP_001849694.1|CQUI
OG0004787	LOC118502422|XP_035890542.1|ASTE	LOC6040266|XP_038104916.1|CQUI
OG0004788	LOC118502937|XP_035891581.1|ASTE	LOC6040267|XP_001849700.1|CQUI
OG0004789	LOC118502938|XP_035891582.1|ASTE	LOC6040268|XP_038104574.1|CQUI
OG0004790	LOC118502930|XP_035891569.1|ASTE	LOC6039077|XP_001848750.1|CQUI
OG0004791	LOC118502923|XP_035891554.1|ASTE	LOC119771181|XP_038122656.1|CQUI
OG0004792	LOC118502925|XP_035891556.1|ASTE	LOC6040663|XP_038105179.1|CQUI
OG0004793	LOC118506373|XP_035899291.1|ASTE	LOC6040662|XP_038104480.1|CQUI
OG0004794	LOC118504689|XP_035895401.1|ASTE	LOC6047061|XP_038122922.1|CQUI
OG0004796	LOC118507511|XP_035901944.1|ASTE	LOC6040872|XP_038105237.1|CQUI
OG0004797	LOC118507515|XP_035901962.1|ASTE	LOC6040880|XP_038105232.1|CQUI
OG0004798	LOC118502965|XP_035891622.1|ASTE	LOC6040882|XP_001850211.2|CQUI
OG0004799	LOC118507901|XP_035903048.1|ASTE	LOC6040692|XP_038111505.1|CQUI
OG0004800	LOC118504402|XP_035894722.1|ASTE	LOC6037510|XP_001847416.1|CQUI
OG0004801	LOC118504831|XP_035895728.1|ASTE	LOC6045592|XP_038105796.1|CQUI
OG0004803	LOC118506358|XP_035899264.1|ASTE	LOC6033723|XP_038105889.1|CQUI
OG0004804	LOC118503122|XP_035891961.1|ASTE	LOC6035052|XP_038104560.1|CQUI
OG0004805	LOC118505542|XP_035897364.1|ASTE	LOC6038022|XP_038105589.1|CQUI
OG0004806	LOC118505238|XP_035896671.1|ASTE	LOC6038033|XP_038123004.1|CQUI
OG0004807	LOC118507518|XP_035901971.1|ASTE	LOC6039897|XP_001849395.1|CQUI
OG0004808	LOC118516455|XP_035918244.1|ASTE, LOC118505108|XP_035896303.1|ASTE	LOC6035066|XP_038104556.1|CQUI
OG0004809	LOC118507817|XP_035902787.1|ASTE	LOC6042403|XP_001851528.1|CQUI
OG0004810	LOC118507816|XP_035902785.1|ASTE	LOC6042402|XP_038123005.1|CQUI
OG0004811	LOC118504489|XP_035894901.1|ASTE	LOC6042397|XP_038108448.1|CQUI
OG0004812	LOC118507691|XP_035902386.1|ASTE	LOC6042392|XP_038112150.1|CQUI
OG0004813	LOC118507474|XP_035901872.1|ASTE	LOC6036810|XP_038104805.1|CQUI
OG0004815	LOC118507731|XP_035902581.1|ASTE	LOC6032039|XP_038105440.1|CQUI
OG0004816	LOC118503574|XP_035892901.1|ASTE	LOC6032045|XP_001842711.2|CQUI
OG0004817	LOC118507964|XP_035903186.1|ASTE	LOC6032046|XP_001842712.2|CQUI
OG0004818	LOC118511920|XP_035911451.1|ASTE	LOC6032061|XP_001842727.1|CQUI
OG0004819	LOC118511918|XP_035911449.1|ASTE	LOC6032069|XP_001842735.1|CQUI
OG0004820	LOC118511917|XP_035911448.1|ASTE	LOC6032070|XP_001842736.2|CQUI
OG0004821	LOC118511914|XP_035911439.1|ASTE	LOC6032072|XP_038115655.1|CQUI
OG0004822	LOC118511928|XP_035911490.1|ASTE	LOC6032080|XP_038104760.1|CQUI
OG0004823	LOC118510414|XP_035908071.1|ASTE	LOC6032083|XP_001842749.1|CQUI
OG0004824	LOC118513706|XP_035915730.1|ASTE	LOC6032084|XP_001842750.2|CQUI
OG0004825	LOC118511986|XP_035911619.1|ASTE	LOC6032099|XP_001842764.2|CQUI
OG0004826	LOC118511970|XP_035911600.1|ASTE	LOC6035186|XP_001845416.2|CQUI
OG0004827	LOC118511972|XP_035911602.1|ASTE	LOC6035188|XP_038105070.1|CQUI
OG0004828	LOC118511979|XP_035911611.1|ASTE	LOC6035191|XP_001845421.1|CQUI
OG0004829	LOC118502960|XP_035891616.1|ASTE	LOC6037399|XP_001847318.2|CQUI
OG0004833	LOC118505425|XP_035897080.1|ASTE	LOC6033922|XP_038105632.1|CQUI
OG0004834	LOC118517170|XP_035918965.1|ASTE, LOC118505223|XP_035896643.1|ASTE	LOC6036795|XP_001846789.1|CQUI
OG0004835	LOC118517168|XP_035918958.1|ASTE, LOC118505214|XP_035896620.1|ASTE	LOC6036793|XP_001846787.2|CQUI
OG0004836	LOC118504295|XP_035894484.1|ASTE	LOC6040910|XP_038122904.1|CQUI
OG0004837	LOC118503765|XP_035893327.1|ASTE	LOC6040912|XP_001850240.1|CQUI
OG0004838	LOC118506919|XP_035900608.1|ASTE	LOC6040929|XP_001850257.2|CQUI
OG0004839	LOC118506907|XP_035900590.1|ASTE	LOC6040928|XP_038123034.1|CQUI
OG0004840	LOC118509343|XP_035905748.1|ASTE	LOC6035404|XP_001845598.2|CQUI
OG0004841	LOC118508582|XP_035904380.1|ASTE	LOC6037352|XP_001847275.2|CQUI
OG0004842	LOC118504662|XP_035895338.1|ASTE	LOC6037342|XP_001847266.2|CQUI
OG0004844	LOC118504427|XP_035894759.1|ASTE	LOC6033964|XP_001844352.1|CQUI
OG0004845	LOC118504426|XP_035894756.1|ASTE	LOC6033967|XP_038104318.1|CQUI
OG0004846	LOC118504685|XP_035895392.1|ASTE	LOC6045714|XP_001863022.2|CQUI
OG0004847	LOC118505042|XP_035896187.1|ASTE	LOC6032647|XP_001843214.2|CQUI
OG0004850	LOC118507772|XP_035902695.1|ASTE	LOC6053351|XP_038115052.1|CQUI
OG0004851	LOC118507770|XP_035902684.1|ASTE	LOC6032009|XP_001842677.2|CQUI
OG0004852	LOC118507778|XP_035902704.1|ASTE	LOC6032101|XP_038122533.1|CQUI
OG0004853	LOC118511467|XP_035910478.1|ASTE	LOC6032797|XP_038117362.1|CQUI
OG0004854	LOC118510172|XP_035907582.1|ASTE	LOC6032828|XP_001843366.2|CQUI
OG0004855	LOC118510182|XP_035907597.1|ASTE	LOC6032837|XP_001843371.2|CQUI
OG0004856	LOC118513116|XP_035914408.1|ASTE	LOC6032889|XP_038115758.1|CQUI
OG0004857	LOC118513137|XP_035914455.1|ASTE	LOC6049345|XP_038121996.1|CQUI
OG0004858	LOC118514418|XP_035917197.1|ASTE	LOC6031074|XP_038117926.1|CQUI
OG0004859	LOC118514419|XP_035917201.1|ASTE	LOC6031066|XP_038121782.1|CQUI
OG0004860	LOC118514426|XP_035917221.1|ASTE	LOC6031076|XP_001841927.1|CQUI
OG0004861	LOC118514421|XP_035917210.1|ASTE	LOC6031081|XP_038114947.1|CQUI
OG0004862	LOC118510909|XP_035909192.1|ASTE	LOC6031090|XP_038114567.1|CQUI
OG0004863	LOC118512171|XP_035912150.1|ASTE	LOC6038677|XP_038116442.1|CQUI
OG0004864	LOC118512178|XP_035912157.1|ASTE	LOC6038678|XP_038119126.1|CQUI
OG0004865	LOC118512177|XP_035912156.1|ASTE	LOC6038680|XP_001848435.1|CQUI
OG0004866	LOC118508915|XP_035904670.1|ASTE	LOC6042793|XP_038116607.1|CQUI
OG0004867	LOC118512966|XP_035914085.1|ASTE	LOC6042378|XP_038113412.1|CQUI
OG0004868	LOC118512954|XP_035914068.1|ASTE	LOC6042789|XP_001870794.1|CQUI
OG0004869	LOC118510596|XP_035908494.1|ASTE	LOC6042795|XP_001870798.1|CQUI
OG0004870	LOC118510600|XP_035908500.1|ASTE	LOC6042810|XP_001870808.1|CQUI
OG0004871	LOC118512068|XP_035911847.1|ASTE	LOC6042816|XP_001870814.2|CQUI
OG0004872	LOC118503195|XP_035892070.1|ASTE	LOC6047865|XP_001864864.1|CQUI
OG0004873	LOC118512194|XP_035912189.1|ASTE	LOC6041056|XP_001850367.2|CQUI
OG0004874	LOC118512195|XP_035912190.1|ASTE	LOC6041052|XP_001850363.2|CQUI
OG0004875	LOC118512180|XP_035912160.1|ASTE	LOC6041042|XP_038121931.1|CQUI
