Orthogroup	ASTE.longest_only	DBIA.longest_only
OG0003584	LOC118512090|XP_035911947.1|ASTE	LOC108036530|XP_016968237.1|DBIA
OG0003585	LOC118512129|XP_035912029.1|ASTE	LOC108028078|XP_016955210.1|DBIA
OG0003586	LOC118512139|XP_035912050.1|ASTE	LOC108024917|XP_016950605.1|DBIA
OG0003587	LOC118512150|XP_035912079.1|ASTE	LOC108027938|XP_016955056.1|DBIA
OG0003588	LOC118512159|XP_035912100.1|ASTE	LOC108032032|XP_016961333.1|DBIA
OG0003589	LOC118508833|XP_035904472.1|ASTE	LOC108036313|XP_016967812.1|DBIA
OG0003590	LOC118510454|XP_035908179.1|ASTE	LOC108034878|XP_016965572.1|DBIA
OG0003591	LOC118510449|XP_035908143.1|ASTE	LOC108030379|XP_016958741.1|DBIA
OG0003592	LOC118509943|XP_035907168.1|ASTE	LOC108030688|XP_016959211.1|DBIA
OG0003593	LOC118509539|XP_035906164.1|ASTE	LOC108034775|XP_016965211.1|DBIA
OG0003594	LOC118512679|XP_035913355.1|ASTE, LOC118512680|XP_035913356.1|ASTE	LOC108028038|XP_016955165.1|DBIA
OG0003595	LOC118512692|XP_035913378.1|ASTE	LOC108026887|XP_016953578.1|DBIA
OG0003596	LOC118509433|XP_035905915.1|ASTE	LOC108030073|XP_016958163.1|DBIA
OG0003597	LOC118510552|XP_035908419.1|ASTE	LOC108030050|XP_016958114.1|DBIA
OG0003598	LOC118512745|XP_035913524.1|ASTE	LOC108035576|XP_016966736.1|DBIA
OG0003599	LOC118512752|XP_035913534.1|ASTE, LOC118516388|XP_035918146.1|ASTE	LOC108027764|XP_016954811.1|DBIA
OG0003600	LOC118513087|XP_035914349.1|ASTE	LOC108034861|XP_016965503.1|DBIA
OG0003601	LOC118513037|XP_035914211.1|ASTE	LOC108036648|XP_016968412.1|DBIA
OG0003602	LOC118510268|XP_035907759.1|ASTE	LOC108026762|XP_016953391.1|DBIA
OG0003603	LOC118509496|XP_035906043.1|ASTE	LOC108034475|XP_016964848.1|DBIA
OG0003604	LOC118509499|XP_035906050.1|ASTE	LOC108034023|XP_016964251.1|DBIA
OG0003605	LOC118505337|XP_035896884.1|ASTE	LOC108024807|XP_016950418.1|DBIA
OG0003606	LOC118509930|XP_035907152.1|ASTE	LOC108022633|XP_016947177.1|DBIA
OG0003607	LOC118510067|XP_035907352.1|ASTE	LOC108022921|XP_016947621.1|DBIA
OG0003608	LOC118510071|XP_035907357.1|ASTE	LOC108035645|XP_016966839.1|DBIA
OG0003609	LOC118509532|XP_035906145.1|ASTE	LOC108036604|XP_016968355.1|DBIA
OG0003610	LOC118509526|XP_035906129.1|ASTE	LOC108028640|XP_016956054.1|DBIA
OG0003611	LOC118512931|XP_035913982.1|ASTE	LOC108028832|XP_016956313.1|DBIA
OG0003612	LOC118509729|XP_035906744.1|ASTE	LOC108022232|XP_016946579.1|DBIA
OG0003613	LOC118509758|XP_035906781.1|ASTE	LOC108030168|XP_016958394.1|DBIA
OG0003614	LOC118509770|XP_035906801.1|ASTE	LOC108030077|XP_016958179.1|DBIA
OG0003615	LOC118509895|XP_035907035.1|ASTE	LOC108022476|XP_016946916.1|DBIA
OG0003616	LOC118511422|XP_035910398.1|ASTE	LOC108026919|XP_016953619.1|DBIA
OG0003617	LOC118511429|XP_035910412.1|ASTE, LOC118508841|XP_035904484.1|ASTE	LOC108022621|XP_016947152.1|DBIA
OG0003618	LOC118511426|XP_035910405.1|ASTE	LOC108022620|XP_016947150.1|DBIA
OG0003619	LOC118512840|XP_035913786.1|ASTE	LOC108030263|XP_016958575.1|DBIA
OG0003620	LOC118512836|XP_035913781.1|ASTE	LOC108026850|XP_016953518.1|DBIA
OG0003621	LOC118512802|XP_035913634.1|ASTE	LOC108029553|XP_016957366.1|DBIA
OG0003622	LOC118512800|XP_035913631.1|ASTE	LOC108029525|XP_016957344.1|DBIA
OG0003623	LOC118510416|XP_035908078.1|ASTE	LOC108029471|XP_016957214.1|DBIA
OG0003624	LOC118511439|XP_035910429.1|ASTE	LOC108022602|XP_016947126.1|DBIA
OG0003625	LOC118511437|XP_035910425.1|ASTE	LOC108030218|XP_016958482.1|DBIA
OG0003626	LOC118514209|XP_035916795.1|ASTE	LOC108030067|XP_016958154.1|DBIA
OG0003627	LOC118512834|XP_035913778.1|ASTE	LOC108029486|XP_016957243.1|DBIA
OG0003628	LOC118510546|XP_035908407.1|ASTE	LOC108036398|XP_016968004.1|DBIA
OG0003629	LOC118514242|XP_035916840.1|ASTE	LOC108029947|XP_016957939.1|DBIA
OG0003630	LOC118514228|XP_035916820.1|ASTE	LOC108026788|XP_016953437.1|DBIA
OG0003631	LOC118514252|XP_035916859.1|ASTE	LOC108030855|XP_016959486.1|DBIA
OG0003632	LOC118512313|XP_035912457.1|ASTE	LOC108034675|XP_016965106.1|DBIA
OG0003633	LOC118511570|XP_035910707.1|ASTE	LOC108029634|XP_016957522.1|DBIA
OG0003634	LOC118509443|XP_035905944.1|ASTE	LOC108035526|XP_016966684.1|DBIA
OG0003635	LOC118510366|XP_035907968.1|ASTE	LOC108035450|XP_016966577.1|DBIA
OG0003636	LOC118511520|XP_035910601.1|ASTE	LOC108036543|XP_016968256.1|DBIA
OG0003637	LOC118510477|XP_035908246.1|ASTE	LOC108029573|XP_016957423.1|DBIA
OG0003638	LOC118512897|XP_035913902.1|ASTE	LOC108028469|XP_016955819.1|DBIA
OG0003639	LOC118512899|XP_035913907.1|ASTE	LOC108032739|XP_016962213.1|DBIA
OG0003640	LOC118511377|XP_035910264.1|ASTE	LOC108026742|XP_016953351.1|DBIA
OG0003641	LOC118509741|XP_035906764.1|ASTE	LOC108026552|XP_016952991.1|DBIA
OG0003642	LOC118509762|XP_035906786.1|ASTE	LOC108029706|XP_016957665.1|DBIA
OG0003643	LOC118509772|XP_035906804.1|ASTE	LOC108026748|XP_016953363.1|DBIA
OG0003644	LOC118512794|XP_035913609.1|ASTE	LOC108036589|XP_016968334.1|DBIA
OG0003645	LOC118513487|XP_035915203.1|ASTE	LOC108034530|XP_016964945.1|DBIA
OG0003646	LOC118513484|XP_035915197.1|ASTE	LOC108035305|XP_016966364.1|DBIA
OG0003647	LOC118511263|XP_035910027.1|ASTE	LOC108029705|XP_016957668.1|DBIA
OG0003648	LOC118514452|XP_035917262.1|ASTE	LOC108029112|XP_016956714.1|DBIA
OG0003649	LOC118511447|XP_035910441.1|ASTE	LOC108026229|XP_016952552.1|DBIA
OG0003650	LOC118511444|XP_035910437.1|ASTE	LOC108033204|XP_016962940.1|DBIA
OG0003651	LOC118514396|XP_035917170.1|ASTE	LOC108025464|XP_016951455.1|DBIA
OG0003652	LOC118510225|XP_035907683.1|ASTE	LOC108035877|XP_016967116.1|DBIA
OG0003653	LOC118512767|XP_035913559.1|ASTE, LOC118516382|XP_035918129.1|ASTE	LOC108028804|XP_016956277.1|DBIA
OG0003654	LOC118516697|XP_035918537.1|ASTE, LOC118516361|XP_035918090.1|ASTE, LOC118512775|XP_035913576.1|ASTE	LOC108035234|XP_016966255.1|DBIA
OG0003655	LOC118516360|XP_035918089.1|ASTE, LOC118516696|XP_035918536.1|ASTE	LOC108032782|XP_016962272.1|DBIA
OG0003656	LOC118516357|XP_035918082.1|ASTE, LOC118516695|XP_035918533.1|ASTE	LOC108035894|XP_016967138.1|DBIA
OG0003657	LOC118512888|XP_035913883.1|ASTE	LOC108034643|XP_016965070.1|DBIA
OG0003658	LOC118514261|XP_035916870.1|ASTE	LOC108024548|XP_016950015.1|DBIA
OG0003659	LOC118514253|XP_035916860.1|ASTE	LOC108028671|XP_016956092.1|DBIA
OG0003660	LOC118510302|XP_035907822.1|ASTE	LOC108029559|XP_016957392.1|DBIA
OG0003661	LOC118510216|XP_035907670.1|ASTE	LOC108035311|XP_016966373.1|DBIA
OG0003662	LOC118513272|XP_035914732.1|ASTE	LOC108028522|XP_016955894.1|DBIA
OG0003663	LOC118511399|XP_035910327.1|ASTE	LOC108028340|XP_016955580.1|DBIA
OG0003664	LOC118511390|XP_035910302.1|ASTE	LOC108028585|XP_016955985.1|DBIA
OG0003665	LOC118509733|XP_035906755.1|ASTE	LOC108022191|XP_016946532.1|DBIA
OG0003666	LOC118509612|XP_035906315.1|ASTE	LOC108030329|XP_016958676.1|DBIA
OG0003667	LOC118509621|XP_035906359.1|ASTE	LOC108034975|XP_016965778.1|DBIA
OG0003668	LOC118511332|XP_035910156.1|ASTE	LOC108034376|XP_016964748.1|DBIA
OG0003669	LOC118511546|XP_035910647.1|ASTE	LOC108036660|XP_016968431.1|DBIA
OG0003670	LOC118511544|XP_035910644.1|ASTE	LOC108036659|XP_016968429.1|DBIA
OG0003671	LOC118510273|XP_035907769.1|ASTE	LOC108022630|XP_016947173.1|DBIA
OG0003672	LOC118510287|XP_035907796.1|ASTE	LOC108026452|XP_016952881.1|DBIA
OG0003673	LOC118514330|XP_035917022.1|ASTE	LOC108026752|XP_016953367.1|DBIA
OG0003674	LOC118511255|XP_035909998.1|ASTE	LOC108036521|XP_016968220.1|DBIA
OG0003675	LOC118509878|XP_035907010.1|ASTE	LOC108029483|XP_016957235.1|DBIA
OG0003676	LOC118509875|XP_035906997.1|ASTE	LOC108029484|XP_016957236.1|DBIA
OG0003677	LOC118509452|XP_035905964.1|ASTE	LOC108031494|XP_016960480.1|DBIA
OG0003678	LOC118512843|XP_035913788.1|ASTE	LOC108035340|XP_016966414.1|DBIA
OG0003679	LOC118512857|XP_035913833.1|ASTE	LOC108035616|XP_016966792.1|DBIA
OG0003680	LOC118511376|XP_035910263.1|ASTE	LOC108023036|XP_016947766.1|DBIA
OG0003681	LOC118512283|XP_035912398.1|ASTE	LOC108030260|XP_016958571.1|DBIA
OG0003682	LOC118512252|XP_035912298.1|ASTE	LOC108027270|XP_016954134.1|DBIA
OG0003683	LOC118517165|XP_035918951.1|ASTE, LOC118512254|XP_035912300.1|ASTE	LOC108030018|XP_016958021.1|DBIA
OG0003684	LOC118512876|XP_035913862.1|ASTE	LOC108034921|XP_016965666.1|DBIA
OG0003685	LOC118512255|XP_035912301.1|ASTE	LOC108030722|XP_016959256.1|DBIA
OG0003686	LOC118512019|XP_035911691.1|ASTE	LOC108036486|XP_016968161.1|DBIA
OG0003687	LOC118512808|XP_035913653.1|ASTE	LOC108022673|XP_016947232.1|DBIA
OG0003688	LOC118512809|XP_035913654.1|ASTE	LOC108026848|XP_016953515.1|DBIA
OG0003689	LOC118512815|XP_035913673.1|ASTE	LOC108030870|XP_016959509.1|DBIA
OG0003690	LOC118512816|XP_035913674.1|ASTE	LOC108028773|XP_016956240.1|DBIA
OG0003691	LOC118512820|XP_035913688.1|ASTE	LOC108030710|XP_016959240.1|DBIA
OG0003692	LOC118509716|XP_035906696.1|ASTE	LOC108030351|XP_016958705.1|DBIA
OG0003693	LOC118512229|XP_035912244.1|ASTE	LOC108029481|XP_016957237.1|DBIA
OG0003694	LOC118514241|XP_035916838.1|ASTE	LOC108035640|XP_016966834.1|DBIA
OG0003695	LOC118508937|XP_035904739.1|ASTE	LOC108035443|XP_016966567.1|DBIA
OG0003696	LOC118516427|XP_035918191.1|ASTE, LOC118509569|XP_035906223.1|ASTE	LOC108029995|XP_016957998.1|DBIA
OG0003697	LOC118513184|XP_035914543.1|ASTE	LOC108022658|XP_016947213.1|DBIA
OG0003698	LOC118509763|XP_035906787.1|ASTE	LOC108035661|XP_016966858.1|DBIA
OG0003699	LOC118509780|XP_035906812.1|ASTE	LOC108022763|XP_016947357.1|DBIA
OG0003700	LOC118509693|XP_035906650.1|ASTE	LOC108022980|XP_016947694.1|DBIA
OG0003701	LOC118509771|XP_035906802.1|ASTE	LOC108036805|XP_016968641.1|DBIA
OG0003702	LOC118509761|XP_035906785.1|ASTE	LOC108035649|XP_016966844.1|DBIA
OG0003703	LOC118511882|XP_035911400.1|ASTE	LOC108035625|XP_016966806.1|DBIA
OG0003704	LOC118511878|XP_035911394.1|ASTE	LOC108034537|XP_016964951.1|DBIA
OG0003705	LOC118512306|XP_035912430.1|ASTE	LOC108029552|XP_016957359.1|DBIA
OG0003706	LOC118512867|XP_035913848.1|ASTE	LOC108028632|XP_016956044.1|DBIA
OG0003707	LOC118512871|XP_035913855.1|ASTE	LOC108030744|XP_016959283.1|DBIA
OG0003708	LOC118510150|XP_035907547.1|ASTE	LOC108034973|XP_016965776.1|DBIA
OG0003709	LOC118513269|XP_035914729.1|ASTE	LOC108030319|XP_016958651.1|DBIA
OG0003710	LOC118513464|XP_035915133.1|ASTE	LOC108030363|XP_016958721.1|DBIA
OG0003711	LOC118516343|XP_035918048.1|ASTE, LOC118511355|XP_035910208.1|ASTE	LOC108030916|XP_016959599.1|DBIA
OG0003712	LOC118509385|XP_035905822.1|ASTE, LOC118517325|XP_035919198.1|ASTE	LOC108022893|XP_016947580.1|DBIA
OG0003713	LOC118509386|XP_035905823.1|ASTE, LOC118517321|XP_035919194.1|ASTE	LOC108029701|XP_016957657.1|DBIA
OG0003714	LOC118509387|XP_035905824.1|ASTE, LOC118517333|XP_035919209.1|ASTE	LOC108029700|XP_016957655.1|DBIA
OG0003715	LOC118514619|XP_035917509.1|ASTE	LOC108034753|XP_016965191.1|DBIA
OG0003716	LOC118509406|XP_035905864.1|ASTE	LOC108028623|XP_016956032.1|DBIA
OG0003717	LOC118508827|XP_035904465.1|ASTE	LOC108034542|XP_016964957.1|DBIA
OG0003718	LOC118509911|XP_035907083.1|ASTE	LOC108034524|XP_016964937.1|DBIA
OG0003719	LOC118509552|XP_035906196.1|ASTE	LOC108035401|XP_016966509.1|DBIA
OG0003720	LOC118511283|XP_035910070.1|ASTE	LOC108027545|XP_016954486.1|DBIA
OG0003721	LOC118511286|XP_035910084.1|ASTE	LOC108026901|XP_016953599.1|DBIA
OG0003722	LOC118511319|XP_035910125.1|ASTE	LOC108028373|XP_016955654.1|DBIA
OG0003723	LOC118511312|XP_035910119.1|ASTE	LOC108035288|XP_016966344.1|DBIA
OG0003724	LOC118512266|XP_035912339.1|ASTE	LOC108028700|XP_016956136.1|DBIA
OG0003725	LOC118514229|XP_035916821.1|ASTE	LOC108030570|XP_016958961.1|DBIA
OG0003726	LOC118514244|XP_035916844.1|ASTE	LOC108035382|XP_016966477.1|DBIA
OG0003728	LOC118508855|XP_035904501.1|ASTE	LOC108024811|XP_016950423.1|DBIA
OG0003729	LOC118508850|XP_035904495.1|ASTE	LOC108034797|XP_016965282.1|DBIA
OG0003730	LOC118510262|XP_035907740.1|ASTE	LOC108034792|XP_016965265.1|DBIA
OG0003731	LOC118509402|XP_035905856.1|ASTE	LOC108035557|XP_016966714.1|DBIA
OG0003732	LOC118509392|XP_035905832.1|ASTE	LOC108028747|XP_016956205.1|DBIA
OG0003733	LOC118509391|XP_035905831.1|ASTE	LOC108030115|XP_016958304.1|DBIA
OG0003734	LOC118510094|XP_035907404.1|ASTE	LOC108028802|XP_016956278.1|DBIA
OG0003735	LOC118509242|XP_035905449.1|ASTE	LOC108026872|XP_016953549.1|DBIA
OG0003736	LOC118509248|XP_035905475.1|ASTE	LOC108030300|XP_016958624.1|DBIA
OG0003737	LOC118509243|XP_035905450.1|ASTE	LOC108026635|XP_016953145.1|DBIA
OG0003738	LOC118511844|XP_035911280.1|ASTE	LOC108026938|XP_016953640.1|DBIA
OG0003739	LOC118511845|XP_035911282.1|ASTE	LOC108030133|XP_016958336.1|DBIA
OG0003740	LOC118511849|XP_035911287.1|ASTE	LOC108030105|XP_016958283.1|DBIA
OG0003741	LOC118511853|XP_035911292.1|ASTE	LOC108028362|XP_016955638.1|DBIA
OG0003742	LOC118511851|XP_035911290.1|ASTE	LOC108035944|XP_016967229.1|DBIA
OG0003743	LOC118511517|XP_035910593.1|ASTE	LOC108029576|XP_016957426.1|DBIA
OG0003744	LOC118511521|XP_035910602.1|ASTE	LOC108030107|XP_016958286.1|DBIA
OG0003745	LOC118511524|XP_035910605.1|ASTE	LOC108022275|XP_016946622.1|DBIA
OG0003746	LOC118511518|XP_035910599.1|ASTE	LOC108022592|XP_016947108.1|DBIA
OG0003747	LOC118511527|XP_035910609.1|ASTE	LOC108034554|XP_016964971.1|DBIA
OG0003748	LOC118511526|XP_035910608.1|ASTE	LOC108035686|XP_016966890.1|DBIA
OG0003749	LOC118511530|XP_035910612.1|ASTE	LOC108035081|XP_016965985.1|DBIA
OG0003750	LOC118509365|XP_035905781.1|ASTE	LOC108035082|XP_016965986.1|DBIA
OG0003751	LOC118509646|XP_035906447.1|ASTE	LOC108034992|XP_016965815.1|DBIA
OG0003752	LOC118510333|XP_035907884.1|ASTE	LOC108035188|XP_016966160.1|DBIA
OG0003753	LOC118510374|XP_035907992.1|ASTE	LOC108028327|XP_016955553.1|DBIA
OG0003754	LOC118510329|XP_035907875.1|ASTE	LOC108028326|XP_016955547.1|DBIA
OG0003755	LOC118510348|XP_035907934.1|ASTE	LOC108034889|XP_016965588.1|DBIA
OG0003756	LOC118511333|XP_035910158.1|ASTE	LOC108032850|XP_016962343.1|DBIA
OG0003757	LOC118511344|XP_035910191.1|ASTE	LOC108022604|XP_016947128.1|DBIA
OG0003758	LOC118516422|XP_035918182.1|ASTE, LOC118509571|XP_035906226.1|ASTE	LOC108029485|XP_016957239.1|DBIA
OG0003759	LOC118513144|XP_035914463.1|ASTE	LOC108034825|XP_016965415.1|DBIA
OG0003760	LOC118513151|XP_035914485.1|ASTE	LOC108022715|XP_016947284.1|DBIA
OG0003761	LOC118513153|XP_035914493.1|ASTE	LOC108022212|XP_016946557.1|DBIA, LOC108035145|XP_016966077.1|DBIA
OG0003762	LOC118513156|XP_035914495.1|ASTE	LOC108035146|XP_016966078.1|DBIA
OG0003763	LOC118513165|XP_035914505.1|ASTE	LOC108028681|XP_016956106.1|DBIA
OG0003764	LOC118513181|XP_035914534.1|ASTE	LOC108028502|XP_016955867.1|DBIA
OG0003765	LOC118513179|XP_035914533.1|ASTE	LOC108032428|XP_016961739.1|DBIA
OG0003766	LOC118513172|XP_035914517.1|ASTE	LOC108023382|XP_016948278.1|DBIA
OG0003767	LOC118513190|XP_035914571.1|ASTE	LOC108030246|XP_016958541.1|DBIA
OG0003768	LOC118511408|XP_035910358.1|ASTE	LOC108023099|XP_016947852.1|DBIA
OG0003769	LOC118511406|XP_035910353.1|ASTE	LOC108022590|XP_016947106.1|DBIA
OG0003770	LOC118511404|XP_035910330.1|ASTE	LOC108036002|XP_016967384.1|DBIA
OG0003771	LOC118511417|XP_035910385.1|ASTE	LOC108034741|XP_016965176.1|DBIA
OG0003772	LOC118510382|XP_035908021.1|ASTE	LOC108028811|XP_016956290.1|DBIA
OG0003773	LOC118510354|XP_035907948.1|ASTE	LOC108036634|XP_016968397.1|DBIA
OG0003774	LOC118512915|XP_035913951.1|ASTE	LOC108036502|XP_016968192.1|DBIA
OG0003775	LOC118511181|XP_035909826.1|ASTE	LOC108024162|XP_016949463.1|DBIA
OG0003776	LOC118512003|XP_035911649.1|ASTE	LOC108030362|XP_016958720.1|DBIA
OG0003777	LOC118511982|XP_035911614.1|ASTE	LOC108029656|XP_016957572.1|DBIA
OG0003778	LOC118511985|XP_035911618.1|ASTE	LOC108022982|XP_016947697.1|DBIA
OG0003779	LOC118509704|XP_035906675.1|ASTE	LOC108029565|XP_016957408.1|DBIA
OG0003780	LOC118511955|XP_035911566.1|ASTE	LOC108022484|XP_016946925.1|DBIA
OG0003781	LOC118511969|XP_035911598.1|ASTE	LOC108036001|XP_016967381.1|DBIA
OG0003782	LOC118509625|XP_035906377.1|ASTE	LOC108023369|XP_016948258.1|DBIA
OG0003783	LOC118512889|XP_035913885.1|ASTE	LOC108024712|XP_016950294.1|DBIA
OG0003784	LOC118511975|XP_035911604.1|ASTE	LOC108036231|XP_016967730.1|DBIA
OG0003785	LOC118511956|XP_035911567.1|ASTE	LOC108035740|XP_016966925.1|DBIA
OG0003786	LOC118511948|XP_035911550.1|ASTE	LOC108036585|XP_016968330.1|DBIA
OG0003787	LOC118511987|XP_035911620.1|ASTE	LOC108036583|XP_016968328.1|DBIA
OG0003788	LOC118512243|XP_035912280.1|ASTE	LOC108026689|XP_016953266.1|DBIA
OG0003789	LOC118512237|XP_035912265.1|ASTE	LOC108036450|XP_016968092.1|DBIA
OG0003790	LOC118512234|XP_035912260.1|ASTE	LOC108028745|XP_016956202.1|DBIA
OG0003791	LOC118503298|XP_035892301.1|ASTE	LOC108027225|XP_016954046.1|DBIA
OG0003792	LOC118508552|XP_035904336.1|ASTE	LOC108022634|XP_016947179.1|DBIA
OG0003793	LOC118517341|XP_035919218.1|ASTE, LOC118511193|XP_035909858.1|ASTE	LOC108022605|XP_016947129.1|DBIA
OG0003794	LOC118509619|XP_035906352.1|ASTE	LOC108026740|XP_016953349.1|DBIA
OG0003795	LOC118509678|XP_035906606.1|ASTE	LOC108034997|XP_016965825.1|DBIA
OG0003796	LOC118512890|XP_035913886.1|ASTE	LOC108025274|XP_016951128.1|DBIA
OG0003797	LOC118510965|XP_035909344.1|ASTE	LOC108032756|XP_016962238.1|DBIA
OG0003798	LOC118510964|XP_035909325.1|ASTE	LOC108036667|XP_016968437.1|DBIA
OG0003799	LOC118510960|XP_035909320.1|ASTE	LOC108026816|XP_016953470.1|DBIA
OG0003800	LOC118511031|XP_035909503.1|ASTE	LOC108032713|XP_016962180.1|DBIA
OG0003801	LOC118511038|XP_035909524.1|ASTE	LOC108032770|XP_016962260.1|DBIA
OG0003802	LOC118510085|XP_035907387.1|ASTE	LOC108032569|XP_016961956.1|DBIA
OG0003803	LOC118513404|XP_035914991.1|ASTE	LOC108025131|XP_016950888.1|DBIA
OG0003804	LOC118513385|XP_035914942.1|ASTE	LOC108029068|XP_016956627.1|DBIA
OG0003805	LOC118513382|XP_035914938.1|ASTE	LOC108036851|XP_016968712.1|DBIA
OG0003806	LOC118513384|XP_035914941.1|ASTE	LOC108036555|XP_016968322.1|DBIA
OG0003807	LOC118513376|XP_035914914.1|ASTE	LOC108036831|XP_016968665.1|DBIA
OG0003808	LOC118512701|XP_035913416.1|ASTE	LOC108028479|XP_016955830.1|DBIA
OG0003809	LOC118512711|XP_035913436.1|ASTE	LOC108034215|XP_016964545.1|DBIA
OG0003810	LOC118512720|XP_035913454.1|ASTE	LOC108022739|XP_016947318.1|DBIA
OG0003811	LOC118509637|XP_035906436.1|ASTE	LOC108026854|XP_016953522.1|DBIA
OG0003812	LOC118509854|XP_035906950.1|ASTE	LOC108036838|XP_016968674.1|DBIA
OG0003813	LOC118511803|XP_035911229.1|ASTE	LOC108034101|XP_016964367.1|DBIA
OG0003814	LOC118513299|XP_035914775.1|ASTE	LOC108034235|XP_016964573.1|DBIA
OG0003815	LOC118513306|XP_035914781.1|ASTE	LOC108031633|XP_016960728.1|DBIA
OG0003816	LOC118510567|XP_035908448.1|ASTE	LOC108032596|XP_016962000.1|DBIA
OG0003817	LOC118508929|XP_035904729.1|ASTE	LOC108032725|XP_016962194.1|DBIA
OG0003818	LOC118511105|XP_035909721.1|ASTE	LOC108034358|XP_016964734.1|DBIA
OG0003819	LOC118511125|XP_035909750.1|ASTE	LOC108029300|XP_016956992.1|DBIA
OG0003820	LOC118513529|XP_035915294.1|ASTE	LOC108031547|XP_016960572.1|DBIA
OG0003821	LOC118513589|XP_035915462.1|ASTE	LOC108023083|XP_016947825.1|DBIA
OG0003822	LOC118510619|XP_035908539.1|ASTE	LOC108031995|XP_016961281.1|DBIA
OG0003823	LOC118513229|XP_035914656.1|ASTE	LOC108032576|XP_016961967.1|DBIA
OG0003824	LOC118513536|XP_035915300.1|ASTE	LOC108032502|XP_016961816.1|DBIA
OG0003825	LOC118513528|XP_035915293.1|ASTE	LOC108034193|XP_016964510.1|DBIA
OG0003826	LOC118509164|XP_035905312.1|ASTE	LOC108028988|XP_016956519.1|DBIA
OG0003827	LOC118511112|XP_035909730.1|ASTE	LOC108032450|XP_016961765.1|DBIA
OG0003828	LOC118511095|XP_035909692.1|ASTE	LOC108032616|XP_016962043.1|DBIA
OG0003829	LOC118511078|XP_035909641.1|ASTE	LOC108032754|XP_016962233.1|DBIA
OG0003830	LOC118513541|XP_035915307.1|ASTE	LOC108033335|XP_016963110.1|DBIA
OG0003831	LOC118513950|XP_035916235.1|ASTE	LOC108031725|XP_016960884.1|DBIA
OG0003832	LOC118513929|XP_035916191.1|ASTE	LOC108034251|XP_016964593.1|DBIA
OG0003833	LOC118513960|XP_035916252.1|ASTE	LOC108033955|XP_016964138.1|DBIA
OG0003834	LOC118513986|XP_035916309.1|ASTE	LOC108033890|XP_016964026.1|DBIA
OG0003835	LOC118511274|XP_035910055.1|ASTE	LOC108032588|XP_016961985.1|DBIA
OG0003836	LOC118513569|XP_035915400.1|ASTE	LOC108033743|XP_016963791.1|DBIA
OG0003837	LOC118513562|XP_035915383.1|ASTE	LOC108034065|XP_016964309.1|DBIA
OG0003838	LOC118513544|XP_035915319.1|ASTE	LOC108032474|XP_016961786.1|DBIA
OG0003839	LOC118511047|XP_035909538.1|ASTE	LOC108032642|XP_016962077.1|DBIA
OG0003840	LOC118513391|XP_035914964.1|ASTE	LOC108029482|XP_016957234.1|DBIA
OG0003841	LOC118504141|XP_035894132.1|ASTE	LOC108029250|XP_016956934.1|DBIA
OG0003842	LOC118513850|XP_035916028.1|ASTE	LOC108033963|XP_016964158.1|DBIA
OG0003843	LOC118513668|XP_035915662.1|ASTE	LOC108032609|XP_016962028.1|DBIA
OG0003844	LOC118512211|XP_035912217.1|ASTE	LOC108032679|XP_016962142.1|DBIA
OG0003845	LOC118513215|XP_035914622.1|ASTE	LOC108029230|XP_016956913.1|DBIA
OG0003846	LOC118509331|XP_035905688.1|ASTE	LOC108032714|XP_016962181.1|DBIA
OG0003847	LOC118514278|XP_035916912.1|ASTE	LOC108032743|XP_016962216.1|DBIA
OG0003848	LOC118512641|XP_035913239.1|ASTE	LOC108024502|XP_016949938.1|DBIA
OG0003849	LOC118513616|XP_035915565.1|ASTE	LOC108036178|XP_016967657.1|DBIA
OG0003850	LOC118514711|XP_035917680.1|ASTE	LOC108034155|XP_016964444.1|DBIA
OG0003851	LOC118513998|XP_035916326.1|ASTE	LOC108030259|XP_016958569.1|DBIA
OG0003852	LOC118513882|XP_035916083.1|ASTE	LOC108036126|XP_016967600.1|DBIA
OG0003853	LOC118511080|XP_035909646.1|ASTE	LOC108030153|XP_016958367.1|DBIA
OG0003854	LOC118511099|XP_035909708.1|ASTE	LOC108034896|XP_016965603.1|DBIA
OG0003855	LOC118511097|XP_035909699.1|ASTE	LOC108034163|XP_016964462.1|DBIA
OG0003856	LOC118511124|XP_035909748.1|ASTE	LOC108033250|XP_016963005.1|DBIA
OG0003857	LOC118511056|XP_035909550.1|ASTE	LOC108032572|XP_016961961.1|DBIA
OG0003858	LOC118503887|XP_035893538.1|ASTE	LOC108024143|XP_016949416.1|DBIA
OG0003859	LOC118513419|XP_035915024.1|ASTE	LOC108033945|XP_016964121.1|DBIA
OG0003860	LOC118513415|XP_035915018.1|ASTE	LOC108022895|XP_016947583.1|DBIA
OG0003861	LOC118511727|XP_035911065.1|ASTE	LOC108027833|XP_016954908.1|DBIA
OG0003862	LOC118511601|XP_035910775.1|ASTE	LOC108033099|XP_016962823.1|DBIA
OG0003863	LOC118511597|XP_035910754.1|ASTE	LOC108032521|XP_016961845.1|DBIA
OG0003864	LOC118511596|XP_035910752.1|ASTE	LOC108032803|XP_016962298.1|DBIA
OG0003865	LOC118511594|XP_035910748.1|ASTE	LOC108025510|XP_016951521.1|DBIA
OG0003866	LOC118510604|XP_035908505.1|ASTE	LOC108034131|XP_016964409.1|DBIA
OG0003867	LOC118511591|XP_035910744.1|ASTE	LOC108031950|XP_016961228.1|DBIA
