Orthogroup	ASTE.longest_only	AALB.longest_only
OG0005545	LOC118509994|XP_035907270.1|ASTE	LOC118466992|XP_035792812.1|AALB
OG0005546	LOC118514039|XP_035916416.1|ASTE	LOC118461546|XP_035782888.1|AALB
OG0005547	LOC118508913|XP_035904666.1|ASTE	LOC118465430|XP_035789554.1|AALB
OG0005548	LOC118514073|XP_035916492.1|ASTE	LOC118467603|XP_035794196.1|AALB
OG0005549	LOC118511694|XP_035910987.1|ASTE	LOC118462895|XP_035784881.1|AALB
OG0005550	LOC118514104|XP_035916567.1|ASTE	LOC118467616|XP_035794217.1|AALB
OG0005551	LOC118514111|XP_035916580.1|ASTE	LOC118467669|XP_035794322.1|AALB
OG0005552	LOC118514105|XP_035916572.1|ASTE	LOC118456888|XP_035773902.1|AALB
OG0005553	LOC118514060|XP_035916458.1|ASTE	LOC118457421|XP_035774895.1|AALB
OG0005554	LOC118514067|XP_035916472.1|ASTE	LOC118459597|XP_035779023.1|AALB
OG0005555	LOC118514069|XP_035916487.1|ASTE	LOC118459602|XP_035779043.1|AALB
OG0005556	LOC118514068|XP_035916486.1|ASTE	LOC118459600|XP_035779041.1|AALB
OG0005557	LOC118510731|XP_035908837.1|ASTE	LOC118468912|XP_035796113.1|AALB
OG0005558	LOC118514066|XP_035916466.1|ASTE	LOC118459596|XP_035779017.1|AALB
OG0005559	LOC118510721|XP_035908823.1|ASTE	LOC118468898|XP_035796088.1|AALB
OG0005560	LOC118510730|XP_035908835.1|ASTE	LOC118468904|XP_035796098.1|AALB
OG0005561	LOC118510720|XP_035908821.1|ASTE	LOC118468909|XP_035796106.1|AALB
OG0005562	LOC118510717|XP_035908815.1|ASTE	LOC118468902|XP_035796094.1|AALB
OG0005563	LOC118510707|XP_035908800.1|ASTE	LOC118456168|XP_035772604.1|AALB
OG0005564	LOC118510703|XP_035908788.1|ASTE	LOC118460005|XP_035779818.1|AALB
OG0005565	LOC118510702|XP_035908786.1|ASTE	LOC118458476|XP_035776912.1|AALB
OG0005566	LOC118503794|XP_035893378.1|ASTE	LOC118463997|XP_035786937.1|AALB
OG0005567	LOC118510701|XP_035908783.1|ASTE	LOC118468403|XP_035795060.1|AALB
OG0005568	LOC118510671|XP_035908712.1|ASTE	LOC118462014|XP_035783853.1|AALB
OG0005569	LOC118510685|XP_035908744.1|ASTE	LOC118457248|XP_035774528.1|AALB
OG0005570	LOC118514133|XP_035916611.1|ASTE	LOC118460515|XP_035780778.1|AALB
OG0005571	LOC118506593|XP_035899846.1|ASTE	LOC118456680|XP_035773547.1|AALB
OG0005572	LOC118506595|XP_035899849.1|ASTE	LOC118458359|XP_035776604.1|AALB
OG0005573	LOC118505759|XP_035897870.1|ASTE	LOC118468836|XP_035795970.1|AALB
OG0005574	LOC118505766|XP_035897897.1|ASTE	LOC118456931|XP_035773967.1|AALB
OG0005575	LOC118510505|XP_035908304.1|ASTE	LOC118462818|XP_035784732.1|AALB
OG0005576	LOC118505752|XP_035897862.1|ASTE, LOC118517026|XP_035918783.1|ASTE	LOC118456650|XP_035773481.1|AALB
OG0005577	LOC118505853|XP_035898125.1|ASTE	LOC118460293|XP_035780381.1|AALB
OG0005578	LOC118505849|XP_035898116.1|ASTE	LOC118460285|XP_035780365.1|AALB
OG0005579	LOC118505852|XP_035898124.1|ASTE	LOC118460291|XP_035780377.1|AALB
OG0005580	LOC118507595|XP_035902155.1|ASTE	LOC118460960|XP_035781629.1|AALB
OG0005581	LOC118503505|XP_035892742.1|ASTE	LOC118456934|XP_035773972.1|AALB
OG0005582	LOC118507580|XP_035902129.1|ASTE	LOC118460393|XP_035780562.1|AALB
OG0005583	LOC118507597|XP_035902158.1|ASTE	LOC118460397|XP_035780567.1|AALB
OG0005584	LOC118506637|XP_035899910.1|ASTE	LOC118456549|XP_035773310.1|AALB
OG0005585	LOC118506621|XP_035899883.1|ASTE	LOC118456545|XP_035773304.1|AALB
OG0005586	LOC118506618|XP_035899879.1|ASTE	LOC118457263|XP_035774545.1|AALB
OG0005587	LOC118506619|XP_035899880.1|ASTE	LOC118457258|XP_035774539.1|AALB
OG0005588	LOC118506614|XP_035899872.1|ASTE	LOC118457254|XP_035774535.1|AALB
OG0005589	LOC118505068|XP_035896244.1|ASTE	LOC118457905|XP_035775789.1|AALB
OG0005590	LOC118505055|XP_035896225.1|ASTE	LOC118457025|XP_035774153.1|AALB
OG0005591	LOC118505037|XP_035896167.1|ASTE	LOC118457024|XP_035774152.1|AALB
OG0005592	LOC118505060|XP_035896229.1|ASTE	LOC118457904|XP_035775788.1|AALB
OG0005593	LOC118506603|XP_035899862.1|ASTE	LOC118461196|XP_035782134.1|AALB
OG0005594	LOC118506602|XP_035899861.1|ASTE	LOC118461195|XP_035782133.1|AALB
OG0005595	LOC118506596|XP_035899850.1|ASTE	LOC118461193|XP_035782121.1|AALB
OG0005596	LOC118506608|XP_035899868.1|ASTE	LOC118458281|XP_035776497.1|AALB
OG0005597	LOC118505609|XP_035897535.1|ASTE	LOC118468808|XP_035795908.1|AALB
OG0005598	LOC118508369|XP_035903988.1|ASTE	LOC118459896|XP_035779605.1|AALB
OG0005599	LOC118502507|XP_035890642.1|ASTE	LOC118457418|XP_035774887.1|AALB
OG0005600	LOC118505654|XP_035897634.1|ASTE	LOC118458625|XP_035777206.1|AALB
OG0005601	LOC118505836|XP_035898086.1|ASTE	LOC118456937|XP_035773981.1|AALB
OG0005602	LOC118504860|XP_035895789.1|ASTE	LOC118456952|XP_035774021.1|AALB
OG0005603	LOC118517569|XP_035919708.1|ASTE	LOC118461529|XP_035782854.1|AALB
OG0005604	LOC118517556|XP_035919690.1|ASTE	LOC118461525|XP_035782849.1|AALB
OG0005605	LOC118505648|XP_035897623.1|ASTE	LOC118458620|XP_035777197.1|AALB
OG0005606	LOC118505661|XP_035897656.1|ASTE	LOC118457244|XP_035774523.1|AALB
OG0005607	LOC118505684|XP_035897712.1|ASTE	LOC118460787|XP_035781284.1|AALB
OG0005608	LOC118505674|XP_035897699.1|ASTE	LOC118460778|XP_035781276.1|AALB
OG0005609	LOC118505687|XP_035897714.1|ASTE	LOC118460789|XP_035781287.1|AALB
OG0005610	LOC118508362|XP_035903976.1|ASTE	LOC118460433|XP_035780618.1|AALB
OG0005611	LOC118506329|XP_035899185.1|ASTE	LOC118456704|XP_035773609.1|AALB
OG0005612	LOC118504244|XP_035894359.1|ASTE	LOC118458752|XP_035777435.1|AALB
OG0005613	LOC118505823|XP_035898065.1|ASTE	LOC118461511|XP_035782834.1|AALB
OG0005614	LOC118505819|XP_035898058.1|ASTE	LOC118461495|XP_035782812.1|AALB
OG0005615	LOC118504926|XP_035895905.1|ASTE	LOC118459901|XP_035779615.1|AALB
OG0005616	LOC118504928|XP_035895914.1|ASTE	LOC118460992|XP_035781706.1|AALB
OG0005617	LOC118504923|XP_035895901.1|ASTE	LOC118460990|XP_035781705.1|AALB
OG0005618	LOC118504931|XP_035895917.1|ASTE	LOC118460993|XP_035781707.1|AALB
OG0005619	LOC118517053|XP_035918794.1|ASTE, LOC118508326|XP_035903890.1|ASTE	LOC118461489|XP_035782763.1|AALB
OG0005620	LOC118504574|XP_035895109.1|ASTE	LOC118458788|XP_035777522.1|AALB
OG0005622	LOC118505523|XP_035897327.1|ASTE	LOC118458173|XP_035776271.1|AALB
OG0005623	LOC118505540|XP_035897356.1|ASTE	LOC118468831|XP_035795955.1|AALB
OG0005624	LOC118505530|XP_035897333.1|ASTE	LOC118461224|XP_035782202.1|AALB
OG0005625	LOC118505529|XP_035897332.1|ASTE	LOC118461222|XP_035782200.1|AALB
OG0005626	LOC118505520|XP_035897313.1|ASTE	LOC118461230|XP_035782216.1|AALB
OG0005627	LOC118506748|XP_035900219.1|ASTE	LOC118468610|XP_035795496.1|AALB
OG0005628	LOC118506744|XP_035900216.1|ASTE	LOC118456790|XP_035773764.1|AALB
OG0005629	LOC118506741|XP_035900193.1|ASTE	LOC118459944|XP_035779715.1|AALB
OG0005630	LOC118506737|XP_035900176.1|ASTE	LOC118459938|XP_035779699.1|AALB
OG0005631	LOC118507653|XP_035902315.1|ASTE	LOC118459798|XP_035779426.1|AALB
OG0005633	LOC118517561|XP_035919696.1|ASTE	LOC118459470|XP_035778771.1|AALB
OG0005634	LOC118505716|XP_035897786.1|ASTE, LOC118505702|XP_035897743.1|ASTE	LOC118460796|XP_035781296.1|AALB
OG0005635	LOC118508363|XP_035903977.1|ASTE	LOC118461355|XP_035782473.1|AALB
OG0005636	LOC118505509|XP_035897287.1|ASTE	LOC118461227|XP_035782208.1|AALB
OG0005637	LOC118506746|XP_035900218.1|ASTE	LOC118456791|XP_035773766.1|AALB
OG0005638	LOC118506750|XP_035900225.1|ASTE	LOC118468612|XP_035795504.1|AALB
OG0005640	LOC118508520|XP_035904268.1|ASTE	LOC118459187|XP_035778238.1|AALB
OG0005641	LOC118507099|XP_035900992.1|ASTE, LOC118517188|XP_035919017.1|ASTE	LOC118464116|XP_035787096.1|AALB
OG0005642	LOC118505127|XP_035896337.1|ASTE	LOC118461409|XP_035782581.1|AALB
OG0005643	LOC118504816|XP_035895713.1|ASTE	LOC118459875|XP_035779555.1|AALB
OG0005644	LOC118504815|XP_035895712.1|ASTE	LOC118459871|XP_035779551.1|AALB
OG0005645	LOC118504492|XP_035894904.1|ASTE	LOC118460359|XP_035780497.1|AALB
OG0005646	LOC118504494|XP_035894910.1|ASTE	LOC118458455|XP_035776841.1|AALB
OG0005647	LOC118507628|XP_035902242.1|ASTE	LOC118456498|XP_035773219.1|AALB
OG0005648	LOC118507623|XP_035902238.1|ASTE	LOC118456497|XP_035773218.1|AALB
OG0005649	LOC118505343|XP_035896894.1|ASTE	LOC118459857|XP_035779523.1|AALB
OG0005650	LOC118507118|XP_035901016.1|ASTE	LOC118457758|XP_035775470.1|AALB
OG0005651	LOC118507124|XP_035901025.1|ASTE	LOC118460344|XP_035780473.1|AALB
OG0005652	LOC118517554|XP_035919686.1|ASTE	LOC118461524|XP_035782848.1|AALB
OG0005653	LOC118504705|XP_035895431.1|ASTE	LOC118461041|XP_035781823.1|AALB
OG0005654	LOC118506442|XP_035899469.1|ASTE	LOC118461046|XP_035781830.1|AALB
OG0005655	LOC118504698|XP_035895419.1|ASTE	LOC118461052|XP_035781836.1|AALB
OG0005656	LOC118504695|XP_035895408.1|ASTE	LOC118461035|XP_035781812.1|AALB
OG0005657	LOC118505506|XP_035897276.1|ASTE	LOC118461029|XP_035781788.1|AALB
OG0005658	LOC118517217|XP_035919092.1|ASTE, LOC118504571|XP_035895081.1|ASTE	LOC118461909|XP_035783656.1|AALB
OG0005659	LOC118506600|XP_035899859.1|ASTE	LOC118457257|XP_035774537.1|AALB
OG0005660	LOC118503580|XP_035892913.1|ASTE	LOC118459065|XP_035777992.1|AALB
OG0005661	LOC118502707|XP_035891144.1|ASTE	LOC118457063|XP_035774219.1|AALB
OG0005662	LOC118502673|XP_035891052.1|ASTE	LOC118460277|XP_035780353.1|AALB
OG0005663	LOC118504956|XP_035895969.1|ASTE	LOC118462081|XP_035783990.1|AALB
OG0005664	LOC118504934|XP_035895921.1|ASTE	LOC118461703|XP_035783213.1|AALB
OG0005665	LOC118504943|XP_035895934.1|ASTE	LOC118457310|XP_035774688.1|AALB
OG0005666	LOC118517581|XP_035919740.1|ASTE	LOC118459747|XP_035779328.1|AALB
OG0005667	LOC118517579|XP_035919731.1|ASTE	LOC118459746|XP_035779319.1|AALB
OG0005668	LOC118506516|XP_035899635.1|ASTE	LOC118458860|XP_035777679.1|AALB
OG0005669	LOC118506501|XP_035899592.1|ASTE	LOC118456998|XP_035774109.1|AALB
OG0005670	LOC118505184|XP_035896532.1|ASTE	LOC118460255|XP_035780319.1|AALB
OG0005671	LOC118503021|XP_035891738.1|ASTE	LOC118460645|XP_035780998.1|AALB
OG0005672	LOC118506274|XP_035899080.1|ASTE	LOC118457315|XP_035774696.1|AALB
OG0005673	LOC118505126|XP_035896336.1|ASTE, LOC118517193|XP_035919036.1|ASTE	LOC118461406|XP_035782576.1|AALB
OG0005674	LOC118505115|XP_035896316.1|ASTE	LOC118459667|XP_035779163.1|AALB
OG0005675	LOC118505118|XP_035896325.1|ASTE	LOC118459672|XP_035779172.1|AALB
OG0005676	LOC118505508|XP_035897286.1|ASTE	LOC118459916|XP_035779650.1|AALB
OG0005677	LOC118505498|XP_035897251.1|ASTE	LOC118458809|XP_035777571.1|AALB
OG0005678	LOC118505492|XP_035897239.1|ASTE	LOC118460128|XP_035780072.1|AALB
OG0005679	LOC118505480|XP_035897188.1|ASTE	LOC118457993|XP_035775953.1|AALB
OG0005680	LOC118506665|XP_035899987.1|ASTE	LOC118459888|XP_035779577.1|AALB
OG0005681	LOC118506291|XP_035899116.1|ASTE	LOC118457442|XP_035774926.1|AALB
OG0005682	LOC118506290|XP_035899115.1|ASTE	LOC118457441|XP_035774924.1|AALB
OG0005683	LOC118504356|XP_035894634.1|ASTE	LOC118459708|XP_035779247.1|AALB
OG0005684	LOC118507721|XP_035902563.1|ASTE	LOC118457376|XP_035774804.1|AALB
OG0005685	LOC118507728|XP_035902575.1|ASTE	LOC118461138|XP_035781992.1|AALB
OG0005686	LOC118517101|XP_035918852.1|ASTE, LOC118503685|XP_035893119.1|ASTE	LOC118461110|XP_035781922.1|AALB
OG0005687	LOC118505469|XP_035897172.1|ASTE	LOC118459003|XP_035777900.1|AALB
OG0005688	LOC118505471|XP_035897177.1|ASTE	LOC118459009|XP_035777907.1|AALB
OG0005689	LOC118505457|XP_035897151.1|ASTE	LOC118460377|XP_035780526.1|AALB
OG0005690	LOC118506326|XP_035899176.1|ASTE	LOC118459345|XP_035778509.1|AALB
OG0005691	LOC118502607|XP_035890865.1|ASTE	LOC118461808|XP_035783447.1|AALB
OG0005692	LOC118502591|XP_035890837.1|ASTE	LOC118461811|XP_035783454.1|AALB
OG0005693	LOC118502596|XP_035890845.1|ASTE	LOC118461827|XP_035783477.1|AALB
OG0005694	LOC118506296|XP_035899126.1|ASTE	LOC118468923|XP_035796127.1|AALB
OG0005695	LOC118508532|XP_035904303.1|ASTE	LOC118469067|XP_035796441.1|AALB
OG0005696	LOC118517572|XP_035919712.1|ASTE	LOC118459486|XP_035778792.1|AALB
OG0005697	LOC118517558|XP_035919693.1|ASTE	LOC118459467|XP_035778768.1|AALB
OG0005698	LOC118517565|XP_035919702.1|ASTE	LOC118459479|XP_035778783.1|AALB
OG0005699	LOC118507001|XP_035900787.1|ASTE	LOC118461172|XP_035782073.1|AALB
OG0005700	LOC118507039|XP_035900884.1|ASTE	LOC118459451|XP_035778745.1|AALB
OG0005701	LOC118507061|XP_035900932.1|ASTE	LOC118459548|XP_035778922.1|AALB
OG0005702	LOC118504340|XP_035894594.1|ASTE	LOC118459549|XP_035778923.1|AALB
OG0005703	LOC118504338|XP_035894591.1|ASTE	LOC118459542|XP_035778905.1|AALB
OG0005704	LOC118504349|XP_035894610.1|ASTE	LOC118459719|XP_035779277.1|AALB
OG0005705	LOC118504635|XP_035895253.1|ASTE	LOC118459697|XP_035779231.1|AALB
OG0005706	LOC118504627|XP_035895233.1|ASTE	LOC118456667|XP_035773527.1|AALB
OG0005707	LOC118504624|XP_035895206.1|ASTE	LOC118461631|XP_035783072.1|AALB
OG0005708	LOC118505103|XP_035896299.1|ASTE	LOC118457219|XP_035774490.1|AALB
OG0005709	LOC118508549|XP_035904330.1|ASTE	LOC118457214|XP_035774482.1|AALB
OG0005710	LOC118508554|XP_035904339.1|ASTE	LOC118457221|XP_035774492.1|AALB
OG0005711	LOC118506680|XP_035900027.1|ASTE	LOC118461378|XP_035782522.1|AALB
OG0005712	LOC118502690|XP_035891098.1|ASTE	LOC118458451|XP_035776830.1|AALB
OG0005713	LOC118502689|XP_035891096.1|ASTE	LOC118461148|XP_035782013.1|AALB
OG0005714	LOC118517183|XP_035918990.1|ASTE, LOC118505291|XP_035896773.1|ASTE	LOC118468861|XP_035796012.1|AALB
OG0005715	LOC118506824|XP_035900407.1|ASTE	LOC118459668|XP_035779164.1|AALB
OG0005716	LOC118506827|XP_035900418.1|ASTE	LOC118459670|XP_035779166.1|AALB
OG0005717	LOC118506831|XP_035900436.1|ASTE	LOC118461958|XP_035783753.1|AALB
OG0005718	LOC118506836|XP_035900441.1|ASTE	LOC118461959|XP_035783754.1|AALB
OG0005719	LOC118506436|XP_035899456.1|ASTE	LOC118460188|XP_035780186.1|AALB
OG0005720	LOC118502761|XP_035891233.1|ASTE	LOC118456642|XP_035773473.1|AALB
OG0005721	LOC118507602|XP_035902167.1|ASTE	LOC118457658|XP_035775295.1|AALB
OG0005722	LOC118508258|XP_035903771.1|ASTE	LOC118457577|XP_035775147.1|AALB
OG0005723	LOC118508263|XP_035903786.1|ASTE	LOC118458808|XP_035777569.1|AALB
OG0005724	LOC118508269|XP_035903802.1|ASTE	LOC118468617|XP_035795517.1|AALB
OG0005725	LOC118508272|XP_035903806.1|ASTE	LOC118468619|XP_035795522.1|AALB
OG0005726	LOC118505351|XP_035896913.1|ASTE	LOC118468667|XP_035795613.1|AALB
OG0005727	LOC118503211|XP_035892092.1|ASTE	LOC118461866|XP_035783567.1|AALB
OG0005728	LOC118505066|XP_035896241.1|ASTE	LOC118461131|XP_035781986.1|AALB
OG0005729	LOC118505041|XP_035896184.1|ASTE	LOC118457901|XP_035775779.1|AALB
OG0005730	LOC118506260|XP_035899049.1|ASTE	LOC118460593|XP_035780907.1|AALB
OG0005731	LOC118506259|XP_035899048.1|ASTE	LOC118460587|XP_035780901.1|AALB
OG0005732	LOC118507712|XP_035902500.1|ASTE	LOC118468656|XP_035795581.1|AALB
OG0005733	LOC118502354|XP_035890432.1|ASTE	LOC118460581|XP_035780887.1|AALB
OG0005734	LOC118502351|XP_035890426.1|ASTE	LOC118460576|XP_035780877.1|AALB
OG0005735	LOC118507706|XP_035902490.1|ASTE	LOC118468654|XP_035795572.1|AALB
OG0005736	LOC118506519|XP_035899650.1|ASTE	LOC118457454|XP_035774944.1|AALB
OG0005737	LOC118502782|XP_035891279.1|ASTE	LOC118460035|XP_035779871.1|AALB
OG0005738	LOC118502783|XP_035891281.1|ASTE	LOC118460046|XP_035779901.1|AALB
OG0005739	LOC118506935|XP_035900644.1|ASTE	LOC118459978|XP_035779766.1|AALB
OG0005740	LOC118506897|XP_035900570.1|ASTE	LOC118459969|XP_035779753.1|AALB
OG0005741	LOC118506944|XP_035900654.1|ASTE	LOC118460252|XP_035780312.1|AALB
OG0005742	LOC118506948|XP_035900659.1|ASTE	LOC118459983|XP_035779773.1|AALB
OG0005743	LOC118506954|XP_035900666.1|ASTE	LOC118459985|XP_035779775.1|AALB
OG0005744	LOC118506933|XP_035900642.1|ASTE	LOC118459976|XP_035779764.1|AALB
OG0005745	LOC118507636|XP_035902256.1|ASTE	LOC118456292|XP_035772800.1|AALB
OG0005746	LOC118507639|XP_035902291.1|ASTE	LOC118458964|XP_035777840.1|AALB
OG0005747	LOC118505391|XP_035896995.1|ASTE	LOC118468989|XP_035796297.1|AALB
OG0005748	LOC118505820|XP_035898060.1|ASTE	LOC118461498|XP_035782814.1|AALB
OG0005749	LOC118503713|XP_035893169.1|ASTE	LOC118468853|XP_035795990.1|AALB
OG0005750	LOC118503706|XP_035893162.1|ASTE	LOC118468514|XP_035795243.1|AALB
OG0005751	LOC118504768|XP_035895591.1|ASTE	LOC118461936|XP_035783704.1|AALB
OG0005752	LOC118507662|XP_035902332.1|ASTE	LOC118461833|XP_035783487.1|AALB
OG0005753	LOC118503264|XP_035892201.1|ASTE	LOC118460850|XP_035781446.1|AALB
OG0005754	LOC118508542|XP_035904317.1|ASTE	LOC118461392|XP_035782547.1|AALB
OG0005755	LOC118508292|XP_035903831.1|ASTE	LOC118461796|XP_035783428.1|AALB
OG0005756	LOC118506732|XP_035900163.1|ASTE	LOC118462903|XP_035784895.1|AALB
OG0005757	LOC118508533|XP_035904304.1|ASTE	LOC118460773|XP_035781271.1|AALB
OG0005758	LOC118507702|XP_035902467.1|ASTE	LOC118457517|XP_035775054.1|AALB
OG0005759	LOC118507697|XP_035902444.1|ASTE	LOC118459573|XP_035778974.1|AALB
OG0005760	LOC118502988|XP_035891682.1|ASTE	LOC118457207|XP_035774461.1|AALB
OG0005761	LOC118502980|XP_035891652.1|ASTE	LOC118457202|XP_035774445.1|AALB
OG0005762	LOC118508098|XP_035903473.1|ASTE, LOC118502990|XP_035891683.1|ASTE	LOC118457208|XP_035774465.1|AALB
OG0005763	LOC118505902|XP_035898252.1|ASTE	LOC118463445|XP_035785922.1|AALB
OG0005764	LOC118506971|XP_035900707.1|ASTE	LOC118460053|XP_035779926.1|AALB
OG0005765	LOC118505134|XP_035896367.1|ASTE	LOC118459330|XP_035778480.1|AALB
OG0005766	LOC118517194|XP_035919037.1|ASTE, LOC118505131|XP_035896349.1|ASTE	LOC118461850|XP_035783530.1|AALB
OG0005767	LOC118517198|XP_035919041.1|ASTE, LOC118505130|XP_035896341.1|ASTE	LOC118461407|XP_035782577.1|AALB
OG0005768	LOC118506548|XP_035899737.1|ASTE	LOC118461308|XP_035782390.1|AALB
OG0005769	LOC118504294|XP_035894483.1|ASTE	LOC118459968|XP_035779752.1|AALB
OG0005770	LOC118508423|XP_035904085.1|ASTE	LOC118458498|XP_035776945.1|AALB
OG0005771	LOC118508434|XP_035904106.1|ASTE	LOC118458512|XP_035776976.1|AALB
OG0005772	LOC118507946|XP_035903164.1|ASTE	LOC118458508|XP_035776968.1|AALB
OG0005773	LOC118507954|XP_035903173.1|ASTE	LOC118458522|XP_035776992.1|AALB
OG0005774	LOC118507952|XP_035903171.1|ASTE	LOC118458517|XP_035776981.1|AALB
OG0005775	LOC118507955|XP_035903174.1|ASTE	LOC118458524|XP_035776994.1|AALB
OG0005776	LOC118505299|XP_035896801.1|ASTE	LOC118458525|XP_035776996.1|AALB
OG0005777	LOC118502649|XP_035890991.1|ASTE	LOC118457798|XP_035775538.1|AALB
OG0005778	LOC118502661|XP_035891007.1|ASTE	LOC118460084|XP_035779992.1|AALB
OG0005779	LOC118502802|XP_035891309.1|ASTE	LOC118468985|XP_035796276.1|AALB
OG0005780	LOC118508349|XP_035903935.1|ASTE	LOC118460882|XP_035781514.1|AALB
OG0005781	LOC118506931|XP_035900631.1|ASTE	LOC118461505|XP_035782824.1|AALB
OG0005782	LOC118506924|XP_035900617.1|ASTE	LOC118461502|XP_035782819.1|AALB
OG0005783	LOC118507630|XP_035902248.1|ASTE	LOC118461720|XP_035783273.1|AALB
OG0005784	LOC118504312|XP_035894508.1|ASTE	LOC118468866|XP_035796041.1|AALB
OG0005785	LOC118502519|XP_035890672.1|ASTE	LOC118458322|XP_035776559.1|AALB
OG0005786	LOC118506689|XP_035900052.1|ASTE	LOC118468962|XP_035796219.1|AALB
OG0005787	LOC118506695|XP_035900069.1|ASTE	LOC118459002|XP_035777898.1|AALB
OG0005788	LOC118502585|XP_035890822.1|ASTE	LOC118461790|XP_035783414.1|AALB
OG0005789	LOC118506707|XP_035900093.1|ASTE	LOC118458878|XP_035777721.1|AALB
OG0005790	LOC118506704|XP_035900089.1|ASTE	LOC118458871|XP_035777713.1|AALB
OG0005791	LOC118506711|XP_035900095.1|ASTE	LOC118458868|XP_035777711.1|AALB
OG0005792	LOC118506715|XP_035900116.1|ASTE	LOC118458873|XP_035777716.1|AALB
OG0005793	LOC118506719|XP_035900127.1|ASTE	LOC118457996|XP_035775960.1|AALB
OG0005794	LOC118508437|XP_035904109.1|ASTE	LOC118458213|XP_035776352.1|AALB
OG0005795	LOC118506247|XP_035899017.1|ASTE	LOC118458814|XP_035777577.1|AALB
OG0005796	LOC118504742|XP_035895519.1|ASTE	LOC118458910|XP_035777765.1|AALB
OG0005797	LOC118517570|XP_035919709.1|ASTE	LOC118458917|XP_035777777.1|AALB
OG0005798	LOC118506731|XP_035900162.1|ASTE	LOC118460065|XP_035779954.1|AALB
OG0005799	LOC118506735|XP_035900168.1|ASTE	LOC118468759|XP_035795824.1|AALB
OG0005800	LOC118506390|XP_035899323.1|ASTE	LOC118460428|XP_035780612.1|AALB
OG0005801	LOC118506729|XP_035900160.1|ASTE	LOC118457338|XP_035774727.1|AALB
OG0005803	LOC118506527|XP_035899672.1|ASTE	LOC118460835|XP_035781397.1|AALB
OG0005804	LOC118506536|XP_035899701.1|ASTE, LOC118515299|XP_035917868.1|ASTE	LOC118460190|XP_035780188.1|AALB
OG0005805	LOC118502756|XP_035891219.1|ASTE	LOC118456638|XP_035773465.1|AALB
OG0005806	LOC118504517|XP_035894942.1|ASTE	LOC118458962|XP_035777837.1|AALB
OG0005807	LOC118504514|XP_035894939.1|ASTE	LOC118456979|XP_035774071.1|AALB
OG0005808	LOC118502619|XP_035890885.1|ASTE	LOC118457765|XP_035775482.1|AALB
OG0005808	LOC118502621|XP_035890888.1|ASTE	LOC118457764|XP_035775481.1|AALB
OG0005809	LOC118508370|XP_035903989.1|ASTE	LOC118458694|XP_035777327.1|AALB
OG0005810	LOC118502815|XP_035891356.1|ASTE	LOC118457413|XP_035774880.1|AALB
OG0005811	LOC118502816|XP_035891358.1|ASTE	LOC118457415|XP_035774881.1|AALB
OG0005812	LOC118505415|XP_035897057.1|ASTE	LOC118460834|XP_035781390.1|AALB
OG0005813	LOC118502704|XP_035891139.1|ASTE	LOC118461034|XP_035781809.1|AALB
OG0005814	LOC118502776|XP_035891264.1|ASTE	LOC118461593|XP_035782990.1|AALB
OG0005815	LOC118502771|XP_035891254.1|ASTE	LOC118461590|XP_035782986.1|AALB
OG0005816	LOC118507681|XP_035902368.1|ASTE	LOC118468295|XP_035794915.1|AALB
OG0005817	LOC118508376|XP_035904006.1|ASTE	LOC118458456|XP_035776842.1|AALB
OG0005818	LOC118506399|XP_035899344.1|ASTE	LOC118460145|XP_035780128.1|AALB
OG0005819	LOC118506416|XP_035899398.1|ASTE	LOC118458055|XP_035776075.1|AALB
OG0005820	LOC118506418|XP_035899409.1|ASTE	LOC118466663|XP_035792160.1|AALB
OG0005821	LOC118503194|XP_035892069.1|ASTE	LOC118459830|XP_035779486.1|AALB
OG0005822	LOC118512385|XP_035912649.1|ASTE	LOC118464670|XP_035788075.1|AALB
OG0005823	LOC118517716|XP_035920054.1|ASTE	LOC118465871|XP_035790397.1|AALB
OG0005824	LOC118506389|XP_035899322.1|ASTE	LOC118461521|XP_035782847.1|AALB
OG0005825	LOC118504261|XP_035894383.1|ASTE	LOC118460495|XP_035780740.1|AALB
OG0005827	LOC118504257|XP_035894379.1|ASTE	LOC118460490|XP_035780736.1|AALB
OG0005828	LOC118505806|XP_035898039.1|ASTE	LOC118468799|XP_035795903.1|AALB
OG0005829	LOC118505801|XP_035898028.1|ASTE	LOC118468797|XP_035795897.1|AALB
OG0005830	LOC118503259|XP_035892194.1|ASTE	LOC118456257|XP_035772752.1|AALB
OG0005831	LOC118503250|XP_035892180.1|ASTE	LOC118456254|XP_035772748.1|AALB
OG0005832	LOC118502514|XP_035890651.1|ASTE	LOC118458998|XP_035777890.1|AALB
OG0005833	LOC118506762|XP_035900248.1|ASTE	LOC118460615|XP_035780947.1|AALB
OG0005834	LOC118506174|XP_035898838.1|ASTE	LOC118460623|XP_035780964.1|AALB
OG0005835	LOC118508509|XP_035904243.1|ASTE	LOC118458219|XP_035776371.1|AALB
OG0005836	LOC118508505|XP_035904235.1|ASTE	LOC118459046|XP_035777964.1|AALB
OG0005837	LOC118508502|XP_035904231.1|ASTE	LOC118457575|XP_035775145.1|AALB
OG0005838	LOC118503324|XP_035892360.1|ASTE	LOC118458330|XP_035776575.1|AALB
