Orthogroup	ASTE.longest_only	DSUZ.longest_only
OG0005202	LOC118512238|XP_035912271.1|ASTE	LOC108010146|XP_016930470.1|DSUZ
OG0005203	LOC118504533|XP_035894971.1|ASTE	LOC108009124|XP_016928700.1|DSUZ
OG0005204	LOC118511194|XP_035909859.1|ASTE, LOC118517342|XP_035919220.1|ASTE	LOC108021313|XP_016945456.1|DSUZ
OG0005205	LOC118511189|XP_035909849.1|ASTE, LOC118517345|XP_035919230.1|ASTE	LOC108021266|XP_016945383.1|DSUZ
OG0005206	LOC118511881|XP_035911398.1|ASTE	LOC108010160|XP_016930486.1|DSUZ
OG0005207	LOC118510972|XP_035909357.1|ASTE	LOC108009980|XP_016930243.1|DSUZ
OG0005208	LOC118510968|XP_035909352.1|ASTE	LOC108008201|XP_036669255.1|DSUZ
OG0005209	LOC118510967|XP_035909351.1|ASTE	LOC108021409|XP_016945605.1|DSUZ
OG0005210	LOC118510966|XP_035909345.1|ASTE	LOC108021155|XP_036670104.1|DSUZ
OG0005211	LOC118511204|XP_035909877.1|ASTE	LOC118879234|XP_036678020.1|DSUZ, LOC108007453|XP_016926608.2|DSUZ
OG0005212	LOC118511121|XP_035909746.1|ASTE	LOC108009843|XP_016930025.1|DSUZ
OG0005213	LOC118511036|XP_035909520.1|ASTE	LOC108015253|XP_016937094.1|DSUZ
OG0005214	LOC118513662|XP_035915648.1|ASTE	LOC108011942|XP_016932680.1|DSUZ
OG0005215	LOC118513390|XP_035914960.1|ASTE	LOC108021464|XP_016945683.1|DSUZ
OG0005216	LOC118513401|XP_035914977.1|ASTE	LOC108019699|XP_016943086.1|DSUZ
OG0005217	LOC118513378|XP_035914921.1|ASTE	LOC108018053|XP_016940936.1|DSUZ
OG0005218	LOC118513371|XP_035914895.1|ASTE	LOC108019129|XP_016942356.1|DSUZ
OG0005219	LOC118512451|XP_035912809.1|ASTE	LOC108010048|XP_016930347.1|DSUZ
OG0005220	LOC118513922|XP_035916182.1|ASTE	LOC108013011|XP_016934088.1|DSUZ
OG0005221	LOC118513955|XP_035916244.1|ASTE	LOC108005726|XP_016924545.1|DSUZ
OG0005222	LOC118513907|XP_035916125.1|ASTE	LOC108013483|XP_016934858.1|DSUZ
OG0005223	LOC118512700|XP_035913415.1|ASTE	LOC108021085|XP_016945095.1|DSUZ
OG0005224	LOC118512724|XP_035913465.1|ASTE	LOC108007872|XP_036669109.1|DSUZ
OG0005225	LOC118511739|XP_035911082.1|ASTE	LOC108021385|XP_016945571.1|DSUZ
OG0005226	LOC118511725|XP_035911056.1|ASTE	LOC108011971|XP_016932720.2|DSUZ
OG0005227	LOC118511731|XP_035911070.1|ASTE	LOC108021596|XP_016945878.1|DSUZ
OG0005228	LOC118511729|XP_035911068.1|ASTE	LOC108021518|XP_016945767.1|DSUZ
OG0005229	LOC118511108|XP_035909725.1|ASTE	LOC108021008|XP_016944973.1|DSUZ
OG0005230	LOC118513669|XP_035915663.1|ASTE	LOC108018342|XP_016941375.1|DSUZ
OG0005231	LOC118512660|XP_035913302.1|ASTE	LOC108004968|XP_016923561.1|DSUZ
OG0005232	LOC118512226|XP_035912235.1|ASTE	LOC108021140|XP_016945189.1|DSUZ
OG0005233	LOC118513840|XP_035916010.1|ASTE	LOC108006441|XP_016925458.1|DSUZ
OG0005234	LOC118512028|XP_035911712.1|ASTE	LOC108021577|XP_016945849.1|DSUZ
OG0005235	LOC118508933|XP_035904734.1|ASTE	LOC108020929|XP_016944841.1|DSUZ
OG0005236	LOC118508932|XP_035904733.1|ASTE	LOC108007467|XP_016926635.1|DSUZ
OG0005237	LOC118508928|XP_035904727.1|ASTE	LOC108021480|XP_016945711.1|DSUZ
OG0005238	LOC118508931|XP_035904732.1|ASTE	LOC108012165|XP_016932951.1|DSUZ
OG0005239	LOC118511096|XP_035909698.1|ASTE	LOC108021474|XP_016945702.1|DSUZ
OG0005240	LOC118511101|XP_035909714.1|ASTE	LOC108021263|XP_016945377.1|DSUZ
OG0005241	LOC118511074|XP_035909626.1|ASTE	LOC108021034|XP_016945012.1|DSUZ
OG0005242	LOC118511114|XP_035909732.1|ASTE	LOC108005843|XP_016924683.1|DSUZ
OG0005243	LOC118511088|XP_035909667.1|ASTE	LOC108020978|XP_036677034.1|DSUZ
OG0005244	LOC118513938|XP_035916215.1|ASTE	LOC108008075|XP_036672516.1|DSUZ
OG0005245	LOC118513923|XP_035916184.1|ASTE	LOC108017127|XP_036674874.1|DSUZ
OG0005246	LOC118513959|XP_035916251.1|ASTE	LOC108020958|XP_016944894.2|DSUZ
OG0005247	LOC118513561|XP_035915382.1|ASTE	LOC108009791|XP_016929940.1|DSUZ
OG0005248	LOC118511628|XP_035910830.1|ASTE	LOC108004880|XP_036673962.1|DSUZ
OG0005249	LOC118510632|XP_035908564.1|ASTE	LOC108018611|XP_016941662.2|DSUZ
OG0005250	LOC118510621|XP_035908542.1|ASTE	LOC108017481|XP_016940075.1|DSUZ
OG0005251	LOC118511561|XP_035910689.1|ASTE	LOC108020999|XP_016944955.1|DSUZ
OG0005252	LOC118511210|XP_035909887.1|ASTE	LOC108017922|XP_016940588.1|DSUZ
OG0005253	LOC118514518|XP_035917377.1|ASTE	LOC108014531|XP_016936166.1|DSUZ
OG0005254	LOC118513531|XP_035915296.1|ASTE	LOC108009384|XP_016929187.1|DSUZ
OG0005255	LOC118513532|XP_035915297.1|ASTE	LOC108021530|XP_016945781.1|DSUZ
OG0005256	LOC118509159|XP_035905300.1|ASTE	LOC108015732|XP_016937759.1|DSUZ
OG0005257	LOC118509050|XP_035905029.1|ASTE, LOC118516611|XP_035918478.1|ASTE	LOC108021625|XP_016945920.1|DSUZ
OG0005258	LOC118514705|XP_035917671.1|ASTE	LOC108021484|XP_016945714.1|DSUZ
OG0005259	LOC118513585|XP_035915446.1|ASTE	LOC108020663|XP_016944517.1|DSUZ
OG0005260	LOC118513539|XP_035915305.1|ASTE	LOC108020675|XP_016944537.1|DSUZ
OG0005261	LOC118513537|XP_035915302.1|ASTE	LOC108021281|XP_016945408.1|DSUZ
OG0005262	LOC118513988|XP_035916312.1|ASTE	LOC108015193|XP_016937005.1|DSUZ
OG0005263	LOC118513912|XP_035916146.1|ASTE	LOC108020969|XP_036675270.1|DSUZ
OG0005264	LOC118513958|XP_035916249.1|ASTE	LOC108012201|XP_016932988.1|DSUZ
OG0005265	LOC118510582|XP_035908467.1|ASTE	LOC108021038|XP_016945018.1|DSUZ
OG0005266	LOC118513223|XP_035914643.1|ASTE	LOC108020931|XP_016944847.1|DSUZ
OG0005267	LOC118513516|XP_035915268.1|ASTE	LOC108021176|XP_016945247.1|DSUZ
OG0005268	LOC118513515|XP_035915267.1|ASTE	LOC108021175|XP_016945246.1|DSUZ
OG0005269	LOC118513524|XP_035915279.1|ASTE	LOC108021144|XP_016945200.2|DSUZ
OG0005270	LOC118513567|XP_035915389.1|ASTE	LOC108021655|XP_016945956.1|DSUZ
OG0005271	LOC118513560|XP_035915376.1|ASTE	LOC108020975|XP_016944914.1|DSUZ
OG0005272	LOC118513563|XP_035915384.1|ASTE	LOC108021242|XP_016945340.1|DSUZ
OG0005273	LOC118513558|XP_035915373.1|ASTE	LOC108010562|XP_016930933.1|DSUZ
OG0005274	LOC118513556|XP_035915371.1|ASTE	LOC108021152|XP_016945212.1|DSUZ
OG0005275	LOC118513554|XP_035915343.1|ASTE	LOC108018075|XP_016940969.1|DSUZ
OG0005276	LOC118513548|XP_035915327.1|ASTE	LOC108021547|XP_036673922.1|DSUZ
OG0005277	LOC118513546|XP_035915325.1|ASTE	LOC108005899|XP_016924786.1|DSUZ
OG0005278	LOC118513547|XP_035915326.1|ASTE	LOC108009864|XP_016930053.1|DSUZ
OG0005279	LOC118511042|XP_035909529.1|ASTE	LOC108007641|XP_016926851.1|DSUZ
OG0005280	LOC118513913|XP_035916147.1|ASTE	LOC108021362|XP_016945541.1|DSUZ
OG0005281	LOC118513861|XP_035916054.1|ASTE	LOC108005596|XP_016924425.2|DSUZ
OG0005282	LOC118513851|XP_035916029.1|ASTE	LOC108004870|XP_016923443.1|DSUZ
OG0005283	LOC118513852|XP_035916036.1|ASTE	LOC108015775|XP_016937807.2|DSUZ
OG0005284	LOC118511091|XP_035909677.1|ASTE	LOC108017116|XP_016939568.1|DSUZ
OG0005285	LOC118511762|XP_035911125.1|ASTE	LOC108005655|XP_016924463.1|DSUZ
OG0005286	LOC118513969|XP_035916286.1|ASTE	LOC108017230|XP_016939719.1|DSUZ
OG0005287	LOC118513925|XP_035916186.1|ASTE	LOC108017208|XP_016939698.1|DSUZ
OG0005288	LOC118511068|XP_035909569.1|ASTE	LOC108017847|XP_036668583.1|DSUZ
OG0005289	LOC118511058|XP_035909560.1|ASTE	LOC108014223|XP_036677309.1|DSUZ, LOC108015948|XP_016938020.2|DSUZ
OG0005290	LOC118511059|XP_035909562.1|ASTE	LOC108016287|XP_016938410.1|DSUZ
OG0005291	LOC118511579|XP_035910723.1|ASTE	LOC108006089|XP_016925028.1|DSUZ
OG0005292	LOC118513663|XP_035915650.1|ASTE	LOC108020707|XP_016944567.1|DSUZ
OG0005293	LOC118512209|XP_035912215.1|ASTE	LOC108013570|XP_016934985.1|DSUZ
OG0005294	LOC118509332|XP_035905692.1|ASTE	LOC108021223|XP_016945315.1|DSUZ
OG0005295	LOC118509335|XP_035905695.1|ASTE	LOC108017173|XP_036668702.1|DSUZ
OG0005296	LOC118513543|XP_035915313.1|ASTE	LOC108007994|XP_036675006.1|DSUZ
OG0005297	LOC118509046|XP_035905014.1|ASTE	LOC108021600|XP_016945883.1|DSUZ
OG0005298	LOC118513312|XP_035914793.1|ASTE	LOC108021069|XP_016945070.1|DSUZ
OG0005299	LOC118509059|XP_035905064.1|ASTE	LOC108015446|XP_036675424.1|DSUZ
OG0005300	LOC118513389|XP_035914959.1|ASTE	LOC108004705|XP_016923207.1|DSUZ
OG0005301	LOC118511720|XP_035911041.1|ASTE	LOC108019425|XP_016942739.1|DSUZ
OG0005302	LOC118514002|XP_035916331.1|ASTE	LOC108009758|XP_016929869.1|DSUZ
OG0005303	LOC118513881|XP_035916082.1|ASTE	LOC108020928|XP_016944840.1|DSUZ
OG0005304	LOC118513880|XP_035916081.1|ASTE	LOC108006474|XP_016925489.1|DSUZ
OG0005305	LOC118511079|XP_035909645.1|ASTE	LOC108009863|XP_016930052.1|DSUZ
OG0005306	LOC118511102|XP_035909715.1|ASTE	LOC108016840|XP_016939165.1|DSUZ
OG0005307	LOC118511129|XP_035909755.1|ASTE	LOC108008787|XP_016928176.1|DSUZ
OG0005308	LOC118511081|XP_035909651.1|ASTE	LOC108021216|XP_016945304.1|DSUZ
OG0005309	LOC118511084|XP_035909657.1|ASTE	LOC108019603|XP_016942967.1|DSUZ
OG0005310	LOC118510084|XP_035907386.1|ASTE	LOC108021245|XP_016945350.1|DSUZ
OG0005311	LOC118514027|XP_035916395.1|ASTE	LOC108014292|XP_016935845.1|DSUZ
OG0005312	LOC118511052|XP_035909544.1|ASTE	LOC108011972|XP_016932721.1|DSUZ
OG0005313	LOC118511638|XP_035910844.1|ASTE	LOC108021546|XP_016945803.1|DSUZ
OG0005314	LOC118513911|XP_035916145.1|ASTE	LOC108020946|XP_016944874.1|DSUZ
OG0005315	LOC118513956|XP_035916245.1|ASTE, LOC118517203|XP_035919051.1|ASTE	LOC108021542|XP_016945797.1|DSUZ
OG0005316	LOC118514028|XP_035916398.1|ASTE	LOC108009809|XP_016929972.1|DSUZ
OG0005317	LOC118514015|XP_035916378.1|ASTE	LOC108021126|XP_016945172.1|DSUZ
OG0005319	LOC118511753|XP_035911111.1|ASTE	LOC108021101|XP_016945119.1|DSUZ
OG0005320	LOC118511754|XP_035911112.1|ASTE	LOC108021131|XP_016945178.1|DSUZ
OG0005321	LOC118513412|XP_035915013.1|ASTE	LOC108021328|XP_016945486.1|DSUZ
OG0005322	LOC118510081|XP_035907382.1|ASTE	LOC108021307|XP_016945450.1|DSUZ
OG0005323	LOC118511592|XP_035910745.1|ASTE	LOC108021316|XP_036674290.1|DSUZ
OG0005324	LOC118510608|XP_035908513.1|ASTE	LOC108021487|XP_016945719.1|DSUZ
OG0005325	LOC118510607|XP_035908511.1|ASTE	LOC108017639|XP_016940242.1|DSUZ
OG0005326	LOC118510609|XP_035908515.1|ASTE	LOC108008288|XP_016927592.1|DSUZ
OG0005327	LOC118510614|XP_035908524.1|ASTE	LOC108006269|XP_016925211.1|DSUZ
OG0005328	LOC118513399|XP_035914972.1|ASTE	LOC108020791|XP_016944659.1|DSUZ
OG0005329	LOC118509136|XP_035905229.1|ASTE	LOC108013058|XP_016934166.1|DSUZ
OG0005330	LOC118509134|XP_035905227.1|ASTE	LOC108013057|XP_016934164.1|DSUZ
OG0005331	LOC118511234|XP_035909964.1|ASTE	LOC108021015|XP_016944984.1|DSUZ
OG0005332	LOC118511230|XP_035909958.1|ASTE	LOC108006238|XP_016925170.1|DSUZ
OG0005333	LOC118514608|XP_035917497.1|ASTE	LOC108006037|XP_016924973.1|DSUZ
OG0005334	LOC118511661|XP_035910902.1|ASTE	LOC108009083|XP_016928630.1|DSUZ
OG0005335	LOC118511665|XP_035910910.1|ASTE	LOC108019901|XP_016943477.1|DSUZ
OG0005336	LOC118511640|XP_035910854.1|ASTE	LOC108009276|XP_016928981.1|DSUZ
OG0005337	LOC118513418|XP_035915023.1|ASTE	LOC108009057|XP_016928551.1|DSUZ
OG0005338	LOC118513425|XP_035915032.1|ASTE	LOC108021457|XP_016945676.1|DSUZ
OG0005339	LOC118513438|XP_035915071.1|ASTE	LOC108018005|XP_016940890.1|DSUZ
OG0005340	LOC118513442|XP_035915077.1|ASTE	LOC108021125|XP_016945170.1|DSUZ
OG0005341	LOC118512455|XP_035912814.1|ASTE	LOC108019890|XP_016943457.1|DSUZ
OG0005342	LOC118508999|XP_035904896.1|ASTE	LOC108021431|XP_016945636.1|DSUZ
OG0005343	LOC118509006|XP_035904914.1|ASTE	LOC108017772|XP_016940381.1|DSUZ
OG0005345	LOC118509083|XP_035905109.1|ASTE	LOC108005911|XP_016924813.1|DSUZ
OG0005346	LOC118511611|XP_035910794.1|ASTE	LOC108011727|XP_016932442.1|DSUZ
OG0005347	LOC118511676|XP_035910930.1|ASTE	LOC108021009|XP_016944975.1|DSUZ
OG0005348	LOC118511667|XP_035910912.1|ASTE	LOC108021291|XP_016945420.1|DSUZ
OG0005349	LOC118511663|XP_035910905.1|ASTE	LOC108021689|XP_016946002.1|DSUZ
OG0005350	LOC118511647|XP_035910874.1|ASTE	LOC108006344|XP_016925352.1|DSUZ
OG0005351	LOC118512444|XP_035912801.1|ASTE	LOC108012910|XP_016933919.1|DSUZ
OG0005352	LOC118513406|XP_035914995.1|ASTE	LOC108020888|XP_036670731.1|DSUZ
OG0005353	LOC118512647|XP_035913256.1|ASTE	LOC108006189|XP_016925115.1|DSUZ
OG0005354	LOC118512657|XP_035913282.1|ASTE	LOC108018013|XP_036669578.1|DSUZ
OG0005355	LOC118512448|XP_035912805.1|ASTE	LOC108014148|XP_016935679.1|DSUZ
OG0005356	LOC118512462|XP_035912825.1|ASTE	LOC108014186|XP_016935720.1|DSUZ
OG0005357	LOC118512456|XP_035912816.1|ASTE	LOC108020903|XP_016944809.1|DSUZ
OG0005358	LOC118513445|XP_035915081.1|ASTE	LOC108009092|XP_016928644.1|DSUZ
OG0005359	LOC118508998|XP_035904895.1|ASTE	LOC108009773|XP_016929892.1|DSUZ
OG0005360	LOC118513443|XP_035915078.1|ASTE	LOC108020744|XP_016944609.1|DSUZ
OG0005361	LOC118513506|XP_035915248.1|ASTE	LOC108020988|XP_016944935.1|DSUZ
OG0005362	LOC118513292|XP_035914758.1|ASTE	LOC108021287|XP_016945416.1|DSUZ
OG0005363	LOC118511787|XP_035911198.1|ASTE	LOC108021706|XP_016946028.1|DSUZ
OG0005364	LOC118510123|XP_035907485.1|ASTE	LOC108009940|XP_016930174.1|DSUZ
OG0005365	LOC118511621|XP_035910812.1|ASTE	LOC108021202|XP_016945286.1|DSUZ
OG0005366	LOC118511607|XP_035910783.1|ASTE	LOC108021641|XP_016945938.1|DSUZ
OG0005367	LOC118509150|XP_035905259.1|ASTE	LOC108021297|XP_016945433.1|DSUZ
OG0005368	LOC118509151|XP_035905267.1|ASTE	LOC108006972|XP_016926067.2|DSUZ
OG0005369	LOC118509148|XP_035905255.1|ASTE	LOC108021778|XP_016946074.1|DSUZ
OG0005370	LOC118509149|XP_035905256.1|ASTE	LOC108016008|XP_016938093.1|DSUZ
OG0005371	LOC118509147|XP_035905253.1|ASTE	LOC108021811|XP_016946106.1|DSUZ
OG0005372	LOC118508801|XP_035904413.1|ASTE	LOC108010604|XP_016930984.2|DSUZ
OG0005373	LOC118513901|XP_035916116.1|ASTE	LOC108010532|XP_036677314.1|DSUZ
OG0005374	LOC118513735|XP_035915783.1|ASTE	LOC108009249|XP_016928921.1|DSUZ
OG0005375	LOC118513732|XP_035915778.1|ASTE	LOC108009631|XP_016929614.1|DSUZ
OG0005376	LOC118513727|XP_035915771.1|ASTE	LOC108015326|XP_036678687.1|DSUZ
OG0005377	LOC118510993|XP_035909401.1|ASTE	LOC108012904|XP_016933904.1|DSUZ
OG0005378	LOC118511006|XP_035909416.1|ASTE	LOC108009836|XP_036677641.1|DSUZ
OG0005379	LOC118511008|XP_035909421.1|ASTE	LOC108008056|XP_016927330.1|DSUZ
OG0005380	LOC118511010|XP_035909424.1|ASTE	LOC108021376|XP_016945559.1|DSUZ
OG0005381	LOC118511017|XP_035909439.1|ASTE	LOC108016522|XP_016938687.1|DSUZ
OG0005382	LOC118511018|XP_035909447.1|ASTE	LOC108017414|XP_036668736.1|DSUZ
OG0005383	LOC118509157|XP_035905293.1|ASTE	LOC108004808|XP_036670618.1|DSUZ
OG0005384	LOC118514589|XP_035917484.1|ASTE	LOC108012177|XP_016932961.2|DSUZ
OG0005385	LOC118514510|XP_035917344.1|ASTE	LOC108010018|XP_016930302.1|DSUZ
OG0005386	LOC118514526|XP_035917393.1|ASTE	LOC108010323|XP_036669484.1|DSUZ
OG0005387	LOC118508995|XP_035904887.1|ASTE	LOC108018567|XP_036672913.1|DSUZ
OG0005388	LOC118512506|XP_035912911.1|ASTE	LOC108007247|XP_016926378.1|DSUZ
OG0005389	LOC118512518|XP_035912952.1|ASTE	LOC108020998|XP_036673218.1|DSUZ
OG0005390	LOC118512565|XP_035913049.1|ASTE	LOC108016995|XP_016939434.1|DSUZ
OG0005391	LOC118512566|XP_035913050.1|ASTE	LOC108017011|XP_016939465.1|DSUZ
OG0005392	LOC118512571|XP_035913081.1|ASTE	LOC108013872|XP_016935370.1|DSUZ
OG0005393	LOC118510086|XP_035907390.1|ASTE	LOC108011576|XP_016932235.1|DSUZ
OG0005394	LOC118511218|XP_035909925.1|ASTE	LOC108021032|XP_016945011.1|DSUZ
OG0005395	LOC118514704|XP_035917666.1|ASTE	LOC108021574|XP_016945845.1|DSUZ
OG0005396	LOC118509155|XP_035905279.1|ASTE	LOC108019439|XP_016942756.1|DSUZ
OG0005397	LOC118509158|XP_035905299.1|ASTE	LOC108006853|XP_016925905.1|DSUZ
OG0005398	LOC118513775|XP_035915845.1|ASTE	LOC108016248|XP_016938360.1|DSUZ
OG0005399	LOC118508965|XP_035904802.1|ASTE	LOC108019932|XP_016943532.1|DSUZ
OG0005401	LOC118513740|XP_035915790.1|ASTE	LOC108006299|XP_016925264.1|DSUZ
OG0005402	LOC118513751|XP_035915804.1|ASTE	LOC108021607|XP_016945892.1|DSUZ
OG0005403	LOC118513748|XP_035915801.1|ASTE	LOC108005417|XP_016924178.1|DSUZ
OG0005404	LOC118513747|XP_035915799.1|ASTE	LOC108005421|XP_016924191.1|DSUZ
OG0005405	LOC118513759|XP_035915826.1|ASTE	LOC108010273|XP_016930623.1|DSUZ
OG0005406	LOC118513763|XP_035915829.1|ASTE	LOC108017724|XP_036670043.1|DSUZ
OG0005407	LOC118513765|XP_035915834.1|ASTE, LOC118515269|XP_035917855.1|ASTE	LOC108008349|XP_016927667.1|DSUZ
OG0005408	LOC118514683|XP_035917622.1|ASTE	LOC108021225|XP_016945313.1|DSUZ
OG0005409	LOC118514699|XP_035917654.1|ASTE	LOC108019216|XP_016942500.1|DSUZ
OG0005410	LOC118514154|XP_035916660.1|ASTE	LOC108007657|XP_016926872.1|DSUZ
OG0005411	LOC118513365|XP_035914889.1|ASTE	LOC108009833|XP_016930012.1|DSUZ
OG0005412	LOC118513368|XP_035914892.1|ASTE	LOC108008419|XP_016927754.1|DSUZ
OG0005413	LOC118514583|XP_035917479.1|ASTE	LOC108017864|XP_016940510.1|DSUZ
OG0005414	LOC118512532|XP_035912977.1|ASTE	LOC108016650|XP_016938847.1|DSUZ
OG0005415	LOC118511687|XP_035910963.1|ASTE	LOC108005375|XP_016924122.1|DSUZ
OG0005416	LOC118512578|XP_035913095.1|ASTE	LOC108018175|XP_016941162.1|DSUZ
OG0005417	LOC118510635|XP_035908572.1|ASTE	LOC108008594|XP_016927965.1|DSUZ
OG0005418	LOC118510642|XP_035908628.1|ASTE	LOC108021037|XP_016945017.1|DSUZ
OG0005419	LOC118510649|XP_035908657.1|ASTE	LOC108021188|XP_016945265.1|DSUZ
OG0005420	LOC118514276|XP_035916910.1|ASTE	LOC108006905|XP_016925987.2|DSUZ
OG0005421	LOC118509811|XP_035906855.1|ASTE	LOC108021719|XP_016946045.1|DSUZ
OG0005422	LOC118514674|XP_035917610.1|ASTE	LOC108011225|XP_016931811.1|DSUZ
OG0005423	LOC118511774|XP_035911156.1|ASTE	LOC108018739|XP_016941807.1|DSUZ
OG0005424	LOC118511781|XP_035911183.1|ASTE	LOC108009616|XP_016929590.1|DSUZ
OG0005425	LOC118511783|XP_035911193.1|ASTE	LOC108006305|XP_016925281.1|DSUZ
OG0005426	LOC118514525|XP_035917392.1|ASTE	LOC108009152|XP_016928746.1|DSUZ
OG0005427	LOC118514635|XP_035917539.1|ASTE	LOC108009280|XP_016928993.1|DSUZ
OG0005428	LOC118514633|XP_035917533.1|ASTE	LOC108011883|XP_016932618.1|DSUZ
OG0005429	LOC118514637|XP_035917544.1|ASTE	LOC108021099|XP_036670652.1|DSUZ
OG0005430	LOC118514638|XP_035917546.1|ASTE	LOC108021100|XP_016945117.1|DSUZ
OG0005431	LOC118509321|XP_035905677.1|ASTE	LOC108021653|XP_016945954.1|DSUZ
OG0005432	LOC118514569|XP_035917462.1|ASTE	LOC108014216|XP_036678128.1|DSUZ
OG0005433	LOC118508947|XP_035904754.1|ASTE	LOC108008730|XP_016928119.1|DSUZ
OG0005434	LOC118513587|XP_035915449.1|ASTE	LOC108013745|XP_016935187.1|DSUZ
OG0005435	LOC118513591|XP_035915465.1|ASTE	LOC108006140|XP_016925084.2|DSUZ
OG0005436	LOC118513590|XP_035915464.1|ASTE	LOC108015861|XP_016937917.1|DSUZ
OG0005437	LOC118514533|XP_035917407.1|ASTE	LOC118878588|XP_036677518.1|DSUZ, LOC108020229|XP_036673823.1|DSUZ
OG0005438	LOC118511690|XP_035910982.1|ASTE	LOC108020191|XP_016943791.1|DSUZ
OG0005439	LOC118514584|XP_035917480.1|ASTE	LOC108018302|XP_016941325.1|DSUZ
OG0005440	LOC118514505|XP_035917333.1|ASTE	LOC108020313|XP_016943937.1|DSUZ
OG0005441	LOC118513276|XP_035914734.1|ASTE	LOC108011974|XP_016932725.2|DSUZ
OG0005442	LOC118513287|XP_035914752.1|ASTE	LOC108007680|XP_016926895.1|DSUZ
OG0005443	LOC118513285|XP_035914746.1|ASTE	LOC108021426|XP_016945627.1|DSUZ
OG0005444	LOC118509226|XP_035905425.1|ASTE	LOC108020940|XP_016944869.1|DSUZ
OG0005445	LOC118513251|XP_035914705.1|ASTE	LOC108009552|XP_016929499.1|DSUZ
OG0005446	LOC118513261|XP_035914717.1|ASTE	LOC108011946|XP_016932683.1|DSUZ
OG0005447	LOC118512607|XP_035913171.1|ASTE	LOC108004863|XP_016923437.1|DSUZ
OG0005448	LOC118512603|XP_035913165.1|ASTE	LOC108017981|XP_016940808.1|DSUZ
OG0005449	LOC118513691|XP_035915704.1|ASTE	LOC108019174|XP_016942426.1|DSUZ
OG0005450	LOC118513695|XP_035915712.1|ASTE	LOC108014766|XP_016936448.2|DSUZ
OG0005451	LOC118513455|XP_035915109.1|ASTE	LOC108021407|XP_016945603.1|DSUZ
OG0005452	LOC118513216|XP_035914629.1|ASTE	LOC108010161|XP_016930487.1|DSUZ
OG0005453	LOC118508807|XP_035904426.1|ASTE	LOC108011555|XP_036673000.1|DSUZ
OG0005454	LOC118509829|XP_035906892.1|ASTE	LOC108014301|XP_016935857.1|DSUZ
OG0005455	LOC118510045|XP_035907326.1|ASTE	LOC108008638|XP_016928006.1|DSUZ
OG0005456	LOC118510852|XP_035909078.1|ASTE	LOC108021284|XP_016945412.1|DSUZ
OG0005457	LOC118510853|XP_035909079.1|ASTE	LOC108013403|XP_016934749.1|DSUZ
OG0005458	LOC118510847|XP_035909071.1|ASTE	LOC108021359|XP_016945534.1|DSUZ
OG0005459	LOC118510844|XP_035909064.1|ASTE	LOC108021526|XP_016945776.1|DSUZ
OG0005460	LOC118509826|XP_035906889.1|ASTE	LOC108015412|XP_016937331.1|DSUZ
OG0005461	LOC118513332|XP_035914839.1|ASTE	LOC108021197|XP_016945275.1|DSUZ
OG0005462	LOC118513348|XP_035914870.1|ASTE	LOC108021198|XP_016945276.1|DSUZ
OG0005463	LOC118513347|XP_035914869.1|ASTE	LOC108013165|XP_016934351.1|DSUZ
OG0005464	LOC118513314|XP_035914795.1|ASTE	LOC108010125|XP_016930445.1|DSUZ
OG0005465	LOC118513264|XP_035914721.1|ASTE	LOC108013382|XP_016934713.1|DSUZ
OG0005466	LOC118513262|XP_035914718.1|ASTE	LOC108021418|XP_016945622.1|DSUZ
OG0005467	LOC118513222|XP_035914641.1|ASTE	LOC108005983|XP_016924913.1|DSUZ
OG0005468	LOC118508958|XP_035904779.1|ASTE	LOC108017951|XP_016940680.1|DSUZ
OG0005469	LOC118508963|XP_035904799.1|ASTE	LOC108005446|XP_016924228.2|DSUZ
OG0005470	LOC118508962|XP_035904796.1|ASTE	LOC108018043|XP_016940925.1|DSUZ
OG0005471	LOC118514159|XP_035916692.1|ASTE	LOC108018500|XP_036669167.1|DSUZ
OG0005473	LOC118513335|XP_035914847.1|ASTE	LOC108021289|XP_016945421.1|DSUZ
OG0005474	LOC118509299|XP_035905640.1|ASTE	LOC108021135|XP_016945181.1|DSUZ
OG0005475	LOC118512591|XP_035913123.1|ASTE	LOC108021134|XP_016945180.1|DSUZ
OG0005476	LOC118509302|XP_035905644.1|ASTE	LOC108019817|XP_016943320.1|DSUZ
OG0005477	LOC118509290|XP_035905597.1|ASTE	LOC118877252|XP_036670852.1|DSUZ
OG0005478	LOC118509284|XP_035905555.1|ASTE	LOC108021338|XP_016945508.1|DSUZ
OG0005479	LOC118509171|XP_035905324.1|ASTE	LOC108021346|XP_016945517.1|DSUZ
OG0005480	LOC118509283|XP_035905554.1|ASTE	LOC108021347|XP_016945518.1|DSUZ
OG0005481	LOC118509175|XP_035905333.1|ASTE	LOC108021182|XP_016945252.1|DSUZ
OG0005482	LOC118509183|XP_035905342.1|ASTE	LOC108019388|XP_016942709.2|DSUZ
OG0005483	LOC118509184|XP_035905345.1|ASTE	LOC108011599|XP_016932257.1|DSUZ
OG0005484	LOC118517247|XP_035919113.1|ASTE, LOC118509200|XP_035905363.1|ASTE	LOC108005063|XP_016923736.1|DSUZ
OG0005485	LOC118509959|XP_035907220.1|ASTE	LOC108019917|XP_036669961.1|DSUZ
OG0005486	LOC118508809|XP_035904438.1|ASTE	LOC108017770|XP_016940379.1|DSUZ
