Orthogroup	ASTE.longest_only	DSIM.longest_only
OG0004053	LOC118505769|XP_035897905.1|ASTE	LOC27206159|XP_016027005.1|DSIM
OG0004054	LOC118512731|XP_035913484.1|ASTE	LOC6732690|XP_039154287.1|DSIM
OG0004055	LOC118505757|XP_035897867.1|ASTE	LOC6728665|XP_016035325.1|DSIM
OG0004056	LOC118505755|XP_035897865.1|ASTE	LOC6726644|XP_016033134.1|DSIM
OG0004057	LOC118505746|XP_035897836.1|ASTE, LOC118517025|XP_035918782.1|ASTE	LOC6738758|XP_002085558.1|DSIM
OG0004058	LOC118507577|XP_035902123.1|ASTE	LOC6736583|XP_002083445.1|DSIM
OG0004059	LOC118506590|XP_035899840.1|ASTE	LOC6727168|XP_016033661.1|DSIM
OG0004060	LOC118511894|XP_035911417.1|ASTE	LOC6728541|XP_002103886.1|DSIM
OG0004061	LOC118506572|XP_035899807.1|ASTE	LOC6725719|XP_016038995.1|DSIM
OG0004062	LOC118506649|XP_035899943.1|ASTE	LOC27206263|XP_016029926.1|DSIM
OG0004063	LOC118506643|XP_035899924.1|ASTE	LOC6724960|XP_002105996.1|DSIM
OG0004064	LOC118506641|XP_035899916.1|ASTE	LOC6738214|XP_002085026.2|DSIM
OG0004065	LOC118506635|XP_035899897.1|ASTE	LOC6735664|XP_039148643.1|DSIM
OG0004066	LOC118506632|XP_035899896.1|ASTE	LOC6734500|XP_002081519.2|DSIM
OG0004067	LOC118506626|XP_035899890.1|ASTE	LOC6725700|XP_016038973.1|DSIM
OG0004068	LOC118506624|XP_035899886.1|ASTE	LOC6728839|XP_002104173.2|DSIM
OG0004069	LOC118506625|XP_035899887.1|ASTE	LOC6728837|XP_039151278.1|DSIM
OG0004070	LOC118506604|XP_035899864.1|ASTE	LOC6739613|XP_002076507.2|DSIM
OG0004071	LOC118504567|XP_035895075.1|ASTE, LOC118517214|XP_035919085.1|ASTE	LOC6737366|XP_002084204.2|DSIM
OG0004072	LOC118517216|XP_035919087.1|ASTE, LOC118504569|XP_035895077.1|ASTE	LOC6737367|XP_002084205.2|DSIM
OG0004073	LOC118505616|XP_035897569.1|ASTE	LOC6726313|XP_002107274.1|DSIM
OG0004074	LOC118505617|XP_035897570.1|ASTE	LOC6735715|XP_039148389.1|DSIM
OG0004075	LOC118504463|XP_035894856.1|ASTE	LOC6734321|XP_002081344.1|DSIM
OG0004076	LOC118508347|XP_035903927.1|ASTE	LOC6734319|XP_016027381.1|DSIM
OG0004077	LOC118517551|XP_035919684.1|ASTE	LOC6731432|XP_016024055.1|DSIM
OG0004078	LOC118517542|XP_035919674.1|ASTE	LOC6729714|XP_002105020.1|DSIM
OG0004079	LOC118517524|XP_035919646.1|ASTE	LOC6725364|XP_002106381.1|DSIM
OG0004080	LOC118504862|XP_035895791.1|ASTE	LOC6734789|XP_002081792.1|DSIM
OG0004081	LOC118505285|XP_035896759.1|ASTE	LOC6739433|XP_039147550.1|DSIM
OG0004082	LOC118505657|XP_035897641.1|ASTE	LOC6735487|XP_002082426.1|DSIM
OG0004083	LOC118505659|XP_035897643.1|ASTE	LOC6729324|XP_002104641.2|DSIM
OG0004084	LOC118505660|XP_035897645.1|ASTE	LOC120284815|XP_039150083.1|DSIM, LOC6738707|XP_039150080.1|DSIM
OG0004085	LOC118505682|XP_035897708.1|ASTE	LOC6727788|XP_016034360.1|DSIM
OG0004086	LOC118504924|XP_035895902.1|ASTE	LOC6739776|XP_016036551.1|DSIM
OG0004087	LOC118506727|XP_035900157.1|ASTE	LOC27207989|XP_016038848.1|DSIM
OG0004088	LOC118502764|XP_035891241.1|ASTE, LOC118502890|XP_035891501.1|ASTE	LOC6729824|XP_002105127.1|DSIM
OG0004089	LOC118505535|XP_035897343.1|ASTE	LOC27208056|XP_039152221.1|DSIM
OG0004090	LOC118505503|XP_035897264.1|ASTE	LOC6729389|XP_016036036.1|DSIM
OG0004092	LOC118505513|XP_035897305.1|ASTE	LOC27208079|XP_016038388.2|DSIM
OG0004094	LOC118517189|XP_035919022.1|ASTE, LOC118505289|XP_035896767.1|ASTE	LOC27208947|XP_016038034.1|DSIM
OG0004095	LOC118504505|XP_035894925.1|ASTE	LOC6728475|XP_002103820.2|DSIM
OG0004096	LOC118504495|XP_035894911.1|ASTE	LOC27207937|XP_016036553.1|DSIM
OG0004097	LOC118507624|XP_035902239.1|ASTE	LOC6737902|XP_002084730.1|DSIM
OG0004098	LOC118507620|XP_035902231.1|ASTE	LOC6727790|XP_016034363.1|DSIM
OG0004099	LOC118507116|XP_035901013.1|ASTE	LOC6726734|XP_016033230.2|DSIM
OG0004100	LOC118507121|XP_035901019.1|ASTE	LOC6726746|XP_002102157.1|DSIM
OG0004101	LOC118507123|XP_035901024.1|ASTE	LOC6726748|XP_002102159.2|DSIM
OG0004102	LOC118507136|XP_035901059.1|ASTE	LOC6726749|XP_039151478.1|DSIM
OG0004103	LOC118507135|XP_035901057.1|ASTE	LOC6729712|XP_002105018.1|DSIM
OG0004104	LOC118507137|XP_035901060.1|ASTE	LOC6729234|XP_016035886.1|DSIM
OG0004105	LOC118505647|XP_035897622.1|ASTE	LOC6738216|XP_016032077.1|DSIM
OG0004106	LOC118504714|XP_035895444.1|ASTE	LOC6739013|XP_002085808.1|DSIM
OG0004107	LOC118504704|XP_035895430.1|ASTE	LOC6736515|XP_002083385.1|DSIM
OG0004108	LOC118504697|XP_035895418.1|ASTE	LOC6728000|XP_002103352.1|DSIM
OG0004109	LOC118504699|XP_035895421.1|ASTE	LOC6729391|XP_016036037.1|DSIM
OG0004110	LOC118504700|XP_035895422.1|ASTE	LOC6739097|XP_039149852.1|DSIM
OG0004111	LOC118504576|XP_035895110.1|ASTE	LOC6729651|XP_016036291.1|DSIM
OG0004112	LOC118504940|XP_035895928.1|ASTE, LOC118517077|XP_035918821.1|ASTE	LOC6729731|XP_016036390.1|DSIM
OG0004113	LOC118504955|XP_035895968.1|ASTE	LOC6726597|XP_016040271.1|DSIM
OG0004114	LOC118517584|XP_035919752.1|ASTE	LOC6725195|XP_002106218.1|DSIM
OG0004115	LOC118517578|XP_035919727.1|ASTE	LOC6725192|XP_039152986.1|DSIM
OG0004116	LOC118506166|XP_035898830.1|ASTE, LOC118506502|XP_035899596.1|ASTE	LOC6729646|XP_016036288.1|DSIM
OG0004117	LOC118506503|XP_035899611.1|ASTE	LOC6727643|XP_002103020.1|DSIM
OG0004118	LOC118505320|XP_035896858.1|ASTE	LOC6734943|XP_002081940.1|DSIM
OG0004119	LOC118517516|XP_035919634.1|ASTE	LOC6727618|XP_002102997.1|DSIM
OG0004120	LOC118503648|XP_035893057.1|ASTE	LOC6739731|XP_039151002.1|DSIM
OG0004121	LOC118505521|XP_035897314.1|ASTE	LOC6736827|XP_002083683.1|DSIM
OG0004122	LOC118505496|XP_035897249.1|ASTE	LOC6728009|XP_002103361.1|DSIM
OG0004123	LOC118505466|XP_035897168.1|ASTE	LOC6727171|XP_016033663.1|DSIM
OG0004124	LOC118506654|XP_035899961.1|ASTE	LOC6725818|XP_016039143.1|DSIM
OG0004125	LOC118506292|XP_035899117.1|ASTE	LOC6730169|XP_016036927.1|DSIM
OG0004126	LOC118503650|XP_035893062.1|ASTE	LOC6730160|XP_039150385.1|DSIM
OG0004127	LOC118507726|XP_035902573.1|ASTE	LOC6731715|XP_016024391.1|DSIM
OG0004128	LOC118517102|XP_035918853.1|ASTE, LOC118503686|XP_035893120.1|ASTE	LOC6739742|XP_002076635.1|DSIM
OG0004129	LOC118507635|XP_035902252.1|ASTE	LOC6734049|XP_016027056.2|DSIM
OG0004130	LOC118506342|XP_035899218.1|ASTE	LOC27207261|XP_039152397.1|DSIM
OG0004131	LOC118502610|XP_035890870.1|ASTE	LOC6727868|XP_039150586.1|DSIM
OG0004132	LOC118502608|XP_035890866.1|ASTE	LOC6736549|XP_016030128.1|DSIM
OG0004133	LOC118502604|XP_035890861.1|ASTE	LOC6732039|XP_002079171.1|DSIM
OG0004134	LOC118502589|XP_035890833.1|ASTE	LOC6729517|XP_016036190.1|DSIM
OG0004135	LOC118508524|XP_035904276.1|ASTE	LOC6727359|XP_039151704.1|DSIM
OG0004136	LOC118517519|XP_035919641.1|ASTE	LOC6727160|XP_002102553.1|DSIM
OG0004137	LOC118507016|XP_035900846.1|ASTE	LOC6733796|XP_002080840.1|DSIM
OG0004138	LOC118507025|XP_035900868.1|ASTE	LOC6738347|XP_002085157.1|DSIM
OG0004139	LOC118507024|XP_035900867.1|ASTE	LOC27207950|XP_016037965.1|DSIM
OG0004140	LOC118507062|XP_035900933.1|ASTE	LOC6725336|XP_002106353.1|DSIM
OG0004141	LOC118504344|XP_035894598.1|ASTE	LOC6735380|XP_016028708.1|DSIM
OG0004142	LOC118507677|XP_035902360.1|ASTE	LOC6725807|XP_016039128.2|DSIM
OG0004143	LOC118508546|XP_035904328.1|ASTE	LOC6728353|XP_002103701.1|DSIM
OG0004145	LOC118507764|XP_035902674.1|ASTE	LOC6737254|XP_002084094.1|DSIM
OG0004146	LOC118507113|XP_035901008.1|ASTE	LOC6727902|XP_016034521.1|DSIM
OG0004147	LOC118504360|XP_035894645.1|ASTE	LOC6731709|XP_002078844.1|DSIM
OG0004148	LOC118504589|XP_035895136.1|ASTE	LOC6728324|XP_016034958.1|DSIM
OG0004149	LOC118504602|XP_035895159.1|ASTE	LOC6727167|XP_016033658.1|DSIM
OG0004150	LOC118506521|XP_035899651.1|ASTE	LOC6728018|XP_002103370.2|DSIM
OG0004151	LOC118508253|XP_035903759.1|ASTE, LOC118515266|XP_035917847.1|ASTE	LOC6730356|XP_002105638.1|DSIM
OG0004152	LOC118508264|XP_035903788.1|ASTE	LOC6726808|XP_016033308.1|DSIM
OG0004153	LOC118508270|XP_035903804.1|ASTE	LOC6739385|XP_002076294.1|DSIM
OG0004154	LOC118508273|XP_035903807.1|ASTE	LOC6738331|XP_002085141.2|DSIM
OG0004155	LOC118503212|XP_035892095.1|ASTE	LOC6727911|XP_002103266.1|DSIM
OG0004156	LOC118503217|XP_035892103.1|ASTE	LOC6728028|XP_016034643.1|DSIM
OG0004157	LOC118503219|XP_035892105.1|ASTE	LOC6740230|XP_016040001.1|DSIM
OG0004158	LOC118504761|XP_035895582.1|ASTE	LOC27206268|XP_016029762.1|DSIM
OG0004159	LOC118504763|XP_035895584.1|ASTE	LOC6729574|XP_002104882.1|DSIM
OG0004160	LOC118504765|XP_035895588.1|ASTE	LOC6736422|XP_002083294.1|DSIM
OG0004161	LOC118502359|XP_035890461.1|ASTE	LOC6728591|XP_016035222.1|DSIM
OG0004162	LOC118505833|XP_035898081.1|ASTE	LOC27206848|XP_016035467.1|DSIM
OG0004163	LOC118502781|XP_035891271.1|ASTE	LOC6728752|XP_039150637.1|DSIM
OG0004164	LOC118506718|XP_035900124.1|ASTE	LOC6726703|XP_039151577.1|DSIM
OG0004165	LOC118505389|XP_035896993.1|ASTE	LOC6735617|XP_016028980.1|DSIM
OG0004166	LOC118506148|XP_035898794.1|ASTE	LOC6735976|XP_002082885.1|DSIM
OG0004167	LOC118503707|XP_035893163.1|ASTE	LOC6728904|XP_002104234.2|DSIM
OG0004168	LOC118507092|XP_035900974.1|ASTE	LOC6729444|XP_016022617.1|DSIM
OG0004169	LOC118506210|XP_035898920.1|ASTE	LOC6725349|XP_039152962.1|DSIM
OG0004170	LOC118504764|XP_035895585.1|ASTE	LOC6725668|XP_039152387.1|DSIM
OG0004171	LOC118504766|XP_035895589.1|ASTE	LOC6725153|XP_002106179.1|DSIM
OG0004172	LOC118507665|XP_035902334.1|ASTE	LOC6726131|XP_016039637.1|DSIM
OG0004174	LOC118503265|XP_035892202.1|ASTE	LOC6734332|XP_016027407.1|DSIM
OG0004175	LOC118508551|XP_035904334.1|ASTE	LOC6734843|XP_002081845.1|DSIM
OG0004176	LOC118502587|XP_035890831.1|ASTE	LOC6737263|XP_016030972.1|DSIM
OG0004177	LOC118508525|XP_035904286.1|ASTE	LOC6728030|XP_016034644.1|DSIM
OG0004178	LOC118507703|XP_035902468.1|ASTE	LOC6727654|XP_039151188.1|DSIM
OG0004179	LOC118503010|XP_035891719.1|ASTE	LOC6724920|XP_016037778.1|DSIM
OG0004180	LOC118502987|XP_035891672.1|ASTE	LOC6727412|XP_016033964.1|DSIM
OG0004181	LOC118506967|XP_035900695.1|ASTE	LOC6729285|XP_016035925.1|DSIM
OG0004182	LOC118505695|XP_035897728.1|ASTE	LOC6737811|XP_039150316.1|DSIM
OG0004183	LOC118505696|XP_035897734.1|ASTE	LOC6737810|XP_016031591.2|DSIM
OG0004184	LOC118507627|XP_035902241.1|ASTE	LOC6736722|XP_016030338.1|DSIM
OG0004185	LOC118514121|XP_035916600.1|ASTE	LOC6732143|XP_016024824.1|DSIM
OG0004186	LOC118507590|XP_035902146.1|ASTE	LOC6724888|XP_002105926.1|DSIM
OG0004187	LOC118507583|XP_035902137.1|ASTE	LOC6728410|XP_002103757.2|DSIM
OG0004188	LOC118507705|XP_035902489.1|ASTE	LOC6727996|XP_016034596.1|DSIM
OG0004189	LOC118507711|XP_035902499.1|ASTE	LOC6727994|XP_002103346.1|DSIM
OG0004190	LOC118507723|XP_035902567.1|ASTE	LOC6727071|XP_016033565.1|DSIM
OG0004191	LOC118507725|XP_035902571.1|ASTE	LOC6727068|XP_002102465.1|DSIM
OG0004192	LOC118505710|XP_035897772.1|ASTE, LOC118505711|XP_035897776.1|ASTE	LOC6727482|XP_016034071.1|DSIM
OG0004193	LOC118505706|XP_035897752.1|ASTE, LOC118505712|XP_035897778.1|ASTE	LOC6725595|XP_039152552.1|DSIM
OG0004194	LOC118508426|XP_035904095.1|ASTE	LOC6727601|XP_016034194.1|DSIM
OG0004195	LOC118507941|XP_035903152.1|ASTE	LOC6740545|XP_016039406.1|DSIM
OG0004196	LOC118507939|XP_035903147.1|ASTE	LOC6730001|XP_002105295.3|DSIM
OG0004197	LOC118507950|XP_035903168.1|ASTE	LOC6728520|XP_002103865.2|DSIM
OG0004198	LOC118502650|XP_035890992.1|ASTE	LOC6726720|XP_002102131.2|DSIM
OG0004199	LOC118506988|XP_035900753.1|ASTE	LOC6727834|XP_039150865.1|DSIM
OG0004200	LOC118502793|XP_035891288.1|ASTE	LOC6735619|XP_016028982.1|DSIM
OG0004201	LOC118502795|XP_035891295.1|ASTE	LOC6730011|XP_002105305.2|DSIM
OG0004202	LOC118502799|XP_035891306.1|ASTE	LOC6729151|XP_002104472.1|DSIM
OG0004203	LOC118502800|XP_035891307.1|ASTE	LOC6727867|XP_016034448.1|DSIM
OG0004204	LOC118506925|XP_035900618.1|ASTE	LOC6738711|XP_002085512.1|DSIM
OG0004205	LOC118505697|XP_035897737.1|ASTE, LOC118505720|XP_035897794.1|ASTE	LOC6738099|XP_002084913.1|DSIM
OG0004206	LOC118506558|XP_035899771.1|ASTE	LOC6727383|XP_016033919.1|DSIM
OG0004207	LOC118506559|XP_035899772.1|ASTE	LOC6727384|XP_002102769.1|DSIM
OG0004208	LOC118506565|XP_035899780.1|ASTE	LOC6728506|XP_016035144.1|DSIM
OG0004209	LOC118504314|XP_035894514.1|ASTE	LOC6729462|XP_016036136.1|DSIM
OG0004210	LOC118506692|XP_035900057.1|ASTE	LOC6727212|XP_002102604.2|DSIM
OG0004211	LOC118506686|XP_035900049.1|ASTE	LOC27208509|XP_016023038.1|DSIM
OG0004212	LOC118506734|XP_035900166.1|ASTE	LOC6728783|XP_016035463.1|DSIM
OG0004213	LOC118505062|XP_035896233.1|ASTE	LOC6728872|XP_016035566.1|DSIM
OG0004214	LOC118505258|XP_035896709.1|ASTE	LOC6735501|XP_002082440.1|DSIM
OG0004215	LOC118504502|XP_035894921.1|ASTE	LOC6734645|XP_002081652.2|DSIM
OG0004216	LOC118508360|XP_035903971.1|ASTE	LOC6738046|XP_016031871.1|DSIM
OG0004217	LOC118508355|XP_035903952.1|ASTE	LOC6736869|XP_016030518.1|DSIM
OG0004218	LOC118505413|XP_035897055.1|ASTE	LOC6726302|XP_002107263.2|DSIM
OG0004219	LOC118507682|XP_035902375.1|ASTE	LOC6728898|XP_002104231.1|DSIM
OG0004220	LOC118508358|XP_035903955.1|ASTE	LOC6727891|XP_039150686.1|DSIM
OG0004221	LOC118506423|XP_035899413.1|ASTE	LOC6727230|XP_002102622.1|DSIM
OG0004222	LOC118506425|XP_035899418.1|ASTE	LOC6728445|XP_016035054.1|DSIM
OG0004223	LOC118503185|XP_035892056.1|ASTE	LOC6728441|XP_016035047.2|DSIM
OG0004224	LOC118503184|XP_035892053.1|ASTE	LOC6726822|XP_016033327.1|DSIM
OG0004225	LOC118503188|XP_035892062.1|ASTE	LOC6725191|XP_002106215.1|DSIM
OG0004226	LOC118505803|XP_035898036.1|ASTE	LOC6727823|XP_016034410.1|DSIM
OG0004227	LOC118506219|XP_035898945.1|ASTE	LOC6727870|XP_016034450.1|DSIM
OG0004228	LOC118504310|XP_035894505.1|ASTE	LOC6727869|XP_002103224.1|DSIM
OG0004230	LOC118503248|XP_035892166.1|ASTE	LOC6725409|XP_039152192.1|DSIM
OG0004231	LOC118505397|XP_035897018.1|ASTE	LOC27208679|XP_016030357.1|DSIM
OG0004232	LOC118505399|XP_035897023.1|ASTE	LOC6736734|XP_016030359.1|DSIM
OG0004233	LOC118505398|XP_035897019.1|ASTE	LOC6736735|XP_016030360.1|DSIM
OG0004234	LOC118508510|XP_035904244.1|ASTE	LOC6736747|XP_002083603.1|DSIM
OG0004235	LOC118508508|XP_035904239.1|ASTE	LOC6739957|XP_016037888.1|DSIM
OG0004236	LOC118506870|XP_035900499.1|ASTE	LOC6727594|XP_002102973.1|DSIM
OG0004237	LOC118507935|XP_035903132.1|ASTE	LOC6727111|XP_016033588.1|DSIM
OG0004238	LOC118503616|XP_035892994.1|ASTE	LOC6727637|XP_002103014.1|DSIM
OG0004239	LOC118503618|XP_035892996.1|ASTE	LOC6727223|XP_002102615.1|DSIM
OG0004240	LOC118506161|XP_035898826.1|ASTE	LOC6726775|XP_002102183.2|DSIM
OG0004241	LOC118504248|XP_035894367.1|ASTE	LOC6728862|XP_016035546.1|DSIM
OG0004242	LOC118504249|XP_035894368.1|ASTE	LOC6728845|XP_016035528.1|DSIM
OG0004243	LOC118504991|XP_035896062.1|ASTE	LOC6736858|XP_002083714.1|DSIM
OG0004244	LOC118505012|XP_035896093.1|ASTE	LOC6727600|XP_002102979.2|DSIM
OG0004245	LOC118506325|XP_035899174.1|ASTE	LOC6736316|XP_002083200.1|DSIM
OG0004246	LOC118504322|XP_035894543.1|ASTE	LOC6737684|XP_016031445.1|DSIM
OG0004247	LOC118505070|XP_035896246.1|ASTE	LOC6724943|XP_002105980.1|DSIM
OG0004248	LOC118505096|XP_035896291.1|ASTE	LOC6735395|XP_002082342.1|DSIM
OG0004249	LOC118505010|XP_035896091.1|ASTE	LOC6736200|XP_016029631.1|DSIM
OG0004250	LOC118504992|XP_035896063.1|ASTE	LOC6732195|XP_002079324.1|DSIM
OG0004251	LOC118504980|XP_035896016.1|ASTE	LOC6724787|XP_002105829.1|DSIM
OG0004252	LOC118504981|XP_035896027.1|ASTE	LOC120285045|XP_039151396.1|DSIM
OG0004253	LOC118507563|XP_035902077.1|ASTE	LOC6728880|XP_002104213.2|DSIM
OG0004254	LOC118504382|XP_035894686.1|ASTE	LOC6740240|XP_016040063.2|DSIM
OG0004255	LOC118502881|XP_035891493.1|ASTE	LOC6730749|XP_016023166.1|DSIM
OG0004257	LOC118506328|XP_035899183.1|ASTE	LOC6730140|XP_002105431.1|DSIM
OG0004258	LOC118507082|XP_035900958.1|ASTE	LOC6729562|XP_039150655.1|DSIM
OG0004259	LOC118507083|XP_035900960.1|ASTE	LOC6734795|XP_002081798.1|DSIM
OG0004260	LOC118505153|XP_035896431.1|ASTE	LOC6726723|XP_039151957.1|DSIM
OG0004261	LOC118505167|XP_035896466.1|ASTE	LOC6726819|XP_016033321.1|DSIM
OG0004262	LOC118517340|XP_035919217.1|ASTE, LOC118511197|XP_035909863.1|ASTE	LOC6739767|XP_002076661.1|DSIM
OG0004263	LOC118510984|XP_035909384.1|ASTE	LOC6727467|XP_016034061.1|DSIM
OG0004264	LOC118510977|XP_035909371.1|ASTE	LOC6727137|XP_002102530.2|DSIM
OG0004265	LOC118510946|XP_035909277.1|ASTE	LOC6727065|XP_002102462.1|DSIM
OG0004266	LOC118502502|XP_035890628.1|ASTE	LOC6727874|XP_016034470.1|DSIM
OG0004267	LOC118504237|XP_035894352.1|ASTE	LOC6728748|XP_016035420.1|DSIM
OG0004268	LOC118504267|XP_035894389.1|ASTE	LOC6734041|XP_016027052.1|DSIM
OG0004269	LOC118505815|XP_035898053.1|ASTE	LOC6734735|XP_002081738.2|DSIM
OG0004270	LOC118508278|XP_035903812.1|ASTE	LOC27208844|XP_016026346.1|DSIM
OG0004271	LOC118511195|XP_035909861.1|ASTE, LOC118517338|XP_035919215.1|ASTE	LOC6734284|XP_002081313.1|DSIM
OG0004272	LOC118505799|XP_035898027.1|ASTE	LOC6728527|XP_002103872.1|DSIM
OG0004273	LOC118505798|XP_035898026.1|ASTE	LOC6728360|XP_002103708.1|DSIM
OG0004274	LOC118507972|XP_035903197.1|ASTE	LOC6725591|XP_002106600.1|DSIM
OG0004275	LOC118512407|XP_035912692.1|ASTE	LOC6725690|XP_016038950.1|DSIM
OG0004276	LOC118515259|XP_035917837.1|ASTE, LOC118505938|XP_035898350.1|ASTE	LOC6737196|XP_016030901.1|DSIM
OG0004278	LOC118506006|XP_035898484.1|ASTE	LOC6725837|XP_016039157.1|DSIM
OG0004279	LOC118506015|XP_035898494.1|ASTE	LOC6730499|XP_002077680.2|DSIM
OG0004280	LOC118506020|XP_035898499.1|ASTE	LOC6725157|XP_039153212.1|DSIM
OG0004281	LOC118504065|XP_035893996.1|ASTE	LOC6733512|XP_002080567.2|DSIM
OG0004282	LOC118507240|XP_035901385.1|ASTE	LOC6734825|XP_002081827.1|DSIM
OG0004283	LOC118507297|XP_035901554.1|ASTE	LOC6734826|XP_002081828.1|DSIM
OG0004284	LOC118517628|XP_035919832.1|ASTE	LOC27207169|XP_016023607.1|DSIM
OG0004285	LOC118505779|XP_035897949.1|ASTE	LOC6729310|XP_002104627.1|DSIM
OG0004286	LOC118503484|XP_035892679.1|ASTE	LOC6737700|XP_039149904.1|DSIM
OG0004287	LOC118503487|XP_035892682.1|ASTE	LOC6737699|XP_016031472.1|DSIM
OG0004288	LOC118504005|XP_035893854.1|ASTE	LOC6737692|XP_002084524.1|DSIM
OG0004289	LOC118504052|XP_035893963.1|ASTE	LOC6738730|XP_016032541.1|DSIM
OG0004290	LOC118503473|XP_035892663.1|ASTE	LOC6734453|XP_016027578.1|DSIM
OG0004291	LOC118503543|XP_035892836.1|ASTE	LOC6734505|XP_002081524.1|DSIM
OG0004292	LOC118505280|XP_035896743.1|ASTE	LOC27209382|XP_016030744.1|DSIM
OG0004293	LOC118505283|XP_035896757.1|ASTE	LOC6738213|XP_016032076.1|DSIM
OG0004294	LOC118503422|XP_035892552.1|ASTE	LOC6738096|XP_016031914.1|DSIM
OG0004295	LOC118503416|XP_035892544.1|ASTE	LOC6738095|XP_016031910.1|DSIM
OG0004296	LOC118503414|XP_035892541.1|ASTE	LOC6738093|XP_002084907.1|DSIM
OG0004297	LOC118507918|XP_035903112.1|ASTE	LOC6736042|XP_039147855.1|DSIM
OG0004298	LOC118507235|XP_035901378.1|ASTE	LOC6739357|XP_016026517.1|DSIM
OG0004299	LOC118507230|XP_035901303.1|ASTE	LOC6734375|XP_039147679.1|DSIM
OG0004300	LOC118505972|XP_035898414.1|ASTE	LOC6735397|XP_002082344.1|DSIM
OG0004301	LOC118505969|XP_035898406.1|ASTE	LOC6737115|XP_002083962.2|DSIM
OG0004302	LOC118508024|XP_035903307.1|ASTE	LOC6734723|XP_016027933.1|DSIM
OG0004303	LOC118504748|XP_035895537.1|ASTE	LOC6733750|XP_002080794.1|DSIM
OG0004304	LOC118504749|XP_035895538.1|ASTE	LOC6734937|XP_016028248.2|DSIM
OG0004305	LOC118503523|XP_035892776.1|ASTE	LOC6734313|XP_039148730.1|DSIM
OG0004306	LOC118508027|XP_035903319.1|ASTE	LOC27206886|XP_016027089.1|DSIM
OG0004307	LOC118503971|XP_035893788.1|ASTE	LOC6734385|XP_016027509.1|DSIM
OG0004308	LOC118503979|XP_035893807.1|ASTE	LOC6735973|XP_016029334.1|DSIM
OG0004309	LOC118507993|XP_035903255.1|ASTE	LOC6737359|XP_016031098.1|DSIM
OG0004310	LOC118503500|XP_035892727.1|ASTE	LOC6733608|XP_016026566.1|DSIM
OG0004311	LOC118516469|XP_035918266.1|ASTE, LOC118505889|XP_035898230.1|ASTE	LOC6738811|XP_016032616.1|DSIM
OG0004312	LOC118512403|XP_035912682.1|ASTE	LOC6736020|XP_016029422.1|DSIM
OG0004313	LOC118503960|XP_035893746.1|ASTE	LOC6733221|XP_016026093.1|DSIM
OG0004314	LOC118504023|XP_035893894.1|ASTE	LOC6735591|XP_002082511.1|DSIM
OG0004315	LOC118504029|XP_035893902.1|ASTE	LOC6736050|XP_002082951.1|DSIM
OG0004316	LOC118505842|XP_035898095.1|ASTE	LOC6733781|XP_016026733.1|DSIM
OG0004317	LOC118507927|XP_035903123.1|ASTE	LOC6733511|XP_016026475.1|DSIM
OG0004318	LOC118503447|XP_035892605.1|ASTE	LOC6736028|XP_016029424.1|DSIM
OG0004319	LOC118503931|XP_035893670.1|ASTE	LOC6734201|XP_016027234.1|DSIM
OG0004320	LOC118503915|XP_035893605.1|ASTE	LOC6729098|XP_002104419.2|DSIM
OG0004321	LOC118505977|XP_035898425.1|ASTE	LOC6731514|XP_002078662.1|DSIM
OG0004322	LOC118504151|XP_035894169.1|ASTE	LOC6727569|XP_016034167.1|DSIM
OG0004323	LOC118516332|XP_035918033.1|ASTE, LOC118506065|XP_035898613.1|ASTE, LOC118516527|XP_035918354.1|ASTE	LOC6736349|XP_016029819.1|DSIM
OG0004324	LOC118516333|XP_035918035.1|ASTE, LOC118506066|XP_035898617.1|ASTE	LOC27206493|XP_039154280.1|DSIM
OG0004325	LOC118506064|XP_035898610.1|ASTE	LOC6735792|XP_002082705.1|DSIM
OG0004326	LOC118506046|XP_035898570.1|ASTE	LOC6735793|XP_016029179.1|DSIM
OG0004327	LOC118511216|XP_035909903.1|ASTE, LOC118517157|XP_035918918.1|ASTE	LOC6726099|XP_016039573.1|DSIM
OG0004328	LOC118508201|XP_035903661.1|ASTE	LOC6735899|XP_002082809.1|DSIM
OG0004329	LOC118508191|XP_035903645.1|ASTE	LOC27207297|XP_016029397.1|DSIM
OG0004330	LOC118508180|XP_035903631.1|ASTE	LOC6734950|XP_002081947.2|DSIM
OG0004331	LOC118508172|XP_035903614.1|ASTE	LOC6733775|XP_002080819.2|DSIM
OG0004332	LOC118505308|XP_035896838.1|ASTE	LOC6731684|XP_002078824.1|DSIM
OG0004333	LOC118505331|XP_035896872.1|ASTE	LOC6732565|XP_002079684.1|DSIM
OG0004334	LOC118508439|XP_035904111.1|ASTE	LOC6739224|XP_016023971.1|DSIM
OG0004335	LOC118503942|XP_035893712.1|ASTE	LOC6733244|XP_002080307.1|DSIM
OG0004336	LOC118507608|XP_035902177.1|ASTE	LOC6735359|XP_016028690.1|DSIM
OG0004337	LOC118503951|XP_035893730.1|ASTE	LOC6731456|XP_002078607.1|DSIM
OG0004338	LOC118507290|XP_035901537.1|ASTE	LOC6737422|XP_002084260.1|DSIM
OG0004339	LOC118507339|XP_035901620.1|ASTE	LOC6734493|XP_002081512.1|DSIM
OG0004340	LOC118507327|XP_035901609.1|ASTE	LOC6734492|XP_002081511.1|DSIM
