Orthogroup	BTRY.longest_only	DMIR.longest_only
OG0003620	LOC120771161|XP_039954974.1|BTRY	LOC108160169|XP_017149479.2|DMIR
OG0003621	LOC120778838|XP_039966794.1|BTRY	LOC108152582|XP_017137516.1|DMIR
OG0003622	LOC120776390|XP_039962934.1|BTRY	LOC108152581|XP_017137511.1|DMIR
OG0003623	LOC120770450|XP_039953859.1|BTRY	LOC117188147|XP_033247433.1|DMIR, LOC108158949|XP_017147265.2|DMIR
OG0003624	LOC120771519|XP_039955511.1|BTRY	LOC117194126|XP_033254664.1|DMIR, LOC108158680|XP_017146699.1|DMIR
OG0003625	LOC120772663|XP_039957330.1|BTRY	LOC117193039|XP_033253666.1|DMIR, LOC108158118|XP_017145784.1|DMIR
OG0003626	LOC120772190|XP_039956590.1|BTRY	LOC108160296|XP_017149695.1|DMIR
OG0003627	LOC120781254|XP_039969339.1|BTRY	LOC117190538|XP_033251486.1|DMIR, LOC108159901|XP_017149013.1|DMIR
OG0003628	LOC120770163|XP_039953302.1|BTRY	LOC117193150|XP_033253771.1|DMIR, LOC108158729|XP_017146820.1|DMIR
OG0003629	LOC120771511|XP_039955501.1|BTRY	LOC117188327|XP_033247878.1|DMIR, LOC108158468|XP_033250666.1|DMIR
OG0003630	LOC120771137|XP_039954938.1|BTRY	LOC117188461|XP_033248263.1|DMIR, LOC108160081|XP_033252542.1|DMIR
OG0003631	LOC120777310|XP_039964483.1|BTRY	LOC108151442|XP_017135540.1|DMIR
OG0003632	LOC120776373|XP_039962889.1|BTRY	LOC108151072|XP_017134940.1|DMIR
OG0003633	LOC120781231|XP_039969300.1|BTRY	LOC108159590|XP_017148530.2|DMIR, LOC117188004|XP_033247008.1|DMIR
OG0003634	LOC120777902|XP_039965417.1|BTRY	LOC108165489|XP_017157031.1|DMIR
OG0003635	LOC120777264|XP_039964397.1|BTRY	LOC108151177|XP_033243118.1|DMIR
OG0003636	LOC120781278|XP_039969407.1|BTRY	LOC108159906|XP_017149024.1|DMIR
OG0003637	LOC120770082|XP_039953164.1|BTRY	LOC108158406|XP_017146162.1|DMIR
OG0003638	LOC120777990|XP_039965569.1|BTRY	LOC108152839|XP_017137936.1|DMIR
OG0003639	LOC120768002|XP_039950359.1|BTRY	LOC108162257|XP_017152394.1|DMIR
OG0003640	LOC120770438|XP_039953838.1|BTRY	LOC117192768|XP_033253406.1|DMIR, LOC117193197|XP_033253837.1|DMIR, LOC108158704|XP_017146732.1|DMIR
OG0003641	LOC120772257|XP_039956694.1|BTRY	LOC108159031|XP_017147440.1|DMIR
OG0003642	LOC120772348|XP_039956844.1|BTRY	LOC117189859|XP_033250817.1|DMIR, LOC108158694|XP_017146717.1|DMIR
OG0003643	LOC120771652|XP_039955701.1|BTRY	LOC117190459|XP_033251422.1|DMIR, LOC108159900|XP_017149012.1|DMIR
OG0003644	LOC120770943|XP_039954588.1|BTRY	LOC108158733|XP_033247880.1|DMIR, LOC117190209|XP_033251155.1|DMIR
OG0003645	LOC120776413|XP_039962975.1|BTRY	LOC108152576|XP_017137504.1|DMIR
OG0003646	LOC120776192|XP_039962751.1|BTRY	LOC108151985|XP_017136439.1|DMIR
OG0003647	LOC120776584|XP_039963287.1|BTRY	LOC108152993|XP_017138217.1|DMIR
OG0003648	LOC120768525|XP_039951188.1|BTRY	LOC108161960|XP_017151907.1|DMIR
OG0003649	LOC120780570|XP_039968763.1|BTRY	LOC108154083|XP_017139684.1|DMIR
OG0003650	LOC120775525|XP_039961679.1|BTRY	LOC108165022|XP_017156550.1|DMIR
OG0003651	LOC120778513|XP_039966281.1|BTRY	LOC108156418|XP_017143354.1|DMIR
OG0003652	LOC120778284|XP_039966005.1|BTRY	LOC108151912|XP_017136312.1|DMIR
OG0003653	LOC120777379|XP_039964604.1|BTRY	LOC108153113|XP_017138387.1|DMIR
OG0003654	LOC120778761|XP_039966673.1|BTRY	LOC108152041|XP_017136529.1|DMIR
OG0003655	LOC120781500|XP_039969657.1|BTRY, LOC120780690|XP_039968889.1|BTRY	LOC108163056|XP_017153617.1|DMIR
OG0003656	LOC120777505|XP_039964793.1|BTRY	LOC108151907|XP_017136307.1|DMIR
OG0003657	LOC120778548|XP_039966331.1|BTRY	LOC108153449|XP_017138958.1|DMIR
OG0003658	LOC120766520|XP_039948025.1|BTRY	LOC108156917|XP_017144153.1|DMIR
OG0003659	LOC120776658|XP_039963461.1|BTRY	LOC108153319|XP_017138721.1|DMIR
OG0003660	LOC120778077|XP_039965704.1|BTRY	LOC108151113|XP_017135007.1|DMIR
OG0003661	LOC120777715|XP_039965132.1|BTRY	LOC108151804|XP_017136143.2|DMIR
OG0003662	LOC120777288|XP_039964433.1|BTRY	LOC108151680|XP_017135912.1|DMIR
OG0003663	LOC120778545|XP_039966328.1|BTRY	LOC108151755|XP_033243918.1|DMIR
OG0003664	LOC120777987|XP_039965561.1|BTRY	LOC108152883|XP_017138006.1|DMIR
OG0003665	LOC120772654|XP_039957315.1|BTRY	LOC117191254|XP_033252064.1|DMIR, LOC108160667|XP_017150297.1|DMIR
OG0003666	LOC120771250|XP_039955099.1|BTRY	LOC108160163|XP_033246880.1|DMIR, LOC117190017|XP_033251000.1|DMIR
OG0003667	LOC120777226|XP_039964341.1|BTRY	LOC108151734|XP_033243913.1|DMIR
OG0003668	LOC120771646|XP_039955691.1|BTRY	LOC108159931|XP_017149067.2|DMIR, LOC108157939|XP_033246777.1|DMIR
OG0003669	LOC120772625|XP_039957275.1|BTRY	LOC117192827|XP_033253482.1|DMIR, LOC117193247|XP_033253881.1|DMIR, LOC117194158|XP_033254705.1|DMIR, LOC108159667|XP_017148636.1|DMIR
OG0003670	LOC120772624|XP_039957274.1|BTRY	LOC108159666|XP_017148635.1|DMIR, LOC117193246|XP_033253880.1|DMIR, LOC117194156|XP_033254703.1|DMIR
OG0003671	LOC120771172|XP_039954993.1|BTRY	LOC117185828|XP_033254655.1|DMIR, LOC108160135|XP_017149418.1|DMIR
OG0003672	LOC120782882|XP_039971364.1|BTRY	LOC108156957|XP_017144224.1|DMIR
OG0003673	LOC120772557|XP_039957175.1|BTRY	LOC117192563|XP_033253169.1|DMIR, LOC108160516|XP_017150055.1|DMIR
OG0003674	LOC120772005|XP_039956297.1|BTRY	LOC117185863|XP_033253432.1|DMIR, LOC108160095|XP_033247059.1|DMIR
OG0003675	LOC120772725|XP_039957421.1|BTRY, LOC120772650|XP_039957310.1|BTRY	LOC117188511|XP_033248401.1|DMIR, LOC108158197|XP_017145905.2|DMIR
OG0003676	LOC120772731|XP_039957426.1|BTRY	LOC117191862|XP_033252519.1|DMIR, LOC108158186|XP_017145893.1|DMIR
OG0003677	LOC120780311|XP_039968537.1|BTRY	LOC108155708|XP_017142189.1|DMIR
OG0003678	LOC120777229|XP_039964344.1|BTRY	LOC108152977|XP_017138191.1|DMIR
OG0003679	LOC120777102|XP_039964172.1|BTRY	LOC108153029|XP_017138274.1|DMIR
OG0003680	LOC120771851|XP_039956028.1|BTRY	LOC108159492|XP_017148323.1|DMIR
OG0003681	LOC120771672|XP_039955722.1|BTRY	LOC108158887|XP_017147150.1|DMIR, LOC117188240|XP_033247669.1|DMIR
OG0003682	LOC120767047|XP_039948834.1|BTRY	LOC108154820|XP_017140709.1|DMIR
OG0003683	LOC120770840|XP_039954370.1|BTRY	LOC108158462|XP_033246763.1|DMIR
OG0003684	LOC120777276|XP_039964414.1|BTRY	LOC108151240|XP_017135230.1|DMIR
OG0003685	LOC120778162|XP_039965826.1|BTRY	LOC108152856|XP_033242852.1|DMIR
OG0003686	LOC120770582|XP_039954096.1|BTRY	LOC108160151|XP_017149455.2|DMIR, LOC117185799|XP_033246367.1|DMIR
OG0003687	LOC120771369|XP_039955262.1|BTRY	LOC108159706|XP_017148710.1|DMIR, LOC117192740|XP_033253379.1|DMIR
OG0003688	LOC120771871|XP_039956056.1|BTRY	LOC108159425|XP_017148181.2|DMIR, LOC117187977|XP_033246919.1|DMIR
OG0003689	LOC120777701|XP_039965114.1|BTRY	LOC108152554|XP_017137463.1|DMIR
OG0003690	LOC120777397|XP_039964627.1|BTRY	LOC108152611|XP_017137565.1|DMIR
OG0003691	LOC120777939|XP_039965472.1|BTRY	LOC108153561|XP_017139122.1|DMIR
OG0003692	LOC120771480|XP_039955448.1|BTRY	LOC117193292|XP_033253923.1|DMIR, LOC108158116|XP_017145782.1|DMIR
OG0003693	LOC120779194|XP_039967393.1|BTRY	LOC108151528|XP_017135667.1|DMIR
OG0003694	LOC120778272|XP_039965985.1|BTRY	LOC108153246|XP_017138579.1|DMIR
OG0003695	LOC120777260|XP_039964393.1|BTRY	LOC108151871|XP_017136251.1|DMIR
OG0003696	LOC120772193|XP_039956593.1|BTRY	LOC108160033|XP_017149262.1|DMIR, LOC117190066|XP_033251040.1|DMIR
OG0003697	LOC120770584|XP_039954100.1|BTRY	LOC117185754|XP_033246281.1|DMIR, LOC108158993|XP_017147335.2|DMIR
OG0003698	LOC120778622|XP_039966440.1|BTRY	LOC108151849|XP_017136224.1|DMIR
OG0003699	LOC120770590|XP_039954112.1|BTRY	LOC117185816|XP_033253355.1|DMIR, LOC108160077|XP_033247029.1|DMIR
OG0003700	LOC120770979|XP_039954654.1|BTRY	LOC108159157|XP_017147644.1|DMIR, LOC117192581|XP_033253190.1|DMIR
OG0003701	LOC120769164|XP_039951983.1|BTRY	LOC108162700|XP_017153043.1|DMIR
OG0003702	LOC120778190|XP_039965862.1|BTRY, LOC120782109|XP_039970188.1|BTRY	LOC108153272|XP_017138630.1|DMIR
OG0003703	LOC120778065|XP_039965682.1|BTRY	LOC108152927|XP_017138099.1|DMIR
OG0003704	LOC120777261|XP_039964394.1|BTRY	LOC117186660|XP_033243589.1|DMIR, LOC108151872|XP_017136252.1|DMIR
OG0003705	LOC120771470|XP_039955421.1|BTRY	LOC117191016|XP_033251884.1|DMIR, LOC117191012|XP_033251877.1|DMIR, LOC108159440|XP_017148208.1|DMIR
OG0003706	LOC120777783|XP_039965237.1|BTRY	LOC108153216|XP_033242745.1|DMIR
OG0003707	LOC120777140|XP_039964219.1|BTRY	LOC108152907|XP_033243607.1|DMIR
OG0003708	LOC120777055|XP_039964101.1|BTRY	LOC108151280|XP_017135297.1|DMIR
OG0003709	LOC120772474|XP_039957048.1|BTRY	LOC108160065|XP_017149302.2|DMIR, LOC117188005|XP_033247010.1|DMIR
OG0003710	LOC120771320|XP_039955197.1|BTRY	LOC117193260|XP_033253889.1|DMIR, LOC108160064|XP_017149301.1|DMIR
OG0003711	LOC120778822|XP_039966763.1|BTRY	LOC108151161|XP_017135080.1|DMIR
OG0003712	LOC120770587|XP_039954106.1|BTRY	LOC108160845|XP_017150589.2|DMIR, LOC117188286|XP_033247756.1|DMIR
OG0003713	LOC120771145|XP_039954947.1|BTRY	LOC117191275|XP_033252076.1|DMIR, LOC108159979|XP_017149161.1|DMIR
OG0003714	LOC120771144|XP_039954946.1|BTRY	LOC117193319|XP_033253941.1|DMIR, LOC108160443|XP_017149942.1|DMIR
OG0003715	LOC120778055|XP_039965669.1|BTRY	LOC108151361|XP_017135409.1|DMIR
OG0003716	LOC120776682|XP_039963493.1|BTRY	LOC108151979|XP_017136433.1|DMIR
OG0003717	LOC120778615|XP_039966427.1|BTRY	LOC108153371|XP_017138830.1|DMIR
OG0003718	LOC120776587|XP_039963290.1|BTRY	LOC108153296|XP_017138673.1|DMIR
OG0003719	LOC120777222|XP_039964336.1|BTRY	LOC108153097|XP_017138369.1|DMIR
OG0003720	LOC120775065|XP_039960977.1|BTRY	LOC108153725|XP_017139346.1|DMIR
OG0003721	LOC120771954|XP_039956199.1|BTRY	LOC108160686|XP_017150328.2|DMIR, LOC117188094|XP_033247314.1|DMIR
OG0003722	LOC120779145|XP_039967287.1|BTRY	LOC108152453|XP_033242268.1|DMIR
OG0003723	LOC120778385|XP_039966106.1|BTRY	LOC108151243|XP_017135233.1|DMIR
OG0003724	LOC120778125|XP_039965762.1|BTRY	LOC108150908|XP_017134721.1|DMIR
OG0003725	LOC120779160|XP_039967317.1|BTRY	LOC108151369|XP_017135419.1|DMIR
OG0003726	LOC120777876|XP_039965369.1|BTRY	LOC108151479|XP_017135602.1|DMIR
OG0003727	LOC120776490|XP_039963104.1|BTRY	LOC108151354|XP_033242576.1|DMIR
OG0003728	LOC120766526|XP_039948030.1|BTRY	LOC108156853|XP_017144066.1|DMIR
OG0003729	LOC120776347|XP_039962834.1|BTRY	LOC108151050|XP_017134911.1|DMIR
OG0003730	LOC120778246|XP_039965940.1|BTRY	LOC108151565|XP_033243205.1|DMIR
OG0003731	LOC120777469|XP_039964727.1|BTRY	LOC108151343|XP_017135387.1|DMIR
OG0003732	LOC120777320|XP_039964495.1|BTRY	LOC108152125|XP_017136697.1|DMIR
OG0003733	LOC120776647|XP_039963413.1|BTRY	LOC108152104|XP_017136645.1|DMIR
OG0003734	LOC120779646|XP_039967932.1|BTRY, LOC120776927|XP_039963933.1|BTRY	LOC108152367|XP_033243535.1|DMIR
OG0003735	LOC120771952|XP_039956196.1|BTRY	LOC117189368|XP_033250387.1|DMIR, LOC108160092|XP_017149358.1|DMIR
OG0003736	LOC120772735|XP_039957431.1|BTRY	LOC117190716|XP_033251675.1|DMIR, LOC108158983|XP_017147317.1|DMIR
OG0003737	LOC120772980|XP_039957827.1|BTRY	LOC108159056|XP_017147485.1|DMIR, LOC117193673|XP_033254300.1|DMIR
OG0003738	LOC120771175|XP_039954999.1|BTRY	LOC108160829|XP_017150550.1|DMIR
OG0003739	LOC120770041|XP_039953090.1|BTRY	LOC108158094|XP_017145750.1|DMIR
OG0003740	LOC120771811|XP_039955953.1|BTRY	LOC117188335|XP_033247918.1|DMIR, LOC108158096|XP_017145751.2|DMIR
OG0003741	LOC120778559|XP_039966355.1|BTRY	LOC108153285|XP_017138646.1|DMIR
OG0003742	LOC120777427|XP_039964666.1|BTRY	LOC108152058|XP_017136552.1|DMIR
OG0003743	LOC120770928|XP_039954566.1|BTRY	LOC117191863|XP_033252520.1|DMIR, LOC108158189|XP_017145897.1|DMIR
OG0003744	LOC120771813|XP_039955955.1|BTRY	LOC117188338|XP_033247932.1|DMIR, LOC108158112|XP_017145777.2|DMIR
OG0003745	LOC120771215|XP_039955051.1|BTRY	LOC117185692|XP_033247896.1|DMIR, LOC108158140|XP_017145843.2|DMIR
OG0003746	LOC120772312|XP_039956761.1|BTRY	LOC108158351|XP_017146078.2|DMIR
OG0003747	LOC120777458|XP_039964716.1|BTRY	LOC108153641|XP_017139233.1|DMIR
OG0003748	LOC120778547|XP_039966330.1|BTRY	LOC108165583|XP_017157145.1|DMIR
OG0003749	LOC120777725|XP_039965150.1|BTRY	LOC108152974|XP_017138189.1|DMIR
OG0003750	LOC120776922|XP_039963926.1|BTRY	LOC108152781|XP_017137853.1|DMIR
OG0003751	LOC120778645|XP_039966484.1|BTRY	LOC108152148|XP_017136753.1|DMIR
OG0003752	LOC120776469|XP_039963072.1|BTRY	LOC108152547|XP_017137448.1|DMIR
OG0003753	LOC120777758|XP_039965192.1|BTRY	LOC108151922|XP_033242826.1|DMIR
OG0003754	LOC120776633|XP_039963383.1|BTRY	LOC108151921|XP_017136328.1|DMIR
OG0003755	LOC120777249|XP_039964377.1|BTRY	LOC108151858|XP_017136231.1|DMIR
OG0003756	LOC120771044|XP_039954778.1|BTRY	LOC117190388|XP_033251356.1|DMIR, LOC108160274|XP_017149645.1|DMIR
OG0003757	LOC120771947|XP_039956189.1|BTRY	LOC108160146|XP_017149447.1|DMIR
OG0003758	LOC120781285|XP_039969415.1|BTRY	LOC108159356|XP_017148067.1|DMIR
OG0003759	LOC120777294|XP_039964439.1|BTRY	LOC108152501|XP_033243696.1|DMIR
OG0003760	LOC120770002|XP_039953026.1|BTRY	LOC117192756|XP_033253389.1|DMIR, LOC108159762|XP_017148810.1|DMIR
OG0003761	LOC120778159|XP_039965819.1|BTRY	LOC108151100|XP_017134984.1|DMIR
OG0003762	LOC120777281|XP_039964420.1|BTRY	LOC108151103|XP_017134987.1|DMIR
OG0003763	LOC120778092|XP_039965722.1|BTRY	LOC108153623|XP_033243223.1|DMIR
OG0003764	LOC120779197|XP_039967395.1|BTRY	LOC108151935|XP_017136350.1|DMIR
OG0003766	LOC120773408|XP_039958205.1|BTRY	LOC108161578|XP_017151391.1|DMIR
OG0003767	LOC120772566|XP_039957187.1|BTRY	LOC117188328|XP_033247886.1|DMIR, LOC108158740|XP_017146837.2|DMIR
OG0003768	LOC120781245|XP_039969320.1|BTRY	LOC117193587|XP_033254218.1|DMIR, LOC108160490|XP_033247742.1|DMIR
OG0003769	LOC120781223|XP_039969288.1|BTRY	LOC108159712|XP_017148720.1|DMIR, LOC117192806|XP_033253451.1|DMIR
OG0003770	LOC120779610|XP_039967893.1|BTRY	LOC108164448|XP_017155652.1|DMIR
OG0003771	LOC120777927|XP_039965444.1|BTRY	LOC108151497|XP_033242743.1|DMIR
OG0003772	LOC120777439|XP_039964684.1|BTRY	LOC108152031|XP_017136510.1|DMIR
OG0003773	LOC120771781|XP_039955908.1|BTRY	LOC108158959|XP_017147277.1|DMIR
OG0003774	LOC120770279|XP_039953526.1|BTRY	LOC117192548|XP_033253137.1|DMIR, LOC108160070|XP_017149313.1|DMIR
OG0003775	LOC120774253|XP_039959652.1|BTRY, LOC120774143|XP_039959472.1|BTRY	LOC108153459|XP_017138981.1|DMIR
OG0003776	LOC120772521|XP_039957112.1|BTRY, LOC120771854|XP_039956029.1|BTRY, LOC120772965|XP_039957803.1|BTRY	LOC117190536|XP_033251480.1|DMIR, LOC108160827|XP_017150546.1|DMIR
OG0003777	LOC120771206|XP_039955043.1|BTRY	LOC108160732|XP_017150407.2|DMIR, LOC117188100|XP_033247324.1|DMIR
OG0003778	LOC120771048|XP_039954785.1|BTRY	LOC108160407|XP_017149888.1|DMIR
OG0003779	LOC120772874|XP_039957644.1|BTRY	LOC108159459|XP_033251093.1|DMIR, LOC117185767|XP_017148249.1|DMIR
OG0003780	LOC120770865|XP_039954418.1|BTRY	LOC108159959|XP_017149118.1|DMIR, LOC117189923|XP_033250885.1|DMIR
OG0003781	LOC120780024|XP_039968247.1|BTRY	LOC108164452|XP_017155659.1|DMIR
OG0003782	LOC120774873|XP_039960661.1|BTRY	LOC108150971|XP_017134797.1|DMIR
OG0003783	LOC120779141|XP_039967286.1|BTRY	LOC108155276|XP_017141472.1|DMIR
OG0003784	LOC120781228|XP_039969295.1|BTRY	LOC117188029|XP_033247063.1|DMIR, LOC108159709|XP_017148714.2|DMIR
OG0003785	LOC120772060|XP_039956379.1|BTRY	LOC117190839|XP_033251762.1|DMIR, LOC108160435|XP_017149932.1|DMIR
OG0003786	LOC120770568|XP_039954081.1|BTRY	LOC108159730|XP_017148751.1|DMIR, LOC117185758|XP_033251763.1|DMIR
OG0003787	LOC120770569|XP_039954083.1|BTRY	LOC108159733|XP_017148756.2|DMIR
OG0003788	LOC120771577|XP_039955580.1|BTRY	LOC108159121|XP_017147593.1|DMIR, LOC117191091|XP_033251945.1|DMIR
OG0003789	LOC120772857|XP_039957608.1|BTRY	LOC117189983|XP_033250956.1|DMIR, LOC108159501|XP_033246256.1|DMIR
OG0003790	LOC120778949|XP_039966948.1|BTRY	LOC108151081|XP_017134952.1|DMIR
OG0003791	LOC120772089|XP_039956428.1|BTRY	LOC108156445|XP_017143392.1|DMIR
OG0003792	LOC120772358|XP_039956857.1|BTRY	LOC108159823|XP_017148883.2|DMIR, LOC117187967|XP_033246888.1|DMIR
OG0003793	LOC120771096|XP_039954863.1|BTRY	LOC117189840|XP_033250806.1|DMIR, LOC108158788|XP_033250805.1|DMIR, LOC108158147|XP_017145856.1|DMIR
OG0003794	LOC120770877|XP_039954447.1|BTRY	LOC108159727|XP_017148747.1|DMIR
OG0003795	LOC120776872|XP_039963863.1|BTRY	LOC108152796|XP_017137867.1|DMIR
OG0003796	LOC120766938|XP_039948621.1|BTRY	LOC108156176|XP_017142994.1|DMIR
OG0003797	LOC120769006|XP_039951779.1|BTRY	LOC108161674|XP_017151470.1|DMIR
OG0003798	LOC120772225|XP_039956644.1|BTRY	LOC108160637|XP_017150255.1|DMIR
OG0003799	LOC120771143|XP_039954945.1|BTRY	LOC117190764|XP_033251717.1|DMIR, LOC108158562|XP_017146475.1|DMIR
OG0003800	LOC120768454|XP_039951089.1|BTRY	LOC108162435|XP_017152658.1|DMIR
OG0003801	LOC120769469|XP_039952422.1|BTRY	LOC108161398|XP_017151136.1|DMIR
OG0003802	LOC120769429|XP_039952344.1|BTRY	LOC108162002|XP_017151973.1|DMIR
OG0003803	LOC120776136|XP_039962610.1|BTRY	LOC108156108|XP_017142893.1|DMIR
OG0003804	LOC120769259|XP_039952094.1|BTRY	LOC108162729|XP_033248421.1|DMIR
OG0003805	LOC120767964|XP_039950291.1|BTRY	LOC108161842|XP_017151696.1|DMIR
OG0003806	LOC120767889|XP_039950148.1|BTRY	LOC117188961|XP_033249536.1|DMIR
OG0003807	LOC120781394|XP_039969535.1|BTRY	LOC108163250|XP_017153907.1|DMIR
OG0003808	LOC120776703|XP_039963527.1|BTRY	LOC108152752|XP_017137799.1|DMIR
OG0003809	LOC120768646|XP_039951349.1|BTRY	LOC108161731|XP_017151543.1|DMIR
OG0003810	LOC120770941|XP_039954584.1|BTRY	LOC117185814|XP_033254092.1|DMIR, LOC108159082|XP_017147525.1|DMIR
OG0003811	LOC120771383|XP_039955284.1|BTRY	LOC108159634|XP_017148583.1|DMIR, LOC117189526|XP_033250559.1|DMIR
OG0003812	LOC120767536|XP_039949563.1|BTRY	LOC108161750|XP_033248894.1|DMIR
OG0003813	LOC120768345|XP_039950933.1|BTRY	LOC108162048|XP_017152064.1|DMIR
OG0003814	LOC120769569|XP_039952557.1|BTRY	LOC108161997|XP_017151955.1|DMIR
OG0003815	LOC120767086|XP_039948891.1|BTRY	LOC108155165|XP_017141319.1|DMIR
OG0003816	LOC120781400|XP_039969544.1|BTRY	LOC108162176|XP_017152258.2|DMIR
OG0003817	LOC120781449|XP_039969598.1|BTRY	LOC108163301|XP_017154002.1|DMIR
OG0003818	LOC120767957|XP_039950278.1|BTRY	LOC108164210|XP_017155330.1|DMIR
OG0003819	LOC120767850|XP_039950083.1|BTRY	LOC108162663|XP_017152992.1|DMIR
OG0003820	LOC120775591|XP_039961765.1|BTRY	LOC108155719|XP_017142211.1|DMIR
OG0003821	LOC120772117|XP_039956463.1|BTRY	LOC108160394|XP_017149872.2|DMIR, LOC117188090|XP_033247308.1|DMIR
OG0003822	LOC120767558|XP_039949628.1|BTRY	LOC108161357|XP_017151089.1|DMIR
OG0003823	LOC120767381|XP_039949306.1|BTRY	LOC108163489|XP_017154291.1|DMIR
OG0003824	LOC120769746|XP_039952836.1|BTRY	LOC108161576|XP_017151353.1|DMIR
OG0003825	LOC120769059|XP_039951846.1|BTRY	LOC108162089|XP_017152141.1|DMIR
OG0003826	LOC120768144|XP_039950636.1|BTRY	LOC108162266|XP_017152405.1|DMIR
OG0003827	LOC120768332|XP_039950905.1|BTRY	LOC108162549|XP_017152823.1|DMIR
OG0003828	LOC120768076|XP_039950539.1|BTRY	LOC108162548|XP_017152822.1|DMIR
OG0003829	LOC120769191|XP_039952019.1|BTRY	LOC108164194|XP_017155303.2|DMIR
OG0003830	LOC120768184|XP_039950686.1|BTRY	LOC108162373|XP_017152576.1|DMIR
OG0003831	LOC120769052|XP_039951839.1|BTRY	LOC108156091|XP_017142869.1|DMIR
OG0003832	LOC120769076|XP_039951870.1|BTRY	LOC108162931|XP_033250032.1|DMIR
OG0003833	LOC120769041|XP_039951820.1|BTRY	LOC108162932|XP_017153403.1|DMIR
OG0003834	LOC120767540|XP_039949578.1|BTRY	LOC108162019|XP_017152001.1|DMIR
OG0003835	LOC120768741|XP_039951447.1|BTRY, LOC120768740|XP_039951446.1|BTRY	LOC108163858|XP_017154862.1|DMIR
OG0003836	LOC120778057|XP_039965673.1|BTRY	LOC108162759|XP_017153130.1|DMIR
OG0003837	LOC120769055|XP_039951838.1|BTRY	LOC108163620|XP_017154507.1|DMIR
OG0003838	LOC120768521|XP_039951185.1|BTRY	LOC108161402|XP_033249638.1|DMIR
OG0003839	LOC120768141|XP_039950632.1|BTRY	LOC108162365|XP_017152563.1|DMIR
OG0003840	LOC120772733|XP_039957430.1|BTRY	LOC117188510|XP_033248400.1|DMIR, LOC108158196|XP_017145904.2|DMIR
OG0003841	LOC120768664|XP_039951376.1|BTRY	LOC108163684|XP_017154599.2|DMIR
OG0003842	LOC120768016|XP_039950394.1|BTRY	LOC108162988|XP_017153485.1|DMIR
OG0003843	LOC120767352|XP_039949252.1|BTRY	LOC108163095|XP_017153669.1|DMIR
OG0003844	LOC120768097|XP_039950571.1|BTRY	LOC108162364|XP_017152561.1|DMIR
OG0003845	LOC120767388|XP_039949330.1|BTRY	LOC108162534|XP_017152804.1|DMIR
OG0003846	LOC120781597|XP_039969766.1|BTRY	LOC108161793|XP_017151631.1|DMIR
OG0003848	LOC120767455|XP_039949458.1|BTRY	LOC108154877|XP_033244420.1|DMIR
OG0003849	LOC120780304|XP_039968529.1|BTRY, LOC120770406|XP_039953775.1|BTRY	LOC108158138|XP_017145841.1|DMIR
OG0003850	LOC120767806|XP_039950010.1|BTRY	LOC108162221|XP_033249197.1|DMIR
OG0003851	LOC120776361|XP_039962870.1|BTRY	LOC117191903|XP_033252546.1|DMIR, LOC108158620|XP_017146584.1|DMIR
OG0003852	LOC120768391|XP_039950997.1|BTRY	LOC108162074|XP_017152111.1|DMIR
OG0003853	LOC120770158|XP_039953288.1|BTRY	LOC117192680|XP_033253298.1|DMIR, LOC108159977|XP_017149153.1|DMIR
OG0003854	LOC120768576|XP_039951257.1|BTRY	LOC108164085|XP_017155161.1|DMIR
OG0003855	LOC120769132|XP_039951933.1|BTRY	LOC108162181|XP_017152261.1|DMIR
OG0003856	LOC120768469|XP_039951108.1|BTRY	LOC108161485|XP_017151245.1|DMIR
OG0003857	LOC120767588|XP_039949670.1|BTRY	LOC108163166|XP_017153780.1|DMIR
OG0003858	LOC120773862|XP_039958947.1|BTRY	LOC108156634|XP_017143724.1|DMIR
OG0003859	LOC120767958|XP_039950281.1|BTRY	LOC108163531|XP_017154371.1|DMIR
OG0003860	LOC120770567|XP_039954080.1|BTRY	LOC108160205|XP_017149530.1|DMIR, LOC117193888|XP_033254463.1|DMIR
OG0003861	LOC120768927|XP_039951641.1|BTRY	LOC108161724|XP_017151536.2|DMIR
OG0003862	LOC120767456|XP_039949460.1|BTRY	LOC108163670|XP_017154586.1|DMIR
OG0003863	LOC120769308|XP_039952175.1|BTRY	LOC108162551|XP_017152826.1|DMIR
OG0003864	LOC120768969|XP_039951697.1|BTRY	LOC108163075|XP_017153644.1|DMIR
OG0003865	LOC120782585|XP_039970867.1|BTRY	LOC108156983|XP_017144264.1|DMIR
OG0003866	LOC120768493|XP_039951144.1|BTRY	LOC108163121|XP_017153716.1|DMIR
OG0003867	LOC120768633|XP_039951332.1|BTRY	LOC117188834|XP_033249181.1|DMIR
OG0003868	LOC120768893|XP_039951580.1|BTRY	LOC108161326|XP_017151047.1|DMIR
OG0003869	LOC120768255|XP_039950783.1|BTRY	LOC108163537|XP_017154382.1|DMIR
OG0003870	LOC120767359|XP_039949261.1|BTRY	LOC108162915|XP_017153382.1|DMIR
OG0003871	LOC120768127|XP_039950615.1|BTRY	LOC108163705|XP_033248985.1|DMIR
OG0003872	LOC120772285|XP_039956729.1|BTRY	LOC108158392|XP_017146139.1|DMIR
OG0003873	LOC120767300|XP_039949120.1|BTRY	LOC108162668|XP_017152999.2|DMIR
OG0003874	LOC120768978|XP_039951713.1|BTRY	LOC108162951|XP_017153435.1|DMIR
