Orthogroup	BTRY.longest_only	ASTE.longest_only
OG0004659	LOC120766395|XP_039947775.1|BTRY	LOC118508291|XP_035903829.1|ASTE
OG0004660	LOC120766338|XP_039947697.1|BTRY	LOC118505236|XP_035896668.1|ASTE
OG0004661	LOC120782057|XP_039970150.1|BTRY	LOC118504446|XP_035894831.1|ASTE
OG0004662	LOC120773989|XP_039959186.1|BTRY	LOC118506392|XP_035899332.1|ASTE
OG0004664	LOC120774287|XP_039959714.1|BTRY	LOC118504548|XP_035895043.1|ASTE
OG0004665	LOC120775280|XP_039961313.1|BTRY	LOC118504552|XP_035895053.1|ASTE
OG0004666	LOC120782229|XP_039970329.1|BTRY	LOC118512031|XP_035911716.1|ASTE
OG0004667	LOC120766446|XP_039947888.1|BTRY	LOC118505608|XP_035897533.1|ASTE
OG0004668	LOC120775007|XP_039960874.1|BTRY, LOC120780251|XP_039968446.1|BTRY	LOC118504550|XP_035895046.1|ASTE
OG0004669	LOC120767469|XP_039949493.1|BTRY	LOC118504549|XP_035895045.1|ASTE
OG0004670	LOC120771853|XP_039956033.1|BTRY	LOC118506364|XP_035899276.1|ASTE
OG0004671	LOC120781501|XP_039969661.1|BTRY	LOC118504138|XP_035894128.1|ASTE
OG0004672	LOC120766922|XP_039948601.1|BTRY	LOC118505603|XP_035897524.1|ASTE
OG0004673	LOC120774969|XP_039960796.1|BTRY	LOC118508285|XP_035903818.1|ASTE
OG0004674	LOC120766952|XP_039948670.1|BTRY	LOC118505590|XP_035897460.1|ASTE
OG0004675	LOC120766951|XP_039948665.1|BTRY	LOC118505589|XP_035897459.1|ASTE
OG0004676	LOC120766365|XP_039947728.1|BTRY	LOC118502734|XP_035891189.1|ASTE
OG0004677	LOC120773848|XP_039958923.1|BTRY	LOC118508492|XP_035904212.1|ASTE
OG0004678	LOC120778184|XP_039965859.1|BTRY	LOC118508482|XP_035904191.1|ASTE
OG0004679	LOC120766968|XP_039948692.1|BTRY	LOC118502920|XP_035891548.1|ASTE
OG0004680	LOC120767575|XP_039949653.1|BTRY	LOC118506377|XP_035899300.1|ASTE
OG0004681	LOC120772810|XP_039957537.1|BTRY	LOC118506806|XP_035900350.1|ASTE
OG0004682	LOC120767994|XP_039950345.1|BTRY	LOC118508306|XP_035903857.1|ASTE
OG0004683	LOC120777148|XP_039964230.1|BTRY	LOC118508296|XP_035903838.1|ASTE
OG0004684	LOC120766282|XP_039947617.1|BTRY	LOC118504302|XP_035894492.1|ASTE
OG0004685	LOC120766514|XP_039948010.1|BTRY	LOC118507554|XP_035902035.1|ASTE
OG0004686	LOC120774585|XP_039960253.1|BTRY	LOC118502964|XP_035891621.1|ASTE
OG0004687	LOC120781424|XP_039969581.1|BTRY	LOC118507546|XP_035902019.1|ASTE
OG0004688	LOC120766790|XP_039948422.1|BTRY	LOC118504372|XP_035894671.1|ASTE
OG0004689	LOC120782484|XP_039970721.1|BTRY	LOC118505417|XP_035897064.1|ASTE
OG0004690	LOC120770502|XP_039954004.1|BTRY	LOC118502542|XP_035890708.1|ASTE
OG0004691	LOC120776843|XP_039963806.1|BTRY	LOC118502543|XP_035890711.1|ASTE
OG0004692	LOC120766975|XP_039948700.1|BTRY	LOC118502546|XP_035890715.1|ASTE
OG0004693	LOC120775761|XP_039962031.1|BTRY	LOC118502547|XP_035890716.1|ASTE
OG0004694	LOC120777464|XP_039964722.1|BTRY	LOC118504987|XP_035896047.1|ASTE
OG0004695	LOC120766906|XP_039948591.1|BTRY	LOC118505113|XP_035896308.1|ASTE
OG0004696	LOC120767325|XP_039949199.1|BTRY	LOC118506783|XP_035900289.1|ASTE
OG0004697	LOC120775049|XP_039960960.1|BTRY	LOC118508448|XP_035904137.1|ASTE
OG0004698	LOC120775734|XP_039961986.1|BTRY	LOC118517174|XP_035918975.1|ASTE, LOC118505254|XP_035896703.1|ASTE
OG0004699	LOC120766478|XP_039947954.1|BTRY	LOC118503593|XP_035892939.1|ASTE
OG0004700	LOC120780766|XP_039968954.1|BTRY	LOC118508001|XP_035903267.1|ASTE
OG0004701	LOC120782180|XP_039970253.1|BTRY	LOC118507481|XP_035901882.1|ASTE
OG0004702	LOC120766590|XP_039948127.1|BTRY	LOC118504478|XP_035894882.1|ASTE
OG0004703	LOC120782335|XP_039970498.1|BTRY	LOC118507527|XP_035901986.1|ASTE
OG0004704	LOC120773471|XP_039958324.1|BTRY	LOC118507850|XP_035902874.1|ASTE
OG0004705	LOC120782764|XP_039971164.1|BTRY	LOC118503571|XP_035892898.1|ASTE
OG0004706	LOC120776650|XP_039963422.1|BTRY	LOC118505064|XP_035896236.1|ASTE, LOC118517192|XP_035919031.1|ASTE
OG0004707	LOC120774719|XP_039960407.1|BTRY	LOC118502839|XP_035891414.1|ASTE
OG0004708	LOC120782815|XP_039971240.1|BTRY	LOC118504903|XP_035895864.1|ASTE
OG0004709	LOC120782826|XP_039971279.1|BTRY	LOC118503568|XP_035892883.1|ASTE
OG0004710	LOC120774557|XP_039960228.1|BTRY	LOC118503563|XP_035892865.1|ASTE
OG0004711	LOC120766247|XP_039947562.1|BTRY	LOC118502868|XP_035891468.1|ASTE
OG0004712	LOC120782028|XP_039970123.1|BTRY	LOC118502848|XP_035891441.1|ASTE
OG0004713	LOC120766307|XP_039947662.1|BTRY	LOC118503370|XP_035892457.1|ASTE
OG0004714	LOC120780669|XP_039968872.1|BTRY	LOC118503374|XP_035892464.1|ASTE
OG0004715	LOC120768328|XP_039950902.1|BTRY	LOC118513692|XP_035915709.1|ASTE
OG0004716	LOC120769237|XP_039952074.1|BTRY	LOC118508573|XP_035904367.1|ASTE
OG0004717	LOC120774382|XP_039959926.1|BTRY	LOC118502710|XP_035891148.1|ASTE
OG0004718	LOC120769447|XP_039952371.1|BTRY	LOC118502711|XP_035891151.1|ASTE
OG0004719	LOC120768434|XP_039951054.1|BTRY	LOC118506355|XP_035899257.1|ASTE
OG0004720	LOC120775934|XP_039962278.1|BTRY	LOC118506356|XP_035899260.1|ASTE
OG0004721	LOC120777159|XP_039964647.1|BTRY	LOC118507522|XP_035901976.1|ASTE
OG0004722	LOC120774290|XP_039959734.1|BTRY	LOC118502694|XP_035891103.1|ASTE
OG0004723	LOC120774247|XP_039959646.1|BTRY	LOC118504977|XP_035896013.1|ASTE
OG0004724	LOC120766897|XP_039948580.1|BTRY	LOC118504974|XP_035896001.1|ASTE
OG0004725	LOC120766898|XP_039948581.1|BTRY	LOC118505011|XP_035896092.1|ASTE
OG0004726	LOC120766279|XP_039947615.1|BTRY	LOC118507877|XP_035902981.1|ASTE
OG0004727	LOC120766542|XP_039948053.1|BTRY	LOC118506905|XP_035900585.1|ASTE
OG0004728	LOC120767085|XP_039948890.1|BTRY	LOC118506915|XP_035900603.1|ASTE
OG0004729	LOC120775770|XP_039962037.1|BTRY	LOC118504280|XP_035894448.1|ASTE
OG0004730	LOC120767661|XP_039949768.1|BTRY	LOC118512956|XP_035914072.1|ASTE
OG0004731	LOC120774510|XP_039960139.1|BTRY	LOC118506465|XP_035899532.1|ASTE
OG0004732	LOC120780744|XP_039968938.1|BTRY	LOC118503288|XP_035892270.1|ASTE
OG0004733	LOC120777334|XP_039964514.1|BTRY	LOC118503287|XP_035892269.1|ASTE
OG0004734	LOC120779453|XP_039967646.1|BTRY	LOC118503283|XP_035892263.1|ASTE
OG0004735	LOC120766418|XP_039947815.1|BTRY	LOC118502670|XP_035891035.1|ASTE
OG0004736	LOC120767053|XP_039948840.1|BTRY	LOC118503296|XP_035892283.1|ASTE
OG0004737	LOC120775301|XP_039961362.1|BTRY	LOC118503612|XP_035892980.1|ASTE
OG0004738	LOC120779148|XP_039967300.1|BTRY	LOC118503026|XP_035891743.1|ASTE
OG0004739	LOC120781342|XP_039969480.1|BTRY	LOC118503032|XP_035891756.1|ASTE
OG0004740	LOC120782207|XP_039970295.1|BTRY	LOC118505250|XP_035896696.1|ASTE
OG0004741	LOC120782821|XP_039971269.1|BTRY	LOC118505177|XP_035896523.1|ASTE
OG0004742	LOC120780088|XP_039968300.1|BTRY, LOC120780068|XP_039968277.1|BTRY	LOC118505139|XP_035896381.1|ASTE
OG0004743	LOC120766577|XP_039948104.1|BTRY	LOC118506918|XP_035900607.1|ASTE
OG0004744	LOC120782839|XP_039971299.1|BTRY	LOC118506876|XP_035900513.1|ASTE
OG0004745	LOC120775364|XP_039961464.1|BTRY	LOC118505848|XP_035898115.1|ASTE
OG0004746	LOC120769208|XP_039952038.1|BTRY	LOC118503461|XP_035892639.1|ASTE
OG0004747	LOC120769216|XP_039952048.1|BTRY	LOC118503465|XP_035892644.1|ASTE
OG0004748	LOC120772470|XP_039957046.1|BTRY	LOC118504716|XP_035895446.1|ASTE
OG0004749	LOC120778428|XP_039966147.1|BTRY	LOC118507891|XP_035903022.1|ASTE
OG0004750	LOC120766543|XP_039948054.1|BTRY	LOC118502406|XP_035890522.1|ASTE
OG0004751	LOC120769428|XP_039952347.1|BTRY	LOC118503464|XP_035892643.1|ASTE
OG0004752	LOC120782316|XP_039970466.1|BTRY	LOC118506451|XP_035899483.1|ASTE
OG0004753	LOC120780032|XP_039968248.1|BTRY	LOC118506449|XP_035899479.1|ASTE
OG0004754	LOC120768876|XP_039951567.1|BTRY	LOC118506448|XP_035899478.1|ASTE
OG0004755	LOC120773393|XP_039958177.1|BTRY	LOC118508494|XP_035904220.1|ASTE
OG0004756	LOC120773391|XP_039958163.1|BTRY	LOC118508493|XP_035904219.1|ASTE
OG0004757	LOC120766414|XP_039947800.1|BTRY	LOC118502820|XP_035891378.1|ASTE
OG0004758	LOC120776508|XP_039963149.1|BTRY	LOC118505400|XP_035897025.1|ASTE
OG0004759	LOC120782390|XP_039970566.1|BTRY	LOC118505403|XP_035897031.1|ASTE
OG0004760	LOC120766662|XP_039948230.1|BTRY	LOC118506441|XP_035899468.1|ASTE
OG0004761	LOC120780582|XP_039968776.1|BTRY	LOC118504902|XP_035895861.1|ASTE
OG0004762	LOC120780937|XP_039969100.1|BTRY, LOC120773068|XP_039957939.1|BTRY	LOC118502548|XP_035890722.1|ASTE
OG0004763	LOC120766735|XP_039948321.1|BTRY	LOC118507875|XP_035902976.1|ASTE
OG0004764	LOC120782550|XP_039970813.1|BTRY	LOC118507866|XP_035902965.1|ASTE
OG0004765	LOC120780837|XP_039969015.1|BTRY	LOC118507874|XP_035902974.1|ASTE
OG0004766	LOC120780308|XP_039968535.1|BTRY	LOC118507852|XP_035902878.1|ASTE
OG0004767	LOC120774604|XP_039960648.1|BTRY	LOC118502861|XP_035891462.1|ASTE
OG0004768	LOC120774368|XP_039959900.1|BTRY	LOC118506894|XP_035900566.1|ASTE
OG0004769	LOC120766842|XP_039948487.1|BTRY	LOC118506921|XP_035900611.1|ASTE
OG0004770	LOC120782716|XP_039971072.1|BTRY	LOC118506956|XP_035900669.1|ASTE
OG0004771	LOC120782567|XP_039970838.1|BTRY	LOC118506938|XP_035900649.1|ASTE
OG0004772	LOC120778484|XP_039966654.1|BTRY	LOC118517614|XP_035919803.1|ASTE
OG0004773	LOC120766357|XP_039947724.1|BTRY	LOC118506458|XP_035899513.1|ASTE
OG0004774	LOC120766367|XP_039947735.1|BTRY	LOC118506454|XP_035899485.1|ASTE
OG0004775	LOC120766571|XP_039948097.1|BTRY	LOC118506459|XP_035899514.1|ASTE
OG0004776	LOC120770515|XP_039953987.1|BTRY	LOC118504291|XP_035894480.1|ASTE
OG0004777	LOC120780454|XP_039968663.1|BTRY	LOC118502751|XP_035891210.1|ASTE
OG0004778	LOC120767877|XP_039950137.1|BTRY	LOC118504447|XP_035894833.1|ASTE
OG0004779	LOC120766385|XP_039947756.1|BTRY	LOC118504445|XP_035894825.1|ASTE
OG0004780	LOC120768286|XP_039950847.1|BTRY	LOC118504448|XP_035894834.1|ASTE
OG0004781	LOC120777363|XP_039964569.1|BTRY	LOC118504436|XP_035894770.1|ASTE
OG0004782	LOC120778557|XP_039966349.1|BTRY	LOC118508309|XP_035903860.1|ASTE
OG0004783	LOC120775914|XP_039962241.1|BTRY	LOC118508315|XP_035903876.1|ASTE, LOC118516636|XP_035918507.1|ASTE
OG0004784	LOC120771552|XP_039955551.1|BTRY	LOC118507921|XP_035903114.1|ASTE
OG0004785	LOC120779907|XP_039968189.1|BTRY	LOC118502942|XP_035891586.1|ASTE
OG0004786	LOC120766597|XP_039948136.1|BTRY	LOC118502940|XP_035891584.1|ASTE
OG0004787	LOC120766912|XP_039948593.1|BTRY	LOC118502422|XP_035890542.1|ASTE
OG0004788	LOC120779521|XP_039967787.1|BTRY	LOC118502937|XP_035891581.1|ASTE
OG0004789	LOC120782544|XP_039970847.1|BTRY	LOC118502938|XP_035891582.1|ASTE
OG0004790	LOC120766447|XP_039947889.1|BTRY	LOC118502930|XP_035891569.1|ASTE
OG0004791	LOC120772315|XP_039956769.1|BTRY	LOC118502923|XP_035891554.1|ASTE
OG0004792	LOC120780449|XP_039968660.1|BTRY	LOC118502925|XP_035891556.1|ASTE
OG0004793	LOC120767784|XP_039949973.1|BTRY	LOC118506373|XP_035899291.1|ASTE
OG0004794	LOC120781453|XP_039969604.1|BTRY	LOC118504689|XP_035895401.1|ASTE
OG0004795	LOC120782800|XP_039971211.1|BTRY	LOC118506786|XP_035900295.1|ASTE
OG0004796	LOC120766317|XP_039947672.1|BTRY	LOC118507511|XP_035901944.1|ASTE
OG0004797	LOC120767094|XP_039948908.1|BTRY	LOC118507515|XP_035901962.1|ASTE
OG0004798	LOC120776948|XP_039963973.1|BTRY	LOC118502965|XP_035891622.1|ASTE
OG0004799	LOC120770776|XP_039954292.1|BTRY	LOC118507901|XP_035903048.1|ASTE
OG0004800	LOC120780180|XP_039968391.1|BTRY	LOC118504402|XP_035894722.1|ASTE
OG0004801	LOC120779695|XP_039967996.1|BTRY	LOC118504831|XP_035895728.1|ASTE
OG0004802	LOC120766215|XP_039947519.1|BTRY	LOC118507495|XP_035901917.1|ASTE
OG0004803	LOC120766649|XP_039948211.1|BTRY	LOC118506358|XP_035899264.1|ASTE
OG0004804	LOC120768081|XP_039950547.1|BTRY	LOC118503122|XP_035891961.1|ASTE
OG0004805	LOC120782494|XP_039970729.1|BTRY	LOC118505542|XP_035897364.1|ASTE
OG0004806	LOC120775829|XP_039962124.1|BTRY	LOC118505238|XP_035896671.1|ASTE
OG0004807	LOC120782770|XP_039971169.1|BTRY	LOC118507518|XP_035901971.1|ASTE
OG0004808	LOC120781662|XP_039970038.1|BTRY	LOC118516455|XP_035918244.1|ASTE, LOC118505108|XP_035896303.1|ASTE
OG0004809	LOC120766164|XP_039947445.1|BTRY	LOC118507817|XP_035902787.1|ASTE
OG0004810	LOC120770658|XP_039954186.1|BTRY	LOC118507816|XP_035902785.1|ASTE
OG0004811	LOC120777485|XP_039964756.1|BTRY	LOC118504489|XP_035894901.1|ASTE
OG0004812	LOC120771936|XP_039956171.1|BTRY	LOC118507691|XP_035902386.1|ASTE
OG0004813	LOC120766269|XP_039947592.1|BTRY	LOC118507474|XP_035901872.1|ASTE
OG0004814	LOC120779510|XP_039967765.1|BTRY	LOC118505038|XP_035896169.1|ASTE
OG0004815	LOC120773451|XP_039958276.1|BTRY	LOC118507731|XP_035902581.1|ASTE
OG0004816	LOC120776005|XP_039962371.1|BTRY	LOC118503574|XP_035892901.1|ASTE
OG0004817	LOC120774361|XP_039959881.1|BTRY	LOC118507964|XP_035903186.1|ASTE
OG0004818	LOC120782449|XP_039970671.1|BTRY	LOC118511920|XP_035911451.1|ASTE
OG0004819	LOC120782558|XP_039970826.1|BTRY	LOC118511918|XP_035911449.1|ASTE
OG0004820	LOC120775984|XP_039962348.1|BTRY	LOC118511917|XP_035911448.1|ASTE
OG0004821	LOC120766764|XP_039948376.1|BTRY	LOC118511914|XP_035911439.1|ASTE
OG0004822	LOC120770407|XP_039953779.1|BTRY	LOC118511928|XP_035911490.1|ASTE
OG0004823	LOC120766777|XP_039948398.1|BTRY	LOC118510414|XP_035908071.1|ASTE
OG0004824	LOC120766778|XP_039948402.1|BTRY	LOC118513706|XP_035915730.1|ASTE
OG0004825	LOC120780086|XP_039968289.1|BTRY	LOC118511986|XP_035911619.1|ASTE
OG0004826	LOC120775295|XP_039961348.1|BTRY	LOC118511970|XP_035911600.1|ASTE
OG0004827	LOC120782381|XP_039970557.1|BTRY	LOC118511972|XP_035911602.1|ASTE
OG0004828	LOC120770020|XP_039953055.1|BTRY	LOC118511979|XP_035911611.1|ASTE
OG0004829	LOC120766591|XP_039948129.1|BTRY	LOC118502960|XP_035891616.1|ASTE
OG0004830	LOC120779659|XP_039967951.1|BTRY	LOC118502992|XP_035891685.1|ASTE
OG0004831	LOC120771927|XP_039956157.1|BTRY	LOC118503119|XP_035891957.1|ASTE
OG0004832	LOC120782860|XP_039971330.1|BTRY	LOC118506820|XP_035900401.1|ASTE
OG0004833	LOC120782406|XP_039970586.1|BTRY	LOC118505425|XP_035897080.1|ASTE
OG0004834	LOC120771753|XP_039955868.1|BTRY	LOC118517170|XP_035918965.1|ASTE, LOC118505223|XP_035896643.1|ASTE
OG0004835	LOC120766795|XP_039948429.1|BTRY	LOC118517168|XP_035918958.1|ASTE, LOC118505214|XP_035896620.1|ASTE
OG0004836	LOC120770390|XP_039953757.1|BTRY	LOC118504295|XP_035894484.1|ASTE
OG0004837	LOC120777626|XP_039965014.1|BTRY	LOC118503765|XP_035893327.1|ASTE
OG0004838	LOC120780390|XP_039968610.1|BTRY	LOC118506919|XP_035900608.1|ASTE
OG0004839	LOC120780109|XP_039968324.1|BTRY, LOC120780451|XP_039968657.1|BTRY	LOC118506907|XP_035900590.1|ASTE
OG0004840	LOC120780244|XP_039968437.1|BTRY	LOC118509343|XP_035905748.1|ASTE
OG0004841	LOC120773535|XP_039958425.1|BTRY	LOC118508582|XP_035904380.1|ASTE
OG0004842	LOC120772824|XP_039957566.1|BTRY	LOC118504662|XP_035895338.1|ASTE
OG0004843	LOC120780583|XP_039968779.1|BTRY	LOC118503118|XP_035891956.1|ASTE
OG0004844	LOC120769673|XP_039952730.1|BTRY	LOC118504427|XP_035894759.1|ASTE
OG0004845	LOC120769662|XP_039952708.1|BTRY	LOC118504426|XP_035894756.1|ASTE
OG0004846	LOC120767702|XP_039949833.1|BTRY	LOC118504685|XP_035895392.1|ASTE
OG0004847	LOC120768655|XP_039951364.1|BTRY	LOC118505042|XP_035896187.1|ASTE
OG0004848	LOC120782691|XP_039971020.1|BTRY	LOC118502863|XP_035891464.1|ASTE
OG0004850	LOC120777889|XP_039965390.1|BTRY	LOC118507772|XP_035902695.1|ASTE
OG0004851	LOC120782829|XP_039971282.1|BTRY	LOC118507770|XP_035902684.1|ASTE
OG0004852	LOC120779854|XP_039968148.1|BTRY	LOC118507778|XP_035902704.1|ASTE
OG0004853	LOC120772176|XP_039956557.1|BTRY	LOC118511467|XP_035910478.1|ASTE
OG0004854	LOC120776893|XP_039963884.1|BTRY	LOC118510172|XP_035907582.1|ASTE
OG0004855	LOC120778578|XP_039966375.1|BTRY	LOC118510182|XP_035907597.1|ASTE
OG0004856	LOC120776638|XP_039963396.1|BTRY	LOC118513116|XP_035914408.1|ASTE
OG0004857	LOC120777849|XP_039965318.1|BTRY	LOC118513137|XP_035914455.1|ASTE
OG0004858	LOC120777503|XP_039964788.1|BTRY	LOC118514418|XP_035917197.1|ASTE
OG0004859	LOC120777527|XP_039964843.1|BTRY	LOC118514419|XP_035917201.1|ASTE
OG0004860	LOC120778168|XP_039965838.1|BTRY	LOC118514426|XP_035917221.1|ASTE
OG0004861	LOC120777899|XP_039965404.1|BTRY	LOC118514421|XP_035917210.1|ASTE
OG0004863	LOC120776867|XP_039963858.1|BTRY	LOC118512171|XP_035912150.1|ASTE
OG0004864	LOC120778599|XP_039966406.1|BTRY	LOC118512178|XP_035912157.1|ASTE
OG0004865	LOC120769935|XP_039952972.1|BTRY	LOC118512177|XP_035912156.1|ASTE
OG0004866	LOC120777286|XP_039964432.1|BTRY	LOC118508915|XP_035904670.1|ASTE
OG0004867	LOC120772102|XP_039956445.1|BTRY	LOC118512966|XP_035914085.1|ASTE
OG0004868	LOC120772103|XP_039956446.1|BTRY	LOC118512954|XP_035914068.1|ASTE
OG0004869	LOC120770382|XP_039953738.1|BTRY	LOC118510596|XP_035908494.1|ASTE
OG0004870	LOC120770061|XP_039953115.1|BTRY	LOC118510600|XP_035908500.1|ASTE
OG0004871	LOC120770575|XP_039954089.1|BTRY	LOC118512068|XP_035911847.1|ASTE
OG0004872	LOC120772077|XP_039956405.1|BTRY	LOC118503195|XP_035892070.1|ASTE
OG0004873	LOC120769721|XP_039952794.1|BTRY	LOC118512194|XP_035912189.1|ASTE
OG0004874	LOC120777596|XP_039964970.1|BTRY	LOC118512195|XP_035912190.1|ASTE
OG0004875	LOC120774106|XP_039959398.1|BTRY	LOC118512180|XP_035912160.1|ASTE
OG0004876	LOC120773507|XP_039958394.1|BTRY	LOC118512182|XP_035912165.1|ASTE
OG0004877	LOC120776540|XP_039963212.1|BTRY	LOC118517007|XP_035918741.1|ASTE, LOC118508918|XP_035904673.1|ASTE
OG0004878	LOC120772129|XP_039956479.1|BTRY	LOC118508896|XP_035904625.1|ASTE
OG0004879	LOC120770514|XP_039953983.1|BTRY	LOC118512041|XP_035911746.1|ASTE
OG0004880	LOC120777271|XP_039964408.1|BTRY	LOC118512113|XP_035911981.1|ASTE
OG0004881	LOC120776575|XP_039963273.1|BTRY	LOC118512054|XP_035911798.1|ASTE
OG0004883	LOC120778462|XP_039966201.1|BTRY	LOC118512082|XP_035911934.1|ASTE
OG0004884	LOC120771282|XP_039955142.1|BTRY	LOC118512044|XP_035911760.1|ASTE
OG0004885	LOC120771579|XP_039955581.1|BTRY	LOC118512091|XP_035911948.1|ASTE
OG0004886	LOC120771915|XP_039956136.1|BTRY	LOC118512089|XP_035911946.1|ASTE
OG0004888	LOC120773030|XP_039957894.1|BTRY	LOC118512043|XP_035911756.1|ASTE
OG0004889	LOC120767322|XP_039949190.1|BTRY	LOC118514168|XP_035916722.1|ASTE
OG0004890	LOC120771896|XP_039956101.1|BTRY	LOC118512098|XP_035911957.1|ASTE
OG0004891	LOC120773550|XP_039958447.1|BTRY	LOC118514247|XP_035916853.1|ASTE
OG0004892	LOC120770484|XP_039953928.1|BTRY	LOC118512079|XP_035911911.1|ASTE
OG0004893	LOC120772065|XP_039956385.1|BTRY	LOC118508873|XP_035904569.1|ASTE
OG0004894	LOC120772033|XP_039956338.1|BTRY	LOC118508880|XP_035904586.1|ASTE
OG0004895	LOC120772690|XP_039957363.1|BTRY	LOC118508874|XP_035904570.1|ASTE
OG0004896	LOC120771909|XP_039956126.1|BTRY	LOC118508877|XP_035904578.1|ASTE
OG0004897	LOC120770869|XP_039954428.1|BTRY	LOC118508871|XP_035904567.1|ASTE
OG0004898	LOC120772074|XP_039956398.1|BTRY	LOC118508867|XP_035904547.1|ASTE
OG0004899	LOC120770841|XP_039954371.1|BTRY	LOC118508863|XP_035904516.1|ASTE
OG0004900	LOC120781204|XP_039969254.1|BTRY	LOC118511450|XP_035910443.1|ASTE
OG0004901	LOC120781263|XP_039969352.1|BTRY	LOC118513313|XP_035914794.1|ASTE
OG0004902	LOC120778531|XP_039966307.1|BTRY	LOC118510474|XP_035908234.1|ASTE
OG0004903	LOC120771081|XP_039954837.1|BTRY	LOC118508904|XP_035904656.1|ASTE
OG0004904	LOC120771878|XP_039956071.1|BTRY	LOC118510147|XP_035907532.1|ASTE
OG0004905	LOC120772912|XP_039957742.1|BTRY	LOC118510149|XP_035907539.1|ASTE
OG0004906	LOC120779154|XP_039967306.1|BTRY	LOC118511513|XP_035910582.1|ASTE
OG0004907	LOC120778199|XP_039965876.1|BTRY	LOC118509029|XP_035904959.1|ASTE
OG0004908	LOC120778076|XP_039965702.1|BTRY	LOC118509600|XP_035906284.1|ASTE
OG0004909	LOC120778834|XP_039966783.1|BTRY	LOC118509605|XP_035906295.1|ASTE
OG0004910	LOC120776660|XP_039963464.1|BTRY	LOC118513076|XP_035914331.1|ASTE
OG0004911	LOC120776563|XP_039963257.1|BTRY	LOC118513085|XP_035914346.1|ASTE
OG0004912	LOC120779157|XP_039967313.1|BTRY	LOC118511512|XP_035910581.1|ASTE
OG0004913	LOC120772610|XP_039957259.1|BTRY	LOC118512958|XP_035914075.1|ASTE
OG0004914	LOC120770545|XP_039954038.1|BTRY	LOC118516917|XP_035918653.1|ASTE, LOC118510130|XP_035907497.1|ASTE
OG0004915	LOC120770912|XP_039954524.1|BTRY	LOC118509107|XP_035905166.1|ASTE
OG0004916	LOC120771844|XP_039956019.1|BTRY	LOC118509101|XP_035905150.1|ASTE
OG0004917	LOC120776376|XP_039962894.1|BTRY	LOC118510133|XP_035907502.1|ASTE, LOC118516923|XP_035918659.1|ASTE
OG0004918	LOC120776375|XP_039962891.1|BTRY	LOC118510129|XP_035907495.1|ASTE, LOC118516916|XP_035918648.1|ASTE
OG0004919	LOC120782858|XP_039971329.1|BTRY	LOC118516925|XP_035918664.1|ASTE, LOC118510135|XP_035907505.1|ASTE
OG0004920	LOC120777236|XP_039964361.1|BTRY	LOC118516921|XP_035918656.1|ASTE, LOC118510131|XP_035907498.1|ASTE
OG0004921	LOC120779117|XP_039967244.1|BTRY	LOC118516896|XP_035918634.1|ASTE, LOC118509104|XP_035905158.1|ASTE
OG0004922	LOC120777689|XP_039965097.1|BTRY	LOC118513034|XP_035914204.1|ASTE
OG0004923	LOC120778811|XP_039966750.1|BTRY	LOC118509423|XP_035905904.1|ASTE
OG0004924	LOC120776894|XP_039963890.1|BTRY	LOC118514460|XP_035917270.1|ASTE
OG0004925	LOC120778099|XP_039965736.1|BTRY	LOC118510078|XP_035907377.1|ASTE
OG0004926	LOC120777943|XP_039965479.1|BTRY	LOC118514281|XP_035916916.1|ASTE
OG0004927	LOC120776837|XP_039963791.1|BTRY	LOC118510532|XP_035908373.1|ASTE
OG0004928	LOC120770508|XP_039953970.1|BTRY	LOC118511367|XP_035910238.1|ASTE
OG0004929	LOC120779112|XP_039967227.1|BTRY	LOC118511371|XP_035910258.1|ASTE
OG0004930	LOC120769998|XP_039953021.1|BTRY	LOC118512943|XP_035914043.1|ASTE
OG0004931	LOC120781293|XP_039969424.1|BTRY	LOC118512961|XP_035914080.1|ASTE
OG0004932	LOC120777215|XP_039964326.1|BTRY	LOC118512951|XP_035914062.1|ASTE
OG0004933	LOC120772209|XP_039956609.1|BTRY	LOC118511494|XP_035910546.1|ASTE
OG0004934	LOC120772429|XP_039956975.1|BTRY	LOC118512179|XP_035912159.1|ASTE
OG0004935	LOC120770167|XP_039953309.1|BTRY	LOC118510564|XP_035908442.1|ASTE
OG0004936	LOC120776817|XP_039963768.1|BTRY	LOC118509631|XP_035906410.1|ASTE
OG0004937	LOC120771767|XP_039955887.1|BTRY	LOC118512438|XP_035912792.1|ASTE
OG0004940	LOC120777207|XP_039964316.1|BTRY	LOC118510496|XP_035908283.1|ASTE
OG0004941	LOC120776865|XP_039963854.1|BTRY	LOC118510493|XP_035908278.1|ASTE
OG0004942	LOC120779190|XP_039967386.1|BTRY	LOC118510490|XP_035908275.1|ASTE
OG0004943	LOC120776715|XP_039963546.1|BTRY	LOC118510491|XP_035908276.1|ASTE
OG0004944	LOC120779164|XP_039967323.1|BTRY, LOC120779161|XP_039967320.1|BTRY	LOC118514264|XP_035916874.1|ASTE
OG0004945	LOC120775629|XP_039961817.1|BTRY	LOC118514488|XP_035917304.1|ASTE
OG0004946	LOC120777499|XP_039964781.1|BTRY	LOC118510516|XP_035908333.1|ASTE
OG0004947	LOC120778226|XP_039965917.1|BTRY	LOC118510526|XP_035908363.1|ASTE
OG0004948	LOC120777023|XP_039964069.1|BTRY	LOC118510527|XP_035908364.1|ASTE
