Orthogroup	BTRY.longest_only	DFIC.longest_only
OG0004630	LOC120772741|XP_039957439.1|BTRY	LOC108088516|XP_017041843.1|DFIC
OG0004631	LOC120767092|XP_039948905.1|BTRY	LOC108087255|XP_017040048.1|DFIC
OG0004632	LOC120768696|XP_039951424.1|BTRY	LOC108087253|XP_017040046.1|DFIC
OG0004633	LOC120766438|XP_039947881.1|BTRY	LOC108088546|XP_017041881.1|DFIC
OG0004634	LOC120782886|XP_039971369.1|BTRY, LOC120766325|XP_039947683.1|BTRY	LOC108088466|XP_017041740.1|DFIC
OG0004635	LOC120775319|XP_039961390.1|BTRY	LOC108097535|XP_017055369.1|DFIC
OG0004636	LOC120773663|XP_039958614.1|BTRY	LOC108087589|XP_017040510.1|DFIC
OG0004637	LOC120773969|XP_039959140.1|BTRY	LOC108092921|XP_017048269.1|DFIC
OG0004638	LOC120773836|XP_039958892.1|BTRY	LOC108087585|XP_017040505.1|DFIC
OG0004639	LOC120782419|XP_039970604.1|BTRY	LOC108086524|XP_017038941.1|DFIC
OG0004640	LOC120767992|XP_039950388.1|BTRY	LOC108086602|XP_017039062.1|DFIC
OG0004641	LOC120774083|XP_039959345.1|BTRY	LOC108095621|XP_017052277.1|DFIC
OG0004642	LOC120773823|XP_039958867.1|BTRY	LOC108092962|XP_017048334.1|DFIC
OG0004643	LOC120781372|XP_039969513.1|BTRY	LOC108099648|XP_017058767.1|DFIC
OG0004644	LOC120775137|XP_039961102.1|BTRY	LOC108097417|XP_017055171.1|DFIC
OG0004645	LOC120775836|XP_039962134.1|BTRY	LOC108091413|XP_017046093.1|DFIC
OG0004646	LOC120776090|XP_039962505.1|BTRY	LOC108086823|XP_017039357.1|DFIC
OG0004647	LOC120776009|XP_039962382.1|BTRY	LOC108094684|XP_017050894.1|DFIC
OG0004648	LOC120775262|XP_039961280.1|BTRY	LOC108088632|XP_017042038.1|DFIC
OG0004649	LOC120775298|XP_039961350.1|BTRY	LOC108094586|XP_017050693.1|DFIC
OG0004650	LOC120774471|XP_039960061.1|BTRY	LOC108100114|XP_017059352.1|DFIC
OG0004651	LOC120766452|XP_039947907.1|BTRY	LOC108091867|XP_017046736.1|DFIC
OG0004652	LOC120766594|XP_039948131.1|BTRY	LOC108088487|XP_017041793.1|DFIC
OG0004653	LOC120779178|XP_039967354.1|BTRY	LOC108093589|XP_017049203.1|DFIC
OG0004654	LOC120769513|XP_039952484.1|BTRY	LOC108092581|XP_017047714.1|DFIC
OG0004655	LOC120766502|XP_039947991.1|BTRY	LOC108087328|XP_017040148.1|DFIC
OG0004656	LOC120774082|XP_039959344.1|BTRY	LOC108088653|XP_017042069.1|DFIC
OG0004657	LOC120766332|XP_039947692.1|BTRY	LOC108098482|XP_017056882.1|DFIC
OG0004658	LOC120782522|XP_039970765.1|BTRY	LOC108087162|XP_017039884.1|DFIC
OG0004659	LOC120766395|XP_039947775.1|BTRY	LOC108091685|XP_017046496.1|DFIC
OG0004660	LOC120766338|XP_039947697.1|BTRY	LOC108099511|XP_017058563.1|DFIC
OG0004661	LOC120782057|XP_039970150.1|BTRY	LOC108092120|XP_017047110.1|DFIC
OG0004662	LOC120773989|XP_039959186.1|BTRY	LOC108087030|XP_017039686.1|DFIC
OG0004663	LOC120774780|XP_039960487.1|BTRY	LOC108095298|XP_017051843.1|DFIC
OG0004664	LOC120774287|XP_039959714.1|BTRY	LOC108095299|XP_017051844.1|DFIC
OG0004665	LOC120775280|XP_039961313.1|BTRY	LOC108091316|XP_017045935.1|DFIC
OG0004666	LOC120782229|XP_039970329.1|BTRY	LOC108098878|XP_017057554.1|DFIC
OG0004667	LOC120766446|XP_039947888.1|BTRY	LOC108098884|XP_017057560.1|DFIC
OG0004668	LOC120775007|XP_039960874.1|BTRY	LOC108094692|XP_017050907.1|DFIC
OG0004669	LOC120767469|XP_039949493.1|BTRY	LOC108088151|XP_017041304.1|DFIC
OG0004670	LOC120771853|XP_039956033.1|BTRY	LOC108095932|XP_017052758.1|DFIC
OG0004671	LOC120781501|XP_039969661.1|BTRY	LOC108087993|XP_017041086.1|DFIC
OG0004672	LOC120766922|XP_039948601.1|BTRY	LOC108091982|XP_017046881.1|DFIC
OG0004673	LOC120774969|XP_039960796.1|BTRY	LOC108098673|XP_017057257.1|DFIC
OG0004674	LOC120766952|XP_039948670.1|BTRY	LOC108088535|XP_017041868.1|DFIC
OG0004675	LOC120766951|XP_039948665.1|BTRY	LOC108088477|XP_017041759.1|DFIC
OG0004676	LOC120766365|XP_039947728.1|BTRY	LOC108091798|XP_017046655.1|DFIC
OG0004677	LOC120773848|XP_039958923.1|BTRY	LOC108087196|XP_017039946.1|DFIC
OG0004678	LOC120778184|XP_039965859.1|BTRY	LOC108087195|XP_017039944.1|DFIC
OG0004679	LOC120766968|XP_039948692.1|BTRY	LOC108088055|XP_017041182.1|DFIC
OG0004680	LOC120767575|XP_039949653.1|BTRY	LOC108092066|XP_017047020.1|DFIC
OG0004681	LOC120772810|XP_039957537.1|BTRY	LOC108097719|XP_017055701.1|DFIC
OG0004682	LOC120767994|XP_039950345.1|BTRY	LOC108101327|XP_017061124.1|DFIC
OG0004683	LOC120777148|XP_039964230.1|BTRY	LOC108087313|XP_017040124.1|DFIC
OG0004684	LOC120766282|XP_039947617.1|BTRY	LOC108098768|XP_017057389.1|DFIC
OG0004685	LOC120766514|XP_039948010.1|BTRY	LOC108086563|XP_017039006.1|DFIC
OG0004686	LOC120774585|XP_039960253.1|BTRY	LOC108099668|XP_017058791.1|DFIC
OG0004687	LOC120781424|XP_039969581.1|BTRY	LOC108088529|XP_017041861.1|DFIC
OG0004688	LOC120766790|XP_039948422.1|BTRY	LOC108098841|XP_017057491.1|DFIC
OG0004689	LOC120782484|XP_039970721.1|BTRY	LOC108087236|XP_017040016.1|DFIC
OG0004690	LOC120770502|XP_039954004.1|BTRY	LOC108091794|XP_017046643.1|DFIC
OG0004691	LOC120776843|XP_039963806.1|BTRY	LOC108088393|XP_017041631.1|DFIC
OG0004692	LOC120766975|XP_039948700.1|BTRY	LOC108087191|XP_017039936.1|DFIC
OG0004693	LOC120775761|XP_039962031.1|BTRY	LOC108087290|XP_017040089.1|DFIC
OG0004694	LOC120777464|XP_039964722.1|BTRY	LOC108095845|XP_017052630.1|DFIC
OG0004695	LOC120766906|XP_039948591.1|BTRY	LOC108088479|XP_017041764.1|DFIC
OG0004696	LOC120767325|XP_039949199.1|BTRY	LOC108093285|XP_017048752.1|DFIC
OG0004697	LOC120775049|XP_039960960.1|BTRY	LOC108094595|XP_017050729.1|DFIC
OG0004698	LOC120775734|XP_039961986.1|BTRY	LOC108098149|XP_017056364.1|DFIC
OG0004699	LOC120766478|XP_039947954.1|BTRY	LOC108098941|XP_017057637.1|DFIC
OG0004700	LOC120780766|XP_039968954.1|BTRY	LOC108098596|XP_017057142.1|DFIC
OG0004701	LOC120782180|XP_039970253.1|BTRY	LOC108098625|XP_017057185.1|DFIC
OG0004702	LOC120766590|XP_039948127.1|BTRY	LOC108087222|XP_017039990.1|DFIC
OG0004703	LOC120782335|XP_039970498.1|BTRY	LOC108091711|XP_017046538.1|DFIC
OG0004704	LOC120773471|XP_039958324.1|BTRY	LOC108099461|XP_017058499.1|DFIC
OG0004705	LOC120782764|XP_039971164.1|BTRY	LOC108098858|XP_017057514.1|DFIC
OG0004706	LOC120776650|XP_039963422.1|BTRY	LOC108089045|XP_017042641.1|DFIC
OG0004707	LOC120774719|XP_039960407.1|BTRY	LOC108088175|XP_017041342.1|DFIC
OG0004708	LOC120782815|XP_039971240.1|BTRY	LOC108098617|XP_017057172.1|DFIC
OG0004709	LOC120782826|XP_039971279.1|BTRY	LOC108099596|XP_017058696.1|DFIC
OG0004710	LOC120774557|XP_039960228.1|BTRY	LOC108092059|XP_017047009.1|DFIC
OG0004711	LOC120766247|XP_039947562.1|BTRY	LOC108095962|XP_017052791.1|DFIC
OG0004712	LOC120782028|XP_039970123.1|BTRY	LOC108091623|XP_017046408.1|DFIC
OG0004713	LOC120766307|XP_039947662.1|BTRY	LOC108092079|XP_017047046.1|DFIC
OG0004714	LOC120780669|XP_039968872.1|BTRY	LOC108092006|XP_017046924.1|DFIC
OG0004715	LOC120768328|XP_039950902.1|BTRY	LOC108099509|XP_017058601.1|DFIC, LOC108090044|XP_017044036.1|DFIC
OG0004716	LOC120769237|XP_039952074.1|BTRY	LOC108092033|XP_017046962.1|DFIC
OG0004717	LOC120774382|XP_039959926.1|BTRY	LOC108097496|XP_017055291.1|DFIC
OG0004718	LOC120769447|XP_039952371.1|BTRY	LOC108092585|XP_017047720.1|DFIC
OG0004719	LOC120768434|XP_039951054.1|BTRY	LOC108086840|XP_017039376.1|DFIC
OG0004720	LOC120775934|XP_039962278.1|BTRY	LOC108087144|XP_017039846.1|DFIC
OG0004721	LOC120777159|XP_039964647.1|BTRY	LOC108088428|XP_017041683.1|DFIC
OG0004722	LOC120774290|XP_039959734.1|BTRY	LOC108086588|XP_017039037.1|DFIC
OG0004723	LOC120774247|XP_039959646.1|BTRY	LOC108088626|XP_017042023.1|DFIC
OG0004724	LOC120766897|XP_039948580.1|BTRY	LOC108088065|XP_017041198.1|DFIC
OG0004725	LOC120766898|XP_039948581.1|BTRY	LOC108095833|XP_017052605.1|DFIC
OG0004726	LOC120766279|XP_039947615.1|BTRY	LOC108088528|XP_017041860.1|DFIC
OG0004727	LOC120766542|XP_039948053.1|BTRY	LOC108091691|XP_017046508.1|DFIC
OG0004728	LOC120767085|XP_039948890.1|BTRY	LOC108088064|XP_017041196.1|DFIC
OG0004729	LOC120775770|XP_039962037.1|BTRY	LOC108097433|XP_017055191.1|DFIC
OG0004730	LOC120767661|XP_039949768.1|BTRY	LOC108088222|XP_017041421.1|DFIC
OG0004731	LOC120774510|XP_039960139.1|BTRY	LOC108088043|XP_017041166.1|DFIC
OG0004732	LOC120780744|XP_039968938.1|BTRY	LOC108098889|XP_017057565.1|DFIC
OG0004733	LOC120777334|XP_039964514.1|BTRY	LOC108092113|XP_017047101.1|DFIC
OG0004734	LOC120779453|XP_039967646.1|BTRY	LOC108099626|XP_017058743.1|DFIC
OG0004735	LOC120766418|XP_039947815.1|BTRY	LOC108098678|XP_017057266.1|DFIC
OG0004736	LOC120767053|XP_039948840.1|BTRY	LOC108097573|XP_017055446.1|DFIC
OG0004737	LOC120775301|XP_039961362.1|BTRY	LOC108098490|XP_017056893.1|DFIC
OG0004738	LOC120779148|XP_039967300.1|BTRY	LOC108098586|XP_017057115.1|DFIC
OG0004739	LOC120781342|XP_039969480.1|BTRY	LOC108087148|XP_017039850.1|DFIC
OG0004740	LOC120782207|XP_039970295.1|BTRY	LOC108099657|XP_017058780.1|DFIC
OG0004741	LOC120782821|XP_039971269.1|BTRY	LOC108087987|XP_017041077.1|DFIC
OG0004742	LOC120780088|XP_039968300.1|BTRY, LOC120780068|XP_039968277.1|BTRY	LOC108095003|XP_017051324.1|DFIC
OG0004743	LOC120766577|XP_039948104.1|BTRY	LOC108088004|XP_017041104.1|DFIC
OG0004744	LOC120782839|XP_039971299.1|BTRY	LOC108098443|XP_017056835.1|DFIC
OG0004745	LOC120775364|XP_039961464.1|BTRY	LOC108090167|XP_017044228.1|DFIC
OG0004746	LOC120769208|XP_039952038.1|BTRY	LOC108102025|XP_017062116.1|DFIC
OG0004747	LOC120769216|XP_039952048.1|BTRY	LOC108102027|XP_017062119.1|DFIC
OG0004748	LOC120772470|XP_039957046.1|BTRY	LOC108102024|XP_017062115.1|DFIC
OG0004749	LOC120778428|XP_039966147.1|BTRY	LOC108093330|XP_017048811.1|DFIC
OG0004750	LOC120766543|XP_039948054.1|BTRY	LOC108099376|XP_017058358.1|DFIC
OG0004751	LOC120769428|XP_039952347.1|BTRY	LOC108097580|XP_017055459.1|DFIC
OG0004752	LOC120782316|XP_039970466.1|BTRY	LOC108095715|XP_017052375.1|DFIC
OG0004753	LOC120780032|XP_039968248.1|BTRY	LOC108099357|XP_017058332.1|DFIC
OG0004754	LOC120768876|XP_039951567.1|BTRY	LOC108088510|XP_017041835.1|DFIC
OG0004755	LOC120773393|XP_039958177.1|BTRY	LOC108093354|XP_017048855.1|DFIC
OG0004756	LOC120773391|XP_039958163.1|BTRY	LOC108093353|XP_017048854.1|DFIC
OG0004757	LOC120766414|XP_039947800.1|BTRY	LOC108087192|XP_017039940.1|DFIC
OG0004758	LOC120776508|XP_039963149.1|BTRY	LOC108087336|XP_017040159.1|DFIC
OG0004759	LOC120782390|XP_039970566.1|BTRY	LOC108099436|XP_017058460.1|DFIC
OG0004760	LOC120766662|XP_039948230.1|BTRY	LOC108092141|XP_017047138.1|DFIC
OG0004761	LOC120780582|XP_039968776.1|BTRY	LOC108096788|XP_017054158.1|DFIC
OG0004762	LOC120780937|XP_039969100.1|BTRY, LOC120773068|XP_039957939.1|BTRY	LOC108088193|XP_017041382.1|DFIC
OG0004763	LOC120766735|XP_039948321.1|BTRY	LOC108087325|XP_017040145.1|DFIC
OG0004764	LOC120782550|XP_039970813.1|BTRY	LOC108092181|XP_017047194.1|DFIC
OG0004765	LOC120780837|XP_039969015.1|BTRY	LOC108099526|XP_017058583.1|DFIC
OG0004766	LOC120780308|XP_039968535.1|BTRY	LOC108099322|XP_017058243.1|DFIC
OG0004767	LOC120774604|XP_039960648.1|BTRY	LOC108098541|XP_017057018.1|DFIC
OG0004768	LOC120774368|XP_039959900.1|BTRY	LOC108098515|XP_017056962.1|DFIC
OG0004769	LOC120766842|XP_039948487.1|BTRY	LOC108089782|XP_017043665.1|DFIC
OG0004770	LOC120782716|XP_039971072.1|BTRY	LOC108087350|XP_017040179.1|DFIC
OG0004771	LOC120782567|XP_039970838.1|BTRY	LOC108088419|XP_017041669.1|DFIC
OG0004772	LOC120778484|XP_039966654.1|BTRY	LOC108097610|XP_017055508.1|DFIC
OG0004773	LOC120766357|XP_039947724.1|BTRY	LOC108093306|XP_017048770.1|DFIC
OG0004774	LOC120766367|XP_039947735.1|BTRY	LOC108093309|XP_017048781.1|DFIC
OG0004775	LOC120766571|XP_039948097.1|BTRY	LOC108087981|XP_017041072.1|DFIC
OG0004776	LOC120770515|XP_039953987.1|BTRY	LOC108094209|XP_017050154.1|DFIC
OG0004777	LOC120780454|XP_039968663.1|BTRY	LOC108094486|XP_017050563.1|DFIC
OG0004778	LOC120767877|XP_039950137.1|BTRY	LOC108101532|XP_017061399.1|DFIC, LOC108098382|XP_017056735.1|DFIC
OG0004779	LOC120766385|XP_039947756.1|BTRY	LOC108087332|XP_017040151.1|DFIC
OG0004780	LOC120768286|XP_039950847.1|BTRY	LOC108092309|XP_017047333.1|DFIC
OG0004781	LOC120777363|XP_039964569.1|BTRY	LOC108087998|XP_017041099.1|DFIC
OG0004782	LOC120778557|XP_039966349.1|BTRY	LOC108087142|XP_017039841.1|DFIC
OG0004783	LOC120775914|XP_039962241.1|BTRY	LOC108097586|XP_017055464.1|DFIC
OG0004784	LOC120771552|XP_039955551.1|BTRY	LOC108091728|XP_017046560.1|DFIC
OG0004785	LOC120779907|XP_039968189.1|BTRY	LOC108091729|XP_017046561.1|DFIC
OG0004786	LOC120766597|XP_039948136.1|BTRY	LOC108091810|XP_017046668.1|DFIC
OG0004787	LOC120766912|XP_039948593.1|BTRY	LOC108091837|XP_017046706.1|DFIC
OG0004788	LOC120779521|XP_039967787.1|BTRY	LOC108091773|XP_017046609.1|DFIC
OG0004789	LOC120782544|XP_039970847.1|BTRY	LOC108091768|XP_017046603.1|DFIC
OG0004790	LOC120766447|XP_039947889.1|BTRY	LOC108095950|XP_017052777.1|DFIC
OG0004791	LOC120772315|XP_039956769.1|BTRY	LOC108086836|XP_017039373.1|DFIC
OG0004792	LOC120780449|XP_039968660.1|BTRY	LOC108087929|XP_017041005.1|DFIC
OG0004793	LOC120767784|XP_039949973.1|BTRY	LOC108088394|XP_017041632.1|DFIC
OG0004794	LOC120781453|XP_039969604.1|BTRY	LOC108092075|XP_017047039.1|DFIC
OG0004795	LOC120782800|XP_039971211.1|BTRY	LOC108087242|XP_017040027.1|DFIC
OG0004796	LOC120766317|XP_039947672.1|BTRY	LOC108088023|XP_017041136.1|DFIC
OG0004797	LOC120767094|XP_039948908.1|BTRY	LOC108099623|XP_017058735.1|DFIC
OG0004798	LOC120776948|XP_039963973.1|BTRY	LOC108086550|XP_017038977.1|DFIC
OG0004799	LOC120770776|XP_039954292.1|BTRY	LOC108099455|XP_017058485.1|DFIC
OG0004800	LOC120780180|XP_039968391.1|BTRY	LOC108092187|XP_017047202.1|DFIC
OG0004801	LOC120779695|XP_039967996.1|BTRY	LOC108095994|XP_017052827.1|DFIC
OG0004802	LOC120766215|XP_039947519.1|BTRY	LOC108093367|XP_017048877.1|DFIC
OG0004803	LOC120766649|XP_039948211.1|BTRY	LOC108102285|XP_017062522.1|DFIC
OG0004804	LOC120768081|XP_039950547.1|BTRY	LOC108098516|XP_017056969.1|DFIC
OG0004805	LOC120782494|XP_039970729.1|BTRY	LOC108099434|XP_017058457.1|DFIC
OG0004806	LOC120775829|XP_039962124.1|BTRY	LOC108095566|XP_017052202.1|DFIC
OG0004807	LOC120782770|XP_039971169.1|BTRY	LOC108095946|XP_017052772.1|DFIC
OG0004808	LOC120781662|XP_039970038.1|BTRY	LOC108098816|XP_017057459.1|DFIC
OG0004809	LOC120766164|XP_039947445.1|BTRY	LOC108093326|XP_017048806.1|DFIC
OG0004810	LOC120770658|XP_039954186.1|BTRY	LOC108093291|XP_017048757.1|DFIC
OG0004811	LOC120777485|XP_039964756.1|BTRY	LOC108100554|XP_017060014.1|DFIC
OG0004812	LOC120771936|XP_039956171.1|BTRY	LOC108099314|XP_017058197.1|DFIC
OG0004813	LOC120766269|XP_039947592.1|BTRY	LOC108087327|XP_017040147.1|DFIC
OG0004814	LOC120779510|XP_039967765.1|BTRY	LOC108098887|XP_017057562.1|DFIC
OG0004815	LOC120773451|XP_039958276.1|BTRY	LOC108097247|XP_017054914.1|DFIC
OG0004816	LOC120776005|XP_039962371.1|BTRY	LOC108088680|XP_017042108.1|DFIC
OG0004817	LOC120774361|XP_039959881.1|BTRY	LOC108088679|XP_017042107.1|DFIC
OG0004818	LOC120782449|XP_039970671.1|BTRY	LOC108097614|XP_017055513.1|DFIC
OG0004819	LOC120782558|XP_039970826.1|BTRY	LOC108091655|XP_017046454.1|DFIC
OG0004820	LOC120775984|XP_039962348.1|BTRY	LOC108098928|XP_017057622.1|DFIC
OG0004821	LOC120766764|XP_039948376.1|BTRY	LOC108088530|XP_017041862.1|DFIC
OG0004822	LOC120770407|XP_039953779.1|BTRY	LOC108092029|XP_017046958.1|DFIC
OG0004823	LOC120766777|XP_039948398.1|BTRY	LOC108092086|XP_017047060.1|DFIC
OG0004824	LOC120766778|XP_039948402.1|BTRY	LOC108092088|XP_017047066.1|DFIC
OG0004825	LOC120780086|XP_039968289.1|BTRY	LOC108095039|XP_017051419.1|DFIC
OG0004826	LOC120775295|XP_039961348.1|BTRY	LOC108091785|XP_017046632.1|DFIC
OG0004827	LOC120782381|XP_039970557.1|BTRY	LOC108098607|XP_017057159.1|DFIC
OG0004828	LOC120770020|XP_039953055.1|BTRY	LOC108087295|XP_017040094.1|DFIC
OG0004829	LOC120766591|XP_039948129.1|BTRY	LOC108092174|XP_017047185.1|DFIC
OG0004830	LOC120779659|XP_039967951.1|BTRY	LOC108087888|XP_017040955.1|DFIC
OG0004831	LOC120771927|XP_039956157.1|BTRY	LOC108093227|XP_017048686.1|DFIC
OG0004832	LOC120782860|XP_039971330.1|BTRY	LOC108088076|XP_017041216.1|DFIC
OG0004833	LOC120782406|XP_039970586.1|BTRY	LOC108090135|XP_017044164.1|DFIC
OG0004834	LOC120771753|XP_039955868.1|BTRY	LOC108087269|XP_017040064.1|DFIC
OG0004835	LOC120766795|XP_039948429.1|BTRY	LOC108087354|XP_017040184.1|DFIC
OG0004836	LOC120770390|XP_039953757.1|BTRY	LOC108091656|XP_017046455.1|DFIC
OG0004837	LOC120777626|XP_039965014.1|BTRY	LOC108096394|XP_017053450.1|DFIC
OG0004838	LOC120780390|XP_039968610.1|BTRY	LOC108098804|XP_017057434.1|DFIC
OG0004839	LOC120780109|XP_039968324.1|BTRY	LOC108098864|XP_017057531.1|DFIC
OG0004840	LOC120780244|XP_039968437.1|BTRY	LOC108092147|XP_017047151.1|DFIC
OG0004841	LOC120773535|XP_039958425.1|BTRY	LOC108101745|XP_017061695.1|DFIC
OG0004842	LOC120772824|XP_039957566.1|BTRY	LOC108086600|XP_017039060.1|DFIC
OG0004843	LOC120780583|XP_039968779.1|BTRY	LOC108087173|XP_017039905.1|DFIC
OG0004844	LOC120769673|XP_039952730.1|BTRY	LOC108100906|XP_017060509.1|DFIC
OG0004845	LOC120769662|XP_039952708.1|BTRY	LOC108090168|XP_017044229.1|DFIC
OG0004846	LOC120767702|XP_039949833.1|BTRY	LOC108092443|XP_017047513.1|DFIC
OG0004847	LOC120768655|XP_039951364.1|BTRY	LOC108092441|XP_017047511.1|DFIC
OG0004848	LOC120782691|XP_039971020.1|BTRY	LOC108097641|XP_017055563.1|DFIC
OG0004849	LOC120775130|XP_039961092.1|BTRY	LOC108092646|XP_017047781.1|DFIC
OG0004850	LOC120777889|XP_039965390.1|BTRY	LOC108089089|XP_017042687.1|DFIC
OG0004851	LOC120782829|XP_039971282.1|BTRY	LOC108089079|XP_017042674.1|DFIC
OG0004852	LOC120779854|XP_039968148.1|BTRY	LOC108091831|XP_017046698.1|DFIC
OG0004853	LOC120772176|XP_039956557.1|BTRY	LOC108087795|XP_017040827.1|DFIC
OG0004854	LOC120776893|XP_039963884.1|BTRY	LOC108089526|XP_017043345.1|DFIC
OG0004855	LOC120778578|XP_039966375.1|BTRY	LOC108100664|XP_017060166.1|DFIC
OG0004856	LOC120776638|XP_039963396.1|BTRY	LOC108096222|XP_017053098.1|DFIC
OG0004857	LOC120777849|XP_039965318.1|BTRY	LOC108100630|XP_017060122.1|DFIC
OG0004858	LOC120777503|XP_039964788.1|BTRY	LOC108096298|XP_017053263.1|DFIC
OG0004859	LOC120777527|XP_039964843.1|BTRY	LOC108096402|XP_017053462.1|DFIC
OG0004860	LOC120778168|XP_039965838.1|BTRY	LOC108099208|XP_017058073.1|DFIC
OG0004861	LOC120777899|XP_039965404.1|BTRY	LOC108087486|XP_017040352.1|DFIC
OG0004863	LOC120776867|XP_039963858.1|BTRY	LOC108093155|XP_017048590.1|DFIC
OG0004864	LOC120778599|XP_039966406.1|BTRY	LOC108100599|XP_017060071.1|DFIC
OG0004865	LOC120769935|XP_039952972.1|BTRY	LOC108095955|XP_017052784.1|DFIC
OG0004866	LOC120777286|XP_039964432.1|BTRY	LOC108089447|XP_017043176.1|DFIC
OG0004867	LOC120772102|XP_039956445.1|BTRY	LOC108093846|XP_017049669.1|DFIC
OG0004868	LOC120772103|XP_039956446.1|BTRY	LOC108091133|XP_017045654.1|DFIC
OG0004869	LOC120770382|XP_039953738.1|BTRY	LOC108094249|XP_017050197.1|DFIC
OG0004870	LOC120770061|XP_039953115.1|BTRY	LOC108094256|XP_017050207.1|DFIC
OG0004871	LOC120770575|XP_039954089.1|BTRY	LOC108101922|XP_017061988.1|DFIC
OG0004872	LOC120772077|XP_039956405.1|BTRY	LOC108090788|XP_017045124.1|DFIC
OG0004873	LOC120769721|XP_039952794.1|BTRY	LOC108092735|XP_017047953.1|DFIC
OG0004874	LOC120777596|XP_039964970.1|BTRY	LOC108095716|XP_017052379.1|DFIC
OG0004875	LOC120774106|XP_039959398.1|BTRY	LOC108087586|XP_017040506.1|DFIC
OG0004876	LOC120773507|XP_039958394.1|BTRY	LOC108097022|XP_017054528.1|DFIC
OG0004877	LOC120776540|XP_039963212.1|BTRY	LOC108100163|XP_017059415.1|DFIC
OG0004878	LOC120772129|XP_039956479.1|BTRY	LOC108101546|XP_017061427.1|DFIC
OG0004879	LOC120770514|XP_039953983.1|BTRY	LOC108090795|XP_017045131.1|DFIC
OG0004880	LOC120777271|XP_039964408.1|BTRY	LOC108088839|XP_017042301.1|DFIC
OG0004881	LOC120776575|XP_039963273.1|BTRY	LOC108093181|XP_017048625.1|DFIC
OG0004882	LOC120777558|XP_039964882.1|BTRY	LOC108089595|XP_017043442.1|DFIC
OG0004883	LOC120778462|XP_039966201.1|BTRY	LOC108099202|XP_017058066.1|DFIC
OG0004884	LOC120771282|XP_039955142.1|BTRY	LOC108101822|XP_017061784.1|DFIC
OG0004885	LOC120771579|XP_039955581.1|BTRY	LOC108096629|XP_017053867.1|DFIC
OG0004886	LOC120771915|XP_039956136.1|BTRY	LOC108093920|XP_017049776.1|DFIC
OG0004888	LOC120773030|XP_039957894.1|BTRY	LOC108095175|XP_017051629.1|DFIC
OG0004889	LOC120767322|XP_039949190.1|BTRY	LOC108090732|XP_017045044.1|DFIC
OG0004890	LOC120771896|XP_039956101.1|BTRY	LOC108101872|XP_017061897.1|DFIC
OG0004891	LOC120773550|XP_039958447.1|BTRY	LOC108095623|XP_017052279.1|DFIC
OG0004892	LOC120770484|XP_039953928.1|BTRY	LOC108096959|XP_017054416.1|DFIC
OG0004893	LOC120772065|XP_039956385.1|BTRY	LOC108096605|XP_017053801.1|DFIC
OG0004894	LOC120772033|XP_039956338.1|BTRY	LOC108096742|XP_017054082.1|DFIC
OG0004895	LOC120772690|XP_039957363.1|BTRY	LOC108087688|XP_017040684.1|DFIC
OG0004896	LOC120771909|XP_039956126.1|BTRY	LOC108087843|XP_017040906.1|DFIC
OG0004897	LOC120770869|XP_039954428.1|BTRY	LOC108087860|XP_017040931.1|DFIC
OG0004898	LOC120772074|XP_039956398.1|BTRY	LOC108093741|XP_017049495.1|DFIC
OG0004899	LOC120770841|XP_039954371.1|BTRY	LOC108086440|XP_017038840.1|DFIC
OG0004900	LOC120781204|XP_039969254.1|BTRY	LOC108093966|XP_017049861.1|DFIC
OG0004901	LOC120781263|XP_039969352.1|BTRY	LOC108094062|XP_017049990.1|DFIC
OG0004902	LOC120778531|XP_039966307.1|BTRY	LOC108100541|XP_017059993.1|DFIC
OG0004903	LOC120771081|XP_039954837.1|BTRY	LOC108096754|XP_017054102.1|DFIC
OG0004904	LOC120771878|XP_039956071.1|BTRY	LOC108087133|XP_017039820.1|DFIC
OG0004905	LOC120772912|XP_039957742.1|BTRY	LOC108101554|XP_017061438.1|DFIC
OG0004906	LOC120779154|XP_039967306.1|BTRY	LOC108096353|XP_017053391.1|DFIC
OG0004907	LOC120778199|XP_039965876.1|BTRY	LOC108089591|XP_017043437.1|DFIC
OG0004908	LOC120778076|XP_039965702.1|BTRY	LOC108093160|XP_017048596.1|DFIC
OG0004909	LOC120778834|XP_039966783.1|BTRY	LOC108088233|XP_017041431.1|DFIC
OG0004910	LOC120776660|XP_039963464.1|BTRY	LOC108088231|XP_017041429.1|DFIC
OG0004911	LOC120776563|XP_039963257.1|BTRY	LOC108099186|XP_017058042.1|DFIC
OG0004912	LOC120779157|XP_039967313.1|BTRY	LOC108096354|XP_017053392.1|DFIC
OG0004913	LOC120772610|XP_039957259.1|BTRY	LOC108094841|XP_017051132.1|DFIC
OG0004914	LOC120770545|XP_039954038.1|BTRY	LOC108094839|XP_017051125.1|DFIC
OG0004915	LOC120770912|XP_039954524.1|BTRY	LOC108101904|XP_017061963.1|DFIC
OG0004916	LOC120771844|XP_039956019.1|BTRY	LOC108090559|XP_017044790.1|DFIC
OG0004917	LOC120776376|XP_039962894.1|BTRY	LOC108087512|XP_017040403.1|DFIC
OG0004918	LOC120776375|XP_039962891.1|BTRY	LOC108087511|XP_017040397.1|DFIC
OG0004919	LOC120782858|XP_039971329.1|BTRY	LOC108100765|XP_017060293.1|DFIC
