Orthogroup	BTRY.longest_only	DERE.longest_only
OG0006095	LOC120772154|XP_039956523.1|BTRY	LOC6541052|XP_026834687.1|DERE
OG0006096	LOC120768759|XP_039951464.1|BTRY	LOC6549166|XP_001975616.1|DERE
OG0006097	LOC120776769|XP_039963665.1|BTRY	LOC6546318|XP_026832811.1|DERE
OG0006098	LOC120767761|XP_039949930.1|BTRY	LOC6540847|XP_001968130.1|DERE
OG0006099	LOC120772479|XP_039957055.1|BTRY	LOC6548976|XP_001975559.1|DERE
OG0006100	LOC120772669|XP_039957338.1|BTRY	LOC6547328|XP_001976335.1|DERE
OG0006101	LOC120776020|XP_039962399.1|BTRY	LOC6542216|XP_026834342.1|DERE
OG0006102	LOC120771946|XP_039956188.1|BTRY	LOC6547654|XP_001974811.1|DERE
OG0006103	LOC120776004|XP_039962370.1|BTRY	LOC6551516|XP_001977184.1|DERE
OG0006104	LOC120774013|XP_039959227.1|BTRY	LOC6551683|XP_026837254.1|DERE
OG0006105	LOC120774012|XP_039959226.1|BTRY	LOC6551682|XP_001978531.1|DERE
OG0006106	LOC120777680|XP_039965080.1|BTRY	LOC6544133|XP_026833342.1|DERE
OG0006107	LOC120770786|XP_039954299.1|BTRY	LOC6547720|XP_026836798.1|DERE
OG0006108	LOC120773611|XP_039958545.1|BTRY	LOC6555576|XP_026838965.1|DERE
OG0006109	LOC120776747|XP_039963634.1|BTRY	LOC6544259|XP_001973774.1|DERE
OG0006110	LOC120778541|XP_039966323.1|BTRY	LOC6546069|XP_001972810.1|DERE
OG0006111	LOC120773684|XP_039958649.1|BTRY	LOC6547662|XP_001974989.1|DERE
OG0006112	LOC120771364|XP_039955257.1|BTRY	LOC6548112|XP_001976542.1|DERE
OG0006113	LOC120776718|XP_039963550.1|BTRY	LOC6544144|XP_001972999.1|DERE
OG0006114	LOC120776911|XP_039963919.1|BTRY	LOC6555055|XP_001981383.1|DERE
OG0006115	LOC120770775|XP_039954291.1|BTRY	LOC6546846|XP_026836108.1|DERE
OG0006116	LOC120771720|XP_039955807.1|BTRY	LOC6546774|XP_001976001.1|DERE
OG0006117	LOC120770711|XP_039954225.1|BTRY	LOC6548519|XP_001975401.1|DERE
OG0006118	LOC120770916|XP_039954544.1|BTRY	LOC6548001|XP_015011745.1|DERE
OG0006119	LOC120772865|XP_039957628.1|BTRY	LOC6549159|XP_001975719.1|DERE
OG0006120	LOC120773342|XP_039958090.1|BTRY	LOC6546552|XP_001974566.1|DERE
OG0006121	LOC120778113|XP_039965750.1|BTRY	LOC6543925|XP_001973660.1|DERE
OG0006122	LOC120782056|XP_039970142.1|BTRY	LOC6555867|XP_026839234.1|DERE
OG0006123	LOC120770756|XP_039954275.1|BTRY	LOC6548098|XP_026836667.1|DERE
OG0006124	LOC120781693|XP_039969847.1|BTRY	LOC6554943|XP_001982014.1|DERE
OG0006125	LOC120776811|XP_039963744.1|BTRY	LOC6545462|XP_026832439.1|DERE
OG0006126	LOC120779034|XP_039967089.1|BTRY	LOC6544484|XP_026833815.1|DERE
OG0006127	LOC120777412|XP_039964646.1|BTRY	LOC6544604|XP_001973066.1|DERE
OG0006128	LOC120779045|XP_039967116.1|BTRY	LOC6544344|XP_001973087.1|DERE
OG0006129	LOC120777205|XP_039964315.1|BTRY	LOC6546062|XP_001972803.1|DERE
OG0006130	LOC120777373|XP_039964594.1|BTRY	LOC6544532|XP_001973102.2|DERE
OG0006131	LOC120777963|XP_039965516.1|BTRY	LOC6544529|XP_001973099.1|DERE
OG0006132	LOC120779042|XP_039967102.1|BTRY	LOC6544557|XP_001973091.1|DERE
OG0006133	LOC120777374|XP_039964596.1|BTRY	LOC6544533|XP_001973103.1|DERE
OG0006134	LOC120779169|XP_039967332.1|BTRY	LOC6545952|XP_001972799.1|DERE
OG0006135	LOC120779168|XP_039967329.1|BTRY	LOC6544531|XP_026832400.1|DERE
OG0006136	LOC120778852|XP_039966814.1|BTRY	LOC6545463|XP_001972582.1|DERE
OG0006137	LOC120778624|XP_039966442.1|BTRY	LOC6545139|XP_001972770.2|DERE
OG0006138	LOC120772895|XP_039957704.1|BTRY	LOC6541670|XP_001970493.1|DERE
OG0006139	LOC120770553|XP_039954058.1|BTRY	LOC6540790|XP_001970393.1|DERE
OG0006140	LOC120771535|XP_039955525.1|BTRY	LOC6548227|XP_026836679.1|DERE
OG0006141	LOC120771038|XP_039954768.1|BTRY	LOC6548536|XP_026835782.1|DERE
OG0006142	LOC120777176|XP_039964269.1|BTRY	LOC6545335|XP_001973300.3|DERE
OG0006143	LOC120778062|XP_039965677.1|BTRY	LOC6544939|XP_015013155.1|DERE
OG0006144	LOC120776686|XP_039963498.1|BTRY	LOC6545634|XP_026833252.1|DERE
OG0006145	LOC120778990|XP_039967025.1|BTRY	LOC6545761|XP_001973405.1|DERE
OG0006146	LOC120768247|XP_039950772.1|BTRY	LOC6540945|XP_001970292.2|DERE
OG0006147	LOC120782769|XP_039971168.1|BTRY	LOC6552545|XP_001980841.1|DERE
OG0006148	LOC120778730|XP_039966626.1|BTRY	LOC6545228|XP_001973462.2|DERE
OG0006149	LOC120777238|XP_039964363.1|BTRY	LOC6544940|XP_026833616.1|DERE
OG0006150	LOC120777237|XP_039964362.1|BTRY	LOC6544943|XP_001972616.1|DERE
OG0006151	LOC120769252|XP_039952088.1|BTRY, LOC120769670|XP_039952723.1|BTRY	LOC6542385|XP_015014404.1|DERE
OG0006152	LOC120780580|XP_039968775.1|BTRY, LOC120768032|XP_039950457.1|BTRY	LOC6555340|XP_001981865.1|DERE
OG0006153	LOC120771087|XP_039954846.1|BTRY	LOC6547955|XP_015011744.1|DERE
OG0006154	LOC120766596|XP_039948134.1|BTRY	LOC6555381|XP_001981843.1|DERE
OG0006155	LOC120782239|XP_039970340.1|BTRY	LOC6552541|XP_001980837.1|DERE
OG0006156	LOC120766690|XP_039948270.1|BTRY	LOC6552635|XP_001980901.2|DERE
OG0006157	LOC120772586|XP_039957227.1|BTRY	LOC6548051|XP_001976512.1|DERE
OG0006158	LOC120777915|XP_039965433.1|BTRY	LOC6544594|XP_026832880.1|DERE
OG0006159	LOC120771607|XP_039955622.1|BTRY	LOC6549541|XP_001975629.1|DERE
OG0006160	LOC120771835|XP_039956010.1|BTRY	LOC6548052|XP_001976513.1|DERE
OG0006161	LOC120772772|XP_039957479.1|BTRY	LOC6540739|XP_026834756.1|DERE
OG0006162	LOC120779775|XP_039968087.1|BTRY	LOC26526325|XP_001982749.3|DERE
OG0006163	LOC120773017|XP_039957879.1|BTRY, LOC120771951|XP_039956195.1|BTRY	LOC6549337|XP_001975637.1|DERE
OG0006165	LOC120779023|XP_039967079.1|BTRY	LOC6544129|XP_001973681.1|DERE, LOC6543895|XP_001973646.1|DERE
OG0006166	LOC120768897|XP_039951585.1|BTRY	LOC6542163|XP_001969315.2|DERE
OG0006167	LOC120771961|XP_039956210.1|BTRY	LOC6547971|XP_001975054.1|DERE
OG0006168	LOC120775160|XP_039961141.1|BTRY, LOC120776039|XP_039962418.1|BTRY	LOC6550424|XP_001977038.1|DERE
OG0006169	LOC120773955|XP_039959117.1|BTRY	LOC6551082|XP_001976950.1|DERE
OG0006170	LOC120774946|XP_039960760.1|BTRY	LOC6547861|XP_001975044.1|DERE
OG0006171	LOC120776750|XP_039963641.1|BTRY	LOC6543667|XP_001972965.1|DERE, LOC6552162|XP_001980714.1|DERE
OG0006181	LOC120778482|XP_039966237.1|BTRY	LOC6553805|XP_001979562.1|DERE
OG0006182	LOC120782861|XP_039971333.1|BTRY	LOC6555138|XP_001982253.1|DERE
OG0006183	LOC120766507|XP_039948002.1|BTRY	LOC6553381|XP_001980198.1|DERE
OG0006184	LOC120767913|XP_039950209.1|BTRY	LOC6554378|XP_026834725.1|DERE
OG0006185	LOC120780793|XP_039968977.1|BTRY	LOC6553050|XP_001980038.1|DERE
OG0006186	LOC120774196|XP_039959571.1|BTRY	LOC6554371|XP_001982354.1|DERE
OG0006187	LOC120779789|XP_039968100.1|BTRY	LOC6554211|XP_026832091.1|DERE
OG0006188	LOC120773344|XP_039958093.1|BTRY	LOC6551538|XP_015010616.1|DERE
OG0006189	LOC120773347|XP_039958101.1|BTRY	LOC6551686|XP_001978482.3|DERE
OG0006190	LOC120775310|XP_039961379.1|BTRY	LOC6554155|XP_001981912.3|DERE
OG0006191	LOC120773590|XP_039958522.1|BTRY	LOC6554604|XP_001981556.1|DERE
OG0006192	LOC120774735|XP_039960422.1|BTRY	LOC6551548|XP_001978496.2|DERE
OG0006193	LOC120775691|XP_039961935.1|BTRY	LOC6550102|XP_001978190.1|DERE
OG0006194	LOC120773938|XP_039959084.1|BTRY, LOC120779884|XP_039968170.1|BTRY	LOC6550506|XP_026837733.1|DERE
OG0006195	LOC120775419|XP_039961535.1|BTRY	LOC6550570|XP_001978123.1|DERE
OG0006196	LOC120779617|XP_039967896.1|BTRY	LOC6552362|XP_015009985.2|DERE
OG0006197	LOC120779527|XP_039967792.1|BTRY	LOC6555821|XP_001982738.1|DERE
OG0006198	LOC120776057|XP_039962451.1|BTRY	LOC6550221|XP_026838056.1|DERE
OG0006199	LOC120767076|XP_039948873.1|BTRY	LOC6554143|XP_001981902.1|DERE
OG0006200	LOC120766781|XP_039948407.1|BTRY	LOC6552317|XP_001979758.1|DERE
OG0006201	LOC120775038|XP_039960941.1|BTRY	LOC6550116|XP_026837503.1|DERE
OG0006202	LOC120776186|XP_039962743.1|BTRY	LOC6550115|XP_001977652.1|DERE
OG0006203	LOC120773973|XP_039959148.1|BTRY	LOC6550139|XP_026838212.1|DERE
OG0006204	LOC120774526|XP_039960169.1|BTRY	LOC6552770|XP_001979955.1|DERE
OG0006205	LOC120774519|XP_039960147.1|BTRY	LOC6549808|XP_001977331.1|DERE
OG0006206	LOC120775329|XP_039961405.1|BTRY	LOC6550712|XP_001978012.1|DERE
OG0006207	LOC120768242|XP_039950765.1|BTRY	LOC6542443|XP_001968812.1|DERE
OG0006208	LOC120778264|XP_039965975.1|BTRY	LOC6544851|XP_001970990.1|DERE
OG0006209	LOC120773920|XP_039959049.1|BTRY	LOC6550535|XP_026838085.1|DERE
OG0006210	LOC120775670|XP_039961873.1|BTRY	LOC6549859|XP_026838491.1|DERE
OG0006211	LOC120774005|XP_039959215.1|BTRY	LOC6541681|XP_001970248.1|DERE
OG0006212	LOC120774003|XP_039959212.1|BTRY	LOC6542179|XP_026835121.1|DERE
OG0006214	LOC120774709|XP_039960380.1|BTRY	LOC6550555|XP_001977955.1|DERE
OG0006215	LOC120774793|XP_039960513.1|BTRY	LOC6551614|XP_001978594.3|DERE
OG0006216	LOC120766845|XP_039948494.1|BTRY	LOC6555050|XP_001981620.2|DERE
OG0006217	LOC120774397|XP_039959949.1|BTRY	LOC6549846|XP_001977577.1|DERE
OG0006218	LOC120768918|XP_039951626.1|BTRY	LOC6542360|XP_001969574.1|DERE
OG0006219	LOC120773440|XP_039958256.1|BTRY	LOC6555775|XP_001982533.1|DERE
OG0006220	LOC120775746|XP_039962006.1|BTRY	LOC6546353|XP_001972900.1|DERE
OG0006221	LOC120778244|XP_039965943.1|BTRY	LOC6554852|XP_001981096.1|DERE
OG0006222	LOC120778263|XP_039965978.1|BTRY	LOC6554854|XP_001981098.1|DERE
OG0006223	LOC120775683|XP_039961916.1|BTRY	LOC6551741|XP_001978612.1|DERE
OG0006224	LOC120776180|XP_039962731.1|BTRY	LOC6549806|XP_001977329.3|DERE
OG0006225	LOC120775407|XP_039961505.1|BTRY, LOC120773640|XP_039958582.1|BTRY	LOC6550427|XP_001977041.1|DERE
OG0006226	LOC120774864|XP_039960627.1|BTRY	LOC6547286|XP_001976153.1|DERE
OG0006227	LOC120774310|XP_039959775.1|BTRY	LOC6551434|XP_001977141.1|DERE
OG0006228	LOC120771020|XP_039954730.1|BTRY	LOC6547563|XP_001974820.1|DERE
OG0006229	LOC120781958|XP_039970052.1|BTRY	LOC6555827|XP_026839242.1|DERE
OG0006230	LOC120773833|XP_039958888.1|BTRY	LOC6550025|XP_026837475.1|DERE
OG0006231	LOC120774445|XP_039960021.1|BTRY	LOC6550868|XP_026838323.1|DERE
OG0006232	LOC120773914|XP_039959042.1|BTRY	LOC6550708|XP_001978008.1|DERE
OG0006233	LOC120774278|XP_039959703.1|BTRY	LOC6550621|XP_015010712.1|DERE
OG0006234	LOC120775560|XP_039961719.1|BTRY	LOC6550026|XP_001977492.1|DERE
OG0006235	LOC120775614|XP_039961793.1|BTRY	LOC6550382|XP_001977749.1|DERE
OG0006236	LOC120774812|XP_039960548.1|BTRY	LOC6550572|XP_015011292.1|DERE
OG0006237	LOC120775940|XP_039962284.1|BTRY	LOC6549809|XP_001977332.1|DERE
OG0006238	LOC120774531|XP_039960177.1|BTRY	LOC6550564|XP_001977942.1|DERE
OG0006239	LOC120775573|XP_039961739.1|BTRY	LOC6549985|XP_026837296.1|DERE
OG0006240	LOC120779605|XP_039967890.1|BTRY	LOC6554551|XP_001981311.1|DERE
OG0006241	LOC120775559|XP_039961717.1|BTRY	LOC6550027|XP_001977493.1|DERE
OG0006242	LOC120774051|XP_039959287.1|BTRY	LOC6551320|XP_001977085.1|DERE
OG0006243	LOC120782363|XP_039970535.1|BTRY	LOC6552279|XP_001980759.1|DERE
OG0006244	LOC120782719|XP_039971075.1|BTRY	LOC6552249|XP_001980844.1|DERE
OG0006245	LOC120768497|XP_039951157.1|BTRY	LOC6555178|XP_001982276.1|DERE
OG0006246	LOC120774550|XP_039960214.1|BTRY	LOC6549761|XP_001976780.1|DERE
OG0006247	LOC120771003|XP_039954696.1|BTRY	LOC6541004|XP_001970563.1|DERE
OG0006248	LOC120776101|XP_039962524.1|BTRY	LOC6553600|XP_001979407.1|DERE
OG0006249	LOC120774334|XP_039959824.1|BTRY	LOC6541629|XP_001968666.1|DERE
OG0006250	LOC120774037|XP_039959271.1|BTRY	LOC6550660|XP_001978068.1|DERE
OG0006251	LOC120766675|XP_039948249.1|BTRY	LOC6555252|XP_001981633.1|DERE
OG0006252	LOC120782755|XP_039971139.1|BTRY	LOC6555251|XP_001981632.2|DERE
OG0006253	LOC120773568|XP_039958472.1|BTRY	LOC6549760|XP_001976779.2|DERE
OG0006254	LOC120775654|XP_039961847.1|BTRY	LOC6548885|XP_026836094.1|DERE
OG0006255	LOC120766866|XP_039948530.1|BTRY	LOC6554884|XP_001982222.1|DERE
OG0006256	LOC120775397|XP_039961491.1|BTRY	LOC6550031|XP_001977497.1|DERE
OG0006257	LOC120775365|XP_039961461.1|BTRY	LOC6549778|XP_015011070.1|DERE
OG0006258	LOC120773919|XP_039959048.1|BTRY	LOC6550534|XP_001977931.2|DERE
OG0006259	LOC120782538|XP_039970802.1|BTRY	LOC6552622|XP_001979868.1|DERE
OG0006260	LOC120774518|XP_039960146.1|BTRY	LOC6549779|XP_001977310.1|DERE
OG0006261	LOC120767451|XP_039949451.1|BTRY	LOC6541591|XP_001969773.1|DERE
OG0006262	LOC120773542|XP_039958433.1|BTRY	LOC6551585|XP_001977271.1|DERE
OG0006263	LOC120775151|XP_039961121.1|BTRY	LOC6550961|XP_001976990.1|DERE
OG0006264	LOC120775225|XP_039961226.1|BTRY	LOC6555657|XP_026838257.1|DERE
OG0006265	LOC120772408|XP_039956938.1|BTRY	LOC6548926|XP_001975413.1|DERE
OG0006266	LOC120775115|XP_039961067.1|BTRY	LOC6555655|XP_001982568.1|DERE
OG0006267	LOC120774267|XP_039959676.1|BTRY	LOC6551017|XP_015010657.2|DERE
OG0006268	LOC120774387|XP_039959931.1|BTRY	LOC6548085|XP_001975201.2|DERE
OG0006269	LOC120782624|XP_039970926.1|BTRY	LOC6552254|XP_001980849.1|DERE
OG0006270	LOC120774808|XP_039960539.1|BTRY	LOC6551701|XP_001977280.1|DERE
OG0006271	LOC120777521|XP_039964828.1|BTRY	LOC6552027|XP_001980673.1|DERE
OG0006272	LOC120773469|XP_039958317.1|BTRY	LOC6550954|XP_026837803.1|DERE
OG0006273	LOC120775184|XP_039961173.1|BTRY	LOC6541085|XP_001970720.1|DERE
OG0006274	LOC120775959|XP_039962305.1|BTRY	LOC6551135|XP_001978281.1|DERE
OG0006275	LOC120775351|XP_039961443.1|BTRY	LOC6550587|XP_001976745.1|DERE
OG0006276	LOC120779113|XP_039967230.1|BTRY	LOC6545156|XP_001971018.1|DERE
OG0006277	LOC120772572|XP_039957200.1|BTRY	LOC6553406|XP_026839825.1|DERE
OG0006278	LOC120773995|XP_039959198.1|BTRY	LOC6550074|XP_001977571.2|DERE
OG0006279	LOC120776135|XP_039962603.1|BTRY	LOC6551164|XP_026838721.1|DERE
OG0006280	LOC120781962|XP_039970066.1|BTRY	LOC6549834|XP_026838387.1|DERE
OG0006281	LOC120781961|XP_039970064.1|BTRY	LOC6549836|XP_026838385.1|DERE
OG0006282	LOC120775430|XP_039961548.1|BTRY	LOC6550440|XP_026837913.1|DERE
OG0006283	LOC120782527|XP_039970772.1|BTRY	LOC6554250|XP_001982099.1|DERE
OG0006284	LOC120774765|XP_039960459.1|BTRY	LOC6544838|XP_001973198.2|DERE
OG0006285	LOC120775367|XP_039961851.1|BTRY	LOC6552155|XP_001978828.1|DERE
OG0006286	LOC120766394|XP_039947773.1|BTRY	LOC6551855|XP_001979652.2|DERE
OG0006287	LOC120775244|XP_039961258.1|BTRY	LOC6551167|XP_001977065.1|DERE
OG0006288	LOC120766474|XP_039947950.1|BTRY	LOC6555124|XP_001981143.1|DERE
OG0006289	LOC120779539|XP_039967821.1|BTRY	LOC6551815|XP_001979622.1|DERE
OG0006290	LOC120775673|XP_039961897.1|BTRY	LOC6549941|XP_015011080.1|DERE
OG0006291	LOC120769751|XP_039952846.1|BTRY	LOC6541649|XP_001969677.1|DERE
OG0006292	LOC120774514|XP_039960141.1|BTRY	LOC6551186|XP_015010634.1|DERE
OG0006293	LOC120776362|XP_039962871.1|BTRY	LOC6545600|XP_001971152.1|DERE
OG0006294	LOC120775037|XP_039960938.1|BTRY	LOC6550101|XP_001978189.2|DERE
OG0006295	LOC120775321|XP_039961395.1|BTRY	LOC6551647|XP_001978494.1|DERE
OG0006296	LOC120774271|XP_039959687.1|BTRY	LOC6550305|XP_001977759.1|DERE
OG0006297	LOC120773947|XP_039959098.1|BTRY	LOC6549767|XP_026837430.1|DERE
OG0006298	LOC120775545|XP_039961704.1|BTRY	LOC6550099|XP_001978187.1|DERE
OG0006299	LOC120774977|XP_039960807.1|BTRY	LOC6550877|XP_015010971.1|DERE
OG0006300	LOC120773952|XP_039959112.1|BTRY	LOC6551223|XP_015010956.1|DERE
OG0006301	LOC120775781|XP_039962052.1|BTRY	LOC6550376|XP_001977857.1|DERE
OG0006302	LOC120774507|XP_039960123.1|BTRY	LOC6551672|XP_026838748.1|DERE
OG0006303	LOC120770403|XP_039953771.1|BTRY	LOC6546895|XP_001975976.2|DERE
OG0006304	LOC120769553|XP_039952537.1|BTRY	LOC6555351|XP_001981431.2|DERE
OG0006305	LOC120774402|XP_039959959.1|BTRY	LOC6555101|XP_026831598.1|DERE
OG0006306	LOC120780668|XP_039968859.1|BTRY	LOC26526597|XP_026832077.1|DERE
OG0006307	LOC120766212|XP_039947515.1|BTRY	LOC6555025|XP_001981039.3|DERE
OG0006308	LOC120775189|XP_039961177.1|BTRY	LOC6550043|XP_001977509.1|DERE
OG0006309	LOC120773597|XP_039958526.1|BTRY	LOC6550015|XP_015011098.1|DERE
OG0006310	LOC120773114|XP_039958044.1|BTRY	LOC6552604|XP_001978997.1|DERE
OG0006311	LOC120775901|XP_039962226.1|BTRY, LOC120775900|XP_039962225.1|BTRY	LOC6551738|XP_026837434.1|DERE
OG0006312	LOC120775903|XP_039962229.1|BTRY, LOC120775773|XP_039962039.1|BTRY, LOC120775902|XP_039962228.1|BTRY	LOC6551737|XP_001978608.1|DERE
OG0006313	LOC120774937|XP_039960751.1|BTRY	LOC6551637|XP_001978585.2|DERE
OG0006314	LOC120775718|XP_039961964.1|BTRY	LOC6550675|XP_026837894.1|DERE
OG0006315	LOC120781821|XP_039969976.1|BTRY	LOC6554811|XP_015009151.1|DERE
OG0006316	LOC120774393|XP_039959944.1|BTRY	LOC6549693|XP_001978726.1|DERE
OG0006317	LOC120776086|XP_039962496.1|BTRY	LOC6551632|XP_001978562.1|DERE
OG0006318	LOC120773882|XP_039958986.1|BTRY	LOC6550358|XP_001977764.1|DERE
OG0006319	LOC120775930|XP_039962270.1|BTRY	LOC6542001|XP_026834274.1|DERE
OG0006320	LOC120775128|XP_039961086.1|BTRY	LOC6551719|XP_026838514.1|DERE
OG0006321	LOC120775394|XP_039961488.1|BTRY	LOC6549891|XP_001977368.1|DERE
OG0006322	LOC120766894|XP_039948578.1|BTRY	LOC6549822|XP_001977345.1|DERE
OG0006323	LOC120774995|XP_039960848.1|BTRY	LOC6550692|XP_001978017.1|DERE
OG0006324	LOC120773858|XP_039958942.1|BTRY	LOC6555580|XP_015008728.1|DERE
OG0006325	LOC120777315|XP_039964491.1|BTRY	LOC6553469|XP_001979369.1|DERE
OG0006326	LOC120774470|XP_039960060.1|BTRY	LOC6544340|XP_001973083.1|DERE
OG0006327	LOC120766266|XP_039947588.1|BTRY	LOC6554906|XP_001981591.1|DERE
OG0006328	LOC120766862|XP_039948525.1|BTRY	LOC6554877|XP_026832888.1|DERE
OG0006329	LOC120773844|XP_039958908.1|BTRY	LOC6551072|XP_001978293.1|DERE
OG0006330	LOC120771711|XP_039955797.1|BTRY	LOC6554270|XP_001981900.1|DERE
OG0006331	LOC120773513|XP_039958402.1|BTRY	LOC6550138|XP_001977535.2|DERE
OG0006332	LOC120775514|XP_039961656.1|BTRY	LOC6551044|XP_001978311.1|DERE
OG0006333	LOC120773785|XP_039958808.1|BTRY	LOC6551022|XP_001978257.3|DERE
OG0006334	LOC120776134|XP_039962600.1|BTRY	LOC6551645|XP_026838252.1|DERE
OG0006335	LOC120766187|XP_039947476.1|BTRY	LOC6554778|XP_001982181.1|DERE
OG0006336	LOC120775008|XP_039960875.1|BTRY	LOC6551396|XP_001977208.1|DERE
OG0006337	LOC120774444|XP_039960019.1|BTRY	LOC6551697|XP_026838745.1|DERE
OG0006338	LOC120777508|XP_039964802.1|BTRY	LOC6552137|XP_001978819.1|DERE
OG0006339	LOC120774989|XP_039960831.1|BTRY	LOC6550600|XP_026837497.1|DERE
OG0006340	LOC120774396|XP_039959948.1|BTRY	LOC6550367|XP_001977864.1|DERE
OG0006341	LOC120774199|XP_039959574.1|BTRY	LOC6551721|XP_026838462.1|DERE
OG0006342	LOC120773900|XP_039959009.1|BTRY	LOC6551722|XP_026838510.1|DERE
OG0006343	LOC120775209|XP_039961207.1|BTRY	LOC6551723|XP_001977302.1|DERE
OG0006344	LOC120775644|XP_039961833.1|BTRY	LOC6550034|XP_001977500.1|DERE
OG0006345	LOC120782587|XP_039970873.1|BTRY	LOC6555136|XP_026839797.1|DERE
OG0006346	LOC120774392|XP_039959946.1|BTRY	LOC6554950|XP_001981371.1|DERE
OG0006347	LOC120781355|XP_039969493.1|BTRY	LOC6554947|XP_015009291.1|DERE
OG0006348	LOC120776067|XP_039962465.1|BTRY	LOC6550773|XP_001976755.1|DERE
OG0006349	LOC120773515|XP_039958404.1|BTRY	LOC6555652|XP_026838289.1|DERE
OG0006350	LOC120782723|XP_039971081.1|BTRY	LOC6554591|XP_001981326.1|DERE
OG0006351	LOC120774338|XP_039959832.1|BTRY	LOC6550453|XP_026837555.1|DERE
OG0006352	LOC120774300|XP_039959756.1|BTRY	LOC6549053|XP_001975575.1|DERE
OG0006353	LOC120775306|XP_039961373.1|BTRY	LOC6554220|XP_001981237.1|DERE
OG0006354	LOC120767667|XP_039949777.1|BTRY	LOC6554797|XP_001982228.1|DERE
OG0006355	LOC120775046|XP_039960955.1|BTRY	LOC6549790|XP_001977313.2|DERE
OG0006356	LOC120773346|XP_039958100.1|BTRY	LOC6555615|XP_001982594.1|DERE
OG0006357	LOC120773588|XP_039958513.1|BTRY	LOC6550194|XP_026838004.1|DERE
OG0006358	LOC120778594|XP_039966399.1|BTRY	LOC6545678|XP_001971169.3|DERE
OG0006359	LOC120782410|XP_039970592.1|BTRY	LOC6553037|XP_001980042.1|DERE
OG0006360	LOC120773843|XP_039958907.1|BTRY, LOC120774549|XP_039960213.1|BTRY	LOC6551331|XP_015011354.1|DERE
OG0006361	LOC120775273|XP_039961304.1|BTRY	LOC6553180|XP_026836001.1|DERE
OG0006362	LOC120774542|XP_039960203.1|BTRY	LOC6555761|XP_026838041.1|DERE
OG0006363	LOC120776010|XP_039962387.1|BTRY	LOC6550407|XP_026837265.1|DERE
OG0006364	LOC120775609|XP_039961783.1|BTRY	LOC6541112|XP_001969765.2|DERE
OG0006365	LOC120775598|XP_039961771.1|BTRY	LOC6549824|XP_001978629.1|DERE
OG0006366	LOC120776002|XP_039962368.1|BTRY	LOC6549786|XP_026837971.1|DERE
OG0006367	LOC120774819|XP_039960559.1|BTRY	LOC6549811|XP_026838476.1|DERE
OG0006368	LOC120773881|XP_039958988.1|BTRY	LOC6555227|XP_026839557.1|DERE
OG0006369	LOC120766272|XP_039947606.1|BTRY	LOC6555224|XP_015009096.1|DERE
OG0006370	LOC120774105|XP_039959396.1|BTRY	LOC6550128|XP_001977709.1|DERE
OG0006371	LOC120780345|XP_039968574.1|BTRY	LOC6555126|XP_001981145.1|DERE
OG0006372	LOC120781805|XP_039969962.1|BTRY	LOC6555082|XP_001981598.1|DERE
OG0006373	LOC120775565|XP_039961725.1|BTRY	LOC6549708|XP_015011090.1|DERE
OG0006374	LOC120774723|XP_039960408.1|BTRY	LOC6551735|XP_026837370.1|DERE
OG0006375	LOC120773511|XP_039958396.1|BTRY	LOC6550798|XP_001978089.1|DERE
OG0006376	LOC120773394|XP_039958178.1|BTRY	LOC6549812|XP_001977335.1|DERE
OG0006377	LOC120775263|XP_039961282.1|BTRY	LOC6550238|XP_001977689.1|DERE
OG0006378	LOC120766941|XP_039948625.1|BTRY	LOC6554535|XP_001981320.3|DERE
OG0006379	LOC120775300|XP_039961354.1|BTRY	LOC6550645|XP_026838075.1|DERE
OG0006380	LOC120773896|XP_039959006.1|BTRY	LOC6550920|XP_001976887.1|DERE
OG0006381	LOC120775912|XP_039962238.1|BTRY	LOC6550224|XP_001978192.1|DERE
OG0006382	LOC120774007|XP_039959221.1|BTRY	LOC6551001|XP_001978317.1|DERE
OG0006383	LOC120773774|XP_039958791.1|BTRY	LOC6551074|XP_026837459.1|DERE
OG0006384	LOC120775779|XP_039962049.1|BTRY	LOC6551075|XP_001978296.1|DERE
OG0006385	LOC120782295|XP_039970434.1|BTRY	LOC6554795|XP_001982226.1|DERE
OG0006386	LOC120782413|XP_039970596.1|BTRY	LOC6543041|XP_001970051.1|DERE
OG0006387	LOC120766636|XP_039948188.1|BTRY	LOC6555290|XP_001981206.1|DERE
OG0006388	LOC120776205|XP_039962774.1|BTRY	LOC6551643|XP_026838250.1|DERE
OG0006389	LOC120776206|XP_039962775.1|BTRY	LOC6551644|XP_001978491.1|DERE
OG0006390	LOC120769285|XP_039952143.1|BTRY	LOC6551910|XP_001979671.1|DERE
OG0006391	LOC120766746|XP_039948350.1|BTRY	LOC6553657|XP_001980306.1|DERE
OG0006392	LOC120774635|XP_039960293.1|BTRY, LOC120780420|XP_039968634.1|BTRY	LOC6550965|XP_001976994.1|DERE
OG0006393	LOC120775953|XP_039962298.1|BTRY	LOC6541387|XP_001969043.1|DERE
OG0006394	LOC120768287|XP_039950850.1|BTRY	LOC6552240|XP_001979752.1|DERE
OG0006395	LOC120782730|XP_039971093.1|BTRY	LOC6552495|XP_001980850.1|DERE
OG0006396	LOC120774152|XP_039959494.1|BTRY	LOC6550502|XP_001977817.1|DERE
