Orthogroup	BTRY.longest_only	DSUZ.longest_only
OG0005405	LOC120772871|XP_039957641.1|BTRY	LOC108010273|XP_016930623.1|DSUZ
OG0005406	LOC120770395|XP_039953760.1|BTRY	LOC108017724|XP_036670043.1|DSUZ
OG0005407	LOC120771049|XP_039954786.1|BTRY	LOC108008349|XP_016927667.1|DSUZ
OG0005408	LOC120769122|XP_039951918.1|BTRY	LOC108021225|XP_016945313.1|DSUZ
OG0005409	LOC120768548|XP_039951224.1|BTRY	LOC108019216|XP_016942500.1|DSUZ
OG0005410	LOC120771047|XP_039954782.1|BTRY	LOC108007657|XP_016926872.1|DSUZ
OG0005411	LOC120773056|XP_039957924.1|BTRY	LOC108009833|XP_016930012.1|DSUZ
OG0005412	LOC120772206|XP_039956606.1|BTRY	LOC108008419|XP_016927754.1|DSUZ
OG0005413	LOC120771400|XP_039955302.1|BTRY	LOC108017864|XP_016940510.1|DSUZ
OG0005414	LOC120774480|XP_039960074.1|BTRY	LOC108016650|XP_016938847.1|DSUZ
OG0005415	LOC120775956|XP_039962302.1|BTRY	LOC108005375|XP_016924122.1|DSUZ
OG0005416	LOC120770480|XP_039953920.1|BTRY	LOC108018175|XP_016941162.1|DSUZ
OG0005417	LOC120768073|XP_039950533.1|BTRY	LOC108008594|XP_016927965.1|DSUZ
OG0005418	LOC120768626|XP_039951326.1|BTRY	LOC108021037|XP_016945017.1|DSUZ
OG0005419	LOC120781455|XP_039969603.1|BTRY	LOC108021188|XP_016945265.1|DSUZ
OG0005420	LOC120769678|XP_039952732.1|BTRY	LOC108006905|XP_016925987.2|DSUZ
OG0005421	LOC120768665|XP_039951377.1|BTRY	LOC108021719|XP_016946045.1|DSUZ
OG0005422	LOC120774055|XP_039959294.1|BTRY	LOC108011225|XP_016931811.1|DSUZ
OG0005423	LOC120767279|XP_039949087.1|BTRY	LOC108018739|XP_016941807.1|DSUZ
OG0005424	LOC120771793|XP_039955924.1|BTRY	LOC108009616|XP_016929590.1|DSUZ
OG0005425	LOC120774084|XP_039959346.1|BTRY	LOC108006305|XP_016925281.1|DSUZ
OG0005426	LOC120772901|XP_039957714.1|BTRY	LOC108009152|XP_016928746.1|DSUZ
OG0005427	LOC120769056|XP_039951840.1|BTRY	LOC108009280|XP_016928993.1|DSUZ
OG0005428	LOC120767781|XP_039949960.1|BTRY	LOC108011883|XP_016932618.1|DSUZ
OG0005429	LOC120769360|XP_039952255.1|BTRY	LOC108021099|XP_036670652.1|DSUZ
OG0005430	LOC120768651|XP_039951356.1|BTRY	LOC108021100|XP_016945117.1|DSUZ
OG0005431	LOC120769333|XP_039952222.1|BTRY	LOC108021653|XP_016945954.1|DSUZ
OG0005432	LOC120768408|XP_039951023.1|BTRY	LOC108014216|XP_036678128.1|DSUZ
OG0005433	LOC120772860|XP_039957613.1|BTRY	LOC108008730|XP_016928119.1|DSUZ
OG0005434	LOC120768218|XP_039950722.1|BTRY	LOC108013745|XP_016935187.1|DSUZ
OG0005435	LOC120769617|XP_039952654.1|BTRY	LOC108006140|XP_016925084.2|DSUZ
OG0005436	LOC120769618|XP_039952655.1|BTRY	LOC108015861|XP_016937917.1|DSUZ
OG0005437	LOC120772047|XP_039956358.1|BTRY	LOC118878588|XP_036677518.1|DSUZ, LOC108020229|XP_036673823.1|DSUZ
OG0005438	LOC120767242|XP_039949016.1|BTRY	LOC108020191|XP_016943791.1|DSUZ
OG0005439	LOC120769301|XP_039952169.1|BTRY	LOC108018302|XP_016941325.1|DSUZ
OG0005440	LOC120767735|XP_039949878.1|BTRY	LOC108020313|XP_016943937.1|DSUZ
OG0005441	LOC120767805|XP_039950009.1|BTRY	LOC108011974|XP_016932725.2|DSUZ
OG0005442	LOC120769815|XP_039952956.1|BTRY	LOC108007680|XP_016926895.1|DSUZ
OG0005443	LOC120780016|XP_039968235.1|BTRY	LOC108021426|XP_016945627.1|DSUZ
OG0005444	LOC120768207|XP_039950713.1|BTRY	LOC108020940|XP_016944869.1|DSUZ
OG0005445	LOC120769460|XP_039952405.1|BTRY, LOC120772962|XP_039957800.1|BTRY	LOC108009552|XP_016929499.1|DSUZ
OG0005446	LOC120775135|XP_039961100.1|BTRY	LOC108011946|XP_016932683.1|DSUZ
OG0005447	LOC120769211|XP_039952037.1|BTRY	LOC108004863|XP_016923437.1|DSUZ
OG0005448	LOC120771681|XP_039955744.1|BTRY	LOC108017981|XP_016940808.1|DSUZ
OG0005449	LOC120773912|XP_039959036.1|BTRY	LOC108019174|XP_016942426.1|DSUZ
OG0005450	LOC120769183|XP_039952003.1|BTRY	LOC108014766|XP_016936448.2|DSUZ
OG0005451	LOC120769169|XP_039951988.1|BTRY	LOC108021407|XP_016945603.1|DSUZ
OG0005452	LOC120770252|XP_039953488.1|BTRY	LOC108010161|XP_016930487.1|DSUZ
OG0005453	LOC120775422|XP_039961541.1|BTRY	LOC108011555|XP_036673000.1|DSUZ
OG0005454	LOC120769783|XP_039952901.1|BTRY	LOC108014301|XP_016935857.1|DSUZ
OG0005455	LOC120772021|XP_039956321.1|BTRY	LOC108008638|XP_016928006.1|DSUZ
OG0005456	LOC120768083|XP_039950546.1|BTRY	LOC108021284|XP_016945412.1|DSUZ
OG0005457	LOC120769402|XP_039952312.1|BTRY	LOC108013403|XP_016934749.1|DSUZ
OG0005458	LOC120767764|XP_039949935.1|BTRY	LOC108021359|XP_016945534.1|DSUZ
OG0005459	LOC120768349|XP_039950935.1|BTRY	LOC108021526|XP_016945776.1|DSUZ
OG0005460	LOC120769729|XP_039952810.1|BTRY	LOC108015412|XP_016937331.1|DSUZ
OG0005461	LOC120769011|XP_039951789.1|BTRY	LOC108021197|XP_016945275.1|DSUZ
OG0005462	LOC120768967|XP_039951694.1|BTRY	LOC108021198|XP_016945276.1|DSUZ
OG0005463	LOC120776644|XP_039963411.1|BTRY	LOC108013165|XP_016934351.1|DSUZ
OG0005464	LOC120769461|XP_039952406.1|BTRY	LOC108010125|XP_016930445.1|DSUZ
OG0005465	LOC120767970|XP_039950312.1|BTRY	LOC108013382|XP_016934713.1|DSUZ
OG0005466	LOC120768624|XP_039951325.1|BTRY	LOC108021418|XP_016945622.1|DSUZ
OG0005467	LOC120767082|XP_039948882.1|BTRY	LOC108005983|XP_016924913.1|DSUZ
OG0005468	LOC120768288|XP_039950848.1|BTRY	LOC108017951|XP_016940680.1|DSUZ
OG0005469	LOC120768245|XP_039950770.1|BTRY	LOC108005446|XP_016924228.2|DSUZ
OG0005470	LOC120767354|XP_039949254.1|BTRY	LOC108018043|XP_016940925.1|DSUZ
OG0005471	LOC120768175|XP_039950673.1|BTRY	LOC108018500|XP_036669167.1|DSUZ
OG0005472	LOC120767901|XP_039950180.1|BTRY	LOC108019527|XP_016942857.1|DSUZ
OG0005473	LOC120778696|XP_039966584.1|BTRY, LOC120769736|XP_039952822.1|BTRY	LOC108021289|XP_016945421.1|DSUZ
OG0005474	LOC120767641|XP_039949746.1|BTRY	LOC108021135|XP_016945181.1|DSUZ
OG0005475	LOC120767640|XP_039949745.1|BTRY	LOC108021134|XP_016945180.1|DSUZ
OG0005476	LOC120772316|XP_039956767.1|BTRY	LOC108019817|XP_016943320.1|DSUZ
OG0005477	LOC120778156|XP_039965816.1|BTRY	LOC118877252|XP_036670852.1|DSUZ
OG0005478	LOC120769263|XP_039952101.1|BTRY	LOC108021338|XP_016945508.1|DSUZ
OG0005479	LOC120767403|XP_039949374.1|BTRY	LOC108021346|XP_016945517.1|DSUZ
OG0005480	LOC120767405|XP_039949377.1|BTRY	LOC108021347|XP_016945518.1|DSUZ
OG0005481	LOC120767845|XP_039950076.1|BTRY	LOC108021182|XP_016945252.1|DSUZ
OG0005482	LOC120767247|XP_039949031.1|BTRY	LOC108019388|XP_016942709.2|DSUZ
OG0005483	LOC120766887|XP_039948571.1|BTRY	LOC108011599|XP_016932257.1|DSUZ
OG0005484	LOC120769631|XP_039952670.1|BTRY	LOC108005063|XP_016923736.1|DSUZ
OG0005485	LOC120771999|XP_039956290.1|BTRY	LOC108019917|XP_036669961.1|DSUZ
OG0005486	LOC120772235|XP_039956661.1|BTRY	LOC108017770|XP_016940379.1|DSUZ
OG0005487	LOC120772066|XP_039956386.1|BTRY	LOC108021471|XP_016945699.1|DSUZ
OG0005488	LOC120772248|XP_039956679.1|BTRY	LOC108021707|XP_016946030.1|DSUZ
OG0005489	LOC120768906|XP_039951603.1|BTRY	LOC108021206|XP_016945291.1|DSUZ
OG0005490	LOC120769019|XP_039951795.1|BTRY	LOC108007569|XP_016926754.1|DSUZ
OG0005491	LOC120769680|XP_039952737.1|BTRY	LOC108016766|XP_036668586.1|DSUZ
OG0005492	LOC120769590|XP_039952583.1|BTRY	LOC108007817|XP_016927072.1|DSUZ
OG0005493	LOC120768371|XP_039950971.1|BTRY	LOC108008604|XP_016927976.1|DSUZ
OG0005494	LOC120772796|XP_039957514.1|BTRY	LOC108009199|XP_016928846.1|DSUZ
OG0005495	LOC120770894|XP_039954488.1|BTRY	LOC108008304|XP_016927610.1|DSUZ
OG0005496	LOC120776424|XP_039963007.1|BTRY	LOC108019435|XP_016942749.1|DSUZ, LOC108018495|XP_036674080.1|DSUZ
OG0005497	LOC120768306|XP_039950876.1|BTRY	LOC108004571|XP_016923001.1|DSUZ
OG0005498	LOC120768308|XP_039950879.1|BTRY	LOC108004580|XP_016923013.1|DSUZ
OG0005499	LOC120767373|XP_039949285.1|BTRY	LOC108019338|XP_016942650.1|DSUZ
OG0005500	LOC120767374|XP_039949287.1|BTRY	LOC108019364|XP_016942678.1|DSUZ
OG0005501	LOC120768192|XP_039950696.1|BTRY	LOC108021269|XP_016945388.1|DSUZ
OG0005502	LOC120768193|XP_039950697.1|BTRY	LOC108021270|XP_016945390.1|DSUZ
OG0005504	LOC120767711|XP_039949840.1|BTRY	LOC108004602|XP_016923034.1|DSUZ
OG0005506	LOC120769747|XP_039952837.1|BTRY	LOC108018792|XP_016941869.1|DSUZ
OG0005507	LOC120769822|XP_039952964.1|BTRY	LOC108016756|XP_016938996.1|DSUZ
OG0005508	LOC120769203|XP_039952032.1|BTRY	LOC108021311|XP_016945455.1|DSUZ
OG0005509	LOC120767905|XP_039950186.1|BTRY	LOC108021576|XP_016945847.1|DSUZ
OG0005510	LOC120767930|XP_039950225.1|BTRY	LOC108018666|XP_016941728.1|DSUZ
OG0005511	LOC120773448|XP_039958272.1|BTRY	LOC108016813|XP_016939103.1|DSUZ
OG0005512	LOC120766278|XP_039947613.1|BTRY	LOC108012198|XP_036673084.1|DSUZ
OG0005513	LOC120768182|XP_039950684.1|BTRY	LOC108005227|XP_016923907.1|DSUZ
OG0005514	LOC120782747|XP_039971123.1|BTRY	LOC108018575|XP_016941620.2|DSUZ
OG0005515	LOC120770374|XP_039953725.1|BTRY	LOC108019596|XP_016942927.1|DSUZ
OG0005516	LOC120769427|XP_039952343.1|BTRY	LOC108007580|XP_016926765.1|DSUZ
OG0005517	LOC120769293|XP_039952153.1|BTRY	LOC108020616|XP_036676447.1|DSUZ
OG0005518	LOC120769236|XP_039952070.1|BTRY	LOC108021721|XP_016946046.1|DSUZ
OG0005519	LOC120771153|XP_039954964.1|BTRY	LOC108010068|XP_016930371.1|DSUZ
OG0005520	LOC120767459|XP_039949467.1|BTRY	LOC108021433|XP_016945639.1|DSUZ
OG0005521	LOC120769322|XP_039952207.1|BTRY	LOC108006674|XP_016925706.1|DSUZ
OG0005522	LOC120767691|XP_039949817.1|BTRY	LOC108015901|XP_036670458.1|DSUZ
OG0005523	LOC120769298|XP_039952161.1|BTRY	LOC108004894|XP_016923469.1|DSUZ
OG0005524	LOC120767962|XP_039950287.1|BTRY	LOC108020938|XP_016944861.1|DSUZ
OG0005525	LOC120768235|XP_039950754.1|BTRY	LOC108004672|XP_016923148.1|DSUZ
OG0005526	LOC120769248|XP_039952084.1|BTRY	LOC108005589|XP_016924382.1|DSUZ
OG0005527	LOC120779652|XP_039967936.1|BTRY	LOC108020351|XP_016944022.1|DSUZ
OG0005528	LOC120769695|XP_039952756.1|BTRY	LOC108021609|XP_016945893.1|DSUZ
OG0005529	LOC120769137|XP_039951943.1|BTRY	LOC108021039|XP_016945020.1|DSUZ
OG0005530	LOC120768863|XP_039951552.1|BTRY	LOC108021366|XP_016945544.1|DSUZ
OG0005531	LOC120777914|XP_039965431.1|BTRY	LOC108013144|XP_016934319.1|DSUZ
OG0005532	LOC120768355|XP_039950944.1|BTRY	LOC108015953|XP_016938027.1|DSUZ
OG0005533	LOC120768045|XP_039950486.1|BTRY	LOC108007267|XP_016926398.1|DSUZ
OG0005534	LOC120774755|XP_039960448.1|BTRY	LOC108012665|XP_016933581.1|DSUZ
OG0005535	LOC120767730|XP_039949873.1|BTRY	LOC108021102|XP_016945120.1|DSUZ
OG0005536	LOC120767895|XP_039950166.1|BTRY	LOC108021189|XP_016945266.1|DSUZ
OG0005538	LOC120768078|XP_039950542.1|BTRY	LOC108021199|XP_036673963.1|DSUZ
OG0005539	LOC120768648|XP_039951353.1|BTRY	LOC108021658|XP_016945959.1|DSUZ
OG0005540	LOC120768214|XP_039950718.1|BTRY	LOC108021007|XP_016944968.1|DSUZ
OG0005541	LOC120768359|XP_039950951.1|BTRY	LOC108007863|XP_036676299.1|DSUZ, LOC108018960|XP_016942055.2|DSUZ
OG0005542	LOC120777242|XP_039964369.1|BTRY	LOC108007162|XP_016926269.1|DSUZ
OG0005543	LOC120767851|XP_039950085.1|BTRY	LOC108019677|XP_016943067.1|DSUZ
OG0005544	LOC120768152|XP_039950647.1|BTRY	LOC108021244|XP_016945342.1|DSUZ
OG0005545	LOC120769094|XP_039951886.1|BTRY	LOC108005962|XP_016924886.1|DSUZ
OG0005546	LOC120768194|XP_039950699.1|BTRY	LOC108021029|XP_016945006.1|DSUZ
OG0005547	LOC120769185|XP_039952006.1|BTRY	LOC108007981|XP_016927252.1|DSUZ
OG0005548	LOC120769722|XP_039952797.1|BTRY	LOC108020986|XP_016944933.1|DSUZ
OG0005549	LOC120768276|XP_039950809.1|BTRY	LOC108009943|XP_016930180.1|DSUZ
OG0005550	LOC120768150|XP_039950645.1|BTRY	LOC108015178|XP_016936964.1|DSUZ
OG0005551	LOC120772359|XP_039956858.1|BTRY	LOC108017796|XP_016940429.1|DSUZ
OG0005552	LOC120771327|XP_039955207.1|BTRY	LOC108018197|XP_016941202.1|DSUZ
OG0005553	LOC120767710|XP_039949839.1|BTRY	LOC108020212|XP_016943824.1|DSUZ
OG0005554	LOC120769803|XP_039952931.1|BTRY	LOC108015277|XP_016937138.1|DSUZ
OG0005555	LOC120768595|XP_039951292.1|BTRY	LOC108004978|XP_016923588.1|DSUZ
OG0005556	LOC120768565|XP_039951246.1|BTRY	LOC108021169|XP_016945243.1|DSUZ
OG0005557	LOC120767555|XP_039949620.1|BTRY	LOC108014653|XP_016936307.1|DSUZ
OG0005558	LOC120767395|XP_039949348.1|BTRY	LOC108015211|XP_036676843.1|DSUZ
OG0005559	LOC120768012|XP_039950382.1|BTRY	LOC108021023|XP_016944992.1|DSUZ
OG0005560	LOC120767554|XP_039949618.1|BTRY	LOC108014616|XP_016936271.1|DSUZ
OG0005561	LOC120767196|XP_039948931.1|BTRY	LOC108015015|XP_016936731.2|DSUZ
OG0005562	LOC120769420|XP_039952332.1|BTRY	LOC108021043|XP_016945027.1|DSUZ
OG0005563	LOC120779436|XP_039967607.1|BTRY	LOC108020418|XP_016944212.1|DSUZ
OG0005564	LOC120767933|XP_039950226.1|BTRY	LOC108016823|XP_016939130.1|DSUZ
OG0005565	LOC120769602|XP_039952616.1|BTRY	LOC108013860|XP_016935345.1|DSUZ
OG0005566	LOC120769606|XP_039952620.1|BTRY	LOC108013864|XP_016935358.1|DSUZ
OG0005567	LOC120775694|XP_039961976.1|BTRY	LOC108017295|XP_036673997.1|DSUZ
OG0005568	LOC120768326|XP_039950899.1|BTRY	LOC108020959|XP_016944893.1|DSUZ
OG0005569	LOC120768903|XP_039951594.1|BTRY	LOC108021551|XP_016945811.1|DSUZ
OG0005570	LOC120769243|XP_039952077.1|BTRY	LOC108021207|XP_036673663.1|DSUZ
OG0005571	LOC120772091|XP_039956429.1|BTRY	LOC108008265|XP_036669278.1|DSUZ
OG0005572	LOC120771581|XP_039955586.1|BTRY	LOC108009312|XP_016929056.1|DSUZ
OG0005573	LOC120766579|XP_039948110.1|BTRY	LOC108004982|XP_016923590.2|DSUZ
OG0005574	LOC120771275|XP_039955134.1|BTRY	LOC108017920|XP_016940580.1|DSUZ
OG0005575	LOC120766344|XP_039947704.1|BTRY	LOC108006779|XP_036674184.1|DSUZ, LOC108012030|XP_016932798.2|DSUZ
OG0005576	LOC120771611|XP_039955629.1|BTRY	LOC108009377|XP_016929170.1|DSUZ
OG0005577	LOC120776856|XP_039963835.1|BTRY	LOC108014255|XP_016935782.1|DSUZ
OG0005578	LOC120777359|XP_039964561.1|BTRY	LOC108014595|XP_036671449.1|DSUZ
OG0005579	LOC120777361|XP_039964564.1|BTRY	LOC108014593|XP_016936245.1|DSUZ
OG0005580	LOC120777069|XP_039964129.1|BTRY	LOC108012381|XP_016933226.1|DSUZ
OG0005581	LOC120773499|XP_039958375.1|BTRY	LOC108021783|XP_036677241.1|DSUZ
OG0005582	LOC120778351|XP_039966073.1|BTRY	LOC108017624|XP_016940211.2|DSUZ
OG0005583	LOC120778009|XP_039965608.1|BTRY	LOC108012358|XP_016933198.1|DSUZ
OG0005585	LOC120766168|XP_039947451.1|BTRY	LOC108017142|XP_016939613.2|DSUZ
OG0005586	LOC120775045|XP_039960958.1|BTRY	LOC108016243|XP_016938357.1|DSUZ
OG0005587	LOC120772160|XP_039956531.1|BTRY	LOC108021553|XP_016945810.1|DSUZ
OG0005588	LOC120778749|XP_039966657.1|BTRY	LOC108014681|XP_036672416.1|DSUZ
OG0005589	LOC120781666|XP_039969825.1|BTRY	LOC108011551|XP_016932206.2|DSUZ
OG0005590	LOC120770025|XP_039953059.1|BTRY	LOC108017807|XP_016940443.1|DSUZ
OG0005591	LOC120774599|XP_039960263.1|BTRY	LOC108013742|XP_016935183.1|DSUZ
OG0005592	LOC120766985|XP_039948723.1|BTRY	LOC118877785|XP_036673748.1|DSUZ
OG0005593	LOC120778056|XP_039965670.1|BTRY	LOC108013282|XP_016934544.1|DSUZ
OG0005594	LOC120776833|XP_039963788.1|BTRY	LOC108005870|XP_016924736.2|DSUZ
OG0005595	LOC120776831|XP_039963786.1|BTRY	LOC108005749|XP_036670775.1|DSUZ
OG0005596	LOC120778860|XP_039966827.1|BTRY	LOC108012384|XP_016933229.1|DSUZ
OG0005597	LOC120779552|XP_039967828.1|BTRY	LOC108006080|XP_036673036.1|DSUZ
OG0005598	LOC120767353|XP_039949253.1|BTRY	LOC108015493|XP_016937428.2|DSUZ
OG0005599	LOC120773074|XP_039957953.1|BTRY	LOC108009310|XP_016929053.1|DSUZ
OG0005600	LOC120766873|XP_039948538.1|BTRY	LOC118877646|XP_036673112.1|DSUZ
OG0005601	LOC120774145|XP_039959477.1|BTRY	LOC108013733|XP_016935171.1|DSUZ
OG0005602	LOC120771916|XP_039956141.1|BTRY	LOC108014063|XP_016935571.1|DSUZ
OG0005603	LOC120772391|XP_039956915.1|BTRY	LOC108017944|XP_016940662.1|DSUZ
OG0005604	LOC120770189|XP_039953353.1|BTRY	LOC108009397|XP_016929206.1|DSUZ
OG0005605	LOC120770372|XP_039953723.1|BTRY	LOC108009209|XP_016928857.1|DSUZ
OG0005606	LOC120767445|XP_039949441.1|BTRY	LOC108021262|XP_016945375.1|DSUZ
OG0005607	LOC120782486|XP_039970720.1|BTRY	LOC108010639|XP_016931022.1|DSUZ
OG0005608	LOC120782485|XP_039970717.1|BTRY	LOC108010629|XP_016931009.2|DSUZ
OG0005609	LOC120778870|XP_039966847.1|BTRY	LOC108007086|XP_036671218.1|DSUZ
OG0005610	LOC120776651|XP_039963427.1|BTRY	LOC108013092|XP_016934220.1|DSUZ
OG0005611	LOC120777061|XP_039964109.1|BTRY	LOC108007072|XP_036670447.1|DSUZ
OG0005612	LOC120769095|XP_039951892.1|BTRY	LOC108007349|XP_036673745.1|DSUZ
OG0005613	LOC120766350|XP_039947712.1|BTRY	LOC108004952|XP_016923544.2|DSUZ
OG0005614	LOC120771293|XP_039955163.1|BTRY	LOC108011230|XP_036675161.1|DSUZ
OG0005615	LOC120772602|XP_039957254.1|BTRY	LOC108010826|XP_016931277.2|DSUZ
OG0005616	LOC120766663|XP_039948231.1|BTRY	LOC108011532|XP_036674001.1|DSUZ
OG0005617	LOC120779370|XP_039967500.1|BTRY	LOC108016048|XP_016938131.2|DSUZ
OG0005618	LOC120772329|XP_039956806.1|BTRY	LOC108008476|XP_016927820.1|DSUZ
OG0005619	LOC120782793|XP_039971201.1|BTRY	LOC108014692|XP_016936356.1|DSUZ
OG0005620	LOC120775237|XP_039961250.1|BTRY	LOC108012169|XP_036677233.1|DSUZ
OG0005621	LOC120774496|XP_039960101.1|BTRY	LOC108014996|XP_016936709.1|DSUZ
OG0005622	LOC120775977|XP_039962333.1|BTRY, LOC120773389|XP_039958157.1|BTRY	LOC108015256|XP_016937098.1|DSUZ
OG0005623	LOC120774747|XP_039960438.1|BTRY	LOC108016896|XP_016939294.1|DSUZ
OG0005624	LOC120777353|XP_039964546.1|BTRY	LOC108017126|XP_036674872.1|DSUZ
OG0005625	LOC120776560|XP_039963255.1|BTRY	LOC108014551|XP_036673195.1|DSUZ
OG0005626	LOC120780247|XP_039968441.1|BTRY	LOC108021837|XP_016946132.1|DSUZ
OG0005627	LOC120769829|XP_039952965.1|BTRY	LOC108019490|XP_016942807.2|DSUZ
OG0005628	LOC120769419|XP_039952336.1|BTRY	LOC108006414|XP_016925427.2|DSUZ
OG0005629	LOC120771074|XP_039954822.1|BTRY	LOC108009546|XP_016929477.1|DSUZ
OG0005630	LOC120771100|XP_039954875.1|BTRY	LOC108009600|XP_036669613.1|DSUZ
OG0005631	LOC120775133|XP_039961097.1|BTRY	LOC108021810|XP_016946102.1|DSUZ
OG0005632	LOC120774114|XP_039959410.1|BTRY	LOC108005137|XP_016923799.2|DSUZ
OG0005633	LOC120782461|XP_039970686.1|BTRY	LOC108018626|XP_016941680.1|DSUZ, LOC118877734|XP_036673619.1|DSUZ
OG0005634	LOC120769140|XP_039951950.1|BTRY	LOC108017336|XP_036672942.1|DSUZ
OG0005635	LOC120768515|XP_039951177.1|BTRY	LOC108021047|XP_016945040.1|DSUZ
OG0005636	LOC120770618|XP_039954157.1|BTRY	LOC108016009|XP_036674940.1|DSUZ
OG0005637	LOC120782613|XP_039970915.1|BTRY	LOC108007951|XP_016927210.2|DSUZ
OG0005638	LOC120771295|XP_039955161.1|BTRY	LOC108008147|XP_036669305.1|DSUZ
OG0005639	LOC120770213|XP_039953415.1|BTRY	LOC108009675|XP_016929697.1|DSUZ
OG0005640	LOC120766226|XP_039947536.1|BTRY	LOC108014732|XP_016936395.2|DSUZ
OG0005641	LOC120774783|XP_039960493.1|BTRY	LOC108015369|XP_016937275.1|DSUZ
OG0005642	LOC120775853|XP_039962160.1|BTRY	LOC108014429|XP_016936033.1|DSUZ
OG0005643	LOC120778756|XP_039966666.1|BTRY	LOC108020059|XP_016943647.1|DSUZ
OG0005644	LOC120777697|XP_039965105.1|BTRY	LOC108013560|XP_016934965.1|DSUZ
OG0005645	LOC120774006|XP_039959216.1|BTRY	LOC108019176|XP_016942429.1|DSUZ
OG0005646	LOC120773953|XP_039959114.1|BTRY	LOC108004699|XP_016923198.1|DSUZ
OG0005647	LOC120782136|XP_039970208.1|BTRY	LOC108018320|XP_016941351.1|DSUZ
OG0005648	LOC120778992|XP_039967027.1|BTRY	LOC108013932|XP_016935429.2|DSUZ
OG0005649	LOC120768825|XP_039951513.1|BTRY	LOC108005928|XP_016924827.2|DSUZ
OG0005650	LOC120766456|XP_039947913.1|BTRY	LOC108018803|XP_016941879.2|DSUZ
OG0005651	LOC120774228|XP_039959620.1|BTRY	LOC108015354|XP_016937254.1|DSUZ
OG0005652	LOC120766201|XP_039947495.1|BTRY	LOC108020144|XP_036673592.1|DSUZ
OG0005653	LOC120769482|XP_039952439.1|BTRY	LOC108020948|XP_016944876.1|DSUZ
OG0005654	LOC120766667|XP_039948234.1|BTRY	LOC118878007|XP_036674924.1|DSUZ, LOC108014152|XP_036674971.1|DSUZ
OG0005655	LOC120780172|XP_039968385.1|BTRY	LOC108004921|XP_016923505.2|DSUZ
OG0005656	LOC120782420|XP_039970605.1|BTRY	LOC108006434|XP_036673259.1|DSUZ
OG0005657	LOC120782268|XP_039970385.1|BTRY	LOC108017449|XP_036674287.1|DSUZ
OG0005658	LOC120779394|XP_039967526.1|BTRY	LOC108014205|XP_016935735.2|DSUZ
OG0005659	LOC120775111|XP_039961065.1|BTRY	LOC108012123|XP_036674338.1|DSUZ
OG0005660	LOC120777081|XP_039964143.1|BTRY	LOC108005633|XP_016924433.2|DSUZ
OG0005661	LOC120779092|XP_039967191.1|BTRY	LOC108017473|XP_036674278.1|DSUZ
OG0005662	LOC120779081|XP_039967166.1|BTRY	LOC108011681|XP_016932371.2|DSUZ
OG0005663	LOC120775534|XP_039961689.1|BTRY	LOC108021829|XP_016946123.1|DSUZ
OG0005664	LOC120782175|XP_039970246.1|BTRY	LOC108014433|XP_036673314.1|DSUZ
OG0005665	LOC120768989|XP_039951760.1|BTRY	LOC108014046|XP_036675274.1|DSUZ
OG0005666	LOC120774857|XP_039960613.1|BTRY	LOC108015265|XP_016937110.1|DSUZ
OG0005667	LOC120775983|XP_039962342.1|BTRY	LOC108018867|XP_016941944.2|DSUZ
OG0005668	LOC120777487|XP_039964760.1|BTRY	LOC108020136|XP_036670848.1|DSUZ
OG0005669	LOC120768996|XP_039951765.1|BTRY	LOC108019063|XP_016942190.1|DSUZ
OG0005670	LOC120770992|XP_039954676.1|BTRY	LOC108004984|XP_036674404.1|DSUZ
OG0005671	LOC120782226|XP_039970323.1|BTRY	LOC108013891|XP_016935386.2|DSUZ
OG0005672	LOC120781542|XP_039969710.1|BTRY	LOC108021000|XP_016944956.1|DSUZ
OG0005673	LOC120778260|XP_039965971.1|BTRY	LOC108012873|XP_016933851.1|DSUZ
OG0005674	LOC120766679|XP_039948254.1|BTRY	LOC108013128|XP_036672101.1|DSUZ
OG0005675	LOC120766960|XP_039948684.1|BTRY	LOC108014552|XP_016936185.1|DSUZ
OG0005676	LOC120778050|XP_039965660.1|BTRY	LOC108014463|XP_016936074.2|DSUZ
OG0005677	LOC120771791|XP_039955922.1|BTRY	LOC108018228|XP_016941236.1|DSUZ
OG0005678	LOC120780731|XP_039968927.1|BTRY	LOC108011542|XP_036673005.1|DSUZ
OG0005679	LOC120766244|XP_039947563.1|BTRY	LOC108004915|XP_036674035.1|DSUZ
OG0005680	LOC120767963|XP_039950290.1|BTRY	LOC108020977|XP_016944917.1|DSUZ
OG0005681	LOC120779623|XP_039967905.1|BTRY	LOC108004907|XP_016923482.2|DSUZ
OG0005682	LOC120782400|XP_039970579.1|BTRY	LOC108004900|XP_016923473.2|DSUZ
OG0005683	LOC120774194|XP_039959559.1|BTRY	LOC108005135|XP_036677004.1|DSUZ
OG0005684	LOC120777760|XP_039965197.1|BTRY	LOC108012393|XP_016933240.1|DSUZ
OG0005685	LOC120774208|XP_039959589.1|BTRY	LOC108015157|XP_016936923.1|DSUZ
OG0005686	LOC120769196|XP_039952028.1|BTRY	LOC118877952|XP_036674610.1|DSUZ, LOC108012049|XP_016932818.2|DSUZ
OG0005687	LOC120778206|XP_039965894.1|BTRY	LOC108020746|XP_036671740.1|DSUZ, LOC108020705|XP_036672484.1|DSUZ
OG0005688	LOC120771659|XP_039955708.1|BTRY	LOC108008553|XP_016927913.1|DSUZ
