Orthogroup	BTRY.longest_only	DMAU.longest_only
OG0005189	LOC120773964|XP_039959134.1|BTRY	LOC117148936|XP_033172553.1|DMAU
OG0005190	LOC120778978|XP_039967004.1|BTRY	LOC117141495|XP_033160873.1|DMAU
OG0005191	LOC120782537|XP_039970801.1|BTRY	LOC117145853|XP_033167564.1|DMAU
OG0005192	LOC120770299|XP_039953598.1|BTRY	LOC117136560|XP_033153405.1|DMAU
OG0005193	LOC120772501|XP_039957080.1|BTRY	LOC117138073|XP_033155788.1|DMAU
OG0005194	LOC120771600|XP_039955610.1|BTRY	LOC117138348|XP_033156282.1|DMAU
OG0005195	LOC120781290|XP_039969420.1|BTRY	LOC117136083|XP_033152645.1|DMAU
OG0005196	LOC120778987|XP_039967020.1|BTRY	LOC117140104|XP_033158750.1|DMAU
OG0005197	LOC120772215|XP_039956629.1|BTRY	LOC117137358|XP_033154650.1|DMAU
OG0005198	LOC120778502|XP_039966264.1|BTRY	LOC117140251|XP_033158944.1|DMAU
OG0005199	LOC120771895|XP_039956100.1|BTRY	LOC117135663|XP_033151945.1|DMAU
OG0005200	LOC120770864|XP_039954414.1|BTRY	LOC117137891|XP_033155514.1|DMAU
OG0005201	LOC120772802|XP_039957519.1|BTRY	LOC117137808|XP_033155377.1|DMAU
OG0005202	LOC120771192|XP_039955022.1|BTRY	LOC117136787|XP_033153734.1|DMAU
OG0005203	LOC120772069|XP_039956388.1|BTRY	LOC117135785|XP_033152157.1|DMAU
OG0005204	LOC120767662|XP_039949769.1|BTRY	LOC117138851|XP_033156863.1|DMAU
OG0005205	LOC120768034|XP_039950460.1|BTRY	LOC117143835|XP_033164581.1|DMAU
OG0005206	LOC120771102|XP_039954878.1|BTRY	LOC117136924|XP_033153951.1|DMAU
OG0005207	LOC120770281|XP_039953534.1|BTRY	LOC117137929|XP_033155571.1|DMAU
OG0005208	LOC120772743|XP_039957437.1|BTRY	LOC117137997|XP_033155675.1|DMAU
OG0005209	LOC120768373|XP_039950972.1|BTRY	LOC117136496|XP_033153334.1|DMAU
OG0005210	LOC120768864|XP_039951553.1|BTRY	LOC117149856|XP_033172719.1|DMAU
OG0005211	LOC120777241|XP_039964368.1|BTRY	LOC117139804|XP_033158318.1|DMAU
OG0005212	LOC120771377|XP_039955272.1|BTRY	LOC117137362|XP_033154654.1|DMAU
OG0005213	LOC120780161|XP_039968374.1|BTRY	LOC117148504|XP_033171798.1|DMAU
OG0005214	LOC120768971|XP_039951701.1|BTRY	LOC117140419|XP_033159241.1|DMAU
OG0005215	LOC120769788|XP_039952908.1|BTRY	LOC117150984|XP_033174072.1|DMAU
OG0005216	LOC120769528|XP_039952501.1|BTRY	LOC117147488|XP_033170280.1|DMAU
OG0005217	LOC120767834|XP_039950056.1|BTRY	LOC117144723|XP_033165959.1|DMAU
OG0005218	LOC120768453|XP_039951085.1|BTRY	LOC117148980|XP_033172591.1|DMAU
OG0005219	LOC120771288|XP_039955153.1|BTRY	LOC117136806|XP_033153762.1|DMAU
OG0005220	LOC120776360|XP_039962869.1|BTRY	LOC117139460|XP_033157663.1|DMAU
OG0005221	LOC120775267|XP_039961297.1|BTRY	LOC117147378|XP_033170142.1|DMAU
OG0005222	LOC120768049|XP_039950492.1|BTRY	LOC117136816|XP_033153780.1|DMAU
OG0005223	LOC120768039|XP_039950473.1|BTRY	LOC117135928|XP_033152391.1|DMAU
OG0005224	LOC120768110|XP_039950591.1|BTRY	LOC117150744|XP_033173672.1|DMAU
OG0005225	LOC120769026|XP_039951801.1|BTRY	LOC117136753|XP_033153681.1|DMAU
OG0005226	LOC120768017|XP_039950407.1|BTRY	LOC117135511|XP_033151641.1|DMAU
OG0005227	LOC120767882|XP_039950142.1|BTRY	LOC117150351|XP_033173093.1|DMAU
OG0005228	LOC120768054|XP_039950505.1|BTRY	LOC117150505|XP_033173302.1|DMAU
OG0005229	LOC120767400|XP_039949372.1|BTRY	LOC117150930|XP_033173983.1|DMAU
OG0005230	LOC120768343|XP_039950930.1|BTRY	LOC117140588|XP_033159490.1|DMAU
OG0005231	LOC120768370|XP_039950970.1|BTRY	LOC117147083|XP_033169741.1|DMAU
OG0005232	LOC120768445|XP_039951072.1|BTRY	LOC117136432|XP_033153240.1|DMAU
OG0005233	LOC120767987|XP_039950339.1|BTRY	LOC117150396|XP_033173150.1|DMAU
OG0005234	LOC120781664|XP_039969819.1|BTRY	LOC117150629|XP_033173489.1|DMAU
OG0005235	LOC120768615|XP_039951317.1|BTRY	LOC117148321|XP_033171548.1|DMAU
OG0005236	LOC120769313|XP_039952192.1|BTRY	LOC117142302|XP_033162083.1|DMAU
OG0005237	LOC120769022|XP_039951798.1|BTRY	LOC117150411|XP_033173173.1|DMAU
OG0005238	LOC120769023|XP_039951799.1|BTRY	LOC117146609|XP_033168829.1|DMAU
OG0005239	LOC120769508|XP_039952475.1|BTRY	LOC117150301|XP_033173019.1|DMAU
OG0005240	LOC120769168|XP_039951987.1|BTRY	LOC117137268|XP_033154527.1|DMAU
OG0005241	LOC120767305|XP_039949145.1|BTRY	LOC117135231|XP_033151241.1|DMAU
OG0005242	LOC120769271|XP_039952116.1|BTRY	LOC117147952|XP_033170990.1|DMAU
OG0005243	LOC120768507|XP_039951165.1|BTRY	LOC117150931|XP_033173987.1|DMAU
OG0005244	LOC120780974|XP_039969145.1|BTRY	LOC117143077|XP_033163436.1|DMAU
OG0005245	LOC120782425|XP_039970610.1|BTRY	LOC117142859|XP_033162998.1|DMAU
OG0005246	LOC120769978|XP_039952988.1|BTRY	LOC117145939|XP_033167713.1|DMAU
OG0005247	LOC120770419|XP_039953796.1|BTRY	LOC117138493|XP_033156514.1|DMAU
OG0005248	LOC120774044|XP_039959278.1|BTRY	LOC117142802|XP_033162899.1|DMAU
OG0005249	LOC120781270|XP_039969393.1|BTRY	LOC117144001|XP_033164846.1|DMAU
OG0005250	LOC120769762|XP_039952868.1|BTRY	LOC117142637|XP_033163267.1|DMAU
OG0005251	LOC120767997|XP_039950350.1|BTRY	LOC117142872|XP_033163034.1|DMAU
OG0005252	LOC120768481|XP_039951129.1|BTRY	LOC117135194|XP_033151155.1|DMAU
OG0005253	LOC120768029|XP_039950437.1|BTRY	LOC117150854|XP_033173836.1|DMAU
OG0005254	LOC120769394|XP_039952299.1|BTRY	LOC117150468|XP_033173255.1|DMAU
OG0005255	LOC120768379|XP_039950979.1|BTRY	LOC117146089|XP_033167940.1|DMAU
OG0005256	LOC120768632|XP_039951331.1|BTRY	LOC117135627|XP_033151889.1|DMAU
OG0005257	LOC120768894|XP_039951581.1|BTRY	LOC117149758|XP_033172710.1|DMAU
OG0005258	LOC120768232|XP_039950752.1|BTRY	LOC117144784|XP_033166047.1|DMAU
OG0005259	LOC120767798|XP_039949997.1|BTRY	LOC117137884|XP_033155509.1|DMAU
OG0005260	LOC120769287|XP_039952141.1|BTRY	LOC117137910|XP_033155549.1|DMAU
OG0005261	LOC120782569|XP_039970841.1|BTRY	LOC117145843|XP_033167582.1|DMAU
OG0005262	LOC120768940|XP_039951657.1|BTRY	LOC117137210|XP_033154460.1|DMAU
OG0005263	LOC120767799|XP_039949999.1|BTRY	LOC117150275|XP_033172975.1|DMAU
OG0005264	LOC120778235|XP_039965930.1|BTRY	LOC117144742|XP_033165986.1|DMAU
OG0005265	LOC120781403|XP_039969549.1|BTRY	LOC117136383|XP_033153208.1|DMAU
OG0005267	LOC120767357|XP_039949257.1|BTRY	LOC117141052|XP_033160233.1|DMAU
OG0005268	LOC120767355|XP_039949255.1|BTRY	LOC117141046|XP_033160222.1|DMAU
OG0005269	LOC120767680|XP_039949792.1|BTRY	LOC117144434|XP_033165476.1|DMAU
OG0005270	LOC120776131|XP_039962595.1|BTRY	LOC117149598|XP_033172693.1|DMAU
OG0005271	LOC120767745|XP_039949890.1|BTRY	LOC117135247|XP_033151283.1|DMAU
OG0005272	LOC120768592|XP_039951287.1|BTRY	LOC117135249|XP_033151284.1|DMAU
OG0005273	LOC120769162|XP_039951978.1|BTRY	LOC117139655|XP_033158049.1|DMAU
OG0005274	LOC120781859|XP_039970012.1|BTRY	LOC117139643|XP_033157997.1|DMAU
OG0005275	LOC120781590|XP_039969759.1|BTRY	LOC117136160|XP_033152778.1|DMAU
OG0005276	LOC120769791|XP_039952910.1|BTRY	LOC117150987|XP_033174080.1|DMAU
OG0005277	LOC120769787|XP_039952907.1|BTRY	LOC117150981|XP_033174064.1|DMAU
OG0005278	LOC120770897|XP_039954497.1|BTRY	LOC117137170|XP_033154374.1|DMAU
OG0005279	LOC120768309|XP_039950880.1|BTRY	LOC117135159|XP_033151110.1|DMAU
OG0005280	LOC120768484|XP_039951133.1|BTRY, LOC120769777|XP_039952891.1|BTRY	LOC117148850|XP_033172441.1|DMAU
OG0005281	LOC120769621|XP_039952659.1|BTRY	LOC117146239|XP_033168042.1|DMAU
OG0005282	LOC120779061|XP_039967133.1|BTRY	LOC117145715|XP_033167352.1|DMAU
OG0005283	LOC120770473|XP_039953904.1|BTRY	LOC117142972|XP_033163211.1|DMAU
OG0005284	LOC120781078|XP_039969155.1|BTRY, LOC120781086|XP_039969164.1|BTRY	LOC117150371|XP_033173124.1|DMAU
OG0005285	LOC120768060|XP_039950513.1|BTRY	LOC117138601|XP_033156681.1|DMAU
OG0005286	LOC120768015|XP_039950392.1|BTRY	LOC117135953|XP_033152438.1|DMAU
OG0005287	LOC120768605|XP_039951301.1|BTRY	LOC117146865|XP_033169346.1|DMAU
OG0005288	LOC120769593|XP_039952586.1|BTRY, LOC120768205|XP_039950711.1|BTRY	LOC117135304|XP_033151383.1|DMAU
OG0005289	LOC120781460|XP_039969611.1|BTRY	LOC117136223|XP_033152889.1|DMAU
OG0005290	LOC120770247|XP_039953482.1|BTRY	LOC117143931|XP_033164739.1|DMAU
OG0005291	LOC120769483|XP_039952440.1|BTRY	LOC117144268|XP_033165299.1|DMAU
OG0005292	LOC120767454|XP_039949455.1|BTRY	LOC117136257|XP_033152965.1|DMAU
OG0005293	LOC120768742|XP_039951448.1|BTRY	LOC117143575|XP_033164215.1|DMAU
OG0005294	LOC120768442|XP_039951064.1|BTRY	LOC117142921|XP_033163113.1|DMAU
OG0005295	LOC120767315|XP_039949175.1|BTRY	LOC117143766|XP_033165172.1|DMAU
OG0005296	LOC120768908|XP_039951609.1|BTRY	LOC117145433|XP_033166971.1|DMAU
OG0005297	LOC120769582|XP_039952575.1|BTRY	LOC117135119|XP_033151028.1|DMAU
OG0005298	LOC120768311|XP_039950882.1|BTRY	LOC117151073|XP_033174208.1|DMAU
OG0005299	LOC120782752|XP_039971136.1|BTRY	LOC117142304|XP_033162082.1|DMAU
OG0005300	LOC120774129|XP_039959439.1|BTRY	LOC117147331|XP_033170076.1|DMAU
OG0005301	LOC120767205|XP_039948947.1|BTRY, LOC120767204|XP_039948945.1|BTRY	LOC117135301|XP_033151369.1|DMAU
OG0005302	LOC120771509|XP_039955499.1|BTRY	LOC117136264|XP_033152974.1|DMAU
OG0005303	LOC120768390|XP_039950996.1|BTRY	LOC117148200|XP_033171375.1|DMAU
OG0005304	LOC120769472|XP_039952425.1|BTRY	LOC117150246|XP_033172934.1|DMAU
OG0005305	LOC120770896|XP_039954496.1|BTRY	LOC117137167|XP_033154371.1|DMAU
OG0005306	LOC120768451|XP_039951082.1|BTRY	LOC117135117|XP_033151025.1|DMAU
OG0005307	LOC120768293|XP_039950854.1|BTRY	LOC117142117|XP_033161907.1|DMAU
OG0005308	LOC120769758|XP_039952854.1|BTRY	LOC117145614|XP_033167260.1|DMAU
OG0005309	LOC120775077|XP_039961002.1|BTRY	LOC117150971|XP_033174043.1|DMAU
OG0005310	LOC120769720|XP_039952792.1|BTRY	LOC117138047|XP_033155756.1|DMAU
OG0005311	LOC120769100|XP_039951894.1|BTRY	LOC117135129|XP_033151050.1|DMAU
OG0005312	LOC120769233|XP_039952066.1|BTRY	LOC117150260|XP_033172955.1|DMAU
OG0005313	LOC120767253|XP_039949042.1|BTRY	LOC117138558|XP_033156612.1|DMAU
OG0005314	LOC120769724|XP_039952800.1|BTRY	LOC117138698|XP_033156852.1|DMAU
OG0005315	LOC120768136|XP_039950628.1|BTRY	LOC117139810|XP_033158333.1|DMAU
OG0005316	LOC120772949|XP_039957785.1|BTRY	LOC117137171|XP_033154375.1|DMAU
OG0005317	LOC120770975|XP_039954643.1|BTRY, LOC120768014|XP_039950390.1|BTRY	LOC117136941|XP_033153983.1|DMAU
OG0005318	LOC120768351|XP_039950940.1|BTRY	LOC117136142|XP_033152743.1|DMAU
OG0005319	LOC120767390|XP_039949336.1|BTRY	LOC117139721|XP_033158140.1|DMAU
OG0005320	LOC120769390|XP_039952294.1|BTRY	LOC117138409|XP_033156381.1|DMAU
OG0005321	LOC120768080|XP_039950544.1|BTRY	LOC117148374|XP_033171661.1|DMAU
OG0005322	LOC120767983|XP_039950334.1|BTRY	LOC117138884|XP_033156865.1|DMAU
OG0005323	LOC120767673|XP_039949780.1|BTRY	LOC117135290|XP_033151355.1|DMAU
OG0005324	LOC120768338|XP_039950924.1|BTRY	LOC117151075|XP_033174210.1|DMAU
OG0005325	LOC120772944|XP_039957781.1|BTRY	LOC117147684|XP_033170559.1|DMAU
OG0005326	LOC120768397|XP_039951004.1|BTRY	LOC117151077|XP_033174212.1|DMAU
OG0005327	LOC120769074|XP_039951867.1|BTRY	LOC117150419|XP_033173179.1|DMAU
OG0005328	LOC120778448|XP_039966175.1|BTRY	LOC117144185|XP_033165123.1|DMAU
OG0005329	LOC120778777|XP_039966694.1|BTRY	LOC117141545|XP_033160940.1|DMAU
OG0005330	LOC120778776|XP_039966693.1|BTRY	LOC117141544|XP_033160939.1|DMAU
OG0005331	LOC120767358|XP_039949259.1|BTRY	LOC117150148|XP_033172845.1|DMAU
OG0005332	LOC120769748|XP_039952841.1|BTRY	LOC117143119|XP_033163501.1|DMAU
OG0005333	LOC120768619|XP_039951320.1|BTRY	LOC117150451|XP_033173229.1|DMAU
OG0005334	LOC120768113|XP_039950594.1|BTRY	LOC117150573|XP_033173416.1|DMAU
OG0005335	LOC120771424|XP_039955346.1|BTRY	LOC117138139|XP_033155904.1|DMAU
OG0005336	LOC120772057|XP_039956374.1|BTRY	LOC117138260|XP_033156114.1|DMAU
OG0005337	LOC120770358|XP_039953701.1|BTRY	LOC117135588|XP_033151813.1|DMAU
OG0005338	LOC120768875|XP_039951564.1|BTRY	LOC117150023|XP_033172790.1|DMAU
OG0005339	LOC120768884|XP_039951572.1|BTRY	LOC117150333|XP_033173071.1|DMAU
OG0005340	LOC120768874|XP_039951563.1|BTRY	LOC117143913|XP_033164721.1|DMAU
OG0005341	LOC120770572|XP_039954086.1|BTRY	LOC117136739|XP_033153662.1|DMAU
OG0005342	LOC120767217|XP_039948963.1|BTRY	LOC117146478|XP_033168612.1|DMAU
OG0005343	LOC120771812|XP_039955954.1|BTRY	LOC117137346|XP_033154633.1|DMAU
OG0005344	LOC120774749|XP_039960441.1|BTRY	LOC117136697|XP_033153606.1|DMAU
OG0005345	LOC120767773|XP_039949948.1|BTRY	LOC117150861|XP_033173849.1|DMAU
OG0005346	LOC120776549|XP_039963233.1|BTRY	LOC117150588|XP_033173435.1|DMAU
OG0005347	LOC120767760|XP_039949924.1|BTRY	LOC117141391|XP_033160701.1|DMAU
OG0005348	LOC120767291|XP_039949101.1|BTRY	LOC117135220|XP_033151220.1|DMAU
OG0005349	LOC120768025|XP_039950431.1|BTRY	LOC117138761|XP_033156856.1|DMAU
OG0005350	LOC120781430|XP_039969585.1|BTRY	LOC117150613|XP_033173470.1|DMAU
OG0005351	LOC120768121|XP_039950607.1|BTRY	LOC117141306|XP_033160582.1|DMAU
OG0005352	LOC120776559|XP_039963248.1|BTRY	LOC117150646|XP_033173514.1|DMAU
OG0005353	LOC120771445|XP_039955384.1|BTRY	LOC117138353|XP_033156290.1|DMAU
OG0005354	LOC120767236|XP_039949004.1|BTRY	LOC117135272|XP_033151325.1|DMAU
OG0005355	LOC120769531|XP_039952504.1|BTRY	LOC117135341|XP_033151431.1|DMAU
OG0005356	LOC120769535|XP_039952510.1|BTRY	LOC117138002|XP_033155694.1|DMAU
OG0005357	LOC120767714|XP_039949844.1|BTRY	LOC117139369|XP_033157512.1|DMAU
OG0005358	LOC120769742|XP_039952833.1|BTRY	LOC117135284|XP_033151344.1|DMAU
OG0005359	LOC120770559|XP_039954071.1|BTRY	LOC117135539|XP_033151709.1|DMAU
OG0005360	LOC120778024|XP_039965631.1|BTRY	LOC117139073|XP_033157074.1|DMAU
OG0005361	LOC120767824|XP_039950043.1|BTRY	LOC117139790|XP_033158298.1|DMAU
OG0005362	LOC120768066|XP_039950520.1|BTRY	LOC117135504|XP_033151629.1|DMAU
OG0005363	LOC120768672|XP_039951383.1|BTRY	LOC117148817|XP_033172357.1|DMAU
OG0005364	LOC120772565|XP_039957186.1|BTRY	LOC117137231|XP_033154480.1|DMAU
OG0005365	LOC120781425|XP_039969579.1|BTRY	LOC117143037|XP_033163325.1|DMAU
OG0005366	LOC120768125|XP_039950612.1|BTRY	LOC117143158|XP_033163559.1|DMAU
OG0005367	LOC120768706|XP_039951412.1|BTRY	LOC117143101|XP_033163476.1|DMAU
OG0005368	LOC120782721|XP_039971078.1|BTRY	LOC117144504|XP_033165584.1|DMAU
OG0005369	LOC120768613|XP_039951314.1|BTRY	LOC117151069|XP_033174202.1|DMAU
OG0005370	LOC120767968|XP_039950308.1|BTRY	LOC117149505|XP_033172686.1|DMAU
OG0005371	LOC120769330|XP_039952220.1|BTRY	LOC117150714|XP_033173620.1|DMAU
OG0005372	LOC120766872|XP_039948537.1|BTRY	LOC117146054|XP_033167884.1|DMAU
OG0005373	LOC120769128|XP_039951928.1|BTRY	LOC117137692|XP_033155190.1|DMAU
OG0005374	LOC120768477|XP_039951125.1|BTRY	LOC117150252|XP_033172943.1|DMAU
OG0005375	LOC120767618|XP_039949709.1|BTRY	LOC117150251|XP_033172942.1|DMAU
OG0005376	LOC120769264|XP_039952102.1|BTRY	LOC117138793|XP_033156859.1|DMAU
OG0005377	LOC120777105|XP_039964175.1|BTRY	LOC117142113|XP_033161899.1|DMAU
OG0005378	LOC120769547|XP_039952526.1|BTRY	LOC117148781|XP_033172316.1|DMAU
OG0005379	LOC120769515|XP_039952486.1|BTRY	LOC117150349|XP_033173095.1|DMAU
OG0005380	LOC120767848|XP_039950081.1|BTRY	LOC117148033|XP_033171101.1|DMAU
OG0005381	LOC120767721|XP_039949853.1|BTRY	LOC117151096|XP_033174236.1|DMAU
OG0005382	LOC120767222|XP_039948982.1|BTRY	LOC117135215|XP_033151209.1|DMAU
OG0005383	LOC120778251|XP_039965951.1|BTRY	LOC117141086|XP_033160293.1|DMAU
OG0005384	LOC120766271|XP_039947594.1|BTRY	LOC117145855|XP_033167566.1|DMAU
OG0005385	LOC120770527|XP_039954008.1|BTRY	LOC117138387|XP_033156350.1|DMAU
OG0005386	LOC120771825|XP_039955988.1|BTRY	LOC117137784|XP_033155299.1|DMAU
OG0005387	LOC120766519|XP_039948021.1|BTRY	LOC117146096|XP_033167959.1|DMAU
OG0005388	LOC120769329|XP_039952219.1|BTRY	LOC117140193|XP_033158869.1|DMAU
OG0005389	LOC120767918|XP_039950211.1|BTRY	LOC117139775|XP_033158315.1|DMAU
OG0005390	LOC120768438|XP_039951058.1|BTRY	LOC117150757|XP_033173685.1|DMAU
OG0005391	LOC120768440|XP_039951060.1|BTRY	LOC117150759|XP_033173687.1|DMAU
OG0005392	LOC120769607|XP_039952622.1|BTRY	LOC117147014|XP_033169593.1|DMAU
OG0005393	LOC120773134|XP_039958067.1|BTRY	LOC117145427|XP_033166965.1|DMAU
OG0005394	LOC120767819|XP_039950034.1|BTRY	LOC117137178|XP_033154396.1|DMAU
OG0005395	LOC120768623|XP_039951324.1|BTRY	LOC117150867|XP_033173877.1|DMAU
OG0005396	LOC120769686|XP_039952742.1|BTRY	LOC117151056|XP_033174166.1|DMAU
OG0005397	LOC120769691|XP_039952752.1|BTRY	LOC117150386|XP_033173139.1|DMAU
OG0005398	LOC120775001|XP_039960862.1|BTRY	LOC117142254|XP_033162004.1|DMAU
OG0005399	LOC120772085|XP_039956417.1|BTRY	LOC117137092|XP_033154265.1|DMAU
OG0005400	LOC120770264|XP_039953507.1|BTRY	LOC117137338|XP_033154621.1|DMAU
OG0005401	LOC120768161|XP_039950656.1|BTRY	LOC117144219|XP_033165168.1|DMAU
OG0005402	LOC120768297|XP_039950859.1|BTRY	LOC117144251|XP_033165224.1|DMAU
OG0005403	LOC120768473|XP_039951114.1|BTRY	LOC117138030|XP_033155733.1|DMAU
OG0005404	LOC120768472|XP_039951113.1|BTRY	LOC117138039|XP_033155745.1|DMAU
OG0005405	LOC120772871|XP_039957641.1|BTRY	LOC117135966|XP_033152459.1|DMAU
OG0005406	LOC120770395|XP_039953760.1|BTRY	LOC117136968|XP_033154028.1|DMAU
OG0005407	LOC120771049|XP_039954786.1|BTRY	LOC117135430|XP_033151483.1|DMAU
OG0005408	LOC120769122|XP_039951918.1|BTRY	LOC117139309|XP_033157447.1|DMAU
OG0005409	LOC120768548|XP_039951224.1|BTRY	LOC117150220|XP_033172907.1|DMAU
OG0005410	LOC120771047|XP_039954782.1|BTRY	LOC117151047|XP_033174158.1|DMAU
OG0005411	LOC120773056|XP_039957924.1|BTRY	LOC117137129|XP_033154319.1|DMAU
OG0005412	LOC120772206|XP_039956606.1|BTRY	LOC117135793|XP_033152177.1|DMAU
OG0005413	LOC120771400|XP_039955302.1|BTRY	LOC117138283|XP_033156145.1|DMAU
OG0005414	LOC120774480|XP_039960074.1|BTRY	LOC117148210|XP_033171390.1|DMAU
OG0005415	LOC120775956|XP_039962302.1|BTRY	LOC117148947|XP_033172576.1|DMAU
OG0005416	LOC120770480|XP_039953920.1|BTRY	LOC117137063|XP_033154167.1|DMAU
OG0005417	LOC120768073|XP_039950533.1|BTRY	LOC117150961|XP_033174031.1|DMAU
OG0005418	LOC120768626|XP_039951326.1|BTRY	LOC117143073|XP_033163434.1|DMAU
OG0005419	LOC120781455|XP_039969603.1|BTRY	LOC117145878|XP_033167597.1|DMAU
OG0005420	LOC120769678|XP_039952732.1|BTRY	LOC117150478|XP_033173268.1|DMAU
OG0005421	LOC120768665|XP_039951377.1|BTRY	LOC117150549|XP_033173372.1|DMAU
OG0005422	LOC120774055|XP_039959294.1|BTRY	LOC117148034|XP_033171098.1|DMAU
OG0005423	LOC120767279|XP_039949087.1|BTRY	LOC117145137|XP_033166591.1|DMAU
OG0005424	LOC120771793|XP_039955924.1|BTRY	LOC117138536|XP_033156565.1|DMAU
OG0005425	LOC120774084|XP_039959346.1|BTRY	LOC117147371|XP_033170128.1|DMAU
OG0005426	LOC120772901|XP_039957714.1|BTRY	LOC117136405|XP_033153192.1|DMAU
OG0005427	LOC120769056|XP_039951840.1|BTRY	LOC117137504|XP_033154879.1|DMAU
OG0005428	LOC120767781|XP_039949960.1|BTRY	LOC117150895|XP_033173923.1|DMAU
OG0005429	LOC120769360|XP_039952255.1|BTRY	LOC117150243|XP_033172930.1|DMAU
OG0005430	LOC120768651|XP_039951356.1|BTRY	LOC117150245|XP_033172932.1|DMAU
OG0005431	LOC120769333|XP_039952222.1|BTRY	LOC117142467|XP_033162368.1|DMAU
OG0005432	LOC120768408|XP_039951023.1|BTRY	LOC117146882|XP_033169371.1|DMAU
OG0005433	LOC120772860|XP_039957613.1|BTRY	LOC117137838|XP_033155421.1|DMAU
OG0005434	LOC120768218|XP_039950722.1|BTRY	LOC117135237|XP_033151266.1|DMAU
OG0005435	LOC120769617|XP_039952654.1|BTRY	LOC117145106|XP_033166516.1|DMAU
OG0005436	LOC120769618|XP_039952655.1|BTRY	LOC117138194|XP_033156038.1|DMAU
OG0005437	LOC120772047|XP_039956358.1|BTRY	LOC117145051|XP_033166449.1|DMAU
OG0005438	LOC120767242|XP_039949016.1|BTRY	LOC117135968|XP_033152468.1|DMAU
OG0005439	LOC120769301|XP_039952169.1|BTRY	LOC117144378|XP_033165399.1|DMAU
OG0005440	LOC120767735|XP_039949878.1|BTRY	LOC117150977|XP_033174050.1|DMAU
OG0005441	LOC120767805|XP_039950009.1|BTRY	LOC117139939|XP_033158518.1|DMAU
OG0005442	LOC120769815|XP_039952956.1|BTRY	LOC117150296|XP_033173009.1|DMAU
OG0005443	LOC120780016|XP_039968235.1|BTRY	LOC117145486|XP_033167057.1|DMAU
OG0005444	LOC120768207|XP_039950713.1|BTRY	LOC117150924|XP_033173977.1|DMAU
OG0005445	LOC120769460|XP_039952405.1|BTRY, LOC120772962|XP_039957800.1|BTRY	LOC117140505|XP_033159379.1|DMAU
OG0005446	LOC120775135|XP_039961100.1|BTRY	LOC117150207|XP_033172893.1|DMAU
OG0005447	LOC120769211|XP_039952037.1|BTRY	LOC117135209|XP_033151188.1|DMAU
OG0005448	LOC120771681|XP_039955744.1|BTRY	LOC117138419|XP_033156408.1|DMAU
OG0005449	LOC120773912|XP_039959036.1|BTRY	LOC117148460|XP_033171723.1|DMAU
OG0005450	LOC120769183|XP_039952003.1|BTRY	LOC117144276|XP_033165270.1|DMAU
OG0005451	LOC120769169|XP_039951988.1|BTRY	LOC117139667|XP_033158034.1|DMAU
OG0005452	LOC120770252|XP_039953488.1|BTRY	LOC117135428|XP_033151479.1|DMAU
OG0005453	LOC120775422|XP_039961541.1|BTRY	LOC117143389|XP_033163962.1|DMAU
OG0005454	LOC120769783|XP_039952901.1|BTRY	LOC117135181|XP_033151138.1|DMAU
OG0005455	LOC120772021|XP_039956321.1|BTRY	LOC117136337|XP_033153088.1|DMAU
OG0005456	LOC120768083|XP_039950546.1|BTRY	LOC117142483|XP_033162402.1|DMAU
OG0005457	LOC120769402|XP_039952312.1|BTRY	LOC117150205|XP_033172890.1|DMAU
OG0005458	LOC120767764|XP_039949935.1|BTRY	LOC117144979|XP_033166340.1|DMAU
OG0005459	LOC120768349|XP_039950935.1|BTRY	LOC117139079|XP_033157088.1|DMAU
OG0005460	LOC120769729|XP_039952810.1|BTRY	LOC117140174|XP_033158845.1|DMAU
OG0005461	LOC120769011|XP_039951789.1|BTRY	LOC117135229|XP_033151239.1|DMAU
OG0005462	LOC120768967|XP_039951694.1|BTRY	LOC117135230|XP_033151240.1|DMAU
OG0005463	LOC120776644|XP_039963411.1|BTRY	LOC117141814|XP_033161358.1|DMAU
OG0005464	LOC120769461|XP_039952406.1|BTRY	LOC117150587|XP_033173433.1|DMAU
OG0005465	LOC120767970|XP_039950312.1|BTRY	LOC117135218|XP_033151216.1|DMAU
OG0005466	LOC120768624|XP_039951325.1|BTRY	LOC117148388|XP_033171645.1|DMAU
OG0005467	LOC120767082|XP_039948882.1|BTRY	LOC117142680|XP_033162709.1|DMAU
OG0005468	LOC120768288|XP_039950848.1|BTRY	LOC117151066|XP_033174198.1|DMAU
OG0005469	LOC120768245|XP_039950770.1|BTRY	LOC117149350|XP_033172660.1|DMAU
OG0005470	LOC120767354|XP_039949254.1|BTRY	LOC117150820|XP_033173773.1|DMAU
OG0005471	LOC120768175|XP_039950673.1|BTRY	LOC117138658|XP_033156785.1|DMAU
OG0005472	LOC120767901|XP_039950180.1|BTRY	LOC117139200|XP_033157307.1|DMAU
OG0005473	LOC120778696|XP_039966584.1|BTRY, LOC120769736|XP_039952822.1|BTRY	LOC117143828|XP_033164568.1|DMAU
OG0005474	LOC120767641|XP_039949746.1|BTRY	LOC117144692|XP_033165910.1|DMAU
OG0005475	LOC120767640|XP_039949745.1|BTRY	LOC117144682|XP_033165899.1|DMAU
OG0005476	LOC120772316|XP_039956767.1|BTRY	LOC117138277|XP_033156136.1|DMAU
OG0005477	LOC120778156|XP_039965816.1|BTRY	LOC117141794|XP_033161326.1|DMAU
