Orthogroup	BTRY.longest_only	DGUA.longest_only
OG0005619	LOC120782793|XP_039971201.1|BTRY	LOC117589772|XP_034137859.1|DGUA
OG0005620	LOC120775237|XP_039961250.1|BTRY	LOC117590809|XP_034139667.1|DGUA
OG0005621	LOC120774496|XP_039960101.1|BTRY	LOC117581024|XP_034123743.1|DGUA
OG0005622	LOC120775977|XP_039962333.1|BTRY, LOC120773389|XP_039958157.1|BTRY	LOC117581626|XP_034124885.1|DGUA
OG0005623	LOC120774747|XP_039960438.1|BTRY	LOC117590755|XP_034139583.1|DGUA
OG0005624	LOC120777353|XP_039964546.1|BTRY	LOC117586404|XP_034132327.1|DGUA
OG0005625	LOC120776560|XP_039963255.1|BTRY	LOC117585887|XP_034131533.1|DGUA
OG0005626	LOC120780247|XP_039968441.1|BTRY	LOC117581148|XP_034123971.1|DGUA
OG0005627	LOC120769829|XP_039952965.1|BTRY	LOC117590161|XP_034138440.1|DGUA
OG0005628	LOC120769419|XP_039952336.1|BTRY	LOC117583214|XP_034127322.1|DGUA
OG0005629	LOC120771074|XP_039954822.1|BTRY	LOC117578510|XP_034119940.1|DGUA
OG0005630	LOC120771100|XP_039954875.1|BTRY	LOC117581414|XP_034124463.1|DGUA
OG0005631	LOC120775133|XP_039961097.1|BTRY	LOC117591194|XP_034140224.1|DGUA, LOC117591195|XP_034140227.1|DGUA
OG0005632	LOC120774114|XP_039959410.1|BTRY	LOC117591046|XP_034140033.1|DGUA
OG0005633	LOC120782461|XP_039970686.1|BTRY	LOC117590121|XP_034138376.1|DGUA
OG0005634	LOC120769140|XP_039951950.1|BTRY	LOC117586619|XP_034132716.1|DGUA
OG0005635	LOC120768515|XP_039951177.1|BTRY	LOC117584010|XP_034128631.1|DGUA
OG0005636	LOC120770618|XP_039954157.1|BTRY	LOC117586190|XP_034132007.1|DGUA
OG0005637	LOC120782613|XP_039970915.1|BTRY	LOC117584914|XP_034129952.1|DGUA
OG0005638	LOC120771295|XP_039955161.1|BTRY	LOC117578761|XP_034120354.1|DGUA
OG0005639	LOC120770213|XP_039953415.1|BTRY	LOC117585990|XP_034131742.1|DGUA
OG0005640	LOC120766226|XP_039947536.1|BTRY	LOC117586192|XP_034132010.1|DGUA
OG0005641	LOC120774783|XP_039960493.1|BTRY	LOC117581545|XP_034124751.1|DGUA
OG0005642	LOC120775853|XP_039962160.1|BTRY	LOC117589961|XP_034138152.1|DGUA
OG0005643	LOC120778756|XP_039966666.1|BTRY	LOC117588981|XP_034136461.1|DGUA
OG0005644	LOC120777697|XP_039965105.1|BTRY	LOC117589375|XP_034137177.1|DGUA
OG0005645	LOC120774006|XP_039959216.1|BTRY	LOC117580653|XP_034123146.1|DGUA
OG0005646	LOC120773953|XP_039959114.1|BTRY	LOC117590815|XP_034139674.1|DGUA
OG0005647	LOC120782136|XP_039970208.1|BTRY	LOC117588031|XP_034134969.1|DGUA
OG0005648	LOC120778992|XP_039967027.1|BTRY	LOC117579647|XP_034121517.1|DGUA
OG0005649	LOC120768825|XP_039951513.1|BTRY	LOC117585999|XP_034131717.1|DGUA
OG0005650	LOC120766456|XP_039947913.1|BTRY	LOC117586234|XP_034132061.1|DGUA
OG0005651	LOC120774228|XP_039959620.1|BTRY	LOC117581409|XP_034124453.1|DGUA
OG0005652	LOC120766201|XP_039947495.1|BTRY	LOC117583756|XP_034128171.1|DGUA
OG0005653	LOC120769482|XP_039952439.1|BTRY	LOC117584093|XP_034128732.1|DGUA
OG0005654	LOC120766667|XP_039948234.1|BTRY	LOC117585524|XP_034130923.1|DGUA
OG0005655	LOC120780172|XP_039968385.1|BTRY	LOC117585986|XP_034131697.1|DGUA
OG0005656	LOC120782420|XP_039970605.1|BTRY	LOC117585506|XP_034130896.1|DGUA
OG0005657	LOC120782268|XP_039970385.1|BTRY	LOC117586685|XP_034132830.1|DGUA
OG0005658	LOC120779394|XP_039967526.1|BTRY	LOC117586242|XP_034132071.1|DGUA
OG0005659	LOC120775111|XP_039961065.1|BTRY	LOC117585819|XP_034131439.1|DGUA
OG0005660	LOC120777081|XP_039964143.1|BTRY	LOC117589251|XP_034136916.1|DGUA
OG0005661	LOC120779092|XP_039967191.1|BTRY	LOC117586249|XP_034132079.1|DGUA
OG0005662	LOC120779081|XP_039967166.1|BTRY	LOC117586270|XP_034132104.1|DGUA
OG0005663	LOC120775534|XP_039961689.1|BTRY	LOC117590558|XP_034139188.1|DGUA, LOC117590473|XP_034139019.1|DGUA
OG0005664	LOC120782175|XP_039970246.1|BTRY	LOC117583117|XP_034127194.1|DGUA
OG0005665	LOC120768989|XP_039951760.1|BTRY	LOC117585299|XP_034130618.1|DGUA
OG0005666	LOC120774857|XP_039960613.1|BTRY	LOC117581507|XP_034124670.1|DGUA
OG0005667	LOC120775983|XP_039962342.1|BTRY	LOC117590720|XP_034139513.1|DGUA
OG0005668	LOC120777487|XP_039964760.1|BTRY	LOC117579199|XP_034120861.1|DGUA
OG0005669	LOC120768996|XP_039951765.1|BTRY	LOC117583935|XP_034128508.1|DGUA
OG0005670	LOC120770992|XP_039954676.1|BTRY	LOC117586317|XP_034132197.1|DGUA
OG0005671	LOC120782226|XP_039970323.1|BTRY	LOC117583179|XP_034127270.1|DGUA
OG0005672	LOC120781542|XP_039969710.1|BTRY	LOC117584409|XP_034129164.1|DGUA
OG0005673	LOC120778260|XP_039965971.1|BTRY	LOC117587015|XP_034133316.1|DGUA
OG0005674	LOC120766679|XP_039948254.1|BTRY	LOC117579204|XP_034120863.1|DGUA
OG0005675	LOC120766960|XP_039948684.1|BTRY	LOC117585902|XP_034131548.1|DGUA
OG0005676	LOC120778050|XP_039965660.1|BTRY	LOC117579812|XP_034121793.1|DGUA
OG0005677	LOC120771791|XP_039955922.1|BTRY	LOC117588134|XP_034135120.1|DGUA
OG0005678	LOC120780731|XP_039968927.1|BTRY	LOC117586591|XP_034132658.1|DGUA
OG0005679	LOC120766244|XP_039947563.1|BTRY	LOC117585811|XP_034131422.1|DGUA
OG0005680	LOC120767963|XP_039950290.1|BTRY	LOC117581970|XP_034125346.1|DGUA
OG0005681	LOC120779623|XP_039967905.1|BTRY	LOC117586487|XP_034132476.1|DGUA
OG0005682	LOC120782400|XP_039970579.1|BTRY	LOC117586483|XP_034132471.1|DGUA
OG0005683	LOC120774194|XP_039959559.1|BTRY	LOC117591027|XP_034140011.1|DGUA
OG0005684	LOC120777760|XP_039965197.1|BTRY	LOC117589200|XP_034136820.1|DGUA
OG0005685	LOC120774208|XP_039959589.1|BTRY	LOC117590725|XP_034139525.1|DGUA
OG0005686	LOC120769196|XP_039952028.1|BTRY	LOC117585516|XP_034130911.1|DGUA
OG0005687	LOC120778206|XP_039965894.1|BTRY	LOC117579724|XP_034121611.1|DGUA
OG0005688	LOC120771659|XP_039955708.1|BTRY	LOC117591845|XP_034141101.1|DGUA
OG0005689	LOC120773454|XP_039958281.1|BTRY	LOC117590774|XP_034139614.1|DGUA
OG0005690	LOC120777970|XP_039965537.1|BTRY	LOC117585653|XP_034131130.1|DGUA
OG0005691	LOC120782254|XP_039970353.1|BTRY	LOC117585776|XP_034131353.1|DGUA, LOC117585421|XP_034130785.1|DGUA
OG0005692	LOC120775832|XP_039962131.1|BTRY	LOC117582278|XP_034125800.1|DGUA
OG0005693	LOC120778175|XP_039965844.1|BTRY	LOC117579787|XP_034121738.1|DGUA
OG0005694	LOC120773428|XP_039958246.1|BTRY	LOC117586265|XP_034132099.1|DGUA
OG0005695	LOC120768845|XP_039951531.1|BTRY	LOC117586101|XP_034131853.1|DGUA
OG0005696	LOC120782463|XP_039970689.1|BTRY	LOC117586103|XP_034131858.1|DGUA
OG0005697	LOC120782460|XP_039970684.1|BTRY	LOC117586191|XP_034132009.1|DGUA
OG0005698	LOC120772699|XP_039957376.1|BTRY	LOC117588783|XP_034136180.1|DGUA
OG0005699	LOC120772516|XP_039957102.1|BTRY	LOC117586123|XP_034131878.1|DGUA
OG0005700	LOC120774871|XP_039960644.1|BTRY	LOC117581243|XP_034124121.1|DGUA
OG0005701	LOC120774882|XP_039960676.1|BTRY	LOC117581977|XP_034125355.1|DGUA
OG0005702	LOC120770142|XP_039953265.1|BTRY	LOC117580756|XP_034123342.1|DGUA
OG0005703	LOC120770848|XP_039954384.1|BTRY	LOC117586493|XP_034132528.1|DGUA
OG0005704	LOC120774327|XP_039959811.1|BTRY	LOC117591375|XP_034140508.1|DGUA
OG0005705	LOC120778233|XP_039965925.1|BTRY	LOC117586879|XP_034133072.1|DGUA
OG0005706	LOC120774540|XP_039960205.1|BTRY	LOC117583212|XP_034127318.1|DGUA
OG0005707	LOC120774809|XP_039960541.1|BTRY	LOC117580830|XP_034123443.1|DGUA
OG0005708	LOC120773417|XP_039958222.1|BTRY	LOC117588688|XP_034136029.1|DGUA
OG0005709	LOC120772940|XP_039957780.1|BTRY	LOC117589724|XP_034137785.1|DGUA
OG0005710	LOC120766501|XP_039947990.1|BTRY	LOC117585627|XP_034131084.1|DGUA
OG0005711	LOC120777380|XP_039964605.1|BTRY	LOC117580465|XP_034122930.1|DGUA
OG0005712	LOC120768505|XP_039951164.1|BTRY	LOC117581853|XP_034125201.1|DGUA
OG0005713	LOC120780238|XP_039968429.1|BTRY	LOC117591107|XP_034140100.1|DGUA
OG0005714	LOC120772457|XP_039957018.1|BTRY	LOC117582884|XP_034126848.1|DGUA
OG0005715	LOC120769126|XP_039951927.1|BTRY	LOC117586618|XP_034132713.1|DGUA
OG0005716	LOC120769018|XP_039951797.1|BTRY	LOC117585677|XP_034131169.1|DGUA
OG0005717	LOC120769149|XP_039951962.1|BTRY	LOC117586546|XP_034132599.1|DGUA
OG0005718	LOC120769180|XP_039952004.1|BTRY	LOC117585485|XP_034130871.1|DGUA
OG0005719	LOC120766643|XP_039948197.1|BTRY	LOC117585294|XP_034130613.1|DGUA
OG0005720	LOC120773610|XP_039958544.1|BTRY	LOC117585130|XP_034130347.1|DGUA
OG0005721	LOC120782525|XP_039970769.1|BTRY, LOC120767725|XP_039949868.1|BTRY	LOC117591110|XP_034140103.1|DGUA
OG0005722	LOC120776657|XP_039963460.1|BTRY	LOC117586703|XP_034132861.1|DGUA
OG0005723	LOC120766613|XP_039948155.1|BTRY	LOC117585970|XP_034131670.1|DGUA
OG0005724	LOC120771715|XP_039955802.1|BTRY	LOC117582305|XP_034125842.1|DGUA
OG0005725	LOC120782577|XP_039970854.1|BTRY	LOC117586290|XP_034132136.1|DGUA
OG0005726	LOC120775461|XP_039961579.1|BTRY	LOC117590364|XP_034138800.1|DGUA
OG0005727	LOC120781520|XP_039969690.1|BTRY	LOC117586499|XP_034132491.1|DGUA
OG0005728	LOC120782224|XP_039970322.1|BTRY	LOC117586126|XP_034131882.1|DGUA
OG0005729	LOC120772612|XP_039957264.1|BTRY	LOC117586018|XP_034131738.1|DGUA
OG0005730	LOC120778019|XP_039965629.1|BTRY	LOC117585953|XP_034131641.1|DGUA
OG0005731	LOC120778012|XP_039965616.1|BTRY	LOC117585952|XP_034131640.1|DGUA
OG0005732	LOC120770093|XP_039953181.1|BTRY	LOC117586748|XP_034132945.1|DGUA
OG0005733	LOC120767027|XP_039948804.1|BTRY	LOC117586747|XP_034132941.1|DGUA
OG0005734	LOC120766644|XP_039948198.1|BTRY	LOC117586488|XP_034132477.1|DGUA
OG0005735	LOC120771674|XP_039955735.1|BTRY	LOC117585806|XP_034131413.1|DGUA
OG0005736	LOC120774357|XP_039959880.1|BTRY	LOC117585574|XP_034131000.1|DGUA
OG0005737	LOC120782240|XP_039970341.1|BTRY	LOC117590045|XP_034138253.1|DGUA
OG0005738	LOC120782734|XP_039971100.1|BTRY	LOC117590018|XP_034138198.1|DGUA
OG0005739	LOC120776003|XP_039962373.1|BTRY	LOC117590006|XP_034138183.1|DGUA
OG0005740	LOC120766881|XP_039948558.1|BTRY	LOC117589715|XP_034137771.1|DGUA
OG0005741	LOC120782430|XP_039970647.1|BTRY	LOC117585314|XP_034130634.1|DGUA
OG0005742	LOC120775179|XP_039961170.1|BTRY	LOC117586095|XP_034131842.1|DGUA
OG0005743	LOC120780408|XP_039968626.1|BTRY	LOC117586178|XP_034131981.1|DGUA
OG0005744	LOC120772665|XP_039957336.1|BTRY	LOC117586609|XP_034132689.1|DGUA
OG0005745	LOC120773898|XP_039959012.1|BTRY	LOC117586537|XP_034132561.1|DGUA
OG0005746	LOC120775477|XP_039961614.1|BTRY	LOC117586553|XP_034132607.1|DGUA
OG0005747	LOC120774893|XP_039960698.1|BTRY	LOC117585954|XP_034131643.1|DGUA
OG0005748	LOC120769512|XP_039952487.1|BTRY	LOC117585219|XP_034130503.1|DGUA
OG0005749	LOC120773889|XP_039958992.1|BTRY	LOC117581139|XP_034123962.1|DGUA
OG0005750	LOC120773169|XP_039958073.1|BTRY	LOC117585743|XP_034131282.1|DGUA
OG0005751	LOC120773760|XP_039958768.1|BTRY	LOC117589077|XP_034136604.1|DGUA
OG0005752	LOC120771417|XP_039955332.1|BTRY	LOC117592415|XP_034142046.1|DGUA
OG0005753	LOC120768470|XP_039951110.1|BTRY	LOC117584841|XP_034129870.1|DGUA
OG0005754	LOC120772135|XP_039956487.1|BTRY	LOC117592059|XP_034141446.1|DGUA
OG0005755	LOC120771599|XP_039955609.1|BTRY	LOC117581911|XP_034125275.1|DGUA
OG0005756	LOC120779120|XP_039967251.1|BTRY	LOC117586250|XP_034132080.1|DGUA
OG0005757	LOC120766192|XP_039947487.1|BTRY	LOC117586179|XP_034131982.1|DGUA
OG0005758	LOC120782704|XP_039971087.1|BTRY	LOC117586543|XP_034132595.1|DGUA
OG0005759	LOC120780503|XP_039968712.1|BTRY	LOC117585544|XP_034130952.1|DGUA
OG0005760	LOC120766886|XP_039948566.1|BTRY	LOC117590057|XP_034138269.1|DGUA
OG0005761	LOC120782277|XP_039970411.1|BTRY	LOC117586338|XP_034132224.1|DGUA
OG0005762	LOC120766207|XP_039947512.1|BTRY	LOC117585099|XP_034130265.1|DGUA
OG0005763	LOC120772019|XP_039956318.1|BTRY	LOC117592616|XP_034142392.1|DGUA
OG0005764	LOC120782376|XP_039970551.1|BTRY	LOC117585686|XP_034131192.1|DGUA
OG0005765	LOC120778925|XP_039966908.1|BTRY	LOC117585681|XP_034131174.1|DGUA
OG0005766	LOC120777663|XP_039965054.1|BTRY	LOC117585116|XP_034130327.1|DGUA
OG0005767	LOC120767084|XP_039948887.1|BTRY	LOC117585320|XP_034130645.1|DGUA
OG0005768	LOC120774367|XP_039959896.1|BTRY	LOC117588327|XP_034135423.1|DGUA
OG0005770	LOC120771398|XP_039955304.1|BTRY	LOC117584904|XP_034129937.1|DGUA
OG0005771	LOC120770949|XP_039954599.1|BTRY	LOC117583522|XP_034127760.1|DGUA
OG0005772	LOC120770608|XP_039954147.1|BTRY	LOC117585266|XP_034130576.1|DGUA
OG0005773	LOC120776597|XP_039963309.1|BTRY	LOC117585971|XP_034131671.1|DGUA
OG0005774	LOC120766427|XP_039947863.1|BTRY	LOC117590189|XP_034138503.1|DGUA
OG0005775	LOC120777443|XP_039964689.1|BTRY	LOC117580473|XP_034122945.1|DGUA
OG0005776	LOC120777748|XP_039965175.1|BTRY	LOC117580419|XP_034122860.1|DGUA
OG0005777	LOC120767041|XP_039948829.1|BTRY	LOC117588092|XP_034135054.1|DGUA
OG0005778	LOC120779417|XP_039967551.1|BTRY, LOC120782664|XP_039970975.1|BTRY	LOC117586603|XP_034132677.1|DGUA
OG0005780	LOC120777743|XP_039965167.1|BTRY	LOC117580452|XP_034122908.1|DGUA
OG0005781	LOC120778550|XP_039966332.1|BTRY	LOC117579911|XP_034121938.1|DGUA
OG0005782	LOC120775827|XP_039962120.1|BTRY	LOC117579912|XP_034121939.1|DGUA
OG0005783	LOC120770861|XP_039954411.1|BTRY	LOC117591441|XP_034140641.1|DGUA
OG0005784	LOC120766730|XP_039948314.1|BTRY	LOC117591222|XP_034140286.1|DGUA
OG0005785	LOC120772848|XP_039957598.1|BTRY	LOC117591210|XP_034140242.1|DGUA
OG0005786	LOC120769105|XP_039951904.1|BTRY	LOC117585994|XP_034131709.1|DGUA
OG0005787	LOC120782563|XP_039970831.1|BTRY	LOC117585903|XP_034131549.1|DGUA
OG0005788	LOC120771278|XP_039955137.1|BTRY	LOC117592118|XP_034141547.1|DGUA
OG0005789	LOC120780439|XP_039968648.1|BTRY	LOC117590159|XP_034138437.1|DGUA
OG0005790	LOC120775323|XP_039961401.1|BTRY	LOC117583150|XP_034127231.1|DGUA
OG0005791	LOC120774226|XP_039959621.1|BTRY	LOC117586481|XP_034132468.1|DGUA
OG0005792	LOC120774241|XP_039959640.1|BTRY	LOC117586486|XP_034132475.1|DGUA
OG0005793	LOC120766770|XP_039948384.1|BTRY	LOC117586057|XP_034131792.1|DGUA
OG0005794	LOC120770844|XP_039954375.1|BTRY	LOC117578508|XP_034119937.1|DGUA
OG0005795	LOC120775039|XP_039960946.1|BTRY	LOC117585533|XP_034130942.1|DGUA
OG0005796	LOC120769138|XP_039951945.1|BTRY	LOC117580455|XP_034122913.1|DGUA
OG0005797	LOC120776346|XP_039962833.1|BTRY	LOC117589380|XP_034137185.1|DGUA
OG0005798	LOC120782417|XP_039970601.1|BTRY	LOC117586632|XP_034132743.1|DGUA
OG0005799	LOC120770139|XP_039953282.1|BTRY	LOC117585242|XP_034130535.1|DGUA
OG0005800	LOC120775793|XP_039962072.1|BTRY	LOC117590004|XP_034138181.1|DGUA
OG0005801	LOC120775786|XP_039962061.1|BTRY	LOC117590003|XP_034138180.1|DGUA
OG0005802	LOC120782360|XP_039970532.1|BTRY	LOC117586728|XP_034132915.1|DGUA
OG0005803	LOC120766301|XP_039947641.1|BTRY	LOC117585243|XP_034130541.1|DGUA
OG0005804	LOC120766598|XP_039948137.1|BTRY	LOC117585135|XP_034130354.1|DGUA
OG0005805	LOC120770589|XP_039954109.1|BTRY	LOC117581265|XP_034124170.1|DGUA
OG0005806	LOC120780249|XP_039968445.1|BTRY	LOC117585477|XP_034130860.1|DGUA
OG0005807	LOC120767089|XP_039948903.1|BTRY	LOC117585168|XP_034130400.1|DGUA
OG0005808	LOC120779402|XP_039967534.1|BTRY	LOC117581033|XP_034123754.1|DGUA
OG0005809	LOC120777368|XP_039964572.1|BTRY	LOC117579532|XP_034121340.1|DGUA
OG0005810	LOC120782710|XP_039971062.1|BTRY	LOC117585247|XP_034130551.1|DGUA
OG0005811	LOC120782711|XP_039971064.1|BTRY	LOC117585249|XP_034130553.1|DGUA
OG0005812	LOC120782643|XP_039970947.1|BTRY	LOC117586633|XP_034132744.1|DGUA
OG0005813	LOC120782531|XP_039970785.1|BTRY	LOC117583593|XP_034127874.1|DGUA
OG0005814	LOC120782312|XP_039970462.1|BTRY	LOC117585748|XP_034131288.1|DGUA
OG0005815	LOC120772600|XP_039957249.1|BTRY	LOC117580130|XP_034122318.1|DGUA
OG0005816	LOC120782828|XP_039971285.1|BTRY	LOC117583703|XP_034128077.1|DGUA
OG0005817	LOC120770599|XP_039954139.1|BTRY	LOC117585265|XP_034130575.1|DGUA
OG0005818	LOC120767820|XP_039950039.1|BTRY	LOC117591102|XP_034140095.1|DGUA
OG0005819	LOC120782603|XP_039970900.1|BTRY	LOC117586275|XP_034132118.1|DGUA
OG0005820	LOC120782606|XP_039970904.1|BTRY	LOC117586276|XP_034132119.1|DGUA
OG0005821	LOC120775446|XP_039961569.1|BTRY	LOC117586410|XP_034132337.1|DGUA
OG0005822	LOC120767553|XP_039949612.1|BTRY	LOC117584302|XP_034129019.1|DGUA
OG0005823	LOC120775335|XP_039961410.1|BTRY	LOC117581048|XP_034123774.1|DGUA
OG0005824	LOC120766288|XP_039947624.1|BTRY	LOC117589914|XP_034138082.1|DGUA
OG0005825	LOC120777279|XP_039964419.1|BTRY	LOC117579847|XP_034121837.1|DGUA
OG0005826	LOC120780455|XP_039968664.1|BTRY	LOC117590155|XP_034138432.1|DGUA
OG0005827	LOC120770123|XP_039953241.1|BTRY	LOC117585724|XP_034131253.1|DGUA
OG0005828	LOC120777072|XP_039964133.1|BTRY	LOC117587115|XP_034133500.1|DGUA
OG0005829	LOC120782893|XP_039947440.1|BTRY	LOC117586027|XP_034131753.1|DGUA
OG0005830	LOC120778496|XP_039966255.1|BTRY	LOC117580275|XP_034122619.1|DGUA
OG0005831	LOC120776972|XP_039963999.1|BTRY	LOC117579567|XP_034121380.1|DGUA
OG0005832	LOC120777999|XP_039965590.1|BTRY	LOC117579816|XP_034121797.1|DGUA
OG0005833	LOC120778928|XP_039966907.1|BTRY	LOC117579389|XP_034121150.1|DGUA
OG0005834	LOC120778931|XP_039966912.1|BTRY	LOC117579399|XP_034121170.1|DGUA
OG0005835	LOC120778005|XP_039965601.1|BTRY	LOC117579781|XP_034121731.1|DGUA
OG0005836	LOC120778742|XP_039966645.1|BTRY	LOC117588836|XP_034136218.1|DGUA
OG0005837	LOC120780245|XP_039968438.1|BTRY	LOC117585771|XP_034131344.1|DGUA
OG0005838	LOC120777945|XP_039965490.1|BTRY	LOC117590095|XP_034138329.1|DGUA
OG0005839	LOC120769311|XP_039952188.1|BTRY	LOC117584639|XP_034129553.1|DGUA
OG0005840	LOC120775143|XP_039961109.1|BTRY	LOC117586084|XP_034131831.1|DGUA
OG0005841	LOC120777742|XP_039965170.1|BTRY	LOC117586003|XP_034131722.1|DGUA
OG0005842	LOC120774753|XP_039960446.1|BTRY	LOC117580792|XP_034123379.1|DGUA
OG0005843	LOC120777542|XP_039964863.1|BTRY	LOC117579929|XP_034121969.1|DGUA
OG0005844	LOC120776820|XP_039963772.1|BTRY	LOC117580349|XP_034122754.1|DGUA
OG0005845	LOC120766160|XP_039947479.1|BTRY	LOC117586555|XP_034132609.1|DGUA
OG0005846	LOC120773793|XP_039958828.1|BTRY	LOC117586461|XP_034132404.1|DGUA
OG0005847	LOC120767031|XP_039948811.1|BTRY	LOC117586606|XP_034132681.1|DGUA
OG0005848	LOC120774390|XP_039959934.1|BTRY	LOC117588779|XP_034136171.1|DGUA
OG0005849	LOC120774345|XP_039959858.1|BTRY	LOC117580925|XP_034123580.1|DGUA
OG0005850	LOC120775349|XP_039961434.1|BTRY	LOC117591422|XP_034140569.1|DGUA
OG0005851	LOC120767803|XP_039950006.1|BTRY	LOC117584868|XP_034129908.1|DGUA
OG0005852	LOC120782204|XP_039970294.1|BTRY	LOC117586080|XP_034131827.1|DGUA
OG0005853	LOC120774248|XP_039959647.1|BTRY	LOC117581237|XP_034124114.1|DGUA
OG0005854	LOC120770178|XP_039953331.1|BTRY	LOC117585246|XP_034130550.1|DGUA
OG0005855	LOC120774708|XP_039960377.1|BTRY, LOC120774933|XP_039960745.1|BTRY	LOC117591386|XP_034140520.1|DGUA
OG0005856	LOC120774523|XP_039960154.1|BTRY	LOC117588721|XP_034136067.1|DGUA
OG0005857	LOC120767045|XP_039948832.1|BTRY	LOC117586485|XP_034132473.1|DGUA
OG0005858	LOC120773085|XP_039957988.1|BTRY	LOC117586279|XP_034132123.1|DGUA
OG0005859	LOC120767270|XP_039949075.1|BTRY	LOC117584776|XP_034129770.1|DGUA
OG0005860	LOC120782816|XP_039971242.1|BTRY	LOC117586500|XP_034132499.1|DGUA
OG0005861	LOC120774948|XP_039960765.1|BTRY	LOC117585454|XP_034130828.1|DGUA
OG0005862	LOC120770152|XP_039953280.1|BTRY	LOC117591858|XP_034141119.1|DGUA
OG0005863	LOC120770211|XP_039953399.1|BTRY	LOC117591976|XP_034141302.1|DGUA
OG0005864	LOC120782318|XP_039970473.1|BTRY	LOC117586463|XP_034132420.1|DGUA
OG0005865	LOC120782534|XP_039970798.1|BTRY	LOC117586727|XP_034132914.1|DGUA
OG0005866	LOC120773071|XP_039957947.1|BTRY	LOC117592605|XP_034142379.1|DGUA
OG0005867	LOC120767579|XP_039949658.1|BTRY	LOC117583917|XP_034128486.1|DGUA
OG0005868	LOC120772291|XP_039956735.1|BTRY	LOC117583995|XP_034128618.1|DGUA
OG0005869	LOC120775498|XP_039961639.1|BTRY	LOC117580741|XP_034123308.1|DGUA
OG0005870	LOC120775838|XP_039962141.1|BTRY	LOC117581128|XP_034123945.1|DGUA
OG0005871	LOC120775752|XP_039962014.1|BTRY	LOC117580957|XP_034123633.1|DGUA
OG0005872	LOC120774887|XP_039960682.1|BTRY	LOC117583046|XP_034127099.1|DGUA
OG0005873	LOC120766172|XP_039947459.1|BTRY	LOC117586450|XP_034132383.1|DGUA
OG0005874	LOC120773544|XP_039958438.1|BTRY	LOC117588778|XP_034136163.1|DGUA
OG0005875	LOC120772883|XP_039957665.1|BTRY	LOC117578855|XP_034120535.1|DGUA
OG0005876	LOC120773618|XP_039958554.1|BTRY, LOC120773617|XP_039958550.1|BTRY	LOC117590860|XP_034139758.1|DGUA
OG0005877	LOC120773591|XP_039958519.1|BTRY	LOC117588715|XP_034136059.1|DGUA
OG0005878	LOC120775739|XP_039961991.1|BTRY	LOC117581135|XP_034123951.1|DGUA
OG0005879	LOC120773656|XP_039958603.1|BTRY	LOC117580687|XP_034123204.1|DGUA
OG0005880	LOC120778010|XP_039965609.1|BTRY	LOC117589180|XP_034136794.1|DGUA
OG0005881	LOC120777396|XP_039964626.1|BTRY	LOC117580297|XP_034122671.1|DGUA
OG0005882	LOC120774503|XP_039960117.1|BTRY	LOC117591033|XP_034140018.1|DGUA
OG0005883	LOC120776512|XP_039963154.1|BTRY	LOC117588985|XP_034136473.1|DGUA
OG0005884	LOC120777773|XP_039965224.1|BTRY	LOC117580047|XP_034122176.1|DGUA
OG0005885	LOC120777710|XP_039965122.1|BTRY	LOC117579659|XP_034121533.1|DGUA
OG0005886	LOC120778988|XP_039967022.1|BTRY	LOC117580407|XP_034122845.1|DGUA
OG0005887	LOC120777284|XP_039964428.1|BTRY	LOC117580294|XP_034122662.1|DGUA
OG0005888	LOC120779116|XP_039967238.1|BTRY	LOC117589409|XP_034137230.1|DGUA
OG0005889	LOC120776778|XP_039963690.1|BTRY	LOC117580219|XP_034122509.1|DGUA
OG0005890	LOC120776726|XP_039963575.1|BTRY	LOC117581469|XP_034124596.1|DGUA
OG0005891	LOC120776727|XP_039963577.1|BTRY	LOC117580269|XP_034122600.1|DGUA
OG0005892	LOC120777734|XP_039965158.1|BTRY	LOC117580084|XP_034122228.1|DGUA
OG0005893	LOC120776461|XP_039963062.1|BTRY	LOC117579355|XP_034121079.1|DGUA
OG0005894	LOC120776462|XP_039963063.1|BTRY	LOC117579356|XP_034121080.1|DGUA
OG0005895	LOC120776463|XP_039963064.1|BTRY	LOC117579357|XP_034121081.1|DGUA
OG0005896	LOC120777622|XP_039965007.1|BTRY	LOC117580005|XP_034122100.1|DGUA
OG0005897	LOC120777214|XP_039964324.1|BTRY	LOC117580104|XP_034122259.1|DGUA
OG0005898	LOC120774409|XP_039959969.1|BTRY	LOC117580703|XP_034123243.1|DGUA
OG0005899	LOC120771002|XP_039954695.1|BTRY	LOC117578676|XP_034120193.1|DGUA
OG0005900	LOC120773415|XP_039958219.1|BTRY	LOC117582284|XP_034125811.1|DGUA
OG0005901	LOC120770007|XP_039953034.1|BTRY	LOC117590587|XP_034139235.1|DGUA
OG0005902	LOC120772020|XP_039956319.1|BTRY	LOC117592126|XP_034141561.1|DGUA
OG0005903	LOC120766482|XP_039947958.1|BTRY	LOC117585088|XP_034130247.1|DGUA
OG0005904	LOC120770027|XP_039953069.1|BTRY	LOC117585289|XP_034130607.1|DGUA
OG0005905	LOC120776725|XP_039963573.1|BTRY	LOC117580063|XP_034122192.1|DGUA
OG0005906	LOC120777480|XP_039964748.1|BTRY	LOC117579087|XP_034120689.1|DGUA
OG0005907	LOC120777757|XP_039965190.1|BTRY	LOC117589263|XP_034136931.1|DGUA
