Orthogroup	DGUA.longest_only	DALB.longest_only
OG0005784	LOC117591222|XP_034140286.1|DGUA	LOC117575459|XP_034115558.1|DALB
OG0005785	LOC117591210|XP_034140242.1|DGUA	LOC117574904|XP_034114833.1|DALB
OG0005786	LOC117585994|XP_034131709.1|DGUA	LOC117575037|XP_034115009.1|DALB
OG0005787	LOC117585903|XP_034131549.1|DGUA	LOC117576329|XP_034116887.1|DALB
OG0005788	LOC117592118|XP_034141547.1|DGUA	LOC117572422|XP_034111117.1|DALB
OG0005789	LOC117590159|XP_034138437.1|DGUA	LOC117575954|XP_034116322.1|DALB
OG0005790	LOC117583150|XP_034127231.1|DGUA	LOC117573581|XP_034112759.1|DALB
OG0005791	LOC117586481|XP_034132468.1|DGUA	LOC117575371|XP_034115431.1|DALB
OG0005792	LOC117586486|XP_034132475.1|DGUA	LOC117575374|XP_034115437.1|DALB
OG0005793	LOC117586057|XP_034131792.1|DGUA	LOC117574890|XP_034114818.1|DALB
OG0005794	LOC117578508|XP_034119937.1|DGUA	LOC117567258|XP_034102999.1|DALB
OG0005795	LOC117585533|XP_034130942.1|DGUA	LOC117576287|XP_034116830.1|DALB
OG0005796	LOC117580455|XP_034122913.1|DGUA	LOC117571800|XP_034110056.1|DALB
OG0005797	LOC117589380|XP_034137185.1|DGUA	LOC117571880|XP_034110231.1|DALB
OG0005798	LOC117586632|XP_034132743.1|DGUA	LOC117576443|XP_034117097.1|DALB
OG0005799	LOC117585242|XP_034130535.1|DGUA	LOC117574580|XP_034114351.1|DALB
OG0005800	LOC117590004|XP_034138181.1|DGUA	LOC117574585|XP_034114359.1|DALB
OG0005801	LOC117590003|XP_034138180.1|DGUA	LOC117574584|XP_034114358.1|DALB
OG0005802	LOC117586728|XP_034132915.1|DGUA	LOC117576338|XP_034116903.1|DALB
OG0005803	LOC117585243|XP_034130541.1|DGUA	LOC117573276|XP_034112250.1|DALB
OG0005804	LOC117585135|XP_034130354.1|DGUA	LOC117574527|XP_034114280.1|DALB
OG0005805	LOC117581265|XP_034124170.1|DGUA	LOC117567839|XP_034103978.1|DALB
OG0005806	LOC117585477|XP_034130860.1|DGUA	LOC117576374|XP_034116960.1|DALB
OG0005807	LOC117585168|XP_034130400.1|DGUA	LOC117573305|XP_034112301.1|DALB
OG0005808	LOC117581033|XP_034123754.1|DGUA	LOC117564677|XP_034099439.1|DALB
OG0005809	LOC117579532|XP_034121340.1|DGUA	LOC117572408|XP_034111081.1|DALB
OG0005810	LOC117585247|XP_034130551.1|DGUA	LOC117574587|XP_034114361.1|DALB
OG0005811	LOC117585249|XP_034130553.1|DGUA	LOC117574588|XP_034114362.1|DALB
OG0005812	LOC117586633|XP_034132744.1|DGUA	LOC117575493|XP_034115618.1|DALB
OG0005813	LOC117583593|XP_034127874.1|DGUA	LOC117574042|XP_034113536.1|DALB
OG0005814	LOC117585748|XP_034131288.1|DGUA	LOC117575725|XP_034115958.1|DALB
OG0005815	LOC117580130|XP_034122318.1|DGUA	LOC117566882|XP_034102385.1|DALB
OG0005817	LOC117585265|XP_034130575.1|DGUA	LOC117573729|XP_034112990.1|DALB
OG0005818	LOC117591102|XP_034140095.1|DGUA	LOC117574369|XP_034114094.1|DALB
OG0005819	LOC117586275|XP_034132118.1|DGUA	LOC117575497|XP_034115631.1|DALB
OG0005820	LOC117586276|XP_034132119.1|DGUA	LOC117575498|XP_034115632.1|DALB
OG0005821	LOC117586410|XP_034132337.1|DGUA	LOC117573674|XP_034112894.1|DALB
OG0005822	LOC117584302|XP_034129019.1|DGUA	LOC117565041|XP_034099879.1|DALB
OG0005823	LOC117581048|XP_034123774.1|DGUA	LOC117568665|XP_034105363.1|DALB
OG0005824	LOC117589914|XP_034138082.1|DGUA	LOC117575275|XP_034115305.1|DALB
OG0005825	LOC117579847|XP_034121837.1|DGUA	LOC117570556|XP_034108173.1|DALB
OG0005826	LOC117590155|XP_034138432.1|DGUA	LOC117573146|XP_034111976.1|DALB
OG0005827	LOC117585724|XP_034131253.1|DGUA	LOC117576360|XP_034116941.1|DALB
OG0005828	LOC117587115|XP_034133500.1|DGUA	LOC117569359|XP_034106382.1|DALB
OG0005829	LOC117586027|XP_034131753.1|DGUA	LOC117574237|XP_034113842.1|DALB
OG0005830	LOC117580275|XP_034122619.1|DGUA	LOC117571842|XP_034110121.1|DALB
OG0005831	LOC117579567|XP_034121380.1|DGUA	LOC117566839|XP_034102314.1|DALB
OG0005832	LOC117579816|XP_034121797.1|DGUA	LOC117571660|XP_034109789.1|DALB
OG0005833	LOC117579389|XP_034121150.1|DGUA	LOC117571610|XP_034109719.1|DALB
OG0005834	LOC117579399|XP_034121170.1|DGUA	LOC117571623|XP_034109735.1|DALB
OG0005835	LOC117579781|XP_034121731.1|DGUA	LOC117571616|XP_034109728.1|DALB
OG0005836	LOC117588836|XP_034136218.1|DGUA	LOC117572463|XP_034111196.1|DALB
OG0005837	LOC117585771|XP_034131344.1|DGUA	LOC117576373|XP_034116959.1|DALB
OG0005838	LOC117590095|XP_034138329.1|DGUA	LOC117573503|XP_034112625.1|DALB
OG0005839	LOC117584639|XP_034129553.1|DGUA	LOC117564371|XP_034098979.1|DALB
OG0005840	LOC117586084|XP_034131831.1|DGUA	LOC117573334|XP_034112334.1|DALB
OG0005841	LOC117586003|XP_034131722.1|DGUA	LOC117576450|XP_034117112.1|DALB
OG0005842	LOC117580792|XP_034123379.1|DGUA	LOC117577922|XP_034118809.1|DALB
OG0005843	LOC117579929|XP_034121969.1|DGUA	LOC117566611|XP_034102042.1|DALB
OG0005844	LOC117580349|XP_034122754.1|DGUA	LOC117566980|XP_034102534.1|DALB
OG0005845	LOC117586555|XP_034132609.1|DGUA	LOC117574704|XP_034114507.1|DALB
OG0005846	LOC117586461|XP_034132404.1|DGUA	LOC117574503|XP_034114237.1|DALB
OG0005847	LOC117586606|XP_034132681.1|DGUA	LOC117576384|XP_034116981.1|DALB
OG0005848	LOC117588779|XP_034136171.1|DGUA	LOC117569362|XP_034106388.1|DALB
OG0005849	LOC117580925|XP_034123580.1|DGUA	LOC117572412|XP_034111134.1|DALB
OG0005850	LOC117591422|XP_034140569.1|DGUA	LOC117571721|XP_034109922.1|DALB
OG0005851	LOC117584868|XP_034129908.1|DGUA	LOC117563319|XP_034097470.1|DALB
OG0005852	LOC117586080|XP_034131827.1|DGUA	LOC117575492|XP_034115617.1|DALB
OG0005853	LOC117581237|XP_034124114.1|DGUA	LOC117575060|XP_034115037.1|DALB
OG0005854	LOC117585246|XP_034130550.1|DGUA	LOC117574586|XP_034114360.1|DALB
OG0005855	LOC117591386|XP_034140520.1|DGUA	LOC117568057|XP_034104343.1|DALB
OG0005856	LOC117588721|XP_034136067.1|DGUA	LOC117578167|XP_034119336.1|DALB
OG0005857	LOC117586485|XP_034132473.1|DGUA	LOC117573845|XP_034113205.1|DALB
OG0005858	LOC117586279|XP_034132123.1|DGUA	LOC117575036|XP_034115006.1|DALB
OG0005859	LOC117584776|XP_034129770.1|DGUA	LOC117563997|XP_034098478.1|DALB
OG0005860	LOC117586500|XP_034132499.1|DGUA	LOC117576663|XP_034117511.1|DALB
OG0005861	LOC117585454|XP_034130828.1|DGUA	LOC117576397|XP_034117003.1|DALB
OG0005862	LOC117591858|XP_034141119.1|DGUA	LOC117569595|XP_034106717.1|DALB
OG0005863	LOC117591976|XP_034141302.1|DGUA	LOC117566917|XP_034102429.1|DALB
OG0005864	LOC117586463|XP_034132420.1|DGUA	LOC117575419|XP_034115494.1|DALB
OG0005865	LOC117586727|XP_034132914.1|DGUA	LOC117576653|XP_034117484.1|DALB
OG0005866	LOC117592605|XP_034142379.1|DGUA	LOC117567449|XP_034103352.1|DALB
OG0005867	LOC117583917|XP_034128486.1|DGUA	LOC117566005|XP_034101314.1|DALB
OG0005868	LOC117583995|XP_034128618.1|DGUA	LOC117572646|XP_034111517.1|DALB
OG0005869	LOC117580741|XP_034123308.1|DGUA	LOC117577065|XP_034118076.1|DALB
OG0005870	LOC117581128|XP_034123945.1|DGUA	LOC117569917|XP_034107155.1|DALB
OG0005871	LOC117580957|XP_034123633.1|DGUA	LOC117572255|XP_034110847.1|DALB
OG0005872	LOC117583046|XP_034127099.1|DGUA	LOC117575690|XP_034115893.1|DALB
OG0005874	LOC117588778|XP_034136163.1|DGUA	LOC117578254|XP_034119565.1|DALB
OG0005875	LOC117578855|XP_034120535.1|DGUA	LOC117572660|XP_034111546.1|DALB
OG0005876	LOC117590860|XP_034139758.1|DGUA	LOC117565164|XP_034100042.1|DALB
OG0005877	LOC117588715|XP_034136059.1|DGUA	LOC117571742|XP_034109999.1|DALB
OG0005878	LOC117581135|XP_034123951.1|DGUA	LOC117578256|XP_034119566.1|DALB
OG0005879	LOC117580687|XP_034123204.1|DGUA	LOC117566028|XP_034101367.1|DALB
OG0005880	LOC117589180|XP_034136794.1|DGUA	LOC117571701|XP_034109890.1|DALB
OG0005881	LOC117580297|XP_034122671.1|DGUA	LOC117567352|XP_034103176.1|DALB
OG0005882	LOC117591033|XP_034140018.1|DGUA	LOC117573254|XP_034112227.1|DALB
OG0005883	LOC117588985|XP_034136473.1|DGUA	LOC117566998|XP_034102563.1|DALB
OG0005884	LOC117580047|XP_034122176.1|DGUA	LOC117571183|XP_034109103.1|DALB
OG0005885	LOC117579659|XP_034121533.1|DGUA	LOC117570230|XP_034107623.1|DALB
OG0005886	LOC117580407|XP_034122845.1|DGUA	LOC117572378|XP_034111037.1|DALB
OG0005887	LOC117580294|XP_034122662.1|DGUA	LOC117567343|XP_034103161.1|DALB
OG0005888	LOC117589409|XP_034137230.1|DGUA	LOC117572289|XP_034110890.1|DALB
OG0005889	LOC117580219|XP_034122509.1|DGUA	LOC117570540|XP_034108138.1|DALB
OG0005890	LOC117581469|XP_034124596.1|DGUA	LOC117577666|XP_034118444.1|DALB
OG0005891	LOC117580269|XP_034122600.1|DGUA	LOC117567357|XP_034103185.1|DALB
OG0005892	LOC117580084|XP_034122228.1|DGUA	LOC117569496|XP_034106570.1|DALB
OG0005893	LOC117579355|XP_034121079.1|DGUA	LOC117568700|XP_034105405.1|DALB
OG0005894	LOC117579356|XP_034121080.1|DGUA	LOC117568702|XP_034105406.1|DALB
OG0005895	LOC117579357|XP_034121081.1|DGUA	LOC117568703|XP_034105407.1|DALB
OG0005896	LOC117580005|XP_034122100.1|DGUA	LOC117571148|XP_034109043.1|DALB
OG0005897	LOC117580104|XP_034122259.1|DGUA	LOC117572158|XP_034110696.1|DALB
OG0005898	LOC117580703|XP_034123243.1|DGUA	LOC117566358|XP_034101743.1|DALB
OG0005899	LOC117578676|XP_034120193.1|DGUA	LOC117572123|XP_034110641.1|DALB
OG0005900	LOC117582284|XP_034125811.1|DGUA	LOC117566220|XP_034101655.1|DALB
OG0005901	LOC117590587|XP_034139235.1|DGUA	LOC117567772|XP_034103862.1|DALB
OG0005902	LOC117592126|XP_034141561.1|DGUA	LOC117571861|XP_034110147.1|DALB
OG0005903	LOC117585088|XP_034130247.1|DGUA	LOC117574556|XP_034114319.1|DALB
OG0005904	LOC117585289|XP_034130607.1|DGUA	LOC117573646|XP_034112854.1|DALB
OG0005905	LOC117580063|XP_034122192.1|DGUA	LOC117568014|XP_034104230.1|DALB
OG0005906	LOC117579087|XP_034120689.1|DGUA	LOC117567575|XP_034103542.1|DALB
OG0005907	LOC117589263|XP_034136931.1|DGUA	LOC117570191|XP_034107567.1|DALB
OG0005908	LOC117580569|XP_034123063.1|DGUA	LOC117571821|XP_034110083.1|DALB
OG0005909	LOC117580234|XP_034122546.1|DGUA	LOC117570578|XP_034108211.1|DALB
OG0005910	LOC117583019|XP_034127064.1|DGUA	LOC117570169|XP_034107536.1|DALB
OG0005911	LOC117583034|XP_034127086.1|DGUA	LOC117570171|XP_034107538.1|DALB
OG0005912	LOC117583600|XP_034127888.1|DGUA	LOC117570172|XP_034107539.1|DALB
OG0005913	LOC117589755|XP_034137827.1|DGUA	LOC117573467|XP_034112583.1|DALB
OG0005914	LOC117592538|XP_034142300.1|DGUA	LOC117566714|XP_034102150.1|DALB
OG0005915	LOC117592539|XP_034142301.1|DGUA	LOC117572430|XP_034111146.1|DALB
OG0005916	LOC117585950|XP_034131633.1|DGUA	LOC117566699|XP_034102136.1|DALB
OG0005917	LOC117592380|XP_034141982.1|DGUA	LOC117571064|XP_034108923.1|DALB
OG0005918	LOC117581517|XP_034124699.1|DGUA	LOC117563451|XP_034098084.1|DALB
OG0005919	LOC117592022|XP_034141368.1|DGUA	LOC117566760|XP_034102194.1|DALB
OG0005921	LOC117586916|XP_034133155.1|DGUA	LOC117568992|XP_034105855.1|DALB
OG0005922	LOC117580717|XP_034123272.1|DGUA	LOC117577583|XP_034118317.1|DALB
OG0005923	LOC117587500|XP_034134162.1|DGUA	LOC117570565|XP_034108186.1|DALB
OG0005924	LOC117587504|XP_034134167.1|DGUA	LOC117568583|XP_034105207.1|DALB
OG0005925	LOC117580220|XP_034122514.1|DGUA	LOC117570541|XP_034108146.1|DALB
OG0005926	LOC117590540|XP_034139159.1|DGUA	LOC117572984|XP_034111821.1|DALB
OG0005927	LOC117585576|XP_034131003.1|DGUA	LOC117576250|XP_034116766.1|DALB
OG0005928	LOC117588483|XP_034135675.1|DGUA	LOC117574463|XP_034114194.1|DALB
OG0005929	LOC117587098|XP_034133468.1|DGUA	LOC117570187|XP_034107561.1|DALB
OG0005930	LOC117581043|XP_034123771.1|DGUA	LOC117566701|XP_034102138.1|DALB
OG0005931	LOC117590015|XP_034138197.1|DGUA	LOC117570639|XP_034108300.1|DALB
OG0005932	LOC117587759|XP_034134585.1|DGUA	LOC117568402|XP_034104925.1|DALB
OG0005933	LOC117578780|XP_034120379.1|DGUA	LOC117568802|XP_034105553.1|DALB
OG0005934	LOC117578516|XP_034119952.1|DGUA	LOC117566909|XP_034102419.1|DALB
OG0005935	LOC117579943|XP_034121990.1|DGUA	LOC117570708|XP_034108405.1|DALB
OG0005936	LOC117584865|XP_034129905.1|DGUA	LOC117563261|XP_034097375.1|DALB
OG0005937	LOC117579946|XP_034121996.1|DGUA	LOC117569786|XP_034106977.1|DALB
OG0005938	LOC117592435|XP_034142126.1|DGUA	LOC117569541|XP_034106635.1|DALB
OG0005939	LOC117590214|XP_034138566.1|DGUA	LOC117577652|XP_034118430.1|DALB
OG0005941	LOC117589432|XP_034137263.1|DGUA	LOC117567627|XP_034103610.1|DALB
OG0005942	LOC117591409|XP_034140556.1|DGUA	LOC117567420|XP_034103304.1|DALB
OG0005943	LOC117591401|XP_034140543.1|DGUA	LOC117568567|XP_034105186.1|DALB
OG0005944	LOC117583537|XP_034127821.1|DGUA	LOC117572766|XP_034111745.1|DALB
OG0005945	LOC117590799|XP_034139695.1|DGUA	LOC117567407|XP_034103264.1|DALB
OG0005946	LOC117592653|XP_034142492.1|DGUA	LOC117568557|XP_034105173.1|DALB
OG0005947	LOC117592100|XP_034141508.1|DGUA	LOC117568951|XP_034105781.1|DALB
OG0005948	LOC117579639|XP_034121507.1|DGUA	LOC117568125|XP_034104420.1|DALB
OG0005949	LOC117579143|XP_034120774.1|DGUA	LOC117569661|XP_034106798.1|DALB
OG0005950	LOC117581829|XP_034125168.1|DGUA	LOC117566186|XP_034101583.1|DALB
OG0005951	LOC117579581|XP_034121399.1|DGUA	LOC117568127|XP_034104422.1|DALB
OG0005952	LOC117581828|XP_034125166.1|DGUA	LOC117566185|XP_034101581.1|DALB
OG0005953	LOC117584875|XP_034129917.1|DGUA	LOC117564742|XP_034099523.1|DALB
OG0005954	LOC117584834|XP_034129855.1|DGUA	LOC117564437|XP_034099065.1|DALB
OG0005955	LOC117586741|XP_034132934.1|DGUA	LOC117573736|XP_034113005.1|DALB
OG0005956	LOC117590151|XP_034138464.1|DGUA	LOC117567328|XP_034103128.1|DALB
OG0005957	LOC117584911|XP_034129949.1|DGUA	LOC117576652|XP_034117483.1|DALB
OG0005958	LOC117591206|XP_034140237.1|DGUA	LOC117575829|XP_034116124.1|DALB
OG0005959	LOC117587699|XP_034134487.1|DGUA	LOC117565830|XP_034101030.1|DALB
OG0005960	LOC117588409|XP_034135566.1|DGUA	LOC117573026|XP_034111825.1|DALB
OG0005961	LOC117583488|XP_034127721.1|DGUA	LOC117570161|XP_034107520.1|DALB
OG0005962	LOC117578580|XP_034120053.1|DGUA	LOC117571119|XP_034109006.1|DALB
OG0005963	LOC117582169|XP_034125660.1|DGUA	LOC117565218|XP_034100118.1|DALB
OG0005964	LOC117584611|XP_034129521.1|DGUA	LOC117570584|XP_034108218.1|DALB
OG0005965	LOC117581777|XP_034125095.1|DGUA	LOC117571786|XP_034110036.1|DALB
OG0005966	LOC117592592|XP_034142367.1|DGUA	LOC117567639|XP_034103635.1|DALB
OG0005967	LOC117589933|XP_034138111.1|DGUA	LOC117572747|XP_034111715.1|DALB
OG0005968	LOC117583279|XP_034127404.1|DGUA	LOC117570219|XP_034107608.1|DALB
OG0005969	LOC117579524|XP_034121332.1|DGUA	LOC117567697|XP_034103718.1|DALB
OG0005970	LOC117579503|XP_034121298.1|DGUA	LOC117566369|XP_034101758.1|DALB
OG0005971	LOC117589820|XP_034137946.1|DGUA	LOC117572085|XP_034110572.1|DALB
OG0005972	LOC117588890|XP_034136324.1|DGUA	LOC117572632|XP_034111484.1|DALB
OG0005973	LOC117580456|XP_034122917.1|DGUA	LOC117571801|XP_034110059.1|DALB
OG0005974	LOC117586953|XP_034133213.1|DGUA	LOC117571274|XP_034109228.1|DALB
OG0005975	LOC117588892|XP_034136332.1|DGUA	LOC117572634|XP_034111487.1|DALB
OG0005976	LOC117586085|XP_034131832.1|DGUA	LOC117575311|XP_034115356.1|DALB, LOC117575310|XP_034115355.1|DALB
OG0005977	LOC117592309|XP_034141878.1|DGUA	LOC117568333|XP_034104808.1|DALB
OG0005978	LOC117591961|XP_034141285.1|DGUA	LOC117569980|XP_034107249.1|DALB
OG0005979	LOC117588356|XP_034135462.1|DGUA	LOC117571733|XP_034109943.1|DALB
OG0005980	LOC117585040|XP_034130190.1|DGUA	LOC117567912|XP_034104081.1|DALB
OG0005981	LOC117590536|XP_034139148.1|DGUA	LOC117563229|XP_034097325.1|DALB
OG0005982	LOC117592330|XP_034141912.1|DGUA	LOC117572122|XP_034110640.1|DALB
OG0005983	LOC117588762|XP_034136135.1|DGUA	LOC117578325|XP_034119678.1|DALB
OG0005984	LOC117590424|XP_034138922.1|DGUA	LOC117564890|XP_034099732.1|DALB
OG0005985	LOC117591366|XP_034140492.1|DGUA	LOC117569155|XP_034106109.1|DALB
OG0005986	LOC117581228|XP_034124102.1|DGUA	LOC117574939|XP_034114883.1|DALB
OG0005987	LOC117581570|XP_034124805.1|DGUA	LOC117578268|XP_034119580.1|DALB
OG0005988	LOC117588794|XP_034136216.1|DGUA	LOC117567213|XP_034102933.1|DALB
OG0005989	LOC117588657|XP_034136028.1|DGUA	LOC117566354|XP_034101732.1|DALB
OG0005990	LOC117578566|XP_034120033.1|DGUA	LOC117568252|XP_034104623.1|DALB
OG0005991	LOC117592244|XP_034141770.1|DGUA	LOC117568800|XP_034105551.1|DALB
OG0005992	LOC117580351|XP_034122759.1|DGUA	LOC117570974|XP_034108809.1|DALB
OG0005993	LOC117580352|XP_034122760.1|DGUA	LOC117570975|XP_034108810.1|DALB
OG0005994	LOC117589435|XP_034137264.1|DGUA	LOC117571022|XP_034108872.1|DALB
OG0005995	LOC117588887|XP_034136318.1|DGUA	LOC117569017|XP_034105896.1|DALB
OG0005996	LOC117579953|XP_034122017.1|DGUA	LOC117569924|XP_034107166.1|DALB
OG0005997	LOC117578622|XP_034120117.1|DGUA	LOC117568947|XP_034105778.1|DALB
OG0005998	LOC117580488|XP_034122964.1|DGUA	LOC117568244|XP_034104613.1|DALB
OG0005999	LOC117587057|XP_034133388.1|DGUA	LOC117575048|XP_034115022.1|DALB
OG0006000	LOC117590156|XP_034138436.1|DGUA	LOC117566345|XP_034101718.1|DALB
OG0006001	LOC117579962|XP_034122028.1|DGUA	LOC117569055|XP_034105957.1|DALB
OG0006002	LOC117581499|XP_034124645.1|DGUA	LOC117568315|XP_034104762.1|DALB
OG0006003	LOC117580411|XP_034122849.1|DGUA, LOC117580382|XP_034122810.1|DGUA	LOC117569536|XP_034106630.1|DALB
OG0006004	LOC117586498|XP_034132490.1|DGUA	LOC117575553|XP_034115705.1|DALB
OG0006005	LOC117591879|XP_034141148.1|DGUA	LOC117566929|XP_034102442.1|DALB
OG0006006	LOC117586559|XP_034132652.1|DGUA	LOC117570857|XP_034108628.1|DALB
OG0006007	LOC117578549|XP_034120012.1|DGUA	LOC117569200|XP_034106159.1|DALB
OG0006008	LOC117584566|XP_034129421.1|DGUA	LOC117578390|XP_034119723.1|DALB
OG0006009	LOC117580546|XP_034123034.1|DGUA	LOC117568129|XP_034104424.1|DALB
OG0006010	LOC117589286|XP_034136968.1|DGUA	LOC117571456|XP_034109496.1|DALB
OG0006011	LOC117588994|XP_034136491.1|DGUA	LOC117569751|XP_034106933.1|DALB
OG0006012	LOC117580151|XP_034122352.1|DGUA	LOC117570549|XP_034108162.1|DALB
OG0006013	LOC117578697|XP_034120233.1|DGUA	LOC117570526|XP_034108120.1|DALB
OG0006014	LOC117579761|XP_034121704.1|DGUA	LOC117567733|XP_034103790.1|DALB
OG0006015	LOC117583358|XP_034127523.1|DGUA	LOC117569398|XP_034106425.1|DALB
OG0006016	LOC117578778|XP_034120375.1|DGUA	LOC117568795|XP_034105546.1|DALB
OG0006017	LOC117578753|XP_034120330.1|DGUA	LOC117569806|XP_034107011.1|DALB
OG0006018	LOC117592037|XP_034141395.1|DGUA	LOC117566490|XP_034101914.1|DALB
OG0006019	LOC117592427|XP_034142072.1|DGUA	LOC117571335|XP_034109319.1|DALB
OG0006020	LOC117580190|XP_034122441.1|DGUA	LOC117570489|XP_034108071.1|DALB
OG0006021	LOC117587307|XP_034133793.1|DGUA	LOC117567381|XP_034103217.1|DALB
OG0006022	LOC117587800|XP_034134639.1|DGUA	LOC117565149|XP_034100019.1|DALB
OG0006023	LOC117591339|XP_034140455.1|DGUA, LOC117591221|XP_034140285.1|DGUA	LOC117576361|XP_034116942.1|DALB
OG0006024	LOC117581312|XP_034124247.1|DGUA	LOC117578157|XP_034119271.1|DALB
OG0006025	LOC117579783|XP_034121737.1|DGUA	LOC117567039|XP_034102638.1|DALB
OG0006027	LOC117578818|XP_034120463.1|DGUA	LOC117567889|XP_034104051.1|DALB
OG0006028	LOC117583507|XP_034127744.1|DGUA	LOC117570084|XP_034107416.1|DALB
OG0006029	LOC117592245|XP_034141771.1|DGUA	LOC117568801|XP_034105552.1|DALB
OG0006030	LOC117583339|XP_034127493.1|DGUA	LOC117575551|XP_034115703.1|DALB
OG0006031	LOC117578862|XP_034120544.1|DGUA	LOC117569634|XP_034106764.1|DALB
OG0006032	LOC117580721|XP_034123277.1|DGUA	LOC117568337|XP_034105221.1|DALB
OG0006033	LOC117578752|XP_034120329.1|DGUA	LOC117569829|XP_034107045.1|DALB
OG0006035	LOC117585896|XP_034131542.1|DGUA	LOC117575884|XP_034116214.1|DALB
OG0006036	LOC117587622|XP_034134371.1|DGUA	LOC117563536|XP_034097806.1|DALB
OG0006037	LOC117581537|XP_034124746.1|DGUA	LOC117567796|XP_034103911.1|DALB
OG0006038	LOC117585313|XP_034130633.1|DGUA	LOC117575349|XP_034115405.1|DALB
OG0006039	LOC117589440|XP_034137276.1|DGUA	LOC117570203|XP_034107582.1|DALB
OG0006040	LOC117589808|XP_034137920.1|DGUA	LOC117569993|XP_034107264.1|DALB
OG0006041	LOC117590483|XP_034139030.1|DGUA	LOC117577629|XP_034118386.1|DALB
OG0006042	LOC117592066|XP_034141455.1|DGUA	LOC117567296|XP_034103064.1|DALB
OG0006043	LOC117580528|XP_034123012.1|DGUA	LOC117566362|XP_034101746.1|DALB
OG0006044	LOC117590746|XP_034139547.1|DGUA	LOC117578261|XP_034119573.1|DALB
OG0006045	LOC117589486|XP_034137344.1|DGUA	LOC117567607|XP_034103586.1|DALB
OG0006046	LOC117582565|XP_034126297.1|DGUA	LOC117568159|XP_034104469.1|DALB
OG0006047	LOC117579973|XP_034122042.1|DGUA	LOC117568369|XP_034104859.1|DALB
OG0006048	LOC117579113|XP_034120731.1|DGUA	LOC117567261|XP_034103002.1|DALB
OG0006049	LOC117590340|XP_034138729.1|DGUA	LOC117577618|XP_034118362.1|DALB
OG0006050	LOC117583548|XP_034127798.1|DGUA	LOC117576534|XP_034117249.1|DALB
OG0006051	LOC117591037|XP_034140022.1|DGUA	LOC117577750|XP_034118593.1|DALB
OG0006052	LOC117579873|XP_034121888.1|DGUA	LOC117568496|XP_034105077.1|DALB
OG0006053	LOC117589219|XP_034136856.1|DGUA	LOC117572353|XP_034111005.1|DALB
OG0006054	LOC117590578|XP_034139212.1|DGUA	LOC117573164|XP_034112016.1|DALB
OG0006055	LOC117583020|XP_034127061.1|DGUA	LOC117576009|XP_034116407.1|DALB, LOC117576008|XP_034116406.1|DALB
OG0006056	LOC117592068|XP_034141463.1|DGUA	LOC117568101|XP_034104374.1|DALB
OG0006057	LOC117589325|XP_034137060.1|DGUA	LOC117568743|XP_034105455.1|DALB
OG0006058	LOC117585700|XP_034131208.1|DGUA	LOC117576716|XP_034117626.1|DALB
OG0006059	LOC117580065|XP_034122197.1|DGUA	LOC117567028|XP_034102620.1|DALB
OG0006060	LOC117580067|XP_034122199.1|DGUA	LOC117567034|XP_034102629.1|DALB
OG0006061	LOC117588628|XP_034135944.1|DGUA	LOC117564022|XP_034098517.1|DALB
OG0006062	LOC117585141|XP_034130361.1|DGUA	LOC117575015|XP_034114983.1|DALB
OG0006063	LOC117587849|XP_034134707.1|DGUA	LOC117565353|XP_034100302.1|DALB
OG0006064	LOC117592119|XP_034141548.1|DGUA	LOC117572423|XP_034111118.1|DALB
OG0006065	LOC117589089|XP_034136618.1|DGUA	LOC117572057|XP_034110524.1|DALB
OG0006066	LOC117578678|XP_034120195.1|DGUA	LOC117570246|XP_034107642.1|DALB
OG0006067	LOC117582620|XP_034126388.1|DGUA	LOC117568791|XP_034105523.1|DALB
OG0006068	LOC117588759|XP_034136130.1|DGUA	LOC117578288|XP_034119618.1|DALB
OG0006069	LOC117579969|XP_034122033.1|DGUA	LOC117570951|XP_034108776.1|DALB
OG0006070	LOC117588920|XP_034136383.1|DGUA	LOC117573732|XP_034112994.1|DALB
OG0006071	LOC117583283|XP_034127407.1|DGUA	LOC117574831|XP_034114703.1|DALB
OG0006072	LOC117589237|XP_034136891.1|DGUA	LOC117572060|XP_034110529.1|DALB
OG0006073	LOC117587243|XP_034133706.1|DGUA	LOC117572506|XP_034111251.1|DALB
OG0006074	LOC117591417|XP_034140561.1|DGUA	LOC117578052|XP_034119067.1|DALB
OG0006075	LOC117581519|XP_034124703.1|DGUA, LOC117580718|XP_034123276.1|DGUA	LOC117576722|XP_034117636.1|DALB
OG0006076	LOC117578737|XP_034120292.1|DGUA	LOC117570613|XP_034108264.1|DALB
OG0006077	LOC117579515|XP_034121312.1|DGUA	LOC117570070|XP_034107399.1|DALB
OG0006078	LOC117579437|XP_034121215.1|DGUA	LOC117570087|XP_034107423.1|DALB
OG0006079	LOC117579106|XP_034120723.1|DGUA	LOC117571796|XP_034110051.1|DALB
OG0006080	LOC117580400|XP_034122836.1|DGUA	LOC117571762|XP_034110011.1|DALB, LOC117571763|XP_034110012.1|DALB
OG0006081	LOC117592023|XP_034141369.1|DGUA	LOC117570150|XP_034107506.1|DALB
OG0006082	LOC117592029|XP_034141379.1|DGUA	LOC117570155|XP_034107513.1|DALB
