Orthogroup	DGUA.longest_only	DMEL.longest_only
OG0004104	LOC117583366|XP_034127537.1|DGUA	CG4374|NP_651146.2|DMEL
OG0004105	LOC117587264|XP_034133729.1|DGUA	l_3_72Ab|NP_648818.3|DMEL
OG0004106	LOC117589017|XP_034136533.1|DGUA	Arv1|NP_730651.1|DMEL
OG0004107	LOC117589119|XP_034136688.1|DGUA	ProRS-m|NP_647737.1|DMEL
OG0004108	LOC117585985|XP_034131694.1|DGUA	Set|NP_650438.2|DMEL
OG0004109	LOC117585451|XP_034130825.1|DGUA	CG5728|NP_651245.1|DMEL
OG0004110	LOC117579597|XP_034121421.1|DGUA	RpLP0|NP_524211.1|DMEL
OG0004111	LOC117591219|XP_034140279.1|DGUA	CG5028|NP_001097922.1|DMEL
OG0004112	LOC117585526|XP_034130925.1|DGUA	CG6154|NP_733146.2|DMEL
OG0004113	LOC117581204|XP_034124068.1|DGUA	Sep1|NP_523430.1|DMEL
OG0004114	LOC117590721|XP_034139517.1|DGUA	Snx27|NP_727023.1|DMEL
OG0004115	LOC117590718|XP_034139511.1|DGUA	AdamTS-B|NP_572247.2|DMEL
OG0004116	LOC117585241|XP_034130533.1|DGUA	RASSF8|NP_651411.1|DMEL
OG0004117	LOC117590094|XP_034138328.1|DGUA	CG7379|NP_650656.1|DMEL
OG0004118	LOC117578868|XP_034120553.1|DGUA	Rab4|NP_523777.1|DMEL
OG0004119	LOC117585227|XP_034130511.1|DGUA	Cbp20|NP_524396.1|DMEL
OG0004120	LOC117585505|XP_034130895.1|DGUA	ear|NP_001262595.1|DMEL
OG0004121	LOC117579961|XP_034122025.1|DGUA	CG13707|NP_001246634.1|DMEL
OG0004122	LOC117586670|XP_034132809.1|DGUA	mRpS10|NP_524355.2|DMEL
OG0004123	LOC117586475|XP_034132459.1|DGUA	E2f1|NP_001262809.1|DMEL
OG0004124	LOC117591054|XP_034140044.1|DGUA	hep|NP_001368982.1|DMEL
OG0004125	LOC117582870|XP_034126831.1|DGUA	RpL32|NP_733339.1|DMEL
OG0004126	LOC117582857|XP_034126816.1|DGUA	Axn|NP_733336.1|DMEL
OG0004127	LOC117587853|XP_034134710.1|DGUA	RpL13|NP_523530.1|DMEL
OG0004128	LOC117585514|XP_034130904.1|DGUA	CG31249|NP_732262.1|DMEL
OG0004129	LOC117592007|XP_034141348.1|DGUA	Mtor|NP_477067.2|DMEL
OG0004130	LOC117581189|XP_034124031.1|DGUA	Dop2R|NP_001014758.2|DMEL
OG0004131	LOC117585958|XP_034131652.1|DGUA	CG5916|NP_650524.1|DMEL
OG0004132	LOC117589367|XP_034137167.1|DGUA	CG2162|NP_001163332.2|DMEL
OG0004133	LOC117584256|XP_034128951.1|DGUA	Hacd1|NP_609534.1|DMEL
OG0004134	LOC117585545|XP_034130955.1|DGUA	Ythdf|NP_651322.1|DMEL
OG0004135	LOC117586689|XP_034132836.1|DGUA	cic|NP_001262755.1|DMEL
OG0004136	LOC117590021|XP_034138205.1|DGUA	Pbp95|NP_649760.1|DMEL
OG0004137	LOC117592408|XP_034142035.1|DGUA	Pdrg1|NP_610538.1|DMEL
OG0004138	LOC117589079|XP_034136606.1|DGUA	Smn|NP_524112.1|DMEL
OG0004139	LOC117581574|XP_034124814.1|DGUA	CG10793|NP_570054.2|DMEL
OG0004140	LOC117591013|XP_034139991.1|DGUA	CG4593|NP_572377.2|DMEL
OG0004141	LOC117587415|XP_034134030.1|DGUA	side-VIII|NP_001097382.2|DMEL
OG0004142	LOC117590965|XP_034139914.1|DGUA	Coq8|NP_572836.1|DMEL
OG0004143	LOC117582777|XP_034126638.1|DGUA	Aos1|NP_650198.1|DMEL
OG0004144	LOC117588109|XP_034135071.1|DGUA	Srp54|NP_477347.1|DMEL
OG0004145	LOC117589215|XP_034136851.1|DGUA	Sbp2|NP_648204.1|DMEL
OG0004146	LOC117585891|XP_034131538.1|DGUA	Hmt-1|NP_650503.1|DMEL
OG0004147	LOC117587848|XP_034134706.1|DGUA	CG4709|NP_609331.1|DMEL
OG0004148	LOC117589599|XP_034137563.1|DGUA	CG14395|NP_650222.2|DMEL
OG0004149	LOC117586327|XP_034132209.1|DGUA	CG31176|NP_732650.1|DMEL
OG0004150	LOC117585426|XP_034130791.1|DGUA	Mau2|NP_650428.1|DMEL
OG0004151	LOC117582762|XP_034126616.1|DGUA	pasha|NP_651879.1|DMEL
OG0004152	LOC117586759|XP_034132960.1|DGUA	CG14669|NP_649537.5|DMEL
OG0004153	LOC117578509|XP_034119938.1|DGUA	san|NP_524779.1|DMEL
OG0004154	LOC117589257|XP_034136923.1|DGUA	TMS1|NP_001261947.1|DMEL
OG0004155	LOC117585531|XP_034130939.1|DGUA	rec|NP_732072.1|DMEL
OG0004156	LOC117585611|XP_034131057.1|DGUA	CG6912|NP_650419.1|DMEL
OG0004157	LOC117590344|XP_034138734.1|DGUA	CG8028|NP_001097031.2|DMEL
OG0004158	LOC117587195|XP_034133630.1|DGUA	nerfin-1|NP_524783.1|DMEL
OG0004159	LOC117585931|XP_034131587.1|DGUA	CG11858|NP_651364.1|DMEL
OG0004160	LOC117587118|XP_034133505.1|DGUA	HBS1|NP_652729.2|DMEL
OG0004161	LOC117585515|XP_034130906.1|DGUA	SelR|NP_731523.1|DMEL
OG0004162	LOC117586630|XP_034132742.1|DGUA	CG8149|NP_649898.1|DMEL
OG0004163	LOC117590046|XP_034138255.1|DGUA	Dh44|NP_649922.2|DMEL
OG0004164	LOC117586021|XP_034131745.1|DGUA	CG34357|NP_001356914.1|DMEL
OG0004165	LOC117578638|XP_034120135.1|DGUA	Tango11|NP_726111.1|DMEL
OG0004166	LOC117580447|XP_034122941.1|DGUA	CG3803|NP_611855.1|DMEL
OG0004167	LOC117585680|XP_034131172.1|DGUA	CG8032|NP_649811.1|DMEL
OG0004168	LOC117583824|XP_034128299.1|DGUA	CG6695|NP_651276.2|DMEL
OG0004169	LOC117580937|XP_034123609.1|DGUA	CG9650|NP_001356899.1|DMEL
OG0004170	LOC117588600|XP_034135899.1|DGUA	CG1737|NP_572711.2|DMEL
OG0004171	LOC117581063|XP_034123826.1|DGUA	XRCC1|NP_572217.1|DMEL
OG0004172	LOC117590348|XP_034138767.1|DGUA	Fur2|NP_727963.1|DMEL
OG0004173	LOC117579968|XP_034122036.1|DGUA	CG10731|NP_001286477.1|DMEL
OG0004174	LOC117592515|XP_034142254.1|DGUA	Vmat|NP_001014525.1|DMEL
OG0004175	LOC117580627|XP_034123105.1|DGUA	CG6665|NP_725632.1|DMEL
OG0004176	LOC117586817|XP_034132986.1|DGUA	CG7083|NP_648211.1|DMEL
OG0004177	LOC117585662|XP_034131145.1|DGUA	CG42788|NP_731964.2|DMEL
OG0004178	LOC117590119|XP_034138361.1|DGUA	osa|NP_524392.2|DMEL
OG0004179	LOC117581325|XP_034124324.1|DGUA	Pgd|NP_476860.2|DMEL
OG0004180	LOC117586342|XP_034132235.1|DGUA	MICU3|NP_001262741.1|DMEL
OG0004181	LOC117585036|XP_034130179.1|DGUA	CG10208|NP_651186.1|DMEL
OG0004183	LOC117589410|XP_034137232.1|DGUA	CrzR|NP_001261755.1|DMEL
OG0004184	LOC117579570|XP_034121385.1|DGUA	Chd64|NP_647860.1|DMEL
OG0004185	LOC117584744|XP_034129719.1|DGUA	CG9934|NP_609597.1|DMEL
OG0004186	LOC117580716|XP_034123270.1|DGUA	Pgam5|NP_569951.1|DMEL
OG0004187	LOC117586282|XP_034132127.1|DGUA	Rsbp15|NP_650164.1|DMEL
OG0004188	LOC117585975|XP_034131679.1|DGUA	Cp190|NP_524359.2|DMEL
OG0004189	LOC117585982|XP_034131690.1|DGUA	MRG15|NP_001262588.1|DMEL
OG0004190	LOC117586704|XP_034132865.1|DGUA	Syt4|NP_477464.1|DMEL
OG0004191	LOC117586709|XP_034132870.1|DGUA	CG10050|NP_649713.1|DMEL
OG0004192	LOC117586570|XP_034132622.1|DGUA	sqz|NP_524403.1|DMEL
OG0004193	LOC117590866|XP_034139777.1|DGUA	CG32683|NP_727419.1|DMEL
OG0004194	LOC117585620|XP_034131075.1|DGUA	CG7183|NP_650692.2|DMEL
OG0004195	LOC117581372|XP_034124399.1|DGUA	Grip128|NP_573030.2|DMEL
OG0004196	LOC117589717|XP_034137773.1|DGUA	Sirt7|NP_651664.2|DMEL
OG0004197	LOC117590130|XP_034138394.1|DGUA	CG5276|NP_650074.1|DMEL
OG0004198	LOC117584912|XP_034129950.1|DGUA	Karybeta3|NP_524226.1|DMEL
OG0004199	LOC117586252|XP_034132084.1|DGUA	CG14880|NP_650538.1|DMEL
OG0004200	LOC117587687|XP_034134475.1|DGUA	LBR|NP_726114.1|DMEL
OG0004201	LOC117582705|XP_034126512.1|DGUA	dgt6|NP_651671.1|DMEL
OG0004202	LOC117585638|XP_034131114.1|DGUA	CG4813|NP_651088.1|DMEL
OG0004203	LOC117585959|XP_034131653.1|DGUA	Fer2|NP_001287359.1|DMEL
OG0004204	LOC117580335|XP_034122728.1|DGUA	CG9372|NP_649132.1|DMEL
OG0004205	LOC117579652|XP_034121527.1|DGUA	ind|NP_996087.2|DMEL
OG0004206	LOC117586195|XP_034132013.1|DGUA	psidin|NP_650858.1|DMEL
OG0004207	LOC117586206|XP_034132035.1|DGUA	PIG-L|NP_001247201.1|DMEL
OG0004208	LOC117590180|XP_034138469.1|DGUA	wkd|NP_650089.1|DMEL
OG0004209	LOC117583168|XP_034127253.1|DGUA	CG5805|NP_651284.1|DMEL
OG0004210	LOC117589958|XP_034138147.1|DGUA	CG3308|NP_650963.2|DMEL
OG0004211	LOC117584041|XP_034128670.1|DGUA	frtz|NP_608614.1|DMEL
OG0004212	LOC117586634|XP_034132746.1|DGUA	Ras85D|NP_476699.1|DMEL
OG0004213	LOC117586593|XP_034132661.1|DGUA	CCT7|NP_649835.1|DMEL
OG0004214	LOC117587253|XP_034133757.1|DGUA	LSm1|NP_611559.1|DMEL
OG0004215	LOC117592065|XP_034141454.1|DGUA	Impbeta11|NP_788357.1|DMEL
OG0004216	LOC117579750|XP_034121658.1|DGUA	shd|NP_001261843.1|DMEL
OG0004217	LOC117580224|XP_034122529.1|DGUA	Klp64D|NP_523934.1|DMEL
OG0004218	LOC117581235|XP_034124112.1|DGUA	e_y_1|NP_523391.3|DMEL
OG0004219	LOC117586520|XP_034132543.1|DGUA	CG9773|NP_649813.1|DMEL
OG0004220	LOC117586465|XP_034132422.1|DGUA	Sap47|NP_001356918.1|DMEL
OG0004221	LOC117590131|XP_034138395.1|DGUA	meigo|NP_001097853.1|DMEL
OG0004222	LOC117585988|XP_034131699.1|DGUA	CG10005|NP_650137.3|DMEL
OG0004223	LOC117586635|XP_034132747.1|DGUA	mfas|NP_788655.1|DMEL
OG0004224	LOC117586652|XP_034132779.1|DGUA	CG2519|NP_649546.1|DMEL
OG0004225	LOC117588527|XP_034135776.1|DGUA	CG3149|NP_572246.1|DMEL
OG0004226	LOC117586720|XP_034132904.1|DGUA	ema|NP_650542.1|DMEL
OG0004227	LOC117586217|XP_034132046.1|DGUA	Sb|NP_476709.1|DMEL
OG0004228	LOC117586219|XP_034132047.1|DGUA	CG5903|NP_650523.1|DMEL
OG0004229	LOC117591526|XP_034140745.1|DGUA	sli|NP_001261017.1|DMEL
OG0004230	LOC117590515|XP_034139098.1|DGUA	fs_1_h|NP_001259321.1|DMEL
OG0004231	LOC117579392|XP_034121156.1|DGUA	Ero1L|NP_647865.2|DMEL
OG0004232	LOC117579395|XP_034121163.1|DGUA	Teh2|NP_001163345.1|DMEL
OG0004233	LOC117579394|XP_034121162.1|DGUA	Teh3|NP_652335.1|DMEL
OG0004234	LOC117579396|XP_034121165.1|DGUA	ImpL2|NP_728961.2|DMEL
OG0004235	LOC117590998|XP_034139969.1|DGUA	Seipin|NP_570012.1|DMEL
OG0004236	LOC117586081|XP_034131828.1|DGUA	repo|NP_477026.1|DMEL
OG0004237	LOC117586002|XP_034131721.1|DGUA	Nlg1|NP_731172.2|DMEL
OG0004238	LOC117585124|XP_034130338.1|DGUA	Alg1|NP_650662.1|DMEL
OG0004239	LOC117590170|XP_034138456.1|DGUA	Smyd5|NP_650955.1|DMEL
OG0004240	LOC117586540|XP_034132588.1|DGUA	Mms19|NP_649519.1|DMEL
OG0004241	LOC117586297|XP_034132144.1|DGUA	osk|NP_731295.1|DMEL
OG0004242	LOC117586610|XP_034132690.1|DGUA	CG11986|NP_649862.1|DMEL
OG0004243	LOC117589115|XP_034136684.1|DGUA	Gen|NP_647943.2|DMEL
OG0004244	LOC117585624|XP_034131080.1|DGUA	CG7988|NP_650691.1|DMEL
OG0004245	LOC117586960|XP_034133223.1|DGUA	sturkopf|NP_612097.1|DMEL
OG0004246	LOC117579114|XP_034120732.1|DGUA	Duba|NP_648482.3|DMEL
OG0004247	LOC117580997|XP_034123694.1|DGUA	temp|NP_569992.1|DMEL
OG0004248	LOC117585817|XP_034131441.1|DGUA	Cpr57A|NP_001137721.1|DMEL
OG0004249	LOC117587437|XP_034134009.1|DGUA	Vdup1|NP_612004.2|DMEL
OG0004250	LOC117588200|XP_034135224.1|DGUA	Nnp-1|NP_651976.1|DMEL
OG0004251	LOC117584453|XP_034129262.1|DGUA, LOC117580753|XP_034123337.1|DGUA	CG13366|NP_001036254.1|DMEL
OG0004252	LOC117586686|XP_034132834.1|DGUA	JHDM2|NP_788611.1|DMEL
OG0004253	LOC117586029|XP_034131756.1|DGUA	CG13318|NP_649831.1|DMEL
OG0004254	LOC117591371|XP_034140501.1|DGUA	CG12237|NP_608336.1|DMEL
OG0004256	LOC117592101|XP_034141509.1|DGUA	CG5065|NP_611143.1|DMEL
OG0004257	LOC117583621|XP_034127960.1|DGUA	Cog7|NP_651750.1|DMEL
OG0004258	LOC117586672|XP_034132813.1|DGUA	Cad96Cb|NP_001287524.1|DMEL
OG0004259	LOC117592103|XP_034141512.1|DGUA	CG8306|NP_611140.3|DMEL
OG0004260	LOC117585761|XP_034131308.1|DGUA	smash|NP_001246912.1|DMEL
OG0004261	LOC117586653|XP_034132782.1|DGUA	Nmdar1|NP_730940.1|DMEL
OG0004262	LOC117585779|XP_034131356.1|DGUA	CG13623|NP_651267.1|DMEL
OG0004263	LOC117586034|XP_034131770.1|DGUA	Dl|NP_477264.1|DMEL
OG0004264	LOC117586616|XP_034132711.1|DGUA	mRpS9|NP_524270.2|DMEL
OG0004265	LOC117586702|XP_034132860.1|DGUA	CG1234|NP_649710.1|DMEL
OG0004266	LOC117586713|XP_034132880.1|DGUA	CG10185|NP_650521.1|DMEL
OG0004267	LOC117590113|XP_034138354.1|DGUA	p23|NP_649925.1|DMEL
OG0004268	LOC117582955|XP_034126960.1|DGUA	ths|NP_610701.2|DMEL
OG0004269	LOC117585786|XP_034131371.1|DGUA	Tsf3|NP_523759.1|DMEL
OG0004270	LOC117584750|XP_034129737.1|DGUA	Rpt1|NP_477473.1|DMEL
OG0004271	LOC117592334|XP_034141918.1|DGUA	Pex13|NP_610850.1|DMEL
OG0004272	LOC117586097|XP_034131845.1|DGUA	mgr|NP_650067.1|DMEL
OG0004273	LOC117582803|XP_034126724.1|DGUA	CG17202|NP_650194.1|DMEL
OG0004274	LOC117590956|XP_034139896.1|DGUA, LOC117581582|XP_034124824.1|DGUA	Psf3|NP_572624.1|DMEL
OG0004275	LOC117581082|XP_034123857.1|DGUA	rho-4|NP_525084.1|DMEL
OG0004276	LOC117589441|XP_034137271.1|DGUA	Pop4|NP_648168.1|DMEL
OG0004277	LOC117580089|XP_034122233.1|DGUA	CG14132|NP_001097586.1|DMEL
OG0004278	LOC117588426|XP_034135597.1|DGUA	Coq5|NP_572865.1|DMEL
OG0004279	LOC117582458|XP_034126075.1|DGUA	Pex12|NP_608546.1|DMEL
OG0004280	LOC117581059|XP_034123795.1|DGUA	SK|NP_001284887.1|DMEL
OG0004281	LOC117588532|XP_034135784.1|DGUA	Mlh1|NP_477022.1|DMEL
OG0004282	LOC117584095|XP_034128737.1|DGUA	IntS8|NP_611162.2|DMEL
OG0004283	LOC117584105|XP_034128749.1|DGUA	Fen1|NP_523765.1|DMEL
OG0004284	LOC117584475|XP_034129290.1|DGUA	CG31915|NP_723087.1|DMEL
OG0004285	LOC117585493|XP_034130881.1|DGUA	CG13599|NP_651194.1|DMEL
OG0004286	LOC117580079|XP_034122216.1|DGUA	Dnai2|NP_001261723.1|DMEL
OG0004287	LOC117580080|XP_034122219.1|DGUA	Dph1|NP_648496.1|DMEL
OG0004288	LOC117580268|XP_034122599.1|DGUA	CG7339|NP_648490.1|DMEL
OG0004289	LOC117580202|XP_034122482.1|DGUA	CG42637|NP_524165.2|DMEL, Gyc76C|NP_001163473.1|DMEL
OG0004290	LOC117592127|XP_034141562.1|DGUA	SmydA-1|NP_610944.1|DMEL
OG0004291	LOC117584015|XP_034128641.1|DGUA	Sec61beta|NP_652037.1|DMEL
OG0004292	LOC117580310|XP_034122694.1|DGUA	lark|NP_523957.1|DMEL
OG0004293	LOC117586862|XP_034133048.1|DGUA	GXIVsPLA2|NP_648815.1|DMEL
OG0004294	LOC117579651|XP_034121523.1|DGUA	Sytbeta|NP_648734.1|DMEL
OG0004295	LOC117579164|XP_034120815.1|DGUA	Reck|NP_648733.2|DMEL
OG0004296	LOC117580385|XP_034122812.1|DGUA	mRpL39|NP_524075.2|DMEL
OG0004297	LOC117578653|XP_034120162.1|DGUA	slbo|NP_523843.1|DMEL
OG0004298	LOC117592302|XP_034141862.1|DGUA	ptc|NP_523661.2|DMEL
OG0004299	LOC117589543|XP_034137442.1|DGUA	shot|NP_725339.1|DMEL
OG0004300	LOC117585834|XP_034131466.1|DGUA	BORCS7|NP_725975.2|DMEL
OG0004301	LOC117580299|XP_034122676.1|DGUA	eco|NP_648106.1|DMEL
OG0004302	LOC117583517|XP_034127756.1|DGUA	calypso|NP_611096.1|DMEL
OG0004303	LOC117578958|XP_034120597.1|DGUA	Uba1|NP_477310.2|DMEL
OG0004304	LOC117578846|XP_034120522.1|DGUA	Klp54D|NP_001303355.1|DMEL
OG0004305	LOC117592042|XP_034141405.1|DGUA	ATP8A|NP_001137651.1|DMEL
OG0004306	LOC117578706|XP_034120245.1|DGUA	OSCP1|NP_610731.2|DMEL
OG0004307	LOC117578625|XP_034120122.1|DGUA	PheRS-m|NP_477283.1|DMEL
OG0004308	LOC117580536|XP_034123059.1|DGUA	Galphas|NP_477505.1|DMEL
OG0004309	LOC117579833|XP_034121818.1|DGUA	mRpL12|NP_524742.1|DMEL
OG0004310	LOC117582663|XP_034126472.1|DGUA	Sec31|NP_001286215.1|DMEL
OG0004311	LOC117587218|XP_034133670.1|DGUA	Su_var_3-3|NP_649194.1|DMEL
OG0004312	LOC117587376|XP_034133920.1|DGUA	Nop60B|NP_525120.1|DMEL
OG0004313	LOC117578548|XP_034120011.1|DGUA	bin3|NP_724468.1|DMEL
OG0004314	LOC117592628|XP_034142455.1|DGUA	mahj|NP_611592.2|DMEL
OG0004315	LOC117592194|XP_034141695.1|DGUA	Rpn8|NP_001261167.1|DMEL
OG0004316	LOC117581773|XP_034125083.1|DGUA	CG46338|NP_524888.1|DMEL
OG0004317	LOC117584198|XP_034128862.1|DGUA	Gasz|NP_610362.1|DMEL
OG0004318	LOC117592677|XP_034142525.1|DGUA	ocm|NP_611894.1|DMEL
OG0004319	LOC117592643|XP_034142481.1|DGUA	ZnT49B|NP_725207.1|DMEL
OG0004320	LOC117589552|XP_034137454.1|DGUA	CG12499|NP_651044.1|DMEL
OG0004321	LOC117587530|XP_034134223.1|DGUA	CG13397|NP_652045.1|DMEL
OG0004322	LOC117589490|XP_034137346.1|DGUA	CG7675|NP_650717.1|DMEL
OG0004323	LOC117586918|XP_034133159.1|DGUA	hfp|NP_525123.2|DMEL
OG0004324	LOC117584836|XP_034129858.1|DGUA	CG43346|NP_001246121.1|DMEL
OG0004325	LOC117592148|XP_034141607.1|DGUA	CG9849|NP_611740.1|DMEL
OG0004326	LOC117592147|XP_034141606.1|DGUA	CG3831|NP_001261146.1|DMEL
OG0004327	LOC117588495|XP_034135696.1|DGUA	exd|NP_523360.1|DMEL
OG0004328	LOC117591985|XP_034141318.1|DGUA	Rrp4|NP_611807.1|DMEL
OG0004330	LOC117591959|XP_034141284.1|DGUA	CG30105|NP_725699.1|DMEL
OG0004331	LOC117590132|XP_034138399.1|DGUA	Orc6|NP_477319.1|DMEL
OG0004332	LOC117587696|XP_034134483.1|DGUA	mtDNA-helicase|NP_609318.1|DMEL
OG0004333	LOC117584700|XP_034129627.1|DGUA	Cse1|NP_523588.2|DMEL
OG0004334	LOC117582256|XP_034125761.1|DGUA	CG6739|NP_609130.1|DMEL
OG0004335	LOC117580164|XP_034122378.1|DGUA	Dpit47|NP_001260729.1|DMEL
OG0004336	LOC117578785|XP_034120387.1|DGUA	CG11788|NP_611466.2|DMEL
OG0004337	LOC117581787|XP_034125107.1|DGUA	Ssb-c31a|NP_477136.1|DMEL
OG0004338	LOC117580024|XP_034122139.1|DGUA	Shc|NP_524683.2|DMEL
OG0004339	LOC117590950|XP_034139893.1|DGUA	CG30197|NP_725399.1|DMEL
OG0004340	LOC117590942|XP_034139881.1|DGUA	Cpr51A|NP_610968.1|DMEL
OG0004341	LOC117592640|XP_034142474.1|DGUA	Rpi|NP_726309.3|DMEL
OG0004342	LOC117590820|XP_034139683.1|DGUA	lov|NP_611994.3|DMEL
OG0004343	LOC117586494|XP_034132484.1|DGUA	gol|NP_001163300.1|DMEL
OG0004344	LOC117586711|XP_034132876.1|DGUA	Nplp1|NP_001137760.1|DMEL
OG0004345	LOC117591087|XP_034140079.1|DGUA	CG1416|NP_610121.2|DMEL
OG0004346	LOC117592192|XP_034141691.1|DGUA	mAChR-A|NP_523844.2|DMEL
OG0004347	LOC117592193|XP_034141693.1|DGUA	bs|NP_726438.1|DMEL
OG0004348	LOC117592324|XP_034141894.1|DGUA	CG13566|NP_611858.2|DMEL
OG0004349	LOC117582765|XP_034126624.1|DGUA	kcc|NP_001286795.1|DMEL
OG0004350	LOC117585137|XP_034130360.1|DGUA	Glo1|NP_610270.1|DMEL
OG0004351	LOC117589761|XP_034137843.1|DGUA	AGO1|NP_725341.1|DMEL
OG0004352	LOC117589998|XP_034138171.1|DGUA	abs|NP_524220.1|DMEL
OG0004353	LOC117583077|XP_034127144.1|DGUA	CG5003|NP_651593.1|DMEL
OG0004354	LOC117583815|XP_034128290.1|DGUA	CG31301|NP_650449.1|DMEL
OG0004355	LOC117585884|XP_034131526.1|DGUA	CG42724|NP_001189184.1|DMEL
OG0004356	LOC117588336|XP_034135439.1|DGUA	AGBE|NP_788342.1|DMEL
OG0004357	LOC117585065|XP_034130222.1|DGUA	so|NP_476733.1|DMEL
OG0004358	LOC117582351|XP_034125898.1|DGUA	pds5|NP_610719.1|DMEL
OG0004359	LOC117592379|XP_034141975.1|DGUA	hppy|NP_725863.1|DMEL
OG0004360	LOC117579554|XP_034121364.1|DGUA	Rad9|NP_649066.1|DMEL
OG0004361	LOC117585118|XP_034130332.1|DGUA	GCC88|NP_650055.1|DMEL
OG0004362	LOC117589298|XP_034136982.1|DGUA	CG13901|NP_612061.2|DMEL
OG0004363	LOC117588469|XP_034135651.1|DGUA	CG12096|NP_572862.2|DMEL
OG0004364	LOC117592335|XP_034141919.1|DGUA	AQP|NP_523728.1|DMEL
OG0004365	LOC117578776|XP_034120373.1|DGUA	ktub|NP_611549.2|DMEL
OG0004366	LOC117582461|XP_034126078.1|DGUA	PGAP2|NP_608548.1|DMEL
OG0004367	LOC117589431|XP_034137259.1|DGUA	Las|NP_524183.2|DMEL
OG0004368	LOC117589014|XP_034136528.1|DGUA	Ssl1|NP_649427.1|DMEL
OG0004369	LOC117592529|XP_034142278.1|DGUA	LRP1|NP_001260800.2|DMEL
OG0004370	LOC117584436|XP_034129242.1|DGUA	Dek|NP_652058.1|DMEL
OG0004371	LOC117590812|XP_034139669.1|DGUA	CG17333|NP_572656.1|DMEL
OG0004372	LOC117592375|XP_034141965.1|DGUA	nvy|NP_001261166.1|DMEL
OG0004373	LOC117592692|XP_034142551.1|DGUA	CG17327|NP_731760.1|DMEL
OG0004374	LOC117589093|XP_034136625.1|DGUA	Patronin|NP_001261051.1|DMEL
OG0004375	LOC117580304|XP_034122685.1|DGUA	RhoGEF4|NP_648101.1|DMEL
OG0004376	LOC117579768|XP_034121713.1|DGUA	sNPF-R|NP_524176.1|DMEL
OG0004377	LOC117579343|XP_034121060.1|DGUA	Dronc|NP_524017.1|DMEL
OG0004378	LOC117579919|XP_034121952.1|DGUA	chn|NP_001246331.1|DMEL
OG0004379	LOC117579149|XP_034120801.1|DGUA	mago|NP_476636.1|DMEL
OG0004380	LOC117582699|XP_034126499.1|DGUA	DCTN2-p50|NP_524690.1|DMEL
OG0004381	LOC117585816|XP_034131436.1|DGUA	Pxd|NP_001163633.1|DMEL
OG0004382	LOC117578747|XP_034120321.1|DGUA	CG8858|NP_610746.1|DMEL
OG0004383	LOC117591796|XP_034140994.1|DGUA	CysRS-m|NP_610930.1|DMEL
OG0004384	LOC117591804|XP_034141004.1|DGUA	CG13018|NP_652380.2|DMEL
OG0004385	LOC117589140|XP_034136762.1|DGUA	CG13192|NP_610702.1|DMEL
OG0004386	LOC117578850|XP_034120528.1|DGUA	jeb|NP_610726.1|DMEL
OG0004387	LOC117579671|XP_034121546.1|DGUA	cmb|NP_729901.1|DMEL
OG0004388	LOC117580740|XP_034123312.1|DGUA	CG8854|NP_610749.3|DMEL
OG0004389	LOC117579220|XP_034120884.1|DGUA	Ack|NP_647859.1|DMEL
OG0004390	LOC117587020|XP_034133323.1|DGUA	Pka-C3|NP_730083.2|DMEL
OG0004391	LOC117592381|XP_034141986.1|DGUA	CG15125|NP_001286618.1|DMEL
OG0004392	LOC117580259|XP_034122583.1|DGUA	brm|NP_001261906.1|DMEL
OG0004393	LOC117592579|XP_034142366.1|DGUA	Ntan1|NP_611355.2|DMEL
OG0004394	LOC117578531|XP_034119983.1|DGUA	CG4945|NP_788382.1|DMEL
OG0004395	LOC117582946|XP_034126949.1|DGUA	Cpr50Cb|NP_610901.1|DMEL
OG0004396	LOC117590827|XP_034139696.1|DGUA	CG14591|NP_610196.1|DMEL
OG0004397	LOC117592336|XP_034141921.1|DGUA	Fsn|NP_610849.1|DMEL
OG0004398	LOC117592341|XP_034141925.1|DGUA	CG17059|NP_652383.1|DMEL
OG0004399	LOC117585919|XP_034131616.1|DGUA	Rif1|NP_725497.1|DMEL
OG0004400	LOC117585943|XP_034131607.1|DGUA	CG8112|NP_731269.2|DMEL
OG0004401	LOC117581382|XP_034124415.1|DGUA	CG4797|NP_726368.2|DMEL
OG0004402	LOC117584381|XP_034129126.1|DGUA	Ssrp|NP_523830.2|DMEL
OG0004403	LOC117592438|XP_034142082.1|DGUA	ttv|NP_001356963.1|DMEL
OG0004404	LOC117589449|XP_034137289.1|DGUA	Ars2|NP_610203.2|DMEL
OG0004405	LOC117587026|XP_034133338.1|DGUA	rdgC|NP_536738.3|DMEL
OG0004406	LOC117580105|XP_034122261.1|DGUA	stv|NP_001097600.1|DMEL
OG0004407	LOC117578779|XP_034120378.1|DGUA	Spt|NP_610423.3|DMEL
OG0004408	LOC117579186|XP_034120846.1|DGUA	CG14105|NP_648644.1|DMEL
OG0004409	LOC117590606|XP_034139279.1|DGUA	Hcf|NP_524621.2|DMEL
OG0004410	LOC117578836|XP_034120501.1|DGUA	MESR4|NP_001097359.1|DMEL
OG0004411	LOC117579501|XP_034121294.1|DGUA	CG11523|NP_649386.1|DMEL
OG0004412	LOC117579500|XP_034121293.1|DGUA	Ddx1|NP_524212.2|DMEL
OG0004413	LOC117578417|XP_034119770.1|DGUA	ken|NP_523833.1|DMEL
