Orthogroup	DGUA.longest_only	BTRY.longest_only
OG0003589	LOC117586538|XP_034132568.1|DGUA	LOC120770107|XP_039953210.1|BTRY
OG0003590	LOC117586929|XP_034133182.1|DGUA	LOC120777992|XP_039965576.1|BTRY
OG0003591	LOC117586970|XP_034133235.1|DGUA	LOC120776813|XP_039963750.1|BTRY
OG0003592	LOC117589383|XP_034137188.1|DGUA	LOC120777479|XP_039964747.1|BTRY
OG0003594	LOC117580309|XP_034122693.1|DGUA	LOC120777955|XP_039965505.1|BTRY
OG0003595	LOC117592184|XP_034141675.1|DGUA	LOC120771926|XP_039956154.1|BTRY
OG0003596	LOC117578794|XP_034120407.1|DGUA	LOC120770062|XP_039953118.1|BTRY
OG0003597	LOC117592607|XP_034142382.1|DGUA	LOC120770533|XP_039954019.1|BTRY
OG0003598	LOC117579336|XP_034121052.1|DGUA	LOC120778214|XP_039965905.1|BTRY
OG0003599	LOC117584588|XP_034129456.1|DGUA	LOC120777364|XP_039964566.1|BTRY
OG0003600	LOC117589322|XP_034137036.1|DGUA	LOC120776704|XP_039963530.1|BTRY
OG0003601	LOC117590332|XP_034138721.1|DGUA	LOC120771862|XP_039956045.1|BTRY
OG0003602	LOC117592043|XP_034141422.1|DGUA	LOC120771028|XP_039954737.1|BTRY
OG0003603	LOC117586818|XP_034132988.1|DGUA	LOC120778746|XP_039966651.1|BTRY
OG0003604	LOC117587978|XP_034134877.1|DGUA	LOC120782739|XP_039971106.1|BTRY
OG0003605	LOC117585283|XP_034130601.1|DGUA	LOC120782659|XP_039970968.1|BTRY
OG0003606	LOC117587109|XP_034133497.1|DGUA	LOC120771899|XP_039956105.1|BTRY
OG0003607	LOC117591955|XP_034141270.1|DGUA	LOC120772054|XP_039956365.1|BTRY
OG0003608	LOC117579345|XP_034121062.1|DGUA	LOC120778505|XP_039966268.1|BTRY
OG0003609	LOC117583795|XP_034128271.1|DGUA	LOC120771289|XP_039955154.1|BTRY
OG0003610	LOC117579455|XP_034121233.1|DGUA	LOC120777257|XP_039964390.1|BTRY
OG0003611	LOC117586883|XP_034133100.1|DGUA	LOC120777714|XP_039965127.1|BTRY
OG0003612	LOC117579801|XP_034121771.1|DGUA	LOC120771178|XP_039955003.1|BTRY
OG0003613	LOC117585679|XP_034131176.1|DGUA	LOC120771386|XP_039955286.1|BTRY
OG0003614	LOC117585683|XP_034131190.1|DGUA	LOC120771388|XP_039955288.1|BTRY
OG0003615	LOC117579552|XP_034121366.1|DGUA	LOC120771310|XP_039955179.1|BTRY
OG0003616	LOC117592080|XP_034141483.1|DGUA	LOC120771271|XP_039955128.1|BTRY, LOC120779786|XP_039968096.1|BTRY
OG0003617	LOC117592137|XP_034141577.1|DGUA	LOC120770169|XP_039953313.1|BTRY
OG0003618	LOC117592135|XP_034141571.1|DGUA	LOC120770168|XP_039953311.1|BTRY
OG0003619	LOC117587356|XP_034133892.1|DGUA	LOC120771934|XP_039956165.1|BTRY
OG0003620	LOC117592368|XP_034141958.1|DGUA	LOC120771161|XP_039954974.1|BTRY
OG0003621	LOC117587326|XP_034133849.1|DGUA	LOC120778838|XP_039966794.1|BTRY
OG0003622	LOC117587324|XP_034133846.1|DGUA	LOC120776390|XP_039962934.1|BTRY
OG0003623	LOC117592518|XP_034142259.1|DGUA	LOC120770450|XP_039953859.1|BTRY
OG0003624	LOC117592063|XP_034141456.1|DGUA	LOC120771519|XP_039955511.1|BTRY
OG0003625	LOC117581571|XP_034124811.1|DGUA	LOC120772663|XP_039957330.1|BTRY
OG0003626	LOC117588088|XP_034135052.1|DGUA	LOC120772190|XP_039956590.1|BTRY
OG0003627	LOC117584502|XP_034129329.1|DGUA	LOC120781254|XP_039969339.1|BTRY
OG0003628	LOC117578886|XP_034120574.1|DGUA	LOC120770163|XP_039953302.1|BTRY
OG0003629	LOC117589891|XP_034138056.1|DGUA	LOC120771511|XP_039955501.1|BTRY
OG0003630	LOC117591278|XP_034140371.1|DGUA	LOC120771137|XP_039954938.1|BTRY
OG0003631	LOC117580137|XP_034122326.1|DGUA	LOC120777310|XP_039964483.1|BTRY
OG0003632	LOC117589261|XP_034136929.1|DGUA	LOC120776373|XP_039962889.1|BTRY
OG0003633	LOC117580156|XP_034122366.1|DGUA	LOC120781231|XP_039969300.1|BTRY
OG0003634	LOC117587019|XP_034133322.1|DGUA	LOC120777902|XP_039965417.1|BTRY
OG0003635	LOC117589198|XP_034136817.1|DGUA	LOC120777264|XP_039964397.1|BTRY
OG0003636	LOC117578804|XP_034120424.1|DGUA	LOC120781278|XP_039969407.1|BTRY
OG0003637	LOC117588648|XP_034135974.1|DGUA	LOC120770082|XP_039953164.1|BTRY
OG0003638	LOC117580462|XP_034122926.1|DGUA	LOC120777990|XP_039965569.1|BTRY
OG0003639	LOC117587773|XP_034134602.1|DGUA	LOC120768002|XP_039950359.1|BTRY
OG0003640	LOC117578425|XP_034119777.1|DGUA	LOC120770438|XP_039953838.1|BTRY
OG0003641	LOC117578535|XP_034119993.1|DGUA	LOC120772257|XP_039956694.1|BTRY
OG0003642	LOC117578866|XP_034120549.1|DGUA	LOC120772348|XP_039956844.1|BTRY
OG0003643	LOC117592150|XP_034141611.1|DGUA	LOC120771652|XP_039955701.1|BTRY
OG0003644	LOC117578655|XP_034120164.1|DGUA	LOC120770943|XP_039954588.1|BTRY
OG0003645	LOC117579197|XP_034120858.1|DGUA	LOC120776413|XP_039962975.1|BTRY
OG0003646	LOC117589309|XP_034136998.1|DGUA	LOC120776192|XP_039962751.1|BTRY
OG0003647	LOC117579274|XP_034120960.1|DGUA	LOC120776584|XP_039963287.1|BTRY
OG0003648	LOC117583943|XP_034128532.1|DGUA	LOC120768525|XP_039951188.1|BTRY
OG0003649	LOC117584989|XP_034130107.1|DGUA	LOC120780570|XP_039968763.1|BTRY
OG0003650	LOC117584084|XP_034128723.1|DGUA, LOC117581536|XP_034124742.1|DGUA	LOC120775525|XP_039961679.1|BTRY
OG0003651	LOC117582866|XP_034126827.1|DGUA	LOC120778513|XP_039966281.1|BTRY
OG0003652	LOC117587062|XP_034133394.1|DGUA	LOC120778284|XP_039966005.1|BTRY
OG0003653	LOC117580463|XP_034122927.1|DGUA	LOC120777379|XP_039964604.1|BTRY
OG0003654	LOC117587258|XP_034133722.1|DGUA	LOC120778761|XP_039966673.1|BTRY
OG0003655	LOC117588232|XP_034135272.1|DGUA	LOC120781500|XP_039969657.1|BTRY, LOC120780690|XP_039968889.1|BTRY
OG0003656	LOC117587311|XP_034133825.1|DGUA	LOC120777505|XP_039964793.1|BTRY
OG0003657	LOC117586834|XP_034133016.1|DGUA	LOC120778548|XP_039966331.1|BTRY
OG0003658	LOC117586246|XP_034132075.1|DGUA	LOC120766520|XP_039948025.1|BTRY
OG0003659	LOC117589027|XP_034136546.1|DGUA	LOC120776658|XP_039963461.1|BTRY
OG0003660	LOC117588984|XP_034136468.1|DGUA	LOC120778077|XP_039965704.1|BTRY
OG0003661	LOC117589111|XP_034136678.1|DGUA	LOC120777715|XP_039965132.1|BTRY
OG0003662	LOC117586856|XP_034133043.1|DGUA	LOC120777288|XP_039964433.1|BTRY
OG0003663	LOC117580389|XP_034122820.1|DGUA	LOC120778545|XP_039966328.1|BTRY
OG0003664	LOC117580423|XP_034122866.1|DGUA	LOC120777987|XP_039965561.1|BTRY
OG0003665	LOC117592467|XP_034142194.1|DGUA	LOC120772654|XP_039957315.1|BTRY
OG0003666	LOC117578441|XP_034119854.1|DGUA	LOC120771250|XP_039955099.1|BTRY
OG0003667	LOC117580170|XP_034122385.1|DGUA	LOC120777226|XP_039964341.1|BTRY
OG0003668	LOC117591787|XP_034141031.1|DGUA	LOC120771646|XP_039955691.1|BTRY
OG0003669	LOC117592693|XP_034142548.1|DGUA	LOC120772625|XP_039957275.1|BTRY
OG0003670	LOC117592689|XP_034142544.1|DGUA	LOC120772624|XP_039957274.1|BTRY
OG0003671	LOC117592004|XP_034141347.1|DGUA	LOC120771172|XP_039954993.1|BTRY
OG0003672	LOC117586495|XP_034132482.1|DGUA	LOC120782882|XP_039971364.1|BTRY
OG0003673	LOC117579158|XP_034120812.1|DGUA	LOC120772557|XP_039957175.1|BTRY
OG0003674	LOC117579189|XP_034120865.1|DGUA	LOC120772005|XP_039956297.1|BTRY
OG0003675	LOC117582861|XP_034126825.1|DGUA	LOC120772725|XP_039957421.1|BTRY, LOC120772650|XP_039957310.1|BTRY
OG0003676	LOC117582842|XP_034126791.1|DGUA	LOC120772731|XP_039957426.1|BTRY
OG0003677	LOC117585522|XP_034130921.1|DGUA	LOC120780311|XP_039968537.1|BTRY
OG0003678	LOC117587399|XP_034133944.1|DGUA	LOC120777229|XP_039964344.1|BTRY
OG0003679	LOC117587031|XP_034133347.1|DGUA	LOC120777102|XP_039964172.1|BTRY
OG0003680	LOC117591954|XP_034141268.1|DGUA	LOC120771851|XP_039956028.1|BTRY
OG0003681	LOC117586549|XP_034132605.1|DGUA	LOC120771672|XP_039955722.1|BTRY
OG0003682	LOC117582779|XP_034126641.1|DGUA	LOC120767047|XP_039948834.1|BTRY
OG0003683	LOC117585607|XP_034131052.1|DGUA	LOC120770840|XP_039954370.1|BTRY
OG0003684	LOC117580339|XP_034122736.1|DGUA	LOC120777276|XP_039964414.1|BTRY
OG0003685	LOC117580038|XP_034122158.1|DGUA	LOC120778162|XP_039965826.1|BTRY
OG0003686	LOC117579814|XP_034121798.1|DGUA	LOC120770582|XP_039954096.1|BTRY
OG0003687	LOC117592580|XP_034142357.1|DGUA	LOC120771369|XP_039955262.1|BTRY
OG0003688	LOC117592079|XP_034141482.1|DGUA	LOC120771871|XP_039956056.1|BTRY
OG0003689	LOC117579374|XP_034121134.1|DGUA	LOC120777701|XP_039965114.1|BTRY
OG0003690	LOC117579599|XP_034121422.1|DGUA	LOC120777397|XP_039964627.1|BTRY
OG0003691	LOC117587314|XP_034133831.1|DGUA	LOC120777939|XP_039965472.1|BTRY
OG0003692	LOC117578604|XP_034120086.1|DGUA	LOC120771480|XP_039955448.1|BTRY
OG0003693	LOC117588990|XP_034136480.1|DGUA	LOC120779194|XP_039967393.1|BTRY
OG0003694	LOC117589108|XP_034136651.1|DGUA	LOC120778272|XP_039965985.1|BTRY
OG0003695	LOC117588839|XP_034136223.1|DGUA	LOC120777260|XP_039964393.1|BTRY
OG0003696	LOC117578514|XP_034119950.1|DGUA	LOC120772193|XP_039956593.1|BTRY
OG0003697	LOC117580096|XP_034122252.1|DGUA	LOC120770584|XP_039954100.1|BTRY
OG0003698	LOC117579383|XP_034121146.1|DGUA	LOC120778622|XP_039966440.1|BTRY
OG0003699	LOC117580189|XP_034122447.1|DGUA	LOC120770590|XP_039954112.1|BTRY
OG0003700	LOC117586596|XP_034132670.1|DGUA	LOC120770979|XP_039954654.1|BTRY
OG0003701	LOC117581865|XP_034125219.1|DGUA	LOC120769164|XP_039951983.1|BTRY
OG0003702	LOC117579824|XP_034121808.1|DGUA	LOC120778190|XP_039965862.1|BTRY, LOC120782109|XP_039970188.1|BTRY
OG0003703	LOC117579123|XP_034120745.1|DGUA	LOC120778065|XP_039965682.1|BTRY
OG0003704	LOC117588840|XP_034136224.1|DGUA	LOC120777261|XP_039964394.1|BTRY
OG0003705	LOC117578694|XP_034120219.1|DGUA	LOC120771470|XP_039955421.1|BTRY
OG0003706	LOC117587368|XP_034133904.1|DGUA	LOC120777783|XP_039965237.1|BTRY
OG0003707	LOC117586938|XP_034133193.1|DGUA	LOC120777140|XP_039964219.1|BTRY
OG0003708	LOC117588922|XP_034136387.1|DGUA	LOC120777055|XP_039964101.1|BTRY
OG0003709	LOC117578705|XP_034120243.1|DGUA	LOC120772474|XP_039957048.1|BTRY
OG0003710	LOC117578699|XP_034120235.1|DGUA	LOC120771320|XP_039955197.1|BTRY
OG0003711	LOC117579695|XP_034121576.1|DGUA	LOC120778822|XP_039966763.1|BTRY
OG0003712	LOC117579606|XP_034121435.1|DGUA	LOC120770587|XP_039954106.1|BTRY
OG0003713	LOC117587320|XP_034133845.1|DGUA	LOC120771145|XP_039954947.1|BTRY
OG0003714	LOC117578844|XP_034120523.1|DGUA	LOC120771144|XP_039954946.1|BTRY
OG0003715	LOC117586821|XP_034132992.1|DGUA	LOC120778055|XP_039965669.1|BTRY
OG0003716	LOC117579339|XP_034121055.1|DGUA	LOC120776682|XP_039963493.1|BTRY
OG0003717	LOC117588869|XP_034136267.1|DGUA	LOC120778615|XP_039966427.1|BTRY
OG0003718	LOC117589427|XP_034137254.1|DGUA	LOC120776587|XP_039963290.1|BTRY
OG0003719	LOC117579572|XP_034121390.1|DGUA	LOC120777222|XP_039964336.1|BTRY
OG0003720	LOC117591011|XP_034139988.1|DGUA	LOC120775065|XP_039960977.1|BTRY
OG0003721	LOC117586848|XP_034133037.1|DGUA	LOC120771954|XP_039956199.1|BTRY
OG0003722	LOC117579851|XP_034121840.1|DGUA	LOC120779145|XP_039967287.1|BTRY
OG0003723	LOC117580344|XP_034122741.1|DGUA	LOC120778385|XP_039966106.1|BTRY
OG0003724	LOC117579613|XP_034121439.1|DGUA	LOC120778125|XP_039965762.1|BTRY
OG0003725	LOC117589359|XP_034137143.1|DGUA	LOC120779160|XP_039967317.1|BTRY
OG0003726	LOC117580228|XP_034122533.1|DGUA	LOC120777876|XP_039965369.1|BTRY
OG0003727	LOC117586814|XP_034132978.1|DGUA	LOC120776490|XP_039963104.1|BTRY
OG0003728	LOC117586314|XP_034132190.1|DGUA	LOC120766526|XP_039948030.1|BTRY
OG0003729	LOC117586907|XP_034133142.1|DGUA	LOC120776347|XP_039962834.1|BTRY
OG0003730	LOC117579192|XP_034120851.1|DGUA	LOC120778246|XP_039965940.1|BTRY
OG0003731	LOC117580258|XP_034122582.1|DGUA	LOC120777469|XP_039964727.1|BTRY
OG0003732	LOC117586841|XP_034133023.1|DGUA	LOC120777320|XP_039964495.1|BTRY
OG0003733	LOC117589053|XP_034136573.1|DGUA	LOC120776647|XP_039963413.1|BTRY
OG0003734	LOC117587272|XP_034133743.1|DGUA	LOC120779646|XP_039967932.1|BTRY, LOC120776927|XP_039963933.1|BTRY
OG0003735	LOC117578419|XP_034119771.1|DGUA	LOC120771952|XP_039956196.1|BTRY
OG0003736	LOC117582065|XP_034125515.1|DGUA	LOC120772735|XP_039957431.1|BTRY
OG0003737	LOC117592389|XP_034141996.1|DGUA	LOC120772980|XP_039957827.1|BTRY
OG0003738	LOC117587337|XP_034133870.1|DGUA	LOC120771175|XP_039954999.1|BTRY
OG0003739	LOC117578593|XP_034120073.1|DGUA	LOC120770041|XP_039953090.1|BTRY
OG0003740	LOC117578594|XP_034120074.1|DGUA	LOC120771811|XP_039955953.1|BTRY
OG0003741	LOC117589063|XP_034136585.1|DGUA	LOC120778559|XP_039966355.1|BTRY
OG0003742	LOC117579045|XP_034120631.1|DGUA	LOC120777427|XP_039964666.1|BTRY
OG0003743	LOC117582872|XP_034126836.1|DGUA	LOC120770928|XP_039954566.1|BTRY
OG0003744	LOC117578601|XP_034120082.1|DGUA	LOC120771813|XP_039955955.1|BTRY
OG0003745	LOC117585398|XP_034130758.1|DGUA	LOC120771215|XP_039955051.1|BTRY
OG0003746	LOC117592227|XP_034141874.1|DGUA	LOC120772312|XP_039956761.1|BTRY
OG0003747	LOC117579947|XP_034121997.1|DGUA	LOC120777458|XP_039964716.1|BTRY
OG0003748	LOC117580056|XP_034122186.1|DGUA	LOC120778547|XP_039966330.1|BTRY
OG0003749	LOC117579110|XP_034120726.1|DGUA	LOC120777725|XP_039965150.1|BTRY
OG0003750	LOC117579111|XP_034120727.1|DGUA	LOC120776922|XP_039963926.1|BTRY
OG0003751	LOC117580143|XP_034122335.1|DGUA	LOC120778645|XP_039966484.1|BTRY
OG0003752	LOC117587034|XP_034133351.1|DGUA	LOC120776469|XP_039963072.1|BTRY
OG0003753	LOC117589234|XP_034136883.1|DGUA	LOC120777758|XP_039965192.1|BTRY
OG0003754	LOC117589232|XP_034136880.1|DGUA	LOC120776633|XP_039963383.1|BTRY
OG0003755	LOC117587039|XP_034133362.1|DGUA	LOC120777249|XP_039964377.1|BTRY
OG0003756	LOC117578648|XP_034120155.1|DGUA	LOC120771044|XP_039954778.1|BTRY
OG0003757	LOC117582465|XP_034126086.1|DGUA	LOC120771947|XP_039956189.1|BTRY
OG0003758	LOC117590502|XP_034139103.1|DGUA	LOC120781285|XP_039969415.1|BTRY
OG0003759	LOC117580200|XP_034122472.1|DGUA	LOC120777294|XP_039964439.1|BTRY
OG0003760	LOC117579416|XP_034121190.1|DGUA	LOC120770002|XP_039953026.1|BTRY
OG0003761	LOC117589327|XP_034137066.1|DGUA	LOC120778159|XP_039965819.1|BTRY
OG0003762	LOC117589328|XP_034137068.1|DGUA	LOC120777281|XP_039964420.1|BTRY
OG0003763	LOC117587418|XP_034133972.1|DGUA	LOC120778092|XP_039965722.1|BTRY
OG0003764	LOC117587417|XP_034133966.1|DGUA	LOC120779197|XP_039967395.1|BTRY
OG0003766	LOC117590495|XP_034139047.1|DGUA	LOC120773408|XP_039958205.1|BTRY
OG0003767	LOC117592269|XP_034141820.1|DGUA	LOC120772566|XP_039957187.1|BTRY
OG0003768	LOC117578495|XP_034119920.1|DGUA	LOC120781245|XP_039969320.1|BTRY
OG0003769	LOC117584596|XP_034129480.1|DGUA	LOC120781223|XP_039969288.1|BTRY
OG0003770	LOC117590573|XP_034139205.1|DGUA	LOC120779610|XP_039967893.1|BTRY
OG0003771	LOC117589209|XP_034136844.1|DGUA	LOC120777927|XP_039965444.1|BTRY
OG0003772	LOC117586885|XP_034133109.1|DGUA	LOC120777439|XP_039964684.1|BTRY
OG0003773	LOC117592402|XP_034142011.1|DGUA	LOC120771781|XP_039955908.1|BTRY
OG0003774	LOC117578809|XP_034120449.1|DGUA	LOC120770279|XP_039953526.1|BTRY
OG0003775	LOC117588750|XP_034136119.1|DGUA	LOC120774253|XP_039959652.1|BTRY, LOC120774143|XP_039959472.1|BTRY
OG0003776	LOC117578460|XP_034119882.1|DGUA	LOC120772521|XP_039957112.1|BTRY, LOC120771854|XP_039956029.1|BTRY, LOC120772965|XP_039957803.1|BTRY
OG0003777	LOC117582002|XP_034125392.1|DGUA	LOC120771206|XP_039955043.1|BTRY
OG0003778	LOC117578893|XP_034120589.1|DGUA	LOC120771048|XP_039954785.1|BTRY
OG0003779	LOC117592254|XP_034141787.1|DGUA	LOC120772874|XP_039957644.1|BTRY
OG0003780	LOC117591905|XP_034141186.1|DGUA	LOC120770865|XP_039954418.1|BTRY
OG0003781	LOC117590656|XP_034139395.1|DGUA	LOC120780024|XP_039968247.1|BTRY
OG0003782	LOC117588795|XP_034136193.1|DGUA	LOC120774873|XP_039960661.1|BTRY
OG0003783	LOC117583587|XP_034127866.1|DGUA	LOC120779141|XP_039967286.1|BTRY
OG0003784	LOC117581123|XP_034123943.1|DGUA	LOC120781228|XP_039969295.1|BTRY
OG0003785	LOC117591931|XP_034141229.1|DGUA	LOC120772060|XP_039956379.1|BTRY
OG0003786	LOC117580138|XP_034122330.1|DGUA	LOC120770568|XP_039954081.1|BTRY
OG0003787	LOC117592503|XP_034142239.1|DGUA	LOC120770569|XP_039954083.1|BTRY
OG0003788	LOC117578719|XP_034120263.1|DGUA	LOC120771577|XP_039955580.1|BTRY
OG0003789	LOC117590398|XP_034138887.1|DGUA	LOC120772857|XP_039957608.1|BTRY
OG0003790	LOC117580312|XP_034122698.1|DGUA	LOC120778949|XP_039966948.1|BTRY
OG0003791	LOC117586169|XP_034131969.1|DGUA	LOC120772089|XP_039956428.1|BTRY
OG0003792	LOC117587131|XP_034133531.1|DGUA	LOC120772358|XP_039956857.1|BTRY
OG0003793	LOC117582513|XP_034126204.1|DGUA	LOC120771096|XP_039954863.1|BTRY
OG0003794	LOC117591853|XP_034141117.1|DGUA	LOC120770877|XP_039954447.1|BTRY
OG0003795	LOC117579534|XP_034121341.1|DGUA	LOC120776872|XP_039963863.1|BTRY
OG0003796	LOC117585838|XP_034131470.1|DGUA	LOC120766938|XP_039948621.1|BTRY
OG0003797	LOC117584612|XP_034129517.1|DGUA	LOC120769006|XP_039951779.1|BTRY
OG0003798	LOC117582704|XP_034126515.1|DGUA	LOC120772225|XP_039956644.1|BTRY
OG0003799	LOC117592084|XP_034141488.1|DGUA	LOC120771143|XP_039954945.1|BTRY
OG0003800	LOC117590911|XP_034139833.1|DGUA	LOC120768454|XP_039951089.1|BTRY
OG0003801	LOC117587629|XP_034134382.1|DGUA	LOC120769469|XP_039952422.1|BTRY
OG0003802	LOC117588154|XP_034135142.1|DGUA	LOC120769429|XP_039952344.1|BTRY
OG0003803	LOC117585844|XP_034131477.1|DGUA	LOC120776136|XP_039962610.1|BTRY
OG0003804	LOC117590924|XP_034139849.1|DGUA	LOC120769259|XP_039952094.1|BTRY
OG0003805	LOC117582483|XP_034126127.1|DGUA	LOC120767964|XP_039950291.1|BTRY
OG0003806	LOC117587820|XP_034134668.1|DGUA	LOC120767889|XP_039950148.1|BTRY
OG0003807	LOC117588198|XP_034135220.1|DGUA	LOC120781394|XP_039969535.1|BTRY
OG0003808	LOC117586998|XP_034133289.1|DGUA	LOC120776703|XP_039963527.1|BTRY
OG0003809	LOC117582042|XP_034125475.1|DGUA	LOC120768646|XP_039951349.1|BTRY
OG0003810	LOC117578462|XP_034119888.1|DGUA	LOC120770941|XP_039954584.1|BTRY
OG0003811	LOC117584996|XP_034130120.1|DGUA	LOC120771383|XP_039955284.1|BTRY
OG0003812	LOC117584441|XP_034129246.1|DGUA	LOC120767536|XP_039949563.1|BTRY
OG0003813	LOC117588106|XP_034135068.1|DGUA	LOC120768345|XP_039950933.1|BTRY
OG0003814	LOC117582098|XP_034125554.1|DGUA	LOC120769569|XP_039952557.1|BTRY
OG0003815	LOC117585323|XP_034130650.1|DGUA	LOC120767086|XP_039948891.1|BTRY
OG0003816	LOC117588208|XP_034135235.1|DGUA	LOC120781400|XP_039969544.1|BTRY
OG0003817	LOC117587728|XP_034134537.1|DGUA	LOC120781449|XP_039969598.1|BTRY
OG0003818	LOC117582267|XP_034125783.1|DGUA	LOC120767957|XP_039950278.1|BTRY
OG0003819	LOC117582270|XP_034125790.1|DGUA	LOC120767850|XP_039950083.1|BTRY
OG0003820	LOC117586594|XP_034132662.1|DGUA	LOC120775591|XP_039961765.1|BTRY
OG0003821	LOC117585568|XP_034130997.1|DGUA	LOC120772117|XP_039956463.1|BTRY
OG0003822	LOC117587916|XP_034134792.1|DGUA	LOC120767558|XP_039949628.1|BTRY
OG0003823	LOC117581961|XP_034125335.1|DGUA	LOC120767381|XP_039949306.1|BTRY
OG0003824	LOC117583973|XP_034128571.1|DGUA	LOC120769746|XP_039952836.1|BTRY
OG0003825	LOC117588086|XP_034135046.1|DGUA	LOC120769059|XP_039951846.1|BTRY
OG0003826	LOC117582415|XP_034125998.1|DGUA	LOC120768144|XP_039950636.1|BTRY
OG0003827	LOC117588187|XP_034135198.1|DGUA	LOC120768332|XP_039950905.1|BTRY
OG0003828	LOC117587563|XP_034134273.1|DGUA	LOC120768076|XP_039950539.1|BTRY
OG0003829	LOC117584418|XP_034129173.1|DGUA	LOC120769191|XP_039952019.1|BTRY
OG0003830	LOC117587957|XP_034134852.1|DGUA	LOC120768184|XP_039950686.1|BTRY
OG0003831	LOC117585174|XP_034130406.1|DGUA	LOC120769052|XP_039951839.1|BTRY
OG0003832	LOC117587521|XP_034134211.1|DGUA	LOC120769076|XP_039951870.1|BTRY
OG0003833	LOC117587692|XP_034134478.1|DGUA	LOC120769041|XP_039951820.1|BTRY
OG0003834	LOC117584862|XP_034129899.1|DGUA	LOC120767540|XP_039949578.1|BTRY
OG0003835	LOC117584124|XP_034128767.1|DGUA	LOC120768741|XP_039951447.1|BTRY, LOC120768740|XP_039951446.1|BTRY
OG0003836	LOC117587744|XP_034134560.1|DGUA	LOC120778057|XP_039965673.1|BTRY
OG0003837	LOC117587741|XP_034134555.1|DGUA	LOC120769055|XP_039951838.1|BTRY
OG0003838	LOC117581906|XP_034125266.1|DGUA	LOC120768521|XP_039951185.1|BTRY
OG0003839	LOC117587810|XP_034134656.1|DGUA	LOC120768141|XP_039950632.1|BTRY
OG0003840	LOC117582851|XP_034126814.1|DGUA	LOC120772733|XP_039957430.1|BTRY
OG0003841	LOC117584367|XP_034129096.1|DGUA	LOC120768664|XP_039951376.1|BTRY
OG0003842	LOC117584272|XP_034128976.1|DGUA	LOC120768016|XP_039950394.1|BTRY
OG0003843	LOC117584689|XP_034129610.1|DGUA	LOC120767352|XP_039949252.1|BTRY
OG0003844	LOC117587805|XP_034134648.1|DGUA	LOC120768097|XP_039950571.1|BTRY
OG0003845	LOC117591556|XP_034140742.1|DGUA	LOC120767388|XP_039949330.1|BTRY
OG0003848	LOC117582849|XP_034126808.1|DGUA	LOC120767455|XP_039949458.1|BTRY
OG0003849	LOC117591840|XP_034141097.1|DGUA	LOC120780304|XP_039968529.1|BTRY, LOC120770406|XP_039953775.1|BTRY
OG0003850	LOC117584319|XP_034129039.1|DGUA	LOC120767806|XP_039950010.1|BTRY
OG0003851	LOC117592228|XP_034141756.1|DGUA	LOC120776361|XP_039962870.1|BTRY
OG0003852	LOC117582360|XP_034125907.1|DGUA	LOC120768391|XP_039950997.1|BTRY
OG0003853	LOC117587073|XP_034133419.1|DGUA	LOC120770158|XP_039953288.1|BTRY
OG0003854	LOC117584390|XP_034129135.1|DGUA	LOC120768576|XP_039951257.1|BTRY
OG0003855	LOC117584856|XP_034129888.1|DGUA	LOC120769132|XP_039951933.1|BTRY
OG0003856	LOC117582505|XP_034126184.1|DGUA	LOC120768469|XP_039951108.1|BTRY
OG0003857	LOC117584106|XP_034128745.1|DGUA	LOC120767588|XP_039949670.1|BTRY
OG0003858	LOC117591517|XP_034140704.1|DGUA	LOC120773862|XP_039958947.1|BTRY
OG0003859	LOC117582269|XP_034125789.1|DGUA	LOC120767958|XP_039950281.1|BTRY
OG0003860	LOC117592583|XP_034142361.1|DGUA	LOC120770567|XP_039954080.1|BTRY
OG0003861	LOC117584641|XP_034129554.1|DGUA	LOC120768927|XP_039951641.1|BTRY
OG0003862	LOC117587560|XP_034134267.1|DGUA	LOC120767456|XP_039949460.1|BTRY
OG0003863	LOC117588215|XP_034135245.1|DGUA	LOC120769308|XP_039952175.1|BTRY
OG0003864	LOC117587868|XP_034134726.1|DGUA	LOC120768969|XP_039951697.1|BTRY
OG0003865	LOC117591223|XP_034140289.1|DGUA	LOC120782585|XP_039970867.1|BTRY
OG0003866	LOC117588147|XP_034135136.1|DGUA	LOC120768493|XP_039951144.1|BTRY
OG0003867	LOC117588172|XP_034135175.1|DGUA	LOC120768633|XP_039951332.1|BTRY
OG0003868	LOC117584736|XP_034129698.1|DGUA	LOC120768893|XP_039951580.1|BTRY
OG0003869	LOC117581935|XP_034125308.1|DGUA	LOC120768255|XP_039950783.1|BTRY
OG0003870	LOC117582173|XP_034125665.1|DGUA	LOC120767359|XP_039949261.1|BTRY
OG0003871	LOC117582344|XP_034125887.1|DGUA	LOC120768127|XP_039950615.1|BTRY
OG0003872	LOC117578863|XP_034120545.1|DGUA	LOC120772285|XP_039956729.1|BTRY
OG0003873	LOC117584872|XP_034129914.1|DGUA	LOC120767300|XP_039949120.1|BTRY
OG0003874	LOC117587614|XP_034134357.1|DGUA	LOC120768978|XP_039951713.1|BTRY
OG0003875	LOC117587634|XP_034134393.1|DGUA	LOC120768231|XP_039950751.1|BTRY
OG0003876	LOC117582408|XP_034125987.1|DGUA	LOC120766297|XP_039947635.1|BTRY, LOC120769227|XP_039952058.1|BTRY
OG0003877	LOC117584557|XP_034129405.1|DGUA	LOC120769454|XP_039952392.1|BTRY
