Orthogroup	DGUA.longest_only	DYAK.longest_only
OG0006630	LOC117578890|XP_034120579.1|DGUA	LOC6530287|XP_039228662.1|DYAK
OG0006631	LOC117589274|XP_034136956.1|DGUA	LOC6533376|XP_002094101.1|DYAK
OG0006632	LOC117588587|XP_034135885.1|DGUA	LOC6530083|XP_002091029.1|DYAK
OG0006633	LOC117579803|XP_034121770.1|DGUA	LOC6532412|XP_002093163.1|DYAK
OG0006634	LOC117582451|XP_034126067.1|DGUA	LOC6526353|XP_002087475.2|DYAK
OG0006635	LOC117584052|XP_034128683.1|DGUA	LOC6526442|XP_002087561.1|DYAK
OG0006636	LOC117581026|XP_034123746.1|DGUA	LOC6524776|XP_002100620.1|DYAK
OG0006637	LOC117587334|XP_034133861.1|DGUA	LOC6533207|XP_002093933.1|DYAK
OG0006638	LOC117592259|XP_034141795.1|DGUA	LOC6528739|XP_002089774.2|DYAK
OG0006639	LOC117592212|XP_034141728.1|DGUA	LOC6528737|XP_015054284.1|DYAK
OG0006640	LOC117585366|XP_034130707.1|DGUA	LOC6528507|XP_002089553.2|DYAK
OG0006641	LOC117592403|XP_034142013.1|DGUA	LOC6528835|XP_039227253.1|DYAK
OG0006642	LOC117586181|XP_034132031.1|DGUA	LOC6531738|XP_002092528.1|DYAK
OG0006643	LOC117578564|XP_034120028.1|DGUA	LOC6531960|XP_002092746.1|DYAK
OG0006644	LOC117579125|XP_034120751.1|DGUA	LOC6533688|XP_002094393.1|DYAK
OG0006645	LOC117588207|XP_034135233.1|DGUA	LOC6529723|XP_039229042.1|DYAK
OG0006646	LOC117578826|XP_034120476.1|DGUA	LOC6530218|XP_002091156.1|DYAK
OG0006647	LOC117580521|XP_034123008.1|DGUA	LOC6531025|XP_015051751.1|DYAK
OG0006648	LOC117587122|XP_034133513.1|DGUA	LOC6532459|XP_015049367.1|DYAK
OG0006649	LOC117591988|XP_034141322.1|DGUA	LOC6530961|XP_002091799.2|DYAK
OG0006650	LOC117578439|XP_034119845.1|DGUA	LOC6528322|XP_039226761.1|DYAK
OG0006651	LOC117580039|XP_034122161.1|DGUA	LOC6534709|XP_039229678.1|DYAK
OG0006652	LOC117586838|XP_034133021.1|DGUA	LOC6533650|XP_002094356.1|DYAK
OG0006653	LOC117587507|XP_034134170.1|DGUA	LOC6533498|XP_015050068.1|DYAK
OG0006654	LOC117588896|XP_034136335.1|DGUA	LOC6532255|XP_002093027.1|DYAK
OG0006655	LOC117579704|XP_034121585.1|DGUA	LOC6532778|XP_002093520.1|DYAK
OG0006656	LOC117579056|XP_034120649.1|DGUA	LOC6532993|XP_002093728.1|DYAK
OG0006657	LOC117591482|XP_034140662.1|DGUA	LOC6530756|XP_002091646.1|DYAK
OG0006658	LOC117587401|XP_034133948.1|DGUA	LOC6532897|XP_002093633.1|DYAK
OG0006659	LOC117587402|XP_034133950.1|DGUA	LOC6532893|XP_002093629.1|DYAK
OG0006660	LOC117587414|XP_034133963.1|DGUA	LOC6533162|XP_002093888.2|DYAK
OG0006661	LOC117587348|XP_034133876.1|DGUA	LOC6533177|XP_002093903.1|DYAK
OG0006662	LOC117582084|XP_034125535.1|DGUA	LOC6526390|XP_002087509.1|DYAK
OG0006663	LOC117589133|XP_034136710.1|DGUA	LOC6533224|XP_002093950.1|DYAK
OG0006664	LOC117589676|XP_034137720.1|DGUA	LOC6537752|XP_002098293.1|DYAK
OG0006665	LOC117586828|XP_034133001.1|DGUA	LOC6532232|XP_002093005.1|DYAK
OG0006666	LOC117592275|XP_034141830.1|DGUA	LOC6530767|XP_002091655.1|DYAK
OG0006667	LOC117580215|XP_034122500.1|DGUA	LOC6534738|XP_002095413.2|DYAK
OG0006668	LOC117578570|XP_034120042.1|DGUA	LOC6528517|XP_002089563.1|DYAK
OG0006669	LOC117579901|XP_034121927.1|DGUA	LOC6533268|XP_002093994.2|DYAK
OG0006670	LOC117579778|XP_034121728.1|DGUA	LOC6533272|XP_002093998.1|DYAK
OG0006671	LOC117580584|XP_034123081.1|DGUA	LOC6533273|XP_015049884.1|DYAK
OG0006672	LOC117587070|XP_034133406.1|DGUA	LOC6532697|XP_002093439.1|DYAK
OG0006673	LOC117588853|XP_034136244.1|DGUA	LOC6533037|XP_002093772.1|DYAK
OG0006674	LOC117587197|XP_034133631.1|DGUA	LOC6532303|XP_002093063.1|DYAK
OG0006675	LOC117580274|XP_034122618.1|DGUA	LOC6532909|XP_002093645.1|DYAK
OG0006676	LOC117580163|XP_034122374.1|DGUA	LOC6533073|XP_002093805.1|DYAK
OG0006677	LOC117586808|XP_034132971.1|DGUA	LOC6532728|XP_002093470.2|DYAK
OG0006678	LOC117580124|XP_034122308.1|DGUA	LOC6534749|XP_002095424.1|DYAK
OG0006679	LOC117589122|XP_034136694.1|DGUA	LOC26535332|XP_015050052.1|DYAK
OG0006680	LOC117583437|XP_034127626.1|DGUA	LOC6537977|XP_002098514.1|DYAK
OG0006681	LOC117580582|XP_034123078.1|DGUA	LOC6533275|XP_002094001.2|DYAK
OG0006682	LOC117579211|XP_034120871.1|DGUA	LOC6533106|XP_002093832.1|DYAK
OG0006683	LOC117579352|XP_034121070.1|DGUA	LOC6533107|XP_002093833.1|DYAK
OG0006684	LOC117586806|XP_034132967.1|DGUA	LOC6532729|XP_002093471.1|DYAK
OG0006685	LOC117578634|XP_034120131.1|DGUA	LOC6528814|XP_002089846.1|DYAK
OG0006686	LOC117589229|XP_034136873.1|DGUA	LOC6533241|XP_002093967.1|DYAK
OG0006687	LOC117580625|XP_034123098.1|DGUA	LOC6525832|XP_002101652.2|DYAK
OG0006688	LOC117587433|XP_034134000.1|DGUA	LOC6533158|XP_002093884.2|DYAK
OG0006689	LOC117579233|XP_034120905.1|DGUA	LOC6532424|XP_002093171.2|DYAK
OG0006690	LOC117584928|XP_034129974.1|DGUA	LOC6536683|XP_002097256.1|DYAK
OG0006691	LOC117580329|XP_034122718.1|DGUA	LOC26535253|XP_015050288.1|DYAK
OG0006692	LOC117579798|XP_034121757.1|DGUA	LOC6532413|XP_002093164.1|DYAK
OG0006693	LOC117589382|XP_034137187.1|DGUA	LOC6533445|XP_002094156.1|DYAK
OG0006694	LOC117580816|XP_034123425.1|DGUA	LOC6524430|XP_002100288.3|DYAK
OG0006696	LOC117588024|XP_034134956.1|DGUA	LOC26535804|XP_039226190.1|DYAK
OG0006697	LOC117580338|XP_034122733.1|DGUA	LOC6532563|XP_015049429.1|DYAK
OG0006698	LOC117589078|XP_034136605.1|DGUA	LOC6534438|XP_002095115.1|DYAK
OG0006699	LOC117580527|XP_034123011.1|DGUA	LOC6533430|XP_002094147.2|DYAK
OG0006700	LOC117587082|XP_034133441.1|DGUA	LOC6532594|XP_002093338.1|DYAK
OG0006701	LOC117585529|XP_034130941.1|DGUA	LOC6529381|XP_002090386.1|DYAK
OG0006702	LOC117589002|XP_034136507.1|DGUA	LOC6532213|XP_002092986.1|DYAK
OG0006703	LOC117589056|XP_034136576.1|DGUA	LOC6534402|XP_002095080.1|DYAK
OG0006704	LOC117589066|XP_034136587.1|DGUA	LOC6534401|XP_002095079.1|DYAK
OG0006705	LOC117578530|XP_034119987.1|DGUA	LOC6528686|XP_002089728.1|DYAK
OG0006706	LOC117586642|XP_034132767.1|DGUA	LOC6532119|XP_002092895.1|DYAK
OG0006707	LOC117592055|XP_034141444.1|DGUA	LOC6531877|XP_002092664.1|DYAK
OG0006708	LOC117590912|XP_034139835.1|DGUA	LOC6525167|XP_039227745.1|DYAK
OG0006709	LOC117581137|XP_034123957.1|DGUA	LOC6524513|XP_002100370.1|DYAK
OG0006710	LOC117587510|XP_034134193.1|DGUA	LOC6533212|XP_039230430.1|DYAK
OG0006711	LOC117587127|XP_034133517.1|DGUA	LOC6533213|XP_002093939.3|DYAK
OG0006712	LOC117589110|XP_034136664.1|DGUA	LOC6533497|XP_039230345.1|DYAK
OG0006713	LOC117587008|XP_034133309.1|DGUA	LOC6533627|XP_002094334.1|DYAK
OG0006714	LOC117587007|XP_034133308.1|DGUA	LOC6533628|XP_039230270.1|DYAK
OG0006715	LOC117589455|XP_034137298.1|DGUA	LOC6533217|XP_002093943.2|DYAK
OG0006716	LOC117581699|XP_034124968.1|DGUA	LOC6526663|XP_002087771.1|DYAK
OG0006717	LOC117589372|XP_034137174.1|DGUA	LOC6533895|XP_002094595.1|DYAK
OG0006718	LOC117589385|XP_034137191.1|DGUA	LOC6533896|XP_002094596.1|DYAK
OG0006719	LOC117586981|XP_034133269.1|DGUA	LOC6534382|XP_002095060.2|DYAK
OG0006720	LOC117580373|XP_034122796.1|DGUA	LOC6534235|XP_039230291.1|DYAK
OG0006721	LOC117589369|XP_034137170.1|DGUA	LOC6533887|XP_039229831.1|DYAK
OG0006722	LOC117588921|XP_034136385.1|DGUA	LOC6535051|XP_002095715.1|DYAK
OG0006723	LOC117584300|XP_034129017.1|DGUA	LOC6526997|XP_002088093.1|DYAK
OG0006724	LOC117583813|XP_034128287.1|DGUA	LOC6538654|XP_002099174.1|DYAK
OG0006725	LOC117582880|XP_034126845.1|DGUA	LOC6538658|XP_002099178.1|DYAK
OG0006726	LOC117583799|XP_034128272.1|DGUA	LOC6537318|XP_002097875.1|DYAK
OG0006727	LOC117582878|XP_034126842.1|DGUA	LOC6538659|XP_002099179.1|DYAK
OG0006728	LOC117586452|XP_034132386.1|DGUA	LOC6536318|XP_002096902.1|DYAK
OG0006729	LOC117592354|XP_034141941.1|DGUA	LOC6529370|XP_015052176.1|DYAK
OG0006730	LOC117592351|XP_034141936.1|DGUA	LOC6529371|XP_002090376.1|DYAK
OG0006731	LOC117584294|XP_034129008.1|DGUA	LOC6527005|XP_002088101.1|DYAK
OG0006732	LOC117589311|XP_034137000.1|DGUA	LOC6533411|XP_002094129.2|DYAK
OG0006733	LOC117589011|XP_034136522.1|DGUA	LOC6534644|XP_039230081.1|DYAK
OG0006734	LOC117589059|XP_034136580.1|DGUA	LOC6533251|XP_002093977.1|DYAK
OG0006735	LOC117589424|XP_034137250.1|DGUA	LOC6532762|XP_039229420.1|DYAK
OG0006736	LOC117588855|XP_034136246.1|DGUA	LOC6533035|XP_002093770.1|DYAK
OG0006737	LOC117586963|XP_034133227.1|DGUA	LOC6534307|XP_002094988.1|DYAK
OG0006738	LOC117578704|XP_034120242.1|DGUA	LOC6529897|XP_002090854.1|DYAK
OG0006739	LOC117586898|XP_034133133.1|DGUA	LOC6533092|XP_002093823.1|DYAK
OG0006740	LOC117589168|XP_034136768.1|DGUA	LOC6533400|XP_002094118.1|DYAK
OG0006741	LOC117589167|XP_034136765.1|DGUA	LOC6533399|XP_002094117.1|DYAK
OG0006742	LOC117585532|XP_034130940.1|DGUA	LOC6537132|XP_002097693.1|DYAK
OG0006743	LOC117584147|XP_034128798.1|DGUA	LOC6526289|XP_002087411.2|DYAK
OG0006744	LOC117589353|XP_034137129.1|DGUA	LOC6533548|XP_002094258.1|DYAK
OG0006745	LOC117586171|XP_034131972.1|DGUA	LOC6537054|XP_002097619.1|DYAK
OG0006746	LOC117589326|XP_034137063.1|DGUA	LOC6532699|XP_002093441.1|DYAK
OG0006747	LOC117589195|XP_034136812.1|DGUA	LOC26534889|XP_015049994.1|DYAK
OG0006748	LOC117590804|XP_034139661.1|DGUA	LOC6523842|XP_002099715.3|DYAK
OG0006749	LOC117587099|XP_034133470.1|DGUA	LOC6532439|XP_002093186.1|DYAK
OG0006750	LOC117581326|XP_034124326.1|DGUA	LOC6523984|XP_002099856.1|DYAK
OG0006752	LOC117587377|XP_034133918.1|DGUA	LOC6532880|XP_002093616.2|DYAK
OG0006753	LOC117587260|XP_034133725.1|DGUA	LOC6532882|XP_002093618.2|DYAK
OG0006754	LOC117588995|XP_034136492.1|DGUA	LOC6532192|XP_002092966.1|DYAK
OG0006755	LOC117588899|XP_034136339.1|DGUA	LOC6532253|XP_002093025.1|DYAK
OG0006756	LOC117587413|XP_034133962.1|DGUA	LOC6533154|XP_002093880.1|DYAK
OG0006757	LOC117587434|XP_034134002.1|DGUA	LOC6533153|XP_002093879.1|DYAK
OG0006758	LOC117589128|XP_034136704.1|DGUA	LOC6533487|XP_002094198.1|DYAK
OG0006759	LOC117589112|XP_034136679.1|DGUA	LOC6533488|XP_002094199.1|DYAK
OG0006760	LOC117579240|XP_034120913.1|DGUA	LOC6534701|XP_039229690.1|DYAK
OG0006761	LOC117585684|XP_034131189.1|DGUA	LOC6537533|XP_002098079.1|DYAK
OG0006762	LOC117580795|XP_034123381.1|DGUA	LOC6526154|XP_015046654.1|DYAK
OG0006763	LOC117587935|XP_034134821.1|DGUA	LOC6531076|XP_002091910.1|DYAK
OG0006764	LOC117591761|XP_034140967.1|DGUA	LOC6530334|XP_002091261.1|DYAK
OG0006765	LOC117585321|XP_034130652.1|DGUA	LOC6531078|XP_002091912.1|DYAK
OG0006766	LOC117587088|XP_034133446.1|DGUA	LOC6532391|XP_002093142.1|DYAK
OG0006767	LOC117586857|XP_034133044.1|DGUA	LOC6534683|XP_002095358.3|DYAK
OG0006768	LOC117586845|XP_034133028.1|DGUA	LOC6539394|XP_002086289.2|DYAK
OG0006769	LOC117586850|XP_034133035.1|DGUA	LOC6534686|XP_002095361.1|DYAK
OG0006770	LOC117580427|XP_034122873.1|DGUA	LOC6533119|XP_002093845.1|DYAK
OG0006771	LOC117591414|XP_034140559.1|DGUA	LOC6525137|XP_039232758.1|DYAK
OG0006772	LOC117591559|XP_034140759.1|DGUA	LOC6528476|XP_002089522.3|DYAK
OG0006773	LOC117579831|XP_034121815.1|DGUA	LOC6533421|XP_002094139.1|DYAK
OG0006774	LOC117580139|XP_034122327.1|DGUA	LOC6534915|XP_002095586.2|DYAK
OG0006775	LOC117587252|XP_034133716.1|DGUA	LOC6534367|XP_002095045.1|DYAK
OG0006776	LOC117587256|XP_034133720.1|DGUA	LOC6532884|XP_002093620.1|DYAK
OG0006777	LOC117587262|XP_034133727.1|DGUA	LOC6534365|XP_002095043.1|DYAK
OG0006778	LOC117589159|XP_034136753.1|DGUA	LOC6533522|XP_002094232.1|DYAK
OG0006779	LOC117587392|XP_034133936.1|DGUA	LOC6532379|XP_002093130.1|DYAK
OG0006780	LOC117579440|XP_034121218.1|DGUA	LOC6533336|XP_002094062.1|DYAK
OG0006781	LOC117580225|XP_034122530.1|DGUA	LOC6533049|XP_002093783.1|DYAK
OG0006782	LOC117580167|XP_034122379.1|DGUA	LOC6532406|XP_015049334.1|DYAK
OG0006783	LOC117591811|XP_034141012.1|DGUA	LOC6531525|XP_039228024.1|DYAK
OG0006784	LOC117579326|XP_034121032.1|DGUA	LOC6532957|XP_015049728.1|DYAK
OG0006785	LOC117585557|XP_034130975.1|DGUA	LOC6531597|XP_002092394.1|DYAK
OG0006786	LOC117582056|XP_034125498.1|DGUA	LOC6531061|XP_002091895.1|DYAK
OG0006787	LOC117580078|XP_034122214.1|DGUA	LOC6533758|XP_002094462.2|DYAK
OG0006788	LOC117580087|XP_034122231.1|DGUA	LOC6533759|XP_002094463.1|DYAK
OG0006789	LOC117590302|XP_034138680.1|DGUA	LOC6525590|XP_002101425.2|DYAK
OG0006790	LOC117584230|XP_034128903.1|DGUA	LOC120320868|XP_039227765.1|DYAK
OG0006791	LOC117580144|XP_034122340.1|DGUA	LOC6533863|XP_039229921.1|DYAK
OG0006792	LOC117580029|XP_034122147.1|DGUA	LOC6532522|XP_015049413.1|DYAK
OG0006793	LOC117580019|XP_034122130.1|DGUA	LOC6532517|XP_002093263.1|DYAK
OG0006794	LOC117578488|XP_034119912.1|DGUA	LOC6528320|XP_002089373.1|DYAK
OG0006795	LOC117587244|XP_034133707.1|DGUA	LOC6532891|XP_002093627.1|DYAK
OG0006796	LOC117589175|XP_034136785.1|DGUA	LOC6534626|XP_002095301.1|DYAK
OG0006797	LOC117584506|XP_034129332.1|DGUA	LOC6527995|XP_002089062.1|DYAK
OG0006798	LOC117579874|XP_034121885.1|DGUA	LOC6532658|XP_002093402.1|DYAK
OG0006799	LOC117580100|XP_034122253.1|DGUA	LOC6532553|XP_002093298.1|DYAK
OG0006800	LOC117580092|XP_034122235.1|DGUA	LOC6534053|XP_002094739.2|DYAK
OG0006801	LOC117590311|XP_034138689.1|DGUA	LOC6525901|XP_002101721.1|DYAK
OG0006802	LOC117587817|XP_034134669.1|DGUA	LOC6531550|XP_002092348.1|DYAK
OG0006803	LOC117583121|XP_034127206.1|DGUA	LOC6529331|XP_002090336.1|DYAK
OG0006804	LOC117589378|XP_034137181.1|DGUA	LOC6532509|XP_015049406.1|DYAK
OG0006805	LOC117578741|XP_034120297.1|DGUA	LOC6530064|XP_002091010.2|DYAK
OG0006806	LOC117589097|XP_034136631.1|DGUA	LOC6539479|XP_002086368.1|DYAK
OG0006807	LOC117579358|XP_034121082.1|DGUA	LOC6534929|XP_002095600.3|DYAK
OG0006808	LOC117591055|XP_034140050.1|DGUA	LOC6528751|XP_002089786.1|DYAK
OG0006809	LOC117589148|XP_034136734.1|DGUA	LOC6532823|XP_002093560.1|DYAK
OG0006810	LOC117587452|XP_034134064.1|DGUA	LOC6539631|XP_002086513.3|DYAK
OG0006811	LOC117585277|XP_034130591.1|DGUA	LOC6538389|XP_002098913.2|DYAK
OG0006812	LOC117589208|XP_034136838.1|DGUA	LOC6532737|XP_002093479.1|DYAK
OG0006813	LOC117589949|XP_034138132.1|DGUA	LOC6535566|XP_002096195.3|DYAK
OG0006814	LOC117579167|XP_034120819.1|DGUA	LOC6533851|XP_002094551.1|DYAK
OG0006815	LOC117589015|XP_034136529.1|DGUA	LOC6532824|XP_002093561.1|DYAK
OG0006816	LOC117588979|XP_034136459.1|DGUA	LOC6532825|XP_002093562.1|DYAK
OG0006817	LOC117589152|XP_034136739.1|DGUA	LOC6532502|XP_002093248.1|DYAK
OG0006818	LOC117587242|XP_034133702.1|DGUA	LOC6532293|XP_039230428.1|DYAK
OG0006819	LOC117579884|XP_034121911.1|DGUA	LOC6539695|XP_002086581.1|DYAK
OG0006820	LOC117579359|XP_034121085.1|DGUA	LOC6539701|XP_002086583.1|DYAK
OG0006821	LOC117581759|XP_034125052.1|DGUA	LOC6527245|XP_002088339.1|DYAK
OG0006822	LOC117578859|XP_034120543.1|DGUA	LOC6530784|XP_002091667.1|DYAK
OG0006823	LOC117589226|XP_034136869.1|DGUA	LOC6534406|XP_002095084.1|DYAK
OG0006824	LOC117580229|XP_034122535.1|DGUA	LOC6533057|XP_002093789.1|DYAK
OG0006825	LOC117579954|XP_034122018.1|DGUA	LOC6533967|XP_002094665.1|DYAK
OG0006826	LOC117588864|XP_034136261.1|DGUA	LOC6534423|XP_015050631.1|DYAK
OG0006827	LOC117586501|XP_034132514.1|DGUA	LOC6536077|XP_015047557.2|DYAK
OG0006828	LOC117584242|XP_034128930.1|DGUA	LOC6527989|XP_002089056.1|DYAK
OG0006829	LOC117580428|XP_034122874.1|DGUA	LOC6533125|XP_002093851.1|DYAK
OG0006830	LOC117586909|XP_034133149.1|DGUA	LOC6532443|XP_002093190.1|DYAK
OG0006831	LOC117586922|XP_034133168.1|DGUA	LOC6532717|XP_002093459.1|DYAK
OG0006832	LOC117579992|XP_034122078.1|DGUA	LOC6532677|XP_015049520.1|DYAK
OG0006833	LOC117586809|XP_034132973.1|DGUA	LOC6534655|XP_039230448.1|DYAK
OG0006834	LOC117583068|XP_034127132.1|DGUA	LOC6537691|XP_002098236.1|DYAK
OG0006835	LOC117589310|XP_034136999.1|DGUA	LOC6533406|XP_002094124.1|DYAK
OG0006836	LOC117580362|XP_034122783.1|DGUA	LOC6533463|XP_002094174.1|DYAK
OG0006837	LOC117579404|XP_034121174.1|DGUA	LOC6532945|XP_002093680.1|DYAK
OG0006838	LOC117580394|XP_034122825.1|DGUA	LOC6533557|XP_002094267.1|DYAK
OG0006839	LOC117579441|XP_034121220.1|DGUA	LOC6532941|XP_002093676.1|DYAK
OG0006840	LOC117584141|XP_034128789.1|DGUA	LOC6527080|XP_039226185.1|DYAK
OG0006841	LOC117580580|XP_034123076.1|DGUA	LOC6532967|XP_002093702.2|DYAK
OG0006842	LOC117587194|XP_034133629.1|DGUA	LOC6532837|XP_002093574.1|DYAK
OG0006843	LOC117591497|XP_034140680.1|DGUA	LOC120321481|XP_039229973.1|DYAK
OG0006844	LOC117589606|XP_034137572.1|DGUA	LOC6536510|XP_002097087.1|DYAK
OG0006846	LOC117589233|XP_034136882.1|DGUA	LOC6533230|XP_015049855.1|DYAK
OG0006847	LOC117589024|XP_034136544.1|DGUA	LOC6533233|XP_002093959.2|DYAK
OG0006848	LOC117591014|XP_034139995.1|DGUA	LOC6530630|XP_002091543.2|DYAK
OG0006849	LOC117580207|XP_034122491.1|DGUA	LOC6532688|XP_002093432.1|DYAK
OG0006850	LOC117579985|XP_034122055.1|DGUA	LOC6532687|XP_002093431.2|DYAK
OG0006851	LOC117579988|XP_034122071.1|DGUA	LOC6532684|XP_015049530.1|DYAK
OG0006852	LOC117591836|XP_034141091.1|DGUA	LOC6528918|XP_002089950.1|DYAK
OG0006853	LOC117589214|XP_034136849.1|DGUA	LOC6532745|XP_015049587.1|DYAK
OG0006854	LOC117578810|XP_034120451.1|DGUA	LOC6528832|XP_002089864.1|DYAK
OG0006855	LOC117586892|XP_034133125.1|DGUA	LOC6533904|XP_002094604.1|DYAK
OG0006856	LOC117587498|XP_034134164.1|DGUA	LOC6531082|XP_039228051.1|DYAK
OG0006857	LOC117587009|XP_034133313.1|DGUA	LOC6529094|XP_002090107.2|DYAK
OG0006858	LOC117589268|XP_034136941.1|DGUA	LOC6533375|XP_002094100.1|DYAK
OG0006859	LOC117591548|XP_034140737.1|DGUA	LOC6528481|XP_002089527.1|DYAK
OG0006860	LOC117592353|XP_034141938.1|DGUA	LOC6529373|XP_002090378.1|DYAK
OG0006861	LOC117578722|XP_034120265.1|DGUA	LOC6530057|XP_039229173.1|DYAK
OG0006862	LOC117587172|XP_034133579.1|DGUA	LOC6532630|XP_002093374.1|DYAK
OG0006863	LOC117588567|XP_034135848.1|DGUA	LOC6525779|XP_002101600.1|DYAK
OG0006864	LOC117578426|XP_034119781.1|DGUA	LOC6530040|XP_002090986.1|DYAK
OG0006865	LOC117583289|XP_034127416.1|DGUA	LOC6535427|XP_039231354.1|DYAK
OG0006866	LOC117592078|XP_034141481.1|DGUA	LOC6531295|XP_002092099.1|DYAK
OG0006867	LOC117587029|XP_034133348.1|DGUA	LOC6531194|XP_039227861.1|DYAK
OG0006868	LOC117591950|XP_034141256.1|DGUA	LOC6531193|XP_039227860.1|DYAK
OG0006869	LOC117585652|XP_034131133.1|DGUA	LOC6530008|XP_002090954.2|DYAK
OG0006870	LOC117592348|XP_034141932.1|DGUA	LOC6529378|XP_039227934.1|DYAK
OG0006871	LOC117578860|XP_034120540.1|DGUA	LOC6528538|XP_002089584.1|DYAK
OG0006872	LOC117592645|XP_034142478.1|DGUA	LOC6528463|XP_002089509.1|DYAK
OG0006873	LOC117585854|XP_034131498.1|DGUA	LOC6530658|XP_015051870.1|DYAK
OG0006874	LOC117587576|XP_034134294.1|DGUA	LOC6539310|XP_002086199.1|DYAK
OG0006875	LOC117582045|XP_034125478.1|DGUA	LOC6529605|XP_002090599.1|DYAK
OG0006876	LOC117591174|XP_034140193.1|DGUA	LOC6531986|XP_002092772.1|DYAK
OG0006877	LOC117582454|XP_034126070.1|DGUA	LOC26536409|XP_015054733.1|DYAK
OG0006878	LOC117588230|XP_034135269.1|DGUA	LOC6528081|XP_002089148.1|DYAK
OG0006879	LOC117582556|XP_034126688.1|DGUA	LOC6531357|XP_002092160.1|DYAK
OG0006880	LOC117584533|XP_034129375.1|DGUA	LOC6528932|XP_002089964.1|DYAK
OG0006881	LOC117590894|XP_034139818.1|DGUA	LOC6528230|XP_002089292.1|DYAK
OG0006882	LOC117592352|XP_034141937.1|DGUA	LOC6529369|XP_002090374.1|DYAK
OG0006883	LOC117587913|XP_034134785.1|DGUA	LOC6529177|XP_015052232.1|DYAK
OG0006884	LOC117584259|XP_034128955.1|DGUA	LOC6526654|XP_002087762.1|DYAK
OG0006885	LOC117584033|XP_034128660.1|DGUA	LOC6527152|XP_015053622.1|DYAK
OG0006886	LOC117583062|XP_034127125.1|DGUA	LOC6537862|XP_002098403.1|DYAK
OG0006887	LOC117591498|XP_034140683.1|DGUA	LOC6524480|XP_015045720.1|DYAK
OG0006888	LOC117584290|XP_034129000.1|DGUA	LOC6528042|XP_002089109.1|DYAK
OG0006889	LOC117587917|XP_034134793.1|DGUA	LOC6529175|XP_002090182.1|DYAK
OG0006890	LOC117582063|XP_034125509.1|DGUA	LOC6526876|XP_002087976.1|DYAK
OG0006891	LOC117582180|XP_034125675.1|DGUA	LOC6527330|XP_002088422.1|DYAK
OG0006892	LOC117582440|XP_034126038.1|DGUA	LOC6526364|XP_002087485.1|DYAK
OG0006893	LOC117584440|XP_034129244.1|DGUA	LOC6526268|XP_002087390.1|DYAK
OG0006894	LOC117584439|XP_034129243.1|DGUA	LOC6526269|XP_015053356.1|DYAK
OG0006895	LOC117581496|XP_034124636.1|DGUA	LOC6523996|XP_039227844.1|DYAK
OG0006896	LOC117584527|XP_034129367.1|DGUA	LOC6528969|XP_002090001.1|DYAK
OG0006897	LOC117587932|XP_034134810.1|DGUA	LOC6527862|XP_002088934.1|DYAK
OG0006898	LOC117582048|XP_034125482.1|DGUA	LOC6529603|XP_002090597.1|DYAK
OG0006899	LOC117582155|XP_034125637.1|DGUA	LOC6526519|XP_002087629.1|DYAK
OG0006900	LOC117591428|XP_034140579.1|DGUA	LOC6525560|XP_002101395.1|DYAK
OG0006901	LOC117584340|XP_034129062.1|DGUA	LOC6526288|XP_002087410.1|DYAK
OG0006902	LOC117590375|XP_034138810.1|DGUA	LOC6524341|XP_002100199.1|DYAK
OG0006903	LOC117585845|XP_034131479.1|DGUA	LOC6538043|XP_002098578.3|DYAK
OG0006904	LOC117587722|XP_034134521.1|DGUA	LOC6527548|XP_002088638.1|DYAK
OG0006905	LOC117582568|XP_034126299.1|DGUA	LOC6529460|XP_002090462.3|DYAK
OG0006906	LOC117582268|XP_034125785.1|DGUA	LOC6529631|XP_039228220.1|DYAK
OG0006907	LOC117584595|XP_034129460.1|DGUA	LOC6529249|XP_039228751.1|DYAK
OG0006908	LOC117591531|XP_034140714.1|DGUA	LOC6529041|XP_002090072.1|DYAK
OG0006909	LOC117584487|XP_034129302.1|DGUA	LOC6528017|XP_002089084.1|DYAK
OG0006910	LOC117587529|XP_034134222.1|DGUA	LOC6527726|XP_002088809.1|DYAK
OG0006911	LOC117580678|XP_034123187.1|DGUA	LOC6525121|XP_002100959.2|DYAK
OG0006912	LOC117584628|XP_034129542.1|DGUA	LOC6529725|XP_002090718.1|DYAK
OG0006913	LOC117584023|XP_034128651.1|DGUA	LOC6526956|XP_002088052.1|DYAK
OG0006914	LOC117579676|XP_034121554.1|DGUA	LOC6534021|XP_002094708.1|DYAK
OG0006915	LOC117581755|XP_034125047.1|DGUA	LOC6526703|XP_002087806.1|DYAK
OG0006916	LOC117587799|XP_034134636.1|DGUA	LOC6527520|XP_002088610.1|DYAK
OG0006917	LOC117584556|XP_034129401.1|DGUA	LOC6528978|XP_002090010.1|DYAK
OG0006918	LOC117584560|XP_034129409.1|DGUA	LOC6528980|XP_002090012.1|DYAK
OG0006919	LOC117588009|XP_034134924.1|DGUA	LOC6527871|XP_002088943.1|DYAK
OG0006920	LOC117582064|XP_034125511.1|DGUA	LOC6527249|XP_015053168.1|DYAK
OG0006921	LOC117582598|XP_034126348.1|DGUA	LOC6526751|XP_002087854.1|DYAK
OG0006922	LOC117587684|XP_034134468.1|DGUA	LOC6527499|XP_002088589.1|DYAK
OG0006923	LOC117581718|XP_034124987.1|DGUA	LOC6526777|XP_002087880.2|DYAK
