Orthogroup	DGUA.longest_only	DKIK.longest_only
OG0004832	LOC117585769|XP_034131341.1|DGUA	LOC108085738|XP_017037957.1|DKIK
OG0004833	LOC117586680|XP_034132823.1|DGUA	LOC108075494|XP_017023443.1|DKIK
OG0004834	LOC117582916|XP_034126904.1|DGUA	LOC108081198|XP_017031753.1|DKIK
OG0004835	LOC117583355|XP_034127516.1|DGUA	LOC108080900|XP_017031291.1|DKIK
OG0004836	LOC117583056|XP_034127113.1|DGUA	LOC108071286|XP_017017468.1|DKIK
OG0004837	LOC117580120|XP_034122303.1|DGUA	LOC108075207|XP_017023032.1|DKIK
OG0004838	LOC117585085|XP_034130243.1|DGUA	LOC108073275|XP_017020321.1|DKIK
OG0004839	LOC117584950|XP_034130034.1|DGUA	LOC108073505|XP_017020663.1|DKIK
OG0004840	LOC117585261|XP_034130567.1|DGUA	LOC108073201|XP_017020205.1|DKIK
OG0004841	LOC117591540|XP_034140725.1|DGUA	LOC108085247|XP_017037283.1|DKIK
OG0004842	LOC117585567|XP_034130992.1|DGUA	LOC108075718|XP_017023745.1|DKIK
OG0004843	LOC117589948|XP_034138131.1|DGUA	LOC108081234|XP_017031802.1|DKIK
OG0004844	LOC117584027|XP_034128655.1|DGUA	LOC108076952|XP_017025490.1|DKIK
OG0004845	LOC117586541|XP_034132590.1|DGUA	LOC108084342|XP_017035992.1|DKIK
OG0004846	LOC117581861|XP_034125214.1|DGUA	LOC108076868|XP_017025386.1|DKIK, LOC108077181|XP_017025913.1|DKIK
OG0004847	LOC117581852|XP_034125200.1|DGUA	LOC108077180|XP_017025912.1|DKIK, LOC108076866|XP_017025385.1|DKIK
OG0004848	LOC117585818|XP_034131437.1|DGUA	LOC108071449|XP_017017693.1|DKIK
OG0004849	LOC117584565|XP_034129420.1|DGUA	LOC108075849|XP_017023924.1|DKIK
OG0004850	LOC117585966|XP_034131665.1|DGUA	LOC108081083|XP_017031559.1|DKIK
OG0004851	LOC117586440|XP_034132369.1|DGUA	LOC108080920|XP_017031314.1|DKIK
OG0004852	LOC117586380|XP_034132300.1|DGUA	LOC108080490|XP_017030741.1|DKIK
OG0004853	LOC117578534|XP_034119992.1|DGUA	LOC108082590|XP_017033543.1|DKIK
OG0004854	LOC117579168|XP_034120821.1|DGUA	LOC108073976|XP_017021308.1|DKIK
OG0004855	LOC117580153|XP_034122358.1|DGUA	LOC108074012|XP_017021367.1|DKIK
OG0004856	LOC117589450|XP_034137285.1|DGUA	LOC108070560|XP_017016577.1|DKIK
OG0004857	LOC117587161|XP_034133558.1|DGUA	LOC108075087|XP_017022860.1|DKIK
OG0004858	LOC117589267|XP_034136938.1|DGUA	LOC108070587|XP_017016634.1|DKIK
OG0004859	LOC117589272|XP_034136954.1|DGUA	LOC108070605|XP_017016667.1|DKIK
OG0004860	LOC117589127|XP_034136703.1|DGUA	LOC108075313|XP_017023206.1|DKIK
OG0004861	LOC117589350|XP_034137116.1|DGUA	LOC108078739|XP_017028244.1|DKIK
OG0004862	LOC117589349|XP_034137103.1|DGUA	LOC108078792|XP_017028338.1|DKIK
OG0004863	LOC117587366|XP_034133901.1|DGUA	LOC108083085|XP_017034220.1|DKIK
OG0004864	LOC117589295|XP_034136978.1|DGUA	LOC108079815|XP_017029787.1|DKIK
OG0004865	LOC117583287|XP_034127414.1|DGUA	LOC108083721|XP_017035116.1|DKIK
OG0004866	LOC117579317|XP_034121021.1|DGUA	LOC108071542|XP_017017807.1|DKIK
OG0004867	LOC117592106|XP_034141517.1|DGUA	LOC108082482|XP_017033385.1|DKIK
OG0004868	LOC117588520|XP_034135762.1|DGUA	LOC108071383|XP_017017610.1|DKIK
OG0004869	LOC117592608|XP_034142383.1|DGUA	LOC108076338|XP_017024614.1|DKIK
OG0004870	LOC117590322|XP_034138709.1|DGUA	LOC108076495|XP_017024875.1|DKIK
OG0004871	LOC117592418|XP_034142050.1|DGUA	LOC108078373|XP_017027690.1|DKIK
OG0004872	LOC117589045|XP_034136567.1|DGUA	LOC108072332|XP_017018906.1|DKIK
OG0004873	LOC117581931|XP_034125302.1|DGUA	LOC108079625|XP_017029493.1|DKIK
OG0004874	LOC117591208|XP_034140240.1|DGUA	LOC108077597|XP_017026480.1|DKIK
OG0004875	LOC117588403|XP_034135550.1|DGUA	LOC108079145|XP_017028882.1|DKIK
OG0004876	LOC117590803|XP_034139660.1|DGUA	LOC108080373|XP_017030582.1|DKIK
OG0004877	LOC117579661|XP_034121535.1|DGUA	LOC108073804|XP_017021067.1|DKIK
OG0004878	LOC117590632|XP_034139345.1|DGUA	LOC108078451|XP_017027829.1|DKIK
OG0004879	LOC117591224|XP_034140292.1|DGUA	LOC108072169|XP_017018706.1|DKIK
OG0004880	LOC117580379|XP_034122805.1|DGUA	LOC108083251|XP_017034447.1|DKIK
OG0004881	LOC117587331|XP_034133853.1|DGUA	LOC108079111|XP_017028837.1|DKIK
OG0004882	LOC117579520|XP_034121318.1|DGUA	LOC108071549|XP_017017815.1|DKIK
OG0004883	LOC117579048|XP_034120635.1|DGUA	LOC108075286|XP_017023167.1|DKIK
OG0004884	LOC117587985|XP_034134886.1|DGUA	LOC108078121|XP_017027227.1|DKIK
OG0004885	LOC117578723|XP_034120271.1|DGUA	LOC108078291|XP_017027555.1|DKIK
OG0004886	LOC117587119|XP_034133511.1|DGUA	LOC108073009|XP_017019954.1|DKIK
OG0004887	LOC117592395|XP_034142003.1|DGUA	LOC108076824|XP_017025345.1|DKIK
OG0004888	LOC117578765|XP_034120361.1|DGUA	LOC108082469|XP_017033349.1|DKIK
OG0004889	LOC117592405|XP_034142032.1|DGUA	LOC108078331|XP_017027620.1|DKIK
OG0004890	LOC117588131|XP_034135107.1|DGUA	LOC108076499|XP_017024881.1|DKIK
OG0004891	LOC117591041|XP_034140027.1|DGUA	LOC108079931|XP_017029954.1|DKIK
OG0004892	LOC117591898|XP_034141175.1|DGUA	LOC108080915|XP_017031308.1|DKIK
OG0004893	LOC117589406|XP_034137228.1|DGUA	LOC108078446|XP_017027822.1|DKIK
OG0004894	LOC117578708|XP_034120249.1|DGUA	LOC108081796|XP_017032515.1|DKIK
OG0004895	LOC117591942|XP_034141245.1|DGUA	LOC108076438|XP_017024782.1|DKIK
OG0004896	LOC117581141|XP_034123967.1|DGUA	LOC108082567|XP_017033508.1|DKIK
OG0004897	LOC117585900|XP_034131551.1|DGUA	LOC108082588|XP_017033539.1|DKIK
OG0004898	LOC117592432|XP_034142076.1|DGUA	LOC108073090|XP_017020064.1|DKIK
OG0004899	LOC117583041|XP_034127097.1|DGUA	LOC108072089|XP_017018586.1|DKIK
OG0004900	LOC117586150|XP_034131943.1|DGUA	LOC108073091|XP_017020066.1|DKIK
OG0004901	LOC117592426|XP_034142066.1|DGUA	LOC108073137|XP_017020126.1|DKIK
OG0004902	LOC117587121|XP_034133508.1|DGUA	LOC108079821|XP_017029794.1|DKIK
OG0004903	LOC117578659|XP_034120170.1|DGUA	LOC108076751|XP_017025234.1|DKIK
OG0004904	LOC117585593|XP_034131029.1|DGUA	LOC108084598|XP_017036365.1|DKIK
OG0004905	LOC117581315|XP_034124285.1|DGUA	LOC108076698|XP_017025141.1|DKIK
OG0004906	LOC117579247|XP_034120925.1|DGUA	LOC108078893|XP_017028514.1|DKIK
OG0004907	LOC117579732|XP_034121621.1|DGUA	LOC108071556|XP_017017824.1|DKIK
OG0004908	LOC117580045|XP_034122173.1|DGUA	LOC108080200|XP_017030345.1|DKIK
OG0004909	LOC117580216|XP_034122501.1|DGUA	LOC108083688|XP_017035059.1|DKIK
OG0004910	LOC117580213|XP_034122497.1|DGUA	LOC108083686|XP_017035056.1|DKIK
OG0004911	LOC117589147|XP_034136733.1|DGUA	LOC108073988|XP_017021329.1|DKIK
OG0004912	LOC117579249|XP_034120926.1|DGUA	LOC108078614|XP_017028026.1|DKIK
OG0004913	LOC117592265|XP_034141819.1|DGUA	LOC108076770|XP_017025263.1|DKIK
OG0004914	LOC117585449|XP_034130831.1|DGUA	LOC108076706|XP_017025153.1|DKIK
OG0004915	LOC117585244|XP_034130549.1|DGUA	LOC108070900|XP_017017039.1|DKIK
OG0004916	LOC117578529|XP_034119982.1|DGUA	LOC108076163|XP_017024377.1|DKIK
OG0004917	LOC117579589|XP_034121410.1|DGUA	LOC108078700|XP_017028143.1|DKIK
OG0004918	LOC117579586|XP_034121406.1|DGUA	LOC108078699|XP_017028141.1|DKIK
OG0004919	LOC117583732|XP_034128140.1|DGUA	LOC108084977|XP_017036888.1|DKIK
OG0004920	LOC117579610|XP_034121436.1|DGUA	LOC108083059|XP_017034180.1|DKIK
OG0004921	LOC117580113|XP_034122283.1|DGUA	LOC108083744|XP_017035145.1|DKIK
OG0004923	LOC117579160|XP_034120809.1|DGUA	LOC108079846|XP_017029843.1|DKIK
OG0004924	LOC117587349|XP_034133879.1|DGUA	LOC108071608|XP_017017879.1|DKIK
OG0004925	LOC117589245|XP_034136907.1|DGUA	LOC108071481|XP_017017729.1|DKIK
OG0004926	LOC117589037|XP_034136555.1|DGUA	LOC108079026|XP_017028695.1|DKIK
OG0004927	LOC117586882|XP_034133088.1|DGUA	LOC108078862|XP_017028456.1|DKIK
OG0004928	LOC117592262|XP_034141799.1|DGUA	LOC108082528|XP_017033445.1|DKIK
OG0004929	LOC117587229|XP_034133683.1|DGUA	LOC108078630|XP_017028047.1|DKIK
OG0004930	LOC117578824|XP_034120472.1|DGUA	LOC108082513|XP_017033430.1|DKIK
OG0004931	LOC117592292|XP_034141853.1|DGUA	LOC108076772|XP_017025265.1|DKIK
OG0004932	LOC117588987|XP_034136475.1|DGUA	LOC108079066|XP_017028769.1|DKIK
OG0004933	LOC117592431|XP_034142074.1|DGUA	LOC108076502|XP_017024886.1|DKIK
OG0004934	LOC117581939|XP_034125315.1|DGUA	LOC108072168|XP_017018705.1|DKIK
OG0004935	LOC117587487|XP_034134126.1|DGUA	LOC108081117|XP_017031611.1|DKIK
OG0004936	LOC117579407|XP_034121176.1|DGUA	LOC108078568|XP_017027977.1|DKIK
OG0004937	LOC117587108|XP_034133493.1|DGUA	LOC108071628|XP_017017900.1|DKIK
OG0004938	LOC117586860|XP_034133046.1|DGUA	LOC108070593|XP_017016651.1|DKIK
OG0004939	LOC117579636|XP_034121502.1|DGUA	LOC108083698|XP_017035082.1|DKIK
OG0004940	LOC117579629|XP_034121486.1|DGUA	LOC108083641|XP_017035002.1|DKIK
OG0004941	LOC117588875|XP_034136272.1|DGUA	LOC108078706|XP_017028153.1|DKIK
OG0004942	LOC117580159|XP_034122369.1|DGUA	LOC108086003|XP_017038304.1|DKIK
OG0004943	LOC117586816|XP_034132984.1|DGUA	LOC108078850|XP_017028433.1|DKIK
OG0004944	LOC117589117|XP_034136686.1|DGUA	LOC108075320|XP_017023215.1|DKIK
OG0004945	LOC117578489|XP_034119913.1|DGUA	LOC108070539|XP_017016554.1|DKIK
OG0004946	LOC117589016|XP_034136531.1|DGUA	LOC108083277|XP_017034491.1|DKIK
OG0004947	LOC117579462|XP_034121241.1|DGUA	LOC108079875|XP_017029880.1|DKIK
OG0004948	LOC117579231|XP_034120903.1|DGUA	LOC108079750|XP_017029654.1|DKIK
OG0004949	LOC117579230|XP_034120902.1|DGUA	LOC108079773|XP_017029705.1|DKIK
OG0004950	LOC117588844|XP_034136229.1|DGUA	LOC108079053|XP_017028749.1|DKIK
OG0004951	LOC117583688|XP_034128055.1|DGUA	LOC108084221|XP_017035834.1|DKIK
OG0004952	LOC117580146|XP_034122346.1|DGUA	LOC108073855|XP_017021126.1|DKIK
OG0004953	LOC117588947|XP_034136417.1|DGUA	LOC108078868|XP_017028470.1|DKIK
OG0004954	LOC117588925|XP_034136392.1|DGUA	LOC108078969|XP_017028623.1|DKIK
OG0004955	LOC117587514|XP_034134203.1|DGUA	LOC108079097|XP_017028813.1|DKIK
OG0004956	LOC117586228|XP_034132058.1|DGUA	LOC108073106|XP_017020085.1|DKIK
OG0004957	LOC117579487|XP_034121277.1|DGUA	LOC108079844|XP_017029838.1|DKIK
OG0004958	LOC117580327|XP_034122716.1|DGUA	LOC108074004|XP_017021354.1|DKIK
OG0004959	LOC117580330|XP_034122719.1|DGUA	LOC108073864|XP_017021139.1|DKIK
OG0004960	LOC117580326|XP_034122712.1|DGUA	LOC108073968|XP_017021299.1|DKIK
OG0004961	LOC117591833|XP_034141087.1|DGUA	LOC108074466|XP_017022023.1|DKIK
OG0004962	LOC117579466|XP_034121244.1|DGUA	LOC108085825|XP_017038067.1|DKIK
OG0004963	LOC117579306|XP_034121006.1|DGUA	LOC108085519|XP_017037635.1|DKIK
OG0004964	LOC117579794|XP_034121754.1|DGUA	LOC108078842|XP_017028426.1|DKIK
OG0004965	LOC117580315|XP_034122701.1|DGUA	LOC108084416|XP_017036109.1|DKIK
OG0004966	LOC117580311|XP_034122696.1|DGUA	LOC108084415|XP_017036107.1|DKIK
OG0004967	LOC117592610|XP_034142384.1|DGUA	LOC108076339|XP_017024615.1|DKIK
OG0004968	LOC117579332|XP_034121049.1|DGUA	LOC108078954|XP_017028598.1|DKIK
OG0004969	LOC117592670|XP_034142521.1|DGUA	LOC108072922|XP_017019755.1|DKIK
OG0004970	LOC117579328|XP_034121043.1|DGUA	LOC108078959|XP_017028602.1|DKIK
OG0004971	LOC117579330|XP_034121047.1|DGUA	LOC108078977|XP_017028638.1|DKIK
OG0004972	LOC117580318|XP_034122705.1|DGUA	LOC108084429|XP_017036125.1|DKIK
OG0004973	LOC117588989|XP_034136479.1|DGUA	LOC108079085|XP_017028799.1|DKIK
OG0004974	LOC117579170|XP_034120824.1|DGUA	LOC108073991|XP_017021333.1|DKIK
OG0004975	LOC117579594|XP_034121419.1|DGUA	LOC108079847|XP_017029844.1|DKIK
OG0004976	LOC117587445|XP_034134020.1|DGUA	LOC108072656|XP_017019379.1|DKIK
OG0004977	LOC117592030|XP_034141383.1|DGUA	LOC108076368|XP_017024659.1|DKIK
OG0004978	LOC117587488|XP_034134153.1|DGUA	LOC108081107|XP_017031591.1|DKIK
OG0004979	LOC117586820|XP_034132991.1|DGUA	LOC108078579|XP_017027988.1|DKIK
OG0004980	LOC117591241|XP_034140308.1|DGUA	LOC108083120|XP_017034279.1|DKIK
OG0004981	LOC117579967|XP_034122032.1|DGUA	LOC108085533|XP_017037655.1|DKIK
OG0004982	LOC117580321|XP_034122708.1|DGUA	LOC108085546|XP_017037670.1|DKIK
OG0004983	LOC117579344|XP_034121061.1|DGUA	LOC108078910|XP_017028531.1|DKIK
OG0004984	LOC117589046|XP_034136564.1|DGUA	LOC108079122|XP_017028854.1|DKIK
OG0004985	LOC117579527|XP_034121331.1|DGUA	LOC108079753|XP_017029660.1|DKIK
OG0004986	LOC117579453|XP_034121232.1|DGUA	LOC108080670|XP_017030991.1|DKIK
OG0004987	LOC117589222|XP_034136861.1|DGUA	LOC108078779|XP_017028313.1|DKIK
OG0004988	LOC117579528|XP_034121334.1|DGUA	LOC108079754|XP_017029662.1|DKIK
OG0004989	LOC117589428|XP_034137255.1|DGUA	LOC108078965|XP_017028620.1|DKIK
OG0004990	LOC117584346|XP_034129073.1|DGUA	LOC108078059|XP_017027111.1|DKIK
OG0004991	LOC117592621|XP_034142433.1|DGUA	LOC108072433|XP_017019043.1|DKIK
OG0004992	LOC117592701|XP_034142563.1|DGUA	LOC108072434|XP_017019044.1|DKIK
OG0004993	LOC117580145|XP_034122345.1|DGUA	LOC108073871|XP_017021147.1|DKIK
OG0004995	LOC117587130|XP_034133521.1|DGUA	LOC108080492|XP_017030746.1|DKIK
OG0004996	LOC117587325|XP_034133848.1|DGUA	LOC108078870|XP_017028472.1|DKIK
OG0004997	LOC117592413|XP_034142044.1|DGUA	LOC108078261|XP_017027488.1|DKIK
OG0004998	LOC117588070|XP_034135027.1|DGUA	LOC108078170|XP_017027314.1|DKIK
OG0004999	LOC117589113|XP_034136681.1|DGUA	LOC108070575|XP_017016618.1|DKIK
OG0005000	LOC117591838|XP_034141095.1|DGUA	LOC108074459|XP_017022009.1|DKIK
OG0005001	LOC117589307|XP_034136994.1|DGUA	LOC108070600|XP_017016659.1|DKIK
OG0005002	LOC117586648|XP_034132773.1|DGUA	LOC108080436|XP_017030660.1|DKIK
OG0005003	LOC117589430|XP_034137258.1|DGUA	LOC108072758|XP_017019519.1|DKIK
OG0005004	LOC117587069|XP_034133404.1|DGUA	LOC108079804|XP_017029772.1|DKIK
OG0005005	LOC117579644|XP_034121515.1|DGUA	LOC108082972|XP_017034084.1|DKIK
OG0005006	LOC117589323|XP_034137054.1|DGUA	LOC108075280|XP_017023157.1|DKIK
OG0005007	LOC117586997|XP_034133288.1|DGUA	LOC108071958|XP_017018417.1|DKIK
OG0005008	LOC117587241|XP_034133701.1|DGUA	LOC108073581|XP_017020756.1|DKIK
OG0005009	LOC117588982|XP_034136462.1|DGUA	LOC108078620|XP_017028032.1|DKIK
OG0005010	LOC117579373|XP_034121132.1|DGUA	LOC108073808|XP_017021072.1|DKIK
OG0005011	LOC117578561|XP_034120025.1|DGUA	LOC108072184|XP_017018729.1|DKIK
OG0005012	LOC117579096|XP_034120710.1|DGUA	LOC108080206|XP_017030351.1|DKIK
OG0005013	LOC117586590|XP_034132656.1|DGUA	LOC108072060|XP_017018545.1|DKIK
OG0005014	LOC117580396|XP_034122829.1|DGUA	LOC108078849|XP_017028432.1|DKIK
OG0005015	LOC117580459|XP_034122924.1|DGUA	LOC108073917|XP_017021204.1|DKIK
OG0005016	LOC117579826|XP_034121811.1|DGUA	LOC108078892|XP_017028513.1|DKIK
OG0005017	LOC117586920|XP_034133163.1|DGUA	LOC108078703|XP_017028148.1|DKIK
OG0005018	LOC117587478|XP_034134099.1|DGUA	LOC108078619|XP_017028035.1|DKIK
OG0005019	LOC117588874|XP_034136271.1|DGUA	LOC108078707|XP_017028155.1|DKIK
OG0005020	LOC117585262|XP_034130572.1|DGUA	LOC108077963|XP_017026992.1|DKIK
OG0005021	LOC117584652|XP_034129571.1|DGUA	LOC108077195|XP_017025928.1|DKIK
OG0005022	LOC117579796|XP_034121755.1|DGUA	LOC108079800|XP_017029769.1|DKIK
OG0005023	LOC117592279|XP_034141833.1|DGUA	LOC108078317|XP_017027604.1|DKIK
OG0005024	LOC117587104|XP_034133488.1|DGUA	LOC108079894|XP_017029910.1|DKIK
OG0005025	LOC117579266|XP_034120953.1|DGUA	LOC108078810|XP_017028377.1|DKIK
OG0005026	LOC117589312|XP_034137001.1|DGUA	LOC108070570|XP_017016611.1|DKIK
OG0005027	LOC117587375|XP_034133915.1|DGUA	LOC108072791|XP_017019561.1|DKIK
OG0005028	LOC117583604|XP_034127889.1|DGUA	LOC108077707|XP_017026635.1|DKIK
OG0005029	LOC117586940|XP_034133198.1|DGUA	LOC108071946|XP_017018400.1|DKIK
OG0005030	LOC117588992|XP_034136488.1|DGUA	LOC108079099|XP_017028816.1|DKIK
OG0005031	LOC117579219|XP_034120879.1|DGUA	LOC108071920|XP_017018368.1|DKIK
OG0005032	LOC117586849|XP_034133034.1|DGUA	LOC108085814|XP_017038053.1|DKIK
OG0005033	LOC117579618|XP_034121461.1|DGUA	LOC108086002|XP_017038301.1|DKIK
OG0005034	LOC117579620|XP_034121466.1|DGUA	LOC108086001|XP_017038299.1|DKIK
OG0005035	LOC117587304|XP_034133788.1|DGUA	LOC108085807|XP_017038047.1|DKIK
OG0005036	LOC117589126|XP_034136700.1|DGUA	LOC108075158|XP_017022935.1|DKIK
OG0005037	LOC117580034|XP_034122153.1|DGUA	LOC108078778|XP_017028311.1|DKIK
OG0005038	LOC117589138|XP_034136715.1|DGUA	LOC108079884|XP_017029891.1|DKIK
OG0005039	LOC117581736|XP_034125008.1|DGUA	LOC108077432|XP_017026228.1|DKIK
OG0005040	LOC117587178|XP_034133585.1|DGUA	LOC108077519|XP_017026372.1|DKIK
OG0005041	LOC117579467|XP_034121246.1|DGUA	LOC108085826|XP_017038068.1|DKIK
OG0005042	LOC117587080|XP_034133438.1|DGUA	LOC108075086|XP_017022859.1|DKIK
OG0005043	LOC117586069|XP_034131813.1|DGUA	LOC108078020|XP_017027069.1|DKIK
OG0005044	LOC117586051|XP_034131789.1|DGUA	LOC108078394|XP_017027739.1|DKIK
OG0005045	LOC117579899|XP_034121965.1|DGUA	LOC108077956|XP_017026984.1|DKIK
OG0005046	LOC117585346|XP_034130684.1|DGUA	LOC108081151|XP_017031679.1|DKIK
OG0005047	LOC117586894|XP_034133129.1|DGUA	LOC108070444|XP_017016411.1|DKIK
OG0005048	LOC117586899|XP_034133134.1|DGUA	LOC108070489|XP_017016471.1|DKIK
OG0005049	LOC117587302|XP_034133786.1|DGUA	LOC108085806|XP_017038045.1|DKIK
OG0005050	LOC117592629|XP_034142461.1|DGUA	LOC108072444|XP_017019061.1|DKIK
OG0005051	LOC117586847|XP_034133033.1|DGUA	LOC108085819|XP_017038059.1|DKIK
OG0005052	LOC117586852|XP_034133038.1|DGUA	LOC108085809|XP_017038049.1|DKIK
OG0005053	LOC117587706|XP_034134501.1|DGUA	LOC108077270|XP_017026026.1|DKIK
OG0005054	LOC117588885|XP_034136315.1|DGUA	LOC108075002|XP_017022734.1|DKIK
OG0005055	LOC117591410|XP_034140554.1|DGUA	LOC108083414|XP_017034658.1|DKIK
OG0005056	LOC117588035|XP_034134976.1|DGUA	LOC108078461|XP_017027842.1|DKIK
OG0005057	LOC117579226|XP_034120891.1|DGUA	LOC108078223|XP_017027480.1|DKIK
OG0005058	LOC117579092|XP_034120705.1|DGUA	LOC108079307|XP_017029077.1|DKIK
OG0005059	LOC117578646|XP_034120153.1|DGUA	LOC108076202|XP_017024425.1|DKIK
OG0005060	LOC117578643|XP_034120149.1|DGUA	LOC108076308|XP_017024567.1|DKIK
OG0005061	LOC117584263|XP_034128963.1|DGUA	LOC108082777|XP_017033799.1|DKIK
OG0005062	LOC117592562|XP_034142328.1|DGUA	LOC108072105|XP_017018608.1|DKIK
OG0005063	LOC117591933|XP_034141233.1|DGUA	LOC108083314|XP_017034545.1|DKIK
OG0005064	LOC117587411|XP_034133961.1|DGUA	LOC108078881|XP_017028497.1|DKIK
OG0005065	LOC117588986|XP_034136477.1|DGUA	LOC108072176|XP_017018720.1|DKIK
OG0005066	LOC117578533|XP_034119991.1|DGUA	LOC108076182|XP_017024401.1|DKIK
OG0005067	LOC117590426|XP_034138973.1|DGUA	LOC108076790|XP_017025296.1|DKIK
OG0005068	LOC117580371|XP_034122794.1|DGUA	LOC108080571|XP_017030865.1|DKIK, LOC108080646|XP_017030960.1|DKIK
OG0005069	LOC117582881|XP_034126849.1|DGUA	LOC108076641|XP_017025060.1|DKIK
OG0005070	LOC117578717|XP_034120261.1|DGUA	LOC108072155|XP_017018688.1|DKIK
OG0005071	LOC117580081|XP_034122221.1|DGUA	LOC108073835|XP_017021105.1|DKIK
OG0005072	LOC117588673|XP_034136007.1|DGUA	LOC108080338|XP_017030527.1|DKIK
OG0005073	LOC117592178|XP_034141669.1|DGUA	LOC108076801|XP_017025315.1|DKIK
OG0005074	LOC117589169|XP_034136771.1|DGUA	LOC108070566|XP_017016595.1|DKIK
OG0005075	LOC117579080|XP_034120683.1|DGUA	LOC108074756|XP_017022421.1|DKIK
OG0005076	LOC117583166|XP_034127255.1|DGUA	LOC108072206|XP_017018756.1|DKIK
OG0005078	LOC117589399|XP_034137209.1|DGUA	LOC108079830|XP_017029817.1|DKIK
OG0005079	LOC117592200|XP_034141699.1|DGUA	LOC108072388|XP_017018984.1|DKIK
OG0005080	LOC117579051|XP_034120638.1|DGUA	LOC108079818|XP_017029790.1|DKIK
OG0005081	LOC117578443|XP_034119857.1|DGUA	LOC108080719|XP_017031059.1|DKIK
OG0005082	LOC117587317|XP_034133839.1|DGUA	LOC108083144|XP_017034315.1|DKIK
OG0005083	LOC117582333|XP_034125876.1|DGUA	LOC108071752|XP_017018066.1|DKIK
OG0005084	LOC117580095|XP_034122244.1|DGUA	LOC108075109|XP_017022880.1|DKIK
OG0005085	LOC117579497|XP_034121291.1|DGUA	LOC108073905|XP_017021189.1|DKIK
OG0005086	LOC117578602|XP_034120083.1|DGUA	LOC108073041|XP_017019993.1|DKIK
OG0005087	LOC117589346|XP_034137094.1|DGUA	LOC108078841|XP_017028425.1|DKIK
OG0005088	LOC117583143|XP_034127227.1|DGUA	LOC108072148|XP_017018680.1|DKIK
OG0005089	LOC117583099|XP_034127173.1|DGUA	LOC108072147|XP_017018679.1|DKIK
OG0005090	LOC117591694|XP_034140911.1|DGUA	LOC108076618|XP_017025034.1|DKIK
OG0005091	LOC117578742|XP_034120298.1|DGUA	LOC108078173|XP_017027318.1|DKIK
OG0005092	LOC117579858|XP_034121861.1|DGUA	LOC108078018|XP_017027071.1|DKIK
OG0005093	LOC117580457|XP_034122919.1|DGUA	LOC108073916|XP_017021202.1|DKIK
OG0005094	LOC117588846|XP_034136232.1|DGUA	LOC108079777|XP_017029709.1|DKIK
OG0005095	LOC117582474|XP_034126113.1|DGUA	LOC108072340|XP_017018917.1|DKIK
OG0005096	LOC117584587|XP_034129455.1|DGUA	LOC108075939|XP_017024071.1|DKIK
OG0005097	LOC117592550|XP_034142315.1|DGUA	LOC108074763|XP_017022429.1|DKIK, LOC108074762|XP_017022426.1|DKIK
OG0005098	LOC117578690|XP_034120216.1|DGUA	LOC108076472|XP_017024848.1|DKIK
OG0005099	LOC117586657|XP_034132794.1|DGUA	LOC108074641|XP_017022245.1|DKIK
OG0005100	LOC117586624|XP_034132728.1|DGUA	LOC108074653|XP_017022258.1|DKIK
OG0005101	LOC117586288|XP_034132132.1|DGUA	LOC108073362|XP_017020418.1|DKIK
OG0005102	LOC117578577|XP_034120090.1|DGUA	LOC108078387|XP_017027714.1|DKIK
OG0005103	LOC117578716|XP_034120259.1|DGUA	LOC108072143|XP_017018674.1|DKIK
OG0005104	LOC117587965|XP_034134864.1|DGUA	LOC108074797|XP_017022470.1|DKIK
OG0005105	LOC117589446|XP_034137281.1|DGUA	LOC108077480|XP_017026291.1|DKIK
OG0005106	LOC117580359|XP_034122782.1|DGUA	LOC108075216|XP_017023046.1|DKIK
OG0005107	LOC117579605|XP_034121431.1|DGUA	LOC108079907|XP_017029930.1|DKIK
OG0005108	LOC117592549|XP_034142314.1|DGUA	LOC108072950|XP_017019817.1|DKIK
OG0005109	LOC117588482|XP_034135673.1|DGUA	LOC108075201|XP_017023027.1|DKIK
OG0005110	LOC117589072|XP_034136595.1|DGUA	LOC108079857|XP_017029858.1|DKIK
OG0005111	LOC117587369|XP_034133907.1|DGUA	LOC108083142|XP_017034313.1|DKIK
OG0005112	LOC117586945|XP_034133205.1|DGUA	LOC108073947|XP_017021252.1|DKIK
OG0005113	LOC117587372|XP_034133911.1|DGUA	LOC108083143|XP_017034314.1|DKIK
OG0005114	LOC117589160|XP_034136754.1|DGUA	LOC108075040|XP_017022796.1|DKIK
OG0005115	LOC117584766|XP_034129758.1|DGUA	LOC108086240|XP_017038601.1|DKIK
OG0005116	LOC117588860|XP_034136253.1|DGUA	LOC108079913|XP_017029938.1|DKIK
OG0005117	LOC117580734|XP_034123296.1|DGUA	LOC108076102|XP_017024314.1|DKIK
OG0005118	LOC117588110|XP_034135073.1|DGUA	LOC108082024|XP_017032781.1|DKIK
OG0005119	LOC117592165|XP_034141628.1|DGUA	LOC108078242|XP_017027439.1|DKIK
OG0005120	LOC117587296|XP_034133776.1|DGUA	LOC108079724|XP_017029623.1|DKIK
OG0005121	LOC117579880|XP_034121906.1|DGUA	LOC108083233|XP_017034429.1|DKIK
OG0005122	LOC117579713|XP_034121598.1|DGUA	LOC108075311|XP_017023204.1|DKIK
OG0005123	LOC117579034|XP_034120611.1|DGUA	LOC108080689|XP_017031015.1|DKIK
