Orthogroup	DGUA.longest_only	DSEC.longest_only
OG0005548	LOC117581733|XP_034125003.1|DGUA	LOC6611656|XP_002036191.1|DSEC
OG0005549	LOC117582001|XP_034125388.1|DGUA	LOC6611658|XP_002036193.1|DSEC
OG0005550	LOC117581877|XP_034125233.1|DGUA	LOC6613467|XP_032579314.1|DSEC
OG0005551	LOC117581049|XP_034124196.1|DGUA	LOC6609868|XP_002034519.1|DSEC
OG0005552	LOC117585279|XP_034130597.1|DGUA	LOC6609867|XP_002034518.1|DSEC
OG0005553	LOC117584044|XP_034128673.1|DGUA	LOC6617395|XP_002041720.1|DSEC
OG0005554	LOC117582644|XP_034126417.1|DGUA	LOC6613325|XP_032569838.1|DSEC
OG0005555	LOC117582189|XP_034125683.1|DGUA	LOC6613322|XP_002037798.2|DSEC
OG0005556	LOC117582022|XP_034125438.1|DGUA	LOC6613321|XP_002037797.1|DSEC
OG0005557	LOC117584050|XP_034128681.1|DGUA	LOC6614414|XP_002038847.1|DSEC
OG0005558	LOC117580698|XP_034123214.1|DGUA	LOC6617528|XP_032582720.1|DSEC
OG0005559	LOC117582580|XP_034126316.1|DGUA	LOC6618177|XP_002042452.1|DSEC
OG0005560	LOC117584042|XP_034128671.1|DGUA	LOC6614412|XP_002038845.1|DSEC
OG0005561	LOC117588479|XP_034135667.1|DGUA	LOC6619833|XP_002044046.1|DSEC
OG0005562	LOC117582153|XP_034125629.1|DGUA	LOC6613386|XP_032573302.1|DSEC
OG0005563	LOC117590629|XP_034139333.1|DGUA	LOC6620108|XP_032579886.1|DSEC
OG0005564	LOC117584647|XP_034129562.1|DGUA	LOC6611951|XP_002036468.1|DSEC
OG0005565	LOC117582393|XP_034125968.1|DGUA	LOC6614477|XP_002038910.1|DSEC
OG0005566	LOC117582396|XP_034125970.1|DGUA	LOC6614478|XP_002038911.1|DSEC
OG0005567	LOC117583343|XP_034127496.1|DGUA	LOC6607800|XP_032576571.1|DSEC
OG0005568	LOC117584768|XP_034129760.1|DGUA	LOC6613414|XP_002037888.1|DSEC
OG0005569	LOC117582254|XP_034125755.1|DGUA	LOC6613049|XP_032581191.1|DSEC
OG0005570	LOC117582520|XP_034126208.1|DGUA	LOC6617333|XP_032582958.1|DSEC
OG0005571	LOC117584278|XP_034128990.1|DGUA	LOC6615666|XP_032571366.1|DSEC
OG0005572	LOC117578527|XP_034119978.1|DGUA	LOC6615354|XP_002039752.1|DSEC
OG0005573	LOC117586315|XP_034132192.1|DGUA	LOC6616926|XP_002041257.1|DSEC
OG0005574	LOC117590918|XP_034139845.1|DGUA	LOC6608023|XP_002032771.1|DSEC
OG0005575	LOC117589608|XP_034137574.1|DGUA	LOC6606973|XP_002031765.2|DSEC
OG0005576	LOC117581785|XP_034125108.1|DGUA	LOC6609380|XP_002034069.1|DSEC
OG0005577	LOC117580558|XP_034123052.1|DGUA	LOC6605752|XP_002030567.1|DSEC
OG0005578	LOC117586992|XP_034133283.1|DGUA	LOC6616267|XP_032575522.1|DSEC
OG0005579	LOC117586994|XP_034133284.1|DGUA	LOC116801266|XP_032575525.1|DSEC
OG0005580	LOC117586886|XP_034133111.1|DGUA	LOC6604986|XP_002029829.1|DSEC
OG0005581	LOC117588267|XP_034135298.1|DGUA	LOC6612310|XP_032580628.1|DSEC
OG0005582	LOC117579222|XP_034120885.1|DGUA	LOC6616514|XP_002040874.1|DSEC
OG0005583	LOC117589339|XP_034137081.1|DGUA	LOC6604881|XP_002029726.1|DSEC
OG0005584	LOC117588025|XP_034134957.1|DGUA	LOC6613592|XP_002038060.1|DSEC
OG0005585	LOC117586257|XP_034132089.1|DGUA	LOC6614211|XP_002038656.1|DSEC
OG0005586	LOC117586661|XP_034132798.1|DGUA	LOC6621850|XP_002045924.2|DSEC
OG0005587	LOC117584371|XP_034129102.1|DGUA	LOC6612091|XP_002036608.1|DSEC
OG0005588	LOC117587410|XP_034133959.1|DGUA	LOC6605874|XP_032575360.1|DSEC
OG0005589	LOC117586608|XP_034132688.1|DGUA	LOC6607170|XP_002031956.1|DSEC
OG0005590	LOC117578444|XP_034119858.1|DGUA	LOC6607887|XP_002032641.1|DSEC
OG0005591	LOC117581553|XP_034124775.1|DGUA	LOC6618448|XP_002042718.2|DSEC
OG0005592	LOC117584934|XP_034129985.1|DGUA	LOC6616843|XP_002041179.1|DSEC
OG0005593	LOC117587017|XP_034133319.1|DGUA	LOC6610429|XP_002035010.2|DSEC
OG0005594	LOC117579041|XP_034120627.1|DGUA	LOC6611098|XP_002035655.1|DSEC
OG0005595	LOC117579040|XP_034120626.1|DGUA	LOC6611097|XP_002035654.2|DSEC
OG0005596	LOC117587294|XP_034133774.1|DGUA	LOC6610402|XP_002034984.1|DSEC
OG0005597	LOC117585269|XP_034130579.1|DGUA	LOC6607300|XP_032579529.1|DSEC
OG0005598	LOC117582914|XP_034126901.1|DGUA	LOC6612763|XP_002037266.1|DSEC
OG0005599	LOC117578525|XP_034119976.1|DGUA	LOC6615352|XP_032570870.1|DSEC
OG0005600	LOC117586176|XP_034131979.1|DGUA	LOC6607251|XP_002032030.1|DSEC
OG0005601	LOC117588751|XP_034136120.1|DGUA	LOC6615051|XP_002039468.2|DSEC
OG0005602	LOC117591125|XP_034140119.1|DGUA	LOC6617024|XP_002041352.1|DSEC
OG0005603	LOC117591354|XP_034140477.1|DGUA	LOC6609258|XP_002033948.1|DSEC
OG0005604	LOC117578669|XP_034120187.1|DGUA	LOC6609256|XP_002033946.2|DSEC
OG0005605	LOC117587534|XP_034134268.1|DGUA	LOC6608806|XP_002033525.1|DSEC
OG0005606	LOC117584826|XP_034129843.1|DGUA	LOC6617706|XP_002042018.1|DSEC
OG0005607	LOC117586099|XP_034131849.1|DGUA	LOC6606825|XP_002031622.1|DSEC
OG0005608	LOC117586082|XP_034131829.1|DGUA	LOC6606828|XP_002031625.2|DSEC
OG0005609	LOC117579712|XP_034121597.1|DGUA	LOC6610588|XP_002035161.1|DSEC
OG0005610	LOC117589201|XP_034136821.1|DGUA	LOC6604829|XP_002029674.1|DSEC
OG0005611	LOC117589145|XP_034136723.1|DGUA	LOC6610629|XP_032575442.1|DSEC
OG0005612	LOC117585992|XP_034131707.1|DGUA	LOC6606739|XP_002031536.1|DSEC
OG0005613	LOC117586732|XP_034132918.1|DGUA	LOC6616884|XP_002041220.1|DSEC
OG0005614	LOC117586760|XP_034132961.1|DGUA	LOC6613946|XP_002038410.1|DSEC
OG0005615	LOC117583702|XP_034128075.1|DGUA	LOC6619500|XP_032578320.1|DSEC
OG0005616	LOC117586311|XP_034132185.1|DGUA	LOC6606285|XP_002031090.2|DSEC
OG0005617	LOC117585974|XP_034131674.1|DGUA	LOC6614116|XP_002038570.1|DSEC
OG0005618	LOC117584765|XP_034129761.1|DGUA	LOC6608741|XP_002033464.1|DSEC
OG0005619	LOC117589772|XP_034137859.1|DGUA	LOC6613737|XP_032578047.1|DSEC
OG0005620	LOC117590809|XP_034139667.1|DGUA	LOC6617590|XP_002041903.2|DSEC
OG0005621	LOC117581024|XP_034123743.1|DGUA	LOC6612280|XP_032581463.1|DSEC, LOC116802166|XP_032581464.1|DSEC
OG0005622	LOC117581626|XP_034124885.1|DGUA	LOC6612242|XP_002036754.1|DSEC
OG0005623	LOC117590755|XP_034139583.1|DGUA	LOC6616153|XP_032580047.1|DSEC
OG0005624	LOC117586404|XP_034132327.1|DGUA	LOC6614188|XP_032577068.1|DSEC
OG0005625	LOC117585887|XP_034131533.1|DGUA	LOC6606198|XP_032576573.1|DSEC
OG0005626	LOC117581148|XP_034123971.1|DGUA	LOC6620258|XP_002044466.1|DSEC
OG0005627	LOC117590161|XP_034138440.1|DGUA	LOC6606769|XP_032579445.1|DSEC
OG0005628	LOC117583214|XP_034127322.1|DGUA	LOC6606270|XP_002031075.1|DSEC
OG0005629	LOC117578510|XP_034119940.1|DGUA	LOC6608661|XP_002033394.1|DSEC
OG0005630	LOC117581414|XP_034124463.1|DGUA	LOC6608848|XP_032570772.1|DSEC
OG0005631	LOC117591194|XP_034140224.1|DGUA, LOC117591195|XP_034140227.1|DGUA	LOC6617606|XP_002041919.2|DSEC
OG0005632	LOC117591046|XP_034140033.1|DGUA	LOC6618595|XP_032582488.1|DSEC
OG0005633	LOC117590121|XP_034138376.1|DGUA	LOC6616620|XP_032577012.1|DSEC
OG0005634	LOC117586619|XP_034132716.1|DGUA	LOC6616702|XP_002041057.1|DSEC
OG0005635	LOC117584010|XP_034128631.1|DGUA	LOC6611931|XP_032569745.1|DSEC
OG0005636	LOC117586190|XP_034132007.1|DGUA	LOC6614111|XP_032577607.1|DSEC
OG0005637	LOC117584914|XP_034129952.1|DGUA	LOC6607241|XP_002032022.1|DSEC
OG0005638	LOC117578761|XP_034120354.1|DGUA	LOC6610062|XP_032571240.1|DSEC
OG0005639	LOC117585990|XP_034131742.1|DGUA	LOC6615318|XP_002039719.2|DSEC
OG0005640	LOC117586192|XP_034132010.1|DGUA	LOC6606793|XP_002031590.1|DSEC
OG0005641	LOC117581545|XP_034124751.1|DGUA	LOC6619836|XP_032582540.1|DSEC
OG0005642	LOC117589961|XP_034138152.1|DGUA	LOC6620028|XP_002044240.1|DSEC
OG0005643	LOC117588981|XP_034136461.1|DGUA	LOC6610765|XP_002035331.1|DSEC
OG0005644	LOC117589375|XP_034137177.1|DGUA	LOC6605090|XP_002029931.1|DSEC
OG0005645	LOC117580653|XP_034123146.1|DGUA	LOC6612574|XP_032580157.1|DSEC
OG0005646	LOC117590815|XP_034139674.1|DGUA	LOC6612421|XP_032581163.1|DSEC
OG0005647	LOC117588031|XP_034134969.1|DGUA	LOC6613591|XP_002038059.1|DSEC
OG0005648	LOC117579647|XP_034121517.1|DGUA	LOC6605234|XP_002030072.1|DSEC
OG0005649	LOC117585999|XP_034131717.1|DGUA	LOC6613871|XP_002038340.1|DSEC
OG0005650	LOC117586234|XP_034132061.1|DGUA	LOC6613865|XP_002038334.1|DSEC
OG0005651	LOC117581409|XP_034124453.1|DGUA	LOC6619826|XP_032580860.1|DSEC
OG0005652	LOC117583756|XP_034128171.1|DGUA	LOC6617163|XP_002041490.2|DSEC
OG0005653	LOC117584093|XP_034128732.1|DGUA	LOC6612021|XP_002036538.1|DSEC
OG0005654	LOC117585524|XP_034130923.1|DGUA	LOC6613850|XP_002038319.1|DSEC
OG0005655	LOC117585986|XP_034131697.1|DGUA	LOC6606294|XP_002031099.1|DSEC
OG0005656	LOC117585506|XP_034130896.1|DGUA	LOC6606281|XP_032578990.1|DSEC
OG0005657	LOC117586685|XP_034132830.1|DGUA	LOC6607099|XP_032578645.1|DSEC
OG0005658	LOC117586242|XP_034132071.1|DGUA	LOC6619053|XP_002043294.1|DSEC
OG0005659	LOC117585819|XP_034131439.1|DGUA	LOC6616929|XP_002041260.1|DSEC
OG0005660	LOC117589251|XP_034136916.1|DGUA	LOC6605964|XP_002030776.1|DSEC
OG0005661	LOC117586249|XP_034132079.1|DGUA	LOC6607090|XP_032579482.1|DSEC
OG0005662	LOC117586270|XP_034132104.1|DGUA	LOC6606799|XP_002031596.2|DSEC
OG0005663	LOC117590558|XP_034139188.1|DGUA, LOC117590473|XP_034139019.1|DGUA	LOC6612428|XP_002036936.1|DSEC
OG0005664	LOC117583117|XP_034127194.1|DGUA	LOC6618712|XP_002042971.2|DSEC
OG0005665	LOC117585299|XP_034130618.1|DGUA	LOC6617040|XP_032576681.1|DSEC
OG0005666	LOC117581507|XP_034124670.1|DGUA	LOC6617475|XP_032580275.1|DSEC
OG0005667	LOC117590720|XP_034139513.1|DGUA	LOC6612371|XP_002036880.2|DSEC
OG0005668	LOC117579199|XP_034120861.1|DGUA	LOC6605238|XP_032575710.1|DSEC
OG0005669	LOC117583935|XP_034128508.1|DGUA	LOC6611578|XP_032569767.1|DSEC
OG0005670	LOC117586317|XP_034132197.1|DGUA	LOC6617189|XP_002041254.1|DSEC
OG0005671	LOC117583179|XP_034127270.1|DGUA	LOC6607013|XP_002031802.1|DSEC
OG0005672	LOC117584409|XP_034129164.1|DGUA	LOC6611961|XP_002036478.1|DSEC
OG0005673	LOC117587015|XP_034133316.1|DGUA	LOC6610431|XP_002035012.1|DSEC
OG0005674	LOC117579204|XP_034120863.1|DGUA	LOC6605631|XP_002030449.2|DSEC
OG0005675	LOC117585902|XP_034131548.1|DGUA	LOC6606202|XP_002031010.1|DSEC
OG0005676	LOC117579812|XP_034121793.1|DGUA	LOC6610831|XP_002035397.1|DSEC
OG0005677	LOC117588134|XP_034135120.1|DGUA	LOC6609297|XP_002033987.1|DSEC
OG0005678	LOC117586591|XP_034132658.1|DGUA	LOC6607164|XP_032578944.1|DSEC
OG0005679	LOC117585811|XP_034131422.1|DGUA	LOC6606318|XP_002031123.1|DSEC
OG0005680	LOC117581970|XP_034125346.1|DGUA	LOC6613327|XP_002037803.2|DSEC
OG0005681	LOC117586487|XP_034132476.1|DGUA	LOC6606308|XP_002031113.1|DSEC
OG0005682	LOC117586483|XP_034132471.1|DGUA	LOC6606309|XP_002031114.1|DSEC
OG0005683	LOC117591027|XP_034140011.1|DGUA	LOC6618619|XP_032582317.1|DSEC
OG0005684	LOC117589200|XP_034136820.1|DGUA	LOC6604827|XP_002029672.1|DSEC
OG0005685	LOC117590725|XP_034139525.1|DGUA	LOC6615943|XP_002040310.1|DSEC
OG0005686	LOC117585516|XP_034130911.1|DGUA	LOC6616698|XP_002041053.1|DSEC
OG0005687	LOC117579724|XP_034121611.1|DGUA	LOC6618372|XP_032575011.1|DSEC
OG0005688	LOC117591845|XP_034141101.1|DGUA	LOC6621153|XP_002045330.1|DSEC
OG0005689	LOC117590774|XP_034139614.1|DGUA	LOC6612287|XP_032580551.1|DSEC
OG0005690	LOC117585653|XP_034131130.1|DGUA	LOC6607706|XP_002032470.1|DSEC
OG0005691	LOC117585776|XP_034131353.1|DGUA, LOC117585421|XP_034130785.1|DGUA	LOC6607763|XP_002032526.1|DSEC
OG0005692	LOC117582278|XP_034125800.1|DGUA	LOC6617272|XP_002041599.1|DSEC
OG0005693	LOC117579787|XP_034121738.1|DGUA	LOC6610884|XP_002035447.1|DSEC
OG0005694	LOC117586265|XP_034132099.1|DGUA	LOC6619292|XP_032577611.1|DSEC
OG0005695	LOC117586101|XP_034131853.1|DGUA	LOC6616626|XP_002040983.1|DSEC
OG0005696	LOC117586103|XP_034131858.1|DGUA	LOC6616625|XP_002040982.1|DSEC
OG0005697	LOC117586191|XP_034132009.1|DGUA	LOC6616624|XP_032577011.1|DSEC
OG0005698	LOC117588783|XP_034136180.1|DGUA	LOC6608309|XP_002033046.1|DSEC
OG0005699	LOC117586123|XP_034131878.1|DGUA	LOC6619722|XP_032578113.1|DSEC
OG0005700	LOC117581243|XP_034124121.1|DGUA	LOC6616146|XP_032582169.1|DSEC
OG0005701	LOC117581977|XP_034125355.1|DGUA	LOC6617358|XP_002041683.1|DSEC
OG0005702	LOC117580756|XP_034123342.1|DGUA	LOC6612539|XP_002037047.1|DSEC
OG0005703	LOC117586493|XP_034132528.1|DGUA	LOC6615322|XP_002039723.1|DSEC
OG0005704	LOC117591375|XP_034140508.1|DGUA	LOC6615024|XP_002039441.1|DSEC
OG0005705	LOC117586879|XP_034133072.1|DGUA	LOC6604983|XP_002029826.1|DSEC
OG0005706	LOC117583212|XP_034127318.1|DGUA	LOC6606267|XP_002031072.1|DSEC
OG0005707	LOC117580830|XP_034123443.1|DGUA	LOC6620374|XP_032580657.1|DSEC
OG0005708	LOC117588688|XP_034136029.1|DGUA	LOC6615975|XP_002040342.1|DSEC
OG0005709	LOC117589724|XP_034137785.1|DGUA	LOC6612642|XP_002037146.1|DSEC
OG0005710	LOC117585627|XP_034131084.1|DGUA	LOC6606865|XP_002031659.1|DSEC
OG0005711	LOC117580465|XP_034122930.1|DGUA	LOC6619406|XP_002043621.1|DSEC
OG0005712	LOC117581853|XP_034125201.1|DGUA	LOC6621132|XP_002045312.1|DSEC
OG0005713	LOC117591107|XP_034140100.1|DGUA	LOC6617028|XP_002041356.2|DSEC
OG0005714	LOC117582884|XP_034126848.1|DGUA	LOC6621670|XP_032576570.1|DSEC
OG0005715	LOC117586618|XP_034132713.1|DGUA	LOC116801428|XP_032576773.1|DSEC
OG0005716	LOC117585677|XP_034131169.1|DGUA	LOC6607236|XP_032577913.1|DSEC
OG0005717	LOC117586546|XP_034132599.1|DGUA	LOC6613908|XP_032577151.1|DSEC
OG0005718	LOC117585485|XP_034130871.1|DGUA	LOC6606336|XP_002031141.1|DSEC
OG0005719	LOC117585294|XP_034130613.1|DGUA	LOC6617034|XP_002041362.1|DSEC
OG0005720	LOC117585130|XP_034130347.1|DGUA	LOC6616669|XP_002041024.1|DSEC
OG0005721	LOC117591110|XP_034140103.1|DGUA	LOC6617029|XP_032577143.1|DSEC
OG0005722	LOC117586703|XP_034132861.1|DGUA	LOC6614228|XP_032576762.1|DSEC
OG0005723	LOC117585970|XP_034131670.1|DGUA	LOC6613941|XP_002038405.1|DSEC
OG0005724	LOC117582305|XP_034125842.1|DGUA	LOC6610042|XP_002034658.1|DSEC
OG0005725	LOC117586290|XP_034132136.1|DGUA	LOC6616732|XP_032577893.1|DSEC
OG0005726	LOC117590364|XP_034138800.1|DGUA	LOC6620298|XP_002044506.1|DSEC
OG0005727	LOC117586499|XP_034132491.1|DGUA	LOC6614213|XP_002038658.1|DSEC
OG0005728	LOC117586126|XP_034131882.1|DGUA	LOC6607081|XP_032579517.1|DSEC
OG0005729	LOC117586018|XP_034131738.1|DGUA	LOC6607079|XP_032576318.1|DSEC
OG0005730	LOC117585953|XP_034131641.1|DGUA	LOC6607179|XP_002031965.1|DSEC
OG0005731	LOC117585952|XP_034131640.1|DGUA	LOC6607178|XP_002031964.1|DSEC
OG0005732	LOC117586748|XP_034132945.1|DGUA	LOC6606751|XP_002031548.1|DSEC
OG0005733	LOC117586747|XP_034132941.1|DGUA	LOC6606750|XP_032579312.1|DSEC
OG0005734	LOC117586488|XP_034132477.1|DGUA	LOC6619688|XP_032579428.1|DSEC
OG0005735	LOC117585806|XP_034131413.1|DGUA	LOC6613859|XP_032576202.1|DSEC
OG0005736	LOC117585574|XP_034131000.1|DGUA	LOC6614007|XP_002038461.1|DSEC
OG0005737	LOC117590045|XP_034138253.1|DGUA	LOC6607074|XP_002031862.2|DSEC
OG0005738	LOC117590018|XP_034138198.1|DGUA	LOC6606763|XP_032577366.1|DSEC
OG0005739	LOC117590006|XP_034138183.1|DGUA	LOC6606814|XP_002031611.1|DSEC
OG0005740	LOC117589715|XP_034137771.1|DGUA	LOC6612648|XP_002037152.2|DSEC
OG0005741	LOC117585314|XP_034130634.1|DGUA	LOC6614030|XP_002038484.1|DSEC
OG0005742	LOC117586095|XP_034131842.1|DGUA	LOC6616639|XP_032577111.1|DSEC
OG0005743	LOC117586178|XP_034131981.1|DGUA	LOC6607250|XP_002032029.1|DSEC
OG0005744	LOC117586609|XP_034132689.1|DGUA	LOC6607172|XP_002031958.1|DSEC
OG0005745	LOC117586537|XP_034132561.1|DGUA	LOC6613925|XP_032576782.1|DSEC
OG0005746	LOC117586553|XP_034132607.1|DGUA	LOC6613928|XP_002038393.1|DSEC
OG0005747	LOC117585954|XP_034131643.1|DGUA	LOC6613939|XP_002038403.1|DSEC
OG0005748	LOC117585219|XP_034130503.1|DGUA	LOC116801548|XP_032577766.1|DSEC
OG0005749	LOC117581139|XP_034123962.1|DGUA	LOC6618571|XP_032581211.1|DSEC
OG0005750	LOC117585743|XP_034131282.1|DGUA	LOC6614019|XP_002038473.1|DSEC
OG0005751	LOC117589077|XP_034136604.1|DGUA	LOC6605976|XP_002030788.1|DSEC
OG0005752	LOC117592415|XP_034142046.1|DGUA	LOC6609369|XP_002034058.1|DSEC
OG0005753	LOC117584841|XP_034129870.1|DGUA	LOC6613357|XP_002037831.1|DSEC
OG0005754	LOC117592059|XP_034141446.1|DGUA	LOC6609531|XP_002034214.1|DSEC
OG0005755	LOC117581911|XP_034125275.1|DGUA	LOC6615819|XP_002040189.1|DSEC
OG0005756	LOC117586250|XP_034132080.1|DGUA	LOC6607088|XP_002031876.1|DSEC
OG0005757	LOC117586179|XP_034131982.1|DGUA	LOC6607249|XP_002032028.1|DSEC
OG0005758	LOC117586543|XP_034132595.1|DGUA	LOC6613912|XP_032577046.1|DSEC
OG0005759	LOC117585544|XP_034130952.1|DGUA	LOC6607060|XP_032578474.1|DSEC
OG0005760	LOC117590057|XP_034138269.1|DGUA	LOC6606773|XP_032576811.1|DSEC
OG0005761	LOC117586338|XP_034132224.1|DGUA	LOC6620996|XP_032578206.1|DSEC
OG0005762	LOC117585099|XP_034130265.1|DGUA	LOC6620065|XP_002044277.1|DSEC
OG0005763	LOC117592616|XP_034142392.1|DGUA	LOC6607868|XP_002032622.1|DSEC
OG0005764	LOC117585686|XP_034131192.1|DGUA	LOC6614025|XP_002038479.1|DSEC
OG0005765	LOC117585681|XP_034131174.1|DGUA	LOC6621477|XP_032577547.1|DSEC
OG0005766	LOC117585116|XP_034130327.1|DGUA	LOC6616675|XP_032579034.1|DSEC
OG0005767	LOC117585320|XP_034130645.1|DGUA	LOC6619255|XP_002043472.2|DSEC
OG0005768	LOC117588327|XP_034135423.1|DGUA	LOC6612217|XP_032582401.1|DSEC
OG0005769	LOC117585162|XP_034130389.1|DGUA	LOC6613984|XP_002038440.1|DSEC
OG0005770	LOC117584904|XP_034129937.1|DGUA	LOC6621107|XP_032577800.1|DSEC
OG0005771	LOC117583522|XP_034127760.1|DGUA	LOC6612751|XP_002037254.1|DSEC
OG0005772	LOC117585266|XP_034130576.1|DGUA	LOC6607296|XP_002032075.1|DSEC
OG0005773	LOC117585971|XP_034131671.1|DGUA	LOC6606171|XP_002030979.1|DSEC
OG0005774	LOC117590189|XP_034138503.1|DGUA	LOC6606822|XP_002031619.1|DSEC
OG0005775	LOC117580473|XP_034122945.1|DGUA	LOC6619413|XP_002043628.1|DSEC
OG0005776	LOC117580419|XP_034122860.1|DGUA	LOC6605671|XP_032574989.1|DSEC
OG0005777	LOC117588092|XP_034135054.1|DGUA	LOC6611713|XP_002036246.1|DSEC
OG0005778	LOC117586603|XP_034132677.1|DGUA	LOC6607198|XP_032578779.1|DSEC
OG0005780	LOC117580452|XP_034122908.1|DGUA	LOC6605392|XP_032574245.1|DSEC
OG0005781	LOC117579911|XP_034121938.1|DGUA	LOC6605243|XP_002030081.1|DSEC
OG0005782	LOC117579912|XP_034121939.1|DGUA	LOC6605240|XP_002030078.1|DSEC
OG0005783	LOC117591441|XP_034140641.1|DGUA	LOC6608565|XP_002033299.1|DSEC
OG0005784	LOC117591222|XP_034140286.1|DGUA	LOC6616981|XP_032577586.1|DSEC
OG0005785	LOC117591210|XP_034140242.1|DGUA	LOC6616982|XP_032577328.1|DSEC
OG0005786	LOC117585994|XP_034131709.1|DGUA	LOC6606738|XP_002031535.1|DSEC
OG0005787	LOC117585903|XP_034131549.1|DGUA	LOC6613848|XP_032577742.1|DSEC
OG0005788	LOC117592118|XP_034141547.1|DGUA	LOC6609113|XP_002033815.1|DSEC
OG0005789	LOC117590159|XP_034138437.1|DGUA	LOC6620476|XP_032573647.1|DSEC
OG0005790	LOC117583150|XP_034127231.1|DGUA	LOC6612749|XP_002037252.1|DSEC
OG0005791	LOC117586481|XP_034132468.1|DGUA	LOC6606310|XP_032577079.1|DSEC
OG0005792	LOC117586486|XP_034132475.1|DGUA	LOC6606311|XP_002031116.1|DSEC
OG0005793	LOC117586057|XP_034131792.1|DGUA	LOC6606175|XP_032576453.1|DSEC
OG0005794	LOC117578508|XP_034119937.1|DGUA	LOC6608657|XP_002033390.2|DSEC
OG0005795	LOC117585533|XP_034130942.1|DGUA	LOC6616878|XP_002041214.1|DSEC
OG0005796	LOC117580455|XP_034122913.1|DGUA	LOC6619411|XP_032574346.1|DSEC
OG0005797	LOC117589380|XP_034137185.1|DGUA	LOC6605094|XP_002029935.1|DSEC
OG0005798	LOC117586632|XP_034132743.1|DGUA	LOC6607101|XP_002031889.1|DSEC
OG0005799	LOC117585242|XP_034130535.1|DGUA	LOC6614323|XP_032578818.1|DSEC
OG0005800	LOC117590004|XP_034138181.1|DGUA	LOC6614320|XP_002038760.1|DSEC
OG0005801	LOC117590003|XP_034138180.1|DGUA	LOC6614321|XP_032579174.1|DSEC
OG0005802	LOC117586728|XP_034132915.1|DGUA	LOC6606208|XP_032578658.1|DSEC
OG0005803	LOC117585243|XP_034130541.1|DGUA	LOC6607097|XP_032578636.1|DSEC
OG0005804	LOC117585135|XP_034130354.1|DGUA	LOC6616668|XP_032578048.1|DSEC
OG0005805	LOC117581265|XP_034124170.1|DGUA	LOC6618821|XP_002043070.1|DSEC
OG0005806	LOC117585477|XP_034130860.1|DGUA	LOC6607734|XP_002032497.1|DSEC
OG0005807	LOC117585168|XP_034130400.1|DGUA	LOC6607746|XP_032577461.1|DSEC
OG0005808	LOC117581033|XP_034123754.1|DGUA	LOC6619575|XP_002043790.1|DSEC
OG0005809	LOC117579532|XP_034121340.1|DGUA	LOC6610354|XP_032573530.1|DSEC
OG0005810	LOC117585247|XP_034130551.1|DGUA	LOC6614325|XP_002038765.1|DSEC
OG0005811	LOC117585249|XP_034130553.1|DGUA	LOC6614326|XP_002038766.1|DSEC
OG0005812	LOC117586633|XP_034132744.1|DGUA	LOC6607106|XP_002031894.2|DSEC
OG0005813	LOC117583593|XP_034127874.1|DGUA	LOC6607017|XP_002031806.1|DSEC
OG0005814	LOC117585748|XP_034131288.1|DGUA	LOC6614015|XP_032577558.1|DSEC
OG0005815	LOC117580130|XP_034122318.1|DGUA	LOC6607865|XP_002032619.1|DSEC
OG0005816	LOC117583703|XP_034128077.1|DGUA	LOC6619505|XP_002043720.1|DSEC
OG0005817	LOC117585265|XP_034130575.1|DGUA	LOC6607297|XP_002032076.1|DSEC
OG0005818	LOC117591102|XP_034140095.1|DGUA	LOC6616998|XP_032577824.1|DSEC
OG0005819	LOC117586275|XP_034132118.1|DGUA	LOC6614200|XP_002038647.1|DSEC
OG0005820	LOC117586276|XP_034132119.1|DGUA	LOC6614201|XP_002038648.1|DSEC
OG0005821	LOC117586410|XP_034132337.1|DGUA	LOC6614193|XP_002038640.1|DSEC
OG0005822	LOC117584302|XP_034129019.1|DGUA	LOC6611477|XP_032580733.1|DSEC
OG0005823	LOC117581048|XP_034123774.1|DGUA	LOC6618101|XP_002042399.1|DSEC
OG0005824	LOC117589914|XP_034138082.1|DGUA	LOC6606341|XP_002031146.1|DSEC
OG0005825	LOC117579847|XP_034121837.1|DGUA	LOC6605288|XP_002030126.1|DSEC
OG0005826	LOC117590155|XP_034138432.1|DGUA	LOC6620606|XP_002044809.2|DSEC
OG0005827	LOC117585724|XP_034131253.1|DGUA	LOC6616955|XP_002041283.1|DSEC
OG0005828	LOC117587115|XP_034133500.1|DGUA	LOC6611002|XP_002035559.1|DSEC
OG0005829	LOC117586027|XP_034131753.1|DGUA	LOC6607208|XP_002031992.1|DSEC
OG0005830	LOC117580275|XP_034122619.1|DGUA	LOC6610723|XP_032575837.1|DSEC
OG0005831	LOC117579567|XP_034121380.1|DGUA	LOC6610727|XP_002035293.2|DSEC
OG0005832	LOC117579816|XP_034121797.1|DGUA	LOC6610729|XP_032575675.1|DSEC
OG0005833	LOC117579389|XP_034121150.1|DGUA	LOC6610737|XP_032575311.1|DSEC
OG0005834	LOC117579399|XP_034121170.1|DGUA	LOC6610742|XP_002035308.1|DSEC
OG0005835	LOC117579781|XP_034121731.1|DGUA	LOC6610747|XP_002035313.1|DSEC
OG0005836	LOC117588836|XP_034136218.1|DGUA	LOC6606087|XP_032574697.1|DSEC
OG0005837	LOC117585771|XP_034131344.1|DGUA	LOC6607733|XP_002032496.1|DSEC
