Orthogroup	DGUA.longest_only	DVIR.longest_only
OG0004430	LOC117579163|XP_034120813.1|DGUA	LOC6624398|XP_002047649.1|DVIR
OG0004431	LOC117584971|XP_034130060.1|DGUA	LOC6631081|XP_002053807.1|DVIR
OG0004432	LOC117584970|XP_034130059.1|DGUA	LOC6630972|XP_002053806.2|DVIR
OG0004433	LOC117579721|XP_034121605.1|DGUA	LOC6623802|XP_015031578.1|DVIR
OG0004434	LOC117592338|XP_034141923.1|DGUA	LOC6625089|XP_002049356.1|DVIR
OG0004435	LOC117590451|XP_034138967.1|DGUA	LOC6626047|XP_002049145.2|DVIR
OG0004436	LOC117587475|XP_034134143.1|DGUA	LOC6626331|XP_032293374.1|DVIR
OG0004437	LOC117591862|XP_034141122.1|DGUA	LOC6627142|XP_002048954.1|DVIR
OG0004438	LOC117591799|XP_034140999.1|DGUA	LOC6626953|XP_002049405.1|DVIR
OG0004439	LOC117578731|XP_034120285.1|DGUA	LOC6626958|XP_002049410.1|DVIR
OG0004440	LOC117578869|XP_034120554.1|DGUA	LOC6627240|XP_002049161.1|DVIR
OG0004441	LOC117582625|XP_034126391.1|DGUA	LOC6628353|XP_002052219.1|DVIR
OG0004442	LOC117580988|XP_034123679.1|DGUA	LOC6626100|XP_015029791.1|DVIR
OG0004443	LOC117579112|XP_034120730.1|DGUA	LOC6622213|XP_002046908.1|DVIR
OG0004444	LOC117579754|XP_034121718.1|DGUA	LOC6625378|XP_002048994.1|DVIR
OG0004445	LOC117591257|XP_034140338.1|DGUA	LOC6635317|XP_032293164.1|DVIR
OG0004446	LOC117583539|XP_034127786.1|DGUA	LOC6632880|XP_002055932.2|DVIR
OG0004447	LOC117585359|XP_034130697.1|DGUA	LOC6632226|XP_002055874.1|DVIR
OG0004448	LOC117578872|XP_034120557.1|DGUA	LOC6627222|XP_002049851.1|DVIR
OG0004449	LOC117587319|XP_034133841.1|DGUA	LOC6622396|XP_002048415.2|DVIR
OG0004450	LOC117582413|XP_034125997.1|DGUA	LOC6625674|XP_002049373.2|DVIR
OG0004451	LOC117591687|XP_034140905.1|DGUA	LOC6625275|XP_002049366.1|DVIR
OG0004452	LOC117590626|XP_034139331.1|DGUA	LOC6626044|XP_002049142.1|DVIR
OG0004453	LOC117578567|XP_034120034.1|DGUA	LOC6625787|XP_032292919.1|DVIR
OG0004454	LOC117586381|XP_034132302.1|DGUA	LOC6629971|XP_002053080.1|DVIR
OG0004455	LOC117591262|XP_034140342.1|DGUA	LOC6622368|XP_032290028.1|DVIR
OG0004456	LOC117590822|XP_034139682.1|DGUA	LOC6634399|XP_002058152.1|DVIR
OG0004457	LOC117579115|XP_034120735.1|DGUA	LOC6622278|XP_032289873.1|DVIR
OG0004458	LOC117579551|XP_034121360.1|DGUA	LOC6623770|XP_002048621.2|DVIR
OG0004459	LOC117579300|XP_034120998.1|DGUA	LOC116649862|XP_032288969.1|DVIR, LOC6622148|XP_015030439.1|DVIR
OG0004460	LOC117589404|XP_034137220.1|DGUA	LOC6622501|XP_002046707.1|DVIR
OG0004461	LOC117579729|XP_034121617.1|DGUA	LOC6623386|XP_002048230.1|DVIR
OG0004462	LOC117579102|XP_034120715.1|DGUA	LOC6623076|XP_002047572.1|DVIR
OG0004463	LOC117579948|XP_034121998.1|DGUA	LOC6622852|XP_015031356.1|DVIR
OG0004464	LOC117579753|XP_034121665.1|DGUA	LOC6622571|XP_032290716.1|DVIR
OG0004465	LOC117587900|XP_034134769.1|DGUA	LOC6629174|XP_002052369.1|DVIR
OG0004466	LOC117579723|XP_034121610.1|DGUA	LOC6624574|XP_032291092.1|DVIR
OG0004467	LOC117579387|XP_034121148.1|DGUA	LOC6622980|XP_002048041.1|DVIR
OG0004468	LOC117579997|XP_034122085.1|DGUA	LOC6622955|XP_002048042.1|DVIR
OG0004469	LOC117591272|XP_034140358.1|DGUA	LOC6623643|XP_032290512.1|DVIR
OG0004470	LOC117582557|XP_034126276.1|DGUA	LOC6627901|XP_002051815.1|DVIR
OG0004471	LOC117583310|XP_034127444.1|DGUA	LOC6630882|XP_032290487.1|DVIR
OG0004472	LOC117578685|XP_034120208.1|DGUA	LOC6625924|XP_002049294.1|DVIR
OG0004473	LOC117592617|XP_034142393.1|DGUA	LOC6624828|XP_002049567.2|DVIR
OG0004474	LOC117591947|XP_034141255.1|DGUA	LOC6624827|XP_002049566.1|DVIR
OG0004475	LOC117592675|XP_034142527.1|DGUA	LOC6625052|XP_002049173.1|DVIR
OG0004476	LOC117590229|XP_034138589.1|DGUA, LOC117587925|XP_034134803.1|DGUA	LOC6627943|XP_002051416.2|DVIR
OG0004477	LOC117584188|XP_034128850.1|DGUA	LOC6626873|XP_002049617.1|DVIR
OG0004478	LOC117579582|XP_034121413.1|DGUA	LOC6626627|XP_002049411.1|DVIR
OG0004479	LOC117592563|XP_034142333.1|DGUA	LOC6625304|XP_002049968.2|DVIR
OG0004480	LOC117591009|XP_034139985.1|DGUA	LOC6631739|XP_002055459.1|DVIR
OG0004481	LOC117580201|XP_034122481.1|DGUA	LOC6625975|XP_002050506.1|DVIR
OG0004482	LOC117583533|XP_034127778.1|DGUA	LOC6629477|XP_032295955.1|DVIR
OG0004483	LOC117591743|XP_034140948.1|DGUA	LOC6625227|XP_002049964.1|DVIR
OG0004484	LOC117586328|XP_034132210.1|DGUA	LOC6630000|XP_002054713.1|DVIR
OG0004485	LOC117588683|XP_034136022.1|DGUA	LOC6635474|XP_032296264.1|DVIR
OG0004486	LOC117578876|XP_034120563.1|DGUA	LOC6625047|XP_002049168.1|DVIR
OG0004487	LOC117587259|XP_034133724.1|DGUA	LOC6624014|XP_002047404.1|DVIR
OG0004488	LOC117592132|XP_034141569.1|DGUA	LOC6635947|XP_002059390.1|DVIR
OG0004489	LOC117579531|XP_034121339.1|DGUA	LOC6624461|XP_002046635.1|DVIR
OG0004490	LOC117590061|XP_034138278.1|DGUA	LOC6636416|XP_002059872.1|DVIR
OG0004491	LOC117587776|XP_034134609.1|DGUA	LOC6628712|XP_002051330.1|DVIR
OG0004492	LOC117580210|XP_034122495.1|DGUA	LOC6631702|XP_015026444.2|DVIR, LOC6624517|XP_002048126.1|DVIR
OG0004493	LOC117590658|XP_034139401.1|DGUA	LOC6622637|XP_002048452.1|DVIR
OG0004494	LOC117585345|XP_034130680.1|DGUA, LOC117585969|XP_034131669.1|DGUA, LOC117585187|XP_034130424.1|DGUA	LOC6633163|XP_002056612.2|DVIR, LOC6632984|XP_002056487.2|DVIR
OG0004495	LOC117585433|XP_034130798.1|DGUA	LOC6630853|XP_032292060.1|DVIR, LOC6630851|XP_002053933.2|DVIR, LOC116650851|XP_032291603.1|DVIR
OG0004496	LOC117589902|XP_034138067.1|DGUA	LOC6624377|XP_002046911.2|DVIR
OG0004497	LOC117591863|XP_034141123.1|DGUA	LOC6626426|XP_002050266.1|DVIR
OG0004498	LOC117589646|XP_034137669.1|DGUA	LOC116651240|XP_032293100.1|DVIR
OG0004500	LOC117579248|XP_034120929.1|DGUA	LOC6626948|XP_002050938.1|DVIR
OG0004501	LOC117592108|XP_034141520.1|DGUA	LOC6635968|XP_002059332.1|DVIR
OG0004503	LOC117589686|XP_034137733.1|DGUA	LOC6625313|XP_032291679.1|DVIR, LOC6625312|XP_032291680.1|DVIR
OG0004504	LOC117590090|XP_034138323.1|DGUA	LOC6635251|XP_002058759.1|DVIR
OG0004505	LOC117589549|XP_034137446.1|DGUA	LOC6630005|XP_015026849.1|DVIR
OG0004506	LOC117583681|XP_034128046.1|DGUA	LOC6631158|XP_002054512.1|DVIR
OG0004507	LOC117582745|XP_034126576.1|DGUA	LOC6634947|XP_002058535.2|DVIR
OG0004508	LOC117583307|XP_034127442.1|DGUA	LOC6634922|XP_002058682.2|DVIR
OG0004509	LOC117579843|XP_034121831.1|DGUA	LOC6623125|XP_002048596.1|DVIR
OG0004510	LOC117580700|XP_034123231.1|DGUA	LOC6634403|XP_032289261.1|DVIR
OG0004511	LOC117582785|XP_034126654.1|DGUA	LOC6631143|XP_002054246.2|DVIR
OG0004512	LOC117590679|XP_034139452.1|DGUA	LOC6636202|XP_002059692.2|DVIR
OG0004513	LOC117590667|XP_034139424.1|DGUA	LOC6636221|XP_002059701.1|DVIR
OG0004514	LOC117590654|XP_034139392.1|DGUA	LOC6636230|XP_015024003.1|DVIR
OG0004515	LOC117588599|XP_034135894.1|DGUA	LOC6632194|XP_002054982.2|DVIR
OG0004516	LOC117581465|XP_034124574.1|DGUA	LOC6633520|XP_002057068.2|DVIR
OG0004517	LOC117590255|XP_034138617.1|DGUA	LOC6631849|XP_032296029.1|DVIR
OG0004518	LOC117588266|XP_034135292.1|DGUA	LOC6636526|XP_032289124.1|DVIR
OG0004519	LOC117582958|XP_034126959.1|DGUA	LOC6634873|XP_002058602.2|DVIR
OG0004520	LOC117588539|XP_034135798.1|DGUA	LOC6632150|XP_015026316.1|DVIR
OG0004521	LOC117583372|XP_034127548.1|DGUA	LOC6635863|XP_032292678.1|DVIR
OG0004522	LOC117590203|XP_034138546.1|DGUA	LOC6635527|XP_002059098.1|DVIR
OG0004523	LOC117583573|XP_034127843.1|DGUA	LOC6632823|XP_032289482.1|DVIR
OG0004524	LOC117591154|XP_034140161.1|DGUA	LOC6633592|XP_002056804.2|DVIR
OG0004525	LOC117581558|XP_034124781.1|DGUA	LOC6631992|XP_015026582.1|DVIR
OG0004526	LOC117590568|XP_034139199.1|DGUA	LOC6634805|XP_032289260.1|DVIR
OG0004527	LOC117588292|XP_034135363.1|DGUA	LOC6636653|XP_002060131.1|DVIR
OG0004528	LOC117588472|XP_034135655.1|DGUA	LOC6632128|XP_002055101.1|DVIR
OG0004529	LOC117581093|XP_034123872.1|DGUA	LOC6636014|XP_002059538.2|DVIR
OG0004530	LOC117581332|XP_034124342.1|DGUA	LOC6631968|XP_002055015.2|DVIR
OG0004531	LOC117589871|XP_034138032.1|DGUA	LOC6633022|XP_032289597.1|DVIR
OG0004532	LOC117580704|XP_034123245.1|DGUA	LOC6633570|XP_002057375.3|DVIR
OG0004533	LOC117590955|XP_034139895.1|DGUA	LOC6633829|XP_002057108.1|DVIR
OG0004534	LOC117588723|XP_034136074.1|DGUA	LOC6631948|XP_002055400.1|DVIR
OG0004535	LOC117589252|XP_034136917.1|DGUA	LOC6623474|XP_002046254.1|DVIR
OG0004536	LOC117588771|XP_034136144.1|DGUA	LOC6632055|XP_032295882.1|DVIR
OG0004537	LOC117588504|XP_034135717.1|DGUA	LOC6633578|XP_032296569.1|DVIR
OG0004538	LOC117592036|XP_034141397.1|DGUA	LOC6635803|XP_015024249.1|DVIR
OG0004539	LOC117585324|XP_034130651.1|DGUA	LOC6629897|XP_002053992.1|DVIR
OG0004540	LOC117590941|XP_034139874.1|DGUA	LOC6634638|XP_032296401.1|DVIR
OG0004541	LOC117586881|XP_034133083.1|DGUA	LOC6625212|XP_015029807.1|DVIR
OG0004542	LOC117590235|XP_034138597.1|DGUA	LOC6632051|XP_032295759.1|DVIR
OG0004543	LOC117590474|XP_034139020.1|DGUA	LOC6633730|XP_002057015.3|DVIR
OG0004544	LOC117590564|XP_034139196.1|DGUA	LOC6634472|XP_002058243.2|DVIR
OG0004545	LOC117585739|XP_034131276.1|DGUA	LOC6630914|XP_002053773.1|DVIR
OG0004546	LOC117583230|XP_034127379.1|DGUA	LOC6626386|XP_002048728.1|DVIR
OG0004547	LOC117591502|XP_034140690.1|DGUA	LOC6633449|XP_002056911.1|DVIR
OG0004548	LOC117590452|XP_034138963.1|DGUA	LOC6632014|XP_002054947.1|DVIR
OG0004549	LOC117588798|XP_034136202.1|DGUA	LOC6634530|XP_032296438.1|DVIR
OG0004550	LOC117581222|XP_034124092.1|DGUA	LOC6633815|XP_032296528.1|DVIR
OG0004551	LOC117578764|XP_034120360.1|DGUA	LOC6626789|XP_002049828.1|DVIR
OG0004552	LOC117590761|XP_034139591.1|DGUA	LOC6633316|XP_032296683.1|DVIR
OG0004553	LOC117579982|XP_034122052.1|DGUA	LOC6623399|XP_002046760.1|DVIR
OG0004554	LOC117588341|XP_034135442.1|DGUA	LOC6636697|XP_002060117.2|DVIR
OG0004555	LOC117588549|XP_034135821.1|DGUA	LOC6636696|XP_002060116.1|DVIR
OG0004556	LOC117588775|XP_034136155.1|DGUA	LOC6632119|XP_032296193.1|DVIR
OG0004557	LOC117580876|XP_034123516.1|DGUA, LOC117580827|XP_034123439.1|DGUA	LOC6634720|XP_032289224.1|DVIR
OG0004558	LOC117581368|XP_034124394.1|DGUA	LOC6632142|XP_002055394.2|DVIR
OG0004559	LOC117585291|XP_034130610.1|DGUA	LOC6630781|XP_002054815.1|DVIR
OG0004560	LOC117585339|XP_034130669.1|DGUA	LOC26530460|XP_032296669.1|DVIR
OG0004561	LOC117583777|XP_034128223.1|DGUA	LOC6630943|XP_032296190.1|DVIR
OG0004562	LOC117585641|XP_034131117.1|DGUA	LOC6630063|XP_002054285.1|DVIR
OG0004563	LOC117582763|XP_034126617.1|DGUA	LOC6630290|XP_032295103.1|DVIR
OG0004564	LOC117586203|XP_034132028.1|DGUA	LOC6632520|XP_032289567.1|DVIR
OG0004565	LOC117589910|XP_034138074.1|DGUA	LOC6629529|XP_002053963.1|DVIR
OG0004566	LOC117590887|XP_034139810.1|DGUA	LOC6631669|XP_002055411.1|DVIR
OG0004567	LOC117581394|XP_034124427.1|DGUA	LOC6634471|XP_002058242.1|DVIR
OG0004568	LOC117588528|XP_034135777.1|DGUA	LOC6634736|XP_032289215.1|DVIR
OG0004569	LOC117590016|XP_034138193.1|DGUA	LOC6633034|XP_002056061.2|DVIR
OG0004570	LOC117588328|XP_034135428.1|DGUA	LOC6627218|XP_002050215.1|DVIR
OG0004571	LOC117588731|XP_034136096.1|DGUA	LOC6635435|XP_002059071.1|DVIR
OG0004572	LOC117582320|XP_034125858.1|DGUA	LOC6629015|XP_002052757.1|DVIR
OG0004573	LOC117589770|XP_034137857.1|DGUA	LOC6632608|XP_032289522.1|DVIR
OG0004574	LOC117580622|XP_034123091.1|DGUA	LOC6633362|XP_002057166.1|DVIR
OG0004575	LOC117580618|XP_034123087.1|DGUA	LOC6633361|XP_032296533.1|DVIR
OG0004576	LOC117585520|XP_034130917.1|DGUA	LOC6629883|XP_002054543.1|DVIR
OG0004577	LOC117589528|XP_034137412.1|DGUA	LOC6630973|XP_032289911.1|DVIR
OG0004578	LOC117588642|XP_034135962.1|DGUA	LOC6631801|XP_015026728.1|DVIR
OG0004579	LOC117582478|XP_034126114.1|DGUA	LOC6628057|XP_032294626.1|DVIR
OG0004580	LOC117589942|XP_034138121.1|DGUA	LOC6632253|XP_002056082.1|DVIR
OG0004581	LOC117589929|XP_034138103.1|DGUA	LOC6634884|XP_002058503.1|DVIR
OG0004582	LOC117582977|XP_034126990.1|DGUA	LOC6630468|XP_002054104.2|DVIR
OG0004583	LOC117581344|XP_034124362.1|DGUA	LOC6631672|XP_002055414.1|DVIR
OG0004584	LOC117578754|XP_034120331.1|DGUA	LOC6626091|XP_002049400.1|DVIR
OG0004585	LOC117582962|XP_034126965.1|DGUA	LOC6633025|XP_002055942.1|DVIR
OG0004586	LOC117590468|XP_034139005.1|DGUA	LOC6634789|XP_032296324.1|DVIR
OG0004587	LOC117582907|XP_034126892.1|DGUA	LOC6632829|XP_032289481.1|DVIR
OG0004588	LOC117583327|XP_034127479.1|DGUA	LOC6632827|XP_002055913.1|DVIR
OG0004589	LOC117581527|XP_034124715.1|DGUA	LOC6631946|XP_032295426.1|DVIR
OG0004590	LOC117585833|XP_034131460.1|DGUA	LOC6632814|XP_032289443.1|DVIR
OG0004591	LOC117585831|XP_034131458.1|DGUA	LOC6632262|XP_015025983.1|DVIR
OG0004592	LOC117590418|XP_034138916.1|DGUA	LOC6631425|XP_002054939.1|DVIR
OG0004593	LOC117590402|XP_034138891.1|DGUA	LOC6633446|XP_002056908.1|DVIR
OG0004594	LOC117581529|XP_034124726.1|DGUA	LOC6632009|XP_032296004.1|DVIR
OG0004595	LOC117581638|XP_034124897.1|DGUA	LOC6633744|XP_002057029.1|DVIR
OG0004596	LOC117590475|XP_034139022.1|DGUA	LOC6634475|XP_032296429.1|DVIR
OG0004597	LOC117581230|XP_034124105.1|DGUA	LOC6634582|XP_002058083.1|DVIR
OG0004598	LOC117589084|XP_034136610.1|DGUA	LOC6622978|XP_002046506.1|DVIR
OG0004599	LOC117581895|XP_034125254.1|DGUA	LOC6628258|XP_002052538.1|DVIR
OG0004600	LOC117581095|XP_034123875.1|DGUA	LOC6636170|XP_002059556.1|DVIR
OG0004601	LOC117580914|XP_034123567.1|DGUA	LOC6636023|XP_002059547.3|DVIR
OG0004602	LOC117581176|XP_034124010.1|DGUA	LOC6631937|XP_002055484.1|DVIR
OG0004603	LOC117582289|XP_034125817.1|DGUA	LOC6628197|XP_002052856.1|DVIR
OG0004604	LOC117590371|XP_034138808.1|DGUA	LOC6632048|XP_002055245.1|DVIR
OG0004605	LOC117588340|XP_034135441.1|DGUA	LOC6631422|XP_002055307.2|DVIR
OG0004606	LOC117586691|XP_034132846.1|DGUA	LOC6632503|XP_015026166.1|DVIR
OG0004607	LOC117590980|XP_034139944.1|DGUA	LOC6634743|XP_032296279.1|DVIR
OG0004608	LOC117591404|XP_034140541.1|DGUA	LOC6636130|XP_032296081.1|DVIR
OG0004609	LOC117590365|XP_034138802.1|DGUA	LOC6631482|XP_002055427.1|DVIR
OG0004610	LOC117582926|XP_034126915.1|DGUA	LOC6631279|XP_032295420.1|DVIR
OG0004611	LOC117582754|XP_034126588.1|DGUA	LOC6629501|XP_032294834.1|DVIR
OG0004612	LOC117582755|XP_034126590.1|DGUA	LOC6629502|XP_002054522.1|DVIR
OG0004613	LOC117589932|XP_034138107.1|DGUA	LOC6634885|XP_002058504.1|DVIR
OG0004614	LOC117588477|XP_034135665.1|DGUA	LOC6632171|XP_002055269.2|DVIR
OG0004615	LOC117588387|XP_034135506.1|DGUA	LOC6634749|XP_032296276.1|DVIR
OG0004616	LOC117590407|XP_034138896.1|DGUA	LOC6636661|XP_002060139.1|DVIR
OG0004617	LOC117582650|XP_034126438.1|DGUA	LOC6628830|XP_002052071.1|DVIR
OG0004618	LOC117583651|XP_034128000.1|DGUA	LOC6629531|XP_002053965.1|DVIR
OG0004619	LOC117583067|XP_034127131.1|DGUA	LOC6630969|XP_002053803.1|DVIR
OG0004620	LOC117589657|XP_034137683.1|DGUA	LOC6629712|XP_002053074.1|DVIR
OG0004621	LOC117586237|XP_034132066.1|DGUA	LOC6629631|XP_002053333.1|DVIR
OG0004622	LOC117589487|XP_034137340.1|DGUA	LOC6632907|XP_015026075.1|DVIR
OG0004623	LOC117585497|XP_034130887.1|DGUA	LOC6632220|XP_002055888.1|DVIR
OG0004624	LOC117586660|XP_034132797.1|DGUA	LOC6630759|XP_002054618.1|DVIR
OG0004625	LOC117580808|XP_034123401.1|DGUA	LOC6634439|XP_032296347.1|DVIR
OG0004626	LOC117581107|XP_034123902.1|DGUA	LOC6631543|XP_032295830.1|DVIR
OG0004627	LOC117580272|XP_034122606.1|DGUA	LOC6623650|XP_002046306.2|DVIR
OG0004628	LOC117590512|XP_034139093.1|DGUA	LOC6636926|XP_032289219.1|DVIR
OG0004629	LOC117589483|XP_034137335.1|DGUA	LOC6630470|XP_015027016.1|DVIR
OG0004630	LOC117583779|XP_034128225.1|DGUA	LOC6633060|XP_032289698.1|DVIR
OG0004631	LOC117589536|XP_034137422.1|DGUA	LOC6632805|XP_032289411.1|DVIR, LOC6633584|XP_002057262.1|DVIR, LOC6623960|XP_002046847.1|DVIR
OG0004632	LOC117589564|XP_034137498.1|DGUA	LOC6632806|XP_002056233.2|DVIR
OG0004633	LOC117584966|XP_034130055.1|DGUA	LOC6632217|XP_002055885.1|DVIR
OG0004634	LOC117585083|XP_034130240.1|DGUA	LOC6633234|XP_002055849.1|DVIR
OG0004635	LOC117581505|XP_034124666.1|DGUA	LOC6631942|XP_002055044.2|DVIR
OG0004636	LOC117588444|XP_034135618.1|DGUA	LOC6632091|XP_032295384.1|DVIR
OG0004637	LOC117588789|XP_034136184.1|DGUA	LOC6633413|XP_015025557.1|DVIR
OG0004638	LOC117588322|XP_034135410.1|DGUA	LOC6635417|XP_032296143.1|DVIR
OG0004639	LOC117583731|XP_034128139.1|DGUA	LOC6630242|XP_002053906.2|DVIR
OG0004640	LOC117583158|XP_034127243.1|DGUA	LOC6630244|XP_002053908.2|DVIR
OG0004641	LOC117581456|XP_034124559.1|DGUA	LOC6633851|XP_032295983.1|DVIR
OG0004642	LOC117588791|XP_034136189.1|DGUA	LOC6633414|XP_002056813.1|DVIR
OG0004643	LOC117586331|XP_034132215.1|DGUA	LOC6629349|XP_002053265.1|DVIR
OG0004644	LOC117591513|XP_034140697.1|DGUA	LOC6634681|XP_002057997.1|DVIR
OG0004645	LOC117582286|XP_034125814.1|DGUA	LOC6628190|XP_002052849.1|DVIR
OG0004646	LOC117583544|XP_034127796.1|DGUA	LOC6632879|XP_002055931.1|DVIR
OG0004647	LOC117580706|XP_034123252.1|DGUA	LOC6633814|XP_032296599.1|DVIR
OG0004648	LOC117581253|XP_034124149.1|DGUA, LOC117579176|XP_034120829.1|DGUA	LOC6632168|XP_015026659.2|DVIR
OG0004649	LOC117581011|XP_034123713.1|DGUA	LOC6633748|XP_002056934.1|DVIR
OG0004650	LOC117581762|XP_034125054.1|DGUA	LOC6627753|XP_032293389.1|DVIR
OG0004651	LOC117583477|XP_034127677.1|DGUA	LOC6630547|XP_002054418.3|DVIR
OG0004652	LOC117583680|XP_034128043.1|DGUA	LOC6632939|XP_002056126.1|DVIR
OG0004653	LOC117579364|XP_034121089.1|DGUA	LOC6622712|XP_002048313.1|DVIR
OG0004654	LOC117582160|XP_034125648.1|DGUA	LOC6628457|XP_002051829.1|DVIR
OG0004655	LOC117589844|XP_034137991.1|DGUA	LOC6629938|XP_002054366.3|DVIR
OG0004656	LOC117588564|XP_034135842.1|DGUA	LOC6635452|XP_002059054.1|DVIR
OG0004657	LOC117585102|XP_034130272.1|DGUA	LOC6632965|XP_002056355.3|DVIR
OG0004659	LOC117583644|XP_034127987.1|DGUA	LOC6629310|XP_002052974.1|DVIR
OG0004660	LOC117585737|XP_034131273.1|DGUA	LOC6630916|XP_002053775.1|DVIR
OG0004661	LOC117583051|XP_034127104.1|DGUA	LOC6630545|XP_002054416.1|DVIR
OG0004662	LOC117585473|XP_034130854.1|DGUA	LOC6632329|XP_002056389.1|DVIR
OG0004663	LOC117581062|XP_034123825.1|DGUA	LOC6636051|XP_002059515.1|DVIR
OG0004664	LOC117580638|XP_034123119.1|DGUA	LOC6636050|XP_002059514.1|DVIR
OG0004665	LOC117580647|XP_034123137.1|DGUA	LOC6634719|XP_002058318.1|DVIR
OG0004666	LOC117589737|XP_034137804.1|DGUA	LOC6630044|XP_032295130.1|DVIR
OG0004667	LOC117589510|XP_034137385.1|DGUA	LOC26531172|XP_015027868.1|DVIR
OG0004668	LOC117580710|XP_034123256.1|DGUA	LOC6633857|XP_032295880.1|DVIR
OG0004669	LOC117584863|XP_034129903.1|DGUA	LOC6627541|XP_002052488.1|DVIR
OG0004670	LOC117591200|XP_034140230.1|DGUA, LOC117591202|XP_034140232.1|DGUA	LOC6630234|XP_002054574.3|DVIR
OG0004671	LOC117583714|XP_034128095.1|DGUA	LOC6630247|XP_002053761.1|DVIR
OG0004672	LOC117583774|XP_034128219.1|DGUA	LOC6630400|XP_032294921.1|DVIR
OG0004673	LOC117585456|XP_034130834.1|DGUA	LOC6631093|XP_002054053.1|DVIR
OG0004674	LOC117583304|XP_034127439.1|DGUA	LOC6632300|XP_002055989.2|DVIR
OG0004675	LOC117582828|XP_034126771.1|DGUA	LOC6632302|XP_002055991.1|DVIR
OG0004676	LOC117582837|XP_034126784.1|DGUA	LOC6635122|XP_002058574.1|DVIR
OG0004677	LOC117585595|XP_034131030.1|DGUA	LOC6635011|XP_032295175.1|DVIR
OG0004678	LOC117585589|XP_034131016.1|DGUA	LOC6631192|XP_002054837.1|DVIR
OG0004679	LOC117585353|XP_034130688.1|DGUA	LOC6631183|XP_002053238.1|DVIR
OG0004680	LOC117583505|XP_034127738.1|DGUA	LOC6630690|XP_032295315.1|DVIR
OG0004681	LOC117589574|XP_034137519.1|DGUA	LOC6629569|XP_002054852.2|DVIR
OG0004682	LOC117582318|XP_034125856.1|DGUA	LOC6627311|XP_002052141.1|DVIR
OG0004683	LOC117589634|XP_034137615.1|DGUA	LOC6632537|XP_002056180.1|DVIR
OG0004684	LOC117585484|XP_034130869.1|DGUA	LOC116651838|XP_032294830.1|DVIR, LOC6630831|XP_002054117.1|DVIR
OG0004685	LOC117585566|XP_034130990.1|DGUA	LOC6632745|XP_015025972.1|DVIR
OG0004686	LOC117585939|XP_034131599.1|DGUA	LOC6632612|XP_002056312.1|DVIR
OG0004687	LOC117585252|XP_034130556.1|DGUA	LOC6632986|XP_002055836.2|DVIR
OG0004688	LOC117586569|XP_034132621.1|DGUA	LOC6629959|XP_015027150.1|DVIR
OG0004689	LOC117583749|XP_034128159.1|DGUA	LOC6630606|XP_002054481.2|DVIR
OG0004690	LOC117586578|XP_034132634.1|DGUA	LOC26531269|XP_032291384.1|DVIR
OG0004691	LOC117583362|XP_034127532.1|DGUA	LOC6632758|XP_002055856.1|DVIR
OG0004692	LOC117585034|XP_034130171.1|DGUA	LOC6630531|XP_002054806.1|DVIR, LOC116649728|XP_032294649.1|DVIR
OG0004693	LOC117584933|XP_034129983.1|DGUA	LOC6630527|XP_002054804.2|DVIR
OG0004694	LOC117585667|XP_034131155.1|DGUA	LOC6629491|XP_002052950.2|DVIR
OG0004695	LOC117582818|XP_034126749.1|DGUA	LOC6632304|XP_002055993.2|DVIR
OG0004696	LOC117589863|XP_034138022.1|DGUA	LOC6629736|XP_002054140.1|DVIR
OG0004697	LOC117588492|XP_034135687.1|DGUA	LOC6631362|XP_032296002.1|DVIR
OG0004698	LOC117590316|XP_034138696.1|DGUA	LOC6632138|XP_002055390.1|DVIR
OG0004699	LOC117589688|XP_034137735.1|DGUA	LOC6629710|XP_002053072.1|DVIR
OG0004700	LOC117590070|XP_034138291.1|DGUA	LOC6633036|XP_032289642.1|DVIR
OG0004701	LOC117585138|XP_034130356.1|DGUA	LOC6629416|XP_002053150.1|DVIR
OG0004702	LOC117585787|XP_034131368.1|DGUA	LOC6630767|XP_002054825.2|DVIR
OG0004703	LOC117582722|XP_034126539.1|DGUA	LOC6630176|XP_015027069.1|DVIR
OG0004704	LOC117582793|XP_034126692.1|DGUA	LOC6630642|XP_002053025.1|DVIR
OG0004705	LOC117589954|XP_034138143.1|DGUA	LOC6634893|XP_002058481.1|DVIR
OG0004706	LOC117589199|XP_034136818.1|DGUA	LOC6622495|XP_002046422.1|DVIR
OG0004707	LOC117584861|XP_034129897.1|DGUA	LOC6629699|XP_002052957.2|DVIR
OG0004708	LOC117586522|XP_034132546.1|DGUA	LOC6630277|XP_002054888.3|DVIR
OG0004709	LOC117584999|XP_034130127.1|DGUA	LOC6634939|XP_002058709.1|DVIR
OG0004710	LOC117583784|XP_034128253.1|DGUA	LOC6631208|XP_002054439.1|DVIR
OG0004711	LOC117583229|XP_034127339.1|DGUA	LOC6630225|XP_032295015.1|DVIR
OG0004712	LOC117589612|XP_034137579.1|DGUA	LOC6630582|XP_002053854.1|DVIR
OG0004713	LOC117585143|XP_034130363.1|DGUA	LOC6635149|XP_002058633.2|DVIR
OG0004714	LOC117585656|XP_034131134.1|DGUA	LOC26530937|XP_032295164.1|DVIR
OG0004715	LOC117584613|XP_034129519.1|DGUA	LOC6634161|XP_002057528.1|DVIR
OG0004716	LOC117585142|XP_034130362.1|DGUA	LOC6634852|XP_002058642.1|DVIR
