Orthogroup	DGUA.longest_only	DMAU.longest_only
OG0005118	LOC117588110|XP_034135073.1|DGUA	LOC117145663|XP_033167290.1|DMAU
OG0005119	LOC117592165|XP_034141628.1|DGUA	LOC117135468|XP_033151572.1|DMAU
OG0005120	LOC117587296|XP_034133776.1|DGUA	LOC117140718|XP_033159674.1|DMAU
OG0005121	LOC117579880|XP_034121906.1|DGUA	LOC117141420|XP_033160739.1|DMAU
OG0005122	LOC117579713|XP_034121598.1|DGUA	LOC117140842|XP_033159857.1|DMAU
OG0005123	LOC117579034|XP_034120611.1|DGUA	LOC117141131|XP_033160348.1|DMAU
OG0005124	LOC117588863|XP_034136257.1|DGUA	LOC117139021|XP_033157006.1|DMAU
OG0005125	LOC117588856|XP_034136247.1|DGUA	LOC117142010|XP_033161749.1|DMAU
OG0005126	LOC117586919|XP_034133161.1|DGUA	LOC117140869|XP_033159899.1|DMAU
OG0005127	LOC117586931|XP_034133185.1|DGUA	LOC117139450|XP_033157649.1|DMAU
OG0005128	LOC117578490|XP_034119918.1|DGUA	LOC117135877|XP_033152312.1|DMAU
OG0005129	LOC117580191|XP_034122442.1|DGUA	LOC117140496|XP_033159350.1|DMAU
OG0005130	LOC117579109|XP_034120725.1|DGUA	LOC117139636|XP_033157987.1|DMAU
OG0005131	LOC117579411|XP_034121181.1|DGUA	LOC117139045|XP_033157039.1|DMAU
OG0005132	LOC117587097|XP_034133466.1|DGUA	LOC117139968|XP_033158560.1|DMAU
OG0005133	LOC117579904|XP_034121931.1|DGUA	LOC117141465|XP_033160817.1|DMAU
OG0005134	LOC117589347|XP_034137101.1|DGUA	LOC117140635|XP_033159552.1|DMAU
OG0005135	LOC117587124|XP_034133515.1|DGUA	LOC117141823|XP_033161367.1|DMAU
OG0005136	LOC117587116|XP_034133501.1|DGUA	LOC117141820|XP_033161363.1|DMAU
OG0005137	LOC117583613|XP_034127942.1|DGUA	LOC117144898|XP_033166219.1|DMAU
OG0005138	LOC117579166|XP_034120818.1|DGUA	LOC117140184|XP_033158851.1|DMAU
OG0005139	LOC117587416|XP_034133965.1|DGUA	LOC117142064|XP_033161832.1|DMAU
OG0005140	LOC117584770|XP_034129763.1|DGUA	LOC117135211|XP_033151190.1|DMAU
OG0005141	LOC117592410|XP_034142036.1|DGUA	LOC117135581|XP_033151797.1|DMAU
OG0005142	LOC117579990|XP_034122076.1|DGUA	LOC117140621|XP_033159531.1|DMAU
OG0005143	LOC117579986|XP_034122057.1|DGUA	LOC117139218|XP_033157292.1|DMAU
OG0005144	LOC117579993|XP_034122079.1|DGUA	LOC117141380|XP_033160681.1|DMAU
OG0005145	LOC117579989|XP_034122075.1|DGUA	LOC117140945|XP_033160033.1|DMAU
OG0005146	LOC117586807|XP_034132970.1|DGUA	LOC117142058|XP_033161824.1|DMAU
OG0005147	LOC117586811|XP_034132976.1|DGUA	LOC117142060|XP_033161828.1|DMAU
OG0005148	LOC117579261|XP_034120945.1|DGUA	LOC117139014|XP_033156999.1|DMAU
OG0005149	LOC117592578|XP_034142356.1|DGUA	LOC117135773|XP_033152133.1|DMAU
OG0005150	LOC117589103|XP_034136646.1|DGUA	LOC117139672|XP_033158040.1|DMAU
OG0005151	LOC117579405|XP_034121175.1|DGUA	LOC117139011|XP_033156994.1|DMAU
OG0005152	LOC117579442|XP_034121221.1|DGUA	LOC117140384|XP_033159141.1|DMAU
OG0005153	LOC117580257|XP_034122581.1|DGUA	LOC117140381|XP_033159138.1|DMAU
OG0005154	LOC117580254|XP_034122574.1|DGUA	LOC117140379|XP_033159134.1|DMAU
OG0005155	LOC117587274|XP_034133746.1|DGUA	LOC117140850|XP_033159868.1|DMAU
OG0005156	LOC117585117|XP_034130331.1|DGUA	LOC117142671|XP_033162695.1|DMAU
OG0005157	LOC117592388|XP_034141993.1|DGUA	LOC117138377|XP_033156336.1|DMAU
OG0005158	LOC117587327|XP_034133850.1|DGUA	LOC117139875|XP_033158423.1|DMAU
OG0005159	LOC117589081|XP_034136608.1|DGUA	LOC117139632|XP_033157982.1|DMAU
OG0005160	LOC117587005|XP_034133306.1|DGUA	LOC117141469|XP_033160823.1|DMAU
OG0005161	LOC117591297|XP_034140393.1|DGUA	LOC117135946|XP_033152424.1|DMAU
OG0005162	LOC117590300|XP_034138677.1|DGUA	LOC117147547|XP_033170375.1|DMAU
OG0005163	LOC117580250|XP_034122562.1|DGUA	LOC117140483|XP_033159324.1|DMAU
OG0005164	LOC117579650|XP_034121522.1|DGUA	LOC117140909|XP_033159972.1|DMAU
OG0005165	LOC117583461|XP_034127696.1|DGUA	LOC117137206|XP_033154451.1|DMAU
OG0005166	LOC117585728|XP_034131261.1|DGUA	LOC117144272|XP_033165264.1|DMAU
OG0005167	LOC117585733|XP_034131269.1|DGUA	LOC117144275|XP_033165269.1|DMAU
OG0005168	LOC117587035|XP_034133356.1|DGUA	LOC117141849|XP_033161414.1|DMAU
OG0005169	LOC117587096|XP_034133465.1|DGUA	LOC117141411|XP_033160727.1|DMAU
OG0005170	LOC117587092|XP_034133455.1|DGUA	LOC117141412|XP_033160728.1|DMAU
OG0005171	LOC117587403|XP_034133951.1|DGUA	LOC117141528|XP_033160908.1|DMAU
OG0005172	LOC117579037|XP_034120622.1|DGUA	LOC117135921|XP_033152380.1|DMAU
OG0005173	LOC117578457|XP_034119872.1|DGUA	LOC117138296|XP_033156187.1|DMAU
OG0005174	LOC117591948|XP_034141252.1|DGUA	LOC117137277|XP_033154537.1|DMAU
OG0005175	LOC117579617|XP_034121448.1|DGUA	LOC117138554|XP_033156603.1|DMAU
OG0005176	LOC117590726|XP_034139529.1|DGUA	LOC117137296|XP_033154559.1|DMAU
OG0005177	LOC117579655|XP_034121532.1|DGUA	LOC117137331|XP_033154612.1|DMAU
OG0005178	LOC117589330|XP_034137069.1|DGUA	LOC117141045|XP_033160218.1|DMAU
OG0005179	LOC117580209|XP_034122493.1|DGUA	LOC117141916|XP_033161536.1|DMAU
OG0005180	LOC117579523|XP_034121323.1|DGUA	LOC117139265|XP_033157376.1|DMAU
OG0005181	LOC117590363|XP_034138798.1|DGUA	LOC117146382|XP_033168439.1|DMAU
OG0005182	LOC117578821|XP_034120466.1|DGUA	LOC117137920|XP_033155557.1|DMAU
OG0005183	LOC117591837|XP_034141092.1|DGUA	LOC117137754|XP_033155256.1|DMAU
OG0005184	LOC117592461|XP_034142178.1|DGUA	LOC117136491|XP_033153323.1|DMAU
OG0005185	LOC117588480|XP_034135674.1|DGUA	LOC117138004|XP_033155696.1|DMAU
OG0005186	LOC117578496|XP_034119921.1|DGUA	LOC117135729|XP_033152063.1|DMAU
OG0005187	LOC117578433|XP_034119787.1|DGUA	LOC117138294|XP_033156164.1|DMAU
OG0005188	LOC117584867|XP_034129911.1|DGUA	LOC117136747|XP_033153670.1|DMAU
OG0005189	LOC117590448|XP_034138959.1|DGUA	LOC117148936|XP_033172553.1|DMAU
OG0005190	LOC117589269|XP_034136949.1|DGUA	LOC117141495|XP_033160873.1|DMAU
OG0005191	LOC117586256|XP_034132088.1|DGUA	LOC117145853|XP_033167564.1|DMAU
OG0005192	LOC117586136|XP_034131923.1|DGUA	LOC117136560|XP_033153405.1|DMAU
OG0005193	LOC117591076|XP_034140081.1|DGUA	LOC117138073|XP_033155788.1|DMAU
OG0005194	LOC117592172|XP_034141666.1|DGUA	LOC117138348|XP_033156282.1|DMAU
OG0005195	LOC117584795|XP_034129807.1|DGUA	LOC117136083|XP_033152645.1|DMAU
OG0005196	LOC117586944|XP_034133204.1|DGUA	LOC117140104|XP_033158750.1|DMAU
OG0005197	LOC117592146|XP_034141599.1|DGUA	LOC117137358|XP_033154650.1|DMAU
OG0005198	LOC117587021|XP_034133326.1|DGUA	LOC117140251|XP_033158944.1|DMAU
OG0005199	LOC117588118|XP_034135087.1|DGUA	LOC117135663|XP_033151945.1|DMAU
OG0005200	LOC117591904|XP_034141183.1|DGUA	LOC117137891|XP_033155514.1|DMAU
OG0005201	LOC117583399|XP_034127578.1|DGUA	LOC117137808|XP_033155377.1|DMAU
OG0005202	LOC117590575|XP_034139211.1|DGUA	LOC117136787|XP_033153734.1|DMAU
OG0005203	LOC117592113|XP_034141529.1|DGUA	LOC117135785|XP_033152157.1|DMAU
OG0005204	LOC117587790|XP_034134626.1|DGUA	LOC117138851|XP_033156863.1|DMAU
OG0005205	LOC117582070|XP_034125518.1|DGUA	LOC117143835|XP_033164581.1|DMAU
OG0005206	LOC117591987|XP_034141321.1|DGUA	LOC117136924|XP_033153951.1|DMAU
OG0005207	LOC117578887|XP_034120577.1|DGUA	LOC117137929|XP_033155571.1|DMAU
OG0005208	LOC117583388|XP_034127566.1|DGUA	LOC117137997|XP_033155675.1|DMAU
OG0005209	LOC117591530|XP_034140712.1|DGUA	LOC117136496|XP_033153334.1|DMAU
OG0005210	LOC117591536|XP_034140719.1|DGUA	LOC117149856|XP_033172719.1|DMAU
OG0005211	LOC117579243|XP_034120916.1|DGUA	LOC117139804|XP_033158318.1|DMAU
OG0005212	LOC117592370|XP_034141962.1|DGUA	LOC117137362|XP_033154654.1|DMAU
OG0005213	LOC117581612|XP_034124866.1|DGUA	LOC117148504|XP_033171798.1|DMAU
OG0005214	LOC117581849|XP_034125196.1|DGUA	LOC117140419|XP_033159241.1|DMAU
OG0005215	LOC117582607|XP_034126367.1|DGUA	LOC117150984|XP_033174072.1|DMAU
OG0005216	LOC117587649|XP_034134429.1|DGUA	LOC117147488|XP_033170280.1|DMAU
OG0005217	LOC117587635|XP_034134394.1|DGUA	LOC117144723|XP_033165959.1|DMAU
OG0005218	LOC117588046|XP_034134987.1|DGUA	LOC117148980|XP_033172591.1|DMAU
OG0005219	LOC117583706|XP_034128086.1|DGUA	LOC117136806|XP_033153762.1|DMAU
OG0005220	LOC117587014|XP_034133315.1|DGUA	LOC117139460|XP_033157663.1|DMAU
OG0005221	LOC117587867|XP_034134725.1|DGUA	LOC117147378|XP_033170142.1|DMAU
OG0005222	LOC117584561|XP_034129414.1|DGUA	LOC117136816|XP_033153780.1|DMAU
OG0005223	LOC117588199|XP_034135222.1|DGUA	LOC117135928|XP_033152391.1|DMAU
OG0005224	LOC117584447|XP_034129255.1|DGUA	LOC117150744|XP_033173672.1|DMAU
OG0005225	LOC117584258|XP_034128954.1|DGUA	LOC117136753|XP_033153681.1|DMAU
OG0005226	LOC117581856|XP_034125205.1|DGUA	LOC117135511|XP_033151641.1|DMAU
OG0005227	LOC117584672|XP_034129592.1|DGUA	LOC117150351|XP_033173093.1|DMAU
OG0005228	LOC117584669|XP_034129588.1|DGUA	LOC117150505|XP_033173302.1|DMAU
OG0005229	LOC117582447|XP_034126056.1|DGUA	LOC117150930|XP_033173983.1|DMAU
OG0005230	LOC117582503|XP_034126179.1|DGUA	LOC117140588|XP_033159490.1|DMAU
OG0005231	LOC117582348|XP_034125890.1|DGUA	LOC117147083|XP_033169741.1|DMAU
OG0005232	LOC117584073|XP_034128708.1|DGUA	LOC117136432|XP_033153240.1|DMAU
OG0005233	LOC117591534|XP_034140717.1|DGUA	LOC117150396|XP_033173150.1|DMAU
OG0005234	LOC117587836|XP_034134689.1|DGUA	LOC117150629|XP_033173489.1|DMAU
OG0005235	LOC117582051|XP_034125486.1|DGUA	LOC117148321|XP_033171548.1|DMAU
OG0005236	LOC117581738|XP_034125011.1|DGUA	LOC117142302|XP_033162083.1|DMAU
OG0005237	LOC117581737|XP_034125009.1|DGUA	LOC117150411|XP_033173173.1|DMAU
OG0005238	LOC117582531|XP_034126227.1|DGUA	LOC117146609|XP_033168829.1|DMAU
OG0005239	LOC117582353|XP_034125899.1|DGUA	LOC117150301|XP_033173019.1|DMAU
OG0005240	LOC117584797|XP_034129806.1|DGUA	LOC117137268|XP_033154527.1|DMAU
OG0005241	LOC117582077|XP_034125524.1|DGUA	LOC117135231|XP_033151241.1|DMAU
OG0005242	LOC117584786|XP_034129790.1|DGUA	LOC117147952|XP_033170990.1|DMAU
OG0005243	LOC117582446|XP_034126053.1|DGUA	LOC117150931|XP_033173987.1|DMAU
OG0005244	LOC117583576|XP_034127846.1|DGUA	LOC117143077|XP_033163436.1|DMAU
OG0005245	LOC117586405|XP_034132331.1|DGUA	LOC117142859|XP_033162998.1|DMAU
OG0005246	LOC117582639|XP_034126411.1|DGUA	LOC117145939|XP_033167713.1|DMAU
OG0005247	LOC117591978|XP_034141304.1|DGUA	LOC117138493|XP_033156514.1|DMAU
OG0005248	LOC117586666|XP_034132804.1|DGUA	LOC117142802|XP_033162899.1|DMAU
OG0005249	LOC117585218|XP_034130501.1|DGUA	LOC117144001|XP_033164846.1|DMAU
OG0005250	LOC117587953|XP_034134847.1|DGUA	LOC117142637|XP_033163267.1|DMAU
OG0005251	LOC117584648|XP_034129563.1|DGUA	LOC117142872|XP_033163034.1|DMAU
OG0005252	LOC117587998|XP_034134903.1|DGUA	LOC117135194|XP_033151155.1|DMAU
OG0005253	LOC117584599|XP_034129493.1|DGUA	LOC117150854|XP_033173836.1|DMAU
OG0005254	LOC117584632|XP_034129546.1|DGUA	LOC117150468|XP_033173255.1|DMAU
OG0005255	LOC117584630|XP_034129545.1|DGUA	LOC117146089|XP_033167940.1|DMAU
OG0005256	LOC117588170|XP_034135172.1|DGUA	LOC117135627|XP_033151889.1|DMAU
OG0005257	LOC117587963|XP_034134862.1|DGUA	LOC117149758|XP_033172710.1|DMAU
OG0005258	LOC117588185|XP_034135195.1|DGUA	LOC117144784|XP_033166047.1|DMAU
OG0005259	LOC117584057|XP_034128689.1|DGUA	LOC117137884|XP_033155509.1|DMAU
OG0005260	LOC117584060|XP_034128692.1|DGUA	LOC117137910|XP_033155549.1|DMAU
OG0005261	LOC117584276|XP_034128984.1|DGUA	LOC117145843|XP_033167582.1|DMAU
OG0005262	LOC117582411|XP_034125992.1|DGUA	LOC117137210|XP_033154460.1|DMAU
OG0005263	LOC117584627|XP_034129540.1|DGUA	LOC117150275|XP_033172975.1|DMAU
OG0005264	LOC117583302|XP_034127434.1|DGUA	LOC117144742|XP_033165986.1|DMAU
OG0005265	LOC117588231|XP_034135271.1|DGUA	LOC117136383|XP_033153208.1|DMAU
OG0005266	LOC117584555|XP_034129399.1|DGUA	LOC117135241|XP_033151274.1|DMAU
OG0005267	LOC117583984|XP_034128582.1|DGUA	LOC117141052|XP_033160233.1|DMAU
OG0005268	LOC117583982|XP_034128580.1|DGUA	LOC117141046|XP_033160222.1|DMAU
OG0005269	LOC117583873|XP_034128413.1|DGUA	LOC117144434|XP_033165476.1|DMAU
OG0005270	LOC117582099|XP_034125555.1|DGUA	LOC117149598|XP_033172693.1|DMAU
OG0005271	LOC117587738|XP_034134549.1|DGUA	LOC117135247|XP_033151283.1|DMAU
OG0005272	LOC117587740|XP_034134554.1|DGUA	LOC117135249|XP_033151284.1|DMAU
OG0005273	LOC117587620|XP_034134369.1|DGUA	LOC117139655|XP_033158049.1|DMAU
OG0005274	LOC117581909|XP_034125268.1|DGUA	LOC117139643|XP_033157997.1|DMAU
OG0005275	LOC117584331|XP_034129051.1|DGUA	LOC117136160|XP_033152778.1|DMAU
OG0005276	LOC117582608|XP_034126372.1|DGUA	LOC117150987|XP_033174080.1|DMAU
OG0005277	LOC117582606|XP_034126366.1|DGUA	LOC117150981|XP_033174064.1|DMAU
OG0005278	LOC117592206|XP_034141712.1|DGUA	LOC117137170|XP_033154374.1|DMAU
OG0005279	LOC117588099|XP_034135060.1|DGUA	LOC117135159|XP_033151110.1|DMAU
OG0005280	LOC117582517|XP_034126205.1|DGUA	LOC117148850|XP_033172441.1|DMAU
OG0005281	LOC117584408|XP_034129161.1|DGUA	LOC117146239|XP_033168042.1|DMAU
OG0005282	LOC117585744|XP_034131284.1|DGUA	LOC117145715|XP_033167352.1|DMAU
OG0005283	LOC117585590|XP_034131018.1|DGUA	LOC117142972|XP_033163211.1|DMAU
OG0005284	LOC117584852|XP_034129883.1|DGUA	LOC117150371|XP_033173124.1|DMAU
OG0005285	LOC117584851|XP_034129881.1|DGUA	LOC117138601|XP_033156681.1|DMAU
OG0005286	LOC117582521|XP_034126210.1|DGUA	LOC117135953|XP_033152438.1|DMAU
OG0005287	LOC117582519|XP_034126207.1|DGUA	LOC117146865|XP_033169346.1|DMAU
OG0005288	LOC117584840|XP_034129868.1|DGUA	LOC117135304|XP_033151383.1|DMAU
OG0005289	LOC117587764|XP_034134592.1|DGUA	LOC117136223|XP_033152889.1|DMAU
OG0005290	LOC117586659|XP_034132796.1|DGUA	LOC117143931|XP_033164739.1|DMAU
OG0005291	LOC117587990|XP_034134894.1|DGUA	LOC117144268|XP_033165299.1|DMAU
OG0005292	LOC117587559|XP_034134263.1|DGUA	LOC117136257|XP_033152965.1|DMAU
OG0005293	LOC117591451|XP_034140610.1|DGUA	LOC117143575|XP_033164215.1|DMAU
OG0005294	LOC117584721|XP_034129665.1|DGUA	LOC117142921|XP_033163113.1|DMAU
OG0005295	LOC117587988|XP_034134892.1|DGUA	LOC117143766|XP_033165172.1|DMAU
OG0005296	LOC117585573|XP_034130998.1|DGUA	LOC117145433|XP_033166971.1|DMAU
OG0005297	LOC117587564|XP_034134276.1|DGUA	LOC117135119|XP_033151028.1|DMAU
OG0005298	LOC117587551|XP_034134248.1|DGUA	LOC117151073|XP_033174208.1|DMAU
OG0005299	LOC117585835|XP_034131467.1|DGUA	LOC117142304|XP_033162082.1|DMAU
OG0005300	LOC117591179|XP_034140196.1|DGUA	LOC117147331|XP_033170076.1|DMAU
OG0005301	LOC117587723|XP_034134523.1|DGUA	LOC117135301|XP_033151369.1|DMAU
OG0005302	LOC117578513|XP_034119946.1|DGUA	LOC117136264|XP_033152974.1|DMAU
OG0005303	LOC117582403|XP_034125981.1|DGUA	LOC117148200|XP_033171375.1|DMAU
OG0005304	LOC117591062|XP_034140055.1|DGUA	LOC117150246|XP_033172934.1|DMAU
OG0005305	LOC117592166|XP_034141637.1|DGUA	LOC117137167|XP_033154371.1|DMAU
OG0005306	LOC117584391|XP_034129139.1|DGUA	LOC117135117|XP_033151025.1|DMAU
OG0005307	LOC117582506|XP_034126186.1|DGUA	LOC117142117|XP_033161907.1|DMAU
OG0005308	LOC117582390|XP_034125958.1|DGUA	LOC117145614|XP_033167260.1|DMAU
OG0005309	LOC117581753|XP_034125043.1|DGUA	LOC117150971|XP_033174043.1|DMAU
OG0005310	LOC117581930|XP_034125301.1|DGUA	LOC117138047|XP_033155756.1|DMAU
OG0005311	LOC117583994|XP_034128612.1|DGUA	LOC117135129|XP_033151050.1|DMAU
OG0005312	LOC117584352|XP_034129076.1|DGUA	LOC117150260|XP_033172955.1|DMAU
OG0005313	LOC117584374|XP_034129105.1|DGUA	LOC117138558|XP_033156612.1|DMAU
OG0005314	LOC117583858|XP_034128360.1|DGUA	LOC117138698|XP_033156852.1|DMAU
OG0005315	LOC117581843|XP_034125189.1|DGUA	LOC117139810|XP_033158333.1|DMAU
OG0005316	LOC117592213|XP_034141726.1|DGUA	LOC117137171|XP_033154375.1|DMAU
OG0005317	LOC117584039|XP_034128667.1|DGUA	LOC117136941|XP_033153983.1|DMAU
OG0005318	LOC117587570|XP_034134286.1|DGUA	LOC117136142|XP_033152743.1|DMAU
OG0005319	LOC117591449|XP_034140607.1|DGUA	LOC117139721|XP_033158140.1|DMAU
OG0005320	LOC117588156|XP_034135148.1|DGUA	LOC117138409|XP_033156381.1|DMAU
OG0005321	LOC117584208|XP_034128868.1|DGUA	LOC117148374|XP_033171661.1|DMAU
OG0005322	LOC117582621|XP_034126385.1|DGUA	LOC117138884|XP_033156865.1|DMAU
OG0005323	LOC117587756|XP_034134572.1|DGUA	LOC117135290|XP_033151355.1|DMAU
OG0005324	LOC117587789|XP_034134624.1|DGUA	LOC117151075|XP_033174210.1|DMAU
OG0005325	LOC117584574|XP_034129435.1|DGUA	LOC117147684|XP_033170559.1|DMAU
OG0005326	LOC117588133|XP_034135115.1|DGUA	LOC117151077|XP_033174212.1|DMAU
OG0005327	LOC117588217|XP_034135251.1|DGUA	LOC117150419|XP_033173179.1|DMAU
OG0005328	LOC117583510|XP_034127743.1|DGUA	LOC117144185|XP_033165123.1|DMAU
OG0005329	LOC117587175|XP_034133583.1|DGUA	LOC117141545|XP_033160940.1|DMAU
OG0005330	LOC117587173|XP_034133581.1|DGUA	LOC117141544|XP_033160939.1|DMAU
OG0005331	LOC117583985|XP_034128583.1|DGUA	LOC117150148|XP_033172845.1|DMAU
OG0005332	LOC117582575|XP_034126312.1|DGUA	LOC117143119|XP_033163501.1|DMAU
OG0005333	LOC117581817|XP_034125152.1|DGUA	LOC117150451|XP_033173229.1|DMAU
OG0005334	LOC117584753|XP_034129738.1|DGUA	LOC117150573|XP_033173416.1|DMAU
OG0005335	LOC117592337|XP_034141922.1|DGUA	LOC117138139|XP_033155904.1|DMAU
OG0005336	LOC117578768|XP_034120365.1|DGUA	LOC117138260|XP_033156114.1|DMAU
OG0005337	LOC117589851|XP_034138007.1|DGUA	LOC117135588|XP_033151813.1|DMAU
OG0005338	LOC117587782|XP_034134617.1|DGUA	LOC117150023|XP_033172790.1|DMAU
OG0005339	LOC117584282|XP_034128992.1|DGUA	LOC117150333|XP_033173071.1|DMAU
OG0005340	LOC117588195|XP_034135215.1|DGUA	LOC117143913|XP_033164721.1|DMAU
OG0005341	LOC117591999|XP_034141338.1|DGUA	LOC117136739|XP_033153662.1|DMAU
OG0005342	LOC117582073|XP_034125521.1|DGUA	LOC117146478|XP_033168612.1|DMAU
OG0005343	LOC117578600|XP_034120081.1|DGUA	LOC117137346|XP_033154633.1|DMAU
OG0005344	LOC117578871|XP_034120556.1|DGUA	LOC117136697|XP_033153606.1|DMAU
OG0005345	LOC117584265|XP_034128967.1|DGUA	LOC117150861|XP_033173849.1|DMAU
OG0005346	LOC117584013|XP_034128636.1|DGUA	LOC117150588|XP_033173435.1|DMAU
OG0005347	LOC117582378|XP_034125936.1|DGUA	LOC117141391|XP_033160701.1|DMAU
OG0005348	LOC117584746|XP_034129720.1|DGUA	LOC117135220|XP_033151220.1|DMAU
OG0005349	LOC117584501|XP_034129324.1|DGUA	LOC117138761|XP_033156856.1|DMAU
OG0005350	LOC117582066|XP_034125513.1|DGUA	LOC117150613|XP_033173470.1|DMAU
OG0005351	LOC117589170|XP_034136775.1|DGUA	LOC117141306|XP_033160582.1|DMAU
OG0005352	LOC117584794|XP_034129799.1|DGUA	LOC117150646|XP_033173514.1|DMAU
OG0005353	LOC117586934|XP_034133191.1|DGUA	LOC117138353|XP_033156290.1|DMAU
OG0005354	LOC117584571|XP_034129428.1|DGUA	LOC117135272|XP_033151325.1|DMAU
OG0005355	LOC117584816|XP_034129828.1|DGUA	LOC117135341|XP_033151431.1|DMAU
OG0005356	LOC117584820|XP_034129833.1|DGUA	LOC117138002|XP_033155694.1|DMAU
OG0005357	LOC117581835|XP_034125173.1|DGUA	LOC117139369|XP_033157512.1|DMAU
OG0005358	LOC117583880|XP_034128423.1|DGUA	LOC117135284|XP_033151344.1|DMAU
OG0005359	LOC117592144|XP_034141590.1|DGUA	LOC117135539|XP_033151709.1|DMAU
OG0005360	LOC117579614|XP_034121440.1|DGUA	LOC117139073|XP_033157074.1|DMAU
OG0005361	LOC117584192|XP_034128851.1|DGUA	LOC117139790|XP_033158298.1|DMAU
OG0005362	LOC117587779|XP_034134612.1|DGUA	LOC117135504|XP_033151629.1|DMAU
OG0005363	LOC117587749|XP_034134563.1|DGUA	LOC117148817|XP_033172357.1|DMAU
OG0005364	LOC117592663|XP_034142538.1|DGUA	LOC117137231|XP_033154480.1|DMAU
OG0005365	LOC117581837|XP_034125175.1|DGUA	LOC117143037|XP_033163325.1|DMAU
OG0005366	LOC117582648|XP_034126435.1|DGUA	LOC117143158|XP_033163559.1|DMAU
OG0005367	LOC117582646|XP_034126433.1|DGUA	LOC117143101|XP_033163476.1|DMAU
OG0005368	LOC117582806|XP_034126728.1|DGUA	LOC117144504|XP_033165584.1|DMAU
OG0005369	LOC117582114|XP_034125579.1|DGUA	LOC117151069|XP_033174202.1|DMAU
OG0005370	LOC117582501|XP_034126176.1|DGUA	LOC117149505|XP_033172686.1|DMAU
OG0005371	LOC117582504|XP_034126182.1|DGUA	LOC117150714|XP_033173620.1|DMAU
OG0005372	LOC117589784|XP_034137872.1|DGUA	LOC117146054|XP_033167884.1|DMAU
OG0005373	LOC117587593|XP_034134327.1|DGUA	LOC117137692|XP_033155190.1|DMAU
OG0005374	LOC117584857|XP_034129889.1|DGUA	LOC117150252|XP_033172943.1|DMAU
OG0005375	LOC117584855|XP_034129887.1|DGUA	LOC117150251|XP_033172942.1|DMAU
OG0005376	LOC117582529|XP_034126221.1|DGUA	LOC117138793|XP_033156859.1|DMAU
OG0005377	LOC117580165|XP_034122376.1|DGUA	LOC117142113|XP_033161899.1|DMAU
OG0005378	LOC117581994|XP_034125380.1|DGUA	LOC117148781|XP_033172316.1|DMAU
OG0005379	LOC117582161|XP_034125651.1|DGUA	LOC117150349|XP_033173095.1|DMAU
OG0005380	LOC117582097|XP_034125550.1|DGUA	LOC117148033|XP_033171101.1|DMAU
OG0005381	LOC117582558|XP_034126279.1|DGUA	LOC117151096|XP_033174236.1|DMAU
OG0005382	LOC117581793|XP_034125115.1|DGUA	LOC117135215|XP_033151209.1|DMAU
OG0005383	LOC117589141|XP_034136719.1|DGUA	LOC117141086|XP_033160293.1|DMAU
OG0005384	LOC117586431|XP_034132359.1|DGUA	LOC117145855|XP_033167566.1|DMAU
OG0005385	LOC117578574|XP_034120046.1|DGUA	LOC117138387|XP_033156350.1|DMAU
OG0005386	LOC117591584|XP_034140794.1|DGUA	LOC117137784|XP_033155299.1|DMAU
OG0005387	LOC117582740|XP_034126565.1|DGUA	LOC117146096|XP_033167959.1|DMAU
OG0005388	LOC117584484|XP_034129300.1|DGUA	LOC117140193|XP_033158869.1|DMAU
OG0005389	LOC117581684|XP_034124950.1|DGUA	LOC117139775|XP_033158315.1|DMAU
OG0005390	LOC117584684|XP_034129604.1|DGUA	LOC117150757|XP_033173685.1|DMAU
OG0005391	LOC117584687|XP_034129607.1|DGUA	LOC117150759|XP_033173687.1|DMAU
OG0005392	LOC117582014|XP_034125426.1|DGUA	LOC117147014|XP_033169593.1|DMAU
OG0005393	LOC117589822|XP_034137944.1|DGUA	LOC117145427|XP_033166965.1|DMAU
OG0005394	LOC117582012|XP_034125420.1|DGUA	LOC117137178|XP_033154396.1|DMAU
OG0005395	LOC117582174|XP_034125668.1|DGUA	LOC117150867|XP_033173877.1|DMAU
OG0005396	LOC117581774|XP_034125086.1|DGUA	LOC117151056|XP_033174166.1|DMAU
OG0005397	LOC117582232|XP_034125734.1|DGUA	LOC117150386|XP_033173139.1|DMAU
OG0005398	LOC117585732|XP_034131268.1|DGUA	LOC117142254|XP_033162004.1|DMAU
OG0005399	LOC117581462|XP_034124575.1|DGUA	LOC117137092|XP_033154265.1|DMAU
OG0005400	LOC117588906|XP_034136357.1|DGUA	LOC117137338|XP_033154621.1|DMAU
OG0005401	LOC117582302|XP_034125835.1|DGUA	LOC117144219|XP_033165168.1|DMAU
OG0005402	LOC117582000|XP_034125387.1|DGUA	LOC117144251|XP_033165224.1|DMAU
OG0005403	LOC117581734|XP_034125006.1|DGUA	LOC117138030|XP_033155733.1|DMAU
OG0005404	LOC117581735|XP_034125007.1|DGUA	LOC117138039|XP_033155745.1|DMAU
OG0005405	LOC117586839|XP_034133025.1|DGUA	LOC117135966|XP_033152459.1|DMAU
OG0005406	LOC117586700|XP_034132862.1|DGUA	LOC117136968|XP_033154028.1|DMAU
OG0005407	LOC117590254|XP_034138621.1|DGUA	LOC117135430|XP_033151483.1|DMAU
OG0005408	LOC117583945|XP_034128534.1|DGUA	LOC117139309|XP_033157447.1|DMAU
