Orthogroup	DGUA.longest_only	DEUG.longest_only
OG0005813	LOC117583593|XP_034127874.1|DGUA	LOC108108362|XP_017071896.1|DEUG
OG0005814	LOC117585748|XP_034131288.1|DGUA	LOC108115368|XP_017082283.1|DEUG
OG0005815	LOC117580130|XP_034122318.1|DGUA	LOC108106635|XP_017069329.1|DEUG
OG0005816	LOC117583703|XP_034128077.1|DGUA	LOC108109357|XP_017073313.1|DEUG
OG0005817	LOC117585265|XP_034130575.1|DGUA	LOC108109533|XP_017073586.1|DEUG
OG0005818	LOC117591102|XP_034140095.1|DGUA	LOC108113641|XP_017079800.1|DEUG
OG0005819	LOC117586275|XP_034132118.1|DGUA	LOC108116229|XP_017083509.1|DEUG
OG0005820	LOC117586276|XP_034132119.1|DGUA	LOC108116231|XP_017083510.1|DEUG
OG0005821	LOC117586410|XP_034132337.1|DGUA	LOC108116237|XP_017083517.1|DEUG
OG0005822	LOC117584302|XP_034129019.1|DGUA	LOC108106981|XP_017069806.1|DEUG
OG0005823	LOC117581048|XP_034123774.1|DGUA	LOC108105350|XP_017067351.1|DEUG
OG0005824	LOC117589914|XP_034138082.1|DGUA	LOC108116167|XP_017083392.1|DEUG
OG0005825	LOC117579847|XP_034121837.1|DGUA	LOC108113948|XP_017080149.1|DEUG
OG0005826	LOC117590155|XP_034138432.1|DGUA	LOC108104984|XP_017066849.1|DEUG
OG0005827	LOC117585724|XP_034131253.1|DGUA	LOC108113525|XP_017079607.1|DEUG
OG0005828	LOC117587115|XP_034133500.1|DGUA	LOC108107961|XP_017071289.1|DEUG
OG0005829	LOC117586027|XP_034131753.1|DGUA	LOC108109543|XP_017073601.1|DEUG
OG0005830	LOC117580275|XP_034122619.1|DGUA	LOC108108125|XP_017071535.1|DEUG
OG0005831	LOC117579567|XP_034121380.1|DGUA	LOC108108245|XP_017071703.1|DEUG
OG0005832	LOC117579816|XP_034121797.1|DGUA	LOC108108218|XP_017071675.1|DEUG
OG0005833	LOC117579389|XP_034121150.1|DGUA	LOC108107841|XP_017071083.1|DEUG
OG0005834	LOC117579399|XP_034121170.1|DGUA	LOC108107846|XP_017071089.1|DEUG
OG0005835	LOC117579781|XP_034121731.1|DGUA	LOC108107594|XP_017070646.1|DEUG
OG0005836	LOC117588836|XP_034136218.1|DGUA	LOC108108594|XP_017072180.1|DEUG
OG0005837	LOC117585771|XP_034131344.1|DGUA	LOC108116663|XP_017084144.1|DEUG
OG0005838	LOC117590095|XP_034138329.1|DGUA	LOC108111563|XP_017076576.1|DEUG
OG0005839	LOC117584639|XP_034129553.1|DGUA	LOC108110663|XP_017075269.1|DEUG
OG0005840	LOC117586084|XP_034131831.1|DGUA	LOC108105285|XP_017067263.1|DEUG
OG0005841	LOC117586003|XP_034131722.1|DGUA	LOC108115109|XP_017081848.1|DEUG
OG0005842	LOC117580792|XP_034123379.1|DGUA	LOC108104396|XP_017065924.1|DEUG
OG0005843	LOC117579929|XP_034121969.1|DGUA	LOC108105998|XP_017068325.1|DEUG
OG0005844	LOC117580349|XP_034122754.1|DGUA	LOC108108531|XP_017072092.1|DEUG
OG0005845	LOC117586555|XP_034132609.1|DGUA	LOC108115011|XP_017081742.1|DEUG
OG0005846	LOC117586461|XP_034132404.1|DGUA	LOC108109461|XP_017073448.1|DEUG
OG0005847	LOC117586606|XP_034132681.1|DGUA	LOC108108314|XP_017071826.1|DEUG
OG0005848	LOC117588779|XP_034136171.1|DGUA	LOC108104934|XP_017066777.1|DEUG
OG0005849	LOC117580925|XP_034123580.1|DGUA	LOC108104324|XP_017065796.1|DEUG
OG0005850	LOC117591422|XP_034140569.1|DGUA	LOC108103623|XP_017064657.1|DEUG
OG0005851	LOC117584868|XP_034129908.1|DGUA	LOC108107003|XP_017069833.1|DEUG
OG0005852	LOC117586080|XP_034131827.1|DGUA	LOC108116430|XP_017083813.1|DEUG
OG0005853	LOC117581237|XP_034124114.1|DGUA	LOC108117369|XP_017085246.1|DEUG
OG0005854	LOC117585246|XP_034130550.1|DGUA	LOC108115141|XP_017081926.1|DEUG
OG0005855	LOC117591386|XP_034140520.1|DGUA	LOC108110295|XP_017074784.1|DEUG
OG0005856	LOC117588721|XP_034136067.1|DGUA	LOC108115209|XP_017082033.1|DEUG
OG0005857	LOC117586485|XP_034132473.1|DGUA	LOC108109856|XP_017074166.1|DEUG, LOC108117104|XP_017084809.1|DEUG
OG0005858	LOC117586279|XP_034132123.1|DGUA	LOC108111818|XP_017076911.1|DEUG
OG0005859	LOC117584776|XP_034129770.1|DGUA	LOC108102686|XP_017063315.1|DEUG
OG0005860	LOC117586500|XP_034132499.1|DGUA	LOC108116203|XP_017083451.1|DEUG
OG0005861	LOC117585454|XP_034130828.1|DGUA	LOC108109364|XP_017073322.1|DEUG
OG0005862	LOC117591858|XP_034141119.1|DGUA	LOC108104545|XP_017066174.1|DEUG
OG0005863	LOC117591976|XP_034141302.1|DGUA	LOC108109248|XP_017073219.1|DEUG
OG0005864	LOC117586463|XP_034132420.1|DGUA	LOC108109463|XP_017073466.1|DEUG
OG0005865	LOC117586727|XP_034132914.1|DGUA	LOC108117487|XP_017085452.1|DEUG
OG0005866	LOC117592605|XP_034142379.1|DGUA	LOC108106337|XP_017068802.1|DEUG
OG0005867	LOC117583917|XP_034128486.1|DGUA	LOC108106702|XP_017069811.1|DEUG
OG0005868	LOC117583995|XP_034128618.1|DGUA	LOC108106770|XP_017069498.1|DEUG
OG0005869	LOC117580741|XP_034123308.1|DGUA	LOC108110319|XP_017074825.1|DEUG
OG0005870	LOC117581128|XP_034123945.1|DGUA	LOC108104432|XP_017065978.1|DEUG
OG0005871	LOC117580957|XP_034123633.1|DGUA	LOC108118392|XP_017086558.1|DEUG
OG0005872	LOC117583046|XP_034127099.1|DGUA	LOC108109554|XP_017073614.1|DEUG
OG0005873	LOC117586450|XP_034132383.1|DGUA	LOC108108292|XP_017071785.1|DEUG
OG0005874	LOC117588778|XP_034136163.1|DGUA	LOC108110057|XP_017074423.1|DEUG
OG0005875	LOC117578855|XP_034120535.1|DGUA	LOC108109275|XP_017073256.1|DEUG
OG0005876	LOC117590860|XP_034139758.1|DGUA	LOC108110294|XP_017074781.1|DEUG
OG0005877	LOC117588715|XP_034136059.1|DGUA	LOC108104938|XP_017066785.1|DEUG
OG0005878	LOC117581135|XP_034123951.1|DGUA	LOC108103854|XP_017065044.1|DEUG
OG0005879	LOC117580687|XP_034123204.1|DGUA	LOC108117459|XP_017085372.1|DEUG
OG0005880	LOC117589180|XP_034136794.1|DGUA	LOC108108814|XP_017072489.1|DEUG
OG0005881	LOC117580297|XP_034122671.1|DGUA	LOC108106025|XP_017068363.1|DEUG
OG0005882	LOC117591033|XP_034140018.1|DGUA	LOC108102984|XP_017063783.1|DEUG
OG0005883	LOC117588985|XP_034136473.1|DGUA	LOC108104678|XP_017066358.1|DEUG
OG0005884	LOC117580047|XP_034122176.1|DGUA	LOC108114563|XP_017081102.1|DEUG
OG0005885	LOC117579659|XP_034121533.1|DGUA	LOC108105985|XP_017068304.1|DEUG
OG0005886	LOC117580407|XP_034122845.1|DGUA	LOC108107561|XP_017070604.1|DEUG
OG0005887	LOC117580294|XP_034122662.1|DGUA	LOC108105996|XP_017068322.1|DEUG
OG0005888	LOC117589409|XP_034137230.1|DGUA	LOC108116768|XP_017084286.1|DEUG
OG0005889	LOC117580219|XP_034122509.1|DGUA	LOC108108026|XP_017071379.1|DEUG
OG0005890	LOC117581469|XP_034124596.1|DGUA	LOC108103683|XP_017064761.1|DEUG
OG0005891	LOC117580269|XP_034122600.1|DGUA	LOC108114447|XP_017080935.1|DEUG
OG0005892	LOC117580084|XP_034122228.1|DGUA	LOC108114543|XP_017081077.1|DEUG
OG0005893	LOC117579355|XP_034121079.1|DGUA	LOC108104297|XP_017065760.1|DEUG
OG0005894	LOC117579356|XP_034121080.1|DGUA	LOC108104298|XP_017065761.1|DEUG
OG0005895	LOC117579357|XP_034121081.1|DGUA	LOC108104299|XP_017065762.1|DEUG
OG0005896	LOC117580005|XP_034122100.1|DGUA	LOC108114638|XP_017081196.1|DEUG
OG0005897	LOC117580104|XP_034122259.1|DGUA	LOC108104016|XP_017065335.1|DEUG, LOC108113832|XP_017080029.1|DEUG
OG0005898	LOC117580703|XP_034123243.1|DGUA	LOC108110039|XP_017074386.1|DEUG
OG0005899	LOC117578676|XP_034120193.1|DGUA	LOC108113225|XP_017079251.1|DEUG
OG0005900	LOC117582284|XP_034125811.1|DGUA	LOC108110864|XP_017075600.1|DEUG
OG0005901	LOC117590587|XP_034139235.1|DGUA	LOC108112953|XP_017078842.1|DEUG
OG0005902	LOC117592126|XP_034141561.1|DGUA	LOC108106512|XP_017069095.1|DEUG
OG0005903	LOC117585088|XP_034130247.1|DGUA	LOC108116377|XP_017083706.1|DEUG
OG0005904	LOC117585289|XP_034130607.1|DGUA	LOC108116659|XP_017084139.1|DEUG
OG0005905	LOC117580063|XP_034122192.1|DGUA	LOC108107887|XP_017071166.1|DEUG
OG0005906	LOC117579087|XP_034120689.1|DGUA	LOC108108508|XP_017072065.1|DEUG
OG0005907	LOC117589263|XP_034136931.1|DGUA	LOC108114335|XP_017080750.1|DEUG
OG0005908	LOC117580569|XP_034123063.1|DGUA	LOC108117348|XP_017085210.1|DEUG
OG0005909	LOC117580234|XP_034122546.1|DGUA	LOC108108805|XP_017072477.1|DEUG
OG0005910	LOC117583019|XP_034127064.1|DGUA	LOC108113083|XP_017079018.1|DEUG
OG0005911	LOC117583034|XP_034127086.1|DGUA	LOC108113084|XP_017079019.1|DEUG
OG0005912	LOC117583600|XP_034127888.1|DGUA	LOC108112657|XP_017078276.1|DEUG
OG0005913	LOC117589755|XP_034137827.1|DGUA	LOC108115652|XP_017082696.1|DEUG
OG0005914	LOC117592538|XP_034142300.1|DGUA	LOC108106264|XP_017068719.1|DEUG
OG0005915	LOC117592539|XP_034142301.1|DGUA	LOC108106586|XP_017069257.1|DEUG
OG0005916	LOC117585950|XP_034131633.1|DGUA	LOC108109184|XP_017073103.1|DEUG
OG0005917	LOC117592380|XP_034141982.1|DGUA	LOC108111909|XP_017077037.1|DEUG
OG0005918	LOC117581517|XP_034124699.1|DGUA	LOC108117438|XP_017085347.1|DEUG
OG0005919	LOC117592022|XP_034141368.1|DGUA	LOC108104758|XP_017066482.1|DEUG
OG0005921	LOC117586916|XP_034133155.1|DGUA	LOC108113715|XP_017079889.1|DEUG
OG0005922	LOC117580717|XP_034123272.1|DGUA	LOC108104385|XP_017065911.1|DEUG
OG0005923	LOC117587500|XP_034134162.1|DGUA	LOC108108224|XP_017071681.1|DEUG
OG0005924	LOC117587504|XP_034134167.1|DGUA	LOC108106011|XP_017068346.1|DEUG
OG0005925	LOC117580220|XP_034122514.1|DGUA	LOC108108197|XP_017071638.1|DEUG
OG0005926	LOC117590540|XP_034139159.1|DGUA	LOC108103432|XP_017064391.1|DEUG
OG0005927	LOC117585576|XP_034131003.1|DGUA	LOC108115298|XP_017082182.1|DEUG
OG0005928	LOC117588483|XP_034135675.1|DGUA	LOC108109693|XP_017073793.1|DEUG
OG0005929	LOC117587098|XP_034133468.1|DGUA	LOC108114195|XP_017080502.1|DEUG
OG0005930	LOC117581043|XP_034123771.1|DGUA	LOC108106336|XP_017068800.1|DEUG
OG0005931	LOC117590015|XP_034138197.1|DGUA	LOC108114920|XP_017081596.1|DEUG
OG0005932	LOC117587759|XP_034134585.1|DGUA	LOC108113122|XP_017079112.1|DEUG
OG0005933	LOC117578780|XP_034120379.1|DGUA	LOC108104537|XP_017066160.1|DEUG
OG0005934	LOC117578516|XP_034119952.1|DGUA	LOC108106494|XP_017069073.1|DEUG
OG0005935	LOC117579943|XP_034121990.1|DGUA	LOC108116771|XP_017084290.1|DEUG
OG0005936	LOC117584865|XP_034129905.1|DGUA	LOC108107167|XP_017070069.1|DEUG
OG0005937	LOC117579946|XP_034121996.1|DGUA	LOC108116774|XP_017084294.1|DEUG
OG0005938	LOC117592435|XP_034142126.1|DGUA	LOC108112944|XP_017078830.1|DEUG
OG0005939	LOC117590214|XP_034138566.1|DGUA	LOC108102966|XP_017063756.1|DEUG
OG0005941	LOC117589432|XP_034137263.1|DGUA	LOC108107436|XP_017070462.1|DEUG
OG0005942	LOC117591409|XP_034140556.1|DGUA	LOC108111621|XP_017076642.1|DEUG
OG0005943	LOC117591401|XP_034140543.1|DGUA	LOC108114904|XP_017081566.1|DEUG
OG0005944	LOC117583537|XP_034127821.1|DGUA	LOC108114919|XP_017081595.1|DEUG
OG0005945	LOC117590799|XP_034139695.1|DGUA	LOC108112769|XP_017078521.1|DEUG
OG0005946	LOC117592653|XP_034142492.1|DGUA	LOC108112307|XP_017077621.1|DEUG
OG0005947	LOC117592100|XP_034141508.1|DGUA	LOC108112538|XP_017077953.1|DEUG
OG0005948	LOC117579639|XP_034121507.1|DGUA	LOC108108555|XP_017072125.1|DEUG
OG0005949	LOC117579143|XP_034120774.1|DGUA	LOC108108678|XP_017072272.1|DEUG
OG0005950	LOC117581829|XP_034125168.1|DGUA	LOC108112296|XP_017077613.1|DEUG
OG0005951	LOC117579581|XP_034121399.1|DGUA	LOC108114577|XP_017081118.1|DEUG
OG0005952	LOC117581828|XP_034125166.1|DGUA	LOC108112287|XP_017077603.1|DEUG
OG0005953	LOC117584875|XP_034129917.1|DGUA	LOC108115547|XP_017082541.1|DEUG
OG0005954	LOC117584834|XP_034129855.1|DGUA	LOC108115534|XP_017082525.1|DEUG
OG0005955	LOC117586741|XP_034132934.1|DGUA	LOC108109865|XP_017074146.1|DEUG
OG0005956	LOC117590151|XP_034138464.1|DGUA	LOC108112879|XP_017078713.1|DEUG
OG0005957	LOC117584911|XP_034129949.1|DGUA	LOC108117556|XP_017085554.1|DEUG
OG0005958	LOC117591206|XP_034140237.1|DGUA	LOC108113656|XP_017079817.1|DEUG
OG0005959	LOC117587699|XP_034134487.1|DGUA	LOC108110907|XP_017075657.1|DEUG
OG0005960	LOC117588409|XP_034135566.1|DGUA	LOC108106040|XP_017068380.1|DEUG
OG0005961	LOC117583488|XP_034127721.1|DGUA	LOC108112653|XP_017078273.1|DEUG
OG0005962	LOC117578580|XP_034120053.1|DGUA	LOC108108872|XP_017072579.1|DEUG
OG0005963	LOC117582169|XP_034125660.1|DGUA	LOC108112457|XP_017077802.1|DEUG
OG0005964	LOC117584611|XP_034129521.1|DGUA	LOC108113200|XP_017079219.1|DEUG
OG0005965	LOC117581777|XP_034125095.1|DGUA	LOC108104811|XP_017066582.1|DEUG
OG0005966	LOC117592592|XP_034142367.1|DGUA	LOC108106745|XP_017069472.1|DEUG
OG0005967	LOC117589933|XP_034138111.1|DGUA	LOC108109165|XP_017073077.1|DEUG
OG0005968	LOC117583279|XP_034127404.1|DGUA	LOC108109280|XP_017073261.1|DEUG
OG0005969	LOC117579524|XP_034121332.1|DGUA	LOC108107452|XP_017070490.1|DEUG
OG0005970	LOC117579503|XP_034121298.1|DGUA	LOC108114664|XP_017081232.1|DEUG
OG0005971	LOC117589820|XP_034137946.1|DGUA	LOC108106416|XP_017068928.1|DEUG
OG0005972	LOC117588890|XP_034136324.1|DGUA	LOC108114530|XP_017081054.1|DEUG
OG0005973	LOC117580456|XP_034122917.1|DGUA	LOC108107562|XP_017070608.1|DEUG
OG0005974	LOC117586953|XP_034133213.1|DGUA	LOC108114328|XP_017080736.1|DEUG
OG0005975	LOC117588892|XP_034136332.1|DGUA	LOC108114618|XP_017081174.1|DEUG
OG0005976	LOC117586085|XP_034131832.1|DGUA	LOC108105291|XP_017067272.1|DEUG
OG0005977	LOC117592309|XP_034141878.1|DGUA	LOC108109252|XP_017073223.1|DEUG
OG0005978	LOC117591961|XP_034141285.1|DGUA	LOC108112479|XP_017077827.1|DEUG
OG0005979	LOC117588356|XP_034135462.1|DGUA	LOC108112049|XP_017077291.1|DEUG
OG0005980	LOC117585040|XP_034130190.1|DGUA	LOC108113360|XP_017079413.1|DEUG
OG0005981	LOC117590536|XP_034139148.1|DGUA	LOC108104348|XP_017065842.1|DEUG
OG0005982	LOC117592330|XP_034141912.1|DGUA	LOC108113317|XP_017079362.1|DEUG
OG0005983	LOC117588762|XP_034136135.1|DGUA	LOC108105029|XP_017066915.1|DEUG
OG0005984	LOC117590424|XP_034138922.1|DGUA	LOC108105368|XP_017067390.1|DEUG
OG0005985	LOC117591366|XP_034140492.1|DGUA	LOC108111852|XP_017076950.1|DEUG
OG0005986	LOC117581228|XP_034124102.1|DGUA	LOC108117621|XP_017085638.1|DEUG
OG0005987	LOC117581570|XP_034124805.1|DGUA	LOC108105069|XP_017066978.1|DEUG
OG0005988	LOC117588794|XP_034136216.1|DGUA	LOC108106610|XP_017069298.1|DEUG
OG0005989	LOC117588657|XP_034136028.1|DGUA	LOC108106520|XP_017069114.1|DEUG
OG0005990	LOC117578566|XP_034120033.1|DGUA	LOC108113013|XP_017078923.1|DEUG
OG0005991	LOC117592244|XP_034141770.1|DGUA	LOC108104496|XP_017066099.1|DEUG
OG0005992	LOC117580351|XP_034122759.1|DGUA	LOC108114573|XP_017081113.1|DEUG
OG0005993	LOC117580352|XP_034122760.1|DGUA	LOC108114574|XP_017081114.1|DEUG
OG0005994	LOC117589435|XP_034137264.1|DGUA	LOC108108712|XP_017072333.1|DEUG
OG0005995	LOC117588887|XP_034136318.1|DGUA	LOC108114714|XP_017081305.1|DEUG
OG0005996	LOC117579953|XP_034122017.1|DGUA	LOC108108690|XP_017072284.1|DEUG
OG0005997	LOC117578622|XP_034120117.1|DGUA	LOC108113136|XP_017079132.1|DEUG
OG0005998	LOC117580488|XP_034122964.1|DGUA	LOC108104253|XP_017065691.1|DEUG
OG0005999	LOC117587057|XP_034133388.1|DGUA	LOC108104738|XP_017066464.1|DEUG
OG0006000	LOC117590156|XP_034138436.1|DGUA	LOC108112595|XP_017078134.1|DEUG
OG0006001	LOC117579962|XP_034122028.1|DGUA	LOC108107624|XP_017070682.1|DEUG
OG0006002	LOC117581499|XP_034124645.1|DGUA	LOC108107284|XP_017070227.1|DEUG
OG0006003	LOC117580411|XP_034122849.1|DGUA, LOC117580382|XP_034122810.1|DGUA	LOC108104300|XP_017065763.1|DEUG
OG0006004	LOC117586498|XP_034132490.1|DGUA	LOC108114966|XP_017081662.1|DEUG
OG0006005	LOC117591879|XP_034141148.1|DGUA	LOC108106430|XP_017068947.1|DEUG
OG0006006	LOC117586559|XP_034132652.1|DGUA	LOC108109096|XP_017072968.1|DEUG
OG0006007	LOC117578549|XP_034120012.1|DGUA	LOC108111618|XP_017076637.1|DEUG
OG0006008	LOC117584566|XP_034129421.1|DGUA	LOC108110931|XP_017075701.1|DEUG
OG0006009	LOC117580546|XP_034123034.1|DGUA	LOC108114363|XP_017080799.1|DEUG
OG0006010	LOC117589286|XP_034136968.1|DGUA	LOC108108727|XP_017072349.1|DEUG
OG0006011	LOC117588994|XP_034136491.1|DGUA	LOC108104647|XP_017066316.1|DEUG
OG0006012	LOC117580151|XP_034122352.1|DGUA	LOC108114194|XP_017080494.1|DEUG
OG0006013	LOC117578697|XP_034120233.1|DGUA	LOC108112121|XP_017077361.1|DEUG
OG0006014	LOC117579761|XP_034121704.1|DGUA	LOC108104009|XP_017065322.1|DEUG
OG0006015	LOC117583358|XP_034127523.1|DGUA	LOC108106530|XP_017069154.1|DEUG
OG0006016	LOC117578778|XP_034120375.1|DGUA	LOC108104535|XP_017066158.1|DEUG
OG0006017	LOC117578753|XP_034120330.1|DGUA	LOC108106760|XP_017069489.1|DEUG
OG0006018	LOC117592037|XP_034141395.1|DGUA	LOC108111991|XP_017077208.1|DEUG
OG0006019	LOC117592427|XP_034142072.1|DGUA	LOC108113296|XP_017079336.1|DEUG
OG0006020	LOC117580190|XP_034122441.1|DGUA	LOC108114466|XP_017080963.1|DEUG
OG0006021	LOC117587307|XP_034133793.1|DGUA	LOC108107966|XP_017071295.1|DEUG
OG0006022	LOC117587800|XP_034134639.1|DGUA	LOC108111066|XP_017075883.1|DEUG
OG0006023	LOC117591339|XP_034140455.1|DGUA, LOC117591221|XP_034140285.1|DGUA	LOC108113603|XP_017079747.1|DEUG
OG0006024	LOC117581312|XP_034124247.1|DGUA	LOC108103795|XP_017064915.1|DEUG
OG0006025	LOC117579783|XP_034121737.1|DGUA	LOC108106522|XP_017069119.1|DEUG
OG0006026	LOC117583344|XP_034127499.1|DGUA	LOC108115645|XP_017082688.1|DEUG
OG0006027	LOC117578818|XP_034120463.1|DGUA	LOC108114892|XP_017081539.1|DEUG
OG0006028	LOC117583507|XP_034127744.1|DGUA	LOC108106775|XP_017069505.1|DEUG
OG0006029	LOC117592245|XP_034141771.1|DGUA	LOC108104548|XP_017066178.1|DEUG
OG0006030	LOC117583339|XP_034127493.1|DGUA	LOC108117508|XP_017085485.1|DEUG
OG0006031	LOC117578862|XP_034120544.1|DGUA	LOC108106759|XP_017069487.1|DEUG
OG0006032	LOC117580721|XP_034123277.1|DGUA	LOC108117710|XP_017085751.1|DEUG
OG0006033	LOC117578752|XP_034120329.1|DGUA	LOC108106755|XP_017069484.1|DEUG
OG0006034	LOC117589743|XP_034137814.1|DGUA	LOC108110157|XP_017074568.1|DEUG
OG0006035	LOC117585896|XP_034131542.1|DGUA	LOC108116413|XP_017083786.1|DEUG
OG0006036	LOC117587622|XP_034134371.1|DGUA	LOC108110508|XP_017075077.1|DEUG
OG0006037	LOC117581537|XP_034124746.1|DGUA	LOC108106534|XP_017069161.1|DEUG
OG0006038	LOC117585313|XP_034130633.1|DGUA	LOC108115397|XP_017082323.1|DEUG
OG0006039	LOC117589440|XP_034137276.1|DGUA	LOC108111623|XP_017076646.1|DEUG
OG0006040	LOC117589808|XP_034137920.1|DGUA	LOC108106248|XP_017068703.1|DEUG
OG0006041	LOC117590483|XP_034139030.1|DGUA	LOC108103702|XP_017064787.1|DEUG
OG0006042	LOC117592066|XP_034141455.1|DGUA	LOC108112512|XP_017077889.1|DEUG
OG0006043	LOC117580528|XP_034123012.1|DGUA	LOC108108628|XP_017072217.1|DEUG
OG0006044	LOC117590746|XP_034139547.1|DGUA	LOC108105462|XP_017067551.1|DEUG
OG0006045	LOC117589486|XP_034137344.1|DGUA	LOC108110353|XP_017074881.1|DEUG
OG0006046	LOC117582565|XP_034126297.1|DGUA	LOC108112924|XP_017078805.1|DEUG
OG0006047	LOC117579973|XP_034122042.1|DGUA	LOC108106023|XP_017068361.1|DEUG
OG0006048	LOC117579113|XP_034120731.1|DGUA	LOC108114650|XP_017081211.1|DEUG
OG0006049	LOC117590340|XP_034138729.1|DGUA	LOC108102932|XP_017063682.1|DEUG
OG0006050	LOC117583548|XP_034127798.1|DGUA	LOC108105208|XP_017067150.1|DEUG
OG0006051	LOC117591037|XP_034140022.1|DGUA	LOC108117550|XP_017085551.1|DEUG
OG0006052	LOC117579873|XP_034121888.1|DGUA	LOC108107374|XP_017070370.1|DEUG
OG0006053	LOC117589219|XP_034136856.1|DGUA	LOC108109900|XP_017074196.1|DEUG
OG0006054	LOC117590578|XP_034139212.1|DGUA	LOC108108672|XP_017072269.1|DEUG
OG0006055	LOC117583020|XP_034127061.1|DGUA	LOC108111815|XP_017076908.1|DEUG
OG0006056	LOC117592068|XP_034141463.1|DGUA	LOC108113228|XP_017079254.1|DEUG
OG0006057	LOC117589325|XP_034137060.1|DGUA	LOC108102845|XP_017063526.1|DEUG
OG0006058	LOC117585700|XP_034131208.1|DGUA	LOC108117262|XP_017085104.1|DEUG
OG0006059	LOC117580065|XP_034122197.1|DGUA	LOC108107969|XP_017071298.1|DEUG
OG0006060	LOC117580067|XP_034122199.1|DGUA	LOC108107971|XP_017071302.1|DEUG
OG0006061	LOC117588628|XP_034135944.1|DGUA	LOC108117700|XP_017085727.1|DEUG
OG0006062	LOC117585141|XP_034130361.1|DGUA	LOC108116342|XP_017083646.1|DEUG
OG0006063	LOC117587849|XP_034134707.1|DGUA	LOC108111169|XP_017076037.1|DEUG
OG0006064	LOC117592119|XP_034141548.1|DGUA	LOC108106591|XP_017069263.1|DEUG
OG0006065	LOC117589089|XP_034136618.1|DGUA	LOC108107687|XP_017070780.1|DEUG
OG0006066	LOC117578678|XP_034120195.1|DGUA	LOC108112130|XP_017077369.1|DEUG
OG0006067	LOC117582620|XP_034126388.1|DGUA	LOC108104472|XP_017066026.1|DEUG
OG0006068	LOC117588759|XP_034136130.1|DGUA	LOC108105010|XP_017066879.1|DEUG
OG0006069	LOC117579969|XP_034122033.1|DGUA	LOC108108612|XP_017072200.1|DEUG
OG0006070	LOC117588920|XP_034136383.1|DGUA	LOC108108677|XP_017072271.1|DEUG
OG0006071	LOC117583283|XP_034127407.1|DGUA	LOC108115863|XP_017082977.1|DEUG
OG0006072	LOC117589237|XP_034136891.1|DGUA	LOC108107574|XP_017070624.1|DEUG
OG0006073	LOC117587243|XP_034133706.1|DGUA	LOC108104745|XP_017066475.1|DEUG
OG0006074	LOC117591417|XP_034140561.1|DGUA	LOC108104352|XP_017065847.1|DEUG
OG0006075	LOC117581519|XP_034124703.1|DGUA, LOC117580718|XP_034123276.1|DGUA	LOC108117430|XP_017085332.1|DEUG
OG0006076	LOC117578737|XP_034120292.1|DGUA	LOC108106800|XP_017069533.1|DEUG
OG0006077	LOC117579515|XP_034121312.1|DGUA	LOC108108750|XP_017072397.1|DEUG
OG0006078	LOC117579437|XP_034121215.1|DGUA	LOC108108781|XP_017072441.1|DEUG
OG0006079	LOC117579106|XP_034120723.1|DGUA	LOC108114197|XP_017080504.1|DEUG
OG0006080	LOC117580400|XP_034122836.1|DGUA	LOC108117350|XP_017085214.1|DEUG
OG0006081	LOC117592023|XP_034141369.1|DGUA	LOC108104797|XP_017066555.1|DEUG
OG0006082	LOC117592029|XP_034141379.1|DGUA	LOC108104818|XP_017066591.1|DEUG
OG0006083	LOC117580350|XP_034122755.1|DGUA	LOC108108532|XP_017072093.1|DEUG
OG0006084	LOC117587312|XP_034133828.1|DGUA	LOC108118229|XP_017086300.1|DEUG
OG0006085	LOC117588901|XP_034136348.1|DGUA	LOC108108813|XP_017072488.1|DEUG
OG0006086	LOC117589244|XP_034136900.1|DGUA	LOC108108816|XP_017072496.1|DEUG
OG0006087	LOC117592054|XP_034141439.1|DGUA	LOC108112925|XP_017078806.1|DEUG
OG0006088	LOC117579188|XP_034120848.1|DGUA	LOC108108652|XP_017072244.1|DEUG
OG0006089	LOC117590846|XP_034139734.1|DGUA	LOC108104439|XP_017065987.1|DEUG
OG0006090	LOC117589096|XP_034136626.1|DGUA	LOC108114253|XP_017080636.1|DEUG
OG0006091	LOC117579585|XP_034121403.1|DGUA	LOC108114595|XP_017081140.1|DEUG
OG0006092	LOC117591493|XP_034140675.1|DGUA	LOC108103874|XP_017065089.1|DEUG
OG0006093	LOC117589507|XP_034137383.1|DGUA	LOC108104809|XP_017066580.1|DEUG
OG0006094	LOC117579372|XP_034121131.1|DGUA	LOC108114584|XP_017081127.1|DEUG
OG0006095	LOC117583746|XP_034128158.1|DGUA	LOC108104528|XP_017066149.1|DEUG
OG0006096	LOC117592437|XP_034142081.1|DGUA	LOC108106658|XP_017069368.1|DEUG
OG0006097	LOC117580240|XP_034122552.1|DGUA	LOC108108504|XP_017072059.1|DEUG
OG0006098	LOC117582382|XP_034125945.1|DGUA	LOC108104186|XP_017065615.1|DEUG
OG0006099	LOC117578407|XP_034119757.1|DGUA	LOC108106389|XP_017068884.1|DEUG
OG0006100	LOC117591926|XP_034141210.1|DGUA	LOC108113286|XP_017079325.1|DEUG
OG0006101	LOC117584495|XP_034129314.1|DGUA	LOC108110889|XP_017075636.1|DEUG
OG0006102	LOC117578679|XP_034120197.1|DGUA	LOC108109235|XP_017073196.1|DEUG
